
[00:00:00.000 --> 00:00:07.780]  今天主題是「智慧書中的論家庭智慧」
[00:01:58.700 --> 00:02:01.700]  原來是可以的
[00:02:01.700 --> 00:02:04.700]  我又以為完結了,都還未完結
[00:02:04.700 --> 00:02:06.700]  還有出貓
[00:02:06.700 --> 00:02:08.700]  出貓,我小時候
[00:02:08.700 --> 00:02:10.700]  這條我回答到她,我不懂
[00:02:10.700 --> 00:02:12.700]  (笑)
[00:02:12.700 --> 00:02:14.700]  不懂就會出貓
[00:02:14.700 --> 00:02:16.700]  那病貓,還有一隻
[00:02:16.700 --> 00:02:18.700]  (五顏六色)
[00:02:18.700 --> 00:02:20.700]  五顏六色,厲害
[00:02:20.700 --> 00:02:23.700]  大家病過都知道,前陣子叫人五顏六色
[00:02:23.700 --> 00:02:26.700]  現在香港社會都開始五顏六色
[00:02:26.700 --> 00:02:28.700]  不知道怎麼辦
[00:02:28.700 --> 00:02:30.700]  又是骯髒貓
[00:02:30.700 --> 00:02:32.700]  今天學的
[00:02:32.700 --> 00:02:35.700]  她還有一種,我以為完結了
[00:02:35.700 --> 00:02:38.700]  她說你做牧師那種顏色是死貓甚麼顏色?
[00:02:38.700 --> 00:02:40.700]  (安息貓)
[00:02:40.700 --> 00:02:42.700]  安息貓,厲害
[00:02:42.700 --> 00:02:45.700]  這條比較敏感
[00:02:45.700 --> 00:02:48.700]  我以為又是完結了,原來還有一隻
[00:02:48.700 --> 00:02:50.700]  民主貓甚麼顏色?
[00:02:50.700 --> 00:02:56.700]  自由色
[00:02:56.700 --> 00:03:00.700]  有時這些智慧對話
[00:03:00.700 --> 00:03:02.700]  雖然是爛機的問題
[00:03:02.700 --> 00:03:04.700]  都是很特別
[00:03:04.700 --> 00:03:06.700]  很多因點
[00:03:06.700 --> 00:03:08.700]  我告訴你,在針研裏
[00:03:08.700 --> 00:03:11.700]  有時會有這些問題
[00:03:11.700 --> 00:03:13.700]  突然問
[00:03:13.700 --> 00:03:16.700]  究竟那條重走的路
[00:03:16.700 --> 00:03:18.700]  人明不明
[00:03:18.700 --> 00:03:21.700]  你以為正常答案,原來是爛機答法
[00:03:21.700 --> 00:03:24.700]  很簡單問問你,針研有多少個字?
[00:03:24.700 --> 00:03:28.700]  針研有多少個字?
[00:03:28.700 --> 00:03:30.700]  針研有幾多個字?
[00:03:30.700 --> 00:03:32.700]  七個字
[00:03:32.700 --> 00:03:36.700]  (笑聲)
[00:03:36.700 --> 00:03:39.700]  笑了一下,我們正式開始
[00:03:39.700 --> 00:03:42.700]  針研裏,如果我給一個題目
[00:03:42.700 --> 00:03:44.700]  我會說針研是
[00:03:44.700 --> 00:03:47.700]  不斷增值的人生
[00:03:47.700 --> 00:03:49.700]  今天我想介紹一些
[00:03:49.700 --> 00:03:51.700]  智慧書裏面
[00:03:51.700 --> 00:03:53.700]  我打算和大家分享
[00:03:53.700 --> 00:03:56.700]  如果一路下去,我按時間輸入
[00:03:56.700 --> 00:03:59.700]  第一,今天會說智慧書裏面
[00:03:59.700 --> 00:04:01.700]  家庭智慧的問題
[00:04:01.700 --> 00:04:03.700]  家庭當然需要很多智慧
[00:04:03.700 --> 00:04:05.700]  正如我上次說過
[00:04:05.700 --> 00:04:07.700]  我家裏是最簡單的
[00:04:07.700 --> 00:04:09.700]  有智慧的,由我老婆決定
[00:04:09.700 --> 00:04:11.700]  沒有智慧的,由我決定
[00:04:11.700 --> 00:04:14.700]  凡是小事,由老婆決定
[00:04:14.700 --> 00:04:16.700]  一日二十四個小事
[00:04:16.700 --> 00:04:18.700]  很多小事要決定
[00:04:18.700 --> 00:04:20.700]  大事由我決定
[00:04:20.700 --> 00:04:22.700]  例如六四應否去維園
[00:04:22.700 --> 00:04:24.700]  這些大事由我決定
[00:04:24.700 --> 00:04:28.700]  小事,例如我穿甚麼衣服
[00:04:28.700 --> 00:04:30.700]  去哪裏做工
[00:04:30.700 --> 00:04:32.700]  搬回香港還是留在三藩市
[00:04:32.700 --> 00:04:34.700]  由我老婆決定
[00:04:34.700 --> 00:04:36.700]  這些小事
[00:04:36.700 --> 00:04:38.700]  Evan,是嗎?
[00:04:38.700 --> 00:04:42.700]  Evan一定很認同
[00:04:42.700 --> 00:04:45.700]  連這件事都由老婆決定
[00:04:45.700 --> 00:04:47.700]  大事小事都由老婆決定
[00:04:47.700 --> 00:04:49.700]  是最有智慧的
[00:04:49.700 --> 00:04:53.700]  另外,遲些有機會
[00:04:53.700 --> 00:04:55.700]  下一次再說
[00:04:55.700 --> 00:04:57.700]  生命裏面的危機衝擊
[00:04:57.700 --> 00:04:59.700]  一個家庭經常要預見
[00:04:59.700 --> 00:05:02.700]  針研也好,詩篇也好
[00:05:02.700 --> 00:05:04.700]  傳道書也好
[00:05:04.700 --> 00:05:07.700]  常常都給我們一些意見
[00:05:07.700 --> 00:05:10.700]  我們如何面對生命裏面的危機衝擊
[00:05:10.700 --> 00:05:12.700]  早些說好
[00:05:12.700 --> 00:05:16.700]  我相信我們整個城市都要熱賣
[00:05:16.700 --> 00:05:19.700]  另外,生命質素的成長與發展
[00:05:19.700 --> 00:05:21.700]  要說integrity
[00:05:21.700 --> 00:05:23.700]  生命質素的問題
[00:05:23.700 --> 00:05:25.700]  針研也有很多
[00:05:25.700 --> 00:05:33.700]  另外,還有智慧人如何修身與培品
[00:05:33.700 --> 00:05:37.700]  亦都很重要
[00:05:37.700 --> 00:05:39.700]  有時如何為之培品
[00:05:39.700 --> 00:05:41.700]  上星期我記得
[00:05:41.700 --> 00:05:43.700]  王敬梅傳道
[00:05:43.700 --> 00:05:46.700]  我常常叫他將來要唱一些厲害的黃梅調
[00:05:46.700 --> 00:05:48.700]  就合他的名字
[00:05:48.700 --> 00:05:50.700]  王敬梅傳道
[00:05:50.700 --> 00:05:53.700]  他就說到屬靈品味的問題
[00:05:53.700 --> 00:05:56.700]  有時我們都可以栽培一下自己
[00:05:56.700 --> 00:05:59.700]  今早的顏關小組很好
[00:05:59.700 --> 00:06:03.700]  楊傳道又給了我們幾張名畫
[00:06:03.700 --> 00:06:05.700]  講裏面的感覺
[00:06:05.700 --> 00:06:07.700]  另外還有
[00:06:07.700 --> 00:06:09.700]  其實說開歸說開
[00:06:09.700 --> 00:06:11.700]  一個人的喜怒哀樂
[00:06:11.700 --> 00:06:13.700]  你能夠掌握得好些
[00:06:13.700 --> 00:06:15.700]  你很妥當
[00:06:15.700 --> 00:06:17.700]  生命裏面
[00:06:17.700 --> 00:06:19.700]  針研裏面有這些題目
[00:06:19.700 --> 00:06:22.700]  我們都要嘗試去處理
[00:06:22.700 --> 00:06:25.700]  另外,賊友和郊友知道
[00:06:25.700 --> 00:06:27.700]  所謂益者三友
[00:06:27.700 --> 00:06:29.700]  選者又三友
[00:06:29.700 --> 00:06:31.700]  孔夫子說的
[00:06:31.700 --> 00:06:36.700]  我們到時可以有一日的討論
[00:06:36.700 --> 00:06:38.700]  但你對朋友
[00:06:38.700 --> 00:06:41.700]  你是你的朋友的選友還是益友呢
[00:06:41.700 --> 00:06:43.700]  都很影響
[00:06:43.700 --> 00:06:45.700]  兩夫妻是不是好朋友呢
[00:06:45.700 --> 00:06:49.700]  人生一直走下去
[00:06:49.700 --> 00:06:51.700]  是很重要的一件事
[00:06:51.700 --> 00:06:54.700]  最後就是後現代
[00:06:54.700 --> 00:06:55.700]  時代問題
[00:06:55.700 --> 00:06:58.700]  後現代如何操練敬虔呢
[00:06:58.700 --> 00:07:00.700]  我們都可以討論
[00:07:00.700 --> 00:07:02.700]  我相信當中有很多夫婦
[00:07:02.700 --> 00:07:04.700]  都考慮子女的問題
[00:07:04.700 --> 00:07:07.700]  他們的時代比我們現在的年代
[00:07:07.700 --> 00:07:09.700]  將會更差
[00:07:09.700 --> 00:07:10.700]  將會更差
[00:07:10.700 --> 00:07:13.700]  moral各樣的東西不一樣
[00:07:13.700 --> 00:07:17.700]  我現在很認同我的長輩跟我說
[00:07:17.700 --> 00:07:20.700]  你的時代比我們的年代將會更差
[00:07:20.700 --> 00:07:23.700]  我現在也可以傳這個笑話下去
[00:07:23.700 --> 00:07:25.700]  其實都是一樣
[00:07:25.700 --> 00:07:28.700]  特別是那種衝擊的問題
[00:07:28.700 --> 00:07:30.700]  最後就總結
[00:07:30.700 --> 00:07:35.700]  究竟智慧人和愚妄人的一些做法
[00:07:35.700 --> 00:07:37.700]  在這裏
[00:07:37.700 --> 00:07:39.700]  我想先跟大家讀一次
[00:07:39.700 --> 00:07:42.700]  這幾十節經文
[00:07:42.700 --> 00:07:44.700]  在《針研》裏面拿出來
[00:07:44.700 --> 00:07:46.700]  講幸福
[00:07:46.700 --> 00:07:49.700]  人生是不是我們都想追求幸福
[00:07:49.700 --> 00:07:53.700]  我們回教會也好
[00:07:53.700 --> 00:07:55.700]  特別是我們講福堂
[00:07:55.700 --> 00:07:57.700]  我們追求一個幸福的生命
[00:07:57.700 --> 00:08:01.700]  我們以姐妹為例
[00:08:01.700 --> 00:08:03.700]  相夫教子
[00:08:03.700 --> 00:08:05.700]  男的就是去摘牛
[00:08:05.700 --> 00:08:06.700]  或者去找
[00:08:06.700 --> 00:08:08.700]  我們去讀書
[00:08:08.700 --> 00:08:12.700]  其實都是希望求一種幸福的生平生活
[00:08:12.700 --> 00:08:14.700]  我們一起試試讀這些經文
[00:08:14.700 --> 00:08:17.700]  彼此用經文來鼓勵我們
[00:08:17.700 --> 00:08:18.700]  預備起
[00:08:18.700 --> 00:08:20.700]  不要忘記我的法則
[00:08:20.700 --> 00:08:23.700]  你心要謹守我的誡命
[00:08:23.700 --> 00:08:26.700]  因為它必將長久的日子
[00:08:26.700 --> 00:08:30.700]  生命的年數與平安加給你
[00:08:30.700 --> 00:08:33.700]  不可使慈愛誠實離開你
[00:08:33.700 --> 00:08:35.700]  要繫在你頸項上
[00:08:35.700 --> 00:08:37.700]  刻在你心板上
[00:08:37.700 --> 00:08:42.700]  這樣你必在神和世人眼前蒙恩寵
[00:08:42.700 --> 00:08:43.700]  有聰明
[00:08:43.700 --> 00:08:46.700]  你要專心養育耶和華
[00:08:46.700 --> 00:08:48.700]  不可依靠自己的聰明
[00:08:48.700 --> 00:08:51.700]  有薪酒入門
[00:08:51.700 --> 00:08:54.700]  在你一切所行的事上
[00:08:54.700 --> 00:08:56.700]  都要認認祂
[00:08:56.700 --> 00:08:58.700]  祂必指引你的路
[00:08:58.700 --> 00:09:00.700]  不要自以為有智慧
[00:09:00.700 --> 00:09:02.700]  要敬畏耶和華
[00:09:02.700 --> 00:09:03.700]  遠離惡事
[00:09:03.700 --> 00:09:06.700]  這便醫治你的肚子
[00:09:06.700 --> 00:09:08.700]  滋潤你的白骨
[00:09:08.700 --> 00:09:12.700]  你以財物和一切初熟的土產
[00:09:12.700 --> 00:09:14.700]  尊榮耶和華
[00:09:14.700 --> 00:09:18.700]  這樣你的倉房必充滿有餘
[00:09:18.700 --> 00:09:21.700]  你的酒窖有薪酒盈日
[00:09:21.700 --> 00:09:24.700]  這幾段經文很有意思
[00:09:24.700 --> 00:09:26.700]  裡面說到我們豐盛
[00:09:26.700 --> 00:09:28.700]  甚至薪酒盈日
[00:09:28.700 --> 00:09:29.700]  雖然我不喝酒
[00:09:29.700 --> 00:09:33.700]  因為我在美國宣道會裡面按立
[00:09:33.700 --> 00:09:36.700]  按立的時候已經簽署了
[00:09:36.700 --> 00:09:38.700]  只說我不喝酒
[00:09:38.700 --> 00:09:40.700]  起碼不可醉酒
[00:09:40.700 --> 00:09:46.700]  我去看醫生 醫生叫我有肥脂肝
[00:09:46.700 --> 00:09:48.700]  更加不可以喝酒
[00:09:48.700 --> 00:09:52.700]  這個肥脂肝
[00:09:52.700 --> 00:09:53.700]  脂肪肝
[00:09:53.700 --> 00:09:54.700]  我那個要特別一點
[00:09:54.700 --> 00:09:56.700]  是肥脂
[00:09:56.700 --> 00:09:59.700]  不是普通脂肪 是肥脂
[00:09:59.700 --> 00:10:01.700]  肥脂肝有級數
[00:10:01.700 --> 00:10:03.700]  級數Level 2
[00:10:03.700 --> 00:10:04.700]  所以比較重要
[00:10:04.700 --> 00:10:08.700]  這段經文裡面也說
[00:10:08.700 --> 00:10:10.700]  你財物土產
[00:10:10.700 --> 00:10:13.700]  還有尊榮耶和華等等
[00:10:13.700 --> 00:10:15.700]  但其中有一件事可能你能夠理解
[00:10:15.700 --> 00:10:18.700]  敬畏神 驚神
[00:10:18.700 --> 00:10:20.700]  天上有真神
[00:10:20.700 --> 00:10:22.700]  祂創造我們
[00:10:22.700 --> 00:10:25.700]  我們承認這件事原來對我們有益
[00:10:25.700 --> 00:10:28.700]  當神為神 人為人的時候
[00:10:28.700 --> 00:10:30.700]  生命就不一樣
[00:10:30.700 --> 00:10:35.700]  我有一個遊戲想跟大家玩
[00:10:35.700 --> 00:10:38.700]  先等等
[00:10:38.700 --> 00:10:40.700]  其實有一張紙
[00:10:40.700 --> 00:10:44.700]  我先傳下來給大家
[00:10:44.700 --> 00:10:47.700]  在那邊傳 後面傳
[00:10:47.700 --> 00:10:50.700]  你保留著這張 一人一張
[00:10:50.700 --> 00:10:52.700]  一會分組的時間
[00:10:52.700 --> 00:10:55.700]  就可以分享下這一段的東西
[00:10:55.700 --> 00:10:57.700]  我先教你怎麼玩
[00:10:57.700 --> 00:10:59.700]  一會分組的時間
[00:10:59.700 --> 00:11:02.700]  一會五點鐘我們分組的時間
[00:11:02.700 --> 00:11:07.700]  大家可以在組裡聊聊天
[00:11:07.700 --> 00:11:10.700]  這樣的形式
[00:11:10.700 --> 00:11:12.700]  謝謝
[00:11:12.700 --> 00:11:16.700]  我可以一邊看一邊坐下來
[00:11:16.700 --> 00:11:19.700]  這個遊戲
[00:11:19.700 --> 00:11:23.700]  准你有機會說謊
[00:11:23.700 --> 00:11:27.700]  但也有機會做一個真實的人
[00:11:27.700 --> 00:11:30.700]  有四個機會
[00:11:30.700 --> 00:11:33.700]  說真 兩個機會說假
[00:11:33.700 --> 00:11:36.700]  但如果你沒有子女
[00:11:36.700 --> 00:11:38.700]  第六條就減去
[00:11:38.700 --> 00:11:41.700]  四個真 一個假
[00:11:41.700 --> 00:11:43.700]  你的答案
[00:11:43.700 --> 00:11:44.700]  這樣的形式
[00:11:44.700 --> 00:11:46.700]  或者你的孩子太小了
[00:11:46.700 --> 00:11:48.700]  只有幾個月大
[00:11:48.700 --> 00:11:51.700]  我一會解釋到你明白
[00:11:51.700 --> 00:11:53.700]  第一個問題
[00:11:53.700 --> 00:11:55.700]  你回答一題
[00:11:55.700 --> 00:11:59.700]  One of your own character features which you dislike
[00:11:59.700 --> 00:12:01.700]  一樣屬於你的
[00:12:01.700 --> 00:12:02.700]  或者你的性格
[00:12:02.700 --> 00:12:04.700]  或者你的外貌
[00:12:04.700 --> 00:12:06.700]  features就是你的外貌
[00:12:06.700 --> 00:12:09.700]  你不喜歡的
[00:12:09.700 --> 00:12:11.700]  你可以回答真的
[00:12:11.700 --> 00:12:13.700]  或者回答假的
[00:12:13.700 --> 00:12:15.700]  一會你在小組分享
[00:12:15.700 --> 00:12:16.700]  你回答的那樣東西
[00:12:16.700 --> 00:12:18.700]  讓別人猜猜你
[00:12:18.700 --> 00:12:20.700]  究竟你回答的是真還是假
[00:12:20.700 --> 00:12:22.700]  第二個問題
[00:12:22.700 --> 00:12:24.700]  一個statement
[00:12:24.700 --> 00:12:27.700]  是你的老友記
[00:12:27.700 --> 00:12:28.700]  曾經跟你說過
[00:12:28.700 --> 00:12:31.700]  但令你覺得很傷心
[00:12:31.700 --> 00:12:32.700]  很不舒服
[00:12:32.700 --> 00:12:34.700]  你也可以說真
[00:12:34.700 --> 00:12:36.700]  你一會可以分享一件真事
[00:12:36.700 --> 00:12:37.700]  他曾經說過
[00:12:37.700 --> 00:12:39.700]  我的頭像potato
[00:12:39.700 --> 00:12:42.700]  或者跟我說
[00:12:42.700 --> 00:12:44.700]  你那次踩到我腳趾尾
[00:12:44.700 --> 00:12:45.700]  我很生氣
[00:12:45.700 --> 00:12:46.700]  踩到腳趾尾
[00:12:46.700 --> 00:12:47.700]  那麼生氣
[00:12:47.700 --> 00:12:48.700]  我就又生氣你
[00:12:48.700 --> 00:12:50.700]  我記得我教小學的時候
[00:12:50.700 --> 00:12:51.700]  學生就是這樣
[00:12:51.700 --> 00:12:52.700]  踩到
[00:12:52.700 --> 00:12:54.700]  先生他過界了
[00:12:54.700 --> 00:12:56.700]  已經可以生氣一個星期
[00:12:56.700 --> 00:12:59.700]  我不知道你跟你的朋友
[00:12:59.700 --> 00:13:01.700]  是不是可以這樣
[00:13:01.700 --> 00:13:03.700]  第三個
[00:13:03.700 --> 00:13:05.700]  就是一個很重要
[00:13:05.700 --> 00:13:06.700]  很重要
[00:13:06.700 --> 00:13:09.700]  是你的太太所擁有的
[00:13:09.700 --> 00:13:13.700]  你覺得你很想稱讚她
[00:13:13.700 --> 00:13:15.700]  你寫出來
[00:13:15.700 --> 00:13:18.700]  在你的組裡分享一下
[00:13:18.700 --> 00:13:20.700]  例如
[00:13:20.700 --> 00:13:22.700]  她很喜歡吃苦瓜
[00:13:22.700 --> 00:13:24.700]  很能熬苦
[00:13:24.700 --> 00:13:27.700]  你明知道鍾牧師說謊
[00:13:27.700 --> 00:13:29.700]  因為師母也是吃苦瓜
[00:13:29.700 --> 00:13:32.700]  不過她每次都說很苦
[00:13:32.700 --> 00:13:34.700]  不能熬的
[00:13:34.700 --> 00:13:37.700]  第四個問題
[00:13:37.700 --> 00:13:40.700]  有些你曾經說過的話
[00:13:40.700 --> 00:13:42.700]  是很鼓勵你的朋友
[00:13:42.700 --> 00:13:45.700]  你很記得的
[00:13:45.700 --> 00:13:48.700]  你就可以分享出來
[00:13:48.700 --> 00:13:50.700]  我曾經說過一句話
[00:13:50.700 --> 00:13:52.700]  我的朋友很開心
[00:13:52.700 --> 00:13:55.700]  鼓勵到她
[00:13:55.700 --> 00:13:58.700]  或者第五個問題
[00:13:58.700 --> 00:14:01.700]  有一件事你的父母曾經做過
[00:14:01.700 --> 00:14:06.700]  是令你覺得非常開心
[00:14:06.700 --> 00:14:08.700]  可以說是真的
[00:14:08.700 --> 00:14:10.700]  可以說是假的
[00:14:10.700 --> 00:14:11.700]  說完之後
[00:14:11.700 --> 00:14:13.700]  原來是假的
[00:14:13.700 --> 00:14:16.700]  原來是你一直很渴想這樣做
[00:14:16.700 --> 00:14:17.700]  父母這樣做
[00:14:17.700 --> 00:14:19.700]  第六個問題
[00:14:19.700 --> 00:14:21.700]  有一件事你的小朋友曾經做過
[00:14:21.700 --> 00:14:23.700]  是令你覺得
[00:14:23.700 --> 00:14:27.700]  你是一個很成功的父母
[00:14:27.700 --> 00:14:30.700]  你就可以做這六個問題
[00:14:30.700 --> 00:14:31.700]  記住
[00:14:31.700 --> 00:14:34.700]  你有四次機會說真話
[00:14:34.700 --> 00:14:36.700]  兩次機會說謊話
[00:14:36.700 --> 00:14:39.700]  如果第六題不符合你那對夫婦
[00:14:39.700 --> 00:14:41.700]  你就是四次說真話
[00:14:41.700 --> 00:14:43.700]  一次說謊話
[00:14:43.700 --> 00:14:44.700]  你分享一下
[00:14:44.700 --> 00:14:46.700]  你寫的時候可以寫好
[00:14:46.700 --> 00:14:48.700]  如果你想等級二來玩
[00:14:48.700 --> 00:14:51.700]  你可以交換大家抽籤
[00:14:51.700 --> 00:14:54.700]  看抽中那個你能否猜到是誰
[00:14:54.700 --> 00:14:55.700]  在這個組裏
[00:14:55.700 --> 00:14:56.700]  明白嗎
[00:14:56.700 --> 00:14:59.700]  又或者做個普通分享已經可以
[00:14:59.700 --> 00:15:01.700]  通常都是很特別
[00:15:01.700 --> 00:15:03.700]  Tricks在裏面
[00:15:03.700 --> 00:15:04.700]  我告訴你
[00:15:04.700 --> 00:15:07.700]  有些事在這些問題裏
[00:15:07.700 --> 00:15:10.700]  你永遠不想說謊話
[00:15:10.700 --> 00:15:12.700]  但有一兩個問題
[00:15:12.700 --> 00:15:14.700]  你很有傾向性
[00:15:14.700 --> 00:15:18.700]  隱瞞你自己真實的感受
[00:15:18.700 --> 00:15:21.700]  甚至你同一組的人
[00:15:21.700 --> 00:15:25.700]  大家君子之交
[00:15:25.700 --> 00:15:27.700]  淡如水就算了
[00:15:27.700 --> 00:15:29.700]  我讓你知道些不知道些就算了
[00:15:29.700 --> 00:15:31.700]  這樣的形式
[00:15:31.700 --> 00:15:34.700]  不過玩完遊戲可能會幫你拆了
[00:15:34.700 --> 00:15:37.700]  你組裏的心交會深很多
[00:15:37.700 --> 00:15:40.700]  原來你會這樣想這樣想
[00:15:40.700 --> 00:15:41.700]  你一直做的時候
[00:15:41.700 --> 00:15:44.700]  你是很真實的感覺去做這個問題
[00:15:44.700 --> 00:15:45.700]  可以嗎
[00:15:45.700 --> 00:15:48.700]  這個就是遊戲的形式
[00:15:48.700 --> 00:15:51.700]  我為了不想自己說謊
[00:15:51.700 --> 00:15:52.700]  我記得上次
[00:15:52.700 --> 00:15:55.700]  因為我和師母的聲音都不太舒服
[00:15:55.700 --> 00:15:59.700]  我們欠了大家一首歌
[00:15:59.700 --> 00:16:03.700]  我覺得今天我們聲音都未完全好
[00:16:03.700 --> 00:16:05.700]  先找個藉口
[00:16:05.700 --> 00:16:07.700]  因為我唱歌開始不太行
[00:16:07.700 --> 00:16:08.700]  不知道怎麼辦
[00:16:08.700 --> 00:16:11.700]  不過我找了師母來陪我
[00:16:11.700 --> 00:16:13.700]  我們先唱一首歌
[00:16:13.700 --> 00:16:16.700]  然後我再繼續說下去
[00:16:39.700 --> 00:16:49.700]  我一人一首一朵東方
[00:16:49.700 --> 00:16:58.700]  一人一首一朵東方
[00:16:58.700 --> 00:17:08.700]  聽我一唱幾句無情
[00:17:08.700 --> 00:17:17.700]  我要一首一朵東方
[00:17:29.700 --> 00:17:40.700]  七年來啊 只在我啊
[00:17:40.700 --> 00:17:49.700]  七年來啊 只在我啊
[00:17:49.700 --> 00:18:00.700]  我只在你啊 七年來啊
[00:18:00.700 --> 00:18:10.700]  我要一首一朵東方
[00:18:15.700 --> 00:18:25.700]  七年來啊 只在我啊
[00:18:25.700 --> 00:18:36.700]  七年來啊 只在我啊
[00:18:36.700 --> 00:18:48.700]  念在你口中一朵春風
[00:18:48.700 --> 00:19:05.700]  聽我要一首一朵東方
[00:19:06.700 --> 00:19:23.700]  聽我要一首一朵東方
[00:19:34.700 --> 00:19:37.700]  慢慢讓我們的聲音更加好一點
[00:19:37.700 --> 00:19:39.700]  到時再唱其他歌
[00:19:39.700 --> 00:19:41.700]  我們都未熟過場
[00:19:41.700 --> 00:19:43.700]  我們都很希望遲些
[00:19:43.700 --> 00:19:45.700]  在詩歌裏面大家多分享
[00:19:45.700 --> 00:19:47.700]  我們當中教會也有很多
[00:19:47.700 --> 00:19:49.700]  唱得不錯的弟兄姊妹
[00:19:49.700 --> 00:19:51.700]  我們只是將心唱出來
[00:19:51.700 --> 00:19:53.700]  這樣的感覺
[00:19:53.700 --> 00:19:56.700]  我為什麼選這首歌在這個時間唱呢
[00:19:56.700 --> 00:19:58.700]  因為我覺得神很奇妙
[00:19:58.700 --> 00:20:00.700]  人生裏面有很多難處
[00:20:00.700 --> 00:20:03.700]  這首歌是黑人靈歌
[00:20:03.700 --> 00:20:06.700]  特別是黑人他們經過
[00:20:06.700 --> 00:20:08.700]  現在不叫黑人靈歌了
[00:20:08.700 --> 00:20:10.700]  現在改名叫靈歌
[00:20:10.700 --> 00:20:14.700]  因為一講這些新神的時間
[00:20:14.700 --> 00:20:22.700]  是有少許揭露了美國人的歧視的存在
[00:20:22.700 --> 00:20:25.700]  但是存在的東西就是存在過
[00:20:25.700 --> 00:20:27.700]  沒有辦法去抹
[00:20:27.700 --> 00:20:31.700]  那些黑人他們做工很辛苦
[00:20:31.700 --> 00:20:34.700]  一天工作二十多個小時
[00:20:34.700 --> 00:20:37.700]  隨時被虐待
[00:20:37.700 --> 00:20:40.700]  他們有時會躲在房間裏面
[00:20:40.700 --> 00:20:42.700]  去敬拜神
[00:20:42.700 --> 00:20:49.700]  他們會唱一些文法不合適的英文歌
[00:20:49.700 --> 00:20:53.700]  但是會將心裏的壓迫說出來
[00:20:53.700 --> 00:20:56.700]  因為他們覺得神和他們同在
[00:20:56.700 --> 00:20:57.700]  同行
[00:20:57.700 --> 00:21:02.700]  其實我很喜歡看聖經裏面的智慧書的範疇
[00:21:02.700 --> 00:21:04.700]  例如針研
[00:21:04.700 --> 00:21:07.700]  針研還有詩篇
[00:21:07.700 --> 00:21:09.700]  傳道書
[00:21:09.700 --> 00:21:11.700]  雅歌
[00:21:11.700 --> 00:21:13.700]  還有
[00:21:13.700 --> 00:21:17.700]  我們一路看一看
[00:21:17.700 --> 00:21:18.700]  揭給大家看
[00:21:18.700 --> 00:21:24.700]  裏面是神寫給人和神同行的一些法則
[00:21:24.700 --> 00:21:26.700]  一些的活動
[00:21:26.700 --> 00:21:29.700]  我不如解釋下去
[00:21:29.700 --> 00:21:33.700]  日白記更加是
