
[00:00:00.000 --> 00:00:03.060]  我們今天繼續會有門訓的主日
[00:10:32.160 --> 00:10:34.160]  這個字在整段經文
[00:10:34.160 --> 00:10:36.160]  剛才大家讀
[00:10:36.160 --> 00:10:38.160]  總共出現了三次
[00:10:38.160 --> 00:10:41.160]  去到最後第三次出現的時候
[00:10:41.160 --> 00:10:44.160]  經文就真的是中文的翻譯
[00:10:44.160 --> 00:10:45.160]  英文也好
[00:10:45.160 --> 00:10:46.160]  就是說女兒
[00:10:46.160 --> 00:10:48.160]  你的信救了你
[00:10:48.160 --> 00:10:49.160]  為什麼
[00:10:49.160 --> 00:10:51.160]  因為不再重複了
[00:10:51.160 --> 00:10:52.160]  接著耶穌說
[00:10:52.160 --> 00:10:53.160]  平安地回去
[00:10:53.160 --> 00:10:55.160]  你的疾病痊癒了
[00:10:55.160 --> 00:10:58.160]  馬可刻意在最後這裡傳遇了
[00:10:58.160 --> 00:11:00.160]  用了另一個字
[00:11:00.160 --> 00:11:04.160]  所以很想給我們看到
[00:11:04.160 --> 00:11:06.160]  這三處出現
[00:11:06.160 --> 00:11:09.160]  我們說它一個貼近一點
[00:11:09.160 --> 00:11:11.160]  它這種兩者都可以的意思
[00:11:11.160 --> 00:11:13.160]  「救」字
[00:11:13.160 --> 00:11:16.160]  這個「救」字原來
[00:11:16.160 --> 00:11:18.160]  真的有一個值得我們
[00:11:18.160 --> 00:11:20.160]  深刻思想的意思
[00:11:20.160 --> 00:11:22.160]  甚至去到最後
[00:11:22.160 --> 00:11:24.160]  你發現這個「救」字
[00:11:24.160 --> 00:11:26.160]  耶穌再用這個字的時候
[00:11:26.160 --> 00:11:29.160]  它說的已經不是傳遇了
[00:11:29.160 --> 00:11:32.160]  是耶穌應許的
[00:11:32.160 --> 00:11:35.160]  傳人的一種拯救
[00:11:35.160 --> 00:11:37.160]  好
[00:11:37.160 --> 00:11:40.160]  這個忍不住值得我們想
[00:11:40.160 --> 00:11:44.160]  葉老他要求救治
[00:11:44.160 --> 00:11:46.160]  但是他在想救治
[00:11:46.160 --> 00:11:49.160]  是要延續他現在生命的故事
[00:11:49.160 --> 00:11:52.160]  血流的女人都求救治
[00:11:52.160 --> 00:11:54.160]  不過是要停現在生命的故事
[00:11:54.160 --> 00:11:56.160]  要改寫
[00:11:56.160 --> 00:11:58.160]  這個「救」字其實都是
[00:11:58.160 --> 00:12:00.160]  很可能他們心裡面都是
[00:12:00.160 --> 00:12:01.160]  同時在想
[00:12:01.160 --> 00:12:02.160]  救命啊
[00:12:02.160 --> 00:12:04.160]  我的女兒快要死了
[00:12:04.160 --> 00:12:05.160]  救命啊
[00:12:05.160 --> 00:12:07.160]  我怎麼醫都醫不好
[00:12:07.160 --> 00:12:09.160]  受了很多苦
[00:12:09.160 --> 00:12:11.160]  很可能他們同時都有
[00:12:11.160 --> 00:12:14.160]  拯救離開苦彩這個想法
[00:12:14.160 --> 00:12:16.160]  我們忍不住會想
[00:12:16.160 --> 00:12:18.160]  其實什麼是真正
[00:12:18.160 --> 00:12:21.160]  在耶穌裡面得拯救呢
[00:12:21.160 --> 00:12:23.160]  是延續我現在有的
[00:12:23.160 --> 00:12:25.160]  哇 這麼好的東西
[00:12:25.160 --> 00:12:27.160]  我很滿意
[00:12:27.160 --> 00:12:30.160]  抑或得拯救是要改寫
[00:12:30.160 --> 00:12:32.160]  我現在有的生命故事
[00:12:32.160 --> 00:12:33.160]  萬一我很滿意
[00:12:33.160 --> 00:12:35.160]  他也改寫那怎麼辦呢
[00:12:35.160 --> 00:12:37.160]  對了
[00:12:37.160 --> 00:12:42.160]  葉劉和血流病這個女人
[00:12:42.160 --> 00:12:45.160]  帶領我們心思這兩方面
[00:12:45.160 --> 00:12:47.160]  其實當我們去想一想
[00:12:47.160 --> 00:12:49.160]  我們自己信耶穌
[00:12:49.160 --> 00:12:52.160]  得著拯救的人生旅程
[00:12:52.160 --> 00:12:55.160]  我猜我們同時都有
[00:12:55.160 --> 00:12:57.160]  無論是血流病這個女人
[00:12:57.160 --> 00:12:59.160]  又或者葉劉的經歷
[00:12:59.160 --> 00:13:01.160]  我眼睛是容易讀錯音
[00:13:01.160 --> 00:13:03.160]  我們兩方面都有的
[00:13:03.160 --> 00:13:04.160]  是不是
[00:13:04.160 --> 00:13:05.160]  既有想
[00:13:05.160 --> 00:13:07.160]  哇 耶穌 停了 不要有事
[00:13:07.160 --> 00:13:10.160]  或者耶穌 啊 幫我延續
[00:13:10.160 --> 00:13:13.160]  我大哥接下來星期一做手術
[00:13:13.160 --> 00:13:15.160]  就是明天
[00:13:15.160 --> 00:13:19.160]  因為他飲食生活不健康
[00:13:19.160 --> 00:13:22.160]  就出了一些很奇怪的病症
[00:13:22.160 --> 00:13:23.160]  很奇怪
[00:13:23.160 --> 00:13:25.160]  醫生都說你這麼奇怪
[00:13:25.160 --> 00:13:26.160]  為什麼會生了這些東西
[00:13:26.160 --> 00:13:28.160]  他生了這些東西不是腫瘤
[00:13:28.160 --> 00:13:32.160]  是生了一些叫做道管
[00:13:32.160 --> 00:13:33.160]  在什麼位置呢
[00:13:33.160 --> 00:13:35.160]  我只知道在腰部
[00:13:35.160 --> 00:13:36.160]  都忘記左頂右了
[00:13:36.160 --> 00:13:37.160]  我都問大哥
[00:13:37.160 --> 00:13:39.160]  生在肝 生在腸
[00:13:39.160 --> 00:13:40.160]  生在胃邊
[00:13:40.160 --> 00:13:41.160]  他說忘記問
[00:13:41.160 --> 00:13:42.160]  對了
[00:13:42.160 --> 00:13:45.160]  道管會弄到他
[00:13:45.160 --> 00:13:47.160]  膝蓋無神就會滲一些膿
[00:13:47.160 --> 00:13:48.160]  當他第一次
[00:13:48.160 --> 00:13:50.160]  因為道管病發的時候
[00:13:50.160 --> 00:13:52.160]  醫生幫他抽了三個針筒
[00:13:52.160 --> 00:13:53.160]  是很粗的
[00:13:53.160 --> 00:13:56.160]  不是打疫苗那些
[00:13:56.160 --> 00:13:58.160]  三支粗針筒
[00:13:58.160 --> 00:14:00.160]  綠色的膿
[00:14:00.160 --> 00:14:01.160]  沒錯
[00:14:01.160 --> 00:14:03.160]  結果現在又再復發
[00:14:03.160 --> 00:14:05.160]  醫生說都不是
[00:14:05.160 --> 00:14:06.160]  做一次手術
[00:14:06.160 --> 00:14:08.160]  大哥他都很擔心
[00:14:08.160 --> 00:14:10.160]  他第一次做手術人生
[00:14:10.160 --> 00:14:12.160]  本來就想
[00:14:12.160 --> 00:14:15.160]  醫生又說有風險
[00:14:15.160 --> 00:14:16.160]  問他有沒有把握
[00:14:16.160 --> 00:14:17.160]  都有些風險的
[00:14:17.160 --> 00:14:19.160]  是不是小手術未創
[00:14:19.160 --> 00:14:20.160]  都不是的
[00:14:20.160 --> 00:14:22.160]  於是他就想不做
[00:14:22.160 --> 00:14:24.160]  跟著真的跟醫生說不做
[00:14:24.160 --> 00:14:26.160]  跟著幾經轉折
[00:14:26.160 --> 00:14:28.160]  上帝很特別的時間
[00:14:28.160 --> 00:14:31.160]  又讓他有得罵回來做
[00:14:31.160 --> 00:14:32.160]  想了想又擔心
[00:14:32.160 --> 00:14:35.160]  並且排期本來排到七月
[00:14:35.160 --> 00:14:37.160]  現在就變成了明天
[00:14:37.160 --> 00:14:40.160]  大哥很害怕叮囑我
[00:14:40.160 --> 00:14:41.160]  很少叮囑我
[00:14:41.160 --> 00:14:42.160]  叮囑我為他祈禱
[00:14:42.160 --> 00:14:44.160]  我都會為他禱告
[00:14:44.160 --> 00:14:47.160]  上帝延續他的生命
[00:14:47.160 --> 00:14:50.160]  不過就拿走他的道館
[00:14:50.160 --> 00:14:51.160]  除去這些
[00:14:51.160 --> 00:14:53.160]  改寫他道館
[00:14:53.160 --> 00:14:54.160]  帶著道館的人生
[00:14:54.160 --> 00:14:57.160]  但就延續他之前的人生
[00:14:57.160 --> 00:14:58.160]  我們同時都有
[00:14:58.160 --> 00:15:02.160]  你可能也數了很多
[00:15:02.160 --> 00:15:06.160]  當我過我
[00:15:06.160 --> 00:15:07.160]  信耶穌得救的生命
[00:15:07.160 --> 00:15:09.160]  我有這些危難
[00:15:09.160 --> 00:15:10.160]  我會不會求耶穌
[00:15:10.160 --> 00:15:12.160]  延續 改寫
[00:15:12.160 --> 00:15:14.160]  我一定求 是不是
[00:15:14.160 --> 00:15:15.160]  肯定求
[00:15:15.160 --> 00:15:16.160]  因為我不求
[00:15:16.160 --> 00:15:18.160]  我救主求誰呢
[00:15:18.160 --> 00:15:19.160]  而我也相信
[00:15:19.160 --> 00:15:21.160]  耶穌肯定好月立我們
[00:15:21.160 --> 00:15:23.160]  這樣去祈求他
[00:15:23.160 --> 00:15:24.160]  我們是因為
[00:15:24.160 --> 00:15:25.160]  信他是救主
[00:15:25.160 --> 00:15:27.160]  才找他
[00:15:27.160 --> 00:15:28.160]  如果這樣說
[00:15:28.160 --> 00:15:29.160]  我們可以說
[00:15:29.160 --> 00:15:33.160]  其實無論是葉老
[00:15:33.160 --> 00:15:36.160]  沒有很希望得的那種拯救
[00:15:36.160 --> 00:15:37.160]  因為血流女人
[00:15:37.160 --> 00:15:39.160]  很希望得的拯救
[00:15:39.160 --> 00:15:43.160]  其實都是我們得拯救生命
[00:15:43.160 --> 00:15:45.160]  很重要的部分
[00:15:45.160 --> 00:15:48.160]  也是上帝喜悅的部分
[00:15:48.160 --> 00:15:51.160]  不過我要說
[00:15:51.160 --> 00:15:53.160]  兩者就算合起來
[00:15:53.160 --> 00:15:55.160]  卻不是全部
[00:15:55.160 --> 00:15:58.160]  我們得拯救的生命
[00:15:58.160 --> 00:16:00.160]  何謂真正的得拯救
[00:16:00.160 --> 00:16:03.160]  不是好像葉老
[00:16:03.160 --> 00:16:04.160]  不是葉老
[00:16:04.160 --> 00:16:05.160]  是葉老
[00:16:05.160 --> 00:16:07.160]  再加上血流女人
[00:16:07.160 --> 00:16:10.160]  阿彗堂主管
[00:16:10.160 --> 00:16:12.160]  兩者加起來
[00:16:12.160 --> 00:16:15.160]  都不是得拯救的真正意義
[00:16:15.160 --> 00:16:19.160]  其實還有一些更核心
[00:16:19.160 --> 00:16:23.160]  更重要的元素在當中
[00:16:23.160 --> 00:16:24.160]  這些元素
[00:16:24.160 --> 00:16:27.160]  原來我們在從耶穌
[00:16:27.160 --> 00:16:30.160]  以及血流女人的互動當中
[00:16:30.160 --> 00:16:32.160]  都可以找到
[00:16:32.160 --> 00:16:33.160]  我終於不用說
[00:16:33.160 --> 00:16:35.160]  那個會堂主管的懷念
[00:16:35.160 --> 00:16:39.160]  去到集中說血流的女人
[00:16:39.160 --> 00:16:41.160]  大家猜不猜得到
[00:16:41.160 --> 00:16:43.160]  在哪一節會透露了
[00:16:43.160 --> 00:16:46.160]  有關得拯救更加核心
[00:16:46.160 --> 00:16:48.160]  更加重要的元素
[00:16:48.160 --> 00:16:51.160]  這些其他元素是甚麼呢
[00:16:51.160 --> 00:16:53.160]  有兩張圖片
[00:16:53.160 --> 00:16:54.160]  大家看一看
[00:16:54.160 --> 00:16:59.160]  你覺得是在這裡
[00:16:59.160 --> 00:17:02.160]  還是在下一張
[00:17:02.160 --> 00:17:05.160]  我弄了深色字就劇透了
[00:17:05.160 --> 00:17:06.160]  真是不好意思
[00:17:06.160 --> 00:17:09.160]  我時間關係弄不到同顏色
[00:17:09.160 --> 00:17:11.160]  其實就是這裡
[00:17:11.160 --> 00:17:13.160]  不過也關上一張
[00:17:13.160 --> 00:17:15.160]  為甚麼這樣說呢
[00:17:15.160 --> 00:17:19.160]  因為這個這麼重要
[00:17:19.160 --> 00:17:21.160]  得拯救的核心關鍵
[00:17:21.160 --> 00:17:24.160]  帶出來這個主題是源於
[00:17:24.160 --> 00:17:26.160]  耶穌就是這一頁
[00:17:26.160 --> 00:17:28.160]  這一頁看向最底
[00:17:28.160 --> 00:17:30.160]  一個很關鍵的問題
[00:17:30.160 --> 00:17:34.160]  但這個也是很莫名其妙的問題
[00:17:34.160 --> 00:17:36.160]  耶穌問了一個甚麼問題
[00:17:36.160 --> 00:17:39.160]  他問誰摸我的衣服
[00:17:39.160 --> 00:17:41.160]  問得很仔細
[00:17:41.160 --> 00:17:45.160]  不是誰撞到我摸我的衣服
[00:17:45.160 --> 00:17:48.160]  門徒不知道發生甚麼事
[00:17:48.160 --> 00:17:51.160]  於是就會覺得不是吧
[00:17:51.160 --> 00:17:54.160]  老師你這麼執著
[00:17:54.160 --> 00:17:56.160]  要問誰摸你的衣服
[00:17:56.160 --> 00:17:59.160]  現在我們是迫沙滇雨
[00:17:59.160 --> 00:18:02.160]  當時聖經形容是勁湧劑
[00:18:02.160 --> 00:18:04.160]  他用的那個字是大家
[00:18:04.160 --> 00:18:06.160]  迫著壓著
[00:18:06.160 --> 00:18:08.160]  你去過年宵花市
[00:18:08.160 --> 00:18:10.160]  不是疫情剛剛恢復之後
[00:18:10.160 --> 00:18:12.160]  是疫情前
[00:18:12.160 --> 00:18:15.160]  你就大概會感受到
[00:18:15.160 --> 00:18:17.160]  尤其是在維園
[00:18:17.160 --> 00:18:19.160]  那種迫著壓著
[00:18:19.160 --> 00:18:21.160]  然後你問誰摸我的衣服
[00:18:21.160 --> 00:18:23.160]  你試試在維園那時這樣問
[00:18:23.160 --> 00:18:25.160]  大家都真的吹上了
[00:18:25.160 --> 00:18:27.160]  門徒都真的
[00:18:27.160 --> 00:18:29.160]  所以
[00:18:29.160 --> 00:18:31.160]  不過耶穌不放過
[00:18:31.160 --> 00:18:33.160]  繼續要問
[00:18:33.160 --> 00:18:35.160]  誰摸我的衣服
[00:18:35.160 --> 00:18:37.160]  這樣
[00:18:37.160 --> 00:18:39.160]  好
[00:18:39.160 --> 00:18:41.160]  我們作為讀者
[00:18:41.160 --> 00:18:43.160]  尤其是當聽到耶穌堅持
[00:18:43.160 --> 00:18:45.160]  都要再問的時候
[00:18:45.160 --> 00:18:47.160]  看看是誰做這件事
[00:18:47.160 --> 00:18:49.160]  很可能我們都同樣
[00:18:49.160 --> 00:18:51.160]  會覺得很困惑
[00:18:51.160 --> 00:18:53.160]  甚至更加會忍不住
[00:18:53.160 --> 00:18:55.160]  覺得耶穌你洗不洗
[00:18:55.160 --> 00:18:57.160]  因為我們知道一個很重要
[00:18:57.160 --> 00:18:59.160]  發生了的事
[00:18:59.160 --> 00:19:01.160]  那些內情
[00:19:01.160 --> 00:19:03.160]  是門徒不知道的
[00:19:03.160 --> 00:19:05.160]  是什麼情況呢
[00:19:05.160 --> 00:19:07.160]  我們知道這是一個血流的
