
[00:00:00.000 --> 00:00:02.540]  開始聆聽神的話語之前
[00:05:37.700 --> 00:05:38.500]  各個地方
[00:05:38.500 --> 00:05:44.100]  又是探望他第二次旅行報道的教會
[00:05:44.100 --> 00:05:48.500]  然後他去到這次他沒有留下的爾弗所
[00:05:48.500 --> 00:05:50.700]  19章就開始在爾弗所
[00:05:50.700 --> 00:05:53.100]  第三次的全道旅程
[00:05:53.100 --> 00:05:56.500]  大致上地圖就是這樣
[00:05:56.500 --> 00:05:57.500]  你看到
[00:05:57.500 --> 00:06:01.300]  保羅經過了49年到大概52年
[00:06:01.300 --> 00:06:03.900]  這三年多四年時間的第二次旅程
[00:06:03.900 --> 00:06:06.900]  經文說他離開的時候
[00:06:06.900 --> 00:06:12.100]  你會發現他做了幾件很特別的事情
[00:06:12.100 --> 00:06:13.500]  一會兒再說
[00:06:13.500 --> 00:06:17.100]  但我想說回來到《使徒行傳》第18章
[00:06:17.100 --> 00:06:20.500]  作者路加記載了一些很特別的事情
[00:06:20.500 --> 00:06:24.500]  你留意到整個《使徒行傳》的核心信息
[00:06:24.500 --> 00:06:27.700]  就是講福音怎樣去到外邦人
[00:06:27.700 --> 00:06:29.700]  又或者你可以說
[00:06:29.700 --> 00:06:32.500]  透過路加福音的記載
[00:06:32.500 --> 00:06:35.300]  講一個很重要的真理
[00:06:35.300 --> 00:06:36.900]  就是神的道
[00:06:36.900 --> 00:06:38.300]  主的道
[00:06:38.300 --> 00:06:41.300]  怎樣藉著耶穌基督的降生
[00:06:41.300 --> 00:06:44.900]  整個舊約所預言的彌賽亞基督
[00:06:44.900 --> 00:06:46.100]  整個舊約
[00:06:46.100 --> 00:06:50.500]  直至施洗日漢帶出一個高峰
[00:06:50.500 --> 00:06:51.900]  就是基督要來
[00:06:51.900 --> 00:06:54.900]  在《耳上亞書》40章第三節預言
[00:06:54.900 --> 00:06:58.700]  聖經預言有一個人物在曠野發出聲音
[00:06:58.700 --> 00:07:00.100]  這就是施洗日漢
[00:07:00.100 --> 00:07:02.300]  所以當施洗日漢一出現的時候
[00:07:02.300 --> 00:07:07.300]  舊約經文預言要應驗的基督就要出現
[00:07:07.300 --> 00:07:08.700]  整個舊約
[00:07:08.700 --> 00:07:13.300]  所有舊約愛神的人都期待著這個人物的出現
[00:07:13.300 --> 00:07:15.500]  彌賽亞的降臨
[00:07:15.500 --> 00:07:18.700]  路加在記載這件事上
[00:07:18.700 --> 00:07:21.500]  我們說整個聖經的歷史
[00:07:21.500 --> 00:07:23.500]  講的是神的道
[00:07:23.500 --> 00:07:26.500]  耶穌基督道成肉身
[00:07:26.500 --> 00:07:30.100]  透過聖經的預言
[00:07:30.100 --> 00:07:33.700]  神的話語透過先知神的代言人
[00:07:33.700 --> 00:07:36.900]  又透過神自己的獨生兒子
[00:07:36.900 --> 00:07:39.500]  道成了肉身來到地上
[00:07:39.500 --> 00:07:44.300]  直到施洗日漢宣告神的羔羊來了
[00:07:44.300 --> 00:07:47.100]  福音傳到耶路撒冷
[00:07:47.100 --> 00:07:48.900]  傳到撒瑪利亞
[00:07:48.900 --> 00:07:51.300]  一路傳到歐洲
[00:07:51.300 --> 00:07:52.900]  來到哥倫多
[00:07:52.900 --> 00:07:55.300]  來到第二次旅程的終結
[00:07:55.300 --> 00:07:58.300]  路加在講一件很重要的事
[00:07:58.300 --> 00:08:00.300]  就是整個舊約聖經
[00:08:00.300 --> 00:08:02.300]  神所預言的基督
[00:08:02.300 --> 00:08:03.700]  祂已經來了
[00:08:03.700 --> 00:08:04.900]  來了二十年
[00:08:04.900 --> 00:08:09.100]  教會已經將福音傳了二十年
[00:08:09.100 --> 00:08:11.500]  由施洗日漢開始
[00:08:11.500 --> 00:08:12.900]  直到現在
[00:08:12.900 --> 00:08:15.300]  但你剛才讀到很特別
[00:08:15.300 --> 00:08:16.700]  讀到第二段
[00:08:16.700 --> 00:08:18.100]  去到第二十四節
[00:08:18.100 --> 00:08:20.100]  講到一個叫阿波羅的人
[00:08:20.100 --> 00:08:22.900]  他只認識施洗日漢的洗禮
[00:08:22.900 --> 00:08:25.500]  他不認識耶穌基督所頒佈
[00:08:25.500 --> 00:08:27.900]  奉三一神的洗禮
[00:08:27.900 --> 00:08:29.300]  所以你留意
[00:08:29.300 --> 00:08:30.700]  由施洗日漢
[00:08:30.700 --> 00:08:32.700]  他將舊約應驗
[00:08:32.700 --> 00:08:34.300]  這個好訊息
[00:08:34.300 --> 00:08:37.500]  整個舊約所預言的基督
[00:08:37.500 --> 00:08:39.500]  降臨的訊息
[00:08:39.500 --> 00:08:40.700]  道成肉身的訊息
[00:08:40.700 --> 00:08:42.500]  已經宣講了
[00:08:42.500 --> 00:08:44.300]  直到二十年
[00:08:44.300 --> 00:08:46.100]  其實整個猶太教
[00:08:46.100 --> 00:08:48.300]  仍然在轉變當中
[00:08:48.300 --> 00:08:51.300]  神藉著他的話語
[00:08:51.300 --> 00:08:53.500]  創造整個世界
[00:08:53.500 --> 00:08:57.100]  神的話語是奇妙的
[00:08:57.100 --> 00:08:59.500]  神藉著他的話語拯救
[00:08:59.500 --> 00:09:01.700]  神藉著他的話語去成聖
[00:09:01.700 --> 00:09:03.500]  使我們每一個人成聖
[00:09:03.500 --> 00:09:04.700]  你記得耶穌說
[00:09:04.700 --> 00:09:07.300]  他的話語能夠潔淨我們的生命
[00:09:07.300 --> 00:09:09.500]  他的話語能夠使我們成聖
[00:09:09.500 --> 00:09:11.100]  神的話語怎樣說
[00:09:11.100 --> 00:09:12.300]  聖經怎樣說
[00:09:12.300 --> 00:09:13.700]  我們怎樣相信
[00:09:13.700 --> 00:09:15.700]  事情又怎樣成就
[00:09:15.700 --> 00:09:17.500]  來到斯大林傳我們見到
[00:09:17.500 --> 00:09:19.900]  上一段所講的所有東西
[00:09:19.900 --> 00:09:22.700]  直到高峰施洗日漢所預言
[00:09:22.700 --> 00:09:24.300]  關於基督的事
[00:09:24.300 --> 00:09:25.900]  就是這樣成就
[00:09:25.900 --> 00:09:28.500]  然後關於耶穌基督的死和復活
[00:09:28.500 --> 00:09:30.900]  這個福音就廣傳出去
[00:09:30.900 --> 00:09:33.500]  直到路加福音第十八章
[00:09:33.500 --> 00:09:34.500]  說的是什麼呢?
[00:09:34.500 --> 00:09:37.500]  福音怎樣去到愛邦人
[00:09:37.500 --> 00:09:39.700]  福音在猶太教裏面
[00:09:39.700 --> 00:09:41.900]  怎樣慢慢改變
[00:09:41.900 --> 00:09:44.500]  那些敬虔愛主的猶太人
[00:09:44.500 --> 00:09:47.100]  那些敬虔愛主的愛邦人
[00:09:47.100 --> 00:09:48.900]  都一直在改變
[00:09:48.900 --> 00:09:51.300]  你看看《少林傳》第二章
[00:09:51.300 --> 00:09:53.700]  聖靈降臨的時候
[00:09:53.700 --> 00:09:57.300]  到第二章教會在家庭裏面聚會
[00:09:57.300 --> 00:09:59.700]  抹餅、禱告、讚美神
[00:09:59.700 --> 00:10:01.300]  第三章很有趣
[00:10:01.300 --> 00:10:05.900]  使徒彼得和約翰
[00:10:05.900 --> 00:10:07.100]  他們去那裏祈禱呢?
[00:10:07.100 --> 00:10:08.100]  第三章一節
[00:10:08.100 --> 00:10:09.900]  去聖殿禱告
[00:10:09.900 --> 00:10:16.500]  你記得在去到保羅的時代
[00:10:16.500 --> 00:10:18.100]  就是《少林傳》的終結
[00:10:18.100 --> 00:10:19.700]  仍然猶太人
[00:10:19.700 --> 00:10:21.300]  包括教會的弟兄姊妹
[00:10:21.300 --> 00:10:23.300]  他們仍然想到聖殿去祈禱
[00:10:23.300 --> 00:10:25.900]  仍然在聖殿許了一個願
[00:10:25.900 --> 00:10:27.900]  去聖殿還願
[00:10:27.900 --> 00:10:29.700]  又去獻祭
[00:10:29.700 --> 00:10:32.700]  如果你說看《斯大林傳》
[00:10:32.700 --> 00:10:33.700]  你看到
[00:10:33.700 --> 00:10:35.900]  我們說有些人經常說
[00:10:35.900 --> 00:10:37.500]  我們要回到初世紀
[00:10:37.500 --> 00:10:39.900]  第一世紀的格斯圖教會
[00:10:39.900 --> 00:10:41.100]  他們怎樣運作
[00:10:41.100 --> 00:10:42.300]  我們又怎樣運作
[00:10:42.300 --> 00:10:44.300]  但你看到在聖經裏面
[00:10:44.300 --> 00:10:47.500]  一直記載著彼得的轉變
[00:10:47.500 --> 00:10:49.700]  甚至保羅也有轉變
[00:10:49.700 --> 00:10:51.500]  整個猶太人的社會
[00:10:51.500 --> 00:10:53.500]  你知道猶太教
[00:10:53.500 --> 00:10:55.900]  救恩是源出於猶太人
[00:10:55.900 --> 00:10:59.100]  猶太教是一種生活模式
[00:10:59.100 --> 00:11:01.100]  他們不只是看聖經
[00:11:01.100 --> 00:11:04.100]  他們還拉攏給教導
[00:11:04.100 --> 00:11:08.700]  很多教導成為他們生活的傳統
[00:11:08.700 --> 00:11:10.700]  生活的一部份
[00:11:10.700 --> 00:11:13.900]  你看到整個猶太教是一個改變
[00:11:13.900 --> 00:11:18.300]  但我想今天說這篇道的核心訊息
[00:11:18.300 --> 00:11:22.700]  神主的道一直在改變世界
[00:11:22.700 --> 00:11:25.500]  一直在改變這個屬於猶太教
[00:11:25.500 --> 00:11:28.300]  所謂敬前愛主的人
[00:11:28.300 --> 00:11:31.500]  猶太教徒怎樣成為基督徒
[00:11:31.500 --> 00:11:34.700]  都是今天說到的重點
[00:11:34.700 --> 00:11:36.900]  教會怎樣轉變
[00:11:36.900 --> 00:11:38.900]  耶路撒冷教會怎樣轉變
[00:11:38.900 --> 00:11:41.900]  我們怎樣可以藉著神的話語轉變
[00:11:41.900 --> 00:11:42.900]  你記得
[00:11:42.900 --> 00:11:45.700]  當保羅離開
[00:11:45.700 --> 00:11:48.500]  第三次旅程他告別以弗所的長老
[00:11:48.500 --> 00:11:50.500]  離開他們的時候
[00:11:50.500 --> 00:11:52.500]  他說了一句很特別的話
[00:11:52.500 --> 00:11:55.900]  我將你們這群屬主的人
[00:11:55.900 --> 00:11:57.700]  這群屬神的羊群
[00:11:57.700 --> 00:12:00.100]  交託給主因為的道
[00:12:00.100 --> 00:12:02.100]  神的話語
[00:12:02.100 --> 00:12:03.300]  主的道
[00:12:03.300 --> 00:12:05.900]  就是一直在舊弱新弱
[00:12:05.900 --> 00:12:06.900]  一直應驗
[00:12:06.900 --> 00:12:09.500]  一直是所有愛神的人所經歷的
[00:12:09.500 --> 00:12:12.100]  愛神的人他讀神的話語
[00:12:12.100 --> 00:12:13.100]  他進行
[00:12:13.100 --> 00:12:14.100]  他經歷神
[00:12:14.100 --> 00:12:15.300]  經歷神的話語
[00:12:15.300 --> 00:12:16.700]  實現
[00:12:16.700 --> 00:12:19.700]  他更加體會主的道是多麼寶貴
[00:12:19.700 --> 00:12:22.500]  所以當我們領受主的話語之後
[00:12:22.500 --> 00:12:24.500]  我們自己又經歷神
[00:12:24.500 --> 00:12:26.900]  甚至我們將主的話語跟別人宣講
[00:12:26.900 --> 00:12:28.300]  所以你記得保羅
[00:12:28.300 --> 00:12:29.700]  他去到任何地方
[00:12:29.700 --> 00:12:31.100]  都是先向猶太人
[00:12:31.100 --> 00:12:33.100]  然後又向外邦人去講聖經
[00:12:33.100 --> 00:12:34.500]  去講主的道
[00:12:34.500 --> 00:12:37.100]  講到這裡想聽一聽
[00:12:37.100 --> 00:12:38.100]  丁子梅
[00:12:38.100 --> 00:12:40.100]  你有多愛慕主的道
[00:12:40.100 --> 00:12:43.500]  你有多重視主神的話語
[00:12:44.500 --> 00:12:46.500]  或者問問大家另外一個問題
[00:12:46.500 --> 00:12:48.500]  我手上拿著的這本是
[00:12:48.500 --> 00:12:50.500]  和合本的聖經
[00:12:50.500 --> 00:12:52.500]  現在我們通常
[00:12:52.500 --> 00:12:56.900]  我們讀的經文是用和修本的聖經
[00:12:56.900 --> 00:13:00.700]  和合本聖經和和修本的聖經有什麼不同呢?
[00:13:00.700 --> 00:13:02.100]  其中一個就是
[00:13:02.100 --> 00:13:04.100]  和合本聖經當年
[00:13:04.100 --> 00:13:06.900]  即是101年之前
[00:13:06.900 --> 00:13:08.900]  其實在1919年
[00:13:08.900 --> 00:13:12.300]  和合本聖經就已經印刷出版
[00:13:12.300 --> 00:13:14.500]  用了27年的時間
[00:13:14.500 --> 00:13:16.500]  有16個宣教士
[00:13:16.500 --> 00:13:20.100]  加上有好幾個中國的弟兄姊妹
[00:13:20.100 --> 00:13:21.500]  20多人
[00:13:21.500 --> 00:13:23.500]  用了20多年的時間
[00:13:23.500 --> 00:13:26.900]  去翻譯了這本
[00:13:26.900 --> 00:13:27.900]  第一本
[00:13:27.900 --> 00:13:28.900]  也不是第一本
[00:13:28.900 --> 00:13:31.700]  這本我手上拿著的和合本聖經
[00:13:31.700 --> 00:13:33.700]  和合本和和修本的分別就是
[00:13:33.700 --> 00:13:36.700]  和合本主要的翻譯
[00:13:36.700 --> 00:13:39.700]  是基於英文的King James Version
[00:13:39.700 --> 00:13:42.300]  英皇的陰定本聖經
[00:13:42.300 --> 00:13:44.300]  但現在和修本
[00:13:44.300 --> 00:13:46.300]  他就是參照原文
[00:13:46.300 --> 00:13:49.500]  盡量以和合本作為基礎
[00:13:49.500 --> 00:13:51.500]  將原文的意思
[00:13:51.500 --> 00:13:54.100]  和合本以前根據英文的翻譯
[00:13:54.100 --> 00:13:55.500]  是間接了一些
[00:13:55.500 --> 00:13:57.500]  他就將原文
[00:13:57.500 --> 00:13:59.500]  在和合本裡面沒有翻譯出來的
[00:13:59.500 --> 00:14:01.500]  盡量翻譯出來
[00:14:01.500 --> 00:14:02.900]  我們說
[00:14:02.900 --> 00:14:04.900]  神的話語
[00:14:04.900 --> 00:14:07.500]  我們手上拿著的這本和合本聖經
[00:14:07.500 --> 00:14:09.100]  已經是101年
[00:14:09.100 --> 00:14:11.100]  在19年2月
[00:14:11.100 --> 00:14:14.100]  神的話語就已經有
[00:14:14.100 --> 00:14:16.100]  但我想說
[00:14:16.100 --> 00:14:18.100]  聖經的翻譯
[00:14:18.100 --> 00:14:20.100]  其實是一個很重要的
[00:14:20.100 --> 00:14:22.100]  今天我們能夠有這麼多版本的聖經
[00:14:22.100 --> 00:14:24.100]  第一個我們聽過的聖經翻譯
[00:14:24.100 --> 00:14:27.100]  就是在主前的200多年
[00:14:27.100 --> 00:14:29.100]  埃及的皇帝
[00:14:29.100 --> 00:14:31.100]  他在耶路撒冷
[00:14:31.100 --> 00:14:34.100]  去招募了70個拉比
[00:14:34.100 --> 00:14:36.100]  去到亞歷山大那裡
[00:14:36.100 --> 00:14:38.100]  開始翻譯
[00:14:38.100 --> 00:14:40.100]  後來接近100年
[00:14:40.100 --> 00:14:42.100]  將原文的聖經
[00:14:42.100 --> 00:14:44.100]  希伯來文
[00:14:44.100 --> 00:14:46.100]  裡面有些阿蘭文
[00:14:46.100 --> 00:14:48.100]  翻譯成拉丁文的聖經
[00:14:48.100 --> 00:14:50.100]  叫所有當時只認識拉丁文的人
[00:14:50.100 --> 00:14:52.100]  特別是猶太人
[00:14:52.100 --> 00:14:54.100]  他們可以讀得到聖經
[00:14:54.100 --> 00:14:57.100]  耶穌時期也在讀70事譯本的聖經
[00:14:57.100 --> 00:14:59.100]  到了第二世紀
[00:14:59.100 --> 00:15:01.100]  聖經開始翻譯
[00:15:01.100 --> 00:15:03.100]  當時通行
[00:15:03.100 --> 00:15:05.100]  普通人懂的拉丁文
[00:15:05.100 --> 00:15:07.100]  到了第四世紀
[00:15:07.100 --> 00:15:09.100]  整個新教育聖經
[00:15:09.100 --> 00:15:11.100]  就靠一個人物
[00:15:11.100 --> 00:15:13.100]  叫做Jeremy
[00:15:13.100 --> 00:15:15.100]  他就將整個希臘文聖經
[00:15:15.100 --> 00:15:19.100]  又翻譯成拉丁文聖經
[00:15:19.100 --> 00:15:21.100]  而第一本英文聖經
[00:15:21.100 --> 00:15:25.100]  是在14世紀1382年
[00:15:25.100 --> 00:15:27.100]  由威克利夫翻譯
[00:15:27.100 --> 00:15:29.100]  兄弟姐妹
[00:15:29.100 --> 00:15:33.100]  聖經神的話語是寶貴的
[00:15:33.100 --> 00:15:35.100]  今天我不說太多
[00:15:35.100 --> 00:15:37.100]  我只是想說
[00:15:37.100 --> 00:15:39.100]  我們手上拿著的這本聖經
[00:15:39.100 --> 00:15:41.100]  是得來不容易的
[00:15:41.100 --> 00:15:43.100]  其實在1807年瑪麗遜來華的時候
[00:15:43.100 --> 00:15:45.100]  他也是用了很多年時間
[00:15:45.100 --> 00:15:49.100]  翻譯了當時第一本的聖經
[00:15:49.100 --> 00:15:51.100]  當時在印度
[00:15:51.100 --> 00:15:53.100]  也有另一個叫Marshman的人
[00:15:53.100 --> 00:15:55.100]  翻譯了另外一個中文聖經
[00:15:55.100 --> 00:15:57.100]  在十九世紀初
[00:15:57.100 --> 00:15:59.100]  已經有中文聖經翻譯
[00:15:59.100 --> 00:16:01.100]  但因為當時
[00:16:01.100 --> 00:16:03.100]  在中國仍然是用文言文
[00:16:03.100 --> 00:16:05.100]  去寫
[00:16:05.100 --> 00:16:07.100]  所以直到1890年
[00:16:07.100 --> 00:16:11.100]  中國在動盪之中
[00:16:11.100 --> 00:16:13.100]  來自世界各地
[00:16:13.100 --> 00:16:15.100]  不同的宣教士
[00:16:15.100 --> 00:16:17.100]  有用文言文
[00:16:17.100 --> 00:16:19.100]  有用不同地方的土語
[00:16:19.100 --> 00:16:21.100]  至少有很多版本的翻譯聖經
[00:16:21.100 --> 00:16:23.100]  至少當時通行有三個不同的版本
[00:16:23.100 --> 00:16:25.100]  1890年
[00:16:25.100 --> 00:16:27.100]  宣教士坐在一起
[00:16:27.100 --> 00:16:29.100]  他們覺得要傳到中國
[00:16:29.100 --> 00:16:31.100]  而是一個統一的版本
[00:16:31.100 --> 00:16:33.100]  由1890年開始
[00:16:33.100 --> 00:16:35.100]  直到1919年
[00:16:35.100 --> 00:16:37.100]  用了二十年時間
[00:16:37.100 --> 00:16:39.100]  去整合了我們現在手上的
[00:16:39.100 --> 00:16:41.100]  這本《和合本聖經》
[00:16:41.100 --> 00:16:43.100]  神的話語
[00:16:43.100 --> 00:16:45.100]  就是一路一路傳遞
[00:16:45.100 --> 00:16:47.100]  我想說
[00:16:47.100 --> 00:16:49.100]  神的工作就像聖經翻譯一樣
[00:16:49.100 --> 00:16:51.100]  不是一夜之間
[00:16:51.100 --> 00:16:53.100]  我們得救是一剎那
[00:16:53.100 --> 00:16:55.100]  決志接受
[00:16:55.100 --> 00:16:57.100]  耶穌基督的救恩
[00:16:57.100 --> 00:16:59.100]  是一剎那的事
[00:16:59.100 --> 00:17:01.100]  神去改變世界
[00:17:01.100 --> 00:17:03.100]  神去改變猶太人
[00:17:03.100 --> 00:17:05.100]  神去改變教會
[00:17:05.100 --> 00:17:07.100]  神去建立教會
[00:17:07.100 --> 00:17:09.100]  神去建立我們每一個人
[00:17:09.100 --> 00:17:11.100]  都是慢慢逐漸逐漸的來
[00:17:11.100 --> 00:17:15.100]  但問題就是
[00:17:15.100 --> 00:17:17.100]  我們有沒有讓神的話語
[00:17:17.100 --> 00:17:19.100]  在我們生命裏面
[00:17:19.100 --> 00:17:21.100]  去發揮功夫
[00:17:21.100 --> 00:17:23.100]  耶穌說你們要曉得真理
[00:17:23.100 --> 00:17:25.100]  真理會使我們得到自由
