
[00:00:00.000 --> 00:00:06.000]  說到偶像,香港每年都會有一個選舉
[00:12:25.000 --> 00:12:31.000]  這裏看到神怎樣去讓他體會到自己的問題
[00:12:31.000 --> 00:12:35.000]  又讓他看到神自己的管教
[00:12:35.000 --> 00:12:37.000]  和讓他回轉
[00:12:37.000 --> 00:12:46.000]  神要他回到他曾經在那裏許願的地方
[00:12:46.000 --> 00:12:48.000]  伯特利
[00:12:48.000 --> 00:12:50.000]  這是多少年前的事呢?
[00:12:50.000 --> 00:12:52.000]  是三十年前的事了
[00:12:52.000 --> 00:12:54.000]  即是他逃避哥哥的時候
[00:12:54.000 --> 00:12:56.000]  是三十年前
[00:12:56.000 --> 00:12:58.000]  如果再計算其他時間
[00:12:58.000 --> 00:13:00.000]  他又去了那裏呢?
[00:13:00.000 --> 00:13:02.000]  舅父拉班那裏
[00:13:02.000 --> 00:13:04.000]  做了一年跟他打工
[00:13:04.000 --> 00:13:06.000]  娶了兩姐妹
[00:13:06.000 --> 00:13:08.000]  生兒育女
[00:13:08.000 --> 00:13:10.000]  那裏又過了二十年
[00:13:10.000 --> 00:13:13.000]  即是說他來到事件
[00:13:13.000 --> 00:13:16.000]  也有十年的時間
[00:13:16.000 --> 00:13:18.000]  十年時間裏面
[00:13:18.000 --> 00:13:20.000]  剛才我們說他們的光景
[00:13:20.000 --> 00:13:22.000]  無風無浪就可以了
[00:13:22.000 --> 00:13:25.000]  誰知搞出這樣的事
[00:13:25.000 --> 00:13:27.000]  好了
[00:13:27.000 --> 00:13:29.000]  但是
[00:13:29.000 --> 00:13:31.000]  神是一個提醒
[00:13:31.000 --> 00:13:33.000]  你要回到那裏
[00:13:33.000 --> 00:13:35.000]  你要去還願
[00:13:35.000 --> 00:13:37.000]  你能夠立誓
[00:13:37.000 --> 00:13:39.000]  說要祝壇
[00:13:39.000 --> 00:13:41.000]  但是你走了就走了
[00:13:41.000 --> 00:13:44.000]  就再沒有去記得這件事
[00:13:44.000 --> 00:13:46.000]  而誤了三十年
[00:13:46.000 --> 00:13:48.000]  神是記得的
[00:13:48.000 --> 00:13:50.000]  提醒他
[00:13:50.000 --> 00:13:53.000]  於是雅各就知道
[00:13:53.000 --> 00:13:59.000]  其實自己對神的一個關係
[00:13:59.000 --> 00:14:01.000]  對神的敬畏
[00:14:01.000 --> 00:14:03.000]  其實已經放在一邊
[00:14:03.000 --> 00:14:09.000]  就是所謂過橋的秋板
[00:14:09.000 --> 00:14:11.000]  忘記了
[00:14:11.000 --> 00:14:15.000]  誓言延了幾十年
[00:14:15.000 --> 00:14:17.000]  悲劇來到
[00:14:17.000 --> 00:14:19.000]  才去悔改
[00:14:19.000 --> 00:14:21.000]  但是這些情景
[00:14:21.000 --> 00:14:25.000]  仍然是神的一個管教
[00:14:25.000 --> 00:14:29.000]  仍然是帶著一個恩典
[00:14:29.000 --> 00:14:31.000]  愛在當中
[00:14:31.000 --> 00:14:33.000]  不過今天這些經文提醒我們
[00:14:33.000 --> 00:14:36.000]  不要再延遲去認罪悔改
[00:14:36.000 --> 00:14:42.000]  不要再延遲去信服跟隨神的大靈
[00:14:42.000 --> 00:14:44.000]  其實回到伯達利
[00:14:44.000 --> 00:14:49.000]  就由這個使劍過去
[00:14:49.000 --> 00:14:52.000]  其實有多遠呢?
[00:14:52.000 --> 00:14:54.000]  大概四十八公里
[00:14:54.000 --> 00:14:58.000]  大家知不知道馬拉松有多長?
[00:14:58.000 --> 00:15:00.000]  四十二公里
[00:15:00.000 --> 00:15:05.000]  我問了馬拉松的弟兄
[00:15:05.000 --> 00:15:10.000]  如果平均一小時走四公里
[00:15:10.000 --> 00:15:12.000]  即是十二個小時
[00:15:12.000 --> 00:15:14.000]  你當然不會走完十個小時
[00:15:14.000 --> 00:15:16.000]  三天也好,兩天也好
[00:15:16.000 --> 00:15:18.000]  你都走完了
[00:15:18.000 --> 00:15:21.000]  大家知不知道今天很多人來到香港
[00:15:21.000 --> 00:15:23.000]  特別內地一些人來到香港
[00:15:23.000 --> 00:15:26.000]  他們不打算住在一個酒店
[00:15:26.000 --> 00:15:29.000]  他們全部帶著重裝備
[00:15:29.000 --> 00:15:34.000]  背囊、螢幕、睡袋等等
[00:15:34.000 --> 00:15:39.000]  知不知道他們去哪裏露營?
[00:15:39.000 --> 00:15:41.000]  他們走麥理浩徑
[00:15:41.000 --> 00:15:44.000]  麥理浩徑是一百公里
[00:15:44.000 --> 00:15:46.000]  通常五日四夜
[00:15:46.000 --> 00:15:49.000]  當然不是比賽那種
[00:15:49.000 --> 00:15:53.000]  很多人,今天一時也很多
[00:15:53.000 --> 00:15:56.000]  你們有沒有帶背囊來?
[00:15:56.000 --> 00:15:58.000]  你們有地方住
[00:15:58.000 --> 00:16:03.000]  我看到一些視訊
[00:16:03.000 --> 00:16:06.000]  走麥理浩徑都要排隊
[00:16:06.000 --> 00:16:09.000]  看某個風景某個位置都要排隊
[00:16:09.000 --> 00:16:10.000]  多厲害
[00:16:10.000 --> 00:16:12.000]  但都是一百公里
[00:16:12.000 --> 00:16:13.000]  都那麼多人去
[00:16:13.000 --> 00:16:15.000]  是不是那麼難?
[00:16:15.000 --> 00:16:17.000]  現在四十八公里少一半
[00:16:17.000 --> 00:16:20.000]  為什麼都不去那個地方?
[00:16:20.000 --> 00:16:22.000]  所以不可以說太遠
[00:16:22.000 --> 00:16:25.000]  尤其是古人行慣路
[00:16:25.000 --> 00:16:27.000]  有什麼難處?
[00:16:27.000 --> 00:16:30.000]  所以看到這個屬靈的疏難
[00:16:30.000 --> 00:16:32.000]  一樣的
[00:16:32.000 --> 00:16:34.000]  回來教會很近
[00:16:34.000 --> 00:16:36.000]  但又不回來
[00:16:36.000 --> 00:16:38.000]  就是疏難
[00:16:38.000 --> 00:16:40.000]  你說住遠了
[00:16:40.000 --> 00:16:42.000]  香港遠極都有限
[00:16:42.000 --> 00:16:44.000]  半小時去元朗
[00:16:44.000 --> 00:16:45.000]  半小時去東涌
[00:16:45.000 --> 00:16:47.000]  在這裏計算
[00:16:47.000 --> 00:16:49.000]  不會很遠的地方
[00:16:49.000 --> 00:16:52.000]  但我們有很多藉口
[00:16:52.000 --> 00:16:54.000]  講這些情況
[00:16:54.000 --> 00:16:56.000]  但要回到起點
[00:16:56.000 --> 00:17:02.000]  回到最美好和最感動的一刻
[00:17:02.000 --> 00:17:04.000]  神就要他們回到那裏
[00:17:04.000 --> 00:17:06.000]  回轉的方向
[00:17:06.000 --> 00:17:11.000]  通常是回到最初和神相遇的那種感動
[00:17:11.000 --> 00:17:13.000]  我們每個人都有這種感動
[00:17:13.000 --> 00:17:15.000]  一刻裏面的感動
[00:17:15.000 --> 00:17:17.000]  是什麼感動?
[00:17:17.000 --> 00:17:19.000]  初戀時的感覺
[00:17:19.000 --> 00:17:20.000]  這樣的情況
[00:17:20.000 --> 00:17:22.000]  當然是美好的
[00:17:22.000 --> 00:17:30.000]  我最近不約而同都和一些頂展妹去接觸分享
[00:17:30.000 --> 00:17:35.000]  有時我看到頂展妹的那個屬靈的光景
[00:17:35.000 --> 00:17:37.000]  是有出現了問題
[00:17:37.000 --> 00:17:40.000]  或者生活上都出現了問題
[00:17:40.000 --> 00:17:43.000]  很多時我都覺得
[00:17:43.000 --> 00:17:47.000]  你找回你當初和神的納弱
[00:17:47.000 --> 00:17:49.000]  當初你那種的納智
[00:17:49.000 --> 00:17:52.000]  真是一講到這裏的時候
[00:17:52.000 --> 00:17:56.000]  大家都會黯然
[00:17:56.000 --> 00:17:58.000]  是很慚愧的
[00:17:58.000 --> 00:18:01.000]  曾經年青
[00:18:01.000 --> 00:18:03.000]  或者是早年的時候
[00:18:03.000 --> 00:18:05.000]  納智侍奉
[00:18:05.000 --> 00:18:07.000]  納智親近神
[00:18:07.000 --> 00:18:09.000]  怎會好像其他人那樣
[00:18:09.000 --> 00:18:11.000]  回不回呢?
[00:18:11.000 --> 00:18:14.000]  怎知現在自己就是這樣的情況
[00:18:14.000 --> 00:18:16.000]  為何好像年輕人那樣
[00:18:16.000 --> 00:18:17.000]  真的不會親近神呢?
[00:18:17.000 --> 00:18:20.000]  現在自己慢慢都變了這樣的情況
[00:18:20.000 --> 00:18:27.000]  所以我們要回到最初和神相遇的感動
[00:18:27.000 --> 00:18:29.000]  這個是回轉的方向
[00:18:29.000 --> 00:18:35.000]  你要去重新建立這個關係
[00:18:35.000 --> 00:18:38.000]  然後你看到他們
[00:18:38.000 --> 00:18:47.000]  雅各就和他們講全家人一個行動的方案
[00:18:47.000 --> 00:18:49.000]  行動的指南
[00:18:49.000 --> 00:18:51.000]  就是第三節那裏
[00:18:51.000 --> 00:18:54.000]  除掉你們中間外邦人的神明
[00:18:54.000 --> 00:18:58.000]  要自己更換衣服
[00:18:58.000 --> 00:19:01.000]  這個是要重新連結的時候
[00:19:01.000 --> 00:19:05.000]  必須去解決那些難阻
[00:19:05.000 --> 00:19:08.000]  剛才講很多的難阻
[00:19:08.000 --> 00:19:11.000]  難阻可能是自己心裏仍有罪
[00:19:11.000 --> 00:19:13.000]  我們來到神的面前
[00:19:13.000 --> 00:19:16.000]  都是遮遮掩掩
[00:19:16.000 --> 00:19:18.000]  都是做個樣子
[00:19:18.000 --> 00:19:20.000]  有時慢慢覺得
[00:19:20.000 --> 00:19:22.000]  不來好過來了
[00:19:22.000 --> 00:19:24.000]  不去敬拜好過去敬拜了
[00:19:24.000 --> 00:19:26.000]  自己都不敢坦然無懼
[00:19:26.000 --> 00:19:28.000]  我們未解決罪的問題
[00:19:28.000 --> 00:19:30.000]  會是這樣的情況
[00:19:30.000 --> 00:19:33.000]  所以罪就繼續隔絕了我們和神的關係
[00:19:33.000 --> 00:19:36.000]  很多的難阻都是在講這個罪的問題
[00:19:36.000 --> 00:19:39.000]  他們除掉了外邦的神像
[00:19:39.000 --> 00:19:42.000]  當時雅各的太太拉傑
[00:19:42.000 --> 00:19:47.000]  曾經偷了拉班家裏的神像
[00:19:47.000 --> 00:19:50.000]  他們去到事件裏面
[00:19:50.000 --> 00:19:52.000]  殺了那些人之後
[00:19:52.000 --> 00:19:55.000]  又搶了那些所謂敬拜外邦人
[00:19:55.000 --> 00:19:57.000]  拿到那些附身符
[00:19:57.000 --> 00:19:59.000]  掛在身上裏面
[00:19:59.000 --> 00:20:03.000]  亂了他們的情況
[00:20:03.000 --> 00:20:05.000]  當然在今天來說
[00:20:05.000 --> 00:20:06.000]  我們不會
[00:20:06.000 --> 00:20:08.000]  我們家裏不會拜偶像
[00:20:08.000 --> 00:20:09.000]  我們信了主
[00:20:09.000 --> 00:20:11.000]  我們沒有這些
[00:20:11.000 --> 00:20:13.000]  但剛才我說
[00:20:13.000 --> 00:20:20.000]  當我們生活上任何和神爭奪第一位的事物
[00:20:20.000 --> 00:20:22.000]  那些已經成為我們的偶像
[00:20:22.000 --> 00:20:25.000]  即是我們心裏很重要的依靠
[00:20:25.000 --> 00:20:27.000]  真的沒有它是不行的
[00:20:27.000 --> 00:20:30.000]  我不是說我們信了神
[00:20:30.000 --> 00:20:32.000]  我們甚麼都不要
[00:20:32.000 --> 00:20:37.000]  而是那個態度是以神為首
[00:20:37.000 --> 00:20:39.000]  神自然會給我們
[00:20:39.000 --> 00:20:40.000]  但我們不是
[00:20:40.000 --> 00:20:41.000]  我們不是看神
[00:20:41.000 --> 00:20:44.000]  我們會去尋求金錢
[00:20:44.000 --> 00:20:45.000]  明星
[00:20:45.000 --> 00:20:46.000]  我們的工作
[00:20:46.000 --> 00:20:47.000]  我們的崗位
[00:20:47.000 --> 00:20:48.000]  我們的家庭
[00:20:48.000 --> 00:20:49.000]  我們的目標
[00:20:49.000 --> 00:20:51.000]  甚至自我
[00:20:51.000 --> 00:20:55.000]  我們如果這些擺在最首要的時候
[00:20:55.000 --> 00:20:58.000]  這個就成為了敬拜偶像
[00:20:58.000 --> 00:21:00.000]  敬拜偶像是一個罪
[00:21:00.000 --> 00:21:02.000]  所以罪
[00:21:02.000 --> 00:21:04.000]  你就會明白
[00:21:04.000 --> 00:21:08.000]  不是單單說我們德行上的一些過犯
[00:21:08.000 --> 00:21:09.000]  即是看得到
[00:21:09.000 --> 00:21:10.000]  聽得到
[00:21:10.000 --> 00:21:12.000]  一些很明顯的罪
[00:21:12.000 --> 00:21:14.000]  但是直到核心裏面
[00:21:14.000 --> 00:21:17.000]  將那些東西代替了神
[00:21:17.000 --> 00:21:18.000]  已經是罪了
[00:21:18.000 --> 00:21:21.000]  將那些東西排在神的面前
[00:21:21.000 --> 00:21:22.000]  已經是罪了
