
[00:00:00.000 --> 00:00:01.760]  上個禮拜日
[00:03:50.360 --> 00:03:52.800]  沒有的就可以看頭影
[00:03:52.800 --> 00:03:55.280]  我覺得我們要揭多點聖經
[00:03:55.280 --> 00:03:59.080]  看多點聖經
[00:03:59.080 --> 00:04:01.120]  約書亞紀十四章六到十四節
[00:04:01.120 --> 00:04:02.120]  我們一同讀
[00:04:02.120 --> 00:04:03.160]  我讀雙節
[00:04:03.160 --> 00:04:07.360]  請大家讀單節
[00:04:07.360 --> 00:04:12.920]  猶大人來到吉甲約書亞那裏
[00:04:12.920 --> 00:04:18.080]  基尼洗族耶夫尼的兒子加納對約書亞說
[00:04:18.080 --> 00:04:20.920]  耶和華在迦底斯巴尼亞
[00:04:20.920 --> 00:04:24.680]  指着我和你對神人摩西所說的話
[00:04:24.680 --> 00:04:26.480]  你都知道
[00:04:26.480 --> 00:04:34.480]  耶和華在迦底斯巴尼亞指着我和你對神人摩西所說的話
[00:04:34.480 --> 00:04:39.560]  你都知道
[00:04:39.560 --> 00:04:44.280]  雖然和我想起的衆弟兄使百姓膽戰心驚
[00:04:44.280 --> 00:04:48.120]  我仍然專心跟從耶和華我的神
[00:04:48.120 --> 00:05:00.640]  (耶和華在迦底斯巴尼亞指着我和你對神人摩西所說的話)
[00:05:00.640 --> 00:05:02.360]  現在看啊
[00:05:02.360 --> 00:05:07.120]  耶和華照他所說的使我活了這四十五年
[00:05:07.120 --> 00:05:10.360]  當以色列人在曠野漂流的時候
[00:05:10.360 --> 00:05:13.120]  耶和華曾對摩西說了這話
[00:05:13.120 --> 00:05:14.680]  現在看啊
[00:05:14.680 --> 00:05:17.720]  我已經八十五歲了
[00:05:17.720 --> 00:05:31.200]  (耶和華在迦底斯巴尼亞指着我和你對神人摩西所說的話)
[00:05:31.200 --> 00:05:33.000]  請你將耶和華哪一天所說的話
[00:05:33.000 --> 00:05:34.920]  是要身體健康的
[00:05:34.920 --> 00:05:35.920]  記住一樣東西
[00:05:35.920 --> 00:05:38.040]  哪一天你也曾聽說
[00:05:38.040 --> 00:05:41.640]  這裏有亞納族人以及寬大堅固的城
[00:05:41.640 --> 00:05:46.280]  或許耶和華會照他所說的與我同在
[00:05:46.280 --> 00:05:49.800]  我就把他們趕出去
[00:05:49.800 --> 00:05:57.720]  (耶和華在迦底斯巴尼亞指着我和你對神人摩西所說的話)
[00:05:57.720 --> 00:06:00.320]  所以希伯倫成了基尼洗族
[00:06:00.320 --> 00:06:03.920]  耶夫尼的兒子迦納的產業直到今天
[00:06:03.920 --> 00:06:09.040]  因爲他專心跟從耶和華以色列的神
[00:06:09.040 --> 00:06:11.240]  八十五歲的老人家
[00:06:11.240 --> 00:06:15.440]  有沒有想過如果你八十五歲的時候你會怎樣
[00:06:15.440 --> 00:06:17.320]  可能呢
[00:06:17.320 --> 00:06:18.920]  八十五歲的時候
[00:06:18.920 --> 00:06:21.600]  如果身體軟弱呢
[00:06:21.600 --> 00:06:26.520]  就會想着等着回到天家的日子
[00:06:26.520 --> 00:06:28.240]  八十五歲
[00:06:28.240 --> 00:06:30.320]  在人生最後的過程
[00:06:30.320 --> 00:06:35.720]  安安樂樂舒舒服服地過就算了
[00:06:35.720 --> 00:06:36.720]  不單止自己這麼看
[00:06:36.720 --> 00:06:38.240]  可能家裏人也這麼看
[00:06:38.240 --> 00:06:40.120]  子女也這麼看
[00:06:40.120 --> 00:06:42.800]  因爲什麼都做不了
[00:06:42.800 --> 00:06:45.920]  只要不成爲子女的負擔
[00:06:45.920 --> 00:06:47.800]  就已經心滿意足
[00:06:47.800 --> 00:06:49.680]  是不是這樣
[00:06:49.680 --> 00:06:51.000]  但當我們看迦納的時候
[00:06:51.000 --> 00:06:53.600]  八十五歲可以沒有腦退化
[00:06:53.600 --> 00:06:54.800]  可以很有精神
[00:06:54.800 --> 00:06:56.040]  可以很有精力
[00:06:56.040 --> 00:07:00.120]  更加重要的是他繼續緊握着神給他的應許
[00:07:00.120 --> 00:07:03.720]  不會覺得他的人生已經過去了
[00:07:03.720 --> 00:07:06.000]  所以在第十節到第十一節
[00:07:06.000 --> 00:07:07.440]  迦納怎麼說
[00:07:07.440 --> 00:07:11.440]  耶和華照他所說的所有活了四十五年
[00:07:11.440 --> 00:07:14.040]  當以色列在抗日漂流的時候
[00:07:14.040 --> 00:07:16.360]  耶和華曾對摩西說那些話
[00:07:16.360 --> 00:07:17.800]  現在我已經八十五歲
[00:07:17.800 --> 00:07:20.160]  但是我還很健壯
[00:07:20.160 --> 00:07:23.440]  就好像四十五年前摩西派我去的那天一樣
[00:07:23.440 --> 00:07:25.000]  無論是戰爭還是出入
[00:07:25.000 --> 00:07:27.200]  我現在的力量和那時的力量
[00:07:27.200 --> 00:07:29.360]  到時一樣
[00:07:29.360 --> 00:07:30.840]  厲不厲害
[00:07:30.840 --> 00:07:34.360]  很精壯 很強壯
[00:07:34.360 --> 00:07:37.880]  迦納記得神應許過他些什麼
[00:07:37.880 --> 00:07:41.880]  他都信得過神所應許的一定成就
[00:07:41.880 --> 00:07:45.040]  四十五年絕對不是一個短的時間
[00:07:45.040 --> 00:07:48.240]  人或許會忘記四十五年前的呼召
[00:07:48.240 --> 00:07:50.480]  人或許會忘記
[00:07:50.480 --> 00:07:54.200]  神在四十五年前所應許的東西
[00:07:54.200 --> 00:07:59.040]  人或許會忘記四十五年前所發生很多的事或物
[00:07:59.040 --> 00:08:01.760]  但迦納沒有忘記
[00:08:01.760 --> 00:08:05.440]  因爲他相信
[00:08:05.440 --> 00:08:07.440]  耶和華說過的
[00:08:07.440 --> 00:08:09.880]  他抓住
[00:08:09.880 --> 00:08:11.960]  他依靠
[00:08:11.960 --> 00:08:15.320]  因爲他所經歷的這位耶和華
[00:08:15.320 --> 00:08:18.040]  是一位又真又活的主
[00:08:18.040 --> 00:08:21.040]  他經歷過些什麼
[00:08:21.040 --> 00:08:26.680]  當年四十五年前十二個探子去窺探迦納
[00:08:26.680 --> 00:08:28.640]  其中十個探子
[00:08:28.640 --> 00:08:32.160]  就和約書亞和摩西說
[00:08:32.160 --> 00:08:34.800]  不是 和摩西說 約書亞其中一個探子
[00:08:34.800 --> 00:08:36.200]  和摩西說
[00:08:36.200 --> 00:08:39.080]  耶和華所說的那些流奶與蜜之地是對的
[00:08:39.080 --> 00:08:42.800]  那些提子大到要兩個人來抬
[00:08:42.800 --> 00:08:47.680]  不過那些人巨大威猛我們打不過的
[00:08:47.680 --> 00:08:52.320]  約書亞和迦納這兩個探子是當中的少數派
[00:08:52.320 --> 00:08:55.440]  而這些少數派就和摩西說
[00:08:55.440 --> 00:08:57.720]  我們上去窺那個城
[00:08:57.720 --> 00:09:00.720]  神給我們的我們一定能夠得着
[00:09:00.720 --> 00:09:05.560]  但少數派雖然依靠耶和華
[00:09:05.560 --> 00:09:09.760]  不過他們的意見不被接受
[00:09:09.760 --> 00:09:13.800]  以色列人膽戰心驚
[00:09:13.800 --> 00:09:20.040]  耶和華因着以色列人的不信
[00:09:20.040 --> 00:09:21.560]  就和以色列人說
[00:09:21.560 --> 00:09:23.640]  二十歲以上的
[00:09:23.640 --> 00:09:26.880]  除了迦納和約書亞
[00:09:26.880 --> 00:09:31.960]  沒有人能夠進到迦南地
[00:09:31.960 --> 00:09:35.920]  這是迦納所經歷的
[00:09:35.920 --> 00:09:38.200]  即是說對於以色列人來說
[00:09:38.200 --> 00:09:42.120]  這是一個莫大的懲罰和事件
[00:09:42.120 --> 00:09:48.440]  讓他們記得要緊握着神的應許
[00:09:48.440 --> 00:09:50.600]  神是信得過的
[00:09:50.600 --> 00:09:55.720]  而迦納也在這四十五年不斷經歷這件事
[00:09:55.720 --> 00:09:57.520]  以至他記住這個應許
[00:09:57.520 --> 00:09:59.720]  記到如今
[00:09:59.720 --> 00:10:03.120]  踏足迦南地和約書亞兩國
[00:10:03.120 --> 00:10:06.280]  他記得他要爭取
[00:10:06.280 --> 00:10:09.280]  他要成就
[00:10:09.280 --> 00:10:11.200]  而在這四十五年來
[00:10:11.200 --> 00:10:14.720]  很明顯迦納身體繼續強壯
[00:10:14.720 --> 00:10:17.360]  頭腦繼續精靈
[00:10:17.360 --> 00:10:18.480]  是吧
[00:10:18.480 --> 00:10:22.320]  所以他才說得出這番話
[00:10:22.320 --> 00:10:29.640]  他的年紀不會成爲他成就神應許的障礙
[00:10:29.640 --> 00:10:34.560]  他的年紀不會讓他小看自己
[00:10:34.560 --> 00:10:38.680]  反而因着他過去經歷神的種種歷練
[00:10:38.680 --> 00:10:42.400]  因着過去歲月他見到神的作爲
[00:10:42.400 --> 00:10:45.360]  他對神有更大的信心
[00:10:45.360 --> 00:10:49.840]  成爲他成就神應許的基礎和踏腳石
[00:10:49.840 --> 00:10:54.160]  踏上他人生另一個高峯
[00:10:54.160 --> 00:10:56.840]  今日社會學的研究
[00:10:56.840 --> 00:11:01.160]  將人生分爲三個大階段
[00:11:01.160 --> 00:11:04.000]  0到30歲稱爲第一齡
[00:11:04.000 --> 00:11:09.480]  是人生學習成長最快速的時候
[00:11:09.480 --> 00:11:12.960]  31歲到60歲稱爲第二齡
[00:11:12.960 --> 00:11:14.680]  第二個年齡層
[00:11:14.680 --> 00:11:16.840]  這個年齡層是安定的時候
[00:11:16.840 --> 00:11:22.080]  成家立室的時候是人生角色如何實現的時候
[00:11:22.080 --> 00:11:25.160]  是建立家庭的時候
[00:11:25.160 --> 00:11:30.560]  第三齡是61歲到90歲稱爲第三齡
[00:11:30.560 --> 00:11:37.320]  這個階段會面對第一齡和第二齡所面對的挑戰是很不一樣
[00:11:37.320 --> 00:11:38.680]  需要是不一樣
[00:11:38.680 --> 00:11:40.360]  我稱爲傷失
[00:11:40.360 --> 00:11:44.480]  我們有時稱青年爲傷失青年失業失學
[00:11:44.480 --> 00:11:48.760]  第三齡的人士的傷失是什麼
[00:11:48.760 --> 00:11:51.840]  第一個是失去第二個是失控
[00:11:51.840 --> 00:11:55.240]  在家立身上我們很明白什麼是失去
[00:11:55.240 --> 00:11:57.400]  你想象一下
[00:11:57.400 --> 00:11:59.680]  和他一路玩大的
[00:11:59.680 --> 00:12:01.240]  他的朋友
[00:12:01.240 --> 00:12:04.120]  他的朋友
[00:12:04.120 --> 00:12:07.200]  帶着他成長的老一輩
[00:12:07.200 --> 00:12:11.960]  到他和約翠亞踏上迦南地的時候
[00:12:11.960 --> 00:12:19.840]  那些全部已經在曠野那裏死了
[00:12:19.840 --> 00:12:21.680]  我們都很明白
[00:12:21.680 --> 00:12:27.080]  年紀越大參加婚禮越少參加葬禮越多
[00:12:27.080 --> 00:12:28.960]  失去
[00:12:28.960 --> 00:12:30.520]  朋友
[00:12:30.520 --> 00:12:32.160]  親人
[00:12:32.160 --> 00:12:37.440]  一個一個的失去
[00:12:37.440 --> 00:12:38.960]  60歲
[00:12:38.960 --> 00:12:41.600]  61歲
[00:12:41.600 --> 00:12:44.520]  可能已經退休
[00:12:44.520 --> 00:12:47.640]  有些人會失去工作
[00:12:47.640 --> 00:12:49.760]  失去工作的同時
[00:12:49.760 --> 00:12:55.240]  也失去了他們每天生活的模式
[00:12:55.240 --> 00:12:56.800]  本來很固定的
[00:12:56.800 --> 00:13:00.040]  每天什麼時候喫東西什麼時候工作回來
[00:13:00.040 --> 00:13:01.680]  失去了
[00:13:01.680 --> 00:13:03.440]  變得很不穩定
[00:13:03.440 --> 00:13:07.240]  失去了他覺得自己的成就感自己的意義
[00:13:07.240 --> 00:13:10.000]  我能夠做到東西我能夠有貢獻
[00:13:10.000 --> 00:13:12.320]  失去了
[00:13:12.320 --> 00:13:15.120]  有些人可能失去了健康
[00:13:15.120 --> 00:13:17.080]  經常出入醫院
[00:13:17.080 --> 00:13:20.440]  甚至乎習以爲常覺得
[00:13:20.440 --> 00:13:22.440]  應該
[00:13:22.440 --> 00:13:25.440]  人老了就要出入醫院了
[00:13:25.440 --> 00:13:27.240]  失去
[00:13:27.240 --> 00:13:31.880]  在家裏失去角色失去權威
[00:13:31.880 --> 00:13:34.800]  過去做父母的
[00:13:34.800 --> 00:13:37.000]  說話子女一定要聽
[00:13:37.000 --> 00:13:41.080]  到第三齡的時候子女自己都有子女了
[00:13:41.080 --> 00:13:43.280]  自己可能搬出去了
[00:13:43.280 --> 00:13:45.920]  都未必聽你說了
[00:13:45.920 --> 00:13:48.720]  我媽前幾天纔跟我說
[00:13:48.720 --> 00:13:52.720]  說我現在連你都不聽我說了
[00:13:52.720 --> 00:13:55.880]  不同的角色失去
[00:13:55.880 --> 00:13:59.640]  另一個是失控
[00:13:59.640 --> 00:14:03.080]  過往我想睡覺我就睡覺
[00:14:03.080 --> 00:14:05.360]  我起牀就起牀諸如此類
[00:14:05.360 --> 00:14:06.800]  現在時間多了
[00:14:06.800 --> 00:14:09.000]  不過我想睡覺睡多點都不行了
[00:14:09.000 --> 00:14:14.000]  到時候不知爲何老人家就會起牀了
[00:14:14.000 --> 00:14:15.760]  有時候下午想精神點都不行
[00:14:15.760 --> 00:14:18.320]  一坐下就睡着了
[00:14:18.320 --> 00:14:19.840]  不是你控制的
[00:14:19.840 --> 00:14:22.080]  失控
[00:14:22.080 --> 00:14:24.960]  有時候跟大姐妹聊天的時候
[00:14:24.960 --> 00:14:27.520]  說我現在其實心願很少
[00:14:27.520 --> 00:14:29.920]  然後我問什麼心願
[00:14:29.920 --> 00:14:31.720]  我現在只要能走
[00:14:31.720 --> 00:14:32.960]  能喫
[00:14:32.960 --> 00:14:34.160]  能睡
[00:14:34.160 --> 00:14:35.240]  能去
[00:14:35.240 --> 00:14:39.800]  就滿足了
[00:14:39.800 --> 00:14:44.000]  因爲身體的老化失控
[00:14:44.000 --> 00:14:46.720]  如果
[00:14:46.720 --> 00:14:48.760]  因着適應不了的階段
[00:14:48.760 --> 00:14:50.040]  有抑鬱的
[00:14:50.040 --> 00:14:53.360]  或者有情緒障礙的
[00:14:53.360 --> 00:14:55.560]  自己都很不開心
[00:14:55.560 --> 00:14:58.240]  一控制大家要記得一個很重要的觀念
[00:14:58.240 --> 00:15:00.240]  老化是什麼
[00:15:00.240 --> 00:15:04.400]  控制不了自己的情緒低落
[00:15:04.400 --> 00:15:08.080]  看着自己的儲蓄
[00:15:08.080 --> 00:15:10.360]  發覺已經是沒有收入
[00:15:10.360 --> 00:15:13.320]  依靠子女依靠家人
[00:15:13.320 --> 00:15:15.960]  那種掌控那種有把握
[00:15:15.960 --> 00:15:18.360]  也都失去
[00:15:18.360 --> 00:15:22.800]  面對這些失去面對這些失控
[00:15:22.800 --> 00:15:25.040]  所以可想而知爲什麼第三齡
[00:15:25.040 --> 00:15:27.920]  我們面對第三齡的人士的時候
[00:15:27.920 --> 00:15:29.560]  我們要明白
[00:15:29.560 --> 00:15:32.120]  我們要知道他們過往幾十年
[00:15:32.120 --> 00:15:35.280]  他們覺得很穩固習慣的生活方式
[00:15:35.280 --> 00:15:36.880]  很穩固的基礎
[00:15:36.880 --> 00:15:37.960]  很多的東西
[00:15:37.960 --> 00:15:42.000]  其實好像站起一張凳到另一張凳在動
[00:15:42.000 --> 00:15:44.720]  其實很危危乎兮
[00:15:44.720 --> 00:15:46.800]  很不心安的
[00:15:46.800 --> 00:15:48.400]  所以我們要聽多一點
[00:15:48.400 --> 00:15:51.560]  我們要明白多一點
[00:15:51.560 --> 00:15:53.440]  看看迦勒
[00:15:53.440 --> 00:15:55.960]  他面對這些失去面對這些失控
[00:15:55.960 --> 00:15:57.560]  但他不認命
[00:15:57.560 --> 00:16:00.400]  這個很重要他不認命
[00:16:00.400 --> 00:16:02.440]  因爲他知道不是人人老了
[00:16:02.440 --> 00:16:04.920]  都是這樣的
[00:16:04.920 --> 00:16:07.240]  他有照顧自己的身體
[00:16:07.240 --> 00:16:09.840]  他應該會繼續工作的
[00:16:09.840 --> 00:16:14.720]  那個年代沒有所謂做運動的
[00:16:14.720 --> 00:16:16.680]  上一輩或者再上一輩沒有
[00:16:16.680 --> 00:16:19.400]  他們當時賺錢哪有做運動這件事
[00:16:19.400 --> 00:16:22.440]  因爲那時候所有的工作都是體力勞動
[00:16:22.440 --> 00:16:24.440]  所以做第二盤那些你不用叫他做運動
[00:16:24.440 --> 00:16:26.560]  他的手瓜已經大過腳瓜
[00:16:26.560 --> 00:16:27.560]  是不是
[00:16:27.560 --> 00:16:28.880]  他們體力勞動
[00:16:28.880 --> 00:16:31.240]  他們幹活他們工作
[00:16:31.240 --> 00:16:32.760]  所以他有保持時間
[00:16:32.760 --> 00:16:34.040]  保持自己保持得好
[00:16:34.040 --> 00:16:35.600]  但是他保持自己的腦筋
[00:16:35.600 --> 00:16:37.400]  保持自己對神的信心
[00:16:37.400 --> 00:16:40.320]  他也是保持得非常之好
[00:16:40.320 --> 00:16:43.080]  以至第三齡的人士我們知道
[00:16:43.080 --> 00:16:45.880]  他不單止在靈性上面有需要
[00:16:45.880 --> 00:16:47.120]  他身體有需要
[00:16:47.120 --> 00:16:48.080]  他心靈有需要
[00:16:48.080 --> 00:16:51.280]  他社交也都有需要
[00:16:51.280 --> 00:16:54.480]  面對長者我想提醒弟兄姊妹
[00:16:54.480 --> 00:16:58.400]  不要當長者
[00:16:58.400 --> 00:17:00.880]  是單單一個被照顧的對象
[00:17:00.880 --> 00:17:05.040]  只要他們繼續生存就可以
[00:17:05.040 --> 00:17:09.240]  有些時候我們會這樣想的
[00:17:09.240 --> 00:17:10.800]  絕對不是
[00:17:10.800 --> 00:17:12.800]  他們有心靈的需要
[00:17:12.800 --> 00:17:14.560]  他們有靈性的需要
[00:17:14.560 --> 00:17:17.200]  他們有社交的需要
[00:17:17.200 --> 00:17:20.320]  他們需要保持自己的身體
[00:17:20.320 --> 00:17:21.600]  所以我們有些弟兄姊妹很好的
[00:17:21.600 --> 00:17:24.960]  每天去做運動遊早水
[00:17:24.960 --> 00:17:27.520]  大家要記得一個很重要的觀念
[00:17:27.520 --> 00:17:30.920]  老化不等於要病
[00:17:30.920 --> 00:17:34.880]  病是需要看醫生治好病
[00:17:34.880 --> 00:17:36.120]  明白我的意思嗎
[00:17:36.120 --> 00:17:38.160]  老是正常的
[00:17:38.160 --> 00:17:40.280]  老化是正常的
[00:17:40.280 --> 00:17:42.400]  如果老化引致身體的退化
[00:17:42.400 --> 00:17:46.160]  我們就要繼續讓退化減慢
[00:17:46.160 --> 00:17:47.880]  不過病就請他看醫生
[00:17:47.880 --> 00:17:49.320]  就不會因爲老
[00:17:49.320 --> 00:17:51.240]  以至病就覺得病是正常的
[00:17:51.240 --> 00:17:53.080]  就不去看醫生
[00:17:53.080 --> 00:17:54.280]  我們不一定要病死
[00:17:54.280 --> 00:17:58.080]  我們可以老死
[00:17:58.080 --> 00:17:59.960]  病是不正常的
[00:17:59.960 --> 00:18:02.960]  神祝我們身體健康
[00:18:02.960 --> 00:18:04.560]  記住這一點
[00:18:04.560 --> 00:18:06.360]  所以病要看醫生
[00:18:06.360 --> 00:18:08.560]  我們也要這樣跟爺爺媽媽說
[00:18:08.560 --> 00:18:11.520]  跟我們的爸爸媽媽說
[00:18:11.520 --> 00:18:13.160]  鼓勵他們
[00:18:13.160 --> 00:18:16.760]  照顧好自己的身體
[00:18:16.760 --> 00:18:18.560]  跟這裏的第三齡人士
[00:18:18.560 --> 00:18:19.880]  或者我自己的
[00:18:19.880 --> 00:18:21.920]  我即將踏入第三齡
[00:18:21.920 --> 00:18:26.240]  還有幾年我猜
[00:18:26.240 --> 00:18:28.120]  記住一句說話很簡單
[00:18:28.120 --> 00:18:29.840]  保重身體
[00:18:29.840 --> 00:18:33.520]  等於孝敬兒子
[00:18:33.520 --> 00:18:35.440]  是不是
[00:18:35.440 --> 00:18:37.200]  保重身體
[00:18:37.200 --> 00:18:39.280]  等於孝敬你的子女
[00:18:39.280 --> 00:18:42.160]  他們會安心
[00:18:42.160 --> 00:18:43.360]  心靈方面
[00:18:43.360 --> 00:18:46.400]  讓我們的腦筋繼續轉
[00:18:46.400 --> 00:18:47.920]  有活動
[00:18:47.920 --> 00:18:50.560]  我記得很多年前我去探望雲之醫
[00:18:50.560 --> 00:18:54.320]  其中一個我們很尊敬的長者
[00:18:54.320 --> 00:18:56.040]  去探望他的時候
[00:18:56.040 --> 00:18:56.720]  我呆了
[00:18:56.720 --> 00:18:59.160]  看到他家裏掛了那麼多拼圖
[00:18:59.160 --> 00:19:00.920]  然後問他什麼事
[00:19:00.920 --> 00:19:01.680]  他說
[00:19:01.680 --> 00:19:02.800]  那些拼圖便宜
[00:19:02.800 --> 00:19:03.800]  那個時候的拼圖
[00:19:03.800 --> 00:19:05.200]  剛剛那兩個很便宜
[00:19:05.200 --> 00:19:06.360]  不知道十幾二十塊
[00:19:06.360 --> 00:19:08.760]  有個一千塊二千塊那些
[00:19:08.760 --> 00:19:09.560]  他說
[00:19:09.560 --> 00:19:11.080]  我就在家裏砌拼圖
[00:19:11.080 --> 00:19:13.440]  砌拼圖就不會腦退化
[00:19:13.440 --> 00:19:15.360]  我看着那些小小的
[00:19:15.360 --> 00:19:16.960]  我眼都花了
[00:19:16.960 --> 00:19:20.960]  然後我就非常佩服他了
[00:19:20.960 --> 00:19:22.120]  所以你見到
[00:19:22.120 --> 00:19:24.320]  他很精靈的
[00:19:24.320 --> 00:19:26.800]  保持着
[00:19:26.800 --> 00:19:28.520]  保持着自己和人
[00:19:28.520 --> 00:19:30.400]  繼續有不同的人際關係
[00:19:30.400 --> 00:19:32.880]  因爲有很多不同的失去
[00:19:32.880 --> 00:19:35.560]  所以人際關係越來越少
[00:19:35.560 --> 00:19:37.560]  要重新建立不同的人際關係
[00:19:37.560 --> 00:19:40.240]  不要將我們的生活
[00:19:40.240 --> 00:19:42.280]  限制在家裏
[00:19:42.280 --> 00:19:43.960]  限制在街市
[00:19:43.960 --> 00:19:48.280]  和限制在公園
[00:19:48.280 --> 00:19:50.560]  可以從周圍走
[00:19:50.560 --> 00:19:53.640]  可以認識更多不同的新朋友
