
[00:00:00.000 --> 00:00:02.500]  大英姐妹,今日是父親節
[00:01:34.200 --> 00:01:39.400]  我相信最直接讓你去猜的
[00:01:39.400 --> 00:01:43.600]  中頭獎的應該是誰的父親
[00:01:43.600 --> 00:01:45.000]  要麼是亞伯拉罕
[00:01:45.000 --> 00:01:46.200]  要麼是約瑟
[00:01:46.200 --> 00:01:48.600]  這兩個都是中頭獎的
[00:01:48.600 --> 00:01:51.600]  亞伯拉罕被神揀選了
[00:01:51.600 --> 00:01:54.600]  以撒要獻上
[00:01:54.600 --> 00:01:57.200]  耶穌基督在地上的父親
[00:01:57.200 --> 00:01:59.000]  約瑟這兩個都是中頭獎
[00:01:59.000 --> 00:02:02.600]  但是今天想去看這個
[00:02:02.600 --> 00:02:06.200]  比較少人為意的一個人物
[00:02:06.200 --> 00:02:08.800]  這個人物稱為瑪拿亞
[00:02:08.800 --> 00:02:12.400]  就是一位很出名的士司
[00:02:12.400 --> 00:02:16.000]  就是參孫的父親
[00:02:16.000 --> 00:02:18.000]  那個時間是怎樣呢
[00:02:18.000 --> 00:02:21.400]  聖經在士司記第十三章說
[00:02:21.400 --> 00:02:23.000]  以色列人有恨耶和華
[00:02:23.000 --> 00:02:24.600]  眼中看為惡的事
[00:02:24.600 --> 00:02:26.200]  耶和華將他們交在
[00:02:26.200 --> 00:02:27.800]  菲律賓人手中四十年
[00:02:27.800 --> 00:02:30.400]  那時有一個索拉人士
[00:02:30.400 --> 00:02:33.000]  屬但俗的名叫瑪拿亞
[00:02:33.000 --> 00:02:36.000]  他的妻不懷孕不生育
[00:02:36.000 --> 00:02:40.000]  這個人是被神揀選
[00:02:40.000 --> 00:02:45.000]  然後提名去選他的
[00:02:45.000 --> 00:02:47.600]  接下來所發生一切的事情
[00:02:47.600 --> 00:02:49.200]  他的妻子叫什麼名字
[00:02:49.200 --> 00:02:52.000]  都沒有人知道
[00:02:52.000 --> 00:02:54.400]  參孫的父親叫什麼名字
[00:02:54.400 --> 00:02:55.600]  叫瑪拿亞
[00:02:55.600 --> 00:02:58.200]  聖經清楚說的
[00:02:58.200 --> 00:02:59.400]  但是他媽媽叫什麼名字
[00:02:59.400 --> 00:03:00.600]  就沒有人知道
[00:03:00.600 --> 00:03:06.800]  似乎當揀選參孫的事情出現時
[00:03:06.800 --> 00:03:10.600]  瑪拿亞應該就是主導人物
[00:03:10.600 --> 00:03:16.400]  等於你看一些戲劇、電影
[00:03:16.400 --> 00:03:19.800]  佩戈·凱拉菲那些人物
[00:03:19.800 --> 00:03:23.600]  有些人物叫路人甲、路人乙
[00:03:23.600 --> 00:03:26.400]  名字是不會記的
[00:03:26.400 --> 00:03:29.400]  但是主角你一定知道叫什麼名字
[00:03:29.400 --> 00:03:34.000]  主角在這裡來說就是瑪拿亞
[00:03:34.000 --> 00:03:36.400]  其他的路人甲、路人乙沒有名字不要緊
[00:03:36.400 --> 00:03:40.200]  但是這幾萬名一定是主角
[00:03:40.200 --> 00:03:49.000]  在一個什麼時代或是講下去的故事的時候
[00:03:49.000 --> 00:03:51.600]  其實這個我給一個題目
[00:03:51.600 --> 00:03:56.400]  他說是大時代當中被神揀選的一個榮耀
[00:03:56.400 --> 00:03:59.200]  這個真的是一個大時代
[00:03:59.200 --> 00:04:01.800]  在聖經當中
[00:04:01.800 --> 00:04:05.400]  如果你去看《士師記》的時候
[00:04:05.400 --> 00:04:08.000]  是一個非常混亂的時代
[00:04:08.000 --> 00:04:09.600]  《士師記》很混亂的
[00:04:09.600 --> 00:04:12.400]  就是有不同的士師
[00:04:12.400 --> 00:04:16.200]  有些士師甚至乎不是很好的士師都有出現的
[00:04:16.200 --> 00:04:17.000]  是不是?
[00:04:17.000 --> 00:04:19.800]  非常之混亂
[00:04:19.800 --> 00:04:22.800]  聖經那裡形容《士師記》最出名的
[00:04:22.800 --> 00:04:25.800]  在《士師記》最後那幾章
[00:04:25.800 --> 00:04:27.800]  聖經記載了兩件事情
[00:04:27.800 --> 00:04:30.200]  而那個注釋說了三次
[00:04:30.200 --> 00:04:33.600]  就是當時以色列中沒有王國人任意而行
[00:04:33.600 --> 00:04:36.400]  就是那個的大時代
[00:04:36.400 --> 00:04:39.600]  那個大時代你可以想像就是
[00:04:39.600 --> 00:04:43.400]  好像是一個沒有王管的時代
[00:04:43.400 --> 00:04:46.000]  是一個無政府狀態
[00:04:46.000 --> 00:04:48.800]  無政府主義的時代
[00:04:48.800 --> 00:04:52.800]  而你想像如果在美國的歷史當中
[00:04:52.800 --> 00:05:01.200]  就真的像是那些西部新發展的時代
[00:05:01.200 --> 00:05:04.400]  你看過那些西部牛仔片那些
[00:05:04.400 --> 00:05:05.000]  是不是?
[00:05:05.000 --> 00:05:06.600]  誰惡就誰作主
[00:05:06.600 --> 00:05:09.400]  然後拿出槍來決鬥
[00:05:09.400 --> 00:05:13.400]  那個是反映了一個無政府狀態的時代
[00:05:13.400 --> 00:05:14.600]  就是有一些小政府
[00:05:14.600 --> 00:05:15.400]  但是那些政府
[00:05:15.400 --> 00:05:18.000]  譬如那些很厲害的賊
[00:05:18.000 --> 00:05:21.800]  那些政府是抓不到的
[00:05:21.800 --> 00:05:25.000]  你看那些西部牛仔片通常都是這樣出現的
[00:05:25.000 --> 00:05:27.000]  然後有個英雄這樣出現
[00:05:27.000 --> 00:05:28.200]  其實是像這樣
[00:05:28.200 --> 00:05:29.400]  一個這樣的時代
[00:05:29.400 --> 00:05:31.400]  非常之混亂
[00:05:31.400 --> 00:05:35.400]  非常之是活在其中
[00:05:35.400 --> 00:05:38.000]  其實是令人氣餒的
[00:05:38.000 --> 00:05:41.000]  當然神的心意根本就不想是這樣
[00:05:41.000 --> 00:05:44.800]  所以這個時代要終結
[00:05:44.800 --> 00:05:49.000]  而這個時代要怎樣終結呢?
[00:05:49.000 --> 00:05:51.800]  其實就是藉著接下來
[00:05:51.800 --> 00:05:56.200]  我們今天去思想這段聖經所發展的事情
[00:05:56.200 --> 00:05:57.600]  來想去終結
[00:05:57.600 --> 00:06:01.400]  神的計劃根本就是想揀選了馬拉雅
[00:06:01.400 --> 00:06:05.400]  然後藉著她去養育參宣
[00:06:05.400 --> 00:06:11.800]  然後參宣就應該成為了那個士思時代的終結者
[00:06:11.800 --> 00:06:14.800]  所以參宣的敵人是菲利士人
[00:06:14.800 --> 00:06:17.800]  那個時代
[00:06:17.800 --> 00:06:19.000]  一直
[00:06:19.000 --> 00:06:23.400]  但是我們知道那些故事發展
[00:06:23.400 --> 00:06:24.000]  是不是?
[00:06:24.000 --> 00:06:27.600]  當然參宣就不是好結果
[00:06:27.600 --> 00:06:30.800]  就是因為參宣的不好收場
[00:06:30.800 --> 00:06:33.600]  以致菲利士人的時代不斷延續
[00:06:33.600 --> 00:06:35.200]  去到什麼時候才消滅
[00:06:35.200 --> 00:06:36.000]  不是消滅
[00:06:36.000 --> 00:06:37.800]  就是制服了菲利士人
[00:06:37.800 --> 00:06:40.400]  什麼時候?
[00:06:40.400 --> 00:06:44.600]  是去到大衛的時候
[00:06:44.600 --> 00:06:48.000]  當中經過發生了很多事情
[00:06:48.000 --> 00:06:50.000]  菲利士人一直都搞不定
[00:06:50.000 --> 00:06:54.000]  經過發生了連藥櫃都被菲利士人搶了
[00:06:54.000 --> 00:06:55.400]  是不是?
[00:06:55.400 --> 00:06:57.000]  接著又發生了掃蕩
[00:06:57.000 --> 00:06:59.600]  中間又出現了一個掃蕩
[00:06:59.600 --> 00:07:05.200]  其實本來參宣應該搞得定的事情
[00:07:05.200 --> 00:07:08.000]  因為參宣的失敗
[00:07:08.000 --> 00:07:11.600]  延續多了幾代人
[00:07:11.600 --> 00:07:14.400]  去到大衛才搞得定
[00:07:14.400 --> 00:07:17.800]  你可以想像這個真的是大時代
[00:07:17.800 --> 00:07:19.000]  那個真的是大時代
[00:07:19.000 --> 00:07:21.600]  由一個混亂無政府主義
[00:07:21.600 --> 00:07:24.400]  去到大衛的時候就成立了一個國家
[00:07:24.400 --> 00:07:27.600]  將他們所佔據的地方
[00:07:27.600 --> 00:07:31.600]  那些敵人正式的來統治
[00:07:31.600 --> 00:07:34.800]  而這個真的是神的揀選的榮耀
[00:07:34.800 --> 00:07:35.800]  你想像一下
[00:07:35.800 --> 00:07:39.000]  可能不知道你有時候有沒有這樣想
[00:07:39.000 --> 00:07:43.400]  其實我們現在都活在一個這樣的大時代當中
[00:07:43.400 --> 00:07:44.600]  我們這一代人
[00:07:44.600 --> 00:07:48.000]  很多人其實沒有經歷過打仗
[00:07:48.000 --> 00:07:51.600]  沒有見過真正的戰爭
[00:07:51.600 --> 00:07:54.000]  但是現在其實在這個世界
[00:07:54.000 --> 00:07:57.200]  經過了第二次世界大戰的秩序
[00:07:57.200 --> 00:08:02.400]  來到整個世界開始有一個新的秩序之後
[00:08:02.400 --> 00:08:04.400]  其實似乎是很穩定的
[00:08:04.400 --> 00:08:07.400]  第二次世界大戰之後的世界秩序
[00:08:07.400 --> 00:08:15.000]  基本上都是穩定了差不多80年
[00:08:15.000 --> 00:08:19.000]  所以我們這一代人是沒有見過什麼大戰
[00:08:19.000 --> 00:08:20.800]  什麼很嚴重的國家衝突
[00:08:20.800 --> 00:08:23.600]  因為整個世界的秩序都似乎是穩定的
[00:08:23.600 --> 00:08:25.600]  但是現在
[00:08:25.600 --> 00:08:31.200]  由2018年2019年到現在2020年2021年
[00:08:31.200 --> 00:08:35.200]  這幾年似乎這個世界的新秩序
[00:08:35.200 --> 00:08:40.200]  世界的舊秩序現在開始被瓦解
[00:08:40.200 --> 00:08:43.800]  現在我們都好像活在一個大時代當中
[00:08:43.800 --> 00:08:48.600]  很多事情的發生不是一個地域性的衝突
[00:08:48.600 --> 00:08:51.600]  譬如香港的事情發生不是一個地域性的衝突
[00:08:51.600 --> 00:08:56.800]  如果沒有了中國和西方國家的衝突
[00:08:56.800 --> 00:08:59.600]  香港不會這麼糟糕
[00:08:59.600 --> 00:09:03.200]  其實很多事情現在在不斷的角力
[00:09:03.200 --> 00:09:06.000]  整個世界的大局勢
[00:09:06.000 --> 00:09:13.000]  都好像是在一個大潮流當中演變
[00:09:13.000 --> 00:09:15.800]  而在一個這樣的大時代當中
[00:09:15.800 --> 00:09:21.800]  你和我都是活在一個這樣的大時代當中
[00:09:21.800 --> 00:09:23.800]  而在一個這樣的大時代當中
[00:09:23.800 --> 00:09:25.200]  神是不是不做事呢?
[00:09:25.200 --> 00:09:27.000]  神有做事
[00:09:27.000 --> 00:09:30.800]  耶和華的使者向那婦人顯現對她說
[00:09:30.800 --> 00:09:33.000]  向來你不懷孕不生育
[00:09:33.000 --> 00:09:35.600]  如今你必懷孕生一個兒子
[00:09:35.600 --> 00:09:37.800]  所以你當謹慎
[00:09:37.800 --> 00:09:39.200]  清酒濃酒都不可喝
[00:09:39.200 --> 00:09:42.400]  一切不潔之物也不可吃
[00:09:42.400 --> 00:09:47.800]  神預言將來會有一個小孩誕生
[00:09:47.800 --> 00:09:49.600]  你必懷孕生一個兒子
[00:09:49.600 --> 00:09:51.200]  不可用剃頭刀剃他的頭
[00:09:51.200 --> 00:09:56.000]  因為這孩子一出胎就歸神做拿洗人
[00:09:56.000 --> 00:09:58.200]  他必起手拯救以色列人
[00:09:58.200 --> 00:10:00.400]  脫離菲律賓人的手
[00:10:00.400 --> 00:10:03.200]  這裡就說到在這個大時代當中
[00:10:03.200 --> 00:10:08.400]  神揀選有一個人會出現
[00:10:08.400 --> 00:10:11.200]  來終結這個大時代
[00:10:11.200 --> 00:10:13.200]  這個就是參孫
[00:10:13.200 --> 00:10:24.200]  而參孫跟其他的士司有一個非常不同的
[00:10:24.200 --> 00:10:25.200]  是什麼呢?
[00:10:25.200 --> 00:10:32.800]  就是參孫本身是一個由嬰兒未出世的時候
[00:10:32.800 --> 00:10:35.800]  神已經揀選他
[00:10:35.800 --> 00:10:38.200]  而且神已經教他的父母
[00:10:38.200 --> 00:10:41.600]  怎樣養育他
[00:10:41.600 --> 00:10:44.200]  他一生未出世之前
[00:10:44.200 --> 00:10:47.400]  已經承擔了一個很重要的使命
[00:10:47.400 --> 00:10:49.200]  這個就是參孫
[00:10:49.200 --> 00:10:53.000]  其他的士司可能在遇到國家民族危急存亡的時候
[00:10:53.000 --> 00:10:54.800]  神突然呼召
[00:10:54.800 --> 00:11:02.400]  譬如基顛
[00:11:02.400 --> 00:11:06.000]  基顛也是一個很有名的士司
[00:11:06.000 --> 00:11:09.000]  但是他遇到米顛人侵略的時候
[00:11:09.000 --> 00:11:10.400]  要打仗的時候
[00:11:10.400 --> 00:11:11.800]  神揀選他
[00:11:11.800 --> 00:11:14.200]  然後他出來騰軍打仗
[00:11:14.200 --> 00:11:16.200]  譬如巴拉
[00:11:16.200 --> 00:11:17.000]  也是一樣
[00:11:17.000 --> 00:11:20.000]  然後有個女士司底波拉夫出來打仗
[00:11:20.000 --> 00:11:21.200]  很多時候都是這樣
[00:11:21.200 --> 00:11:23.400]  但是參孫絕對不是
[00:11:23.400 --> 00:11:27.400]  所以參孫的出現
[00:11:27.400 --> 00:11:33.400]  就是神一個特別的揀選者要終結這個時代
[00:11:33.400 --> 00:11:36.400]  但是不知道你有沒有想過
[00:11:36.400 --> 00:11:38.400]  其實
[00:11:38.400 --> 00:11:41.400]  當這樣的時候
[00:11:41.400 --> 00:11:45.400]  神不是單單揀選參孫一個人
[00:11:45.400 --> 00:11:49.400]  是揀選了參孫的父母
[00:11:49.400 --> 00:11:51.400]  所以一開始的時候
[00:11:51.400 --> 00:11:54.400]  神的顯現不是讓參孫長大了
[00:11:54.400 --> 00:11:56.400]  然後才和參孫顯現
[00:11:56.400 --> 00:11:59.400]  是和他的父母顯現
[00:11:59.400 --> 00:12:03.400]  其實嚴格來說是和他的母親顯現
[00:12:03.400 --> 00:12:06.400]  當時講到明他是沒有兒子的
[00:12:06.400 --> 00:12:09.400]  神是特別的恩賜
[00:12:09.400 --> 00:12:12.400]  把這個兒子賜給這個家庭
[00:12:12.400 --> 00:12:19.400]  而這個家庭就承擔了養育這個孩子的責任
[00:12:19.400 --> 00:12:23.400]  這樣的安排
[00:12:23.400 --> 00:12:26.400]  當你細心去想的時候
[00:12:26.400 --> 00:12:28.400]  其實是一個極重的榮耀
[00:12:28.400 --> 00:12:31.400]  也是一個極重的責任
[00:12:31.400 --> 00:12:33.400]  這個家庭本身
[00:12:33.400 --> 00:12:37.400]  他知道這個兒子不是一個普普通通的兒子
[00:12:37.400 --> 00:12:41.400]  他未出生的時候就要做拿西爾人
[00:12:41.400 --> 00:12:44.400]  他一生都要做拿西爾人
[00:12:44.400 --> 00:12:51.400]  他承擔了這樣的使命的時候
[00:12:51.400 --> 00:12:55.400]  小孩子開始已經要這樣做
[00:12:55.400 --> 00:12:58.400]  當小孩子開始要這樣做的時候
[00:12:58.400 --> 00:13:00.400]  意思是什麼?
[00:13:00.400 --> 00:13:02.400]  意思就是
[00:13:02.400 --> 00:13:04.400]  其實神是要他父母
[00:13:04.400 --> 00:13:08.400]  把責任交給他父母
[00:13:08.400 --> 00:13:10.400]  你想想小孩子的時候
[00:13:10.400 --> 00:13:12.400]  他說清酒濃酒都不可喝
[00:13:12.400 --> 00:13:16.400]  當然小孩子可能接觸不到酒
[00:13:16.400 --> 00:13:18.400]  但是不潔的東西不能吃
[00:13:18.400 --> 00:13:20.400]  小孩子髒髒的
[00:13:20.400 --> 00:13:25.400]  可能在地上碰到不潔的東西
[00:13:25.400 --> 00:13:27.400]  看到有草蜢很可愛
[00:13:27.400 --> 00:13:28.400]  誰不知死了
[00:13:28.400 --> 00:13:30.400]  碰到草蜢
[00:13:30.400 --> 00:13:33.400]  然後就開飯
[00:13:33.400 --> 00:13:35.400]  不用手拿東西吃
[00:13:35.400 --> 00:13:37.400]  碰到就吃了不潔的東西
[00:13:37.400 --> 00:13:43.400]  所以他父母就是整個家庭當中
[00:13:43.400 --> 00:13:46.400]  負擔起養育參孫的時候
[00:13:46.400 --> 00:13:51.400]  其實都是神揀選的一部份
[00:13:51.400 --> 00:13:54.400]  神不是真的揀選參孫
[00:13:54.400 --> 00:13:57.400]  你可以想像
[00:13:57.400 --> 00:13:59.400]  從這一點來看
[00:13:59.400 --> 00:14:01.400]  你就知道
[00:14:01.400 --> 00:14:03.400]  今天當然是父親節
[00:14:03.400 --> 00:14:06.400]  幾個星期前就是母親節
[00:14:06.400 --> 00:14:09.400]  我想從這個角度
[00:14:09.400 --> 00:14:11.400]  給大家聽聽我的思想
[00:14:11.400 --> 00:14:17.400]  你知不知道其實神揀選一些人工作的時候
[00:14:17.400 --> 00:14:21.400]  他要他家庭的教育當中
[00:14:21.400 --> 00:14:22.400]  他的父母
[00:14:22.400 --> 00:14:24.400]  或者你已經過了父母階段
[00:14:24.400 --> 00:14:26.400]  你現在是祖父祖母
[00:14:26.400 --> 00:14:33.400]  你都有份成為被揀選的一部份
[00:14:33.400 --> 00:14:35.400]  神要用你的子女
[00:14:35.400 --> 00:14:37.400]  或者神要用你的孫子孫女
[00:14:37.400 --> 00:14:42.400]  可能你都有你要扮演的角色
[00:14:42.400 --> 00:14:45.400]  你都有你要參與的成份
[00:14:45.400 --> 00:14:48.400]  聖經當中有沒有呢?
[00:14:48.400 --> 00:14:50.400]  提摩泰很清楚地說
[00:14:50.400 --> 00:14:54.400]  他的信仰由他的外祖母羅爾那裡
[00:14:54.400 --> 00:14:55.400]  承傳給他媽媽
[00:14:55.400 --> 00:14:57.400]  然後才傳給提摩泰
[00:14:57.400 --> 00:14:58.400]  你不是說
[00:14:58.400 --> 00:15:02.400]  我現在兒女債還清
[00:15:02.400 --> 00:15:05.400]  現在不關我的事
[00:15:05.400 --> 00:15:07.400]  牧師你講這些我已經過了
[00:15:07.400 --> 00:15:11.400]  但是你可能你兒女那部份已經過了
[00:15:11.400 --> 00:15:12.400]  你那個階段已經走過了
[00:15:12.400 --> 00:15:15.400]  但是可能到你要扮演孫子孫女
[00:15:15.400 --> 00:15:17.400]  是一樣的
[00:15:17.400 --> 00:15:19.400]  提摩泰很清楚地說
[00:15:19.400 --> 00:15:24.400]  他的信仰是從他外祖母那裡傳給他媽媽
[00:15:24.400 --> 00:15:26.400]  他媽媽又傳給他
[00:15:26.400 --> 00:15:28.400]  可能他小時候
[00:15:28.400 --> 00:15:31.400]  他接觸他的祖父祖母
[00:15:31.400 --> 00:15:33.400]  或者外祖父外祖母的時候
[00:15:33.400 --> 00:15:37.400]  其實他的信仰是這樣傳承的
[00:15:37.400 --> 00:15:41.400]  而神要在這個大時代當中
[00:15:41.400 --> 00:15:43.400]  要做些什麼我們沒有人知道
[00:15:43.400 --> 00:15:47.400]  但是神就好像在每個家庭當中
[00:15:47.400 --> 00:15:51.400]  祂想父母承擔起那個角色
[00:15:51.400 --> 00:15:54.400]  來帶領那些小孩
[00:15:54.400 --> 00:15:59.400]  來走在神的計劃當中
[00:15:59.400 --> 00:16:02.400]  這一點是毋庸置疑的
[00:16:02.400 --> 00:16:06.400]  但是接著你就問一個問題
[00:16:06.400 --> 00:16:08.400]  神剛才就說過
[00:16:08.400 --> 00:16:11.400]  神就向顯現
[00:16:11.400 --> 00:16:13.400]  但是為什麼神的使者
[00:16:13.400 --> 00:16:16.400]  顯現的時候就不和瑪拿亞顯現
[00:16:16.400 --> 00:16:18.400]  而和他的妻子顯現呢?
[00:16:18.400 --> 00:16:20.400]  他的妻子連個名字都沒有
[00:16:20.400 --> 00:16:22.400]  你看這個故事的時候
[00:16:22.400 --> 00:16:24.400]  你有沒有問過這個問題
[00:16:24.400 --> 00:16:26.400]  為什麼不同呢?
[00:16:26.400 --> 00:16:29.400]  剛才是一家之主
[00:16:29.400 --> 00:16:31.400]  而事實上要神
[00:16:31.400 --> 00:16:34.400]  祂是不是喜歡女性
[00:16:34.400 --> 00:16:36.400]  向女性顯現多些呢?
[00:16:36.400 --> 00:16:41.400]  可能祂都是和瑪利亞顯現
[00:16:41.400 --> 00:16:43.400]  是不是這樣呢?
[00:16:43.400 --> 00:16:47.400]  是不是神喜歡和女士說話
[00:16:47.400 --> 00:16:50.400]  比較容易牽手呢?
[00:16:50.400 --> 00:16:52.400]  是不是這樣呢?
[00:16:52.400 --> 00:16:54.400]  當然不是啦
[00:16:54.400 --> 00:16:56.400]  神和瑪利亞顯現是有原因的
[00:16:56.400 --> 00:16:58.400]  因為瑪利亞是和女兒懷孕
[00:16:58.400 --> 00:17:00.400]  所以要先和她顯現
[00:17:00.400 --> 00:17:01.400]  這是一個很特別的現象
[00:17:01.400 --> 00:17:03.400]  後來神也有和約瑟顯現
[00:17:03.400 --> 00:17:07.400]  在夢中告訴約瑟不要幽瑪利亞
[00:17:07.400 --> 00:17:10.400]  然後又叫約瑟逃亡到埃及
[00:17:10.400 --> 00:17:15.400]  當他和瑪利亞的關係很清楚的時候
[00:17:15.400 --> 00:17:19.400]  神叫耶穌的一家逃亡的時候
[00:17:19.400 --> 00:17:21.400]  不是和瑪利亞逃亡
[00:17:21.400 --> 00:17:23.400]  是叫約瑟和約瑟顯現
[00:17:23.400 --> 00:17:25.400]  約瑟就是一家之主
[00:17:25.400 --> 00:17:27.400]  叫他逃去埃及是和約瑟說
[00:17:27.400 --> 00:17:28.400]  不是和瑪利亞說
[00:17:28.400 --> 00:17:30.400]  所以你們知道
[00:17:30.400 --> 00:17:34.400]  神不是特別喜歡和女士顯現
[00:17:34.400 --> 00:17:36.400]  而是因為在家庭角色當中
[00:17:36.400 --> 00:17:39.400]  可能是父親做主導的時候
[00:17:39.400 --> 00:17:40.400]  神要和約瑟說
[00:17:40.400 --> 00:17:43.400]  在阿伯拉罕的時候也是一樣的
[00:17:43.400 --> 00:17:45.400]  是不是?
[00:17:45.400 --> 00:17:46.400]  神和阿伯拉罕顯現
[00:17:46.400 --> 00:17:48.400]  不和撒拉顯現的
[00:17:48.400 --> 00:17:49.400]  其實後來我們看到
[00:17:49.400 --> 00:17:51.400]  很大可能生不了寶寶
[00:17:51.400 --> 00:17:53.400]  是因為撒拉生不了寶寶
[00:17:53.400 --> 00:17:55.400]  但幾次是和阿伯拉罕顯現的
[00:17:55.400 --> 00:17:56.400]  是不是?
[00:17:56.400 --> 00:17:58.400]  去到最後一次
[00:17:58.400 --> 00:18:00.400]  才和撒拉顯現
[00:18:00.400 --> 00:18:03.400]  所以基本上是不成立的
[00:18:03.400 --> 00:18:07.400]  神為什麼不和瑪利亞顯現
[00:18:07.400 --> 00:18:10.400]  要和他的老婆顯現
[00:18:10.400 --> 00:18:12.400]  基本上不是因為神喜歡
[00:18:12.400 --> 00:18:14.400]  和女人顯現多一點
[00:18:14.400 --> 00:18:16.400]  當然是有一個原因的
[00:18:16.400 --> 00:18:18.400]  我們等一下會看看
[00:18:18.400 --> 00:18:19.400]  究竟是什麼原因
[00:18:19.400 --> 00:18:22.400]  後來那個老婆就知道了
[00:18:22.400 --> 00:18:23.400]  有一個使者
[00:18:23.400 --> 00:18:25.400]  應該是天使
[00:18:25.400 --> 00:18:26.400]  她相信是天使
[00:18:26.400 --> 00:18:27.400]  告訴她會生寶寶
[00:18:27.400 --> 00:18:29.400]  她就和瑪利亞說
[00:18:29.400 --> 00:18:30.400]  剛才讀過那段經文
[00:18:30.400 --> 00:18:32.400]  說要清酒濃酒都不可以喝
[00:18:32.400 --> 00:18:34.400]  要做拿洗衣人
[00:18:34.400 --> 00:18:36.400]  她和她老公瑪利亞說完之後
[00:18:36.400 --> 00:18:39.400]  瑪利亞就祈求耶和華說
[00:18:39.400 --> 00:18:41.400]  主啊 求祢再猜顯
[00:18:41.400 --> 00:18:43.400]  神人到我們這裏來
[00:18:43.400 --> 00:18:45.400]  好指教我們怎樣
[00:18:45.400 --> 00:18:48.400]  待著將要生的孩子
[00:18:48.400 --> 00:18:51.400]  這個祈求是很合理的
[00:18:51.400 --> 00:18:55.400]  既然這個孩子這麼特別
[00:18:55.400 --> 00:18:58.400]  那我希望不做錯
[00:18:58.400 --> 00:19:02.400]  其實瑪利亞在這一點是絕對對的
[00:19:02.400 --> 00:19:05.400]  她看到她作為一個父親
[00:19:05.400 --> 00:19:07.400]  或者作為一個
[00:19:07.400 --> 00:19:09.400]  她家裏有孩子的時候
[00:19:09.400 --> 00:19:12.400]  她負擔了一個神聖的使命
[00:19:12.400 --> 00:19:14.400]  在這個神聖的使命當中
[00:19:14.400 --> 00:19:17.400]  她不希望有任何的出錯
[00:19:17.400 --> 00:19:18.400]  所以她求神
[00:19:18.400 --> 00:19:20.400]  叫這個神人再向一次
[00:19:20.400 --> 00:19:22.400]  有時候可能
[00:19:22.400 --> 00:19:27.400]  可能在以前的社會
[00:19:27.400 --> 00:19:31.400]  可能覺得小女人聽東西
[00:19:31.400 --> 00:19:34.400]  不知道會不會聽到天一半地一半
[00:19:34.400 --> 00:19:36.400]  叫他再來一次跟我說
[00:19:36.400 --> 00:19:39.400]  可能她真的這樣想的
[00:19:39.400 --> 00:19:41.400]  事實上後來你就知道
[00:19:41.400 --> 00:19:43.400]  其實跟她說的
[00:19:43.400 --> 00:19:46.400]  跟她老婆說的一模一樣
[00:19:46.400 --> 00:19:49.400]  但神都應運她
