
[00:00:00.000 --> 00:00:06.000]  丁姐妹,在教會的傳統裏,我們現在進入了章林期
[00:03:23.000 --> 00:03:28.000]  又或者是我們理解成為魔鬼撒旦對我們的試探
[00:03:28.000 --> 00:03:31.000]  無論怎樣都好
[00:03:31.000 --> 00:03:35.000]  我們去回應這個試驗或者是試探的時候
[00:03:35.000 --> 00:03:39.000]  很容易我們就會跟人說或者我們跟自己說
[00:03:39.000 --> 00:03:41.000]  我們給多一點信心
[00:03:41.000 --> 00:03:47.000]  我們憑信心去面對這些我們不明白的遭遇
[00:03:47.000 --> 00:03:49.000]  給多一點信心
[00:03:49.000 --> 00:03:56.000]  憑信心好像是成為了一個很完美的模範的標準答案一樣
[00:03:56.000 --> 00:04:02.000]  幾乎可以用來回答我們所有面對各種各樣的問題
[00:04:02.000 --> 00:04:05.000]  彷彿無論我們面對什麼問題都好
[00:04:05.000 --> 00:04:11.000]  其實一切的問題原來那個的根源是在於我們夠不夠信心
[00:04:11.000 --> 00:04:15.000]  但問題是這些好像是萬能key的答案
[00:04:15.000 --> 00:04:17.000]  我們第一次聽的時候
[00:04:17.000 --> 00:04:20.000]  我們可能真的會很真誠的
[00:04:20.000 --> 00:04:23.000]  我們求上主給我們更大的信心
[00:04:23.000 --> 00:04:26.000]  但久而久之我們講多幾次
[00:04:26.000 --> 00:04:28.000]  我們聽多幾次
[00:04:28.000 --> 00:04:33.000]  會不會就已經好像失去了那種的效用
[00:04:33.000 --> 00:04:36.000]  憑信心給多一點信心
[00:04:36.000 --> 00:04:42.000]  慢慢慢慢就變成了一些好像很空洞的屬靈的金句
[00:04:42.000 --> 00:04:47.000]  頂姐妹我們的確會面對孤單乏力
[00:04:47.000 --> 00:04:49.000]  在絕望的時候
[00:04:49.000 --> 00:04:51.000]  信心是什麼一回事呢
[00:04:51.000 --> 00:04:55.000]  當我們說我們要迎接主耶穌基督第二次的降臨的時候
[00:04:55.000 --> 00:04:58.000]  在一個漫長的一個等候的過程裡面
[00:04:58.000 --> 00:05:02.000]  我們作為信徒我們仍然面對各種各樣的考驗和挑戰
[00:05:02.000 --> 00:05:08.000]  信心是不是真的一種我們覺得是可望而不可及的事情呢
[00:05:08.000 --> 00:05:13.000]  又說我們只不過是不停的掛在我們的口邊
[00:05:13.000 --> 00:05:20.000]  實際上成為了一種空洞的無力的一個金句呢
[00:05:20.000 --> 00:05:23.000]  剛才我們所讀的希伯來書的經課
[00:05:23.000 --> 00:05:27.000]  其實是幫助我們去認識信心的功課
[00:05:27.000 --> 00:05:29.000]  給我們很好的提醒
[00:05:29.000 --> 00:05:34.000]  希伯來書的讀者是猶太的基督徒的群體
[00:05:34.000 --> 00:05:37.000]  就是說他們原來是猶太人
[00:05:37.000 --> 00:05:39.000]  但是他們改奉了基督教
[00:05:39.000 --> 00:05:42.000]  他們擁有雙重的身份
[00:05:42.000 --> 00:05:44.000]  也都因為這個的緣故
[00:05:44.000 --> 00:05:47.000]  他們面對身份的危機
[00:05:47.000 --> 00:05:49.000]  很多很多的挑戰
[00:05:49.000 --> 00:05:52.000]  因為原來的猶太人的社群
[00:05:52.000 --> 00:05:55.000]  會認為他們已經背叛了猶太教
[00:05:55.000 --> 00:05:59.000]  這班已經改奉了基督教的猶太人
[00:05:59.000 --> 00:06:03.000]  他們面對著很多很多的外在的壓力
[00:06:03.000 --> 00:06:05.000]  各種各樣的歧視
[00:06:05.000 --> 00:06:09.000]  部分信徒可能因為這樣的緣故
[00:06:09.000 --> 00:06:11.000]  他們信心出現了軟弱
[00:06:11.000 --> 00:06:15.000]  他們可能會放棄基督教
[00:06:15.000 --> 00:06:19.000]  而重新投歸猶太教的懷抱
[00:06:19.000 --> 00:06:21.000]  所以希伯來書的作者
[00:06:21.000 --> 00:06:26.000]  針對這個群體這種獨特的身份的危機
[00:06:26.000 --> 00:06:28.000]  那種信心的危機
[00:06:28.000 --> 00:06:32.000]  去勉勵這班的信徒
[00:06:32.000 --> 00:06:36.000]  他們怎樣能夠持守他們所相信的
[00:06:36.000 --> 00:06:38.000]  在這個背景下
[00:06:38.000 --> 00:06:42.000]  我們讀到希伯來書的第十一章的時候
[00:06:42.000 --> 00:06:44.000]  希伯來書的作者在第十一章開始的時候
[00:06:44.000 --> 00:06:46.000]  做了一個很重要的宣告
[00:06:46.000 --> 00:06:48.000]  我們很熟悉的一段經文
[00:06:48.000 --> 00:06:52.000]  他說信就是對所望之事是有把握
[00:06:52.000 --> 00:06:56.000]  對未見之事是有確據
[00:06:56.000 --> 00:07:00.000]  信是對所望的盼望是有把握
[00:07:00.000 --> 00:07:04.000]  對未見的事情我們是有確據
[00:07:04.000 --> 00:07:08.000]  這裡講到的是信心盼望
[00:07:08.000 --> 00:07:12.000]  其實是要勸勉這班的信徒
[00:07:12.000 --> 00:07:15.000]  無論是面對怎樣的外在的壓迫
[00:07:15.000 --> 00:07:20.000]  或者我們怎樣覺得是不知道怎樣去理解的一個遭遇
[00:07:20.000 --> 00:07:22.000]  警方
[00:07:22.000 --> 00:07:26.000]  但是我們仍然要持守信心盼望
[00:07:26.000 --> 00:07:29.000]  我們要確認耶穌基督
[00:07:29.000 --> 00:07:32.000]  祂的贖罪的救恩
[00:07:32.000 --> 00:07:38.000]  以致我們能夠有勇氣的去面對當下各種的困難
[00:07:38.000 --> 00:07:41.000]  我們確信我們所相信的
[00:07:41.000 --> 00:07:44.000]  那個應許雖然仍然未實現
[00:07:44.000 --> 00:07:47.000]  但我們仍然有這份信心在裡面
[00:07:47.000 --> 00:07:50.000]  頂姐妹這裡所講的信心
[00:07:50.000 --> 00:07:53.000]  是對上帝的旨意的信服
[00:07:53.000 --> 00:07:56.000]  即使在一個很艱難的環境裡面
[00:07:56.000 --> 00:07:59.000]  我們仍然願意堅持
[00:07:59.000 --> 00:08:01.000]  願意持守
[00:08:01.000 --> 00:08:05.000]  因為我們所相信的那位上帝是信實的
[00:08:05.000 --> 00:08:10.000]  祂的應許是最終會成就的
[00:08:10.000 --> 00:08:15.000]  這種信心和盼望是不是虛無縹緲的呢?
[00:08:15.000 --> 00:08:21.000]  是不是只不過是信仰群體一種一廂情願的自我的安慰呢?
[00:08:21.000 --> 00:08:23.000]  絕對不是
[00:08:23.000 --> 00:08:25.000]  希伯來書的作者一再的強調
[00:08:25.000 --> 00:08:29.000]  只要我們看回整個的以色列的歷史裡面
[00:08:29.000 --> 00:08:33.000]  已經讓我們看到有很多很多的古人
[00:08:33.000 --> 00:08:37.000]  他們怎樣因著信而得到了讚許
[00:08:37.000 --> 00:08:42.000]  所以我們稱希伯來書的十一章是一個信心偉人榜
[00:08:42.000 --> 00:08:46.000]  裡面一共用了十七次的因著信
[00:08:46.000 --> 00:08:48.000]  十七次的因著信
[00:08:48.000 --> 00:08:51.000]  去描寫這一班信心的偉人
[00:08:51.000 --> 00:08:54.000]  他們怎樣回應上主的召喚
[00:08:54.000 --> 00:08:57.000]  他們怎樣信服上主的旨意
[00:08:57.000 --> 00:09:00.000]  我們看到有部分的人
[00:09:00.000 --> 00:09:04.000]  他們是因為有信心而獲得勝利的
[00:09:04.000 --> 00:09:07.000]  但也有不少的人物
[00:09:07.000 --> 00:09:13.000]  他們是因為信心而繼續去忍受那種不明白的苦難
[00:09:13.000 --> 00:09:18.000]  而這種忍受都不是建基在他們已經百分之一百
[00:09:18.000 --> 00:09:22.000]  已經知道的事實和經驗的基礎上
[00:09:22.000 --> 00:09:25.000]  而只不過是他們因為信
[00:09:25.000 --> 00:09:28.000]  他們相信上帝
[00:09:28.000 --> 00:09:31.000]  然後他們心存盼望
[00:09:31.000 --> 00:09:36.000]  這些人都是因信而獲得了讚許
[00:09:36.000 --> 00:09:40.000]  卻仍未得著所應許
[00:09:40.000 --> 00:09:42.000]  得到讚許
[00:09:42.000 --> 00:09:44.000]  又得不到應許
[00:09:44.000 --> 00:09:47.000]  頂姐妹當你看到這段經文的時候
[00:09:47.000 --> 00:09:49.000]  你會不會覺得其實很諷刺
[00:09:49.000 --> 00:09:52.000]  我們得到了讚許
[00:09:52.000 --> 00:09:56.000]  但我們仍然未得著所應許
[00:09:56.000 --> 00:09:58.000]  甚至他們到死的時候
[00:09:58.000 --> 00:10:01.000]  仍然沒有得著所應許
[00:10:01.000 --> 00:10:05.000]  但他們卻是甘心樂意
[00:10:05.000 --> 00:10:07.000]  他們存著信心
[00:10:07.000 --> 00:10:11.000]  存著盼望去離開這個世界
[00:10:11.000 --> 00:10:15.000]  他們經驗是沒有實現到的
[00:10:15.000 --> 00:10:17.000]  但他們仍然存著信心
[00:10:17.000 --> 00:10:20.000]  存著盼望去離開這個世界
[00:10:20.000 --> 00:10:25.000]  頂姐妹你會不會覺得這種信心好像太過殘忍
[00:10:25.000 --> 00:10:28.000]  是否真的可以做到呢
[00:10:28.000 --> 00:10:33.000]  這種信心是否只靠我們自己一種的盲力
[00:10:33.000 --> 00:10:35.000]  或者一種雄方之力
[00:10:35.000 --> 00:10:36.000]  我們頂硬上
[00:10:36.000 --> 00:10:40.000]  我們死撐我信我信我信
[00:10:40.000 --> 00:10:43.000]  就是能夠掌握到的呢
[00:10:43.000 --> 00:10:45.000]  所以希伯來書的作者
[00:10:45.000 --> 00:10:47.000]  特別在第十二章的時候
[00:10:47.000 --> 00:10:49.000]  他做了一個總結
[00:10:49.000 --> 00:10:51.000]  在十二章他這樣說
[00:10:51.000 --> 00:10:55.000]  所以我們既然有這麼多的見證人
[00:10:55.000 --> 00:10:59.000]  好像雲彩這樣圍繞著我們
[00:10:59.000 --> 00:11:02.000]  我們就要卸下各樣的重擔
[00:11:02.000 --> 00:11:05.000]  緊緊纏累的罪
[00:11:05.000 --> 00:11:06.000]  以堅忍的心
[00:11:06.000 --> 00:11:10.000]  奔那擺在我們前頭的路程
[00:11:10.000 --> 00:11:14.000]  仰望我們信心的創始成中者耶穌
[00:11:14.000 --> 00:11:16.000]  祂因那擺在前面的喜樂
[00:11:16.000 --> 00:11:18.000]  興旱羞辱
[00:11:18.000 --> 00:11:20.000]  忍受十字架的苦難
[00:11:20.000 --> 00:11:24.000]  如今已坐在上帝寶座的右邊
[00:11:24.000 --> 00:11:26.000]  頂尖我們要留意
[00:11:26.000 --> 00:11:28.000]  這兩節的經文
[00:11:28.000 --> 00:11:31.000]  他用了卸下重擔
[00:11:31.000 --> 00:11:34.000]  他用去奔跑一個的路程
[00:11:34.000 --> 00:11:36.000]  用了仰望
[00:11:36.000 --> 00:11:38.000]  這些這樣的表述
[00:11:38.000 --> 00:11:42.000]  其實都是想讓我們去想像
[00:11:42.000 --> 00:11:43.000]  我們想像一下
[00:11:43.000 --> 00:11:45.000]  其實我們整個的生命
[00:11:45.000 --> 00:11:49.000]  就好像在做一場賽跑一樣
[00:11:49.000 --> 00:11:52.000]  我們在一個跑道上競賽
[00:11:52.000 --> 00:11:55.000]  的確你和我的生命
[00:11:55.000 --> 00:11:57.000]  我們基督徒的人生
[00:11:57.000 --> 00:11:59.000]  其實就在跑步
[00:11:59.000 --> 00:12:02.000]  甚至我們可能在跑一場人生的馬拉松
[00:12:02.000 --> 00:12:06.000]  然後我們會見到有很多很多的見證人
[00:12:06.000 --> 00:12:08.000]  他們圍繞著我們
[00:12:08.000 --> 00:12:12.000]  這班見證人可能好像觀賽的人士一樣
[00:12:12.000 --> 00:12:14.000]  看著我們去參賽
[00:12:14.000 --> 00:12:18.000]  但同時他們又是為我們去打氣
[00:12:18.000 --> 00:12:21.000]  為我們去呼喊加油
[00:12:21.000 --> 00:12:22.000]  沒錯
[00:12:22.000 --> 00:12:26.000]  我們要走完這一場人生的馬拉松
[00:12:26.000 --> 00:12:28.000]  最重要的
[00:12:28.000 --> 00:12:30.000]  我們需要有信心
[00:12:30.000 --> 00:12:32.000]  而信心的根據
[00:12:32.000 --> 00:12:36.000]  完全不是靠我們自己的能力
[00:12:36.000 --> 00:12:38.000]  而是在乎
[00:12:38.000 --> 00:12:43.000]  令到信心能夠成為事實的耶穌基督
[00:12:43.000 --> 00:12:44.000]  記住
[00:12:44.000 --> 00:12:46.000]  我們的信心的根據
[00:12:46.000 --> 00:12:49.000]  是在我們自己個人的能力
[00:12:49.000 --> 00:12:51.000]  忍耐上面
[00:12:51.000 --> 00:12:54.000]  整個信心之所以能夠成為事實
[00:12:54.000 --> 00:12:56.000]  是因為耶穌基督
[00:12:56.000 --> 00:12:57.000]  經文告訴我們
[00:12:57.000 --> 00:13:02.000]  耶穌基督是信心的創始承宗者
[00:13:02.000 --> 00:13:05.000]  創始承宗者
[00:13:05.000 --> 00:13:06.000]  因為耶穌基督
[00:13:06.000 --> 00:13:11.000]  祂自己為信心已經樹立了一個很美麗的榜樣
[00:13:11.000 --> 00:13:12.000]  這個榜樣是
[00:13:12.000 --> 00:13:15.000]  祂忍受了十字架的苦難
[00:13:15.000 --> 00:13:17.000]  十字架是羞辱
[00:13:17.000 --> 00:13:19.000]  十字架是苦難
[00:13:19.000 --> 00:13:22.000]  都是很真真實實的
[00:13:22.000 --> 00:13:24.000]  耶穌基督很真真實實的
[00:13:24.000 --> 00:13:26.000]  是釘死在十字架上面
[00:13:26.000 --> 00:13:29.000]  然後去忍受苦難
[00:13:29.000 --> 00:13:32.000]  去忍受各種的羞辱
[00:13:32.000 --> 00:13:36.000]  一個最羞恥的刑罰
[00:13:36.000 --> 00:13:42.000]  受盡各人、士兵、旁人的譏諷
[00:13:42.000 --> 00:13:46.000]  整個十字架的苦難是充滿著痛苦的
[00:13:46.000 --> 00:13:51.000]  不單單是耶穌基督釘在十字架上面的肉身的痛苦
[00:13:51.000 --> 00:13:54.000]  也都有心靈上面
[00:13:54.000 --> 00:13:55.000]  祂感覺到
[00:13:55.000 --> 00:13:57.000]  祂這一刻感覺到
[00:13:57.000 --> 00:14:01.000]  祂是被父所棄絕的痛苦
[00:14:01.000 --> 00:14:03.000]  但是耶穌基督卻是
[00:14:03.000 --> 00:14:05.000]  輕看羞辱
[00:14:05.000 --> 00:14:08.000]  去忍受苦難
[00:14:08.000 --> 00:14:11.000]  因為祂很清楚的知道
[00:14:11.000 --> 00:14:13.000]  在祂的前面
[00:14:13.000 --> 00:14:16.000]  有喜樂在迎接著祂
[00:14:16.000 --> 00:14:18.000]  這個喜樂就是說
[00:14:18.000 --> 00:14:21.000]  祂是會坐在上帝的寶座的右邊
[00:14:21.000 --> 00:14:23.000]  得著榮耀
[00:14:23.000 --> 00:14:26.000]  一個最終的特性
[00:14:26.000 --> 00:14:28.000]  這份喜樂
[00:14:28.000 --> 00:14:29.000]  不單單是說
[00:14:29.000 --> 00:14:33.000]  祂能夠再一次的回復上帝的兒子
[00:14:33.000 --> 00:14:37.000]  這個祂原來屬於擁有的寶貴的身份
[00:14:37.000 --> 00:14:39.000]  更加重要的是
[00:14:39.000 --> 00:14:41.000]  這份喜樂是
[00:14:41.000 --> 00:14:43.000]  耶穌基督很清楚的知道
[00:14:43.000 --> 00:14:50.000]  祂是完成了上帝所交託給祂的責任和使命
[00:14:50.000 --> 00:14:52.000]  這個責任就是說
[00:14:52.000 --> 00:14:56.000]  要藉著祂的死去救贖世人的罪
[00:14:56.000 --> 00:14:58.000]  捨棄自己的生命
[00:14:58.000 --> 00:15:02.000]  去完成一個救贖的責任
[00:15:02.000 --> 00:15:05.000]  所以耶穌基督輕看羞辱
[00:15:05.000 --> 00:15:07.000]  忍受苦難
[00:15:07.000 --> 00:15:11.000]  祂知道這個羞辱和苦難是有價值的
[00:15:11.000 --> 00:15:13.000]  是有意義的
[00:15:13.000 --> 00:15:17.000]  祂知道自己為什麼要承受這個羞辱
[00:15:17.000 --> 00:15:21.000]  祂為什麼要去面對這種苦難
[00:15:21.000 --> 00:15:25.000]  羞辱和苦難背後是有一份價值
[00:15:25.000 --> 00:15:27.000]  有一份意義在後面的
[00:15:27.000 --> 00:15:29.000]  頂姐妹當我們明白
[00:15:29.000 --> 00:15:31.000]  原來我們自己的生命
[00:15:31.000 --> 00:15:33.000]  是有一份價值的
[00:15:33.000 --> 00:15:36.000]  是有一種意義在的時候
[00:15:36.000 --> 00:15:39.000]  祂就能夠因著這種價值和意義
[00:15:39.000 --> 00:15:44.000]  讓我們能夠更加堅定的去奔跑我們人生的路
[00:15:44.000 --> 00:15:48.000]  我們知道我們自己其實是為什麼而活
[00:15:48.000 --> 00:15:51.000]  這個是我們有一個的目標
[00:15:51.000 --> 00:15:54.000]  都是在我們去跑步的時候
[00:15:54.000 --> 00:15:56.000]  去奔跑我們人生路的時候
[00:15:56.000 --> 00:15:59.000]  一個很重要很重要的目標
[00:15:59.000 --> 00:16:01.000]  不知道大家還記不記得
[00:16:01.000 --> 00:16:02.000]  在暑假的時候
[00:16:02.000 --> 00:16:07.000]  可能大家都有去觀賞到關於巴西的奧運
[00:16:07.000 --> 00:16:10.000]  我們在比賽的時候
[00:16:10.000 --> 00:16:13.000]  我們見到每一個的運動員背後
[00:16:13.000 --> 00:16:16.000]  其實都有無盡的辛酸
[00:16:16.000 --> 00:16:18.000]  因為每一個的運動員
[00:16:18.000 --> 00:16:21.000]  他們日以繼夜的去訓練
[00:16:21.000 --> 00:16:24.000]  他們承受了很多很多的傷害
[00:16:24.000 --> 00:16:26.000]  他們流了很多的眼淚
[00:16:26.000 --> 00:16:28.000]  很多的汗水
[00:16:28.000 --> 00:16:32.000]  他們更加承受了很多很多眾人對他們的期望
[00:16:32.000 --> 00:16:34.000]  以致到壓力
[00:16:34.000 --> 00:16:37.000]  有人為了成功可能會不擇手段
[00:16:37.000 --> 00:16:39.000]  他們可能為了成功
[00:16:39.000 --> 00:16:41.000]  他們偷偷的服食禁藥
[00:16:41.000 --> 00:16:43.000]  有人自高自大不可一世
[00:16:43.000 --> 00:16:45.000]  覺得自己就是王者
[00:16:45.000 --> 00:16:48.000]  就是能夠得到勝利的王者
[00:16:48.000 --> 00:16:50.000]  但我們也都在比賽上面
[00:16:50.000 --> 00:16:53.000]  我們會見到人性的美麗
[00:16:53.000 --> 00:16:55.000]  我們見到真正的體育精神
[00:16:55.000 --> 00:16:57.000]  真正的奧運精神
[00:16:57.000 --> 00:17:01.000]  到底運動員參賽的意義在哪裡
[00:17:01.000 --> 00:17:05.000]  是不是只是為了拿到獎牌呢
[00:17:05.000 --> 00:17:07.000]  我們當然不會否認這一點
[00:17:07.000 --> 00:17:10.000]  但是大家都明白
[00:17:10.000 --> 00:17:13.000]  真正能夠站在獎台上面
[00:17:13.000 --> 00:17:16.000]  去領受獎牌的永遠都是少數
[00:17:16.000 --> 00:17:18.000]  是極少數
[00:17:18.000 --> 00:17:20.000]  但更加多的參與者
[00:17:20.000 --> 00:17:24.000]  他們最重要的不是問他們能不能夠拿到獎牌
[00:17:24.000 --> 00:17:27.000]  而是問他們有沒有盡到最大的努力
[00:17:27.000 --> 00:17:30.000]  他們是不是去挑戰自己
[00:17:30.000 --> 00:17:31.000]  去超越自己
[00:17:31.000 --> 00:17:34.000]  這個是他們對自己的交代
[00:17:34.000 --> 00:17:36.000]  即使不能夠拿到獎牌
[00:17:36.000 --> 00:17:41.000]  但他們卻是能夠很滿足的去接受這個結果
[00:17:41.000 --> 00:17:44.000]  這個才是真正的體育精神
[00:17:44.000 --> 00:17:46.000]  真正的奧運精神
[00:17:46.000 --> 00:17:49.000]  經文裡面這樣跟我們說
[00:17:49.000 --> 00:17:53.000]  他說我們去參與這場競賽的時候
[00:17:53.000 --> 00:17:56.000]  我們要仰望耶穌
[00:17:56.000 --> 00:17:58.000]  仰望其實是提醒我們
[00:17:58.000 --> 00:18:00.000]  我們要很專一的
[00:18:00.000 --> 00:18:02.000]  將我們的目光
[00:18:02.000 --> 00:18:05.000]  是專一的定徵在耶穌基督的身上
[00:18:05.000 --> 00:18:07.000]  頂姐妹我們每一個人
[00:18:07.000 --> 00:18:10.000]  去奔跑我們的人生競賽的時候
[00:18:10.000 --> 00:18:13.000]  我們都好像一個越跑
[00:18:13.000 --> 00:18:16.000]  越覺得是無力的一個跑手
[00:18:16.000 --> 00:18:19.000]  我們是不是能夠在這個時候
[00:18:19.000 --> 00:18:22.000]  我們可以心無旁騖的
[00:18:22.000 --> 00:18:24.000]  我們仍然是將我們的目光
[00:18:24.000 --> 00:18:28.000]  是專注在耶穌基督身上
[00:18:28.000 --> 00:18:30.000]  就好像耶穌基督
[00:18:30.000 --> 00:18:33.000]  他自己將他自己的目光
[00:18:33.000 --> 00:18:36.000]  專注在十字架身上一樣
[00:18:36.000 --> 00:18:38.000]  喜伯來書的作者告訴我們
[00:18:38.000 --> 00:18:39.000]  唯有這樣
[00:18:39.000 --> 00:18:42.000]  唯有我們是知道我們自己的生命是有目標的
[00:18:42.000 --> 00:18:46.000]  我們將我們的眼睛定徵在耶穌基督身上
[00:18:46.000 --> 00:18:49.000]  我們才能夠以堅忍的心
[00:18:49.000 --> 00:18:53.000]  奔拿擺在我們前頭的路程
[00:18:53.000 --> 00:18:56.000]  這份堅忍的心不是靠我們自己
[00:18:56.000 --> 00:18:58.000]  而是我們仰望耶穌基督
[00:18:58.000 --> 00:19:04.000]  懷著堅忍的心去奔跑我們人生的路
[00:19:04.000 --> 00:19:08.000]  不是講求那份衝勁
[00:19:08.000 --> 00:19:10.000]  那份盲力
[00:19:10.000 --> 00:19:14.000]  堅忍的心是要求我們有一種的耐力
[00:19:14.000 --> 00:19:17.000]  一種生命的堅韌
[00:19:17.000 --> 00:19:22.000]  的確我們的人生就在跑一場馬拉松
[00:19:22.000 --> 00:19:25.000]  我不知道大家有沒有跑過馬拉松
[00:19:25.000 --> 00:19:26.000]  我沒有跑過
[00:19:26.000 --> 00:19:28.000]  我知道自己沒有能力去跑
[00:19:28.000 --> 00:19:30.000]  但我們可以想像到
[00:19:30.000 --> 00:19:33.000]  如果我真的去跑馬拉松的時候
[00:19:33.000 --> 00:19:35.000]  是需要多少的毅力
[00:19:35.000 --> 00:19:37.000]  多少的耐力
[00:19:37.000 --> 00:19:41.000]  因為我們的體力是持續的消耗
[00:19:41.000 --> 00:19:46.000]  好像看不到盡頭的跑道
[00:19:46.000 --> 00:19:51.000]  其實不斷的在消磨我們自己的意志
[00:19:51.000 --> 00:19:53.000]  開始起跑的時候很興奮
[00:19:53.000 --> 00:19:55.000]  很雀躍
[00:19:55.000 --> 00:19:57.000]  但慢慢慢慢越跑
[00:19:57.000 --> 00:20:00.000]  自己的體力一路一路的消失
[00:20:00.000 --> 00:20:04.000]  那份鬥志也一路一路的減退
[00:20:04.000 --> 00:20:06.000]  然後在一個彩道上
[00:20:06.000 --> 00:20:08.000]  好像有很多人在跑
[00:20:08.000 --> 00:20:10.000]  但其實一路跑的時候
[00:20:10.000 --> 00:20:13.000]  其實就是你自己和你自己的對話
[00:20:13.000 --> 00:20:16.000]  你自己可能不斷的在問自己
[00:20:16.000 --> 00:20:18.000]  我還行嗎?
[00:20:18.000 --> 00:20:20.000]  我是不是還可以繼續堅持下去?
[00:20:20.000 --> 00:20:23.000]  我是不是還可以繼續跑下去?
[00:20:23.000 --> 00:20:26.000]  可能我們在跑的過程裡
[00:20:26.000 --> 00:20:28.000]  我們會失足跌倒
[00:20:28.000 --> 00:20:31.000]  甚至我們可能會有抽筋
[00:20:31.000 --> 00:20:33.000]  我們要停下來休息
[00:20:33.000 --> 00:20:36.000]  我們感覺到筋疲力竭的時候
[00:20:36.000 --> 00:20:40.000]  這個時候正正就是考驗我們的能耐的時候
[00:20:40.000 --> 00:20:43.000]  正正就是考驗我們的意志的時候
[00:20:43.000 --> 00:20:46.000]  我們為什麼去跑?
[00:20:46.000 --> 00:20:48.000]  是不是只是為了證明
[00:20:48.000 --> 00:20:50.000]  我是一個勝利的王者
[00:20:50.000 --> 00:20:55.000]  還是為了完成我自己的一個目標
[00:20:55.000 --> 00:20:58.000]  我要跑完這個賽程
[00:20:58.000 --> 00:21:01.000]  對我自己作出一個交代
