
[00:00:00.000 --> 00:00:02.000]  鄧炳志、梅屏漢
[00:02:42.000 --> 00:02:45.000]  當我們細心去看這首詩的時候
[00:02:45.000 --> 00:02:47.000]  很短九節的詩
[00:02:47.000 --> 00:02:53.000]  在周刊的最後的內頁裡
[00:02:53.000 --> 00:03:00.000]  我就選取了李師敬牧師在很久之前的一個翻譯
[00:03:00.000 --> 00:03:06.000]  主要其實你會見到那些詩句是一對一對地排列的
[00:03:06.000 --> 00:03:08.000]  還有很多重複的字眼
[00:03:08.000 --> 00:03:10.000]  我不詳細講
[00:03:10.000 --> 00:03:14.000]  但是可能大家會留意到
[00:03:14.000 --> 00:03:19.000]  這首詩不是純粹講人算什麼的
[00:03:19.000 --> 00:03:23.000]  它只是在中間才講人算什麼的
[00:03:23.000 --> 00:03:29.000]  大家不要忽略前幾句是對上主的讚頌
[00:03:29.000 --> 00:03:31.000]  這是一個讚美詩
[00:03:31.000 --> 00:03:34.000]  如果大家可以留意一下
[00:03:34.000 --> 00:03:37.000]  無論是和合本的翻譯或是李師敬的翻譯
[00:03:37.000 --> 00:03:42.000]  你會見到第一節和最後一節是一模一樣的
[00:03:42.000 --> 00:03:45.000]  也會說我們的主啊你的名在全地何其美
[00:03:45.000 --> 00:03:49.000]  也會說我們的主啊你的名在全地何其美
[00:03:49.000 --> 00:03:53.000]  不過你留意一下李師敬牧師的翻譯
[00:03:53.000 --> 00:03:59.000]  上主我們的主啊你的名多威嚴在全地
[00:03:59.000 --> 00:04:07.000]  我覺得他用「威嚴」去翻譯「美」這個字其實是更加合適的
[00:04:07.000 --> 00:04:11.000]  因為這首詩不是說你看到大自然的美麗
[00:04:11.000 --> 00:04:17.000]  於是乎想到上主的美
[00:04:17.000 --> 00:04:22.000]  英文如果你看看旁邊有King James Version的版本
[00:04:22.000 --> 00:04:29.000]  就是「How excellent is Darlene in all the earth」
[00:04:29.000 --> 00:04:34.000]  但原文其實應該是譯做「Mighty」
[00:04:34.000 --> 00:04:37.000]  How mighty how majestic
[00:04:37.000 --> 00:04:41.000]  多麼威嚴多麼有能力
[00:04:41.000 --> 00:04:47.000]  上主我們的主在全地是充滿能力
[00:04:47.000 --> 00:04:49.000]  應該是這樣
[00:04:49.000 --> 00:04:54.000]  不是說美麗啊很美麗啊
[00:04:54.000 --> 00:04:57.000]  因為你看看後面
[00:04:57.000 --> 00:05:06.000]  你會見到詩篇第八篇不是一篇普通的讚美詩
[00:05:06.000 --> 00:05:09.000]  因為它的對象是直接跟神說的
[00:05:09.000 --> 00:05:14.000]  詩篇裡大部份的讚美詩都有這個格式
[00:05:14.000 --> 00:05:17.000]  一開始是邀請大家讚頌上帝
[00:05:17.000 --> 00:05:20.000]  然後中間一定會講到讚頌的理由
[00:05:20.000 --> 00:05:26.000]  因為我用詩篇第117篇作為一個例子
[00:05:26.000 --> 00:05:32.000]  詩篇第117篇是全詩篇最短的一首讚美詩
[00:05:32.000 --> 00:05:36.000]  甚至乎是全詩篇最短的一首詩
[00:05:36.000 --> 00:05:37.000]  那裡是這樣寫的
[00:05:37.000 --> 00:05:40.000]  萬國啊你們當讚美耶和華
[00:05:40.000 --> 00:05:42.000]  萬民啊你們當頌讚他
[00:05:42.000 --> 00:05:45.000]  因為他向我們大師慈賀
[00:05:45.000 --> 00:05:48.000]  誠實傳導永遠你們要讚美耶和華
[00:05:48.000 --> 00:05:50.000]  每一首讚美詩都有一個恩惠
[00:05:50.000 --> 00:05:55.000]  也是開始於你們要讚美耶和華的邀請
[00:05:55.000 --> 00:05:57.000]  但是詩篇第8篇不是這樣的
[00:05:57.000 --> 00:06:00.000]  詩篇第8篇是直接跟上帝說的
[00:06:00.000 --> 00:06:04.000]  你的威嚴你的威榮
[00:06:04.000 --> 00:06:11.000]  在大地當中是何等的威嚴
[00:06:11.000 --> 00:06:12.000]  如果是這樣的話
[00:06:12.000 --> 00:06:18.000]  詩篇第8篇其實是在說上主的威嚴
[00:06:18.000 --> 00:06:27.000]  上主或者詩人是直接向上主讚頌
[00:06:27.000 --> 00:06:32.000]  你是威嚴的上主
[00:06:32.000 --> 00:06:37.000]  當我們以為這首詩是詩人觀賞夜空
[00:06:37.000 --> 00:06:44.000]  可能去露營或者去西貢賣熱水褲
[00:06:44.000 --> 00:06:47.000]  看著滿天星斗
[00:06:47.000 --> 00:06:51.000]  然後就覺得很浪漫很美麗
[00:06:51.000 --> 00:06:53.000]  有感而發
[00:06:53.000 --> 00:06:57.000]  然後就讚頌上主真是美麗
[00:06:57.000 --> 00:07:01.000]  上主對人有多麼好
[00:07:01.000 --> 00:07:07.000]  其實這種想法我可以告訴你
[00:07:07.000 --> 00:07:13.000]  是更接近十八世紀或者十九世紀浪漫時期的詩人
[00:07:13.000 --> 00:07:18.000]  浪漫時期的詩人
[00:07:18.000 --> 00:07:20.000]  但是詩人面向上主
[00:07:20.000 --> 00:07:22.000]  是因為他敬畏上主
[00:07:22.000 --> 00:07:25.000]  覺得他是無可比擬
[00:07:25.000 --> 00:07:33.000]  於是他就用天際的萬象去做一個影襯對比
[00:07:33.000 --> 00:07:37.000]  然後說出上主的偉大
[00:07:37.000 --> 00:07:38.000]  如果是這樣的話
[00:07:38.000 --> 00:07:44.000]  第二節出現了一個「嬰孩和吃奶的口中」
[00:07:44.000 --> 00:07:45.000]  就有點奇怪了
[00:07:45.000 --> 00:07:48.000]  很令人費解了
[00:07:48.000 --> 00:07:57.000]  可能詩人 其實這個也是聖經研究者很多問題的地方
[00:07:57.000 --> 00:07:59.000]  我今天不詳細跟大家說
[00:07:59.000 --> 00:08:01.000]  不過我認為
[00:08:01.000 --> 00:08:05.000]  可能詩人是覺得當他比擬上主的威榮的時候
[00:08:05.000 --> 00:08:08.000]  上主的能力的時候
[00:08:08.000 --> 00:08:11.000]  他就覺得上主的威榮和能力
[00:08:11.000 --> 00:08:14.000]  不是一個赤裸的權力
[00:08:14.000 --> 00:08:18.000]  不是像那些極權國家的領導
[00:08:18.000 --> 00:08:23.000]  要人民洗腦或者脅迫他們去讚頌自己
[00:08:23.000 --> 00:08:24.000]  讚頌國家一般
[00:08:24.000 --> 00:08:27.000]  那些極權國家
[00:08:27.000 --> 00:08:28.000]  不是
[00:08:28.000 --> 00:08:32.000]  上主的威榮是可以透過小孩
[00:08:32.000 --> 00:08:35.000]  或者甚至乎吃奶的嬰兒
[00:08:35.000 --> 00:08:37.000]  來傳頌的
[00:08:37.000 --> 00:08:41.000]  因為嬰孩 兒童是最純真的
[00:08:41.000 --> 00:08:46.000]  他們才可以真實 毫不虛假地展現上主的威榮所在
[00:08:46.000 --> 00:08:48.000]  上主是很有權力的
[00:08:48.000 --> 00:08:52.000]  不過小孩子都可以去感受到
[00:08:52.000 --> 00:08:54.000]  都可以哀歌頌讚
[00:08:54.000 --> 00:08:57.000]  其實說了這麼久
[00:08:57.000 --> 00:08:59.000]  我想大家留意一下
[00:08:59.000 --> 00:09:01.000]  要明白詩篇第八篇
[00:09:01.000 --> 00:09:06.000]  我們不可以用現代人的想法去想這篇詩
[00:09:06.000 --> 00:09:08.000]  不如我們做一個實驗
[00:09:08.000 --> 00:09:09.000]  不是實驗
[00:09:09.000 --> 00:09:12.000]  做一個實驗 做一個練習
[00:09:12.000 --> 00:09:16.000]  我們把我們的腦筋 心思
[00:09:16.000 --> 00:09:17.000]  我們的世界觀
[00:09:17.000 --> 00:09:22.000]  穿越到三千年前
[00:09:22.000 --> 00:09:26.000]  那個在近東
[00:09:26.000 --> 00:09:28.000]  或者我們今天叫西亞
[00:09:28.000 --> 00:09:30.000]  那些以色列人的中間
[00:09:30.000 --> 00:09:33.000]  古代的世界裡面
[00:09:33.000 --> 00:09:35.000]  他們是怎麼想的呢
[00:09:35.000 --> 00:09:37.000]  大家準備好了嗎
[00:09:37.000 --> 00:09:38.000]  穿越了嗎
[00:09:38.000 --> 00:09:39.000]  大家想一想
[00:09:39.000 --> 00:09:41.000]  我要回到三千年前
[00:09:41.000 --> 00:09:42.000]  我是一個古代人
[00:09:42.000 --> 00:09:46.000]  我生活在一個什麼世界裡面呢
[00:09:46.000 --> 00:09:48.000]  我怎麼想這個大自然
[00:09:48.000 --> 00:09:50.000]  我看到周圍的事情的時候
[00:09:50.000 --> 00:09:51.000]  大自然的時候
[00:09:51.000 --> 00:09:52.000]  我在想什麼呢
[00:09:52.000 --> 00:09:53.000]  我對這個神
[00:09:53.000 --> 00:09:56.000]  對我身邊的事物是怎麼想的呢
[00:09:56.000 --> 00:09:57.000]  行不行
[00:09:57.000 --> 00:09:59.000]  我們要這樣穿越
[00:09:59.000 --> 00:10:00.000]  回到三千年前
[00:10:00.000 --> 00:10:04.000]  我們才明白這首詩其實在說什麼
[00:10:04.000 --> 00:10:06.000]  如果你在想的話
[00:10:06.000 --> 00:10:09.000]  穿越回到三千年前古代的人
[00:10:09.000 --> 00:10:13.000]  你一定不會關心環保議題
[00:10:13.000 --> 00:10:15.000]  三千年前的古代以色列人
[00:10:15.000 --> 00:10:20.000]  應該沒有氣候暖化的問題
[00:10:20.000 --> 00:10:23.000]  或者你又未必會想人的價值
[00:10:23.000 --> 00:10:25.000]  如果你穿越到希臘
[00:10:25.000 --> 00:10:27.000]  可能他們都會想人的價值
[00:10:27.000 --> 00:10:29.000]  哲學存在
[00:10:29.000 --> 00:10:33.000]  但是三千年前古近東以色列人
[00:10:33.000 --> 00:10:35.000]  他們一定不會想
[00:10:35.000 --> 00:10:36.000]  小心一點
[00:10:36.000 --> 00:10:38.000]  因為我都不是三千年前的人
[00:10:38.000 --> 00:10:39.000]  但是你在想
[00:10:39.000 --> 00:10:41.000]  三千年前的人一定對環保
[00:10:41.000 --> 00:10:44.000]  哲學問題未必會關心
[00:10:44.000 --> 00:10:48.000]  他們會關心什麼呢
[00:10:48.000 --> 00:10:49.000]  或者你
[00:10:49.000 --> 00:10:51.000]  你穿越回去
[00:10:51.000 --> 00:10:52.000]  你回去了沒有
[00:10:52.000 --> 00:10:55.000]  三千年前在那個世界裡面
[00:10:55.000 --> 00:11:00.000]  你生活在一個窮山惡水的世界裡面
[00:11:00.000 --> 00:11:02.000]  是不是
[00:11:02.000 --> 00:11:08.000]  大自然不是一個賞心樂事
[00:11:08.000 --> 00:11:11.000]  放假 重陽
[00:11:11.000 --> 00:11:13.000]  我們就假日去郊遊
[00:11:13.000 --> 00:11:16.000]  去享受的地方
[00:11:16.000 --> 00:11:20.000]  古代的大自然不是開玩笑的
[00:11:20.000 --> 00:11:22.000]  是不是
[00:11:22.000 --> 00:11:26.000]  現在的現代人覺得大自然很美麗
[00:11:26.000 --> 00:11:27.000]  很安舒
[00:11:27.000 --> 00:11:31.000]  是因為我們根本沒有接觸過大自然
[00:11:31.000 --> 00:11:33.000]  我們今天所可以講到
[00:11:33.000 --> 00:11:34.000]  接觸到的
[00:11:34.000 --> 00:11:36.000]  極其量
[00:11:36.000 --> 00:11:40.000]  我們只是叫它做郊外
[00:11:40.000 --> 00:11:41.000]  我們去大自然去玩
[00:11:41.000 --> 00:11:43.000]  我們不是去大自然的
[00:11:43.000 --> 00:11:44.000]  你放假 重陽
[00:11:44.000 --> 00:11:45.000]  你只是去郊外
[00:11:45.000 --> 00:11:47.000]  在一個城市化的世界
[00:11:47.000 --> 00:11:49.000]  或者城市化的地方
[00:11:49.000 --> 00:11:51.000]  周圍城市化建了樓
[00:11:51.000 --> 00:11:53.000]  比如沙田原本是很多田的
[00:11:53.000 --> 00:11:55.000]  現在建了樓
[00:11:55.000 --> 00:11:57.000]  但是殖民地政府的時候
[00:11:57.000 --> 00:11:59.000]  就保留一些叫郊野公園
[00:11:59.000 --> 00:12:01.000]  大家知道嗎
[00:12:01.000 --> 00:12:03.000]  這是郊野
[00:12:03.000 --> 00:12:05.000]  郊野公園
[00:12:05.000 --> 00:12:07.000]  所以其實如果你去到郊外
[00:12:07.000 --> 00:12:10.000]  你會發覺其實處處都是人為的
[00:12:10.000 --> 00:12:12.000]  為什麼路這麼多石頭呢
[00:12:12.000 --> 00:12:16.000]  是那些囚友在他們平時是踩出來的
[00:12:16.000 --> 00:12:17.000]  是不是
[00:12:17.000 --> 00:12:19.000]  為什麼有路上去那個山呢
[00:12:19.000 --> 00:12:20.000]  是不是
[00:12:20.000 --> 00:12:22.000]  為什麼有個燒烤的場地呢
[00:12:22.000 --> 00:12:23.000]  是不是
[00:12:23.000 --> 00:12:25.000]  其實沒有大自然的
[00:12:25.000 --> 00:12:27.000]  那個郊外是人工的人為的
[00:12:27.000 --> 00:12:29.000]  是不是
[00:12:29.000 --> 00:12:32.000]  我們城市人可能受城市很大壓力
[00:12:32.000 --> 00:12:35.000]  於是覺得去大自然舒緩一下
[00:12:35.000 --> 00:12:36.000]  不是
[00:12:36.000 --> 00:12:37.000]  其實那個不是大自然
[00:12:37.000 --> 00:12:39.000]  大自然是很凶險的
[00:12:39.000 --> 00:12:42.000]  大自然是很危險的
[00:12:42.000 --> 00:12:44.000]  你知道嗎
[00:12:44.000 --> 00:12:47.000]  如果你真的去到那個大自然
[00:12:47.000 --> 00:12:49.000]  比如你在美國或者外國
[00:12:49.000 --> 00:12:51.000]  真的去一個大自然的話
[00:12:51.000 --> 00:12:54.000]  如果你帶不夠足夠的裝備
[00:12:54.000 --> 00:12:55.000]  我想你兩天
[00:12:55.000 --> 00:12:58.000]  或者你一天已經受不住了
[00:12:58.000 --> 00:13:00.000]  兩三天你都受不住了
[00:13:00.000 --> 00:13:02.000]  你知道美國那些大學課程
[00:13:02.000 --> 00:13:04.000]  有所謂野外求生的
[00:13:04.000 --> 00:13:06.000]  是不是
[00:13:06.000 --> 00:13:09.000]  或者你可能參加過那些童軍
[00:13:09.000 --> 00:13:11.000]  還是高級組的
[00:13:11.000 --> 00:13:12.000]  他們是怎樣的
[00:13:12.000 --> 00:13:13.000]  扔你在野外
[00:13:13.000 --> 00:13:15.000]  你三天回來接回來
[00:13:15.000 --> 00:13:18.000]  你不死得你就合格的了
[00:13:18.000 --> 00:13:19.000]  或者你有沒有
[00:13:19.000 --> 00:13:23.000]  你知不知道以前有個電視節目叫人在野
[00:13:23.000 --> 00:13:25.000]  Man vs Wild
[00:13:25.000 --> 00:13:27.000]  Bear Grylls
[00:13:27.000 --> 00:13:29.000]  你有沒有看過
[00:13:29.000 --> 00:13:32.000]  你在一個大自然的世界
[00:13:32.000 --> 00:13:36.000]  在一個不適宜人居住的野外
[00:13:36.000 --> 00:13:39.000]  不是野獸、猛獸、毒鷗
[00:13:39.000 --> 00:13:43.000]  就是不能夠預測的天氣
[00:13:43.000 --> 00:13:45.000]  或者不同的地勢
[00:13:45.000 --> 00:13:46.000]  是不是
[00:13:46.000 --> 00:13:47.000]  水源在哪裡
[00:13:47.000 --> 00:13:48.000]  是不是
[00:13:48.000 --> 00:13:50.000]  所有東西都可以拿你的命的
[00:13:50.000 --> 00:13:52.000]  所以在古代
[00:13:52.000 --> 00:13:54.000]  或者你穿越去三千年前的時候
[00:13:54.000 --> 00:13:55.000]  他們看大自然
[00:13:55.000 --> 00:13:58.000]  不是我們看得那麼浪漫的
[00:13:58.000 --> 00:14:01.000]  不是我們看得那麼美麗的
[00:14:01.000 --> 00:14:03.000]  他們看到滿天星獸
[00:14:03.000 --> 00:14:07.000]  是在想這些星獸是主宰他們的命運的
[00:14:07.000 --> 00:14:08.000]  所以為什麼要有些人
[00:14:08.000 --> 00:14:12.000]  夜觀天象去嘗試掌握他們的命運
[00:14:12.000 --> 00:14:14.000]  他們看到海裡的魚
[00:14:14.000 --> 00:14:16.000]  地上的野獸
[00:14:16.000 --> 00:14:17.000]  他們不會覺得
[00:14:17.000 --> 00:14:19.000]  我要去捉它
[00:14:19.000 --> 00:14:22.000]  或者我要去馴化它
[00:14:22.000 --> 00:14:24.000]  而是在想怎樣避開它
[00:14:24.000 --> 00:14:26.000]  怎樣不受它傷害的
[00:14:26.000 --> 00:14:28.000]  是不是
[00:14:28.000 --> 00:14:30.000]  古代的人
[00:14:30.000 --> 00:14:34.000]  他們面對的大自然是很凶險的
[00:14:34.000 --> 00:14:36.000]  因為這樣
[00:14:36.000 --> 00:14:37.000]  他們會再反思
[00:14:37.000 --> 00:14:39.000]  人其實有什麼價值
[00:14:39.000 --> 00:14:41.000]  人在這個窮山惡水
[00:14:41.000 --> 00:14:44.000]  在這個世界裡面有什麼價值
[00:14:44.000 --> 00:14:47.000]  他們只是在掙扎求存
[00:14:47.000 --> 00:14:49.000]  在一個很凶險的大自然裡面
[00:14:49.000 --> 00:14:53.000]  去嘗試找一些他們可以安心的地方
[00:14:53.000 --> 00:14:54.000]  然後找食物
[00:14:54.000 --> 00:14:56.000]  去過他們每一天
[00:14:56.000 --> 00:14:58.000]  想想你是三千年前的人
[00:14:58.000 --> 00:14:59.000]  你不是像香港那樣
[00:14:59.000 --> 00:15:01.000]  肚子餓嗎
[00:15:01.000 --> 00:15:03.000]  delivery rule 是吧
[00:15:03.000 --> 00:15:05.000]  最近有一個廣告
[00:15:05.000 --> 00:15:06.000]  星期一二三四五六
[00:15:06.000 --> 00:15:07.000]  都買外賣的
[00:15:07.000 --> 00:15:09.000]  不用煮飯的
[00:15:09.000 --> 00:15:10.000]  是不是
[00:15:10.000 --> 00:15:12.000]  但是你去到大自然
[00:15:12.000 --> 00:15:13.000]  我小時候
[00:15:13.000 --> 00:15:19.000]  我也試過去參加一些社區會堂課程
[00:15:19.000 --> 00:15:25.000]  他就專門不走那些有路的山
[00:15:25.000 --> 00:15:27.000]  要拿刀去劈開
[00:15:27.000 --> 00:15:29.000]  我們第一樣東西就是去找水源的
[00:15:29.000 --> 00:15:31.000]  他告訴你
[00:15:31.000 --> 00:15:34.000]  所有的山向下那些地方就有水源
[00:15:34.000 --> 00:15:36.000]  很多樹木那些地方就有水源
[00:15:36.000 --> 00:15:38.000]  但是你是走不進去的
[00:15:38.000 --> 00:15:40.000]  你一定要劈開那些樹這樣走進去的
[00:15:40.000 --> 00:15:42.000]  我們露宿郊野的
[00:15:42.000 --> 00:15:44.000]  煮飯那些飯是燶的
[00:15:44.000 --> 00:15:46.000]  你明白嗎
[00:15:46.000 --> 00:15:48.000]  你不要以為露營很開心
[00:15:48.000 --> 00:15:49.000]  露營很慘的
[00:15:49.000 --> 00:15:50.000]  我告訴你
[00:15:50.000 --> 00:15:52.000]  你三千年前
[00:15:52.000 --> 00:15:55.000]  想想三千年前的人生活是怎樣的呢
[00:15:55.000 --> 00:15:58.000]  晚上沒有燈的
[00:15:58.000 --> 00:16:02.000]  聽到外面那些可能是晚宿的叫聲
[00:16:02.000 --> 00:16:05.000]  大自然是很危險的
[00:16:05.000 --> 00:16:09.000]  地球很危險的
[00:16:09.000 --> 00:16:11.000]  所以他們會反思到人究竟算什麼
[00:16:11.000 --> 00:16:12.000]  在這個大自然
[00:16:12.000 --> 00:16:15.000]  在這麼窮凶極惡的大自然裡面
[00:16:15.000 --> 00:16:16.000]  有什麼位置呢
[00:16:16.000 --> 00:16:17.000]  沒有位置的
[00:16:17.000 --> 00:16:19.000]  人只是在掙扎求存
[00:16:19.000 --> 00:16:20.000]  是不是
[00:16:20.000 --> 00:16:25.000]  當聖經出現某某算什麼的意思
[00:16:25.000 --> 00:16:28.000]  通常都是說某某沒有什麼價值的
[00:16:28.000 --> 00:16:30.000]  例如聶王記下八章十三節
[00:16:30.000 --> 00:16:34.000]  當伊利沙和哈舌亞蘭王說話的時候
[00:16:34.000 --> 00:16:38.000]  哈舌就說你捕人算什麼不是一條狗
[00:16:38.000 --> 00:16:41.000]  所以詩篇一個反問
[00:16:41.000 --> 00:16:43.000]  人算什麼
[00:16:43.000 --> 00:16:46.000]  英文是What is man
[00:16:46.000 --> 00:16:49.000]  看起來就是人是什麼
[00:16:49.000 --> 00:16:50.000]  What is man
[00:16:50.000 --> 00:16:52.000]  但是中文就好了
[00:16:52.000 --> 00:16:53.000]  人算什麼
[00:16:53.000 --> 00:16:55.000]  人算得是什麼
[00:16:55.000 --> 00:16:58.000]  如果用英文嘗試翻譯的話
[00:16:58.000 --> 00:17:00.000]  What does a person count
[00:17:00.000 --> 00:17:02.000]  人有什麼價值呢
[00:17:02.000 --> 00:17:04.000]  人算得什麼呢
[00:17:04.000 --> 00:17:05.000]  人是一文不值的
[00:17:05.000 --> 00:17:06.000]  worthness的
[00:17:06.000 --> 00:17:11.000]  在古代以色列人面向自然的窮倉
[00:17:11.000 --> 00:17:14.000]  其實不會像我們嬌生國的現代人
[00:17:14.000 --> 00:17:16.000]  不會想到美麗的
[00:17:16.000 --> 00:17:18.000]  不是想到上主的美麗的
[00:17:18.000 --> 00:17:22.000]  而是在一個凶險的大自然裡面
[00:17:22.000 --> 00:17:28.000]  這個凶險的大自然是上帝所臣服的
[00:17:28.000 --> 00:17:30.000]  是上帝所聽的
[00:17:30.000 --> 00:17:32.000]  信服的
[00:17:32.000 --> 00:17:35.000]  是上主去創造的
[00:17:35.000 --> 00:17:37.000]  上主說有就有
[00:17:37.000 --> 00:17:39.000]  命立就立
[00:17:39.000 --> 00:17:44.000]  這個天際窮倉是祂指頭的玩物
[00:17:44.000 --> 00:17:45.000]  你聽到嗎
[00:17:45.000 --> 00:17:47.000]  這個上帝的威嚴
[00:17:47.000 --> 00:17:48.000]  或者上帝的能力
[00:17:48.000 --> 00:17:50.000]  你要放在自己一個
[00:17:50.000 --> 00:17:53.000]  感受到自己是很沒用
[00:17:53.000 --> 00:17:55.000]  在這個很窮凶極
[00:17:55.000 --> 00:17:56.000]  很危險的環境裡面
[00:17:56.000 --> 00:17:58.000]  在這個對比裡面
[00:17:58.000 --> 00:18:00.000]  你才看到上帝的威榮
[00:18:00.000 --> 00:18:01.000]  上帝的威嚴
[00:18:01.000 --> 00:18:02.000]  上帝的能力
[00:18:02.000 --> 00:18:06.000]  是真的這麼厲害的
[00:18:06.000 --> 00:18:12.000]  再加上古人是一個多神的宗教
[00:18:12.000 --> 00:18:16.000]  詩人其實是想宣告
[00:18:16.000 --> 00:18:19.000]  他所敬拜的上帝
[00:18:19.000 --> 00:18:22.000]  是一個獨一無二
[00:18:22.000 --> 00:18:27.000]  與眾不同的一個真神
[00:18:27.000 --> 00:18:29.000]  所以詩篇第八篇的內容
[00:18:29.000 --> 00:18:31.000]  詩人一開始就留意了
[00:18:31.000 --> 00:18:34.000]  除了你的威榮
[00:18:34.000 --> 00:18:36.000]  縱揚在天際窮倉
[00:18:36.000 --> 00:18:41.000]  你就是鷹蟹和吃奶的向人傳宗
[00:18:41.000 --> 00:18:43.000]  接著說什麼
[00:18:43.000 --> 00:18:44.000]  接著他說
[00:18:44.000 --> 00:18:46.000]  你建立力量
[00:18:46.000 --> 00:18:47.000]  防禦你的敵人
[00:18:47.000 --> 00:18:49.000]  以消滅仇敵還擊
[00:18:49.000 --> 00:18:50.000]  這是李斯勁的翻譯
[00:18:50.000 --> 00:18:52.000]  翻譯得很好
[00:18:52.000 --> 00:18:55.000]  誰是神的敵人
[00:18:55.000 --> 00:18:57.000]  誰是神的敵人
[00:18:57.000 --> 00:18:59.000]  大家有沒有想過
[00:18:59.000 --> 00:19:02.000]  記不記得你穿越了三千年
[00:19:02.000 --> 00:19:04.000]  你是古代以色列人
[00:19:04.000 --> 00:19:09.000]  你活在一個很多神明的世界裡
[00:19:09.000 --> 00:19:13.000]  你會熟讀不同文化的神話
[00:19:13.000 --> 00:19:15.000]  或者媽媽哄你睡覺
[00:19:15.000 --> 00:19:18.000]  不是跟你說三隻小豬
[00:19:18.000 --> 00:19:20.000]  而是說那些神話
[00:19:20.000 --> 00:19:23.000]  雷電神風雨神
[00:19:23.000 --> 00:19:24.000]  哄你睡覺
[00:19:24.000 --> 00:19:26.000]  或者嚇你去睡覺
[00:19:26.000 --> 00:19:31.000]  如果你再不睡覺
[00:19:31.000 --> 00:19:32.000]  古代的人
[00:19:32.000 --> 00:19:35.000]  你是三千年前古代的人
[00:19:35.000 --> 00:19:37.000]  你聽到的神話是什麼
[00:19:37.000 --> 00:19:39.000]  我們是知道的
[00:19:39.000 --> 00:19:41.000]  因為考古的緣故
[00:19:41.000 --> 00:19:42.000]  我們知道那些人
[00:19:42.000 --> 00:19:44.000]  聽到的是什麼神話
[00:19:44.000 --> 00:19:47.000]  譬如什麼是神明的敵人
[00:19:47.000 --> 00:19:49.000]  為什麼神明會有敵人
[00:19:49.000 --> 00:19:51.000]  為什麼上帝會有敵人
[00:19:51.000 --> 00:19:52.000]  在我們聖經裡
[00:19:52.000 --> 00:19:54.000]  上帝當然沒有敵人
[00:19:54.000 --> 00:19:57.000]  但是在古代近東的神話裡
[00:19:57.000 --> 00:20:00.000]  每一個神明都有一個宿敵
