
[00:00:00.000 --> 00:00:05.180]  今天很榮幸能夠坐下來跟大家一起分享神的話語
[00:03:20.320 --> 00:03:23.320]  不過當然要看它是什麼時候的新聞
[00:03:23.320 --> 00:03:24.320]  不過有些是舊的
[00:03:24.320 --> 00:03:27.320]  但你看到它很累
[00:03:27.320 --> 00:03:29.320]  但你覺得我做運動都沒那麼累
[00:03:29.320 --> 00:03:30.320]  為什麼這麼累
[00:03:30.320 --> 00:03:32.320]  其實是精神
[00:03:32.320 --> 00:03:35.320]  經常重複又重複
[00:03:35.320 --> 00:03:37.320]  第七種就是失望
[00:03:37.320 --> 00:03:39.320]  我們對我們的統治者
[00:03:39.320 --> 00:03:40.320]  或者我們期望
[00:03:40.320 --> 00:03:43.320]  我們的有能的知識能夠快點化解僵局
[00:03:43.320 --> 00:03:49.320]  但往往前幾天又失望而回
[00:03:49.320 --> 00:03:52.320]  第八種就是困擾
[00:03:52.320 --> 00:03:56.320]  好像香港還有沒有前景
[00:03:56.320 --> 00:03:57.320]  特別如果你有下一代
[00:03:57.320 --> 00:03:59.320]  不知道你有沒有一剎那想過
[00:03:59.320 --> 00:04:01.320]  不如離開香港
[00:04:01.320 --> 00:04:02.320]  去新加坡
[00:04:02.320 --> 00:04:04.320]  台灣
[00:04:04.320 --> 00:04:07.320]  有沒有人去馬來西亞
[00:04:07.320 --> 00:04:10.320]  或者極權國家
[00:04:10.320 --> 00:04:14.320]  其實我們承受很多負面的情緒
[00:04:14.320 --> 00:04:15.320]  有沒有發覺
[00:04:15.320 --> 00:04:18.320]  一下子好像受不住那種
[00:04:18.320 --> 00:04:21.320]  社會現實的衝擊
[00:04:21.320 --> 00:04:22.320]  其實在聖經裏面
[00:04:22.320 --> 00:04:24.320]  有很多人物都同樣
[00:04:24.320 --> 00:04:26.320]  像我們這樣承受很多的衝擊
[00:04:26.320 --> 00:04:28.320]  例如數羅王
[00:04:28.320 --> 00:04:31.320]  他嚇得飯也吃不到
[00:04:31.320 --> 00:04:32.320]  睡也睡不到
[00:04:32.320 --> 00:04:35.320]  經常找大衛來拉耳環給他聽
[00:04:35.320 --> 00:04:39.320]  不是拉耳環,是琴
[00:04:39.320 --> 00:04:42.320]  甚或保羅在書信裏流露
[00:04:42.320 --> 00:04:44.320]  他擔心到哭
[00:04:44.320 --> 00:04:46.320]  有沒有看過聖經
[00:04:46.320 --> 00:04:47.320]  保羅會哭的
[00:04:47.320 --> 00:04:49.320]  是擔心到哭
[00:04:49.320 --> 00:04:52.320]  他會有這種情緒反應
[00:04:52.320 --> 00:04:54.320]  若拿剛才英教師讀得很好
[00:04:54.320 --> 00:04:56.320]  那個經課真的厲害
[00:04:56.320 --> 00:05:01.320]  他表達若拿那種憤怒
[00:05:01.320 --> 00:05:03.320]  憤怒到怎樣
[00:05:03.320 --> 00:05:06.320]  自殺,原來自殺都有一種原因
[00:05:06.320 --> 00:05:08.320]  太憤怒了
[00:05:08.320 --> 00:05:11.320]  大衛甚至憂愁到沒有笑容
[00:05:11.320 --> 00:05:13.320]  在詩篇裏說
[00:05:13.320 --> 00:05:17.320]  阿哈曾經沮喪到不知所措
[00:05:17.320 --> 00:05:19.320]  有個叫西西拉
[00:05:19.320 --> 00:05:20.320]  不過這個名字很少聽
[00:05:20.320 --> 00:05:23.320]  西西拉甚至累到一個地步
[00:05:23.320 --> 00:05:26.320]  外來的東西
[00:05:26.320 --> 00:05:27.320]  一來臨的時候
[00:05:27.320 --> 00:05:30.320]  他招架不住,因為太累了
[00:05:30.320 --> 00:05:33.320]  以色列人曾經失望到一個地步
[00:05:33.320 --> 00:05:36.320]  連有金都不會去撿
[00:05:36.320 --> 00:05:39.320]  有明知那裏是應許之地都不敢去
[00:05:39.320 --> 00:05:41.320]  甚或去到阿哈
[00:05:41.320 --> 00:05:43.320]  不是阿哈,哈伯谷
[00:05:43.320 --> 00:05:45.320]  哈伯谷困擾到一個地步
[00:05:45.320 --> 00:05:46.320]  去埋怨神
[00:05:46.320 --> 00:05:48.320]  你看到這些聖經人物
[00:05:48.320 --> 00:05:51.320]  其實你和我一樣都有血有淚
[00:05:51.320 --> 00:05:55.320]  在詩篇的148篇8節
[00:05:55.320 --> 00:05:57.320]  剛才經課有讀到
[00:05:57.320 --> 00:06:00.320]  神是有恩惠有憐憫
[00:06:00.320 --> 00:06:01.320]  不輕而發怒
[00:06:01.320 --> 00:06:03.320]  大有慈愛
[00:06:03.320 --> 00:06:07.320]  因為滿有恩典慈愛的神
[00:06:07.320 --> 00:06:10.320]  其實就是我們現在唯一的出路
[00:06:10.320 --> 00:06:13.320]  有時都靠不到誰幫我們
[00:06:13.320 --> 00:06:15.320]  為什麼?
[00:06:15.320 --> 00:06:19.320]  羅馬書8章35節有一個很好的經文
[00:06:19.320 --> 00:06:24.320]  它說到誰能使我們和基督的愛隔絕呢?
[00:06:24.320 --> 00:06:26.320]  難道是患難嗎?
[00:06:26.320 --> 00:06:28.320]  是困苦嗎?
[00:06:28.320 --> 00:06:30.320]  是迫害嗎?
[00:06:30.320 --> 00:06:33.320]  是飢餓嗎?
[00:06:33.320 --> 00:06:36.320]  是赤身怒體嗎?
[00:06:36.320 --> 00:06:38.320]  是危險嗎?
[00:06:38.320 --> 00:06:40.320]  是刀劍嗎?
[00:06:40.320 --> 00:06:42.320]  容許我轉一轉
[00:06:42.320 --> 00:06:46.320]  誰能使我們與神的愛隔絕呢?
[00:06:46.320 --> 00:06:48.320]  難道是佔中嗎?
[00:06:48.320 --> 00:06:51.320]  難道是經濟困難嗎?
[00:06:51.320 --> 00:06:53.320]  難道是戒刀嗎?
[00:06:53.320 --> 00:06:57.320]  現在旺角是戒刀,不是一把把的
[00:06:57.320 --> 00:06:59.320]  難道是危險嗎?
[00:06:59.320 --> 00:07:03.320]  難道是我們擔心香港沒有前途嗎?
[00:07:03.320 --> 00:07:06.320]  難道是沒有真普選嗎?
[00:07:06.320 --> 00:07:08.320]  我們回想一下
[00:07:08.320 --> 00:07:11.320]  其實香港我們這一代都經歷過不少事
[00:07:11.320 --> 00:07:13.320]  其實今次這件事
[00:07:13.320 --> 00:07:15.320]  又不可以說是小事
[00:07:15.320 --> 00:07:17.320]  不過又不是沒經歷過
[00:07:17.320 --> 00:07:19.320]  記得97
[00:07:19.320 --> 00:07:22.320]  多次金融風暴
[00:07:22.320 --> 00:07:24.320]  還有沙士的挑戰
[00:07:24.320 --> 00:07:27.320]  但是有誰能夠
[00:07:27.320 --> 00:07:29.320]  使我們與基督的愛隔絕呢?
[00:07:29.320 --> 00:07:31.320]  有沒有?
[00:07:31.320 --> 00:07:32.320]  有沒有?
[00:07:32.320 --> 00:07:34.320]  沒有!
[00:07:34.320 --> 00:07:37.320]  所以政治的對立
[00:07:37.320 --> 00:07:39.320]  分化的撕裂
[00:07:39.320 --> 00:07:42.320]  能否使我們與基督的愛隔絕呢?
[00:07:42.320 --> 00:07:43.320]  能否?
[00:07:43.320 --> 00:07:45.320]  不能夠!
[00:07:45.320 --> 00:07:48.320]  所以我們懼怕的
[00:07:48.320 --> 00:07:52.320]  不用怕,神是我們的倚靠
[00:07:52.320 --> 00:07:54.320]  擔心的不用怕
[00:07:54.320 --> 00:07:56.320]  有神保守我們
[00:07:56.320 --> 00:07:59.320]  憤怒的不用怕
[00:07:59.320 --> 00:08:02.320]  有神賜我們安寧
[00:08:02.320 --> 00:08:04.320]  憂愁的不用怕
[00:08:04.320 --> 00:08:06.320]  神會憐恤我們
[00:08:06.320 --> 00:08:08.320]  沮喪的不用怕
[00:08:08.320 --> 00:08:10.320]  有神看顧我們
[00:08:10.320 --> 00:08:12.320]  被罰不用怕
[00:08:12.320 --> 00:08:15.320]  神是我們的避難所
[00:08:15.320 --> 00:08:17.320]  失望的
[00:08:17.320 --> 00:08:19.320]  不需要絕望
[00:08:19.320 --> 00:08:21.320]  因為有神賜我們信念
[00:08:21.320 --> 00:08:23.320]  和盼望
[00:08:23.320 --> 00:08:25.320]  困惑的
[00:08:25.320 --> 00:08:27.320]  更加不用怕
[00:08:27.320 --> 00:08:31.320]  神的愛
[00:08:31.320 --> 00:08:32.320]  祂的大能
[00:08:32.320 --> 00:08:35.320]  是會賜我們信心
[00:08:35.320 --> 00:08:36.320]  其實
[00:08:36.320 --> 00:08:38.320]  想來想去
[00:08:38.320 --> 00:08:40.320]  是否因為今天的局面
[00:08:40.320 --> 00:08:41.320]  令我們受不了呢?
[00:08:41.320 --> 00:08:42.320]  其實不是
[00:08:42.320 --> 00:08:44.320]  因為我們本來已經受了很多
[00:08:44.320 --> 00:08:48.320]  現在是加了一樣東西下來
[00:08:48.320 --> 00:08:52.320]  所以先知書曾經提到
[00:08:52.320 --> 00:08:55.320]  耶和華以色列聖者說
[00:08:55.320 --> 00:09:00.320]  你們得救在乎歸回安息
[00:09:00.320 --> 00:09:04.320]  得力在乎平靜安穩
[00:09:04.320 --> 00:09:06.320]  想想其實
[00:09:06.320 --> 00:09:08.320]  可能在現在這個局面裡
[00:09:08.320 --> 00:09:10.320]  更加提醒我們
[00:09:10.320 --> 00:09:13.320]  我們真的需要心靈的安靜
[00:09:13.320 --> 00:09:14.320]  和平靜
[00:09:14.320 --> 00:09:17.320]  特別是這個當下的香港
[00:09:17.320 --> 00:09:19.320]  其實現在這個情況
[00:09:19.320 --> 00:09:22.320]  令我們已經支離破碎
[00:09:22.320 --> 00:09:23.320]  但是在當中
[00:09:23.320 --> 00:09:27.320]  是否真的找不到安寧呢?
[00:09:27.320 --> 00:09:30.320]  究竟心靈安寧和平靜
[00:09:30.320 --> 00:09:31.320]  要學些什麼呢?
[00:09:31.320 --> 00:09:33.320]  其實就是要學
[00:09:33.320 --> 00:09:34.320]  暫停
[00:09:34.320 --> 00:09:37.320]  停一停
[00:09:37.320 --> 00:09:39.320]  聖經說安息這個字
[00:09:39.320 --> 00:09:41.320]  其實就是叫人
[00:09:41.320 --> 00:09:45.320]  停止牢牢碌碌
[00:09:45.320 --> 00:09:48.320]  我小時候看到一個廣告
[00:09:48.320 --> 00:09:49.320]  很過癮的
[00:09:49.320 --> 00:09:50.320]  不知道我說的時候
[00:09:50.320 --> 00:09:52.320]  你會不會記得
[00:09:52.320 --> 00:09:53.320]  有一個廣告
[00:09:53.320 --> 00:09:56.320]  就是在鬧市裡面
[00:09:56.320 --> 00:09:58.320]  有人在那裡吵
[00:09:58.320 --> 00:10:00.320]  在那裡買東西
[00:10:00.320 --> 00:10:03.320]  很忙的在那裡周圍走
[00:10:03.320 --> 00:10:05.320]  然後有個人拿著一包東西
[00:10:05.320 --> 00:10:07.320]  喝出來
[00:10:07.320 --> 00:10:10.320]  香港人停一停好不好
[00:10:10.320 --> 00:10:11.320]  鏡頭一轉
[00:10:11.320 --> 00:10:15.320]  又去到一些很爭吵的地方
[00:10:15.320 --> 00:10:17.320]  然後那個人又拿出來
[00:10:17.320 --> 00:10:20.320]  香港人停一停好不好
[00:10:20.320 --> 00:10:22.320]  重複又重複
[00:10:22.320 --> 00:10:24.320]  但是一個好的提醒就是
[00:10:24.320 --> 00:10:27.320]  停一停好不好
[00:10:27.320 --> 00:10:29.320]  我想我們做信徒
[00:10:29.320 --> 00:10:31.320]  某程度上有一個特權
[00:10:31.320 --> 00:10:32.320]  這個特權
[00:10:32.320 --> 00:10:34.320]  政府也管不了我們
[00:10:34.320 --> 00:10:36.320]  就是我們
[00:10:36.320 --> 00:10:39.320]  在我們的良心裡面
[00:10:39.320 --> 00:10:43.320]  我們每個星期定了一天
[00:10:43.320 --> 00:10:46.320]  你是在崇拜
[00:10:46.320 --> 00:10:50.320]  你放下你手上所有的東西
[00:10:50.320 --> 00:10:54.320]  就是回來聽上帝的話語
[00:10:54.320 --> 00:10:57.320]  我記得有本書有很大的提醒
[00:10:57.320 --> 00:10:59.320]  他問六個問題
[00:10:59.320 --> 00:11:00.320]  這六個問題就是問
[00:11:00.320 --> 00:11:03.320]  當你進入安息的時候
[00:11:03.320 --> 00:11:05.320]  他就問你
[00:11:05.320 --> 00:11:07.320]  你手上這麼多工作
[00:11:07.320 --> 00:11:11.320]  停一停好不好
[00:11:11.320 --> 00:11:14.320]  你在外面不斷追求成就
[00:11:14.320 --> 00:11:16.320]  在爬向上爬
[00:11:16.320 --> 00:11:18.320]  在星期日
[00:11:18.320 --> 00:11:21.320]  停一停好不好
[00:11:21.320 --> 00:11:23.320]  過去一個星期很多焦慮
[00:11:23.320 --> 00:11:25.320]  擔心緊張
[00:11:25.320 --> 00:11:30.320]  星期日停一停好不好
[00:11:30.320 --> 00:11:32.320]  我們在社會
[00:11:32.320 --> 00:11:33.320]  有時候有一個很大的試探
[00:11:33.320 --> 00:11:36.320]  就是我們試圖扮演上帝的角色
[00:11:36.320 --> 00:11:39.320]  在星期日
[00:11:39.320 --> 00:11:41.320]  神的主場
[00:11:41.320 --> 00:11:44.320]  停一停好不好
[00:11:44.320 --> 00:11:45.320]  我們有很多佔有慾的
[00:11:45.320 --> 00:11:47.320]  我們很想把一樣把那樣
[00:11:47.320 --> 00:11:50.320]  管一樣管那樣
[00:11:50.320 --> 00:11:54.320]  星期日停一停好不好
[00:11:54.320 --> 00:11:56.320]  我們發覺就算
[00:11:56.320 --> 00:11:59.320]  今天社會很多事發生也好
[00:11:59.320 --> 00:12:01.320]  我們仍然感覺到
[00:12:01.320 --> 00:12:07.320]  我們的生活是單調乏味沒有意義
[00:12:07.320 --> 00:12:08.320]  我們正在過著這樣的生活
[00:12:08.320 --> 00:12:10.320]  但是在星期日
[00:12:10.320 --> 00:12:13.320]  停一停好不好
[00:12:13.320 --> 00:12:14.320]  讓我們一起追求的
[00:12:14.320 --> 00:12:19.320]  是一個心靈的安息和平靜
[00:12:19.320 --> 00:12:20.320]  其實這種心靈安息平靜
[00:12:20.320 --> 00:12:24.320]  是一個心境來的
[00:12:24.320 --> 00:12:26.320]  我上年開始和我太太
[00:12:26.320 --> 00:12:29.320]  學習一個培養這種心境
[00:12:29.320 --> 00:12:32.320]  讓自己停一停的心境
[00:12:32.320 --> 00:12:33.320]  我們抱著一個
[00:12:33.320 --> 00:12:35.320]  好像去旅行的心態
[00:12:35.320 --> 00:12:37.320]  晚上下班
[00:12:37.320 --> 00:12:41.320]  到處去香港不同地區走
[00:12:41.320 --> 00:12:43.320]  以前你走就覺得
[00:12:43.320 --> 00:12:46.320]  吃飯吃完飯回家睡覺
[00:12:46.320 --> 00:12:48.320]  或者已經很多事做了
[00:12:48.320 --> 00:12:52.320]  我和太太一個星期至少一晚
[00:12:52.320 --> 00:12:53.320]  什麼都不想
[00:12:53.320 --> 00:12:56.320]  我們在街上看人
[00:12:56.320 --> 00:12:59.320]  為何人們不忙 走得這麼快
[00:12:59.320 --> 00:13:01.320]  或者我們去
[00:13:01.320 --> 00:13:04.320]  平時經過的地方
[00:13:04.320 --> 00:13:05.320]  其實已經走過了
[00:13:05.320 --> 00:13:11.320]  你很少留意周圍建築物的特色
[00:13:11.320 --> 00:13:13.320]  我就找個日子坐下來
[00:13:13.320 --> 00:13:15.320]  原來樓梯是這樣的
[00:13:15.320 --> 00:13:17.320]  沒有留意
[00:13:17.320 --> 00:13:19.320]  平時都是這樣走就算了
[00:13:19.320 --> 00:13:22.320]  有一次我和她走著走著
[00:13:22.320 --> 00:13:23.320]  我不知道灣仔是哪個地方
[00:13:23.320 --> 00:13:27.320]  終於走進了一個內街
[00:13:27.320 --> 00:13:30.320]  我找到一個籃球架
[00:13:30.320 --> 00:13:32.320]  真的很特別
[00:13:32.320 --> 00:13:36.320]  下面有一個長椅
[00:13:36.320 --> 00:13:37.320]  然後有一棵樹
[00:13:37.320 --> 00:13:40.320]  然後有一盞燈
[00:13:40.320 --> 00:13:43.320]  整個歐洲feel
[00:13:43.320 --> 00:13:46.320]  其實我們用這麼多錢
[00:13:46.320 --> 00:13:48.320]  來香港是為了什麼
[00:13:48.320 --> 00:13:50.320]  其實是想要一種心情
[00:13:50.320 --> 00:13:52.320]  有時候這種心境
[00:13:52.320 --> 00:13:55.320]  我們可以不需要用錢買
[00:13:55.320 --> 00:13:57.320]  因為我們的上帝
[00:13:57.320 --> 00:14:00.320]  祂有足夠的大能
[00:14:00.320 --> 00:14:07.320]  讓我們可以放心停一停
[00:14:07.320 --> 00:14:13.320]  甚或近來不知道有沒有人在中環上班
[00:14:13.320 --> 00:14:16.320]  或者在金鐘上班
[00:14:16.320 --> 00:14:19.320]  雖然我不想見到這樣的事情
[00:14:19.320 --> 00:14:22.320]  長久的話
[00:14:22.320 --> 00:14:24.320]  但也有一個奇景
[00:14:24.320 --> 00:14:26.320]  我想我一生人也不會遇到
[00:14:26.320 --> 00:14:29.320]  有沒有試過一個人
[00:14:29.320 --> 00:14:33.320]  整條金鐘道你走光了
[00:14:33.320 --> 00:14:36.320]  那種感覺真的很棒
[00:14:36.320 --> 00:14:39.320]  很大的對比
[00:14:39.320 --> 00:14:40.320]  以前很旺
[00:14:40.320 --> 00:14:41.320]  又多一層
[00:14:41.320 --> 00:14:44.320]  整條旁邊走光了
[00:14:44.320 --> 00:14:46.320]  你的心情
[00:14:46.320 --> 00:14:51.320]  其實某程度上也很享受這種安寧
[00:14:51.320 --> 00:14:53.320]  在一個繁囂裏面
[00:14:53.320 --> 00:14:55.320]  找一個綠洲
[00:14:55.320 --> 00:14:58.320]  我們不是去咖啡店
[00:14:58.320 --> 00:15:03.320]  其實我們要找的是那種心境
[00:15:03.320 --> 00:15:05.320]  就是我們要靠著這種心境
[00:15:05.320 --> 00:15:07.320]  讓我們更加有能力
[00:15:07.320 --> 00:15:10.320]  去面對今天已經撕裂了的香港
[00:15:10.320 --> 00:15:14.320]  近年政治的紛爭
[00:15:14.320 --> 00:15:17.320]  延伸到社會社交平台
[00:15:17.320 --> 00:15:20.320]  群組是用一種你來我往
[00:15:20.320 --> 00:15:23.320]  那種洗版式的轉法
[00:15:23.320 --> 00:15:25.320]  最慘的是那些自由不是他寫的
[00:15:25.320 --> 00:15:26.320]  不斷地貼
[00:15:26.320 --> 00:15:29.320]  你貼這個我貼那個
[00:15:29.320 --> 00:15:31.320]  而引發了unfriend潮
[00:15:31.320 --> 00:15:32.320]  不單止這樣
[00:15:32.320 --> 00:15:35.320]  這種紛爭進了屋
[00:15:35.320 --> 00:15:38.320]  不是寬頻進屋
[00:15:38.320 --> 00:15:40.320]  紛爭進屋
[00:15:40.320 --> 00:15:44.320]  但這個紛爭其實又不是很關事
[00:15:44.320 --> 00:15:45.320]  但又進了屋
[00:15:45.320 --> 00:15:47.320]  又進了教會裏面
[00:15:47.320 --> 00:15:50.320]  迎福珍院長被人追問
[00:15:50.320 --> 00:15:53.320]  關於教會撕裂的問題
[00:15:53.320 --> 00:15:54.320]  他在Facebook有一句說話
[00:15:54.320 --> 00:15:56.320]  我很認同
[00:15:56.320 --> 00:15:59.320]  他說教會受傷了
[00:15:59.320 --> 00:16:01.320]  因為我們活在一個
[00:16:01.320 --> 00:16:05.320]  此時此地的香港
[00:16:05.320 --> 00:16:10.320]  但這一次讓教會有更加更深的
[00:16:10.320 --> 00:16:14.320]  更貼近的社會體驗
[00:16:14.320 --> 00:16:19.320]  真正與哀哭的人同哭
[00:16:19.320 --> 00:16:21.320]  我們和社會一樣
[00:16:21.320 --> 00:16:25.320]  經歷撕裂並且受傷
[00:16:25.320 --> 00:16:27.320]  雖然我們驚訝發現
[00:16:27.320 --> 00:16:31.320]  原來我們的愛是愛得不深
[00:16:31.320 --> 00:16:37.320]  但卻不要放棄追求合一
[00:16:37.320 --> 00:16:39.320]  正因為這個原因
[00:16:39.320 --> 00:16:41.320]  我們發現到原來
[00:16:41.320 --> 00:16:44.320]  我們當處身在一個撕裂的時候
[00:16:44.320 --> 00:16:49.320]  我們更加覺醒合一的可貴
[00:16:49.320 --> 00:16:51.320]  面對著傷痛
[00:16:51.320 --> 00:16:52.320]  學習
[00:16:52.320 --> 00:16:54.320]  修補
[00:16:54.320 --> 00:16:57.320]  和和好的功課
[00:16:57.320 --> 00:16:59.320]  令我們在一個撕裂的社會裏面
[00:16:59.320 --> 00:17:02.320]  復和是現在當務之急
[00:17:02.320 --> 00:17:04.320]  要做的工作
[00:17:04.320 --> 00:17:07.320]  復和來自神的恩典和憐憫
[00:17:07.320 --> 00:17:09.320]  神的恩典和憐憫
[00:17:09.320 --> 00:17:13.320]  是不希望我們沉淪在罪惡裏面
[00:17:13.320 --> 00:17:15.320]  神不希望我們因為罪惡的緣故
[00:17:15.320 --> 00:17:17.320]  與他分離
[00:17:17.320 --> 00:17:19.320]  因此他拆遷耶穌基督
[00:17:19.320 --> 00:17:20.320]  愛子來到這個世界
[00:17:20.320 --> 00:17:22.320]  釘在十字架裏面
[00:17:22.320 --> 00:17:25.320]  為了廢掉冤仇
[00:17:25.320 --> 00:17:28.320]  十字架使我們與神和好
[00:17:28.320 --> 00:17:32.320]  也使我們與人之間和好
[00:17:32.320 --> 00:17:34.320]  在經福羅馬太福音
[00:17:34.320 --> 00:17:35.320]  講到天國的時候
[00:17:35.320 --> 00:17:37.320]  更加凸顯了恩典是什麼
[00:17:37.320 --> 00:17:41.320]  恩典是神做主動的
[00:17:41.320 --> 00:17:44.320]  去尋求一些你覺得
[00:17:44.320 --> 00:17:50.320]  你覺得你不需要祂的人
[00:17:50.320 --> 00:17:53.320]  復和就是我們核心的信仰
[00:17:53.320 --> 00:17:56.320]  也是我們的使命
[00:17:56.320 --> 00:18:00.320]  上個月我看了《鏗鏘集》一個節目
[00:18:00.320 --> 00:18:03.320]  叫做《如何走下去》
[00:18:03.320 --> 00:18:06.320]  裏面講到一個媽媽和一個兒子
[00:18:06.320 --> 00:18:08.320]  媽媽是做生意的
[00:18:08.320 --> 00:18:11.320]  兒子是做一些社區幹事
[00:18:11.320 --> 00:18:12.320]  媽媽說
[00:18:12.320 --> 00:18:15.320]  我一直都不反對你關心政治
[00:18:15.320 --> 00:18:18.320]  我也支持你去為社會服務
[00:18:18.320 --> 00:18:21.320]  不過你不要去佔中
[00:18:21.320 --> 00:18:23.320]  我就在想
[00:18:23.320 --> 00:18:25.320]  不知道如果鏡頭沒有了
[00:18:25.320 --> 00:18:27.320]  他們兩個的傾談會如何
[00:18:27.320 --> 00:18:28.320]  為什麼呢
[00:18:28.320 --> 00:18:29.320]  因為他們傾談的時候
[00:18:29.320 --> 00:18:33.320]  兒子是這樣的
[00:18:33.320 --> 00:18:34.320]  一直說
[00:18:34.320 --> 00:18:41.320]  媽媽就
[00:18:41.320 --> 00:18:42.320]  其實也好
[00:18:42.320 --> 00:18:43.320]  也算是溝通
[00:18:43.320 --> 00:18:45.320]  但是有沒有效呢
[00:18:45.320 --> 00:18:50.320]  還是只是各說各話
[00:18:50.320 --> 00:18:53.320]  我不知道節目是經過剪輯
[00:18:53.320 --> 00:18:54.320]  是怎麼樣
[00:18:54.320 --> 00:18:58.320]  看起來傾談好像不是這樣
[00:18:58.320 --> 00:19:00.320]  但是我們有時候有一個誤解
[00:19:00.320 --> 00:19:02.320]  我們真的覺得傾談
[00:19:02.320 --> 00:19:03.320]  我找他傾談
[00:19:03.320 --> 00:19:05.320]  我找他和好
