
[00:00:00.000 --> 00:00:02.640]  我們今天繼續用彼得前書
[00:01:53.880 --> 00:01:57.480]  唯獨基督徒不敬拜羅馬軍王
[00:01:57.480 --> 00:01:59.960]  所以可想而知當時的信徒
[00:01:59.960 --> 00:02:02.960]  面對一個很不容易的處境
[00:02:02.960 --> 00:02:05.240]  所以彼得寫《成卷》的彼得前書
[00:02:05.240 --> 00:02:06.960]  其實重點是甚麼呢
[00:02:06.960 --> 00:02:09.560]  在第五章彼得也有這樣說
[00:02:09.560 --> 00:02:11.720]  我給你們寫這封簡短的信
[00:02:11.720 --> 00:02:13.000]  好勸勉你們
[00:02:13.000 --> 00:02:15.640]  並證明這是神真正的恩典
[00:02:15.640 --> 00:02:18.240]  你們要在這恩典上站穩
[00:02:18.240 --> 00:02:20.160]  要在神的恩典上站穩
[00:02:20.160 --> 00:02:23.040]  面對不容易的處境
[00:02:23.040 --> 00:02:24.840]  回到第四章
[00:02:24.840 --> 00:02:27.760]  我們一起看四章十二至十九節
[00:02:27.760 --> 00:02:31.040]  看看彼得對信徒有甚麼勸勉
[00:02:31.040 --> 00:02:32.360]  在這段經文
[00:02:32.360 --> 00:02:36.600]  彼得用了六個命令的詞語
[00:02:36.600 --> 00:02:40.120]  去勸勉當時的信徒
[00:02:40.120 --> 00:02:44.160]  讓我們看到彼得是用一個很肯定的語氣
[00:02:44.160 --> 00:02:47.560]  去對當時的信徒做一些勸勉
[00:02:47.560 --> 00:02:51.000]  我都將六個詞語放在大綱內
[00:02:51.000 --> 00:02:54.120]  我們先看十二至十四節
[00:02:54.120 --> 00:02:55.680]  我們一起讀一次
[00:02:55.680 --> 00:02:57.160]  十二至十四節
[00:02:57.160 --> 00:03:00.200]  預備一二三
[00:03:00.200 --> 00:03:04.760]  這三節有兩個命令式的勸勉
[00:03:04.760 --> 00:03:07.520]  第一個是十二節「不要奇怪」
[00:03:07.520 --> 00:03:11.600]  第二個是十三節「要歡喜」
[00:03:11.600 --> 00:03:13.160]  我們先說十二節
[00:03:13.160 --> 00:03:18.040]  十二節在另一個中文新漢語譯本是這樣翻譯的
[00:03:18.040 --> 00:03:19.120]  親愛的弟兄們
[00:03:19.120 --> 00:03:21.440]  有火一般的試煉臨到你們
[00:03:21.440 --> 00:03:22.680]  要考驗你們
[00:03:22.680 --> 00:03:24.320]  你們不要覺得奇怪
[00:03:24.320 --> 00:03:28.400]  好像有甚麼奇怪的事發生在你們身上
[00:03:28.400 --> 00:03:31.040]  其實這節有兩個奇怪的字
[00:03:31.040 --> 00:03:34.560]  其實這個字彼得在四章四節都用過
[00:03:34.560 --> 00:03:37.600]  在那裡彼得形容外邦人
[00:03:37.600 --> 00:03:41.280]  因著基督徒不跟從他們的生活方式
[00:03:41.280 --> 00:03:44.160]  包括敬拜羅馬君王的生活方式
[00:03:44.160 --> 00:03:47.920]  而覺得基督徒是一群很奇怪的人
[00:03:47.920 --> 00:03:51.680]  沒錯 基督徒是有一個獨特的生活方式
[00:03:51.680 --> 00:03:53.640]  當時第一世紀的人
[00:03:53.640 --> 00:03:56.360]  個個都爭著要敬拜凱撒
[00:03:56.360 --> 00:03:59.840]  因為剛才都提過羅馬帝國的繁榮安定
[00:03:59.840 --> 00:04:04.040]  他們都認為是因為羅馬君王的領導的緣故
[00:04:04.040 --> 00:04:07.960]  羅馬君王在當時被偶像化和神聖化
[00:04:07.960 --> 00:04:12.720]  全國上上下下都要去敬拜羅馬君王
[00:04:12.720 --> 00:04:16.520]  有研究指出其實很多敬拜羅馬君王的運動
[00:04:16.520 --> 00:04:18.160]  都是從下而上的
[00:04:18.160 --> 00:04:20.280]  不是羅馬君王自己要求的
[00:04:20.280 --> 00:04:24.080]  是地方的人自己這樣去做
[00:04:24.080 --> 00:04:26.160]  無論真心也好假意也好
[00:04:26.160 --> 00:04:29.480]  這個都是當時社會的大氣候
[00:04:29.480 --> 00:04:31.880]  是人人都應該要做的
[00:04:31.880 --> 00:04:34.320]  但是基督徒我們知道
[00:04:34.320 --> 00:04:37.120]  我們只會是敬拜三天的上主
[00:04:37.120 --> 00:04:40.000]  只會稱耶穌基督為我們的救主
[00:04:40.000 --> 00:04:43.680]  我們不會稱羅馬君王為我們的救主
[00:04:43.680 --> 00:04:46.000]  所以面對這樣的處境
[00:04:46.000 --> 00:04:51.200]  我們都預計到基督徒在當時面對的是一個不容易的處境
[00:04:51.200 --> 00:04:52.640]  所以在第十二節
[00:04:52.640 --> 00:04:53.800]  彼得這樣說
[00:04:53.800 --> 00:04:57.080]  有火一般的考驗臨到你們
[00:04:57.080 --> 00:04:59.520]  這個火一般的考驗我們提過
[00:04:59.520 --> 00:05:06.080]  很可能背後是指向尼祿將火燒羅馬城這件事嫁禍給基督徒
[00:05:06.080 --> 00:05:10.960]  以致基督徒面對一些迫害 迫拔
[00:05:10.960 --> 00:05:14.200]  這些是火一般的試煉
[00:05:14.200 --> 00:05:17.320]  當我們看這句有火一般的試驗臨到你們
[00:05:17.320 --> 00:05:19.640]  其實一點都不浪漫
[00:05:19.640 --> 00:05:21.400]  看字眼好像是很浪漫
[00:05:21.400 --> 00:05:24.680]  但是實際上面對這些處境的時候
[00:05:24.680 --> 00:05:27.000]  真是不容易的
[00:05:27.000 --> 00:05:30.360]  這樣被人嫁禍 被人迫害是不容易的
[00:05:30.360 --> 00:05:32.200]  當時又不流行fact check
[00:05:32.200 --> 00:05:35.480]  不知道這件事不是基督徒所做的
[00:05:35.480 --> 00:05:40.480]  但是當時的信徒就是這樣承受了這個苦難
[00:05:40.480 --> 00:05:43.000]  同一時間對第一世紀的信徒
[00:05:43.000 --> 00:05:45.600]  面對的不單單是外在的迫拔
[00:05:45.600 --> 00:05:49.320]  其實他們內在都面對不容易的處境
[00:05:49.320 --> 00:05:53.040]  因為我們確信耶穌基督已經戰勝死亡
[00:05:53.040 --> 00:05:56.240]  已經戰勝罪惡 並且復活
[00:05:56.240 --> 00:05:58.800]  並且已經掌管一切的權柄
[00:05:58.800 --> 00:06:03.560]  但是為什麼信徒跟從耶穌的人仍然要面對這樣的處境呢
[00:06:03.560 --> 00:06:06.680]  要面對苦難 面對迫拔的這些處境呢
[00:06:06.680 --> 00:06:12.360]  對第一世紀的信徒群體都會有這個不明白
[00:06:12.360 --> 00:06:15.880]  但是彼得在這裡很肯定地說
[00:06:15.880 --> 00:06:20.840]  作為信徒 基督徒我們面對試煉是預了的
[00:06:20.840 --> 00:06:23.960]  所以12節彼得這樣說 不要奇怪
[00:06:23.960 --> 00:06:31.840]  我們跟從耶穌是很自然地就會面對苦難 面對迫拔
[00:06:31.840 --> 00:06:36.480]  彼得這樣說不是說教會要做一個被虐狂
[00:06:36.480 --> 00:06:40.200]  不是高舉或者美化受苦本身
[00:06:40.200 --> 00:06:48.040]  而是彼得要強調教會信徒群體是為誰和為什麼而去受苦
[00:06:48.040 --> 00:06:52.160]  基督徒是單單因著基督的名去受苦
[00:06:52.160 --> 00:06:53.840]  所以彼得在13節這樣說
[00:06:53.840 --> 00:06:57.440]  因為你們是與基督一同受苦
[00:06:57.440 --> 00:07:02.640]  一同這個字其實是團契動詞的字
[00:07:02.640 --> 00:07:04.960]  意思就是分享
[00:07:04.960 --> 00:07:06.640]  《新刊》與《譯本》這樣翻譯
[00:07:06.640 --> 00:07:10.480]  在基督所受的苦上有份
[00:07:10.480 --> 00:07:13.080]  信徒在基督所受的苦上有份
[00:07:13.080 --> 00:07:17.320]  同樣在基督的榮耀裡面也有份
[00:07:17.320 --> 00:07:20.400]  所以在14節彼得繼續這樣勸勉信徒
[00:07:20.400 --> 00:07:24.160]  你們若為基督的名受辱罵是有福的
[00:07:24.160 --> 00:07:25.880]  是有福的
[00:07:25.880 --> 00:07:27.440]  福這個字我們也不陌生
[00:07:27.440 --> 00:07:31.440]  我們在《馬太福音》的八福經文也很熟悉
[00:07:31.440 --> 00:07:33.360]  其中一個福就是
[00:07:33.360 --> 00:07:35.440]  為已受逼迫的人有福了
[00:07:35.440 --> 00:07:38.000]  因為天國是他們的
[00:07:38.000 --> 00:07:40.360]  彼得在這裡怎樣詮釋這個福呢
[00:07:40.360 --> 00:07:42.520]  就是14節的後半節
[00:07:42.520 --> 00:07:48.000]  因為榮耀的靈就是神的靈在你們身上
[00:07:48.000 --> 00:07:53.080]  彼得在這裡應該是引用《爾賽亞書》十一章二節
[00:07:53.080 --> 00:07:55.680]  《爾賽亞書》十一章二節這樣說
[00:07:55.680 --> 00:07:59.040]  耶和華的靈必住在他身上
[00:07:59.040 --> 00:08:01.680]  在《爾賽亞書》的處境就是
[00:08:01.680 --> 00:08:07.080]  《爾賽亞》宣告上主的靈要住在彌賽亞
[00:08:07.080 --> 00:08:09.080]  就是舊主的身上
[00:08:09.080 --> 00:08:11.280]  到了新約的時代我們知道
[00:08:11.280 --> 00:08:13.040]  舊主就是耶穌基督
[00:08:13.040 --> 00:08:16.640]  神的靈就是這樣和耶穌基督一起
[00:08:16.640 --> 00:08:19.240]  在現在和基督一起
[00:08:19.240 --> 00:08:24.240]  神的靈就是會和受逼迫的信徒同在
[00:08:24.240 --> 00:08:27.080]  住在信徒當中
[00:08:27.080 --> 00:08:30.360]  這是一個上好的福份
[00:08:30.360 --> 00:08:33.080]  神的靈和祂的子民同在
[00:08:33.080 --> 00:08:34.080]  住在一起
[00:08:34.080 --> 00:08:37.880]  是聖經裡常常所說的上好的福份
[00:08:37.880 --> 00:08:40.320]  到了新天新地我們也熟悉一段經文
[00:08:40.320 --> 00:08:42.320]  就是神的在亡在人間
[00:08:42.320 --> 00:08:44.720]  也是在說神的同在
[00:08:44.720 --> 00:08:47.360]  這是上好的福份
[00:08:47.360 --> 00:08:50.040]  所以彼得就是這樣勸勉受逼迫的信徒
[00:08:50.040 --> 00:08:54.320]  神的靈是和祂們一起的
[00:08:54.320 --> 00:08:57.520]  要捉緊基督徒這個身份
[00:08:57.520 --> 00:09:02.920]  以至到因著這個身份可以面對受苦的處境
[00:09:02.920 --> 00:09:06.200]  身份是非常之重要
[00:09:06.200 --> 00:09:09.480]  在2015年我多了一個身份
[00:09:09.480 --> 00:09:13.640]  就是多了做爸爸的身份
[00:09:13.640 --> 00:09:15.240]  有句說話就是
[00:09:15.240 --> 00:09:18.680]  叫養兒一百歲長憂九十九
[00:09:18.680 --> 00:09:20.840]  這句說話聽了很久
[00:09:20.840 --> 00:09:25.480]  但是做了父親有了這個身份才更加明白
[00:09:25.480 --> 00:09:28.120]  尤其是小朋友生病了
[00:09:28.120 --> 00:09:30.760]  或者出了意外的時候
[00:09:30.760 --> 00:09:33.480]  就會更加明白這句說話
[00:09:33.480 --> 00:09:37.320]  兩年前我女兒在上學
[00:09:37.320 --> 00:09:40.000]  在學校不小心跌倒
[00:09:40.000 --> 00:09:42.840]  跌倒很不幸就撞到眼角
[00:09:42.840 --> 00:09:44.480]  就爆了眼角
[00:09:44.480 --> 00:09:47.560]  要做鑾針的手術
[00:09:47.560 --> 00:09:51.440]  其實原本很簡單做個鑾針的手術
[00:09:51.440 --> 00:09:55.880]  但是因為女兒跌倒的位置很接近眼睛
[00:09:55.880 --> 00:09:58.640]  又怕小朋友在鑾針的過程中動來動去
[00:09:58.640 --> 00:10:03.520]  所以醫生就說要全身麻醉去做這件事
[00:10:03.520 --> 00:10:05.520]  做這個鑾針的手術
[00:10:05.520 --> 00:10:07.200]  我一聽到就
[00:10:07.200 --> 00:10:09.560]  全身麻醉?這麼小?
[00:10:09.560 --> 00:10:11.360]  會有事的?會死不回來的?
[00:10:11.360 --> 00:10:15.200]  但麻醉了就想起很多負面的事情
[00:10:15.200 --> 00:10:20.320]  但無奈地還是要這樣陪女兒做這個手術
[00:10:20.320 --> 00:10:24.240]  我記得我又要陪她進去手術室
[00:10:24.240 --> 00:10:26.400]  又要幫忙按著女兒
[00:10:26.400 --> 00:10:28.760]  她又在哭又在掙扎
[00:10:28.760 --> 00:10:30.800]  我要幫忙按著她
[00:10:30.800 --> 00:10:33.720]  然後醫生就麻醉她
[00:10:33.720 --> 00:10:35.600]  那個心情簡直是好像
[00:10:35.600 --> 00:10:38.560]  阿伯拉罕憲二殺當時的心情一樣
[00:10:38.560 --> 00:10:40.720]  是很不好受的
[00:10:40.720 --> 00:10:43.160]  是非常之辱赤
[00:10:43.160 --> 00:10:45.600]  無奈地還是要這樣去做
[00:10:45.600 --> 00:10:49.520]  最後手術也是很順利完成
[00:10:49.520 --> 00:10:51.360]  因著父親這個身份
[00:10:51.360 --> 00:10:56.320]  就是要承擔這些為兒女憂慮的事情
[00:10:56.320 --> 00:10:57.680]  這些都是預計了的
[00:10:57.680 --> 00:10:59.320]  正如好像彼得這樣說
[00:10:59.320 --> 00:11:00.600]  你也不要覺得奇怪
[00:11:00.600 --> 00:11:01.840]  你是預計了的
[00:11:01.840 --> 00:11:03.560]  有著這個身份
[00:11:03.560 --> 00:11:04.360]  但另一方面
[00:11:04.360 --> 00:11:05.800]  其實如果因著這個身份
[00:11:05.800 --> 00:11:06.880]  我們也有另一方面
[00:11:06.880 --> 00:11:09.360]  就是有很大的滿足感
[00:11:09.360 --> 00:11:11.080]  有很大的喜樂
[00:11:11.080 --> 00:11:12.040]  最大的喜樂就是
[00:11:12.040 --> 00:11:14.320]  看著子女健康成長
[00:11:14.320 --> 00:11:16.280]  看著她每一天都很開心
[00:11:16.280 --> 00:11:17.840]  縱然外面很混亂
[00:11:17.840 --> 00:11:20.600]  但她仍然在家裡很開心地玩
[00:11:20.600 --> 00:11:22.920]  很健康地成長
[00:11:22.920 --> 00:11:24.000]  這個對父母來說
[00:11:24.000 --> 00:11:28.360]  是很有喜樂和滿足的
[00:11:28.360 --> 00:11:31.160]  同樣因著基督徒這個身份
[00:11:31.160 --> 00:11:34.200]  雖然我們面對逼迫是預計了的
[00:11:34.200 --> 00:11:35.720]  是不容易的
[00:11:35.720 --> 00:11:39.120]  無論是肉身上面面對一些壓迫
[00:11:39.120 --> 00:11:40.840]  或者面對言語的
[00:11:40.840 --> 00:11:42.920]  因著基督徒你的身份
[00:11:42.920 --> 00:11:45.440]  面對一些冷嘲熱諷
[00:11:45.440 --> 00:11:47.520]  這些是必然會發生的
[00:11:47.520 --> 00:11:49.320]  但同時我們也值得
[00:11:49.320 --> 00:11:52.160]  為著這件事歡喜快樂
[00:11:52.160 --> 00:11:55.160]  因為我們不是自己去面對這些事情
[00:11:55.160 --> 00:11:58.600]  而是我們和基督有一個很緊密的結連
[00:11:58.600 --> 00:12:00.960]  我們是為基督受苦
[00:12:00.960 --> 00:12:03.160]  和基督一同受苦
[00:12:03.160 --> 00:12:06.600]  也同時間我們是和基督一起分享
[00:12:06.600 --> 00:12:08.520]  從祂而來的榮耀
[00:12:08.520 --> 00:12:11.920]  這是非常好的福分
[00:12:11.920 --> 00:12:14.520]  所以彼得在十五節到十六節
[00:12:14.520 --> 00:12:19.840]  繼續去強調基督徒這個身份
[00:12:19.840 --> 00:12:22.880]  要確認這個身份是非常重要的
[00:12:22.880 --> 00:12:25.480]  特別是在面對苦難的裡面
[00:12:25.480 --> 00:12:26.720]  我們一起讀多一次
[00:12:26.720 --> 00:12:29.040]  十五節到十六節
[00:12:29.040 --> 00:12:32.000]  預備一二三
[00:12:32.000 --> 00:12:36.800]  在這兩節彼得用了三個命令式的豁免
[00:12:36.800 --> 00:12:42.160]  第一個是不可因殺人、偷竊、作惡、好管閒事而受苦
[00:12:42.160 --> 00:12:46.640]  就是不可而受苦這個動詞
[00:12:46.640 --> 00:12:49.000]  第二個就是不要引以為恥
[00:12:49.000 --> 00:12:53.640]  第三個就是要因這名而歸榮耀及實
[00:12:53.640 --> 00:13:02.840]  在十五節彼得提到殺人、偷竊、作惡、好管閒事這幾個事情
[00:13:02.840 --> 00:13:08.920]  頭兩個殺人、偷竊大概當時的教會群體都不會做這些事情
[00:13:08.920 --> 00:13:13.840]  彼得在這裡提這兩個罪行
[00:13:13.840 --> 00:13:17.520]  很可能不是說教會當時犯了這些錯
[00:13:17.520 --> 00:13:20.800]  而是提醒教會在誠信的路上
[00:13:20.800 --> 00:13:22.840]  仍然要有很長的路要走
[00:13:22.840 --> 00:13:25.040]  要繼續努力走誠信的路
[00:13:25.040 --> 00:13:30.040]  不能夠大意
[00:13:30.040 --> 00:13:33.000]  至於後面兩個作惡和好管閒事
[00:13:33.000 --> 00:13:36.400]  如果我們看回彼得前書的前幾章
[00:13:36.400 --> 00:13:40.480]  其實教會群體裡很可能正在發生這些事情
[00:13:40.480 --> 00:13:43.480]  如果我們看回第二章一節
[00:13:43.480 --> 00:13:45.520]  彼得這樣提醒教會群體
[00:13:45.520 --> 00:13:52.640]  你們要除去一切惡毒、一切詭詐、假善、疾盜和一切毀謗的說話
[00:13:52.640 --> 00:13:54.240]  在二章十二節
[00:13:54.240 --> 00:13:57.280]  你們在外邦人中要品行端正
[00:13:57.280 --> 00:14:00.560]  另外三章十六節要存無虧的良心
[00:14:00.560 --> 00:14:03.400]  在基督裡要有好的品行
[00:14:03.400 --> 00:14:07.360]  所以很可能教會都出現了作惡和好管閒事
[00:14:07.360 --> 00:14:10.200]  這些走錯方向的情況
[00:14:10.200 --> 00:14:12.880]  彼得在這裡要重新提醒
[00:14:12.880 --> 00:14:16.480]  我們單單為基督去受苦
[00:14:16.480 --> 00:14:18.280]  我們不是為其他的事情
[00:14:18.280 --> 00:14:21.040]  不是為這些好管閒事
[00:14:21.040 --> 00:14:23.520]  一些不合神心意的事情去受苦
[00:14:23.520 --> 00:14:28.760]  是單單為基督的緣故去受苦
[00:14:28.760 --> 00:14:33.120]  十六節彼得用第二個命令的詞語
[00:14:33.120 --> 00:14:34.960]  「不要仁義為恥」
[00:14:34.960 --> 00:14:37.040]  一開始彼得這樣說
[00:14:37.040 --> 00:14:39.800]  若有人因事基督徒而受苦
[00:14:39.800 --> 00:14:42.000]  不要仁義為恥
[00:14:42.000 --> 00:14:45.760]  彼得在這裡用基督徒這個稱呼
[00:14:45.760 --> 00:14:49.920]  其實基督徒這個稱呼在新約聖經出現三次
[00:14:49.920 --> 00:14:51.160]  其中一次在這裡
[00:14:51.160 --> 00:14:54.600]  另外兩次就是在紹行傳那裡
[00:14:54.600 --> 00:14:56.400]  看回歷史文獻
[00:14:56.400 --> 00:15:02.200]  基督徒這個稱呼在第一世紀早期教會的時候是負面的
[00:15:02.200 --> 00:15:08.640]  是出自猶太人或者外邦人對跟隨耶穌的人的稱呼
[00:15:08.640 --> 00:15:09.680]  背後的意思就是
[00:15:09.680 --> 00:15:12.760]  這群就是跟從那位被釘十架
[00:15:12.760 --> 00:15:16.000]  很醜的死去的那群人
[00:15:16.000 --> 00:15:17.720]  這群就是基督徒
[00:15:17.720 --> 00:15:20.800]  在第一世紀有這樣的意思
[00:15:20.800 --> 00:15:25.360]  在第一世紀有一個很強的文化叫做榮辱文化
[00:15:25.360 --> 00:15:26.920]  Honor and Shame
[00:15:26.920 --> 00:15:28.680]  對於羅馬帝國裡面的人
[00:15:28.680 --> 00:15:31.000]  他們從小就被教育
[00:15:31.000 --> 00:15:33.840]  他們的人生就要追求榮譽
[00:15:33.840 --> 00:15:39.760]  要遠離這些不光彩和很羞恥的人或者事情
[00:15:39.760 --> 00:15:41.920]  對當時的社會文化來說
[00:15:41.920 --> 00:15:45.120]  這些榮譽或者羞恥的事情
[00:15:45.120 --> 00:15:47.520]  不只是個人層面的
[00:15:47.520 --> 00:15:49.800]  是會影響你身處的群體的
[00:15:49.800 --> 00:15:54.200]  例如家庭 例如你的工作有關的群體
[00:15:54.200 --> 00:15:56.040]  會因著你個人的榮譽
[00:15:56.040 --> 00:16:01.080]  或者因著你個人的羞辱而影響那些群體
[00:16:01.080 --> 00:16:03.000]  所以你得著榮譽的
[00:16:03.000 --> 00:16:06.200]  跟你身邊一起的群體就會同樣得著榮譽
[00:16:06.200 --> 00:16:07.880]  你得著羞辱的
[00:16:07.880 --> 00:16:12.080]  你身邊的群體都會得著羞辱
[00:16:12.080 --> 00:16:14.600]  所以對基督徒這群群體來說
[00:16:14.600 --> 00:16:19.200]  在第一世紀肯定是一群充滿羞辱的群體
[00:16:19.200 --> 00:16:21.600]  因為他們所跟從的是哪一位呢?
[00:16:21.600 --> 00:16:25.560]  就是在羅馬帝國裏面的一個政治犯
[00:16:25.560 --> 00:16:28.080]  甚至是一個政治的死囚
[00:16:28.080 --> 00:16:31.320]  甚至是很羞辱地在十字架上
[00:16:31.320 --> 00:16:35.320]  被釘死的那位囚犯
[00:16:35.320 --> 00:16:39.360]  跟隨這個人的就是這群基督徒
[00:16:39.360 --> 00:16:43.400]  但彼得就是要在這裏顛覆當時的文化
[00:16:43.400 --> 00:16:47.320]  特意用基督徒這個身份 這個稱呼
[00:16:47.320 --> 00:16:48.800]  去勸勉當時的信徒
[00:16:48.800 --> 00:16:51.360]  若有人因事基督而受苦
[00:16:51.360 --> 00:16:53.600]  不要引以為恥
[00:16:53.600 --> 00:16:54.480]  不要引以為恥
[00:16:54.480 --> 00:16:56.880]  我們看保羅書信
[00:16:56.880 --> 00:16:59.920]  保羅都常常說的
[00:16:59.920 --> 00:17:01.080]  譬如在提摩太后書中
[00:17:01.080 --> 00:17:01.720]  保羅這樣說
[00:17:01.720 --> 00:17:04.320]  為者緣故我受這些苦難
[00:17:04.320 --> 00:17:05.480]  我不以為恥
[00:17:05.480 --> 00:17:08.160]  因為我知道所信的是誰
[00:17:08.160 --> 00:17:10.240]  無論是保羅 無論是彼得
[00:17:10.240 --> 00:17:12.000]  都在這裏很強調
[00:17:12.000 --> 00:17:16.440]  要很清楚基督徒這個身份是甚麼意思
[00:17:16.440 --> 00:17:19.320]  以致我們不以為恥
[00:17:19.320 --> 00:17:25.360]  反而我們可以因為這個名而歸榮耀給神
[00:17:25.360 --> 00:17:27.840]  所以彼得在這裏很強調
[00:17:27.840 --> 00:17:31.360]  我們要很清楚確信我們基督徒這個身份
[00:17:31.360 --> 00:17:35.120]  我們因著這個身份可以跟基督同苦
[00:17:35.120 --> 00:17:36.440]  亦都可以因著這個身份
[00:17:36.440 --> 00:17:41.000]  跟基督分享從他而來的榮耀
[00:17:41.000 --> 00:17:44.080]  以致我們可以靠著這個確信
[00:17:44.080 --> 00:17:47.680]  去面對當時不容易的處境
[00:17:47.680 --> 00:17:50.720]  我們繼續看17至19節
[00:17:50.720 --> 00:17:52.440]  我們一起讀這三節
[00:17:52.440 --> 00:17:54.960]  預備 1 2 3
[00:17:54.960 --> 00:17:56.960]  我們先看17節
[00:17:56.960 --> 00:18:00.040]  17節一開始彼得提到一個很重要的字
[00:18:00.040 --> 00:18:01.480]  在聖經裏面都是很重要
[00:18:01.480 --> 00:18:04.960]  就是「事後到了」Kairos這個字
[00:18:04.960 --> 00:18:06.480]  「事後」在聖經裏面
[00:18:06.480 --> 00:18:08.440]  很多時候是指向將來
[00:18:08.440 --> 00:18:10.720]  即是我們終末的日子
[00:18:10.720 --> 00:18:13.080]  即是主載回來的日子
[00:18:13.080 --> 00:18:16.880]  主載回來的時候就會施行審判
[00:18:16.880 --> 00:18:19.560]  彰顯從他而來的公義
[00:18:19.560 --> 00:18:22.880]  但很奇怪為何在信徒現在受苦的狀況
[00:18:22.880 --> 00:18:25.200]  要提到審判這件事呢
[00:18:25.200 --> 00:18:30.880]  甚至彼得說審判要從神的家開始
[00:18:30.880 --> 00:18:32.800]  好像很不對題
[00:18:32.800 --> 00:18:35.600]  受苦但你又說審判
[00:18:35.600 --> 00:18:37.720]  很可能就是在兩藥之間
[00:18:37.720 --> 00:18:41.280]  對猶太群體有一個想法
[00:18:41.280 --> 00:18:44.160]  就是神的審判對神的子民來講
[00:18:44.160 --> 00:18:46.000]  是一個試煉
[00:18:46.000 --> 00:18:47.640]  經過這個試煉
[00:18:47.640 --> 00:18:50.120]  神的公義
[00:18:50.120 --> 00:18:54.120]  神也會同時間審判列國
[00:18:54.120 --> 00:18:56.760]  神的公義在全地就會彰顯
[00:18:56.760 --> 00:18:58.240]  所以神的審判
[00:18:58.240 --> 00:19:00.720]  當然神的子民都要面對神的審判
[00:19:00.720 --> 00:19:02.800]  這是第一重的意義
[00:19:02.800 --> 00:19:05.040]  但另一個的意義就是
[00:19:05.040 --> 00:19:07.880]  代表神的子民要面對試煉
[00:19:07.880 --> 00:19:08.960]  在將來的日子
[00:19:08.960 --> 00:19:12.320]  神的公義就會在全地彰顯
[00:19:12.320 --> 00:19:14.160]  所以對神的子民來講
[00:19:14.160 --> 00:19:17.320]  神的審判其實是一個安慰
[00:19:17.320 --> 00:19:19.400]  是一個很大的安慰
[00:19:19.400 --> 00:19:20.520]  事後到了
[00:19:20.520 --> 00:19:23.400]  神的審判就會臨到
[00:19:23.400 --> 00:19:25.640]  甚至彼得繼續說
[00:19:25.640 --> 00:19:27.680]  審判要從神的家開始
[00:19:27.680 --> 00:19:29.280]  若是從我們開始
[00:19:29.280 --> 00:19:31.840]  那麼不信從神福音的人
[00:19:31.840 --> 00:19:34.480]  將有何等的結局呢
[00:19:34.480 --> 00:19:38.080]  在此彼得強調信徒要忍耐
[00:19:38.080 --> 00:19:41.320]  縱然他們面對看似很多不公義的事
[00:19:41.320 --> 00:19:43.240]  很多的苦難在當中
[00:19:43.240 --> 00:19:47.360]  神的審判將來是會臨到
