
[00:00:00.000 --> 00:00:02.000]  Thanks妹早晨
[00:06:58.200 --> 00:07:00.200]  羊毛不是白色
[00:07:00.200 --> 00:07:03.200]  尤其是近東的地方 以色列的地方
[00:07:03.200 --> 00:07:06.200]  羊毛通常都是灰灰白白色的
[00:07:06.200 --> 00:07:09.200]  為什麼呢 因為他們很少洗澡
[00:07:09.200 --> 00:07:12.200]  你們有沒有去過以色列旅行 弟兄姊妹
[00:07:12.200 --> 00:07:15.200]  以前以色列沒有什麼水源
[00:07:15.200 --> 00:07:17.200]  水源很少
[00:07:17.200 --> 00:07:20.200]  要跟羊洗澡基本上是一件罕有的事
[00:07:20.200 --> 00:07:23.200]  還有牧羊人是帶多少隻羊去
[00:07:23.200 --> 00:07:26.200]  他們通常是南地的礦野放羊
[00:07:26.200 --> 00:07:28.200]  他們不是在自己的地方
[00:07:28.200 --> 00:07:30.200]  他們是去遠一點的地方
[00:07:30.200 --> 00:07:32.200]  所以他們通常去一個星期
[00:07:32.200 --> 00:07:34.200]  已經沒有什麼水源
[00:07:34.200 --> 00:07:37.200]  你們猜猜他們帶多少隻羊出去
[00:07:37.200 --> 00:07:42.200]  沒錯 福家的弟兄姊妹對聖經很熟悉
[00:07:42.200 --> 00:07:45.200]  路加福音十五章給了一個提示
[00:07:45.200 --> 00:07:47.200]  通常牧羊人是帶一百隻羊
[00:07:47.200 --> 00:07:49.200]  九十隻羊
[00:07:49.200 --> 00:07:51.200]  不會帶一隻羊的
[00:07:51.200 --> 00:07:54.200]  因為去到這麼遠 當然要帶多一點羊
[00:07:54.200 --> 00:07:57.200]  因為他們要吃草 要喝水
[00:07:57.200 --> 00:07:59.200]  怎麼跟一百隻羊洗澡
[00:07:59.200 --> 00:08:01.200]  水源已經這麼缺乏
[00:08:01.200 --> 00:08:04.200]  所以他們的羊毛通常都是灰灰白白色
[00:08:04.200 --> 00:08:07.200]  剛才問下一個問題
[00:08:07.200 --> 00:08:09.200]  你對牧羊人有什麼印象
[00:08:09.200 --> 00:08:11.200]  我們應該沒有什麼印象
[00:08:11.200 --> 00:08:13.200]  因為我們應該都不認識牧羊人
[00:08:13.200 --> 00:08:15.200]  香港也有牧羊人
[00:08:15.200 --> 00:08:17.200]  但我們很少認識牧羊人
[00:08:17.200 --> 00:08:18.200]  我猜而已
[00:08:18.200 --> 00:08:20.200]  我這樣說不是很好
[00:08:20.200 --> 00:08:21.200]  我太小看大家了
[00:08:21.200 --> 00:08:23.200]  可能大家都認識牧羊人
[00:08:23.200 --> 00:08:25.200]  牧羊人的印象
[00:08:25.200 --> 00:08:26.200]  如果我們想一想
[00:08:26.200 --> 00:08:30.200]  可能都會有一些圖片可以想到
[00:08:30.200 --> 00:08:33.200]  因為在以色列的地方其實是很曬的
[00:08:33.200 --> 00:08:37.200]  所以牧羊人放羊的地方都是室外
[00:08:37.200 --> 00:08:41.200]  所以牧羊人應該皮膚比較幽黑一點
[00:08:41.200 --> 00:08:43.200]  不過大衛也是牧羊人
[00:08:43.200 --> 00:08:45.200]  我們應該知道
[00:08:45.200 --> 00:08:47.200]  聖經怎麼形容大衛
[00:08:47.200 --> 00:08:51.200]  說他面色紅潤 容貌俊美
[00:08:51.200 --> 00:08:53.200]  原來大衛是帥哥
[00:08:53.200 --> 00:08:56.200]  你們印象中的帥哥是誰
[00:08:56.200 --> 00:08:59.200]  張國榮 陳百強這些是帥哥
[00:08:59.200 --> 00:09:01.200]  你們那一代應該是
[00:09:01.200 --> 00:09:03.200]  我那一代也是
[00:09:03.200 --> 00:09:05.200]  對不起
[00:09:05.200 --> 00:09:10.200]  這一代的人可能是魏晉生
[00:09:10.200 --> 00:09:13.200]  原來大衛是帥哥
[00:09:13.200 --> 00:09:17.200]  不過有一次大家應該記得
[00:09:17.200 --> 00:09:19.200]  菲利士人有一個很高大的
[00:09:19.200 --> 00:09:21.200]  說他有九呎高
[00:09:21.200 --> 00:09:23.200]  那個叫哥利亞
[00:09:23.200 --> 00:09:25.200]  哥利亞也笑大衛
[00:09:25.200 --> 00:09:28.200]  你容貌俊美怎麼跟我打
[00:09:28.200 --> 00:09:33.200]  其實說他 因為俊美跟年輕人差不多
[00:09:33.200 --> 00:09:35.200]  你年輕人怎麼跟我打
[00:09:35.200 --> 00:09:37.200]  大衛在八兄弟裡面是最矮的
[00:09:37.200 --> 00:09:42.200]  所以那時候上帝提醒薩姆爾
[00:09:42.200 --> 00:09:44.200]  看人要看人的內心
[00:09:44.200 --> 00:09:46.200]  不要看人的外表
[00:09:46.200 --> 00:09:51.200]  因為薩姆爾那時候以為是高納大仔
[00:09:51.200 --> 00:09:53.200]  高納阿耶西的大仔 以利亞
[00:09:53.200 --> 00:09:56.200]  因為以利亞聖經形容他高人一個頭
[00:09:56.200 --> 00:09:58.200]  誰知道原來不是他
[00:09:58.200 --> 00:10:00.200]  原來一直都不是
[00:10:00.200 --> 00:10:02.200]  最後是大衛
[00:10:02.200 --> 00:10:07.200]  大衛個子比較少
[00:10:07.200 --> 00:10:09.200]  也不起眼
[00:10:09.200 --> 00:10:12.200]  但是上帝提醒了薩姆爾
[00:10:12.200 --> 00:10:14.200]  原來大衛是帥哥
[00:10:14.200 --> 00:10:16.200]  雖然他是牧羊人
[00:10:16.200 --> 00:10:18.200]  其實休克也可以是帥哥
[00:10:18.200 --> 00:10:22.200]  我們有時候都被休克錯覺了
[00:10:22.200 --> 00:10:26.200]  留青雲在我心目中也很帥
[00:10:26.200 --> 00:10:30.200]  我為什麼問大家這兩個問題呢
[00:10:30.200 --> 00:10:35.200]  還有容貌俊美這個字可以解釋為良好品格
[00:10:35.200 --> 00:10:39.200]  大衛其實是一個合神心意的人
[00:10:39.200 --> 00:10:41.200]  所以上帝就揀選大衛
[00:10:41.200 --> 00:10:43.200]  當然大衛也有很多甩漏的
[00:10:43.200 --> 00:10:45.200]  大衛也犯罪的
[00:10:45.200 --> 00:10:49.200]  他犯了色情的罪
[00:10:49.200 --> 00:10:54.200]  他還間接謀殺了拔斯巴的丈夫烏利亞
[00:10:54.200 --> 00:10:56.200]  他也是很大罪的
[00:10:56.200 --> 00:10:59.200]  但是他其實也有優良品格的一方面
[00:10:59.200 --> 00:11:01.200]  我為什麼問大家這個問題呢
[00:11:01.200 --> 00:11:03.200]  因為其實
[00:11:03.200 --> 00:11:05.200]  不如多問你們兩個問題
[00:11:05.200 --> 00:11:07.200]  因為我也喝水了
[00:11:07.200 --> 00:11:09.200]  你對主有什麼印象
[00:11:09.200 --> 00:11:15.200]  你對愛我們的主耶穌有什麼印象
[00:11:15.200 --> 00:11:18.200]  或者你對信了主有什麼期望
[00:11:18.200 --> 00:11:22.200]  我相信我們對主的印象是很一致的
[00:11:22.200 --> 00:11:24.200]  主耶穌是愛我們的主
[00:11:24.200 --> 00:11:26.200]  主耶穌是保守我們一生的主
[00:11:26.200 --> 00:11:27.200]  我們是很一致的
[00:11:27.200 --> 00:11:29.200]  主耶穌是公義的主
[00:11:29.200 --> 00:11:33.200]  不過我們對信了主的期望可能就不一樣
[00:11:33.200 --> 00:11:38.200]  如果你和一個新朋友傳福音
[00:11:38.200 --> 00:11:41.200]  新朋友可能以為
[00:11:41.200 --> 00:11:44.200]  他可能以為信了主就是一帆風順
[00:11:44.200 --> 00:11:47.200]  信了主就是水到渠成
[00:11:47.200 --> 00:11:49.200]  信了主就是升職加薪
[00:11:49.200 --> 00:11:51.200]  可能一個新朋友是這樣理解的
[00:11:51.200 --> 00:11:53.200]  因為他新
[00:11:53.200 --> 00:11:56.200]  他可能以前有些宗教的想法
[00:11:56.200 --> 00:11:59.200]  他可能套在基督信仰那裡
[00:11:59.200 --> 00:12:01.200]  但是我們信了主的人
[00:12:01.200 --> 00:12:02.200]  我們很知道
[00:12:02.200 --> 00:12:04.200]  信了主不是一帆風順的
[00:12:04.200 --> 00:12:07.200]  信了主未必一定升職加薪的
[00:12:07.200 --> 00:12:10.200]  信了主也有很多困難
[00:12:10.200 --> 00:12:12.200]  很多困難要面對的
[00:12:12.200 --> 00:12:14.200]  就正如患病的人
[00:12:14.200 --> 00:12:16.200]  我是一個患病的人
[00:12:16.200 --> 00:12:18.200]  一個患癌症的人
[00:12:18.200 --> 00:12:19.200]  我都會問一個問題
[00:12:19.200 --> 00:12:20.200]  為什麼是我
[00:12:20.200 --> 00:12:22.200]  有一個心理學家
[00:12:22.200 --> 00:12:24.200]  他是精神科醫生
[00:12:24.200 --> 00:12:27.200]  他叫Elizabeth Kruber Ross
[00:12:27.200 --> 00:12:28.200]  可能大家聽過了
[00:12:28.200 --> 00:12:33.200]  他說悲哀是有五個步驟的
[00:12:33.200 --> 00:12:35.200]  是有五個階段的
[00:12:35.200 --> 00:12:37.200]  第一個階段就是Denial
[00:12:37.200 --> 00:12:39.200]  就是拒絕他
[00:12:39.200 --> 00:12:43.200]  我也是一檢查到有癌症拒絕他
[00:12:43.200 --> 00:12:46.200]  醫療失誤 其實很少有醫療失誤
[00:12:46.200 --> 00:12:49.200]  檢查錯了 不會是我的
[00:12:49.200 --> 00:12:52.200]  因為一開始我這裡有腫瘤
[00:12:52.200 --> 00:12:55.200]  我有點痛我就去看醫生
[00:12:55.200 --> 00:12:57.200]  接著就鼻咽癌
[00:12:57.200 --> 00:13:01.200]  第三期末 第四期初
[00:13:01.200 --> 00:13:03.200]  醫生就這樣跟我說
[00:13:03.200 --> 00:13:05.200]  不是我的 不會是我的
[00:13:05.200 --> 00:13:06.200]  就Denial他
[00:13:06.200 --> 00:13:09.200]  第二個步驟就是很憤怒的
[00:13:09.200 --> 00:13:10.200]  為什麼是我
[00:13:10.200 --> 00:13:12.200]  Why me
[00:13:12.200 --> 00:13:14.200]  我也不是很壞
[00:13:14.200 --> 00:13:18.200]  在在有目者是我以前的學生
[00:13:18.200 --> 00:13:19.200]  我也不是很壞
[00:13:19.200 --> 00:13:20.200]  我也很愛同學
[00:13:20.200 --> 00:13:22.200]  我也很愛太太
[00:13:22.200 --> 00:13:23.200]  我也很愛家庭
[00:13:23.200 --> 00:13:24.200]  我也很愛教會
[00:13:24.200 --> 00:13:25.200]  為什麼是我
[00:13:25.200 --> 00:13:26.200]  Why me
[00:13:26.200 --> 00:13:28.200]  第三個步驟就是討價還價
[00:13:28.200 --> 00:13:29.200]  Bargaining
[00:13:29.200 --> 00:13:34.200]  就是上帝你剔除這些腫瘤
[00:13:34.200 --> 00:13:36.200]  明天剔除都可以
[00:13:36.200 --> 00:13:37.200]  我都沒有所謂的
[00:13:37.200 --> 00:13:38.200]  我不用醫治
[00:13:38.200 --> 00:13:39.200]  你剔除它
[00:13:39.200 --> 00:13:41.200]  我就更加愛你
[00:13:41.200 --> 00:13:42.200]  我知道我不夠愛你
[00:13:42.200 --> 00:13:45.200]  我更加毁心地去愛你
[00:13:45.200 --> 00:13:46.200]  討價還價
[00:13:46.200 --> 00:13:48.200]  第四個階段就是很沮喪
[00:13:48.200 --> 00:13:51.200]  因為知道其實真是事實
[00:13:51.200 --> 00:13:54.200]  我也做過一些Counter
[00:13:54.200 --> 00:13:56.200]  問過其他醫生
[00:13:56.200 --> 00:13:58.200]  是呀 真是鼻咽癌
[00:13:58.200 --> 00:14:00.200]  不是醫療失誤
[00:14:00.200 --> 00:14:03.200]  你乖乖地去做化療和電療
[00:14:03.200 --> 00:14:05.200]  我就做了十次
[00:14:05.200 --> 00:14:06.200]  打了十次化療針
[00:14:06.200 --> 00:14:08.200]  就做了三十五次電療
[00:14:08.200 --> 00:14:11.200]  我覺得非常之辛苦
[00:14:11.200 --> 00:14:15.200]  因為化療主要是打散你的細胞
[00:14:15.200 --> 00:14:17.200]  好的和壞的都打散
[00:14:17.200 --> 00:14:18.200]  又嘔又嘔
[00:14:18.200 --> 00:14:19.200]  又吃東西不到
[00:14:19.200 --> 00:14:22.200]  總之那段時間是比較痛苦
[00:14:22.200 --> 00:14:25.200]  最後的階段就是接受它
[00:14:25.200 --> 00:14:26.200]  然後就
[00:14:26.200 --> 00:14:27.200]  好了醫生
[00:14:27.200 --> 00:14:29.200]  我決定靠著主的恩典去
[00:14:29.200 --> 00:14:31.200]  因為我看我的醫生
[00:14:31.200 --> 00:14:33.200]  多數都是基督徒
[00:14:33.200 --> 00:14:35.200]  我們一起打這場仗
[00:14:35.200 --> 00:14:37.200]  然後就接受它
[00:14:37.200 --> 00:14:38.200]  我們信主的期望
[00:14:38.200 --> 00:14:40.200]  可能每個人都不同
[00:14:40.200 --> 00:14:42.200]  但是原來信了主
[00:14:42.200 --> 00:14:44.200]  我們都會有病患
[00:14:44.200 --> 00:14:45.200]  為什麼不可以是你
[00:14:45.200 --> 00:14:46.200]  Why not
[00:14:46.200 --> 00:14:47.200]  為什麼不可以是你
[00:14:47.200 --> 00:14:51.200]  基督徒都是要經歷春夏秋冬
[00:14:51.200 --> 00:14:53.200]  四時變化
[00:14:53.200 --> 00:14:55.200]  生老病死
[00:14:55.200 --> 00:14:58.200]  還有機會患一些重病
[00:14:58.200 --> 00:15:00.200]  不過基督徒不同的是
[00:15:00.200 --> 00:15:02.200]  原來信了主
[00:15:02.200 --> 00:15:06.200]  是有那份出人意外的平安
[00:15:06.200 --> 00:15:08.200]  原來真的靠著主的恩典
[00:15:08.200 --> 00:15:09.200]  雖然是艱難
[00:15:09.200 --> 00:15:13.200]  但是原來可以一步一步去踏上去
[00:15:13.200 --> 00:15:15.200]  耶和華是我的目者
[00:15:15.200 --> 00:15:18.200]  我必不自缺乏
[00:15:18.200 --> 00:15:22.200]  人生有很多東西是預期之外的
[00:15:22.200 --> 00:15:24.200]  因為患癌症
[00:15:24.200 --> 00:15:28.200]  我第一次進去醫院做化療
[00:15:28.200 --> 00:15:32.200]  我住在東區醫院的白人Ward
[00:15:32.200 --> 00:15:33.200]  男士
[00:15:33.200 --> 00:15:34.200]  全部都是男士
[00:15:34.200 --> 00:15:36.200]  所有人都是患癌症
[00:15:36.200 --> 00:15:39.200]  所有人都是這樣說的
[00:15:39.200 --> 00:15:42.200]  癌症是突然之間來的
[00:15:42.200 --> 00:15:44.200]  完全沒有預警
[00:15:44.200 --> 00:15:46.200]  好像我一樣完全沒有預警
[00:15:46.200 --> 00:15:48.200]  發現頸有兩顆東西
[00:15:48.200 --> 00:15:50.200]  有些痛有些不痛
[00:15:50.200 --> 00:15:51.200]  然後去看醫生
[00:15:51.200 --> 00:15:53.200]  完全不知道是癌症
[00:15:53.200 --> 00:15:57.200]  人生有很多東西不是我們預期之內的
[00:15:57.200 --> 00:16:01.200]  但是耶和華是我們的目者
[00:16:01.200 --> 00:16:04.200]  永遠都是我們預期之內的
[00:16:04.200 --> 00:16:09.200]  它是令我們一無所缺的那位耶和華
[00:16:09.200 --> 00:16:11.200]  其實不自缺乏這個字
[00:16:11.200 --> 00:16:13.200]  在生命記是第一次出現的
[00:16:13.200 --> 00:16:16.200]  就是當時摩西大令以色列人
[00:16:16.200 --> 00:16:18.200]  在礦野漂流四十年
[00:16:18.200 --> 00:16:21.200]  然後就說了這句話
[00:16:21.200 --> 00:16:23.200]  因為你一無所缺
[00:16:23.200 --> 00:16:26.200]  初埃及記我想大家都很熟的
[00:16:26.200 --> 00:16:28.200]  初埃及記有很多神蹟
[00:16:28.200 --> 00:16:32.200]  你能不能說一兩個出來
[00:16:32.200 --> 00:16:37.200]  沒錯 過紅海 雲柱火柱 吃馬拿
[00:16:37.200 --> 00:16:39.200]  每天都有馬拿吃
[00:16:39.200 --> 00:16:41.200]  十災都是神蹟
[00:16:41.200 --> 00:16:43.200]  但是這個神蹟其實都很厲害
[00:16:43.200 --> 00:16:45.200]  我們有時候都忽略了
[00:16:45.200 --> 00:16:48.200]  就是他們在礦野漂流四十年的時候
[00:16:48.200 --> 00:16:51.200]  他們所穿的衣服是沒有穿破過的
[00:16:51.200 --> 00:16:55.200]  他們所穿的鞋是沒有穿壞過的
[00:16:55.200 --> 00:16:57.200]  你知不知道這個神蹟是很厲害的
[00:16:57.200 --> 00:16:59.200]  你試一下從今天開始
[00:16:59.200 --> 00:17:01.200]  穿你的鞋四十年
[00:17:01.200 --> 00:17:03.200]  看看可不可以不破
[00:17:03.200 --> 00:17:05.200]  不壞 我想不行
[00:17:05.200 --> 00:17:07.200]  但是還有一個
[00:17:07.200 --> 00:17:10.200]  他們以前是穿什麼鞋你們知不知道
[00:17:10.200 --> 00:17:12.200]  沒錯
[00:17:12.200 --> 00:17:15.200]  我現在對廣福街很深印象
[00:17:15.200 --> 00:17:17.200]  你們對聖經真的很熟悉
[00:17:17.200 --> 00:17:19.200]  是呀 他們穿草鞋
[00:17:19.200 --> 00:17:21.200]  他們穿什麼衣服
[00:17:21.200 --> 00:17:22.200]  他們在走爛的
[00:17:22.200 --> 00:17:24.200]  他們不會穿MUJI UNIQLO那些衣服
[00:17:24.200 --> 00:17:25.200]  那時候都沒有
[00:17:25.200 --> 00:17:27.200]  他們當然不會敢衣斷理
[00:17:27.200 --> 00:17:30.200]  他們都是穿一些很破破爛爛的衣服
[00:17:30.200 --> 00:17:31.200]  四十年
[00:17:31.200 --> 00:17:33.200]  他們帶多少件衣服出去
[00:17:33.200 --> 00:17:36.200]  一百件不可能在走爛的
[00:17:36.200 --> 00:17:38.200]  但一兩件已經是很多了
[00:17:38.200 --> 00:17:41.200]  竟然那些衣服是沒有穿爛過
[00:17:41.200 --> 00:17:42.200]  四十年
[00:17:42.200 --> 00:17:43.200]  竟然那些草鞋
[00:17:43.200 --> 00:17:45.200]  他們帶多少隊出去
[00:17:45.200 --> 00:17:46.200]  最多一兩隊也是
[00:17:46.200 --> 00:17:48.200]  竟然是沒有穿壞過
[00:17:48.200 --> 00:17:51.200]  我覺得這個神蹟很大很大
[00:17:51.200 --> 00:17:54.200]  這個就是不自缺乏這個字
[00:17:54.200 --> 00:17:57.200]  原來這四十年是一無所缺
[00:17:57.200 --> 00:17:58.200]  我也一樣
[00:17:58.200 --> 00:17:59.200]  雖然患病
[00:17:59.200 --> 00:18:02.200]  其實這一兩年都是一無所缺的
[00:18:02.200 --> 00:18:04.200]  有很多大英小妹很愛惜我
[00:18:04.200 --> 00:18:07.200]  有很好的醫生去照顧我
[00:18:07.200 --> 00:18:11.200]  我現在也有很愛東區醫院的醫生
[00:18:11.200 --> 00:18:16.200]  每一個醫生都很悉心去照顧一個癌症的病患者
[00:18:16.200 --> 00:18:19.200]  我太太當然要表揚她
[00:18:19.200 --> 00:18:20.200]  我太太
[00:18:20.200 --> 00:18:22.200]  我進出醫院大約一百次左右
[00:18:22.200 --> 00:18:24.200]  我現在也要回去覆診
[00:18:24.200 --> 00:18:26.200]  我太太每一次都陪著我
[00:18:26.200 --> 00:18:30.200]  她真是潤澤無聲地陪著我
[00:18:30.200 --> 00:18:32.200]  因為一個患病的人
[00:18:32.200 --> 00:18:34.200]  其實有很多牢騷的
[00:18:34.200 --> 00:18:35.200]  有很多怨懟的
[00:18:35.200 --> 00:18:36.200]  尤其初期
[00:18:36.200 --> 00:18:38.200]  我太太真的忍耐力是超強的
[00:18:38.200 --> 00:18:41.200]  她一直都陪我
[00:18:41.200 --> 00:18:44.200]  一個同行者陪我去醫院
[00:18:44.200 --> 00:18:46.200]  她沒有假了
[00:18:46.200 --> 00:18:48.200]  她的假已經拿完了
[00:18:48.200 --> 00:18:49.200]  她也是一個打工仔
[00:18:49.200 --> 00:18:51.200]  就是因為要陪我進醫院
[00:18:51.200 --> 00:18:56.200]  原來我在這一兩年是一無所缺
