
[00:00:00.000 --> 00:00:01.800]  今天要分享的是說
[00:03:08.360 --> 00:03:13.320]  福音宣教就改成了Holistic Ministry
[00:03:13.320 --> 00:03:15.800]  就是我們不是只是傳福音
[00:03:15.800 --> 00:03:18.440]  我們還要照顧人
[00:03:18.440 --> 00:03:20.100]  所以你如果
[00:03:20.100 --> 00:03:21.740]  我也常常講看周報
[00:03:21.740 --> 00:03:24.640]  我說我們小組長要擔負起交通
[00:03:24.640 --> 00:03:28.300]  要擔負起關懷等等
[00:03:28.300 --> 00:03:31.120]  我們這是林亮堂的意向跟方向
[00:03:31.120 --> 00:03:33.580]  每一個林亮堂都是一樣的
[00:03:33.580 --> 00:03:35.480]  所以你去看林亮堂的敬拜站
[00:03:35.480 --> 00:03:37.220]  一般都是非常好的
[00:03:37.220 --> 00:03:40.720]  都是非常的有火有熱的
[00:03:40.720 --> 00:03:41.560]  是不是
[00:03:41.560 --> 00:03:43.420]  蠻有聖靈統在的
[00:03:43.420 --> 00:03:45.860]  很可惜我們現在連詩經都沒有
[00:03:45.860 --> 00:03:49.360]  所以我只好用MP4來做
[00:03:49.360 --> 00:03:50.860]  那麼小組教會的意思是說
[00:03:50.860 --> 00:03:55.740]  我們的構造是以小組為單位
[00:03:55.740 --> 00:03:57.240]  就好像我說的
[00:03:57.240 --> 00:03:59.100]  我們每一個小組
[00:03:59.100 --> 00:04:02.340]  都要小組長負擔起
[00:04:02.340 --> 00:04:04.240]  這個重責大人
[00:04:04.240 --> 00:04:06.640]  神給你的恩氣也會大
[00:04:06.640 --> 00:04:08.420]  神給你的責任也是大
[00:04:08.420 --> 00:04:12.720]  神給你的賞賜也會大
[00:04:12.720 --> 00:04:15.060]  我甚至於想到
[00:04:15.060 --> 00:04:19.660]  在大概瘟疫之前
[00:04:19.660 --> 00:04:22.500]  我們有一個福音小組
[00:04:22.500 --> 00:04:24.440]  如果你現在看周報的正面
[00:04:24.440 --> 00:04:27.600]  福音小組上面沒有負責人
[00:04:27.600 --> 00:04:29.900]  因為這一個瘟疫下來
[00:04:29.900 --> 00:04:33.240]  我們幾乎少了三個小組
[00:04:33.240 --> 00:04:37.920]  那麼小組長搬到別的州去了等等
[00:04:37.920 --> 00:04:41.080]  人也人去樓空了
[00:04:41.080 --> 00:04:45.180]  這個就是一大的損傷
[00:04:45.180 --> 00:04:47.480]  但是我就記得很清楚
[00:04:47.480 --> 00:04:49.960]  以前那個福音小組
[00:04:49.960 --> 00:04:52.760]  我們每個禮拜五
[00:04:52.760 --> 00:04:55.800]  我都特別喜歡到他的福音小組去
[00:04:55.800 --> 00:04:58.260]  我常常有的時候不停的小組走
[00:04:58.260 --> 00:05:01.560]  但那個禮拜我特別喜歡到福音小組
[00:05:01.560 --> 00:05:04.240]  那個小組長他開放假
[00:05:04.240 --> 00:05:06.840]  每次大家帶菜去吃飯
[00:05:06.840 --> 00:05:07.780]  然後吃完飯
[00:05:07.780 --> 00:05:10.840]  當然福音小組都是給
[00:05:10.840 --> 00:05:12.980]  外面朋友們的比較多
[00:05:12.980 --> 00:05:16.580]  好像有幾個人都是福音小組後來進來的
[00:05:16.580 --> 00:05:17.720]  那麼我們吃完飯
[00:05:17.720 --> 00:05:23.620]  我們就看福音大人唱詩歌等等
[00:05:23.620 --> 00:05:27.420]  也是蠻不錯的
[00:05:27.420 --> 00:05:29.060]  當然我們不要忘記了
[00:05:29.060 --> 00:05:31.800]  我們還要Global Impact
[00:05:31.800 --> 00:05:34.360]  就是Global加Local
[00:05:34.360 --> 00:05:36.760]  本地外地的宣教
[00:05:36.760 --> 00:05:40.480]  這是我們林亮堂的意向
[00:05:40.480 --> 00:05:45.000]  當然這都需要有聖靈來更新
[00:05:45.000 --> 00:05:49.040]  那麼新忘愛今年的意向是什麼呢
[00:05:49.040 --> 00:05:52.180]  我說是我宣告
[00:05:52.180 --> 00:05:53.880]  I declare
[00:05:53.880 --> 00:05:56.480]  人家你看正面
[00:05:56.480 --> 00:05:59.320]  今年意向是我宣告
[00:05:59.320 --> 00:06:01.660]  我宣告什麼呢
[00:06:01.660 --> 00:06:05.300]  用這個我宣告來定方向
[00:06:05.300 --> 00:06:06.960]  等一下我們就知道
[00:06:06.960 --> 00:06:08.740]  譬如你可以宣告說
[00:06:08.740 --> 00:06:11.400]  我宣告我要病得醫治
[00:06:11.400 --> 00:06:13.100]  你的方向你的目標就是
[00:06:13.100 --> 00:06:14.940]  要讓你的身體好起來
[00:06:14.940 --> 00:06:16.900]  讓你的病得醫治
[00:06:16.900 --> 00:06:21.620]  我宣告神是守約施慈愛的神
[00:06:21.620 --> 00:06:23.880]  這是我們新年的第一講
[00:06:23.880 --> 00:06:26.020]  第一個主日的第一講
[00:06:26.020 --> 00:06:28.380]  就是我宣告這個
[00:06:28.380 --> 00:06:30.520]  當然目前
[00:06:30.520 --> 00:06:34.120]  我們最迫切的是要再一次建立教會
[00:06:34.120 --> 00:06:36.220]  建立小組
[00:06:36.220 --> 00:06:38.760]  大家說我們教會是小組教會
[00:06:38.760 --> 00:06:42.240]  所以小組是它的基本單位
[00:06:42.240 --> 00:06:43.340]  是不是
[00:06:43.340 --> 00:06:46.180]  然後禮拜天只不過是
[00:06:46.180 --> 00:06:50.200]  小組來到教會一個Celebration
[00:06:50.200 --> 00:06:51.140]  我們是這麼說
[00:06:51.140 --> 00:06:53.440]  一個慶典的一個活動
[00:06:53.440 --> 00:06:57.220]  那麼平常的重心是放在小組
[00:06:57.220 --> 00:07:01.320]  所以我常常勉勵小組長說
[00:07:01.320 --> 00:07:02.620]  你要去探訪
[00:07:02.620 --> 00:07:03.880]  你要去關懷
[00:07:03.880 --> 00:07:05.600]  你不會我帶你做
[00:07:05.600 --> 00:07:07.260]  你跟我說是誰
[00:07:07.260 --> 00:07:08.860]  我帶你一起去
[00:07:08.860 --> 00:07:10.100]  那麼做兩次
[00:07:10.100 --> 00:07:11.700]  你就會了
[00:07:11.700 --> 00:07:14.340]  因為牧師一個人
[00:07:14.340 --> 00:07:16.300]  能夠帶幾個人呢
[00:07:16.300 --> 00:07:18.540]  耶穌這麼有能力
[00:07:18.540 --> 00:07:20.040]  神的兒子
[00:07:20.040 --> 00:07:22.080]  他也不過帶了十二個人
[00:07:22.080 --> 00:07:24.140]  還有一個人背叛了他
[00:07:24.140 --> 00:07:25.140]  是不是
[00:07:25.140 --> 00:07:26.940]  所以真的
[00:07:26.940 --> 00:07:30.620]  如果能夠這樣子層層的下來的話
[00:07:30.620 --> 00:07:32.780]  像是金字塔
[00:07:32.780 --> 00:07:34.380]  講金字塔不好聽
[00:07:34.380 --> 00:07:36.760]  這個好像是埃及人的東西
[00:07:36.760 --> 00:07:39.660]  但是就讓這個教會就建造
[00:07:39.660 --> 00:07:42.160]  以石頭先知為根基
[00:07:42.160 --> 00:07:45.660]  以耶穌基督為防角的頭塊石
[00:07:45.660 --> 00:07:47.440]  這教會就建立起來
[00:07:47.440 --> 00:07:50.960]  這小組就是那個石頭
[00:07:50.960 --> 00:07:53.500]  一塊一塊的就紮起來了
[00:07:53.500 --> 00:07:54.440]  哈萊勒
[00:07:54.440 --> 00:07:55.740]  加美什
[00:07:55.740 --> 00:07:59.680]  那麼我們的方向呢
[00:07:59.680 --> 00:08:00.920]  過去
[00:08:00.920 --> 00:08:03.080]  第一個主日我講過
[00:08:03.080 --> 00:08:04.720]  第一次我講說是
[00:08:04.720 --> 00:08:08.320]  我宣告神是守約斯慈愛的神
[00:08:08.320 --> 00:08:09.620]  是不是
[00:08:09.620 --> 00:08:12.420]  這在沙漠幾歷代自己也有講到
[00:08:12.420 --> 00:08:14.520]  所以我們要堅定我們的目標
[00:08:14.520 --> 00:08:15.820]  堅定我們運行
[00:08:15.820 --> 00:08:19.300]  還有我們跟神的約定
[00:08:19.300 --> 00:08:21.100]  神跟我們約定
[00:08:21.100 --> 00:08:23.340]  誰會毀約啊
[00:08:23.340 --> 00:08:25.140]  毀約的是我們
[00:08:25.140 --> 00:08:26.740]  祂不會毀約的
[00:08:26.740 --> 00:08:28.340]  是不是
[00:08:28.340 --> 00:08:33.980]  所以我們要再一次看重這個約定
[00:08:33.980 --> 00:08:35.880]  堅守這個運行
[00:08:35.880 --> 00:08:40.460]  讓我們朝著這個目標往前走
[00:08:40.460 --> 00:08:42.820]  我第二次我講說
[00:08:42.820 --> 00:08:47.260]  我宣告神是突破的神
[00:08:47.260 --> 00:08:49.160]  巴利提拉辛
[00:08:49.160 --> 00:08:51.700]  Bell Parism
[00:08:51.700 --> 00:08:53.400]  我特別講說
[00:08:53.400 --> 00:08:54.640]  在聖經裡面
[00:08:54.640 --> 00:08:56.600]  在希伯來倫文裡面
[00:08:56.600 --> 00:09:00.640]  「巴」就是房子的意思
[00:09:00.640 --> 00:09:02.940]  所以巴利提拉辛
[00:09:02.940 --> 00:09:04.940]  就是突破神之家
[00:09:04.940 --> 00:09:06.840]  突破之家
[00:09:06.840 --> 00:09:09.620]  我上次講說在
[00:09:09.620 --> 00:09:10.480]  Bellville那邊
[00:09:10.480 --> 00:09:13.060]  在Newcastle那邊一個教會叫
[00:09:13.060 --> 00:09:14.760]  Bettie Vard
[00:09:14.760 --> 00:09:16.120]  敬拜之家
[00:09:16.120 --> 00:09:17.820]  猶太人的教會
[00:09:17.820 --> 00:09:19.220]  還有
[00:09:19.220 --> 00:09:22.060]  剛才我們講到
[00:09:22.060 --> 00:09:23.560]  伯法奇
[00:09:23.560 --> 00:09:25.700]  Bettie Vard
[00:09:25.700 --> 00:09:29.040]  那就是感蘭術之家
[00:09:29.040 --> 00:09:30.540]  還有伯大尼
[00:09:30.540 --> 00:09:31.940]  還有伯塞大
[00:09:31.940 --> 00:09:33.340]  這都是什麼什麼家
[00:09:33.340 --> 00:09:34.540]  無花果術之家
[00:09:34.540 --> 00:09:35.840]  葡萄術之家
[00:09:35.840 --> 00:09:37.940]  還有Bethlehem
[00:09:37.940 --> 00:09:38.940]  伯利恆
[00:09:38.940 --> 00:09:40.580]  是良心之家
[00:09:40.580 --> 00:09:41.520]  良娼
[00:09:41.520 --> 00:09:43.880]  那不管怎麼樣
[00:09:43.880 --> 00:09:46.360]  我們的神是突破的神
[00:09:46.360 --> 00:09:48.860]  是巴利提拉辛
[00:09:48.860 --> 00:09:50.520]  所以我們要再一次
[00:09:50.520 --> 00:09:51.420]  憑著信心
[00:09:51.420 --> 00:09:54.560]  我們要定新的策略
[00:09:54.560 --> 00:09:55.800]  如果說你知道
[00:09:55.800 --> 00:09:58.040]  我們的神是突破的神
[00:09:58.040 --> 00:09:59.960]  那麼我們的策略
[00:09:59.960 --> 00:10:03.680]  就是要突破我們的極限
[00:10:03.680 --> 00:10:05.180]  讓我們再一次
[00:10:05.180 --> 00:10:06.280]  能夠復興起來
[00:10:06.280 --> 00:10:07.880]  能夠尾聲
[00:10:07.880 --> 00:10:12.040]  能夠再次從神領受那個恩高
[00:10:12.040 --> 00:10:14.380]  如果沒有從神來的恩高
[00:10:14.380 --> 00:10:16.560]  我們靠著我們肉體坐
[00:10:16.560 --> 00:10:18.760]  坐起來就好像一個麻雀
[00:10:18.760 --> 00:10:19.920]  噗嘟噗嘟飛
[00:10:19.920 --> 00:10:21.720]  飛了半天還是在這裡
[00:10:21.720 --> 00:10:24.820]  但是我們要收來給ego
[00:10:24.820 --> 00:10:28.000]  要像老鷹飛在高天之上
[00:10:28.000 --> 00:10:31.100]  在暴風雨之上
[00:10:31.100 --> 00:10:33.300]  靠近太陽的地方
[00:10:33.300 --> 00:10:35.200]  這是我們新的策略
[00:10:35.200 --> 00:10:38.500]  我們在伊薩卡這個地方
[00:10:38.500 --> 00:10:40.980]  這雖然是一個小town
[00:10:40.980 --> 00:10:43.420]  那麼不只一個人跟我說
[00:10:43.420 --> 00:10:45.140]  哎呀這地方真的小
[00:10:45.140 --> 00:10:46.780]  沒有什麼人
[00:10:46.780 --> 00:10:47.780]  沒有關係
[00:10:47.780 --> 00:10:50.820]  神如果把我們放到這邊
[00:10:50.820 --> 00:10:52.180]  你就不用擔心
[00:10:52.180 --> 00:10:53.620]  我們就要有新的策略
[00:10:53.620 --> 00:10:54.620]  新的尾聲
[00:10:54.620 --> 00:10:56.600]  新的恩高
[00:10:56.600 --> 00:10:58.420]  我們尾聲了嗎
[00:10:58.420 --> 00:11:00.740]  我在這裡都是很好
[00:11:00.740 --> 00:11:02.540]  我如果按照我的紀錄
[00:11:02.540 --> 00:11:06.240]  我最少給150個人受洗過
[00:11:06.240 --> 00:11:07.640]  在這個教會裡
[00:11:07.640 --> 00:11:10.440]  所以這些人到哪裡去
[00:11:10.440 --> 00:11:12.540]  是不是這樣
[00:11:12.540 --> 00:11:13.940]  我想到
[00:11:13.940 --> 00:11:15.540]  地方並不重要
[00:11:15.540 --> 00:11:18.280]  而是我們要宣告
[00:11:18.280 --> 00:11:20.220]  這個希望愛在這個地方
[00:11:20.220 --> 00:11:22.460]  要成為伊薩卡的燈塔
[00:11:22.460 --> 00:11:27.260]  燈塔要吸引萬人來歸向我們
[00:11:27.260 --> 00:11:29.760]  我特別想到在
[00:11:29.760 --> 00:11:32.860]  在加州往LA區的路上
[00:11:32.860 --> 00:11:35.000]  往San Francisco區的路上
[00:11:35.000 --> 00:11:37.600]  往我們這邊開5號的時候
[00:11:37.600 --> 00:11:42.740]  裡面有一個reading一個小town
[00:11:42.740 --> 00:11:46.940]  卻有一個非常大的一個教會
[00:11:46.940 --> 00:11:49.140]  常常辦特會
[00:11:49.140 --> 00:11:53.280]  那麼好幾個有名的牧師
[00:11:53.280 --> 00:11:54.560]  出的書或怎麼樣
[00:11:54.560 --> 00:11:55.860]  都是從那邊來的
[00:11:55.860 --> 00:11:58.220]  我自己都去過好幾次
[00:11:58.220 --> 00:12:01.400]  所以地方並不重要
[00:12:01.400 --> 00:12:06.140]  而是我們要求神來幫助我們
[00:12:06.140 --> 00:12:08.600]  特別要幫助
[00:12:08.600 --> 00:12:12.280]  求神來在一次
[00:12:12.280 --> 00:12:15.940]  讓我的恩高能夠用對到地方
[00:12:15.940 --> 00:12:19.040]  讓我們弟兄姊妹還有孩子自己
[00:12:19.040 --> 00:12:22.080]  能夠尾聲在這個地方
[00:12:22.080 --> 00:12:24.280]  讓我們的策略
[00:12:24.280 --> 00:12:27.160]  譬如說我一直在想
[00:12:27.160 --> 00:12:30.860]  我什麼時候才能夠到海濱去啊
[00:12:30.860 --> 00:12:33.860]  去能夠帶海濱的弟兄姊妹朋友們下來
[00:12:33.860 --> 00:12:36.360]  我們這邊聚會啊
[00:12:36.360 --> 00:12:38.800]  這邊旁邊就是圖書館
[00:12:38.800 --> 00:12:41.260]  我們也到海濱辦過幾次
[00:12:41.260 --> 00:12:43.060]  跟他們在敬拜讚美
[00:12:43.060 --> 00:12:44.340]  圖書館這邊
[00:12:44.340 --> 00:12:46.640]  或者是鮭魚節的時候
[00:12:46.640 --> 00:12:48.900]  我們要不要擺個攤位啊
[00:12:48.900 --> 00:12:51.240]  讓人家能夠知道我們
[00:12:51.240 --> 00:12:52.840]  如果你們記得鮭魚節的時候
[00:12:52.840 --> 00:12:53.640]  那麼多人的時候
[00:12:53.640 --> 00:12:56.220]  我每次都帶著我們弟兄姊妹
[00:12:56.220 --> 00:12:58.480]  我就嗚嚕嗚嚕吹我的腳
[00:12:58.480 --> 00:13:01.020]  然後有人一回頭就給他一張擔當
[00:13:01.020 --> 00:13:02.920]  是不是
[00:13:02.920 --> 00:13:03.960]  感謝神
[00:13:03.960 --> 00:13:05.920]  讓我們繼續
[00:13:05.920 --> 00:13:07.460]  來這麼做
[00:13:07.460 --> 00:13:13.700]  來再一次吸引萬人來歸向我們的神
[00:13:13.700 --> 00:13:17.000]  我們要勝過這個瘟疫
[00:13:17.000 --> 00:13:18.300]  OK
[00:13:18.300 --> 00:13:20.000]  第三個禮拜
[00:13:20.000 --> 00:13:21.380]  我們講的是
[00:13:21.380 --> 00:13:25.140]  我宣告我們要化咒主為祝福
[00:13:25.140 --> 00:13:27.340]  我們要斬斷咒主
[00:13:27.340 --> 00:13:29.020]  擁抱祝福
[00:13:29.020 --> 00:13:31.420]  咒主就是說你把
[00:13:31.420 --> 00:13:32.480]  不好的話
[00:13:32.480 --> 00:13:34.660]  不好的事情要發生在人身上
[00:13:34.660 --> 00:13:36.320]  把它講出來
[00:13:36.320 --> 00:13:39.360]  那麼祝福是你把好的話
[00:13:39.360 --> 00:13:41.220]  現在把它說出來
[00:13:41.220 --> 00:13:44.560]  你願意好的事情發生在他身上
[00:13:44.560 --> 00:13:46.200]  我們人生
[00:13:46.200 --> 00:13:48.760]  咒主多餘的祝福
[00:13:48.760 --> 00:13:52.240]  雖然神是祝福我們
[00:13:52.240 --> 00:13:54.300]  你去看聖經上面
[00:13:54.300 --> 00:13:56.680]  上千次神的祝福
[00:13:56.680 --> 00:13:58.640]  但是因為我們
[00:13:58.640 --> 00:14:01.020]  就聖經上說的
[00:14:01.020 --> 00:14:03.320]  這個世界落在撒旦魔鬼之下
[00:14:03.320 --> 00:14:05.420]  我們都浮在
[00:14:05.420 --> 00:14:07.660]  勞苦嘆息
[00:14:07.660 --> 00:14:09.560]  但是我們要怎麼樣
[00:14:09.560 --> 00:14:12.220]  把咒主化成祝福呢
[00:14:12.220 --> 00:14:14.360]  上次我也講了好幾個
[00:14:14.360 --> 00:14:15.900]  其中有一個方法
[00:14:15.900 --> 00:14:18.900]  就是三步祝福
[00:14:18.900 --> 00:14:21.260]  就是說
[00:14:21.260 --> 00:14:24.200]  你要為三個人
[00:14:24.200 --> 00:14:25.800]  每天花五分鐘
[00:14:25.800 --> 00:14:28.880]  在五方面祝福他
[00:14:28.880 --> 00:14:32.080]  B B L E S S
[00:14:32.080 --> 00:14:33.780]  為他的Body
[00:14:33.780 --> 00:14:35.920]  為他的Learning
[00:14:35.920 --> 00:14:37.680]  或The label
[00:14:37.680 --> 00:14:39.980]  為他的E Emotional
[00:14:39.980 --> 00:14:41.180]  他的內心的世界
[00:14:41.180 --> 00:14:42.620]  他的人際關係
[00:14:42.620 --> 00:14:45.220]  S為他的Social
[00:14:45.220 --> 00:14:46.860]  他的世界上面的
[00:14:46.860 --> 00:14:48.320]  還有為他的Spirit
[00:14:48.320 --> 00:14:50.600]  為他的靈命來禱告
[00:14:50.600 --> 00:14:52.860]  我們有這個小冊
[00:14:52.860 --> 00:14:54.400]  你可以看到你的朋友
[00:14:54.400 --> 00:14:56.000]  看到你的鄰居
[00:14:56.000 --> 00:14:57.900]  我可以為你禱告啊
[00:14:57.900 --> 00:14:59.500]  你希望在哪一方面
[00:14:59.500 --> 00:15:02.500]  我現在在找工作
[00:15:02.500 --> 00:15:03.640]  不然要找工作
[00:15:03.640 --> 00:15:05.320]  就練給他聽
[00:15:05.320 --> 00:15:06.840]  B L E S S
[00:15:06.840 --> 00:15:08.720]  這三步祝福
[00:15:08.720 --> 00:15:11.120]  我們現在都把它荒廢掉
[00:15:11.120 --> 00:15:12.620]  就是奢明我們
[00:15:12.620 --> 00:15:16.220]  Hallelujah 讚美神
[00:15:16.220 --> 00:15:17.920]  那麼
[00:15:17.920 --> 00:15:19.660]  我們的
[00:15:19.660 --> 00:15:23.900]  今天要講的是
[00:15:23.900 --> 00:15:24.900]  OK
[00:15:24.900 --> 00:15:27.860]  今天我們是講的是
[00:15:27.860 --> 00:15:29.540]  披奴以樂
[00:15:29.540 --> 00:15:30.840]  這是我們興旺愛
[00:15:30.840 --> 00:15:32.040]  今天的方向
[00:15:32.040 --> 00:15:34.480]  就是我們的生命成長
[00:15:34.480 --> 00:15:36.240]  必經之路
[00:15:36.240 --> 00:15:37.280]  就是
[00:15:37.280 --> 00:15:40.120]  Panel 神的面
[00:15:40.120 --> 00:15:41.620]  各位請記住
[00:15:41.620 --> 00:15:44.960]  他尾巴是E L
[00:15:44.960 --> 00:15:47.960]  E L就是Elohim
[00:15:47.960 --> 00:15:48.920]  以羅心
[00:15:48.920 --> 00:15:50.720]  就是神的名字
[00:15:50.720 --> 00:15:52.060]  所以這個地方就是
[00:15:52.060 --> 00:15:53.920]  神的面的地方
[00:15:53.920 --> 00:15:56.200]  他基本上是約旦河之流的
[00:15:56.200 --> 00:15:59.140]  亞伯河的南岸
[00:15:59.140 --> 00:16:01.040]  他是在世界東
[00:16:01.040 --> 00:16:04.540]  大概四十公里的地方
[00:16:04.540 --> 00:16:05.900]  雅各 Jacob
[00:16:05.900 --> 00:16:08.340]  曾經在那裡跟神
[00:16:08.340 --> 00:16:10.520]  或者天使
[00:16:10.520 --> 00:16:12.880]  一個晚上在那裡睡覺
[00:16:12.880 --> 00:16:15.820]  最後被摸了大腿窩
[00:16:15.820 --> 00:16:17.780]  他就瘸了
[00:16:17.780 --> 00:16:19.720]  那麼從此改名叫做
[00:16:19.720 --> 00:16:21.480]  Israel
[00:16:21.480 --> 00:16:23.900]  也是神的名字在裡面
[00:16:23.900 --> 00:16:27.900]  剛才說的 Elohim E L
[00:16:27.900 --> 00:16:29.200]  是的
[00:16:29.200 --> 00:16:33.400]  這就是今天主題的前文
[00:16:33.400 --> 00:16:37.040]  讓我們有一個大約的概念
[00:16:37.040 --> 00:16:43.140]  就是靠近約旦河那一帶
[00:16:43.140 --> 00:16:44.580]  好的
[00:16:44.580 --> 00:16:47.220]  那麼我們的凌涼堂
[00:16:47.220 --> 00:16:51.760]  我們興旺愛的意向跟方向
[00:16:51.760 --> 00:16:53.260]  最主要就是說
[00:16:53.260 --> 00:16:56.660]  其實要對付我們的老我
[00:16:56.660 --> 00:16:58.260]  我們的肉體
[00:16:58.260 --> 00:17:00.660]  我們的慾望
[00:17:00.660 --> 00:17:03.600]  如果我們被主對付了呢
[00:17:03.600 --> 00:17:06.900]  這一切都會轉變
[00:17:06.900 --> 00:17:10.080]  我們說宗教的路是改變人外面的心
[00:17:10.080 --> 00:17:12.880]  但是神在經論裡面的路
[00:17:12.880 --> 00:17:15.420]  卻是摸到人的生命
[00:17:15.420 --> 00:17:18.920]  而改變人的內在所事
[00:17:18.920 --> 00:17:22.820]  我們原來是老我
[00:17:22.820 --> 00:17:30.060]  我的老我我不很驕傲的說
[00:17:30.060 --> 00:17:31.560]  不好
[00:17:31.560 --> 00:17:35.860]  以前打麻將 抽菸都會了 喝酒了
[00:17:35.860 --> 00:17:39.800]  但是現在都二三十年了
[00:17:39.800 --> 00:17:41.200]  都不來了
[00:17:41.200 --> 00:17:42.780]  是不是
[00:17:42.780 --> 00:17:45.640]  那麼那個地圖就是
[00:17:45.640 --> 00:17:48.120]  我們看到中間有一條約旦河
[00:17:48.120 --> 00:17:50.140]  約旦河上面是伽利利湖
[00:17:50.140 --> 00:17:52.720]  下面是石海
[00:17:52.720 --> 00:17:55.580]  再往左邊去就是地中海
[00:17:55.580 --> 00:17:57.860]  往右邊去就是約旦平原
[00:17:57.860 --> 00:18:00.460]  左邊就是迦南平原
[00:18:00.460 --> 00:18:02.200]  在約旦平原那邊
[00:18:02.200 --> 00:18:08.340]  約旦河的支流有一條叫做亞伯河
[00:18:08.340 --> 00:18:13.140]  亞伯河的南岸有一個叫做亞伯渡口
[00:18:13.140 --> 00:18:14.340]  阿勒路亞
[00:18:14.340 --> 00:18:21.140]  所以這個事情就發生在那個地方
[00:18:21.140 --> 00:18:24.680]  亞伯是一個生來就愛抓的人
[00:18:24.680 --> 00:18:28.880]  雖然他的行為我們不鼓勵
[00:18:28.880 --> 00:18:30.520]  行為不美
[00:18:30.520 --> 00:18:35.900]  但是他的居心叵測 勇氣可嘉
[00:18:35.900 --> 00:18:38.000]  我們如果這樣子想
[00:18:38.000 --> 00:18:41.800]  如果說你今天有兩個兒子
[00:18:41.800 --> 00:18:44.240]  有兩個孩子吧
[00:18:44.240 --> 00:18:46.400]  你有一個孩子
[00:18:46.400 --> 00:18:48.380]  他一定讓你跟到你屁股後面轉
[00:18:48.380 --> 00:18:51.820]  爸爸爸爸爸爸 你給我錢 爸爸爸爸爸爸
