
[00:00:00.000 --> 00:00:06.220]  現在已經是2020年第一個主日了 是嗎
[00:08:36.900 --> 00:08:40.740]  你會發現菲律賓教會是唯一的一個
[00:08:40.740 --> 00:08:42.620]  他講得最清楚的
[00:08:42.620 --> 00:08:47.700]  他想念這個教會
[00:08:47.700 --> 00:08:49.300]  所以盼望菲律賓教會
[00:08:49.300 --> 00:08:54.220]  也成為我們力量堂的一個學習的榜樣
[00:08:54.220 --> 00:08:57.900]  菲律賓教會為什麼會讓保羅想念
[00:08:57.900 --> 00:09:00.540]  我們來看一下第五節
[00:09:00.540 --> 00:09:01.420]  我們一起來念好不好
[00:09:01.420 --> 00:09:02.420]  第五節我們一起來念
[00:09:02.420 --> 00:09:03.820]  來 預備 請
[00:09:03.820 --> 00:09:13.060]  因為從頭一天
[00:09:13.060 --> 00:09:15.860]  為什麼這個教會令他想念
[00:09:15.860 --> 00:09:16.540]  為什麼
[00:09:16.540 --> 00:09:19.460]  他說 因為你們從頭一天直到如今
[00:09:19.460 --> 00:09:24.700]  你們是同心合意的希望福音
[00:09:24.700 --> 00:09:30.100]  所以這個教會是一個同心合意的教會
[00:09:30.100 --> 00:09:33.780]  同心合意是一個非常重要的事情
[00:09:33.780 --> 00:09:36.860]  在馬薩福音12章25節在這裡說
[00:09:36.860 --> 00:09:42.980]  凡異國自相紛爭的就成為荒唐
[00:09:42.980 --> 00:09:51.820]  一臣一家自相紛爭必佔利不足
[00:09:51.820 --> 00:09:55.580]  全世界現在最大的問題你知道是什麼嗎
[00:09:55.580 --> 00:09:58.500]  就是紛爭不和
[00:09:58.500 --> 00:10:01.460]  你打開報紙你看到處都是紛爭不和
[00:10:01.460 --> 00:10:02.940]  敘利亞紛爭不和
[00:10:02.940 --> 00:10:04.260]  中東的阿拉伯之村
[00:10:04.260 --> 00:10:06.780]  大家都知道阿拉伯之村
[00:10:06.780 --> 00:10:09.140]  阿拉伯之村之後帶來很多的國家
[00:10:09.140 --> 00:10:12.300]  阿拉伯這些國家他們反抗了個極權政府
[00:10:12.300 --> 00:10:15.940]  所以利比亞這個格達費統治了41年被打敗了
[00:10:15.940 --> 00:10:17.620]  然後被翻過來了
[00:10:17.620 --> 00:10:18.940]  敘利亞被翻過來了
[00:10:18.940 --> 00:10:20.300]  很多的國家都翻過來
[00:10:20.300 --> 00:10:24.260]  那你說這些翻過來之後應該就好了對不對
[00:10:24.260 --> 00:10:25.460]  強人被打敗了
[00:10:25.460 --> 00:10:26.740]  強人被推翻了
[00:10:26.740 --> 00:10:31.460]  但是裡面許多小強人又出來了
[00:10:31.460 --> 00:10:32.460]  各個黨派出來了
[00:10:32.460 --> 00:10:33.780]  各個的勢力出來了
[00:10:33.780 --> 00:10:36.300]  然後大家彼此不服就打來打去
[00:10:36.300 --> 00:10:39.420]  一個國家敘利亞這個國家2000多萬的人口
[00:10:39.420 --> 00:10:44.380]  1000萬都變成難民
[00:10:44.380 --> 00:10:49.220]  一國自相紛爭必戰力不足
[00:10:49.220 --> 00:10:53.260]  我今天早上起來的時候打開我們家的LINE
[00:10:53.260 --> 00:10:55.020]  LINE懂嗎
[00:10:55.020 --> 00:10:56.420]  LINE
[00:10:56.420 --> 00:10:57.940]  LINE
[00:10:57.940 --> 00:11:01.140]  我的鼻音發不出來
[00:11:01.140 --> 00:11:04.500]  哎呀我一看有60幾個信息我沒看
[00:11:04.500 --> 00:11:06.420]  我心想一夜之間怎麼這麼多信息
[00:11:06.420 --> 00:11:09.180]  哎呀原來一打開一看
[00:11:09.180 --> 00:11:17.060]  全都是有關1月11號的事情
[00:11:17.060 --> 00:11:20.580]  我就看見我們家的下一代的兩個男孩子
[00:11:20.580 --> 00:11:29.260]  我二姐的一個男孩跟我三哥的一個男孩
[00:11:29.260 --> 00:11:31.060]  一個就是剛才醫師告訴他說
[00:11:31.060 --> 00:11:34.260]  為什麼一定要選某某人一定要選某某人
[00:11:34.260 --> 00:11:35.020]  另外一個就是說
[00:11:35.020 --> 00:11:38.380]  哎呀選他也不一定又怎麼樣啦等等這些
[00:11:38.380 --> 00:11:39.700]  你一定要回來投票
[00:11:39.700 --> 00:11:40.700]  你一定要回來投票
[00:11:40.700 --> 00:11:43.380]  就差你這一票你這一票很重要
[00:11:43.380 --> 00:11:46.820]  哎呀這兩個兄弟就在那邊講來講去
[00:11:46.820 --> 00:11:54.700]  講了60幾條訊息
[00:11:54.700 --> 00:11:58.700]  不過其中一個我三哥這個兒子
[00:11:58.700 --> 00:12:00.740]  也EQ比較高一點
[00:12:00.740 --> 00:12:06.540]  他雖然我們的立場不同但是我還是愛你啦
[00:12:06.540 --> 00:12:11.780]  一家自相紛爭必佔你不足
[00:12:11.780 --> 00:12:13.980]  台灣很多時候一到選舉
[00:12:13.980 --> 00:12:16.500]  一個家藍綠就吵來吵去
[00:12:16.500 --> 00:12:18.740]  彼此之間搞得家庭不和
[00:12:18.740 --> 00:12:20.260]  所以你在台灣教會講道理
[00:12:20.260 --> 00:12:26.500]  絕對不能夠講政治你知道嗎
[00:12:26.500 --> 00:12:27.940]  你那個味道稍微一出來
[00:12:27.940 --> 00:12:34.580]  馬上下面你看臉色就不太對了
[00:12:34.580 --> 00:12:37.940]  親愛的同志們
[00:12:37.940 --> 00:12:42.500]  一家一國甚至教會也都是如此
[00:12:42.500 --> 00:12:45.580]  彼此只有同心合意
[00:12:45.580 --> 00:12:49.580]  才可能看見神的同在
[00:12:49.580 --> 00:12:52.740]  今天很多的家庭沒有同心合意
[00:12:52.740 --> 00:12:59.060]  美國有60%的家庭是破裂的
[00:12:59.060 --> 00:13:03.740]  那麼我們中國崛起之後
[00:13:03.740 --> 00:13:08.060]  我們說我們要超英趕美
[00:13:08.060 --> 00:13:13.180]  結果我們的離婚率也超英趕美
[00:13:13.180 --> 00:13:19.100]  北京上海這些大城市經濟發達
[00:13:19.100 --> 00:13:24.980]  但是越來越多的人選擇結束他的婚姻
[00:13:24.980 --> 00:13:31.660]  這個變成今天是這個社會現代化的一個悲劇
[00:13:31.660 --> 00:13:35.540]  是不是
[00:13:35.540 --> 00:13:37.500]  所以今天我們還能夠跟我們自己的
[00:13:37.500 --> 00:13:39.460]  另外一半在一起聚會
[00:13:39.460 --> 00:13:42.980]  感謝在美主阿們
[00:13:42.980 --> 00:13:44.700]  以前我教會有一個姐妹
[00:13:44.700 --> 00:13:46.740]  她是北大畢業的
[00:13:46.740 --> 00:13:48.540]  後來來美國拿到教育學博士
[00:13:48.540 --> 00:13:50.940]  但是在美國拿教育博士沒什麼了不起
[00:13:50.940 --> 00:13:53.060]  在這邊找到結果沒什麼工作做
[00:13:53.060 --> 00:13:56.100]  後來她回去之後就被邀請
[00:13:56.100 --> 00:13:59.860]  在一個國際學校做校長
[00:13:59.860 --> 00:14:01.980]  那麼她跟她先生兩個人一起回去之後
[00:14:01.980 --> 00:14:04.660]  有一天大家同學會在一起
[00:14:04.660 --> 00:14:07.780]  同學會大家在一起都已經是五十幾歲的人了
[00:14:07.780 --> 00:14:09.220]  大家同學會在一起
[00:14:09.220 --> 00:14:12.860]  很多同學就很好奇也很訝異的說
[00:14:12.860 --> 00:14:20.820]  你們兩個怎麼還在一起啊
[00:14:20.820 --> 00:14:24.020]  當年的同學
[00:14:24.020 --> 00:14:30.940]  很多都已經是帶來的不是當年的第一任妻子了
[00:14:30.940 --> 00:14:33.100]  丟子妹講這些的時候
[00:14:33.100 --> 00:14:36.340]  真的我們的心裡面很難過
[00:14:36.340 --> 00:14:41.620]  沒有一個人希望這個家庭是破裂的
[00:14:41.620 --> 00:14:46.260]  所以我們中國人講說家和萬事興
[00:14:46.260 --> 00:14:47.140]  親愛的丟子妹
[00:14:47.140 --> 00:14:48.580]  心得一連
[00:14:48.580 --> 00:14:49.780]  地地心志
[00:14:49.780 --> 00:14:52.380]  我們的家要成為一個同心合意
[00:14:52.380 --> 00:14:55.780]  彼此相愛的家
[00:14:55.780 --> 00:14:58.260]  做先生的做妻子的
[00:14:58.260 --> 00:15:02.500]  不要再去爭生津怎麼說了
[00:15:02.500 --> 00:15:03.340]  我的意思是說
[00:15:03.340 --> 00:15:09.820]  你不要老是抓支持你的那個生津來講
[00:15:09.820 --> 00:15:12.220]  生津上告訴你說做妻子要順服丈夫
[00:15:12.220 --> 00:15:14.660]  你就抓這一句就好了
[00:15:14.660 --> 00:15:17.020]  生津上告訴你說做丈夫的要愛妻子
[00:15:17.020 --> 00:15:19.220]  你就抓這一句就好了
[00:15:19.220 --> 00:15:22.780]  不要抓到別人的那一節
[00:15:22.780 --> 00:15:25.860]  你不愛我所以我不順服你
[00:15:25.860 --> 00:15:28.540]  所以家庭的紛爭就是這樣開始
[00:15:28.540 --> 00:15:32.940]  心得一連讓我們學習捨己
[00:15:32.940 --> 00:15:36.220]  讓我們的家成為一個合意的家
[00:15:36.220 --> 00:15:38.700]  丟子妹教會也是如此
[00:15:38.700 --> 00:15:42.820]  菲律賓的教會是不是一個完美的教會呢
[00:15:42.820 --> 00:15:45.460]  菲律賓教會有沒有紛爭
[00:15:45.460 --> 00:15:46.100]  有
[00:15:46.100 --> 00:15:47.700]  你怎麼知道
[00:15:47.700 --> 00:15:50.340]  你到後面去看
[00:15:50.340 --> 00:15:51.860]  到後面你會看到
[00:15:51.860 --> 00:15:54.500]  在第四章的時候他提到
[00:15:54.500 --> 00:15:58.780]  我們可以看一下
[00:15:58.780 --> 00:16:01.580]  第四章第二節
[00:16:01.580 --> 00:16:04.780]  保羅說我勸友阿爹
[00:16:04.780 --> 00:16:07.900]  友阿爹是女的
[00:16:07.900 --> 00:16:13.300]  我勸友阿爹和巡都機要再逐裡同心
[00:16:13.300 --> 00:16:18.460]  我也勸你這真實同
[00:16:18.460 --> 00:16:24.140]  同富一惡的幫助這兩個女人
[00:16:24.140 --> 00:16:26.020]  所以保羅在這裡提到說
[00:16:26.020 --> 00:16:28.780]  在這個教會裡面有兩個女的
[00:16:28.780 --> 00:16:33.580]  有兩個姐妹他們不同心
[00:16:33.580 --> 00:16:35.740]  名字都被提出來了
[00:16:35.740 --> 00:16:40.700]  哇一輩子都被激烈了
[00:16:40.700 --> 00:16:41.620]  丟子妹
[00:16:41.620 --> 00:16:44.180]  保羅看見這個教會
[00:16:44.180 --> 00:16:46.020]  但是大體來講
[00:16:46.020 --> 00:16:47.820]  菲律賓的教會
[00:16:47.820 --> 00:16:51.220]  他們是一個同心合一的教會
[00:16:51.220 --> 00:16:52.900]  同心合一這個字
[00:16:52.900 --> 00:16:58.740]  在原文它是叫做koinonia
[00:16:58.740 --> 00:17:01.060]  這個字在中文翻譯裡面
[00:17:01.060 --> 00:17:02.980]  你在約翰一書看到說
[00:17:02.980 --> 00:17:05.340]  我們是與神相交的
[00:17:05.340 --> 00:17:07.220]  有沒有那個香蕉
[00:17:07.220 --> 00:17:09.460]  香蕉
[00:17:09.460 --> 00:17:12.860]  不是banana
[00:17:12.860 --> 00:17:17.540]  是互相交往香蕉
[00:17:17.540 --> 00:17:19.140]  這個字香蕉
[00:17:19.140 --> 00:17:23.580]  還有我們講說團繫對不對
[00:17:23.580 --> 00:17:24.860]  神州團繫啦
[00:17:24.860 --> 00:17:25.820]  還有呢
[00:17:25.820 --> 00:17:27.380]  嘉陰團繫啦
[00:17:27.380 --> 00:17:28.340]  加勒團繫啦
[00:17:28.340 --> 00:17:31.780]  我們這個團繫這個字
[00:17:31.780 --> 00:17:37.700]  這個字原文就是koinonia
[00:17:37.700 --> 00:17:40.260]  relationship
[00:17:40.260 --> 00:17:42.700]  partnership
[00:17:42.700 --> 00:17:45.900]  所以這個字它代表的是什麼含義呢
[00:17:45.900 --> 00:17:50.820]  它代表的是一種非常親密的一種的關係
[00:17:50.820 --> 00:17:53.020]  互相的擁有
[00:17:53.020 --> 00:17:54.900]  好像是合夥人一樣
[00:17:54.900 --> 00:17:56.700]  好像是夫妻一樣
[00:17:56.700 --> 00:17:58.580]  好像是partner一樣
[00:17:58.580 --> 00:18:00.700]  我們現在很多人不結婚
[00:18:00.700 --> 00:18:02.740]  然後住在一起對不對
[00:18:02.740 --> 00:18:09.060]  那在美國他就給它發明了一個詞叫什麼
[00:18:09.060 --> 00:18:11.580]  你的partner是誰
[00:18:11.580 --> 00:18:13.180]  是不是
[00:18:13.180 --> 00:18:15.740]  其實就是你的太太你的先生是誰啦
[00:18:15.740 --> 00:18:16.460]  對不對
[00:18:16.460 --> 00:18:19.020]  你就可以看見partner這個字
[00:18:19.020 --> 00:18:21.380]  代表的關係是很親密的
[00:18:21.380 --> 00:18:22.380]  就是怎麼樣
[00:18:22.380 --> 00:18:23.740]  但是你會發現
[00:18:23.740 --> 00:18:28.180]  親密的關係是最容易摩擦會不會
[00:18:28.180 --> 00:18:31.740]  親密的關係也最不容易同心
[00:18:31.740 --> 00:18:36.340]  請問夫妻兩個人是不是都是情投意合
[00:18:36.340 --> 00:18:37.980]  是不是
[00:18:37.980 --> 00:18:40.100]  不是
[00:18:40.100 --> 00:18:44.540]  我們在這裡還沒有結婚的這些年輕的弟兄姐妹
[00:18:44.540 --> 00:18:48.900]  要找什麼樣子的對象呢
[00:18:48.900 --> 00:18:50.140]  我今天早上第一堂問了
[00:18:50.140 --> 00:18:52.540]  有一個只有一個單身姐妹
[00:18:52.540 --> 00:18:53.660]  她說還沒想好
[00:18:53.660 --> 00:18:56.700]  我說趕快想
[00:18:56.700 --> 00:18:57.940]  想想看
[00:18:57.940 --> 00:18:59.380]  有沒有
[00:18:59.380 --> 00:19:02.100]  要找什麼對象
[00:19:02.100 --> 00:19:07.380]  高富帥
[00:19:07.380 --> 00:19:10.900]  這是已經死會的人說的話
[00:19:10.900 --> 00:19:16.660]  要找什麼
[00:19:16.660 --> 00:19:19.220]  可能你會覺得說我要找的這個人
[00:19:19.220 --> 00:19:21.420]  一定是跟我情投意合
[00:19:21.420 --> 00:19:22.820]  因為我講什麼他懂
[00:19:22.820 --> 00:19:24.340]  甚至我不講他都懂
[00:19:24.340 --> 00:19:26.860]  他能夠讀我的心
[00:19:26.860 --> 00:19:31.540]  是嗎
[00:19:31.540 --> 00:19:32.260]  但是我告訴你
[00:19:32.260 --> 00:19:35.780]  往往你找的是怎麼樣
[00:19:35.780 --> 00:19:40.260]  跟你很不一樣的人
[00:19:40.260 --> 00:19:41.820]  跟你性向不一樣
[00:19:41.820 --> 00:19:44.020]  跟你吃的喜好不一樣
[00:19:44.020 --> 00:19:46.540]  你喜歡吃鹹他喜歡吃甜
[00:19:46.540 --> 00:19:50.860]  有沒有
[00:19:50.860 --> 00:19:51.700]  那弟兄姐妹
[00:19:51.700 --> 00:19:54.900]  所以這個不同會不會摩擦
[00:19:54.900 --> 00:19:58.100]  會不會
[00:19:58.100 --> 00:20:01.300]  初初結婚的人看到這種摩擦心想說
[00:20:01.300 --> 00:20:06.220]  當初真的是看走眼了
[00:20:06.220 --> 00:20:08.580]  但是經過多年的婚姻了之後
[00:20:08.580 --> 00:20:10.700]  你應當會感覺到說
[00:20:10.700 --> 00:20:14.580]  真的是上帝的傑作
[00:20:14.580 --> 00:20:16.700]  天造的一雙
[00:20:16.700 --> 00:20:18.140]  地造的一色
[00:20:18.140 --> 00:20:27.860]  不是地造的地色的一對
[00:20:27.860 --> 00:20:28.820]  是嗎
[00:20:28.820 --> 00:20:31.540]  如果你的另外一半坐在旁邊跟他說
[00:20:31.540 --> 00:20:37.340]  阿們
[00:20:37.340 --> 00:20:41.980]  弟兄姐妹
[00:20:41.980 --> 00:20:45.820]  可是你會發現這種親密的關係
[00:20:45.820 --> 00:20:49.540]  需要最大的就是捨棄
[00:20:49.540 --> 00:20:52.740]  保羅說你們同心合意
[00:20:52.740 --> 00:20:54.420]  然後你看
[00:20:54.420 --> 00:20:58.940]  這個英文的幾個版本翻譯出來
[00:20:58.940 --> 00:20:59.820]  都是講這個
[00:20:59.820 --> 00:21:01.300]  Fellowship
[00:21:01.300 --> 00:21:03.060]  Participation
[00:21:03.060 --> 00:21:04.820]  Partnership
[00:21:04.820 --> 00:21:07.300]  我們再看第七節
[00:21:07.300 --> 00:21:08.820]  第七節我們一起來練
[00:21:08.820 --> 00:21:10.340]  來預備請
[00:21:10.340 --> 00:21:13.940]  我為你們眾人有這樣的意念
[00:21:13.940 --> 00:21:15.340]  緣是應當的
[00:21:15.340 --> 00:21:17.780]  因你們藏在我心裡
[00:21:17.780 --> 00:21:20.220]  無論我是在困鎖之中
[00:21:20.220 --> 00:21:22.860]  是變明證實福音的時候
[00:21:22.860 --> 00:21:26.900]  你們都與我一同得恩
[00:21:26.900 --> 00:21:30.900]  保羅稱讚他們說你們同心合一希望福音
[00:21:30.900 --> 00:21:33.700]  然後他說他也帶著一個預言性的話說
[00:21:33.700 --> 00:21:36.500]  我深信在你們心裡動了善功的
[00:21:36.500 --> 00:21:37.820]  必成全這功
[00:21:37.820 --> 00:21:39.420]  直到耶穌基督的日子
[00:21:39.420 --> 00:21:40.220]  意思就是說
[00:21:40.220 --> 00:21:43.140]  我相信你們神在你們心中動了善功
[00:21:43.140 --> 00:21:44.700]  神在那邊感動你們
[00:21:44.700 --> 00:21:45.700]  同心合一
[00:21:45.700 --> 00:21:48.300]  神也必定要保守你們同心合一
[00:21:48.300 --> 00:21:51.380]  希望福音一直到主耶穌基督再來的時候
[00:21:51.380 --> 00:21:52.500]  講完這個之後
[00:21:52.500 --> 00:21:53.700]  他接著就講說
[00:21:53.700 --> 00:21:55.580]  他說我對你們眾人有這樣意念
