
[00:00:00.000 --> 00:00:02.960]  會先來帶你去分享那個畫面
[00:03:42.680 --> 00:03:44.680]  當然《聖經》記載了
[00:03:44.680 --> 00:03:47.680]  日後大衛怎麼對待約拿丹的後代
[00:03:47.680 --> 00:03:51.680]  但是我們就會按照這個次序
[00:03:51.680 --> 00:03:55.680]  就是結盟 勸父 和缺別
[00:03:55.680 --> 00:03:58.680]  去探討這些內容
[00:03:58.680 --> 00:04:02.680]  當然我們不能夠逐一的很詳細去探究
[00:04:02.680 --> 00:04:05.680]  只是抽出部分的重點
[00:04:05.680 --> 00:04:06.680]  和思想
[00:04:06.680 --> 00:04:08.680]  我們怎麼成為別人的好友
[00:04:08.680 --> 00:04:11.680]  或者好友的條件是什麼
[00:04:11.680 --> 00:04:13.680]  也鼓勵大家
[00:04:13.680 --> 00:04:14.680]  其實很短的
[00:04:14.680 --> 00:04:15.680]  18到20章
[00:04:15.680 --> 00:04:17.680]  你來大陸去看一次
[00:04:17.680 --> 00:04:20.680]  如果有我筆記的那些
[00:04:20.680 --> 00:04:23.680]  你上完你的課程再聽的時候
[00:04:23.680 --> 00:04:25.680]  再去看經文一定會對你有幫助的
[00:04:25.680 --> 00:04:27.680]  好 我看看結盟
[00:04:27.680 --> 00:04:32.680]  感情有時候很難用理性去解釋的
[00:04:32.680 --> 00:04:36.680]  正如何先生何太
[00:04:36.680 --> 00:04:37.680]  林先生林太
[00:04:37.680 --> 00:04:41.680]  你會覺得為什麼別人勸的
[00:04:41.680 --> 00:04:42.680]  有時候愛真是盲目的
[00:04:42.680 --> 00:04:45.680]  我永善遠藤也有說過
[00:04:45.680 --> 00:04:48.680]  哪個人和哪個人特別的投契呢
[00:04:48.680 --> 00:04:50.680]  有時候是不會沒有原因的
[00:04:50.680 --> 00:04:52.680]  就是不會有無緣無故的愛
[00:04:52.680 --> 00:04:54.680]  也不會有無緣無故的恨
[00:04:54.680 --> 00:04:56.680]  如果你留意到大衛
[00:04:56.680 --> 00:05:00.680]  他有一種很吸引人的魅力
[00:05:00.680 --> 00:05:03.680]  特別當他打贏了哥利亞
[00:05:03.680 --> 00:05:04.680]  記得嗎
[00:05:04.680 --> 00:05:05.680]  那個時候
[00:05:05.680 --> 00:05:08.680]  帶領以色列人打一場勝仗
[00:05:08.680 --> 00:05:11.680]  所以很多人都欣賞他
[00:05:11.680 --> 00:05:13.680]  記不記得上一次我們看到
[00:05:13.680 --> 00:05:16.680]  原來大衛打完哥利亞之後
[00:05:16.680 --> 00:05:21.680]  無論是王 臣僕 婦女
[00:05:21.680 --> 00:05:24.680]  約拿丹 蘇羅的女兒
[00:05:24.680 --> 00:05:28.680]  和民眾都非常喜歡大衛
[00:05:28.680 --> 00:05:29.680]  這個時候
[00:05:29.680 --> 00:05:31.680]  但我們不要忘記
[00:05:31.680 --> 00:05:34.680]  原來約拿丹
[00:05:34.680 --> 00:05:37.680]  他本身都是一個勇士
[00:05:37.680 --> 00:05:38.680]  大家記不記得
[00:05:38.680 --> 00:05:41.680]  我和大家查蘇羅的時候
[00:05:41.680 --> 00:05:44.680]  約拿丹曾經很有信心
[00:05:44.680 --> 00:05:45.680]  帶著一個人
[00:05:45.680 --> 00:05:49.680]  然後去攻擊菲律師人
[00:05:49.680 --> 00:05:52.680]  而更加清楚他宣告
[00:05:52.680 --> 00:05:55.680]  《十字記》上第十四章第六節的下半節
[00:05:55.680 --> 00:05:57.680]  他說到惹禍使人得勝
[00:05:57.680 --> 00:06:00.680]  不在乎人多人少
[00:06:00.680 --> 00:06:01.680]  所以記住
[00:06:01.680 --> 00:06:03.680]  約拿丹本身是一個戰士
[00:06:03.680 --> 00:06:06.680]  他對神很有信心
[00:06:06.680 --> 00:06:08.680]  但不得不承認
[00:06:08.680 --> 00:06:13.680]  當他面對高大威猛的戰士哥利亞
[00:06:13.680 --> 00:06:15.680]  他都不敢去出戰
[00:06:15.680 --> 00:06:16.680]  但現在這個時候
[00:06:16.680 --> 00:06:19.680]  他見到比他年幼的大衛
[00:06:19.680 --> 00:06:22.680]  竟然是這麼有信心
[00:06:22.680 --> 00:06:24.680]  勇氣去挑戰哥利亞
[00:06:24.680 --> 00:06:26.680]  甚至贏了
[00:06:26.680 --> 00:06:28.680]  所以綜合一句說話是怎樣說
[00:06:28.680 --> 00:06:31.680]  色英雄 眾英雄
[00:06:31.680 --> 00:06:34.680]  所以約拿丹更加佩服他
[00:06:34.680 --> 00:06:36.680]  我們要想一件事
[00:06:36.680 --> 00:06:39.680]  要一個年輕人
[00:06:39.680 --> 00:06:41.680]  去敬佩一個年長的人
[00:06:41.680 --> 00:06:43.680]  是容易的
[00:06:43.680 --> 00:06:46.680]  正如剛才我們正式開始的時候
[00:06:46.680 --> 00:06:47.680]  他分享
[00:06:47.680 --> 00:06:50.680]  在我心中我很尊敬
[00:06:50.680 --> 00:06:52.680]  很欣賞 影響我很重要
[00:06:52.680 --> 00:06:53.680]  有兩位的牧者
[00:06:53.680 --> 00:06:55.680]  就是邱玉玲牧師
[00:06:55.680 --> 00:06:56.680]  和楊牧高牧師
[00:06:56.680 --> 00:06:59.680]  我認識兩個都已經離開了世界
[00:06:59.680 --> 00:07:00.680]  他是我的長輩
[00:07:00.680 --> 00:07:02.680]  我很尊敬他
[00:07:02.680 --> 00:07:04.680]  一個年輕人
[00:07:04.680 --> 00:07:07.680]  去尊重 敬佩一個長輩
[00:07:07.680 --> 00:07:09.680]  是容易的
[00:07:09.680 --> 00:07:12.680]  但是 要一個年長
[00:07:12.680 --> 00:07:14.680]  有地位的人
[00:07:14.680 --> 00:07:16.680]  去欣賞 敬佩一個
[00:07:16.680 --> 00:07:19.680]  比他至少地位低微
[00:07:19.680 --> 00:07:21.680]  更加年輕的人
[00:07:21.680 --> 00:07:23.680]  就絕對不容易
[00:07:23.680 --> 00:07:25.680]  不要忘記
[00:07:25.680 --> 00:07:28.680]  原來約拿丹那個年齡
[00:07:28.680 --> 00:07:30.680]  是比大衛大
[00:07:30.680 --> 00:07:32.680]  那個時候 還有
[00:07:32.680 --> 00:07:34.680]  約拿丹
[00:07:34.680 --> 00:07:36.680]  他的地位是比大衛強
[00:07:36.680 --> 00:07:38.680]  因為他是什麼
[00:07:38.680 --> 00:07:40.680]  是王子
[00:07:40.680 --> 00:07:42.680]  是王位的繼承人
[00:07:42.680 --> 00:07:44.680]  是未來的君王
[00:07:44.680 --> 00:07:47.680]  但是大衛雖然打贏哥利亞
[00:07:47.680 --> 00:07:49.680]  但那時候仍然是一個牧童的身份
[00:07:49.680 --> 00:07:51.680]  或者在宮廷裡面
[00:07:51.680 --> 00:07:54.680]  一個較卑微的地位
[00:07:54.680 --> 00:07:56.680]  所以 約拿丹
[00:07:56.680 --> 00:07:59.680]  主動的去欣賞
[00:07:59.680 --> 00:08:01.680]  關心大衛
[00:08:01.680 --> 00:08:04.680]  絕對不容易
[00:08:04.680 --> 00:08:06.680]  但是 其實
[00:08:06.680 --> 00:08:08.680]  一個人如果真的很好
[00:08:08.680 --> 00:08:11.680]  你就不應該有年齡上的芥蒂
[00:08:11.680 --> 00:08:14.680]  在美金堂的弟兄
[00:08:14.680 --> 00:08:16.680]  就是參加
[00:08:16.680 --> 00:08:18.680]  我很欣賞
[00:08:18.680 --> 00:08:20.680]  我當年的接班人
[00:08:20.680 --> 00:08:22.680]  他從神學生到他畢業
[00:08:22.680 --> 00:08:24.680]  在我教會裡面有服侍
[00:08:24.680 --> 00:08:26.680]  無論我的年齡
[00:08:26.680 --> 00:08:30.680]  就是幕後經驗都強過這位接班人
[00:08:30.680 --> 00:08:32.680]  但是我是很欣賞他的
[00:08:32.680 --> 00:08:34.680]  所以這個是很重要的
[00:08:34.680 --> 00:08:36.680]  我們看看聖經裡面
[00:08:36.680 --> 00:08:38.680]  怎麼描繪到約拿丹
[00:08:38.680 --> 00:08:41.680]  和大衛的相處
[00:08:41.680 --> 00:08:43.680]  十字記上第十八章
[00:08:43.680 --> 00:08:45.680]  第一到第四節
[00:08:45.680 --> 00:08:47.680]  大衛對蘇羅說完了話
[00:08:47.680 --> 00:08:49.680]  約拿丹的心與大衛的心
[00:08:49.680 --> 00:08:51.680]  心相契合
[00:08:51.680 --> 00:08:52.680]  約拿丹愛大衛
[00:08:52.680 --> 00:08:54.680]  如同愛自己的性命
[00:08:54.680 --> 00:08:56.680]  那日蘇羅留住大衛
[00:08:56.680 --> 00:08:58.680]  不容他再回赴家
[00:08:58.680 --> 00:08:59.680]  約拿丹愛大衛
[00:08:59.680 --> 00:09:01.680]  如同愛自己的性命
[00:09:01.680 --> 00:09:03.680]  就與他結盟
[00:09:03.680 --> 00:09:05.680]  約拿丹從身上脫下外袍
[00:09:05.680 --> 00:09:07.680]  給了大衛
[00:09:07.680 --> 00:09:09.680]  又將戰衣 刀 弓 腰帶
[00:09:09.680 --> 00:09:11.680]  都給了他
[00:09:11.680 --> 00:09:13.680]  如果你留意到這句話
[00:09:13.680 --> 00:09:15.680]  約拿丹的心
[00:09:15.680 --> 00:09:17.680]  和大衛的心
[00:09:17.680 --> 00:09:19.680]  心相契合
[00:09:19.680 --> 00:09:21.680]  是什麼意思呢
[00:09:21.680 --> 00:09:23.680]  原來的意思就是說
[00:09:23.680 --> 00:09:25.680]  心與大衛的生命
[00:09:25.680 --> 00:09:27.680]  緊緊的綁在一起
[00:09:27.680 --> 00:09:29.680]  心相契合
[00:09:29.680 --> 00:09:31.680]  即是心心相印
[00:09:31.680 --> 00:09:33.680]  當然
[00:09:33.680 --> 00:09:35.680]  我經常說心心相印
[00:09:35.680 --> 00:09:37.680]  是在男女之間的感情
[00:09:37.680 --> 00:09:39.680]  但心心相印
[00:09:39.680 --> 00:09:41.680]  都可以在同性別的人當中
[00:09:41.680 --> 00:09:43.680]  互相的契合
[00:09:43.680 --> 00:09:45.680]  意思就是他將自己的生命
[00:09:45.680 --> 00:09:47.680]  和大衛的生命
[00:09:47.680 --> 00:09:49.680]  緊緊的綁在一起
[00:09:49.680 --> 00:09:51.680]  願意生死與共
[00:09:51.680 --> 00:09:53.680]  我們再看
[00:09:53.680 --> 00:09:55.680]  下半節
[00:09:55.680 --> 00:09:57.680]  約拿丹愛大衛
[00:09:57.680 --> 00:09:59.680]  如同愛自己的性命
[00:09:59.680 --> 00:10:01.680]  看到這個描繪
[00:10:01.680 --> 00:10:03.680]  這份的愛
[00:10:03.680 --> 00:10:05.680]  就是這麼濃
[00:10:05.680 --> 00:10:07.680]  這麼真摯
[00:10:07.680 --> 00:10:09.680]  而且正正因為這份愛
[00:10:09.680 --> 00:10:11.680]  是驅使約拿丹
[00:10:11.680 --> 00:10:13.680]  主動
[00:10:13.680 --> 00:10:15.680]  與大衛結盟
[00:10:15.680 --> 00:10:17.680]  看到嗎
[00:10:17.680 --> 00:10:19.680]  這是很重要
[00:10:19.680 --> 00:10:21.680]  在第三節裡面
[00:10:21.680 --> 00:10:23.680]  就給我們看到了
[00:10:23.680 --> 00:10:25.680]  我再來看第三節
[00:10:25.680 --> 00:10:27.680]  約拿丹愛大衛
[00:10:27.680 --> 00:10:29.680]  如同愛自己的性命
[00:10:29.680 --> 00:10:31.680]  就與他結盟
[00:10:31.680 --> 00:10:33.680]  所以為什麼我會說
[00:10:33.680 --> 00:10:35.680]  我會說約拿丹
[00:10:35.680 --> 00:10:37.680]  和大衛的感情
[00:10:37.680 --> 00:10:39.680]  因為是約拿丹
[00:10:39.680 --> 00:10:41.680]  一路做主動
[00:10:41.680 --> 00:10:43.680]  約拿丹偉大很多
[00:10:43.680 --> 00:10:45.680]  愛這個字
[00:10:45.680 --> 00:10:47.680]  在聖經裡面出現過很多次
[00:10:47.680 --> 00:10:49.680]  在第16節裡面
[00:10:49.680 --> 00:10:51.680]  以色列和猶大眾人
[00:10:51.680 --> 00:10:53.680]  都愛大衛
[00:10:53.680 --> 00:10:55.680]  在第20節裡面就說到
[00:10:55.680 --> 00:10:57.680]  米甲有愛大衛
[00:10:57.680 --> 00:10:59.680]  22節就說到
[00:10:59.680 --> 00:11:01.680]  黃刀喜月灘
[00:11:01.680 --> 00:11:03.680]  這也表示愛
[00:11:03.680 --> 00:11:05.680]  但這個愛
[00:11:05.680 --> 00:11:07.680]  當中包含了政治的意味
[00:11:07.680 --> 00:11:09.680]  在政治上要效忠
[00:11:09.680 --> 00:11:11.680]  要效忠於這個國家
[00:11:11.680 --> 00:11:13.680]  他們的結盟
[00:11:13.680 --> 00:11:15.680]  都有彼此效忠的意義
[00:11:15.680 --> 00:11:17.680]  記住
[00:11:17.680 --> 00:11:19.680]  結盟
[00:11:19.680 --> 00:11:21.680]  立約
[00:11:21.680 --> 00:11:23.680]  是一件很嚴肅的事
[00:11:23.680 --> 00:11:25.680]  不可以說這個已經成為廢紙
[00:11:25.680 --> 00:11:27.680]  已經成為一紙的文件
[00:11:27.680 --> 00:11:29.680]  沒什麼需要
[00:11:29.680 --> 00:11:31.680]  當你立了約的時候
[00:11:31.680 --> 00:11:33.680]  就一定要去遵守
[00:11:33.680 --> 00:11:35.680]  通常人與人
[00:11:35.680 --> 00:11:37.680]  或者國與國之間立約
[00:11:37.680 --> 00:11:39.680]  在那個年代裡面
[00:11:39.680 --> 00:11:41.680]  是在神面前有立約的
[00:11:41.680 --> 00:11:43.680]  就是說由神來做證
[00:11:43.680 --> 00:11:45.680]  絕對不可以來廢約的
[00:11:45.680 --> 00:11:47.680]  婚姻
[00:11:47.680 --> 00:11:49.680]  也是這樣的
[00:11:49.680 --> 00:11:51.680]  基督徒他們結婚
[00:11:51.680 --> 00:11:53.680]  要在禮拜天跟人家行婚禮
[00:11:53.680 --> 00:11:55.680]  不是為了多一些節目
[00:11:55.680 --> 00:11:57.680]  有詩歌班
[00:11:57.680 --> 00:11:59.680]  有不同的環節
[00:11:59.680 --> 00:12:01.680]  最重要是在神面前
[00:12:01.680 --> 00:12:03.680]  和在人面前
[00:12:03.680 --> 00:12:05.680]  公開立這個誓約
[00:12:05.680 --> 00:12:07.680]  所以聖經裡面說
[00:12:07.680 --> 00:12:09.680]  是盟約之妻
[00:12:09.680 --> 00:12:11.680]  當然也是盟約之夫
[00:12:11.680 --> 00:12:13.680]  好了 這樣的時候
[00:12:13.680 --> 00:12:15.680]  當他們立約的時候
[00:12:15.680 --> 00:12:17.680]  是有信物來交換的
[00:12:17.680 --> 00:12:19.680]  就好像
[00:12:19.680 --> 00:12:21.680]  結婚的時候他們立約
[00:12:21.680 --> 00:12:23.680]  就交換那個什麼
[00:12:23.680 --> 00:12:25.680]  結婚戒指 是不是
[00:12:25.680 --> 00:12:27.680]  好了 這次我們看到
[00:12:27.680 --> 00:12:29.680]  他們有交換信物
[00:12:29.680 --> 00:12:31.680]  也都再追溯
[00:12:31.680 --> 00:12:33.680]  記得神和阿伯拉罕立約的時候
[00:12:33.680 --> 00:12:35.680]  有什麼
[00:12:35.680 --> 00:12:37.680]  立約的憑據
[00:12:37.680 --> 00:12:39.680]  就是要阿伯拉罕的後裔
[00:12:39.680 --> 00:12:41.680]  要來行葛禮
[00:12:41.680 --> 00:12:43.680]  約拿丹和大衛立約
[00:12:43.680 --> 00:12:45.680]  也是這樣
[00:12:45.680 --> 00:12:47.680]  他們立約的行動是什麼呢
[00:12:47.680 --> 00:12:49.680]  我們看看第四節
[00:12:49.680 --> 00:13:01.680]  好像很簡單
[00:13:01.680 --> 00:13:03.680]  但是你不要忘記
[00:13:03.680 --> 00:13:05.680]  大衛那時候
[00:13:05.680 --> 00:13:07.680]  仍然是一個穆童的身份
[00:13:07.680 --> 00:13:09.680]  有什麼合適的衣服
[00:13:09.680 --> 00:13:11.680]  給他穿著
[00:13:11.680 --> 00:13:13.680]  甚至在皇宮裡面
[00:13:13.680 --> 00:13:15.680]  帶他出沒
[00:13:15.680 --> 00:13:17.680]  更加記不記得
[00:13:17.680 --> 00:13:19.680]  他用什麼
[00:13:19.680 --> 00:13:21.680]  打跌了 不是打死
[00:13:21.680 --> 00:13:23.680]  打跌了哥尼亞
[00:13:23.680 --> 00:13:25.680]  是石頭
[00:13:25.680 --> 00:13:27.680]  他沒有兵器
[00:13:27.680 --> 00:13:29.680]  約拿丹把這些東西
[00:13:29.680 --> 00:13:31.680]  給他的時候
[00:13:31.680 --> 00:13:33.680]  是表示他很關注
[00:13:33.680 --> 00:13:35.680]  大衛的需要
[00:13:35.680 --> 00:13:37.680]  而且這些物品
[00:13:37.680 --> 00:13:39.680]  很有象徵意義
[00:13:39.680 --> 00:13:41.680]  因為外袍
[00:13:41.680 --> 00:13:43.680]  就是指到君王
[00:13:43.680 --> 00:13:45.680]  或者皇子所穿的衣服
[00:13:45.680 --> 00:13:47.680]  大家知道
[00:13:47.680 --> 00:13:49.680]  這個一定是怎麼樣
[00:13:49.680 --> 00:13:51.680]  是很高貴的
[00:13:51.680 --> 00:13:53.680]  也顯示某個程度
[00:13:53.680 --> 00:13:55.680]  他願意
[00:13:55.680 --> 00:13:57.680]  將這個皇位
[00:13:57.680 --> 00:13:59.680]  轉譽給他
[00:13:59.680 --> 00:14:01.680]  這個稍後
[00:14:01.680 --> 00:14:03.680]  會更加明顯的表達出來
[00:14:03.680 --> 00:14:05.680]  如果你留意了整段經文
[00:14:05.680 --> 00:14:07.680]  有沒有留意到
[00:14:07.680 --> 00:14:09.680]  都是什麼呢
[00:14:09.680 --> 00:14:11.680]  約拿丹做主動的
[00:14:11.680 --> 00:14:13.680]  很強調約拿丹愛大衛
[00:14:13.680 --> 00:14:15.680]  第一節約拿丹的心
[00:14:15.680 --> 00:14:17.680]  和大衛心心切合
[00:14:17.680 --> 00:14:19.680]  跟著約拿丹愛大衛
[00:14:19.680 --> 00:14:21.680]  跟著第三節約拿丹愛大衛
[00:14:21.680 --> 00:14:23.680]  全部都是
[00:14:23.680 --> 00:14:25.680]  約拿丹做主動的
[00:14:25.680 --> 00:14:27.680]  而納約的憑證
[00:14:27.680 --> 00:14:29.680]  也是由約拿丹負責
[00:14:29.680 --> 00:14:31.680]  當然我們絕對不會
[00:14:31.680 --> 00:14:33.680]  懷疑大衛
[00:14:33.680 --> 00:14:35.680]  對約拿丹這份情
[00:14:35.680 --> 00:14:37.680]  但是肯定
[00:14:37.680 --> 00:14:39.680]  約拿丹這份情
[00:14:39.680 --> 00:14:41.680]  是比大衛那份情
[00:14:41.680 --> 00:14:43.680]  是深濃
[00:14:43.680 --> 00:14:45.680]  很多的
[00:14:45.680 --> 00:14:47.680]  大衛
[00:14:47.680 --> 00:14:49.680]  似乎是利用約拿丹
[00:14:49.680 --> 00:14:51.680]  我們會看一看
[00:14:51.680 --> 00:14:53.680]  我們看第一個階段
[00:14:53.680 --> 00:14:55.680]  就是他們結盟
[00:14:55.680 --> 00:14:57.680]  第二個階段是什麼呢
[00:14:57.680 --> 00:14:59.680]  就是約拿丹
[00:14:59.680 --> 00:15:01.680]  勸他父親
[00:15:01.680 --> 00:15:03.680]  不要對大衛
[00:15:03.680 --> 00:15:05.680]  不善
[00:15:05.680 --> 00:15:07.680]  蘇羅對大衛
[00:15:07.680 --> 00:15:09.680]  產生一份妒忌
[00:15:09.680 --> 00:15:11.680]  大家可以上去聽聽
[00:15:11.680 --> 00:15:13.680]  那種妒忌心
[00:15:13.680 --> 00:15:15.680]  是越來越重
[00:15:15.680 --> 00:15:17.680]  越來越厲害
[00:15:17.680 --> 00:15:19.680]  蘇羅敵視
[00:15:19.680 --> 00:15:21.680]  憎恨約拿丹
[00:15:21.680 --> 00:15:23.680]  由內心裡面那種憤恨
[00:15:23.680 --> 00:15:25.680]  慢慢慢慢流露
[00:15:25.680 --> 00:15:27.680]  於外在
[00:15:27.680 --> 00:15:29.680]  甚至他曾經
[00:15:29.680 --> 00:15:31.680]  當眾的宣告
[00:15:31.680 --> 00:15:33.680]  我要殺了大衛
[00:15:33.680 --> 00:15:35.680]  就好似
[00:15:35.680 --> 00:15:37.680]  上兩次我們看愛妃奇法的時候
[00:15:37.680 --> 00:15:39.680]  當二嫂
[00:15:39.680 --> 00:15:41.680]  知道自己那個
[00:15:41.680 --> 00:15:43.680]  就是
[00:15:43.680 --> 00:15:45.680]  長子名分
[00:15:45.680 --> 00:15:47.680]  的祝福被弟弟騙了的時候
[00:15:47.680 --> 00:15:49.680]  他就說要殺弟弟
[00:15:49.680 --> 00:15:51.680]  他跟其他人都這樣說
[00:15:51.680 --> 00:15:53.680]  於是傳到他媽媽的耳中
[00:15:53.680 --> 00:15:55.680]  才叫雅各要逃亡
[00:15:55.680 --> 00:15:57.680]  我們看看
[00:15:57.680 --> 00:15:59.680]  第十九章第一節
[00:15:59.680 --> 00:16:01.680]  蘇羅對他兒子約拿丹
[00:16:01.680 --> 00:16:03.680]  和眾神僕說
[00:16:03.680 --> 00:16:05.680]  要殺大衛
[00:16:05.680 --> 00:16:07.680]  留意到
[00:16:07.680 --> 00:16:09.680]  蘇羅竟然
[00:16:09.680 --> 00:16:11.680]  宣之以厚
[00:16:11.680 --> 00:16:13.680]  不單跟兒子說還要跟神僕說
[00:16:13.680 --> 00:16:15.680]  就是要殺大衛
[00:16:15.680 --> 00:16:17.680]  他更加不是就這樣說
[00:16:17.680 --> 00:16:19.680]  如果你看回聖經的時候
[00:16:19.680 --> 00:16:21.680]  他是叫神僕
[00:16:21.680 --> 00:16:23.680]  真的採取行動
[00:16:23.680 --> 00:16:25.680]  去殺大衛
[00:16:25.680 --> 00:16:27.680]  殺死這個字
[00:16:27.680 --> 00:16:29.680]  在這一章裡面
[00:16:29.680 --> 00:16:31.680]  出現了八次
[00:16:31.680 --> 00:16:33.680]  在筆記裡面有
[00:16:33.680 --> 00:16:35.680]  第二節 第五 第六 第十一
[00:16:35.680 --> 00:16:37.680]  第十一次出現了兩次
