
[00:00:00.000 --> 00:00:04.800]  今天跟大家分享的信息是一生不變的信仰
[00:03:24.840 --> 00:03:27.160]  我們不單是開始一個新的關係
[00:03:27.160 --> 00:03:28.320]  他會影響我們的生活
[00:03:28.320 --> 00:03:29.920]  因為生活習慣會調整
[00:03:29.920 --> 00:03:31.040]  會改變
[00:03:31.040 --> 00:03:32.480]  會遷就
[00:03:32.480 --> 00:03:35.600]  會過了一種調整了
[00:03:35.600 --> 00:03:39.400]  與我們以前不同的一種生活模式
[00:03:39.400 --> 00:03:40.640]  同樣的信仰一樣
[00:03:40.640 --> 00:03:43.040]  如果我們真的與神有一個真實的關係
[00:03:43.040 --> 00:03:45.160]  祂一定會影響我們的生活
[00:03:45.160 --> 00:03:46.720]  如果祂沒有影響我們的生活
[00:03:46.720 --> 00:03:49.400]  證明這個信仰只不過是頭腦上的
[00:03:49.400 --> 00:03:52.000]  或者真的可能成為我們心理作用
[00:03:52.000 --> 00:03:54.960]  或者只不過是一種哲學的理念
[00:03:54.960 --> 00:03:55.840]  但不是的
[00:03:55.840 --> 00:03:59.520]  我們經歷到當我們與神有一種新的關係
[00:03:59.520 --> 00:04:01.240]  祂會影響我們的生活
[00:04:01.240 --> 00:04:03.240]  祂會影響我們每一天
[00:04:03.240 --> 00:04:06.560]  甚至我們一生人的方向
[00:04:06.560 --> 00:04:07.920]  所以我們作為基督徒
[00:04:07.920 --> 00:04:12.360]  其實我們與神的一種關係
[00:04:12.360 --> 00:04:13.480]  一種生活
[00:04:13.480 --> 00:04:19.320]  一定會影響我們每一天都會經歷到
[00:04:19.320 --> 00:04:22.760]  神在我們生命當中的真實
[00:04:22.760 --> 00:04:24.720]  雖然有時候我們不覺察到
[00:04:24.720 --> 00:04:28.240]  但神的愛應該是越來越長久
[00:04:28.240 --> 00:04:30.920]  越來越比我們更加珍惜
[00:04:30.920 --> 00:04:32.960]  祂的恩典和祂的話語
[00:04:32.960 --> 00:04:35.280]  是每一天都在幫助我們
[00:04:35.280 --> 00:04:36.560]  所以我們很感謝神
[00:04:36.560 --> 00:04:39.720]  神給我們每一天都享用神的話語
[00:04:39.720 --> 00:04:41.720]  享受祂的慈愛
[00:04:41.720 --> 00:04:44.800]  可以經歷到祂的保守
[00:04:44.800 --> 00:04:47.720]  問題是我們願不願意
[00:04:47.720 --> 00:04:49.160]  都是一樣的
[00:04:49.160 --> 00:04:52.840]  好像剛才師母領師問我們
[00:04:52.840 --> 00:04:54.840]  神對我們的愛是不保留的
[00:04:54.840 --> 00:04:57.600]  我們對祂有沒有保留呢?
[00:04:57.600 --> 00:04:58.480]  或者這麼說
[00:04:58.480 --> 00:04:59.800]  神愛我們
[00:04:59.800 --> 00:05:02.120]  祂給我們的恩典是超越了環境
[00:05:02.120 --> 00:05:03.880]  超越了時間的
[00:05:03.880 --> 00:05:06.200]  究竟我們是否都願意
[00:05:06.200 --> 00:05:08.600]  一生不變的、長久的
[00:05:08.600 --> 00:05:10.600]  來跟隨祂呢?
[00:05:10.600 --> 00:05:12.600]  所以在一年開始
[00:05:12.600 --> 00:05:14.600]  2022年
[00:05:14.600 --> 00:05:16.600]  我們不僅希望能夠
[00:05:16.600 --> 00:05:18.600]  新年開始
[00:05:18.600 --> 00:05:22.520]  更加是立志貫徹始終
[00:05:22.520 --> 00:05:25.080]  去行走我們未來的一年
[00:05:25.080 --> 00:05:29.200]  甚至我們接下來整個人生
[00:05:29.200 --> 00:05:31.200]  所以一生不變的信仰
[00:05:31.200 --> 00:05:35.000]  是一個很重要的目標
[00:05:35.000 --> 00:05:38.040]  也是我們可以依靠神
[00:05:38.040 --> 00:05:41.280]  所經歷到的一個真實
[00:05:41.280 --> 00:05:43.840]  當我去思想一生都不改變
[00:05:43.840 --> 00:05:45.600]  不僅是新年的時候
[00:05:45.600 --> 00:05:47.000]  是我們整年
[00:05:47.000 --> 00:05:49.920]  甚至是整個人生
[00:05:49.920 --> 00:05:52.720]  我們就想到一位聖經人物
[00:05:52.720 --> 00:05:54.480]  就是但義理
[00:05:54.480 --> 00:05:56.600]  今晚我們思想一下但義理
[00:05:56.600 --> 00:06:02.160]  他如何去持守一生不變的信仰
[00:06:02.160 --> 00:06:04.160]  第一方面我們可以看到
[00:06:04.160 --> 00:06:05.120]  在但義理身上
[00:06:05.120 --> 00:06:10.160]  他無論是年青或是年老
[00:06:10.160 --> 00:06:11.680]  他的信仰都不改變
[00:06:11.680 --> 00:06:17.360]  可以說他的信仰是經得起時間的考驗
[00:06:17.360 --> 00:06:20.280]  但義理本來是猶太人
[00:06:20.280 --> 00:06:27.520]  但當巴比倫國侵略猶太的時候
[00:06:27.520 --> 00:06:33.560]  在猶大王約瓦敬第三年的時候
[00:06:33.560 --> 00:06:39.080]  攻陷了猶大國耶路撒冷的首都
[00:06:39.080 --> 00:06:41.360]  所以當時猶太人被擄
[00:06:41.360 --> 00:06:43.560]  要去到巴比倫
[00:06:43.560 --> 00:06:46.960]  而但義理當時是少年人
[00:06:46.960 --> 00:06:48.320]  他也在當中
[00:06:48.320 --> 00:06:50.520]  所以我們看看這個記載
[00:06:50.520 --> 00:06:52.920]  在但義理的書一開始
[00:06:52.920 --> 00:06:55.400]  但義理書一章第一節
[00:06:55.400 --> 00:06:57.960]  我們一起讀完幾節經文
[00:06:57.960 --> 00:06:59.400]  了解一下當時的背景
[00:06:59.400 --> 00:07:00.880]  好嗎?請讀
[00:07:00.880 --> 00:07:05.080]  猶大王約瓦敬在位第三年
[00:07:05.080 --> 00:07:09.280]  巴比倫王尼布加尼撒來到耶路撒冷
[00:07:09.280 --> 00:07:11.680]  把城圍困
[00:07:11.680 --> 00:07:15.560]  王吩咐太監長阿斯比南
[00:07:15.560 --> 00:07:19.960]  從以色列人的宗室和貴咒中
[00:07:19.960 --> 00:07:22.240]  帶進幾個人來
[00:07:22.240 --> 00:07:25.200]  就是年少沒有殘疾
[00:07:25.200 --> 00:07:27.040]  相貌俊美
[00:07:27.040 --> 00:07:30.840]  通達各樣學問知識聰明
[00:07:30.840 --> 00:07:35.000]  俱備足能事立在王宮裡
[00:07:35.000 --> 00:07:40.720]  要教他們加勒底的文字言語
[00:07:40.720 --> 00:07:43.360]  所以我們知道這裏就是當時
[00:07:43.360 --> 00:07:46.200]  巴比倫王尼布加尼撒
[00:07:46.200 --> 00:07:47.600]  他有一個吩咐
[00:07:47.600 --> 00:07:51.080]  不單攻陷了猶大國
[00:07:51.080 --> 00:07:53.160]  搶奪了當中的東西
[00:07:53.160 --> 00:07:55.160]  擄掠了當中的人
[00:07:55.160 --> 00:07:59.240]  他吩咐太監長在當中要帶幾個
[00:07:59.240 --> 00:08:02.120]  這些以色列人的貴咒
[00:08:02.120 --> 00:08:06.320]  所以本來這幾個都是王室貴咒的身份
[00:08:06.320 --> 00:08:07.800]  但現在被擄掠了
[00:08:07.800 --> 00:08:09.240]  他們有很好的背景
[00:08:09.240 --> 00:08:10.120]  有很好的基礎
[00:08:10.120 --> 00:08:11.720]  因為他們在王室長大
[00:08:11.720 --> 00:08:14.320]  他們能夠有很多機會去學習
[00:08:14.320 --> 00:08:16.360]  所以他們通達不同的學問
[00:08:16.360 --> 00:08:17.440]  有知識
[00:08:17.440 --> 00:08:18.640]  俱備
[00:08:18.640 --> 00:08:20.840]  而且懂得王室的禮儀
[00:08:20.840 --> 00:08:22.880]  這些是最適合用的
[00:08:22.880 --> 00:08:26.200]  所以他們將這些特別的
[00:08:26.200 --> 00:08:27.080]  年少的
[00:08:27.080 --> 00:08:30.240]  還可以栽培的 還有很長時間的
[00:08:30.240 --> 00:08:33.640]  來帶來巴比倫國
[00:08:33.640 --> 00:08:35.000]  在王室當中
[00:08:35.000 --> 00:08:38.560]  成為他們當中的一些被擄的人
[00:08:38.560 --> 00:08:41.160]  但卻是有一個特別的身份
[00:08:41.160 --> 00:08:43.040]  而且可以用得著他們
[00:08:43.040 --> 00:08:45.400]  去幫助他們自己的國教
[00:08:45.400 --> 00:08:48.040]  問題就是他們要教會他們一些
[00:08:48.040 --> 00:08:51.400]  關乎巴比倫的背景
[00:08:51.400 --> 00:08:52.240]  文化
[00:08:52.240 --> 00:08:54.160]  當然包括了語言
[00:08:54.160 --> 00:08:55.680]  所以我們在這裏看見
[00:08:55.680 --> 00:08:59.280]  當時這些被擄的人當中都是少年人
[00:08:59.280 --> 00:09:00.920]  第四節他們說
[00:09:00.920 --> 00:09:03.600]  就是年少沒有殘疾
[00:09:03.600 --> 00:09:06.000]  相貌俊美
[00:09:06.000 --> 00:09:07.680]  所以他們選擇過
[00:09:07.680 --> 00:09:10.800]  選擇過這些有條件的人
[00:09:10.800 --> 00:09:15.040]  讓他們在被擄當中
[00:09:15.040 --> 00:09:21.360]  能夠給巴比倫去任用
[00:09:21.360 --> 00:09:24.240]  如果我們看當時這個年少
[00:09:24.240 --> 00:09:28.640]  大約來說有些政經學者計算
[00:09:28.640 --> 00:09:31.200]  可能坦爾地說應該在
[00:09:31.200 --> 00:09:33.720]  605年左右
[00:09:33.720 --> 00:09:36.160]  他大概是16歲左右
[00:09:36.160 --> 00:09:39.040]  即是都是我們現在這些teenager
[00:09:39.040 --> 00:09:43.280]  在剛剛初中高中的年紀
[00:09:43.280 --> 00:09:46.920]  所以我們看見當時這班少年人
[00:09:46.920 --> 00:09:49.880]  和我們很熟悉的三個朋友
[00:09:49.880 --> 00:09:51.840]  就被揀選
[00:09:51.840 --> 00:09:54.440]  他們馬上要接受一個
[00:09:54.440 --> 00:09:56.760]  或者兩個很重要的挑戰
[00:09:56.760 --> 00:09:59.120]  這兩個挑戰是甚麼呢?
[00:09:59.120 --> 00:10:02.320]  第一個挑戰就是記載在第六節
[00:10:02.320 --> 00:10:04.520]  我們一起讀 好不好 請讀
[00:10:04.520 --> 00:10:07.200]  他們中間有猶大族的人
[00:10:07.200 --> 00:10:13.080]  丹爾裏 哈拿尼亞 米沙尼 阿薩尼亞
[00:10:13.080 --> 00:10:15.440]  太監長給他們起名
[00:10:15.440 --> 00:10:18.640]  稱丹爾裏為巴提沙薩
[00:10:18.640 --> 00:10:21.520]  稱哈拿尼亞為撒達拉
[00:10:21.520 --> 00:10:24.600]  稱米沙尼為米沙
[00:10:24.600 --> 00:10:29.400]  稱阿薩尼亞為阿伯尼哥
[00:10:29.400 --> 00:10:31.680]  所以第一個他們面對的挑戰是甚麼
[00:10:31.680 --> 00:10:35.160]  就是不單止要學他們的語言
[00:10:35.160 --> 00:10:38.760]  但挑戰就是他們要改名
[00:10:38.760 --> 00:10:41.120]  如果改名都沒所謂
[00:10:41.120 --> 00:10:43.160]  有些人都改名
[00:10:43.160 --> 00:10:46.480]  我小時候入到小學
[00:10:46.480 --> 00:10:48.440]  那間是英文小學
[00:10:48.440 --> 00:10:51.480]  所以老師要幫我們每個人都改英文名
[00:10:51.480 --> 00:10:53.320]  在香港通常叫中文名
[00:10:53.320 --> 00:10:55.040]  但那間是英文小學
[00:10:55.040 --> 00:10:56.960]  所以要改英文名
[00:10:56.960 --> 00:10:59.920]  我的名字本來不是叫Wilson
[00:10:59.920 --> 00:11:04.320]  我的名字跟Steven一樣叫Steven
[00:11:04.320 --> 00:11:06.880]  Steven是阿伯改我的名
[00:11:06.880 --> 00:11:09.560]  但老師說現在有兩個Steven
[00:11:09.560 --> 00:11:11.640]  那就選你吧
[00:11:11.640 --> 00:11:14.440]  你的名字就改成Wilson
[00:11:14.440 --> 00:11:17.360]  所以我就被改名
[00:11:17.360 --> 00:11:21.760]  無端端從Steven變成Wilson
[00:11:21.760 --> 00:11:25.440]  其實改名都沒大問題
[00:11:25.440 --> 00:11:28.000]  但問題在這裏
[00:11:28.000 --> 00:11:29.280]  他告訴我們
[00:11:29.280 --> 00:11:31.960]  因為他背後有個意思
[00:11:31.960 --> 00:11:35.440]  但以利在猶太人的意思
[00:11:35.440 --> 00:11:37.880]  就是審判者
[00:11:37.880 --> 00:11:40.200]  神是審判者
[00:11:40.200 --> 00:11:44.040]  但如果他改了做白提沙薩
[00:11:44.040 --> 00:11:49.360]  他的名字在巴比倫的意思就是巴力所喜悅的
[00:11:49.360 --> 00:11:51.120]  即是他是外邦人
[00:11:51.120 --> 00:11:54.160]  這個巴力 外邦的神所喜悅的
[00:11:54.160 --> 00:11:57.720]  所以明顯這裏從神 也就是審判者
[00:11:57.720 --> 00:12:00.720]  變成巴力所喜悅的
[00:12:00.720 --> 00:12:04.280]  所以他們同樣的其餘幾個朋友
[00:12:04.280 --> 00:12:08.600]  這些名字都是帶有宗教色彩的
[00:12:08.600 --> 00:12:11.000]  改變了他們的一些理念
[00:12:11.000 --> 00:12:13.880]  就將他們潛移默化
[00:12:13.880 --> 00:12:16.880]  以致他們的名字自己叫自己
[00:12:16.880 --> 00:12:17.840]  別人叫他也好
[00:12:17.840 --> 00:12:22.400]  慢慢將他們整個信仰都改變了
[00:12:22.400 --> 00:12:24.360]  但奇妙的就是你發覺
[00:12:24.360 --> 00:12:25.600]  讀但以利書的時候
[00:12:25.600 --> 00:12:27.560]  最初這個字
[00:12:27.560 --> 00:12:31.240]  但以利改名叫做白提沙薩
[00:12:31.240 --> 00:12:33.080]  但後來你發現
[00:12:33.080 --> 00:12:35.600]  《聖紀錄》記載都是叫他做甚麼
[00:12:35.600 --> 00:12:37.760]  叫他做但以利
[00:12:37.760 --> 00:12:38.560]  為甚麼呢
[00:12:38.560 --> 00:12:40.640]  我相信有個很重要的原因
[00:12:40.640 --> 00:12:44.280]  就是但以利不斷地來認定自己的名字
[00:12:44.280 --> 00:12:45.840]  他沒有改變
[00:12:45.840 --> 00:12:47.800]  別人怎麼說他也好
[00:12:47.800 --> 00:12:51.280]  他沒有被他們的稱呼
[00:12:51.280 --> 00:12:54.520]  沒有被他們背後的價值觀或意念
[00:12:54.520 --> 00:12:57.040]  來改變他的思想
[00:12:57.040 --> 00:13:01.920]  所以他們能夠繼續持守敬畏
[00:13:01.920 --> 00:13:03.480]  因為神是審判者
[00:13:03.480 --> 00:13:06.320]  我認定這一點是真實的
[00:13:06.320 --> 00:13:10.920]  所以這個讓他能夠經得起一個信仰的考驗
[00:13:10.920 --> 00:13:13.840]  一開始的時候就立定心智
[00:13:13.840 --> 00:13:15.560]  來在他的意念上面
[00:13:15.560 --> 00:13:17.160]  在他的信念上面
[00:13:17.160 --> 00:13:19.320]  來去兼顧自己
[00:13:19.320 --> 00:13:23.280]  接著我們也看到第二個挑戰馬上又來了
[00:13:23.280 --> 00:13:25.440]  就是第五節
[00:13:25.440 --> 00:13:27.920]  我們讀讀第五節和第八節
[00:13:27.920 --> 00:13:29.000]  請讀
[00:13:29.000 --> 00:13:32.520]  王派定將自己所用的膳
[00:13:32.520 --> 00:13:36.440]  和所飲的酒每日賜他們一份
[00:13:36.440 --> 00:13:37.960]  養他們三年
[00:13:37.960 --> 00:13:39.080]  滿了三年
[00:13:39.080 --> 00:13:42.720]  好叫他們在王面前侍立
[00:13:42.720 --> 00:13:46.120]  但以利卻立志不以王的膳
[00:13:46.120 --> 00:13:49.200]  和王所飲的酒玷污自己
[00:13:49.200 --> 00:13:54.680]  所以求太監長容他不玷污自己
[00:13:54.680 --> 00:13:57.960]  所以我們看到第二個馬上來的挑戰
[00:13:57.960 --> 00:14:07.080]  就是他讓他們用一些所謂拜過外邦神的一些食物
[00:14:07.080 --> 00:14:09.760]  來叫他們來飲用
[00:14:09.760 --> 00:14:13.440]  他們的計劃就是要養他們三年
[00:14:13.440 --> 00:14:14.720]  滿了三年之後
[00:14:14.720 --> 00:14:18.440]  他們已經通熟了巴比倫的文化
[00:14:18.440 --> 00:14:22.520]  宗教觀念和對這個皇帝的效忠
[00:14:22.520 --> 00:14:26.080]  所以就能夠信任他們去到事後王
[00:14:26.080 --> 00:14:28.440]  所以他一定要將他們同化
[00:14:28.440 --> 00:14:33.840]  不斷地在思想上改變他們
[00:14:33.840 --> 00:14:35.120]  在生活上改變他們
[00:14:35.120 --> 00:14:36.840]  在習慣上改變他們
[00:14:36.840 --> 00:14:39.520]  連飲食的方法都是
[00:14:39.520 --> 00:14:45.880]  所以我們看到這是他們面對的一種挑戰
[00:14:45.880 --> 00:14:48.520]  究竟他們要持守甚麼呢
[00:14:48.520 --> 00:14:51.240]  這些外邦神祭祀過的東西
[00:14:51.240 --> 00:14:53.200]  他們不但不吃
[00:14:53.200 --> 00:15:00.480]  清酒、濃酒他們不喝 因為他們要守住一些生活的原則
[00:15:00.480 --> 00:15:04.040]  守住向神納的緣
[00:15:04.040 --> 00:15:06.200]  所以我們看到第八節
[00:15:06.200 --> 00:15:08.560]  他就說「但以你納志」
[00:15:08.560 --> 00:15:10.160]  這個很重要
[00:15:10.160 --> 00:15:15.400]  「但以你納志,不以王的善和王所飲的酒玷污自己」
[00:15:15.400 --> 00:15:18.440]  所以他就找方法去解決
[00:15:18.440 --> 00:15:19.760]  很多時候都是這樣的
[00:15:19.760 --> 00:15:24.840]  有些時候我們說環境影響我們
[00:15:24.840 --> 00:15:33.200]  這些人們說的話慢慢地將我們漸漸地成為他們的同化了
[00:15:33.200 --> 00:15:34.680]  但是在乎甚麼呢
[00:15:34.680 --> 00:15:37.480]  是在乎你納不納志的
[00:15:37.480 --> 00:15:38.800]  當我們納志
[00:15:38.800 --> 00:15:40.880]  我們一定要去逃避這些試探
[00:15:40.880 --> 00:15:43.480]  納志我們要持守我們的信仰
[00:15:43.480 --> 00:15:46.160]  一定神會為我們開路的
[00:15:46.160 --> 00:15:47.800]  總有方法的
[00:15:47.800 --> 00:15:50.680]  很奇妙我們看到他求太監長
[00:15:50.680 --> 00:15:54.240]  照常理我們看到很難有這樣的機會
[00:15:54.240 --> 00:15:57.160]  但竟然太監長說「好吧,我讓你們試一下」
[00:15:57.160 --> 00:16:00.160]  「試你一段時間」
[00:16:00.160 --> 00:16:01.280]  「試你十天」
[00:16:01.280 --> 00:16:05.560]  「看看你會不會跟我們那些人不同了」
[00:16:05.560 --> 00:16:11.960]  「會越來越瘦、越來越沒有精力去學習」
[00:16:11.960 --> 00:16:13.080]  結果很奇妙
[00:16:13.080 --> 00:16:16.080]  他們不但沒有比其他人差
[00:16:16.080 --> 00:16:21.440]  反而他們用自己吃的所謂「但以理餐」
[00:16:21.440 --> 00:16:25.640]  他們反而越來越健康
[00:16:25.640 --> 00:16:30.000]  所以我們看到神很明顯是祝福他們、保守他們
[00:16:30.000 --> 00:16:34.160]  關鍵就在第九節
[00:16:34.160 --> 00:16:40.720]  「上帝使但以理在太監長眼前蒙恩,受憐憫。」
[00:16:40.720 --> 00:16:46.360]  然後第十七節「這四個少年人上帝在各樣文字學問」
[00:16:46.360 --> 00:16:48.000]  原文是「智慧」
[00:16:48.000 --> 00:16:50.720]  上面「賜給他們聰明知識
[00:16:50.720 --> 00:16:55.600]  但以理又明白各樣的意象和夢想」
[00:16:55.600 --> 00:16:58.600]  你留意聖經明明很清楚地解釋
[00:16:58.600 --> 00:17:01.560]  這是因為神的幫助
[00:17:01.560 --> 00:17:05.160]  是神使他們在太監長面前蒙恩
[00:17:05.160 --> 00:17:14.520]  是神使他們超過了巴比倫的一些哲士、術士
[00:17:14.520 --> 00:17:20.160]  因為神將智慧、聰明和超自然的恩賜
[00:17:20.160 --> 00:17:22.120]  賜給這四個少年人
[00:17:22.120 --> 00:17:24.240]  包括了但以理
[00:17:24.240 --> 00:17:25.320]  兄弟姐妹你們看見嗎?
[00:17:25.320 --> 00:17:30.680]  這裏是聖經很重要的一個訊息給我們
[00:17:30.680 --> 00:17:36.400]  今天我們能夠去信仰無論時間多長
[00:17:36.400 --> 00:17:39.240]  從年少到年老
[00:17:39.240 --> 00:17:42.320]  超越了時間的考驗
[00:17:42.320 --> 00:17:45.960]  是在乎我們真的立志在神的面前
[00:17:45.960 --> 00:17:48.400]  所以新年立志是重要的
[00:17:48.400 --> 00:17:52.080]  問題是我們立志不是只靠我們自己
[00:17:52.080 --> 00:17:54.880]  我們是靠著神的恩典和祂的幫助
[00:17:54.880 --> 00:17:56.760]  我們是靠著上帝
[00:17:56.760 --> 00:18:01.320]  所以看見當一個人立志來持守的時候
[00:18:01.320 --> 00:18:03.640]  神真的為他們開路
[00:18:03.640 --> 00:18:08.480]  神也幫助他們找到方法來解決這些挑戰
[00:18:08.480 --> 00:18:09.960]  所以我們很感謝神
[00:18:09.960 --> 00:18:11.080]  求神幫助我們
[00:18:11.080 --> 00:18:13.840]  無論我們甚麼年紀都好
[00:18:13.840 --> 00:18:17.360]  讓我們都在信仰上立志
[00:18:17.360 --> 00:18:19.160]  遵從神的道
[00:18:19.160 --> 00:18:21.640]  如果我們下一代年輕人
[00:18:21.640 --> 00:18:23.840]  能夠在年輕的時候立志
[00:18:23.840 --> 00:18:29.160]  不做壞事、不傾向暴力、不吸毒
[00:18:29.160 --> 00:18:33.520]  不在色情氾濫的社會中被影響
[00:18:33.520 --> 00:18:36.160]  神也要幫助我們
[00:18:36.160 --> 00:18:41.480]  所以我們看見這是有神的賜福、神的幫助、神的開路
[00:18:41.480 --> 00:18:44.080]  這是他年輕的時候
[00:18:44.080 --> 00:18:45.160]  所以弟兄姊妹
[00:18:45.160 --> 00:18:50.120]  讓我們都能夠這樣立志進行神的話語
[00:18:50.120 --> 00:18:55.000]  在這個充滿著敗壞了扭曲的價值觀的時代
[00:18:55.000 --> 00:18:58.280]  我們要追求夢神的賜福
[00:18:58.280 --> 00:19:02.080]  讓我們都能夠在人的面前蒙恩
[00:19:02.080 --> 00:19:04.640]  也得到神的憐憫
[00:19:04.640 --> 00:19:06.040]  他年輕是這樣
[00:19:06.040 --> 00:19:08.240]  但經過了兩個王朝
[00:19:08.240 --> 00:19:11.200]  去到他差不多八十歲
[00:19:11.200 --> 00:19:16.280]  在主前代的五百三十九年的時候
[00:19:16.280 --> 00:19:19.680]  《但義理書》去到第六章
[00:19:19.680 --> 00:19:21.040]  第六章第三節
[00:19:21.040 --> 00:19:22.000]  怎樣形容他呢?
[00:19:22.000 --> 00:19:23.720]  弟兄姊妹我們一起讀
[00:19:23.720 --> 00:19:25.480]  第六章第三節
[00:19:25.480 --> 00:19:29.520]  「但這但義理有美好的靈性
[00:19:29.520 --> 00:19:34.160]  所以顯然超乎其餘的總長和總督
[00:19:34.160 --> 00:19:38.560]  王又想立他治理通國」
[00:19:38.560 --> 00:19:41.680]  我們知道這個已經經歷了兩個王朝
[00:19:41.680 --> 00:19:44.360]  但是奇怪的地方就是
[00:19:44.360 --> 00:19:49.440]  但義理仍然能夠在這些王朝當中被縱容
[00:19:49.440 --> 00:19:52.760]  這一定是神的奇妙安排
[00:19:52.760 --> 00:19:54.800]  但是因為甚麼呢?
[00:19:54.800 --> 00:19:58.280]  因為聖經說他有美好的靈性
[00:19:58.280 --> 00:20:03.440]  這個美好的靈性令他仍然保持神賜賜他
[00:20:03.440 --> 00:20:07.600]  各樣學問、聰明知識和各樣
[00:20:07.600 --> 00:20:11.320]  可以看到異象、夢兆等等的力量
[00:20:11.320 --> 00:20:13.360]  這都是從神而來的
[00:20:13.360 --> 00:20:17.560]  他的確是超乎其餘的總長和總督
