
[00:00:00.000 --> 00:00:02.000]  好,各位平安
[00:02:40.000 --> 00:02:42.000]  突然間沒有了
[00:02:42.000 --> 00:02:43.000]  是很奇怪的一件事
[00:02:43.000 --> 00:02:47.000]  對我來說當讀《創世紀》頭三章
[00:02:47.000 --> 00:02:50.000]  其實是發生同樣的一件事
[00:02:50.000 --> 00:02:51.000]  對於不少人來說
[00:02:51.000 --> 00:02:52.000]  就算沒有讀過聖經
[00:02:52.000 --> 00:02:53.000]  可能都會知道
[00:02:53.000 --> 00:02:55.000]  聖經第一卷書《創世紀》的第一個說話
[00:02:55.000 --> 00:02:57.000]  就是起初神創造天地
[00:02:57.000 --> 00:02:58.000]  然後由那裡開始
[00:02:58.000 --> 00:03:01.000]  上帝就不斷地去做很多不同的事
[00:03:01.000 --> 00:03:03.000]  直到第二章的結尾
[00:03:03.000 --> 00:03:05.000]  我們會看到上帝不斷地行動
[00:03:05.000 --> 00:03:07.000]  無論一開始的創天造地
[00:03:07.000 --> 00:03:10.000]  或者是創造人道後面的頒佈命令
[00:03:10.000 --> 00:03:13.000]  上帝是不斷地行動
[00:03:13.000 --> 00:03:17.000]  我們也看這些行動作為對人的愛
[00:03:17.000 --> 00:03:21.000]  但是在這些行動這麼頻密的情況下
[00:03:21.000 --> 00:03:23.000]  進到第三章
[00:03:23.000 --> 00:03:25.000]  就好像突然間不行動了
[00:03:25.000 --> 00:03:28.000]  這個就是我想跟大家去看的一些經文
[00:03:28.000 --> 00:03:31.000]  首先我想跟大家一起去讀
[00:03:31.000 --> 00:03:34.000]  我們今天的經文的頭五節
[00:03:34.000 --> 00:03:38.000]  因為我們今天其實是看整個《創世紀》的第三章
[00:03:38.000 --> 00:03:40.000]  所以我們會逐部分先去看
[00:03:40.000 --> 00:03:41.000]  然後慢慢去思想
[00:03:41.000 --> 00:03:45.000]  我們先一起來讀第一到第五節
[00:03:45.000 --> 00:03:47.000]  一二三起
[00:03:47.000 --> 00:03:49.000]  耶和華神所造的
[00:03:49.000 --> 00:03:51.000]  唯有蛇比田野
[00:03:51.000 --> 00:03:53.000]  一切的活物更狡猾
[00:03:53.000 --> 00:03:55.000]  蛇對女人說
[00:03:55.000 --> 00:03:57.000]  神喜事真說
[00:03:57.000 --> 00:04:01.000]  去你原宗所有樹上的果子嗎
[00:04:01.000 --> 00:04:03.000]  女人對蛇說
[00:04:03.000 --> 00:04:05.000]  平中樹上的果子
[00:04:05.000 --> 00:04:07.000]  我們可以吃
[00:04:07.000 --> 00:04:10.000]  唯有原當中那火樹上的果子
[00:04:10.000 --> 00:04:12.000]  神曾說
[00:04:12.000 --> 00:04:14.000]  你們不可吃也不可摸
[00:04:14.000 --> 00:04:16.000]  免得你們死
[00:04:16.000 --> 00:04:18.000]  蛇對女人說
[00:04:18.000 --> 00:04:20.000]  你們不一定死
[00:04:20.000 --> 00:04:23.000]  因為神知道你們吃的日子
[00:04:23.000 --> 00:04:25.000]  眼睛就明亮了
[00:04:25.000 --> 00:04:29.000]  你們便如神能知道善惡
[00:04:29.000 --> 00:04:34.000]  這段經文可以說是人犯罪記載的一個開始
[00:04:34.000 --> 00:04:39.000]  簡單來說就是蛇引導女人犯罪
[00:04:39.000 --> 00:04:41.000]  我不知道大家有沒有問過
[00:04:41.000 --> 00:04:45.000]  為什麼上帝在這些地方沒有任何的行動
[00:04:45.000 --> 00:04:48.000]  譬如我自己覺得有幾個地方很適合
[00:04:48.000 --> 00:04:49.000]  第一
[00:04:49.000 --> 00:04:51.000]  當蛇跟女人說話的時候
[00:04:51.000 --> 00:04:55.000]  神可以把蛇弄走
[00:04:55.000 --> 00:04:57.000]  這樣就不會有後續的情況
[00:04:57.000 --> 00:04:59.000]  或者之後就是
[00:04:59.000 --> 00:05:01.000]  如果不把蛇弄走
[00:05:01.000 --> 00:05:03.000]  當蛇說不一定死的時候
[00:05:03.000 --> 00:05:05.000]  上帝可以提醒女人
[00:05:05.000 --> 00:05:08.000]  稍微給她一個眼神
[00:05:08.000 --> 00:05:10.000]  說一句話
[00:05:10.000 --> 00:05:12.000]  這樣就能解決這件事
[00:05:12.000 --> 00:05:13.000]  又或者
[00:05:13.000 --> 00:05:15.000]  如果你說不想說話
[00:05:15.000 --> 00:05:19.000]  上帝都可以用一個很威嚴的姿態站在那裡
[00:05:19.000 --> 00:05:22.000]  我想蛇再怎麼說的時候
[00:05:22.000 --> 00:05:25.000]  女人都不會敢做什麼
[00:05:25.000 --> 00:05:28.000]  但是我們看到的是這段時間
[00:05:28.000 --> 00:05:30.000]  上帝沒有任何的行動
[00:05:33.000 --> 00:05:34.000]  繼續讀下去
[00:05:34.000 --> 00:05:35.000]  六至七節
[00:05:35.000 --> 00:05:36.000]  我們一起讀
[00:05:36.000 --> 00:05:37.000]  一二三起
[00:05:37.000 --> 00:05:42.000]  與是女人見那火樹的果子好作食物
[00:05:42.000 --> 00:05:44.000]  也與人的眼目
[00:05:44.000 --> 00:05:46.000]  且是可喜愛的
[00:05:46.000 --> 00:05:48.000]  能使人有智慧
[00:05:48.000 --> 00:05:50.000]  就摘下果子來吃了
[00:05:50.000 --> 00:05:52.000]  又給他丈夫
[00:05:52.000 --> 00:05:54.000]  他丈夫也吃了
[00:05:54.000 --> 00:05:57.000]  他們有眼睛受明亮
[00:05:57.000 --> 00:06:00.000]  才知道自己是赤身裸體
[00:06:00.000 --> 00:06:03.000]  變了無法過孫子
[00:06:03.000 --> 00:06:05.000]  為自己編造裙子
[00:06:05.000 --> 00:06:07.000]  一樣的思路去想
[00:06:07.000 --> 00:06:09.000]  可能我們都會想到
[00:06:09.000 --> 00:06:13.000]  上帝可以提醒女人不要吃
[00:06:13.000 --> 00:06:17.000]  就好像當初阿伯拉罕要獻以殺的時候
[00:06:17.000 --> 00:06:20.000]  都有上帝的使者一來就阻住他
[00:06:20.000 --> 00:06:22.000]  去殺他自己的兒子
[00:06:22.000 --> 00:06:25.000]  為什麼在這裡不做同樣的事
[00:06:25.000 --> 00:06:27.000]  又或者
[00:06:27.000 --> 00:06:30.000]  接下來真的來不及救女人
[00:06:30.000 --> 00:06:32.000]  也可以救男人
[00:06:32.000 --> 00:06:34.000]  但都沒有行動
[00:06:34.000 --> 00:06:37.000]  接著接下來的經文
[00:06:37.000 --> 00:06:41.000]  我們就看到上帝好像出現了
[00:06:41.000 --> 00:06:45.000]  我們看一看第八到第十三節的經文
[00:06:45.000 --> 00:06:46.000]  一起讀
[00:06:46.000 --> 00:06:47.000]  一二三
[00:06:47.000 --> 00:06:49.000]  天氣了涼風
[00:06:49.000 --> 00:06:52.000]  耶和華神在園中行走
[00:06:52.000 --> 00:06:55.000]  乃人和妻子聽見神的聲音
[00:06:55.000 --> 00:06:58.000]  就藏在院裡的樹木
[00:06:58.000 --> 00:07:00.000]  躲避耶和華神的面
[00:07:00.000 --> 00:07:03.000]  耶和華神呼喚乃人
[00:07:03.000 --> 00:07:05.000]  對他說你在哪裡
[00:07:05.000 --> 00:07:09.000]  他說我在園中聽見你的聲音
[00:07:09.000 --> 00:07:11.000]  我就害怕
[00:07:11.000 --> 00:07:13.000]  因為我赤身裸體
[00:07:13.000 --> 00:07:14.000]  我便藏了
[00:07:14.000 --> 00:07:18.000]  耶和華說誰告訴你赤身裸體呢
[00:07:18.000 --> 00:07:22.000]  莫非你吃了我吩咐你不可吃的
[00:07:22.000 --> 00:07:24.000]  樹上的果子嗎
[00:07:24.000 --> 00:07:29.000]  乃人說你所賜給我與我同居的女人
[00:07:29.000 --> 00:07:33.000]  樹上的果子給我吃
[00:07:33.000 --> 00:07:38.000]  耶和華神女人說你做的是什麼事呢
[00:07:38.000 --> 00:07:41.000]  女人說那些人有我
[00:07:41.000 --> 00:07:44.000]  到這段經文當中
[00:07:44.000 --> 00:07:46.000]  上帝終於出現
[00:07:46.000 --> 00:07:48.000]  接著直接去找他們
[00:07:48.000 --> 00:07:51.000]  但似乎上帝好像有些明知故問的感覺
[00:07:51.000 --> 00:07:54.000]  甚至對於我們某部分人來說
[00:07:54.000 --> 00:07:56.000]  好像有些造作
[00:07:56.000 --> 00:07:59.000]  因為沒有可能上帝不知道發生什麼事
[00:07:59.000 --> 00:08:01.000]  接著我們也看到
[00:08:01.000 --> 00:08:03.000]  之後就是審判的經文
[00:08:03.000 --> 00:08:05.000]  第十四至第十九節
[00:08:05.000 --> 00:08:07.000]  耶和華神對蛇說
[00:08:07.000 --> 00:08:08.000]  你既做了這事
[00:08:08.000 --> 00:08:10.000]  就必受咒咒
[00:08:10.000 --> 00:08:12.000]  比一切的生畜野獸更甚
[00:08:12.000 --> 00:08:15.000]  你必用土指行走終生吃土
[00:08:15.000 --> 00:08:17.000]  我又要叫你和女人彼此為仇
[00:08:17.000 --> 00:08:20.000]  你的後裔和女人的後裔也彼此為仇
[00:08:20.000 --> 00:08:22.000]  女人的後裔要傷你的頭
[00:08:22.000 --> 00:08:23.000]  你要傷他的腳筋
[00:08:23.000 --> 00:08:24.000]  又對女人說
[00:08:24.000 --> 00:08:26.000]  我必多多加增你懷胎的苦楚
[00:08:26.000 --> 00:08:29.000]  你生產兒女必多受苦楚
[00:08:29.000 --> 00:08:31.000]  你必戀慕你丈夫
[00:08:31.000 --> 00:08:33.000]  你丈夫必管轄你
[00:08:33.000 --> 00:08:34.000]  又對亞當說
[00:08:34.000 --> 00:08:36.000]  你既聽從妻子的話
[00:08:36.000 --> 00:08:40.000]  吃了我所吩咐你不可吃的那樹上的果子
[00:08:40.000 --> 00:08:43.000]  地必為你的緣故受咒
[00:08:43.000 --> 00:08:47.000]  你必終身勞苦才能從地裡得吃的
[00:08:47.000 --> 00:08:50.000]  地必給你長出荊棘和窒泥來
[00:08:50.000 --> 00:08:52.000]  你也要吃田間的菜蔬
[00:08:52.000 --> 00:08:55.000]  你必汗流滿面才得糊口
[00:08:55.000 --> 00:08:56.000]  直到你歸了土
[00:08:56.000 --> 00:08:59.000]  因為你是從土而出的
[00:08:59.000 --> 00:09:01.000]  你本是塵土仍要歸於塵土
[00:09:01.000 --> 00:09:04.000]  然後接著下來還有兩節經文
[00:09:04.000 --> 00:09:05.000]  也是審判的經文
[00:09:05.000 --> 00:09:06.000]  我們一起來讀23、24節
[00:09:06.000 --> 00:09:07.000]  1、2、3起
[00:09:07.000 --> 00:09:11.000]  耶和華神變打發原形
[00:09:11.000 --> 00:09:14.000]  耕種他所自出的條
[00:09:14.000 --> 00:09:17.000]  於是把他趕出去
[00:09:17.000 --> 00:09:19.000]  猶在伊甸園的東邊
[00:09:19.000 --> 00:09:21.000]  安設給我眼
[00:09:21.000 --> 00:09:22.000]  我使命鑽洞
[00:09:22.000 --> 00:09:24.000]  以愛我艷的樹
[00:09:24.000 --> 00:09:27.000]  燃燒我心中的燈
[00:09:27.000 --> 00:09:30.000]  我想看到這個地方
[00:09:30.000 --> 00:09:31.000]  不少人會覺得
[00:09:31.000 --> 00:09:37.000]  上帝眼裡好像只有審判無愛
[00:09:37.000 --> 00:09:39.000]  因為由第一節蛇的出現
[00:09:39.000 --> 00:09:43.000]  去到人犯罪主都沒有行動
[00:09:43.000 --> 00:09:47.000]  而可能我們會問的問題
[00:09:47.000 --> 00:09:50.000]  就是為什麼滿有慈愛的上帝
[00:09:50.000 --> 00:09:53.000]  在那段時間沒有行動
[00:09:53.000 --> 00:09:57.000]  為什麼上帝沒有愛的行動
[00:09:57.000 --> 00:09:58.000]  關於這個問題
[00:09:58.000 --> 00:10:01.000]  我想不是單單在思想這段經文的時候
[00:10:01.000 --> 00:10:02.000]  才會出現
[00:10:02.000 --> 00:10:04.000]  而在今天我們當中
[00:10:04.000 --> 00:10:05.000]  可能人類當中
[00:10:05.000 --> 00:10:09.000]  都會經常出現這個疑問
[00:10:09.000 --> 00:10:12.000]  面對各種天災人禍
[00:10:12.000 --> 00:10:13.000]  疾病
[00:10:13.000 --> 00:10:15.000]  戰爭
[00:10:15.000 --> 00:10:18.000]  都會令很多人都有這樣的問題
[00:10:18.000 --> 00:10:20.000]  同樣的疑問
[00:10:20.000 --> 00:10:21.000]  在不同的時期
[00:10:21.000 --> 00:10:24.000]  都會帶來不同方面的影響
[00:10:24.000 --> 00:10:25.000]  個人方面
[00:10:25.000 --> 00:10:26.000]  可能感到生活
[00:10:26.000 --> 00:10:29.000]  生命當中越來越沒有盼望
[00:10:29.000 --> 00:10:31.000]  群體層面
[00:10:31.000 --> 00:10:33.000]  可能會有激烈的爭論
[00:10:33.000 --> 00:10:35.000]  以至部分人失去信心
[00:10:35.000 --> 00:10:37.000]  甚至離棄上帝
[00:10:37.000 --> 00:10:39.000]  而今天的我們
[00:10:39.000 --> 00:10:44.000]  可能都面對著同樣的問題
[00:10:44.000 --> 00:10:46.000]  我不會說
[00:10:46.000 --> 00:10:49.000]  今天我會答到這個問題
[00:10:49.000 --> 00:10:51.000]  因為我確實在思想的時候
[00:10:51.000 --> 00:10:52.000]  我都想不明白
[00:10:52.000 --> 00:10:55.000]  為什麼上帝在一至七節當中
[00:10:55.000 --> 00:11:00.000]  完全沒有出現
[00:11:00.000 --> 00:11:03.000]  但是當我思想的時候
[00:11:03.000 --> 00:11:05.000]  我發現除了去想
[00:11:05.000 --> 00:11:07.000]  為什麼上帝沒有愛的行動
[00:11:07.000 --> 00:11:09.000]  這個問題之外
[00:11:09.000 --> 00:11:11.000]  有另一個問題
[00:11:11.000 --> 00:11:15.000]  其實我發現我們比較少去問
[00:11:15.000 --> 00:11:16.000]  那個問題就是
[00:11:16.000 --> 00:11:20.000]  為什麼上帝沒有公義的行動呢?
[00:11:20.000 --> 00:11:24.000]  為什麼上帝不馬上審判呢?
[00:11:24.000 --> 00:11:27.000]  因為我們看到直到第十三節
[00:11:27.000 --> 00:11:30.000]  神才宣告審判
[00:11:30.000 --> 00:11:33.000]  但是為什麼從第一到第十二節
[00:11:33.000 --> 00:11:38.000]  都沒有公義的行動呢?
[00:11:38.000 --> 00:11:40.000]  帶著這樣的問題
[00:11:40.000 --> 00:11:42.000]  帶著這樣的角度
[00:11:42.000 --> 00:11:44.000]  我們試著去看剛才的經文
[00:11:44.000 --> 00:11:47.000]  我發現原來有很多東西是不同了
[00:11:47.000 --> 00:11:49.000]  譬如我們看剛才
[00:11:49.000 --> 00:11:51.000]  從第八到第十三節
[00:11:51.000 --> 00:11:52.000]  簡單來說就是
[00:11:52.000 --> 00:11:56.000]  上帝開始出現的那段時間的經文
[00:11:56.000 --> 00:11:58.000]  然後我們就會看到
[00:11:58.000 --> 00:12:00.000]  上帝問男女在哪裡
[00:12:00.000 --> 00:12:03.000]  然後就有對話有回應
[00:12:03.000 --> 00:12:04.000]  可能我們也會問
[00:12:04.000 --> 00:12:06.000]  為什麼上帝在那個時候
[00:12:06.000 --> 00:12:09.000]  要問男女發生什麼事呢?
[00:12:09.000 --> 00:12:14.000]  為什麼上帝不直接審判呢?
[00:12:14.000 --> 00:12:15.000]  大家可以想像一下
[00:12:15.000 --> 00:12:18.000]  從第八節主來到圓中
[00:12:18.000 --> 00:12:20.000]  主不是直接審判
[00:12:20.000 --> 00:12:25.000]  而是問你在哪裡
[00:12:25.000 --> 00:12:27.000]  為什麼呢?
[00:12:27.000 --> 00:12:30.000]  可能有人會說
[00:12:30.000 --> 00:12:33.000]  上帝要找人出來罵他
[00:12:33.000 --> 00:12:34.000]  就好像在公司
[00:12:34.000 --> 00:12:36.000]  如果有人犯錯的話
[00:12:36.000 --> 00:12:37.000]  上司知道有人犯錯
[00:12:37.000 --> 00:12:39.000]  就叫某某某出來
[00:12:39.000 --> 00:12:40.000]  叫他出來
[00:12:40.000 --> 00:12:41.000]  你在哪裡?過來
[00:12:41.000 --> 00:12:44.000]  然後就要罵他
[00:12:44.000 --> 00:12:47.000]  找他出來就是為了要罵他
[00:12:47.000 --> 00:12:49.000]  可能我們當中有人這樣經歷過
[00:12:49.000 --> 00:12:51.000]  但是大家可以留意的
[00:12:51.000 --> 00:12:52.000]  如果在公司層面當中
[00:12:52.000 --> 00:12:55.000]  如果找你出來罵你兩句
[00:12:55.000 --> 00:12:57.000]  通常不會解僱你
[00:12:57.000 --> 00:12:58.000]  如果要解僱你
[00:12:58.000 --> 00:13:02.000]  就不會浪費精力去罵你
[00:13:02.000 --> 00:13:03.000]  回到經文當中
[00:13:03.000 --> 00:13:07.000]  假設上帝真的要找他出來罵他
[00:13:07.000 --> 00:13:09.000]  但是後面解僱了他們
[00:13:09.000 --> 00:13:12.000]  不讓他們再在醫療院工作
[00:13:12.000 --> 00:13:14.000]  不太合理
[00:13:14.000 --> 00:13:16.000]  既然要趕他們離開
[00:13:16.000 --> 00:13:20.000]  為什麼還要問在哪裡?
[00:13:20.000 --> 00:13:24.000]  問在哪裡做什麼?
[00:13:24.000 --> 00:13:26.000]  當我繼續思考有沒有其他理由的時候
[00:13:26.000 --> 00:13:29.000]  我想起在法庭的一些經歷
[00:13:29.000 --> 00:13:31.000]  我不知道大家有沒有去過法庭
[00:13:31.000 --> 00:13:32.000]  通常在法庭當中
[00:13:32.000 --> 00:13:33.000]  每次審理一個案件
[00:13:33.000 --> 00:13:35.000]  都會有它的程序
[00:13:35.000 --> 00:13:38.000]  每當法官要審理一個案件的時候
[00:13:38.000 --> 00:13:41.000]  書記就會先讀出案件編號
[00:13:41.000 --> 00:13:44.000]  然後再喊出被告的名字
[00:13:44.000 --> 00:13:45.000]  如果被告在場
[00:13:45.000 --> 00:13:48.000]  就會出來處理案件
[00:13:48.000 --> 00:13:51.000]  但是如果這位被告不在場
[00:13:51.000 --> 00:13:53.000]  或者事前沒有登記
[00:13:53.000 --> 00:13:54.000]  就會有一個程序
[00:13:54.000 --> 00:13:56.000]  找一個職員或者翻譯
[00:13:56.000 --> 00:13:59.000]  就會在庭外叫他的名字
[00:13:59.000 --> 00:14:01.000]  在一些刑事案件當中
[00:14:01.000 --> 00:14:02.000]  如果被告不在場
[00:14:02.000 --> 00:14:05.000]  控方就有機會申請拘捕令
[00:14:05.000 --> 00:14:08.000]  因為被告無論有沒有罪也好
[00:14:08.000 --> 00:14:09.000]  有沒有犯錯也好
[00:14:09.000 --> 00:14:14.000]  他都必須出席所牽涉案件的聆訊
[00:14:14.000 --> 00:14:16.000]  是不是同樣的事情
[00:14:16.000 --> 00:14:18.000]  也都發生在我們的經文當中呢?
[00:14:18.000 --> 00:14:20.000]  是不是因為上帝要審判他
[00:14:20.000 --> 00:14:24.000]  才會先拘捕他 接著就要告他呢?
[00:14:24.000 --> 00:14:26.000]  但是如果是的話
[00:14:26.000 --> 00:14:32.000]  為什麼又會有之後不斷去問他發生什麼事的對話呢?
[00:14:32.000 --> 00:14:34.000]  當我不斷去思想的時候
[00:14:34.000 --> 00:14:36.000]  經過一番思考 我發現
[00:14:36.000 --> 00:14:41.000]  上帝似乎是在給予機會
[00:14:41.000 --> 00:14:43.000]  我不知道大家有沒有想過
[00:14:43.000 --> 00:14:47.000]  當上帝問你在哪裡的時候
[00:14:47.000 --> 00:14:50.000]  如果人不是躲起來的話
[00:14:50.000 --> 00:14:53.000]  會不會有不一樣的結果呢?
[00:14:53.000 --> 00:14:57.000]  如果人願意來到上帝面前認罪的話
[00:14:57.000 --> 00:14:58.000]  又會是怎樣呢?
[00:14:58.000 --> 00:15:00.000]  就好像在約翰一書的其中一節經文
[00:15:00.000 --> 00:15:01.000]  曾經說過
[00:15:01.000 --> 00:15:04.000]  我們若認自己的罪神是信實的
[00:15:04.000 --> 00:15:05.000]  是公義的
[00:15:05.000 --> 00:15:06.000]  必要赦免我們的罪
[00:15:06.000 --> 00:15:12.000]  洗淨我們一切的不義
[00:15:12.000 --> 00:15:14.000]  可能會有不同
[00:15:14.000 --> 00:15:20.000]  在那個時候 因為收錢 因為羞愧 自己躲起來了
[00:15:20.000 --> 00:15:21.000]  其實在對談當中
[00:15:21.000 --> 00:15:23.000]  可能主是在給予他們機會出來
[00:15:23.000 --> 00:15:26.000]  來到我面前 就好像之前一樣
[00:15:26.000 --> 00:15:28.000]  因為一直以來 當上帝出現
[00:15:28.000 --> 00:15:30.000]  他們都會來到上帝的面前
[00:15:30.000 --> 00:15:33.000]  他們才會在經文當中記載到
[00:15:33.000 --> 00:15:37.000]  他們是聽到 知道上帝來到的聲音
[00:15:37.000 --> 00:15:41.000]  但是那一次 當上帝來的時候
[00:15:41.000 --> 00:15:45.000]  人沒有出來 躲起來了
[00:15:45.000 --> 00:15:49.000]  這也是很多人犯罪 犯錯的時候的反應
[00:15:49.000 --> 00:15:52.000]  躲在一旁
[00:15:52.000 --> 00:15:54.000]  很多小朋友一樣
[00:15:54.000 --> 00:15:56.000]  當犯錯的時候
[00:15:56.000 --> 00:15:58.000]  他會躲在一旁
[00:15:58.000 --> 00:16:01.000]  他怕被人看到 怕被人知道
[00:16:01.000 --> 00:16:03.000]  尤其是他父母知道
[00:16:03.000 --> 00:16:05.000]  但很多時候 父母叫他們出來
[00:16:05.000 --> 00:16:07.000]  問他們在哪裡的時候
[00:16:07.000 --> 00:16:11.000]  不是想不斷地怪他們
[00:16:11.000 --> 00:16:16.000]  而是想給他們一個機會
[00:16:16.000 --> 00:16:19.000]  上帝似乎是在給他們一個機會
[00:16:19.000 --> 00:16:22.000]  帶著這樣的角度 這樣的觀念
[00:16:22.000 --> 00:16:24.000]  去再看之前的經文
[00:16:24.000 --> 00:16:26.000]  可能我們就會有不同的想法
[00:16:26.000 --> 00:16:27.000]  例如去到第六節
[00:16:27.000 --> 00:16:41.000]  「於是女人見那棵樹的果子好作食物 也與人的眼目 且是可喜愛的 能使人有智慧 就摘下果子來吃了 又給他丈夫 他丈夫也吃了」
[00:16:41.000 --> 00:16:44.000]  其實上帝可以在女人吃的時候
[00:16:44.000 --> 00:16:47.000]  直接審判女人
[00:16:47.000 --> 00:16:52.000]  但同樣的 上帝沒有在這裡行動
[00:16:52.000 --> 00:16:57.000]  上帝沒有在這裡直接去審判女人
[00:16:57.000 --> 00:17:00.000]  如果我們說的是在給機會
[00:17:00.000 --> 00:17:07.000]  可能上帝就是在給機會他的另一半阿當去幫助他的妻子
[00:17:07.000 --> 00:17:10.000]  因為他是知道上帝的命令
[00:17:10.000 --> 00:17:15.000]  他應該知道女人所給的果子是禁果
[00:17:15.000 --> 00:17:17.000]  但他完全沒有理會
[00:17:17.000 --> 00:17:19.000]  就這樣吃了
[00:17:19.000 --> 00:17:21.000]  如果他留心多一點
[00:17:21.000 --> 00:17:23.000]  如果看多一點
[00:17:23.000 --> 00:17:28.000]  可能人類的歷史就會不同
[00:17:28.000 --> 00:17:31.000]  在這樣的角度去看
[00:17:31.000 --> 00:17:37.000]  我就想起當我們很多時候埋怨上帝為什麼沒有行動的時候
[00:17:37.000 --> 00:17:39.000]  其實會不會在那些時候
[00:17:39.000 --> 00:17:43.000]  也是上帝在給我們機會去關心身邊的人的時候
[00:17:43.000 --> 00:17:49.000]  去幫助我們身邊的人脫離困境呢?
[00:17:49.000 --> 00:17:51.000]  很多時候在這些層面
[00:17:51.000 --> 00:17:53.000]  我們只是要求上帝要有愛
[00:17:53.000 --> 00:17:55.000]  你要有愛去行動 要幫助他們
[00:17:55.000 --> 00:18:01.000]  但我們自己不願意去行動
[00:18:01.000 --> 00:18:05.000]  然而事實上 上帝不是沒有行動
[00:18:05.000 --> 00:18:09.000]  上帝給了人有手腳能力去實踐上帝的愛
[00:18:09.000 --> 00:18:11.000]  上帝的懷疑
[00:18:11.000 --> 00:18:14.000]  但我們選擇的更多是埋怨神
[00:18:14.000 --> 00:18:17.000]  忽略神所給我們的機會
[00:18:17.000 --> 00:18:21.000]  給我們足夠的恩典能力去面對
[00:18:21.000 --> 00:18:24.000]  當我們埋怨上帝沒有行動的時候
[00:18:24.000 --> 00:18:26.000]  其實上帝早已有行動
