
[00:00:00.000 --> 00:00:05.000]  各位姐妹平安,又讀聖經,生命樹和大家看聖經人士
[00:11:24.000 --> 00:11:28.000]  所有人都是年輕
[00:11:28.000 --> 00:11:34.000]  他就說,我兒事怎樣,戰爭怎樣,各樣事怎樣
[00:11:34.000 --> 00:11:36.000]  報信的人就回答
[00:11:36.000 --> 00:11:41.000]  以色列人在非理士人面前逃跑,我們輸了
[00:11:41.000 --> 00:11:44.000]  民眾被殺的甚多,三萬
[00:11:44.000 --> 00:11:48.000]  他可能不知道,他只知道周圍的人死了很多
[00:11:48.000 --> 00:11:51.000]  很重要,我周圍的人都死了
[00:11:51.000 --> 00:11:53.000]  不過我知道,我想報告給你
[00:11:53.000 --> 00:12:00.000]  你兩個兒子何忽尼菲尼哈也都死了
[00:12:00.000 --> 00:12:03.000]  你兩個兒子都死了
[00:12:03.000 --> 00:12:05.000]  如果你是以利,你想一下你是以利
[00:12:05.000 --> 00:12:08.000]  你眼睛看不到
[00:12:08.000 --> 00:12:12.000]  我們打輸仗,死了很多人
[00:12:12.000 --> 00:12:17.000]  我逃跑回來,不過被長官叫我向你報告
[00:12:17.000 --> 00:12:20.000]  所以我跑了很遠路來向你報告
[00:12:20.000 --> 00:12:25.000]  很慘,而且老仔斯你知道
[00:12:25.000 --> 00:12:27.000]  你兩個兒子都死了
[00:12:27.000 --> 00:12:31.000]  如果我是以利,就說死了
[00:12:31.000 --> 00:12:34.000]  很慘,最慘是後面那句
[00:12:34.000 --> 00:12:40.000]  因為你看前面,以利眼直直看著
[00:12:40.000 --> 00:12:44.000]  很期待留意著形勢,聽不到甚麼消息
[00:12:44.000 --> 00:12:47.000]  即是未有消息,很嘈,即是有消息
[00:12:47.000 --> 00:12:49.000]  那又怎樣?
[00:12:49.000 --> 00:12:55.000]  其實你見到他說是心中擔心若貴
[00:12:55.000 --> 00:13:00.000]  前面的經文有沒有說,以利心中擔心兩個兒子呢?
[00:13:00.000 --> 00:13:02.000]  反而他沒有
[00:13:02.000 --> 00:13:08.000]  他兩個兒子是這樣,都說他不聽算了
[00:13:08.000 --> 00:13:11.000]  現在他們兩個會死的,神人說
[00:13:11.000 --> 00:13:15.000]  那我都沒有辦法,如果神要做,我都沒有辦法
[00:13:15.000 --> 00:13:18.000]  要兩個同日死都沒有辦法
[00:13:18.000 --> 00:13:22.000]  他的兒子不是很注重,反而他很注重若貴
[00:13:22.000 --> 00:13:25.000]  所以以利其實對神都有心
[00:13:25.000 --> 00:13:30.000]  一聽到神的若貴被擄去,他擔心神的若貴
[00:13:30.000 --> 00:13:34.000]  若貴都被菲利士人搶了
[00:13:34.000 --> 00:13:38.000]  第十八節,他一提神的若貴
[00:13:38.000 --> 00:13:43.000]  一提神的若貴,以利被人搶了
[00:13:43.000 --> 00:13:48.000]  以利就從他的位上往後跌倒
[00:13:48.000 --> 00:13:51.000]  之後他坐在那裏,怎樣怎樣
[00:13:51.000 --> 00:13:55.000]  你知道他當然是屋前的新廳
[00:13:55.000 --> 00:13:58.000]  怎樣怎樣,兩個兒子死了
[00:13:58.000 --> 00:14:04.000]  兩個兒子,可惜呀
[00:14:04.000 --> 00:14:09.000]  一提到若貴被搶了,他當然是這樣聽
[00:14:09.000 --> 00:14:14.000]  若貴被搶了,我推測是這樣,我只是作
[00:14:14.000 --> 00:14:22.000]  我想像是這樣,怎知一下動作幅度太大
[00:14:22.000 --> 00:14:25.000]  怎樣怎樣,若貴怎樣
[00:14:25.000 --> 00:14:29.000]  被搶了,被搶了
[00:14:29.000 --> 00:14:34.000]  這位客人一伸得太直,他就向後跌倒
[00:14:34.000 --> 00:14:39.000]  連同椅子,在門旁截斷頸項而死
[00:14:39.000 --> 00:14:45.000]  他一咬,剛好椅子反了
[00:14:45.000 --> 00:14:48.000]  可能椅子沒有做得好
[00:14:48.000 --> 00:14:56.000]  他就向後跌倒,頸部截斷在門旁
[00:14:56.000 --> 00:15:00.000]  這樣跌倒,屈斷了頸部
[00:15:00.000 --> 00:15:05.000]  我剛剛開始說過門旁斷頸這件事
[00:15:05.000 --> 00:15:09.000]  很有趣,若貴被搶了
[00:15:09.000 --> 00:15:13.000]  菲律賓人很高興,將來會提到
[00:15:13.000 --> 00:15:18.000]  他們將若貴搶了,今晚放在哪裏呢?
[00:15:18.000 --> 00:15:22.000]  慶高采烈,這次我們贏了
[00:15:22.000 --> 00:15:26.000]  我們的神,這個耶和華神
[00:15:26.000 --> 00:15:29.000]  我們的神是海神大菌
[00:15:29.000 --> 00:15:32.000]  耶和華是山神,陸地的神
[00:15:32.000 --> 00:15:34.000]  我們現在將祂搶了回來
[00:15:34.000 --> 00:15:38.000]  一定是大菌神幫我們打敗了祂
[00:15:38.000 --> 00:15:45.000]  於是把耶和華的藥櫃放在大菌廟裏
[00:15:45.000 --> 00:15:49.000]  現在我們有兩個勁的神
[00:15:49.000 --> 00:15:54.000]  誰知第二天再開大菌廟的電門
[00:15:54.000 --> 00:15:57.000]  發現大菌的神像倒下了
[00:15:57.000 --> 00:16:04.000]  手截斷,頸部截斷在門籃上
[00:16:04.000 --> 00:16:08.000]  截斷了頭
[00:16:08.000 --> 00:16:15.000]  在門旁截斷是表示上帝不歡喜他
[00:16:15.000 --> 00:16:19.000]  耶羅邦安將來有以色列的王
[00:16:19.000 --> 00:16:21.000]  索羅,大衛,索羅門
[00:16:21.000 --> 00:16:25.000]  然後羅邦安和耶羅邦安王國分裂
[00:16:25.000 --> 00:16:28.000]  耶羅邦安行爺玩忠是惡的事
[00:16:28.000 --> 00:16:30.000]  有一天他的兒子病了
[00:16:30.000 --> 00:16:34.000]  病得很嚴重
[00:16:34.000 --> 00:16:38.000]  他叫他太太帶著兒子
[00:16:38.000 --> 00:16:41.000]  回到耶路撒冷找一個先知
[00:16:41.000 --> 00:16:42.000]  他會告訴你怎樣做
[00:16:42.000 --> 00:16:44.000]  這個真是神的先知
[00:16:44.000 --> 00:16:46.000]  去到他會告訴你
[00:16:46.000 --> 00:16:51.000]  不過我們現在打仗都很窮
[00:16:51.000 --> 00:16:53.000]  你帶些餅,帶些蜜糖回去
[00:16:53.000 --> 00:16:55.000]  預備送給他
[00:16:55.000 --> 00:16:57.000]  不過你進去的時候
[00:16:57.000 --> 00:17:00.000]  你要扮作一個普通的女人
[00:17:00.000 --> 00:17:04.000]  然後向他求問
[00:17:04.000 --> 00:17:08.000]  這個求問的先知都很老
[00:17:08.000 --> 00:17:11.000]  都是兩眼發直看不到
[00:17:11.000 --> 00:17:14.000]  你去求他幫你
[00:17:14.000 --> 00:17:18.000]  不要說「我是耶羅邦安的太太皇后」
[00:17:18.000 --> 00:17:21.000]  謙卑些去求他,看看怎樣做
[00:17:21.000 --> 00:17:26.000]  當然上帝早已告訴老先知
[00:17:26.000 --> 00:17:29.000]  有件這樣的事
[00:17:29.000 --> 00:17:32.000]  將來耶羅邦安的太太會來找你
[00:17:32.000 --> 00:17:35.000]  你告訴他就沒救了
[00:17:35.000 --> 00:17:41.000]  結果耶羅邦安的太太一進去
[00:17:41.000 --> 00:17:48.000]  想安靜些,不要太高調
[00:17:48.000 --> 00:17:50.000]  那個先知就說
[00:17:50.000 --> 00:17:53.000]  不用扮第二個,我知道是你
[00:17:53.000 --> 00:17:55.000]  你進來吧
[00:17:55.000 --> 00:18:00.000]  我想告訴你,你的兒子一定死
[00:18:00.000 --> 00:18:06.000]  結果耶羅邦安的太太一去到近門欖的地方
[00:18:06.000 --> 00:18:10.000]  她兒子就在過門欖的時候死了
[00:18:10.000 --> 00:18:14.000]  抱到回來就在過門欖的時候死了
[00:18:14.000 --> 00:18:20.000]  所以大菌神像在門欖脫了頭
[00:18:20.000 --> 00:18:24.000]  以你在門旁截斷了頸
[00:18:24.000 --> 00:18:27.000]  耶羅邦安的太太跨過門欖的時候
[00:18:27.000 --> 00:18:29.000]  她兒子就死了
[00:18:29.000 --> 00:18:31.000]  其實意思是甚麼呢?
[00:18:31.000 --> 00:18:36.000]  入門,在耶羅的門前都入不到
[00:18:36.000 --> 00:18:38.000]  入不到門
[00:18:38.000 --> 00:18:43.000]  在門死的意思應該是比較咒助些
[00:18:43.000 --> 00:18:49.000]  或者是上帝不歡喜的一個壞的報應
[00:18:49.000 --> 00:18:51.000]  或者壞的動作
[00:18:51.000 --> 00:18:54.000]  你知道連門都入不到
[00:18:54.000 --> 00:18:57.000]  在門旁截斷了頸可能死
[00:18:57.000 --> 00:19:01.000]  而且年紀老邁,身體沉重
[00:19:01.000 --> 00:19:05.000]  不可能膽固醇高過肥的
[00:19:05.000 --> 00:19:07.000]  最後的評語就是
[00:19:07.000 --> 00:19:11.000]  以你作以色列的事司四十年
[00:19:11.000 --> 00:19:13.000]  這個對他的評價就完了
[00:19:13.000 --> 00:19:15.000]  並沒有說任何好壞
[00:19:15.000 --> 00:19:18.000]  功績很多,壞事也不少
[00:19:18.000 --> 00:19:22.000]  也沒有說教子無方
[00:19:22.000 --> 00:19:25.000]  只是說他的總結義
[00:19:25.000 --> 00:19:27.000]  薩姆義給他的就是
[00:19:27.000 --> 00:19:29.000]  伊利亞怎樣也好
[00:19:29.000 --> 00:19:33.000]  做了以色列事司四十年
[00:19:33.000 --> 00:19:36.000]  這個就是他一生的紀錄
[00:19:36.000 --> 00:19:39.000]  其實這個紀錄不算好
[00:19:39.000 --> 00:19:43.000]  「以你在門旁截斷頸看而死」
[00:19:43.000 --> 00:19:45.000]  就是今集跟大家分享的
[00:19:45.000 --> 00:19:49.000]  其實結束的時候也不是一件好事
[00:19:49.000 --> 00:19:53.000]  似乎也沒有被神預納
[00:19:53.000 --> 00:19:57.000]  他大喊一聲向後意外死亡
[00:19:57.000 --> 00:19:59.000]  在門旁
[00:19:59.000 --> 00:20:02.000]  我個人的解釋就是
[00:20:02.000 --> 00:20:05.000]  不是好的結局
[00:20:05.000 --> 00:20:07.000]  好,我們祈禱吧
[00:20:07.000 --> 00:20:12.000]  天父上帝我們在這裡一聲嘆息
[00:20:12.000 --> 00:20:15.000]  這位神的僕人伊利
[00:20:15.000 --> 00:20:19.000]  老祭司、老事司、老先知
[00:20:19.000 --> 00:20:24.000]  帶出了一個很好的先知薩姆義
[00:20:24.000 --> 00:20:26.000]  可惜自己教子無方
[00:20:26.000 --> 00:20:28.000]  不能夠帶領到以色列人
[00:20:28.000 --> 00:20:31.000]  一路敬虔跟隨你
[00:20:31.000 --> 00:20:32.000]  這到最後的時候
[00:20:32.000 --> 00:20:37.000]  他雖然心是維繫在你的約會
[00:20:37.000 --> 00:20:39.000]  心裡面感到很緊張
[00:20:39.000 --> 00:20:42.000]  但是他的心緊張也沒有用
[00:20:42.000 --> 00:20:46.000]  因為神的同在已經離開
[00:20:46.000 --> 00:20:48.000]  求你自己幫助我們
[00:20:48.000 --> 00:20:50.000]  體創你的同在
[00:20:50.000 --> 00:20:55.000]  也見到你是對於屬你的人有帶領的
[00:20:55.000 --> 00:20:57.000]  以你不算有個好結局
[00:20:57.000 --> 00:21:01.000]  求主幫助讓我們成為警惕與提醒
[00:21:01.000 --> 00:21:04.000]  隨聽禱告奉耶穌名求
[00:21:04.000 --> 00:21:05.000]  阿門
