
[00:00:00.000 --> 00:00:04.000]  我們要讀第20節到26節
[00:06:53.000 --> 00:06:55.000]  表現出來
[00:06:56.000 --> 00:06:57.000]  這個人呢
[00:06:57.000 --> 00:06:59.000]  就是個基督徒
[00:06:59.000 --> 00:07:01.000]  這看就像個基督徒
[00:07:01.000 --> 00:07:03.000]  為什麼呢
[00:07:03.000 --> 00:07:05.000]  因為他所表現出來的
[00:07:05.000 --> 00:07:07.000]  有成癮的行為
[00:07:07.000 --> 00:07:09.000]  所以這個兩個人呢
[00:07:09.000 --> 00:07:13.000]  所保羅跟雅各
[00:07:13.000 --> 00:07:16.000]  他們所面對的情形不一樣
[00:07:16.000 --> 00:07:19.000]  你看保羅所寫的書信啊
[00:07:19.000 --> 00:07:22.000]  是放在這個聖經書信裡頭
[00:07:22.000 --> 00:07:24.000]  比較前面
[00:07:25.000 --> 00:07:26.000]  雅各寫的書信呢
[00:07:26.000 --> 00:07:28.000]  是在聖經裡頭比較後面
[00:07:28.000 --> 00:07:30.000]  所以你看起來就有明顯
[00:07:30.000 --> 00:07:32.000]  這樣的一個次序
[00:07:32.000 --> 00:07:34.000]  保羅先開始講
[00:07:34.000 --> 00:07:36.000]  開始的時候的成癮
[00:07:36.000 --> 00:07:38.000]  那麼雅各呢
[00:07:38.000 --> 00:07:40.000]  是講成癮以後的行為
[00:07:40.000 --> 00:07:42.000]  這兩個呢
[00:07:42.000 --> 00:07:45.000]  其實面對的情況不一樣
[00:07:45.000 --> 00:07:47.000]  因為保羅所面對的
[00:07:47.000 --> 00:07:49.000]  是有一些人呢
[00:07:49.000 --> 00:07:51.000]  他們否認
[00:07:51.000 --> 00:07:54.000]  因性靠著恩典的成癮
[00:07:54.000 --> 00:07:56.000]  他說要靠遵行律法
[00:07:56.000 --> 00:07:59.000]  才能夠神才得到神的喜悅
[00:07:59.000 --> 00:08:01.000]  才可以得救
[00:08:01.000 --> 00:08:03.000]  所以保羅所面對的是
[00:08:03.000 --> 00:08:05.000]  這些猶太人
[00:08:05.000 --> 00:08:08.000]  所以他需要來再強調
[00:08:08.000 --> 00:08:11.000]  行為不是得救的方法
[00:08:11.000 --> 00:08:14.000]  你不能靠行為來得救的
[00:08:14.000 --> 00:08:17.000]  那麼就是保羅是著重的
[00:08:17.000 --> 00:08:19.000]  面對的是這些猶太人
[00:08:19.000 --> 00:08:21.000]  律法主義的人
[00:08:22.000 --> 00:08:24.000]  那雅各所面對呢
[00:08:24.000 --> 00:08:27.000]  就是對那些歪曲
[00:08:27.000 --> 00:08:30.000]  這個因性成癮的人
[00:08:30.000 --> 00:08:32.000]  他說你信了以後
[00:08:32.000 --> 00:08:34.000]  因性成癮了
[00:08:34.000 --> 00:08:36.000]  下面就不管了
[00:08:36.000 --> 00:08:38.000]  你願意怎麼做就怎麼做了
[00:08:38.000 --> 00:08:40.000]  你已經成癮了唄
[00:08:40.000 --> 00:08:42.000]  你就不要去管了
[00:08:42.000 --> 00:08:44.000]  所以雅各對那些
[00:08:44.000 --> 00:08:46.000]  口頭上說信了
[00:08:46.000 --> 00:08:49.000]  但是在生活上卻沒有改變的人
[00:08:49.000 --> 00:08:51.000]  所以他要講到
[00:08:51.000 --> 00:08:53.000]  要因行為成癮
[00:08:53.000 --> 00:08:55.000]  就是你信了以後
[00:08:55.000 --> 00:08:58.000]  你得有行為表現出來
[00:08:58.000 --> 00:09:03.000]  那是所面對的讀者的對象不同
[00:09:03.000 --> 00:09:05.000]  雅各說呢
[00:09:05.000 --> 00:09:07.000]  你要有把信心
[00:09:07.000 --> 00:09:09.000]  他看到這兩種
[00:09:09.000 --> 00:09:11.000]  一種是真的信心
[00:09:11.000 --> 00:09:13.000]  真信心
[00:09:13.000 --> 00:09:15.000]  一種是假信
[00:09:15.000 --> 00:09:17.000]  假的信
[00:09:17.000 --> 00:09:20.000]  所以雅各要講到
[00:09:20.000 --> 00:09:22.000]  要有真信心
[00:09:22.000 --> 00:09:25.000]  所以雅各書裡頭所講的
[00:09:25.000 --> 00:09:27.000]  仍然是以信心為主
[00:09:27.000 --> 00:09:29.000]  在雅各書裡頭
[00:09:29.000 --> 00:09:33.000]  提到信心的次數
[00:09:33.000 --> 00:09:36.000]  比提到行為的次數還要多
[00:09:36.000 --> 00:09:38.000]  所以雅各也不是說
[00:09:38.000 --> 00:09:40.000]  你不要信心
[00:09:40.000 --> 00:09:42.000]  你只要管行為就行了
[00:09:42.000 --> 00:09:44.000]  雅各也不是這個意思
[00:09:44.000 --> 00:09:46.000]  他乃是要區分
[00:09:46.000 --> 00:09:48.000]  你信了到底是真的相信呢
[00:09:49.000 --> 00:09:50.000]  還是假的相信
[00:09:50.000 --> 00:09:52.000]  如果你真的相信
[00:09:52.000 --> 00:09:54.000]  必定有行為出來
[00:09:54.000 --> 00:09:57.000]  這個行為必定是神所要的行為
[00:09:57.000 --> 00:09:59.000]  如果你是假的信
[00:09:59.000 --> 00:10:01.000]  口頭說信了
[00:10:01.000 --> 00:10:03.000]  但是呢
[00:10:03.000 --> 00:10:05.000]  可能你沒有什麼具體的表現
[00:10:05.000 --> 00:10:08.000]  還是跟沒有信以前一樣
[00:10:08.000 --> 00:10:10.000]  雅各說
[00:10:10.000 --> 00:10:13.000]  這個不是一個真的信心
[00:10:13.000 --> 00:10:17.000]  所以一個是講成癮的方法
[00:10:18.000 --> 00:10:19.000]  一個是成就的方法
[00:10:19.000 --> 00:10:21.000]  一個是成癮的果子
[00:10:21.000 --> 00:10:25.000]  這兩個面對的對象不同
[00:10:25.000 --> 00:10:28.000]  所以雅各書在這一段裡頭
[00:10:28.000 --> 00:10:31.000]  他比較了兩種信心
[00:10:31.000 --> 00:10:33.000]  當中有種是真的
[00:10:33.000 --> 00:10:35.000]  一種是假的
[00:10:35.000 --> 00:10:37.000]  一個是真的信
[00:10:37.000 --> 00:10:39.000]  一個是假的信
[00:10:39.000 --> 00:10:41.000]  他又比較了一個是活的信
[00:10:41.000 --> 00:10:43.000]  一個是死的信
[00:10:43.000 --> 00:10:47.000]  他說信心沒有行為是死的
[00:10:47.000 --> 00:10:50.000]  那麼說明這個信心是死的
[00:10:50.000 --> 00:10:54.000]  所以一個是真信和假信的比較
[00:10:54.000 --> 00:10:58.000]  一個是活的信
[00:10:58.000 --> 00:11:00.000]  真的信就是有活的
[00:11:00.000 --> 00:11:03.000]  活的信跟死的信的區別
[00:11:03.000 --> 00:11:06.000]  在第十四節裡說
[00:11:06.000 --> 00:11:10.000]  他說若有人說自己有信心
[00:11:10.000 --> 00:11:13.000]  卻沒有行為有什麼益處呢
[00:11:13.000 --> 00:11:15.000]  這信心能救他嗎
[00:11:16.000 --> 00:11:19.000]  看起來這個信心可以救人呢
[00:11:19.000 --> 00:11:21.000]  真的信心可以救人
[00:11:21.000 --> 00:11:24.000]  假的信心不能救人
[00:11:24.000 --> 00:11:27.000]  所以他又把能救人的信心
[00:11:27.000 --> 00:11:31.000]  跟不能救人的信心來做一個比較
[00:11:31.000 --> 00:11:35.000]  雅各一直所說的
[00:11:35.000 --> 00:11:39.000]  就是真信跟假信
[00:11:39.000 --> 00:11:43.000]  他就說活的信跟假的信
[00:11:44.000 --> 00:11:46.000]  來比較一個能救人的信
[00:11:46.000 --> 00:11:48.000]  跟不能救人的信
[00:11:48.000 --> 00:11:50.000]  雅各所著重的
[00:11:50.000 --> 00:11:53.000]  還不是說他著重行為
[00:11:53.000 --> 00:11:56.000]  他還是著重在信心
[00:11:56.000 --> 00:12:00.000]  那我們就看見
[00:12:00.000 --> 00:12:03.000]  這兩個跟保羅所說的
[00:12:03.000 --> 00:12:05.000]  其實基本點不一樣的
[00:12:05.000 --> 00:12:07.000]  那下面我們來看看
[00:12:07.000 --> 00:12:09.000]  這段經文有幾個點
[00:12:09.000 --> 00:12:11.000]  一個雅各說
[00:12:12.000 --> 00:12:14.000]  信心不是口頭說的
[00:12:14.000 --> 00:12:18.000]  信心不是口頭說的
[00:12:18.000 --> 00:12:20.000]  他說如果有人說
[00:12:20.000 --> 00:12:25.000]  自己有信心卻沒有什麼行為
[00:12:25.000 --> 00:12:30.000]  雅各說這是口頭的信心
[00:12:30.000 --> 00:12:32.000]  這是信仰
[00:12:32.000 --> 00:12:34.000]  不過就是一個空談
[00:12:34.000 --> 00:12:37.000]  這裡我們要注意到的
[00:12:38.000 --> 00:12:41.000]  不是說有信心沒有行為
[00:12:41.000 --> 00:12:43.000]  這裡所說到的
[00:12:43.000 --> 00:12:45.000]  乃是說有人說
[00:12:45.000 --> 00:12:47.000]  有人說是誰說呢
[00:12:47.000 --> 00:12:49.000]  他自己說
[00:12:49.000 --> 00:12:51.000]  自己說
[00:12:51.000 --> 00:12:55.000]  其實他是一個口頭的說
[00:12:55.000 --> 00:13:00.000]  其實信心是我們心裡頭對生的態度
[00:13:00.000 --> 00:13:03.000]  昨天晚上我們講到
[00:13:03.000 --> 00:13:05.000]  信耶穌的性子
[00:13:06.000 --> 00:13:10.000]  他的性子是心裡頭對神的態度
[00:13:10.000 --> 00:13:13.000]  神所說的我們接受了
[00:13:13.000 --> 00:13:15.000]  那就是我們信
[00:13:15.000 --> 00:13:17.000]  神所說的我願意聽
[00:13:17.000 --> 00:13:19.000]  這就是信
[00:13:19.000 --> 00:13:21.000]  是對神的態度
[00:13:21.000 --> 00:13:23.000]  別人是看不到的
[00:13:23.000 --> 00:13:25.000]  到底你心裡怎麼想的
[00:13:25.000 --> 00:13:27.000]  你對神怎麼樣的話
[00:13:27.000 --> 00:13:29.000]  別人看不到
[00:13:29.000 --> 00:13:32.000]  但是如果你有真的信心
[00:13:32.000 --> 00:13:35.000]  你必定有好的行為
[00:13:35.000 --> 00:13:37.000]  不可能沒有好的行為
[00:13:37.000 --> 00:13:39.000]  不能說他真的信了
[00:13:39.000 --> 00:13:41.000]  可是他信了以後
[00:13:41.000 --> 00:13:43.000]  一直跟過去都一樣
[00:13:43.000 --> 00:13:45.000]  那是不可能的
[00:13:45.000 --> 00:13:47.000]  真信心
[00:13:47.000 --> 00:13:49.000]  必定不可能沒有好的行為
[00:13:49.000 --> 00:13:51.000]  當然我們說了
[00:13:51.000 --> 00:13:53.000]  那是不是一信了主以後
[00:13:53.000 --> 00:13:55.000]  我們就變成聖人了呢
[00:13:55.000 --> 00:13:57.000]  馬上就大改變呢
[00:13:57.000 --> 00:13:59.000]  也不是這樣
[00:13:59.000 --> 00:14:01.000]  改變也是一點一點來的
[00:14:01.000 --> 00:14:03.000]  不是說我們信了耶穌
[00:14:04.000 --> 00:14:06.000]  明天就變成一個完全不同的人了
[00:14:06.000 --> 00:14:08.000]  沒有那麼快的
[00:14:08.000 --> 00:14:10.000]  我們剛信的時候
[00:14:10.000 --> 00:14:14.000]  不一定有些立刻有行為出來
[00:14:14.000 --> 00:14:16.000]  但是時間長了以後
[00:14:16.000 --> 00:14:18.000]  你就會看到
[00:14:18.000 --> 00:14:20.000]  慢慢的慢慢的就有改變了
[00:14:20.000 --> 00:14:24.000]  本來可能脾氣是很暴躁的人
[00:14:24.000 --> 00:14:26.000]  信了主以後
[00:14:26.000 --> 00:14:28.000]  你看他慢慢的他就溫柔了
[00:14:28.000 --> 00:14:31.000]  他就不是那麼快就發脾氣了
[00:14:32.000 --> 00:14:35.000]  過去我們在西北的青海
[00:14:35.000 --> 00:14:37.000]  有個同事
[00:14:37.000 --> 00:14:39.000]  他沒有信主以前
[00:14:39.000 --> 00:14:42.000]  他對家裡的孩子是很嚴格的
[00:14:42.000 --> 00:14:44.000]  所以他傷了兒子
[00:14:44.000 --> 00:14:46.000]  他一回到家的話
[00:14:46.000 --> 00:14:48.000]  傷了兒子都不敢說話了
[00:14:48.000 --> 00:14:50.000]  很害怕
[00:14:50.000 --> 00:14:53.000]  他同事回到家裡
[00:14:53.000 --> 00:14:55.000]  到底他在辦公室受了什麼委屈
[00:14:55.000 --> 00:14:57.000]  或者受到什麼刺激
[00:14:57.000 --> 00:14:59.000]  回去又要對他的兒子發作了
[00:14:59.000 --> 00:15:01.000]  所以才回家
[00:15:01.000 --> 00:15:03.000]  孩子都是像老鼠一樣的
[00:15:03.000 --> 00:15:05.000]  靜靜的也不敢動
[00:15:05.000 --> 00:15:08.000]  但他這個同事信了主後
[00:15:08.000 --> 00:15:10.000]  過了一段時間呢
[00:15:10.000 --> 00:15:12.000]  他就慢慢有改變了
[00:15:12.000 --> 00:15:14.000]  他的孩子回到家
[00:15:14.000 --> 00:15:16.000]  孩子也不覺得緊張了
[00:15:16.000 --> 00:15:18.000]  為什麼呢
[00:15:18.000 --> 00:15:20.000]  他慢慢的有些行為出來了
[00:15:20.000 --> 00:15:23.000]  但是開始的時候不會那麼快的
[00:15:23.000 --> 00:15:26.000]  所以我們為什麼
[00:15:26.000 --> 00:15:28.000]  我們青海留我們在地上呢
[00:15:28.000 --> 00:15:30.000]  不是馬上信了主
[00:15:30.000 --> 00:15:32.000]  馬上把我們提到天上去呢
[00:15:32.000 --> 00:15:34.000]  他留我們在地上
[00:15:34.000 --> 00:15:36.000]  叫我們在地上慢慢的改變
[00:15:36.000 --> 00:15:38.000]  越來越想他
[00:15:38.000 --> 00:15:40.000]  不能叫我們立刻
[00:15:40.000 --> 00:15:42.000]  信了主就到天上
[00:15:42.000 --> 00:15:44.000]  我們的老脾氣老性命
[00:15:44.000 --> 00:15:46.000]  老少生命都還在呢
[00:15:46.000 --> 00:15:48.000]  他慢慢的要接著這個
[00:15:48.000 --> 00:15:50.000]  師哥所說的
[00:15:50.000 --> 00:15:53.000]  接著聖靈練我的性情
[00:15:53.000 --> 00:15:55.000]  要練一練
[00:15:55.000 --> 00:15:57.000]  為什麼練呢
[00:15:57.000 --> 00:15:59.000]  裡面有很多雜誌
[00:15:59.000 --> 00:16:00.000]  很多不應該有的東西
[00:16:00.000 --> 00:16:02.000]  所以要練一練
[00:16:02.000 --> 00:16:04.000]  用這個火把你烤一烤
[00:16:04.000 --> 00:16:06.000]  燒一燒
[00:16:06.000 --> 00:16:08.000]  把你的裡頭舊的東西
[00:16:08.000 --> 00:16:10.000]  一點一點的去掉
[00:16:10.000 --> 00:16:12.000]  所以我們得救
[00:16:12.000 --> 00:16:14.000]  我們的靈魂得救
[00:16:14.000 --> 00:16:16.000]  是很快的
[00:16:16.000 --> 00:16:18.000]  立即的就得救了
[00:16:18.000 --> 00:16:21.000]  但是我們的裡頭的性情
[00:16:21.000 --> 00:16:23.000]  要完全能夠把
[00:16:23.000 --> 00:16:25.000]  耶穌的美麗都顯出來
[00:16:25.000 --> 00:16:28.000]  那需要有一段的時間
[00:16:28.000 --> 00:16:29.000]  如果我們學習的好
[00:16:29.000 --> 00:16:31.000]  就快一些
[00:16:31.000 --> 00:16:33.000]  如果我們學習的不好
[00:16:33.000 --> 00:16:35.000]  或者不太去學習
[00:16:35.000 --> 00:16:37.000]  那麼就慢一點
[00:16:37.000 --> 00:16:39.000]  但是總是得有改變的
[00:16:39.000 --> 00:16:42.000]  如果我們看到一個基督徒
[00:16:42.000 --> 00:16:45.000]  他說我已經信了有多少年了
[00:16:45.000 --> 00:16:47.000]  幾十年了
[00:16:47.000 --> 00:16:49.000]  或者說呢
[00:16:49.000 --> 00:16:51.000]  我有多少代都是基督徒了
[00:16:51.000 --> 00:16:53.000]  但是他信了以後
[00:16:53.000 --> 00:16:55.000]  還是跟過去一樣
[00:16:55.000 --> 00:16:57.000]  那人家就要問了
[00:16:57.000 --> 00:16:59.000]  到底他是真信還是假信呢
[00:16:59.000 --> 00:17:01.000]  這就是對我們說
[00:17:01.000 --> 00:17:03.000]  我們真的信了以後
[00:17:03.000 --> 00:17:06.000]  神就會慢慢來改變我們
[00:17:06.000 --> 00:17:09.000]  這裡說
[00:17:09.000 --> 00:17:11.000]  自己有信心卻沒有行為
[00:17:11.000 --> 00:17:13.000]  有什麼益處呢
[00:17:13.000 --> 00:17:15.000]  這個信心能救他嗎
[00:17:15.000 --> 00:17:17.000]  這信心能救他嗎
[00:17:17.000 --> 00:17:19.000]  這個地方的救呢
[00:17:19.000 --> 00:17:23.000]  不是出信的所得救的救
[00:17:23.000 --> 00:17:25.000]  不是說你有信心呢
[00:17:26.000 --> 00:17:27.000]  你還沒有行為
[00:17:27.000 --> 00:17:29.000]  你就不算得救了
[00:17:29.000 --> 00:17:31.000]  不是這個意思
[00:17:31.000 --> 00:17:34.000]  這個救是我們生活中間猛整救
[00:17:34.000 --> 00:17:38.000]  將來我們還要來到神的面前
[00:17:38.000 --> 00:17:41.000]  神還要審判我們
[00:17:41.000 --> 00:17:43.000]  那這個時候
[00:17:43.000 --> 00:17:47.000]  我們是不是能夠在世上的時候猛整救
[00:17:47.000 --> 00:17:49.000]  將來呢
[00:17:49.000 --> 00:17:52.000]  就可以坦然無懼的來到站在主的面前
[00:17:53.000 --> 00:17:54.000]  這叫救
[00:17:54.000 --> 00:17:56.000]  就指著我們信主以後
[00:17:56.000 --> 00:18:00.000]  神把我們從舊的性情把我們救出來
[00:18:00.000 --> 00:18:02.000]  我們在舊的性情
[00:18:02.000 --> 00:18:04.000]  神把我們救出來
[00:18:04.000 --> 00:18:06.000]  給我們一個新的性情
[00:18:06.000 --> 00:18:08.000]  有新的表現
[00:18:08.000 --> 00:18:10.000]  神也把我們救了我們什麼呢
[00:18:10.000 --> 00:18:13.000]  把我們從肉體中間救出來
[00:18:13.000 --> 00:18:16.000]  我們的肉體就是以自己為中心
[00:18:16.000 --> 00:18:18.000]  你沒有信主以前
[00:18:18.000 --> 00:18:20.000]  你想的都是自己
[00:18:20.000 --> 00:18:22.000]  我我我
[00:18:22.000 --> 00:18:23.000]  等到你信主的時候
[00:18:23.000 --> 00:18:25.000]  慢慢就想到神了
[00:18:25.000 --> 00:18:27.000]  就想到別人了
[00:18:27.000 --> 00:18:29.000]  就顧到別人了
[00:18:29.000 --> 00:18:31.000]  就把我們從肉體中救出來
[00:18:31.000 --> 00:18:34.000]  神呢還要把我們從世界裡頭救出來
[00:18:34.000 --> 00:18:36.000]  本來我們沒有信主以前
[00:18:36.000 --> 00:18:39.000]  我們也跟著世界潮流
[00:18:39.000 --> 00:18:41.000]  世界人穿什麼衣服
[00:18:41.000 --> 00:18:43.000]  我們也跟著學
[00:18:43.000 --> 00:18:45.000]  燙什麼頭髮我們也跟著來
[00:18:45.000 --> 00:18:47.000]  信了主以後呢
[00:18:47.000 --> 00:18:49.000]  慢慢這些外面的東西呢
[00:18:50.000 --> 00:18:52.000]  也不太那麼感興趣了
[00:18:52.000 --> 00:18:54.000]  世界的人很追求財
[00:18:54.000 --> 00:18:56.000]  能夠發財
[00:18:56.000 --> 00:18:59.000]  過年的時候就是恭喜發財
[00:18:59.000 --> 00:19:01.000]  基督徒新年的時候
[00:19:01.000 --> 00:19:03.000]  不會恭喜發財的
[00:19:03.000 --> 00:19:06.000]  發財才是一個很小的福氣吧
[00:19:06.000 --> 00:19:08.000]  我們要的是平安
