
[00:00:00.000 --> 00:00:03.240]  各位弟兄姊妹 今天是幾號啊
[00:07:54.540 --> 00:07:56.540]  充滿了這種仇恨
[00:07:56.540 --> 00:08:00.540]  Eventually這些會就變成是一個殺害
[00:08:00.540 --> 00:08:03.540]  盜賊來要毀壞
[00:08:03.540 --> 00:08:05.540]  盜賊來要毀壞我們的健康
[00:08:05.540 --> 00:08:07.540]  盜賊來要毀壞我們的家庭
[00:08:07.540 --> 00:08:09.540]  今天在美國你可以看見
[00:08:09.540 --> 00:08:13.540]  許多的這個家庭是被破壞的
[00:08:13.540 --> 00:08:16.540]  很多的家庭充滿了紛爭
[00:08:16.540 --> 00:08:17.540]  所以在聖誕節的時候
[00:08:17.540 --> 00:08:19.540]  應該是一家人快快樂樂
[00:08:19.540 --> 00:08:21.540]  在一起聚集的時候
[00:08:21.540 --> 00:08:23.540]  但是今年的聖誕節
[00:08:23.540 --> 00:08:25.540]  會有多少的家庭
[00:08:25.540 --> 00:08:28.540]  可能大家很不願意在家裡面
[00:08:28.540 --> 00:08:30.540]  但是又沒地方跑
[00:08:30.540 --> 00:08:33.540]  那豈不是很大的一件悲哀
[00:08:33.540 --> 00:08:36.540]  居家避役應該是家庭最好的一個時間
[00:08:36.540 --> 00:08:39.540]  一家人可以建立關心的一個時間
[00:08:39.540 --> 00:08:41.540]  但是你會發現
[00:08:41.540 --> 00:08:43.540]  今年有很多的家庭
[00:08:43.540 --> 00:08:45.540]  他在居家避役的時候
[00:08:45.540 --> 00:08:48.540]  反而是離婚率越高的時候
[00:08:48.540 --> 00:08:53.540]  為什麼會如此
[00:08:53.540 --> 00:08:58.540]  因為盜賊來就是要做這些事情
[00:08:58.540 --> 00:09:01.540]  在聖經裡面讓我們看見說
[00:09:01.540 --> 00:09:04.540]  魔鬼他藉著這個世界
[00:09:04.540 --> 00:09:09.540]  想要使得我們愛神的心越來越少
[00:09:09.540 --> 00:09:11.540]  約翰醫書就講說
[00:09:11.540 --> 00:09:15.540]  他說不要愛世界和其上的事
[00:09:15.540 --> 00:09:18.540]  那講的這個其上的事講什麼呢
[00:09:18.540 --> 00:09:20.540]  他說眼目的情慾
[00:09:20.540 --> 00:09:23.540]  肉體的情慾
[00:09:23.540 --> 00:09:25.540]  精神的驕傲
[00:09:25.540 --> 00:09:26.540]  這三件事情
[00:09:26.540 --> 00:09:29.540]  眼目的情慾
[00:09:29.540 --> 00:09:33.540]  肉體的情慾
[00:09:33.540 --> 00:09:34.540]  還有呢
[00:09:34.540 --> 00:09:37.540]  精神的驕傲
[00:09:37.540 --> 00:09:39.540]  這是我們今天
[00:09:39.540 --> 00:09:42.540]  我想沒有一個人可以逃脫的
[00:09:42.540 --> 00:09:44.540]  這三件事情
[00:09:44.540 --> 00:09:45.540]  在我們的內心裡面
[00:09:45.540 --> 00:09:48.540]  在我們心裡面的這個慾望裡面都有
[00:09:48.540 --> 00:09:50.540]  有沒有人有眼目的情慾啊
[00:09:50.540 --> 00:09:53.540]  我不會有眼目的情慾
[00:09:53.540 --> 00:09:55.540]  女孩子看到一個漂亮的衣服
[00:09:55.540 --> 00:09:56.540]  總是多看一眼
[00:09:56.540 --> 00:10:00.540]  是不是
[00:10:00.540 --> 00:10:02.540]  男孩子看到漂亮女孩
[00:10:02.540 --> 00:10:03.540]  會不會多看一眼
[00:10:03.540 --> 00:10:04.540]  會不會
[00:10:04.540 --> 00:10:08.540]  不會
[00:10:08.540 --> 00:10:10.540]  當然會
[00:10:10.540 --> 00:10:11.540]  不會是撒謊
[00:10:11.540 --> 00:10:12.540]  是不是
[00:10:12.540 --> 00:10:14.540]  那你說那男孩子
[00:10:14.540 --> 00:10:16.540]  女孩子看到男孩子
[00:10:16.540 --> 00:10:17.540]  漂亮的男孩子
[00:10:17.540 --> 00:10:19.540]  會不會多看一眼
[00:10:19.540 --> 00:10:25.540]  會不會
[00:10:25.540 --> 00:10:26.540]  昨天的一個
[00:10:26.540 --> 00:10:27.540]  我在看新聞的時候
[00:10:27.540 --> 00:10:31.540]  就看到有一個
[00:10:31.540 --> 00:10:33.540]  那個好像
[00:10:33.540 --> 00:10:35.540]  我不曉得是不是在
[00:10:35.540 --> 00:10:37.540]  在臺灣舉行的
[00:10:37.540 --> 00:10:41.540]  有一個叫武力全開演唱會
[00:10:41.540 --> 00:10:42.540]  你們大不知道
[00:10:42.540 --> 00:10:45.540]  就表示你們已經不是那個年紀了
[00:10:45.540 --> 00:10:47.540]  年輕人應該知道
[00:10:47.540 --> 00:10:49.540]  他請了這個五個都是
[00:10:49.540 --> 00:10:53.540]  五個就是很有名的一些的歌星
[00:10:53.540 --> 00:10:56.540]  好
[00:10:56.540 --> 00:10:58.540]  那
[00:10:58.540 --> 00:10:59.540]  這些歌星坦白說
[00:10:59.540 --> 00:11:02.540]  沒有一個我認識
[00:11:02.540 --> 00:11:04.540]  所以我說奇怪請他們
[00:11:04.540 --> 00:11:05.540]  他們都沒什麼名氣吧
[00:11:05.540 --> 00:11:06.540]  怎麼會請他們
[00:11:06.540 --> 00:11:07.540]  後來我一查
[00:11:07.540 --> 00:11:08.540]  他們很有名
[00:11:08.540 --> 00:11:10.540]  只是我不知道而已
[00:11:10.540 --> 00:11:11.540]  所以你不知道也不怪你
[00:11:11.540 --> 00:11:14.540]  跟我一樣
[00:11:14.540 --> 00:11:15.540]  那我就看見
[00:11:15.540 --> 00:11:16.540]  在他們演唱的時候
[00:11:16.540 --> 00:11:17.540]  哎呀
[00:11:17.540 --> 00:11:19.540]  一個一個一個一個一個一個男的
[00:11:19.540 --> 00:11:21.540]  一個歌星出來的時候
[00:11:21.540 --> 00:11:22.540]  哎呀
[00:11:22.540 --> 00:11:23.540]  那個一個帥哥
[00:11:23.540 --> 00:11:24.540]  那旁邊的那個
[00:11:24.540 --> 00:11:25.540]  那不是他直播都有那個
[00:11:25.540 --> 00:11:27.540]  那叫什麼
[00:11:27.540 --> 00:11:30.540]  那叫什麼
[00:11:30.540 --> 00:11:32.540]  不是舞伴
[00:11:32.540 --> 00:11:34.540]  他會打那個
[00:11:34.540 --> 00:11:39.540]  就是你可以聊天的那個
[00:11:39.540 --> 00:11:40.540]  就會
[00:11:40.540 --> 00:11:42.540]  我就看一堆人就開始
[00:11:42.540 --> 00:11:43.540]  哎呀
[00:11:43.540 --> 00:11:44.540]  有一個顯然應該是女孩子
[00:11:44.540 --> 00:11:46.540]  他說哎呀好帥呀
[00:11:46.540 --> 00:11:48.540]  帥帥帥呆了
[00:11:48.540 --> 00:11:51.540]  還是帥什麼了
[00:11:51.540 --> 00:11:52.540]  帥斃了
[00:11:52.540 --> 00:11:53.540]  哎呀
[00:11:53.540 --> 00:11:54.540]  然後我就說哎呀
[00:11:54.540 --> 00:11:55.540]  這個人某某某某
[00:11:55.540 --> 00:11:57.540]  那下午我就不講了
[00:11:57.540 --> 00:11:58.540]  就是哎呀
[00:11:58.540 --> 00:12:02.540]  我就哇這個女孩子好直接哦
[00:12:02.540 --> 00:12:06.540]  哇他表達的愛慕好直接哦
[00:12:06.540 --> 00:12:08.540]  所以女孩子看到漂亮的男孩子
[00:12:08.540 --> 00:12:09.540]  會不會多看一眼
[00:12:09.540 --> 00:12:14.540]  看會不會
[00:12:14.540 --> 00:12:18.540]  眼目的情慾
[00:12:18.540 --> 00:12:19.540]  所以很多時候
[00:12:19.540 --> 00:12:21.540]  仇敵就藉著眼目的情慾
[00:12:21.540 --> 00:12:24.540]  這就是為什麼手機裡面
[00:12:24.540 --> 00:12:26.540]  你知道最厲害的
[00:12:26.540 --> 00:12:28.540]  不是文字是什麼
[00:12:28.540 --> 00:12:31.540]  是圖片
[00:12:31.540 --> 00:12:32.540]  你會發現
[00:12:32.540 --> 00:12:36.540]  這些商業生意人非常清楚知道
[00:12:36.540 --> 00:12:38.540]  你如果沒有圖片
[00:12:38.540 --> 00:12:40.540]  光是一個人在那邊講
[00:12:40.540 --> 00:12:41.540]  我告訴你
[00:12:41.540 --> 00:12:45.540]  那個attention可能只有幾秒鐘
[00:12:45.540 --> 00:12:46.540]  所以很多人一打開
[00:12:46.540 --> 00:12:48.540]  一打開手機裡面
[00:12:48.540 --> 00:12:50.540]  他一看
[00:12:50.540 --> 00:12:51.540]  我不知道你們是不是這樣
[00:12:51.540 --> 00:12:52.540]  我通常我一看
[00:12:52.540 --> 00:12:53.540]  我先看什麼
[00:12:53.540 --> 00:12:56.540]  我看他多長
[00:12:56.540 --> 00:12:59.540]  我一看一個小時
[00:12:59.540 --> 00:13:01.540]  我就放棄了
[00:13:01.540 --> 00:13:03.540]  一看只有一分鐘兩分鐘
[00:13:03.540 --> 00:13:05.540]  哎呦試試看看一下
[00:13:05.540 --> 00:13:08.540]  你看一下你懂意思嗎
[00:13:08.540 --> 00:13:11.540]  所以現代人這個眼睛已經被養壞了
[00:13:11.540 --> 00:13:14.540]  我們的眼睛這個注意力越來越短
[00:13:14.540 --> 00:13:16.540]  而且需要越刺激的越好
[00:13:16.540 --> 00:13:21.540]  這就是這個internet biography的一個很厲害的地方
[00:13:21.540 --> 00:13:24.540]  當你進入陷入這個網路色情的裡面的時候
[00:13:24.540 --> 00:13:26.540]  那個仇敵就藉著你
[00:13:26.540 --> 00:13:27.540]  你今天看到後來
[00:13:27.540 --> 00:13:29.540]  你就會發現你越來越不滿足
[00:13:29.540 --> 00:13:31.540]  你就會發現你想要更刺激的
[00:13:31.540 --> 00:13:33.540]  那麼電動玩具也是如此
[00:13:33.540 --> 00:13:35.540]  一般的那個我記得最早的時候
[00:13:35.540 --> 00:13:38.540]  那個Nokia的那個手機裡面
[00:13:38.540 --> 00:13:41.540]  最常出現的一個遊戲是什麼呢
[00:13:41.540 --> 00:13:43.540]  那個遊戲就是叫做
[00:13:43.540 --> 00:13:45.540]  貪吃蛇
[00:13:45.540 --> 00:13:46.540]  貪吃蛇
[00:13:46.540 --> 00:13:49.540]  你怎麼這麼清楚啊
[00:13:49.540 --> 00:13:52.540]  我的電動玩具遊戲還停留在貪吃蛇
[00:13:52.540 --> 00:13:55.540]  我不知道現在你可能你在玩什麼
[00:13:55.540 --> 00:13:57.540]  可能你現在玩的就是怎麼樣
[00:13:57.540 --> 00:13:59.540]  哇很刺激啊
[00:13:59.540 --> 00:14:01.540]  哇要打得很
[00:14:01.540 --> 00:14:03.540]  我真是很多年前
[00:14:03.540 --> 00:14:04.540]  我看到一個年輕人啊
[00:14:04.540 --> 00:14:07.540]  大概一個高中生在那邊打電動玩具的時候
[00:14:07.540 --> 00:14:09.540]  他在電視上面那個電視遊戲機裡面
[00:14:09.540 --> 00:14:10.540]  他就打了
[00:14:10.540 --> 00:14:11.540]  哇我覺得呢
[00:14:11.540 --> 00:14:12.540]  那打到後來
[00:14:12.540 --> 00:14:13.540]  我都
[00:14:13.540 --> 00:14:14.540]  他眼睛不好
[00:14:14.540 --> 00:14:15.540]  我的眼睛要紅了
[00:14:15.540 --> 00:14:16.540]  我看著他我眼睛都紅了
[00:14:16.540 --> 00:14:19.540]  那個殺人的那個情況就是
[00:14:19.540 --> 00:14:22.540]  就這樣子
[00:14:22.540 --> 00:14:24.540]  仇敵就藉著這些的東西
[00:14:24.540 --> 00:14:26.540]  來吞吃你的時間
[00:14:26.540 --> 00:14:30.540]  來吞吃你的生命
[00:14:30.540 --> 00:14:32.540]  網路今天的厲害
[00:14:32.540 --> 00:14:34.540]  他不是只有年輕人
[00:14:34.540 --> 00:14:35.540]  他是任何年齡階層
[00:14:35.540 --> 00:14:37.540]  他通通都把你
[00:14:37.540 --> 00:14:41.540]  通通把你吃掉
[00:14:41.540 --> 00:14:43.540]  所以我們今天所面臨到仇敵的工作
[00:14:43.540 --> 00:14:47.540]  比以往更是我們沒有辦法防備的
[00:14:47.540 --> 00:14:48.540]  你說我不去看這些
[00:14:48.540 --> 00:14:49.540]  我也不打電動玩具
[00:14:49.540 --> 00:14:51.540]  我也不去看這些網路色情
[00:14:51.540 --> 00:14:52.540]  我都不去看這些東西
[00:14:52.540 --> 00:14:53.540]  但是我告訴你
[00:14:53.540 --> 00:14:54.540]  你不去看
[00:14:54.540 --> 00:14:55.540]  他會來找你
[00:14:55.540 --> 00:14:58.540]  會不會
[00:14:58.540 --> 00:14:59.540]  有時候我去找一些資料
[00:14:59.540 --> 00:15:01.540]  找的都是基督教的
[00:15:01.540 --> 00:15:10.540]  都是這些非常屬靈的資料
[00:15:10.540 --> 00:15:11.540]  但是在有一些地方
[00:15:11.540 --> 00:15:12.540]  他還是會出現
[00:15:12.540 --> 00:15:13.540]  為什麼
[00:15:13.540 --> 00:15:15.540]  只要是你在什麼部落格
[00:15:15.540 --> 00:15:18.540]  或者這些地方
[00:15:18.540 --> 00:15:19.540]  你進去那個地方
[00:15:19.540 --> 00:15:21.540]  他旁邊就是一些一堆的廣告
[00:15:21.540 --> 00:15:25.540]  在那個地方
[00:15:25.540 --> 00:15:26.540]  眼目的情慾
[00:15:26.540 --> 00:15:30.540]  肉就會帶動這個肉體的這個情慾
[00:15:30.540 --> 00:15:31.540]  所以你可以看見
[00:15:31.540 --> 00:15:32.540]  眼目的情慾
[00:15:32.540 --> 00:15:33.540]  肉體的情慾
[00:15:33.540 --> 00:15:35.540]  就是約翰一再地告訴我們說
[00:15:35.540 --> 00:15:38.540]  這些東西就是這個世界上的事情
[00:15:38.540 --> 00:15:41.540]  這些的東西是我們不要去愛他的
[00:15:41.540 --> 00:15:45.540]  那丁字妹
[00:15:45.540 --> 00:15:52.540]  很多時候我們不單單是去愛他
[00:15:52.540 --> 00:15:58.540]  甚至我們被他捆綁
[00:15:58.540 --> 00:16:00.540]  今生的驕傲
[00:16:00.540 --> 00:16:05.540]  這個對我們這些所謂知識份子來講
[00:16:05.540 --> 00:16:08.540]  我們大概是最容易有的一個問題
[00:16:08.540 --> 00:16:16.540]  今生的驕傲
[00:16:16.540 --> 00:16:17.540]  眼目的情慾
[00:16:17.540 --> 00:16:18.540]  肉體的情慾
[00:16:18.540 --> 00:16:19.540]  今生的驕傲
[00:16:19.540 --> 00:16:24.540]  這些東西透過世界上的這些事情
[00:16:24.540 --> 00:16:26.540]  他們就要來圍攻我們
[00:16:26.540 --> 00:16:29.540]  他就要來抓住我們
[00:16:29.540 --> 00:16:31.540]  使得我們
[00:16:31.540 --> 00:16:38.540]  我們的人生就被他偷竊殺害毀壞
[00:16:38.540 --> 00:16:39.540]  所以耶穌說
[00:16:39.540 --> 00:16:43.540]  他來要使我們得生命
[00:16:43.540 --> 00:16:44.540]  而魔鬼來
[00:16:44.540 --> 00:16:47.540]  其實要偷竊殺害毀壞我們的生命
[00:16:47.540 --> 00:16:49.540]  完全兩個極端
[00:16:49.540 --> 00:16:51.540]  你要選擇哪一個呢
[00:16:51.540 --> 00:16:53.540]  你選擇魔鬼的這個工作
[00:16:53.540 --> 00:16:55.540]  他就要把你的生命
[00:16:55.540 --> 00:16:56.540]  把你的時間
[00:16:56.540 --> 00:16:58.540]  把你的energy
[00:16:58.540 --> 00:16:59.540]  把你的才幹
[00:16:59.540 --> 00:17:01.540]  把你自己所有的東西
[00:17:01.540 --> 00:17:02.540]  他要把你吃光
[00:17:02.540 --> 00:17:03.540]  他要把你吸光
[00:17:03.540 --> 00:17:05.540]  他要把你偷竊殺害毀壞
[00:17:05.540 --> 00:17:07.540]  但是耶穌來
[00:17:07.540 --> 00:17:11.540]  他要賜給我們生命
[00:17:11.540 --> 00:17:13.540]  可是耶穌講的這個生命
[00:17:13.540 --> 00:17:15.540]  到底是什麼生命呢
[00:17:15.540 --> 00:17:18.540]  世界上人所追求的
[00:17:18.540 --> 00:17:21.540]  這個人生
[00:17:21.540 --> 00:17:23.540]  有一個叫做
[00:17:23.540 --> 00:17:25.540]  這個可以說是
[00:17:25.540 --> 00:17:29.540]  人本主義的心理學之父
[00:17:29.540 --> 00:17:32.540]  你大概讀這個心理學
[00:17:32.540 --> 00:17:35.540]  或者是很多甚至一些
[00:17:35.540 --> 00:17:37.540]  是跟這個商業的
[00:17:37.540 --> 00:17:38.540]  講商業心理的
