
[00:00:00.000 --> 00:00:04.000]  馬太封音是對猶太人講的
[00:01:54.000 --> 00:01:56.000]  去教堂裏面
[00:01:56.000 --> 00:01:58.000]  去聽信息
[00:01:58.000 --> 00:02:00.000]  但是究竟我們抱着一個
[00:02:00.000 --> 00:02:02.000]  什麼樣的心情
[00:02:02.000 --> 00:02:04.000]  去聽上帝的話呢
[00:02:04.000 --> 00:02:06.000]  去到《馬太福音》的十三章
[00:02:06.000 --> 00:02:08.000]  耶穌說話開始有些轉變
[00:02:08.000 --> 00:02:10.000]  不知是因爲羣衆的問題
[00:02:10.000 --> 00:02:12.000]  還是時候要到的問題
[00:02:12.000 --> 00:02:14.000]  耶穌將他說的宣講
[00:02:14.000 --> 00:02:16.000]  由一個很直接的宣講
[00:02:16.000 --> 00:02:18.000]  變成了用了一個很間接的宣講
[00:02:18.000 --> 00:02:20.000]  開始說比喻
[00:02:20.000 --> 00:02:22.000]  比喻是什麼呢
[00:02:22.000 --> 00:02:24.000]  就是有些東西
[00:02:24.000 --> 00:02:26.000]  說了出來
[00:02:26.000 --> 00:02:28.000]  有耳可聽的
[00:02:28.000 --> 00:02:30.000]  就應當聽
[00:02:30.000 --> 00:02:32.000]  這個說話在啓示錄出得最多
[00:02:32.000 --> 00:02:34.000]  意思是什麼
[00:02:34.000 --> 00:02:36.000]  表面上耶穌是說了一個故事
[00:02:36.000 --> 00:02:38.000]  說了一件事出來
[00:02:38.000 --> 00:02:40.000]  但是裏面的含義
[00:02:40.000 --> 00:02:42.000]  就不是
[00:02:42.000 --> 00:02:44.000]  所有的聽衆
[00:02:44.000 --> 00:02:46.000]  都能夠聽得明白
[00:02:46.000 --> 00:02:48.000]  或者
[00:02:48.000 --> 00:02:50.000]  可以接受
[00:02:50.000 --> 00:02:52.000]  事實上進入比喻的時候
[00:02:52.000 --> 00:02:54.000]  今天我們要看的
[00:02:54.000 --> 00:02:56.000]  是一個很熟悉的比喻
[00:02:56.000 --> 00:02:58.000]  就是叫撒種的比喻
[00:02:58.000 --> 00:03:00.000]  回教會回了一段日子的
[00:03:00.000 --> 00:03:02.000]  沒可能不聽過的
[00:03:02.000 --> 00:03:04.000]  有份侍奉過的
[00:03:04.000 --> 00:03:06.000]  特別是兒童教會
[00:03:06.000 --> 00:03:08.000]  是一定說過的
[00:03:08.000 --> 00:03:10.000]  但是爲什麼耶穌一開始
[00:03:10.000 --> 00:03:12.000]  將他說到這麼直接的表達方式
[00:03:12.000 --> 00:03:14.000]  要去轉了一個這麼轉彎的方式呢
[00:03:14.000 --> 00:03:16.000]  撒種比喻
[00:03:16.000 --> 00:03:18.000]  是帶給我們一個很大的反思
[00:03:18.000 --> 00:03:20.000]  我不和大家去看
[00:03:20.000 --> 00:03:22.000]  頭幾節
[00:03:22.000 --> 00:03:24.000]  因爲那個故事我相信是很清晰的
[00:03:24.000 --> 00:03:26.000]  反而我們看一看第十至第十八節
[00:03:26.000 --> 00:03:28.000]  就是當耶穌對着那羣羣衆
[00:03:28.000 --> 00:03:30.000]  說了撒種比喻的時候
[00:03:30.000 --> 00:03:32.000]  那些門徒
[00:03:32.000 --> 00:03:34.000]  耶穌呼召的那羣
[00:03:34.000 --> 00:03:36.000]  就很好奇了
[00:03:36.000 --> 00:03:38.000]  就立刻走來問耶穌
[00:03:38.000 --> 00:03:40.000]  爲什麼你和衆人
[00:03:40.000 --> 00:03:42.000]  說話的時候會用比喻呢
[00:03:42.000 --> 00:03:44.000]  跟了耶穌這麼久
[00:03:44.000 --> 00:03:46.000]  不是這樣的
[00:03:46.000 --> 00:03:48.000]  耶穌你想說什麼
[00:03:48.000 --> 00:03:50.000]  耶穌就回答
[00:03:50.000 --> 00:03:52.000]  因爲天國的奧祕
[00:03:52.000 --> 00:03:54.000]  只叫你們知道
[00:03:54.000 --> 00:03:56.000]  不叫他們知道
[00:03:56.000 --> 00:03:58.000]  凡有的還要加級他
[00:03:58.000 --> 00:04:00.000]  叫他有餘
[00:04:00.000 --> 00:04:02.000]  凡沒有的
[00:04:02.000 --> 00:04:04.000]  連他所有的也要奪去
[00:04:04.000 --> 00:04:06.000]  是不是很奇怪
[00:04:06.000 --> 00:04:08.000]  耶穌去宣講
[00:04:08.000 --> 00:04:10.000]  這個天國的福音
[00:04:10.000 --> 00:04:12.000]  不是想每個人都聽到嗎
[00:04:12.000 --> 00:04:14.000]  爲什麼有些東西
[00:04:14.000 --> 00:04:16.000]  原來是有些人
[00:04:16.000 --> 00:04:18.000]  是沒有份聽的呢
[00:04:18.000 --> 00:04:20.000]  其實不是那些人沒有份聽
[00:04:20.000 --> 00:04:22.000]  我們相信上帝的救恩
[00:04:22.000 --> 00:04:24.000]  上帝的福音
[00:04:24.000 --> 00:04:26.000]  天國的奧祕
[00:04:26.000 --> 00:04:28.000]  其實是願意人人都聽到的
[00:04:28.000 --> 00:04:30.000]  但是耶穌對着那羣門徒說
[00:04:30.000 --> 00:04:32.000]  他說這個奧祕
[00:04:32.000 --> 00:04:34.000]  其實只是有你們
[00:04:34.000 --> 00:04:36.000]  聽得明白
[00:04:36.000 --> 00:04:38.000]  有你們知道
[00:04:38.000 --> 00:04:40.000]  是因爲門徒有一顆
[00:04:40.000 --> 00:04:42.000]  很渴求
[00:04:42.000 --> 00:04:44.000]  很追求的心
[00:04:44.000 --> 00:04:46.000]  所以耶穌說
[00:04:46.000 --> 00:04:48.000]  我要用比喻去說
[00:04:48.000 --> 00:04:50.000]  因爲有一些人
[00:04:50.000 --> 00:04:52.000]  他來到我的面前
[00:04:52.000 --> 00:04:54.000]  他們的目的
[00:04:54.000 --> 00:04:56.000]  其實不是真的想聽
[00:04:56.000 --> 00:04:58.000]  天國的福音
[00:04:58.000 --> 00:05:00.000]  所以耶穌用比喻說的時候
[00:05:00.000 --> 00:05:02.000]  就令他們看也看不到
[00:05:02.000 --> 00:05:04.000]  聽也聽不明白
[00:05:04.000 --> 00:05:06.000]  但是跟你旁邊那個說
[00:05:06.000 --> 00:05:08.000]  你是有福的
[00:05:08.000 --> 00:05:10.000]  因爲你是上帝的門徒
[00:05:10.000 --> 00:05:12.000]  意思就是你真的很追求
[00:05:12.000 --> 00:05:14.000]  很想去認識你位的上帝的時候
[00:05:14.000 --> 00:05:16.000]  上帝是很慷慨
[00:05:16.000 --> 00:05:18.000]  耶穌跟門徒說
[00:05:18.000 --> 00:05:20.000]  只要你們去追求去追問的時候
[00:05:20.000 --> 00:05:22.000]  你們是有福的
[00:05:22.000 --> 00:05:24.000]  你們的眼睛是可以看得見
[00:05:24.000 --> 00:05:26.000]  你們的耳朵
[00:05:26.000 --> 00:05:28.000]  是可以聽得到的
[00:05:28.000 --> 00:05:30.000]  所以十八字那裏更加說
[00:05:30.000 --> 00:05:32.000]  你們當聽者
[00:05:32.000 --> 00:05:34.000]  撒種的比喻
[00:05:34.000 --> 00:05:36.000]  意思就是原來在撒種比喻裏
[00:05:36.000 --> 00:05:38.000]  是提醒我們究竟神的道
[00:05:38.000 --> 00:05:40.000]  怎樣能夠在
[00:05:40.000 --> 00:05:42.000]  一個人的生命當中成長
[00:05:42.000 --> 00:05:44.000]  每個星期
[00:05:44.000 --> 00:05:46.000]  大家都坐在這裏
[00:05:46.000 --> 00:05:48.000]  聽同一篇的道
[00:05:48.000 --> 00:05:50.000]  但是有小組的就覺得很精彩
[00:05:50.000 --> 00:05:52.000]  大家都是這樣聽
[00:05:52.000 --> 00:05:54.000]  但是回到小組
[00:05:54.000 --> 00:05:56.000]  討論
[00:05:56.000 --> 00:05:58.000]  爲何他會聽這些
[00:05:58.000 --> 00:06:00.000]  或者爲何他會想這些
[00:06:00.000 --> 00:06:02.000]  原來很有趣
[00:06:02.000 --> 00:06:04.000]  說的是一個人
[00:06:04.000 --> 00:06:06.000]  但是當哪裏
[00:06:06.000 --> 00:06:08.000]  出了我們的口之後
[00:06:08.000 --> 00:06:10.000]  就已經不屬於我們
[00:06:10.000 --> 00:06:12.000]  是屬於大家
[00:06:12.000 --> 00:06:14.000]  大家可以從自己的角度
[00:06:14.000 --> 00:06:16.000]  自己的理解去吸收
[00:06:16.000 --> 00:06:18.000]  去選取
[00:06:18.000 --> 00:06:20.000]  所以在撒種的比喻就說
[00:06:20.000 --> 00:06:22.000]  這個種子神的道一扔出去的時候
[00:06:22.000 --> 00:06:24.000]  是會落在
[00:06:24.000 --> 00:06:26.000]  四個不同的地方里面
[00:06:26.000 --> 00:06:28.000]  包括有路旁
[00:06:28.000 --> 00:06:30.000]  淺土的石頭地
[00:06:30.000 --> 00:06:32.000]  在荊棘
[00:06:32.000 --> 00:06:34.000]  和在好土裏面
[00:06:34.000 --> 00:06:36.000]  爲何會這麼有趣
[00:06:36.000 --> 00:06:38.000]  撒種
[00:06:38.000 --> 00:06:40.000]  種子撒出去
[00:06:40.000 --> 00:06:42.000]  竟然會落在這四個地方
[00:06:42.000 --> 00:06:44.000]  當然這四種土地
[00:06:44.000 --> 00:06:46.000]  在巴勒斯坦
[00:06:46.000 --> 00:06:48.000]  以色列地區很常見
[00:06:48.000 --> 00:06:50.000]  耶穌是就地取材
[00:06:50.000 --> 00:06:52.000]  但是你有沒有想過
[00:06:52.000 --> 00:06:54.000]  一個農夫去撒種的時候
[00:06:54.000 --> 00:06:56.000]  他背後在想什麼
[00:06:56.000 --> 00:06:58.000]  爲何你要撒種
[00:06:58.000 --> 00:07:00.000]  他很想見到什麼
[00:07:00.000 --> 00:07:02.000]  收成
[00:07:02.000 --> 00:07:04.000]  大家很聰明
[00:07:04.000 --> 00:07:06.000]  其實一個農夫撒種
[00:07:06.000 --> 00:07:08.000]  是很想見到收成
[00:07:08.000 --> 00:07:10.000]  耶穌去將天國的奧祕
[00:07:10.000 --> 00:07:12.000]  向門徒
[00:07:12.000 --> 00:07:14.000]  去揭示的時候
[00:07:14.000 --> 00:07:16.000]  其實神是很期望
[00:07:16.000 --> 00:07:18.000]  我們能夠成爲一個好的土壤
[00:07:18.000 --> 00:07:20.000]  以至他的道
[00:07:20.000 --> 00:07:22.000]  進入我們的心田裏面
[00:07:22.000 --> 00:07:24.000]  是能夠改變我們的生命
[00:07:24.000 --> 00:07:26.000]  我們是有
[00:07:26.000 --> 00:07:28.000]  好的果子
[00:07:28.000 --> 00:07:30.000]  是結出來的
[00:07:30.000 --> 00:07:32.000]  意思是什麼
[00:07:32.000 --> 00:07:34.000]  媽媽教兒子和兒子講道理的時候
[00:07:34.000 --> 00:07:36.000]  其實媽媽是很期望兒子聽得明白
[00:07:36.000 --> 00:07:38.000]  而且他能夠
[00:07:38.000 --> 00:07:40.000]  真的跟着去走
[00:07:40.000 --> 00:07:42.000]  做老師的
[00:07:42.000 --> 00:07:44.000]  教書的
[00:07:44.000 --> 00:07:46.000]  你都是很清楚很盼望你教到的知識
[00:07:46.000 --> 00:07:48.000]  是能夠讓你的
[00:07:48.000 --> 00:07:50.000]  學生聽得明白
[00:07:50.000 --> 00:07:52.000]  並且他真的會做
[00:07:52.000 --> 00:07:54.000]  是不是
[00:07:54.000 --> 00:07:56.000]  其實當上帝將天國的奧祕
[00:07:56.000 --> 00:07:58.000]  和門徒分享的時候
[00:07:58.000 --> 00:08:00.000]  是有一個期望的
[00:08:00.000 --> 00:08:02.000]  期望你和我
[00:08:02.000 --> 00:08:04.000]  是能夠將上帝的話
[00:08:04.000 --> 00:08:06.000]  實踐出來
[00:08:06.000 --> 00:08:08.000]  如果我們聽了神的話
[00:08:08.000 --> 00:08:10.000]  不能夠將它實踐
[00:08:10.000 --> 00:08:12.000]  這個道種在我們生命當中
[00:08:12.000 --> 00:08:14.000]  是沒有意義的
[00:08:14.000 --> 00:08:16.000]  他不能夠
[00:08:16.000 --> 00:08:18.000]  紮根成長
[00:08:18.000 --> 00:08:20.000]  更加不能夠令我們有一個
[00:08:20.000 --> 00:08:22.000]  好的收成
[00:08:22.000 --> 00:08:24.000]  屬靈生命的塑造
[00:08:24.000 --> 00:08:26.000]  是我們今年一個很大的主題
[00:08:26.000 --> 00:08:28.000]  所以我們儘量有假期我們都開
[00:08:28.000 --> 00:08:30.000]  其實我們鼓勵靖遠姐妹
[00:08:30.000 --> 00:08:32.000]  去做些什麼呢
[00:08:32.000 --> 00:08:34.000]  因爲這間教會去到20年了
[00:08:34.000 --> 00:08:36.000]  很多基督徒已經不是
[00:08:36.000 --> 00:08:38.000]  初信主的基督徒
[00:08:38.000 --> 00:08:40.000]  特別我們現在關門之後
[00:08:40.000 --> 00:08:42.000]  真的能夠準時回來
[00:08:42.000 --> 00:08:44.000]  崇拜那羣
[00:08:44.000 --> 00:08:46.000]  都應該是很認真的門徒
[00:08:46.000 --> 00:08:48.000]  給一些隔離的掌聲他們
[00:08:48.000 --> 00:08:50.000]  因爲如果不是
[00:08:50.000 --> 00:08:52.000]  他們已經預備睡不醒
[00:08:52.000 --> 00:08:54.000]  真的不要回來
[00:08:54.000 --> 00:08:56.000]  事實上當我們進入
[00:08:56.000 --> 00:08:58.000]  這個天國裏面的時候
[00:08:58.000 --> 00:09:00.000]  我們每一個人都期望
[00:09:00.000 --> 00:09:02.000]  自己有成長
[00:09:02.000 --> 00:09:04.000]  所以你問我
[00:09:04.000 --> 00:09:06.000]  屬靈知識是一般基督徒
[00:09:06.000 --> 00:09:08.000]  是義無反顧地說
[00:09:08.000 --> 00:09:10.000]  我都願意追求我們都願意去學習
[00:09:10.000 --> 00:09:12.000]  不過坦白地說
[00:09:12.000 --> 00:09:14.000]  這個說法是不是真的呢
[00:09:14.000 --> 00:09:16.000]  你沒有發覺我們其實很多時候
[00:09:16.000 --> 00:09:18.000]  信耶穌是很OK的
[00:09:18.000 --> 00:09:20.000]  耶穌又愛你
[00:09:20.000 --> 00:09:22.000]  耶穌又無條件地接納你
[00:09:22.000 --> 00:09:24.000]  耶穌又給你有平安有喜樂
[00:09:24.000 --> 00:09:26.000]  然後回到教會里面
[00:09:26.000 --> 00:09:28.000]  每一個人都很熱情地招呼你
[00:09:28.000 --> 00:09:30.000]  你有什麼事就用心拼命地幫你
[00:09:30.000 --> 00:09:32.000]  是很開心的
[00:09:32.000 --> 00:09:34.000]  有些人是不是真的願意
[00:09:34.000 --> 00:09:36.000]  追求去認識這位神呢
[00:09:36.000 --> 00:09:38.000]  就算我們說屬靈知識
[00:09:38.000 --> 00:09:40.000]  這幾個字
[00:09:40.000 --> 00:09:42.000]  其實有些人都不是有興趣的
[00:09:42.000 --> 00:09:44.000]  哎呀很難啊本聖經
[00:09:44.000 --> 00:09:46.000]  很難看啊
[00:09:46.000 --> 00:09:48.000]  很貴啊百多塊
[00:09:48.000 --> 00:09:50.000]  哎呀這麼多字
[00:09:50.000 --> 00:09:52.000]  我不想看啊
[00:09:52.000 --> 00:09:54.000]  有些人會覺得哎呀我是這樣的了
[00:09:54.000 --> 00:09:56.000]  我喜歡回來跟大家開心一下
[00:09:56.000 --> 00:09:58.000]  祖宗你不要逼我靈脩了
[00:09:58.000 --> 00:10:00.000]  原來我們以爲所有信徒
[00:10:00.000 --> 00:10:02.000]  都是很熱切地
[00:10:02.000 --> 00:10:04.000]  去認真地去追求認識神
[00:10:04.000 --> 00:10:06.000]  這個說法都可能
[00:10:06.000 --> 00:10:08.000]  不太對
[00:10:08.000 --> 00:10:10.000]  你想想還要將神的話語
[00:10:10.000 --> 00:10:12.000]  實踐在你的生命當中
[00:10:12.000 --> 00:10:14.000]  化成
[00:10:14.000 --> 00:10:16.000]  一個好的修成
[00:10:16.000 --> 00:10:18.000]  這個過程是多麼艱難呢
[00:10:18.000 --> 00:10:20.000]  所以我們常常說
[00:10:20.000 --> 00:10:22.000]  屬靈知識你要去學習
[00:10:22.000 --> 00:10:24.000]  其實你只是做了腦袋裏的
[00:10:24.000 --> 00:10:26.000]  進修
[00:10:26.000 --> 00:10:28.000]  但是要將這些屬靈的知識
[00:10:28.000 --> 00:10:30.000]  活成在你的生命裏面
[00:10:30.000 --> 00:10:32.000]  成爲你一部分
[00:10:32.000 --> 00:10:34.000]  這個是品格的建造
[00:10:34.000 --> 00:10:36.000]  我們聽到很多好的東西
[00:10:36.000 --> 00:10:38.000]  我們要寬恕
[00:10:38.000 --> 00:10:40.000]  我們要去愛我們要慷慨我們要包容
[00:10:40.000 --> 00:10:42.000]  但是
[00:10:42.000 --> 00:10:44.000]  這些字不止是金句卡
[00:10:44.000 --> 00:10:46.000]  或者是一些牌匾
[00:10:46.000 --> 00:10:48.000]  纔是家裏的
[00:10:48.000 --> 00:10:50.000]  而是將神的話語
[00:10:50.000 --> 00:10:52.000]  實踐在我們生命裏面
[00:10:52.000 --> 00:10:54.000]  並且能夠走出來
[00:10:54.000 --> 00:10:56.000]  要人家在你的生命當中
[00:10:56.000 --> 00:10:58.000]  在你的行爲言語當中
[00:10:58.000 --> 00:11:00.000]  見到那些溫柔
[00:11:00.000 --> 00:11:02.000]  忍耐節制寬恕
[00:11:02.000 --> 00:11:04.000]  那個纔是屬於你
[00:11:04.000 --> 00:11:06.000]  所以要將屬靈的知識
[00:11:06.000 --> 00:11:08.000]  化成自己的品格
[00:11:08.000 --> 00:11:10.000]  已經是一段很艱難的日子
[00:11:10.000 --> 00:11:12.000]  但是怎樣才知道
[00:11:12.000 --> 00:11:14.000]  我們有好的品格呢
[00:11:14.000 --> 00:11:16.000]  不是叫子女部下的課程
[00:11:16.000 --> 00:11:18.000]  每金句拿多兩張卡
[00:11:18.000 --> 00:11:20.000]  贏得一個襟章
[00:11:20.000 --> 00:11:22.000]  就等於他有好的品格
[00:11:22.000 --> 00:11:24.000]  好的品格一定在人際關係裏面
[00:11:24.000 --> 00:11:26.000]  纔出現
[00:11:26.000 --> 00:11:28.000]  所以小組教會之所以這麼精彩
[00:11:28.000 --> 00:11:30.000]  就是我們不是Pie and Bye的教會
[00:11:30.000 --> 00:11:32.000]  當你落到小組的時候
[00:11:32.000 --> 00:11:34.000]  你就是切切實實的
[00:11:34.000 --> 00:11:36.000]  來生命
[00:11:36.000 --> 00:11:38.000]  面對着生命
[00:11:38.000 --> 00:11:40.000]  同樣的去聽道
[00:11:40.000 --> 00:11:42.000]  同樣的去接受神的教導
[00:11:42.000 --> 00:11:44.000]  我們能不能走出來
[00:11:44.000 --> 00:11:46.000]  當我們走不出來的時候
[00:11:46.000 --> 00:11:48.000]  就你插我時,就我插你
[00:11:48.000 --> 00:11:50.000]  在這個過程既痛苦
[00:11:50.000 --> 00:11:52.000]  但是當我們願意去面對的時候
[00:11:52.000 --> 00:11:54.000]  我們的生命力
[00:11:54.000 --> 00:11:56.000]  就這樣可以熬出來
[00:11:56.000 --> 00:11:58.000]  事實上
[00:11:58.000 --> 00:12:00.000]  這四種的地方
[00:12:00.000 --> 00:12:02.000]  種子是會落到的
[00:12:02.000 --> 00:12:04.000]  有人就會很好奇
[00:12:04.000 --> 00:12:06.000]  其實大部分殺種的人
[00:12:06.000 --> 00:12:08.000]  是會殺在路旁的
[00:12:08.000 --> 00:12:10.000]  我也謝謝牧師
[00:12:10.000 --> 00:12:12.000]  很多網絡的博士
[00:12:12.000 --> 00:12:14.000]  打電話問那邊以色列的導遊
[00:12:14.000 --> 00:12:16.000]  他們說不會的
[00:12:16.000 --> 00:12:18.000]  農夫耕田當然會很土的
[00:12:18.000 --> 00:12:20.000]  但是爲什麼會
[00:12:20.000 --> 00:12:22.000]  落在這些地方
[00:12:22.000 --> 00:12:24.000]  是不正常的
[00:12:24.000 --> 00:12:26.000]  原因很簡單
[00:12:26.000 --> 00:12:28.000]  因爲我們城市人沒有什麼耕田經驗
[00:12:28.000 --> 00:12:30.000]  當農夫真的去殺種的時候
[00:12:30.000 --> 00:12:32.000]  以前原始時代
[00:12:32.000 --> 00:12:34.000]  真的是用手殺的
[00:12:34.000 --> 00:12:36.000]  風會吹
[00:12:36.000 --> 00:12:38.000]  所以有些種子是一定會吹到旁邊的
[00:12:38.000 --> 00:12:40.000]  另外他們說
[00:12:40.000 --> 00:12:42.000]  有些懶一點的農夫
[00:12:42.000 --> 00:12:44.000]  或者農田很大的農夫
[00:12:44.000 --> 00:12:46.000]  他們會找個當事人
[00:12:46.000 --> 00:12:48.000]  捉住種子的袋
[00:12:48.000 --> 00:12:50.000]  用袋子捉住它
[00:12:50.000 --> 00:12:52.000]  剪穿一點點
[00:12:52.000 --> 00:12:54.000]  那個女孩子走着走着
[00:12:54.000 --> 00:12:56.000]  就幫忙殺種的
[00:12:56.000 --> 00:12:58.000]  所以那個女孩子走的時候
[00:12:58.000 --> 00:13:00.000]  可能會走在田間的小路
[00:13:00.000 --> 00:13:02.000]  又或者有時候會走歪一邊
[00:13:02.000 --> 00:13:04.000]  在荊棘蟲那裏
[00:13:04.000 --> 00:13:06.000]  種子的袋子都會垂在那裏
[00:13:06.000 --> 00:13:08.000]  簡單其實是說什麼呢
[00:13:08.000 --> 00:13:10.000]  原來種子真的會落在不同的地方
[00:13:10.000 --> 00:13:12.000]  原因
[00:13:12.000 --> 00:13:14.000]  第一樣東西是說路旁
[00:13:14.000 --> 00:13:16.000]  這些吸出來是聖經說的
[00:13:16.000 --> 00:13:18.000]  聖經耶穌已經說得很清楚
[00:13:18.000 --> 00:13:20.000]  什麼叫代表路旁
[00:13:20.000 --> 00:13:22.000]  就是說一些聽了真理
[00:13:22.000 --> 00:13:24.000]  不明白的
[00:13:24.000 --> 00:13:26.000]  然後
[00:13:26.000 --> 00:13:28.000]  惡者就會將這些種子
[00:13:28.000 --> 00:13:30.000]  拿走了
[00:13:30.000 --> 00:13:32.000]  而在淺土石頭
[00:13:32.000 --> 00:13:34.000]  那些種子是什麼來的呢
[00:13:34.000 --> 00:13:36.000]  就是那些人聽了神的道
[00:13:36.000 --> 00:13:38.000]  很開心的
[00:13:38.000 --> 00:13:40.000]  很開心的
[00:13:40.000 --> 00:13:42.000]  但是因爲心裏沒有根
[00:13:42.000 --> 00:13:44.000]  因此遇到患難
[00:13:44.000 --> 00:13:46.000]  他就很快死了
[00:13:46.000 --> 00:13:48.000]  在荊棘土地上
[00:13:48.000 --> 00:13:50.000]  那些是代表什麼呢
[00:13:50.000 --> 00:13:52.000]  就是人聽了神的道
[00:13:52.000 --> 00:13:54.000]  都接受的
[00:13:54.000 --> 00:13:56.000]  但是在裏面
[00:13:56.000 --> 00:13:58.000]  有很多世上的思慮
[00:13:58.000 --> 00:14:00.000]  和纏繞
[00:14:00.000 --> 00:14:02.000]  以致這些憂慮
[00:14:02.000 --> 00:14:04.000]  將上帝的話語都逼死了
[00:14:04.000 --> 00:14:06.000]  不能夠在生命當中
[00:14:06.000 --> 00:14:08.000]  去生根
[00:14:08.000 --> 00:14:10.000]  當然好的土壤
[00:14:10.000 --> 00:14:12.000]  就會結出很好的
[00:14:12.000 --> 00:14:14.000]  修成
[00:14:14.000 --> 00:14:16.000]  耶穌在這裏想說的是什麼呢
[00:14:16.000 --> 00:14:18.000]  爲什麼有些人會聽得明白
[00:14:18.000 --> 00:14:20.000]  有些人就聽不明白呢
[00:14:20.000 --> 00:14:22.000]  大家同聽一篇道
[00:14:22.000 --> 00:14:24.000]  其實那個明與不明
[00:14:24.000 --> 00:14:26.000]  是廣東話
[00:14:26.000 --> 00:14:28.000]  好像很難說
[00:14:28.000 --> 00:14:30.000]  我們用另一個字眼
[00:14:30.000 --> 00:14:32.000]  其實你接受和不接受
[00:14:32.000 --> 00:14:34.000]  大家都聽同一篇道
[00:14:34.000 --> 00:14:36.000]  但有些人是很開心的接受
[00:14:36.000 --> 00:14:38.000]  有些人是完全不接受
[00:14:38.000 --> 00:14:40.000]  覺得每件事都是硬的
[00:14:40.000 --> 00:14:42.000]  整天都有人說
[00:14:42.000 --> 00:14:44.000]  爲什麼這樣說
[00:14:44.000 --> 00:14:46.000]  老師怎麼會知道那些東西
[00:14:46.000 --> 00:14:48.000]  老師怎麼會說我
[00:14:48.000 --> 00:14:50.000]  組長是不是你
[00:14:50.000 --> 00:14:52.000]  寫報告爆我大鑊
[00:14:52.000 --> 00:14:54.000]  其實我想說
[00:14:54.000 --> 00:14:56.000]  但有些人聽
[00:14:56.000 --> 00:14:58.000]  是很感動
[00:14:58.000 --> 00:15:00.000]  有些人聽就覺得
[00:15:00.000 --> 00:15:02.000]  你又罵我了
[00:15:02.000 --> 00:15:04.000]  爲什麼有這樣的分別呢
[00:15:04.000 --> 00:15:06.000]  有些人一聽了之後
