
[00:00:00.000 --> 00:00:21.680]  我讚美主我們由敬拜小組帶領我們一起在神的裏面
[00:09:23.600 --> 00:09:32.600]  我們的記憶是寶貴的但我們的記憶也是脆弱的
[00:09:32.600 --> 00:09:48.600]  詩篇103篇給我們一個很美好的確據:因為祂知道我們的本體,思念我們不過是塵土
[00:09:48.600 --> 00:10:01.600]  留意這段經文有什麼是沒有提到的呢?
[00:10:01.600 --> 00:10:10.600]  神沒有說因為我們是塵土而覺得失望
[00:10:10.600 --> 00:10:17.600]  沒有說到神因為我們的軟弱而失去耐性
[00:10:17.600 --> 00:10:21.600]  經文說祂記得
[00:10:21.600 --> 00:10:36.600]  你天上的天父知道你是由什麼造成的,祂知道你的限制,祂知道你所有的軟弱
[00:10:36.600 --> 00:10:42.600]  祂知道年老對你身體帶來什麼變化
[00:10:42.600 --> 00:10:48.600]  祂知道疾病對你身體所造成的影響
[00:10:48.600 --> 00:10:54.600]  祂知道你什麼時候覺得精神疲憊
[00:10:54.600 --> 00:11:00.600]  祂知道你什麼時候會覺得心力交瘁
[00:11:00.600 --> 00:11:03.600]  祂記得我們不過是塵土
[00:11:03.600 --> 00:11:10.600]  有時我們自己也會忘記我們自己的限制
[00:11:10.600 --> 00:11:12.600]  但神不會
[00:11:12.600 --> 00:11:22.600]  正因為祂記得我們的軟弱,祂就憐憫我們
[00:11:22.600 --> 00:11:39.600]  經文說到父親怎樣憐恤他的兒女,耶和華又怎樣憐恤敬畏他的人
[00:11:39.600 --> 00:11:44.600]  弟兄姊妹
[00:11:44.600 --> 00:11:52.600]  我們的盼望不是我們永遠都可以保持這麼強壯
[00:11:52.600 --> 00:11:59.600]  我們的盼望是我們的天父永遠都這麼信實
[00:11:59.600 --> 00:12:05.600]  祂記得你每一次呼求祂的名字
[00:12:05.600 --> 00:12:10.600]  祂記得你每一個的禱告
[00:12:10.600 --> 00:12:16.600]  祂記得祂所有的應許
[00:12:16.600 --> 00:12:28.600]  希伯來書十三章五節,神說過我總不撇下你也不丟棄你
[00:12:28.600 --> 00:12:37.600]  在一項福音,耶穌說我將我的平安賜給你們
[00:12:37.600 --> 00:12:49.600]  羅馬書說道沒有任何東西可以叫我們與神的愛隔絕
[00:12:49.600 --> 00:13:11.600]  保羅在肥勒秘書說,神必照他榮耀的豐富,在基督耶穌裡使你們一切所需要的都充足
[00:13:11.600 --> 00:13:18.600]  我們可能會忘記某一些的應許
[00:13:18.600 --> 00:13:26.600]  但是神不會忘記他自己做過任何一個應許
[00:13:26.600 --> 00:13:33.600]  我想大家都記得聖經裡迷羊的故事
[00:13:48.600 --> 00:14:11.600]  耶穌說你們中間誰有一百隻羊,失去一隻,不把這九十九隻留在曠野,去找那失去的羊,直到找著呢?
[00:14:11.600 --> 00:14:26.600]  當牧羊人找到這隻羊的時候,他很歡喜地把牧羊人放在肩膊上,回到家後就叫朋友和鄰舍說你們和我一同歡喜吧,因為我失去的羊已經找著了
[00:14:26.600 --> 00:14:38.600]  你想想那隻迷羊,牠迷失了,和其他羊群分開了
[00:14:38.600 --> 00:14:41.600]  牧羊人不知道牧羊人去了哪裡
[00:14:41.600 --> 00:14:48.600]  但是牧羊人留意到牧羊人不見了
[00:14:48.600 --> 00:14:53.600]  可能牧羊人看不到牧羊人
[00:14:53.600 --> 00:15:00.600]  但是牧羊人的目光從來沒有離開過這隻羊
[00:15:00.600 --> 00:15:05.600]  可能牧羊人迷失了,沒有人看見牧羊人
[00:15:07.600 --> 00:15:08.600]  牧羊人分開了
[00:15:08.600 --> 00:15:14.600]  但牧羊人從來沒有被牧羊人遺忘
[00:15:14.600 --> 00:15:19.600]  牧羊人留意到牧羊人不見了
[00:15:19.600 --> 00:15:27.600]  牧羊人尋找,找到牧羊人,抱起牧羊人,帶牧羊人回家
[00:15:27.600 --> 00:15:33.600]  我想大家記住三件事
[00:15:36.600 --> 00:15:38.600]  第一,那隻迷羊就是你
[00:15:38.600 --> 00:15:43.600]  我們所有人都需要有牧羊人
[00:15:43.600 --> 00:15:49.600]  第二,一百隻只是一個數字
[00:15:49.600 --> 00:15:54.600]  但是牧羊人重視那一隻
[00:15:54.600 --> 00:15:59.600]  那一個人對他來說是重要的
[00:15:59.600 --> 00:16:03.600]  那隻迷羊對神是重要的
[00:16:06.600 --> 00:16:08.600]  一個迷失方向的孩子也是重要
[00:16:08.600 --> 00:16:15.600]  一個還沒有回到家的人也是重要
[00:16:15.600 --> 00:16:26.600]  第三,慶祝那隻羊是在回到家的那一刻發生的
[00:16:26.600 --> 00:16:33.600]  牧羊人一直尋找,直至找到牧羊人
[00:16:37.600 --> 00:16:43.600]  這個故事很深刻地表達了耶穌基督的心腸
[00:16:43.600 --> 00:16:47.600]  我們可能會迷失方向
[00:16:47.600 --> 00:16:50.600]  我們可能會失去力量
[00:16:50.600 --> 00:16:56.600]  有一天我們甚至可能會失去某些記憶
[00:17:02.600 --> 00:17:06.600]  但是屬於基督的人都會在神的看顧之中
[00:17:06.600 --> 00:17:13.600]  耶穌在約翰福音十章說
[00:17:13.600 --> 00:17:29.600]  「我又賜給他們永生,他們永不滅亡,誰也不能從我手裡把他們奪去」
[00:17:32.600 --> 00:17:34.600]  我很喜愛這個英許
[00:17:34.600 --> 00:17:41.600]  有一天我們可能會忘記耶穌的名字
[00:17:41.600 --> 00:17:49.600]  但是疾病不能把我們從耶穌的手中奪去
[00:17:49.600 --> 00:17:56.600]  我們的救恩不是靠我們自己的能力
[00:18:03.600 --> 00:18:06.600]  不是靠我們到死都要保持完美的記憶
[00:18:06.600 --> 00:18:14.600]  我們的救恩是建立在基督的信實上
[00:18:14.600 --> 00:18:18.600]  所以我們可以安心
[00:18:18.600 --> 00:18:27.600]  我們今天所敬拜的神,也是明天仍然會是信實的神
[00:18:27.600 --> 00:18:31.600]  當我們的力量衰退
[00:18:33.600 --> 00:18:34.600]  當我們的健康衰退
[00:18:34.600 --> 00:18:38.600]  當我們的記憶衰退
[00:18:38.600 --> 00:18:42.600]  祂仍然是一位良善的神
[00:18:42.600 --> 00:18:46.600]  祂仍然是一位慈愛的牧者
[00:18:46.600 --> 00:18:51.600]  祂是你天上的父
[00:18:51.600 --> 00:18:57.600]  現在我會說另一種忘記
[00:19:02.600 --> 00:19:04.600]  有一種忘記是我們控制不了的
[00:19:04.600 --> 00:19:14.600]  但是有些事情是我們應該主動放下去交給神
[00:19:14.600 --> 00:19:20.600]  有些事情會阻礙我們繼續向前
[00:19:29.600 --> 00:19:35.600]  神藉著以賽亞說:你們不要紀念從前的事,也不要思想古時的事
[00:19:35.600 --> 00:19:37.600]  看那我要做一件新事
[00:19:37.600 --> 00:19:44.600]  保羅在菲勒比書也說過類似的話
[00:19:44.600 --> 00:19:54.600]  忘記背後努力面前,向著標竿直跑
[00:20:00.600 --> 00:20:02.600]  保羅不容許昨日的失敗將自己困住
[00:20:02.600 --> 00:20:12.600]  同樣的,他也不會容許昨日的成功令自己停留在原地
[00:20:12.600 --> 00:20:16.600]  過去可以教導我們
[00:20:16.600 --> 00:20:21.600]  但是過去不可以帶領我們向前走
[00:20:21.600 --> 00:20:25.600]  所以有兩種的忘記
[00:20:30.600 --> 00:20:32.600]  有一種是我們無能為力的忘記
[00:20:32.600 --> 00:20:41.600]  另一種是我們去選擇忘記,因為我們需要繼續向前走
[00:20:41.600 --> 00:20:46.600]  我們大家再思想詩篇103篇
[00:20:54.600 --> 00:21:00.600]  第18節說到那些遵守神的約,並且紀念他的訓辭而遵行的人
[00:21:00.600 --> 00:21:09.600]  經文提到紀念不單止是頭腦上的知識
[00:21:09.600 --> 00:21:22.600]  聖經所說的紀念是讓神過去的信實
[00:21:23.600 --> 00:21:25.600]  去塑造我們今天的信服
[00:21:25.600 --> 00:21:32.600]  這種紀念是要傳承給我們的下一代
[00:21:32.600 --> 00:21:39.600]  我想和教會不同的世代說幾句話
[00:21:39.600 --> 00:21:44.600]  對年長的弟兄姊妹
[00:21:51.600 --> 00:21:53.600]  趁你還記得的時候
[00:21:53.600 --> 00:21:58.600]  告訴我們神在你的生命中做過些什麼
[00:21:58.600 --> 00:22:04.600]  不要以為年輕一代已經聽過你們的故事
[00:22:04.600 --> 00:22:09.600]  告訴我們神是怎樣供應你們的
[00:22:09.600 --> 00:22:14.600]  神是怎樣帶領你們的家庭
[00:22:14.600 --> 00:22:19.600]  告訴我們你是怎樣來美國的
[00:22:21.600 --> 00:22:23.600]  你是怎樣信主的
[00:22:23.600 --> 00:22:30.600]  這間教會是怎樣經歷一些艱難的歲月
[00:22:30.600 --> 00:22:35.600]  神是怎樣去應運你的禱告
[00:22:35.600 --> 00:22:44.600]  告訴我們你害怕的時候,神是怎樣扶持你
[00:22:49.600 --> 00:22:52.600]  不需要說自己有多辛苦多努力才有今天
[00:22:52.600 --> 00:22:57.600]  是說神是多麼的信實
[00:22:57.600 --> 00:23:06.600]  因為有一天年輕一代需要記起這些故事
[00:23:06.600 --> 00:23:13.600]  對中年的弟兄姊妹
[00:23:13.600 --> 00:23:18.600]  你們當中有很多人背著很多重擔
[00:23:20.600 --> 00:23:22.600]  你們要照顧年老的父母
[00:23:22.600 --> 00:23:26.600]  要照顧自己的兒女
[00:23:26.600 --> 00:23:29.600]  面對工作
[00:23:29.600 --> 00:23:31.600]  經濟狀況
[00:23:31.600 --> 00:23:34.600]  教會不同的責任
[00:23:34.600 --> 00:23:39.600]  有時候你好像要顧慮到所有的人
[00:23:50.600 --> 00:23:51.600]  但是要小心
[00:23:51.600 --> 00:23:54.600]  不要忙著維持你自己的家庭
[00:23:54.600 --> 00:23:56.600]  而忘記告訴這個家庭
[00:23:56.600 --> 00:23:59.600]  神為何保守你一直走到今天
[00:23:59.600 --> 00:24:05.600]  錄下你父母親的見證
[00:24:05.600 --> 00:24:12.600]  趁還有時間問他們多些問題
[00:24:12.600 --> 00:24:14.600]  和他們坐下來聊天
[00:24:14.600 --> 00:24:17.600]  和他們坐下來聽他們說
[00:24:20.600 --> 00:24:21.600]  和你的兒女一起祈禱
[00:24:21.600 --> 00:24:27.600]  去宣講神的信實
[00:24:27.600 --> 00:24:36.600]  不是因為你兒女有了教會
[00:24:36.600 --> 00:24:39.600]  就自然明白神為他們做了些什麼
[00:24:39.600 --> 00:24:42.600]  和他們說
[00:24:47.600 --> 00:24:49.600]  對年輕的夫婦和年輕的父母
[00:24:49.600 --> 00:24:59.600]  你們現在建立著你兒女將來的回憶
[00:24:59.600 --> 00:25:06.600]  他們將來記得家庭的信仰是怎樣的呢
[00:25:06.600 --> 00:25:12.600]  他們是否只記得
[00:25:12.600 --> 00:25:15.600]  星期日早上就是要回來教會呢
[00:25:18.600 --> 00:25:20.600]  他們有沒有聽到你父母在家裡祈禱呢
[00:25:20.600 --> 00:25:27.600]  他們有沒有經歷過饒恕呢
[00:25:27.600 --> 00:25:36.600]  他們有沒有記得你們是怎樣去接待其他的弟兄姊妹呢
[00:25:36.600 --> 00:25:44.600]  當人生遇到困難的時候
[00:25:45.600 --> 00:25:47.600]  你們看得見父母仍然是信靠神嗎
[00:25:47.600 --> 00:25:56.600]  信仰的傳承
[00:25:56.600 --> 00:25:59.600]  不是單單將子女帶回教堂這個建築物
[00:25:59.600 --> 00:26:11.600]  信仰是當子女一次又一次親眼見到父母
[00:26:11.600 --> 00:26:13.600]  怎樣去信靠神而傳承下去
[00:26:16.600 --> 00:26:18.600]  我現在想和全間教會說
[00:26:18.600 --> 00:26:27.600]  因為我們是一間有三個語言堂的教會
[00:26:27.600 --> 00:26:28.600]  所以特別重要
[00:26:28.600 --> 00:26:37.600]  上一代承載著下一代需要知道的回憶
[00:26:46.600 --> 00:26:51.600]  而年青的一代也承載著上一代可能看不到的各種可能性
[00:26:51.600 --> 00:26:54.600]  教會兩者都需要
[00:26:54.600 --> 00:26:58.600]  我們的語言可能會改變
[00:26:58.600 --> 00:27:07.600]  年青一代可能不記得你在家裡和他們說的每一句中文
[00:27:07.600 --> 00:27:13.600]  他們可能不再懂得每一首傳統的詩歌
[00:27:16.600 --> 00:27:17.600]  他們可能根本就不懂
[00:27:17.600 --> 00:27:22.600]  他們可能會保留每一個的傳統
[00:27:22.600 --> 00:27:30.600]  他們也未必會樣樣按照上一代的方式去做
[00:27:30.600 --> 00:27:33.600]  但是這個沒有問題
[00:27:33.600 --> 00:27:41.600]  我們的呼召不是要每一代都一模一樣
[00:27:46.600 --> 00:27:49.600]  而是要確保每一代都認識同一位信實的神
[00:27:49.600 --> 00:28:01.600]  詩篇103篇說
[00:28:01.600 --> 00:28:11.600]  你看不看到
[00:28:15.600 --> 00:28:17.600]  詩篇一開始說到我們短暫的生命
[00:28:17.600 --> 00:28:20.600]  我們好像草
[00:28:20.600 --> 00:28:29.600]  但接著將眼光帶到一個超越一代人的地方
[00:28:29.600 --> 00:28:39.600]  你的故事的一份兒是你之前已經開始的
[00:28:46.600 --> 00:28:49.600]  而卡著神的恩典這個故事也會在你之後繼續下去
[00:28:49.600 --> 00:28:55.600]  所以紀念是重要的
[00:28:55.600 --> 00:29:04.600]  上個星期日張牧師說到希伯來書的訊息
[00:29:13.600 --> 00:29:15.600]  他在書6章10節很清楚地說到這個題目
[00:29:15.600 --> 00:29:28.600]  因為神並非不公義
[00:29:28.600 --> 00:29:30.600]  竟忘記你們所做的功
[00:29:30.600 --> 00:29:33.600]  和你們為他的名所顯的愛心
[00:29:33.600 --> 00:29:35.600]  就是先前時候
[00:29:35.600 --> 00:29:37.600]  聖徒如今還是時候
[00:29:41.600 --> 00:29:43.600]  神永遠都不會忘記你為他所做
[00:29:43.600 --> 00:29:50.600]  我知道當中有很多弟兄姊妹侍奉了神很多年
[00:29:50.600 --> 00:29:55.600]  你可能會問究竟有沒有人留意到呢
[00:29:55.600 --> 00:29:59.600]  你去做清潔
[00:29:59.600 --> 00:30:01.600]  你煮飯
[00:30:01.600 --> 00:30:04.600]  你去做教導
[00:30:04.600 --> 00:30:09.600]  你載人去覆診
[00:30:11.600 --> 00:30:12.600]  你代禱
[00:30:12.600 --> 00:30:15.600]  你奉獻出來
[00:30:15.600 --> 00:30:18.600]  你去做探訪
[00:30:18.600 --> 00:30:24.600]  你侍奉即使沒有人去稱讚你
[00:30:24.600 --> 00:30:30.600]  你已經很累但是你仍然出現
[00:30:30.600 --> 00:30:40.600]  你照顧一些可能他之後都不會記得你為他做過什麼的人
[00:30:42.600 --> 00:30:44.600]  但聖經說神不會忘記
[00:30:44.600 --> 00:30:53.600]  有時我會想神牽著你的手
[00:30:53.600 --> 00:30:58.600]  他看到你手上的血管
[00:30:58.600 --> 00:31:03.600]  他將你的手掌反轉向上
[00:31:03.600 --> 00:31:08.600]  他摸到你手上的肩
[00:31:11.600 --> 00:31:13.600]  一個月前你們可能有見到我媽媽
[00:31:13.600 --> 00:31:21.600]  她今年93歲
[00:31:21.600 --> 00:31:27.600]  她已經不是很想我牽著她的手
[00:31:27.600 --> 00:31:33.600]  可能有一點尷尬
[00:31:33.600 --> 00:31:40.600]  但她會捉著我的手肘
[00:31:42.600 --> 00:31:44.600]  有段時間我以為她這樣做是因為她怕跌倒
[00:31:44.600 --> 00:31:51.600]  可能是真的怕跌倒
[00:31:51.600 --> 00:31:54.600]  但我越想越覺得
[00:31:54.600 --> 00:32:00.600]  她可能只是想摸著我
[00:32:00.600 --> 00:32:06.600]  身體的接觸有一種很特別的意義
[00:32:11.600 --> 00:32:13.600]  知道身邊有人是很重要
[00:32:13.600 --> 00:32:17.600]  天上的父心愛著你
[00:32:17.600 --> 00:32:20.600]  他認識你的雙手
[00:32:20.600 --> 00:32:25.600]  他知道你的手去哪裡侍奉過
[00:32:25.600 --> 00:32:32.600]  他知道你的雙手曾經幫過哪些人
[00:32:32.600 --> 00:32:39.600]  他知道你向他的子民所表現出來的愛
[00:32:42.600 --> 00:32:44.600]  希伯來書說:神不會忘記
[00:32:44.600 --> 00:32:51.600]  所以請不要停止
[00:32:51.600 --> 00:32:55.600]  趁你還有力量
[00:32:55.600 --> 00:32:58.600]  繼續侍奉
[00:32:58.600 --> 00:33:01.600]  當你還有聲音的時候
[00:33:01.600 --> 00:33:04.600]  繼續去鼓勵身邊的人
[00:33:04.600 --> 00:33:08.600]  當你還記得的時候
[00:33:10.600 --> 00:33:11.600]  繼續去作見證
[00:33:11.600 --> 00:33:15.600]  當你身邊還有人的時候
[00:33:15.600 --> 00:33:20.600]  告訴他們你愛他們
[00:33:20.600 --> 00:33:26.600]  我覺得很蒙福
[00:33:26.600 --> 00:33:36.600]  在英文堂崇拜結束的時候
[00:33:41.600 --> 00:33:42.600]  總會有幾個年長的弟兄姊妹
[00:33:42.600 --> 00:33:55.600]  在這個崇拜
[00:33:55.600 --> 00:34:06.600]  他們會走到英文堂那邊
[00:34:06.600 --> 00:34:08.600]  和其他弟兄姊妹
[00:34:09.600 --> 00:34:10.600]  來打招呼
[00:34:10.600 --> 00:34:13.600]  我每個禮拜都很喜歡見到他們
[00:34:13.600 --> 00:34:17.600]  是一個很大的祝福
[00:34:17.600 --> 00:34:21.600]  當你還有時間的時候
[00:34:21.600 --> 00:34:29.600]  選擇去饒恕需要的人
[00:34:29.600 --> 00:34:34.600]  我們的記憶可能會衰退
[00:34:39.600 --> 00:34:40.600]  但神納若的愛永遠都不會消退
[00:34:40.600 --> 00:34:47.600]  聖經裏面有一個人
[00:34:47.600 --> 00:34:48.600]  我想大家記住他
[00:34:48.600 --> 00:34:53.600]  這個男人在耶穌身邊
[00:34:53.600 --> 00:34:55.600]  面對著死亡
[00:34:55.600 --> 00:34:58.600]  他已經沒有其他東西
[00:34:58.600 --> 00:34:59.600]  可以再獻給神
[00:34:59.600 --> 00:35:04.600]  他沒有一生基督的侍奉
[00:35:04.600 --> 00:35:06.600]  可以去誇耀
[00:35:10.600 --> 00:35:11.600]  他再沒有機會
[00:35:11.600 --> 00:35:12.600]  去修補他過往的錯誤
[00:35:12.600 --> 00:35:18.600]  更加沒有機會
[00:35:18.600 --> 00:35:19.600]  由十字架下來
[00:35:19.600 --> 00:35:21.600]  再去證明他自己
[00:35:21.600 --> 00:35:24.600]  他轉向耶穌
[00:35:24.600 --> 00:35:26.600]  他說
[00:35:26.600 --> 00:35:33.600]  耶穌啊!
[00:35:33.600 --> 00:35:34.600]  你得過降臨的時候
[00:35:34.600 --> 00:35:36.600]  求你紀念我
[00:35:40.600 --> 00:35:41.600]  一個很簡單的祈禱
[00:35:41.600 --> 00:35:49.600]  這個可能是其中一個
[00:35:49.600 --> 00:35:50.600]  最簡單的祈禱
[00:35:50.600 --> 00:35:55.600]  耶穌啊!紀念我
[00:35:55.600 --> 00:35:58.600]  耶穌怎樣回答
[00:35:58.600 --> 00:36:05.600]  我實在告訴你
[00:36:05.600 --> 00:36:06.600]  今天你要和我在樂園裡了
[00:36:10.600 --> 00:36:11.600]  這個人說紀念我
[00:36:11.600 --> 00:36:14.600]  耶穌回答
[00:36:14.600 --> 00:36:18.600]  你要和我一起
[00:36:18.600 --> 00:36:26.600]  弟兄姊妹
[00:36:26.600 --> 00:36:27.600]  有一天可能我們的記性
[00:36:27.600 --> 00:36:28.600]  沒有今天那麼好
[00:36:28.600 --> 00:36:31.600]  你可能會忘記名字
[00:36:31.600 --> 00:36:34.600]  你可能會忘記日期
[00:36:34.600 --> 00:36:37.600]  忘記講道
[00:36:40.600 --> 00:36:41.600]  但今天講道
[00:36:41.600 --> 00:36:42.600]  希望大家不要那麼快忘記
[00:36:42.600 --> 00:36:46.600]  熟悉的面孔
[00:36:46.600 --> 00:36:47.600]  可能我們都會忘記
[00:36:47.600 --> 00:36:53.600]  但我們的盼望
[00:36:53.600 --> 00:36:54.600]  不是我們的頭腦
[00:36:54.600 --> 00:36:55.600]  可以永遠保持強壯
[00:36:55.600 --> 00:37:00.600]  我們的盼望是
[00:37:00.600 --> 00:37:01.600]  基督永遠信實
[00:37:09.600 --> 00:37:10.600]  甚至一個信徒
[00:37:10.600 --> 00:37:11.600]  已經不再記得
[00:37:11.600 --> 00:37:12.600]  耶穌的名字
[00:37:12.600 --> 00:37:18.600]  但耶穌仍然記得
[00:37:18.600 --> 00:37:19.600]  那個信徒的名字
[00:37:19.600 --> 00:37:23.600]  有一天可能我會忘記
[00:37:23.600 --> 00:37:27.600]  有一天可能你都會忘記
[00:37:27.600 --> 00:37:31.600]  但神記得
[00:37:31.600 --> 00:37:35.600]  所以趁我們還記得的時候
[00:37:38.600 --> 00:37:39.600]  我們紀念神
[00:37:39.600 --> 00:37:47.600]  希望大家
[00:37:47.600 --> 00:37:48.600]  弟兄姊妹做一個
[00:37:48.600 --> 00:37:51.600]  活動
[00:37:51.600 --> 00:37:59.600]  如果你相信
[00:37:59.600 --> 00:38:00.600]  基督是你的救主
[00:38:08.600 --> 00:38:09.600]  你用五秒的時間
[00:38:09.600 --> 00:38:10.600]  閉上眼睛
[00:38:10.600 --> 00:38:13.600]  想想神過去
[00:38:13.600 --> 00:38:14.600]  在你生命中做過什麼
[00:38:14.600 --> 00:38:35.600]  你現在記不記得
[00:38:39.600 --> 00:38:40.600]  你可能會忘記
[00:38:40.600 --> 00:38:50.600]  你仍然選擇去相信
[00:38:50.600 --> 00:38:53.600]  我覺得你會沒有問題
[00:38:53.600 --> 00:38:55.600]  你會沒有問題
[00:38:55.600 --> 00:39:05.600]  當我們還記得的時候
[00:39:09.600 --> 00:39:10.600]  讓我們紀念神
[00:39:10.600 --> 00:39:17.600]  當有一天
[00:39:17.600 --> 00:39:18.600]  我們的記憶
[00:39:18.600 --> 00:39:19.600]  沒有現在那麼好的時候
[00:39:19.600 --> 00:39:23.600]  請安息在這個應許裡面
[00:39:23.600 --> 00:39:30.600]  我們從沒有在神的記憶
[00:39:30.600 --> 00:39:31.600]  和心裡消失過
[00:39:31.600 --> 00:39:36.600]  我們的記憶是寶貴的
[00:39:39.600 --> 00:39:40.600]  但我們的記憶也是脆弱的
[00:39:40.600 --> 00:39:44.600]  我們的記憶可能會消退
[00:39:44.600 --> 00:39:49.600]  但神的信實
[00:39:49.600 --> 00:39:50.600]  永遠都不會消退
[00:39:50.600 --> 00:39:56.600]  願神的平安與你們同在
