
[00:00:00.000 --> 00:00:03.000]  在聽上帝的話語之前
[00:02:14.000 --> 00:02:16.000]  吵得最多是跟你家人
[00:02:16.000 --> 00:02:19.000]  吵得最多的可能是家人
[00:02:19.000 --> 00:02:21.000]  我們在吵什麼呢
[00:02:21.000 --> 00:02:22.000]  我們吵的那些
[00:02:22.000 --> 00:02:24.000]  真的是大小事務都吵的
[00:02:24.000 --> 00:02:25.000]  我們知道什麼
[00:02:25.000 --> 00:02:27.000]  可能大小事都有爭吵
[00:02:27.000 --> 00:02:29.000]  譬如進來家裡
[00:02:29.000 --> 00:02:30.000]  進來家裡
[00:02:30.000 --> 00:02:32.000]  你的鞋子有沒有放進鞋櫃裡
[00:02:32.000 --> 00:02:35.000]  鞋子有沒有放進鞋櫃裡
[00:02:35.000 --> 00:02:37.000]  你的拖鞋
[00:02:37.000 --> 00:02:39.000]  究竟有沒有兩隻放在一起
[00:02:39.000 --> 00:02:41.000]  兩個拖鞋都放在一起
[00:02:41.000 --> 00:02:43.000]  我最怕就是在廚房
[00:02:43.000 --> 00:02:45.000]  我最害怕就是在廚房
[00:02:45.000 --> 00:02:47.000]  你煎完蛋
[00:02:47.000 --> 00:02:50.000]  或者煎完牛扒
[00:02:50.000 --> 00:02:52.000]  蛋到到處都油的時候
[00:02:52.000 --> 00:02:54.000]  你有沒有擦過它
[00:02:54.000 --> 00:02:57.000]  或者煎雞蛋或煎牛扒
[00:02:57.000 --> 00:03:01.000]  將油浸到滿個檯子上的時候
[00:03:01.000 --> 00:03:03.000]  你有沒有把它擦乾淨
[00:03:03.000 --> 00:03:05.000]  或者吃麵包
[00:03:05.000 --> 00:03:06.000]  吃麵包
[00:03:06.000 --> 00:03:08.000]  吃完之後那張檯
[00:03:08.000 --> 00:03:10.000]  吃完那個檯面
[00:03:10.000 --> 00:03:12.000]  有幾粒麵包碎
[00:03:12.000 --> 00:03:13.000]  有幾粒麵包碎
[00:03:13.000 --> 00:03:16.000]  你有沒有都是為了這些東西來吵架
[00:03:16.000 --> 00:03:19.000]  就有沒有為這些小事而去吵架
[00:03:19.000 --> 00:03:22.000]  你可以用很多的東西來吵架
[00:03:22.000 --> 00:03:24.000]  你越親密的人
[00:03:24.000 --> 00:03:26.000]  你就越多的野蟻
[00:03:26.000 --> 00:03:29.000]  就越親密的人吵架就越多
[00:03:29.000 --> 00:03:31.000]  千萬不要說廁所
[00:03:31.000 --> 00:03:34.000]  千萬不要談廁所
[00:03:34.000 --> 00:03:36.000]  特別有女士的家
[00:03:36.000 --> 00:03:38.000]  我百分之一千肯定
[00:03:38.000 --> 00:03:40.000]  你的地上一定有頭髮
[00:03:40.000 --> 00:03:42.000]  就算有女士家裡
[00:03:42.000 --> 00:03:45.000]  百分之一千的肯定地上有頭髮
[00:03:45.000 --> 00:03:46.000]  如果你一走過去
[00:03:46.000 --> 00:03:48.000]  一踩腳又是頭髮
[00:03:48.000 --> 00:03:50.000]  一腳踩上去又是頭髮
[00:03:50.000 --> 00:03:53.000]  那你不會不吵架的
[00:03:53.000 --> 00:03:55.000]  你會不會不吵呢
[00:03:55.000 --> 00:03:56.000]  兄弟姐妹
[00:03:56.000 --> 00:04:00.000]  我們可以吵架的東西就是多得是
[00:04:00.000 --> 00:04:03.000]  可以吵架的事情是多不勝數
[00:04:03.000 --> 00:04:05.000]  聖經其實老早告訴我們
[00:04:05.000 --> 00:04:08.000]  吵架這件事在這個罪人的世界裡
[00:04:08.000 --> 00:04:09.000]  是一定存在的
[00:04:09.000 --> 00:04:11.000]  就是聖經裡面早就告訴我們
[00:04:11.000 --> 00:04:13.000]  在這個罪人的世界裡
[00:04:13.000 --> 00:04:14.000]  吵架是一定存在的
[00:04:14.000 --> 00:04:16.000]  我們是無法逃避的
[00:04:16.000 --> 00:04:17.000]  我們是無法逃避的
[00:04:17.000 --> 00:04:22.000]  教會如果只是說要所有人都是同一的心智
[00:04:22.000 --> 00:04:25.000]  如果教會所有人都是同一的心智
[00:04:25.000 --> 00:04:27.000]  做所有的事都是一模一樣
[00:04:27.000 --> 00:04:29.000]  做所有的事都是一模一樣
[00:04:29.000 --> 00:04:31.000]  因為合一嘛
[00:04:31.000 --> 00:04:35.000]  所以這些東西就不應該記載下來
[00:04:35.000 --> 00:04:36.000]  在聖經
[00:04:36.000 --> 00:04:38.000]  在聖經就不應該有記載
[00:04:38.000 --> 00:04:42.000]  教會就不應該存在有吵架吵吵討論等等這些問題
[00:04:42.000 --> 00:04:44.000]  教會就不應該有爭吵這種事情
[00:04:44.000 --> 00:04:46.000]  那你就不明白聖經的真理了
[00:04:46.000 --> 00:04:48.000]  那你就真的不明白
[00:04:48.000 --> 00:04:49.000]  在聖經裡面
[00:04:49.000 --> 00:04:50.000]  在聖經裡面
[00:04:50.000 --> 00:04:51.000]  告訴我們有很多的東西
[00:04:51.000 --> 00:04:53.000]  在聖經裡面有很多的事情
[00:04:53.000 --> 00:04:58.000]  是值得我們有些健康的吵架
[00:04:58.000 --> 00:05:00.000]  或者商討在裡面
[00:05:00.000 --> 00:05:03.000]  有健康的吵架或者商討
[00:05:03.000 --> 00:05:05.000]  而這些商討這些的爭論
[00:05:05.000 --> 00:05:08.000]  可以去到很尖銳都可以
[00:05:08.000 --> 00:05:11.000]  這些爭吵可能很尖銳都可以
[00:05:11.000 --> 00:05:13.000]  但是我們怎樣去參與
[00:05:13.000 --> 00:05:18.000]  怎樣去由發生這些的吵架而是健康的呢
[00:05:18.000 --> 00:05:22.000]  這個正正就是今天我們所看這段聖經的最重要的目的
[00:05:22.000 --> 00:05:24.000]  就是爭吵怎麼健康的
[00:05:24.000 --> 00:05:25.000]  這是我們最重要的目的
[00:05:25.000 --> 00:05:27.000]  我希望今天透過這段聖經
[00:05:27.000 --> 00:05:29.000]  我希望今天透過這段聖經
[00:05:29.000 --> 00:05:32.000]  藉著他在聖經裡面的自我的介紹
[00:05:32.000 --> 00:05:35.000]  或者透過聖經的自我介紹
[00:05:35.000 --> 00:05:37.000]  告訴我們
[00:05:37.000 --> 00:05:40.000]  我們怎樣去做一個健康的爭論
[00:05:40.000 --> 00:05:42.000]  我們做一個健康的爭論
[00:05:42.000 --> 00:05:44.000]  事不宜遲我們回到這段聖經
[00:05:44.000 --> 00:05:45.000]  不是很長的
[00:05:45.000 --> 00:05:51.000]  我們一起打開《司徒行傳》第15章第36節41節
[00:05:51.000 --> 00:05:59.000]  《司徒行傳》第15章裡面其實已經打開了一個討論
[00:05:59.000 --> 00:06:02.000]  《司徒行傳》第15章裡面已經打開了一個討論
[00:06:02.000 --> 00:06:04.000]  教會不可能是沒有爭論的
[00:06:04.000 --> 00:06:06.000]  教會不可能沒有爭論
[00:06:06.000 --> 00:06:08.000]  正面的講教會一定要有爭論
[00:06:08.000 --> 00:06:10.000]  正面的講教會一定要有爭論
[00:06:10.000 --> 00:06:12.000]  在人與人之間一定會有爭論
[00:06:12.000 --> 00:06:14.000]  人與人之間一定會有爭論
[00:06:14.000 --> 00:06:17.000]  問題是這些爭論是信主的人的爭論
[00:06:17.000 --> 00:06:19.000]  還是非信主的人的爭論
[00:06:19.000 --> 00:06:22.000]  分別是信主人的爭論還是非信主人的爭論
[00:06:22.000 --> 00:06:26.000]  很多基督徒經常對同心是一種莫名其妙的想法
[00:06:26.000 --> 00:06:28.000]  在同心有一種莫名其妙的想法
[00:06:28.000 --> 00:06:33.000]  認為同心就是要求所有的人都有同一樣的想法
[00:06:33.000 --> 00:06:35.000]  同心是要所有人都有同樣的想法
[00:06:35.000 --> 00:06:38.000]  所以教會是不應該有異議的
[00:06:38.000 --> 00:06:40.000]  所以教會不應該有異議
[00:06:40.000 --> 00:06:43.000]  不過這個只是一個你自己的幻想
[00:06:43.000 --> 00:06:45.000]  這只是你自己的幻想
[00:06:45.000 --> 00:06:49.000]  教會不可能沒有每個人是一模一樣的想法
[00:06:49.000 --> 00:06:51.000]  教會不可能每個人是一模一樣的想法
[00:06:51.000 --> 00:06:54.000]  所以我們第一件事要去處理的就是
[00:06:54.000 --> 00:06:59.000]  在聖經裡面所指的真正同心是指什麼呢?
[00:06:59.000 --> 00:07:02.000]  教會講真正同心是指什麼呢?
[00:07:02.000 --> 00:07:05.000]  同心是不是一個百分比的問題呢?
[00:07:05.000 --> 00:07:07.000]  同心是不是一個百分比的問題呢?
[00:07:07.000 --> 00:07:10.000]  那100%就等同於同心呢?
[00:07:10.000 --> 00:07:12.000]  是不是百分之百是同心呢?
[00:07:12.000 --> 00:07:14.000]  那80%是不是同心呢?
[00:07:14.000 --> 00:07:16.000]  百分之八十是不是同心呢?
[00:07:16.000 --> 00:07:19.000]  那51%是不是同心呢?
[00:07:19.000 --> 00:07:21.000]  百分之五十一個怎麼樣?
[00:07:21.000 --> 00:07:24.000]  事實上在聖經裡面的啟示告訴我們
[00:07:24.000 --> 00:07:26.000]  事實上聖經的啟示告訴我們
[00:07:26.000 --> 00:07:30.000]  不是一個百分比的問題
[00:07:30.000 --> 00:07:31.000]  不是一個百分比的問題
[00:07:31.000 --> 00:07:34.000]  所以很多時候我們對於所謂民主
[00:07:34.000 --> 00:07:38.000]  或者甚至我們鎮信會常常擁護的
[00:07:38.000 --> 00:07:40.000]  所謂回眾制這個觀念
[00:07:40.000 --> 00:07:43.000]  就是說無論是我們民主還是我們基辛會
[00:07:43.000 --> 00:07:45.000]  講的非真的觀念
[00:07:45.000 --> 00:07:47.000]  我們就跌入了一個陷阱
[00:07:47.000 --> 00:07:48.000]  我們就定了一個陷阱
[00:07:48.000 --> 00:07:51.000]  就認為這是一個百分比的問題
[00:07:51.000 --> 00:07:53.000]  認為這是一個百分比的問題
[00:07:53.000 --> 00:07:57.000]  教會特別是所謂鎮信會或者民主國家
[00:07:57.000 --> 00:08:00.000]  教會特別是基辛會或者民主國家
[00:08:00.000 --> 00:08:07.000]  怎樣才能爭取到超過50%的爭取支持率呢?
[00:08:07.000 --> 00:08:10.000]  怎樣才能爭取到超過50%的爭取支持率呢?
[00:08:10.000 --> 00:08:13.000]  這成為很多教會或者今天民主世界的想法
[00:08:13.000 --> 00:08:17.000]  這成為教會和很多民主國家的想法
[00:08:17.000 --> 00:08:23.000]  你們知不知道我們剛剛完成了安省政府的換屆
[00:08:23.000 --> 00:08:28.000]  大家要明白我們剛剛完成了安省的政府換屆
[00:08:28.000 --> 00:08:30.000]  剛剛兩個禮拜前
[00:08:30.000 --> 00:08:32.000]  三個禮拜前的選舉
[00:08:32.000 --> 00:08:34.000]  三個禮拜前的選舉
[00:08:34.000 --> 00:08:36.000]  五月七號是嗎?我沒有記錯
[00:08:36.000 --> 00:08:39.000]  還是五月九號,我忘記了
[00:08:39.000 --> 00:08:41.000]  七號應該
[00:08:41.000 --> 00:08:43.000]  你記不記得
[00:08:43.000 --> 00:08:47.000]  六月是,對不起,不是五月,是六月
[00:08:47.000 --> 00:08:51.000]  現在政府上台有多少個百分比的支持票?
[00:08:51.000 --> 00:08:54.000]  現在政府上台有多少個支持票?
[00:08:54.000 --> 00:08:58.000]  現在政府上台有多少個支持票?
[00:08:58.000 --> 00:09:00.000]  理論上是三分二的,但是選票呢?
[00:09:00.000 --> 00:09:04.000]  理論上是三分二的,但是選票呢?
[00:09:04.000 --> 00:09:06.000]  理論上是三分二的,但是選票呢?
[00:09:06.000 --> 00:09:08.000]  百分之四十一
[00:09:08.000 --> 00:09:10.000]  百分之四十一
[00:09:10.000 --> 00:09:15.000]  全國安省投票的人只有四成一的人是支持現在執政黨的
[00:09:15.000 --> 00:09:16.000]  全國安省投票的人只有四成一的人是支持現在執政黨的
[00:09:16.000 --> 00:09:20.000]  現在投票支持這個政黨只有百分之四十一
[00:09:20.000 --> 00:09:27.000]  但是現在執政黨是擁有我們省政府裡面的超過一半的席位
[00:09:27.000 --> 00:09:29.000]  但是現在執政黨是擁有我們省政府裡面的超過一半的席位
[00:09:29.000 --> 00:09:31.000]  有沒有記錯應該是六十三席
[00:09:31.000 --> 00:09:32.000]  有沒有記錯應該是六十三席
[00:09:32.000 --> 00:09:34.000]  有沒有記錯應該是六十三席
[00:09:34.000 --> 00:09:36.000]  地心智慧
[00:09:36.000 --> 00:09:40.000]  連民主國家都不是用百分比來證明
[00:09:40.000 --> 00:09:42.000]  連民主國家都不是用百分比來證明
[00:09:42.000 --> 00:09:46.000]  為什麼我們今天的教會這麼眷戀這個所謂百分比呢?
[00:09:46.000 --> 00:09:46.000]  為什麼我們今天的教會這麼眷戀這個所謂百分比呢?
[00:09:46.000 --> 00:09:47.000]  為什麼我們今天的教會這麼眷戀這個所謂百分比呢?
[00:09:47.000 --> 00:09:49.000]  為什麼我們今天的教會這麼眷戀這個所謂百分比呢?
[00:09:49.000 --> 00:09:53.000]  所以,織畫在這個世界裡面
[00:09:53.000 --> 00:09:54.000]  織畫在這個世界裡面
[00:09:54.000 --> 00:10:00.000]  其實都不是用所謂百分比去決定誰去作主的時候
[00:10:00.000 --> 00:10:04.000]  也不是用百分比來決定誰來決定事實
[00:10:04.000 --> 00:10:06.000]  我們的聖經更清楚地告訴我們
[00:10:06.000 --> 00:10:08.000]  我們的聖經更清楚地告訴我們
[00:10:08.000 --> 00:10:11.000]  完全不是所謂百分比的問題
[00:10:11.000 --> 00:10:13.000]  反正不是百分比的問題
[00:10:13.000 --> 00:10:14.000]  同心合意
[00:10:14.000 --> 00:10:15.000]  同心合意
[00:10:15.000 --> 00:10:18.000]  不是一個百分比的問題
[00:10:18.000 --> 00:10:19.000]  不是一個百分比的問題
[00:10:19.000 --> 00:10:21.000]  同心合意
[00:10:21.000 --> 00:10:22.000]  同心合意
[00:10:22.000 --> 00:10:26.000]  是指參與在上帝工作的人
[00:10:26.000 --> 00:10:28.000]  是指參與在上帝工作的人
[00:10:28.000 --> 00:10:31.000]  他們有沒有共同的體諒
[00:10:31.000 --> 00:10:33.000]  他們有沒有共同的體諒
[00:10:33.000 --> 00:10:37.000]  上帝所要做的事
[00:10:37.000 --> 00:10:39.000]  大家有沒有這樣的共識
[00:10:39.000 --> 00:10:41.000]  大家有沒有這樣的共識
[00:10:41.000 --> 00:10:44.000]  大家有沒有這樣的懂識
[00:10:44.000 --> 00:10:46.000]  大家有沒有這樣的洞悉
[00:10:46.000 --> 00:10:50.000]  基於禁信會的會眾制的基礎
[00:10:50.000 --> 00:10:52.000]  基於禁信會的會眾制的基礎
[00:10:52.000 --> 00:10:53.000]  基於禁信會的會眾制的基礎
[00:10:53.000 --> 00:10:54.000]  都是在這個原則之下
[00:10:54.000 --> 00:10:55.000]  都是在這個原則之下
[00:10:55.000 --> 00:10:56.000]  希望所有的弟兄姊妹
[00:10:56.000 --> 00:10:58.000]  希望所有的弟兄姊妹
[00:10:58.000 --> 00:10:59.000]  一起去探討
[00:10:59.000 --> 00:11:00.000]  一起去探討
[00:11:00.000 --> 00:11:01.000]  一起去看
[00:11:01.000 --> 00:11:02.000]  一起去看
[00:11:02.000 --> 00:11:03.000]  共同了解
[00:11:03.000 --> 00:11:04.000]  共同了解
[00:11:04.000 --> 00:11:08.000]  上帝的心意是什麼
[00:11:08.000 --> 00:11:09.000]  上帝的心意是什麼
[00:11:09.000 --> 00:11:10.000]  至於做事的方式
[00:11:10.000 --> 00:11:11.000]  至於做事的方式
[00:11:11.000 --> 00:11:13.000]  可以有很多方法
[00:11:13.000 --> 00:11:14.000]  可以有很多方法
[00:11:14.000 --> 00:11:18.000]  需要有100%或51%的人同意
[00:11:18.000 --> 00:11:19.000]  需要有100%或51%的人同意
[00:11:19.000 --> 00:11:20.000]  才去做
[00:11:20.000 --> 00:11:24.000]  不一定要100%或51%以上的人同意
[00:11:24.000 --> 00:11:25.000]  才去做
[00:11:25.000 --> 00:11:28.000]  可能上帝要用三種模式去做
[00:11:28.000 --> 00:11:30.000]  可能上帝要用三種不同的模式去做
[00:11:30.000 --> 00:11:31.000]  可能上帝要用三種不同的模式去做
[00:11:31.000 --> 00:11:32.000]  可能上帝要用三種不同的模式去做
[00:11:32.000 --> 00:11:33.000]  可能上帝要用三種不同的模式去做
[00:11:33.000 --> 00:11:34.000]  可能上帝要用三種不同的模式去做
[00:11:34.000 --> 00:11:35.000]  可能上帝要用三種不同的模式去做
[00:11:35.000 --> 00:11:36.000]  可能上帝要用三種不同的模式去做
[00:11:36.000 --> 00:11:37.000]  可能上帝要用三種不同的模式去做
[00:11:37.000 --> 00:11:38.000]  可能上帝要用三種不同的模式去做
[00:11:38.000 --> 00:11:44.000]  可能上帝要用三種不同的模式去做
[00:11:44.000 --> 00:11:45.000]  上帝要用三種不同的模式去做
[00:11:45.000 --> 00:11:46.000]  上帝要用三種不同的模式去做
[00:11:46.000 --> 00:11:47.000]  上帝要用三種不同的模式去做
[00:11:47.000 --> 00:11:48.000]  上帝要用三種不同的模式去做
[00:11:48.000 --> 00:11:49.000]  上帝要用三種不同的模式去做
[00:11:49.000 --> 00:11:50.000]  上帝要用三種不同的模式去做
[00:11:50.000 --> 00:11:51.000]  上帝要用三種不同的模式去做
[00:11:51.000 --> 00:11:52.000]  上帝要用三種不同的模式去做
[00:11:52.000 --> 00:11:53.000]  上帝要用三種不同的模式去做
[00:11:53.000 --> 00:11:54.000]  上帝要用三種不同的模式去做
[00:11:54.000 --> 00:11:55.000]  上帝要用三種不同的模式去做
[00:11:55.000 --> 00:11:56.000]  上帝要用三種不同的模式去做
[00:11:56.000 --> 00:11:57.000]  上帝要用三種不同的模式去做
[00:11:57.000 --> 00:12:12.000]  上帝要用三種不同的模式去做
[00:12:12.000 --> 00:12:13.000]  上帝要用三種不同的模式去做
[00:12:13.000 --> 00:12:14.000]  上帝要用三種不同的模式去做
[00:12:14.000 --> 00:12:15.000]  上帝要用三種不同的模式去做
[00:12:15.000 --> 00:12:16.000]  上帝要用三種不同的模式去做
[00:12:16.000 --> 00:12:17.000]  上帝要用三種不同的模式去做
[00:12:17.000 --> 00:12:18.000]  上帝要用三種不同的模式去做
[00:12:18.000 --> 00:12:19.000]  上帝要用三種不同的模式去做
[00:12:19.000 --> 00:12:20.000]  上帝要用三種不同的模式去做
[00:12:20.000 --> 00:12:21.000]  上帝要用三種不同的模式去做
[00:12:21.000 --> 00:12:22.000]  上帝要用三種不同的模式去做
[00:12:22.000 --> 00:12:23.000]  上帝要用三種不同的模式去做
[00:12:23.000 --> 00:12:24.000]  上帝要用三種不同的模式去做
[00:12:24.000 --> 00:12:25.000]  上帝要用三種不同的模式去做
[00:12:25.000 --> 00:12:27.000]  上帝要用三種不同的模式去做
[00:12:27.000 --> 00:12:28.000]  上帝要用三種不同的模式去做
[00:12:28.000 --> 00:12:29.000]  上帝要用三種不同的模式去做
[00:12:29.000 --> 00:12:30.000]  上帝要用三種不同的模式去做
[00:12:30.000 --> 00:12:31.000]  上帝要用三種不同的模式去做
[00:12:31.000 --> 00:12:32.000]  上帝要用三種不同的模式去做
[00:12:32.000 --> 00:12:33.000]  上帝要用三種不同的模式去做
[00:12:33.000 --> 00:12:34.000]  上帝要用三種不同的模式去做
[00:12:34.000 --> 00:12:35.000]  上帝要用三種不同的模式去做
[00:12:35.000 --> 00:12:36.000]  上帝要用三種不同的模式去做
[00:12:36.000 --> 00:12:37.000]  上帝要用三種不同的模式去做
[00:12:37.000 --> 00:12:38.000]  上帝要用三種不同的模式去做
[00:12:38.000 --> 00:12:39.000]  上帝要用三種不同的模式去做
[00:12:39.000 --> 00:12:40.000]  上帝要用三種不同的模式去做
[00:12:40.000 --> 00:12:55.000]  上帝要用三種不同的模式去做
[00:12:55.000 --> 00:12:56.000]  上帝要用三種不同的模式去做
[00:12:56.000 --> 00:12:57.000]  上帝要用三種不同的模式去做
[00:12:57.000 --> 00:12:58.000]  上帝要用三種不同的模式去做
[00:12:58.000 --> 00:12:59.000]  上帝要用三種不同的模式去做
[00:12:59.000 --> 00:13:00.000]  上帝要用三種不同的模式去做
[00:13:00.000 --> 00:13:01.000]  上帝要用三種不同的模式去做
[00:13:01.000 --> 00:13:02.000]  上帝要用三種不同的模式去做
[00:13:02.000 --> 00:13:03.000]  上帝要用三種不同的模式去做
[00:13:03.000 --> 00:13:04.000]  上帝要用三種不同的模式去做
[00:13:04.000 --> 00:13:05.000]  上帝要用三種不同的模式去做
[00:13:05.000 --> 00:13:06.000]  上帝要用三種不同的模式去做
[00:13:06.000 --> 00:13:07.000]  上帝要用三種不同的模式去做
[00:13:07.000 --> 00:13:08.000]  上帝要用三種不同的模式去做
[00:13:08.000 --> 00:13:10.000]  上帝要用三種不同的模式去做
[00:13:10.000 --> 00:13:11.000]  上帝要用三種不同的模式去做
[00:13:11.000 --> 00:13:12.000]  上帝要用三種不同的模式去做
[00:13:12.000 --> 00:13:13.000]  上帝要用三種不同的模式去做
[00:13:13.000 --> 00:13:14.000]  上帝要用三種不同的模式去做
[00:13:14.000 --> 00:13:15.000]  上帝要用三種不同的模式去做
[00:13:15.000 --> 00:13:16.000]  上帝要用三種不同的模式去做
[00:13:16.000 --> 00:13:17.000]  上帝要用三種不同的模式去做
[00:13:17.000 --> 00:13:18.000]  上帝要用三種不同的模式去做
[00:13:18.000 --> 00:13:19.000]  上帝要用三種不同的模式去做
[00:13:19.000 --> 00:13:20.000]  上帝要用三種不同的模式去做
[00:13:20.000 --> 00:13:21.000]  上帝要用三種不同的模式去做
[00:13:21.000 --> 00:13:22.000]  上帝要用三種不同的模式去做
[00:13:22.000 --> 00:13:23.000]  上帝要用三種不同的模式去做
[00:13:23.000 --> 00:13:43.000]  上帝要用三種不同的模式去做
[00:13:43.000 --> 00:13:44.000]  上帝要用三種不同的模式去做
[00:13:44.000 --> 00:13:45.000]  上帝要用三種不同的模式去做
[00:13:45.000 --> 00:13:46.000]  上帝要用三種不同的模式去做
[00:13:46.000 --> 00:13:47.000]  上帝要用三種不同的模式去做
[00:13:47.000 --> 00:13:48.000]  上帝要用三種不同的模式去做
[00:13:48.000 --> 00:13:49.000]  上帝要用三種不同的模式去做
[00:13:49.000 --> 00:13:50.000]  上帝要用三種不同的模式去做
[00:13:50.000 --> 00:13:51.000]  上帝要用三種不同的模式去做
[00:13:51.000 --> 00:13:52.000]  上帝要用三種不同的模式去做
[00:13:52.000 --> 00:14:21.900]  我和我的弟兄姊妹一起同工,我們同心在這些地方上面,不用投票都已經大家共識了,看到嗎?只不過做的時候,可以有不同的意見,巴拿巴就建議了,巴拿巴就建議,不如這樣,我們帶回之前那個馬河,
[00:14:22.000 --> 00:14:40.900]  叫做約翰馬河一起去,然後我們帶馬河約翰一起去,留意一下正經,和合本翻譯,有意要帶稱呼馬河的約翰同去,所以就是說,巴拿巴有意要帶稱呼馬河的約翰同去,是一個建議來的,是個建議,有沒有留意?有沒有留意?
[00:14:41.000 --> 00:15:07.900]  不是說我一定要,我說我一定要,他建議,但是他建議之後,他建議之後,拿出來這個議案,談了和保羅,保羅怎麼說?保羅怎麼說?三十八節寫得非常直接,三十八節寫得非常直接,留意那個轉接詞,connective,但,英文,but,我很怕那些人說but之後那些東西是沒有理由的。
[00:15:08.000 --> 00:15:31.900]  我很怕那些人說but之後那些東西是沒有理由的。有一次我和一個朋友去吃麵,我很喜歡吃麵的,有一次我和一個朋友去吃麵,我朋友也說,好啊,我們去吃麵,他說,好啊,我們去吃麵,不過,不過什麼呢?
[00:15:32.000 --> 00:16:00.900]  我就想吃日本拉麵,他又想吃雲吞麵,在這個情況下怎麼樣?我就這樣和他說,你為什麼想吃雲吞麵?你不要理,我喜歡。
