
[00:00:00.000 --> 00:00:05.040]  很高興和大家繼續去思想聖經神的話語
[00:01:47.700 --> 00:01:49.380]  永恆地「我是」
[00:01:50.460 --> 00:01:55.420]  所以在神學上的角度來看
[00:01:55.420 --> 00:01:57.740]  它就是那個「自有永有」
[00:01:57.740 --> 00:02:03.780]  因為在最遠遠遠推到太初的時候
[00:02:03.780 --> 00:02:05.780]  神是存在的
[00:02:05.780 --> 00:02:11.900]  所以沒有任何比「耶和華」神更早的
[00:02:11.900 --> 00:02:13.380]  如果是更早的
[00:02:13.380 --> 00:02:14.060]  那個是神
[00:02:14.060 --> 00:02:15.140]  不是「耶和華」神
[00:02:15.140 --> 00:02:19.540]  為什麼我要拿這個詩歌來討論這個問題呢?
[00:02:19.540 --> 00:02:21.740]  就是因為今天跟大家繼續去看
[00:02:21.740 --> 00:02:23.580]  啟述的第一章
[00:02:23.580 --> 00:02:26.380]  我們今天會由第十四節看起的
[00:02:26.380 --> 00:02:28.620]  嚴格來說是第十四節
[00:02:28.620 --> 00:02:30.260]  如果主若許可
[00:02:30.260 --> 00:02:32.060]  我們看到第十六節
[00:02:32.060 --> 00:02:33.460]  幾節的經文
[00:02:33.460 --> 00:02:36.660]  我要一點點重複
[00:02:36.660 --> 00:02:38.940]  第一章的十二和十三節
[00:02:38.940 --> 00:02:45.340]  作為一個四十五、十六節的一個 introduction
[00:02:45.340 --> 00:02:46.740]  一個開始那裡
[00:02:47.340 --> 00:02:49.580]  在一章第十二節那裡說到
[00:02:49.580 --> 00:02:54.340]  「我轉過身來,要看看是誰的聲音」
[00:02:54.340 --> 00:02:55.180]  這裡也有
[00:02:55.180 --> 00:02:59.180]  「我轉過身來,要看看是誰的聲音,再跟我說話」
[00:02:59.180 --> 00:03:01.180]  「我一轉過來看見」
[00:03:01.180 --> 00:03:02.700]  不是看到有聲音
[00:03:02.700 --> 00:03:05.780]  是看見有七個的金燈台
[00:03:05.780 --> 00:03:06.820]  有七個
[00:03:06.820 --> 00:03:08.420]  一、二、三、四、五、六、七
[00:03:08.420 --> 00:03:12.780]  就不是有時候我們在一些圖畫裡面看到
[00:03:12.780 --> 00:03:15.260]  就好像一棵樹那樣有七條枝
[00:03:15.260 --> 00:03:16.460]  中間一條
[00:03:16.460 --> 00:03:18.460]  然後兩邊每到三條就六條
[00:03:18.460 --> 00:03:21.100]  這個是有些燈是這樣的設計的
[00:03:21.100 --> 00:03:23.580]  但是這裡所說的不是那個意思
[00:03:23.580 --> 00:03:26.340]  是七個獨立的燈台在這裡
[00:03:26.340 --> 00:03:29.740]  我們也知道燈台的意思
[00:03:29.740 --> 00:03:31.140]  也跟大家分享過
[00:03:31.140 --> 00:03:32.580]  就是指一個教會
[00:03:32.580 --> 00:03:36.060]  所以我們說啟示錄第二章第三章的時候
[00:03:36.060 --> 00:03:38.380]  就說到有七個的教會
[00:03:38.380 --> 00:03:39.700]  遲一點我們去到那裡
[00:03:39.700 --> 00:03:42.900]  我們會每一個教會去詳細的去研究一下它
[00:03:42.900 --> 00:03:45.940]  但是來到第一章第十三節那裡
[00:03:45.940 --> 00:03:48.100]  它就說在燈台的中間
[00:03:48.100 --> 00:03:50.420]  有一位好象仁子的
[00:03:50.420 --> 00:03:54.060]  在這些教會當中
[00:03:54.060 --> 00:03:56.340]  換言之七個燈台代表教會
[00:03:56.340 --> 00:03:57.900]  在一個教會當中
[00:03:57.900 --> 00:04:00.540]  有一個是好象仁子的
[00:04:00.540 --> 00:04:02.820]  我曾經說過
[00:04:02.820 --> 00:04:05.460]  當耶穌基督在世上的時候
[00:04:05.460 --> 00:04:07.260]  祂還沒釘十字架
[00:04:07.260 --> 00:04:09.060]  還沒復活還沒升天
[00:04:09.060 --> 00:04:11.700]  耶穌基督就稱為叫仁子
[00:04:11.700 --> 00:04:13.940]  仁子就是人的兒子
[00:04:14.580 --> 00:04:17.860]  在耶穌基督在地上活著的時候
[00:04:17.860 --> 00:04:20.980]  是很重要讓人知道祂真是一個人來的
[00:04:20.980 --> 00:04:22.700]  為什麼祂真是一個人
[00:04:22.700 --> 00:04:24.420]  如果祂不是真是一個人
[00:04:24.420 --> 00:04:27.980]  祂只是一個幻影
[00:04:27.980 --> 00:04:30.940]  可能你說牧師為什麼你會說不是一個人就是幻影
[00:04:30.940 --> 00:04:34.980]  因為在歷代裡面曾經出現過
[00:04:34.980 --> 00:04:36.220]  教會歷史裡面出現過
[00:04:36.220 --> 00:04:38.380]  是有一種叫幻影派的
[00:04:38.380 --> 00:04:40.620]  就是說耶穌不是人來的
[00:04:41.340 --> 00:04:44.740]  祂死了只是一個幻覺幻影
[00:04:44.740 --> 00:04:45.820]  甚至祂的復活
[00:04:45.820 --> 00:04:49.180]  只不過是看到一個幻覺而已
[00:04:49.180 --> 00:04:53.780]  那時候祂就沒有真真正正是道成肉身
[00:04:53.780 --> 00:04:56.020]  沒有肉身
[00:04:56.020 --> 00:04:57.780]  祂也不會釘十字架
[00:04:57.780 --> 00:04:59.020]  死亦欠不到祭
[00:04:59.020 --> 00:05:00.540]  所以救恩是沒有成就的
[00:05:00.540 --> 00:05:02.300]  在異端會這樣跟你說
[00:05:02.300 --> 00:05:04.820]  所以在地上的時候
[00:05:04.820 --> 00:05:08.820]  是強調了其實耶穌基督的人性在這裡
[00:05:08.820 --> 00:05:10.860]  很重視
[00:05:11.540 --> 00:05:13.940]  但是當耶穌從死裡復活的時候
[00:05:13.940 --> 00:05:17.020]  祂就不再需要強調這個人性
[00:05:17.020 --> 00:05:17.900]  相反地
[00:05:17.900 --> 00:05:21.300]  祂看到是很像人子的
[00:05:21.300 --> 00:05:23.460]  很像人子
[00:05:23.460 --> 00:05:25.140]  就是整個人這樣的樣子
[00:05:25.140 --> 00:05:26.100]  那就是說什麼
[00:05:26.100 --> 00:05:31.420]  祂現在已經不是一個人子那種表現了
[00:05:31.420 --> 00:05:32.700]  人子的表現是什麼
[00:05:32.700 --> 00:05:34.020]  人的兒子的表現
[00:05:34.020 --> 00:05:35.500]  就是你和我都是人的兒子
[00:05:35.500 --> 00:05:36.580]  人的女
[00:05:36.580 --> 00:05:37.180]  這樣的意思
[00:05:37.180 --> 00:05:39.900]  人子其實就是人的子女
[00:05:39.900 --> 00:05:40.500]  這個意思
[00:05:41.380 --> 00:05:42.780]  我們會有限制的
[00:05:42.780 --> 00:05:47.380]  我們喜歡在這裡也可以
[00:05:47.380 --> 00:05:48.660]  突然間飛到那裡
[00:05:48.660 --> 00:05:50.500]  十萬九千里也可以
[00:05:50.500 --> 00:05:51.300]  是不可以的
[00:05:51.300 --> 00:05:56.180]  因為我們有人的物質的肉身的肉體的限制
[00:05:56.180 --> 00:06:00.780]  但是當耶穌基督從死裡復活的時候
[00:06:00.780 --> 00:06:01.940]  升天的時候
[00:06:01.940 --> 00:06:02.940]  以下
[00:06:02.940 --> 00:06:05.020]  我再看這裡就是說
[00:06:05.020 --> 00:06:08.060]  身穿鎚到腳的長袍
[00:06:08.060 --> 00:06:09.980]  胸間束著金帶
[00:06:11.340 --> 00:06:14.260]  其實這些是給我們去理解而已
[00:06:14.260 --> 00:06:18.180]  是不是主耶穌基督需要穿一件長袍
[00:06:18.180 --> 00:06:20.180]  是不是真的有這個需要呢
[00:06:20.180 --> 00:06:22.500]  其實這些的形容詞
[00:06:22.500 --> 00:06:24.140]  其實全部有祂那個
[00:06:24.140 --> 00:06:26.420]  我們叫做象徵的意義在這裡
[00:06:26.420 --> 00:06:27.740]  很symbolical(象徵性)的
[00:06:27.740 --> 00:06:30.020]  這樣的outfit
[00:06:30.020 --> 00:06:32.660]  這樣的衣著是代表什麼呢
[00:06:32.660 --> 00:06:35.980]  是代表了祭司
[00:06:35.980 --> 00:06:38.420]  甚至是要高級的祭司
[00:06:38.420 --> 00:06:40.660]  所以我們會說是大祭司
[00:06:42.140 --> 00:06:44.060]  這個我上次也曾經說過
[00:06:44.060 --> 00:06:45.940]  我不再詳細提這一點了
[00:06:45.940 --> 00:06:47.660]  好了
[00:06:47.660 --> 00:06:48.780]  接著呢
[00:06:48.780 --> 00:06:50.340]  由第十四節開始
[00:06:50.340 --> 00:06:52.460]  我和大家就要看看
[00:06:52.460 --> 00:06:56.100]  怎樣去形容這位好象人子的
[00:06:56.100 --> 00:06:57.900]  所以一章第十四節
[00:06:57.900 --> 00:06:58.260]  他就說
[00:06:58.260 --> 00:07:02.900]  他的頭與髮皆白如白羊毛如雪
[00:07:02.900 --> 00:07:05.420]  他的眼睛好象火焰
[00:07:05.420 --> 00:07:07.420]  這個就是一章第十四節
[00:07:08.060 --> 00:07:11.580]  大家手裡面是應該有一個廣道大綱
[00:07:11.580 --> 00:07:12.700]  附頁在這裡
[00:07:12.700 --> 00:07:14.100]  所以你跟著來看
[00:07:14.100 --> 00:07:17.060]  因為我會一直用很多聖經的經文
[00:07:17.060 --> 00:07:18.380]  去和大家看的
[00:07:18.380 --> 00:07:21.460]  今時今日有些人說話寫話
[00:07:21.460 --> 00:07:23.380]  就不是跟聖經說話寫話的
[00:07:23.380 --> 00:07:25.180]  他只不過是說話給你聽而已
[00:07:25.180 --> 00:07:27.980]  梁牧師你在暗示什麼呢
[00:07:27.980 --> 00:07:30.380]  我手裡面有一張報紙
[00:07:30.380 --> 00:07:31.500]  我昨晚看的
[00:07:31.500 --> 00:07:34.220]  這張報紙是七月五號
[00:07:34.220 --> 00:07:36.780]  七三零
[00:07:36.940 --> 00:07:38.780]  大家都有些人收這些報紙
[00:07:38.780 --> 00:07:40.660]  在裡面有一篇文章
[00:07:40.660 --> 00:07:43.820]  就是真正傳播發表出來的
[00:07:43.820 --> 00:07:45.300]  就是
[00:07:45.300 --> 00:07:48.420]  藤章佳音博士
[00:07:48.420 --> 00:07:50.940]  或者藤章佳音傳道
[00:07:50.940 --> 00:07:52.780]  就是藤近輝牧師的太太
[00:07:52.780 --> 00:07:54.660]  大家有沒有看過一篇這樣的文章
[00:07:54.660 --> 00:07:56.460]  有沒有人上班的時候
[00:07:56.460 --> 00:07:58.260]  地鐵收到七三零報紙
[00:07:58.260 --> 00:07:58.860]  有沒有
[00:07:58.860 --> 00:08:00.060]  沒有的
[00:08:00.060 --> 00:08:02.180]  有
[00:08:02.180 --> 00:08:03.620]  裡面其中有一篇
[00:08:03.620 --> 00:08:08.820]  就拍了張佳音博士的樣子出來的
[00:08:08.820 --> 00:08:10.460]  他說什麼呢
[00:08:10.460 --> 00:08:14.140]  他就是說東方閃電的真面目
[00:08:14.140 --> 00:08:15.420]  東方閃電
[00:08:15.420 --> 00:08:17.180]  很有趣的
[00:08:17.180 --> 00:08:18.300]  他給了一個題目
[00:08:18.300 --> 00:08:19.620]  遮遮掩掩
[00:08:19.620 --> 00:08:21.180]  羞羞埋埋
[00:08:21.180 --> 00:08:23.100]  遮遮掩掩
[00:08:23.100 --> 00:08:24.180]  羞羞埋埋
[00:08:24.180 --> 00:08:25.380]  意思是什麼呢
[00:08:25.380 --> 00:08:26.220]  就是
[00:08:26.220 --> 00:08:29.420]  他不想讓你知道他是東方閃電
[00:08:29.420 --> 00:08:31.580]  於是乎他不斷改名
[00:08:31.580 --> 00:08:33.100]  不斷改名
[00:08:33.100 --> 00:08:34.940]  有沒有聽過有些人不斷改名
[00:08:34.940 --> 00:08:39.340]  這麼大的新聞最近發生了
[00:08:39.340 --> 00:08:42.060]  你們沒有留意到有人是會改名的嗎
[00:08:42.060 --> 00:08:45.780]  有人會笑有人不會笑
[00:08:45.780 --> 00:08:49.460]  有人不知道叫什麼名字改了叫Peter呢
[00:08:49.460 --> 00:08:51.540]  都不知道我說什麼
[00:08:51.540 --> 00:08:52.860]  Anyway
[00:08:52.860 --> 00:08:56.460]  其實27年前他已經改過名了
[00:08:56.460 --> 00:08:59.300]  犯了法之後
[00:08:59.300 --> 00:09:00.580]  判了有罪
[00:09:00.580 --> 00:09:02.580]  有案底的改一下名
[00:09:03.420 --> 00:09:04.340]  Anyway
[00:09:04.340 --> 00:09:05.940]  東方閃電
[00:09:05.940 --> 00:09:09.020]  又改一下名叫做全能神教會
[00:09:09.020 --> 00:09:09.860]  一會兒什麼
[00:09:09.860 --> 00:09:11.940]  因典風聖搞到有些教會
[00:09:11.940 --> 00:09:14.100]  真的叫做因典什麼什麼會
[00:09:14.100 --> 00:09:16.260]  風聖搞得嚇得人們不敢去
[00:09:16.260 --> 00:09:21.500]  所以陳思母就說他們遮遮掩掩
[00:09:21.500 --> 00:09:23.180]  羞羞埋埋
[00:09:23.180 --> 00:09:26.020]  然後他就指出
[00:09:26.020 --> 00:09:27.620]  並非基督教
[00:09:27.620 --> 00:09:31.500]  我為什麼要跟大家分享這個呢
[00:09:31.500 --> 00:09:32.900]  因為其中一件事
[00:09:33.100 --> 00:09:36.140]  他就說他是第二
[00:09:36.140 --> 00:09:38.260]  他說他有六樣錯誤的地方
[00:09:38.260 --> 00:09:39.020]  多好啊
[00:09:39.020 --> 00:09:41.020]  他逐點去分析他
[00:09:41.020 --> 00:09:43.100]  第二點是什麼
[00:09:43.100 --> 00:09:45.460]  否定三一的真神
[00:09:45.460 --> 00:09:47.580]  否定了這個Trinity
[00:09:47.580 --> 00:09:51.220]  否定了聖父聖子聖靈三為一體這個真理
[00:09:51.220 --> 00:09:53.100]  大家有沒有發覺我講啟示錄的時候
[00:09:53.100 --> 00:09:54.900]  很多時候都講起這件事出來
[00:09:54.900 --> 00:09:57.020]  因為聖經是這樣講的
[00:09:57.020 --> 00:09:58.140]  是不是
[00:09:58.140 --> 00:10:00.060]  聖經是這樣講我們就要這樣講
[00:10:00.060 --> 00:10:01.380]  但是
[00:10:01.620 --> 00:10:05.260]  最可惜的是最近曾經有一個弟兄姊妹
[00:10:05.260 --> 00:10:09.500]  給了一張東方日報裡面是兩版Full Page
[00:10:09.500 --> 00:10:15.300]  這些報紙這麼小張一個版Full Page都不少錢
[00:10:15.300 --> 00:10:19.380]  你想一想東方日報裡面兩版的Full Page
[00:10:19.380 --> 00:10:21.860]  兩版Full Page要多少錢
[00:10:21.860 --> 00:10:23.620]  我不知道要多少錢
[00:10:23.620 --> 00:10:25.420]  那個弟兄姊妹說
[00:10:25.420 --> 00:10:26.140]  牧師
[00:10:26.140 --> 00:10:27.980]  我又沒有從頭到尾看完
[00:10:27.980 --> 00:10:29.460]  不過我還是這樣看一看
[00:10:29.460 --> 00:10:31.580]  但是我也不知道它有什麼問題
[00:10:32.620 --> 00:10:34.140]  你明不明白問題在哪裡
[00:10:34.140 --> 00:10:35.900]  都不看到有什麼問題出來
[00:10:35.900 --> 00:10:37.460]  所以
[00:10:37.460 --> 00:10:39.900]  藤師傅寫這篇文章非常好
[00:10:39.900 --> 00:10:41.380]  他說了六個問題出來
[00:10:41.380 --> 00:10:42.740]  不信聖經
[00:10:42.740 --> 00:10:44.020]  弄了一個女基督
[00:10:44.020 --> 00:10:46.980]  稍後又三為一體又有問題
[00:10:46.980 --> 00:10:48.740]  諸如此類的東西
[00:10:48.740 --> 00:10:51.820]  預言了什麼時候是世界末日
[00:10:51.820 --> 00:10:54.180]  結果過了又不認賬那些東西
[00:10:54.180 --> 00:10:56.900]  所以我們今天來到這裡繼續看
[00:10:56.900 --> 00:10:58.820]  從聖經的角度去看看
[00:10:58.820 --> 00:11:03.100]  耶穌基督究竟祂是什麼呢?
[00:11:03.100 --> 00:11:06.340]  在地上的時候祂自稱為仁子
[00:11:06.340 --> 00:11:07.660]  現在這裡
[00:11:07.660 --> 00:11:10.180]  聖經裡面就形容祂好像仁子
[00:11:10.180 --> 00:11:15.060]  就是說祂不只是仁子這麼簡單
[00:11:15.060 --> 00:11:17.060]  我記得那時候我曾經也說過一些
[00:11:17.060 --> 00:11:19.060]  點子什麼什麼這麼簡單
[00:11:19.060 --> 00:11:21.220]  我連點子什麼什麼我都忘記了
[00:11:21.220 --> 00:11:22.180]  好了
[00:11:22.180 --> 00:11:23.220]  在這裡就是
[00:11:23.220 --> 00:11:25.420]  祂的頭與髮皆白
[00:11:25.420 --> 00:11:26.260]  在原文
[00:11:26.260 --> 00:11:28.220]  其實不是頭和髮
[00:11:28.500 --> 00:11:31.660]  可以解法就是祂的頭髮
[00:11:31.660 --> 00:11:33.620]  你說穆斯林人家寫頭與髮
[00:11:33.620 --> 00:11:34.420]  你說頭髮呢?
[00:11:34.420 --> 00:11:35.620]  這些不跟你說那麼多了
[00:11:35.620 --> 00:11:37.420]  沒有什麼大的關係
[00:11:37.420 --> 00:11:38.740]  其實說到
[00:11:38.740 --> 00:11:41.300]  這位是好像仁子的
[00:11:41.300 --> 00:11:45.940]  是在約翰看見這個好像仁子
[00:11:45.940 --> 00:11:48.620]  是他在靈裡看見好像仁子的
[00:11:48.620 --> 00:11:53.100]  如果在第一章的第十節那裡
[00:11:53.100 --> 00:11:53.820]  就會說
[00:11:53.820 --> 00:11:55.620]  祂是被聖靈感動
[00:11:55.620 --> 00:11:57.580]  這個我曾經跟大家分享過
[00:11:57.580 --> 00:11:59.340]  不是聖靈感動那個字眼
[00:11:59.340 --> 00:12:01.060]  原文根本就不是聖靈感動
[00:12:01.060 --> 00:12:03.060]  是叫在靈的裡面
[00:12:03.060 --> 00:12:03.740]  是有
[00:12:03.740 --> 00:12:05.980]  under the control of the Holy Spirit
[00:12:05.980 --> 00:12:08.500]  在聖靈的掌管之下
[00:12:08.500 --> 00:12:10.980]  跟聖靈感動不同的
[00:12:10.980 --> 00:12:13.500]  我一會兒五堂就會說這個題目了
[00:12:13.500 --> 00:12:14.140]  繼續
[00:12:14.140 --> 00:12:20.180]  他看見在天上的這位耶穌基督
[00:12:20.180 --> 00:12:22.380]  祂的頭髮是白色的
[00:12:22.380 --> 00:12:24.780]  祂所看見的這位耶穌基督
[00:12:24.780 --> 00:12:26.380]  祂的頭髮是白色的
[00:12:26.380 --> 00:12:29.100]  像羊毛、像雪一樣那麼白的
[00:12:29.100 --> 00:12:31.380]  接著說到祂的眼睛
[00:12:31.380 --> 00:12:32.380]  驗祂的眼睛
[00:12:32.380 --> 00:12:34.540]  就像火焰一樣
[00:12:34.540 --> 00:12:36.700]  兩目如同火焰
[00:12:36.700 --> 00:12:38.740]  這代表什麼意思呢?
[00:12:38.740 --> 00:12:41.260]  這是一個很symbolical(象徵性)
[00:12:41.260 --> 00:12:44.740]  啟事錄很多時候是很symbolical(象徵性)
[00:12:44.740 --> 00:12:46.740]  是很象徵性的
[00:12:46.740 --> 00:12:47.580]  去表達
[00:12:47.580 --> 00:12:49.620]  不是真的給你看得到實物
[00:12:49.620 --> 00:12:51.180]  是象徵性的表達
[00:12:51.180 --> 00:12:54.620]  首先祂的頭髮是白的時候
[00:12:54.620 --> 00:12:56.500]  就像羊毛、像雪一樣
[00:12:56.500 --> 00:12:59.340]  這就代表了祂的聖潔
[00:12:59.340 --> 00:13:01.140]  這個我們不難想像得到
[00:13:01.140 --> 00:13:03.060]  代表了祂是聖潔的
[00:13:03.060 --> 00:13:05.820]  但是當說到頭髮是白的時候
[00:13:05.820 --> 00:13:06.900]  聖經怎麼說呢?
[00:13:06.900 --> 00:13:08.020]  不只是聖潔
[00:13:08.020 --> 00:13:09.940]  是說到祂是永恆的
[00:13:09.940 --> 00:13:12.300]  為什麼你說是永恆的呢?
[00:13:12.300 --> 00:13:16.540]  因為我們在《但義理書》第七章
[00:13:16.540 --> 00:13:21.180]  會說到耿古常傳者那裡
[00:13:21.180 --> 00:13:23.620]  是有提到祂的頭髮是什麼顏色的
[00:13:23.620 --> 00:13:25.300]  是耿古常傳者
[00:13:25.300 --> 00:13:27.540]  就是永恆的神
[00:13:27.540 --> 00:13:28.500]  永恆的神
[00:13:28.500 --> 00:13:30.580]  祂給我們看見祂的頭髮也是白色的
[00:13:30.580 --> 00:13:31.820]  當然了
[00:13:31.820 --> 00:13:32.940]  白頭髮
[00:13:32.940 --> 00:13:35.780]  黑頭髮就是年輕人、年輕女孩
[00:13:35.780 --> 00:13:39.180]  白頭髮代表了兩個可能性
[00:13:39.180 --> 00:13:40.500]  一個就是身體有問題
[00:13:40.500 --> 00:13:41.420]  頭髮變白
[00:13:41.420 --> 00:13:42.940]  第二個可能性
[00:13:42.940 --> 00:13:44.420]  就是三個可能性
[00:13:44.420 --> 00:13:45.540]  第二個可能性就是什麼呢?
[00:13:45.540 --> 00:13:46.540]  想太多了
[00:13:46.540 --> 00:13:47.700]  一夜白頭
[00:13:47.700 --> 00:13:48.820]  有些人這麼說
[00:13:48.820 --> 00:13:51.940]  第三個可能性就是年紀
[00:13:51.940 --> 00:13:53.820]  年紀差不多就會變白了
[00:13:53.820 --> 00:13:54.900]  這是很自然的
[00:13:54.900 --> 00:13:55.820]  生理上的
[00:13:55.820 --> 00:13:57.460]  那麼在這裡來說
[00:13:57.460 --> 00:13:59.220]  我們從聖經裡面來看
[00:13:59.220 --> 00:14:00.700]  原來有幾個代表
[00:14:00.700 --> 00:14:04.860]  就是代表了這位耶穌基督在天上的時候
[00:14:04.860 --> 00:14:08.940]  祂是表達了祂是聖潔、是永恆、是智慧和是尊嚴的
[00:14:08.940 --> 00:14:11.820]  如果我們在《但義理書》第七章第九節
[00:14:11.820 --> 00:14:13.340]  說我正觀看的時候
[00:14:13.340 --> 00:14:15.500]  有寶座設立
[00:14:15.500 --> 00:14:18.780]  上面坐著耿古常在者
[00:14:18.780 --> 00:14:21.380]  耿古常在寶座
[00:14:21.380 --> 00:14:23.180]  這個王座坐著誰呢?
[00:14:23.180 --> 00:14:25.340]  就叫做耿古常在者
[00:14:25.340 --> 00:14:27.460]  他的衣服潔白如雪
[00:14:27.460 --> 00:14:29.660]  頭髮如純淨的楊毛
[00:14:29.660 --> 00:14:30.340]  是不是?
[00:14:30.340 --> 00:14:32.420]  這是《但義理書》
[00:14:32.420 --> 00:14:34.180]  不是《新約啟示錄》
[00:14:34.180 --> 00:14:36.260]  在舊約的《但義理書》裡面
[00:14:36.260 --> 00:14:39.460]  已經讓我們看得見天上的這位
[00:14:39.460 --> 00:14:41.260]  坐在寶座上的是誰呢?
[00:14:41.260 --> 00:14:42.540]  就是神
[00:14:42.540 --> 00:14:44.140]  就是天父神
[00:14:44.140 --> 00:14:45.420]  就是耶和華神
[00:14:45.420 --> 00:14:47.100]  原來他形容祂的時候
[00:14:47.100 --> 00:14:50.140]  跟形容耶穌基督是不是很相似呢?
[00:14:51.740 --> 00:14:53.060]  當祂形容耶穌基督的時候
[00:14:53.060 --> 00:14:54.340]  就說祂頭髮潔白
[00:14:54.340 --> 00:14:55.620]  如白楊毛如雪
[00:14:55.620 --> 00:14:58.180]  當祂在《但義理書》第七章第九節的時候
[00:14:58.180 --> 00:15:02.660]  形容坐在寶座上的耿古常存者的時候
[00:15:02.660 --> 00:15:04.420]  祂的衣服潔白如雪
[00:15:04.420 --> 00:15:06.500]  頭髮潔淨如楊毛
[00:15:06.500 --> 00:15:07.340]  是不是?
[00:15:07.340 --> 00:15:09.340]  所以耶穌基督
[00:15:09.340 --> 00:15:11.980]  在天上的時候
[00:15:11.980 --> 00:15:14.740]  當約翰在靈裡面
[00:15:14.740 --> 00:15:16.780]  在聖靈的大靈裡面
[00:15:16.780 --> 00:15:18.340]  是被祂得到一個啟示
[00:15:18.340 --> 00:15:20.580]  看見耶穌基督在天上的時候
[00:15:20.580 --> 00:15:23.100]  其實跟聖父是很相似的
[00:15:23.100 --> 00:15:24.300]  當然了
[00:15:24.300 --> 00:15:26.060]  聖父、聖子、聖靈
[00:15:26.060 --> 00:15:27.260]  神的兒子
[00:15:27.260 --> 00:15:29.300]  是像神自己
[00:15:29.300 --> 00:15:29.980]  像天父
[00:15:29.980 --> 00:15:30.940]  一點也不奇怪
[00:15:30.940 --> 00:15:31.540]  是不是?
[00:15:31.540 --> 00:15:33.700]  所以在這裡
[00:15:33.700 --> 00:15:35.580]  我裡面有其他的經文
[00:15:35.580 --> 00:15:38.540]  我也不再詳細講了
[00:15:38.540 --> 00:15:41.020]  因為今天會比較多經文
[00:15:41.020 --> 00:15:41.580]  好了
[00:15:41.580 --> 00:15:42.460]  這是第一部分
[00:15:42.460 --> 00:15:43.580]  第二部分
[00:15:43.580 --> 00:15:45.180]  就是講到祂的眼睛
[00:15:45.180 --> 00:15:48.180]  兩目如同火焰
[00:15:49.900 --> 00:15:52.100]  祂的眼睛如同火焰的時候
[00:15:52.100 --> 00:15:53.380]  是代表什麼意思呢?
[00:15:53.380 --> 00:15:54.700]  我給了大家寫下
[00:15:54.700 --> 00:15:56.260]  就是代表祂全知
[00:15:56.260 --> 00:15:57.260]  就是說
[00:15:57.260 --> 00:15:58.820]  祂是 Omniscience 的
[00:15:58.820 --> 00:16:00.060]  Omniscience 的意思
[00:16:00.060 --> 00:16:02.860]  就是祂什麼都知道
[00:16:02.860 --> 00:16:04.340]  祂什麼都看穿了
[00:16:04.340 --> 00:16:05.980]  祂的眼睛是
[00:16:05.980 --> 00:16:07.820]  好像火焰
[00:16:07.820 --> 00:16:10.220]  如果我們以今時今日的語言
[00:16:10.220 --> 00:16:12.820]  如果約翰是今天世代的人
[00:16:12.820 --> 00:16:14.980]  你猜祂用什麼來形容祂的眼睛呢?
[00:16:14.980 --> 00:16:18.100]  我們會怎麼形容祂的眼睛呢?
[00:16:19.940 --> 00:16:21.460]  是不是還用火焰呢?
[00:16:21.460 --> 00:16:25.740]  可能用X光
[00:16:25.740 --> 00:16:26.660]  是不是?
[00:16:26.660 --> 00:16:29.900]  祂的眼睛簡直是X光眼
[00:16:29.900 --> 00:16:32.460]  其實現在最新的科技
