
[00:00:00.000 --> 00:00:06.240]  今天和大家分享的題目是「突破魯莽,敬神尊人」
[00:01:59.240 --> 00:02:01.200]  這個喚灑不是猜情尋
[00:02:01.200 --> 00:02:04.880]  原來他們是受著迦南宗教的影響
[00:02:04.880 --> 00:02:06.880]  以為神是怎樣的
[00:02:06.880 --> 00:02:08.400]  他們知道神是沒有形象
[00:02:08.400 --> 00:02:10.880]  但是他會做一些事出來
[00:02:10.880 --> 00:02:12.680]  當神在當中
[00:02:12.680 --> 00:02:14.440]  他們喚灑是甚麼呢?
[00:02:14.440 --> 00:02:15.560]  是放縱
[00:02:15.560 --> 00:02:18.240]  因為迦南人去敬拜完偶像
[00:02:18.240 --> 00:02:21.520]  就會發生一些很淫亂的行為
[00:02:21.520 --> 00:02:23.720]  為甚麼要做金牛獨呢?
[00:02:23.720 --> 00:02:25.760]  我想我們香港人會比較容易明白
[00:02:25.760 --> 00:02:30.840]  考考大家對中國文化有多少認識
[00:02:30.840 --> 00:02:33.200]  哪吒有過甚麼?
[00:02:33.200 --> 00:02:34.440]  風火輪,沒錯
[00:02:34.440 --> 00:02:36.120]  二郎神樣展
[00:02:36.120 --> 00:02:37.720]  有隻
[00:02:37.720 --> 00:02:40.440]  有隻孝天犬
[00:02:40.440 --> 00:02:41.240]  好了
[00:02:41.240 --> 00:02:42.520]  有些人可能不太懂
[00:02:42.520 --> 00:02:45.280]  八仙有個叫張果老
[00:02:45.280 --> 00:02:47.280]  張果老是甚麼?
[00:02:47.280 --> 00:02:49.760]  老,他要倒轉頭來坐
[00:02:49.760 --> 00:02:52.080]  梁牧師在大埔有甚麼呢?
[00:02:52.080 --> 00:02:53.440]  是有單車的
[00:02:53.440 --> 00:02:55.120]  所以有些人看到我單車在那裏
[00:02:55.120 --> 00:02:56.480]  梁牧師回來了
[00:02:56.480 --> 00:02:57.320]  單車不在那裏
[00:02:57.320 --> 00:02:58.120]  梁牧師走了
[00:02:58.120 --> 00:02:59.840]  就像你們這樣
[00:02:59.840 --> 00:03:03.560]  所以他們認為神是有一隻坐騎
[00:03:03.560 --> 00:03:05.680]  他們不敢雕刻一個神
[00:03:05.680 --> 00:03:07.520]  但是他雕刻那隻金牛
[00:03:07.520 --> 00:03:08.880]  然後怎樣呢?
[00:03:08.880 --> 00:03:10.440]  神就在上面
[00:03:10.440 --> 00:03:12.680]  所以我們是向耶和華守節
[00:03:12.680 --> 00:03:14.680]  他被迦南宗教影響
[00:03:14.680 --> 00:03:16.800]  所以不可離但去雕刻偶像
[00:03:16.800 --> 00:03:17.920]  是這個意思
[00:03:17.920 --> 00:03:20.360]  好了,第三條誡命是甚麼呢?
[00:03:20.360 --> 00:03:21.840]  就是我們很熟悉的
[00:03:21.840 --> 00:03:24.280]  好,我們一起再讀第二十章的第七節
[00:03:24.280 --> 00:03:25.280]  我們一起讀出
[00:03:25.280 --> 00:03:36.120]  這個網稱
[00:03:36.120 --> 00:03:37.920]  記住是用這個網字
[00:03:37.920 --> 00:03:40.120]  因為傳道很好
[00:03:40.120 --> 00:03:41.600]  「牧師你有沒有寫錯字?」
[00:03:41.600 --> 00:03:43.120]  「魯網」的「網」不是這個字
[00:03:43.120 --> 00:03:44.680]  即是我剛才的主題
[00:03:44.680 --> 00:03:46.520]  但聖經是用這個網稱
[00:03:46.520 --> 00:03:48.840]  所以我不可以離但去魯網
[00:03:48.840 --> 00:03:49.960]  是這個意思
[00:03:49.960 --> 00:03:50.720]  好了
[00:03:50.720 --> 00:03:52.800]  這一條誡命的目的是甚麼呢?
[00:03:52.800 --> 00:03:54.800]  就是叫我們對神有尊敬
[00:03:54.800 --> 00:03:56.600]  有敬畏
[00:03:56.600 --> 00:03:58.400]  我們不可以隨便的
[00:03:58.400 --> 00:03:59.320]  離但去
[00:03:59.320 --> 00:04:00.760]  呼求神的名
[00:04:00.760 --> 00:04:03.640]  英國其實慢慢變成一個回教國家
[00:04:03.640 --> 00:04:04.400]  很可憐
[00:04:04.400 --> 00:04:06.120]  都叫西方國家
[00:04:06.120 --> 00:04:08.600]  有時候看美國的電影、英國的電影
[00:04:08.600 --> 00:04:10.360]  他們遇到一些困難
[00:04:10.360 --> 00:04:11.840]  遇到一些不幸的時候
[00:04:11.840 --> 00:04:12.640]  撞了板
[00:04:12.640 --> 00:04:14.080]  他們會怎樣說呢?
[00:04:14.080 --> 00:04:17.720]  「我的天啊!耶穌基督!」
[00:04:17.720 --> 00:04:20.920]  但他們不是祈禱跟神說話
[00:04:20.920 --> 00:04:21.960]  剛才我撞了板
[00:04:21.960 --> 00:04:23.720]  我都不敢說「我的天啊!耶穌基督!」
[00:04:23.720 --> 00:04:25.080]  我只說「主日求祢憐憫」
[00:04:25.080 --> 00:04:27.440]  我真的很謙卑地去祈禱
[00:04:27.440 --> 00:04:30.840]  因為神是尊貴榮耀的
[00:04:30.840 --> 00:04:32.040]  你來到這樣叫的時候
[00:04:32.040 --> 00:04:35.080]  你絕對不是對神有尊重
[00:04:35.080 --> 00:04:37.400]  在香港
[00:04:37.400 --> 00:04:40.120]  如果有些人說話長篇大論
[00:04:40.120 --> 00:04:40.800]  就會說
[00:04:40.800 --> 00:04:44.120]  「不要跟我說耶穌」
[00:04:44.120 --> 00:04:46.880]  我爸爸也試過這樣跟我說話
[00:04:46.880 --> 00:04:48.320]  我馬上看著爸爸
[00:04:48.320 --> 00:04:49.320]  我爸爸馬上會懂得
[00:04:49.320 --> 00:04:50.240]  「不要跟我說觀音」
[00:04:50.240 --> 00:04:52.240]  我爸爸轉述很快
[00:04:52.240 --> 00:04:53.520]  為什麼呢?
[00:04:53.520 --> 00:04:54.880]  我有家用給他
[00:04:54.880 --> 00:04:56.120]  他知道我是牧師
[00:04:56.120 --> 00:04:57.040]  他知道我這樣說
[00:04:57.040 --> 00:04:59.520]  是得罪了我所信的神
[00:04:59.520 --> 00:05:00.760]  這也是我們要反省的
[00:05:00.760 --> 00:05:02.320]  我們有時候說話太長篇大論
[00:05:02.320 --> 00:05:05.600]  所以別人會叫我們不要說耶穌
[00:05:05.600 --> 00:05:09.200]  而我當年是一個足球迷
[00:05:09.200 --> 00:05:12.200]  我捧那隊足球隊叫做「精工足球隊」
[00:05:12.200 --> 00:05:14.200]  我不知道有多少人來認識
[00:05:14.200 --> 00:05:17.360]  10號是胡國雄
[00:05:17.360 --> 00:05:19.880]  11號是誰呢?
[00:05:19.880 --> 00:05:21.320]  就是居尼
[00:05:21.320 --> 00:05:23.320]  整個名字叫做「大力居尼」
[00:05:23.320 --> 00:05:26.800]  居尼是第一個英國的球員
[00:05:26.800 --> 00:05:29.640]  去香港打足球的
[00:05:29.640 --> 00:05:30.880]  但當時不是打精工
[00:05:30.880 --> 00:05:31.960]  而是打流浪
[00:05:31.960 --> 00:05:33.560]  流浪的領隊叫做「不特利」
[00:05:33.560 --> 00:05:36.120]  引入這些「重金」裏面的居尼
[00:05:36.120 --> 00:05:37.680]  他做得很快
[00:05:37.680 --> 00:05:40.080]  那些人一看「精工」那些
[00:05:40.080 --> 00:05:41.280]  「耶穌!快點啊!」
[00:05:41.280 --> 00:05:42.280]  怎麼會叫他「耶穌」呢?
[00:05:42.280 --> 00:05:43.840]  原來他滿臉鬍鬚
[00:05:43.840 --> 00:05:47.720]  樣子很像圖畫裏面的耶穌
[00:05:47.720 --> 00:05:49.800]  我也照樣捧「精工」
[00:05:49.800 --> 00:05:51.480]  但我跟其他人不同
[00:05:51.480 --> 00:05:52.440]  「居尼!快點啊!」
[00:05:52.440 --> 00:05:53.240]  別人會模仿我
[00:05:53.240 --> 00:05:55.640]  「居尼?我這麼快就叫做居尼?」
[00:05:55.640 --> 00:05:56.800]  別人是習慣了叫「耶穌」
[00:05:56.800 --> 00:05:58.440]  但我不可以忘清神的名字
[00:05:58.440 --> 00:05:59.680]  你明白我的意思嗎?
[00:05:59.680 --> 00:06:01.200]  如果我們知道我們的神是
[00:06:01.200 --> 00:06:04.240]  「尊貴榮耀,滿有權能」
[00:06:04.240 --> 00:06:07.760]  我們怎麼可以隨便地說祂的名字呢?
[00:06:07.760 --> 00:06:10.520]  你知不知道他們抄寫聖經是怎樣的呢?
[00:06:10.520 --> 00:06:11.760]  有機會跟大家有意識
[00:06:11.760 --> 00:06:12.400]  你就會知道
[00:06:12.400 --> 00:06:14.880]  他們抄寫聖經是很嚴謹的
[00:06:14.880 --> 00:06:16.160]  不是抄寫很多
[00:06:16.160 --> 00:06:17.400]  當一個人抄寫的時候
[00:06:17.400 --> 00:06:19.880]  有兩個人看著他有沒有寫錯
[00:06:19.880 --> 00:06:21.720]  一到「耶和華」這個名字
[00:06:21.720 --> 00:06:23.960]  他們是漏空它
[00:06:23.960 --> 00:06:25.360]  是不寫的
[00:06:25.360 --> 00:06:27.280]  好了,整卷寫完之後
[00:06:27.280 --> 00:06:29.080]  才要填上去
[00:06:29.080 --> 00:06:31.640]  填上去之前要做什麼呢?
[00:06:31.640 --> 00:06:33.200]  他們是禁食
[00:06:33.200 --> 00:06:35.200]  然後行潔淨禮
[00:06:35.200 --> 00:06:38.000]  然後才要很謹慎地
[00:06:38.000 --> 00:06:40.400]  將神的名字填上去
[00:06:40.400 --> 00:06:42.440]  剛才沒有寫的那些地方
[00:06:42.440 --> 00:06:45.120]  所以他們對神有很大的尊敬
[00:06:45.120 --> 00:06:46.240]  如果我們知道我們的神是
[00:06:46.240 --> 00:06:47.520]  「滿有尊貴榮耀」的神
[00:06:47.520 --> 00:06:48.800]  我們怎麼可以輕率呢?
[00:06:48.800 --> 00:06:49.920]  最簡單舉個例子
[00:06:49.920 --> 00:06:51.040]  我不知道你怎麼看
[00:06:51.040 --> 00:06:52.360]  有很多人已經回到香港
[00:06:52.360 --> 00:06:54.360]  有些人從香港過來
[00:06:54.360 --> 00:06:56.080]  當你坐飛機
[00:06:56.080 --> 00:06:58.120]  你望向下面的時候
[00:06:58.120 --> 00:07:00.440]  你能否看到任何人呢?
[00:07:00.440 --> 00:07:02.680]  是看不到的
[00:07:02.680 --> 00:07:04.880]  如果我們相信我們的神在高天之上
[00:07:04.880 --> 00:07:07.240]  但是祂竟然垂顧我們
[00:07:07.240 --> 00:07:08.240]  體察到我們
[00:07:08.240 --> 00:07:09.880]  了解我們
[00:07:09.880 --> 00:07:11.560]  我們哪有膽量
[00:07:11.560 --> 00:07:15.160]  很輕率地去面對我們的神
[00:07:15.160 --> 00:07:18.200]  所以不可以忘稱神的名
[00:07:18.200 --> 00:07:20.760]  這給我們一個很大的提醒
[00:07:20.760 --> 00:07:24.000]  但是有些人會利用神的名字
[00:07:24.000 --> 00:07:27.080]  當年馬時亨當地鐵的主席
[00:07:27.080 --> 00:07:28.720]  不是一次壞了地鐵
[00:07:28.720 --> 00:07:31.320]  就發脾氣罵記者
[00:07:31.320 --> 00:07:32.240]  罵完記者
[00:07:32.240 --> 00:07:34.800]  第二天他知道自己壞了
[00:07:34.800 --> 00:07:36.440]  於是他走出來說
[00:07:36.440 --> 00:07:39.360]  昨天因為天氣很熱
[00:07:39.360 --> 00:07:41.720]  所以可能我沒有祈禱
[00:07:41.720 --> 00:07:43.720]  所以就暴躁了
[00:07:43.720 --> 00:07:45.200]  你錯就錯了
[00:07:45.200 --> 00:07:48.320]  你為什麼要拿這個信仰來開玩笑
[00:07:48.320 --> 00:07:50.640]  這就是望稱神的名
[00:07:50.640 --> 00:07:52.640]  所以我們要絕對小心
[00:07:52.640 --> 00:07:54.000]  你不要忘記
[00:07:54.000 --> 00:07:56.640]  如果當年中國傳統的時候
[00:07:56.640 --> 00:07:59.120]  新的皇帝登基
[00:07:59.120 --> 00:08:01.160]  如果你的名字跟他相同的話
[00:08:01.160 --> 00:08:03.240]  民間的人要怎麼樣呢?
[00:08:03.240 --> 00:08:05.040]  馬上要改名字
[00:08:05.040 --> 00:08:10.120]  不可以跟皇帝的名字相符
[00:08:10.120 --> 00:08:11.200]  所以今天我們看到
[00:08:11.200 --> 00:08:12.320]  原來很多人
[00:08:12.320 --> 00:08:14.320]  包括未信的人
[00:08:14.320 --> 00:08:16.600]  都會忘稱神的名
[00:08:16.600 --> 00:08:17.560]  大家看這些經文
[00:08:17.560 --> 00:08:18.680]  我們不讀出來了
[00:08:18.680 --> 00:08:21.560]  耶駒別是一個拜巴力的人
[00:08:21.560 --> 00:08:22.680]  他說到
[00:08:22.680 --> 00:08:24.760]  如果明天我不殺了以利亞
[00:08:24.760 --> 00:08:26.640]  因為他對付我才知道
[00:08:26.640 --> 00:08:31.760]  願意神明重重的去刑罰我
[00:08:31.760 --> 00:08:34.240]  他都用他的神的名字
[00:08:34.240 --> 00:08:35.280]  如果我做不到這件事
[00:08:35.280 --> 00:08:36.280]  神就懲罰我
[00:08:36.280 --> 00:08:37.360]  卞哈達也是
[00:08:37.360 --> 00:08:39.240]  如果我不打倒以色列
[00:08:39.240 --> 00:08:42.560]  願意我的神明重重的來刑罰我
[00:08:42.560 --> 00:08:43.600]  你有沒有留意到
[00:08:43.600 --> 00:08:45.880]  他都用神的名字
[00:08:45.880 --> 00:08:47.040]  你好像一個極端天使
[00:08:47.040 --> 00:08:48.640]  但是要留意
[00:08:48.640 --> 00:08:51.200]  他們兩個都輸了
[00:08:51.200 --> 00:08:52.520]  他有沒有來得去
[00:08:52.520 --> 00:08:53.440]  守他的承諾?
[00:08:53.440 --> 00:08:54.280]  沒有的
[00:08:54.280 --> 00:08:56.000]  所以求神要幫助我們
[00:08:56.000 --> 00:09:00.520]  但是連神所愛的王大衛
[00:09:00.520 --> 00:09:02.160]  都同樣犯這個錯
[00:09:02.160 --> 00:09:04.080]  我們一起讀《撒慕爾記》
[00:09:04.080 --> 00:09:05.400]  上二十五章二十二節
[00:09:05.400 --> 00:09:06.440]  我們一起讀出
[00:09:06.440 --> 00:09:18.160]  這也是值得我們去探討的經文
[00:09:18.160 --> 00:09:23.360]  因為大衛叫僕人去找一個有錢人
[00:09:23.360 --> 00:09:24.560]  叫拿伯
[00:09:24.560 --> 00:09:27.040]  說道我們一直都有保護你
[00:09:27.040 --> 00:09:28.600]  現在你們豐收
[00:09:28.600 --> 00:09:29.800]  可不可以給我們一些食物?
[00:09:29.800 --> 00:09:30.680]  拿伯說
[00:09:30.680 --> 00:09:33.160]  耶駒的兒子是誰?
[00:09:33.160 --> 00:09:34.120]  我們也要給他
[00:09:34.120 --> 00:09:35.080]  即是我們廣東話
[00:09:35.080 --> 00:09:37.160]  我認識你是老鼠
[00:09:37.160 --> 00:09:39.120]  大衛聽了之後就說
[00:09:39.120 --> 00:09:41.120]  這樣對付我?
[00:09:41.120 --> 00:09:42.440]  接著他又說
[00:09:42.440 --> 00:09:45.200]  我明天就要殺光拿伯所有的藍丁
[00:09:45.200 --> 00:09:46.120]  如果我不殺光
[00:09:46.120 --> 00:09:48.120]  願意神重重懲罰我
[00:09:48.120 --> 00:09:51.520]  他又用神的名字來做自己的事
[00:09:51.520 --> 00:09:53.000]  這裡有兩個問題
[00:09:53.000 --> 00:09:53.920]  大家試想想
[00:09:53.920 --> 00:09:55.240]  我挑戰基督徒
[00:09:55.240 --> 00:09:57.000]  要他們研讀聖經
[00:09:57.000 --> 00:09:58.400]  前一章聖經
[00:09:58.400 --> 00:10:01.920]  他饒恕了追殺他的蘇羅
[00:10:01.920 --> 00:10:03.760]  他可以殺他,但他不殺他
[00:10:03.760 --> 00:10:06.480]  接著為何人家說一句話
[00:10:06.480 --> 00:10:07.920]  他就要殺人全家呢?
[00:10:07.920 --> 00:10:08.680]  還有
[00:10:08.680 --> 00:10:10.840]  他說他保護人
[00:10:10.840 --> 00:10:12.920]  那不就是古代的聖衣件?
[00:10:12.920 --> 00:10:14.320]  即是小混混
[00:10:14.320 --> 00:10:16.040]  收保護費
[00:10:16.040 --> 00:10:17.320]  我不知道大家
[00:10:17.320 --> 00:10:19.360]  你有沒有好好地思想經文
[00:10:19.360 --> 00:10:20.520]  不過今天不說這些
[00:10:20.520 --> 00:10:22.360]  但至少我們看到大衛
[00:10:22.360 --> 00:10:24.120]  是會拿神的名字來
[00:10:24.120 --> 00:10:25.440]  但他做甚麼呢?
[00:10:25.440 --> 00:10:27.720]  給自己一些類似的保證
[00:10:27.720 --> 00:10:29.000]  我們作為基督徒
[00:10:29.000 --> 00:10:30.760]  我們現今應該怎樣做呢?
[00:10:30.760 --> 00:10:32.640]  第一件事我們要很小心
[00:10:32.640 --> 00:10:34.000]  就是我們的祈禱
[00:10:34.000 --> 00:10:36.920]  我們先讀哥倫多前書第十四章第十五節
[00:10:36.920 --> 00:10:37.960]  我們一起讀出
[00:10:37.960 --> 00:10:43.400]  「我用力歌歌,也用力聲歌歌」
[00:10:43.400 --> 00:10:47.720]  「我用力歌唱,也用力聲歌唱」
[00:10:47.720 --> 00:10:50.640]  我們祈禱就是將我們的感受向神來說
[00:10:50.640 --> 00:10:53.440]  我們不需要有一些很美麗的措辭
[00:10:53.440 --> 00:10:54.840]  神都會聽的
[00:10:54.840 --> 00:10:55.720]  嬰兒
[00:10:55.720 --> 00:11:00.720]  「欸欸欸」,父母會說「你講甚麼?不知你講甚麼?閉嘴吧」不會的
[00:11:00.720 --> 00:11:02.920]  是很開心的,是跟神溝通的
[00:11:02.920 --> 00:11:05.800]  但聖經說我們不只是將我們的感受
[00:11:05.800 --> 00:11:07.320]  我們都要用悟性禱告
[00:11:07.320 --> 00:11:09.240]  我們都要想一想我們為甚麼祈禱
[00:11:09.240 --> 00:11:11.440]  我祈禱的內容是甚麼?
[00:11:11.440 --> 00:11:13.240]  我們的主席剛才帶領我們禱告
[00:11:13.240 --> 00:11:14.800]  他有寫禱文的應該
[00:11:14.800 --> 00:11:15.600]  我很相信
[00:11:15.600 --> 00:11:17.280]  這不是錯的,是對的
[00:11:17.280 --> 00:11:18.520]  特別是帶領的時候
[00:11:18.520 --> 00:11:20.000]  我要一篇好的禱文
[00:11:20.000 --> 00:11:21.640]  知道我祈甚麼
[00:11:21.640 --> 00:11:23.840]  所以我們用悟性去禱告
[00:11:23.840 --> 00:11:26.240]  同樣地,我們今天敬拜的時候
[00:11:26.240 --> 00:11:27.880]  我們都要怎樣?
[00:11:27.880 --> 00:11:30.600]  我們是在跟神說給神聽的
[00:11:30.600 --> 00:11:32.480]  在唱給神聽的
[00:11:32.480 --> 00:11:33.640]  所以我們要很小心
[00:11:33.640 --> 00:11:38.240]  你唱的和你心裏所想的是否一樣呢?
[00:11:38.240 --> 00:11:39.640]  很簡單舉個例子
[00:11:39.640 --> 00:11:42.000]  當年我帶領教會的時候
[00:11:42.000 --> 00:11:44.840]  有一首歌我是不會唱的
[00:11:44.840 --> 00:11:46.680]  特別是收奉獻的時候
[00:11:46.680 --> 00:11:48.280]  那首是甚麼歌呢?
[00:11:48.280 --> 00:11:51.560]  就是「傳所有奉獻」
[00:11:51.560 --> 00:11:54.000]  當我唱這首歌的時候
[00:11:54.000 --> 00:11:54.960]  有些人會傳奉獻袋
[00:11:54.960 --> 00:11:56.960]  有些人甚至不奉獻
[00:11:56.960 --> 00:11:59.640]  奉獻可能只是奉獻細紙而已
[00:11:59.640 --> 00:12:01.120]  如果唱完這首歌之後
[00:12:01.120 --> 00:12:02.960]  散會我站在門口
[00:12:02.960 --> 00:12:04.720]  打籃包給我看看
[00:12:04.720 --> 00:12:05.920]  還有錢的
[00:12:05.920 --> 00:12:07.560]  剛才你唱了「傳所有奉獻」
[00:12:07.560 --> 00:12:09.120]  即是你在欺騙神
[00:12:09.120 --> 00:12:11.400]  所以我叫教會千萬不要播放這首歌
[00:12:11.400 --> 00:12:12.520]  唱這首歌
[00:12:12.520 --> 00:12:16.360]  免得陷弟兄姊妹於罪
[00:12:16.360 --> 00:12:18.760]  我已經奉獻了讀神學
[00:12:18.760 --> 00:12:20.720]  但我一首歌都不肯唱
[00:12:20.720 --> 00:12:22.520]  直到第三年
[00:12:22.520 --> 00:12:25.000]  我願意信服之後我才肯唱
[00:12:25.000 --> 00:12:27.440]  我記得我已經奉獻給神了
[00:12:27.440 --> 00:12:29.360]  就是《青年聖歌合定本》
[00:12:29.360 --> 00:12:30.880]  紅色的
[00:12:30.880 --> 00:12:33.480]  「主令我何往必去」
[00:12:33.480 --> 00:12:35.680]  究竟是不是神要我去哪裡
[00:12:35.680 --> 00:12:37.560]  我都會去呢?
[00:12:37.560 --> 00:12:39.280]  未必的
[00:12:39.280 --> 00:12:40.800]  譬如很簡單舉個例子
[00:12:40.800 --> 00:12:42.160]  如果神說你回香港了
[00:12:42.160 --> 00:12:44.320]  那我真的要考慮了
[00:12:44.320 --> 00:12:46.400]  但反而為我祈禱
[00:12:46.400 --> 00:12:50.160]  我下一年會去委內瑞拉
[00:12:50.160 --> 00:12:51.480]  我家人聽到會說
[00:12:51.480 --> 00:12:53.040]  「你不是吧?又去?」
[00:12:53.040 --> 00:12:54.160]  「很恐怖的地方」
[00:12:54.160 --> 00:12:55.200]  「你答應了我不去」
[00:12:55.200 --> 00:12:57.680]  「我答應了我忘記了」
[00:12:57.680 --> 00:13:00.000]  但委內瑞拉有七間教會聯合
[00:13:00.000 --> 00:13:01.000]  很感動的
[00:13:01.000 --> 00:13:03.120]  我今次是第四次去
[00:13:03.120 --> 00:13:04.960]  上一次是九年前去
[00:13:04.960 --> 00:13:06.480]  但他們已經越來越少華人
[00:13:06.480 --> 00:13:07.640]  幾乎都走了
[00:13:07.640 --> 00:13:10.640]  現在向委內瑞拉人傳福音
[00:13:10.640 --> 00:13:12.440]  七間教會聯合有聚會
[00:13:12.440 --> 00:13:15.400]  有兩間教會在很遠的地方
[00:13:15.400 --> 00:13:16.440]  山區
[00:13:16.440 --> 00:13:18.880]  要坐公共巴士五、六個小時
[00:13:18.880 --> 00:13:20.880]  去帶睡袋去教會睡
[00:13:20.880 --> 00:13:22.320]  然後聽道
[00:13:22.320 --> 00:13:25.280]  三天之後就會坐車回去
[00:13:25.280 --> 00:13:27.280]  他們說我們現在經濟很弱
[00:13:27.280 --> 00:13:28.280]  所以我們只可以
[00:13:28.280 --> 00:13:31.080]  募私盡可能出三分之一機票
[00:13:31.080 --> 00:13:32.400]  我又豪邁
[00:13:32.400 --> 00:13:33.720]  不需要
[00:13:33.720 --> 00:13:35.640]  「你的錢留給你們吧」
[00:13:35.640 --> 00:13:37.800]  我自己去籌
[00:13:37.800 --> 00:13:39.280]  這些就是甚麼呢?
[00:13:39.280 --> 00:13:40.800]  就是你看到的時候
[00:13:40.800 --> 00:13:42.520]  原來那個地方
[00:13:42.520 --> 00:13:44.360]  我們想是有危險
[00:13:44.360 --> 00:13:45.560]  但至少對我們來說
[00:13:45.560 --> 00:13:47.560]  那個危險是搶劫而已
[00:13:47.560 --> 00:13:50.520]  就不會令到你失去自由
[00:13:50.520 --> 00:13:51.880]  你明不明白這個意思?
[00:13:51.880 --> 00:13:54.080]  那究竟是否主領我何往必去呢?
[00:13:54.080 --> 00:13:55.440]  我有質疑的
[00:13:55.440 --> 00:13:57.160]  所以我不敢唱
[00:13:57.160 --> 00:13:58.920]  所以今天我們要唱詩的時候
[00:13:58.920 --> 00:14:00.920]  不要唱得太輕鬆
[00:14:00.920 --> 00:14:02.880]  原來你是在向神說的
[00:14:02.880 --> 00:14:05.320]  我怎樣可以忘清神的名呢?
[00:14:05.320 --> 00:14:06.840]  還有就是
[00:14:06.840 --> 00:14:08.880]  我們有時候會犯一個錯
[00:14:08.880 --> 00:14:09.680]  那個錯是甚麼呢?
[00:14:09.680 --> 00:14:11.440]  就是當我們有困難的時候
[00:14:11.440 --> 00:14:13.080]  我們會去祈禱
[00:14:13.080 --> 00:14:14.680]  然後跟神有談判
[00:14:14.680 --> 00:14:16.480]  神說如果你幫了我之後
[00:14:16.480 --> 00:14:18.960]  我就會做甚麼、做甚麼、做甚麼
[00:14:18.960 --> 00:14:21.120]  當神真的幫了你之後
[00:14:21.120 --> 00:14:25.080]  你是否真的要依著你的承諾去做呢?
[00:14:25.080 --> 00:14:26.920]  不要忘記你的祈禱是甚麼
[00:14:26.920 --> 00:14:29.200]  最後那句是甚麼呢?
[00:14:29.200 --> 00:14:33.240]  「奉主耶穌基督的名禱告阿們」
[00:14:33.240 --> 00:14:34.320]  奉主耶穌的名
