
[00:00:00.000 --> 00:00:03.960]  好 今日講題是人生轉捩點
[00:01:40.760 --> 00:01:43.160]  或者除了自己建屋他建屋
[00:01:43.160 --> 00:01:44.480]  或者雙方家人
[00:01:44.480 --> 00:01:47.560]  我們也會設法搞好關係
[00:01:47.560 --> 00:01:50.520]  一起可以照顧
[00:01:50.520 --> 00:01:53.080]  或者互相建立等等
[00:01:53.080 --> 00:01:55.240]  我記得在結婚初期
[00:01:55.240 --> 00:01:56.280]  就是煮飯
[00:01:56.280 --> 00:01:59.360]  我太太現在煮飯真的煮得不錯的
[00:01:59.360 --> 00:02:00.440]  還有她姐姐一樣
[00:02:00.440 --> 00:02:01.320]  經常
[00:02:01.320 --> 00:02:02.880]  其實我今天的身形
[00:02:02.880 --> 00:02:03.720]  我是被迫的
[00:02:03.720 --> 00:02:04.840]  是不是?
[00:02:04.840 --> 00:02:07.520]  我沒有這個身形就對不起她
[00:02:07.520 --> 00:02:08.120]  是不是?
[00:02:08.120 --> 00:02:09.480]  照顧得我不好
[00:02:09.480 --> 00:02:11.640]  但是初期她並不是如此的
[00:02:11.640 --> 00:02:12.600]  一開始煮飯
[00:02:12.600 --> 00:02:13.240]  我記得第一頓
[00:02:13.240 --> 00:02:13.960]  真的是第一頓
[00:02:13.960 --> 00:02:14.880]  完全記得了
[00:02:14.880 --> 00:02:15.640]  煮了菜了
[00:02:15.640 --> 00:02:16.360]  煮了菜了
[00:02:16.360 --> 00:02:17.240]  開飯吃
[00:02:17.240 --> 00:02:17.840]  一開
[00:02:17.840 --> 00:02:18.600]  水汪汪
[00:02:18.600 --> 00:02:22.520]  原來忘記按煮飯鍵
[00:02:22.520 --> 00:02:24.040]  所以不要緊的
[00:02:24.040 --> 00:02:25.600]  我們等一下其實很餓的
[00:02:25.600 --> 00:02:27.520]  如果我自己已經下去吃茶餐廳了
[00:02:27.520 --> 00:02:28.200]  不是的
[00:02:28.200 --> 00:02:31.480]  第二頓他有按煮飯鍵的
[00:02:31.480 --> 00:02:34.560]  不過是沒有關飯蓋的
[00:02:34.560 --> 00:02:36.000]  可以嗎?
[00:02:36.000 --> 00:02:37.720]  現在這個飯鍋很難想的
[00:02:37.720 --> 00:02:41.560]  以前是鐵的東西
[00:02:41.560 --> 00:02:42.680]  要蓋飯蓋
[00:02:42.680 --> 00:02:43.560]  有的
[00:02:43.560 --> 00:02:44.600]  你試一下就可以了
[00:02:44.600 --> 00:02:45.960]  如果還有舊式的飯鍋
[00:02:45.960 --> 00:02:46.720]  你會怎樣呢?
[00:02:46.720 --> 00:02:48.280]  就是上面那層硬了
[00:02:48.280 --> 00:02:49.280]  裡面那層軟的
[00:02:49.280 --> 00:02:52.080]  就是上面那層飯就變成飯蓋了
[00:02:52.080 --> 00:02:53.600]  就轉到外面
[00:02:53.600 --> 00:02:55.040]  我是照樣吃的
[00:02:55.040 --> 00:02:56.720]  弄鬆之後一吃
[00:02:56.720 --> 00:02:57.400]  嘩
[00:02:57.400 --> 00:02:58.240]  其實很硬的
[00:02:58.240 --> 00:02:58.560]  嘩
[00:02:58.560 --> 00:03:00.360]  真的好吃
[00:03:00.360 --> 00:03:01.760]  也不是說謊的
[00:03:01.760 --> 00:03:03.760]  因為我老婆煮什麼都好吃
[00:03:03.760 --> 00:03:05.800]  第一頓找我的朋友吃
[00:03:05.800 --> 00:03:07.320]  每次都是第一次
[00:03:07.320 --> 00:03:08.400]  我的同學來了
[00:03:08.400 --> 00:03:08.680]  哇
[00:03:08.680 --> 00:03:09.040]  結婚了
[00:03:09.040 --> 00:03:10.240]  我們很早期結婚了
[00:03:10.240 --> 00:03:12.080]  所以請了我的朋友來吃飯
[00:03:12.080 --> 00:03:12.280]  嘩
[00:03:12.280 --> 00:03:13.720]  我老婆煮最好吃的
[00:03:13.720 --> 00:03:15.040]  就是
[00:03:15.040 --> 00:03:17.720]  午餐肉炒蛋
[00:03:17.720 --> 00:03:19.440]  一吃的時候
[00:03:19.440 --> 00:03:19.800]  嘩
[00:03:19.800 --> 00:03:20.840]  在我的朋友那裡說
[00:03:20.840 --> 00:03:21.120]  嘩
[00:03:21.120 --> 00:03:22.000]  嫂子
[00:03:22.000 --> 00:03:23.440]  真的好吃
[00:03:23.440 --> 00:03:23.760]  嘩
[00:03:23.760 --> 00:03:25.280]  新娘要不要去到這麼盡呢?
[00:03:25.280 --> 00:03:26.800]  午餐肉炒蛋
[00:03:26.800 --> 00:03:28.240]  是人都會的
[00:03:28.240 --> 00:03:29.520]  有些是調教的
[00:03:29.520 --> 00:03:30.320]  的確很欣賞
[00:03:30.320 --> 00:03:31.440]  當然現在真的
[00:03:31.440 --> 00:03:33.480]  現在他們不讓我吃午餐肉
[00:03:33.480 --> 00:03:34.680]  我最想吃的東西
[00:03:34.680 --> 00:03:35.000]  是不是?
[00:03:35.000 --> 00:03:36.640]  剛剛梁牧師請了我吃
[00:03:36.640 --> 00:03:38.800]  還有一些不僅如此
[00:03:38.800 --> 00:03:41.080]  我不知道大家有沒有看世界盃
[00:03:41.080 --> 00:03:43.040]  有一個球員
[00:03:43.040 --> 00:03:44.800]  我不知道大家有沒有介紹給大家認識
[00:03:44.800 --> 00:03:49.280]  他本來是塞內加爾南部一個很小的村落
[00:03:49.280 --> 00:03:50.240]  十幾歲
[00:03:50.240 --> 00:03:51.000]  很窮的
[00:03:51.000 --> 00:03:52.680]  那個村落是全世界最窮之一
[00:03:52.680 --> 00:03:54.840]  全年的人工都是一千多塊美金
[00:03:54.840 --> 00:03:55.840]  一個月
[00:03:55.840 --> 00:03:58.560]  就是幾百塊港幣或者一千塊港幣
[00:03:58.560 --> 00:03:59.560]  但是很有趣
[00:03:59.560 --> 00:04:00.600]  他十五歲的時候
[00:04:00.600 --> 00:04:02.000]  他決定要有這個創新
[00:04:02.000 --> 00:04:04.400]  跑去參加選拔賽
[00:04:04.400 --> 00:04:05.800]  但是頹廢了家
[00:04:05.800 --> 00:04:06.320]  怎麼樣呢?
[00:04:06.320 --> 00:04:07.720]  當時球鞋破了
[00:04:07.720 --> 00:04:08.920]  沒有球鞋的
[00:04:08.920 --> 00:04:12.160]  當時的衣服完全不是球鞋
[00:04:12.160 --> 00:04:15.720]  十五歲跑了自己去
[00:04:15.720 --> 00:04:17.440]  跑了出去
[00:04:17.440 --> 00:04:19.360]  離家去了一個城市
[00:04:19.360 --> 00:04:20.680]  五百公里
[00:04:20.680 --> 00:04:21.520]  行不行?
[00:04:21.520 --> 00:04:22.920]  五百公里多遠呢?
[00:04:22.920 --> 00:04:23.920]  五百公里
[00:04:23.920 --> 00:04:26.120]  怎樣圍繞香港島一個圈
[00:04:26.120 --> 00:04:27.440]  香港島
[00:04:27.440 --> 00:04:29.120]  一個圈多少公里?
[00:04:29.120 --> 00:04:31.080]  如果猜到的
[00:04:31.080 --> 00:04:32.440]  不要上網找
[00:04:32.440 --> 00:04:34.800]  猜到的話我請你吃飯
[00:04:34.800 --> 00:04:36.440]  八十公里行不行?
[00:04:36.440 --> 00:04:39.560]  他為了一個新的轉捩點
[00:04:39.560 --> 00:04:40.680]  他不知道行不行
[00:04:40.680 --> 00:04:43.320]  跑了六個香港島這樣的圈
[00:04:43.320 --> 00:04:45.200]  去到選拔賽
[00:04:45.200 --> 00:04:46.840]  我不知道大家知不知道
[00:04:46.840 --> 00:04:48.760]  我們明星有什麼呢?
[00:04:48.760 --> 00:04:50.880]  有星探行不行?
[00:04:50.880 --> 00:04:53.200]  有沒有人被星探發掘過?
[00:04:53.200 --> 00:04:55.320]  我讀書真的試過了
[00:04:55.320 --> 00:04:57.120]  我知道那些應該是假的
[00:04:57.120 --> 00:04:59.600]  看到你真的很帥
[00:04:59.600 --> 00:05:00.320]  開始才說
[00:05:00.320 --> 00:05:01.880]  你這樣也說得出來?
[00:05:01.880 --> 00:05:03.240]  這是真的
[00:05:03.240 --> 00:05:06.200]  球星有球探行不行?
[00:05:06.200 --> 00:05:07.440]  這個是誰呢?
[00:05:07.440 --> 00:05:08.600]  是馬來
[00:05:08.600 --> 00:05:10.520]  結果世界盃他已經出了
[00:05:10.520 --> 00:05:11.600]  他也進了球
[00:05:11.600 --> 00:05:13.600]  當時十五歲沒有人認識
[00:05:13.600 --> 00:05:15.000]  他現在也很年輕
[00:05:15.000 --> 00:05:18.320]  到時候他就被兩個人發掘了
[00:05:18.320 --> 00:05:19.320]  哪兩個人呢?
[00:05:20.280 --> 00:05:21.360]  初時有些人看到
[00:05:21.360 --> 00:05:23.040]  爛身爛勢怎麼去踢球
[00:05:23.040 --> 00:05:23.640]  有些人看到
[00:05:23.640 --> 00:05:25.600]  你跟人聊天也聊不了
[00:05:25.600 --> 00:05:28.880]  誰知道踢了十五分鐘球
[00:05:28.880 --> 00:05:30.520]  就發現高水準
[00:05:30.520 --> 00:05:31.680]  速度快
[00:05:31.680 --> 00:05:33.360]  盤球等等都很厲害
[00:05:33.360 --> 00:05:35.520]  馬上鼓勵他進了精聯軍
[00:05:35.520 --> 00:05:36.280]  幾年之後
[00:05:36.280 --> 00:05:39.400]  今天他已經在英國利物浦踢球
[00:05:39.400 --> 00:05:41.640]  你知不知道他每年薪金
[00:05:41.640 --> 00:05:44.080]  由一千多塊美金變成多少?
[00:05:44.080 --> 00:05:44.840]  猜到的
[00:05:44.840 --> 00:05:45.840]  不要上網找
[00:05:45.840 --> 00:05:46.680]  猜到的
[00:05:46.680 --> 00:05:47.720]  我請你吃飯
[00:05:47.720 --> 00:05:51.160]  就是一千多萬美金
[00:05:51.160 --> 00:05:51.960]  也不止
[00:05:51.960 --> 00:05:53.440]  四千萬美金
[00:05:53.440 --> 00:05:55.520]  四千萬美金
[00:05:55.520 --> 00:05:56.680]  很厲害
[00:05:56.680 --> 00:05:59.720]  當然他有求探找到他
[00:05:59.720 --> 00:06:01.320]  也是反轉了人生
[00:06:01.320 --> 00:06:02.520]  我們需要什麼呢?
[00:06:02.520 --> 00:06:03.400]  不是求探
[00:06:03.400 --> 00:06:05.160]  我們需要救恩的探
[00:06:05.160 --> 00:06:05.880]  救探
[00:06:05.880 --> 00:06:07.840]  耶穌基督在我們生命上
[00:06:07.840 --> 00:06:10.360]  同樣一個很大的轉捩點
[00:06:10.360 --> 00:06:11.960]  人類歷史上最大的轉捩點
[00:06:11.960 --> 00:06:13.600]  當然剛才結婚的那些也是
[00:06:13.600 --> 00:06:14.920]  但是最厲害
[00:06:14.920 --> 00:06:17.320]  是耶穌基督的復活
[00:06:17.320 --> 00:06:21.080]  讓人一個全新去體驗生命
[00:06:21.080 --> 00:06:23.760]  全新的視覺去經歷人生
[00:06:23.760 --> 00:06:27.200]  並且這些基督徒立刻有很大的擴展
[00:06:27.200 --> 00:06:29.400]  好像瘟疫一樣
[00:06:29.400 --> 00:06:30.520]  影響全球
[00:06:30.520 --> 00:06:33.600]  這個影響第一幕是什麼時候呢?
[00:06:33.600 --> 00:06:35.160]  是今天講的那一幕
[00:06:35.160 --> 00:06:37.080]  耶穌死了復活的第一幕
[00:06:37.080 --> 00:06:39.360]  他們如何震撼地發現
[00:06:39.360 --> 00:06:41.120]  對他們有影響呢?
[00:06:41.120 --> 00:06:43.880]  是今天我們將會講的那十二節的經文
[00:06:43.880 --> 00:06:46.600]  也是第二個對我們影響的角度
[00:06:46.600 --> 00:06:47.800]  不是自己選擇
[00:06:47.800 --> 00:06:49.560]  是我們進了進去
[00:06:49.560 --> 00:06:50.720]  突然間發現
[00:06:50.720 --> 00:06:53.000]  有些事情原來可以這樣發生
[00:06:53.000 --> 00:06:54.320]  究竟發生什麼事情呢?
[00:06:54.320 --> 00:06:56.360]  我們先讀一讀十二節的經文
[00:06:56.360 --> 00:06:57.400]  接著我們進入去
[00:06:57.400 --> 00:06:59.800]  今天將會有幾點的學習
[00:06:59.800 --> 00:07:01.240]  三點可以嗎?
[00:07:01.240 --> 00:07:03.080]  學到三點
[00:07:03.080 --> 00:07:03.920]  好不好?
[00:07:03.920 --> 00:07:05.960]  馬上大家
[00:07:05.960 --> 00:07:08.040]  午餐嘛
[00:07:08.040 --> 00:07:08.720]  午餐
[00:07:08.720 --> 00:07:09.480]  先吃完
[00:07:09.480 --> 00:07:10.680]  好
[00:07:10.680 --> 00:07:13.320]  我們想留下來的待會留下來
[00:07:13.320 --> 00:07:14.560]  去愛倫社
[00:07:14.560 --> 00:07:15.560]  Peper Savini
[00:07:15.560 --> 00:07:17.200]  好,我們先讀
[00:07:17.200 --> 00:07:18.600]  先讀頭三節
[00:07:18.600 --> 00:07:19.120]  我們一起讀
[00:07:19.120 --> 00:07:19.960]  1、2、3
[00:07:19.960 --> 00:07:21.640]  七日的頭一日
[00:07:21.640 --> 00:07:23.040]  黎明的時候
[00:07:23.040 --> 00:07:27.800]  那隻婦女帶著所預備的香料來到墳墓前
[00:07:27.800 --> 00:07:31.480]  可見石頭已經從墳墓掘開了
[00:07:31.480 --> 00:07:33.160]  享受進去
[00:07:33.160 --> 00:07:35.720]  只是不檢視耶穌的身體
[00:07:35.720 --> 00:07:36.760]  七日的頭一日
[00:07:36.760 --> 00:07:37.880]  當時是星期二
[00:07:37.880 --> 00:07:38.600]  當時可以嗎?
[00:07:38.600 --> 00:07:39.720]  猶太人第一天是星期二
[00:07:39.720 --> 00:07:40.520]  OK
[00:07:40.520 --> 00:07:42.920]  他看到來到墳墓
[00:07:42.920 --> 00:07:43.880]  不見了東西
[00:07:43.880 --> 00:07:44.800]  這個背景
[00:07:44.800 --> 00:07:47.080]  好,接下來第四到第七節
[00:07:47.080 --> 00:07:47.680]  一起繼續讀
[00:07:47.680 --> 00:07:48.520]  1、2、3
[00:07:48.520 --> 00:07:50.480]  正在猜疑之間
[00:07:50.480 --> 00:07:53.320]  突然有兩個人站在旁邊
[00:07:53.320 --> 00:07:54.760]  衣服放光
[00:07:54.760 --> 00:07:56.400]  婦女們傾下
[00:07:56.400 --> 00:07:57.920]  將衣服奉獻
[00:07:57.920 --> 00:08:00.600]  那兩個人就對她們說
[00:08:00.600 --> 00:08:03.760]  為什麼在死人中找到人呢?
[00:08:03.760 --> 00:08:05.280]  她不在這裡
[00:08:05.280 --> 00:08:06.760]  已經復活了
[00:08:06.760 --> 00:08:10.080]  當幾年她還在加利利的時候
[00:08:10.080 --> 00:08:12.400]  怎樣告訴你們說
[00:08:12.400 --> 00:08:15.880]  因此必須更加作出人手掠
[00:08:15.880 --> 00:08:19.240]  並再十次加上第三日復活
[00:08:19.240 --> 00:08:22.600]  今天我們知道耶穌死而復活
[00:08:22.600 --> 00:08:23.960]  當日
[00:08:23.960 --> 00:08:25.600]  他發現這件事是有猜疑的
[00:08:25.600 --> 00:08:27.200]  有懷疑的
[00:08:27.200 --> 00:08:28.960]  今天我發現很多信徒都是
[00:08:28.960 --> 00:08:30.920]  他都不太明白什麼叫做耶穌復活
[00:08:30.920 --> 00:08:32.360]  是老知的
[00:08:32.360 --> 00:08:33.200]  是什麼來的呢?
[00:08:33.200 --> 00:08:34.720]  對我什麼影響呢?
[00:08:34.720 --> 00:08:36.760]  為什麼我還活在
[00:08:36.760 --> 00:08:39.000]  那些好像耶穌還沒復活的狀態呢?
[00:08:39.000 --> 00:08:40.640]  我們繼續看下去
[00:08:40.640 --> 00:08:42.280]  第八到第十二節
[00:08:42.280 --> 00:08:43.360]  繼續讀一二三
[00:08:43.360 --> 00:08:46.240]  他們就想起耶穌的話來
[00:09:12.280 --> 00:09:24.320]  繼續說有一種狀況
[00:09:24.320 --> 00:09:26.320]  這一群婦女接著做了什麼?
[00:09:26.320 --> 00:09:29.120]  短短十二節是描述了一個
[00:09:29.120 --> 00:09:31.120]  極其清晰的屬靈旅程
[00:09:31.120 --> 00:09:34.400]  屬靈旅程並不是這麼簡單
[00:09:34.400 --> 00:09:35.680]  剛才我們兩分鐘讀完
[00:09:35.680 --> 00:09:38.080]  這個屬靈旅程是震撼到
[00:09:38.080 --> 00:09:41.440]  他們一個翻身的改變
[00:09:41.440 --> 00:09:44.760]  也影響了二千年整個全球
[00:09:44.760 --> 00:09:45.640]  究竟發生了什麼事?
[00:09:45.640 --> 00:09:47.040]  有三件事將會大家看
[00:09:47.040 --> 00:09:47.560]  第一
[00:09:47.560 --> 00:09:49.160]  我們先認清究竟什麼事
[00:09:49.160 --> 00:09:49.960]  第二
[00:09:49.960 --> 00:09:51.360]  我們回想
[00:09:51.360 --> 00:09:52.520]  不是向前注視
[00:09:52.520 --> 00:09:53.280]  第三
[00:09:53.280 --> 00:09:54.000]  才向前
[00:09:54.000 --> 00:09:55.640]  究竟這三點帶來什麼?
[00:09:55.640 --> 00:09:57.120]  我們立刻進入第一點
[00:09:57.120 --> 00:09:59.160]  認清現況
[00:09:59.160 --> 00:10:00.920]  我們先進入一個場景
[00:10:00.920 --> 00:10:02.440]  第一天的清晨
[00:10:02.440 --> 00:10:03.840]  他們發生了什麼事?
[00:10:03.840 --> 00:10:05.160]  帶了香料
[00:10:05.160 --> 00:10:07.920]  去埋葬耶穌的墳墓
[00:10:07.920 --> 00:10:10.520]  這一群婦女究竟是什麼婦女呢?
[00:10:10.960 --> 00:10:13.560]  她並非一般直直無名
[00:10:13.560 --> 00:10:16.840]  沒有提及過的小人物
[00:10:16.840 --> 00:10:18.160]  她是什麼人物呢?
[00:10:18.160 --> 00:10:19.160]  我再讀一次
[00:10:19.160 --> 00:10:20.480]  二十四章第十節
[00:10:20.480 --> 00:10:21.920]  我們預備起
[00:10:21.920 --> 00:10:23.560]  那告訴使徒的
[00:10:23.560 --> 00:10:27.520]  就是莫大拉的瑪利亞和約阿娜
[00:10:27.520 --> 00:10:30.120]  領教的無神的瑪利亞
[00:10:30.120 --> 00:10:32.960]  還有與他們在一處的婦女
[00:10:32.960 --> 00:10:35.920]  這些名字並不是無關重要的細節
[00:10:35.920 --> 00:10:37.240]  他們一早認識主的
[00:10:37.240 --> 00:10:38.520]  一早跟隨主的
[00:10:38.520 --> 00:10:40.560]  用自己的財物供應主的
[00:10:40.560 --> 00:10:41.960]  我們看看第八章
[00:10:41.960 --> 00:10:43.560]  其實《路加福音》第六章
[00:10:43.560 --> 00:10:46.320]  他們就是呼召十二門徒
[00:10:46.320 --> 00:10:49.800]  到第七八章剛剛開始傳道
[00:10:49.800 --> 00:10:51.640]  就描述了這樣的狀態
[00:10:51.640 --> 00:10:53.240]  我們說一二三
[00:10:53.240 --> 00:10:54.560]  過了不多日
[00:10:54.560 --> 00:10:57.720]  耶穌周遊各城各鄉傳道
[00:10:57.720 --> 00:11:00.040]  說我尋求聖母
[00:11:00.040 --> 00:11:03.080]  莫大拉與她的十二個婦女
[00:11:03.080 --> 00:11:05.360]  唯有給我這位所婦
[00:11:05.360 --> 00:11:07.000]  已疾病所累
[00:11:07.000 --> 00:11:09.560]  已經至寶的幾個婦女
[00:11:09.560 --> 00:11:12.920]  女中有成為莫大拉的瑪利亞
[00:11:12.920 --> 00:11:16.520]  曾有七個鬼從她身上跑出來
[00:11:16.520 --> 00:11:18.720]  又有妻律的家宅
[00:11:18.720 --> 00:11:21.240]  婦殺的妻子約阿娜
[00:11:21.240 --> 00:11:22.800]  基蘇撒旦
[00:11:22.800 --> 00:11:25.120]  和那些鐵血的婦女
[00:11:25.120 --> 00:11:29.240]  都使用自己的財物供給耶穌和母妃
[00:11:29.240 --> 00:11:30.880]  咦?
[00:11:30.880 --> 00:11:32.280]  全部都出來了
[00:11:32.280 --> 00:11:33.960]  原來名字很有意思
[00:11:33.960 --> 00:11:37.480]  它說曾經被惡鬼所婦
[00:11:37.480 --> 00:11:38.880]  被疾病所累
[00:11:38.880 --> 00:11:40.080]  已經至寶的幾個婦
[00:11:40.080 --> 00:11:41.200]  女中有誰?
[00:11:41.200 --> 00:11:44.280]  莫大拉的瑪利亞
[00:11:44.280 --> 00:11:45.480]  外表可能一樣
[00:11:45.480 --> 00:11:48.160]  但裡面可能知道那種抑壓
[00:11:48.160 --> 00:11:49.960]  那種狀態
[00:11:49.960 --> 00:11:51.360]  所以你看看你旁邊那個
[00:11:51.360 --> 00:11:54.320]  有沒有鬼在那裏
[00:11:54.320 --> 00:11:56.280]  有時你看不到
[00:11:56.280 --> 00:11:58.320]  你裡面那種幻想
[00:11:58.320 --> 00:11:59.320]  你自己知道
[00:11:59.320 --> 00:12:01.800]  它描述過莫大拉瑪利亞
[00:12:01.800 --> 00:12:03.560]  她真正經歷過耶穌
[00:12:03.560 --> 00:12:06.200]  在她生命所做的那種拯救
[00:12:06.200 --> 00:12:09.360]  並且有希律加在就是有錢人
[00:12:09.360 --> 00:12:13.520]  希律服侍她的人的妻子約阿娜
[00:12:13.520 --> 00:12:14.320]  她都經歷過
[00:12:14.320 --> 00:12:15.520]  不同的人
[00:12:15.520 --> 00:12:16.880]  婦女用什麼?
[00:12:16.880 --> 00:12:19.040]  自己的財物供給耶穌
[00:12:19.040 --> 00:12:20.680]  這群人
[00:12:20.680 --> 00:12:22.400]  不知道墳墓空的
[00:12:22.400 --> 00:12:24.160]  不是一般初順
[00:12:24.160 --> 00:12:25.800]  不是一般未經歷過
[00:12:25.800 --> 00:12:27.720]  她是知道耶穌是誰
[00:12:27.720 --> 00:12:30.560]  是經歷過主的
[00:12:30.560 --> 00:12:32.920]  並且他們是忠心的
[00:12:32.920 --> 00:12:34.280]  他們是幫助
[00:12:34.280 --> 00:12:36.520]  耶穌和門徒一起去服侍這群人
[00:12:36.520 --> 00:12:39.080]  用自己的財物供應
[00:12:39.080 --> 00:12:40.240]  再看下去
[00:12:40.240 --> 00:12:42.520]  去到耶穌被釘的時候
[00:12:42.520 --> 00:12:43.640]  有這樣的描述
[00:12:43.640 --> 00:12:44.240]  我們一起讀
[00:12:44.240 --> 00:12:45.080]  1、2、3
[00:12:45.080 --> 00:12:48.360]  「還有一切與耶穌熟悉的人」
[00:12:48.360 --> 00:12:52.120]  「和從加里的銀牆下落的婦女們」
[00:12:52.120 --> 00:12:55.360]  「都願意的站場和寫寫詩」
[00:12:55.360 --> 00:12:57.440]  當時門徒四散驚
[00:12:57.440 --> 00:12:59.440]  怕被連累的時候
[00:12:59.440 --> 00:13:02.120]  在十字架的時刻
[00:13:02.120 --> 00:13:05.400]  描述這群婦女不離不棄
[00:13:05.400 --> 00:13:06.440]  很厲害的
[00:13:06.440 --> 00:13:07.240]  還有呢?
[00:13:07.240 --> 00:13:08.320]  五十五、五十六
[00:13:08.320 --> 00:13:08.640]  一起讀
[00:13:08.640 --> 00:13:09.400]  1、2、3
[00:13:09.400 --> 00:13:13.080]  「那些從加里利和耶穌同來的婦女」
[00:13:13.080 --> 00:13:14.360]  「近在後面」
[00:13:14.360 --> 00:13:18.360]  「看見了墳墓和她的身體重量安放」
[00:13:18.360 --> 00:13:19.920]  「她們受苦了」
[00:13:19.920 --> 00:13:22.040]  「而你們要向她們報告」
[00:13:22.040 --> 00:13:23.800]  「她們在安息的日子」
[00:13:23.800 --> 00:13:26.360]  「要盡在家中安息」
[00:13:26.360 --> 00:13:27.440]  耶穌被釘的時候
[00:13:27.440 --> 00:13:27.960]  安息的日子
[00:13:27.960 --> 00:13:28.840]  大家不做事
[00:13:28.840 --> 00:13:30.120]  所以一完了安息
[00:13:30.120 --> 00:13:32.120]  馬上想著來告耶穌
[00:13:32.120 --> 00:13:34.120]  好好埋葬
[00:13:34.120 --> 00:13:36.120]  這群婦女
[00:13:36.120 --> 00:13:38.120]  令人敬佩
[00:13:38.120 --> 00:13:40.120]  忠心
[00:13:40.120 --> 00:13:42.120]  「婦女真是不少東西」
[00:13:42.120 --> 00:13:44.120]  所以你看一看你旁邊的婦女
[00:13:44.120 --> 00:13:45.120]  你跟她說
[00:13:45.120 --> 00:13:47.120]  「不少東西」
[00:13:47.120 --> 00:13:49.120]  那種堅毅很厲害的
[00:13:49.120 --> 00:13:51.120]  不過
[00:13:51.120 --> 00:13:54.120]  縱然她們這麼忠心
[00:13:54.120 --> 00:13:56.120]  這麼愛耶穌
[00:13:56.120 --> 00:13:58.120]  她們發生了一個很重要的問題
[00:13:58.120 --> 00:14:00.120]  就是當她們的思維不能改變
[00:14:00.120 --> 00:14:04.120]  她們同樣不能見到主
[00:14:04.120 --> 00:14:07.120]  她們星期二早上去到墳墓
[00:14:07.120 --> 00:14:11.120]  但是她們帶著星期五的思想和眼光
[00:14:11.120 --> 00:14:12.120]  大家明白嗎?
[00:14:12.120 --> 00:14:15.120]  就是說我們的時間不斷走前
[00:14:15.120 --> 00:14:17.120]  不過我的思維
[00:14:17.120 --> 00:14:20.120]  繼續停留在沒有走前的狀態
[00:14:20.120 --> 00:14:22.120]  她們的根本問題
[00:14:22.120 --> 00:14:25.120]  就是停留了她的思維
