
[00:00:00.000 --> 00:00:03.720]  今天我們繼續五個城市的故事
[00:02:55.160 --> 00:02:58.240]  基督徒人生戰場是什麼?
[00:02:58.240 --> 00:02:59.520]  命運共同體
[00:02:59.520 --> 00:03:01.360]  我們有同一個命運
[00:03:01.360 --> 00:03:02.520]  永生
[00:03:02.520 --> 00:03:04.600]  但是我們如何看待呢?
[00:03:04.600 --> 00:03:06.480]  就是影響我們的生命
[00:03:06.480 --> 00:03:09.640]  如果我們每一個基督徒懂得看待的話
[00:03:09.640 --> 00:03:12.120]  教會將會不一樣
[00:03:12.120 --> 00:03:14.280]  我們將會經過之前一起祈禱
[00:03:14.280 --> 00:03:14.920]  天父上帝
[00:03:14.920 --> 00:03:15.920]  我們感謝祢
[00:03:15.920 --> 00:03:18.920]  感謝祢今天教導我們如何看待我們的人生
[00:03:18.920 --> 00:03:21.120]  令我們的人生更寶貴
[00:03:21.120 --> 00:03:23.000]  將永生的確懼活出來
[00:03:23.000 --> 00:03:25.320]  感謝讚美祢,禱告奉主
[00:03:25.320 --> 00:03:26.520]  耶穌基督名其教
[00:03:26.520 --> 00:03:27.960]  Amen
[00:03:27.960 --> 00:03:31.800]  我們說耶利歌成
[00:03:31.800 --> 00:03:33.160]  打之前
[00:03:33.160 --> 00:03:35.920]  約書亞經歷了神
[00:03:35.920 --> 00:03:39.800]  這個經文就是講神和祂的互動
[00:03:39.800 --> 00:03:40.960]  我們一起看看
[00:03:40.960 --> 00:03:43.840]  我邀請你讀高光了的字
[00:03:43.840 --> 00:03:44.760]  即是高光了的字
[00:03:44.760 --> 00:03:46.040]  黑色一點的字
[00:03:46.040 --> 00:03:47.360]  OK?
[00:03:47.360 --> 00:03:50.000]  約書亞靠近耶利歌成的時候
[00:03:50.000 --> 00:03:51.160]  舉目觀看
[00:03:51.160 --> 00:03:54.240]  不料有一個人手裡拔出刀來
[00:03:54.240 --> 00:03:55.560]  對面站立
[00:03:55.560 --> 00:03:58.120]  約書亞到他那裡問他說
[00:03:58.120 --> 00:04:03.440]  「你是幫助我們還是幫助我們的人?」
[00:04:03.440 --> 00:04:04.840]  他回答說
[00:04:04.840 --> 00:04:08.840]  「不時的我來是要做耶和華軍隊的元帥」
[00:04:08.840 --> 00:04:12.000]  約書亞就俯伏在地下拜說
[00:04:12.000 --> 00:04:17.800]  「我主有什麼話吩咐僕人耶和華軍隊的元帥對」
[00:04:17.800 --> 00:04:18.720]  約書亞說
[00:04:18.720 --> 00:04:20.680]  「把你腳上的鞋脫下來」
[00:04:20.680 --> 00:04:23.320]  「因為你所站的地方是聖的」
[00:04:23.320 --> 00:04:25.640]  約書亞就照樣走
[00:04:25.640 --> 00:04:28.720]  約書亞覺得他很順坦嗎?
[00:04:28.720 --> 00:04:31.360]  說幾句就立即跪在那裡
[00:04:31.360 --> 00:04:34.240]  其實在這個對話當中
[00:04:34.240 --> 00:04:36.040]  約書亞一定是回顧了
[00:04:36.040 --> 00:04:38.600]  和神有很多的互動
[00:04:38.600 --> 00:04:41.720]  也都提醒我們今天我們讀者
[00:04:41.720 --> 00:04:44.600]  回顧一下神怎樣陪他一起走
[00:04:44.600 --> 00:04:49.920]  當約書亞和他的軍隊去到約旦河邊的時候
[00:04:49.920 --> 00:04:52.800]  神在第一章這樣跟他們說
[00:04:52.800 --> 00:04:54.800]  「你當剛強壯膽」
[00:04:54.800 --> 00:04:58.440]  「因為你必使這百姓承受那地為業」
[00:04:58.440 --> 00:05:01.600]  「就是我向他們列祖喜誓應許」
[00:05:01.600 --> 00:05:03.240]  「賜給他們的地」
[00:05:03.240 --> 00:05:06.760]  「要剛強大大壯膽未完」
[00:05:06.760 --> 00:05:09.600]  「遵守遵行」
[00:05:09.600 --> 00:05:12.240]  「我僕人摩西所吩咐」
[00:05:12.240 --> 00:05:14.480]  「你的一切律法不可偏離左右」
[00:05:14.480 --> 00:05:17.920]  「使你無論往哪裏去都可以順利」
[00:05:17.920 --> 00:05:20.440]  然後接下來的第二章
[00:05:20.440 --> 00:05:21.960]  拉合與探子
[00:05:21.960 --> 00:05:25.240]  就是約書亞派探子去耶利歌城裡面
[00:05:25.240 --> 00:05:27.320]  探聽一下他們的形勢
[00:05:27.320 --> 00:05:28.600]  怎料知道
[00:05:28.600 --> 00:05:31.120]  原來耶利歌城人心都消化了
[00:05:31.120 --> 00:05:34.080]  因為他看到上帝與以色列人同在
[00:05:34.080 --> 00:05:36.040]  他們一場又一場的奇蹟
[00:05:36.040 --> 00:05:37.560]  一場又一場的奇蹟
[00:05:37.560 --> 00:05:39.320]  令到他們很害怕
[00:05:39.320 --> 00:05:42.560]  然而當天那兩個探子被人追殺
[00:05:42.560 --> 00:05:45.160]  就是妓女拉合收留他們
[00:05:45.160 --> 00:05:48.760]  以色列人就應許
[00:05:48.760 --> 00:05:50.280]  「我們攻城的時候」
[00:05:50.280 --> 00:05:52.120]  「我們不傷害你」
[00:05:52.120 --> 00:05:53.720]  接著就來到第三章
[00:05:53.720 --> 00:05:54.800]  「國約彈劾」
[00:05:54.800 --> 00:05:56.320]  接著「約跪行」
[00:05:56.320 --> 00:05:57.400]  去到第五章
[00:05:57.400 --> 00:05:58.360]  「行各禮」
[00:05:58.360 --> 00:05:59.480]  「守如月節」
[00:05:59.480 --> 00:06:02.640]  就來到剛才我們所讀的經文
[00:06:02.640 --> 00:06:09.040]  當回顧一章至五章的所有遇面之後
[00:06:09.040 --> 00:06:11.280]  約書亞知道神想對他說些什麼
[00:06:11.280 --> 00:06:15.200]  「是幫助我還是幫助我的敵人呢」
[00:06:15.200 --> 00:06:17.880]  神說「兩樣都不是」
[00:06:17.880 --> 00:06:20.240]  「兩樣都不是」
[00:06:20.240 --> 00:06:22.600]  他就記得原來他要跟著什麼
[00:06:22.600 --> 00:06:23.840]  「約跪行」
[00:06:23.840 --> 00:06:25.360]  跟著「神行」
[00:06:25.360 --> 00:06:27.480]  不是誰贏誰輸
[00:06:27.480 --> 00:06:28.760]  基督徒的人生
[00:06:28.760 --> 00:06:30.720]  不是一定要贏的
[00:06:30.720 --> 00:06:35.120]  但我們只好好地跟隨我們的神
[00:06:35.120 --> 00:06:36.240]  天賦上帝
[00:06:36.240 --> 00:06:38.440]  我們是一個僕人
[00:06:38.440 --> 00:06:40.520]  我們就分別為聖
[00:06:40.520 --> 00:06:44.200]  所以今天在目光兩個轉化的第一點
[00:06:44.200 --> 00:06:46.200]  我們一起讀好嗎
[00:06:46.200 --> 00:06:47.440]  轉化
[00:06:47.440 --> 00:06:48.520]  鬥心
[00:06:48.520 --> 00:06:50.400]  為堅定的信心
[00:06:50.400 --> 00:06:52.440]  何謂鬥心
[00:06:52.440 --> 00:06:55.800]  光強壯膽去做自己想做的就是鬥心
[00:06:55.800 --> 00:06:57.320]  何謂堅定的信心
[00:06:57.320 --> 00:06:59.760]  光強壯膽去行神的旨意
[00:06:59.760 --> 00:07:01.280]  就是堅定的信心
[00:07:01.280 --> 00:07:02.440]  就是這麼簡單
[00:07:02.440 --> 00:07:04.480]  我們其實聖經不停地教我們
[00:07:04.480 --> 00:07:06.400]  光強壯膽守主的教訓
[00:07:06.400 --> 00:07:09.880]  而不是光強壯膽去建立自己的一番事業
[00:07:09.880 --> 00:07:11.400]  無論你在職場上
[00:07:11.400 --> 00:07:13.440]  或者教會裏面都是
[00:07:13.440 --> 00:07:15.160]  所以我們也要根正一個
[00:07:15.160 --> 00:07:18.080]  成功神學的觀念
[00:07:18.080 --> 00:07:19.320]  不是要成功
[00:07:19.320 --> 00:07:20.560]  在約書亞記裏面
[00:07:20.560 --> 00:07:21.360]  它說得很清楚
[00:07:21.360 --> 00:07:22.680]  將我誠交給祂
[00:07:22.680 --> 00:07:23.600]  這個神的應許
[00:07:23.600 --> 00:07:25.480]  今天上帝跟我們說了什麼
[00:07:25.480 --> 00:07:28.200]  他說將永生和恩典給我們
[00:07:28.200 --> 00:07:30.520]  這個是祂給我們的應許
[00:07:30.520 --> 00:07:32.800]  所以我們的目標不是贏
[00:07:32.800 --> 00:07:34.800]  不是贏和輸這個問題
[00:07:34.800 --> 00:07:39.120]  是要光強壯膽地跟著神的道去行
[00:07:39.120 --> 00:07:41.720]  回應我們每一個人的呼召
[00:07:41.720 --> 00:07:43.080]  這樣就是在天國中有份
[00:07:43.080 --> 00:07:45.080]  這個就是在天國計劃中
[00:07:45.080 --> 00:07:47.680]  我們必須謹記的一件事
[00:07:47.680 --> 00:07:49.240]  我們經常都不記得
[00:07:49.240 --> 00:07:50.560]  所以我找了一個成語
[00:07:50.560 --> 00:07:52.680]  大家一起記一下以下的成語
[00:07:52.680 --> 00:07:53.480]  都挺好的
[00:07:53.480 --> 00:07:54.480]  一起跟我說
[00:07:54.480 --> 00:07:57.760]  功成不必在我
[00:07:57.760 --> 00:07:59.080]  成功呢
[00:07:59.080 --> 00:08:00.640]  不是一定要我在這裏
[00:08:00.640 --> 00:08:02.280]  神在這裏就可以了
[00:08:02.280 --> 00:08:04.040]  我知道你們想反過來說
[00:08:04.040 --> 00:08:05.560]  但是反過來之後
[00:08:05.560 --> 00:08:07.160]  改一點點
[00:08:07.160 --> 00:08:09.960]  我在
[00:08:09.960 --> 00:08:10.640]  不須成功
[00:08:10.640 --> 00:08:12.960]  未必一定要成功的
[00:08:12.960 --> 00:08:14.760]  未必一定會成功的
[00:08:14.760 --> 00:08:15.800]  但是
[00:08:15.800 --> 00:08:17.600]  一起讀
[00:08:17.600 --> 00:08:18.840]  功成
[00:08:18.840 --> 00:08:20.040]  必先有神
[00:08:20.040 --> 00:08:21.880]  我們一定要跟著神走
[00:08:21.880 --> 00:08:23.360]  跟隨祂的旨意
[00:08:23.360 --> 00:08:26.360]  好像剛才師哥一樣
[00:08:26.360 --> 00:08:28.560]  我們很多時候讀聖經
[00:08:28.560 --> 00:08:30.600]  我們靈修
[00:08:30.600 --> 00:08:33.480]  其實已經到了神學的地步
[00:08:33.480 --> 00:08:35.600]  因為我們想知道神的旨意是什麼
[00:08:35.600 --> 00:08:37.400]  我記得我讀神學的時候
[00:08:37.400 --> 00:08:38.880]  我剛剛轉去基督教學院
[00:08:38.880 --> 00:08:40.280]  有個師姐跟我說
[00:08:40.280 --> 00:08:42.320]  她說我們讀完神學畢業
[00:08:42.320 --> 00:08:44.120]  只不過是剛剛開始而已
[00:08:44.120 --> 00:08:47.640]  這句話常常在我腦裏面提醒我
[00:08:47.640 --> 00:08:48.160]  OK
[00:08:48.160 --> 00:08:49.600]  是剛剛開始而已
[00:08:49.600 --> 00:08:50.280]  很老實說
[00:08:50.280 --> 00:08:51.800]  有時候我們學得越多
[00:08:51.800 --> 00:08:53.920]  能不能做到
[00:08:53.920 --> 00:08:55.320]  做不到
[00:08:55.320 --> 00:08:56.560]  所以
[00:08:56.560 --> 00:08:57.720]  學多少
[00:08:57.720 --> 00:08:59.200]  要盡量做多少
[00:08:59.200 --> 00:09:00.800]  如果你見到一個人
[00:09:00.800 --> 00:09:03.680]  讀神學讀得很厲害的
[00:09:03.680 --> 00:09:05.200]  他應該是很謙卑的
[00:09:05.200 --> 00:09:07.600]  因為知道自己做不到
[00:09:07.600 --> 00:09:08.520]  同意嗎
[00:09:08.520 --> 00:09:10.080]  我們都做不到
[00:09:10.080 --> 00:09:11.280]  但我們知道做不到的時候
[00:09:11.280 --> 00:09:12.360]  神就高舉我們
[00:09:12.360 --> 00:09:14.200]  我們就可以彰顯祂的榮耀
[00:09:14.200 --> 00:09:17.600]  所以我們除了神學是重要之外
[00:09:17.600 --> 00:09:20.560]  我們還要什麼
[00:09:20.560 --> 00:09:21.800]  學神
[00:09:21.800 --> 00:09:22.920]  我們都好像開車一樣
[00:09:22.920 --> 00:09:24.480]  我們是一個學神的
[00:09:24.480 --> 00:09:26.360]  我們一輩子都學不完
[00:09:26.360 --> 00:09:27.360]  同意嗎
[00:09:27.360 --> 00:09:29.120]  我們學不完的
[00:09:29.120 --> 00:09:31.440]  今天我介紹三點
[00:09:31.440 --> 00:09:33.240]  就是神的旨意的三點
[00:09:33.240 --> 00:09:34.320]  我們一起記住好嗎
[00:09:34.320 --> 00:09:35.760]  我們一起記住
[00:09:35.760 --> 00:09:36.440]  哪三點
[00:09:36.440 --> 00:09:37.120]  一起讀吧
[00:09:37.120 --> 00:09:38.280]  時間
[00:09:38.280 --> 00:09:39.080]  方式
[00:09:39.080 --> 00:09:40.040]  和慧分
[00:09:40.040 --> 00:09:41.000]  我們先說時間
[00:09:41.000 --> 00:09:43.160]  神的時候非同我們的時候
[00:09:43.160 --> 00:09:45.040]  我們必須等候
[00:09:45.040 --> 00:09:46.040]  一起讀多一次
[00:09:46.040 --> 00:09:47.200]  神的時候
[00:09:47.200 --> 00:09:48.000]  非同
[00:09:48.000 --> 00:09:48.960]  我們的時候
[00:09:48.960 --> 00:09:49.960]  我們怎樣
[00:09:49.960 --> 00:09:51.160]  必須等候
[00:09:51.160 --> 00:09:52.160]  如果你看回
[00:09:52.160 --> 00:09:53.720]  《聖經》《創世記》
[00:09:53.720 --> 00:09:56.040]  在十二章和十五章那裡
[00:09:56.040 --> 00:09:58.480]  神一早就說將這個應許之地
[00:09:58.480 --> 00:09:59.760]  給阿伯拉罕的後代
[00:09:59.760 --> 00:10:01.720]  為什麼要等幾百年
[00:10:01.720 --> 00:10:02.200]  OK
[00:10:02.200 --> 00:10:04.120]  還要去埋這個埃及地
[00:10:04.120 --> 00:10:05.200]  做奴隸
[00:10:05.200 --> 00:10:06.240]  出了埃及
[00:10:06.240 --> 00:10:07.840]  還要給他管教四十年
[00:10:07.840 --> 00:10:09.360]  才來到今天
[00:10:09.360 --> 00:10:10.680]  終於探子說
[00:10:10.680 --> 00:10:12.120]  他們都很害怕
[00:10:12.120 --> 00:10:13.680]  是否是好時機
[00:10:13.680 --> 00:10:15.480]  是否應該打過去
[00:10:15.480 --> 00:10:16.360]  敵人害怕的時候
[00:10:16.360 --> 00:10:19.000]  你就應該勇往直前
[00:10:19.000 --> 00:10:20.120]  當他看到
[00:10:20.120 --> 00:10:21.760]  《約書阿記》第五章第二節那裡
[00:10:21.760 --> 00:10:22.720]  那時
[00:10:22.720 --> 00:10:23.880]  耶和華吩咐約書阿記
[00:10:23.880 --> 00:10:25.240]  你製造火石都可以了
[00:10:25.240 --> 00:10:25.960]  是嗎
[00:10:25.960 --> 00:10:27.480]  馬上殺到他片甲不留
[00:10:27.480 --> 00:10:28.840]  然而神說
[00:10:28.840 --> 00:10:31.400]  第二次給以色列人行國禮
[00:10:31.400 --> 00:10:34.640]  有沒有人不知道國禮是什麼意思
[00:10:34.640 --> 00:10:35.760]  不知道啊
[00:10:35.760 --> 00:10:36.680]  割包皮
[00:10:36.680 --> 00:10:37.560]  OK
[00:10:37.560 --> 00:10:39.560]  割包皮怎麼打仗
[00:10:39.560 --> 00:10:42.560]  你能派探子去別人的地方探聽
[00:10:42.560 --> 00:10:44.960]  別人也可以派探子去你那裡
[00:10:44.960 --> 00:10:45.840]  是嗎
[00:10:45.840 --> 00:10:46.360]  OK
[00:10:46.360 --> 00:10:48.040]  如果看到你們一群人
[00:10:48.040 --> 00:10:49.360]  國禮
[00:10:49.360 --> 00:10:51.400]  還不殺到你片甲不留
[00:10:51.400 --> 00:10:52.680]  是嗎
[00:10:52.680 --> 00:10:54.360]  但《約書阿記》怎麼說
[00:10:54.360 --> 00:10:55.480]  《約書阿記》怎麼做
[00:10:55.480 --> 00:10:57.600]  他就製造了火石都
[00:10:57.600 --> 00:10:59.080]  在徐皮山那裡
[00:10:59.080 --> 00:11:01.200]  給以色列人怎麼樣
[00:11:01.200 --> 00:11:03.040]  行國禮
[00:11:03.040 --> 00:11:03.720]  OK
[00:11:03.720 --> 00:11:05.000]  行國禮康復之後
[00:11:05.000 --> 00:11:06.200]  能打仗了嗎
[00:11:06.200 --> 00:11:07.240]  還沒有
[00:11:07.240 --> 00:11:07.960]  神說
[00:11:07.960 --> 00:11:09.000]  手如雨折
[00:11:09.000 --> 00:11:09.600]  喂
[00:11:09.600 --> 00:11:10.680]  不要玩了
[00:11:10.680 --> 00:11:11.680]  真是
[00:11:11.680 --> 00:11:12.680]  Oh my goodness
[00:11:12.680 --> 00:11:14.080]  是嗎
[00:11:14.080 --> 00:11:15.400]  打完再吃行不行
[00:11:15.400 --> 00:11:16.480]  不行
[00:11:16.480 --> 00:11:18.400]  吃完再打
[00:11:18.400 --> 00:11:20.360]  弟兄姊妹
[00:11:20.360 --> 00:11:21.800]  神的時機
[00:11:21.800 --> 00:11:23.000]  跟我們的時機
[00:11:23.000 --> 00:11:24.480]  是不同的
[00:11:24.480 --> 00:11:25.520]  是嗎
[00:11:25.520 --> 00:11:27.640]  為何打球才下雨
[00:11:27.640 --> 00:11:28.400]  是嗎
[00:11:28.400 --> 00:11:29.520]  為何
[00:11:29.520 --> 00:11:31.480]  我去以色列打仗
[00:11:31.480 --> 00:11:33.720]  有沒有想過
[00:11:33.720 --> 00:11:34.600]  Candace有想過
[00:11:34.600 --> 00:11:35.600]  是嗎
[00:11:35.600 --> 00:11:38.440]  神的時機真的很特別
[00:11:38.440 --> 00:11:40.600]  昨天有一個弟兄
[00:11:40.600 --> 00:11:42.280]  他是越南華僑
[00:11:42.280 --> 00:11:42.960]  他說
[00:11:42.960 --> 00:11:44.880]  起初會不會覺得
[00:11:44.880 --> 00:11:46.680]  錢沒有了
[00:11:46.680 --> 00:11:48.760]  他分享時說
[00:11:48.760 --> 00:11:49.480]  哇
[00:11:49.480 --> 00:11:50.680]  今次醫治了我
[00:11:50.680 --> 00:11:52.040]  我以前在越南打仗時
[00:11:52.040 --> 00:11:52.920]  小時候
[00:11:52.920 --> 00:11:54.360]  我有很大的陰影
[00:11:54.360 --> 00:11:55.760]  因為一打仗
[00:11:55.760 --> 00:11:57.040]  每個人都雞飛狗走
[00:11:57.040 --> 00:11:58.160]  沒有人理你
[00:11:58.160 --> 00:11:59.400]  知道有敵人來
[00:11:59.400 --> 00:12:00.200]  他特地不告訴你
[00:12:00.200 --> 00:12:01.000]  讓自己先走
[00:12:01.000 --> 00:12:02.080]  但今次打仗
[00:12:02.080 --> 00:12:03.920]  他看到一個身體
[00:12:03.920 --> 00:12:04.600]  行不行
[00:12:04.600 --> 00:12:05.040]  OK
[00:12:05.040 --> 00:12:06.240]  原來
[00:12:06.240 --> 00:12:08.520]  基督徒的家
[00:12:08.520 --> 00:12:09.720]  是這麼好的
[00:12:09.720 --> 00:12:10.280]  他說
[00:12:10.280 --> 00:12:12.040]  大家互相照顧
[00:12:12.040 --> 00:12:13.760]  然後那些教父又很照顧他們
[00:12:13.760 --> 00:12:15.080]  他完全就
[00:12:15.080 --> 00:12:16.280]  被醫治了
[00:12:16.280 --> 00:12:17.680]  是不是很神奇
[00:12:17.680 --> 00:12:20.000]  我覺得真是很神奇
[00:12:20.000 --> 00:12:22.400]  為何神的時機這麼特別
[00:12:22.400 --> 00:12:24.200]  為何我準備了所有東西
[00:12:24.200 --> 00:12:25.200]  就是COVID
[00:12:25.200 --> 00:12:26.360]  是嗎
[00:12:26.360 --> 00:12:28.160]  為何在我人生這個階段
[00:12:28.160 --> 00:12:29.560]  我要生病呢
[00:12:29.560 --> 00:12:30.760]  是嗎
[00:12:30.760 --> 00:12:33.360]  為何我要生癌症呢
[00:12:33.360 --> 00:12:35.560]  有很多時神的時機
[00:12:35.560 --> 00:12:37.280]  你一輩子都不會明白
[00:12:37.280 --> 00:12:38.400]  但聖經
[00:12:38.400 --> 00:12:41.240]  不是叫你去明白神的時機
[00:12:41.240 --> 00:12:44.840]  神想你知道內心的等候
[00:12:44.840 --> 00:12:46.360]  信心的等候
[00:12:46.360 --> 00:12:47.720]  有很多時
[00:12:47.720 --> 00:12:50.080]  我們很想快
[00:12:50.080 --> 00:12:52.120]  就變了快很蠢
[00:12:52.120 --> 00:12:54.920]  只有神才是快很蠢
[00:12:54.920 --> 00:12:55.960]  行不行
[00:12:55.960 --> 00:12:57.280]  等神的時機
[00:12:57.280 --> 00:12:58.760]  第二
[00:12:58.760 --> 00:13:00.000]  神的方式
[00:13:00.000 --> 00:13:01.480]  記得神的方式
[00:13:01.480 --> 00:13:02.960]  非同我們的方式
[00:13:02.960 --> 00:13:05.400]  我們千萬不要這麼照直
[00:13:05.400 --> 00:13:06.120]  好嗎
[00:13:06.120 --> 00:13:07.240]  神的方式
[00:13:07.240 --> 00:13:08.440]  非同我們的方式
[00:13:08.440 --> 00:13:10.680]  我們千萬不要怎麼樣
[00:13:10.680 --> 00:13:11.480]  太照直
[00:13:11.480 --> 00:13:12.120]  是嗎
[00:13:12.120 --> 00:13:12.840]  OK
[00:13:12.840 --> 00:13:16.000]  如果你是打耶利哥城的話
[00:13:16.000 --> 00:13:16.800]  你會怎麼打呢
[00:13:16.800 --> 00:13:18.800]  耶利哥城是很堅固的城
[00:13:18.800 --> 00:13:19.280]  OK
[00:13:19.280 --> 00:13:21.760]  在斜坡上有個圍牆
[00:13:21.760 --> 00:13:22.600]  OK
[00:13:22.600 --> 00:13:23.880]  裡面有人住
[00:13:23.880 --> 00:13:24.760]  再有個圍牆
[00:13:24.760 --> 00:13:26.680]  裡面就是耶利哥城了
[00:13:26.680 --> 00:13:28.120]  怎麼打呢
[00:13:28.120 --> 00:13:28.600]  OK
[00:13:28.600 --> 00:13:30.120]  你去哭牆
[00:13:30.120 --> 00:13:31.000]  如果你哭牆
[00:13:31.000 --> 00:13:32.240]  有多厚
[00:13:32.240 --> 00:13:33.040]  怎麼踢
[00:13:33.040 --> 00:13:35.040]  如果是我呢
[00:13:35.040 --> 00:13:36.200]  哈馬斯那樣
[00:13:36.200 --> 00:13:37.640]  五千個導彈
[00:13:37.640 --> 00:13:39.800]  真的要為他們祈禱
[00:13:39.800 --> 00:13:40.640]  是嗎
[00:13:40.640 --> 00:13:42.040]  把我變成Iron Man
[00:13:42.040 --> 00:13:43.480]  衝過去
[00:13:43.480 --> 00:13:46.240]  請一千個詠春師傅
[00:13:46.240 --> 00:13:47.520]  攻進去
