
[00:00:00.000 --> 00:00:02.880]  十一月份是一個感恩的季節
[00:09:47.240 --> 00:09:50.340]  當你在看這時候耶穌怎麼另外九個人,我們可能想說
[00:09:50.340 --> 00:09:53.900]  哇,耶穌怎麼那麼小氣,祂是不是嫌祂沒有幫你按讚啊
[00:09:53.900 --> 00:09:57.260]  對不對,是不是嫌祂沒有給你什麼五星好評
[00:09:57.260 --> 00:10:00.160]  所以這九個人怎麼可以這樣,其實不是的
[00:10:00.160 --> 00:10:03.040]  你們真的錯怪耶穌了
[00:10:03.460 --> 00:10:06.560]  你知道麻風病在當時是多麼嚴重的疾病嗎
[00:10:06.560 --> 00:10:09.580]  當你得麻風病的時候,你需要隔離
[00:10:09.580 --> 00:10:12.600]  哇,你還記得隔離的生活嗎
[00:10:12.600 --> 00:10:15.680]  隔個十四天,哎呀,隔個二十一天,你就受不了了
[00:10:15.680 --> 00:10:19.000]  但你知道,當你得麻風病,你要隔多久啊
[00:10:19.000 --> 00:10:21.820]  是一輩子都要隔離的
[00:10:21.820 --> 00:10:25.060]  這不是開玩笑的,你不只與社會隔離
[00:10:25.060 --> 00:10:28.540]  你與最親愛的家人永遠隔離
[00:10:28.540 --> 00:10:31.220]  而在身體上,你的皮膚開始剝落
[00:10:31.220 --> 00:10:34.220]  有些人眼睛,手,鼻子開始脫落
[00:10:34.220 --> 00:10:37.060]  噢,這很可怕
[00:10:37.060 --> 00:10:39.860]  而當他們要出去辦事的時候
[00:10:39.860 --> 00:10:43.180]  他們要拿著鑼在那邊敲鑼啊,這不是很光彩的事
[00:10:43.180 --> 00:10:45.880]  他說,空空空空空空
[00:10:45.880 --> 00:10:48.680]  這邊有麻風病人要來了,請大家迴避
[00:10:48.680 --> 00:10:53.260]  哇,多麼的羞辱,多麼的沒有quality的人生
[00:10:53.260 --> 00:10:56.340]  所以當這些人得救的時候
[00:10:56.340 --> 00:10:59.360]  弟兄姊妹,這真的是一個天堂與地獄的一個不同啊
[00:11:01.380 --> 00:11:04.280]  可是你可以想像嗎,這十個麻風病人
[00:11:04.280 --> 00:11:07.040]  其中有九個,他們得著了醫治
[00:11:07.040 --> 00:11:10.120]  卻沒有任何的
[00:11:10.120 --> 00:11:12.900]  表示回來感謝神啊
[00:11:12.900 --> 00:11:17.040]  耶穌所看見的,不是說沒有按讚
[00:11:17.040 --> 00:11:20.020]  耶穌所看見的是,這些人在
[00:11:20.020 --> 00:11:23.020]  生命的態度上,有極大的
[00:11:23.020 --> 00:11:24.020]  問題
[00:11:24.020 --> 00:11:28.100]  而反觀這位撒瑪利亞人
[00:11:28.100 --> 00:11:30.100]  好像最不配得的,次等的
[00:11:31.220 --> 00:11:34.080]  他卻有一個感恩的心,而當他感恩的時候
[00:11:34.080 --> 00:11:37.320]  我們看見一個關係
[00:11:37.320 --> 00:11:40.500]  就恢復了,奇妙的
[00:11:40.500 --> 00:11:43.920]  歷代,累代的關係得到恢復了
[00:11:43.920 --> 00:11:47.140]  猶太人和外邦人的關係
[00:11:47.140 --> 00:11:50.140]  奇妙的恢復了,因為
[00:11:50.140 --> 00:11:53.140]  地位崇高的夫子與社會摒棄的
[00:11:53.140 --> 00:11:56.100]  病人的關係恢復了
[00:11:56.100 --> 00:11:57.100]  Hallelujah
[00:11:57.100 --> 00:12:00.520]  弟兄姊妹,在耶穌基督裡,關係是可以
[00:12:00.520 --> 00:12:01.520]  恢復的
[00:12:01.520 --> 00:12:06.380]  我們看到現在許多的,家庭
[00:12:06.380 --> 00:12:09.600]  婚姻,親子的關係,非常的緊張
[00:12:09.600 --> 00:12:13.120]  其實,仔細想想,如果你總是
[00:12:13.120 --> 00:12:16.100]  數落別人的不是,你總是強調
[00:12:16.100 --> 00:12:18.900]  他不夠好,哎呀,這個關係是
[00:12:18.900 --> 00:12:22.160]  很難,很難,和諧的
[00:12:22.160 --> 00:12:25.560]  當然我不是說不能,這個,講不中聽
[00:12:25.560 --> 00:12:28.540]  的話,有時候,Tough love,還是需要的
[00:12:29.160 --> 00:12:31.940]  當時我跟我太太剛結婚的時候,我的岳母
[00:12:31.940 --> 00:12:34.160]  從台灣來看我們,她就帶了
[00:12:34.160 --> 00:12:35.620]  減重
[00:12:35.620 --> 00:12:38.820]  那我太太就問我說,你知道為什麼
[00:12:38.820 --> 00:12:41.980]  媽媽要帶減重嗎?因為你需要減重
[00:12:41.980 --> 00:12:46.660]  想盡辦法,要告訴我,體重要控制
[00:12:46.660 --> 00:12:47.860]  Tough love
[00:12:47.860 --> 00:12:51.360]  當時,不願意,現在回頭看,充滿感恩
[00:12:51.360 --> 00:12:57.040]  但弟兄姊妹,我們還是需要有一個
[00:12:57.040 --> 00:12:59.980]  感恩的表達,不然家裡真的是
[00:12:59.980 --> 00:13:02.640]  不容易,前陣子我聽到一個朋友說
[00:13:02.640 --> 00:13:05.360]  他認識一位很優秀的
[00:13:05.360 --> 00:13:08.460]  一位,一個家庭
[00:13:08.460 --> 00:13:11.400]  他這位父親是博士,又是
[00:13:11.400 --> 00:13:13.960]  在公司做高管,如果我們當中有博士
[00:13:13.960 --> 00:13:16.360]  又高管,請不要對號入座,OK
[00:13:16.360 --> 00:13:19.940]  他說這個人非常優秀,可是他對於
[00:13:19.940 --> 00:13:23.120]  孩子的教育,極度的嚴格
[00:13:23.120 --> 00:13:26.060]  而且是不合理的嚴格,不只要straight A
[00:13:26.060 --> 00:13:27.060]  Plus
[00:13:27.060 --> 00:13:29.300]  哇
[00:13:29.300 --> 00:13:32.440]  所以如果是A-的不行
[00:13:32.440 --> 00:13:36.140]  那你想說,大家為了孩子,未來好
[00:13:36.140 --> 00:13:39.000]  是應該的,可是,You are Asian
[00:13:39.000 --> 00:13:41.940]  你是Asian,所以你一定要拿straight A
[00:13:41.940 --> 00:13:44.340]  那我說,我是Chinese
[00:13:44.340 --> 00:13:47.240]  straight C也OK
[00:13:47.240 --> 00:13:54.180]  所以,A-對我來說,是禱告蒙英語
[00:13:54.180 --> 00:13:57.180]  我不太能夠理解這個故事
[00:13:57.180 --> 00:13:59.760]  整個走向,但是,就是這個孩子
[00:13:59.760 --> 00:14:02.580]  有一天,他就到我朋友家敲門
[00:14:02.580 --> 00:14:04.700]  一打開門,看到一個小孩子
[00:14:04.700 --> 00:14:08.320]  開始大哭,我朋友說,你怎麼回事啊
[00:14:08.320 --> 00:14:11.460]  他說,我今天考試,我得了A-
[00:14:11.460 --> 00:14:13.960]  A-,我回去,爸爸要懲罰我
[00:14:13.960 --> 00:14:17.340]  我真的沒有辦法理解,這是怎麼回事
[00:14:17.340 --> 00:14:20.360]  如果是我的話,爸爸就會,我們去迪士尼樂園
[00:14:21.840 --> 00:14:24.820]  你可以想像一下,想像一下這個孩子
[00:14:24.820 --> 00:14:28.360]  哇,這個怎麼可能關係好啊,怎麼可能關係好
[00:14:28.360 --> 00:14:32.020]  其實,多少時候,我們在人際關係當中
[00:14:32.020 --> 00:14:34.840]  不是也是互相打分數啊,打成績啊
[00:14:34.840 --> 00:14:37.360]  你要夠好不好,我就,哇,就是
[00:14:37.360 --> 00:14:41.120]  就是要懲罰你,這樣子是不行的啊
[00:14:41.120 --> 00:14:42.320]  弟兄姊妹
[00:14:42.320 --> 00:14:45.760]  How about this,如果你的孩子
[00:14:45.760 --> 00:14:48.480]  或是你的身邊的人,他拿到的是A-
[00:14:48.480 --> 00:14:51.420]  或甚至B或C好了,他好歹也有
[00:14:51.420 --> 00:14:54.440]  也有一些付出吧,也有努力吧
[00:14:54.440 --> 00:14:58.720]  是否為著他的努力,來肯定他一下呢
[00:14:58.720 --> 00:15:02.760]  就算他拿到了F好了,F
[00:15:02.760 --> 00:15:07.000]  我是Foreigner,所以我拿F,OK
[00:15:07.000 --> 00:15:10.840]  就算你拿到F好了,你是否可以為著他有勇氣
[00:15:10.840 --> 00:15:13.440]  拿成績章來給你
[00:15:13.440 --> 00:15:15.880]  你也來肯定他,鼓勵他一下
[00:15:15.880 --> 00:15:19.740]  我告訴你,這太powerful,你就帶著兒子去
[00:15:19.740 --> 00:15:22.120]  Yogurtland啊,或是去什麼,兒子啊
[00:15:22.120 --> 00:15:25.360]  雖然你成績是這樣,但是為著你
[00:15:25.360 --> 00:15:28.080]  願意有勇氣,來跟爸爸說
[00:15:28.080 --> 00:15:29.980]  我要請你吃冰淇淋
[00:15:29.980 --> 00:15:32.580]  哇,我告訴你,你們父親,這個
[00:15:32.580 --> 00:15:34.760]  親子關係,肯定是非常好的
[00:15:34.760 --> 00:15:38.780]  我跟我父親親子關係,就是這樣子維持的
[00:15:46.620 --> 00:15:49.840]  你知道我成績,就是常常會吃得到冰淇淋
[00:15:49.840 --> 00:15:55.060]  所以弟兄姊妹,其實,我後來發現
[00:15:55.060 --> 00:15:58.020]  我們常讀聖詩篇,一百篇
[00:15:58.020 --> 00:16:01.000]  當稱謝進入他們的門,讚美進入他們的院,對不對
[00:16:01.000 --> 00:16:03.940]  英文就是,Enter his gate with thanksgiving
[00:16:03.940 --> 00:16:06.900]  Enter his house with praise
[00:16:06.900 --> 00:16:10.800]  其實你知道嗎,稱謝與讚美,不只能夠進入神的門
[00:16:10.800 --> 00:16:14.480]  稱謝與讚美,能夠進入彼此的心
[00:16:15.180 --> 00:16:17.720]  所以,邱誠幫助我們在這個感恩的季節
[00:16:17.720 --> 00:16:22.820]  我們可以用彼此的愛之語,來表達一下感恩吧
[00:16:22.820 --> 00:16:25.780]  Oh, it's gonna be magical
[00:16:25.780 --> 00:16:29.440]  感恩的力量,能夠使關係得以恢復
[00:16:29.440 --> 00:16:34.500]  而第三呢,感恩能夠使你繼續喜樂福事
[00:16:34.500 --> 00:16:38.700]  我們一起來說,感恩使你繼續喜樂福事
[00:16:38.700 --> 00:16:44.440]  路加福音十七章,十七、十八節,耶穌說
[00:16:44.440 --> 00:16:47.040]  節慶的不是十個人,那九個人在哪裡了
[00:16:47.040 --> 00:16:50.780]  除了這外族人,再沒有回來歸榮耀與神嗎
[00:16:50.780 --> 00:16:54.140]  這些人沒有回來歸榮耀與神嗎
[00:16:54.140 --> 00:16:57.040]  這些人沒有回來福事神嗎
[00:16:57.040 --> 00:17:00.420]  其實福事就是人與神之間的橋樑
[00:17:00.420 --> 00:17:02.500]  並且將榮耀歸於神
[00:17:02.500 --> 00:17:05.640]  但是,曾幾何時,我們
[00:17:05.640 --> 00:17:08.540]  好像喜樂的福事
[00:17:08.540 --> 00:17:12.000]  卻成為一個很奢侈的一件事情
[00:17:12.180 --> 00:17:15.180]  我小時候,常常在教會唱一首詩歌
[00:17:15.180 --> 00:17:17.600]  叫做《越侍奉越甘甜》
[00:17:17.600 --> 00:17:20.140]  有多少人唱過,有聽過
[00:17:20.140 --> 00:17:22.200]  哎呀,你不小心透露你的年齡啊
[00:17:22.200 --> 00:17:26.340]  其實,我小時候在聽這首詩歌
[00:17:26.340 --> 00:17:27.620]  我唱給你聽嘛
[00:17:27.620 --> 00:17:31.320]  我感到侍奉他
[00:17:31.320 --> 00:17:34.200]  越久越甘甜
[00:17:34.200 --> 00:17:37.780]  我感到越愛他
[00:17:37.780 --> 00:17:40.320]  祝福越佳天
[00:17:40.740 --> 00:17:43.580]  使我父輩滿意
[00:17:43.580 --> 00:17:46.480]  在地如在天
[00:17:46.480 --> 00:17:49.320]  我感到侍奉他
[00:17:49.320 --> 00:17:53.000]  越久越甘甜
[00:17:53.000 --> 00:17:59.300]  哇,我告訴你,我從小聽這個詩歌啊
[00:17:59.300 --> 00:18:01.260]  我真的覺得是教會propaganda
[00:18:01.260 --> 00:18:04.640]  怎麼可能越侍奉越甘甜啊
[00:18:04.640 --> 00:18:06.440]  越侍奉越抓狂吧
[00:18:06.440 --> 00:18:09.020]  越侍奉越痛苦吧
[00:18:09.020 --> 00:18:10.900]  怎麼可能越侍奉越甘甜呢
[00:18:10.900 --> 00:18:15.580]  但是當我服侍這段時間回頭看
[00:18:15.580 --> 00:18:18.880]  其實是可以越侍奉越甘甜的
[00:18:18.880 --> 00:18:23.160]  當然我們當中有不少的弟兄姊妹是
[00:18:23.160 --> 00:18:26.820]  在屬靈的道路上更長遠的
[00:18:26.820 --> 00:18:29.360]  真的是看到我們當中
[00:18:29.360 --> 00:18:32.340]  越侍奉,侍奉仍然甘甜
[00:18:32.340 --> 00:18:34.240]  這是美好的榜樣
[00:18:34.240 --> 00:18:37.340]  我後來就想說,為什麼侍奉有時候會
[00:18:37.340 --> 00:18:38.680]  不甘甜呢
[00:18:39.780 --> 00:18:42.820]  服侍初期,喜樂容易被奪去
[00:18:42.820 --> 00:18:45.640]  因為你擔心你做得不好
[00:18:45.640 --> 00:18:47.660]  而你的重點就是要
[00:18:47.660 --> 00:18:50.380]  渴望得到別人的認可
[00:18:50.380 --> 00:18:53.820]  其實是很大的陷阱,為什麼呢
[00:18:53.820 --> 00:18:56.340]  因為如果你在努力的服侍
[00:18:56.340 --> 00:18:59.260]  結果沒有得到認可,你會怎麼樣
[00:18:59.260 --> 00:19:00.560]  很難過啊
[00:19:00.560 --> 00:19:04.040]  可是如果你的服侍得到了認可
[00:19:04.040 --> 00:19:05.360]  這個比較好嗎
[00:19:05.360 --> 00:19:08.820]  那就錯了,這是一個永無止境的
[00:19:08.820 --> 00:19:09.940]  陷阱
[00:19:09.940 --> 00:19:13.140]  因為你下一次還要渴望被認可
[00:19:13.140 --> 00:19:16.080]  再下一次還要被認可,再下一次
[00:19:16.080 --> 00:19:17.080]  永無止境
[00:19:17.080 --> 00:19:20.880]  這只會讓你的服侍既疲憊
[00:19:20.880 --> 00:19:22.860]  又沒有安全感
[00:19:22.860 --> 00:19:27.020]  但服侍的重點是要得到人的認可嗎
