
[00:00:00.000 --> 00:00:02.160]  大家好,我是黃牧師
[00:01:19.220 --> 00:01:21.660]  敬重祢 馴服祢
[00:01:21.660 --> 00:01:23.260]  我們親愛的父神基督
[00:01:23.260 --> 00:01:26.240]  下期讓我們能夠聚在一起
[00:01:26.240 --> 00:01:28.780]  一起透過祢的話語
[00:01:28.780 --> 00:01:33.240]  學習、了解祢是怎樣的一位主
[00:01:33.240 --> 00:01:36.780]  許我們能夠知道怎樣來順服祢
[00:01:36.780 --> 00:01:37.780]  尊重祢
[00:01:37.780 --> 00:01:41.180]  讓我們心心意念都維生在祢當中
[00:01:41.180 --> 00:01:42.660]  求祢的幫助
[00:01:42.660 --> 00:01:44.340]  我們的天父
[00:01:44.340 --> 00:01:47.900]  我們想再次祈求祢的聖靈
[00:01:47.900 --> 00:01:49.900]  帶領我們通過這段時間
[00:01:49.900 --> 00:01:51.580]  當我們聽到祢的話語
[00:01:51.580 --> 00:01:53.860]  幫助我們了解祢是怎樣的一位主
[00:01:53.860 --> 00:01:57.100]  知道怎樣能夠真正奉獻我們的生命給祢
[00:01:57.100 --> 00:02:00.020]  我們在名義上向主耶穌基督祈禱
[00:02:00.020 --> 00:02:01.900]  我們同心的禱告感恩
[00:02:01.900 --> 00:02:04.980]  奉靠主耶穌基督的聖名致救
[00:02:04.980 --> 00:02:06.980]  阿們
[00:02:06.980 --> 00:02:10.860]  今天會和大家一起思想的經文是《路德記》
[00:02:10.860 --> 00:02:13.500]  我們差不多來到《路德記》的尾聲
[00:02:13.500 --> 00:02:16.500]  今天可以說是尾二的一堂
[00:02:16.500 --> 00:02:19.500]  然後下一堂就會是完結《路德記》
[00:02:19.500 --> 00:02:20.700]  今天我們所看的經文
[00:02:20.700 --> 00:02:23.620]  是出自於《路德記》的第四章
[00:02:23.620 --> 00:02:26.820]  第十三節至第十七節
[00:02:26.820 --> 00:02:32.300]  今天的講題是「同公異曲」
[00:02:32.300 --> 00:02:35.380]  今天的講題是「同公異曲」
[00:02:35.380 --> 00:02:37.540]  是從《路德記》第四章
[00:02:37.540 --> 00:02:41.340]  第十三節到十七節的上半
[00:02:41.340 --> 00:02:42.980]  今天我們的經文
[00:02:42.980 --> 00:02:47.100]  再次是從《路德記》第四章
[00:02:47.100 --> 00:02:52.060]  第十三節至第十七節
[00:02:52.060 --> 00:02:54.140]  所以經文的名稱是
[00:02:54.140 --> 00:02:58.220]  「同公異曲」
[00:02:58.220 --> 00:03:01.260]  我們先聽聖經的導議
[00:03:01.260 --> 00:03:04.220]  我們再次打開聖經的話語
[00:03:04.220 --> 00:03:05.940]  讓我們先明白多一點
[00:03:05.940 --> 00:03:08.020]  聖經的說話是說甚麼
[00:03:08.020 --> 00:03:09.300]  如果大家有聖經的話
[00:03:09.300 --> 00:03:13.860]  也一起同心打開《路德記》的第四章
[00:03:13.860 --> 00:03:15.780]  我們會從第十三節
[00:03:15.780 --> 00:03:20.860]  看到第十七節的上半節
[00:03:20.860 --> 00:03:22.940]  我會先以和合本
[00:03:22.940 --> 00:03:25.220]  粵語和普通話讀出
[00:03:25.220 --> 00:03:27.860]  然後我會再讀英語的翻譯
[00:03:27.860 --> 00:03:30.020]  今天所選的英語翻譯的譯本
[00:03:30.020 --> 00:03:33.300]  仍然是New English Translation
[00:03:33.300 --> 00:03:38.180]  NET版本
[00:03:38.180 --> 00:03:39.660]  《路德記》的第四章
[00:03:39.660 --> 00:03:42.020]  十三至十七節上
[00:03:42.020 --> 00:03:45.020]  「於是波亞斯娶了路德為妻
[00:03:45.020 --> 00:03:46.900]  與她同房
[00:03:46.900 --> 00:03:50.980]  耶華使她懷孕生了一個兒子
[00:03:50.980 --> 00:03:54.020]  婦人們對拿娥米說
[00:03:54.020 --> 00:03:56.660]  耶華是應當稱重的
[00:03:56.660 --> 00:03:59.260]  因為今日沒有撇下你
[00:03:59.260 --> 00:04:02.220]  使你無至近的親屬
[00:04:02.220 --> 00:04:07.140]  願這孩子在以色列人中得名聲
[00:04:07.140 --> 00:04:09.620]  他必提起你的精神
[00:04:09.620 --> 00:04:11.220]  奉養你的腦
[00:04:11.220 --> 00:04:15.020]  因為是愛慕你的那兒婦所生的
[00:04:15.020 --> 00:04:19.420]  有這兒婦比有七個兒子還好
[00:04:19.420 --> 00:04:22.500]  拿娥米就把孩子抱在懷中
[00:04:22.500 --> 00:04:24.460]  作他的養母」
[00:04:24.460 --> 00:04:25.980]  十七節的上半節
[00:04:25.980 --> 00:04:28.020]  「倫舍的婦人說
[00:04:28.020 --> 00:04:30.420]  拿娥米得了兒子了
[00:04:30.420 --> 00:04:34.940]  就給孩子起名叫俄彼得
[00:04:34.940 --> 00:04:37.980]  於是波亞斯娶了路德為妻
[00:04:37.980 --> 00:04:39.300]  與她同房
[00:04:39.300 --> 00:04:43.340]  耶華使她懷孕生了一個兒子
[00:04:43.340 --> 00:04:46.060]  婦人們對拿娥米說
[00:04:46.060 --> 00:04:48.740]  耶華是應當稱重的
[00:04:48.740 --> 00:04:51.620]  因為今日沒有撇下你
[00:04:51.620 --> 00:04:54.460]  使你無至近的親屬
[00:04:54.460 --> 00:04:59.500]  願這孩子在以色列人中得名聲
[00:04:59.500 --> 00:05:01.900]  他必提起你的精神
[00:05:01.900 --> 00:05:03.460]  奉養你的腦
[00:05:03.460 --> 00:05:07.460]  因為是愛慕你的那兒婦所生的
[00:05:07.460 --> 00:05:12.940]  有這兒婦比有七個兒子還好」
[00:05:12.940 --> 00:05:17.980]  拿娥米就把孩子抱在懷中
[00:05:17.980 --> 00:05:20.300]  作他的養母
[00:05:20.300 --> 00:05:23.020]  十七節的上半節
[00:05:23.020 --> 00:05:25.420]  「倫舍的婦人說
[00:05:25.420 --> 00:05:28.020]  拿娥米得了兒子了
[00:05:28.020 --> 00:05:31.780]  就給孩子起名叫俄彼得」
[00:05:31.780 --> 00:05:33.180]  NDT
[00:05:33.180 --> 00:05:36.420]  Rule Chapter 4, Verse 13
[00:05:36.420 --> 00:05:38.420]  「波亞斯娶了路德
[00:05:38.420 --> 00:05:43.100]  與她有性交
[00:05:43.100 --> 00:05:48.980]  耶華使她懷孕生了一個兒子
[00:05:48.980 --> 00:05:51.620]  婦人們對拿娥米說
[00:05:51.620 --> 00:05:53.060]  耶華是應當稱重的
[00:05:53.060 --> 00:05:55.620]  因為今日沒有撇下你
[00:05:55.620 --> 00:05:58.620]  使你無至近的親屬
[00:05:58.620 --> 00:06:02.660]  願這孩子在以色列人中得名聲
[00:06:02.660 --> 00:06:04.340]  他必提起你的精神
[00:06:04.340 --> 00:06:07.100]  並為你服務,當你年老時
[00:06:07.100 --> 00:06:11.900]  因為你愛慕你的那兒婦所生的
[00:06:11.900 --> 00:06:15.980]  有這兒婦比有七個兒子還好」
[00:06:15.980 --> 00:06:20.100]  拿娥米就把孩子抱在懷中
[00:06:20.100 --> 00:06:23.820]  作他的養母
[00:06:23.820 --> 00:06:25.540]  十七節的上半節
[00:06:25.540 --> 00:06:28.620]  「倫舍的婦人說
[00:06:28.620 --> 00:06:31.540]  拿娥米得了兒子了
[00:06:31.540 --> 00:06:34.300]  就給孩子起名叫俄彼得」
[00:06:34.300 --> 00:06:39.300]  在唐朝的時候
[00:06:39.300 --> 00:06:44.140]  曾經有一個很著名的官
[00:06:44.140 --> 00:06:45.580]  或者是一個文學家
[00:06:45.580 --> 00:06:47.580]  他的名字叫韓愈
[00:06:47.580 --> 00:06:51.380]  在我讀中國文學的時候
[00:06:51.380 --> 00:06:53.380]  我曾經讀過他不少的文學
[00:06:53.380 --> 00:06:57.740]  其中一篇他曾經在裏面進學解
[00:06:57.740 --> 00:06:59.740]  曾經有幾句這樣的說話
[00:06:59.740 --> 00:07:08.100]  「夏帝裝梳太史所錄,紙雲相如,同功而曲」
[00:07:08.100 --> 00:07:10.500]  「同功而曲」這個成語的由來
[00:07:10.500 --> 00:07:13.220]  就是從韓愈這番說話
[00:07:13.220 --> 00:07:15.860]  去談及到有關於他主張的
[00:07:15.860 --> 00:07:21.340]  所謂文以再道這個文學寫作的宗旨
[00:07:21.340 --> 00:07:23.900]  而在剛才我所讀的這幾句說話裏面
[00:07:23.900 --> 00:07:28.140]  其實是涵蓋了很多中國的古典籍
[00:07:28.140 --> 00:07:30.140]  在這些古典籍當中
[00:07:30.140 --> 00:07:32.140]  韓愈所說的就是
[00:07:32.140 --> 00:07:36.740]  縱然他們有各式各類的典籍寫作模式
[00:07:36.740 --> 00:07:39.620]  但是因著不同的人
[00:07:39.620 --> 00:07:42.540]  而他們都能夠透過不同的文體
[00:07:42.540 --> 00:07:45.620]  說出有實在意義的東西
[00:07:45.620 --> 00:07:47.620]  而寫作的宗旨就是
[00:07:47.620 --> 00:07:51.220]  寫任何的事情都要言之有物
[00:07:51.220 --> 00:07:53.220]  有其本身的意義
[00:07:53.220 --> 00:07:56.820]  雖然手法可能有些不同
[00:07:56.820 --> 00:07:59.820]  但是最重要的宗旨不變
[00:07:59.820 --> 00:08:03.420]  這個就是所謂「同功而曲」的意思
[00:08:03.420 --> 00:08:06.820]  可以同樣的心態、同樣的宗旨
[00:08:06.820 --> 00:08:09.620]  但是可以透過不同的演繹
[00:08:09.620 --> 00:08:13.020]  都可以將他的主旨提出來
[00:08:13.020 --> 00:08:16.420]  在這個歷史裏面
[00:08:16.420 --> 00:08:19.620]  我們知道韓愈是一個很有才學的人
[00:08:19.620 --> 00:08:21.940]  不過同時在官場上
[00:08:21.940 --> 00:08:27.020]  也都因為他這麼專注原則的緣故
[00:08:27.020 --> 00:08:29.620]  有很多時候他曾經經歷過
[00:08:29.620 --> 00:08:33.620]  高低起跌的官場生活
[00:08:33.620 --> 00:08:38.620]  並且在他人生當中也都遇著很多坎坷的事件
[00:08:38.620 --> 00:08:44.820]  尤其是一件事就是當他被貶為官的時候
[00:08:44.820 --> 00:08:50.420]  在路上甚至他的最愛錫的女兒也都死去
[00:08:50.420 --> 00:08:53.420]  在這些種種的歷史裏面
[00:08:53.420 --> 00:08:58.220]  於是乎韓愈就有很多在他的文章裏面透露到
[00:08:58.220 --> 00:09:03.420]  其實真是在人生當中有很多的起起跌跌
[00:09:03.420 --> 00:09:05.820]  是真是非能夠言喻的
[00:09:05.820 --> 00:09:07.820]  在這些情況裏面
[00:09:07.820 --> 00:09:12.620]  甚至可能導致到一個人鬱鬱不得志的情況
[00:09:12.620 --> 00:09:14.820]  韓愈他寫的文章
[00:09:14.820 --> 00:09:17.820]  我有很多的理解和研讀
[00:09:17.820 --> 00:09:22.420]  但是隨著他的人生也都讓我想像到一件事
[00:09:22.420 --> 00:09:25.220]  就是其實在這個世界當中
[00:09:25.220 --> 00:09:29.220]  失敗其實不是一件少見的事
[00:09:29.220 --> 00:09:32.020]  有時甚至這些失敗不是因為個人的問題
[00:09:32.020 --> 00:09:34.620]  可能是外在因素的問題
[00:09:34.620 --> 00:09:38.820]  但是也都有不少的是因為自己內在的問題
[00:09:38.820 --> 00:09:43.820]  而導致到自己可能是被降職甚至被免職
[00:09:43.820 --> 00:09:45.820]  但是在這樣的情況的時候
[00:09:45.820 --> 00:09:50.220]  究竟那個被免職的人或者被降職的人
[00:09:50.220 --> 00:09:52.220]  他又怎樣去想呢?
[00:09:52.220 --> 00:09:56.820]  他是不是只是覺得全世界的人都是很對不起他
[00:09:56.820 --> 00:10:01.420]  而這個世界沒有一個人是真是明白他呢?
[00:10:01.420 --> 00:10:03.420]  在這樣的情況裏面
[00:10:03.420 --> 00:10:06.620]  其實我從一個基督徒的角度來看
[00:10:06.620 --> 00:10:09.420]  就是一個最好值得我們反思反省
[00:10:09.420 --> 00:10:15.820]  究竟自己那個能力或者自己的靈性是怎樣
[00:10:15.820 --> 00:10:19.220]  但是究竟有多少人有這樣的洞悉的能力
[00:10:19.220 --> 00:10:21.620]  又或者有這樣的覺悟的能力
[00:10:21.620 --> 00:10:25.620]  去使自己去反思自己的問題呢?
[00:10:25.620 --> 00:10:31.820]  還是只是老是去抵賴在這個世界的人對他不好呢?
[00:10:31.820 --> 00:10:33.420]  實質上在這個世界當中
[00:10:33.420 --> 00:10:35.420]  也都真是有不少的人
[00:10:35.420 --> 00:10:39.420]  認為自己在這個世界上是不可一世
[00:10:39.420 --> 00:10:43.220]  甚至認為自己是宇宙最強的那一位
[00:10:43.220 --> 00:10:48.020]  但是當我們去看見這些人有這樣的思維的時候
[00:10:48.020 --> 00:10:50.220]  往往其實在他背後
[00:10:50.220 --> 00:10:55.420]  其實有一份很強烈的自我膨脹
[00:10:55.420 --> 00:10:59.620]  自大的心態是不斷推動著這一類人的思維
[00:10:59.620 --> 00:11:01.420]  他沒有反思不止
[00:11:01.420 --> 00:11:06.220]  只會認為全世界的人都是對他不好
[00:11:06.220 --> 00:11:07.820]  但是當我們去看見
[00:11:07.820 --> 00:11:11.620]  一個人能夠真的承擔一些重要的職位的時候
[00:11:11.620 --> 00:11:15.820]  其實是很視乎那個人他有沒有這樣的能力
[00:11:15.820 --> 00:11:17.620]  同樣這樣的觀念
[00:11:17.620 --> 00:11:21.020]  其實在屬靈世界的裏面都在運作中
[00:11:21.020 --> 00:11:24.420]  不只是說我認為我自己好
[00:11:24.420 --> 00:11:27.620]  那我就可以擔當一些很重要的職位
[00:11:27.620 --> 00:11:31.420]  人家不給我只不過是人家對我不足
[00:11:31.420 --> 00:11:33.620]  其實在屬靈的世界裏面
[00:11:33.620 --> 00:11:38.820]  同樣上帝給一個人能夠去盛載的恩典
[00:11:38.820 --> 00:11:41.620]  甚至他對上帝的感恩
[00:11:41.620 --> 00:11:44.620]  能夠盛載上帝給多少個祝福給他
[00:11:44.620 --> 00:11:47.220]  其實都可以有分別的
[00:11:47.220 --> 00:11:51.220]  所以當我們隨著今天我們所看的經文
[00:11:51.220 --> 00:11:52.420]  我們就會看見
[00:11:52.420 --> 00:11:54.820]  以當一個人的屬靈生命
[00:11:54.820 --> 00:11:56.420]  甚至他自己的能力
[00:11:56.420 --> 00:12:01.620]  如果是沒有一個自我減省的一個機制在他裏面
[00:12:01.620 --> 00:12:03.620]  那你問這個機制從何而來?
[00:12:03.620 --> 00:12:05.220]  我可以很直接的說
[00:12:05.220 --> 00:12:07.820]  這個是上帝所賦予人的
[00:12:07.820 --> 00:12:11.220]  而當一個人是沒有這個盛載的能力的時候
[00:12:11.220 --> 00:12:16.220]  即是說他自己要求有多高的一個權責
[00:12:16.220 --> 00:12:17.620]  是交給他身上
[00:12:17.620 --> 00:12:21.420]  其實最終不單止他做不成這件事
[00:12:21.420 --> 00:12:28.620]  可能甚至為自己招致更多災難性的結果
[00:12:28.620 --> 00:12:32.020]  而今天我們去看的這段經文
[00:12:32.020 --> 00:12:34.020]  就是想說這一點
[00:12:34.020 --> 00:12:35.620]  今天我們去看一下
[00:12:35.620 --> 00:12:39.420]  同樣是上帝的子民
[00:12:39.420 --> 00:12:43.620]  同樣他們領受上帝的教導
[00:12:43.620 --> 00:12:48.020]  同樣他們都好像認識上帝的說話
[00:12:48.020 --> 00:12:51.620]  但是竟然可以塑造出一個截然不同
[00:12:51.620 --> 00:12:55.420]  甚至可以說是走向兩極化的一個狀態
[00:12:55.420 --> 00:12:57.420]  而在這些情況之下
[00:12:57.420 --> 00:13:01.420]  這些人他們的取態是如何呢?
[00:13:01.420 --> 00:13:05.420]  今天我們看這段經文有一個很大的特色
[00:13:05.420 --> 00:13:08.820]  就是我們會見到在裏面所說的
[00:13:08.820 --> 00:13:10.620]  參與的人物
[00:13:10.620 --> 00:13:11.820]  其實有很多的
[00:13:11.820 --> 00:13:14.820]  不過說話就只有一批人
[00:13:14.820 --> 00:13:16.020]  這批是什麼人?
[00:13:16.020 --> 00:13:21.220]  就是在這個百里行城裏面的眾婦女
[00:13:21.220 --> 00:13:26.020]  我們從這班眾婦女的說話裏面
[00:13:26.020 --> 00:13:29.620]  去看到一個很真是上帝來到第四章
[00:13:29.620 --> 00:13:31.220]  將整個高潮
[00:13:31.220 --> 00:13:36.620]  整個路德紀的宗旨突顯了出來
[00:13:36.620 --> 00:13:40.220]  上帝究竟怎樣去揀選一些什麼樣的人
[00:13:40.220 --> 00:13:43.020]  可以去承擔他的工作
[00:13:43.020 --> 00:13:47.220]  而不是只是不斷唱好那些人
[00:13:47.220 --> 00:13:52.220]  甚至同時用了一批的人在旁邊去托出
[00:13:52.220 --> 00:13:56.620]  原來當他們沒有這種屬靈生命的勝在能力的人
[00:13:56.620 --> 00:13:58.620]  他們的表現是怎樣?
[00:13:58.620 --> 00:14:00.020]  從而讓我們作為讀者
[00:14:00.020 --> 00:14:01.420]  當我們讀到之後
[00:14:01.420 --> 00:14:04.620]  我們有一個更明白更突顯的反差
[00:14:04.620 --> 00:14:07.820]  使我們能夠準確去掌握到
[00:14:07.820 --> 00:14:10.220]  上帝要選用的人
[00:14:10.220 --> 00:14:12.820]  他們被塑造的時候
[00:14:12.820 --> 00:14:16.620]  他承載上帝所交的責任
[00:14:16.620 --> 00:14:18.620]  是有什麼樣的特點
[00:14:18.620 --> 00:14:20.420]  而這批的人我們今天所看
[00:14:20.420 --> 00:14:22.220]  他們沒有這個特點的時候
[00:14:22.220 --> 00:14:23.820]  他們的表現是怎樣?
[00:14:23.820 --> 00:14:26.620]  從而我們可以去作一個
[00:14:26.620 --> 00:14:29.220]  對我們自身的一個反省
[00:14:29.220 --> 00:14:30.620]  不然的話
[00:14:30.620 --> 00:14:33.420]  我們以為自己可以承擔上帝的工作
[00:14:33.420 --> 00:14:35.220]  原來實質上我們根本沒有
[00:14:35.220 --> 00:14:37.820]  這樣的勝在能力的時候的話
[00:14:37.820 --> 00:14:40.820]  很容易我們就會變成自大
[00:14:40.820 --> 00:14:44.020]  自大的人甚至會享受在自己
[00:14:44.020 --> 00:14:47.220]  自以為自己很成功的狀態
[00:14:47.220 --> 00:14:50.220]  其實最後他們也都敗亡
[00:14:50.220 --> 00:14:52.220]  就好像西方社會有一個
[00:14:52.220 --> 00:14:54.620]  經常提到的一個比喻
[00:14:54.620 --> 00:14:57.620]  就叫做「溫水煮蛙」的比喻
[00:14:57.620 --> 00:15:00.220]  青蛙覺得自己是一盤溫水
[00:15:00.220 --> 00:15:02.620]  最初在涼的水裏游泳很舒服
[00:15:02.620 --> 00:15:07.220]  但是誰不知原來那一缸水在一個火爐上面
[00:15:07.220 --> 00:15:09.220]  是當時的人蒸
[00:15:09.220 --> 00:15:11.420]  慢慢地在下面加熱
[00:15:11.420 --> 00:15:14.020]  將水溫慢慢調高的時候
[00:15:14.020 --> 00:15:16.620]  青蛙在裏面還以為自己下得
[00:15:16.620 --> 00:15:18.820]  一個非常享受的局面
[00:15:18.820 --> 00:15:21.020]  溫暖的水
[00:15:21.020 --> 00:15:23.420]  使得他可以有很大的享受
[00:15:23.420 --> 00:15:27.020]  誰不知最後被煮熟也都不知道
[00:15:27.020 --> 00:15:30.220]  我不希望我們今天的信徒是這樣
[00:15:30.220 --> 00:15:33.620]  我相信上帝也都不希望我們掉入這樣的境況
[00:15:33.620 --> 00:15:35.220]  所以今天這段經文
[00:15:35.220 --> 00:15:37.220]  就是成為一個最重要的反差
[00:15:37.220 --> 00:15:39.620]  不只是讓我們從一個正面看見
[00:15:39.620 --> 00:15:42.420]  波亞斯或者路德他們的靈性
[00:15:42.420 --> 00:15:44.620]  是怎樣能夠有能力勝在
[00:15:44.620 --> 00:15:47.620]  而且從另一個角度反面過來
[00:15:47.620 --> 00:15:48.420]  去告訴你知道
[00:15:48.420 --> 00:15:50.420]  當一個沒有能力去勝在的人
[00:15:50.420 --> 00:15:52.020]  他們的生命的時候
[00:15:52.020 --> 00:15:53.820]  他們的表彰是怎樣
[00:15:53.820 --> 00:15:56.620]  然後結局是怎樣
[00:15:56.620 --> 00:16:00.620]  讓你和我作出一個準確的
[00:16:00.620 --> 00:16:03.020]  屬靈道路的把握
[00:16:03.020 --> 00:16:04.220]  抓緊著上帝
[00:16:04.220 --> 00:16:06.020]  能夠怎樣與上帝同行
[00:16:06.020 --> 00:16:08.820]  好,我們再次看看這段聖經
[00:16:08.820 --> 00:16:11.220]  首先在看這段聖經之前
[00:16:11.220 --> 00:16:15.820]  我想介紹一個陳述或者一個形容
[00:16:15.820 --> 00:16:18.620]  叫做「有耳可聽」
[00:16:18.620 --> 00:16:21.620]  「有耳可聽」這個詞彙
[00:16:21.620 --> 00:16:22.620]  在聖經裏面
[00:16:22.620 --> 00:16:27.020]  其實源自於在以賽亞書第六章第九節
[00:16:27.020 --> 00:16:30.220]  以賽亞書第六章第九節曾經這樣說
[00:16:30.220 --> 00:16:32.820]  「你去告訴這百姓說
[00:16:32.820 --> 00:16:35.820]  你們聽是要聽見,卻不明白」
[00:16:35.820 --> 00:16:38.820]  「看是看見,卻不曉得」
[00:16:38.820 --> 00:16:42.820]  其實當時以賽亞
[00:16:42.820 --> 00:16:46.820]  去承接了上帝給他的差事
[00:16:46.820 --> 00:16:48.620]  一個很重要的差事
[00:16:48.620 --> 00:16:52.820]  不過上帝在猜以賽亞先知的時候
[00:16:52.820 --> 00:16:54.220]  說明白給他聽
[00:16:54.220 --> 00:16:57.820]  有些人是就算聽見了
[00:16:57.820 --> 00:16:59.820]  他都不會明白的
[00:16:59.820 --> 00:17:02.820]  看見了他都不曉得
[00:17:02.820 --> 00:17:05.820]  其實這個詞彙這個陳述
[00:17:05.820 --> 00:17:08.820]  「有耳可聽」後來在新約聖經
[00:17:08.820 --> 00:17:11.420]  耶穌基督是屢次使用
[00:17:11.420 --> 00:17:14.820]  譬如在馬太福音第十三章第九節
[00:17:14.820 --> 00:17:16.420]  和第十三節裏面
[00:17:16.420 --> 00:17:19.620]  都在耶穌說完一些比喻之後
[00:17:19.620 --> 00:17:21.620]  耶穌加上這個註腳
[00:17:21.620 --> 00:17:25.820]  「有耳可聽的就應當聽」
[00:17:25.820 --> 00:17:28.820]  甚麼叫「有耳當聽」或者「有耳可聽」
[00:17:28.820 --> 00:17:30.820]  就是指到一些人
[00:17:30.820 --> 00:17:34.220]  他是一份和上帝聯合的心志
[00:17:34.220 --> 00:17:38.620]  而這班人當他聽了上帝的說話之後
[00:17:38.620 --> 00:17:42.420]  他是願意百分百地去順從
[00:17:42.420 --> 00:17:44.420]  尊重上帝決定
[00:17:44.420 --> 00:17:47.220]  並且了解了上帝的說話之後
[00:17:47.220 --> 00:17:50.820]  並且去能夠與神同行
[00:17:50.820 --> 00:17:52.820]  希望上帝所說的話
[00:17:52.820 --> 00:17:55.420]  他也都能夠參與在其中
[00:17:55.420 --> 00:17:58.620]  毫無的一些懷疑
[00:17:58.620 --> 00:18:00.620]  為甚麼我要介紹這個詞彙呢?
[00:18:00.620 --> 00:18:04.220]  因為在今天我們所看的這段聖經的時候
[00:18:04.220 --> 00:18:06.220]  就讓我們看見有些人
[00:18:06.220 --> 00:18:08.620]  他同樣聽到上帝的說話
[00:18:08.620 --> 00:18:11.420]  其實上帝的說話不是很吝嗇
[00:18:11.420 --> 00:18:12.620]  不讓人知道的
[00:18:12.620 --> 00:18:14.620]  只是給少部分信得主的人知道
[00:18:14.620 --> 00:18:15.220]  不是
[00:18:15.220 --> 00:18:18.420]  上帝的說話是給普世的人去明白的
[00:18:18.420 --> 00:18:19.420]  不過問題是
[00:18:19.420 --> 00:18:21.420]  普世的人聽了之後
[00:18:21.420 --> 00:18:23.420]  想不想去明白呢?
[00:18:23.420 --> 00:18:28.620]  聽了就算知道內容清楚掌握了是怎樣
[00:18:28.620 --> 00:18:30.220]  他又願不願意去跟從呢?
[00:18:30.220 --> 00:18:32.820]  這個就是今天我們所看的經文
[00:18:32.820 --> 00:18:35.420]  在今天我們所看的這段經文
[00:18:35.420 --> 00:18:37.420]  來到這裡第十三節
[00:18:37.420 --> 00:18:41.220]  可以說是從城門的場景
[00:18:41.220 --> 00:18:42.820]  我們先前所說
[00:18:42.820 --> 00:18:48.020]  長老和波亞斯的老友妓同鄉
[00:18:48.020 --> 00:18:51.420]  一起在城門門口商議的時候
[00:18:51.420 --> 00:18:53.020]  這個場景一調
[00:18:53.020 --> 00:18:54.620]  調到另一個場景
[00:18:54.620 --> 00:18:56.420]  這是甚麼場景呢?
[00:18:56.420 --> 00:19:01.020]  這個場景可以說是路德記最特別的時刻
[00:19:01.020 --> 00:19:02.020]  就是甚麼呢?
[00:19:02.020 --> 00:19:05.620]  就是上帝真正第一次記載到
[00:19:05.620 --> 00:19:08.220]  他有直接的參與
[00:19:08.220 --> 00:19:11.220]  在整個路德記裏面
[00:19:11.220 --> 00:19:13.220]  我們聽了很多有關於
[00:19:13.220 --> 00:19:17.420]  耶和華甚麼、耶和華甚麼、耶和華怎樣
[00:19:17.420 --> 00:19:20.220]  我們都是一些二手資料
[00:19:20.220 --> 00:19:25.220]  我們從來沒有看過上帝怎樣直接動手
[00:19:25.220 --> 00:19:26.820]  但是來到這裡
[00:19:26.820 --> 00:19:28.620]  我們看到上帝直接動手
[00:19:28.620 --> 00:19:36.620]  去參與在整個路德和波亞斯的婚姻上
[00:19:36.620 --> 00:19:37.620]  而在這裡
[00:19:37.620 --> 00:19:42.220]  上帝所作的東西也不是大鑼大鼓
[00:19:42.220 --> 00:19:45.020]  其實仍然是按照前文所說
[00:19:45.020 --> 00:19:50.820]  按照一個創造設計的系統而去發展
[00:19:50.820 --> 00:19:53.220]  但是上帝在這個系統裏面
[00:19:53.220 --> 00:19:55.220]  只是微微一按按鈕
[00:19:55.220 --> 00:19:58.220]  整件事就會變得不同
[00:19:58.220 --> 00:20:03.220]  而這件事就是上帝使道路德懷仁
[00:20:03.220 --> 00:20:05.820]  我們再重新去看一看
[00:20:05.820 --> 00:20:08.420]  我們先看第十三節的經文
[00:20:08.420 --> 00:20:11.020]  在第十三節裏面我們去看一看
