
[00:00:00.000 --> 00:00:04.760]  今天農曆新年本來想和大家講一個新年的訊息
[00:01:50.600 --> 00:01:52.200]  快點來到
[00:01:52.200 --> 00:01:58.600]  是完完全全完完整整地快點來
[00:01:58.600 --> 00:02:02.400]  願你的國降臨的「你」是講誰?
[00:02:02.400 --> 00:02:04.600]  我們看回前面的經文
[00:02:04.600 --> 00:02:06.600]  我們在天上的父
[00:02:06.600 --> 00:02:09.200]  願人都尊你的名為聖
[00:02:09.200 --> 00:02:10.800]  所以很明顯
[00:02:10.800 --> 00:02:13.000]  這個是在講神的國
[00:02:13.000 --> 00:02:15.200]  是天國
[00:02:15.200 --> 00:02:18.400]  究竟那個國又是哪個國呢?
[00:02:18.400 --> 00:02:21.000]  是否我們在講Disney World
[00:02:21.000 --> 00:02:23.400]  還是在講Magic Mountain
[00:02:23.400 --> 00:02:27.400]  Magic Kingdom那個國家呢?
[00:02:27.400 --> 00:02:28.600]  不是
[00:02:28.600 --> 00:02:31.400]  我們講到國的時候
[00:02:31.400 --> 00:02:36.000]  是有四個國浮現在我們的腦中
[00:02:36.000 --> 00:02:39.200]  第一個國就是現在地上的國
[00:02:39.200 --> 00:02:42.400]  是包括所有不同的國家
[00:02:42.400 --> 00:02:45.400]  是一個物質性的國
[00:02:45.400 --> 00:02:50.000]  另外第二個就是現在屬靈的國
[00:02:50.000 --> 00:02:53.800]  我們每一個人都有神的國在我們的心裡面
[00:02:53.800 --> 00:02:56.200]  這個是一個屬靈的國
[00:02:56.200 --> 00:02:59.200]  第三個國是一個將來的國
[00:02:59.200 --> 00:03:02.200]  我們知道聖經告訴我們
[00:03:02.200 --> 00:03:05.600]  耶穌基督將會有一天來到世上
[00:03:05.600 --> 00:03:08.200]  會建立他千年的國度
[00:03:08.200 --> 00:03:10.400]  這個就是千年的國
[00:03:10.400 --> 00:03:12.400]  是將來的
[00:03:12.400 --> 00:03:16.000]  接著最後一個就是將來永恆的國
[00:03:16.000 --> 00:03:19.200]  這個國我們每個基督徒都很嚮往的了
[00:03:19.200 --> 00:03:22.600]  就是我們時時所說的天堂
[00:03:22.600 --> 00:03:26.200]  我們看到是有兩個現在
[00:03:26.200 --> 00:03:28.000]  有兩個將來
[00:03:28.000 --> 00:03:31.800]  兩個現在是同時在進行中
[00:03:31.800 --> 00:03:35.600]  一個在地上的物質的國
[00:03:35.600 --> 00:03:38.000]  一個是屬靈的國
[00:03:38.000 --> 00:03:40.200]  兩個都在同時進行
[00:03:40.200 --> 00:03:44.200]  兩個將來的國是一前一後的
[00:03:44.200 --> 00:03:46.400]  不是同時進行,是一前一後
[00:03:46.400 --> 00:03:48.200]  先有千年的國度
[00:03:48.200 --> 00:03:51.200]  然後由千年的國度會進入永恆
[00:03:51.200 --> 00:03:53.200]  而兩個國會合而為一
[00:03:53.200 --> 00:03:56.000]  是直到永遠
[00:03:56.000 --> 00:04:02.200]  我們先說說現在地上的國
[00:04:02.200 --> 00:04:03.600]  說到現在地上的國
[00:04:03.600 --> 00:04:06.000]  我們就會想起《達爾利書》
[00:04:06.000 --> 00:04:08.600]  我們說到《達爾利書》是在說
[00:04:08.600 --> 00:04:12.200]  現在是外邦人的日期
[00:04:12.200 --> 00:04:13.400]  在外邦人的日期
[00:04:13.400 --> 00:04:17.400]  神是暫時將猶太人放在一旁
[00:04:17.400 --> 00:04:22.200]  祂是容許外邦人掌權來執政
[00:04:22.200 --> 00:04:24.800]  我們看到這個外邦人的日期
[00:04:24.800 --> 00:04:28.400]  首先是由巴比倫去到馬代波斯
[00:04:28.400 --> 00:04:31.200]  去到希臘,去到羅馬
[00:04:31.200 --> 00:04:34.600]  接著是去到我們現在這個時候
[00:04:34.600 --> 00:04:36.600]  一個接著一個的國家
[00:04:36.600 --> 00:04:40.000]  是上到國家的政治舞台
[00:04:40.000 --> 00:04:43.400]  一個接著一個興起
[00:04:43.400 --> 00:04:46.400]  一個接著一個衰落
[00:04:46.400 --> 00:04:48.400]  我們剛才所說的所有的國家
[00:04:48.400 --> 00:04:50.800]  都已經過去了
[00:04:50.800 --> 00:04:53.400]  現在存在地上所有的國家
[00:04:53.400 --> 00:04:56.200]  都一樣要過去
[00:04:56.200 --> 00:04:58.400]  我們看到美國
[00:04:58.400 --> 00:05:00.400]  透過兩次的世界大戰
[00:05:00.400 --> 00:05:03.600]  成為一個極大的強國
[00:05:03.600 --> 00:05:06.400]  但是美國現在已經開始衰落
[00:05:06.400 --> 00:05:08.000]  開始衰退
[00:05:08.000 --> 00:05:11.200]  現在興起的是中國
[00:05:11.200 --> 00:05:13.600]  我每次見到我的外父
[00:05:13.600 --> 00:05:17.800]  我的外父都會津津樂道的跟我說
[00:05:17.800 --> 00:05:21.400]  會讚口不絕說中國有多好
[00:05:21.400 --> 00:05:24.400]  樣樣是中國的都是好的
[00:05:24.400 --> 00:05:26.000]  但是我在想
[00:05:26.000 --> 00:05:27.800]  不夠70年前
[00:05:27.800 --> 00:05:30.600]  他是冒著生命危險
[00:05:30.600 --> 00:05:35.600]  是由中國逃到香港
[00:05:35.600 --> 00:05:37.400]  要逃過是共產黨
[00:05:37.400 --> 00:05:40.400]  現在中國仍然是共產黨
[00:05:40.400 --> 00:05:42.000]  但是不同的是什麼
[00:05:42.000 --> 00:05:44.400]  強大了有錢了
[00:05:44.400 --> 00:05:48.600]  很多人對中國的看法已經是不同了
[00:05:48.600 --> 00:05:51.200]  但是我外父不是只有他一個
[00:05:51.200 --> 00:05:52.600]  很多人都是一樣
[00:05:52.600 --> 00:05:53.800]  我們見到有很多
[00:05:53.800 --> 00:05:57.400]  就算是移民過來美國
[00:05:57.400 --> 00:05:59.600]  都會回流回去中國
[00:05:59.600 --> 00:06:01.400]  就是覺得中國好
[00:06:01.400 --> 00:06:03.400]  所以要回去
[00:06:03.400 --> 00:06:06.000]  但是不管你是什麼國家
[00:06:06.000 --> 00:06:08.600]  美國也好中國也好
[00:06:08.600 --> 00:06:12.000]  所有的國家都一樣要過去
[00:06:12.000 --> 00:06:15.200]  唯有一個國是能夠永遠存在
[00:06:15.200 --> 00:06:18.000]  這個就是耶穌基督的國
[00:06:18.000 --> 00:06:21.200]  這個就是永恆的國
[00:06:21.200 --> 00:06:23.000]  其實一個國家
[00:06:23.000 --> 00:06:25.800]  它變得有錢變得強大
[00:06:25.800 --> 00:06:27.200]  只有什麼
[00:06:27.200 --> 00:06:32.600]  只有它變得更加的物質化
[00:06:32.600 --> 00:06:35.000]  這個是不能夠避免的
[00:06:35.000 --> 00:06:39.200]  所以地上的國也是一個物質的國
[00:06:39.200 --> 00:06:41.600]  在《約翰福音》十八章
[00:06:41.600 --> 00:06:43.800]  比拉多問耶穌基督
[00:06:43.800 --> 00:06:47.200]  你是猶太人的皇嗎?
[00:06:47.200 --> 00:06:50.200]  這個問題非常諷刺性
[00:06:50.200 --> 00:06:52.000]  因為比拉多心想
[00:06:52.000 --> 00:06:54.600]  一個皇應該有皇宮
[00:06:54.600 --> 00:06:58.200]  應該有軍隊應該有兵馬
[00:06:58.200 --> 00:06:59.600]  耶穌基督有沒有這些?
[00:06:59.600 --> 00:07:03.000]  什麼都沒有
[00:07:03.000 --> 00:07:07.800]  所以比拉多問祂:你是否真是猶太人的皇?
[00:07:07.800 --> 00:07:09.400]  耶穌基督怎麼回答?
[00:07:09.400 --> 00:07:12.600]  耶穌基督說:我的國不屬這世界
[00:07:12.600 --> 00:07:14.600]  我的國若屬這世界
[00:07:14.600 --> 00:07:17.200]  我的臣僕必要征戰
[00:07:17.200 --> 00:07:20.000]  使我不至於被交給猶太人
[00:07:20.000 --> 00:07:24.400]  只是我的國不屬這世界
[00:07:24.400 --> 00:07:28.000]  耶穌基督說:我的國不屬這世界
[00:07:28.000 --> 00:07:30.600]  這是什麼世界?
[00:07:30.600 --> 00:07:33.200]  這個世界就是我所說的地上的世界
[00:07:33.200 --> 00:07:36.400]  我們看看《約翰福音》十四章三十節
[00:07:36.400 --> 00:07:38.000]  說的是什麼世界?
[00:07:38.000 --> 00:07:42.000]  耶穌基督說:以後我不再和你們多說話
[00:07:42.000 --> 00:07:44.600]  因為這世界的王將到
[00:07:44.600 --> 00:07:48.000]  他在我裡面是毫無所有
[00:07:48.000 --> 00:07:50.800]  耶穌基督說:世界的王是誰?
[00:07:50.800 --> 00:07:52.600]  是撒旦
[00:07:52.600 --> 00:07:53.800]  這個王將到
[00:07:53.800 --> 00:07:57.800]  撒旦將會很快地慫恿猶太人
[00:07:57.800 --> 00:08:01.000]  將耶穌基督釘上十字架
[00:08:01.000 --> 00:08:05.200]  但耶穌基督說:他在我裡面是毫無所有
[00:08:05.200 --> 00:08:09.000]  他沒有權並是將耶穌基督釘死的十字架
[00:08:09.000 --> 00:08:12.200]  是耶穌基督自願給他這個權
[00:08:12.200 --> 00:08:16.600]  能夠將自己釘死
[00:08:16.600 --> 00:08:17.800]  我們看到
[00:08:17.800 --> 00:08:20.600]  當耶穌基督死在十字架的時候
[00:08:20.600 --> 00:08:25.000]  審判就來到撒旦的頭上
[00:08:25.000 --> 00:08:29.000]  這個也是一早在創世紀三章十五節
[00:08:29.000 --> 00:08:30.800]  已經有預言了
[00:08:30.800 --> 00:08:33.400]  一開始創世紀就有這個預言
[00:08:33.400 --> 00:08:37.200]  說撒旦是要傷女人後裔的腳跟
[00:08:37.200 --> 00:08:40.600]  而女人的後裔是要傷撒旦的頭
[00:08:40.600 --> 00:08:44.000]  一早在創世紀就有這個預言
[00:08:44.000 --> 00:08:46.400]  在約翰福音十二章三十一節
[00:08:46.400 --> 00:08:49.600]  耶穌基督說:現在這世界受審判
[00:08:49.600 --> 00:08:53.200]  這世界的王要被趕出去
[00:08:53.200 --> 00:08:55.400]  在約翰福音十六章十一節
[00:08:55.400 --> 00:09:01.800]  耶穌基督說:為審判是恩者世界的王受了審判
[00:09:01.800 --> 00:09:07.000]  這個世界的王就是撒旦
[00:09:07.000 --> 00:09:10.400]  撒旦是操縱著不信的人
[00:09:10.400 --> 00:09:13.600]  操縱著這個世界上所有不信的人
[00:09:13.600 --> 00:09:18.400]  聖經叫這些做黑暗之子或者是叛逆之子
[00:09:18.400 --> 00:09:21.000]  在哥林多後書四章四節
[00:09:21.000 --> 00:09:26.400]  說:此等不信之人被這世界的神弄核了心眼
[00:09:26.400 --> 00:09:31.000]  不要基督榮耀福音的光照著他們
[00:09:31.000 --> 00:09:34.200]  基督本是神的像
[00:09:34.200 --> 00:09:39.400]  撒旦在靈界的工作就是要操縱著這些人
[00:09:39.400 --> 00:09:41.200]  所有的媒介
[00:09:41.200 --> 00:09:45.800]  所有不信的人來抵擋基督教
[00:09:45.800 --> 00:09:48.000]  我們見到所以為何在公眾場所
[00:09:48.000 --> 00:09:53.600]  美國不准被人禱告,不准人掛十字架
[00:09:53.600 --> 00:09:56.000]  要搞同性戀合法化
[00:09:56.000 --> 00:10:01.600]  這些都是撒旦在操縱搞出來的事
[00:10:01.600 --> 00:10:05.600]  如果我們真的能夠看到撒旦在靈界的工作
[00:10:05.600 --> 00:10:10.800]  我們真的會震驚,會驚訝
[00:10:10.800 --> 00:10:13.400]  雖然我們叫這個做地上的國
[00:10:13.400 --> 00:10:18.200]  但這其實是一個屬靈的真戰
[00:10:18.200 --> 00:10:21.800]  撒旦是管轄這個幽暗世界
[00:10:21.800 --> 00:10:23.400]  聖經有告訴我們
[00:10:23.400 --> 00:10:26.000]  在二弗所書六章十二節說
[00:10:26.000 --> 00:10:29.800]  因我們並不是與屬血氣的真戰
[00:10:29.800 --> 00:10:33.400]  乃是與那些執政的,掌權的
[00:10:33.400 --> 00:10:35.600]  管轄這幽暗世界的
[00:10:35.600 --> 00:10:42.800]  以及天空靈界屬靈氣的惡魔真戰
[00:10:42.800 --> 00:10:46.200]  這個世界就是被撒旦管轄
[00:10:46.200 --> 00:10:48.200]  這個地上物質的世界
[00:10:48.200 --> 00:10:52.400]  但很可惜,一個這麼物質化的世界
[00:10:52.400 --> 00:10:55.800]  亦很吸引,甚至是基督徒
[00:10:55.800 --> 00:10:57.800]  基督徒都會被吸引
[00:10:57.800 --> 00:10:59.600]  我們都聽過很多基督徒說
[00:10:59.600 --> 00:11:01.000]  這個花花的世界
[00:11:01.000 --> 00:11:06.200]  有誰捨得與它離開,與它分開
[00:11:06.200 --> 00:11:08.000]  但我們要很小心
[00:11:08.000 --> 00:11:11.600]  John Piper,他是一個很出名的傳道人
[00:11:11.600 --> 00:11:13.400]  他說一個人的生命當中
[00:11:13.400 --> 00:11:17.200]  有哪個部份是不服從神的話
[00:11:17.200 --> 00:11:22.000]  就在那個部份會被撒旦操縱和管轄
[00:11:22.000 --> 00:11:26.400]  我們若果生命在哪個部份是服從神的話
[00:11:26.400 --> 00:11:28.800]  撒旦就沒有觸手
[00:11:28.800 --> 00:11:31.400]  就像老鼠拉龜一樣
[00:11:31.400 --> 00:11:33.000]  所以我們要很小心
[00:11:33.000 --> 00:11:34.200]  我們知道聖經說
[00:11:34.200 --> 00:11:37.600]  物質的這一切都要過去
[00:11:37.600 --> 00:11:39.200]  記不記得耶穌基督說
[00:11:39.200 --> 00:11:42.200]  基督徒是在這個世界
[00:11:42.200 --> 00:11:46.400]  但我們是不屬這個世界
[00:11:46.400 --> 00:11:48.200]  我們回顧今天的經文說
[00:11:48.200 --> 00:11:50.200]  我們要求神的國
[00:11:50.200 --> 00:11:52.200]  但這個第一個國
[00:11:52.200 --> 00:11:54.000]  就是現在地上的國
[00:11:54.000 --> 00:11:55.800]  需要求嗎?
[00:11:55.800 --> 00:11:58.800]  我們現在已經在這個國裏
[00:11:58.800 --> 00:12:00.600]  不需要去求
[00:12:00.600 --> 00:12:02.600]  但還有三個國
[00:12:02.600 --> 00:12:05.000]  我們再看看其他的三個國
[00:12:05.000 --> 00:12:08.600]  第二個國是現在屬靈的國
[00:12:08.600 --> 00:12:10.800]  這個是耶穌基督的國
[00:12:10.800 --> 00:12:12.800]  是天國
[00:12:12.800 --> 00:12:16.400]  耶穌基督說天國和神的國的事
[00:12:16.400 --> 00:12:19.000]  是多過其他的教導
[00:12:19.000 --> 00:12:21.000]  如果我們留意的話
[00:12:21.000 --> 00:12:24.200]  當耶穌基督在曠野被撒旦
[00:12:24.200 --> 00:12:26.000]  引誘四十天之後
[00:12:26.000 --> 00:12:28.000]  祂出來傳福音
[00:12:28.000 --> 00:12:29.600]  祂說甚麼?
[00:12:29.600 --> 00:12:32.800]  祂說「悔改罷,天國近了」
[00:12:32.800 --> 00:12:36.400]  一出來就說「悔改罷,天國近了」
[00:12:36.400 --> 00:12:38.200]  然後耶穌基督在世的時候
[00:12:38.200 --> 00:12:43.000]  祂不斷地和門徒說有關天國的事
[00:12:43.000 --> 00:12:46.200]  甚至當祂死後復活
[00:12:46.200 --> 00:12:49.800]  和門徒在一起只有四十天
[00:12:49.800 --> 00:12:52.000]  很短的一段日子
[00:12:52.000 --> 00:12:55.600]  但祂仍然不斷地和門徒說天國的事
[00:12:55.600 --> 00:12:58.600]  在《使徒行傳》一章三節說
[00:12:58.600 --> 00:13:00.800]  耶穌基督向門徒顯現
[00:13:00.800 --> 00:13:04.600]  說他們聽神國的事
[00:13:04.600 --> 00:13:08.600]  所以我們看到耶穌基督對神的國對天國
[00:13:08.600 --> 00:13:12.600]  是看得非常之重要
[00:13:12.600 --> 00:13:15.000]  在《路加福音》十七章二十一節
[00:13:15.000 --> 00:13:16.600]  有很多人在說
[00:13:16.600 --> 00:13:20.800]  「阿罕,天國在這裏,天國在那裏」
[00:13:20.800 --> 00:13:23.400]  耶穌基督說你不要信他們
[00:13:23.400 --> 00:13:25.800]  耶穌基督說天國在哪裏?
[00:13:25.800 --> 00:13:31.800]  天國在我們每一個接受祂的人的心裏面
[00:13:31.800 --> 00:13:33.400]  這一節的經文
[00:13:33.400 --> 00:13:37.400]  可以解釋為每個人的裏面,心裏面
[00:13:37.400 --> 00:13:40.200]  但亦可以解釋為在我們當中
[00:13:40.200 --> 00:13:42.600]  有兩個解釋
[00:13:42.600 --> 00:13:46.800]  當我們成為耶穌基督的門徒
[00:13:46.800 --> 00:13:49.600]  當我們接受耶穌基督的時候
[00:13:49.600 --> 00:13:53.600]  我們就有神的靈在我們裏面
[00:13:53.600 --> 00:13:57.200]  神的國亦都在我們每個人裏面
[00:13:57.200 --> 00:13:58.800]  很可惜猶太人
[00:13:58.800 --> 00:14:02.400]  他們以為這個國真真正正是一個物質
[00:14:02.400 --> 00:14:04.600]  是一個政治上的國
[00:14:04.600 --> 00:14:06.600]  所以他們擁耶穌基督做王
[00:14:06.600 --> 00:14:12.000]  希望耶穌基督可以帶他們打勝羅馬
[00:14:12.000 --> 00:14:13.400]  結果如何?
[00:14:13.400 --> 00:14:14.400]  結果他們發覺
[00:14:14.400 --> 00:14:17.200]  耶穌基督不是他們心目中的王
[00:14:17.200 --> 00:14:23.600]  以致他們最後將耶穌基督釘死在十字架
[00:14:23.600 --> 00:14:25.600]  耶穌基督的國
[00:14:25.600 --> 00:14:28.400]  神的國就在我們裏面
[00:14:28.400 --> 00:14:30.800]  如果我們真的接受耶穌基督的時候
[00:14:30.800 --> 00:14:33.400]  我們就要服從這位王
[00:14:33.400 --> 00:14:35.800]  在我們裏面的王
[00:14:35.800 --> 00:14:37.800]  我們剛才說的這個字
[00:14:37.800 --> 00:14:38.800]  在我們裏面
[00:14:38.800 --> 00:14:41.800]  亦可以解釋為在我們當中
[00:14:41.800 --> 00:14:43.800]  這是很有意思的
[00:14:43.800 --> 00:14:46.800]  我們知道我們弟兄姊妹都在哪裏?
[00:14:46.800 --> 00:14:49.400]  都在神的國裏面
[00:14:49.400 --> 00:14:53.600]  我們每一個人都是神國裏面的子民
[00:14:53.600 --> 00:14:57.400]  我們每一個人都是神國裏面的祭司
[00:14:57.400 --> 00:15:00.400]  在聖經裏面有很多經文都提醒我們
[00:15:00.400 --> 00:15:02.400]  是要成為神的祭司
[00:15:02.400 --> 00:15:04.400]  好像啟示錄一章六節
[00:15:04.400 --> 00:15:07.200]  「又使我們成為國民
[00:15:07.200 --> 00:15:10.000]  作他父神的祭司
[00:15:10.000 --> 00:15:13.000]  但願榮耀權能歸給他
[00:15:13.000 --> 00:15:15.600]  直到永永遠遠也」
[00:15:15.600 --> 00:15:17.600]  在啟示錄五章十節又說
[00:15:17.600 --> 00:15:21.000]  「又叫他們成為國民作祭司
[00:15:21.000 --> 00:15:25.000]  歸於神在地上執掌王權」
[00:15:25.000 --> 00:15:29.000]  我們每一個接受了耶穌基督做救主的人
[00:15:29.000 --> 00:15:32.000]  不單止神的國在我們心裏面
[00:15:32.000 --> 00:15:35.800]  我們亦都是神國裏面的祭司
[00:15:35.800 --> 00:15:38.600]  是神國裏面的子民
[00:15:38.600 --> 00:15:40.200]  你說做一個祭司
[00:15:40.200 --> 00:15:42.800]  做神的祭司有甚麼用?
[00:15:42.800 --> 00:15:46.600]  在《彼得前書》二章九節講得很清楚
[00:15:46.600 --> 00:15:49.400]  「唯有你們是被揀選的族類
[00:15:49.400 --> 00:15:51.400]  是有君尊的祭司
[00:15:51.400 --> 00:15:52.800]  是聖潔的國度
[00:15:52.800 --> 00:15:54.800]  是屬神的子民
[00:15:54.800 --> 00:15:56.800]  要叫你們宣揚那照
[00:15:56.800 --> 00:16:00.000]  你們出黑暗入光明者
[00:16:00.000 --> 00:16:03.800]  入奇妙光明者的美德」
[00:16:03.800 --> 00:16:06.600]  我們上兩次講過
[00:16:06.600 --> 00:16:11.200]  我們要去使萬民作主的門徒
[00:16:11.200 --> 00:16:12.400]  都有講過
[00:16:12.400 --> 00:16:15.200]  我們每一個基督徒在世上
[00:16:15.200 --> 00:16:17.200]  唯有一個目的
[00:16:17.200 --> 00:16:19.600]  這個目的就是要怎樣?
[00:16:19.600 --> 00:16:21.000]  就是要傳福音
[00:16:21.000 --> 00:16:26.000]  就是要宣揚照我們出黑暗入光明的這位神
[00:16:26.000 --> 00:16:27.400]  給世人知道
[00:16:27.400 --> 00:16:29.400]  這是我們唯一的目的
[00:16:29.400 --> 00:16:34.000]  我們見到
[00:16:34.000 --> 00:16:35.800]  另外有一節經文很有意思
[00:16:35.800 --> 00:16:38.600]  是《路加福音》十六章十六節
[00:16:38.600 --> 00:16:42.200]  說「律法和先知到約翰為止
[00:16:42.200 --> 00:16:46.200]  從此神的國的福音傳開了
[00:16:46.200 --> 00:16:49.000]  人努力要進去」
[00:16:49.000 --> 00:16:50.000]  進去哪裡?
[00:16:50.000 --> 00:16:52.200]  要進去這個天國
[00:16:52.200 --> 00:16:56.400]  《律法和先知》是講到舊約書
[00:16:56.400 --> 00:17:01.200]  「施洗約翰」是介乎於舊約和新約
[00:17:01.200 --> 00:17:03.200]  當新約來到的時候
[00:17:03.200 --> 00:17:06.400]  神的國的福音是傳開去的
[00:17:06.400 --> 00:17:11.200]  經文說「人人都要努力進去這個天國」
[00:17:11.200 --> 00:17:15.400]  為什麼我們沒見到每個人都這麼想進入天國?
[00:17:15.400 --> 00:17:18.000]  不是說我們教會門口排隊
[00:17:18.000 --> 00:17:21.200]  每個人都說怎樣才可以進入天國
[00:17:21.200 --> 00:17:24.000]  為什麼沒有像聖經所說
[00:17:24.000 --> 00:17:28.400]  我相信就是我們沒有做到一個好的基督徒
[00:17:28.400 --> 00:17:30.800]  沒有好好地傳福音
[00:17:30.800 --> 00:17:34.800]  讓人們見到天國真正的價值
[00:17:34.800 --> 00:17:38.000]  如果人們真的見到天國的價值
[00:17:38.000 --> 00:17:42.800]  經文說他們會努力地進入天國
[00:17:42.800 --> 00:17:46.800]  我們回到神的國在我們裡面
[00:17:46.800 --> 00:17:51.400]  我們看到不單止我們在神的國當中
[00:17:51.400 --> 00:17:55.800]  我們也有神的國在我們裡面
[00:17:55.800 --> 00:17:57.400]  神就住在我們裡面
[00:17:57.400 --> 00:17:59.800]  我們的身體就是神的聖殿
[00:17:59.800 --> 00:18:04.200]  所以哥倫多前書六章十九節至二十節說什麼?
[00:18:04.200 --> 00:18:08.400]  「豈不知你們的身子就是聖靈的殿窩
[00:18:08.400 --> 00:18:10.800]  者聖靈是從神而來
[00:18:10.800 --> 00:18:13.600]  住在你們裡面裡頭的
[00:18:13.600 --> 00:18:15.800]  並且你們不是自己的人
[00:18:15.800 --> 00:18:18.400]  因為你們是重價買來的
[00:18:18.400 --> 00:18:22.400]  所以要在你們的身子上榮耀神」
[00:18:22.400 --> 00:18:26.200]  我們不單止在神的國度裡面
[00:18:26.200 --> 00:18:27.600]  成為神的子民
[00:18:27.600 --> 00:18:29.000]  成為神的祭司
[00:18:29.000 --> 00:18:31.000]  我們要去傳福音
[00:18:31.000 --> 00:18:34.400]  我們也有神住在我們裡面
[00:18:34.400 --> 00:18:37.200]  以至我們的身體是神的聖殿
[00:18:37.200 --> 00:18:44.000]  所以我們每天都要用我們的生命來榮耀神
[00:18:44.000 --> 00:18:49.000]  我們要保持有個聖潔的身體
[00:18:49.000 --> 00:18:50.800]  我們看到這兩個國
[00:18:50.800 --> 00:18:51.600]  我已經說了
[00:18:51.600 --> 00:18:53.600]  兩個都是現在的國
[00:18:53.600 --> 00:18:57.600]  一個是地上物質的國
[00:18:57.600 --> 00:19:00.800]  一個是地上屬靈的國
[00:19:00.800 --> 00:19:03.800]  兩個國是同時進行
[00:19:03.800 --> 00:19:06.000]  一個是屬於撒旦的國
[00:19:06.000 --> 00:19:07.600]  一個是屬於神的國
[00:19:07.600 --> 00:19:08.600]  很有趣
[00:19:08.600 --> 00:19:11.600]  兩個國同時在進行現在
[00:19:11.600 --> 00:19:16.200]  但是將來有一天就會去到千年的國
[00:19:16.200 --> 00:19:19.200]  將來有一天耶穌基督會回來
[00:19:19.200 --> 00:19:22.800]  建立祂的王國
[00:19:22.800 --> 00:19:25.800]  願祢的國降臨比較好的翻譯
[00:19:25.800 --> 00:19:28.800]  是願祢的統治來臨
[00:19:28.800 --> 00:19:32.400]  願耶穌基督的統治快點來臨
[00:19:32.400 --> 00:19:34.400]  在這詩篇第二篇
[00:19:34.400 --> 00:19:36.600]  有說到尼塞亞的寓言
[00:19:36.600 --> 00:19:39.000]  尼塞亞就是耶穌基督
[00:19:39.000 --> 00:19:40.000]  寓言說什麼
[00:19:40.000 --> 00:19:44.000]  神說我必把列國賜給你作產業
[00:19:44.000 --> 00:19:46.400]  讓天下都歸你所有
[00:19:46.400 --> 00:19:49.400]  你要用鐵匠統治他們
[00:19:49.400 --> 00:19:53.200]  把他們像陶器一般打碎
[00:19:53.200 --> 00:19:58.600]  神要將國賜給他的獨生子
[00:19:58.600 --> 00:20:02.000]  他要統治列國
[00:20:02.000 --> 00:20:04.200]  如果我們記得在舊約
[00:20:04.200 --> 00:20:08.600]  大衛王很希望為神建一個聖殿
[00:20:08.600 --> 00:20:10.200]  記不記得這件事
[00:20:10.200 --> 00:20:12.600]  但是神不要他為自己建聖殿
[00:20:12.600 --> 00:20:13.800]  為什麼
[00:20:13.800 --> 00:20:16.400]  因為大衛滿手都是血腥
[00:20:16.400 --> 00:20:18.000]  流了很多人的血
[00:20:18.000 --> 00:20:21.000]  他打過很多場大仗
[00:20:21.000 --> 00:20:24.200]  所以神不要大衛幫他建聖殿
[00:20:24.200 --> 00:20:27.200]  但是神給了他另外一個應許
[00:20:27.200 --> 00:20:30.800]  這個應許就是給了他一個永恆的國
[00:20:30.800 --> 00:20:35.000]  尼塞亞耶穌基督將會透過大衛
[00:20:35.000 --> 00:20:38.200]  成為大衛的後人來到世上
