
[00:00:00.000 --> 00:00:04.380]  今日我要講解詩篇第九十篇
[00:07:00.560 --> 00:07:03.520]  願祢建立我們手所作的功
[00:07:03.520 --> 00:07:05.560]  我們手所作的功
[00:07:05.560 --> 00:07:07.560]  願祢建立
[00:07:28.400 --> 00:07:29.880]  第二
[00:07:29.880 --> 00:07:35.480]  這是全本的詩集有150篇
[00:07:35.480 --> 00:07:37.440]  全部的詩集裏
[00:07:37.440 --> 00:07:42.080]  唯一一次在詩篇的標題裏
[00:07:42.080 --> 00:07:44.720]  標示「摩西」
[00:07:44.720 --> 00:07:47.480]  這是絕無僅有的
[00:07:47.480 --> 00:07:50.680]  這是值得注意的第二點
[00:07:50.680 --> 00:07:55.400]  第三點稱「摩西」為「神人摩西」
[00:07:55.400 --> 00:07:59.280]  這是「神人摩西」的祈禱
[00:07:59.280 --> 00:08:03.280]  聖經這麼大卷書講摩西
[00:08:03.280 --> 00:08:07.560]  不是經常形容摩西為「神人摩西」
[00:08:07.560 --> 00:08:11.400]  這有三點我們要特別留意
[00:08:11.400 --> 00:08:13.240]  好了
[00:08:13.240 --> 00:08:17.680]  在整個詩篇的佈局裏
[00:08:17.680 --> 00:08:20.000]  詩篇分開五卷
[00:08:20.000 --> 00:08:22.080]  頭三卷的詩篇
[00:08:22.080 --> 00:08:25.800]  都是集中講述大衛的王朝
[00:08:25.800 --> 00:08:29.240]  大衛的王朝每況愈下
[00:08:29.240 --> 00:08:32.040]  後來的皇帝都是拜偶像
[00:08:32.040 --> 00:08:33.320]  行不義
[00:08:33.320 --> 00:08:35.320]  最後被神懲罰
[00:08:35.320 --> 00:08:37.520]  被巴比倫所滅
[00:08:37.520 --> 00:08:39.520]  聖殿被毀
[00:08:39.520 --> 00:08:42.520]  人民被擄去巴比倫
[00:08:42.520 --> 00:08:45.760]  正是國破家亡
[00:08:45.760 --> 00:08:48.240]  這樣的光景
[00:08:48.240 --> 00:08:52.320]  反映在詩篇第三卷
[00:08:52.320 --> 00:08:53.360]  我再說一次
[00:08:53.360 --> 00:08:56.280]  一二三卷是講述大衛的王朝
[00:08:56.280 --> 00:08:59.320]  到第三卷的最後一首詩
[00:08:59.320 --> 00:09:02.760]  即是詩篇第八十九篇
[00:09:02.760 --> 00:09:06.480]  反映了這個王朝的終結
[00:09:06.480 --> 00:09:08.480]  這個光景是怎樣的呢?
[00:09:08.480 --> 00:09:10.480]  我們真的要回去看
[00:09:10.480 --> 00:09:13.240]  詩篇第八十九篇是怎樣說的
[00:09:13.240 --> 00:09:15.680]  大家手上沒有聖經
[00:09:15.680 --> 00:09:18.720]  今天有一個特別的經文的副頁
[00:09:18.720 --> 00:09:21.720]  是紫紫地色的
[00:09:21.720 --> 00:09:23.200]  詩篇第八十九篇
[00:09:23.200 --> 00:09:24.520]  因為時間關係
[00:09:24.520 --> 00:09:28.680]  我們只能讀一些選段
[00:09:28.680 --> 00:09:33.000]  你會發覺它跟九十篇的內容很接近
[00:09:33.000 --> 00:09:33.920]  有些對應
[00:09:33.920 --> 00:09:36.360]  有些用字都很相似
[00:09:36.360 --> 00:09:37.680]  詩篇第八十九篇
[00:09:37.680 --> 00:09:40.000]  第三十八節
[00:09:40.000 --> 00:09:48.360]  「但你惱怒你的受高者」
[00:09:48.360 --> 00:09:50.360]  「你惱怒你的受高者」
[00:09:50.360 --> 00:09:52.880]  「就刁掉棄絕他」
[00:09:52.880 --> 00:09:59.040]  說到整個大衛的王朝的最後消滅
[00:09:59.040 --> 00:10:01.280]  「你厭惡了與僕人所立的約」
[00:10:01.280 --> 00:10:03.520]  「將他的冠冕踐踏於地」
[00:10:03.520 --> 00:10:05.920]  「你拆毀了他一切的泥巴」
[00:10:05.920 --> 00:10:08.400]  「使他的寶藏變為方牆」
[00:10:08.400 --> 00:10:10.400]  「凡路過的人都搶奪他」
[00:10:10.400 --> 00:10:13.680]  「他就成為鄰邦的羞辱」
[00:10:13.680 --> 00:10:15.840]  「你高舉他敵人的右手」
[00:10:15.840 --> 00:10:18.640]  「你叫他一切的仇敵歡喜」
[00:10:18.640 --> 00:10:21.760]  「你叫他的刀劍捲刃」
[00:10:21.760 --> 00:10:25.200]  即是刀鋒指向自己
[00:10:25.200 --> 00:10:28.040]  「叫他在征戰裡站立不住」
[00:10:28.040 --> 00:10:30.320]  「你使他的光輝止住」
[00:10:30.320 --> 00:10:32.640]  「將他的寶座推倒於地」
[00:10:32.640 --> 00:10:34.560]  整個王朝瓦解了
[00:10:34.560 --> 00:10:37.160]  「你減少他青年的日子」
[00:10:37.160 --> 00:10:38.560]  「又使他蒙羞」
[00:10:38.560 --> 00:10:40.560]  這裡說到日子的短小
[00:10:40.560 --> 00:10:42.080]  是說到一個王朝
[00:10:42.080 --> 00:10:44.760]  不是說人生的歲月
[00:10:44.760 --> 00:10:47.440]  耶和華說「這要到幾時呢?」
[00:10:47.440 --> 00:10:48.720]  這個問題在九十篇
[00:10:48.720 --> 00:10:50.720]  其實再出現多一次
[00:10:50.720 --> 00:10:53.600]  「你要將自己隱藏到永遠嗎?」
[00:10:53.600 --> 00:10:56.520]  「你的憤怒如火焚燒」
[00:10:56.520 --> 00:10:58.960]  「要到幾時呢?」
[00:10:58.960 --> 00:11:00.560]  所以「要到幾時呢?」
[00:11:00.560 --> 00:11:02.560]  這個問題是在問
[00:11:02.560 --> 00:11:06.400]  一個災難何時會終結
[00:11:06.400 --> 00:11:08.360]  是在問這個問題
[00:11:08.360 --> 00:11:11.240]  「求祢賞念我的時候何等短小」
[00:11:11.240 --> 00:11:12.760]  人生的苦短
[00:11:12.760 --> 00:11:14.960]  其實不是個人的一個體驗
[00:11:14.960 --> 00:11:19.040]  是說一個美好的神的帝國
[00:11:19.040 --> 00:11:20.480]  神的聖殿
[00:11:20.480 --> 00:11:22.880]  神的城市
[00:11:22.880 --> 00:11:24.080]  最後的瓦解
[00:11:24.080 --> 00:11:26.640]  為何這些歲月這麼少呢?
[00:11:26.640 --> 00:11:28.080]  「你創造世人」
[00:11:28.080 --> 00:11:31.120]  「要使他們歸何等的虛空呢?」
[00:11:31.120 --> 00:11:33.160]  「誰能尚活免死」
[00:11:33.160 --> 00:11:36.680]  「救他的靈魂脫離陰間的權柄呢?」
[00:11:36.680 --> 00:11:39.880]  「主啊,祢從前憑祢的信實」
[00:11:39.880 --> 00:11:41.520]  「向大衛立誓」
[00:11:41.520 --> 00:11:44.480]  「要施行的慈愛在那裡呢?」
[00:11:44.480 --> 00:11:48.480]  「主啊,求祢紀念僕人們所受的羞辱」
[00:11:48.480 --> 00:11:51.960]  「紀念我怎樣將一切強盛民的羞辱」
[00:11:51.960 --> 00:11:53.640]  「傳在我懷裡」
[00:11:53.640 --> 00:11:56.040]  「耶和華啊,祢的仇敵」
[00:11:56.040 --> 00:11:59.440]  「用這羞辱羞辱了祢的僕人」
[00:11:59.440 --> 00:12:02.600]  「羞辱了祢受高者的腳踪」
[00:12:02.600 --> 00:12:05.120]  「耶和華是應當稱頌的」
[00:12:05.120 --> 00:12:06.520]  「直到永遠」
[00:12:06.520 --> 00:12:07.320]  「阿們」
[00:12:07.320 --> 00:12:08.560]  「阿們」
[00:12:08.560 --> 00:12:13.080]  最後第五十二節就是編輯留下的標記
[00:12:13.080 --> 00:12:19.760]  即是第三卷的詩篇就在這裡終結了
[00:12:19.760 --> 00:12:21.240]  大家看到了
[00:12:21.240 --> 00:12:23.200]  卷三的結尾
[00:12:23.200 --> 00:12:25.600]  即是詩篇第八十九篇
[00:12:25.600 --> 00:12:28.520]  就是大衛王朝的結尾
[00:12:28.520 --> 00:12:30.440]  大衛王朝的結束
[00:12:30.440 --> 00:12:35.520]  標示著一個價值真空的時代的到來
[00:12:35.520 --> 00:12:38.000]  這個價值真空的時代就是
[00:12:38.000 --> 00:12:41.080]  再沒有王去引導社會
[00:12:41.080 --> 00:12:45.560]  再沒有聖殿可以讓人去寄託心靈
[00:12:45.560 --> 00:12:48.200]  再沒有屬於自己的土地
[00:12:48.200 --> 00:12:51.480]  而被迫要流放他鄉
[00:12:51.480 --> 00:12:54.880]  過去的生活一去不復返
[00:12:54.880 --> 00:12:58.400]  面對前路一片的空白
[00:13:00.840 --> 00:13:02.600]  就在這個沒有王
[00:13:02.600 --> 00:13:03.720]  沒有聖殿
[00:13:03.720 --> 00:13:08.080]  沒有土地的真空時刻
[00:13:08.080 --> 00:13:11.080]  編輯整個詩篇
[00:13:11.080 --> 00:13:14.600]  這個詩集的那些聖徒
[00:13:14.600 --> 00:13:16.720]  他們在回想
[00:13:16.720 --> 00:13:18.760]  他們回想過去
[00:13:18.760 --> 00:13:21.440]  他們想到有一個時刻
[00:13:21.440 --> 00:13:22.720]  在那個時刻裏面
[00:13:22.720 --> 00:13:25.000]  他們同樣沒有王
[00:13:25.000 --> 00:13:26.520]  沒有聖殿
[00:13:26.520 --> 00:13:28.360]  沒有土地
[00:13:28.360 --> 00:13:31.200]  什麼都沒有,但是他們有神
[00:13:31.200 --> 00:13:32.760]  有神的同在
[00:13:32.760 --> 00:13:36.360]  有神給予的那種希望
[00:13:36.360 --> 00:13:39.040]  那個是摩西的時代
[00:13:39.040 --> 00:13:40.320]  在那個時代
[00:13:40.320 --> 00:13:42.560]  神的子民在曠野
[00:13:42.560 --> 00:13:44.000]  他們沒有飯吃
[00:13:44.000 --> 00:13:46.320]  神就降給他們天糧
[00:13:46.320 --> 00:13:47.800]  他們沒有水喝
[00:13:47.800 --> 00:13:52.000]  神就讓盆石流出全水出來
[00:13:52.000 --> 00:13:53.520]  他們沒有土地
[00:13:53.520 --> 00:13:54.840]  但是不要緊
[00:13:54.840 --> 00:13:57.640]  神給他們有遠像
[00:13:57.640 --> 00:14:00.000]  他們的眼睛可以望向前面
[00:14:00.000 --> 00:14:02.520]  那個神應許的地方
[00:14:02.520 --> 00:14:03.880]  他們有前景
[00:14:03.880 --> 00:14:06.680]  有希望
[00:14:06.680 --> 00:14:07.600]  在那個時代
[00:14:07.600 --> 00:14:09.440]  他們好像什麼都沒有
[00:14:09.440 --> 00:14:11.680]  但是他們有神
[00:14:11.680 --> 00:14:13.760]  這樣已經足夠了
[00:14:13.760 --> 00:14:18.760]  這個已經是一個很豐盛的人生
[00:14:18.760 --> 00:14:20.320]  於是
[00:14:20.320 --> 00:14:22.360]  當他們結集詩篇的時候
[00:14:22.360 --> 00:14:24.760]  去到第三卷的結尾
[00:14:24.760 --> 00:14:28.160]  他在講一個民族的災難
[00:14:28.160 --> 00:14:30.720]  然後編輯就在想
[00:14:30.720 --> 00:14:32.400]  怎樣去回應
[00:14:32.400 --> 00:14:33.960]  卷三的結尾
[00:14:33.960 --> 00:14:36.360]  講的這個災難呢?
[00:14:36.360 --> 00:14:37.360]  你們編輯
[00:14:37.360 --> 00:14:39.960]  他就用摩西的詩篇
[00:14:39.960 --> 00:14:43.440]  作為第四卷的開場白
[00:14:43.440 --> 00:14:45.640]  就是用摩西
[00:14:45.640 --> 00:14:47.440]  一個什麼都沒有的時代
[00:14:47.440 --> 00:14:49.160]  只有神的時代
[00:14:49.160 --> 00:14:53.440]  就用這個摩西的時代
[00:14:53.440 --> 00:14:56.280]  來做第四卷的開頭
[00:14:56.280 --> 00:15:04.280]  去回應詩篇卷三留下的絕望
[00:15:04.280 --> 00:15:06.680]  從時序來說
[00:15:06.680 --> 00:15:09.600]  將摩西的詩篇
[00:15:09.600 --> 00:15:12.520]  編在大衛的詩篇之後
[00:15:12.520 --> 00:15:15.320]  是不合時序的
[00:15:15.320 --> 00:15:18.280]  但是在大衛的王朝崩壞之後
[00:15:18.280 --> 00:15:20.360]  來延續摩西
[00:15:20.360 --> 00:15:22.640]  延續一個沒有王朝
[00:15:22.640 --> 00:15:24.640]  卻是有上帝的時代
[00:15:24.640 --> 00:15:27.320]  這個是合乎神學的
[00:15:27.320 --> 00:15:28.680]  來到這裡
[00:15:28.680 --> 00:15:32.320]  我希望大家都明白
[00:15:32.320 --> 00:15:36.320]  如果我們不是割裂地
[00:15:36.320 --> 00:15:39.240]  不是獨立地去看詩篇
[00:15:39.240 --> 00:15:41.840]  特別是看詩篇第九十篇
[00:15:41.840 --> 00:15:47.440]  而是從整個結集的佈局來看
[00:15:47.440 --> 00:15:49.840]  我們就慢慢可以理解到
[00:15:49.840 --> 00:15:51.640]  詩篇第九十篇
[00:15:51.640 --> 00:15:57.040]  並不是個人感悟生命的二世
[00:15:57.040 --> 00:16:02.080]  而渴求一種個體幸福的詩篇
[00:16:02.080 --> 00:16:05.520]  而是在國破家亡的日子
[00:16:05.520 --> 00:16:08.200]  渴求民族的復興
[00:16:08.200 --> 00:16:16.280]  渴求歷史重回正軌的一個祈禱
[00:16:16.280 --> 00:16:24.480]  編輯們特別將這首詩標示為神人摩西的祈禱
[00:16:24.480 --> 00:16:29.840]  這是編輯們留下的神學路標
[00:16:29.840 --> 00:16:33.040]  他希望指引我們
[00:16:33.040 --> 00:16:36.440]  如何去理解這首詩篇
[00:16:36.440 --> 00:16:40.480]  他留下了一個編輯的記號
[00:16:40.480 --> 00:16:45.520]  我們翻查整本聖經
[00:16:45.520 --> 00:16:49.120]  稱摩西為「神人摩西」
[00:16:49.120 --> 00:16:52.200]  原來只有幾段
[00:16:52.200 --> 00:16:54.680]  然後我們看看這幾段裡面
[00:16:54.680 --> 00:16:59.600]  哪一個是連著摩西的祈禱呢?
[00:16:59.600 --> 00:17:01.120]  這麼大一本聖經
[00:17:01.120 --> 00:17:05.040]  原來只有一段
[00:17:05.040 --> 00:17:06.360]  神人摩西
[00:17:06.360 --> 00:17:08.000]  被稱為神人摩西
[00:17:08.000 --> 00:17:09.800]  而他在這裡祈禱的
[00:17:09.800 --> 00:17:11.400]  只有一段
[00:17:11.400 --> 00:17:13.440]  一個脈絡
[00:17:13.440 --> 00:17:15.480]  這是甚麼時間呢?
[00:17:15.480 --> 00:17:18.800]  就是摩西帶領著以色列人
[00:17:18.800 --> 00:17:22.680]  很快就進入了應許之地
[00:17:22.680 --> 00:17:26.280]  就在進入應許之地的前夕
[00:17:26.280 --> 00:17:30.080]  摩西知道自己壽數將盡
[00:17:30.080 --> 00:17:34.800]  他就在前夕為他的同胞祈禱
[00:17:34.800 --> 00:17:38.800]  這個祈禱裡面
[00:17:38.800 --> 00:17:40.840]  有警告
[00:17:40.840 --> 00:17:46.000]  告訴他的同胞「前路崎嶇」
[00:17:46.000 --> 00:17:48.680]  「你們跌倒的機會很大」
[00:17:48.680 --> 00:17:51.800]  「但是也帶來希望」
[00:17:51.800 --> 00:17:54.640]  這個神人摩西的祈禱
[00:17:54.640 --> 00:17:56.600]  在這個脈絡裡面
[00:17:56.600 --> 00:17:59.680]  前前後後有兩章的聖經
[00:17:59.680 --> 00:18:05.480]  記載在生命記第32章至第33章
[00:18:05.480 --> 00:18:09.120]  我們用另外一個研究聖經的方法
[00:18:09.120 --> 00:18:12.880]  叫做經文互讀的方法
[00:18:12.880 --> 00:18:16.720]  英文叫做Intertextuality
[00:18:16.720 --> 00:18:19.080]  將兩段經文互讀
[00:18:19.080 --> 00:18:22.520]  然後將含義展示出來
[00:18:22.520 --> 00:18:27.760]  我們用生命記第32章至第33章
[00:18:27.760 --> 00:18:30.160]  這個也是神人摩西的祈禱
[00:18:30.160 --> 00:18:34.160]  用它來理解詩篇第90篇的含義
[00:18:34.160 --> 00:18:35.720]  為了大家方便的起見
[00:18:35.720 --> 00:18:39.880]  我都將經文印在這張副頁裡
[00:19:05.720 --> 00:19:08.640]  即是副頁最後的經文
[00:19:08.640 --> 00:19:14.480]  生命記第33章27節至第29節
[00:19:14.480 --> 00:19:18.600]  說「永生的神是你的居所」
[00:19:18.600 --> 00:19:21.440]  與90篇第一節很接近
[00:19:21.440 --> 00:19:23.640]  「永生的神是你的居所」
[00:19:23.640 --> 00:19:26.280]  「祂永久的翅膀在你以下」
[00:19:26.280 --> 00:19:28.840]  「祂在你面前戀出仇敵」
[00:19:28.840 --> 00:19:30.360]  「說『委別吧』」
[00:19:30.360 --> 00:19:32.640]  「以色列安然居住」
[00:19:32.640 --> 00:19:36.640]  「雅各的本源獨居五谷新走之地」
[00:19:36.640 --> 00:19:39.640]  「祂的天也敵下甘露」
[00:19:39.640 --> 00:19:41.880]  「以色列你是有福的」
[00:19:41.880 --> 00:19:46.000]  「誰將你這夢惹禍華所拯救的百姓呢?」
[00:19:46.000 --> 00:19:49.400]  「祂是你的盾牌幫助你」
[00:19:49.400 --> 00:19:51.400]  「是你威榮的刀劍」
[00:19:51.400 --> 00:19:53.560]  「你的仇敵必投降你」
[00:19:53.560 --> 00:19:56.680]  「你必踏在他們的高處」
[00:19:58.440 --> 00:20:02.960]  在《生命記》第三十三篇說到
[00:20:02.960 --> 00:20:06.080]  「神是我們的居所」
[00:20:06.080 --> 00:20:09.120]  但又多了一個說法
[00:20:09.120 --> 00:20:14.840]  「神克服神的子民的仇敵」
[00:20:14.840 --> 00:20:19.880]  這正好回應《詩篇》第八十九篇
[00:20:19.880 --> 00:20:23.440]  所提及的困局
[00:20:23.440 --> 00:20:26.600]  在第八十九篇提到
[00:20:26.600 --> 00:20:29.720]  神是懲罰祂的子民
[00:20:29.720 --> 00:20:35.080]  神是要將祂的子民刻意地交予仇敵
[00:20:35.080 --> 00:20:37.560]  令他們國破家亡
[00:20:37.560 --> 00:20:42.520]  令他們深切地知道自己的罪孽的深重
[00:20:42.520 --> 00:20:49.680]  如果《生命記》第三十三篇所提及的
[00:20:49.680 --> 00:20:53.200]  與《詩篇》第九十篇有關聯的話
[00:20:53.200 --> 00:20:59.480]  我們看到《詩篇》第九十篇第一節所描繪的
[00:20:59.480 --> 00:21:05.240]  不是一個買不到房子的香港人的渴望
[00:21:05.240 --> 00:21:08.920]  「主啊!祢世世代代作我們的居所」
[00:21:08.920 --> 00:21:10.160]  不是這樣
