
[00:00:00.000 --> 00:00:07.040]  讀兩節的聖經在創世紀第一章第27節跟第二章第24節
[00:02:41.480 --> 00:02:47.280]  因為你看見他就是這樣的投入在神面前的敬拜。
[00:02:47.280 --> 00:02:53.400]  難怪他的生命裡面永遠充滿著微笑,不是嗎?
[00:02:53.400 --> 00:02:58.560]  第六,他是寓教於樂的領袖。
[00:02:58.560 --> 00:03:02.880]  寓教於樂其實是最好的學習方式。
[00:03:02.880 --> 00:03:06.280]  黃牧師所辦的活動在我們整個教會當中,
[00:03:06.280 --> 00:03:09.120]  無論是火車、一日遊、歡樂家庭,
[00:03:09.120 --> 00:03:14.960]  都是在我們教會最充滿歡樂的活動。
[00:03:14.960 --> 00:03:19.120]  第七,他是耐心關懷的輔導者。
[00:03:19.120 --> 00:03:22.600]  教會的家庭施工是他所建立起來的。
[00:03:22.600 --> 00:03:29.160]  多少人在其中得到幫助,多少家庭得到恢復。
[00:03:29.160 --> 00:03:33.080]  如今他雖然卸下地上的勞苦,
[00:03:33.080 --> 00:03:35.280]  在主裡他得享安息。
[00:03:35.280 --> 00:03:41.840]  我們也相信在天上有公義的冠冕為他預備。
[00:03:41.840 --> 00:03:47.080]  記得去年下午茶經會的時候,
[00:03:47.080 --> 00:03:49.400]  有一次忽然間我們提到,
[00:03:49.400 --> 00:03:54.800]  如果你死了,你的墓碑上要寫什麼話語?
[00:03:54.800 --> 00:03:57.640]  很有意思,我記得他說,
[00:03:57.640 --> 00:04:00.360]  他的墓碑會怎麼寫呢?
[00:04:00.360 --> 00:04:06.320]  他的墓碑會寫,當你想到我,請微笑,
[00:04:06.320 --> 00:04:12.360]  因為我在天上了。
[00:04:12.360 --> 00:04:15.920]  所以讓我們一起微笑吧!
[00:04:15.920 --> 00:04:20.240]  我們想到他,請微笑。
[00:04:20.240 --> 00:04:21.800]  Hallelujah!
[00:04:21.800 --> 00:04:24.760]  讓我們真的一同效仿黃牧師的榜樣,
[00:04:24.760 --> 00:04:29.160]  忠心侍奉,為主而活。
[00:04:29.160 --> 00:04:30.840]  Amen!
[00:04:30.840 --> 00:04:32.600]  五月份也是家庭月,
[00:04:32.600 --> 00:04:35.040]  我想也是一個最好的機會,
[00:04:35.040 --> 00:04:39.400]  讓我們思想黃牧師最有負擔的主題,
[00:04:39.400 --> 00:04:42.640]  那就是婚姻與家庭。
[00:04:42.640 --> 00:04:47.440]  首先我們就是要來思想在聖經當中的婚姻觀。
[00:04:47.440 --> 00:04:51.280]  你說為什麼我們要思想在聖經當中的婚姻觀呢?
[00:04:51.280 --> 00:04:54.440]  因為婚姻是神所設立的。
[00:04:54.440 --> 00:04:59.280]  今天我們若是想在婚姻當中享受美滿的生活,
[00:04:59.280 --> 00:05:04.080]  那我們一定要回到神的話語裡面明白神的心意。
[00:05:04.080 --> 00:05:06.040]  只有當我們能夠明白神的心意,
[00:05:06.040 --> 00:05:08.160]  而且照著去做,
[00:05:08.160 --> 00:05:13.880]  我們才可能在婚姻當中享受美滿的生活。
[00:05:13.880 --> 00:05:16.200]  所以今天我們從幾方面我們來思想
[00:05:16.200 --> 00:05:18.760]  什麼是聖經當中的婚姻觀呢?
[00:05:18.760 --> 00:05:23.400]  第一個,婚姻是要彰顯神的形象。
[00:05:23.400 --> 00:05:28.280]  各位同學說,來,婚姻是要彰顯神的形象。
[00:05:28.280 --> 00:05:31.480]  剛才所讀的聖經創世紀第一章二十七節講到
[00:05:31.480 --> 00:05:37.160]  神照祂自己的形象照人,照祂的形象照男照女,
[00:05:37.160 --> 00:05:42.720]  很清楚講到我們人是神按照祂的形象所照,
[00:05:42.720 --> 00:05:46.800]  不但是男人如此,女人也是如此。
[00:05:46.800 --> 00:05:50.680]  既然神是按照祂的形象創造我們,
[00:05:50.680 --> 00:05:53.520]  那麼婚姻是男人與女人的結合,
[00:05:53.520 --> 00:05:55.680]  那婚姻首要的目的,
[00:05:55.680 --> 00:05:59.440]  難道不就是應當彰顯神的形象,
[00:05:59.440 --> 00:06:03.400]  彰顯神創造的榮美嗎?
[00:06:03.400 --> 00:06:06.640]  那是什麼是神的形象呢?
[00:06:06.640 --> 00:06:09.760]  以佛所說第四章二十四節我們一同來念來,
[00:06:09.760 --> 00:06:12.000]  並且穿上新人,
[00:06:12.000 --> 00:06:15.000]  這新人是照著神的形象所照,
[00:06:15.000 --> 00:06:20.160]  有什麼?真理的仁義和深解。
[00:06:20.160 --> 00:06:23.520]  換句話說,當神創造我們的時候,
[00:06:23.520 --> 00:06:27.760]  神在我們裡面放下了一個追求真理,
[00:06:27.760 --> 00:06:31.960]  追求完全完美的一個本能,
[00:06:31.960 --> 00:06:38.160]  就是要在我們身上能夠反映出神的聖潔跟公義。
[00:06:38.160 --> 00:06:42.280]  但是很可惜,人雖然是按照神的形象所照,
[00:06:42.280 --> 00:06:47.880]  但是自從人犯罪之後,人就活不出這個形象,
[00:06:47.880 --> 00:06:54.560]  以至於在我們生命當中也彰顯不出神聖潔跟公義。
[00:06:54.560 --> 00:06:56.600]  那你說什麼是罪呢?
[00:06:56.600 --> 00:07:01.240]  其實罪不只是外面一些外表的罪行而已,
[00:07:01.240 --> 00:07:07.720]  罪的根源其實就是人裡面那個自我中心。
[00:07:07.720 --> 00:07:12.080]  就好像今天你為什麼會批評別人呢?
[00:07:12.080 --> 00:07:16.920]  因為你總覺得自己是對的,別人是錯的嘛,不是嗎?
[00:07:16.920 --> 00:07:21.440]  你為什麼會覺得別人醜呢,請問你?
[00:07:21.440 --> 00:07:25.600]  因為你覺得你比較漂亮嘛,
[00:07:25.600 --> 00:07:27.840]  所以你覺得別人比較醜嘛。
[00:07:27.840 --> 00:07:31.320]  同樣的,我們看現在家庭也是如此,
[00:07:31.320 --> 00:07:37.520]  夫妻之間你永遠覺得是因為他需要改變嘛。
[00:07:37.520 --> 00:07:39.000]  面對我們的孩子,
[00:07:39.000 --> 00:07:43.720]  我們常常對他們說天下沒有不是的父母啦,
[00:07:43.720 --> 00:07:46.560]  反過來我們對我們的父母怎麼說呢?
[00:07:46.560 --> 00:07:49.000]  爸爸媽媽,這什麼時代啦?
[00:07:49.000 --> 00:07:53.360]  又生活在美國,你們需要改變。
[00:07:53.360 --> 00:07:55.720]  多少時候在婚姻跟家庭當中,
[00:07:55.720 --> 00:07:59.840]  我們就曾習了這種自私的本性,
[00:07:59.840 --> 00:08:02.640]  以致於我們只想到自己的益處,
[00:08:02.640 --> 00:08:06.920]  我們不大想到別人的益處。
[00:08:06.920 --> 00:08:10.720]  我們期待別人改變,
[00:08:10.720 --> 00:08:17.080]  卻沒想到真正需要改變的是我們自己。
[00:08:17.080 --> 00:08:19.080]  Amen?
[00:08:19.080 --> 00:08:23.680]  很多時候我們只會期待對方,
[00:08:23.680 --> 00:08:30.560]  但卻忽略了對方對我們也有期待。
[00:08:30.560 --> 00:08:36.000]  有時候你不知道對方的期望是什麼,
[00:08:36.000 --> 00:08:42.440]  有時候你知道對方的期望,但是你卻做不到,
[00:08:42.440 --> 00:08:47.040]  但更多的時候你知道對方的期望,
[00:08:47.040 --> 00:08:54.240]  你也做得到,但你卻不想去做,不是嗎?
[00:08:54.240 --> 00:08:57.120]  自我中心,我告訴你,
[00:08:57.120 --> 00:09:04.160]  才是真正扼殺婚姻最主要的原因。
[00:09:04.160 --> 00:09:08.520]  這為什麼今天我們需要耶穌的救恩的原因。
[00:09:08.520 --> 00:09:14.400]  耶穌在十字架上愛,就是一個捨己的愛。
[00:09:14.400 --> 00:09:17.840]  還記得在克西瑪林院的禱告嗎?
[00:09:17.840 --> 00:09:21.160]  耶穌這麼掙扎,
[00:09:21.160 --> 00:09:25.720]  祂來到父神的面前,祂就做一個最寶貴的禱告,
[00:09:25.720 --> 00:09:30.920]  父啊,不是按照我的意思,乃是按照你的意思。
[00:09:30.920 --> 00:09:33.720]  你想了解耶穌的愛嗎?
[00:09:33.720 --> 00:09:36.280]  耶穌的愛就在這裡,
[00:09:36.280 --> 00:09:43.400]  不是按照我的意思,是神啊,按照你的意思。
[00:09:43.400 --> 00:09:45.080]  第二,今天在基督裡面,
[00:09:45.080 --> 00:09:51.160]  你就領受了這個基督裡面的新的生命。
[00:09:51.160 --> 00:09:57.200]  這個基督的新的生命,是能勝過罪惡的生命,
[00:09:57.200 --> 00:10:03.160]  是能救我們脫離這個自我中心的生命。
[00:10:03.160 --> 00:10:06.440]  所以更多後書第五章十七節,我們一同來唸唸。
[00:10:06.440 --> 00:10:12.000]  若有人在基督裡,他就是新造的人。
[00:10:12.000 --> 00:10:15.400]  舊世已過,都變成新了。
[00:10:15.400 --> 00:10:19.360]  若有人在基督裡,當你今天選擇在基督裡,
[00:10:19.360 --> 00:10:21.200]  你就是什麼新造的人,
[00:10:21.200 --> 00:10:23.560]  換句話說,新造的是神的形象,
[00:10:23.560 --> 00:10:28.800]  換句話說,神的形象在你裡面可以被恢復過來。
[00:10:28.800 --> 00:10:33.800]  舊世已過,舊世是什麼?是活在自我中心裡面,
[00:10:33.800 --> 00:10:38.680]  那個舊世,那個綑綁可以過去。
[00:10:38.680 --> 00:10:42.200]  新世,一切都變成新的,什麼意思?
[00:10:42.200 --> 00:10:46.680]  你可以活出神的形象的榮美來了。
[00:10:46.680 --> 00:10:53.040]  Hallelujah!不再按照我的意思,是按照神的意思。
[00:10:53.040 --> 00:10:58.360]  所以在婚姻的裡面,你每一天都要選擇在基督裡,
[00:10:58.360 --> 00:11:04.720]  你們,你要從神的眼光重新學習彼此的接納吧。
[00:11:04.720 --> 00:11:07.920]  所以我常常說,夫妻啊,你每天早上起來,
[00:11:07.920 --> 00:11:12.720]  第一件事看到他,不要說又是他,
[00:11:12.720 --> 00:11:15.520]  而是說新的他。
[00:11:15.520 --> 00:11:19.880]  在基督裡是新造人,也是新的你啊。
[00:11:19.880 --> 00:11:22.080]  你不要每天早上起來哀聲嘆氣,
[00:11:22.080 --> 00:11:25.920]  那我每天早上起來是新的你啊。
[00:11:25.920 --> 00:11:29.600]  在基督裡,每天選擇在基督裡的時候,
[00:11:29.600 --> 00:11:34.520]  當你順從神的旨意來彼此相愛的時候,
[00:11:34.520 --> 00:11:40.320]  你的家庭就能夠彰顯出神的形象出來的,Amen?
[00:11:40.320 --> 00:11:46.080]  第二,夫妻需要領受新的主權,跟我一同來說,來!
[00:11:46.080 --> 00:11:49.880]  夫妻需要領受新的主權。
[00:11:49.880 --> 00:11:55.960]  創世紀二章二十四節這裡說,因此人要離開父母與妻子聯合,
[00:11:55.960 --> 00:11:58.920]  二人成為一體。
[00:11:58.920 --> 00:12:05.560]  人要離開父母,這句話一點不是不孝順的話語。
[00:12:05.560 --> 00:12:09.640]  事實上,聖經很清楚地教導我們要孝敬父母,
[00:12:09.640 --> 00:12:12.480]  在舊約十誡裡面很清楚地告訴我們,
[00:12:12.480 --> 00:12:18.560]  孝敬父母是誡命當中唯一代的禁許的誡命。
[00:12:18.560 --> 00:12:20.480]  這裡講到人要離開父母,
[00:12:20.480 --> 00:12:27.800]  其實是表明夫妻需要一種主權的分離。
[00:12:27.800 --> 00:12:31.440]  這個意思不是說我們不顧念父母了,
[00:12:31.440 --> 00:12:35.760]  也不是說不要跟父母住在一起了,都不是。
[00:12:35.760 --> 00:12:38.920]  而是說這個新的家庭當中,
[00:12:38.920 --> 00:12:43.240]  夫妻需要領受一個新的主權。
[00:12:43.240 --> 00:12:47.040]  換句話說,不論父母是否跟你住在一起,
[00:12:47.040 --> 00:12:52.480]  這個新的家庭是有一個新的自主權。
[00:12:52.480 --> 00:12:54.320]  換句話說,在這個家庭裡面,
[00:12:54.320 --> 00:13:00.440]  任何決定都應當由夫妻一同來做決定。
[00:13:00.440 --> 00:13:04.920]  其他人,包括父母、兄弟姐妹,
[00:13:04.920 --> 00:13:12.840]  都只能尊重他們的決定,尊重這個自主權。
[00:13:12.840 --> 00:13:19.800]  當然,這個新的自主權也要降伏在耶穌基督的主權之下,
[00:13:19.800 --> 00:13:25.080]  讓耶穌基督成為這個新的家庭的主宰。
[00:13:25.080 --> 00:13:27.760]  另一方面,我們看見人要離開父母,
[00:13:27.760 --> 00:13:33.440]  其實也代表著我們可以靠著主離開一切
[00:13:33.440 --> 00:13:40.040]  從家族所帶來的傷害與黑暗詮釋。
[00:13:40.040 --> 00:13:43.840]  特別在中國的家庭,我真的看見
[00:13:43.840 --> 00:13:47.920]  在中國的家庭裡面有多少的傷害
[00:13:47.920 --> 00:13:52.720]  是一代又一代的遺傳下來。
[00:13:52.720 --> 00:13:59.680]  多少那種傳統家庭裡面的封閉、怨恨、恐懼,
[00:13:59.680 --> 00:14:04.640]  好像是捆綁人心,讓人不能得到釋放。
[00:14:04.640 --> 00:14:09.080]  但今天若是一個家庭是在基督裡面,
[00:14:09.080 --> 00:14:14.680]  那我告訴你,基督就是這個家庭的主。
[00:14:14.680 --> 00:14:20.040]  這個家庭就是在基督裡面領受了新的主權,
[00:14:20.040 --> 00:14:24.240]  可以不再受救世挾持。
[00:14:24.240 --> 00:14:29.880]  在基督裡面,我們可以宣告說一切的救世可以被斷開,
[00:14:29.880 --> 00:14:37.680]  一切的家族累代那種傷害、黑暗的詮釋可以被斷開。
[00:14:37.680 --> 00:14:42.640]  一切從上一代來的傷害是可以被斷開的。
[00:14:42.640 --> 00:14:50.080]  我們可以不必活在這種過去傷害的陰影當中。
[00:14:50.080 --> 00:14:54.720]  那你說,牧師我們要怎麼樣能夠靠著主
[00:14:54.720 --> 00:15:01.320]  來走出這種傷害跟怨恨的捆索呢?
[00:15:01.320 --> 00:15:06.080]  前一陣子我聽見師母講一篇信息,我蠻受感動的。
[00:15:06.080 --> 00:15:11.280]  她信息的題目就是從馬拉西到以法連。
[00:15:11.280 --> 00:15:13.400]  誰是馬拉西跟以法連?
[00:15:13.400 --> 00:15:19.400]  馬拉西跟以法連是約瑟的兩個兒子。
[00:15:19.400 --> 00:15:21.760]  如果你了解約瑟的一生,
[00:15:21.760 --> 00:15:24.200]  你就明白在約瑟的一生當中,
[00:15:24.200 --> 00:15:30.400]  他經歷過多少家庭中的恩恩怨怨。
[00:15:30.400 --> 00:15:35.480]  父親的偏愛,兄弟間的嫉妒,
[00:15:35.480 --> 00:15:38.800]  被陷害,被忘記,
[00:15:38.800 --> 00:15:43.200]  到最後重新與父親跟兄弟相認。
[00:15:43.200 --> 00:15:50.600]  哇,這個絕對是可以演六十集的連續劇,我告訴你。
[00:15:50.600 --> 00:15:54.440]  但約瑟雖然經過這一切的恩恩怨怨,
[00:15:54.440 --> 00:15:59.120]  你看見他的心卻沒有被這些事情所捆綁。
[00:15:59.120 --> 00:16:02.640]  而最後他還能夠對他的兄弟說這句話,
[00:16:02.640 --> 00:16:05.840]  創世紀五十章第二十節一統來年來,
[00:16:05.840 --> 00:16:08.880]  從前你們的意思是要害我,
[00:16:08.880 --> 00:16:11.520]  但神的意思原是好的,
[00:16:11.520 --> 00:16:18.440]  要保全許多人性命,成就今日的光景。
[00:16:18.440 --> 00:16:25.480]  我們看見約瑟之所以能夠走出這個恩恩怨怨的捆鎖,
[00:16:25.480 --> 00:16:28.720]  那個秘訣就在這裡。
[00:16:28.720 --> 00:16:33.160]  從馬拿西到以法連,
[00:16:33.160 --> 00:16:36.200]  我們看見馬拿西跟以法連,
[00:16:36.200 --> 00:16:40.480]  都是約瑟在埃及所生的兒子。
[00:16:40.480 --> 00:16:44.520]  創世紀四十一章五十一節到五十二節,
[00:16:44.520 --> 00:16:47.760]  你看見約瑟在這時候給長子起名叫馬拿西,
[00:16:47.760 --> 00:16:54.720]  因為他的名字意思是神使我忘了一切的困苦和我負的全家。
[00:16:54.720 --> 00:16:57.600]  五十二節給他次子取名叫以法連,
[00:16:57.600 --> 00:17:02.920]  因為他說神使我在受苦的地方滄盛。
[00:17:02.920 --> 00:17:06.760]  馬拿西的意思就是忘記,
[00:17:06.760 --> 00:17:09.160]  因為神使我忘記一切的困苦,
[00:17:09.160 --> 00:17:12.240]  以及過去負加一切帶來的傷害。
[00:17:12.240 --> 00:17:16.280]  你說人怎麼可能忘記這一切過去呢?
[00:17:16.280 --> 00:17:18.680]  其實在這裡意思不是忘記,
[00:17:18.680 --> 00:17:24.520]  而是約瑟選擇靠著去饒恕。
[00:17:24.520 --> 00:17:26.960]  因為你們饒恕太重要了。
[00:17:26.960 --> 00:17:32.720]  我看見很多時候人與人之間的恩恩怨怨這種困鎖,
[00:17:32.720 --> 00:17:36.560]  很多時候我們在這個困鎖當中好像永遠走不出來,
[00:17:36.560 --> 00:17:39.400]  走不出這樣的陰影。
[00:17:39.400 --> 00:17:42.480]  而那個關鍵就在於這個饒恕,
[00:17:42.480 --> 00:17:48.520]  只有饒恕能夠斷開這一切生命的鎖鏈。
[00:17:48.520 --> 00:17:53.280]  我們看見約瑟怎麼能夠選擇饒恕呢?
[00:17:53.280 --> 00:17:56.400]  在創世紀五十章第二十節剛才所讀的聖經裡面,
[00:17:56.400 --> 00:17:58.120]  你看見他對他兄弟說,
[00:17:58.120 --> 00:18:01.360]  你們的意思原是要害我的。
[00:18:01.360 --> 00:18:04.840]  我請問你,他兄弟意思是要害他?
[00:18:04.840 --> 00:18:07.400]  是的,的確是的。
[00:18:07.400 --> 00:18:09.400]  但是他沒有停留在這裡,
[00:18:09.400 --> 00:18:11.680]  他沒有永遠想到我兄弟是要害我,
[00:18:11.680 --> 00:18:14.640]  所以我要真的來報復,沒有。
[00:18:14.640 --> 00:18:17.000]  他沒有停下來。
[00:18:17.000 --> 00:18:21.640]  他接著說什麼,但是神的心意是好的。
[00:18:21.640 --> 00:18:24.280]  我請問你,神的心意是不是好的?
[00:18:24.280 --> 00:18:26.280]  是好的。
[00:18:26.280 --> 00:18:30.640]  換句話說,約瑟他沒有真的忘記做所有事情,沒有。
[00:18:30.640 --> 00:18:33.720]  但他選擇放下了。
[00:18:33.720 --> 00:18:37.600]  他選擇放下了,不再緊緊抓住這些傷害,
[00:18:37.600 --> 00:18:39.400]  他選擇放下,為什麼?
[00:18:39.400 --> 00:18:45.400]  因為他真的看見神的心意其實是更好的。
[00:18:45.400 --> 00:18:50.520]  這些恩恩怨怨,只不過是個過程而已,
[00:18:50.520 --> 00:18:55.800]  始終要成就神更美好的心意。
[00:18:55.800 --> 00:19:00.560]  所以他可以不必再抓住那些過去的傷害,不必了。
[00:19:00.560 --> 00:19:04.520]  原來神的心意是好的,所以可以放下了。
[00:19:04.520 --> 00:19:07.520]  雖然過去發生了,可以放下了。
[00:19:07.520 --> 00:19:09.840]  不必再被這些事情捆綁了。
[00:19:09.840 --> 00:19:16.520]  馬拉西就是表明約瑟選擇放下過去的事情。
[00:19:16.520 --> 00:19:20.720]  他相信神才是他生命的主宰,
[00:19:20.720 --> 00:19:22.880]  不是他的兄弟,
[00:19:22.880 --> 00:19:25.160]  不是他的附加。
[00:19:25.160 --> 00:19:28.920]  他的主宰是神自己。
[00:19:28.920 --> 00:19:34.720]  第五點,今天如果耶穌基督真是你生命的主的話,
[00:19:34.720 --> 00:19:42.560]  今天你就要選擇,跟約瑟一樣選擇放下這一切傷害所帶給你的捆鎖。
[00:19:42.560 --> 00:19:47.960]  因為你要確實知道一件事,你一生的道路在神的手中,
[00:19:47.960 --> 00:19:52.400]  不是在人的手中,不是在你家人的手中。
[00:19:52.400 --> 00:19:56.880]  無論過去你曾經經歷過多少的傷害,
[00:19:56.880 --> 00:20:03.720]  這一切的傷害都不能夠決定你未來的道路。
[00:20:03.720 --> 00:20:06.960]  你的道路是在神的手中。
[00:20:06.960 --> 00:20:15.040]  唯有耶和華是你的大目者,唯有祂能夠決定你的未來。
[00:20:15.040 --> 00:20:20.560]  只有祂能夠帶領你到祂所為你預備的明天。
[00:20:20.560 --> 00:20:24.560]  你們,約瑟就是看見這件事情了。
[00:20:24.560 --> 00:20:27.000]  他看見只有神是他生命的主宰,
[00:20:27.000 --> 00:20:29.560]  不是他的家人,不是這些事情。
[00:20:29.560 --> 00:20:32.120]  是神才是他生命的主宰。
[00:20:32.120 --> 00:20:35.320]  所以他可以選擇放下過去的傷害,
[00:20:35.320 --> 00:20:37.760]  不再紀念從前的事情。
[00:20:37.760 --> 00:20:43.200]  以法蓮就是他願意放下,放下這一切的傷害。
[00:20:43.200 --> 00:20:47.320]  而當他放下的時候,第二個兒子出來叫以法蓮,
[00:20:47.320 --> 00:20:51.840]  意思就是神讓我在受苦的地方可以昌盛。
[00:20:51.840 --> 00:20:54.320]  Hallelujah!
[00:20:54.320 --> 00:21:01.680]  只有當你選擇饒恕,選擇放下這一切的傷害,
[00:21:01.680 --> 00:21:08.040]  然後神就能夠使你在受苦的地方昌盛起來。
[00:21:08.040 --> 00:21:12.000]  從馬拉西到以法蓮。
[00:21:12.000 --> 00:21:18.080]  今天無論你說,你從你的家庭受到多少的傷害,
[00:21:18.080 --> 00:21:20.880]  有多少的恩恩怨怨,
[00:21:20.880 --> 00:21:24.000]  我告訴你,都要重新來到神面前來宣告,
[00:21:24.000 --> 00:21:28.080]  唯有耶穌是我的主,
[00:21:28.080 --> 00:21:32.480]  我一生的道路都在神的手中。
[00:21:32.480 --> 00:21:35.680]  你們的意思原是要害我的,
[00:21:35.680 --> 00:21:39.680]  但神的心意卻是好的。
[00:21:39.680 --> 00:21:45.840]  唯有耶穌是我的主,是我家庭的主宰。
[00:21:45.840 --> 00:21:48.800]  什麼時候當你選擇放下,
[00:21:48.800 --> 00:21:51.000]  不再紀念你的過去,
[00:21:51.000 --> 00:21:57.880]  你就能夠經歷神釋放的恩典跟大能的。
[00:21:57.880 --> 00:22:02.680]  第三,夫妻需要彼此連結。
[00:22:02.680 --> 00:22:06.200]  夫妻需要彼此連結。
[00:22:06.200 --> 00:22:10.880]  創世紀經文講得很清楚,人要離開父母,與妻子聯合,
[00:22:10.880 --> 00:22:14.200]  二人成為一體。
[00:22:14.200 --> 00:22:17.760]  夫妻怎麼能夠彼此聯合呢?
[00:22:17.760 --> 00:22:22.280]  我們看見哥羅西書三章十八十九節,很有意思,我們一同來念。
[00:22:22.280 --> 00:22:26.880]  你們做妻子,當順服自己的丈夫,這在主理是相宜的。
[00:22:26.880 --> 00:22:33.120]  你們做丈夫的,要愛你們的妻子,不可苦待他們。
[00:22:33.120 --> 00:22:35.200]  這提到兩方面。
[00:22:35.200 --> 00:22:39.400]  第一個,做丈夫的要怎麼樣?
[00:22:39.400 --> 00:22:41.640]  愛妻子。
[00:22:41.640 --> 00:22:44.080]  那什麼叫愛呢?
[00:22:44.080 --> 00:22:51.280]  愛,可以說是一個最簡單,也最複雜的問題,不是嗎?
[00:22:51.280 --> 00:22:55.400]  很多時候,一個做丈夫的,送一朵花給妻子,
[00:22:55.400 --> 00:22:58.400]  不見得是因為他愛的表現,
[00:22:58.400 --> 00:23:03.200]  而是因為不送更糟糕,你知道嗎?
[00:23:03.200 --> 00:23:05.680]  所以什麼是愛呢?
[00:23:05.680 --> 00:23:13.720]  簡單地說,愛就是給對方應得的注意力。
[00:23:13.720 --> 00:23:18.080]  這是我這麼多年,come up一個最好的一個定義,
[00:23:18.080 --> 00:23:21.800]  愛是給他應得的注意力。
[00:23:21.800 --> 00:23:25.560]  換句話說,用心去注意他吧。
[00:23:25.560 --> 00:23:30.440]  真正的愛,其實不在於你送他什麼,
[00:23:30.440 --> 00:23:33.520]  也不在於你為他做了些什麼,
[00:23:33.520 --> 00:23:39.280]  而是在於你到底給對方多少你的注意力。
[00:23:39.280 --> 00:23:42.120]  許多時候我們做先生的,
[00:23:42.120 --> 00:23:49.400]  一結完婚,那個感覺是跟做太太的結完婚感覺不大一樣的,你要知道。
[00:23:49.400 --> 00:23:55.440]  做太太一結完婚的感覺是美滿生活從此開始,對不對?
[00:23:55.440 --> 00:24:03.400]  做先生的呢,一結完婚的感覺是終於了了一樁新事,不是嗎?
[00:24:03.400 --> 00:24:08.600]  現在可以back to business,要做我要做的事情,right?
[00:24:08.600 --> 00:24:12.320]  我不說你的事業不重要,你的目標不重要,
[00:24:12.320 --> 00:24:15.600]  但是我還是想問你一個問題,
[00:24:15.600 --> 00:24:23.360]  就是你有多看重你的妻子,你有多關心她的需要呢?
[00:24:23.360 --> 00:24:27.400]  我常常聽見一些弟兄們埋怨說,哎呀,真是不懂。
[00:24:27.400 --> 00:24:33.560]  我說太太,一天到晚情實多雲偶振宇。
[00:24:33.560 --> 00:24:37.640]  但事實上,妻子之所以情實多雲偶振宇的原因是什麼?
[00:24:37.640 --> 00:24:42.680]  因為沒有被了解嘛,right?
[00:24:42.680 --> 00:24:45.720]  做丈夫的這正是我們的責任,
[00:24:45.720 --> 00:24:51.840]  去了解為什麼我們的妻子情實多雲偶振宇呢?
[00:24:51.840 --> 00:24:56.440]  彼勒前書第三章第七節很清楚地講,我們一同來念,來。
[00:24:56.440 --> 00:25:00.560]  你們做丈夫的要按情理和妻子同住,
[00:25:00.560 --> 00:25:05.560]  因她比你軟弱,與你一同承受生命的恩。
[00:25:05.560 --> 00:25:11.040]  所以要敬重她,這樣便叫你們的禱告沒有阻礙了。
[00:25:11.040 --> 00:25:16.240]  這裡說要按照情理和妻子,情理原來意思就是知識,
