
[00:00:00.000 --> 00:00:02.000]  鼎姐妹
[00:02:45.000 --> 00:02:47.000]  正如最近的調查所講
[00:02:47.000 --> 00:02:51.000]  最缺乏就是父母和子女一起吃晚飯的時間
[00:02:51.000 --> 00:02:53.000]  是很不足夠的
[00:02:53.000 --> 00:02:59.000]  因為不足夠就妨礙了子女和父母之間的關係
[00:02:59.000 --> 00:03:00.000]  頂姐妹
[00:03:00.000 --> 00:03:05.000]  什麼是父母給子女最好的禮物呢?
[00:03:05.000 --> 00:03:07.000]  作為基督徒
[00:03:07.000 --> 00:03:12.000]  我們怎樣能夠成為神喜悅的好父母呢?
[00:03:12.000 --> 00:03:14.000]  會不會好像一般父母所講
[00:03:14.000 --> 00:03:17.000]  供書教學讓子女吃得好住得好
[00:03:17.000 --> 00:03:18.000]  有好學校
[00:03:18.000 --> 00:03:21.000]  他們就一定有好的前途
[00:03:21.000 --> 00:03:23.000]  我們以後就安枕無憂
[00:03:23.000 --> 00:03:26.000]  我們也都完成了責任
[00:03:26.000 --> 00:03:28.000]  這個是不是事實呢?
[00:03:28.000 --> 00:03:30.000]  是不是這麼簡單呢?
[00:03:30.000 --> 00:03:36.000]  這個是不是真是神所認為最好的一個做法呢?
[00:03:36.000 --> 00:03:37.000]  就這方面
[00:03:37.000 --> 00:03:41.000]  我希望今天和大家講一部份
[00:03:41.000 --> 00:03:44.000]  在六月十六號父親節的時候
[00:03:44.000 --> 00:03:47.000]  再和大家分享下半部份
[00:03:47.000 --> 00:03:51.000]  怎樣能夠成為神喜悅的好父母呢?
[00:03:51.000 --> 00:03:52.000]  第一件事
[00:03:52.000 --> 00:03:56.000]  我們必須忠於做父母的角色
[00:03:56.000 --> 00:03:58.000]  父母是什麼角色呢?
[00:03:58.000 --> 00:04:00.000]  父母就是父母
[00:04:00.000 --> 00:04:02.000]  就做回父母的角色
[00:04:02.000 --> 00:04:04.000]  意思是什麼呢?
[00:04:04.000 --> 00:04:08.000]  我們和子女的關係是血濃於水
[00:04:08.000 --> 00:04:11.000]  我們角色和子女是很親密的
[00:04:11.000 --> 00:04:14.000]  這個是不需要懷疑的
[00:04:14.000 --> 00:04:16.000]  除此之外
[00:04:16.000 --> 00:04:18.000]  我們的角色是包括什麼呢?
[00:04:18.000 --> 00:04:24.000]  包括我們是成為一個領受上帝恩典禮物的一個人
[00:04:24.000 --> 00:04:26.000]  其實我們一做父母
[00:04:26.000 --> 00:04:28.000]  我們已經是一個有福的人
[00:04:28.000 --> 00:04:32.000]  因為上帝將最好的禮物賜給我們
[00:04:32.000 --> 00:04:38.000]  聖經說兒女是耶華所賜的產業
[00:04:38.000 --> 00:04:42.000]  所懷的胎是祂所給的賞賜
[00:04:42.000 --> 00:04:48.000]  兒女是神給我們做父母的禮物
[00:04:48.000 --> 00:04:49.000]  是真的
[00:04:49.000 --> 00:04:53.000]  不是你們夫婦用任何方法就一定有的
[00:04:53.000 --> 00:04:55.000]  上帝不給我們
[00:04:55.000 --> 00:04:57.000]  我們永遠都不會有
[00:04:57.000 --> 00:04:59.000]  上帝要給我們
[00:04:59.000 --> 00:05:01.000]  我們就一定會有
[00:05:01.000 --> 00:05:05.000]  但父母不是子女的擁有者
[00:05:05.000 --> 00:05:09.000]  雖然說兒女是耶華所賜的產業
[00:05:09.000 --> 00:05:13.000]  最多我們只不過是子女的受託者
[00:05:13.000 --> 00:05:17.000]  或者是受託於上帝給我們管理的一個人
[00:05:17.000 --> 00:05:23.000]  為什麼詩人說兒女是耶華所賜的產業呢?
[00:05:23.000 --> 00:05:30.000]  是因為只有兒女可以延續上帝的應許和福氣
[00:05:30.000 --> 00:05:32.000]  如果上帝賜福我
[00:05:32.000 --> 00:05:34.000]  如果我沒有子女
[00:05:34.000 --> 00:05:37.000]  上帝給我的福氣就是
[00:05:37.000 --> 00:05:39.000]  到此完畢
[00:05:39.000 --> 00:05:42.000]  所以有錢的人一定要生子女
[00:05:42.000 --> 00:05:44.000]  否則要不捐給政府
[00:05:44.000 --> 00:05:46.000]  要不捐給不認識的人
[00:05:46.000 --> 00:05:51.000]  所以兒女是耶華所賜的產業
[00:05:51.000 --> 00:05:57.000]  是指兒女能夠延續上帝在我們生命裡的應許和福氣
[00:05:57.000 --> 00:05:59.000]  頂姐妹
[00:05:59.000 --> 00:06:05.000]  原來我們是一個領受上帝禮物和恩典的人
[00:06:05.000 --> 00:06:07.000]  這個角色我們知不知道呢?
[00:06:07.000 --> 00:06:09.000]  第二方面
[00:06:09.000 --> 00:06:11.000]  我們做父母的
[00:06:11.000 --> 00:06:16.000]  也是兒女的啟蒙老師和監護人
[00:06:16.000 --> 00:06:20.000]  每個人都是獨一無二的
[00:06:20.000 --> 00:06:24.000]  每個兒女都是上帝獨特的傑作
[00:06:24.000 --> 00:06:26.000]  所以我們做父母的責任
[00:06:26.000 --> 00:06:35.000]  是幫助我們子女找到他們在神面前獨有的特質
[00:06:35.000 --> 00:06:43.000]  然後幫助他們靠上帝完成他們在世上的使命
[00:06:43.000 --> 00:06:44.000]  簡單來說
[00:06:44.000 --> 00:06:49.000]  每個兒女神都給他們不同的恩賜
[00:06:49.000 --> 00:06:51.000]  有不同的天份
[00:06:51.000 --> 00:06:54.000]  他們有不同喜好的東西
[00:06:54.000 --> 00:06:58.000]  有不同的性格
[00:06:58.000 --> 00:07:00.000]  他們也有不同的喜好
[00:07:00.000 --> 00:07:02.000]  也有不同的經歷
[00:07:02.000 --> 00:07:04.000]  而我們做父母的責任
[00:07:04.000 --> 00:07:08.000]  是幫助他們發揮上帝給他們的天份
[00:07:08.000 --> 00:07:10.000]  發揮他們的潛質
[00:07:10.000 --> 00:07:11.000]  他們的喜好
[00:07:11.000 --> 00:07:17.000]  讓他們經歷上帝給他們生命裡學習的東西
[00:07:17.000 --> 00:07:30.000]  先知說:雅各亞創造你的耶和華,以色列亞造你的那位,現在如此說,你不要害怕,因為我救贖了你。
[00:07:30.000 --> 00:07:34.000]  我曾提你的名召你,你是屬我的。
[00:07:34.000 --> 00:07:37.000]  兄弟姐妹,各位做父母的
[00:07:37.000 --> 00:07:40.000]  兒女不是屬於我們
[00:07:40.000 --> 00:07:41.000]  雖然出於我們
[00:07:41.000 --> 00:07:44.000]  但好像神對以色列人一樣
[00:07:44.000 --> 00:07:47.000]  只有我們是屬於上帝
[00:07:47.000 --> 00:07:49.000]  我們是屬於神的
[00:07:49.000 --> 00:07:51.000]  簡單來說
[00:07:51.000 --> 00:07:54.000]  上帝才是兒女的塑造者
[00:07:54.000 --> 00:07:57.000]  那個圖像不是我們
[00:07:57.000 --> 00:08:01.000]  上帝是比我們更了解我們的兒女
[00:08:01.000 --> 00:08:04.000]  所以如果我們做父母的
[00:08:04.000 --> 00:08:08.000]  強加自己認為的期望在兒女身上
[00:08:08.000 --> 00:08:12.000]  結果是適得其反
[00:08:12.000 --> 00:08:13.000]  整個過程
[00:08:13.000 --> 00:08:18.000]  我們和兒女都非常痛苦
[00:08:18.000 --> 00:08:22.000]  另外,上帝才是我們兒女的主宰
[00:08:22.000 --> 00:08:27.000]  也是他們人生最終的倚靠
[00:08:27.000 --> 00:08:28.000]  真的
[00:08:28.000 --> 00:08:30.000]  你多愛自己的兒女
[00:08:30.000 --> 00:08:32.000]  多能夠幫助他們
[00:08:32.000 --> 00:08:36.000]  正常來說,我們會比他們早死
[00:08:36.000 --> 00:08:39.000]  我們無法保護他們一生一世
[00:08:39.000 --> 00:08:42.000]  我們都不知道自己會發生什麼事
[00:08:42.000 --> 00:08:47.000]  唯有上帝才是我們兒女最大的倚靠
[00:08:47.000 --> 00:08:49.000]  最終的靠耳
[00:08:49.000 --> 00:08:52.000]  我們做父母可以做什麼?
[00:08:52.000 --> 00:08:54.000]  我們父母唯一的
[00:08:54.000 --> 00:08:56.000]  就是將我們的兒女
[00:08:56.000 --> 00:08:59.000]  交託給這位永活的上帝
[00:08:59.000 --> 00:09:01.000]  這個才是最穩妥
[00:09:01.000 --> 00:09:02.000]  不是交給什麼老師
[00:09:02.000 --> 00:09:03.000]  交給什麼學校
[00:09:03.000 --> 00:09:07.000]  或者送去哪裡寄居
[00:09:07.000 --> 00:09:13.000]  我們相信上帝會將最好的給予我們的兒女
[00:09:13.000 --> 00:09:15.000]  正如詩人說
[00:09:15.000 --> 00:09:16.000]  我的心啊
[00:09:16.000 --> 00:09:18.000]  你曾對耳說
[00:09:18.000 --> 00:09:20.000]  你是我的主
[00:09:20.000 --> 00:09:23.000]  我的好處不在你意外
[00:09:23.000 --> 00:09:25.000]  我很相信
[00:09:25.000 --> 00:09:27.000]  上帝怎樣愛我
[00:09:27.000 --> 00:09:30.000]  同樣都會愛我們的兒女
[00:09:30.000 --> 00:09:32.000]  因為我們的兒女都屬於上帝
[00:09:32.000 --> 00:09:35.000]  如果你知道有上帝愛我們的兒女
[00:09:35.000 --> 00:09:37.000]  你安心
[00:09:37.000 --> 00:09:39.000]  安心地將他們交給上帝
[00:09:39.000 --> 00:09:41.000]  不要為他操心
[00:09:41.000 --> 00:09:42.000]  我們操心得多?
[00:09:42.000 --> 00:09:44.000]  有一天我們都會閉上眼
[00:09:44.000 --> 00:09:46.000]  見不到他們
[00:09:46.000 --> 00:09:48.000]  還有詩人說
[00:09:48.000 --> 00:09:51.000]  當將你的事交託耶和華
[00:09:51.000 --> 00:09:53.000]  並依靠他
[00:09:53.000 --> 00:09:55.000]  他就必成全
[00:09:55.000 --> 00:09:58.000]  有時候我們做父母沒什麼信心
[00:09:58.000 --> 00:10:00.000]  交給嬰兒房
[00:10:00.000 --> 00:10:03.000]  交給幼稚級的老師
[00:10:03.000 --> 00:10:05.000]  他們行不行?
[00:10:05.000 --> 00:10:07.000]  他們細不細心?
[00:10:07.000 --> 00:10:08.000]  安心
[00:10:08.000 --> 00:10:10.000]  除非嬰兒真的很生氣
[00:10:10.000 --> 00:10:13.000]  否則你信得過上帝使用這些老師
[00:10:13.000 --> 00:10:14.000]  使用這些保姆
[00:10:14.000 --> 00:10:15.000]  來照顧自己的子女
[00:10:15.000 --> 00:10:18.000]  你就安心地將他們交給子女
[00:10:18.000 --> 00:10:20.000]  另一件事
[00:10:20.000 --> 00:10:24.000]  我們不要因為我們做父母的角色
[00:10:24.000 --> 00:10:26.000]  我們就覺得自己是皇帝
[00:10:26.000 --> 00:10:29.000]  我說怎樣你就要怎樣
[00:10:29.000 --> 00:10:31.000]  特別是在這個時代
[00:10:31.000 --> 00:10:34.000]  有不斷的進步和改變
[00:10:34.000 --> 00:10:37.000]  我們作為一代的父母
[00:10:37.000 --> 00:10:42.000]  我們自己都要心意根深而變化
[00:10:42.000 --> 00:10:44.000]  我們不要食古不化
[00:10:44.000 --> 00:10:47.000]  我們自己都要調教自己
[00:10:47.000 --> 00:10:50.000]  讓我們的眼界心胸打開
[00:10:50.000 --> 00:10:52.000]  不要只想當年我以前怎樣
[00:10:52.000 --> 00:10:54.000]  所以你現在要怎樣
[00:10:54.000 --> 00:10:57.000]  讓我們自己和我們子女一起
[00:10:57.000 --> 00:11:00.000]  看回這個世界
[00:11:00.000 --> 00:11:02.000]  我們要知道
[00:11:02.000 --> 00:11:05.000]  我們的子女是上帝的產業
[00:11:05.000 --> 00:11:08.000]  不是我們私有的財產
[00:11:08.000 --> 00:11:11.000]  我們不要只是很不耐煩
[00:11:11.000 --> 00:11:12.000]  甚至很心急的期望
[00:11:12.000 --> 00:11:14.000]  我們子女快點成長
[00:11:14.000 --> 00:11:15.000]  這樣都不懂的
[00:11:15.000 --> 00:11:17.000]  這樣都不明白的
[00:11:17.000 --> 00:11:21.000]  當我們要求我們子女的時間
[00:11:21.000 --> 00:11:25.000]  讓我們同時間都要求自己生命的成長
[00:11:25.000 --> 00:11:28.000]  都鞭策自己生命的改變
[00:11:28.000 --> 00:11:31.000]  父母本身都要不住的成長
[00:11:31.000 --> 00:11:36.000]  我們才能夠承擔全面做父母的責任
[00:11:36.000 --> 00:11:39.000]  很多時候我們做父母沒有成長
[00:11:39.000 --> 00:11:41.000]  不去改變
[00:11:41.000 --> 00:11:43.000]  我們怎能夠有動力有說服力
[00:11:43.000 --> 00:11:46.000]  說服我們子女去成長和改變呢
[00:11:46.000 --> 00:11:51.000]  所以我們必須要忠於我們做父母的角色
[00:11:51.000 --> 00:11:53.000]  不是血濃於水那麼簡單
[00:11:53.000 --> 00:11:55.000]  而是我們有責任的
[00:11:55.000 --> 00:11:58.000]  來領受上帝託付我們的產業
[00:11:58.000 --> 00:12:03.000]  好好的去監管或者監護我們的子女
[00:12:03.000 --> 00:12:06.000]  使他們能夠在神裡面成長
[00:12:06.000 --> 00:12:07.000]  第二方面
[00:12:07.000 --> 00:12:10.000]  我們要忠於神給我們的責任
[00:12:10.000 --> 00:12:12.000]  我們做監護人
[00:12:12.000 --> 00:12:14.000]  我們做啟蒙老師
[00:12:14.000 --> 00:12:16.000]  啟發我們子女的一些恩賜
[00:12:16.000 --> 00:12:18.000]  我們有什麼可以具體做呢
[00:12:18.000 --> 00:12:19.000]  第一件事
[00:12:19.000 --> 00:12:25.000]  我們要使我們的子女獲得生命的教育
[00:12:25.000 --> 00:12:27.000]  英國有一個數學家
[00:12:27.000 --> 00:12:29.000]  也是一個教育家
[00:12:29.000 --> 00:12:31.000]  叫做懷特海
[00:12:31.000 --> 00:12:34.000]  他說教育最終的目標
[00:12:34.000 --> 00:12:36.000]  是生命的教育
[00:12:36.000 --> 00:12:38.000]  說得貼切一點
[00:12:38.000 --> 00:12:40.000]  就是宗教的教育
[00:12:40.000 --> 00:12:44.000]  他說教育只有一個主題
[00:12:44.000 --> 00:12:47.000]  就是生命的充分彰顯
[00:12:47.000 --> 00:12:49.000]  弟兄姊妹
[00:12:49.000 --> 00:12:51.000]  生命是什麼呢
[00:12:51.000 --> 00:12:54.000]  生命不是單單的生存
[00:12:54.000 --> 00:12:57.000]  生命是有意義的
[00:12:57.000 --> 00:13:01.000]  生命是包括真、善、美
[00:13:01.000 --> 00:13:03.000]  包括我們的靈魂
[00:13:03.000 --> 00:13:06.000]  生命不是單單自然的成長
[00:13:06.000 --> 00:13:08.000]  生命是需要有修理的
[00:13:08.000 --> 00:13:10.000]  有裁剪的
[00:13:10.000 --> 00:13:13.000]  有移植的過程
[00:13:13.000 --> 00:13:15.000]  在人身上
[00:13:15.000 --> 00:13:19.000]  我們要不單讓我們的子女能夠生存
[00:13:19.000 --> 00:13:21.000]  我們作為父母
[00:13:21.000 --> 00:13:23.000]  我們要幫助我們的子女
[00:13:23.000 --> 00:13:25.000]  處理他們的情緒
[00:13:25.000 --> 00:13:28.000]  並且以一個平常的心
[00:13:28.000 --> 00:13:30.000]  處理這些問題
[00:13:30.000 --> 00:13:31.000]  不要他發脾氣
[00:13:31.000 --> 00:13:32.000]  你也發脾氣
[00:13:32.000 --> 00:13:33.000]  他發脾氣
[00:13:33.000 --> 00:13:36.000]  你就更發脾氣
[00:13:36.000 --> 00:13:38.000]  我們要幫助他能夠學習
[00:13:38.000 --> 00:13:40.000]  以德報怨
[00:13:40.000 --> 00:13:42.000]  以善成惡
[00:13:42.000 --> 00:13:44.000]  當我們子女有負面的情緒
[00:13:44.000 --> 00:13:46.000]  負面的想法的時候
[00:13:46.000 --> 00:13:51.000]  我們要想辦法幫助他轉向正面
[00:13:51.000 --> 00:13:53.000]  由於坊間的教育
[00:13:53.000 --> 00:13:56.000]  是沒有基督教的元素
[00:13:56.000 --> 00:13:58.000]  沒有聖經的元素
[00:13:58.000 --> 00:13:59.000]  坊間的教育
[00:13:59.000 --> 00:14:03.000]  即使有很多正面的教育原理
[00:14:03.000 --> 00:14:09.000]  但始終不及我們有宗教教育的質素
[00:14:09.000 --> 00:14:11.000]  所以弟兄姊妹
[00:14:11.000 --> 00:14:13.000]  我們作為父母的
[00:14:13.000 --> 00:14:16.000]  我們有責任向我們的子女
[00:14:16.000 --> 00:14:19.000]  施行一個宗教的教育
[00:14:19.000 --> 00:14:23.000]  讓他們的生命能夠喘化
[00:14:23.000 --> 00:14:26.000]  從負面變正面
[00:14:26.000 --> 00:14:28.000]  從以惡報惡
[00:14:28.000 --> 00:14:30.000]  轉為以德報惡
[00:14:30.000 --> 00:14:32.000]  第二方面
[00:14:32.000 --> 00:14:34.000]  我們也要使我們的子女
[00:14:34.000 --> 00:14:38.000]  能夠走在一個很正確的道路上
[00:14:38.000 --> 00:14:42.000]  中外有關孩子的發展研究說
[00:14:42.000 --> 00:14:47.000]  家庭是兒童後天發展的搖籃
[00:14:47.000 --> 00:14:52.000]  也是父母共同組成家庭體系的支柱
[00:14:52.000 --> 00:14:53.000]  簡單來說
[00:14:53.000 --> 00:14:56.000]  家庭對孩子是很重要的
[00:14:56.000 --> 00:14:58.000]  為什麼單親的家庭
[00:14:58.000 --> 00:15:01.000]  或者某些有家庭問題的孩子
[00:15:01.000 --> 00:15:05.000]  他們成長有這麼多的問題呢
[00:15:05.000 --> 00:15:09.000]  這是中外的一個研究帶出
[00:15:09.000 --> 00:15:13.000]  家庭是非常重要
[00:15:13.000 --> 00:15:16.000]  是不是好像早幾年
[00:15:16.000 --> 00:15:18.000]  有個美籍華人蔡美儀
[00:15:18.000 --> 00:15:20.000]  她寫了一本書
[00:15:20.000 --> 00:15:22.000]  叫做《虎媽媽的戰歌》
[00:15:22.000 --> 00:15:24.000]  是不是用她的方法
[00:15:24.000 --> 00:15:25.000]  使我們子女成材
[00:15:25.000 --> 00:15:29.000]  我們家庭就有盼望就有幸福呢
[00:15:29.000 --> 00:15:31.000]  最近有一個調查
[00:15:31.000 --> 00:15:33.000]  有很多做媽媽的
[00:15:33.000 --> 00:15:36.000]  不認為自己是虎媽
[00:15:36.000 --> 00:15:39.000]  即是惡不起
[00:15:39.000 --> 00:15:43.000]  他們甚至認為自己是炎愛型的母親
[00:15:43.000 --> 00:15:47.000]  即是說關愛與要求是並重
[00:15:47.000 --> 00:15:49.000]  我相信這是真實的
[00:15:49.000 --> 00:15:51.000]  只有惡是沒有用的
[00:15:51.000 --> 00:15:52.000]  我們今天做父母的
[00:15:52.000 --> 00:15:56.000]  要愛和要求是並重
[00:15:56.000 --> 00:15:59.000]  無奈對於今天相職的母親來說
[00:15:59.000 --> 00:16:01.000]  要我們很有耐性
[00:16:01.000 --> 00:16:06.000]  很有愛心去對待我們子女
[00:16:06.000 --> 00:16:07.000]  談何容易呢
[00:16:07.000 --> 00:16:09.000]  要我這麼溫柔地對她說
[00:16:09.000 --> 00:16:12.000]  談何容易呢
[00:16:12.000 --> 00:16:15.000]  虎媽就做不成了
[00:16:15.000 --> 00:16:20.000]  那個虎媽就做得成了
[00:16:20.000 --> 00:16:22.000]  不單止做虎媽
[00:16:22.000 --> 00:16:25.000]  還要做傻媽
[00:16:25.000 --> 00:16:29.000]  被子女激得傻了
[00:16:29.000 --> 00:16:33.000]  無論你覺得教育小孩多麼艱難
[00:16:33.000 --> 00:16:35.000]  陪伴你成長多麼痛苦
[00:16:35.000 --> 00:16:38.000]  做父母的養育子女
[00:16:38.000 --> 00:16:41.000]  我們是不能推卸這個責任
[00:16:41.000 --> 00:16:45.000]  可以說這是一個天職
[00:16:45.000 --> 00:16:49.000]  小鳥都懂得去捉巢
[00:16:49.000 --> 00:16:54.000]  懂得去餵牠們的小鳥
[00:16:54.000 --> 00:16:57.000]  更何況我們萬物之靈的人
[00:16:57.000 --> 00:17:03.000]  更不能捨我們兒女不離
[00:17:03.000 --> 00:17:06.000]  聖經說教養孩童
[00:17:06.000 --> 00:17:08.000]  使他們走當行的路
[00:17:08.000 --> 00:17:11.000]  就是道路不偏離
[00:17:11.000 --> 00:17:13.000]  是不是很熟悉的經文
[00:17:13.000 --> 00:17:15.000]  什麼叫教養孩童
[00:17:15.000 --> 00:17:18.000]  不是單單供應衣食
[00:17:18.000 --> 00:17:20.000]  這就叫教養孩童
[00:17:20.000 --> 00:17:23.000]  教養是針研作者的意思
[00:17:23.000 --> 00:17:25.000]  是說我們要訓練
[00:17:25.000 --> 00:17:29.000]  我們要將兒女奉獻給上帝的意思
[00:17:29.000 --> 00:17:31.000]  當我們教養小孩的時候
[00:17:31.000 --> 00:17:34.000]  不是單單說你讀這本書
[00:17:34.000 --> 00:17:36.000]  你去一間學校跟著老師
[00:17:36.000 --> 00:17:37.000]  這不是教養
[00:17:37.000 --> 00:17:39.000]  或者說一些道理
[00:17:39.000 --> 00:17:43.000]  教養是要訓練他們的
[00:17:43.000 --> 00:17:46.000]  在家裡訓練他們去敬畏上帝
[00:17:46.000 --> 00:17:49.000]  倚靠上帝 親近上帝
[00:17:49.000 --> 00:17:52.000]  甚至當你教養孩童的時候
[00:17:52.000 --> 00:17:55.000]  在你最底層的心裡
[00:17:55.000 --> 00:17:59.000]  是要將你的兒女奉獻給上帝
[00:17:59.000 --> 00:18:04.000]  就好像哈娜將撒慕爾奉獻給上帝一樣
[00:18:04.000 --> 00:18:08.000]  而且一生的奉獻
[00:18:08.000 --> 00:18:10.000]  當我們要教養的時候
[00:18:10.000 --> 00:18:13.000]  我們離不開對他有一些的訓誨
[00:18:13.000 --> 00:18:15.000]  對他有一些的管教
[00:18:15.000 --> 00:18:17.000]  簡單而言
[00:18:17.000 --> 00:18:19.000]  當我們說我們教養孩童的時候
[00:18:19.000 --> 00:18:21.000]  教養我們兒女的時候
[00:18:21.000 --> 00:18:23.000]  是給他們一些指引
[00:18:23.000 --> 00:18:24.000]  當我們做得不對的時候
[00:18:24.000 --> 00:18:26.000]  我們作適當的管教
[00:18:26.000 --> 00:18:30.000]  最終是將他們帶到上帝的面前
[00:18:30.000 --> 00:18:32.000]  使我們兒女
[00:18:32.000 --> 00:18:34.000]  無論在什麼日子 什麼環境
[00:18:34.000 --> 00:18:36.000]  他懂得倚靠上帝
[00:18:36.000 --> 00:18:40.000]  為什麼我們要教養孩童呢
[00:18:40.000 --> 00:18:43.000]  唯有將他們帶到神的面前的時候
[00:18:43.000 --> 00:18:46.000]  這個才是一個當行的道
[00:18:46.000 --> 00:18:48.000]  什麼叫當行的道呢
[00:18:48.000 --> 00:18:50.000]  就是正確的道路
[00:18:50.000 --> 00:18:52.000]  是一個智慧的道路
[00:18:52.000 --> 00:18:56.000]  唯有我們將子女帶到上帝的面前
[00:18:56.000 --> 00:18:59.000]  這個才是一個正確的道路
[00:18:59.000 --> 00:19:01.000]  智慧的道路
[00:19:01.000 --> 00:19:03.000]  當我們做到這件事的時候
[00:19:03.000 --> 00:19:04.000]  簡單來說
[00:19:04.000 --> 00:19:05.000]  我們的子女
[00:19:05.000 --> 00:19:07.000]  無論去到什麼的年紀
[00:19:07.000 --> 00:19:09.000]  他都不會偏離上帝
[00:19:09.000 --> 00:19:11.000]  你不要擔心將來我們的日子
[00:19:11.000 --> 00:19:13.000]  環境如何
[00:19:13.000 --> 00:19:15.000]  我們相信我們的子女
[00:19:15.000 --> 00:19:18.000]  都在上帝裡面得到保守
[00:19:20.000 --> 00:19:22.000]  現在的世代
[00:19:22.000 --> 00:19:25.000]  很容易令我們子女走迷路
[00:19:25.000 --> 00:19:28.000]  很多人
[00:19:28.000 --> 00:19:29.000]  不單單是小孩
[00:19:29.000 --> 00:19:31.000]  連我們大人
[00:19:31.000 --> 00:19:33.000]  都沉迷在電子的世界裡面
[00:19:33.000 --> 00:19:35.000]  我們的腦
[00:19:35.000 --> 00:19:38.000]  不容有半秒的靜下來
[00:19:38.000 --> 00:19:40.000]  一靜下來
[00:19:40.000 --> 00:19:42.000]  好像世界很空虛
[00:19:42.000 --> 00:19:44.000]  我們每個人都沉迷在
[00:19:44.000 --> 00:19:47.000]  網上的虛幻世界裡面
[00:19:47.000 --> 00:19:49.000]  簡單來說
[00:19:49.000 --> 00:19:50.000]  虛與實
[00:19:50.000 --> 00:19:52.000]  我們都分不清楚
[00:19:52.000 --> 00:19:54.000]  我們覺得很混亂
[00:19:54.000 --> 00:19:56.000]  我們覺得情緒很不穩定
[00:19:56.000 --> 00:19:58.000]  我們時時留意著手機
[00:19:58.000 --> 00:19:59.000]  有什麼訊息
[00:19:59.000 --> 00:20:00.000]  然後很留意著
[00:20:00.000 --> 00:20:03.000]  有什麼我要回覆別人
