
[00:00:00.000 --> 00:00:07.000]  上半年會以「以塞下書」系列在大堂講道
[00:08:47.000 --> 00:08:49.000]  你們豈不明白嗎
[00:08:49.000 --> 00:08:52.000]  神坐在地的窮窿之上
[00:08:52.000 --> 00:08:55.000]  地上的居民有如炸猛
[00:08:55.000 --> 00:08:58.000]  他鋪張窮倉如萬紙
[00:08:58.000 --> 00:09:01.000]  展開諸天如可處的帳棚
[00:09:01.000 --> 00:09:04.000]  他使君王歸於虛無
[00:09:04.000 --> 00:09:08.000]  使地上的審判官成為虛空
[00:09:08.000 --> 00:09:10.000]  他們剛栽上
[00:09:10.000 --> 00:09:11.000]  剛種好
[00:09:11.000 --> 00:09:13.000]  根也剛摘在地裡
[00:09:13.000 --> 00:09:15.000]  經他一吹
[00:09:15.000 --> 00:09:16.000]  就都枯乾
[00:09:16.000 --> 00:09:18.000]  旋風將他們吹去
[00:09:18.000 --> 00:09:20.000]  像碎街一樣
[00:09:20.000 --> 00:09:22.000]  那聖者說
[00:09:22.000 --> 00:09:24.000]  你們將誰與我相比
[00:09:24.000 --> 00:09:26.000]  與我相等呢
[00:09:26.000 --> 00:09:28.000]  你們要向上舉目
[00:09:28.000 --> 00:09:31.000]  看似誰創造者萬丈
[00:09:31.000 --> 00:09:33.000]  數目領出他們
[00:09:33.000 --> 00:09:35.000]  一一稱其名
[00:09:35.000 --> 00:09:37.000]  以他的權能
[00:09:37.000 --> 00:09:39.000]  和他的大能大力
[00:09:39.000 --> 00:09:42.000]  使他們一個都不缺
[00:09:46.000 --> 00:09:50.000]  我會從三點跟大家分享
[00:09:50.000 --> 00:09:52.000]  超越大自然界
[00:09:52.000 --> 00:09:53.000]  超越歷代萬民
[00:09:53.000 --> 00:09:55.000]  超越天地偶像
[00:09:55.000 --> 00:09:58.000]  將誰比神呢
[00:09:58.000 --> 00:10:00.000]  在這段經文裡
[00:10:00.000 --> 00:10:04.000]  「誰」這個字出現了九次
[00:10:04.000 --> 00:10:07.000]  才採用了連串的修辭問題
[00:10:07.000 --> 00:10:11.000]  來引導讀者明白
[00:10:11.000 --> 00:10:14.000]  最重要、最基本的真理
[00:10:14.000 --> 00:10:16.000]  就是耶和華神
[00:10:16.000 --> 00:10:18.000]  是獨一的創造主
[00:10:18.000 --> 00:10:20.000]  是祂在掌管著
[00:10:20.000 --> 00:10:22.000]  整個的宇宙萬物
[00:10:22.000 --> 00:10:25.000]  祂不單止願意來拯救
[00:10:25.000 --> 00:10:29.000]  祂還是有能力來拯救
[00:10:29.000 --> 00:10:32.000]  所以十二節、十四節
[00:10:32.000 --> 00:10:34.000]  和二十一節、二十二節
[00:10:34.000 --> 00:10:36.000]  就是一堆經文
[00:10:36.000 --> 00:10:40.000]  超越大自然界的神
[00:10:40.000 --> 00:10:41.000]  十二節
[00:10:41.000 --> 00:10:44.000]  「誰曾用手心量諸水」
[00:10:44.000 --> 00:10:46.000]  弟兄姊妹,你的手心有多大?
[00:10:46.000 --> 00:10:48.000]  可能有些人的手大一點
[00:10:48.000 --> 00:10:49.000]  你的手心就大一點
[00:10:49.000 --> 00:10:51.000]  你的虎口有多大?
[00:10:51.000 --> 00:10:54.000]  「誰曾用手心量諸水」
[00:10:54.000 --> 00:10:58.000]  「用手虎口量蒼天」呢?
[00:10:58.000 --> 00:10:59.000]  意思就是
[00:10:59.000 --> 00:11:01.000]  如果我們尚且都不能夠
[00:11:01.000 --> 00:11:04.000]  測量這個物質的世界
[00:11:04.000 --> 00:11:08.000]  又怎樣能夠去測度神的心呢?
[00:11:08.000 --> 00:11:11.000]  十四節就是講到這裡
[00:11:11.000 --> 00:11:13.000]  然後你測度了神的心
[00:11:13.000 --> 00:11:14.000]  然後你就告訴祂
[00:11:14.000 --> 00:11:18.000]  你應該怎麼做、怎麼做、怎麼做
[00:11:18.000 --> 00:11:20.000]  不能夠
[00:11:20.000 --> 00:11:22.000]  然後二十一節到二十二節
[00:11:22.000 --> 00:11:27.000]  同樣也是一連串的問題
[00:11:27.000 --> 00:11:30.000]  問祂們,你是不是聽到?
[00:11:30.000 --> 00:11:33.000]  這裡講到起頭
[00:11:33.000 --> 00:11:37.000]  講到地的根基
[00:11:37.000 --> 00:11:39.000]  「窮倉」,講到「諸天」
[00:11:39.000 --> 00:11:42.000]  幫我們想起創世的圖畫
[00:11:42.000 --> 00:11:45.000]  「地的窮窿」,二十二節
[00:11:45.000 --> 00:11:47.000]  什麼叫「窮窿」呢?
[00:11:47.000 --> 00:11:51.000]  這個可以指地球的本身
[00:11:51.000 --> 00:11:55.000]  又或者是一個「窮倉」,即是天
[00:11:55.000 --> 00:11:57.000]  更可能就是指
[00:11:57.000 --> 00:11:59.000]  從地平線的一端
[00:11:59.000 --> 00:12:01.000]  去到地平線的另一端
[00:12:01.000 --> 00:12:04.000]  延伸出半個圓圈
[00:12:04.000 --> 00:12:06.000]  半個圓圈
[00:12:06.000 --> 00:12:14.000]  終點是神坐在頂點上為王
[00:12:14.000 --> 00:12:16.000]  是世界之上
[00:12:16.000 --> 00:12:18.000]  人像什麼?
[00:12:18.000 --> 00:12:20.000]  這裡講到地上的居民
[00:12:20.000 --> 00:12:22.000]  有如蚱蜢
[00:12:22.000 --> 00:12:25.000]  即是好像蚱蜢、蝗蟲那麼小
[00:12:25.000 --> 00:12:28.000]  窮倉雖然好像無限大
[00:12:28.000 --> 00:12:30.000]  好像永久都在
[00:12:30.000 --> 00:12:32.000]  當我們搭飛機的時候
[00:12:32.000 --> 00:12:34.000]  我們上到天空
[00:12:34.000 --> 00:12:36.000]  又上了
[00:12:36.000 --> 00:12:38.000]  好像天上有天、天上有天
[00:12:38.000 --> 00:12:41.000]  無限的,不知道無窮無盡
[00:12:41.000 --> 00:12:43.000]  很大
[00:12:43.000 --> 00:12:45.000]  但對於神來說
[00:12:45.000 --> 00:12:51.000]  這個只不過好像一個萬子
[00:12:51.000 --> 00:12:54.000]  他鋪張窮倉如萬子
[00:12:54.000 --> 00:12:57.000]  很薄、很輕的一個像棚
[00:12:57.000 --> 00:12:58.000]  如果跟神比較
[00:12:58.000 --> 00:13:03.000]  簡直是像蜘蛛網和鋼鐵的較量
[00:13:03.000 --> 00:13:05.000]  沒有比
[00:13:05.000 --> 00:13:08.000]  他是超越大自然界
[00:13:08.000 --> 00:13:10.000]  超越萬有的神
[00:13:10.000 --> 00:13:12.000]  在《經文記》裏面
[00:13:12.000 --> 00:13:15.000]  很多自然界的字出現
[00:13:15.000 --> 00:13:21.000]  豬天、豬水、蒼天、窮倉
[00:13:21.000 --> 00:13:25.000]  地的窮窿、山嶺、走獸
[00:13:25.000 --> 00:13:28.000]  蚱蜢、木頭、根
[00:13:28.000 --> 00:13:31.000]  甚至居民
[00:13:31.000 --> 00:13:36.000]  或者君王、審判官等等
[00:13:36.000 --> 00:13:39.000]  當時的異教
[00:13:39.000 --> 00:13:42.000]  他們有不同的神明
[00:13:42.000 --> 00:13:46.000]  而這些不同的神明是有級數的
[00:13:46.000 --> 00:13:48.000]  而這些不同的神明
[00:13:48.000 --> 00:13:49.000]  有不同的級數
[00:13:49.000 --> 00:13:52.000]  他們會在天上開會的
[00:13:52.000 --> 00:13:54.000]  我們朕信會很喜歡開會
[00:13:54.000 --> 00:13:58.000]  這些異教的神明都開會
[00:13:58.000 --> 00:14:02.000]  在天上開很多議會、委員會
[00:14:02.000 --> 00:14:04.000]  其中的謀士
[00:14:04.000 --> 00:14:08.000]  就會向最高的神明諫言
[00:14:08.000 --> 00:14:12.000]  但這裏斷然否認有這些事情
[00:14:12.000 --> 00:14:13.000]  無論是創造
[00:14:13.000 --> 00:14:15.000]  無論是管理這個世界
[00:14:15.000 --> 00:14:17.000]  甚至救贖百姓的計劃
[00:14:17.000 --> 00:14:20.000]  都沒有誰指教過神
[00:14:20.000 --> 00:14:22.000]  這完全是出自這位
[00:14:22.000 --> 00:14:25.000]  超越宇宙萬有的神
[00:14:25.000 --> 00:14:28.000]  他作弊
[00:14:28.000 --> 00:14:30.000]  他作弊
[00:14:30.000 --> 00:14:32.000]  他拍板
[00:14:32.000 --> 00:14:35.000]  他有權
[00:14:35.000 --> 00:14:37.000]  所以沒有人能阻止
[00:14:37.000 --> 00:14:40.000]  這個計劃的實現
[00:14:40.000 --> 00:14:43.000]  去拯救百姓、救贖百姓
[00:14:43.000 --> 00:14:45.000]  沒有人能阻止這個計劃
[00:14:45.000 --> 00:14:46.000]  因為他作弊
[00:14:46.000 --> 00:14:47.000]  他有權
[00:14:47.000 --> 00:14:48.000]  他拍板
[00:14:48.000 --> 00:14:49.000]  他作弊
[00:14:49.000 --> 00:14:52.000]  我們這位神不單止有權
[00:14:52.000 --> 00:14:55.000]  更加我們這位神是有情的神
[00:14:55.000 --> 00:14:59.000]  因為他是有慧格的神
[00:14:59.000 --> 00:15:01.000]  他的創造不是冷漠無情的
[00:15:01.000 --> 00:15:03.000]  說創造出來就等著
[00:15:03.000 --> 00:15:04.000]  自生自滅
[00:15:04.000 --> 00:15:06.000]  或者你們自己搞定
[00:15:06.000 --> 00:15:07.000]  不是的
[00:15:07.000 --> 00:15:10.000]  他是一個有情感
[00:15:10.000 --> 00:15:13.000]  他是有慧格的意思
[00:15:13.000 --> 00:15:14.000]  就是有理智
[00:15:14.000 --> 00:15:15.000]  有情感
[00:15:15.000 --> 00:15:17.000]  有意志的
[00:15:17.000 --> 00:15:22.000]  他的創造出於他的慈愛和眷顧
[00:15:22.000 --> 00:15:24.000]  所以他不單止有權
[00:15:24.000 --> 00:15:28.000]  他更加是有情的這位神
[00:15:28.000 --> 00:15:30.000]  而創造這個字
[00:15:30.000 --> 00:15:34.000]  在這段四十至四十五章的經文裡
[00:15:34.000 --> 00:15:37.000]  出現了十三次這麼多
[00:15:37.000 --> 00:15:39.000]  所以創造的教義
[00:15:39.000 --> 00:15:41.000]  在這部份是非常重要的
[00:15:41.000 --> 00:15:45.000]  神是超越受造萬物
[00:15:45.000 --> 00:15:46.000]  大自然界
[00:15:46.000 --> 00:15:49.000]  他不是太陽
[00:15:49.000 --> 00:15:51.000]  他不是月亮
[00:15:51.000 --> 00:15:55.000]  今天仍然有人拜太陽
[00:15:55.000 --> 00:15:57.000]  這個太陽很厲害
[00:15:57.000 --> 00:15:58.000]  有人拜月亮
[00:15:58.000 --> 00:15:59.000]  有月亮神
[00:15:59.000 --> 00:16:00.000]  太陽神
[00:16:00.000 --> 00:16:01.000]  海洋神
[00:16:01.000 --> 00:16:03.000]  什麼都有的
[00:16:03.000 --> 00:16:04.000]  甚至有些部族
[00:16:04.000 --> 00:16:06.000]  在我們這個空間
[00:16:06.000 --> 00:16:08.000]  這些空氣裡面
[00:16:08.000 --> 00:16:10.000]  裡面有很多精靈
[00:16:10.000 --> 00:16:12.000]  精靈有不同的神明
[00:16:12.000 --> 00:16:17.000]  去拜這些精靈
[00:16:17.000 --> 00:16:18.000]  他不是太陽
[00:16:18.000 --> 00:16:19.000]  他不是月亮
[00:16:19.000 --> 00:16:20.000]  他不是窮倉
[00:16:20.000 --> 00:16:21.000]  他不是山嶺
[00:16:21.000 --> 00:16:22.000]  他不是海洋本身
[00:16:22.000 --> 00:16:26.000]  而是超乎這一切的創造主
[00:16:26.000 --> 00:16:29.000]  這樣的一位超越大自然界的神
[00:16:29.000 --> 00:16:31.000]  有至高的權柄
[00:16:31.000 --> 00:16:32.000]  有慈愛
[00:16:32.000 --> 00:16:33.000]  有憐憫
[00:16:33.000 --> 00:16:35.000]  他絕對有能力
[00:16:35.000 --> 00:16:38.000]  來拯救我們
[00:16:38.000 --> 00:16:42.000]  我有一位朋友是一位芬蘭人
[00:16:42.000 --> 00:16:45.000]  這位芬蘭的宣教士
[00:16:45.000 --> 00:16:49.000]  他很喜歡去行山
[00:16:49.000 --> 00:16:51.000]  很喜歡去森林
[00:16:51.000 --> 00:16:53.000]  很喜歡大自然
[00:16:53.000 --> 00:16:55.000]  當他在香港的時候
[00:16:55.000 --> 00:16:59.000]  我很多時候都會跟他一起去行山
[00:16:59.000 --> 00:17:02.000]  去行山
[00:17:02.000 --> 00:17:03.000]  去森林
[00:17:03.000 --> 00:17:05.000]  或者去大自然
[00:17:05.000 --> 00:17:08.000]  原來芬蘭人有一句這樣的說話
[00:17:08.000 --> 00:17:10.000]  那句什麼說話呢
[00:17:10.000 --> 00:17:13.000]  就是The forest is my church
[00:17:13.000 --> 00:17:15.000]  森林是我教堂
[00:17:15.000 --> 00:17:20.000]  最近我也在問他
[00:17:20.000 --> 00:17:23.000]  這句是什麼意思
[00:17:23.000 --> 00:17:27.000]  為什麼森林是我的教堂
[00:17:27.000 --> 00:17:30.000]  去到森林的時候
[00:17:30.000 --> 00:17:32.000]  人是可以安靜下來
[00:17:32.000 --> 00:17:34.000]  舒展一下身心
[00:17:34.000 --> 00:17:36.000]  可以多一點空間去思考
[00:17:36.000 --> 00:17:38.000]  結連大自然
[00:17:38.000 --> 00:17:40.000]  跟神聊聊天
[00:17:40.000 --> 00:17:44.000]  當你看見百年千年的樹木的時候
[00:17:44.000 --> 00:17:46.000]  你會看到自己多麼微小
[00:17:46.000 --> 00:17:48.000]  多麼脆弱
[00:17:48.000 --> 00:17:51.000]  這些樹都已經有千年壓力不倒
[00:17:51.000 --> 00:17:55.000]  人可不可以千年壓力不倒
[00:17:55.000 --> 00:17:58.000]  所以我們可以更加謙卑
[00:17:58.000 --> 00:17:59.000]  去敬拜
[00:17:59.000 --> 00:18:01.000]  去感恩
[00:18:01.000 --> 00:18:06.000]  又或者今天如果我們在困境裡的弟兄姊妹
[00:18:06.000 --> 00:18:10.000]  我們或者會去一下大自然
[00:18:10.000 --> 00:18:15.000]  或者這些行山的時候
[00:18:15.000 --> 00:18:19.000]  我們看到這個創造的時候
[00:18:19.000 --> 00:18:22.000]  可能我們都會更加知道
[00:18:22.000 --> 00:18:25.000]  我們是誰呢
[00:18:25.000 --> 00:18:27.000]  我們一切都算不得什麼
[00:18:27.000 --> 00:18:31.000]  或者都能夠得到根生和亮光
[00:18:31.000 --> 00:18:36.000]  當然森林絕對不可以代表
[00:18:36.000 --> 00:18:38.000]  或者代替教會
[00:18:38.000 --> 00:18:42.000]  教會是神呼召一班屬於它的人
[00:18:42.000 --> 00:18:43.000]  走在一起
[00:18:43.000 --> 00:18:45.000]  然後他們有福音的使命
[00:18:45.000 --> 00:18:48.000]  繼續在地上聊作見證
[00:18:48.000 --> 00:18:50.000]  直到主在內
[00:18:50.000 --> 00:18:56.000]  不過原來有一位芬蘭的生態學家
[00:18:56.000 --> 00:18:58.000]  他是微信的
[00:18:58.000 --> 00:19:01.000]  他是非信徒
[00:19:01.000 --> 00:19:07.000]  而他就有曾經這樣的聲稱
[00:19:07.000 --> 00:19:10.000]  他說大自然這個就是我的神
[00:19:10.000 --> 00:19:14.000]  而這個森林就是我的教堂
[00:19:14.000 --> 00:19:17.000]  他們就延伸了
[00:19:17.000 --> 00:19:22.000]  就是說他們不相信這個世界是有一位創造主
[00:19:22.000 --> 00:19:25.000]  這個大自然就是我的神
[00:19:25.000 --> 00:19:28.000]  我相信今天在西方
[00:19:28.000 --> 00:19:31.000]  或者甚至有一些人
[00:19:31.000 --> 00:19:36.000]  他們都認為為什麼來到教會敬拜神
[00:19:36.000 --> 00:19:39.000]  這個大自然就是神
[00:19:39.000 --> 00:19:40.000]  我去到大自然
[00:19:40.000 --> 00:19:43.000]  我就能夠和神接觸
[00:19:43.000 --> 00:19:47.000]  鼎姐妹這個大自然可以引導我們去思考
[00:19:47.000 --> 00:19:50.000]  誰創造這個大自然
[00:19:50.000 --> 00:19:51.000]  創造這個世界
[00:19:51.000 --> 00:19:53.000]  創造這個萬物
[00:19:53.000 --> 00:19:57.000]  我們必須要有一個特殊的啟示
[00:19:57.000 --> 00:19:59.000]  就是耶穌基督
[00:19:59.000 --> 00:20:01.000]  你要認識耶穌基督
[00:20:01.000 --> 00:20:03.000]  我們就要認識這一位神
[00:20:03.000 --> 00:20:06.000]  否則你就不知道哪一個是神
[00:20:06.000 --> 00:20:11.000]  十五節到十七節
[00:20:11.000 --> 00:20:16.000]  就由一個宇宙的範疇
[00:20:16.000 --> 00:20:18.000]  移向了一個歷史的範疇
[00:20:18.000 --> 00:20:20.000]  從一個揭問的模式
[00:20:20.000 --> 00:20:23.000]  移向了一個平飄直敘的模式
[00:20:23.000 --> 00:20:25.000]  第十五節那裡這樣說
[00:20:25.000 --> 00:20:27.000]  看啊 列國
[00:20:27.000 --> 00:20:30.000]  列國就是萬國或者萬民
[00:20:30.000 --> 00:20:33.000]  就用一個隱喻的來表達
[00:20:33.000 --> 00:20:36.000]  其實萬國 列國 萬民
[00:20:36.000 --> 00:20:38.000]  其實有多微小
