
[00:00:00.000 --> 00:00:03.600]  今天我們看一段經文是《尼西米記》
[00:01:25.360 --> 00:01:27.800]  似乎是有一個很清楚的流程
[00:01:27.800 --> 00:01:29.000]  第一章講什麼呢?
[00:01:29.000 --> 00:01:31.040]  你翻開第一章的《尼西米記》
[00:01:31.040 --> 00:01:32.080]  你看一下
[00:01:32.080 --> 00:01:34.440]  就大體我們知道以下的情節
[00:01:34.440 --> 00:01:38.040]  如果你看到就比喻第二第三節
[00:01:38.040 --> 00:01:39.760]  當時以色列國是
[00:01:39.760 --> 00:01:41.520]  大家知道已經滅亡了
[00:01:41.520 --> 00:01:44.680]  而在耶路撒冷當地
[00:01:44.680 --> 00:01:46.280]  既然亡國了
[00:01:46.280 --> 00:01:48.280]  那剩下的那些以色列人怎麼樣呢?
[00:01:48.280 --> 00:01:49.800]  根據經文說
[00:01:49.800 --> 00:01:51.240]  遭受大患難
[00:01:51.240 --> 00:01:52.600]  被受凌辱
[00:01:52.600 --> 00:01:55.640]  並且城牆被人拆了
[00:01:55.640 --> 00:01:58.440]  甚至城門也被人焚毀
[00:01:58.440 --> 00:02:01.480]  簡單來講就是當時聖城裡面
[00:02:01.480 --> 00:02:03.080]  無論是屬神的選民
[00:02:03.080 --> 00:02:04.080]  剩下的那一群
[00:02:04.080 --> 00:02:06.400]  無論是屬神的聖殿
[00:02:06.400 --> 00:02:07.080]  在那裡
[00:02:07.080 --> 00:02:08.920]  不過都沒有了
[00:02:08.920 --> 00:02:11.120]  而且在當地的人
[00:02:11.120 --> 00:02:12.880]  被人欺凌得很厲害
[00:02:12.880 --> 00:02:15.200]  然後你看到第四到第十一節
[00:02:15.200 --> 00:02:16.240]  你看一下
[00:02:16.240 --> 00:02:20.920]  就有一個很熱血的尼西米的形象呈現出來
[00:02:20.920 --> 00:02:23.000]  他一聽到同袍
[00:02:23.000 --> 00:02:25.440]  聽到聖神被凌辱
[00:02:25.440 --> 00:02:27.440]  就坐下來哭泣
[00:02:27.440 --> 00:02:29.440]  哀哭的程度
[00:02:29.440 --> 00:02:31.120]  似乎連開聲
[00:02:31.120 --> 00:02:32.600]  祈禱都感到困惑
[00:02:32.600 --> 00:02:34.120]  都沒辦法出聲
[00:02:34.120 --> 00:02:36.040]  如是者根據經文說
[00:02:36.040 --> 00:02:37.240]  就悲哀了幾天
[00:02:37.240 --> 00:02:39.240]  然後禁食祈禱
[00:02:39.240 --> 00:02:42.800]  一方面為以色列人的罪待求
[00:02:42.800 --> 00:02:46.560]  另一方面也抓緊神的那份英雄
[00:02:46.560 --> 00:02:49.760]  希望求神扭轉當時的局勢
[00:02:49.760 --> 00:02:52.440]  扭轉以色列不要再被欺負了
[00:02:52.440 --> 00:02:55.120]  聖神不要被踐踏了
[00:02:55.120 --> 00:02:58.120]  你讀到第一章的過程
[00:02:58.120 --> 00:02:59.720]  以及尼西米的禱告
[00:02:59.720 --> 00:03:00.920]  你會發現
[00:03:00.920 --> 00:03:03.040]  其實我們看到一個很熱血
[00:03:03.040 --> 00:03:05.360]  很愛自己國家
[00:03:05.360 --> 00:03:07.400]  很愛自己同袍的
[00:03:07.400 --> 00:03:09.960]  一個悲天憫人的尼西米
[00:03:09.960 --> 00:03:10.760]  對不對?
[00:03:10.760 --> 00:03:12.480]  這個也是我們過去的印象
[00:03:12.480 --> 00:03:14.480]  傳統給我們的印象也是這樣的
[00:03:14.480 --> 00:03:17.920]  甚至你看一些色經書也是這樣告訴我們
[00:03:17.920 --> 00:03:19.600]  這個面貌是真實的
[00:03:19.600 --> 00:03:23.080]  不過這個面貌是不是唯一的面貌呢?
[00:03:23.080 --> 00:03:24.920]  如果我們繼續看下去
[00:03:24.920 --> 00:03:25.920]  我們會發現
[00:03:25.920 --> 00:03:30.040]  聖經的作者是很好
[00:03:30.040 --> 00:03:31.040]  他沒有隱瞞我們
[00:03:31.040 --> 00:03:32.520]  是將一些細節告訴我們
[00:03:32.520 --> 00:03:33.720]  使我們發現
[00:03:33.720 --> 00:03:35.400]  其實不單止有這個面貌
[00:03:35.400 --> 00:03:37.400]  還有另一些面貌呈現出來
[00:03:37.400 --> 00:03:39.080]  我們先看第一章的禱告
[00:03:39.080 --> 00:03:41.280]  第一章的禱告結束的時候
[00:03:41.280 --> 00:03:42.280]  差不多結束了
[00:03:42.280 --> 00:03:44.280]  你會發現挺有趣的
[00:03:44.280 --> 00:03:45.880]  通常祈禱結束後
[00:03:45.880 --> 00:03:47.160]  在結束之前
[00:03:47.160 --> 00:03:51.440]  不離就是我們要感謝上帝聽我們的祈禱
[00:03:51.440 --> 00:03:52.800]  就結束了
[00:03:52.800 --> 00:03:54.520]  如果我們作為新教之後
[00:03:54.520 --> 00:03:57.040]  我們就奉耶穌基督的名求結束了
[00:03:57.040 --> 00:03:57.560]  好了
[00:03:57.560 --> 00:03:59.080]  你看這裡的祈禱
[00:03:59.080 --> 00:04:01.080]  其實有些反高潮的
[00:04:01.080 --> 00:04:02.840]  如果你按常理來理解
[00:04:02.840 --> 00:04:04.840]  祈禱通常是說我們要感謝神完結了
[00:04:04.840 --> 00:04:05.680]  或者是
[00:04:05.680 --> 00:04:07.080]  我是哪一個祈禱
[00:04:07.080 --> 00:04:08.360]  我是尼西米的禱告
[00:04:08.360 --> 00:04:10.000]  以上是我的禱告
[00:04:10.000 --> 00:04:10.720]  完
[00:04:10.720 --> 00:04:14.000]  這個祈禱的順序到了最後
[00:04:14.000 --> 00:04:17.120]  是很自然和很合邏輯的
[00:04:17.120 --> 00:04:19.120]  理應是這樣的
[00:04:19.120 --> 00:04:21.120]  但是你看尼西米的結尾
[00:04:21.120 --> 00:04:22.880]  是你猜不到的
[00:04:22.880 --> 00:04:23.880]  到了最後的時候
[00:04:23.880 --> 00:04:24.720]  突然間說
[00:04:24.720 --> 00:04:26.120]  那個禱告就是
[00:04:26.120 --> 00:04:30.280]  我是作王的酒精
[00:04:30.280 --> 00:04:31.400]  你覺不覺得很奇怪
[00:04:31.400 --> 00:04:33.520]  一個祈禱到了最後
[00:04:33.520 --> 00:04:38.160]  突然間說自己的職位
[00:04:38.160 --> 00:04:40.840]  是不是很有趣呢
[00:04:40.840 --> 00:04:41.800]  你猜不到
[00:04:41.800 --> 00:04:44.280]  我覺得是一個反高潮
[00:04:44.280 --> 00:04:47.840]  為什麼他會在結尾的時候
[00:04:47.840 --> 00:04:50.200]  介紹自己的職業身份呢
[00:04:50.200 --> 00:04:51.280]  所謂何事
[00:04:51.280 --> 00:04:52.400]  為什麼在這個時候
[00:04:52.400 --> 00:04:53.400]  祈禱到了最後
[00:04:53.400 --> 00:04:58.400]  不是按常理來表達的呢
[00:04:58.400 --> 00:05:00.000]  當然有很多原因
[00:05:00.000 --> 00:05:03.120]  一個很簡單和直接的解釋
[00:05:03.120 --> 00:05:06.640]  就是尼西米這個職業的身份介紹
[00:05:06.640 --> 00:05:09.840]  其實應該是和他禱告的內容息息相關
[00:05:09.840 --> 00:05:11.960]  所以你看到這個禱告一直下來的時候
[00:05:11.960 --> 00:05:13.000]  你就看到最後
[00:05:13.000 --> 00:05:14.640]  他突然間說自己的職位
[00:05:14.640 --> 00:05:15.520]  為什麼要說自己的職位呢
[00:05:15.520 --> 00:05:18.800]  因為和那個禱告有關
[00:05:18.800 --> 00:05:22.640]  禱告不是和神有關和職位有關嗎
[00:05:22.640 --> 00:05:23.720]  是
[00:05:23.720 --> 00:05:25.240]  和神當然有關
[00:05:25.240 --> 00:05:27.000]  但是很顯然這裡
[00:05:27.000 --> 00:05:28.800]  真的是和他的職位有關
[00:05:28.800 --> 00:05:31.560]  所以你一看到第二章
[00:05:31.560 --> 00:05:32.880]  你一讀下去就知道
[00:05:32.880 --> 00:05:34.960]  這個結尾有什麼意思了
[00:05:34.960 --> 00:05:36.280]  所以剛才開始說
[00:05:36.280 --> 00:05:37.520]  如果讀尼西米記第二章
[00:05:37.520 --> 00:05:39.240]  你不能夠只看第二章
[00:05:39.240 --> 00:05:40.680]  你要看第一章
[00:05:40.680 --> 00:05:41.600]  好了,第二章
[00:05:41.600 --> 00:05:44.080]  到了第二章結尾祈禱
[00:05:44.080 --> 00:05:45.400]  最後是什麼呢
[00:05:45.400 --> 00:05:46.760]  說完職位了
[00:05:46.760 --> 00:05:48.760]  接著就是使你的僕人
[00:05:48.760 --> 00:05:50.480]  言更幸彤
[00:05:50.480 --> 00:05:54.360]  在王面前蒙恩
[00:05:54.360 --> 00:05:55.360]  那麼
[00:05:55.360 --> 00:05:58.960]  到底這個禱告成不成就呢
[00:05:58.960 --> 00:06:00.400]  原來成不成就
[00:06:00.400 --> 00:06:04.600]  是和他尼西米的職業的身份
[00:06:04.600 --> 00:06:06.640]  有密切的關係
[00:06:06.640 --> 00:06:07.480]  你看第二章
[00:06:07.480 --> 00:06:09.560]  你慢慢會看到
[00:06:09.560 --> 00:06:11.920]  尼西米能不能夠止住
[00:06:11.920 --> 00:06:15.640]  停止或者制止同胞和神的聖神
[00:06:15.640 --> 00:06:17.880]  被羞辱踐踏
[00:06:17.880 --> 00:06:19.680]  他的職位很重要
[00:06:19.680 --> 00:06:20.560]  他的職位是什麼呢
[00:06:20.560 --> 00:06:21.800]  根據經文說
[00:06:21.800 --> 00:06:25.360]  就是我是王的什麼
[00:06:25.360 --> 00:06:27.480]  酒精
[00:06:27.480 --> 00:06:28.840]  這是禱告的結束
[00:06:28.840 --> 00:06:33.840]  也意味著他重視一個自身的職份
[00:06:33.840 --> 00:06:37.520]  容讓神藉著他的職份
[00:06:37.520 --> 00:06:41.360]  以致成就我們的神
[00:06:41.360 --> 00:06:43.720]  為以色列人和聖神
[00:06:43.720 --> 00:06:47.360]  止住被羞辱的禱告
[00:06:47.360 --> 00:06:49.640]  那麼酒精是什麼呢
[00:06:49.640 --> 00:06:52.720]  聖經說尼西米是酒精
[00:06:52.720 --> 00:06:54.440]  如果我們中國人
[00:06:54.440 --> 00:06:57.240]  通常理解的酒精是怎麼樣的呢
[00:06:57.240 --> 00:06:59.160]  我們回顧我們自己中國歷史的古代
[00:06:59.160 --> 00:07:00.800]  於是我們有個印象
[00:07:00.800 --> 00:07:02.480]  極可能有兩個方向
[00:07:02.480 --> 00:07:07.600]  一個方向就是酒精就是幫王試酒的人
[00:07:07.600 --> 00:07:09.840]  是,對的,這裡是試酒的人
[00:07:09.840 --> 00:07:11.560]  那麼為什麼要試酒呢
[00:07:11.560 --> 00:07:13.760]  是不是酒不好喝呢
[00:07:13.760 --> 00:07:14.600]  不是
[00:07:14.600 --> 00:07:18.120]  而是要試有毒還是沒有毒
[00:07:18.120 --> 00:07:20.680]  故此有些說法就是
[00:07:20.680 --> 00:07:23.880]  這個酒精其實是一個不太重要的職位
[00:07:23.880 --> 00:07:26.120]  因為他們隨時要試酒
[00:07:26.120 --> 00:07:28.800]  並且隨時會死的
[00:07:28.800 --> 00:07:32.000]  死了也無所謂,隨時換人
[00:07:32.000 --> 00:07:34.000]  那麼你說有多重要呢
[00:07:34.000 --> 00:07:36.000]  這是一個解釋的方向
[00:07:36.000 --> 00:07:39.000]  第二個解釋方向我見過就是
[00:07:39.000 --> 00:07:40.840]  酒精其實是很重要的
[00:07:40.840 --> 00:07:43.200]  因為他要為王試酒
[00:07:43.200 --> 00:07:46.080]  試酒的人一定可以信任得過的
[00:07:46.080 --> 00:07:48.000]  如果不信任得過這個人
[00:07:48.000 --> 00:07:49.520]  他假裝試酒
[00:07:49.520 --> 00:07:51.640]  然後其實那裡有毒的
[00:07:51.640 --> 00:07:54.720]  然後告訴王沒有毒
[00:07:54.720 --> 00:07:56.520]  預了攬炒的
[00:07:56.520 --> 00:08:00.360]  那麼他就和王同歸於盡
[00:08:00.360 --> 00:08:02.480]  所以其實這個試酒的人
[00:08:02.480 --> 00:08:09.400]  似乎是應該是皇帝相當信任的人
[00:08:09.400 --> 00:08:10.520]  兩個方向都有的
[00:08:10.520 --> 00:08:13.160]  你看坊間的說明
[00:08:13.160 --> 00:08:14.160]  等於證明你自己呢
[00:08:14.160 --> 00:08:20.600]  你自己覺得其實是前者還是後者
[00:08:20.600 --> 00:08:21.600]  可能各有理由
[00:08:21.600 --> 00:08:23.080]  或者各有想法
[00:08:23.080 --> 00:08:25.840]  但是我們讀聖經是這樣的
[00:08:25.840 --> 00:08:29.400]  就不要用我們的文化讀進去
[00:08:29.400 --> 00:08:31.000]  因為這樣可能是出錯的
[00:08:31.000 --> 00:08:33.640]  而事實上我們讀聖經都是要顧前文後理
[00:08:33.640 --> 00:08:35.360]  顧他的文化秩序
[00:08:35.360 --> 00:08:38.200]  這些都是需要一併考慮的
[00:08:38.200 --> 00:08:41.160]  那麼聖經這裡說的酒精
[00:08:41.160 --> 00:08:44.800]  其實在當時來說是什麼意思呢
[00:08:44.800 --> 00:08:48.160]  聖經這裡說的酒精在當時來說其實很顯然的
[00:08:48.160 --> 00:08:50.000]  他不是在說
[00:08:50.000 --> 00:08:54.680]  所謂只是試酒的問題
[00:08:54.680 --> 00:08:57.880]  這個酒精如果在波斯王朝的時候
[00:08:57.880 --> 00:09:00.800]  其實他是一個很重要很重要的職位
[00:09:00.800 --> 00:09:02.680]  酒精不單是試酒的
[00:09:02.680 --> 00:09:05.200]  同時他有以下的功能
[00:09:05.200 --> 00:09:08.520]  他是幫忙在不同的場合
[00:09:08.520 --> 00:09:10.640]  皇帝搞很多宴會的
[00:09:10.640 --> 00:09:11.840]  在不同場合
[00:09:11.840 --> 00:09:15.520]  是由他去決定選什麼酒
[00:09:15.520 --> 00:09:19.080]  這瓶是1905年的
[00:09:19.080 --> 00:09:20.800]  這瓶是1985年
[00:09:20.800 --> 00:09:22.720]  這個時候擺什麼出來呢
[00:09:22.720 --> 00:09:24.200]  由他決定
[00:09:24.200 --> 00:09:25.360]  不單是這樣的
[00:09:25.360 --> 00:09:28.600]  在當宮廷
[00:09:28.600 --> 00:09:31.120]  他們有宴會並且要試酒
[00:09:31.120 --> 00:09:33.960]  甚至是選酒的時候
[00:09:33.960 --> 00:09:37.320]  這個酒精是有份出來
[00:09:37.320 --> 00:09:41.000]  陪皇帝和其他嘉賓
[00:09:41.000 --> 00:09:43.400]  一起宴樂的人
[00:09:43.400 --> 00:09:45.920]  他是挺重要的
[00:09:45.920 --> 00:09:47.760]  所以我們知道
[00:09:47.760 --> 00:09:48.840]  在當時
[00:09:48.840 --> 00:09:52.320]  這些酒精與皇室裡面的人
[00:09:52.320 --> 00:09:55.440]  應該是關係很密切
[00:09:55.440 --> 00:09:57.640]  絕對不是那些可以
[00:09:57.640 --> 00:10:00.000]  試完酒死了就丟掉的
[00:10:00.000 --> 00:10:00.960]  絕對不是
[00:10:00.960 --> 00:10:02.840]  也不是純粹來試酒
[00:10:02.840 --> 00:10:08.000]  他是與皇室中人一起作樂高歌的
[00:10:08.000 --> 00:10:09.040]  這種關係的密切
[00:10:09.040 --> 00:10:12.320]  你讀到第一節第二節的時候
[00:10:12.320 --> 00:10:13.760]  你立刻會發現
[00:10:13.760 --> 00:10:14.560]  你看經文
[00:10:14.560 --> 00:10:16.360]  我們看第二章
[00:10:16.360 --> 00:10:19.040]  經文的第二節裡面
[00:10:19.040 --> 00:10:21.560]  尼西米斟酒給達什西王
[00:10:21.560 --> 00:10:23.000]  這個時候
[00:10:23.000 --> 00:10:25.560]  是喝酒作樂的時候
[00:10:25.560 --> 00:10:28.960]  尼西米竟然在皇帝面前怎樣呢?
[00:10:28.960 --> 00:10:30.280]  你看經文
[00:10:30.280 --> 00:10:31.600]  面帶仇容
[00:10:31.600 --> 00:10:33.160]  用廣東話說就是
[00:10:33.160 --> 00:10:35.440]  舔著口臉
[00:10:35.440 --> 00:10:38.280]  你說一個酒精
[00:10:38.280 --> 00:10:39.920]  即使關係密切
[00:10:39.920 --> 00:10:42.800]  但畢竟他也是一個臣子
[00:10:42.800 --> 00:10:45.720]  他只是來打工而已
[00:10:45.720 --> 00:10:49.000]  你說下屬與上帝舔著口臉
[00:10:49.000 --> 00:10:53.320]  你猜會有什麼後果?
[00:10:53.320 --> 00:10:56.040]  真的糟糕了
[00:10:56.040 --> 00:10:57.240]  很奇怪
[00:10:57.240 --> 00:10:59.320]  我們雖然知道這樣做
[00:10:59.320 --> 00:10:59.920]  死定了
[00:10:59.920 --> 00:11:01.080]  怎麼可以這樣做
[00:11:01.080 --> 00:11:02.560]  你在皇帝面前
[00:11:02.560 --> 00:11:04.160]  但奇怪的地方是
[00:11:04.160 --> 00:11:06.640]  你會看到在經文繼續說下去
[00:11:06.640 --> 00:11:08.760]  不僅沒有責怪尼西米
[00:11:08.760 --> 00:11:10.960]  並且這個王一方面
[00:11:10.960 --> 00:11:13.680]  都能夠仔細看得出
[00:11:13.680 --> 00:11:16.320]  這個面帶仇容的尼西米
[00:11:16.320 --> 00:11:18.160]  他不是病的
[00:11:18.160 --> 00:11:19.800]  他不是病
[00:11:19.800 --> 00:11:21.480]  其實意味著什麼呢?
[00:11:21.480 --> 00:11:22.640]  你看見一個人
[00:11:22.640 --> 00:11:24.240]  你能夠知道他是病還是不是病
[00:11:24.240 --> 00:11:26.800]  是一定跟他相處過一段日子的
[00:11:26.800 --> 00:11:28.240]  如果他經常給一個病樣
[00:11:28.240 --> 00:11:29.360]  給一個仇容
[00:11:29.360 --> 00:11:33.880]  就知道他大概是怎樣
[00:11:33.880 --> 00:11:36.080]  但是皇帝一聽一看
[00:11:36.080 --> 00:11:38.640]  知道你應該不是病
[00:11:38.640 --> 00:11:42.520]  另一方面甚至這個皇帝會問候尼西米
[00:11:42.520 --> 00:11:44.840]  你是不是有心事?
[00:11:44.840 --> 00:11:46.080]  你見不見到這個皇帝
[00:11:46.080 --> 00:11:47.040]  挺有趣的
[00:11:47.040 --> 00:11:48.640]  跟尼西米的關係
[00:11:48.640 --> 00:11:50.400]  不僅是一種密切
[00:11:50.400 --> 00:11:54.000]  甚至他很關心尼西米的生命
[00:11:54.000 --> 00:11:55.200]  有沒有病
[00:11:55.200 --> 00:11:57.720]  心理的情況
[00:11:57.720 --> 00:11:59.320]  當我們讀到這裡的時候
[00:11:59.320 --> 00:12:01.400]  其實說明了什麼呢?
[00:12:01.400 --> 00:12:03.920]  說明了王和尼西米的關係
[00:12:03.920 --> 00:12:06.240]  其實遠遠超過我們想像
[00:12:06.240 --> 00:12:11.720]  或者遠遠超過一般國王和臣子的關係
[00:12:11.720 --> 00:12:13.280]  很密切
[00:12:13.280 --> 00:12:14.880]  非比尋常
[00:12:14.880 --> 00:12:16.400]  如果用現代類比的話
[00:12:16.400 --> 00:12:18.880]  我們說一個公司的
[00:12:18.880 --> 00:12:20.200]  或者企業
[00:12:20.200 --> 00:12:22.280]  他的上司或者CEO
[00:12:22.280 --> 00:12:23.880]  和下屬
[00:12:23.880 --> 00:12:28.000]  只是責任和互動利益的關係
[00:12:28.000 --> 00:12:33.720]  有幾何CEO會向他的下屬噓寒問暖呢?
[00:12:33.720 --> 00:12:35.520]  即使你的工作做得多好
[00:12:35.520 --> 00:12:36.840]  在這些人的眼中
[00:12:36.840 --> 00:12:37.800]  在上司的眼中
[00:12:37.800 --> 00:12:41.800]  大部分常常都覺得你是應該的
[00:12:41.800 --> 00:12:43.200]  你是做得好
[00:12:43.200 --> 00:12:44.880]  應該的
[00:12:44.880 --> 00:12:48.720]  有多少個上司和老闆會關心他的下屬的生命呢?
[00:12:48.720 --> 00:12:51.400]  有多少個上司和老闆會關心
[00:12:51.400 --> 00:12:55.640]  下屬的生命、生活甚至心理狀況呢?
[00:12:55.640 --> 00:12:57.640]  應該都是逢無倫國嘛
[00:12:57.640 --> 00:12:59.080]  如果有的話你真的要告訴我
[00:12:59.080 --> 00:13:00.680]  我真的很敬佩這些人
[00:13:00.680 --> 00:13:02.200]  應該是很少的
[00:13:02.200 --> 00:13:05.960]  尼西米和王是沒有任何的血緣
[00:13:05.960 --> 00:13:07.600]  也不是親戚
[00:13:07.600 --> 00:13:10.120]  一個就是波斯王族的皇帝
[00:13:10.120 --> 00:13:14.760]  一個就是秘魯來到這裡的猶太人
[00:13:14.760 --> 00:13:16.960]  大難都扯不來的
[00:13:16.960 --> 00:13:19.600]  他們只是王和臣僕的關係
[00:13:19.600 --> 00:13:21.680]  就好像我們剛才說的
[00:13:21.680 --> 00:13:24.520]  是打工仔和大老闆的關係
[00:13:24.520 --> 00:13:26.480]  這樣的關係
[00:13:26.480 --> 00:13:28.520]  竟然有相當密切
[00:13:28.520 --> 00:13:29.560]  經文描述到這裡
[00:13:29.560 --> 00:13:30.640]  其實有很多張力
[00:13:30.640 --> 00:13:32.200]  還有讓我們去思想一下
[00:13:32.200 --> 00:13:34.640]  到底他們的關係是怎樣的呢?
[00:13:34.640 --> 00:13:37.360]  讀到這裡的時候其實說明了一件事
[00:13:37.360 --> 00:13:43.160]  就是尼西米一定是能夠打好、糾正這份工作
[00:13:43.160 --> 00:13:45.760]  而且是相當稱職
[00:13:45.760 --> 00:13:50.800]  故此王和皇后慢慢和他相處的日子
[00:13:50.800 --> 00:13:54.760]  不是純粹感覺到所謂上下的關係
[00:13:54.760 --> 00:13:59.960]  而是有一份很信任、很深厚的感情關係
[00:13:59.960 --> 00:14:07.200]  是皇帝和皇后和他糾正尼西米
[00:14:07.200 --> 00:14:08.880]  有一份深厚的關係
[00:14:08.880 --> 00:14:12.440]  周牧師為何無緣無故說王后呢?
[00:14:13.240 --> 00:14:14.760]  是的,你看看王后在哪裡?
[00:14:14.760 --> 00:14:16.640]  第六節
[00:14:16.640 --> 00:14:21.080]  王后坐在了王的旁邊
[00:14:21.080 --> 00:14:22.720]  這段經文很特別
[00:14:22.720 --> 00:14:24.600]  其實你想一想
[00:14:24.600 --> 00:14:26.880]  基本上王后坐在了王的旁邊
[00:14:26.880 --> 00:14:28.960]  是可以不用寫的
[00:14:28.960 --> 00:14:30.600]  你嘗試抽起這句
[00:14:30.600 --> 00:14:33.440]  因為你接下來也是王講話
[00:14:33.440 --> 00:14:36.000]  王后一句都沒有說
[00:14:36.000 --> 00:14:37.720]  很奇怪
[00:14:37.720 --> 00:14:39.280]  這裡特別要加一筆
[00:14:39.280 --> 00:14:41.920]  王后坐在了王的旁邊
[00:14:41.920 --> 00:14:44.600]  這樣的描述其實是
[00:14:44.600 --> 00:14:47.160]  媽媽是女人
[00:14:47.160 --> 00:14:48.880]  人人都知道,有什麼特別呢?
[00:14:48.880 --> 00:14:51.200]  你不用說了
[00:14:51.200 --> 00:14:54.360]  經文這樣表達其實是有意思的
[00:14:54.360 --> 00:14:55.800]  我們讀經文有時候就是
[00:14:55.800 --> 00:14:57.560]  你讀下去好像沒什麼意思
[00:14:57.560 --> 00:14:58.840]  但是你想清楚
[00:14:58.840 --> 00:15:01.800]  作者為何要寫下去呢?
[00:15:01.800 --> 00:15:03.720]  如果是有意思
[00:15:03.720 --> 00:15:05.640]  又是什麼意思呢?
[00:15:05.640 --> 00:15:07.160]  很顯然
[00:15:07.160 --> 00:15:10.000]  插入王后這一句極可能有一個理由
[00:15:10.000 --> 00:15:13.120]  王接著要說這番話其實是極可能
[00:15:13.120 --> 00:15:14.320]  不單只是王
[00:15:14.320 --> 00:15:19.360]  並且是王后關心的問題
[00:15:19.360 --> 00:15:22.240]  王和王后都是認同的
[00:15:22.240 --> 00:15:25.800]  以致說王在王的旁邊
[00:15:25.800 --> 00:15:28.720]  然後第六節就說了一些話
[00:15:28.720 --> 00:15:32.320]  這句話似乎是兩個都很緊張的離棄迷俠
[00:15:32.320 --> 00:15:35.000]  表面那一層你看看第六節
[00:15:35.000 --> 00:15:36.720]  你去多久?
[00:15:36.720 --> 00:15:39.640]  什麼時候回來?
[00:15:39.640 --> 00:15:41.200]  這句話反來覆去
[00:15:41.200 --> 00:15:42.520]  你想想意思就是
[00:15:42.520 --> 00:15:44.000]  其實他想說的是
[00:15:44.000 --> 00:15:45.480]  你不要去那麼久
[00:15:45.480 --> 00:15:47.080]  你快點回來
[00:15:47.080 --> 00:15:49.960]  用潛台詞的說法就是
[00:15:49.960 --> 00:15:52.600]  你不在的時候我們很掛念你
[00:15:52.600 --> 00:15:54.800]  你去多久?你快點回來
[00:15:54.800 --> 00:15:57.000]  可能是這樣的意思
[00:15:57.000 --> 00:15:59.320]  你記不記得頂尖會來到這裡
[00:15:59.320 --> 00:16:01.360]  那個王和王后對他的問候
[00:16:01.360 --> 00:16:03.400]  對他的關心
[00:16:03.400 --> 00:16:05.160]  你想像一下離棄迷其實
[00:16:05.160 --> 00:16:08.320]  在今天用職場的用語來說
[00:16:08.320 --> 00:16:11.840]  他打這份工其實打得很成功
[00:16:11.840 --> 00:16:15.760]  就是令到王后和皇帝
[00:16:15.760 --> 00:16:21.640]  對他完全不會用下屬的態度和身份
[00:16:21.640 --> 00:16:26.200]  這個離棄迷打工打到連大老闆和老闆娘都要掛念他
[00:16:26.200 --> 00:16:28.360]  你說成不成功?
[00:16:28.360 --> 00:16:30.920]  很顯然離棄迷是很成功
[00:16:30.920 --> 00:16:32.840]  那麼這麼成功的離棄迷
[00:16:32.840 --> 00:16:35.640]  有沒有為他帶來更多的名利呢?
[00:16:35.640 --> 00:16:37.160]  似乎經文沒有說
[00:16:37.160 --> 00:16:38.240]  我們也相信不是
[00:16:38.240 --> 00:16:41.520]  因為離棄迷即使在職場上多麼成功
[00:16:41.520 --> 00:16:43.680]  很顯然之後我們下去知道
[00:16:43.680 --> 00:16:45.440]  他為的是為了神
[00:16:45.440 --> 00:16:46.560]  為了神的子民
[00:16:46.560 --> 00:16:49.760]  為了神的聖神耶路撒冷
