
[00:00:00.000 --> 00:00:09.000]  有一個丈夫在酒店房間很緊急地打電話給酒店的前台
[00:01:50.000 --> 00:01:56.000]  當時的耶路撒冷被巴比倫國家所攻陷
[00:01:56.000 --> 00:02:02.000]  當時的城市和聖殿都被徹底毀壞
[00:02:02.000 --> 00:02:08.000]  很多的以色列人被擄到巴比倫這個國家
[00:02:08.000 --> 00:02:13.000]  過了不久,在主前的539年
[00:02:13.000 --> 00:02:19.000]  巴比倫這個國家亦被當時的另一個強國波斯國所殲滅
[00:02:19.000 --> 00:02:28.000]  波斯的皇帝古列王用一個懷柔的政策
[00:02:28.000 --> 00:02:33.000]  你們這班以色列人可以回到耶路撒冷
[00:02:33.000 --> 00:02:37.000]  到了536年,即是幾年之後
[00:02:37.000 --> 00:02:47.000]  第一班的人就回到耶路撒冷,在古列王的命令下重新建造聖殿
[00:02:47.000 --> 00:02:52.000]  沒多久,聖殿的根基就搞定了
[00:02:52.000 --> 00:02:56.000]  不過在聖殿的根基完成之後
[00:02:56.000 --> 00:03:00.000]  整個聖殿重建的工作就停了
[00:03:00.000 --> 00:03:02.000]  為什麼停了?
[00:03:02.000 --> 00:03:08.000]  如果我們回到另外一個書卷,以斯拉記第四章
[00:03:08.000 --> 00:03:13.000]  那裡有詳細的資料,告訴我們當時究竟發生了什麼事
[00:03:13.000 --> 00:03:18.000]  當時他們回到耶路撒冷的時候
[00:03:18.000 --> 00:03:22.000]  但是在那個地方,原來他們有些敵人
[00:03:22.000 --> 00:03:26.000]  那幫敵人聽到這幫人回來,要為神建造聖殿
[00:03:26.000 --> 00:03:30.000]  所以他們就派人去到當時的以色列人的領袖
[00:03:30.000 --> 00:03:34.000]  跟他們說,讓我們一同跟你們建造這個聖殿
[00:03:34.000 --> 00:03:35.000]  為什麼呢?
[00:03:35.000 --> 00:03:40.000]  因為我們尋求你們的神,跟你們一樣
[00:03:40.000 --> 00:03:45.000]  自從亞述王帶我們來這個地方之後
[00:03:45.000 --> 00:03:49.000]  我們都一直都在祭祀這個神
[00:03:49.000 --> 00:03:55.000]  但是當時的以色列人的領袖就對這幫敵人說
[00:03:55.000 --> 00:03:59.000]  我們建造聖殿與你毫無關係
[00:03:59.000 --> 00:04:03.000]  我們自己為耶和華以色列的神協力建造
[00:04:03.000 --> 00:04:08.000]  是照著波斯王古烈所吩咐的
[00:04:08.000 --> 00:04:13.000]  這幫被拒絕的敵人當然不高興
[00:04:13.000 --> 00:04:18.000]  所以他們就全心搞亂
[00:04:18.000 --> 00:04:20.000]  讓以色列人做一個工程的時候
[00:04:20.000 --> 00:04:21.000]  聖經說什麼呢?
[00:04:21.000 --> 00:04:25.000]  使他們的守法院擾亂他們
[00:04:25.000 --> 00:04:30.000]  而且就賄賂一些謀士,去告狀
[00:04:30.000 --> 00:04:33.000]  在波斯王的面前告狀
[00:04:33.000 --> 00:04:38.000]  最後波斯王就因為這樣的原因下令
[00:04:38.000 --> 00:04:42.000]  不再准許以色列人再建造這個聖殿
[00:04:42.000 --> 00:04:43.000]  停了工
[00:04:43.000 --> 00:04:47.000]  這樣一停就停了十六年
[00:04:47.000 --> 00:04:49.000]  在這個十六年之後
[00:04:49.000 --> 00:04:53.000]  當個個以色列人都覺得這件事丟淡了
[00:04:53.000 --> 00:04:57.000]  忘記了,不覺得再需要建造聖殿的時候
[00:04:57.000 --> 00:05:02.000]  神的話就臨到先知下蓋
[00:05:02.000 --> 00:05:05.000]  今天我們所讀的經文就是這一段話
[00:05:05.000 --> 00:05:11.000]  讓我們看看神究竟跟當時的以色列人說了什麼話
[00:05:11.000 --> 00:05:17.000]  神說,這一幫百姓他們這樣說
[00:05:17.000 --> 00:05:21.000]  建造耶和華殿的時候尚未來到
[00:05:21.000 --> 00:05:25.000]  神就跟他們說,真的未來到
[00:05:25.000 --> 00:05:27.000]  這殿仍然荒涼
[00:05:27.000 --> 00:05:32.000]  你們自己還住天花板的房屋嗎?
[00:05:32.000 --> 00:05:35.000]  我們要理解天花板的房屋
[00:05:35.000 --> 00:05:38.000]  你可以理解就是很豪華
[00:05:38.000 --> 00:05:41.000]  很舒適的意思
[00:05:41.000 --> 00:05:44.000]  就是說他們住得很好
[00:05:44.000 --> 00:05:47.000]  接著就很明顯
[00:05:47.000 --> 00:05:49.000]  神這樣說的時候
[00:05:49.000 --> 00:05:52.000]  就是告訴我們神並不喜悅
[00:05:52.000 --> 00:05:55.000]  這幫人停了工不再建造聖殿
[00:05:55.000 --> 00:05:57.000]  我想問問大家
[00:05:57.000 --> 00:06:00.000]  你覺得神這樣責備這幫以色列人
[00:06:00.000 --> 00:06:03.000]  你覺得合不合理?
[00:06:03.000 --> 00:06:05.000]  剛才我們不是說過
[00:06:05.000 --> 00:06:08.000]  當時他們的停工是什麼原因?
[00:06:08.000 --> 00:06:10.000]  是有具體的原因的
[00:06:10.000 --> 00:06:11.000]  什麼具體原因?
[00:06:11.000 --> 00:06:14.000]  當時他們的敵人去作出抗議
[00:06:14.000 --> 00:06:17.000]  令到他們的工作可能充滿很多的危險
[00:06:17.000 --> 00:06:19.000]  更甚者就是什麼?
[00:06:19.000 --> 00:06:22.000]  當時的波斯古列王
[00:06:22.000 --> 00:06:24.000]  不是古列王,是另外一個波斯的皇帝
[00:06:24.000 --> 00:06:27.000]  就是下令不讓他們再開工
[00:06:27.000 --> 00:06:30.000]  是很具體的原因
[00:06:30.000 --> 00:06:32.000]  我們看看他們怎麼說
[00:06:32.000 --> 00:06:34.000]  這幫人說什麼?
[00:06:34.000 --> 00:06:39.000]  建造耶和華殿的時候尚未來到
[00:06:39.000 --> 00:06:44.000]  這就是他們以色列人口中的原因
[00:06:44.000 --> 00:06:45.000]  什麼意思?
[00:06:45.000 --> 00:06:48.000]  什麼叫尚未來到?
[00:06:48.000 --> 00:06:50.000]  什麼時候?
[00:06:50.000 --> 00:06:52.000]  我們要理解這句話
[00:06:52.000 --> 00:06:57.000]  我們要回到他們開始這個工作的時候的光景
[00:06:57.000 --> 00:07:01.000]  也是以斯拉記的三章
[00:07:01.000 --> 00:07:02.000]  那裡這麼說
[00:07:02.000 --> 00:07:05.000]  像人立耶和華殿根基的時候
[00:07:05.000 --> 00:07:09.000]  當時的祭司穿上禮服、吹號
[00:07:09.000 --> 00:07:13.000]  打上樂器
[00:07:13.000 --> 00:07:18.000]  然後就站著讚美耶和華
[00:07:18.000 --> 00:07:21.000]  聖經說他們彼此唱和
[00:07:21.000 --> 00:07:23.000]  讚美稱謝耶和華說
[00:07:23.000 --> 00:07:25.000]  他本為善
[00:07:25.000 --> 00:07:28.000]  他向以色列人永發慈愛
[00:07:28.000 --> 00:07:30.000]  他們讚美耶和華的時候
[00:07:30.000 --> 00:07:32.000]  眾民都怎樣?
[00:07:32.000 --> 00:07:33.000]  大聲呼喊
[00:07:33.000 --> 00:07:36.000]  就是說他們充滿喜樂
[00:07:36.000 --> 00:07:39.000]  看到這個殿的進展的時候
[00:07:39.000 --> 00:07:43.000]  那個工作的工程進展的時候大家都很開心
[00:07:43.000 --> 00:07:44.000]  我們明白
[00:07:44.000 --> 00:07:45.000]  當時這幫被擄的人
[00:07:45.000 --> 00:07:47.000]  剛才說回到耶路撒冷
[00:07:47.000 --> 00:07:48.000]  所以看得到
[00:07:48.000 --> 00:07:49.000]  這幾節的經文告訴我們
[00:07:49.000 --> 00:07:51.000]  當時他們很強勢的
[00:07:51.000 --> 00:07:53.000]  開始這個工程的時候
[00:07:53.000 --> 00:07:55.000]  不過很可惜
[00:07:55.000 --> 00:08:00.000]  當聖殿的根基被立好之後
[00:08:00.000 --> 00:08:03.000]  敵人的對抗的壓力
[00:08:03.000 --> 00:08:06.000]  搞妖的工作就來到了
[00:08:06.000 --> 00:08:07.000]  就因為這樣
[00:08:07.000 --> 00:08:09.000]  整個的工程怎樣?
[00:08:09.000 --> 00:08:10.000]  拖延
[00:08:10.000 --> 00:08:14.000]  工人感到沮喪
[00:08:14.000 --> 00:08:15.000]  很快
[00:08:15.000 --> 00:08:20.000]  很快這個建造神殿的工作
[00:08:20.000 --> 00:08:21.000]  對那幫人來說
[00:08:21.000 --> 00:08:25.000]  好像沒有了迫切性
[00:08:25.000 --> 00:08:26.000]  生活好像如常的
[00:08:26.000 --> 00:08:28.000]  都要生活
[00:08:28.000 --> 00:08:29.000]  停了工都要生活
[00:08:29.000 --> 00:08:32.000]  就將他們集中的精神
[00:08:32.000 --> 00:08:33.000]  所有的一切
[00:08:33.000 --> 00:08:35.000]  從建造聖殿
[00:08:35.000 --> 00:08:38.000]  變成建造自己的家
[00:08:38.000 --> 00:08:39.000]  然後就說
[00:08:39.000 --> 00:08:41.000]  建造聖殿的時候
[00:08:41.000 --> 00:08:44.000]  尚未來到
[00:08:44.000 --> 00:08:46.000]  我想問問大家
[00:08:46.000 --> 00:08:48.000]  大家有沒有經驗過
[00:08:48.000 --> 00:08:49.000]  或者聽過
[00:08:49.000 --> 00:08:53.000]  當基督徒侍奉我們的神的時候
[00:08:53.000 --> 00:08:54.000]  只要我們帶著熱情
[00:08:54.000 --> 00:08:56.000]  帶著真誠的時候
[00:08:56.000 --> 00:08:58.000]  一切都會變得美好
[00:08:58.000 --> 00:08:59.000]  財源廣進
[00:08:59.000 --> 00:09:00.000]  百訂不侵
[00:09:00.000 --> 00:09:01.000]  龍馬精神
[00:09:01.000 --> 00:09:02.000]  婚姻美滿
[00:09:02.000 --> 00:09:03.000]  兒女孝順
[00:09:03.000 --> 00:09:06.000]  事事順心順景
[00:09:06.000 --> 00:09:07.000]  有沒有
[00:09:07.000 --> 00:09:08.000]  有沒有侍奉的時候
[00:09:08.000 --> 00:09:10.000]  有這樣的情況出現
[00:09:10.000 --> 00:09:11.000]  我沒有聽過
[00:09:11.000 --> 00:09:13.000]  沒有試過
[00:09:13.000 --> 00:09:15.000]  我也不相信
[00:09:15.000 --> 00:09:18.000]  侍奉的時候
[00:09:18.000 --> 00:09:21.000]  會有剛才所說的事情發生
[00:09:21.000 --> 00:09:22.000]  事實是
[00:09:22.000 --> 00:09:23.000]  當我們侍奉神的時候
[00:09:23.000 --> 00:09:25.000]  我們少不免要面對
[00:09:25.000 --> 00:09:27.000]  生命的實況
[00:09:27.000 --> 00:09:28.000]  我們有可能會生病
[00:09:28.000 --> 00:09:30.000]  仍然有可能會失業
[00:09:30.000 --> 00:09:31.000]  生意失敗
[00:09:31.000 --> 00:09:32.000]  仍然有可能
[00:09:32.000 --> 00:09:35.000]  家庭面對很多關係的破損
[00:09:35.000 --> 00:09:37.000]  甚至當我們努力侍奉的時候
[00:09:37.000 --> 00:09:40.000]  有人會抨擊我們侍奉
[00:09:40.000 --> 00:09:44.000]  侍奉仍然是要面對很多
[00:09:44.000 --> 00:09:47.000]  現實上的可能性
[00:09:47.000 --> 00:09:48.000]  當不好的事情
[00:09:48.000 --> 00:09:49.000]  發生在我們生命的時候
[00:09:49.000 --> 00:09:53.000]  我們應該怎樣做
[00:09:53.000 --> 00:09:55.000]  馬上停了侍奉
[00:09:55.000 --> 00:09:57.000]  以後不再十一奉獻
[00:09:57.000 --> 00:09:59.000]  不再回教會
[00:09:59.000 --> 00:10:03.000]  牧師打電話你不要聽
[00:10:03.000 --> 00:10:08.000]  當不如意事情發生的時候
[00:10:08.000 --> 00:10:10.000]  我們其實是需要
[00:10:10.000 --> 00:10:12.000]  調教我們的生活模式
[00:10:12.000 --> 00:10:14.000]  甚至我們教的生活
[00:10:14.000 --> 00:10:18.000]  來面對突如其來的改變
[00:10:18.000 --> 00:10:19.000]  但是我們總不能夠
[00:10:19.000 --> 00:10:22.000]  因為這些不如意的事情發生
[00:10:22.000 --> 00:10:25.000]  我們整個信仰的生活就停頓下來
[00:10:25.000 --> 00:10:27.000]  我們總不能夠讓不幸的事情
[00:10:27.000 --> 00:10:30.000]  控制著我們的生活
[00:10:30.000 --> 00:10:34.000]  當時的以色列人選擇完全停工
[00:10:34.000 --> 00:10:37.000]  不再做建聖殿
[00:10:37.000 --> 00:10:40.000]  神看得穿他們的內心
[00:10:40.000 --> 00:10:42.000]  這不是時間的問題
[00:10:42.000 --> 00:10:45.000]  這是生命次序的問題
[00:10:45.000 --> 00:10:46.000]  他們的問題在於什麼
[00:10:46.000 --> 00:10:47.000]  他們的問題就是
[00:10:47.000 --> 00:10:49.000]  將安逸的生活取代了
[00:10:49.000 --> 00:10:53.000]  神給他們的呼喚
[00:10:53.000 --> 00:10:58.000]  神說這殿仍然荒涼
[00:10:58.000 --> 00:11:05.000]  你們自己倒住在天花板的房屋嗎
[00:11:05.000 --> 00:11:07.000]  事實就是
[00:11:07.000 --> 00:11:11.000]  如果我們要順服神的心意的時候
[00:11:11.000 --> 00:11:13.000]  不一定是我們很舒服
[00:11:13.000 --> 00:11:16.000]  不一定是很方便我們
[00:11:16.000 --> 00:11:18.000]  重要在乎的是什麼
[00:11:18.000 --> 00:11:21.000]  是我們在神面前的衛生
[00:11:21.000 --> 00:11:24.000]  神永遠配得我們
[00:11:24.000 --> 00:11:27.000]  將神放在我們生命的首要位置
[00:11:27.000 --> 00:11:29.000]  記不記得主耶穌教的一個
[00:11:29.000 --> 00:11:32.000]  我們經常說的應許
[00:11:32.000 --> 00:11:33.000]  主耶穌跟我們說過
[00:11:33.000 --> 00:11:35.000]  你們要先求他的國和他的義
[00:11:35.000 --> 00:11:38.000]  你們就是指向信他的人
[00:11:38.000 --> 00:11:41.000]  當我們將神的國和義
[00:11:41.000 --> 00:11:43.000]  放在我們生命的首位的時候
[00:11:43.000 --> 00:11:44.000]  耶穌的應許是什麼
[00:11:44.000 --> 00:11:45.000]  這些東西
[00:11:45.000 --> 00:11:47.000]  就是地上我們需要的東西
[00:11:47.000 --> 00:11:51.000]  都要加給我們了
[00:11:51.000 --> 00:11:55.000]  當我們將神放在我們生命的首位的時候
[00:11:55.000 --> 00:11:57.000]  其他一切的東西
[00:11:57.000 --> 00:12:00.000]  都會自然找到自己的位置
[00:12:00.000 --> 00:12:02.000]  在整整的這十六年裡面
[00:12:02.000 --> 00:12:03.000]  很明顯這幫以色列人
[00:12:03.000 --> 00:12:06.000]  沒有將神放在他們的首位
[00:12:06.000 --> 00:12:08.000]  沒有嘗試去找一個途徑
[00:12:08.000 --> 00:12:10.000]  再重新恢復這個工程
[00:12:10.000 --> 00:12:11.000]  相反怎樣
[00:12:11.000 --> 00:12:14.000]  相反他們將整個生命的焦點
[00:12:14.000 --> 00:12:16.000]  他們的精神他們的資源
[00:12:16.000 --> 00:12:18.000]  全部投放在他自己的家庭
[00:12:18.000 --> 00:12:20.000]  他自己的安逸裡面
[00:12:20.000 --> 00:12:22.000]  然後就說
[00:12:22.000 --> 00:12:25.000]  這並不是建造聖殿的時候
[00:12:25.000 --> 00:12:27.000]  而同一個時間
[00:12:27.000 --> 00:12:30.000]  他們用他們的時間
[00:12:30.000 --> 00:12:35.000]  精神、資源在他自己的生活裡面
[00:12:35.000 --> 00:12:36.000]  有時候我就想
[00:12:36.000 --> 00:12:37.000]  有時候他們開始的時候
[00:12:37.000 --> 00:12:39.000]  其實並不是太過願意
[00:12:39.000 --> 00:12:41.000]  或完全停工的
[00:12:41.000 --> 00:12:43.000]  但是人的實況就是這樣
[00:12:43.000 --> 00:12:45.000]  當新的工作
[00:12:45.000 --> 00:12:46.000]  新的環境出現
[00:12:46.000 --> 00:12:48.000]  慢慢變成一種常態
[00:12:48.000 --> 00:12:50.000]  當新的生活方式
[00:12:50.000 --> 00:12:52.000]  慢慢在不知不覺之間
[00:12:52.000 --> 00:12:54.000]  成為我們每一天的生活
[00:12:54.000 --> 00:12:55.000]  特別當這個生活
[00:12:55.000 --> 00:12:57.000]  是很舒服很安逸的時候
[00:12:57.000 --> 00:13:00.000]  我們就會慢慢忘記了
[00:13:00.000 --> 00:13:03.000]  我們在神面前的衛生
[00:13:03.000 --> 00:13:04.000]  可以這樣說
[00:13:04.000 --> 00:13:05.000]  我們屬靈的觸覺
[00:13:05.000 --> 00:13:08.000]  會慢慢被麻木了
[00:13:08.000 --> 00:13:10.000]  我們完全對我們屬靈的需要
[00:13:10.000 --> 00:13:12.000]  是無知無覺的
[00:13:12.000 --> 00:13:13.000]  不知道大家懂不懂
[00:13:13.000 --> 00:13:15.000]  我自己知道頗多的基督徒
[00:13:15.000 --> 00:13:17.000]  在人生不同的階段裡面
[00:13:17.000 --> 00:13:19.000]  有這種不同的原因
[00:13:19.000 --> 00:13:20.000]  不同的超戰
[00:13:20.000 --> 00:13:22.000]  有不同的改變
[00:13:22.000 --> 00:13:28.000]  不再能夠恆常地回到教會
[00:13:28.000 --> 00:13:30.000]  這幫人教會的出席率
[00:13:30.000 --> 00:13:32.000]  漸漸不穩定
[00:13:32.000 --> 00:13:35.000]  漸漸由實體的敬拜
[00:13:35.000 --> 00:13:37.000]  轉為網上的敬拜
[00:13:37.000 --> 00:13:41.000]  最後屬靈的觸覺
[00:13:41.000 --> 00:13:43.000]  變得麻木
[00:13:43.000 --> 00:13:45.000]  最後覺得
[00:13:45.000 --> 00:13:46.000]  我不祈禱
[00:13:46.000 --> 00:13:47.000]  我不讀經
[00:13:47.000 --> 00:13:48.000]  我不敬拜
[00:13:48.000 --> 00:13:50.000]  我不回家教會
[00:13:50.000 --> 00:13:51.000]  沒什麼問題
[00:13:51.000 --> 00:13:52.000]  我仍然可以繼續
[00:13:52.000 --> 00:13:55.000]  似乎很舒服地做基督徒
[00:13:55.000 --> 00:14:00.000]  慢慢這些麻木了的屬靈觸覺的基督徒
[00:14:00.000 --> 00:14:07.000]  只不過成為一個掛名的基督徒
[00:14:07.000 --> 00:14:10.000]  當我們屬靈的觸覺
[00:14:10.000 --> 00:14:12.000]  變得麻木之後
[00:14:12.000 --> 00:14:14.000]  最重要最慘的是什麼
[00:14:14.000 --> 00:14:17.000]  我們再不能分辨屬靈的危險
[00:14:17.000 --> 00:14:18.000]  我們不知道
[00:14:18.000 --> 00:14:20.000]  我們在屬靈的危險的境況裡面
[00:14:20.000 --> 00:14:23.000]  因為舒適的生活
[00:14:23.000 --> 00:14:24.000]  在這樣的處境裡面
[00:14:24.000 --> 00:14:26.000]  很容易成為一個假象
[00:14:26.000 --> 00:14:28.000]  覺得我們沒問題
[00:14:28.000 --> 00:14:29.000]  剛才我說沒問題
[00:14:29.000 --> 00:14:30.000]  是不是
[00:14:30.000 --> 00:14:32.000]  沒有這些的侍奉
[00:14:32.000 --> 00:14:33.000]  祈禱等等
[00:14:33.000 --> 00:14:34.000]  沒問題
[00:14:34.000 --> 00:14:35.000]  我們仍然可以做基督徒
[00:14:35.000 --> 00:14:37.000]  對於當時的以色列人來說
[00:14:37.000 --> 00:14:42.000]  可能他們看到他們漂亮有天花板的房屋
[00:14:42.000 --> 00:14:47.000]  反而他們覺得是神賜福的一個印證
[00:14:47.000 --> 00:14:48.000]  神賜福我們
[00:14:48.000 --> 00:14:49.000]  我們住得好
[00:14:49.000 --> 00:14:50.000]  吃得好
[00:14:50.000 --> 00:14:53.000]  不過神說不是
[00:14:53.000 --> 00:14:54.000]  神說不是這樣
[00:14:54.000 --> 00:14:58.000]  你們要審查你們自己的行為
[00:14:58.000 --> 00:15:00.000]  神問他們所做的是什麼問題
[00:15:00.000 --> 00:15:05.000]  為自己的家庭來努力
[00:15:05.000 --> 00:15:06.000]  努力工作
[00:15:06.000 --> 00:15:07.000]  辛苦工作
[00:15:07.000 --> 00:15:11.000]  讓我們的生活條件可以得到改善
[00:15:11.000 --> 00:15:13.000]  有沒有問題
[00:15:13.000 --> 00:15:17.000]  這不就是我們現在在做的事情嗎
[00:15:17.000 --> 00:15:18.000]  有什麼問題呢
[00:15:18.000 --> 00:15:19.000]  這樣做
[00:15:19.000 --> 00:15:23.000]  他要深深明白這個問題
[00:15:23.000 --> 00:15:26.000]  我們需要回到最初
[00:15:26.000 --> 00:15:30.000]  神對這群以色列人的心意是怎麼樣
[00:15:30.000 --> 00:15:34.000]  也是以斯拉基的一章
[00:15:34.000 --> 00:15:38.000]  當時神是感動波斯古烈王
[00:15:38.000 --> 00:15:41.000]  古烈王就跟那些以色列人說
[00:15:41.000 --> 00:15:43.000]  耶和華天上的神
[00:15:43.000 --> 00:15:46.000]  已經將天下萬國賜給我了
[00:15:46.000 --> 00:15:49.000]  又祝福我在猶大的耶路撒冷
[00:15:49.000 --> 00:15:53.000]  為他建造殿宇
[00:15:53.000 --> 00:15:54.000]  在你們中間
[00:15:54.000 --> 00:15:57.000]  這個你們就是代表當時的以色列人
[00:15:57.000 --> 00:15:59.000]  你們中間繁作他子民的
[00:15:59.000 --> 00:16:02.000]  你們要想到猶大的耶路撒冷
[00:16:02.000 --> 00:16:07.000]  在耶路撒冷重新建造以色列神的殿
[00:16:07.000 --> 00:16:11.000]  計劃神的心意
[00:16:11.000 --> 00:16:12.000]  神的旨意
[00:16:12.000 --> 00:16:18.000]  就是讓這群以色列人回到耶路撒冷
[00:16:18.000 --> 00:16:20.000]  不是要享受世界
[00:16:20.000 --> 00:16:21.000]  是什麼
[00:16:21.000 --> 00:16:23.000]  是帶著一個使命
[00:16:23.000 --> 00:16:26.000]  這個使命就是要重新建造
[00:16:26.000 --> 00:16:28.000]  耶和華的聖殿
[00:16:28.000 --> 00:16:36.000]  讓整個的敬拜的活動可以重新開始
[00:16:36.000 --> 00:16:38.000]  這個就是神給那群以色列人
[00:16:38.000 --> 00:16:42.000]  回去的那群人的一個使命
[00:16:42.000 --> 00:16:44.000]  那現在他們在做什麼
[00:16:44.000 --> 00:16:46.000]  現在他們卻是
[00:16:46.000 --> 00:16:51.000]  在有天花板的房屋裡面享受世界
[00:16:51.000 --> 00:16:53.000]  神就跟他們說
[00:16:53.000 --> 00:16:55.000]  你們自己審查吧
[00:16:55.000 --> 00:16:56.000]  你們殺的眾多
[00:16:56.000 --> 00:16:57.000]  收的卻少
[00:16:57.000 --> 00:16:58.000]  你們吃的卻不飽
[00:16:58.000 --> 00:17:00.000]  喝的卻不得足
[00:17:00.000 --> 00:17:02.000]  穿衣服卻不得暖
[00:17:02.000 --> 00:17:03.000]  得工錢
[00:17:03.000 --> 00:17:05.000]  工錢就像一個袋子裡穿了洞一樣
[00:17:05.000 --> 00:17:08.000]  你們盼望多得所得的卻少
[00:17:08.000 --> 00:17:11.000]  你們收到家中我就催去
[00:17:11.000 --> 00:17:13.000]  看到沒有
[00:17:13.000 --> 00:17:16.000]  神通過一個很艱辛的生活環境
[00:17:16.000 --> 00:17:18.000]  希望這群人醒過來
[00:17:18.000 --> 00:17:20.000]  不要再繼續睡覺
[00:17:20.000 --> 00:17:22.000]  繼續麻木的觸覺
[00:17:22.000 --> 00:17:24.000]  但是似乎這群以色列人
[00:17:24.000 --> 00:17:26.000]  沒有收到神的訊息
[00:17:26.000 --> 00:17:32.000]  反而好像賺多少都不夠我們的生活
[00:17:32.000 --> 00:17:33.000]  不要緊
[00:17:33.000 --> 00:17:34.000]  我再努力一點工作
[00:17:34.000 --> 00:17:37.000]  一定夠的
[00:17:37.000 --> 00:17:41.000]  當不如意的事情發生
[00:17:41.000 --> 00:17:43.000]  我們看到這群以色列人
[00:17:43.000 --> 00:17:49.000]  他們不會把不如意的事情
[00:17:49.000 --> 00:17:51.000]  成為一個機會
[00:17:51.000 --> 00:17:55.000]  讓他們反省他們屬靈生命的光景
[00:17:55.000 --> 00:17:58.000]  更甚至可能隨時會怪責
[00:17:58.000 --> 00:18:00.000]  所有不如意的事情
[00:18:00.000 --> 00:18:02.000]  怪責在神的身上
[00:18:02.000 --> 00:18:03.000]  大家有沒有聽過
[00:18:03.000 --> 00:18:04.000]  神啊
[00:18:04.000 --> 00:18:07.000]  為什麼祢不賜福我的健康
[00:18:07.000 --> 00:18:08.000]  為什麼祢不賜福我的經濟
[00:18:08.000 --> 00:18:09.000]  我的關係
[00:18:09.000 --> 00:18:10.000]  我的家庭
[00:18:10.000 --> 00:18:11.000]  我所有的事情
[00:18:11.000 --> 00:18:13.000]  祢都好像沒有賜福
[00:18:13.000 --> 00:18:14.000]  現在祢讓那些不好的事情
[00:18:14.000 --> 00:18:16.000]  發生在我身上的時候
[00:18:16.000 --> 00:18:20.000]  我還怎麼可以再相信祢
[00:18:20.000 --> 00:18:22.000]  希望大家沒有說過這些話
[00:18:22.000 --> 00:18:24.000]  如果有的時候
[00:18:24.000 --> 00:18:26.000]  其實背後代表一個很重要
[00:18:26.000 --> 00:18:27.000]  搞錯的地方
[00:18:27.000 --> 00:18:30.000]  什麼地方
[00:18:30.000 --> 00:18:33.000]  我們跟神的關係好像彷彿
[00:18:33.000 --> 00:18:36.000]  我們是祂的神
[00:18:36.000 --> 00:18:40.000]  這個神是幫我們做事
[00:18:40.000 --> 00:18:42.000]  這樣是不是
[00:18:42.000 --> 00:18:44.000]  神告訴我們
[00:18:44.000 --> 00:18:47.000]  審查你們的行為
[00:18:47.000 --> 00:18:49.000]  這群以色列人
[00:18:49.000 --> 00:18:50.000]  他們那個屬靈祝國
[00:18:50.000 --> 00:18:52.000]  麻木了之後
[00:18:52.000 --> 00:18:53.000]  很明顯
[00:18:53.000 --> 00:18:58.000]  神就拿走他們的祝福
[00:18:58.000 --> 00:19:01.000]  當神的祝福被拿走之後
[00:19:01.000 --> 00:19:04.000]  他們無論怎麼努力為自己工作
[00:19:04.000 --> 00:19:07.000]  他們所得的越來越少
[00:19:07.000 --> 00:19:08.000]  為什麼
[00:19:08.000 --> 00:19:09.000]  不是神想作弄他們
[00:19:09.000 --> 00:19:11.000]  不是神想靠害他們
[00:19:11.000 --> 00:19:13.000]  而是因為
[00:19:13.000 --> 00:19:16.000]  他們完全忽略了那個屬靈的生命
[00:19:16.000 --> 00:19:19.000]  完全忘記了神給他們的使命
