
[00:00:00.000 --> 00:00:02.340]  看完這段詩篇,有沒有什麼印象呢?
[00:02:03.240 --> 00:02:05.640]  有什麼不同呢,和我們平時那些
[00:02:05.640 --> 00:02:08.760]  我們平時敬拜,我們教會有很多不同的詩集
[00:02:08.760 --> 00:02:11.200]  大部分的詩歌呢
[00:02:11.200 --> 00:02:15.880]  聽眾,或者我們詩歌贊成的對象都是誰
[00:02:15.880 --> 00:02:20.080]  都是神的,對不對,就是說,揚星稱贊神理明智知識
[00:02:20.080 --> 00:02:24.560]  我都唱給神聽,我敬拜神是和上帝相遇的嘛,唱給神聽
[00:02:24.560 --> 00:02:26.680]  剛剛這個詩篇,你會發現有點有趣的就是
[00:02:26.680 --> 00:02:29.800]  咦,這個對象有點不一樣的
[00:02:29.800 --> 00:02:30.880]  有沒有留意啊
[00:02:30.880 --> 00:02:34.560]  如果你去看回,在第25節就更加感受到
[00:02:34.560 --> 00:02:36.560]  你不會和上帝說第25節的嘛
[00:02:36.560 --> 00:02:39.240]  我從前年幼,現在年老
[00:02:39.240 --> 00:02:42.080]  哪個長,就是你去想,不會的
[00:02:42.080 --> 00:02:44.320]  很多人去研究一件事,是對這個詩篇呢
[00:02:44.320 --> 00:02:48.000]  很有可能就是,就是寫詩的時候的詩人呢
[00:02:48.000 --> 00:02:49.520]  在一個長輩的身份
[00:02:49.520 --> 00:02:53.400]  和一群青年人說,餵,年輕人,你要知道了
[00:02:53.400 --> 00:02:54.920]  在一個這樣的背景的詩篇
[00:02:54.920 --> 00:02:56.400]  因為這樣的詩篇就成為一個呢
[00:02:56.400 --> 00:02:59.360]  可能是一個教導、訓誨的機會
[00:02:59.360 --> 00:03:02.080]  就不是純屬的敬拜和贊美
[00:03:02.080 --> 00:03:04.720]  不好意思,在今天開始裡面,交代多一點點背景
[00:03:04.720 --> 00:03:08.000]  我覺得應該有時候,就是,看聖經
[00:03:08.000 --> 00:03:09.760]  就是我們要學的一件事,除了就是
[00:03:09.760 --> 00:03:13.280]  看到一節經文,那一節的兩個字很感動我
[00:03:13.280 --> 00:03:15.000]  我今天就是這件事,會的
[00:03:15.000 --> 00:03:16.320]  會的,神會這麼用的
[00:03:16.320 --> 00:03:18.520]  但是如果有機會我們真的作為一個研讀
[00:03:18.520 --> 00:03:21.480]  我們看的時候,除了緊張著某一節字
[00:03:21.480 --> 00:03:23.920]  更加我們看著,我本來是譯本來的
[00:03:23.920 --> 00:03:25.600]  這個翻譯出來的情況的時候
[00:03:25.600 --> 00:03:27.960]  我們可能要多點功夫,看看一些背景的
[00:03:27.960 --> 00:03:30.680]  我們會更知本來這一篇是些什麼
[00:03:30.680 --> 00:03:31.520]  OK,行不行
[00:03:31.520 --> 00:03:32.720]  這麼說,因為
[00:03:32.720 --> 00:03:35.560]  早一段時間本來我應該有一科研究基本法要開的
[00:03:35.560 --> 00:03:37.440]  但是最後開不成,有人說
[00:03:37.440 --> 00:03:39.440]  不是啊,牧師因為沒有轉播啊,很慘啊
[00:03:39.440 --> 00:03:41.480]  這個沒得看,我就不來啦
[00:03:41.480 --> 00:03:43.640]  去到這裡再說兩句,就是看聖經
[00:03:43.640 --> 00:03:45.520]  請留意背景
[00:03:45.520 --> 00:03:48.200]  回到這首詩歌的內容
[00:03:48.200 --> 00:03:53.320]  最搶眼是哪一句呢
[00:03:53.320 --> 00:03:54.680]  通常有第二個做法的嘛,看聖經
[00:03:54.680 --> 00:03:55.720]  我們會看一樣東西就是
[00:03:55.720 --> 00:03:56.920]  哪些重復多一點的
[00:03:56.920 --> 00:03:59.520]  不要說你我他的了那麼那些不算的
[00:03:59.520 --> 00:04:01.120]  那些永遠都經常重復的啦
[00:04:01.120 --> 00:04:02.800]  有些什麼的詞句
[00:04:02.800 --> 00:04:04.640]  很快很奪目
[00:04:04.640 --> 00:04:08.920]  也都重復的
[00:04:08.920 --> 00:04:11.040]  我記得我節目已經出聲了,四個字而已
[00:04:11.040 --> 00:04:14.080]  心懷不平
[00:04:14.080 --> 00:04:15.720]  第一節就是啦
[00:04:15.720 --> 00:04:17.760]  人表達東西是這樣的嘛
[00:04:17.760 --> 00:04:19.640]  通常一開始那一套呢
[00:04:19.640 --> 00:04:20.960]  都是比較重要的
[00:04:20.960 --> 00:04:23.960]  而後面再重復就更證明一開始那些是很重要的
[00:04:23.960 --> 00:04:24.760]  如果不是呢
[00:04:24.760 --> 00:04:25.600]  一開始那些呢
[00:04:25.600 --> 00:04:27.200]  可能只是引子的你忘記了吧
[00:04:27.200 --> 00:04:28.760]  後面才是正常
[00:04:28.760 --> 00:04:30.400]  就是兩種的表達方法來的嘛
[00:04:30.400 --> 00:04:31.560]  一開始
[00:04:31.560 --> 00:04:33.360]  就是我們教書那些
[00:04:33.360 --> 00:04:35.320]  就是前道的
[00:04:35.320 --> 00:04:36.880]  一些組織的做法
[00:04:36.880 --> 00:04:37.880]  你過來一條轉頭就是
[00:04:37.880 --> 00:04:41.280]  一路鋪序到最後結局才是大結局
[00:04:41.280 --> 00:04:42.640]  這首詩很明顯第一節
[00:04:42.640 --> 00:04:44.040]  主題都出來了
[00:04:44.040 --> 00:04:46.880]  不要為作惡的心懷不平
[00:04:46.880 --> 00:04:48.440]  這四個字心懷不平呢
[00:04:48.440 --> 00:04:49.360]  在後面重復的
[00:04:49.360 --> 00:04:50.760]  第七節又重復的
[00:04:50.760 --> 00:04:52.240]  第八節又再重復的
[00:04:52.240 --> 00:04:54.320]  之後要再講雖然這四個字不再重復
[00:04:54.320 --> 00:04:56.720]  但是要講的都環繞著這件事的
[00:04:56.720 --> 00:04:58.080]  那你就很快要問這件事
[00:04:58.080 --> 00:05:00.680]  那什麼叫心懷不平
[00:05:00.680 --> 00:05:02.120]  和本是中文翻譯的嘛
[00:05:02.120 --> 00:05:02.880]  有很多人就問了
[00:05:02.880 --> 00:05:05.080]  那原文心懷不平
[00:05:05.080 --> 00:05:07.640]  就是我的心當然不平啦
[00:05:07.640 --> 00:05:08.480]  是個立體來的嘛
[00:05:08.480 --> 00:05:10.080]  平什麼
[00:05:10.080 --> 00:05:13.680]  心懷不平原文裡面的意思就是
[00:05:13.680 --> 00:05:14.800]  激動
[00:05:14.800 --> 00:05:16.640]  不要為作惡的心懷不平
[00:05:16.640 --> 00:05:20.000]  就是不要為那些惡人那麼激動
[00:05:20.000 --> 00:05:22.200]  不要見到他作惡就火都起
[00:05:22.200 --> 00:05:23.080]  你明白嗎
[00:05:23.080 --> 00:05:25.280]  用我們廣東人的表白就是
[00:05:25.280 --> 00:05:27.080]  不要那麼容易惹火
[00:05:27.080 --> 00:05:27.920]  就算他是壞人
[00:05:27.920 --> 00:05:30.120]  都不要那麼容易惹火
[00:05:30.120 --> 00:05:31.440]  就是這段聖經說的
[00:05:31.440 --> 00:05:33.400]  他多麼壞多麼說大話
[00:05:33.400 --> 00:05:35.920]  都不要那麼容易惹火
[00:05:35.920 --> 00:05:37.600]  但是又調轉頭
[00:05:37.600 --> 00:05:39.080]  餵,不是的
[00:05:39.080 --> 00:05:42.520]  穆斯林開始作惡的
[00:05:42.520 --> 00:05:43.040]  是真的
[00:05:43.040 --> 00:05:45.400]  我們人很容易留意到作惡的
[00:05:45.400 --> 00:05:45.920]  你明白嗎
[00:05:45.920 --> 00:05:46.880]  什麼意思就是
[00:05:46.880 --> 00:05:48.480]  我們總會在生命裡面
[00:05:48.480 --> 00:05:51.000]  遇上一些我們認為的惡人
[00:05:51.000 --> 00:05:52.000]  我認為啊
[00:05:52.000 --> 00:05:53.040]  可能是真的
[00:05:53.040 --> 00:05:54.720]  也可能後來發現不是的
[00:05:54.720 --> 00:05:57.040]  但我們很容易會發現有些人是的
[00:05:57.040 --> 00:05:58.880]  自然就會很激氣的嘛
[00:05:58.880 --> 00:06:03.080]  他為惡的時候
[00:06:03.080 --> 00:06:05.360]  我早在一月的時候有機會和一群
[00:06:05.360 --> 00:06:07.840]  中學同學吃飯
[00:06:07.840 --> 00:06:09.880]  你知道舊同學坐下吃飯
[00:06:09.880 --> 00:06:11.480]  講一下東講一下西
[00:06:11.480 --> 00:06:13.440]  就會講到以前的東西了
[00:06:13.440 --> 00:06:15.760]  除了問你現在在做什麼
[00:06:15.760 --> 00:06:17.880]  那群更加不是突然遇上的
[00:06:17.880 --> 00:06:20.600]  一向都是偶爾會出來坐一下的
[00:06:20.600 --> 00:06:22.800]  很快就會講回以前的東西
[00:06:22.800 --> 00:06:24.480]  講著講著就講到中學時代
[00:06:24.480 --> 00:06:27.600]  因為我們覺得是惡人的同學
[00:06:27.600 --> 00:06:29.200]  就是比較差的同學
[00:06:29.200 --> 00:06:29.960]  白艷的
[00:06:29.960 --> 00:06:31.800]  我都覺得是壞的
[00:06:31.800 --> 00:06:33.400]  在那裡講
[00:06:33.400 --> 00:06:35.320]  講著講著之後都沒有人提了
[00:06:35.320 --> 00:06:36.440]  真的豈有此理
[00:06:36.440 --> 00:06:38.720]  幾十年過去這個人
[00:06:38.720 --> 00:06:40.080]  還是這麼壞的
[00:06:40.080 --> 00:06:40.920]  但是呢
[00:06:40.920 --> 00:06:42.840]  他的店鋪開完一間又一間
[00:06:42.840 --> 00:06:44.200]  生意又多
[00:06:44.200 --> 00:06:45.280]  又去德國
[00:06:45.280 --> 00:06:46.360]  又飛來飛去
[00:06:46.360 --> 00:06:47.520]  車又換來換去
[00:06:47.520 --> 00:06:49.040]  人就很氣定
[00:06:49.040 --> 00:06:49.880]  豈有此理啊
[00:06:49.880 --> 00:06:51.320]  時辰未到啊
[00:06:51.320 --> 00:06:52.920]  一路這樣講
[00:06:52.920 --> 00:06:55.160]  有人這樣講我就這樣聽
[00:06:55.160 --> 00:06:57.960]  聽到突然有個女同學
[00:06:57.960 --> 00:06:59.240]  衝口而出
[00:06:59.240 --> 00:07:00.320]  是啊是啊
[00:07:00.320 --> 00:07:01.520]  我記得
[00:07:01.520 --> 00:07:02.920]  我在中學時代
[00:07:02.920 --> 00:07:06.600]  我最喜歡的男孩就是鐘舜森
[00:07:06.600 --> 00:07:09.360]  無端端講一個壞人講我
[00:07:09.360 --> 00:07:10.200]  你明白嗎
[00:07:10.200 --> 00:07:11.520]  真的很害怕
[00:07:11.520 --> 00:07:12.560]  最慘的一件事
[00:07:12.560 --> 00:07:15.680]  那個女同學的英文名又是Winnie Chow
[00:07:15.680 --> 00:07:19.000]  和我老婆的名字Exactly一樣的
[00:07:19.000 --> 00:07:19.560]  糟了
[00:07:19.560 --> 00:07:21.480]  你去Facebook搜索我那個朋友
[00:07:21.480 --> 00:07:23.760]  不就糟了
[00:07:23.760 --> 00:07:25.080]  講了就講了
[00:07:25.080 --> 00:07:28.200]  不要做這件事
[00:07:28.200 --> 00:07:29.000]  不會啊
[00:07:29.000 --> 00:07:29.680]  Shirley一定不會
[00:07:29.680 --> 00:07:30.320]  你放心
[00:07:30.320 --> 00:07:31.800]  真的好啊姐妹
[00:07:31.800 --> 00:07:32.960]  一樣這樣講
[00:07:32.960 --> 00:07:34.840]  我和她之間沒有任何
[00:07:34.840 --> 00:07:35.600]  從來沒有事
[00:07:35.600 --> 00:07:36.320]  現在沒有事
[00:07:36.320 --> 00:07:37.040]  大家結婚了
[00:07:37.040 --> 00:07:37.960]  有孩子了
[00:07:37.960 --> 00:07:38.760]  你們好好的
[00:07:38.760 --> 00:07:40.200]  同學啊同學
[00:07:40.200 --> 00:07:40.960]  我都不記得什麼事
[00:07:40.960 --> 00:07:41.920]  無端端的爆了
[00:07:41.920 --> 00:07:42.560]  我說什麼事
[00:07:42.560 --> 00:07:43.360]  你突然間這麼
[00:07:43.360 --> 00:07:45.040]  中學時代最喜歡的是我
[00:07:45.040 --> 00:07:46.280]  因為
[00:07:46.280 --> 00:07:48.120]  他講回原來他沒有離題
[00:07:48.120 --> 00:07:49.480]  因為那個惡人
[00:07:49.480 --> 00:07:51.680]  你幫我出過頭的
[00:07:51.680 --> 00:07:53.480]  我做什麼事出過頭
[00:07:53.480 --> 00:07:54.800]  不知鐘三還是鐘四
[00:07:54.800 --> 00:07:55.800]  那時候
[00:07:55.800 --> 00:07:57.000]  就是我那一代
[00:07:57.000 --> 00:07:58.240]  其實有件事很流行的
[00:07:58.240 --> 00:07:59.840]  就叫Double Cassette
[00:07:59.840 --> 00:08:02.000]  就是雙卡式錄音機那些
[00:08:02.000 --> 00:08:02.560]  那些機啊
[00:08:02.560 --> 00:08:03.800]  兩個放在這裡
[00:08:03.800 --> 00:08:05.080]  就是分明是我們扔鞋帶
[00:08:05.080 --> 00:08:06.120]  就是翻版
[00:08:06.120 --> 00:08:07.040]  就是當年
[00:08:07.040 --> 00:08:08.760]  就是幾十年前的翻版活動來的
[00:08:08.760 --> 00:08:10.280]  買一片鞋帶就在那裡扔了
[00:08:10.280 --> 00:08:12.080]  那時候不僅僅是翻版的大家
[00:08:12.080 --> 00:08:13.160]  就是還要流行一件事
[00:08:13.160 --> 00:08:13.920]  買一個這樣的機
[00:08:13.920 --> 00:08:15.000]  不會細部的
[00:08:15.000 --> 00:08:17.000]  就那些機通常有幾個大喇叭在這裡的
[00:08:17.000 --> 00:08:18.200]  大家買過沒有
[00:08:18.200 --> 00:08:20.120]  那接著拿去哪裡的
[00:08:20.120 --> 00:08:20.800]  燒烤
[00:08:20.800 --> 00:08:21.360]  哎呀
[00:08:21.360 --> 00:08:21.920]  真的有
[00:08:21.920 --> 00:08:22.680]  有很多人都是這樣的
[00:08:22.680 --> 00:08:23.080]  就是
[00:08:23.080 --> 00:08:24.280]  露營也好
[00:08:24.280 --> 00:08:25.040]  露營也有
[00:08:25.040 --> 00:08:26.000]  這些燒烤
[00:08:26.000 --> 00:08:27.640]  就抬著一大塊東西
[00:08:27.640 --> 00:08:29.880]  還要拿很多電的
[00:08:29.880 --> 00:08:31.600]  不是現在那些這麼強勁的電
[00:08:31.600 --> 00:08:33.640]  一塊一塊的D電
[00:08:33.640 --> 00:08:35.360]  一大堆幾十磅台去
[00:08:35.360 --> 00:08:36.960]  就在那裡吵
[00:08:36.960 --> 00:08:37.800]  那女同學就說
[00:08:37.800 --> 00:08:40.480]  那個所謂惡人的同學
[00:08:40.480 --> 00:08:42.680]  就借了她那部機
[00:08:42.680 --> 00:08:43.680]  那不僅借了
[00:08:43.680 --> 00:08:46.160]  還借了一年都不肯還
[00:08:46.160 --> 00:08:46.960]  那神聖正路
[00:08:46.960 --> 00:08:50.080]  一部機給你還一年都不知道剩下什麼
[00:08:50.080 --> 00:08:51.480]  那我就在這個時候
[00:08:51.480 --> 00:08:52.720]  又在那天一聽到
[00:08:52.720 --> 00:08:53.760]  聽完之後
[00:08:53.760 --> 00:08:55.160]  我就覺得這樣都行
[00:08:55.160 --> 00:08:56.880]  真是豈有此理
[00:08:56.880 --> 00:08:58.000]  就是路見不平
[00:08:58.000 --> 00:08:59.840]  是怎樣的
[00:08:59.840 --> 00:09:01.320]  那我就放開的時候
[00:09:01.320 --> 00:09:03.000]  就去跟那個人理論
[00:09:03.000 --> 00:09:05.320]  就說你這樣做有沒有搞錯
[00:09:05.320 --> 00:09:07.280]  那就出頭了
[00:09:07.280 --> 00:09:08.120]  那結局呢
[00:09:08.120 --> 00:09:10.440]  你看我今天這麼矮小
[00:09:10.440 --> 00:09:12.960]  如果我quote unquote的惡人
[00:09:12.960 --> 00:09:16.120]  實際上都是學校裡面運動的代表隊成員拿牌的
[00:09:16.120 --> 00:09:17.280]  都不太fit
[00:09:17.280 --> 00:09:18.600]  直情大志的
[00:09:18.600 --> 00:09:21.080]  那結局你就知道我肯定是被人打了一頓
[00:09:21.080 --> 00:09:23.640]  那結局更加知道我爸媽是不知道的
[00:09:23.640 --> 00:09:25.440]  那就像我今天說的時候
[00:09:25.440 --> 00:09:27.360]  我爸媽不知為什麼
[00:09:27.360 --> 00:09:30.040]  沒回崇拜了
[00:09:30.040 --> 00:09:31.800]  哎呀點了會有缺席的名字
[00:09:31.800 --> 00:09:32.400]  不好意思
[00:09:32.400 --> 00:09:33.400]  因為我說的時候很緊張
[00:09:33.400 --> 00:09:34.760]  我想我不說這個例子
[00:09:34.760 --> 00:09:35.240]  換一個
[00:09:35.240 --> 00:09:36.800]  免得今晚回家吃飯
[00:09:36.800 --> 00:09:38.400]  就又被人算賬
[00:09:38.400 --> 00:09:39.320]  那麼
[00:09:39.320 --> 00:09:41.160]  自己掩著一件
[00:09:41.160 --> 00:09:45.680]  我們現在叫做欺凌
[00:09:45.680 --> 00:09:46.160]  被欺凌
[00:09:46.160 --> 00:09:47.320]  或者遼人欺凌我
[00:09:47.320 --> 00:09:49.360]  結果就是
[00:09:49.360 --> 00:09:50.280]  出了頭
[00:09:50.280 --> 00:09:51.920]  那就壞了
[00:09:51.920 --> 00:09:53.560]  因為原本我們同學就說
[00:09:53.560 --> 00:09:55.440]  哎呀因為你哇真是
[00:09:55.440 --> 00:09:57.120]  又繼續說他那一段
[00:09:57.120 --> 00:09:59.440]  原來中學時候最喜歡我
[00:09:59.440 --> 00:10:00.200]  你放心
[00:10:00.200 --> 00:10:01.680]  喜歡我被人打了之後
[00:10:01.680 --> 00:10:03.400]  接著都沒什麼發生
[00:10:03.400 --> 00:10:04.400]  最後都沒什麼發生
[00:10:04.400 --> 00:10:06.160]  和那個女孩
[00:10:06.160 --> 00:10:08.960]  但是這個禮拜準備的經文就想回這件事
[00:10:08.960 --> 00:10:11.160]  因為剛剛兩個月前有提起過
[00:10:11.160 --> 00:10:13.760]  就是很難不想回來
[00:10:13.760 --> 00:10:15.000]  原來年幼的我
[00:10:15.000 --> 00:10:16.720]  現在叫年幼了
[00:10:16.720 --> 00:10:18.000]  都會很容易就
[00:10:18.000 --> 00:10:19.160]  心懷不平
[00:10:19.160 --> 00:10:21.320]  強出頭的
[00:10:21.320 --> 00:10:25.040]  那麼年輕人衝動結果即時就
[00:10:25.040 --> 00:10:27.440]  上到惡國
[00:10:27.440 --> 00:10:28.600]  但是我再看回經文
[00:10:28.600 --> 00:10:31.480]  很快會出現一件事就是
[00:10:31.480 --> 00:10:32.840]  聖經是這麼說的
[00:10:32.840 --> 00:10:35.200]  詩人不要為作惡的心懷不平
[00:10:35.200 --> 00:10:35.880]  但是
[00:10:35.880 --> 00:10:37.440]  真是氣定的嘛
[00:10:37.440 --> 00:10:38.760]  為什麼
[00:10:38.760 --> 00:10:39.440]  為什麼要這樣
[00:10:39.440 --> 00:10:40.680]  很自然的問題
[00:10:40.680 --> 00:10:41.320]  你叫我這麼做
[00:10:41.320 --> 00:10:43.000]  我會問為什麼
[00:10:43.000 --> 00:10:43.920]  接著還會問
[00:10:43.920 --> 00:10:44.600]  問完為什麼
[00:10:44.600 --> 00:10:47.240]  那我怎麼辦
[00:10:47.240 --> 00:10:47.840]  明白嗎
[00:10:47.840 --> 00:10:48.400]  問完歪
[00:10:48.400 --> 00:10:48.880]  問敲
[00:10:48.880 --> 00:10:50.120]  很自然的
[00:10:50.120 --> 00:10:50.880]  聖經也很妙
[00:10:50.880 --> 00:10:52.520]  很快第二節
[00:10:52.520 --> 00:10:54.240]  給了第一個答案
[00:10:54.240 --> 00:10:55.280]  因為什麼
[00:10:55.280 --> 00:10:57.560]  他們如草快被割下
[00:10:57.560 --> 00:10:59.760]  又如青菜快要枯乾
[00:10:59.760 --> 00:11:01.520]  很快就搞定了
[00:11:01.520 --> 00:11:02.840]  作惡為非作歹
[00:11:02.840 --> 00:11:05.720]  沒多久就是了
[00:11:05.720 --> 00:11:06.200]  不是啊
[00:11:06.200 --> 00:11:07.880]  剛剛穆斯列先說的那群同學
[00:11:07.880 --> 00:11:09.440]  坐下幾十年過去還在說人家
[00:11:09.440 --> 00:11:10.640]  他飛黃騰達
[00:11:10.640 --> 00:11:12.720]  風山水起的樣子
[00:11:12.720 --> 00:11:13.520]  第一件事就是
[00:11:13.520 --> 00:11:15.640]  由於我經常說一句
[00:11:15.640 --> 00:11:16.080]  弟兄姐妹
[00:11:16.080 --> 00:11:19.040]  你讀的聖經比任何一個聖經作者都多
[00:11:19.040 --> 00:11:21.880]  家裡寫這篇詩的詩人是沒見到
[00:11:21.880 --> 00:11:23.840]  新約彼得的教導的
[00:11:23.840 --> 00:11:24.320]  他說什麼
[00:11:24.320 --> 00:11:25.360]  神漢一日如千年
[00:11:25.360 --> 00:11:27.720]  千年如一日
[00:11:27.720 --> 00:11:30.080]  這個快沒說過是明天早上的
[00:11:30.080 --> 00:11:31.840]  我們人很心急的
[00:11:31.840 --> 00:11:32.240]  你明白嗎
[00:11:32.240 --> 00:11:33.560]  做了老爸經常說我兒子心急
[00:11:33.560 --> 00:11:35.200]  其實自己也心急
[00:11:35.200 --> 00:11:35.920]  當我兒子說
[00:11:35.920 --> 00:11:36.440]  我要馬上
[00:11:36.440 --> 00:11:37.440]  我要現在
[00:11:37.440 --> 00:11:38.240]  有時候有些東西
[00:11:38.240 --> 00:11:39.680]  我們等一天
[00:11:39.680 --> 00:11:40.400]  行啊等你
[00:11:40.400 --> 00:11:41.760]  一個星期都等你
[00:11:41.760 --> 00:11:43.280]  一年開始就不耐煩
[00:11:43.280 --> 00:11:45.960]  但是神漢能看的東西不是這件事
[00:11:45.960 --> 00:11:46.640]  神給的原因
[00:11:46.640 --> 00:11:47.320]  第一個就是
[00:11:47.320 --> 00:11:48.880]  你不要心懷不平
[00:11:48.880 --> 00:11:51.040]  因為他們的結局
[00:11:51.040 --> 00:11:53.160]  我們很清楚知道是怎樣的
[00:11:53.160 --> 00:11:57.040]  我們清楚知道這群人最後會被神剪除的
[00:11:57.040 --> 00:11:58.960]  這是很重要的理由
[00:11:58.960 --> 00:12:00.640]  為什麼我們不需要
[00:12:00.640 --> 00:12:03.520]  當然我們可以再追問下去的理由
[00:12:03.520 --> 00:12:05.800]  但是他直接第一個回應就是
[00:12:05.800 --> 00:12:09.040]  你不需要這麼做
[00:12:09.040 --> 00:12:10.240]  可能會想多一點
[00:12:10.240 --> 00:12:11.200]  為什麼呢
[00:12:11.200 --> 00:12:11.960]  其實
[00:12:11.960 --> 00:12:13.480]  看回第一節的最後
[00:12:13.480 --> 00:12:15.040]  都變得有點暗示
[00:12:15.040 --> 00:12:18.520]  也不要為向那行不義的身出
[00:12:18.520 --> 00:12:19.440]  嫉妒
[00:12:19.440 --> 00:12:21.160]  我怎麼說你也不會覺得嫉妒
[00:12:21.160 --> 00:12:22.280]  妒忌人是一件好事
[00:12:22.280 --> 00:12:24.200]  是不是
[00:12:24.200 --> 00:12:26.320]  原來當我心懷不平的時候
[00:12:26.320 --> 00:12:30.000]  可能有機會就帶來一些嫉妒
[00:12:30.000 --> 00:12:30.760]  甚至因為這樣的緣故
[00:12:30.760 --> 00:12:35.320]  我們要更快地去問完為什麼就問怎麼做
[00:12:35.320 --> 00:12:37.720]  因為神你問我為什麼會剪除他
[00:12:37.720 --> 00:12:38.640]  那我怎麼辦
[00:12:38.640 --> 00:12:40.280]  他繼續這樣
[00:12:40.280 --> 00:12:42.240]  得逞我真是氣死的
[00:12:42.240 --> 00:12:43.480]  那我對付他不動他
[00:12:43.480 --> 00:12:45.720]  我真的頂不住
[00:12:45.720 --> 00:12:48.560]  你看看在聖經第三和第七節的時候
[00:12:48.560 --> 00:12:52.200]  他給了兩個很直接的方向
[00:12:52.200 --> 00:12:55.040]  當你見到很多不公不義的事的時候
[00:12:55.040 --> 00:12:56.040]  原來神給了兩個方向
[00:12:56.040 --> 00:12:57.480]  第一樣東西在第三節
[00:12:57.480 --> 00:13:00.680]  你當倚靠耶和華而行善
[00:13:00.680 --> 00:13:02.480]  第七節說什麼
[00:13:02.480 --> 00:13:04.640]  你當默然倚靠耶和華
[00:13:04.640 --> 00:13:06.160]  耐性等候
[00:13:06.160 --> 00:13:08.400]  原來在整個過程當我們見到
[00:13:08.400 --> 00:13:09.520]  可能是什麼
[00:13:09.520 --> 00:13:11.680]  我以前讀書的地方
[00:13:11.680 --> 00:13:13.840]  可能我們現在上班的地方
[00:13:13.840 --> 00:13:15.880]  或者家裡家族的事情
[00:13:15.880 --> 00:13:17.240]  或者很多不同的東西
[00:13:17.240 --> 00:13:19.160]  我們真的忍不住
[00:13:19.160 --> 00:13:20.720]  這樣都可以發生
[00:13:20.720 --> 00:13:22.320]  但神給了我們兩個答案
[00:13:22.320 --> 00:13:23.120]  第一
[00:13:23.120 --> 00:13:25.640]  你應該靠神行善
[00:13:25.640 --> 00:13:29.320]  靠著神做正正經經要做的好事
[00:13:29.320 --> 00:13:30.680]  第二樣東西
[00:13:30.680 --> 00:13:31.840]  心理質素
[00:13:31.840 --> 00:13:35.320]  我們學會等候
[00:13:35.320 --> 00:13:36.920]  神給了方向給我們
[00:13:36.920 --> 00:13:39.800]  神給了方向給我們
[00:13:39.800 --> 00:13:44.120]  當我們見到這麼多不義的事
[00:13:44.120 --> 00:13:45.320]  在這樣講的過程中
