
[00:00:00.000 --> 00:00:05.000]  首先請同大家誦讀一段聖經,
[00:03:46.000 --> 00:03:48.000]  我有一個目標,
[00:03:48.000 --> 00:03:52.000]  就是要基督在我身上照常顯大。
[00:03:52.000 --> 00:03:53.000]  這是保羅的人生觀,
[00:03:53.000 --> 00:03:54.000]  或者一個偉大的信徒,
[00:03:54.000 --> 00:03:56.000]  一個人生觀就好,
[00:03:56.000 --> 00:03:57.000]  無論我所作任何事情,
[00:03:57.000 --> 00:03:59.000]  在生存著的時候,
[00:03:59.000 --> 00:04:02.000]  縱若有一天要面對死亡的時候,
[00:04:02.000 --> 00:04:03.000]  我都有一個目的,
[00:04:03.000 --> 00:04:07.000]  讓基督在我身上顯大。
[00:04:07.000 --> 00:04:13.000]  那時候用另一句說話說,
[00:04:13.000 --> 00:04:15.000]  「你們或吃或喝,
[00:04:15.000 --> 00:04:17.000]  無論做甚麼,
[00:04:17.000 --> 00:04:26.000]  總要為榮耀神而做。」
[00:04:26.000 --> 00:04:28.000]  早前有一位姊妹,
[00:04:28.000 --> 00:04:31.000]  她太太雷太去安息了,
[00:04:31.000 --> 00:04:34.000]  周圍舉行安息禮拜,
[00:04:34.000 --> 00:04:35.000]  但其實這個安息禮拜,
[00:04:35.000 --> 00:04:40.000]  我以往在教會服侍的時候,
[00:04:40.000 --> 00:04:44.000]  我是很少見到這麼多的街坊來出席的,
[00:04:44.000 --> 00:04:47.000]  因為真的有很多街坊來出席這個安息禮拜,
[00:04:47.000 --> 00:04:52.000]  我覺得好像和街坊主領一個安息禮拜。
[00:04:52.000 --> 00:04:55.000]  但我記得探望她的時候,
[00:04:55.000 --> 00:04:59.000]  她給我們的感覺是很不同,
[00:04:59.000 --> 00:05:01.000]  也是其他身邊的人都見到,
[00:05:01.000 --> 00:05:03.000]  當探望她的時候,
[00:05:03.000 --> 00:05:04.000]  她表現得很平靜,
[00:05:04.000 --> 00:05:07.000]  她說人人都要走這條路,
[00:05:07.000 --> 00:05:08.000]  現在輪到我了,
[00:05:08.000 --> 00:05:11.000]  她說我一切交託給主耶穌,
[00:05:11.000 --> 00:05:14.000]  主耶穌帶我去哪裡,我就去哪裡。
[00:05:14.000 --> 00:05:17.000]  其實可能我們想著探望的人,
[00:05:17.000 --> 00:05:19.000]  去安慰關懷他們的時候,
[00:05:19.000 --> 00:05:20.000]  相反反過來,
[00:05:20.000 --> 00:05:22.000]  她安慰我們,
[00:05:22.000 --> 00:05:23.000]  激勵我們,
[00:05:23.000 --> 00:05:25.000]  她的心可以這麼大,
[00:05:25.000 --> 00:05:27.000]  她面對死亡那一刻,
[00:05:27.000 --> 00:05:28.000]  是很平靜,
[00:05:28.000 --> 00:05:29.000]  很安詳,
[00:05:29.000 --> 00:05:31.000]  因為她有一個人生觀,
[00:05:31.000 --> 00:05:32.000]  就好像保羅那樣,
[00:05:32.000 --> 00:05:34.000]  無論滑身或死,
[00:05:34.000 --> 00:05:37.000]  讓基督在身上顯出來,
[00:05:37.000 --> 00:05:40.000]  當基督的生命在裡面顯出來的時候,
[00:05:40.000 --> 00:05:41.000]  周圍人見得到,
[00:05:41.000 --> 00:05:46.000]  面對死亡這麼難的日子裡面,
[00:05:46.000 --> 00:05:49.000]  但她卻很有一種生命的能力,
[00:05:49.000 --> 00:05:51.000]  很平靜,
[00:05:51.000 --> 00:05:53.000]  很有信心。
[00:05:53.000 --> 00:05:56.000]  保羅在那裡思想,
[00:05:56.000 --> 00:05:59.000]  究竟我留在世界上好,
[00:05:59.000 --> 00:06:01.000]  還是離世與基督徒好呢?
[00:06:01.000 --> 00:06:03.000]  她說我們有兩難,
[00:06:03.000 --> 00:06:06.000]  但在我肉身裡面,
[00:06:06.000 --> 00:06:09.000]  若成就我功夫的果子,
[00:06:09.000 --> 00:06:11.000]  我就不知道該挑選什麼,
[00:06:11.000 --> 00:06:13.000]  我正在兩難之間,
[00:06:13.000 --> 00:06:15.000]  情願離世與基督同在,
[00:06:15.000 --> 00:06:17.000]  這是很得無比的,
[00:06:17.000 --> 00:06:19.000]  而在我最肉身活著,
[00:06:19.000 --> 00:06:21.000]  為你們更要緊。
[00:06:21.000 --> 00:06:24.000]  保羅說離世與基督同在,
[00:06:24.000 --> 00:06:25.000]  離開世界去哪裡?
[00:06:25.000 --> 00:06:27.000]  是和基督一起,
[00:06:27.000 --> 00:06:28.000]  和基督一起,
[00:06:28.000 --> 00:06:30.000]  這個是很得無比的,
[00:06:30.000 --> 00:06:32.000]  比世界上所有的好。
[00:06:32.000 --> 00:06:34.000]  你覺得是不是?
[00:06:34.000 --> 00:06:36.000]  是不是?
[00:06:36.000 --> 00:06:39.000]  但保羅又想,
[00:06:39.000 --> 00:06:41.000]  但我留在世間比較重要,
[00:06:41.000 --> 00:06:43.000]  因為有一群信徒,
[00:06:43.000 --> 00:06:45.000]  需要牧養他們,
[00:06:45.000 --> 00:06:47.000]  需要幫助他們在信心信仰裡面,
[00:06:47.000 --> 00:06:49.000]  得以兼顧、獎項、喜樂,
[00:06:49.000 --> 00:06:53.000]  所以她最終選擇留在世間,
[00:06:53.000 --> 00:06:54.000]  記住,
[00:06:54.000 --> 00:06:56.000]  最終判決她生存與否,
[00:06:56.000 --> 00:06:58.000]  是外關的司法機關,
[00:06:58.000 --> 00:07:00.000]  不過她自己覺得,
[00:07:00.000 --> 00:07:02.000]  樣樣事情都是上帝掌管,
[00:07:02.000 --> 00:07:06.000]  是我和上帝的關係裡面來決定,
[00:07:06.000 --> 00:07:09.000]  保羅說離世與基督同在,
[00:07:09.000 --> 00:07:11.000]  是好得無比,
[00:07:11.000 --> 00:07:13.000]  不過我留在世界上裡面,
[00:07:13.000 --> 00:07:15.000]  有些重要的事我才會完成,
[00:07:15.000 --> 00:07:17.000]  若果這些事完成了,
[00:07:17.000 --> 00:07:19.000]  我就離世與基督同在,
[00:07:19.000 --> 00:07:21.000]  是好得無比。
[00:07:21.000 --> 00:07:23.000]  臨後五章八節這樣說,
[00:07:23.000 --> 00:07:26.000]  保羅說我們坦然無懼,
[00:07:26.000 --> 00:07:31.000]  更願意離開身體與基督同在,
[00:07:31.000 --> 00:07:33.000]  其實保羅說這句話,
[00:07:33.000 --> 00:07:35.000]  離世與基督同在,
[00:07:35.000 --> 00:07:36.000]  是好得無比,
[00:07:36.000 --> 00:07:39.000]  他不是在某處裡面聽到一句說話,
[00:07:39.000 --> 00:07:41.000]  或者有些書本這樣說,
[00:07:41.000 --> 00:07:44.000]  離世與基督同在是一個知識上,
[00:07:44.000 --> 00:07:45.000]  是一個頭腦上的認知,
[00:07:45.000 --> 00:07:46.000]  他不是這樣說,
[00:07:46.000 --> 00:07:48.000]  他而是經歷過,
[00:07:48.000 --> 00:07:50.000]  他是經驗過,
[00:07:50.000 --> 00:07:52.000]  去到一個地方是和基督同在的時候,
[00:07:52.000 --> 00:07:56.000]  他覺得是好得無比。
[00:07:56.000 --> 00:07:58.000]  在聖經裡面,
[00:07:58.000 --> 00:08:01.000]  有幾個詞語都是同義詞,
[00:08:01.000 --> 00:08:04.000]  譬如第三層天,樂園,天堂,新天新地,
[00:08:04.000 --> 00:08:06.000]  都是同義詞。
[00:08:06.000 --> 00:08:07.000]  首先保羅說,
[00:08:07.000 --> 00:08:12.000]  他自己在哥倫多後書十二章三至四節,
[00:08:12.000 --> 00:08:13.000]  他說有一個基督的人,
[00:08:13.000 --> 00:08:15.000]  其實是在說他自己,
[00:08:15.000 --> 00:08:18.000]  他曾經被提到第三層天,
[00:08:18.000 --> 00:08:21.000]  第三層天其實猶太人有時說天有幾層,
[00:08:21.000 --> 00:08:23.000]  有些是三層,有些是幾層。
[00:08:23.000 --> 00:08:24.000]  第三層天,
[00:08:24.000 --> 00:08:25.000]  保羅說是最高的層,
[00:08:25.000 --> 00:08:27.000]  是上帝居住的地方,
[00:08:27.000 --> 00:08:29.000]  上帝臨在的地方。
[00:08:29.000 --> 00:08:30.000]  他說我不知道,
[00:08:30.000 --> 00:08:32.000]  然後在第四節說,
[00:08:32.000 --> 00:08:34.000]  這裡他被提到樂園,
[00:08:34.000 --> 00:08:38.000]  第三層天就是樂園。
[00:08:38.000 --> 00:08:40.000]  這個是猶太人,
[00:08:40.000 --> 00:08:43.000]  古猶太人的時候的宇宙觀,
[00:08:43.000 --> 00:08:45.000]  你見到有紅色三畫,
[00:08:45.000 --> 00:08:46.000]  就是幾層幾層,
[00:08:46.000 --> 00:08:48.000]  第一畫叫紅蒼,
[00:08:48.000 --> 00:08:51.000]  就是我們所見到的天空,
[00:08:51.000 --> 00:08:53.000]  我們現在見到的大氣層,
[00:08:53.000 --> 00:08:54.000]  另一層是豬天,
[00:08:54.000 --> 00:08:57.000]  因為不同猶太人有幾層天,
[00:08:57.000 --> 00:09:00.000]  但豬天最高是天上的天,
[00:09:00.000 --> 00:09:04.000]  即是上帝臨在的地方。
[00:09:04.000 --> 00:09:06.000]  保羅在他心目中見到的第三層天,
[00:09:06.000 --> 00:09:10.000]  就是最高的一層天。
[00:09:10.000 --> 00:09:13.000]  當耶穌基督被釘十字架的時候,
[00:09:13.000 --> 00:09:16.000]  和另外兩個強度一起,
[00:09:16.000 --> 00:09:18.000]  我實在告訴你們,
[00:09:18.000 --> 00:09:22.000]  今日你們要和我在樂園裡。
[00:09:22.000 --> 00:09:25.000]  耶穌說那個強度悔改,
[00:09:25.000 --> 00:09:28.000]  你和我一起在樂園裡,
[00:09:28.000 --> 00:09:31.000]  一個與主同在的地方。
[00:09:31.000 --> 00:09:33.000]  然後聖經亦有一個詞語說,
[00:09:33.000 --> 00:09:35.000]  天堂避得前書三章二十二節,
[00:09:35.000 --> 00:09:37.000]  耶穌已經進入了天堂,
[00:09:37.000 --> 00:09:38.000]  在神的右邊,
[00:09:38.000 --> 00:09:42.000]  眾天使有權並有能的都服從了。
[00:09:42.000 --> 00:09:43.000]  希伯來書九章二十四節,
[00:09:43.000 --> 00:09:46.000]  因基督並不是進入人手所做的聖所,
[00:09:46.000 --> 00:09:48.000]  乃是進入天堂,
[00:09:48.000 --> 00:09:54.000]  如今為我們顯在神前。
[00:09:54.000 --> 00:09:58.000]  彌勢與基督同在的地方是一個樂園,
[00:09:58.000 --> 00:09:59.000]  第三層天,
[00:09:59.000 --> 00:10:00.000]  就是天堂,
[00:10:00.000 --> 00:10:03.000]  一個與主同在的地方。
[00:10:03.000 --> 00:10:05.000]  這是保羅經驗過,
[00:10:05.000 --> 00:10:06.000]  去到那裡,
[00:10:06.000 --> 00:10:07.000]  然後回來告訴別人,
[00:10:07.000 --> 00:10:10.000]  那是一個很得無比的地方。
[00:10:10.000 --> 00:10:13.000]  而啟紹更進一步描述這個地方,
[00:10:13.000 --> 00:10:17.000]  是一個新天新地。
[00:10:17.000 --> 00:10:20.000]  簡單來說第三節說,
[00:10:20.000 --> 00:10:22.000]  神要與人同在,
[00:10:22.000 --> 00:10:24.000]  他們要作他的指紋,
[00:10:24.000 --> 00:10:26.000]  神親自與他們同在,
[00:10:26.000 --> 00:10:27.000]  作他們的神,
[00:10:27.000 --> 00:10:29.000]  神要拆去他們一切的眼淚,
[00:10:29.000 --> 00:10:30.000]  不再有死亡,
[00:10:30.000 --> 00:10:32.000]  不再有悲哀哭號騰動,
[00:10:32.000 --> 00:10:36.000]  因為以前的事都過去了。
[00:10:36.000 --> 00:10:40.000]  那個地方是一個更新的地方,
[00:10:40.000 --> 00:10:42.000]  那個地方不再有死亡,
[00:10:42.000 --> 00:10:44.000]  不再有疾病,
[00:10:44.000 --> 00:10:45.000]  悲哀哭號,
[00:10:45.000 --> 00:10:49.000]  因為這些東西不屬於將來這個新天新地,
[00:10:49.000 --> 00:10:50.000]  這個樂園,
[00:10:50.000 --> 00:10:51.000]  這個天堂裡面。
[00:10:51.000 --> 00:10:52.000]  聽完這樣說,
[00:10:52.000 --> 00:10:54.000]  是不是覺得毫不無比?
[00:10:54.000 --> 00:10:55.000]  是的,
[00:10:55.000 --> 00:10:58.000]  我們人世間真的有很多辛苦的事情,
[00:10:58.000 --> 00:11:00.000]  其中一樣就是面對困難,
[00:11:00.000 --> 00:11:03.000]  又要面對疾病那種艱難。
[00:11:03.000 --> 00:11:06.000]  但聖經裡面還多描述一樣東西,
[00:11:06.000 --> 00:11:08.000]  它不單止說將來要去一個地方,
[00:11:08.000 --> 00:11:09.000]  是一個怎樣的地方,
[00:11:09.000 --> 00:11:10.000]  有主同在的地方,
[00:11:10.000 --> 00:11:11.000]  它更加告訴我們,
[00:11:11.000 --> 00:11:16.000]  將來我們的身體也會改變。
[00:11:16.000 --> 00:11:21.000]  在哥倫多前書15章35-44節,
[00:11:21.000 --> 00:11:23.000]  它說道我們在地上的身體是一個,
[00:11:23.000 --> 00:11:24.000]  但將來復活的身體,
[00:11:24.000 --> 00:11:27.000]  上帝會給我們一個新的形體,
[00:11:27.000 --> 00:11:28.000]  而這個新的形體,
[00:11:28.000 --> 00:11:32.000]  它用一個種子種在地上的一個比喻來說,
[00:11:32.000 --> 00:11:36.000]  總之是一粒種在地上長大化的時候,
[00:11:36.000 --> 00:11:38.000]  開花結果有另一個形態,
[00:11:38.000 --> 00:11:42.000]  將來我們的身體也會改變有新的形態,
[00:11:42.000 --> 00:11:44.000]  埋在地上裡面是衰老的,
[00:11:44.000 --> 00:11:45.000]  是軟弱的,
[00:11:45.000 --> 00:11:47.000]  是血肉的身體,
[00:11:47.000 --> 00:11:48.000]  是會扭壞的身體,
[00:11:48.000 --> 00:11:51.000]  但將來的身體在復活之後,
[00:11:51.000 --> 00:11:52.000]  是一個榮耀的,
[00:11:52.000 --> 00:11:53.000]  強壯的,
[00:11:53.000 --> 00:11:56.000]  是一個屬靈的身體。
[00:11:56.000 --> 00:12:03.000]  因此保羅在皮勒比書3章21節這樣說,
[00:12:03.000 --> 00:12:05.000]  最後那一節他說,
[00:12:05.000 --> 00:12:09.000]  將我們這個卑賤的身體改變形狀,
[00:12:09.000 --> 00:12:13.000]  和他榮耀的身體相似。
[00:12:13.000 --> 00:12:17.000]  將來我們不單止與主同在,
[00:12:17.000 --> 00:12:20.000]  我們身體也會被更新改變。
[00:12:20.000 --> 00:12:21.000]  所以保羅說,
[00:12:21.000 --> 00:12:23.000]  去到與主同在的地方,
[00:12:23.000 --> 00:12:26.000]  是一個好得無比,
[00:12:26.000 --> 00:12:28.000]  不過在人情上,
[00:12:28.000 --> 00:12:31.000]  我們不捨得世間裡面身邊的人,
[00:12:31.000 --> 00:12:36.000]  因為之後就有一段長時間不見了。
[00:12:36.000 --> 00:12:37.000]  他更告訴我們,
[00:12:37.000 --> 00:12:41.000]  將來的地方不單止是我們與主同在的地方,
[00:12:41.000 --> 00:12:43.000]  和讓我們身體更新被改變,
[00:12:43.000 --> 00:12:46.000]  還有萬千的使者那裡,
[00:12:46.000 --> 00:12:51.000]  還有歷世歷代各民各族各方不同的信徒都聚集的地方,
[00:12:51.000 --> 00:12:54.000]  那是一個很熱鬧的地方,
[00:12:54.000 --> 00:12:56.000]  很有氣氛的地方,
[00:12:56.000 --> 00:12:58.000]  不是一個很孤寂,
[00:12:58.000 --> 00:13:00.000]  不是一個受苦的地方。
[00:13:00.000 --> 00:13:01.000]  我記得有一次,
[00:13:01.000 --> 00:13:05.000]  去一位弟兄爸爸去過新一國的喪禮裡面,
[00:13:05.000 --> 00:13:08.000]  弟兄跟我分享一個小事情,
[00:13:08.000 --> 00:13:11.000]  但我覺得挺有注意,
[00:13:11.000 --> 00:13:14.000]  他用道教的儀式,
[00:13:14.000 --> 00:13:17.000]  其中他妹妹問一個師父,
[00:13:17.000 --> 00:13:21.000]  不如師父你幫我算一下我爸爸去了哪裡,
[00:13:21.000 --> 00:13:23.000]  因為掛心嘛。
[00:13:23.000 --> 00:13:25.000]  另一個妹妹聽到之後,
[00:13:25.000 --> 00:13:27.000]  又拉一個師父跟他說,
[00:13:27.000 --> 00:13:30.000]  如果你算到好的就跟他說,
[00:13:30.000 --> 00:13:32.000]  不好的就不要跟他說,
[00:13:32.000 --> 00:13:34.000]  不好就是去到不好的地方,
[00:13:34.000 --> 00:13:35.000]  就是受苦的地方。
[00:13:35.000 --> 00:13:37.000]  但對於我們基督徒來說,
[00:13:37.000 --> 00:13:38.000]  我們不需要掛心,
[00:13:38.000 --> 00:13:41.000]  我們去到的是一個好的地方還是一個不好的地方?
[00:13:41.000 --> 00:13:42.000]  一個好的地方,
[00:13:42.000 --> 00:13:44.000]  好得無比的地方,
[00:13:44.000 --> 00:13:45.000]  一個很熱鬧,
[00:13:45.000 --> 00:13:47.000]  一個不是受苦的地方。
[00:13:47.000 --> 00:13:50.000]  所以基督徒有一種面對死亡,
[00:13:50.000 --> 00:13:53.000]  有時是一份很獨特的能力,
[00:13:53.000 --> 00:13:55.000]  因為他知道他要去哪裡,
[00:13:55.000 --> 00:13:57.000]  有一份很平安的心。
[00:13:57.000 --> 00:13:59.000]  所以曾經聽一位護士裡面,
[00:13:59.000 --> 00:14:01.000]  因為他工作都會接觸很多病人,
[00:14:01.000 --> 00:14:02.000]  有些人會過身,
[00:14:02.000 --> 00:14:04.000]  他自己一個個人的觀察,
[00:14:04.000 --> 00:14:05.000]  他就這樣說,
[00:14:05.000 --> 00:14:10.000]  他說有些信仰的人去面對死亡,
[00:14:10.000 --> 00:14:12.000]  是比較平靜安詳,
[00:14:12.000 --> 00:14:14.000]  但他見到一些沒有信仰的人,
[00:14:14.000 --> 00:14:16.000]  面對死亡的時候就很驚惶,
[00:14:16.000 --> 00:14:18.000]  很慌張。
[00:14:18.000 --> 00:14:20.000]  因為我們有了這個信仰,
[00:14:20.000 --> 00:14:22.000]  因為我們知道去一個什麼地方,
[00:14:22.000 --> 00:14:24.000]  並且耶穌和我們一起同在,
[00:14:24.000 --> 00:14:26.000]  有很多人歷世歷代的信徒,
[00:14:26.000 --> 00:14:28.000]  天使和我們同在,
[00:14:28.000 --> 00:14:30.000]  變成一個更新的身體的時候,
[00:14:30.000 --> 00:14:32.000]  其實那個地方不會令我們驚怕,
[00:14:32.000 --> 00:14:34.000]  不過我最多不捨得,
[00:14:34.000 --> 00:14:37.000]  我最多不捨得我們身邊的人在裡面,
[00:14:37.000 --> 00:14:39.000]  但我知道要走的時候,
[00:14:39.000 --> 00:14:43.000]  我們就安然將自己來交託,
[00:14:43.000 --> 00:14:45.000]  讓主帶領我們。
[00:14:45.000 --> 00:14:47.000]  因著這樣的緣故,
[00:14:47.000 --> 00:14:49.000]  離世與基督同在,
[00:14:49.000 --> 00:14:52.000]  真是好得無比。
[00:14:52.000 --> 00:14:54.000]  這個的確是保羅所說,
[00:14:54.000 --> 00:14:56.000]  亦是他所經歷的,
[00:14:56.000 --> 00:14:58.000]  要告訴我們。
[00:14:58.000 --> 00:15:00.000]  究竟好成怎樣呢?
[00:15:00.000 --> 00:15:02.000]  都是聖經剛才所說的那些。
[00:15:02.000 --> 00:15:06.000]  當我的師母太太四年前過世的時候,
[00:15:06.000 --> 00:15:07.000]  其實那時候都很miss,
[00:15:07.000 --> 00:15:09.000]  她很懷念,
[00:15:09.000 --> 00:15:11.000]  其實我知道她真是在天堂,
[00:15:11.000 --> 00:15:14.000]  我看她的紀事錄都說了天堂的情況,
[00:15:14.000 --> 00:15:16.000]  但她不是說了所有天堂的事情,
[00:15:16.000 --> 00:15:17.000]  只說了一小部分,
[00:15:17.000 --> 00:15:19.000]  究竟天堂怎樣好呢?
[00:15:19.000 --> 00:15:21.000]  有時候都很想掛念的時候,
[00:15:21.000 --> 00:15:23.000]  祈禱神可否讓我見一下祂,
[00:15:23.000 --> 00:15:24.000]  即是做夢,
[00:15:24.000 --> 00:15:25.000]  但沒有的,
[00:15:25.000 --> 00:15:26.000]  但有些人有的,
[00:15:26.000 --> 00:15:28.000]  為何他們有我沒有的?
[00:15:28.000 --> 00:15:32.000]  有時候真是一種這樣的失落在裡面,
[00:15:32.000 --> 00:15:36.000]  都很想知道究竟在天上是怎樣的呢?
[00:15:36.000 --> 00:15:40.000]  但我沒有辦法跨越人與天堂的關係去接觸,
[00:15:40.000 --> 00:15:41.000]  我就祈禱,
[00:15:41.000 --> 00:15:43.000]  但還是沒有。
[00:15:43.000 --> 00:15:46.000]  但這個祈求上是有回應的,
[00:15:46.000 --> 00:15:47.000]  是有回應的,
[00:15:47.000 --> 00:15:48.000]  為何呢?
[00:15:48.000 --> 00:15:51.000]  就是在那段日子的時候,
[00:15:51.000 --> 00:15:54.000]  那麼巧又出了一張DVD在外國,
[00:15:54.000 --> 00:15:58.000]  這張DVD就是這張,
[00:15:58.000 --> 00:16:02.000]  它說到美國其實每天都差不多平均有六百多人,
[00:16:02.000 --> 00:16:04.000]  經歷過一種叫「瀕死經歷」,
[00:16:04.000 --> 00:16:07.000]  然後這張DVD裡面,
[00:16:07.000 --> 00:16:08.000]  即是基督教製作,
[00:16:08.000 --> 00:16:10.000]  就將一些其中很深刻,
[00:16:10.000 --> 00:16:12.000]  都可以認為很實在的真實個案,
[00:16:12.000 --> 00:16:15.000]  拍出來訪問那些人去講,
[00:16:15.000 --> 00:16:17.000]  瀕死經歷意思就是,
[00:16:17.000 --> 00:16:19.000]  有些人可能意外,
[00:16:19.000 --> 00:16:20.000]  醫生斷定他死了,
[00:16:20.000 --> 00:16:22.000]  他的靈魂離開了身體,
[00:16:22.000 --> 00:16:23.000]  去到某些地方,
[00:16:23.000 --> 00:16:26.000]  後來回來就敘述回到那個情況,
[00:16:26.000 --> 00:16:29.000]  其中有些是牧師,
[00:16:29.000 --> 00:16:31.000]  當然有些是信徒,
[00:16:31.000 --> 00:16:32.000]  不同的情況,
[00:16:32.000 --> 00:16:33.000]  他們講了情況,
[00:16:33.000 --> 00:16:37.000]  發覺神好像借這個DVD回應一下我一些的感覺,
[00:16:37.000 --> 00:16:40.000]  原來它裡面有一些很相近的描述,
[00:16:40.000 --> 00:16:42.000]  很多人離開了世界,
[00:16:42.000 --> 00:16:43.000]  即是離開了身體的時候,
