
[00:00:00.000 --> 00:00:02.000]  (主席)風水明文,候定欣姐妹平安。
[00:03:27.400 --> 00:03:28.400]  因為打仗的時候,
[00:03:28.400 --> 00:03:31.400]  阿哈就將米蓋亞囚禁住。
[00:03:31.400 --> 00:03:33.400]  因為打仗的時候,
[00:03:33.400 --> 00:03:35.400]  米蓋亞囚禁住。
[00:03:35.400 --> 00:03:37.400]  如果阿哈不死回來的時候呢?
[00:03:37.400 --> 00:03:39.400]  如果阿哈不死回來的時候呢?
[00:03:39.400 --> 00:03:41.400]  米蓋亞就會死了嘛!
[00:03:41.400 --> 00:03:43.400]  米蓋亞就會死了嘛!
[00:03:43.400 --> 00:03:45.400]  各位聽眾姐妹,
[00:03:45.400 --> 00:03:47.400]  上帝用了三個僕人,
[00:03:47.400 --> 00:03:49.400]  來告訴阿哈,你不行。
[00:03:49.400 --> 00:03:51.400]  上帝用了三個僕人,
[00:03:51.400 --> 00:03:53.400]  來告訴阿哈,你不行。
[00:03:53.400 --> 00:03:55.400]  各位聽眾姐妹,
[00:03:55.400 --> 00:03:57.400]  我們的生命在神的手上。
[00:03:57.400 --> 00:03:59.400]  我們的生命在神的手上。
[00:03:59.400 --> 00:04:01.400]  你走不掉的。
[00:04:01.400 --> 00:04:03.400]  希望能夠獲得,
[00:04:03.400 --> 00:04:05.400]  乖乖地聽上帝的話。
[00:04:05.400 --> 00:04:06.400]  希望能夠獲得,
[00:04:06.400 --> 00:04:08.400]  乖乖地聽上帝的話。
[00:04:08.400 --> 00:04:10.400]  22章其實是一個很精彩的報道。
[00:04:10.400 --> 00:04:12.400]  22章其實是一個很精彩的報道。
[00:04:12.400 --> 00:04:13.400]  22章其實是一個很精彩的報道。
[00:04:13.400 --> 00:04:15.400]  今天的經文是1到25節。
[00:04:15.400 --> 00:04:17.400]  今天的經文是1到25節。
[00:04:17.400 --> 00:04:18.400]  今天的經文是1到25節。
[00:04:18.400 --> 00:04:22.400]  就是以色列人和阿蘭國打仗的前奏。
[00:04:22.400 --> 00:04:23.400]  就是以色列人和阿蘭國打仗的前奏。
[00:04:23.400 --> 00:04:24.400]  就是以色列人和阿蘭國打仗的前奏。
[00:04:24.400 --> 00:04:25.400]  就是以色列人和阿蘭國打仗的前奏。
[00:04:25.400 --> 00:04:27.400]  亞拿王之戰的前奏。
[00:04:27.400 --> 00:04:33.400]  他出了一個人物,叫約沙發。
[00:04:33.400 --> 00:04:37.400]  約沙發這個名字在第15章我們見過一次。
[00:04:37.400 --> 00:04:40.400]  約沙發這個名字在第15章我們見過一次。
[00:04:40.400 --> 00:04:42.400]  就說他繼任他爸爸阿薩,
[00:04:42.400 --> 00:04:43.400]  就說他繼任他爸爸阿薩,
[00:04:43.400 --> 00:04:44.400]  來當猶大王。
[00:04:44.400 --> 00:04:45.400]  來當猶大王。
[00:04:45.400 --> 00:04:48.400]  因為他父親做猶大王。
[00:04:48.400 --> 00:04:49.400]  因為他父親做猶大王。
[00:04:49.400 --> 00:04:50.400]  他的父親叫阿薩。
[00:04:50.400 --> 00:04:51.400]  他的父親叫阿薩。
[00:04:51.400 --> 00:04:52.400]  阿薩。
[00:04:52.400 --> 00:04:54.400]  詩篇裡讀到阿薩的詩,
[00:04:54.400 --> 00:04:57.400]  那個阿薩就是約沙發的爸爸。
[00:04:57.400 --> 00:04:57.400]  詩篇裡讀到阿薩的詩,那個阿薩就是約沙發的爸爸。
[00:04:57.400 --> 00:05:01.400]  詩篇裡讀到阿薩的詩,那個阿薩就是約沙發的爸爸。
[00:05:01.400 --> 00:05:03.400]  詩篇裡有阿薩的詩。
[00:05:03.400 --> 00:05:06.400]  詩篇裡有阿薩的詩。
[00:05:06.400 --> 00:05:07.400]  那個阿薩呢?
[00:05:07.400 --> 00:05:08.400]  那個阿薩呢?
[00:05:08.400 --> 00:05:09.400]  就是約沙發的爸爸。
[00:05:09.400 --> 00:05:11.400]  就是約沙發的父親。
[00:05:11.400 --> 00:05:13.400]  阿薩是一個好君王。
[00:05:13.400 --> 00:05:14.400]  阿薩是一個好君王。
[00:05:14.400 --> 00:05:18.400]  也生了一個很好的,很敬畏上帝的兒子,叫約沙發。
[00:05:18.400 --> 00:05:22.400]  也生了一個很敬畏上帝的兒子,叫約沙發。
[00:05:22.400 --> 00:05:23.400]  這個人是不是在這裡現在才出現?
[00:05:23.400 --> 00:05:24.400]  這個人是不是在這裡現在才出現?
[00:05:24.400 --> 00:05:25.400]  我們先到這裡才出現。
[00:05:25.400 --> 00:05:26.400]  我們先到這裡才出現。
[00:05:26.400 --> 00:05:28.400]  他是一個真正的王。
[00:05:28.400 --> 00:05:29.400]  他是一個真正的王。
[00:05:29.400 --> 00:05:31.400]  真正敬畏耶和華的王。
[00:05:31.400 --> 00:05:33.400]  真正敬畏耶和華的王。
[00:05:33.400 --> 00:05:34.400]  他的出現,
[00:05:34.400 --> 00:05:35.400]  他的出現,
[00:05:35.400 --> 00:05:37.400]  是襯托著這個衰的、蟻的王。
[00:05:37.400 --> 00:05:38.400]  是襯托著這個衰的、蟻的王。
[00:05:38.400 --> 00:05:39.400]  是襯托著這個衰的、蟻的王。
[00:05:39.400 --> 00:05:40.400]  是襯托著這個衰的、蟻的王。
[00:05:40.400 --> 00:05:41.400]  是襯托著這個蟻的王。
[00:05:41.400 --> 00:05:47.400]  但是因為他的出現,就帶出了一個真仙子,叫做欽拉的兒子米蓋亞。
[00:05:47.400 --> 00:05:48.400]  但是因為他的出現,就帶出了一個真仙子,叫做欽拉的兒子米蓋亞。
[00:05:48.400 --> 00:05:52.400]  他帶了一個真的仙子,叫做米蓋亞,
[00:05:52.400 --> 00:05:53.400]  他帶了一個真的仙子,叫做米蓋亞,
[00:05:53.400 --> 00:05:54.400]  就講出真相。
[00:05:54.400 --> 00:05:55.400]  就講出真相。
[00:05:55.400 --> 00:05:57.400]  上帝用雪方的靈,
[00:05:57.400 --> 00:05:58.400]  上帝用雪方的靈,
[00:05:58.400 --> 00:05:59.400]  撒地與所方的靈,
[00:05:59.400 --> 00:06:00.400]  撒地與所方的靈,
[00:06:00.400 --> 00:06:01.400]  進到眾仙子的口,
[00:06:01.400 --> 00:06:02.400]  進到眾仙子的口,
[00:06:02.400 --> 00:06:03.400]  進到眾仙子的口,
[00:06:03.400 --> 00:06:06.400]  講了亞哈喜歡聽的預言,
[00:06:06.400 --> 00:06:10.400]  講了亞哈喜歡聽的預言,
[00:06:10.400 --> 00:06:16.400]  引誘亞哈出戰亞蘭國,
[00:06:16.400 --> 00:06:18.400]  然後死在戰場,
[00:06:18.400 --> 00:06:19.400]  然後死在戰場,
[00:06:19.400 --> 00:06:25.400]  因為耶和華已經命定降服於亞哈,
[00:06:25.400 --> 00:06:26.400]  因為耶和華已經命定降服於亞哈,
[00:06:26.400 --> 00:06:27.400]  這就是23節。
[00:06:27.400 --> 00:06:28.400]  這就是23節。
[00:06:28.400 --> 00:06:31.400]  果定是要看到亞哈一生邪惡,
[00:06:31.400 --> 00:06:33.400]  果定是要看到亞哈一生邪惡,
[00:06:33.400 --> 00:06:36.400]  從來不喜歡聽真仙子講話,
[00:06:36.400 --> 00:06:38.400]  從來不喜歡聽真仙子講話,
[00:06:38.400 --> 00:06:41.400]  只喜歡聽假仙子聽他喜歡講的話,
[00:06:41.400 --> 00:06:46.400]  只喜歡聽假仙子說他所真意聽的話,
[00:06:46.400 --> 00:06:49.400]  雖然有真仙子講了真話,
[00:06:49.400 --> 00:06:50.400]  雖然有真仙子講了真相,
[00:06:50.400 --> 00:06:51.400]  雖然有真仙子講了真相,
[00:06:51.400 --> 00:06:52.400]  亞哈不信,
[00:06:52.400 --> 00:06:53.400]  亞哈不信,
[00:06:53.400 --> 00:06:54.400]  決定披瓜上陣,
[00:06:54.400 --> 00:06:56.400]  決定披瓜上陣,
[00:06:56.400 --> 00:06:59.400]  其實亞哈這一世人一世都很運氣,
[00:06:59.400 --> 00:07:00.400]  其實亞哈這一世人一世都很運氣,
[00:07:00.400 --> 00:07:01.400]  其實亞哈這一世人一世都很運氣,
[00:07:01.400 --> 00:07:02.400]  亞哈這一世人一世都很運氣,
[00:07:02.400 --> 00:07:03.400]  他在位19年,
[00:07:03.400 --> 00:07:04.400]  他在位19年,
[00:07:04.400 --> 00:07:05.400]  他在位19年,
[00:07:05.400 --> 00:07:06.400]  他的父親是幾年,
[00:07:06.400 --> 00:07:07.400]  他的父親是幾年,
[00:07:07.400 --> 00:07:08.400]  他的父親是幾年,
[00:07:08.400 --> 00:07:09.400]  只有幾年,
[00:07:09.400 --> 00:07:10.400]  只有幾年,
[00:07:10.400 --> 00:07:11.400]  爸爸之前的王呢?
[00:07:11.400 --> 00:07:12.400]  爸爸之前的王呢?
[00:07:12.400 --> 00:07:13.400]  父親之前的王呢?
[00:07:13.400 --> 00:07:14.400]  父親之前的王呢?
[00:07:14.400 --> 00:07:16.400]  過一兩年就不被人推翻了,
[00:07:16.400 --> 00:07:17.400]  過一兩年就不被人推翻了,
[00:07:17.400 --> 00:07:18.400]  過一兩年就不被人推翻了,
[00:07:18.400 --> 00:07:19.400]  過一兩年就不被人推翻了,
[00:07:19.400 --> 00:07:20.400]  就是一兩年就被人推翻了,
[00:07:20.400 --> 00:07:21.400]  就是一兩年就被人推翻了,
[00:07:21.400 --> 00:07:22.400]  亞哈自以為聰明,
[00:07:22.400 --> 00:07:23.400]  亞哈自以為聰明,
[00:07:23.400 --> 00:07:24.400]  亞哈自以為聰明,
[00:07:24.400 --> 00:07:25.400]  亞哈自以為聰明,
[00:07:25.400 --> 00:07:26.400]  我聰明,
[00:07:26.400 --> 00:07:27.400]  我聰明,
[00:07:27.400 --> 00:07:28.400]  我外交強,
[00:07:28.400 --> 00:07:29.400]  我外交強,
[00:07:29.400 --> 00:07:30.400]  我外交強,
[00:07:30.400 --> 00:07:31.400]  所以說,
[00:07:31.400 --> 00:07:32.400]  靈國的公主,
[00:07:32.400 --> 00:07:33.400]  我都選了這個老婆,
[00:07:33.400 --> 00:07:34.400]  你剛才說的是誰?
[00:07:34.400 --> 00:07:35.400]  你知道我說的是誰嗎?
[00:07:35.400 --> 00:07:36.400]  你知道我說的是誰嗎?
[00:07:36.400 --> 00:07:37.400]  耶西別嗎?
[00:07:37.400 --> 00:07:38.400]  耶西別,
[00:07:38.400 --> 00:07:39.400]  是格雷各國的公主嗎?
[00:07:39.400 --> 00:07:40.400]  是格雷各國的公主嗎?
[00:07:40.400 --> 00:07:41.400]  是格雷各國的公主嗎?
[00:07:41.400 --> 00:07:42.400]  是格雷各國的公主嗎?
[00:07:42.400 --> 00:07:43.400]  格雷各國的公主,
[00:07:43.400 --> 00:07:44.400]  格雷各國的公主,
[00:07:44.400 --> 00:07:45.400]  靈國的公主,
[00:07:45.400 --> 00:07:46.400]  靈國的公主,
[00:07:46.400 --> 00:07:47.400]  三年前呢?
[00:07:47.400 --> 00:07:48.400]  三年前呢?
[00:07:48.400 --> 00:07:49.400]  我打贏兩場仗,
[00:07:49.400 --> 00:07:50.400]  我打贏兩場仗,
[00:07:50.400 --> 00:07:51.400]  我打贏兩場仗,
[00:07:51.400 --> 00:07:52.400]  我不是嗎?
[00:07:52.400 --> 00:07:53.400]  我了不起嗎?
[00:07:53.400 --> 00:07:54.400]  我了不起嗎?
[00:07:54.400 --> 00:07:55.400]  各位靈媒,
[00:07:55.400 --> 00:07:57.400]  如果你有熟齡眼光看的話,
[00:07:57.400 --> 00:07:59.400]  如果你有熟齡眼光看的話,
[00:07:59.400 --> 00:08:04.400]  其實他打贏仗是上帝幫他的,
[00:08:04.400 --> 00:08:05.400]  他打贏了四次仗,
[00:08:05.400 --> 00:08:07.400]  因為上帝幫他,
[00:08:07.400 --> 00:08:10.400]  因為上帝看顧以色列民,
[00:08:10.400 --> 00:08:12.400]  因為上帝看顧以色列民,
[00:08:12.400 --> 00:08:16.400]  所以就順帶大起了這個阿蝦,
[00:08:16.400 --> 00:08:18.400]  就順帶大起了這個阿蝦,
[00:08:18.400 --> 00:08:20.400]  他就以為自己威水,
[00:08:20.400 --> 00:08:22.400]  他就以為自己了不起,
[00:08:22.400 --> 00:08:23.400]  各位靈媒,
[00:08:23.400 --> 00:08:24.400]  各位地形智慧,
[00:08:24.400 --> 00:08:28.400]  我們看事情要看清楚,
[00:08:28.400 --> 00:08:29.400]  我們要看清楚,
[00:08:29.400 --> 00:08:32.400]  很多時候是上帝的恩典,
[00:08:32.400 --> 00:08:35.400]  我們就以為自己威水,
[00:08:35.400 --> 00:08:36.400]  我們就以為自己了不起,
[00:08:36.400 --> 00:08:37.400]  這是阿蝦,
[00:08:37.400 --> 00:08:38.400]  這是阿蝦,
[00:08:38.400 --> 00:08:42.400]  他一生沒有感恩圖報,
[00:08:42.400 --> 00:08:44.400]  他現在來到了,
[00:08:44.400 --> 00:08:49.400]  他做了一生最後一個冒險,
[00:08:49.400 --> 00:08:51.400]  打仗,
[00:08:51.400 --> 00:09:01.400]  在這22章顯露他一生不變的取向,
[00:09:01.400 --> 00:09:03.400]  這是肉翻譯英文,
[00:09:03.400 --> 00:09:06.400]  這句話叫什麼取向呢?
[00:09:06.400 --> 00:09:08.400]  He never changes his disposition,
[00:09:08.400 --> 00:09:13.400]  他喜歡的東西他永遠沒有改變,
[00:09:13.400 --> 00:09:18.400]  他不喜歡的東西也永遠沒有改變,
[00:09:18.400 --> 00:09:22.400]  他一生不喜歡聽真心話,
[00:09:22.400 --> 00:09:25.400]  他一生不喜歡聽真心話,
[00:09:25.400 --> 00:09:27.400]  他一生就狡詐,
[00:09:27.400 --> 00:09:29.400]  他一生都是狡詐,
[00:09:29.400 --> 00:09:32.400]  在22章你會看到他不聽真心話,
[00:09:32.400 --> 00:09:34.400]  不信,不單止不聽,不信,
[00:09:34.400 --> 00:09:37.400]  他在22章你會看到他不但不聽真心話,
[00:09:37.400 --> 00:09:39.400]  在戰場上除了一件王袍,
[00:09:39.400 --> 00:09:44.400]  除了一件普通兵士的軍裝,
[00:09:44.400 --> 00:09:46.400]  一樣被人射死,
[00:09:46.400 --> 00:09:48.400]  除了一件王袍,
[00:09:48.400 --> 00:09:50.400]  他一樣被人射死,
[00:09:50.400 --> 00:09:52.400]  他狡詐,
[00:09:52.400 --> 00:09:53.400]  他很狡猾,
[00:09:53.400 --> 00:09:57.400]  敵兵只是來駐他的親家,
[00:09:57.400 --> 00:10:00.400]  他只想要虐殺法,
[00:10:00.400 --> 00:10:03.400]  讓敵人來攻擊他的親家,
[00:10:03.400 --> 00:10:04.400]  虐殺法,
[00:10:04.400 --> 00:10:06.400]  虐殺法怎樣去親家,
[00:10:06.400 --> 00:10:07.400]  我等一下就交代了,
[00:10:07.400 --> 00:10:08.400]  如何去親家,
[00:10:08.400 --> 00:10:10.400]  我等一下會交代,
[00:10:10.400 --> 00:10:12.400]  現在本文有幾點,
[00:10:12.400 --> 00:10:13.400]  第一點是,
[00:10:13.400 --> 00:10:15.400]  阿蘭衰敗,
[00:10:15.400 --> 00:10:16.400]  阿蘭衰敗,
[00:10:16.400 --> 00:10:18.400]  仍然扣押激烈的拉莫,
[00:10:18.400 --> 00:10:20.400]  仍然扣押激烈的拉莫,
[00:10:20.400 --> 00:10:23.400]  阿哈約同了猶大王虐殺法,
[00:10:23.400 --> 00:10:25.400]  阿哈約同了猶大王虐殺法,
[00:10:25.400 --> 00:10:29.400]  但是虐殺法他說我們先要求問耶和華,
[00:10:29.400 --> 00:10:32.400]  耶和華說我們要先求問耶和華,
[00:10:32.400 --> 00:10:34.400]  這是一到五節,
[00:10:34.400 --> 00:10:36.400]  這是一到五節,
[00:10:36.400 --> 00:10:40.400]  上次在20章,
[00:10:40.400 --> 00:10:42.400]  在阿佛的地方,
[00:10:42.400 --> 00:10:45.400]  阿哈打贏了仗,
[00:10:45.400 --> 00:10:48.400]  上次在阿佛打贏了一場戰,
[00:10:48.400 --> 00:10:50.400]  換來三年的和平,
[00:10:50.400 --> 00:10:52.400]  換來三年的和平,
[00:10:52.400 --> 00:10:54.400]  大家記得在打仗的最後,
[00:10:54.400 --> 00:10:58.400]  阿哈和變態黨簽了和約,
[00:10:58.400 --> 00:11:00.400]  上次打完戰以後,
[00:11:00.400 --> 00:11:02.400]  亞哈和變態黨簽了和約,
[00:11:02.400 --> 00:11:07.400]  我相信和約包括了要歸還在約旦河東,
[00:11:07.400 --> 00:11:12.400]  加利利海東南三十里的基烈拉莫,
[00:11:12.400 --> 00:11:16.400]  我相信和約包括了要歸還在約旦河東,
[00:11:16.400 --> 00:11:20.400]  加利利海東南三十里的基烈拉莫,
[00:11:20.400 --> 00:11:24.400]  變態黨還嗎?
[00:11:24.400 --> 00:11:25.400]  變態黨還嗎?
[00:11:25.400 --> 00:11:26.400]  不還,
[00:11:26.400 --> 00:11:30.400]  證明你三年前和他簽的是一件蠢事,
[00:11:30.400 --> 00:11:32.400]  證明你三年前和他簽的是一件蠢事,
[00:11:32.400 --> 00:11:38.400]  還有先知門徒責備他甚對,
[00:11:38.400 --> 00:11:43.400]  基烈拉莫屬於以色列加德派,
[00:11:43.400 --> 00:11:47.400]  基烈拉莫屬於以色列加德派,
[00:11:47.400 --> 00:11:48.400]  我再說一次,
[00:11:48.400 --> 00:11:49.400]  基烈拉莫屬於以色列加德派,
[00:11:49.400 --> 00:11:50.400]  在約旦河東,
[00:11:50.400 --> 00:11:52.400]  在約旦河東,
[00:11:52.400 --> 00:11:55.400]  加利利海東南三十里,
[00:11:55.400 --> 00:12:00.400]  加利利海東南三十里,
[00:12:00.400 --> 00:12:06.400]  也是所羅門十二個稅區之一,
[00:12:06.400 --> 00:12:11.400]  也是所羅門十二個稅區之一,
[00:12:11.400 --> 00:12:17.400]  阿哈王看見拿不回心有不甘,
[00:12:17.400 --> 00:12:20.400]  阿哈王看見拿不回心有不甘,
[00:12:20.400 --> 00:12:21.400]  各位聽眾,
[00:12:21.400 --> 00:12:24.400]  他想拿回自己的地方,
[00:12:24.400 --> 00:12:25.400]  沒有不對的地方,
[00:12:25.400 --> 00:12:27.400]  他想拿回自己的地方,
[00:12:27.400 --> 00:12:28.400]  他沒有什麼不對之處,
[00:12:28.400 --> 00:12:32.400]  你記不記得其實這個變哈達有三十二個馬,
[00:12:32.400 --> 00:12:33.400]  三十二個馬仔,
[00:12:33.400 --> 00:12:34.400]  三十二個王跟著他,
[00:12:34.400 --> 00:12:38.400]  變哈達有三十二個王跟隨他,
[00:12:38.400 --> 00:12:40.400]  他怕自己打不過,
[00:12:40.400 --> 00:12:41.400]  他怕自己打不過,
[00:12:41.400 --> 00:12:44.400]  就請猶大王約沙化加盟,
[00:12:44.400 --> 00:12:47.400]  就請猶大王約沙化加盟,
[00:12:47.400 --> 00:12:48.400]  為什麼他們這麼好,
[00:12:48.400 --> 00:12:49.400]  為什麼他們這麼友好呢?
[00:12:49.400 --> 00:12:51.400]  為什麼他們這麼友好呢?
[00:12:51.400 --> 00:12:56.400]  在十五章你見到以色列和猶大打仗,
[00:12:56.400 --> 00:13:01.400]  在十五章你見到以色列和猶大打仗,
[00:13:01.400 --> 00:13:02.400]  為什麼現在不打?
[00:13:02.400 --> 00:13:03.400]  為什麼現在不打?
[00:13:03.400 --> 00:13:04.400]  還這麼友好呢?
[00:13:04.400 --> 00:13:05.400]  還這麼友好呢?
[00:13:05.400 --> 00:13:09.400]  還請他一齊對抗變哈達呢?
[00:13:09.400 --> 00:13:15.400]  為什麼這次請他一齊對抗變哈達呢?
[00:13:15.400 --> 00:13:16.400]  有沒有想過為什麼?
[00:13:16.400 --> 00:13:19.400]  有沒有想過為什麼?
[00:13:19.400 --> 00:13:23.400]  我相信是因為北角頻頻援軍亡,
[00:13:23.400 --> 00:13:26.400]  我相信是因為北角頻頻援軍亡,
[00:13:26.400 --> 00:13:31.400]  所以自己兄弟不要打了,
[00:13:31.400 --> 00:13:33.400]  我們不如友好,
[00:13:33.400 --> 00:13:35.400]  我們不如友好,
[00:13:35.400 --> 00:13:36.400]  他怎麼和好呢?
[00:13:36.400 --> 00:13:37.400]  他怎麼和好呢?
[00:13:37.400 --> 00:13:38.400]  他怎麼和好呢?
[00:13:38.400 --> 00:13:41.400]  剛才我說阿哈王和約沙化是親家,
[00:13:41.400 --> 00:13:45.400]  剛才我說阿哈王和約沙化是親家,
[00:13:45.400 --> 00:13:48.400]  中國人的名稱是親家,
[00:13:48.400 --> 00:13:57.400]  也就是說阿哈王的女兒嫁給約沙化的兒子,
[00:13:57.400 --> 00:13:58.400]  也就是說阿哈王的女兒嫁給約沙化的兒子,
[00:13:58.400 --> 00:13:59.400]  是不是親家?
[00:13:59.400 --> 00:14:00.400]  是不是親家?
[00:14:00.400 --> 00:14:02.400]  他們的兒女結婚了嘛,
[00:14:02.400 --> 00:14:03.400]  他們的兒女結婚了嘛,
[00:14:03.400 --> 00:14:04.400]  他們的兒女結婚了嘛,
[00:14:04.400 --> 00:14:05.400]  這兩個是親家來的,
[00:14:05.400 --> 00:14:06.400]  這兩個是親家來的,
[00:14:06.400 --> 00:14:07.400]  這兩個是親家來的,
[00:14:07.400 --> 00:14:08.400]  你明白約沙化是好朋友,
[00:14:08.400 --> 00:14:09.400]  你明白約沙化是好朋友,
[00:14:09.400 --> 00:14:11.400]  所以你明白為什麼這麼友好,
[00:14:11.400 --> 00:14:12.400]  所以你明白為什麼這麼友好,
[00:14:12.400 --> 00:14:13.400]  所以你見到第二節,
[00:14:13.400 --> 00:14:14.400]  所以你見到第二節,
[00:14:14.400 --> 00:14:15.400]  所以你見到第二節,
[00:14:15.400 --> 00:14:21.400]  約沙化應邀去薩瑪利亞見以色列皇帝,
[00:14:21.400 --> 00:14:22.400]  約沙化應邀去薩瑪利亞見以色列皇帝,
