
[00:00:00.000 --> 00:00:00.880]  很感恩
[00:03:46.640 --> 00:03:50.280]  這件事情我們可以運用在我們的家庭裡面
[00:03:50.280 --> 00:03:52.000]  親子的關係
[00:03:52.000 --> 00:03:53.120]  在職場裡面
[00:03:53.120 --> 00:03:55.680]  跟你的下屬、同事的關係等等
[00:03:55.680 --> 00:03:58.160]  都可以帶來一個相形的局面
[00:03:58.160 --> 00:04:00.160]  今天我們就看看耶穌
[00:04:00.160 --> 00:04:02.520]  怎麼去改變拿檀月的生命
[00:04:02.520 --> 00:04:03.880]  就是去欣賞
[00:04:03.880 --> 00:04:05.520]  去建立拿檀月的生命
[00:04:05.520 --> 00:04:08.440]  在剛才我們讀的那段經文
[00:04:08.440 --> 00:04:11.520]  在《讓方一章》四十至五十一節
[00:04:11.520 --> 00:04:14.720]  因為我們現在不方便
[00:04:14.720 --> 00:04:17.200]  有聖經在椅子底下
[00:04:17.200 --> 00:04:18.400]  因為疫情關係
[00:04:18.400 --> 00:04:21.440]  所以我鼓勵大家可能要自己帶聖經
[00:04:21.440 --> 00:04:24.440]  或者你的手機上也有聖經
[00:04:24.440 --> 00:04:27.760]  我也不能夠每一節經文都放出來
[00:04:27.760 --> 00:04:32.320]  如果大家剛才對《讓方一章》有些概念的話
[00:04:32.320 --> 00:04:34.080]  其實記載了耶穌
[00:04:34.080 --> 00:04:35.840]  一口氣記載了耶穌
[00:04:35.840 --> 00:04:37.760]  呼召了五個門徒
[00:04:37.760 --> 00:04:40.320]  可能你怎麼數到五個門徒
[00:04:40.320 --> 00:04:43.320]  看回聖經我不能夠太細節說了
[00:04:43.320 --> 00:04:45.240]  因為後面還有很多東西想和大家分享
[00:04:45.240 --> 00:04:48.440]  在這五個門徒裡面分別有安德烈
[00:04:48.440 --> 00:04:49.600]  約翰
[00:04:49.600 --> 00:04:51.960]  其實約翰是沒有出名的
[00:04:51.960 --> 00:04:54.720]  整本《讓方一章》約翰都不把自己出名
[00:04:54.720 --> 00:04:56.240]  所以那個人就是約翰
[00:04:56.240 --> 00:04:57.160]  不出名的那個
[00:04:57.160 --> 00:04:58.800]  第二就呼召了彼得
[00:04:58.800 --> 00:05:01.280]  耶穌直接改了彼得的名字叫基伐
[00:05:01.280 --> 00:05:03.120]  接著又有肥力出現
[00:05:03.120 --> 00:05:05.360]  肥力就引戒拿檀去見耶穌
[00:05:05.360 --> 00:05:07.240]  這個就是我想講今天的故事
[00:05:08.400 --> 00:05:11.880]  當中的門徒一個一個見到耶穌之後
[00:05:11.880 --> 00:05:13.320]  都被耶穌呼召
[00:05:13.320 --> 00:05:15.160]  也都認出了耶穌的身份
[00:05:15.160 --> 00:05:16.640]  其中有人認出
[00:05:16.640 --> 00:05:18.080]  耶穌你就是理賽亞
[00:05:18.080 --> 00:05:18.880]  就是基督
[00:05:18.880 --> 00:05:20.360]  更加有人認出
[00:05:20.360 --> 00:05:21.600]  耶穌你就是神的兒子
[00:05:21.600 --> 00:05:22.480]  以色列的王
[00:05:22.480 --> 00:05:25.000]  而最凸顯的
[00:05:25.000 --> 00:05:29.880]  在呼召門徒這五個門徒裡面
[00:05:29.880 --> 00:05:30.960]  最凸顯的
[00:05:30.960 --> 00:05:32.200]  反而是拿檀頁
[00:05:32.200 --> 00:05:34.320]  拿檀這個名字叫做神的禮物
[00:05:34.320 --> 00:05:35.680]  或者神的賜予
[00:05:35.680 --> 00:05:37.840]  我們教的團體叫做拿檀頁
[00:05:38.800 --> 00:05:41.760]  有人說十二門徒裡面很少聽到拿檀頁
[00:05:41.760 --> 00:05:43.280]  就是約翰方出現的
[00:05:43.280 --> 00:05:45.240]  有些人猜測
[00:05:45.240 --> 00:05:48.040]  可能拿檀頁就是巴多萊米
[00:05:48.040 --> 00:05:50.360]  只不過在不同方書裡面都有不同的記載
[00:05:50.360 --> 00:05:51.680]  譬如馬太
[00:05:51.680 --> 00:05:54.680]  有些方書就記載十二門徒馬太
[00:05:54.680 --> 00:05:58.000]  有些方書就記載利美
[00:05:58.000 --> 00:05:59.480]  所以都不出奇的
[00:05:59.480 --> 00:06:01.160]  同一個人的名字可能不同
[00:06:01.160 --> 00:06:03.000]  好像彼得又叫基伐
[00:06:03.000 --> 00:06:06.640]  究竟拿檀頁和另外四個門徒
[00:06:06.640 --> 00:06:08.280]  在這裡的記載有什麼不同呢?
[00:06:08.560 --> 00:06:11.240]  他認出了多兩個耶穌的身份
[00:06:11.240 --> 00:06:12.400]  就像我剛才所說
[00:06:12.400 --> 00:06:14.920]  他認出了耶穌就是神的兒子
[00:06:14.920 --> 00:06:15.920]  以積烈的和
[00:06:15.920 --> 00:06:20.480]  不過你要留意經文
[00:06:20.480 --> 00:06:22.560]  剛才的經文還沒讀完
[00:06:22.560 --> 00:06:27.360]  他不是因為耶穌欣賞拿檀頁
[00:06:27.360 --> 00:06:29.960]  所以拿檀頁認出了耶穌的身份
[00:06:29.960 --> 00:06:31.320]  我講錯了
[00:06:31.320 --> 00:06:32.280]  應該反過來
[00:06:32.280 --> 00:06:36.600]  應該說不是他認出了耶穌的身份
[00:06:36.600 --> 00:06:38.000]  所以耶穌欣賞他
[00:06:38.000 --> 00:06:39.120]  而是反過來
[00:06:39.120 --> 00:06:41.200]  耶穌先欣賞了拿檀頁
[00:06:41.200 --> 00:06:43.960]  拿檀頁先認出了耶穌的身份
[00:06:43.960 --> 00:06:45.520]  所以可想而知
[00:06:45.520 --> 00:06:47.560]  當一個人被欣賞的時候
[00:06:47.560 --> 00:06:48.560]  建立了之後
[00:06:48.560 --> 00:06:51.040]  他的生命就明亮了
[00:06:51.040 --> 00:06:52.920]  他的優點就被發揮了
[00:06:52.920 --> 00:06:55.360]  他就認出了耶穌真正的身份
[00:06:55.360 --> 00:06:57.520]  詳細一點在這裡接著會講
[00:06:57.520 --> 00:07:00.840]  突然間沒有了
[00:07:00.840 --> 00:07:02.840]  是不是出了?
[00:07:02.840 --> 00:07:04.960]  出不了下一頁,幫我
[00:07:04.960 --> 00:07:07.240]  好
[00:07:08.000 --> 00:07:09.760]  那麼我們先看看
[00:07:09.760 --> 00:07:11.200]  究竟欣賞
[00:07:11.200 --> 00:07:13.600]  怎樣對人有祝福呢?
[00:07:13.600 --> 00:07:17.960]  原來欣賞是能夠發現一個人的創造性的自我
[00:07:17.960 --> 00:07:21.960]  這個自我不是指自私、顧自己
[00:07:21.960 --> 00:07:23.760]  那種罪性的自我
[00:07:23.760 --> 00:07:27.200]  而是上帝創造生命的人的主
[00:07:27.200 --> 00:07:29.560]  我們每個人在上帝生命都有一個
[00:07:29.560 --> 00:07:31.640]  生命的創造性的自我的
[00:07:31.640 --> 00:07:33.120]  只是被罪侮畏了
[00:07:33.120 --> 00:07:35.560]  但是當你能夠欣賞別人的時候
[00:07:35.760 --> 00:07:39.400]  你就能夠幫那個人找回自己的才剛
[00:07:39.400 --> 00:07:41.240]  找回自己的好的品格
[00:07:41.240 --> 00:07:45.360]  他就能夠找回上帝所創造他的生命的自我
[00:07:45.360 --> 00:07:46.800]  每個人都有的
[00:07:46.800 --> 00:07:50.760]  因為我們每個人都有自己的才剛、恩賜能力
[00:07:50.760 --> 00:07:53.680]  我們每個人都是需要被發掘出來的
[00:07:53.680 --> 00:07:57.200]  上帝有很多禮物在我們生命當中
[00:07:57.200 --> 00:07:59.040]  如果你發現不到的話
[00:07:59.040 --> 00:08:01.520]  我們就要靠著去欣賞別人
[00:08:01.520 --> 00:08:04.240]  以致讓那個人能夠找回自己的自我
[00:08:04.360 --> 00:08:06.520]  這是第一點,助人發現自我
[00:08:06.520 --> 00:08:07.840]  第二點呢
[00:08:07.840 --> 00:08:09.200]  你欣賞別人
[00:08:09.200 --> 00:08:11.880]  其實是能夠強化別人的優點的
[00:08:11.880 --> 00:08:13.440]  這張照片的是誰呢?
[00:08:13.440 --> 00:08:15.400]  這個人就是Peter Drucker
[00:08:15.400 --> 00:08:17.480]  彼得·杜拉克
[00:08:17.480 --> 00:08:19.080]  有讀管理的人一定會認識他
[00:08:19.080 --> 00:08:20.800]  他就是現代管理學之父
[00:08:20.800 --> 00:08:22.400]  他強調
[00:08:22.400 --> 00:08:24.360]  要發揮別人的優點
[00:08:24.360 --> 00:08:28.360]  比改善別人的弱點更重要
[00:08:28.360 --> 00:08:29.280]  不知道大家明白我的意思
[00:08:29.280 --> 00:08:30.360]  我們很多時候都會
[00:08:30.360 --> 00:08:31.960]  我們有什麼弱項
[00:08:31.960 --> 00:08:33.760]  我要改善它,不准有弱項
[00:08:33.920 --> 00:08:35.040]  不准你有弱項的
[00:08:35.040 --> 00:08:36.360]  哪裡有人愚昧的
[00:08:36.360 --> 00:08:38.240]  反而你有一些強項
[00:08:38.240 --> 00:08:39.480]  你好的發揮呢
[00:08:39.480 --> 00:08:42.240]  你更加能夠得勝
[00:08:42.240 --> 00:08:43.520]  更加能夠做好
[00:08:43.520 --> 00:08:46.800]  很多人都比較熟悉自己不擅長的事
[00:08:46.800 --> 00:08:49.280]  但未必能夠掌握自己的優點
[00:08:49.280 --> 00:08:51.040]  當你被人欣賞
[00:08:51.040 --> 00:08:52.240]  或者你欣賞別人的時候
[00:08:52.240 --> 00:08:54.880]  你就能夠讓他知道自己有什麼優點
[00:08:54.880 --> 00:08:55.960]  然後強化
[00:08:55.960 --> 00:08:58.400]  當你多些稱讚他的優點呢
[00:08:58.400 --> 00:09:00.520]  就好像倒水
[00:09:00.520 --> 00:09:01.280]  什麼叫倒水呢?
[00:09:01.280 --> 00:09:02.720]  就好像淋花那樣
[00:09:03.240 --> 00:09:04.200]  倒水會怎樣呢?
[00:09:04.200 --> 00:09:05.840]  那些花當然不會太多
[00:09:05.840 --> 00:09:07.960]  適當地灌水
[00:09:07.960 --> 00:09:09.480]  這樣就能夠生長
[00:09:09.480 --> 00:09:10.920]  你多些稱讚他
[00:09:10.920 --> 00:09:13.440]  你的優點就能夠繼續成長
[00:09:13.440 --> 00:09:14.680]  繼續強化下去
[00:09:14.680 --> 00:09:16.280]  所以多些欣賞別人
[00:09:16.280 --> 00:09:17.960]  就能夠強化別人的優點
[00:09:17.960 --> 00:09:19.480]  第三
[00:09:19.480 --> 00:09:23.280]  欣賞能夠令人變得更加成熟
[00:09:23.280 --> 00:09:25.160]  能夠糾正錯誤
[00:09:25.160 --> 00:09:26.440]  更新成熟
[00:09:26.440 --> 00:09:27.240]  為什麼呢?
[00:09:27.240 --> 00:09:28.800]  我們中國人經常都會這樣說
[00:09:28.800 --> 00:09:30.240]  或者聽起來很多人都會說
[00:09:30.240 --> 00:09:31.560]  欣賞
[00:09:31.560 --> 00:09:33.120]  稱讚壞他
[00:09:33.360 --> 00:09:34.720]  應該要指責他
[00:09:34.720 --> 00:09:35.960]  說他有什麼不對
[00:09:35.960 --> 00:09:37.800]  讓他不要再做錯事
[00:09:37.800 --> 00:09:39.960]  其實是不對的
[00:09:39.960 --> 00:09:44.240]  欣賞才能夠使人成長
[00:09:44.240 --> 00:09:47.400]  欣賞比責備更加有能力
[00:09:47.400 --> 00:09:48.720]  更加能夠改變人
[00:09:48.720 --> 00:09:50.960]  在非洲南部
[00:09:50.960 --> 00:09:55.120]  有一個叫做花母花族的社會
[00:09:55.120 --> 00:09:56.440]  這個民族裡面
[00:09:56.440 --> 00:09:57.920]  很少犯罪的
[00:09:57.920 --> 00:09:59.320]  犯罪率很低的
[00:09:59.320 --> 00:10:01.600]  很少發生這些犯罪行為的
[00:10:01.600 --> 00:10:02.480]  偶然也會有
[00:10:03.080 --> 00:10:05.360]  他們為什麼會這麼少犯罪率呢?
[00:10:05.360 --> 00:10:08.200]  就是當有人犯錯的時候
[00:10:08.200 --> 00:10:11.880]  他們就會用一個很特別的方法
[00:10:11.880 --> 00:10:14.360]  去懲戒那些犯罪者
[00:10:14.360 --> 00:10:17.480]  當族裡面有人犯罪的時候
[00:10:17.480 --> 00:10:21.400]  那個人就要擺在他們村的中間
[00:10:21.400 --> 00:10:23.600]  然後所有村民
[00:10:23.600 --> 00:10:25.840]  都立刻放下手頭上的工作
[00:10:25.840 --> 00:10:27.520]  去到村公所
[00:10:27.520 --> 00:10:29.200]  圍著這個犯罪的人
[00:10:29.200 --> 00:10:30.640]  大家知道了
[00:10:30.640 --> 00:10:31.920]  要命了
[00:10:33.200 --> 00:10:34.880]  大家就要說一句話
[00:10:34.880 --> 00:10:36.480]  很大聲地跟這個
[00:10:36.480 --> 00:10:38.400]  說犯罪的人說
[00:10:38.400 --> 00:10:39.360]  你那天說了什麼呢?
[00:10:39.360 --> 00:10:39.800]  是不是說
[00:10:39.800 --> 00:10:40.880]  哇 你這個臭小子
[00:10:40.880 --> 00:10:42.960]  做得這麼彌天大罪
[00:10:42.960 --> 00:10:43.560]  不是
[00:10:43.560 --> 00:10:45.560]  他們要說一些
[00:10:45.560 --> 00:10:46.720]  這個人
[00:10:46.720 --> 00:10:48.880]  曾經做過什麼好事
[00:10:48.880 --> 00:10:50.680]  有什麼值得欣賞的地方
[00:10:50.680 --> 00:10:53.320]  村民就會很認真
[00:10:53.320 --> 00:10:54.120]  很嚴肅
[00:10:54.120 --> 00:10:55.160]  不是開玩笑的
[00:10:55.160 --> 00:10:56.280]  很嚴肅地
[00:10:56.280 --> 00:10:58.640]  去稱讚這個犯罪的人
[00:10:58.640 --> 00:10:59.960]  哎呀 你是
[00:10:59.960 --> 00:11:01.680]  你原本都是一個好人來的
[00:11:02.080 --> 00:11:04.480]  哎呀 我很感謝你上次下大雨的時候
[00:11:04.480 --> 00:11:07.160]  你奮不顧身救了我的小豬
[00:11:07.160 --> 00:11:10.120]  哎呀 你對我們很重要的
[00:11:10.120 --> 00:11:12.400]  當每個人
[00:11:12.400 --> 00:11:15.360]  輪流去說出這個犯罪者的
[00:11:15.360 --> 00:11:16.640]  欣賞的地方
[00:11:16.640 --> 00:11:18.480]  他的好事的時候
[00:11:18.480 --> 00:11:20.720]  這個人通常都會
[00:11:20.720 --> 00:11:22.440]  帶著罪疚
[00:11:22.440 --> 00:11:23.880]  低下頭
[00:11:23.880 --> 00:11:25.360]  然後
[00:11:25.360 --> 00:11:27.760]  流出懺悔的眼淚
[00:11:27.760 --> 00:11:29.600]  在這個時候
[00:11:30.280 --> 00:11:32.440]  大家就會一個一個上前去
[00:11:32.440 --> 00:11:34.720]  擁抱這個犯罪的朋友
[00:11:34.720 --> 00:11:36.520]  去安慰他
[00:11:36.520 --> 00:11:37.880]  去鼓勵他
[00:11:37.880 --> 00:11:39.600]  去饒恕他的罪行
[00:11:39.600 --> 00:11:41.480]  透過這個過程
[00:11:41.480 --> 00:11:44.440]  犯錯的人通常都不會再犯錯
[00:11:44.440 --> 00:11:47.960]  世上有很多方法可以定人的罪
[00:11:47.960 --> 00:11:49.680]  但是欣賞
[00:11:49.680 --> 00:11:50.960]  不單止能夠洗
[00:11:50.960 --> 00:11:52.480]  拆了他的罪行
[00:11:52.480 --> 00:11:55.560]  更加能夠讓這個人感到被饒恕
[00:11:55.560 --> 00:11:57.160]  被接納 被鼓勵
[00:11:57.160 --> 00:12:00.120]  犯罪很容易
[00:12:00.600 --> 00:12:02.080]  但是饒恕是不容易
[00:12:02.080 --> 00:12:03.880]  欣賞
[00:12:03.880 --> 00:12:06.360]  能夠使得一個人糾正錯誤
[00:12:06.360 --> 00:12:08.160]  根深蒂固
[00:12:08.160 --> 00:12:11.160]  除了這個
[00:12:11.160 --> 00:12:14.240]  欣賞也能夠創造一個更好的未來
[00:12:14.240 --> 00:12:19.000]  這本書可能大家都會熟悉的作者
[00:12:19.000 --> 00:12:20.640]  就是一個法國的大作家
[00:12:20.640 --> 00:12:21.800]  雨果 Hugo
[00:12:21.800 --> 00:12:25.720]  他從小就在一個父母不正常的生活底下
[00:12:25.720 --> 00:12:26.760]  去生活
[00:12:26.760 --> 00:12:27.800]  很徬徨
[00:12:27.800 --> 00:12:29.920]  但是當他十三歲的時候
[00:12:30.160 --> 00:12:33.080]  在學校的作品比賽裡面贏得了優異獎
[00:12:33.080 --> 00:12:36.120]  從此他就開始去寫詩
[00:12:36.120 --> 00:12:37.800]  戲劇和小說
[00:12:37.800 --> 00:12:39.680]  當他寫出一些作品的時候
[00:12:39.680 --> 00:12:41.920]  他的老師都會欣賞他
[00:12:41.920 --> 00:12:43.640]  稱讚他是一個卓越的少年
[00:12:43.640 --> 00:12:45.280]  他就不斷去努力
[00:12:45.280 --> 00:12:47.120]  最後他寫出一本
[00:12:47.120 --> 00:12:49.440]  驚世的名著
[00:12:49.440 --> 00:12:50.560]  《孤星裡》
[00:12:50.560 --> 00:12:52.720]  然後老師的稱讚
[00:12:52.720 --> 00:12:55.600]  創造了他一個更好的未來
[00:12:55.600 --> 00:12:59.160]  也藉著一本名著誕生
[00:12:59.760 --> 00:13:01.480]  欣賞就能夠建立人的生命
[00:13:01.480 --> 00:13:03.320]  創造美好的將來
[00:13:03.320 --> 00:13:07.120]  我們回到耶穌和拿弟的對話
[00:13:07.120 --> 00:13:08.760]  其實我們的主耶穌
[00:13:08.760 --> 00:13:10.280]  祂就是一個最卓越的老師
[00:13:10.280 --> 00:13:13.120]  我們是耶穌的門徒
[00:13:13.120 --> 00:13:15.720]  所以我們應該跟耶穌去學習
[00:13:15.720 --> 00:13:17.320]  怎樣去欣賞人
[00:13:17.320 --> 00:13:20.480]  我們在耶穌和拿弟的對話當中
[00:13:20.480 --> 00:13:22.720]  我們看看耶穌欣賞人的技巧
[00:13:22.720 --> 00:13:25.640]  當拿弟和耶穌相遇的時候
[00:13:25.640 --> 00:13:26.880]  encounter的時候
[00:13:26.880 --> 00:13:28.920]  耶穌怎樣去欣賞
[00:13:29.280 --> 00:13:31.640]  讓拿弟成為主耶穌的門徒
[00:13:31.640 --> 00:13:33.600]  第一點
[00:13:33.600 --> 00:13:37.840]  先以愛心和關懷去觀察人
[00:13:37.840 --> 00:13:42.320]  真心的欣賞
[00:13:42.320 --> 00:13:44.000]  來自真誠的愛
[00:13:44.000 --> 00:13:46.920]  正如我在上次講道所說
[00:13:46.920 --> 00:13:48.040]  我們要信任人
[00:13:48.040 --> 00:13:50.920]  背後就要有一個真誠的愛在背後
[00:13:50.920 --> 00:13:53.840]  欣賞別人也是一個愛心的表現
[00:13:53.840 --> 00:13:56.120]  愛裡面要有關懷
[00:13:56.120 --> 00:13:57.960]  要懂得欣賞別人
[00:13:58.160 --> 00:13:59.680]  首先先用愛心
[00:13:59.680 --> 00:14:02.080]  帶著關懷去觀察這個人
[00:14:02.080 --> 00:14:05.360]  所以耶穌其實用了很多時間去觀察拿弟
[00:14:05.360 --> 00:14:07.040]  不只是一句說話
[00:14:07.040 --> 00:14:08.120]  就在這裡這樣說
[00:14:08.120 --> 00:14:09.560]  耶穌回答
[00:14:09.560 --> 00:14:12.840]  「肥力說沒有召喚你
[00:14:12.840 --> 00:14:14.840]  你在無花果樹底下
[00:14:14.840 --> 00:14:16.200]  我就看見你了」
[00:14:16.200 --> 00:14:18.560]  耶穌帶著愛心關懷
[00:14:18.560 --> 00:14:23.200]  在肥力和拿弟在無花果樹對話的時候
[00:14:23.200 --> 00:14:26.000]  耶穌其實已經看見拿弟
[00:14:29.160 --> 00:14:30.440]  要欣賞別人
[00:14:30.440 --> 00:14:32.520]  首先就要好好觀察對方
[00:14:32.520 --> 00:14:35.160]  不是看他有什麼錯處
[00:14:35.160 --> 00:14:37.720]  是帶著愛心去觀察他
[00:14:37.720 --> 00:14:38.920]  找出他的優點
[00:14:38.920 --> 00:14:42.200]  你需要有一個敏銳和細膩的觀察
[00:14:42.200 --> 00:14:46.400]  背後要有從愛心關懷的角度才能夠發現
[00:14:46.400 --> 00:14:49.320]  主耶穌就是帶著愛心去關懷
[00:14:49.320 --> 00:14:50.920]  敏銳細心的觀察
[00:14:50.920 --> 00:14:52.640]  去發現了拿弟的優點
[00:14:52.640 --> 00:14:54.400]  第二
[00:14:54.400 --> 00:14:58.120]  以真誠去聆聽對方的論述
[00:14:58.160 --> 00:14:58.880]  內心
[00:14:58.880 --> 00:15:00.880]  我經常說「聆聽」
[00:15:00.880 --> 00:15:02.080]  在那五環裡面
[00:15:02.080 --> 00:15:03.320]  「聆聽」是第二個環
[00:15:03.320 --> 00:15:05.200]  回看經文
[00:15:05.200 --> 00:15:07.920]  在45節
[00:15:07.920 --> 00:15:09.120]  「肥力找到拿弟了
[00:15:09.120 --> 00:15:09.800]  對他說」
[00:15:09.800 --> 00:15:11.560]  那些是時間關係
[00:15:11.560 --> 00:15:12.560]  到了第46節
[00:15:12.560 --> 00:15:13.960]  「拿弟對他說
[00:15:13.960 --> 00:15:16.840]  『拿撒勒還難出什麼好的嗎?』」
[00:15:16.840 --> 00:15:22.040]  即是在說肥力和拿弟在無花果樹底下的對話
[00:15:22.040 --> 00:15:25.520]  當拿弟看見肥力發現了耶穌之後
[00:15:26.000 --> 00:15:29.800]  「拿弟說『拿撒勒這個這麼普通的地方
[00:15:29.800 --> 00:15:32.240]  哪裡會出到勁人的好東西?』」
[00:15:32.240 --> 00:15:32.800]  即是好像
[00:15:32.800 --> 00:15:34.800]  譬如我們
[00:15:34.800 --> 00:15:35.680]  就這麼說而已
[00:15:35.680 --> 00:15:36.760]  不是映射任何
[00:15:36.760 --> 00:15:40.200]  「深水埗土瓜灣這些基層的地方
[00:15:40.200 --> 00:15:43.240]  哪裡會有什麼名人出現?」
[00:15:43.240 --> 00:15:44.400]  你聽到會怎樣?
[00:15:44.400 --> 00:15:47.680]  「嘩!就是踩死我們所有住深水埗土瓜灣的人了」
[00:15:47.680 --> 00:15:48.880]  這樣
[00:15:48.880 --> 00:15:49.920]  但是
