
[00:00:00.000 --> 00:00:03.320]  我今日想同各位一齊思想的題目就是
[00:05:40.160 --> 00:05:41.200]  是怎樣去做呢?
[00:05:41.200 --> 00:05:44.640]  有時我們會有很多新的計劃
[00:05:44.640 --> 00:05:47.400]  我們又渴望有增長
[00:05:47.400 --> 00:05:50.720]  我們渴望有各樣的改善
[00:05:50.720 --> 00:05:53.000]  我們希望的是怎樣呢?
[00:05:53.000 --> 00:05:56.360]  我們希望的是當上帝見到的時候
[00:05:56.360 --> 00:05:58.280]  祂就會很歡喜
[00:05:58.280 --> 00:06:01.280]  因為我們是這樣做各樣的事情
[00:06:01.280 --> 00:06:03.840]  但會不會今天神都會對我們說
[00:06:03.840 --> 00:06:06.920]  這一切我是很歡喜的
[00:06:06.920 --> 00:06:10.920]  但是我不覺得你應該就這樣做這些事情
[00:06:10.920 --> 00:06:11.960]  等我回來
[00:06:11.960 --> 00:06:14.880]  我知道這一切都是願意討我的喜悅
[00:06:14.880 --> 00:06:18.040]  讓主得到榮耀
[00:06:18.040 --> 00:06:21.280]  讓教會成為一個亮點
[00:06:21.280 --> 00:06:23.160]  讓世界很多的人都知道
[00:06:23.160 --> 00:06:24.880]  原來是這麼好的
[00:06:24.880 --> 00:06:26.880]  但是主會不會今天跟我們說
[00:06:26.880 --> 00:06:31.560]  我渴望的是你注目的去看我
[00:06:31.560 --> 00:06:33.360]  其實我在這個教會裏面
[00:06:33.360 --> 00:06:35.400]  我已經在你們當中
[00:06:35.400 --> 00:06:38.480]  當我們注目看我們的主的時候
[00:06:38.480 --> 00:06:41.240]  轉眼仰望我們的耶穌的時候
[00:06:41.240 --> 00:06:44.600]  當我們是注目祂的時候
[00:06:44.600 --> 00:06:47.200]  我們所看見的就是祂的同在
[00:06:47.200 --> 00:06:49.600]  當有主同在的時候
[00:06:49.600 --> 00:06:52.600]  各個教會最特別的地方
[00:06:52.600 --> 00:06:53.680]  不是節目
[00:06:53.680 --> 00:06:55.560]  不是新的計劃
[00:06:55.560 --> 00:06:59.800]  是見到主的愛在這個教會當中
[00:06:59.800 --> 00:07:01.680]  我深信這個就是主今天
[00:07:01.680 --> 00:07:03.480]  是藉著我們的訊息
[00:07:03.480 --> 00:07:06.400]  哥倫多前書第十三章一至七節
[00:07:06.400 --> 00:07:09.160]  這裡是告訴我們的
[00:07:09.160 --> 00:07:10.120]  這一段聖經
[00:07:10.120 --> 00:07:13.520]  哥倫多前書第十三章一至七節
[00:07:13.520 --> 00:07:14.800]  我們讀了幾次
[00:07:14.800 --> 00:07:16.480]  講了幾次的道分享
[00:07:16.480 --> 00:07:17.960]  都講得很好
[00:07:17.960 --> 00:07:19.680]  講到愛是怎樣
[00:07:19.680 --> 00:07:23.000]  我們的友誼、家庭、婚姻等等
[00:07:23.000 --> 00:07:24.680]  應該是怎樣
[00:07:24.680 --> 00:07:26.560]  大家有沒有想過
[00:07:26.560 --> 00:07:30.760]  為什麼哥倫多前書裏面
[00:07:30.760 --> 00:07:38.040]  忽然間會有愛這篇第十三章會出現
[00:07:38.040 --> 00:07:40.760]  當然我們大家都可能知道
[00:07:40.760 --> 00:07:43.360]  不是因為哥倫多教會裏面有人結婚
[00:07:43.360 --> 00:07:46.440]  所以有這段經文給他們去讀
[00:07:46.440 --> 00:07:50.640]  也不是因為家庭或者大家友誼
[00:07:50.640 --> 00:07:52.560]  有什麼問題在裏面
[00:07:52.560 --> 00:07:53.840]  我覺得重點是
[00:07:53.840 --> 00:07:57.520]  保羅想告訴哥倫多教會
[00:07:57.520 --> 00:08:01.840]  愛是教會裏面最重要的一件事
[00:08:01.840 --> 00:08:04.720]  因為有愛在這個教會的時候
[00:08:04.720 --> 00:08:06.240]  在他們的教會的時候
[00:08:06.240 --> 00:08:08.840]  在所有的教會裏面的時候
[00:08:08.840 --> 00:08:13.680]  愛能夠解決教會裏面很多的困難
[00:08:13.680 --> 00:08:15.640]  很多的誤會
[00:08:15.640 --> 00:08:20.120]  和很多的難處是怎樣的
[00:08:20.120 --> 00:08:23.640]  很多的問題都可以去解決
[00:08:23.640 --> 00:08:25.400]  哥倫多教會
[00:08:25.400 --> 00:08:29.920]  是在雅典以西大約八十里的地方
[00:08:29.920 --> 00:08:33.080]  是一個很富裕的城市
[00:08:33.080 --> 00:08:35.280]  他們的教會也是很富有的
[00:08:35.280 --> 00:08:38.920]  裏面也有很多有恩賜的人
[00:08:38.920 --> 00:08:40.920]  也有好的文化
[00:08:40.920 --> 00:08:44.280]  但是在教會裏面出現了很多的困難
[00:08:44.280 --> 00:08:47.560]  所以保羅在哥倫多前書裏面
[00:08:47.560 --> 00:08:49.160]  在第十三章的時候
[00:08:49.160 --> 00:08:51.240]  忽然間跟他們說這件事
[00:08:51.240 --> 00:08:53.160]  就是要讓他們明白
[00:08:53.160 --> 00:08:55.480]  愛是何等的重要
[00:08:55.480 --> 00:08:59.840]  今天我們的主題叫做「愛的呼喚」
[00:08:59.840 --> 00:09:02.280]  神就是盼望祂幫助我們
[00:09:02.280 --> 00:09:06.040]  讓這一段聖經讓我們一起去思想
[00:09:06.040 --> 00:09:08.840]  究竟我們在這裏做很多的事
[00:09:08.840 --> 00:09:10.400]  是討祂的歡喜
[00:09:10.400 --> 00:09:13.640]  還是我們真的全個教會
[00:09:13.640 --> 00:09:16.480]  都去注目仰望我們的主
[00:09:16.480 --> 00:09:20.160]  讓祂自己的愛淋到我們當中
[00:09:20.160 --> 00:09:22.760]  讓我們新來賓、舊朋友
[00:09:22.760 --> 00:09:26.320]  我們每個人都感到主自己的同在
[00:09:26.320 --> 00:09:29.320]  我深信這是主自己對我們的吩咐
[00:09:29.320 --> 00:09:32.840]  亦都是我們大家所渴望的
[00:09:32.840 --> 00:09:36.480]  究竟愛在教會裏面
[00:09:36.480 --> 00:09:38.600]  神是想怎樣的呢?
[00:09:38.600 --> 00:09:40.480]  我今天願意從四方面
[00:09:40.480 --> 00:09:44.120]  跟各位思想哥倫多前書第十三章
[00:09:44.120 --> 00:09:44.920]  第一件事
[00:09:44.920 --> 00:09:47.680]  我們要思想一下
[00:09:47.680 --> 00:09:50.680]  教會為甚麼是愛最重要呢?
[00:09:50.680 --> 00:09:53.160]  為甚麼不是其他的事更重要?
[00:09:53.160 --> 00:09:55.200]  為甚麼愛是最重要呢?
[00:09:55.200 --> 00:09:56.640]  為甚麼是首要的呢?
[00:09:56.640 --> 00:09:58.720]  第二件事我跟大家一起思想的
[00:09:58.720 --> 00:10:00.360]  就是按照聖經來說
[00:10:00.360 --> 00:10:03.520]  我們可否知道自己有沒有愛在裏面
[00:10:03.520 --> 00:10:06.440]  亦可否知道教會的愛有多少呢?
[00:10:06.440 --> 00:10:08.120]  這是愛的兩端
[00:10:08.120 --> 00:10:10.920]  第三件事我跟各位說是背景
[00:10:10.920 --> 00:10:13.280]  就是哥倫多教會有甚麼問題
[00:10:13.280 --> 00:10:15.120]  是怎樣用愛來解決
[00:10:15.120 --> 00:10:19.000]  而這些問題很多時都會在教會裏面出現
[00:10:19.000 --> 00:10:20.840]  我們看看會否在我們教會裏面
[00:10:20.840 --> 00:10:22.800]  我們都可以學習到
[00:10:22.800 --> 00:10:24.560]  然後第四件事
[00:10:24.560 --> 00:10:26.560]  今天我想跟各位一起做的
[00:10:26.560 --> 00:10:28.560]  就是要怎樣的
[00:10:28.560 --> 00:10:30.720]  我們能夠做些甚麼
[00:10:30.720 --> 00:10:34.760]  我們作為會友、作為教睦、作為長輩
[00:10:34.760 --> 00:10:37.000]  我們要做些甚麼
[00:10:37.000 --> 00:10:38.720]  能夠讓這個火
[00:10:38.720 --> 00:10:42.000]  真的在教會裏面燃點起來呢?
[00:10:42.000 --> 00:10:46.880]  這就是求神恩代我們今天去了解這件事
[00:10:46.880 --> 00:10:49.760]  第一件事我們一起去明白的就是
[00:10:49.760 --> 00:10:52.400]  教會最重要的是去建立生命
[00:10:52.400 --> 00:10:53.280]  建立生命
[00:10:53.280 --> 00:10:56.240]  所以耶穌說我來了是叫揚德生命
[00:10:56.240 --> 00:10:58.480]  並且得的是更豐盛
[00:10:58.480 --> 00:11:00.520]  然後是怎樣去做呢?
[00:11:00.520 --> 00:11:03.520]  如今常傳的有信、有望、有愛
[00:11:03.520 --> 00:11:06.080]  這三樣其中最大的就是愛
[00:11:06.080 --> 00:11:09.040]  哥倫多前書第十三章第十三節
[00:11:09.040 --> 00:11:12.680]  第一件事為何愛是這麼重要呢?
[00:11:12.680 --> 00:11:14.960]  我們說愛在教會是首要的
[00:11:14.960 --> 00:11:17.920]  The priority of love in the church
[00:11:17.920 --> 00:11:19.400]  為何是這樣呢?
[00:11:19.400 --> 00:11:22.120]  因為我們一開始看第一節和第三節
[00:11:22.120 --> 00:11:23.880]  他在那裏告訴我們
[00:11:23.880 --> 00:11:25.520]  如果沒有愛
[00:11:25.520 --> 00:11:27.800]  我們做最厲害的事也好
[00:11:27.800 --> 00:11:28.880]  做最好的事也好
[00:11:28.880 --> 00:11:30.720]  做最熱心的事也好
[00:11:30.720 --> 00:11:31.680]  如果沒有愛
[00:11:31.680 --> 00:11:35.440]  我們就成了明的羅、響的筆一樣
[00:11:35.440 --> 00:11:38.200]  我們來看看廣東五件事
[00:11:38.200 --> 00:11:39.840]  我會說一切的事
[00:11:39.840 --> 00:11:41.800]  我所說的一切若沒有愛
[00:11:41.800 --> 00:11:42.880]  都沒有價值
[00:11:42.880 --> 00:11:44.800]  無論你說得多厲害
[00:11:44.800 --> 00:11:46.600]  我們演講多厲害也好
[00:11:46.600 --> 00:11:49.400]  但若果是沒有愛
[00:11:49.400 --> 00:11:50.760]  雖然很動聽
[00:11:50.760 --> 00:11:52.480]  是沒有意思在裏面的
[00:11:52.480 --> 00:11:53.840]  所以是沒有價值
[00:11:53.840 --> 00:11:54.600]  而第二樣
[00:11:54.600 --> 00:11:56.320]  我所認識的一切
[00:11:56.320 --> 00:11:57.280]  若果沒有愛
[00:11:57.280 --> 00:11:59.080]  都是不完全的
[00:11:59.080 --> 00:12:01.880]  可能我們很懂得神學的知識
[00:12:01.880 --> 00:12:03.480]  有很多的經驗
[00:12:03.480 --> 00:12:04.800]  或者我們在外面做過事
[00:12:04.800 --> 00:12:08.280]  我們很清楚如何運作一個教會
[00:12:08.280 --> 00:12:09.840]  如何運作一個機構
[00:12:09.840 --> 00:12:11.160]  如何去做
[00:12:11.160 --> 00:12:14.040]  如何最先進、最有效率
[00:12:14.040 --> 00:12:16.040]  但若果沒有愛
[00:12:16.040 --> 00:12:19.200]  這個亦是不完全的
[00:12:19.200 --> 00:12:19.920]  第三樣
[00:12:19.920 --> 00:12:21.920]  聖經告訴我們
[00:12:21.920 --> 00:12:23.240]  我所相信的一切
[00:12:23.240 --> 00:12:25.320]  若果沒有愛是不足夠的
[00:12:25.320 --> 00:12:26.200]  我相信的一切
[00:12:26.200 --> 00:12:28.000]  有我信心何等的大
[00:12:28.000 --> 00:12:30.520]  我的意象是包含全世界的
[00:12:30.520 --> 00:12:33.120]  但若果我們沒有愛在當中
[00:12:33.120 --> 00:12:35.120]  這個亦是不足夠的
[00:12:35.120 --> 00:12:35.720]  第四樣
[00:12:35.720 --> 00:12:38.000]  如果我們願意奉獻一切
[00:12:38.000 --> 00:12:40.160]  我又鼓勵人奉獻一切
[00:12:40.160 --> 00:12:42.480]  但若果沒有愛在裏面的時候
[00:12:42.480 --> 00:12:43.600]  有甚麼意思呢?
[00:12:43.600 --> 00:12:45.040]  都是沒有意義的
[00:12:45.040 --> 00:12:48.560]  所以若果我們能夠承受一切的時候
[00:12:48.560 --> 00:12:51.520]  讓我們了解、相信
[00:12:51.520 --> 00:12:53.080]  若果沒有愛在裏面
[00:12:53.080 --> 00:12:55.120]  都是沒有益處的
[00:12:55.120 --> 00:12:58.760]  一間教會是用甚麼來決定的呢?
[00:12:58.760 --> 00:13:00.360]  一間教會是怎樣的呢?
[00:13:00.360 --> 00:13:02.360]  不是在乎它的領導
[00:13:02.360 --> 00:13:04.000]  不是在乎它的發展
[00:13:04.000 --> 00:13:06.000]  又不是在乎它的神學系統
[00:13:06.000 --> 00:13:08.960]  或者是有多少的節目等等
[00:13:08.960 --> 00:13:10.520]  而是這個教會
[00:13:10.520 --> 00:13:12.200]  有沒有肯定的
[00:13:12.200 --> 00:13:15.280]  讓耶穌基督在這個教會裏面
[00:13:15.280 --> 00:13:17.560]  成為教會的中心呢?
[00:13:17.560 --> 00:13:19.600]  The centrality of Christ
[00:13:19.600 --> 00:13:20.840]  is in this church
[00:13:20.840 --> 00:13:22.920]  是不是在這個教會裏面呢?
[00:13:22.920 --> 00:13:24.920]  因為當祂在我們裏面的時候
[00:13:24.920 --> 00:13:26.040]  我們就知道
[00:13:26.040 --> 00:13:27.720]  祂的愛一定是當中
[00:13:27.720 --> 00:13:29.520]  因為真正的愛
[00:13:29.520 --> 00:13:32.160]  是來自我們的主
[00:13:32.160 --> 00:13:34.160]  所以當我們做各樣的事
[00:13:34.160 --> 00:13:36.160]  都做得很好
[00:13:36.160 --> 00:13:37.320]  但我們要記得
[00:13:37.320 --> 00:13:39.120]  聖經裏面告訴我們
[00:13:39.120 --> 00:13:42.120]  教會裏面最重要的是建造生命
[00:13:42.120 --> 00:13:44.520]  而建造生命的起點
[00:13:44.520 --> 00:13:48.240]  就是用愛和牧養去愛他們
[00:13:48.240 --> 00:13:49.720]  是這樣開始的
[00:13:49.720 --> 00:13:51.200]  所以第一樣我們肯定的
[00:13:51.200 --> 00:13:52.240]  就是我們問
[00:13:52.240 --> 00:13:55.320]  究竟我們自己或者我們教會
[00:13:55.320 --> 00:13:59.760]  我們是否認為愛是首要呢?
[00:13:59.760 --> 00:14:01.600]  是Priority呢?
[00:14:01.600 --> 00:14:03.280]  每個人都說是的
[00:14:03.280 --> 00:14:05.680]  但當我們看見這五件事的時候
[00:14:05.680 --> 00:14:07.560]  我們就知道我們所做的事
[00:14:07.560 --> 00:14:10.200]  是否真的有愛在當中
[00:14:10.200 --> 00:14:12.960]  這是第一樣我們彼此共勉的
[00:14:12.960 --> 00:14:13.800]  第二樣
[00:14:13.800 --> 00:14:16.240]  聖經裏面這段聖經告訴我們
[00:14:16.240 --> 00:14:18.040]  究竟我們可否知道
[00:14:18.040 --> 00:14:20.280]  我自己是否真是愛主呢?
[00:14:20.280 --> 00:14:22.800]  你是否真的知道你自己是否真是愛主呢?
[00:14:22.800 --> 00:14:25.480]  教會是否真是愛主呢?
[00:14:25.480 --> 00:14:27.480]  是否真是有愛在當中呢?
[00:14:27.480 --> 00:14:29.600]  聖經裏面其實教我們
[00:14:29.600 --> 00:14:30.720]  是告訴我們
[00:14:30.720 --> 00:14:32.520]  即是這段聖經告訴我們
[00:14:32.520 --> 00:14:35.640]  我們可以怎樣去自我檢討
[00:14:35.640 --> 00:14:37.560]  又可以彼此勉勵
[00:14:37.560 --> 00:14:38.400]  我們叫做
[00:14:38.400 --> 00:14:40.240]  The Measure of the Church
[00:14:40.240 --> 00:14:43.280]  是否真的可以量度到呢?
[00:14:43.280 --> 00:14:44.040]  可以的
[00:14:44.040 --> 00:14:45.960]  我們試一下一起去看
[00:14:45.960 --> 00:14:47.480]  一起謙卑去學
[00:14:47.480 --> 00:14:49.600]  這裏是第四節至第七節
[00:14:49.600 --> 00:14:50.560]  第四節一開始
[00:14:50.560 --> 00:14:53.560]  他說「愛是恆久忍耐的」
[00:14:53.560 --> 00:14:55.360]  恆久忍耐
[00:14:55.360 --> 00:14:57.320]  Love is patience
[00:14:57.320 --> 00:14:58.200]  是甚麼意思呢?
[00:14:58.200 --> 00:14:59.160]  怎樣去看愛呢?
[00:14:59.160 --> 00:15:00.720]  愛就像一盞燈一樣
[00:15:00.720 --> 00:15:01.720]  很光猛的時候
[00:15:01.720 --> 00:15:03.920]  嘩!這個真的很好
[00:15:03.920 --> 00:15:06.640]  但好像一盞燈快要熄滅的時候
[00:15:06.640 --> 00:15:09.360]  這個愛就像一盞燈快要熄滅的時候
[00:15:09.360 --> 00:15:10.800]  這樣就開始有問題了
[00:15:10.800 --> 00:15:12.440]  如果燈已經熄滅了
[00:15:12.440 --> 00:15:13.840]  根本愛就不存在
[00:15:13.840 --> 00:15:15.000]  而最愚蠢的
[00:15:15.000 --> 00:15:16.440]  就是我自己不知道
[00:15:16.440 --> 00:15:17.560]  你也許不知道
[00:15:17.560 --> 00:15:19.160]  教會也許不知道
[00:15:19.160 --> 00:15:20.640]  所以這段聖經教我們
[00:15:20.640 --> 00:15:23.200]  是怎樣去評價我們自己
[00:15:23.200 --> 00:15:25.960]  我們怎樣去謙卑彼此的提想
[00:15:25.960 --> 00:15:26.760]  是甚麼意思呢?
[00:15:26.760 --> 00:15:28.560]  如果愛是恆久忍耐
[00:15:28.560 --> 00:15:32.400]  火熱的愛就是等候給你時間
[00:15:32.400 --> 00:15:36.040]  張饞的愛就是催逼要求
[00:15:36.040 --> 00:15:39.800]  熄滅的愛就是一意孤行
[00:15:39.800 --> 00:15:40.880]  你可以這樣去想想
[00:15:40.880 --> 00:15:42.320]  你自己的家庭
[00:15:42.320 --> 00:15:43.400]  你自己的生命
[00:15:43.400 --> 00:15:45.040]  你對你家人是怎樣看的
[00:15:45.040 --> 00:15:47.800]  教會也可以想我們怎樣去看的
[00:15:47.800 --> 00:15:51.440]  當我們說我們有很好的計劃的時候
[00:15:51.440 --> 00:15:53.280]  我們是等待一起商量的
[00:15:53.280 --> 00:15:55.560]  全教會一起商量
[00:15:55.560 --> 00:15:58.160]  而不是說你要快些決定
[00:15:58.160 --> 00:15:59.480]  如果你不贊成的話
[00:15:59.480 --> 00:16:01.000]  你不要和我一起
[00:16:01.000 --> 00:16:04.400]  最可怕的就是一意孤行
[00:16:04.400 --> 00:16:05.440]  我曾經想過
[00:16:05.440 --> 00:16:07.280]  如果我們禮崇拜的時候
[00:16:07.280 --> 00:16:09.760]  你和你太太或者你和你丈夫
[00:16:09.760 --> 00:16:12.720]  通常有一個當然是慢一點的
[00:16:12.720 --> 00:16:14.200]  我不敢說是誰
[00:16:14.200 --> 00:16:15.880]  或者是丈夫或者太太
[00:16:15.880 --> 00:16:17.880]  當然是有一個慢一點的
[00:16:17.880 --> 00:16:20.080]  我等你
[00:16:20.080 --> 00:16:21.880]  如果不斷地逼她說
[00:16:21.880 --> 00:16:23.120]  時間到了
[00:16:23.120 --> 00:16:25.320]  最後就是說我自己先去
[00:16:25.320 --> 00:16:25.840]  去哪裡?
[00:16:25.840 --> 00:16:26.520]  去教會先
[00:16:26.520 --> 00:16:28.240]  我自己去敬拜先
[00:16:28.240 --> 00:16:30.640]  你自己叫Uber來
[00:16:30.640 --> 00:16:33.080]  愛就已經在現存在
[00:16:33.080 --> 00:16:34.640]  在你們的婚姻當中
[00:16:34.640 --> 00:16:35.280]  那你怎麼辦?
[00:16:35.280 --> 00:16:36.360]  她經常遲到
[00:16:36.360 --> 00:16:37.760]  你鼓勵她早些起床
[00:16:37.760 --> 00:16:39.720]  你早點弄早餐給她就可以了
[00:16:39.720 --> 00:16:41.400]  通常家庭的愛就是這樣
[00:16:41.400 --> 00:16:45.200]  但我現在說的是教會裡面的愛
[00:16:45.200 --> 00:16:46.520]  家是教會
[00:16:46.520 --> 00:16:47.240]  是家來的
