
[00:00:00.000 --> 00:00:03.200]  我們過往在四堂課中講過
[00:02:17.920 --> 00:02:21.880]  但是我發現很多人不是基督徒
[00:02:21.880 --> 00:02:26.600]  他們的觀點就是男女關係不是分得很清楚
[00:02:26.600 --> 00:02:28.640]  就是男女之間的關係
[00:02:28.640 --> 00:02:31.920]  好像是朋友又多過朋友
[00:02:31.920 --> 00:02:34.640]  但是又不是在拍拖的那種關係
[00:02:34.640 --> 00:02:38.400]  你的意思就是他們沒有承諾的男女關係
[00:02:38.400 --> 00:02:40.040]  是的 沒有什麼承諾的男女關係
[00:02:40.040 --> 00:02:42.800]  但是會時常有接觸的
[00:02:42.800 --> 00:02:45.680]  我大學的時候就見到很多
[00:02:45.680 --> 00:02:47.840]  我大學的時候我的同房
[00:02:47.840 --> 00:02:50.000]  我每年都住一個新的同房
[00:02:50.000 --> 00:02:53.240]  但是每次我的同房都會帶一些人回家陪我一起睡
[00:02:53.240 --> 00:02:55.000]  一起上牀
[00:02:55.000 --> 00:02:59.240]  有時候很尷尬的就是早上要上學要爭廁所用
[00:02:59.240 --> 00:03:03.360]  爭廁所有時候他的女朋友在廁所用很多時間
[00:03:03.360 --> 00:03:04.680]  就壓住了我的時間
[00:03:04.680 --> 00:03:08.160]  就變成大學他走出去就直接穿毛巾
[00:03:08.160 --> 00:03:10.080]  就變得很尷尬
[00:03:10.080 --> 00:03:11.800]  但是同樣就是
[00:03:11.800 --> 00:03:13.120]  你會知道的
[00:03:13.120 --> 00:03:14.320]  你就會想
[00:03:14.320 --> 00:03:16.960]  爲什麼我同房有一個女朋友可以陪我一起睡
[00:03:16.960 --> 00:03:18.640]  爲什麼我自己又沒有呢
[00:03:18.640 --> 00:03:20.520]  就是根本過了一段時間
[00:03:20.520 --> 00:03:21.440]  我會想想
[00:03:21.440 --> 00:03:23.520]  我想要這件事
[00:03:23.520 --> 00:03:25.400]  對我來說是一大挑戰
[00:03:25.400 --> 00:03:26.880]  同樣你會接觸很多人
[00:03:26.880 --> 00:03:29.640]  還有大學的時候很多女生都很漂亮
[00:03:29.640 --> 00:03:32.400]  如果有些人是有這樣的觀念
[00:03:32.400 --> 00:03:34.360]  根本是可以和你睡一張牀
[00:03:34.360 --> 00:03:36.320]  但是又不用結婚
[00:03:36.320 --> 00:03:38.800]  就變得對我來說是一大挑戰
[00:03:38.800 --> 00:03:42.120]  好了 第二條的問題我想問一下你
[00:03:42.120 --> 00:03:44.960]  當這些試探來到你當中的時候
[00:03:44.960 --> 00:03:48.320]  其實有沒有東西在你的腦海裏面出現
[00:03:48.320 --> 00:03:49.360]  腦海裏面出現的東西
[00:03:49.360 --> 00:03:51.920]  就是會想想那個女生
[00:03:51.920 --> 00:03:52.600]  就是想想那個女生
[00:03:52.600 --> 00:03:54.640]  就是根本會想想到時候
[00:03:54.640 --> 00:03:55.800]  和她做些什麼呢
[00:03:55.800 --> 00:03:57.680]  有一些幻想
[00:03:57.680 --> 00:03:59.480]  那就變成
[00:03:59.480 --> 00:04:02.760]  就是會想想怎麼哄她
[00:04:02.760 --> 00:04:03.760]  到時候會想想
[00:04:03.760 --> 00:04:06.880]  之後那一晚會做些什麼
[00:04:06.880 --> 00:04:10.080]  就是那個感覺就好像喫霸王餐
[00:04:10.080 --> 00:04:12.480]  就是好像就是
[00:04:12.480 --> 00:04:13.440]  就是根本對我來說
[00:04:13.440 --> 00:04:15.440]  就是根本平時你
[00:04:15.440 --> 00:04:16.520]  就是我平時很報仇的
[00:04:16.520 --> 00:04:17.240]  就是很傳統的
[00:04:17.240 --> 00:04:18.600]  就是我平時家裏也很傳統的
[00:04:18.600 --> 00:04:20.600]  就是說如果你是追一個女生的
[00:04:20.600 --> 00:04:21.880]  那應該結婚
[00:04:21.880 --> 00:04:24.560]  那才和她有什麼性行爲這樣的
[00:04:24.560 --> 00:04:26.120]  但是變成了我接觸
[00:04:26.120 --> 00:04:27.480]  在大學的時候接觸的那些人
[00:04:27.480 --> 00:04:28.360]  根本是可以說
[00:04:28.360 --> 00:04:29.680]  我可以和她有性行爲
[00:04:29.680 --> 00:04:30.920]  但是又不用結婚這樣的
[00:04:30.920 --> 00:04:32.200]  所以變得那個感覺就好像說
[00:04:32.200 --> 00:04:33.440]  我是在喫霸王餐的
[00:04:33.440 --> 00:04:34.200]  就是好像
[00:04:34.200 --> 00:04:35.640]  就是好像可以享受那個時刻
[00:04:35.640 --> 00:04:38.240]  但是又不用付出那個代價這樣的
[00:04:38.240 --> 00:04:40.480]  但是同樣就是好像對我自己來說
[00:04:40.480 --> 00:04:43.240]  好像我心裏面有一種空虛感
[00:04:43.240 --> 00:04:47.120]  那就想將這件事來填補那種空虛感
[00:04:47.120 --> 00:04:49.240]  就是覺得好像有時候很孤單這樣
[00:04:49.240 --> 00:04:50.760]  那很孤單又有一個人陪伴一下
[00:04:50.760 --> 00:04:51.560]  根本是
[00:04:51.560 --> 00:04:53.440]  就是有一些滿足感這樣
[00:04:53.440 --> 00:04:54.200]  是
[00:04:54.200 --> 00:04:58.080]  那Vincent 我知道你曾經有兩次很大的
[00:04:58.080 --> 00:04:59.480]  這個試探裏面
[00:04:59.480 --> 00:05:01.960]  那我就想了解一下
[00:05:01.960 --> 00:05:06.600]  你第一次面對的試探是在什麼時候
[00:05:06.600 --> 00:05:09.960]  還有那個掙扎是怎麼樣的
[00:05:09.960 --> 00:05:13.360]  第一次試探就是我高中的時候
[00:05:13.360 --> 00:05:14.560]  在大學讀書的
[00:05:14.560 --> 00:05:15.480]  就是第一年的時候
[00:05:15.480 --> 00:05:16.280]  不是 第二年
[00:05:16.280 --> 00:05:17.480]  第二年好像
[00:05:17.480 --> 00:05:18.520]  那時候在哪個大學讀書
[00:05:18.520 --> 00:05:19.520]  那時候在伯克利
[00:05:19.520 --> 00:05:20.120]  伯克利
[00:05:20.120 --> 00:05:21.960]  那時候我住在Unit 1 我記得
[00:05:21.960 --> 00:05:23.560]  那些宿舍是在Corvette
[00:05:23.560 --> 00:05:25.800]  所以根本男女是住在同一層的
[00:05:25.800 --> 00:05:28.200]  那我記得有一次就是星期二晚
[00:05:28.200 --> 00:05:30.120]  我就學習結束了
[00:05:30.120 --> 00:05:31.480]  回到宿舍
[00:05:31.480 --> 00:05:33.920]  之後我的室友
[00:05:33.920 --> 00:05:36.200]  她是住在隔壁的另一間房間
[00:05:36.200 --> 00:05:39.320]  之後她就和朋友一起喫飯
[00:05:39.320 --> 00:05:41.000]  她是那些很社會的
[00:05:41.000 --> 00:05:41.960]  就是社會主義者
[00:05:41.960 --> 00:05:42.680]  這個是女生嗎?
[00:05:42.680 --> 00:05:44.200]  是女生
[00:05:44.200 --> 00:05:45.760]  她是很漂亮的
[00:05:45.760 --> 00:05:47.040]  她是做模特兒的
[00:05:47.040 --> 00:05:50.640]  她以前是在Abu Dhabi的模特兒
[00:05:50.640 --> 00:05:54.760]  變成了她是很自由的一個人
[00:05:54.760 --> 00:05:56.360]  變成了平時你見到面
[00:05:56.360 --> 00:05:56.920]  如果她認識你
[00:05:56.920 --> 00:05:57.880]  我會抱一下你
[00:05:57.880 --> 00:05:59.160]  就是她又漂亮
[00:05:59.160 --> 00:06:00.880]  身材又好
[00:06:00.880 --> 00:06:02.880]  又很熱情
[00:06:02.880 --> 00:06:04.640]  是很熱情的
[00:06:04.640 --> 00:06:05.440]  就變成了
[00:06:05.440 --> 00:06:07.400]  根本她每個人都會抱的
[00:06:07.400 --> 00:06:08.520]  我覺得你抱一下我
[00:06:08.520 --> 00:06:11.520]  就好像外國人那種風態
[00:06:11.520 --> 00:06:12.120]  就變成了
[00:06:12.120 --> 00:06:12.560]  很普通的
[00:06:12.560 --> 00:06:13.160]  很普通的
[00:06:13.160 --> 00:06:13.800]  很普遍的
[00:06:13.800 --> 00:06:14.920]  是 普遍的一件事
[00:06:14.920 --> 00:06:15.960]  在禮貌上的一刻
[00:06:15.960 --> 00:06:17.880]  是 禮貌上的一刻
[00:06:17.880 --> 00:06:18.920]  但是有一次
[00:06:18.920 --> 00:06:21.680]  就是我星期二晚上祈禱會結束了
[00:06:21.680 --> 00:06:22.600]  不是祈禱
[00:06:22.600 --> 00:06:23.680]  就是Bible study結束了
[00:06:23.680 --> 00:06:24.760]  回來的時候
[00:06:24.760 --> 00:06:25.560]  回到dorm
[00:06:25.560 --> 00:06:26.600]  她就在樓下
[00:06:26.600 --> 00:06:28.120]  我和她朋友一起喫飯
[00:06:28.120 --> 00:06:30.920]  之後我見到她已經打開了她的手
[00:06:30.920 --> 00:06:32.240]  我知道她會抱我
[00:06:32.240 --> 00:06:33.560]  就抱了
[00:06:33.560 --> 00:06:34.440]  就抱了我
[00:06:34.440 --> 00:06:37.120]  但是這次就不同了
[00:06:37.120 --> 00:06:38.920]  這次平時是很簡單的
[00:06:38.920 --> 00:06:41.080]  抱一抱就走了
[00:06:41.080 --> 00:06:42.880]  但是這次就變成了
[00:06:42.880 --> 00:06:44.000]  她和我一樣
[00:06:44.000 --> 00:06:45.040]  都沒有放手
[00:06:45.040 --> 00:06:46.480]  其實也抱了很久
[00:06:46.480 --> 00:06:47.200]  是
[00:06:47.200 --> 00:06:49.120]  就變成了很親密
[00:06:49.120 --> 00:06:49.840]  就是根本
[00:06:49.840 --> 00:06:53.120]  她的情報就不是隻是抱的
[00:06:53.120 --> 00:06:53.840]  就變成了
[00:06:53.840 --> 00:06:57.160]  當中大家突然間在那一刻裏面
[00:06:57.160 --> 00:07:00.480]  有一種想要盡心的感覺
[00:07:00.480 --> 00:07:01.680]  是
[00:07:01.680 --> 00:07:03.120]  就變成了
[00:07:03.120 --> 00:07:04.720]  但是後來她的朋友催她
[00:07:04.720 --> 00:07:05.840]  她已經和她的朋友喫飯了
[00:07:05.840 --> 00:07:07.160]  她的朋友都走了
[00:07:07.160 --> 00:07:09.320]  只剩下我們兩個人在抱
[00:07:09.320 --> 00:07:11.200]  之後後來隔了一會
[00:07:11.200 --> 00:07:13.400]  她也留意到她的朋友都走了
[00:07:13.400 --> 00:07:15.760]  她就追回她的朋友
[00:07:15.760 --> 00:07:17.080]  但是她就會問我
[00:07:17.080 --> 00:07:18.640]  你今晚會不會在你的房間
[00:07:18.640 --> 00:07:20.960]  我過來找你
[00:07:20.960 --> 00:07:23.240]  之後我那時候就
[00:07:23.240 --> 00:07:25.120]  就說好
[00:07:25.120 --> 00:07:26.280]  我會在我的房間
[00:07:26.280 --> 00:07:27.000]  我不會說謊
[00:07:27.000 --> 00:07:27.480]  我說好
[00:07:27.480 --> 00:07:28.360]  我會在我的房間
[00:07:28.360 --> 00:07:30.400]  之後我就回到我的房間
[00:07:30.400 --> 00:07:31.280]  但是我想一下
[00:07:31.280 --> 00:07:31.640]  糟了
[00:07:31.640 --> 00:07:33.240]  在做什麼呢
[00:07:33.240 --> 00:07:34.240]  在這個情形做什麼呢
[00:07:34.240 --> 00:07:35.080]  根本我知道
[00:07:35.080 --> 00:07:36.080]  如果她來我的房間
[00:07:36.080 --> 00:07:37.400]  就一定不是特殊的
[00:07:37.400 --> 00:07:39.280]  不過就這樣
[00:07:39.280 --> 00:07:40.920]  就變成了
[00:07:40.920 --> 00:07:42.200]  我那時候就在掙扎
[00:07:42.200 --> 00:07:43.600]  根本到時如果她來的時候
[00:07:43.600 --> 00:07:45.040]  我開不開門給她
[00:07:45.040 --> 00:07:45.840]  因爲我知道
[00:07:45.840 --> 00:07:47.040]  我一開了門
[00:07:47.040 --> 00:07:47.960]  她進來了
[00:07:47.960 --> 00:07:50.080]  根本我是不可以控制到自己的
[00:07:50.080 --> 00:07:51.320]  我想問一問
[00:07:51.320 --> 00:07:53.120]  就是來到這個階段的時候
[00:07:53.120 --> 00:07:55.800]  你都感覺到對方
[00:07:55.800 --> 00:07:57.200]  想和你盡心一步
[00:07:57.200 --> 00:07:59.160]  就是超越了只是友誼的關係
[00:07:59.160 --> 00:08:00.120]  可能盡心一步
[00:08:00.120 --> 00:08:02.320]  可能是基督的親吻
[00:08:02.320 --> 00:08:04.440]  是的
[00:08:04.440 --> 00:08:05.720]  變成了
[00:08:05.720 --> 00:08:07.000]  那時候也想了一會
[00:08:07.000 --> 00:08:07.840]  我會想一下
[00:08:07.840 --> 00:08:10.240]  如果她到時大了肚子又怎麼辦呢
[00:08:10.240 --> 00:08:12.880]  我又怎麼和我媽交代呢
[00:08:12.880 --> 00:08:13.840]  變成了
[00:08:13.840 --> 00:08:15.200]  也掙扎了一會
[00:08:15.200 --> 00:08:16.480]  最終差不多
[00:08:16.480 --> 00:08:17.520]  那時候也很晚了
[00:08:17.520 --> 00:08:19.320]  差不多11點、12點左右
[00:08:19.320 --> 00:08:21.200]  她就敲門
[00:08:21.200 --> 00:08:23.160]  之後我想一下
[00:08:23.160 --> 00:08:25.280]  到時要不要開門給她呢
[00:08:25.280 --> 00:08:27.120]  最終就沒有了
[00:08:27.120 --> 00:08:28.320]  最終就關了燈
[00:08:28.320 --> 00:08:29.680]  就假裝睡覺
[00:08:29.680 --> 00:08:30.880]  她敲了幾次
[00:08:30.880 --> 00:08:32.800]  最後就沒有了
[00:08:32.800 --> 00:08:33.760]  最終不開門
[00:08:33.760 --> 00:08:35.880]  她也走了
[00:08:35.880 --> 00:08:37.080]  這個時間多長呢
[00:08:37.080 --> 00:08:39.720]  就是由她回來敲門
[00:08:39.720 --> 00:08:40.440]  到你
[00:08:40.440 --> 00:08:41.320]  我想了解一下
[00:08:41.320 --> 00:08:44.160]  就是到你她離開的那段時間
[00:08:44.160 --> 00:08:45.720]  大概相隔了多久
[00:08:45.720 --> 00:08:49.400]  在當中你怎麼維持這個時間去抗拒
[00:08:49.400 --> 00:08:50.560]  因爲她敲門
[00:08:50.560 --> 00:08:51.520]  你想開門
[00:08:51.520 --> 00:08:51.920]  是的
[00:08:51.920 --> 00:08:53.840]  我想你可不可以盡心說一下
[00:08:53.840 --> 00:08:54.920]  你在當中
[00:08:54.920 --> 00:08:56.960]  就是怎麼去掙扎
[00:08:56.960 --> 00:08:58.120]  到最後就完了
[00:08:58.120 --> 00:08:58.880]  去掙扎
[00:08:58.880 --> 00:08:59.960]  就是覺得
[00:08:59.960 --> 00:09:00.720]  就是等
[00:09:00.720 --> 00:09:02.800]  無論等還是什麼
[00:09:02.800 --> 00:09:04.440]  就是根本我會想一下
[00:09:04.440 --> 00:09:05.640]  就是如果她真的進來了
[00:09:05.640 --> 00:09:07.640]  那我到時跟她有性行爲的
[00:09:07.640 --> 00:09:09.360]  那之後又怎麼辦呢
[00:09:09.360 --> 00:09:11.440]  那我會不會娶了她呢
[00:09:11.440 --> 00:09:11.960]  嗯哼
[00:09:11.960 --> 00:09:13.880]  但是我又不是很認識她
[00:09:13.880 --> 00:09:14.360]  嗯哼
[00:09:14.360 --> 00:09:16.120]  那到時
[00:09:16.120 --> 00:09:19.400]  就是做了之後的後果是什麼
[00:09:19.400 --> 00:09:21.160]  就是後果之後會是什麼
[00:09:21.160 --> 00:09:22.280]  同樣
[00:09:22.280 --> 00:09:23.000]  同時我會想一下
[00:09:23.000 --> 00:09:24.120]  就是根本對我來說
[00:09:24.120 --> 00:09:25.040]  我來是讀書的
[00:09:25.040 --> 00:09:26.560]  就是我媽媽經常提醒我
[00:09:26.560 --> 00:09:29.680]  你去學校是讀書贏的
[00:09:29.680 --> 00:09:30.720]  那我同樣
[00:09:30.720 --> 00:09:32.080]  我就不想令她失望
[00:09:32.080 --> 00:09:33.120]  還有如果就是
[00:09:33.120 --> 00:09:33.960]  就是我掙扎一會
[00:09:33.960 --> 00:09:35.320]  我會覺得我媽都會
[00:09:35.320 --> 00:09:37.800]  我媽和我家人都會覺得很傷心
[00:09:37.800 --> 00:09:39.000]  這個時間維持了多久
[00:09:39.000 --> 00:09:40.520]  掙扎的時間
[00:09:40.520 --> 00:09:41.760]  掙扎的時間
[00:09:41.760 --> 00:09:43.440]  根本都很久了
[00:09:43.440 --> 00:09:44.640]  嗯
[00:09:44.640 --> 00:09:45.480]  就是她敲門
[00:09:45.480 --> 00:09:46.800]  其實對我來說好像很久了
[00:09:46.800 --> 00:09:51.440]  或者她其實敲了兩三分鐘左右
[00:09:51.440 --> 00:09:52.040]  但是你之後
[00:09:52.040 --> 00:09:53.560]  因爲她是住在同一層的
[00:09:53.560 --> 00:09:53.920]  嗯
[00:09:53.920 --> 00:09:55.520]  所以變成我會經常見到她
[00:09:55.520 --> 00:09:55.880]  嗯
[00:09:55.880 --> 00:09:57.200]  那我經常見到她的時候
[00:09:57.200 --> 00:09:58.840]  那我來不來見到她的時候
[00:09:58.840 --> 00:10:00.000]  她都會聊一下我
[00:10:00.000 --> 00:10:01.440]  我又聊一下她這樣
[00:10:01.440 --> 00:10:03.120]  那同樣就是都會摟摟抱抱
[00:10:03.120 --> 00:10:04.960]  但是就不是之前
[00:10:04.960 --> 00:10:07.120]  那一晚那麼熱情的
[00:10:07.120 --> 00:10:07.440]  是的
[00:10:07.440 --> 00:10:10.320]  Vincent 我想問你剛纔那個情況
[00:10:10.320 --> 00:10:11.520]  那個女孩子
[00:10:11.520 --> 00:10:14.920]  後期你說你都有再繼續和她見一面
[00:10:14.920 --> 00:10:18.600]  但是整段關係到最後怎麼完結了
[00:10:18.600 --> 00:10:21.560]  整段關係就是她之後有了男朋友
[00:10:21.560 --> 00:10:23.600]  就是根本我們之前的關係
[00:10:23.600 --> 00:10:26.400]  根本不是真的很正常
[00:10:26.400 --> 00:10:27.920]  所以變成她還有一個男朋友
[00:10:27.920 --> 00:10:30.600]  那她就會和他多一點時間
[00:10:30.600 --> 00:10:32.040]  那我自己就變成
[00:10:32.040 --> 00:10:34.280]  就是我不會準備主動追回她
[00:10:34.280 --> 00:10:37.000]  因爲我根本覺得這個關係不太好
[00:10:37.000 --> 00:10:38.960]  所以變成最後就是
[00:10:38.960 --> 00:10:40.360]  我就由宿舍搬出去
[00:10:40.360 --> 00:10:42.400]  因爲你宿舍每年你要搬出去
[00:10:42.400 --> 00:10:44.440]  才如果你要住回去
[00:10:44.440 --> 00:10:45.760]  你要住在別的地方
[00:10:45.760 --> 00:10:46.800]  不可以住回去
[00:10:46.800 --> 00:10:47.280]  是的
[00:10:47.280 --> 00:10:49.200]  所以變成最後我就搬了出去
[00:10:49.200 --> 00:10:51.280]  那我之後都沒什麼怎麼見到她
[00:10:51.280 --> 00:10:52.880]  就是有時候上課會碰到
[00:10:52.880 --> 00:10:55.840]  但是就不會有什麼接觸
[00:10:55.840 --> 00:11:00.320]  那接着我想聽一下你第二次的試探經歷
[00:11:00.320 --> 00:11:01.520]  這次就有點不一樣
[00:11:01.520 --> 00:11:02.600]  除了你做完
[00:11:02.600 --> 00:11:06.400]  就說一下你那個落的掙扎是怎麼樣
[00:11:06.400 --> 00:11:08.200]  那你能夠說一下嗎
[00:11:08.200 --> 00:11:10.160]  其實都不算是第二次的
[00:11:10.160 --> 00:11:12.760]  就是根本由最近那一次
[00:11:12.760 --> 00:11:14.920]  因爲其實根本由第一次到最近那一次
[00:11:14.920 --> 00:11:16.960]  之間都有其餘的事情
[00:11:16.960 --> 00:11:19.120]  屢次的事情發生
[00:11:19.120 --> 00:11:22.120]  那最近的時候就是我在工作
[00:11:22.120 --> 00:11:24.200]  那我最近就自己一個人住
[00:11:24.200 --> 00:11:25.320]  就搬了出來
[00:11:25.320 --> 00:11:27.000]  那就變成了
[00:11:27.000 --> 00:11:28.280]  就是根本有很多時間
[00:11:28.280 --> 00:11:30.240]  因爲你上班其實和你做
[00:11:30.240 --> 00:11:31.680]  就是和你讀書的時候
[00:11:31.680 --> 00:11:33.200]  那個差別是很大的
[00:11:33.200 --> 00:11:34.680]  就是根本平時你讀書的時候
[00:11:34.680 --> 00:11:37.080]  你要趕工作啊 做功課啊
[00:11:37.080 --> 00:11:39.000]  所以你是不停地這樣做的
[00:11:39.000 --> 00:11:40.080]  但是你反而上班
[00:11:40.080 --> 00:11:42.280]  你下班之後其實是很自由的
[00:11:42.280 --> 00:11:44.600]  所以變成這個時間就最大引誘
[00:11:44.600 --> 00:11:47.120]  因爲根本我有一個女的同事
[00:11:47.120 --> 00:11:49.400]  她就有一個距離戀情
[00:11:49.400 --> 00:11:51.560]  就是她男朋友就在東岸
[00:11:51.560 --> 00:11:53.960]  就是他們兩個分開異地
[00:11:53.960 --> 00:11:54.960]  分開異地
[00:11:54.960 --> 00:11:55.880]  有一個戀情
[00:11:55.880 --> 00:11:57.600]  但是就不可以經常見面
[00:11:57.600 --> 00:11:58.680]  是啦 是啦 都是啦
[00:11:58.680 --> 00:12:00.320]  那變成了她那一次
[00:12:00.320 --> 00:12:03.040]  就是我開頭對她不是怎麼起眼的
[00:12:03.040 --> 00:12:04.520]  就是根本不是怎麼理她的
[00:12:04.520 --> 00:12:06.560]  但是我的導師就叫我看着她
[00:12:06.560 --> 00:12:07.960]  就是做她的訓練
[00:12:07.960 --> 00:12:11.280]  就變成了我會偶爾在公司上幫她
[00:12:11.280 --> 00:12:12.880]  教她怎麼做那些測試
[00:12:12.880 --> 00:12:14.360]  因爲我是一個工程師
[00:12:14.360 --> 00:12:16.560]  所以我們經常會在工程室裏一起
[00:12:16.560 --> 00:12:17.560]  就是她跟着你學東西
[00:12:17.560 --> 00:12:18.560]  跟着我學東西 是啊
[00:12:18.560 --> 00:12:19.280]  跟着我學東西
[00:12:19.280 --> 00:12:20.640]  但是她
[00:12:20.640 --> 00:12:23.360]  就是有時候她很孤單很寂寞的時候
[00:12:23.360 --> 00:12:24.760]  她就會跟我說
[00:12:24.760 --> 00:12:26.360]  就是說我現在讀書
[00:12:26.360 --> 00:12:28.080]  因爲她是一個兼職教授
[00:12:28.080 --> 00:12:30.160]  就是同樣我也是在讀兼職教授
[00:12:30.160 --> 00:12:32.240]  她就說我讀書很辛苦
[00:12:32.240 --> 00:12:34.080]  還有我的實驗做不成
[00:12:34.080 --> 00:12:37.720]  之後她會前前來跟我分享
[00:12:37.720 --> 00:12:39.720]  跟我訴苦
[00:12:39.720 --> 00:12:40.720]  她就會說
[00:12:40.720 --> 00:12:43.440]  就是她見證很親密的事情
[00:12:43.440 --> 00:12:44.040]  她都會說的
[00:12:44.040 --> 00:12:44.880]  就是她說
[00:12:44.880 --> 00:12:48.160]  我和我男朋友的關係怎麼樣
[00:12:48.160 --> 00:12:50.880]  他的關係其實很辛苦
[00:12:50.880 --> 00:12:51.880]  很難
[00:12:51.880 --> 00:12:52.880]  但是有時候她會說
[00:12:52.880 --> 00:12:54.880]  我男朋友來探望我
[00:12:54.880 --> 00:12:57.080]  就是她有時候我會知道
[00:12:57.080 --> 00:13:00.080]  就是我知道她有和她男朋友上牀
[00:13:00.080 --> 00:13:01.200]  因爲有時候她會跟我說
[00:13:01.200 --> 00:13:01.880]  很開心
[00:13:01.880 --> 00:13:03.680]  我男朋友今晚和我一起玩
[00:13:03.680 --> 00:13:06.080]  她會講一些很詳細的東西給我
[00:13:06.080 --> 00:13:08.680]  她都很信任你的
[00:13:08.680 --> 00:13:09.680]  很信任我的
[00:13:09.680 --> 00:13:11.280]  就是將一些很深入的東西跟你分享
[00:13:11.280 --> 00:13:12.000]  是的
[00:13:12.000 --> 00:13:14.080]  所以其實我都有一點點壞
[00:13:14.080 --> 00:13:17.280]  因爲其實我根本有嘗試過傳福音給她
[00:13:17.280 --> 00:13:18.280]  但是我
[00:13:18.280 --> 00:13:20.880]  反而到了一個地步
[00:13:20.880 --> 00:13:22.280]  因爲我經常和她有接觸
[00:13:22.280 --> 00:13:24.280]  所以變成一個很親密的關係
[00:13:24.280 --> 00:13:27.640]  同樣她會來找我
[00:13:27.640 --> 00:13:29.680]  來提供她自己的聲音
[00:13:29.680 --> 00:13:31.080]  就是她自己的恐懼感
[00:13:31.080 --> 00:13:32.080]  就是寂寞
[00:13:32.080 --> 00:13:33.680]  同樣我自己都覺得
[00:13:33.680 --> 00:13:35.080]  你是一個代替品
[00:13:35.080 --> 00:13:36.080]  代替品
[00:13:36.080 --> 00:13:37.680]  就是代替她的男朋友
[00:13:37.680 --> 00:13:39.280]  就是根本到了一個地步
[00:13:39.280 --> 00:13:40.080]  她會告訴你
[00:13:40.080 --> 00:13:41.680]  Vincent你只是一個Boy Toy
[00:13:41.680 --> 00:13:42.880]  Boy Toy的意思就是
[00:13:42.880 --> 00:13:45.080]  根本你只是一個
