
[00:00:00.000 --> 00:00:04.000]  為什麼題目叫《大水滾江河滔》呢?
[00:11:15.000 --> 00:11:17.000]  不要進入吉甲
[00:11:17.000 --> 00:11:20.000]  不要過到別士巴
[00:11:20.000 --> 00:11:23.000]  因為吉甲必被擄掠
[00:11:23.000 --> 00:11:26.000]  伯特利也必歸於無有
[00:11:26.000 --> 00:11:28.000]  你說去敬拜上帝
[00:11:28.000 --> 00:11:30.000]  回到教會當中去敬拜神
[00:11:30.000 --> 00:11:33.000]  真的沒有尋求上帝嗎?
[00:11:33.000 --> 00:11:35.000]  回到教會去奉獻
[00:11:35.000 --> 00:11:38.000]  把你的金錢擺上去給上帝
[00:11:38.000 --> 00:11:40.000]  真的沒有奉獻過嗎?
[00:11:40.000 --> 00:11:41.000]  說實話
[00:11:41.000 --> 00:11:44.000]  在我認識一些弟兄姊妹當中
[00:11:44.000 --> 00:11:47.000]  他真的回到教會不是敬拜主
[00:11:47.000 --> 00:11:50.000]  我告訴你
[00:11:50.000 --> 00:11:54.000]  我們在這個廣福堂
[00:11:54.000 --> 00:11:55.000]  我們的牧區
[00:11:55.000 --> 00:11:57.000]  我們叫區牧
[00:11:57.000 --> 00:12:00.000]  以前我是少年軍的隊牧
[00:12:00.000 --> 00:12:02.000]  即是一隊裏面有隊牧
[00:12:02.000 --> 00:12:04.000]  當中有個導師
[00:12:04.000 --> 00:12:06.000]  當然他做了導師
[00:12:06.000 --> 00:12:08.000]  之後當然是信了耶穌
[00:12:08.000 --> 00:12:09.000]  做基督徒
[00:12:09.000 --> 00:12:11.000]  但是他未信耶穌之前
[00:12:11.000 --> 00:12:13.000]  他回到我們教會
[00:12:13.000 --> 00:12:15.000]  即是之前我牧羊那間教會
[00:12:15.000 --> 00:12:16.000]  有十年
[00:12:16.000 --> 00:12:20.000]  十年都是如常去聽道
[00:12:20.000 --> 00:12:22.000]  我們十點鐘崇拜
[00:12:22.000 --> 00:12:27.000]  他九點九就到教會那裏
[00:12:27.000 --> 00:12:29.000]  比所有基督徒早十五分鐘
[00:12:29.000 --> 00:12:31.000]  他坐到最後
[00:12:31.000 --> 00:12:33.000]  不知道坐到最後可以做到甚麼
[00:12:33.000 --> 00:12:37.000]  一來他可以看到基督徒何時遲到
[00:12:37.000 --> 00:12:39.000]  所以他有一本簿子
[00:12:39.000 --> 00:12:40.000]  記著誰遲到
[00:12:40.000 --> 00:12:43.000]  第幾,哪個row,哪個column
[00:12:43.000 --> 00:12:44.000]  他遲到何時
[00:12:44.000 --> 00:12:46.000]  還有,在後面有很多東西可以看
[00:12:46.000 --> 00:12:48.000]  他可以看到哪些人睡眠不足
[00:12:48.000 --> 00:12:50.000]  所以他又記著哪個row
[00:12:50.000 --> 00:12:52.000]  第幾行,哪個column
[00:12:52.000 --> 00:12:54.000]  R3,哪個中了睡眠不足
[00:12:54.000 --> 00:12:56.000]  多少次,中下中下
[00:12:56.000 --> 00:12:58.000]  他如是一十年
[00:12:58.000 --> 00:12:59.000]  他一直都是聽道
[00:12:59.000 --> 00:13:01.000]  他一直都是記著
[00:13:01.000 --> 00:13:03.000]  我們那時候以為他那麼勤力寫講道筆記
[00:13:03.000 --> 00:13:05.000]  那些不是講道筆記
[00:13:05.000 --> 00:13:07.000]  那些是罪證
[00:13:07.000 --> 00:13:09.000]  但他怎樣信耶穌呢
[00:13:09.000 --> 00:13:11.000]  他有一次打了他兒子
[00:13:11.000 --> 00:13:13.000]  他兒子沒有坐牢十年
[00:13:13.000 --> 00:13:15.000]  後來他信了主之後
[00:13:15.000 --> 00:13:19.000]  他說為甚麼那時候沒有坐牢上帝十年
[00:13:19.000 --> 00:13:22.000]  原來我兒子又沒有坐牢十年
[00:13:22.000 --> 00:13:25.000]  原來真是當我們去到崇拜的時候
[00:13:25.000 --> 00:13:30.000]  我們的心有沒有真的去敬拜上帝呢
[00:13:30.000 --> 00:13:32.000]  所以阿摩斯說尋求我
[00:13:32.000 --> 00:13:34.000]  我是耶和華
[00:13:34.000 --> 00:13:36.000]  我們透過尋求我的時候
[00:13:36.000 --> 00:13:40.000]  去領略吉甲真正的意義
[00:13:40.000 --> 00:13:42.000]  吉甲的意義是甚麼呢
[00:13:42.000 --> 00:13:48.000]  原來在以色列人進入英許地之前
[00:13:48.000 --> 00:13:51.000]  他們在約旦河那裡
[00:13:51.000 --> 00:13:54.000]  在曠野漂流四十年
[00:13:54.000 --> 00:13:56.000]  有四十年很久的漂流
[00:13:56.000 --> 00:13:58.000]  在當中上帝憐憫他們
[00:13:58.000 --> 00:14:00.000]  試煉他們
[00:14:00.000 --> 00:14:03.000]  生命記錄裡說到腳也沒有腫
[00:14:03.000 --> 00:14:06.000]  經過四十年的曠野漂流生活
[00:14:06.000 --> 00:14:08.000]  去到約旦河前
[00:14:08.000 --> 00:14:11.000]  我們知道從舊約裡
[00:14:11.000 --> 00:14:14.000]  以色列人過了兩個有水的地方
[00:14:14.000 --> 00:14:16.000]  一個是紅海
[00:14:16.000 --> 00:14:18.000]  代表出埃及
[00:14:18.000 --> 00:14:20.000]  逃出維羅茲加
[00:14:20.000 --> 00:14:22.000]  這個紅海
[00:14:22.000 --> 00:14:24.000]  第二個就是約旦河
[00:14:24.000 --> 00:14:26.000]  他們經過約旦河
[00:14:26.000 --> 00:14:28.000]  進入英許之地
[00:14:28.000 --> 00:14:30.000]  所以在約書亞記
[00:14:30.000 --> 00:14:32.000]  說到吉甲這個地方
[00:14:32.000 --> 00:14:34.000]  這個名字
[00:14:34.000 --> 00:14:36.000]  讓他們在歷史裡勾起一些回憶
[00:14:36.000 --> 00:14:38.000]  他說正月初十
[00:14:38.000 --> 00:14:40.000]  百姓從約旦河上來
[00:14:40.000 --> 00:14:42.000]  就在約旦河那裡拿了十二塊石頭
[00:14:42.000 --> 00:14:44.000]  立在吉甲當中
[00:14:44.000 --> 00:14:48.000]  對面就在耶利哥那裡安營
[00:14:48.000 --> 00:14:52.000]  過河我們都知道
[00:14:52.000 --> 00:14:54.000]  都是有些神蹟產生
[00:14:54.000 --> 00:14:55.000]  但是你知不知道
[00:14:55.000 --> 00:14:58.000]  以色列人過了約旦河之後
[00:14:58.000 --> 00:15:00.000]  在吉甲安營做了些什麼事
[00:15:00.000 --> 00:15:02.000]  他們行割禮
[00:15:02.000 --> 00:15:04.000]  對面接下來的打仗
[00:15:04.000 --> 00:15:05.000]  是耶利哥城
[00:15:05.000 --> 00:15:06.000]  行割禮
[00:15:06.000 --> 00:15:08.000]  大家都知道割禮是什麼一回事
[00:15:08.000 --> 00:15:10.000]  割完之後是怎樣的
[00:15:10.000 --> 00:15:12.000]  打不打到仗
[00:15:12.000 --> 00:15:14.000]  告訴他們行割禮
[00:15:14.000 --> 00:15:17.000]  不單止我們看到在約書亞記裡
[00:15:17.000 --> 00:15:19.000]  他們圍繞耶利哥城
[00:15:19.000 --> 00:15:21.000]  是一個信心的表現
[00:15:21.000 --> 00:15:23.000]  去到過了約旦河
[00:15:23.000 --> 00:15:25.000]  在吉甲安營那裡
[00:15:25.000 --> 00:15:26.000]  履行割禮
[00:15:26.000 --> 00:15:29.000]  是更加信心的表現
[00:15:29.000 --> 00:15:31.000]  原來我們要知道
[00:15:31.000 --> 00:15:33.000]  出埃及過紅海
[00:15:33.000 --> 00:15:35.000]  是脫離罪的生活
[00:15:35.000 --> 00:15:37.000]  過了約旦河
[00:15:37.000 --> 00:15:38.000]  進到英許地
[00:15:38.000 --> 00:15:40.000]  是進入安息
[00:15:40.000 --> 00:15:42.000]  進入英許的生活
[00:15:42.000 --> 00:15:43.000]  而進入英許
[00:15:43.000 --> 00:15:45.000]  在約書亞記裡所記載
[00:15:45.000 --> 00:15:47.000]  是要「真賤」
[00:15:47.000 --> 00:15:49.000]  他們納錫維基是怎樣的
[00:15:49.000 --> 00:15:51.000]  原來得著英許
[00:15:51.000 --> 00:15:54.000]  是要有一個真賤的生活
[00:15:54.000 --> 00:15:55.000]  原來我們基督徒
[00:15:55.000 --> 00:15:56.000]  我們敬拜
[00:15:56.000 --> 00:15:58.000]  我們知道我們生靈裡
[00:15:58.000 --> 00:16:00.000]  不住有掙扎
[00:16:00.000 --> 00:16:01.000]  有真賤
[00:16:01.000 --> 00:16:03.000]  原來進入上帝的安息
[00:16:03.000 --> 00:16:05.000]  進入上帝的英許
[00:16:05.000 --> 00:16:10.000]  是需要在掙扎裡有成長
[00:16:10.000 --> 00:16:12.000]  但偏偏他們忘記了
[00:16:12.000 --> 00:16:14.000]  吉甲真正的意義
[00:16:14.000 --> 00:16:16.000]  他們忘記了
[00:16:16.000 --> 00:16:19.000]  基督徒生命有真賤和掙扎
[00:16:19.000 --> 00:16:21.000]  所以在三個教父裡
[00:16:21.000 --> 00:16:23.000]  有多一個技術
[00:16:23.000 --> 00:16:26.000]  就是他們不停在內心裡
[00:16:26.000 --> 00:16:29.000]  透過掙扎慢慢成長
[00:16:29.000 --> 00:16:34.000]  生命越來越像上帝
[00:16:34.000 --> 00:16:37.000]  所以吉甲的真正意義是怎樣呢
[00:16:37.000 --> 00:16:41.000]  為什麼後來他們要被擄到亞述的地方
[00:16:41.000 --> 00:16:43.000]  或者去到大馬士革以外的地方
[00:16:43.000 --> 00:16:46.000]  在英許地諸約以上呢
[00:16:46.000 --> 00:16:48.000]  原來以色列人
[00:16:48.000 --> 00:16:50.000]  過去到英許地
[00:16:50.000 --> 00:16:52.000]  他們忘記了
[00:16:52.000 --> 00:16:55.000]  是需要透過在上帝面前
[00:16:55.000 --> 00:16:57.000]  不住努力
[00:16:57.000 --> 00:16:59.000]  在掙扎當中的成長
[00:16:59.000 --> 00:17:01.000]  如果你忘記了掙扎
[00:17:01.000 --> 00:17:03.000]  不如回到曠野
[00:17:03.000 --> 00:17:05.000]  去思念上帝在困難當中
[00:17:05.000 --> 00:17:07.000]  怎樣去看顧你
[00:17:07.000 --> 00:17:09.000]  如果你忘記了那個真賤
[00:17:09.000 --> 00:17:12.000]  不如去到大馬士革
[00:17:12.000 --> 00:17:14.000]  這個敘利亞的地方
[00:17:14.000 --> 00:17:16.000]  再思念上帝怎樣透過
[00:17:16.000 --> 00:17:18.000]  在外邦人的手中
[00:17:18.000 --> 00:17:19.000]  憂戀你們
[00:17:19.000 --> 00:17:21.000]  所以吉甲的真正意義
[00:17:21.000 --> 00:17:23.000]  尋求上帝我的真正意義
[00:17:23.000 --> 00:17:25.000]  是讓以色列人思念到
[00:17:25.000 --> 00:17:27.000]  他們需要在掙扎裡面
[00:17:27.000 --> 00:17:30.000]  摒棄了這個世界給他們的觀念
[00:17:30.000 --> 00:17:33.000]  在掙扎裡面有成長
[00:17:33.000 --> 00:17:35.000]  第二個尋求是什麼呢
[00:17:35.000 --> 00:17:38.000]  是尋求叫人改變的上帝
[00:17:38.000 --> 00:17:41.000]  去理解究竟伯特利的意思
[00:17:41.000 --> 00:17:42.000]  是為什麼
[00:17:42.000 --> 00:17:45.000]  如果我們去讀舊約聖經
[00:17:45.000 --> 00:17:46.000]  我們要知道
[00:17:46.000 --> 00:17:48.000]  伯特利這個地方是怎樣來的
[00:17:48.000 --> 00:17:50.000]  就是亞國
[00:17:50.000 --> 00:17:52.000]  他欺騙了控騙了
[00:17:52.000 --> 00:17:56.000]  他哥哥以素的長子名分
[00:17:56.000 --> 00:17:58.000]  用紅豆湯騙回來
[00:17:58.000 --> 00:18:00.000]  但是他拿了長子名分
[00:18:00.000 --> 00:18:02.000]  不是立即得到長子名分
[00:18:02.000 --> 00:18:04.000]  裡面所給他的財產
