
[00:00:00.000 --> 00:00:02.840]  各位電影姐妹 今天是一個特別的主日
[00:02:11.000 --> 00:02:13.500]  領受祢給我們的指教
[00:02:13.500 --> 00:02:15.000]  我們仰望祈禱
[00:02:15.000 --> 00:02:17.500]  奉耶穌基督 聖名祈求
[00:02:17.500 --> 00:02:18.500]  阿門
[00:02:18.500 --> 00:02:22.500]  我們今天一起再打開聖經
[00:02:22.500 --> 00:02:24.500]  其中的哥羅西書
[00:02:24.500 --> 00:02:28.000]  來思想一件事情
[00:02:28.000 --> 00:02:31.000]  思想一個奧秘
[00:02:31.000 --> 00:02:33.000]  剛才大家讀到哥羅西書的時候
[00:02:33.000 --> 00:02:37.000]  你都會知道哥羅西書一路的重心的訊息
[00:02:37.000 --> 00:02:41.000]  是在說耶穌基督是那位至尊榮的上帝
[00:02:41.000 --> 00:02:45.000]  祂是一切的源始 源首
[00:02:45.000 --> 00:02:49.500]  因此每個人當領受基督的救恩之餘
[00:02:49.500 --> 00:02:53.500]  我們都進入了一種豐盛的生命裡面
[00:02:53.500 --> 00:02:55.500]  在經文裡面當我們讀的時候
[00:02:55.500 --> 00:02:58.500]  特別留意到保羅講述一件事情
[00:02:58.500 --> 00:03:01.500]  講述到一個奧秘
[00:03:01.500 --> 00:03:02.500]  這個奧秘是什麼呢?
[00:03:02.500 --> 00:03:04.500]  我們今天一起來看看
[00:03:04.500 --> 00:03:07.500]  大家先看聖經在第一章
[00:03:07.500 --> 00:03:10.500]  其中的第二十六節
[00:03:10.500 --> 00:03:13.500]  第一章二十六節
[00:03:13.500 --> 00:03:18.500]  保羅說:我照著神為你們而賜給我管家的職份
[00:03:18.500 --> 00:03:21.000]  作了教會的僕役
[00:03:21.000 --> 00:03:24.500]  要把神的道就是歷世歷代
[00:03:24.500 --> 00:03:28.500]  隱藏的奧秘傳得完備
[00:03:28.500 --> 00:03:32.500]  現在這奧秘已經向他的眾聖徒顯明了
[00:03:32.500 --> 00:03:34.500]  二十七節
[00:03:34.500 --> 00:03:36.500]  神願意使他們知道
[00:03:36.500 --> 00:03:40.500]  這奧秘在外族人中有多麼榮耀的豐盛
[00:03:40.500 --> 00:03:48.500]  這奧秘就是基督在你們裡面成了榮耀的盼望
[00:03:48.500 --> 00:03:51.000]  這兩節經文講述的一件事情
[00:03:51.000 --> 00:03:53.000]  就是有一個奧秘
[00:03:53.000 --> 00:03:56.000]  這個奧秘不是我們現在一般人所說
[00:03:56.000 --> 00:04:00.000]  一些好像很虛無飄渺的故事
[00:04:00.000 --> 00:04:02.000]  聖經說這個奧秘
[00:04:02.000 --> 00:04:05.000]  在歷世歷代好像是隱藏著
[00:04:05.000 --> 00:04:08.000]  或者說是神的一些計劃
[00:04:08.000 --> 00:04:11.000]  是暫時未讓人知道的
[00:04:11.000 --> 00:04:16.000]  但這個計劃關乎到一個極重要的人類的永恆
[00:04:16.000 --> 00:04:19.000]  因此在適當的時候
[00:04:19.000 --> 00:04:22.000]  神就讓這個奧秘顯明出來
[00:04:22.000 --> 00:04:24.000]  或者說是在舊恩的時代
[00:04:24.000 --> 00:04:28.000]  神讓這個奧秘來顯明給我們知道
[00:04:28.000 --> 00:04:34.000]  而本來就是立志要將這個奧秘傳得完備
[00:04:34.000 --> 00:04:36.000]  或者我們問這個奧秘是什麼呢?
[00:04:36.000 --> 00:04:38.000]  聖經就在二十七節
[00:04:38.000 --> 00:04:40.000]  剛才讀的時候你會看到
[00:04:40.000 --> 00:04:44.000]  聖經說這奧秘就是基督在你們裡面
[00:04:44.000 --> 00:04:47.000]  成了榮耀的盼望
[00:04:47.000 --> 00:04:52.000]  耶穌基督在我們裡面成為榮耀的盼望
[00:04:52.000 --> 00:04:55.000]  或者說這個奧秘可以分開兩件事情
[00:04:55.000 --> 00:04:59.000]  第一就是耶穌基督在你裡面
[00:04:59.000 --> 00:05:02.000]  這位天地的主榮耀的上帝
[00:05:02.000 --> 00:05:05.000]  祂進入你生命中
[00:05:05.000 --> 00:05:12.000]  第二因為祂在你裡面成為了你永遠的榮耀的盼望
[00:05:12.000 --> 00:05:16.000]  你對你的人生不再是無望的
[00:05:16.000 --> 00:05:18.000]  不再是沒有方向的
[00:05:18.000 --> 00:05:23.000]  而是你知道將來一定會給你有榮耀的盼望
[00:05:23.000 --> 00:05:29.000]  我記得有一次參加一個在外國的基督徒研討會
[00:05:29.000 --> 00:05:31.000]  他們用一個題目
[00:05:31.000 --> 00:05:33.000]  這個題目英文說
[00:05:33.000 --> 00:05:38.000]  Christ in you, hope of glory
[00:05:38.000 --> 00:05:41.000]  正正是在講述這個奧秘
[00:05:41.000 --> 00:05:46.000]  耶穌基督在你裡面是一個極其偉大的奧秘
[00:05:46.000 --> 00:05:48.000]  第一次每次你讀聖經的時候
[00:05:48.000 --> 00:05:49.000]  讀到詩篇
[00:05:49.000 --> 00:05:50.000]  詩篇之人就說
[00:05:50.000 --> 00:05:52.000]  人算什麼
[00:05:52.000 --> 00:05:54.000]  你竟眷顧他
[00:05:54.000 --> 00:05:56.000]  世人算什麼
[00:05:56.000 --> 00:05:58.000]  神眷顧我們
[00:05:58.000 --> 00:06:00.000]  祂怎麼眷顧我們呢
[00:06:00.000 --> 00:06:03.000]  就是讓祂自己進入我們生命中
[00:06:03.000 --> 00:06:06.000]  所以你記得當主耶穌離開世界的時候
[00:06:06.000 --> 00:06:08.000]  祂就告訴我們
[00:06:08.000 --> 00:06:11.000]  祂說我要求父
[00:06:11.000 --> 00:06:15.000]  父就賜給你們另一位保衛師
[00:06:15.000 --> 00:06:18.000]  大家知道保衛師的意思是在講聖靈
[00:06:18.000 --> 00:06:21.000]  而聖靈保衛師的意思是在講一位被召
[00:06:21.000 --> 00:06:25.000]  來到我們旁邊幫助我們的意思
[00:06:25.000 --> 00:06:27.000]  因為保衛師是另一位
[00:06:27.000 --> 00:06:30.000]  是耶穌基督以外的另一位
[00:06:30.000 --> 00:06:31.000]  但祂來到的時候
[00:06:31.000 --> 00:06:35.000]  聖經就說要永遠與我們同在
[00:06:35.000 --> 00:06:39.000]  並不是說耶穌因此就沒有跟我們一起
[00:06:39.000 --> 00:06:41.000]  而是主耶穌藉著聖靈
[00:06:41.000 --> 00:06:45.000]  在我們生命當中與我們同在
[00:06:45.000 --> 00:06:47.000]  因此三位一體的真神
[00:06:47.000 --> 00:06:50.000]  藉著耶穌基督進入我們生命當中
[00:06:50.000 --> 00:06:54.000]  我們與神有永恆的同在
[00:06:54.000 --> 00:06:56.000]  當我們去思想的時候
[00:06:56.000 --> 00:06:58.000]  這就發覺聖經裡面講述到的
[00:06:58.000 --> 00:07:01.000]  這個是奧秘
[00:07:01.000 --> 00:07:04.000]  當所羅門他在建築聖殿的時候
[00:07:04.000 --> 00:07:07.000]  他建了一個很宏偉的聖殿
[00:07:07.000 --> 00:07:09.000]  但建築聖殿完之後
[00:07:09.000 --> 00:07:12.000]  他都會有很深刻的感動
[00:07:12.000 --> 00:07:14.000]  就是他告訴神
[00:07:14.000 --> 00:07:16.000]  神啊 天和天上的天
[00:07:16.000 --> 00:07:18.000]  尚且不足以你居住
[00:07:18.000 --> 00:07:22.000]  但你竟然樂意住在聖殿當中
[00:07:22.000 --> 00:07:24.000]  同樣對我們基督徒來說
[00:07:24.000 --> 00:07:26.000]  我們領受了神給我們的救恩之餘
[00:07:26.000 --> 00:07:28.000]  有沒有想過
[00:07:28.000 --> 00:07:30.000]  竟然這位天地的上帝
[00:07:30.000 --> 00:07:32.000]  祂願意進入你的生命當中
[00:07:32.000 --> 00:07:35.000]  與你同在
[00:07:35.000 --> 00:07:37.000]  而聖經很多其他地方就提及
[00:07:37.000 --> 00:07:39.000]  因為你的信
[00:07:39.000 --> 00:07:41.000]  基督住在你的心裡面
[00:07:41.000 --> 00:07:43.000]  叫你的愛心有根有機
[00:07:43.000 --> 00:07:45.000]  也都意味著你能夠愛人
[00:07:45.000 --> 00:07:47.000]  你能夠活出不同的生命
[00:07:47.000 --> 00:07:50.000]  是因為你裡面有神
[00:07:50.000 --> 00:07:53.000]  聖經說這個奧秘今天顯明出來
[00:07:53.000 --> 00:07:57.000]  人可以得著耶穌基督
[00:07:57.000 --> 00:07:59.000]  而得著耶穌基督之後
[00:07:59.000 --> 00:08:01.000]  成為了我們榮耀的盼望
[00:08:01.000 --> 00:08:03.000]  因為基督給我們應許
[00:08:03.000 --> 00:08:04.000]  不單止今生
[00:08:04.000 --> 00:08:08.000]  更加是永遠榮耀的盼望
[00:08:08.000 --> 00:08:10.000]  而聖經就說因為你有盼望
[00:08:10.000 --> 00:08:14.000]  你今天就可以平安地面對
[00:08:14.000 --> 00:08:17.000]  你一切的挑戰和困難
[00:08:17.000 --> 00:08:19.000]  因為你知道中國如何
[00:08:19.000 --> 00:08:22.000]  因此你有力量面對今天
[00:08:22.000 --> 00:08:24.000]  聖經在說這個奧秘的時候
[00:08:24.000 --> 00:08:26.000]  這個奧秘再進一步講述到
[00:08:26.000 --> 00:08:28.000]  你在耶穌基督裡面
[00:08:28.000 --> 00:08:30.000]  是得著一切的豐盛的
[00:08:30.000 --> 00:08:32.000]  大家你再讀下去
[00:08:32.000 --> 00:08:34.000]  下面的經文
[00:08:34.000 --> 00:08:40.000]  在聖經的下面第二章第九節
[00:08:40.000 --> 00:08:42.000]  第二章第九節
[00:08:42.000 --> 00:08:46.000]  因為神本性的一切的豐盛
[00:08:46.000 --> 00:08:50.000]  都有形有體地住在基督裡面
[00:08:50.000 --> 00:08:55.000]  你們也是在他裡面得了豐盛
[00:08:55.000 --> 00:08:57.000]  聖經描述一切的豐盛
[00:08:57.000 --> 00:09:01.000]  蘊藏在耶穌基督裡面
[00:09:01.000 --> 00:09:03.000]  有時候可能大家有機會
[00:09:03.000 --> 00:09:05.000]  去到不同的地方旅遊
[00:09:05.000 --> 00:09:06.000]  我有一次記得
[00:09:06.000 --> 00:09:08.000]  去到一個地區
[00:09:08.000 --> 00:09:11.000]  一個國家的歷史博物館
[00:09:11.000 --> 00:09:13.000]  進去的時候四處看
[00:09:13.000 --> 00:09:16.000]  不同年代很多的發明
[00:09:16.000 --> 00:09:18.000]  很多的當時人
[00:09:18.000 --> 00:09:19.000]  很有智慧
[00:09:19.000 --> 00:09:21.000]  去有不同的新的發展
[00:09:21.000 --> 00:09:25.000]  也有很多很寶貴的一些藝術品
[00:09:25.000 --> 00:09:27.000]  一邊陳列一邊看
[00:09:27.000 --> 00:09:28.000]  突然間感覺
[00:09:28.000 --> 00:09:31.000]  人真是很厲害
[00:09:31.000 --> 00:09:33.000]  很有智慧
[00:09:33.000 --> 00:09:37.000]  能夠有這麼多很重要的歷史發展
[00:09:37.000 --> 00:09:38.000]  突然間想到的時候
[00:09:38.000 --> 00:09:39.000]  立刻就想到
[00:09:39.000 --> 00:09:41.000]  我們最近在聖經所講
[00:09:41.000 --> 00:09:43.000]  希伯來書提及
[00:09:43.000 --> 00:09:46.000]  我們見到房屋很尊榮
[00:09:46.000 --> 00:09:49.000]  建築得很華美很宏偉
[00:09:49.000 --> 00:09:52.000]  但是一切都有人建造
[00:09:52.000 --> 00:09:55.000]  但是建造一切的背後
[00:09:55.000 --> 00:09:56.000]  是神
[00:09:56.000 --> 00:09:59.000]  是最終的建造者
[00:09:59.000 --> 00:10:01.000]  配得更高的尊榮
[00:10:01.000 --> 00:10:03.000]  更大的榮耀
[00:10:03.000 --> 00:10:04.000]  當你看到這個世界
[00:10:04.000 --> 00:10:06.000]  各方面的事情的時候
[00:10:06.000 --> 00:10:07.000]  聖經告訴你
[00:10:07.000 --> 00:10:09.000]  一切的智慧和豐富
[00:10:09.000 --> 00:10:11.000]  藏在基督裡面
[00:10:11.000 --> 00:10:13.000]  而當人領受基督之後
[00:10:13.000 --> 00:10:17.000]  就領受一切的豐盛和智慧
[00:10:17.000 --> 00:10:18.000]  而聖經就說
[00:10:18.000 --> 00:10:22.000]  我們在祂裡面得了豐盛
[00:10:22.000 --> 00:10:23.000]  或者說
[00:10:23.000 --> 00:10:27.000]  在祂裡面成為了完全
[00:10:27.000 --> 00:10:29.000]  各位弟兄姊妹
[00:10:29.000 --> 00:10:31.000]  聖經裡面簡單的說話
[00:10:31.000 --> 00:10:33.000]  但正正是很清楚讓我們知道
[00:10:33.000 --> 00:10:36.000]  耶穌基督正是這一切一切
[00:10:36.000 --> 00:10:38.000]  因為豐盛的源頭
[00:10:38.000 --> 00:10:40.000]  你得到的時候
[00:10:40.000 --> 00:10:43.000]  是一個極大的恩典
[00:10:43.000 --> 00:10:44.000]  當保羅一路講述
[00:10:44.000 --> 00:10:45.000]  耶穌基督的豐富
[00:10:45.000 --> 00:10:47.000]  祂的寶貴的時候
[00:10:47.000 --> 00:10:49.000]  祂特別提醒弟兄姊妹
[00:10:49.000 --> 00:10:50.000]  弟兄姊妹小心
[00:10:50.000 --> 00:10:51.000]  當你信主之後
[00:10:51.000 --> 00:10:55.000]  你要留心繼續在主的裡面進心
[00:10:55.000 --> 00:10:56.000]  你也要留心
[00:10:56.000 --> 00:11:00.000]  不要被人將你從基督裡面擄掠走
[00:11:00.000 --> 00:11:05.000]  大家再留意下丁二章第六節
[00:11:05.000 --> 00:11:06.000]  聖經就提到
[00:11:06.000 --> 00:11:09.000]  你接受了主耶穌基督為主
[00:11:09.000 --> 00:11:12.000]  就當在祂裡面行事為人
[00:11:12.000 --> 00:11:15.000]  在基督裡面行事為人
[00:11:15.000 --> 00:11:17.000]  然後按照所領受的教導
[00:11:17.000 --> 00:11:20.000]  在祂裡面紮根建造
[00:11:20.000 --> 00:11:22.000]  以致你的信仰堅固
[00:11:22.000 --> 00:11:24.000]  滿有感謝的心
[00:11:24.000 --> 00:11:26.000]  但同時你們要謹慎
[00:11:26.000 --> 00:11:28.000]  免得有人不照著基督
[00:11:28.000 --> 00:11:30.000]  大家留心這樣說
[00:11:30.000 --> 00:11:31.000]  是不照著基督
[00:11:31.000 --> 00:11:33.000]  而是照著很多人的傳統
[00:11:33.000 --> 00:11:35.000]  世俗的言論
[00:11:35.000 --> 00:11:38.000]  或者一些欺騙人的哲學空談
[00:11:38.000 --> 00:11:42.000]  將你們擄去
[00:11:42.000 --> 00:11:46.000]  今天這個世代有很多不同的
[00:11:46.000 --> 00:11:49.000]  很多虛假的哲理
[00:11:49.000 --> 00:11:53.000]  它會將你從基督擄走
[00:11:53.000 --> 00:11:56.000]  今天你會聽見很多不同的異端
[00:11:56.000 --> 00:11:59.000]  很多不同的別異的宗教
[00:11:59.000 --> 00:12:02.000]  它們都會講到很多不同的道理
[00:12:02.000 --> 00:12:04.000]  都會甚至表達對耶穌的尊重
[00:12:04.000 --> 00:12:08.000]  但你發覺一切一切的言論
[00:12:08.000 --> 00:12:10.000]  有一個共通點
[00:12:10.000 --> 00:12:12.000]  這個共通點是什麼呢?
[00:12:12.000 --> 00:12:16.000]  就是否定耶穌基督是神
[00:12:16.000 --> 00:12:19.000]  就是將耶穌基督的重要
[00:12:19.000 --> 00:12:20.000]  祂的價值
[00:12:20.000 --> 00:12:22.000]  將它變成相對化
[00:12:22.000 --> 00:12:23.000]  祂重要
[00:12:23.000 --> 00:12:25.000]  不過不是最重要
[00:12:25.000 --> 00:12:26.000]  今天大家知道
[00:12:26.000 --> 00:12:28.000]  在整個世界
[00:12:28.000 --> 00:12:30.000]  有很多很多穆斯林
[00:12:30.000 --> 00:12:32.000]  伊斯蘭教的發展
[00:12:32.000 --> 00:12:33.000]  伊斯蘭教告訴你
[00:12:33.000 --> 00:12:36.000]  沒錯我們尊重耶穌
[00:12:36.000 --> 00:12:39.000]  不過耶穌只不過是一位先知
[00:12:39.000 --> 00:12:40.000]  祂絕對不是神
[00:12:40.000 --> 00:12:43.000]  更加不是神的兒子
[00:12:43.000 --> 00:12:45.000]  有很多不同的言論告訴你
[00:12:45.000 --> 00:12:46.000]  你可以接受
[00:12:46.000 --> 00:12:48.000]  因為耶穌是一位偉大人物
[00:12:48.000 --> 00:12:50.000]  不過祂不是神
[00:12:50.000 --> 00:12:51.000]  出於惡者的
[00:12:51.000 --> 00:12:55.000]  很多不同的虛假的教導
[00:12:55.000 --> 00:12:59.000]  目的是要將你從耶穌基督拉出來
[00:12:59.000 --> 00:13:01.000]  或者叫你的心裡面
[00:13:01.000 --> 00:13:05.000]  將基督的位置放在很低很低的位置
[00:13:05.000 --> 00:13:09.000]  最近我看一篇文章講到英國的情況
[00:13:09.000 --> 00:13:11.000]  這篇文章中文寫說
[00:13:11.000 --> 00:13:12.000]  他說
[00:13:12.000 --> 00:13:15.000]  被擄的英國人
[00:13:15.000 --> 00:13:17.000]  因為很多不同的世俗的觀念
[00:13:17.000 --> 00:13:19.000]  和很多不同宗教的觀念
[00:13:19.000 --> 00:13:21.000]  將很多的基督徒
[00:13:21.000 --> 00:13:24.000]  因為英國早年是極多的基督徒
[00:13:24.000 --> 00:13:26.000]  將基督徒的心擄掠了
[00:13:26.000 --> 00:13:27.000]  他們已經轉來
[00:13:27.000 --> 00:13:29.000]  不再願意去教會
[00:13:29.000 --> 00:13:31.000]  不再願意接受耶穌基督
[00:13:31.000 --> 00:13:32.000]  因此今天
[00:13:32.000 --> 00:13:33.000]  如果你留意到
[00:13:33.000 --> 00:13:36.000]  今天英國很多的中學
[00:13:36.000 --> 00:13:37.000]  很多學校
[00:13:37.000 --> 00:13:39.000]  已經有一個規定
[00:13:39.000 --> 00:13:41.000]  明文規定不可以
[00:13:41.000 --> 00:13:46.000]  老師是教學生奉耶穌的名祈禱
[00:13:46.000 --> 00:13:50.000]  你不要以為只是中國內地有這樣的情況
[00:13:50.000 --> 00:13:53.000]  在過去大概三十年的時間裡面
[00:13:53.000 --> 00:13:55.000]  在英國
[00:13:55.000 --> 00:13:58.000]  聖公會轄下的教會
[00:13:58.000 --> 00:14:03.000]  最少有一千五百間教會已經關閉了
[00:14:03.000 --> 00:14:05.000]  但同時在英國裡面
[00:14:05.000 --> 00:14:09.000]  現今有超過一千間的伊斯蘭寺
[00:14:09.000 --> 00:14:12.000]  不斷的興起
[00:14:12.000 --> 00:14:14.000]  因此這篇文章就說
[00:14:14.000 --> 00:14:17.000]  基督徒被擄掠了
[00:14:17.000 --> 00:14:19.000]  其實今天我們很多時候
[00:14:19.000 --> 00:14:23.000]  這段時間都說很多中國內地教會的情況
[00:14:23.000 --> 00:14:24.000]  可能是早上
[00:14:24.000 --> 00:14:27.000]  一些基督徒起床的時候
[00:14:27.000 --> 00:14:30.000]  他們很想能夠去教會崇拜
[00:14:30.000 --> 00:14:32.000]  但不知道去哪裡
[00:14:32.000 --> 00:14:35.000]  因為他們的教會已經被取締了
[00:14:35.000 --> 00:14:37.000]  被關閉了
[00:14:37.000 --> 00:14:39.000]  但是他們很多弟兄姊妹
[00:14:39.000 --> 00:14:40.000]  我們聽到消息
[00:14:40.000 --> 00:14:43.000]  他們會大家自己幾個人
[00:14:43.000 --> 00:14:45.000]  在家庭裡面有崇拜
[00:14:45.000 --> 00:14:47.000]  真的家庭崇拜
[00:14:47.000 --> 00:14:49.000]  他們在家庭崇拜當中
[00:14:49.000 --> 00:14:50.000]  他們很齊敬拜上帝
[00:14:50.000 --> 00:14:52.000]  但突然間他們發現
[00:14:52.000 --> 00:14:54.000]  沒有人幫他們講解聖經
[00:14:54.000 --> 00:15:00.000]  我們怎麼能夠繼續明白神的道呢?
[00:15:00.000 --> 00:15:03.000]  但他們發覺自己沒有裝備
[00:15:03.000 --> 00:15:06.000]  也沒有人能夠幫助他們
[00:15:06.000 --> 00:15:09.000]  當你看到今天很多不同的情況的時候
[00:15:09.000 --> 00:15:13.000]  你會發覺今天一個很大的需要就是
[00:15:13.000 --> 00:15:17.000]  有人能夠認識耶穌基督的真理
[00:15:17.000 --> 00:15:19.000]  又能夠可以傳揚真理
[00:15:19.000 --> 00:15:21.000]  教導真理
[00:15:21.000 --> 00:15:25.000]  因為人幾時被擄掠離開基督的時候
[00:15:25.000 --> 00:15:29.000]  就是從豐盛的源頭切斷了
[00:15:29.000 --> 00:15:32.000]  因為你記得剛才所說的奧秘
[00:15:32.000 --> 00:15:36.000]  基督在我們裡面成為了榮耀的盼望
[00:15:36.000 --> 00:15:39.000]  幾時我們離開了基督
[00:15:39.000 --> 00:15:44.000]  我們就從豐盛的源頭切斷了
[00:15:44.000 --> 00:15:51.000]  今天需要有人毀身來教導真理、傳揚真理
[00:15:51.000 --> 00:15:54.000]  因此保羅說我要竭盡我所能
[00:15:54.000 --> 00:15:55.000]  要做這件事情
[00:15:55.000 --> 00:15:57.000]  所以你回到前面第一章
[00:15:57.000 --> 00:16:00.000]  最後一節第二十九節
[00:16:00.000 --> 00:16:03.000]  二十八節、二十九節
[00:16:03.000 --> 00:16:07.000]  保羅說我們傳揚他是用各樣的智慧
[00:16:07.000 --> 00:16:09.000]  勸誡各人、教導各人
[00:16:09.000 --> 00:16:14.000]  唯有使各人在基督裡得到完全
[00:16:14.000 --> 00:16:17.000]  要去勸誡、叫人離開罪惡
[00:16:17.000 --> 00:16:21.000]  要去教導、叫人明白耶穌基督是我們的盼望
[00:16:21.000 --> 00:16:24.000]  讓人在基督裡得到完全
[00:16:24.000 --> 00:16:25.000]  然後他說
[00:16:25.000 --> 00:16:27.000]  我又唯有這事勞苦
[00:16:27.000 --> 00:16:29.000]  他付上代價
[00:16:29.000 --> 00:16:34.000]  按著他用大能在我心中運行的動力
[00:16:34.000 --> 00:16:36.000]  沒錯,嚴格來說不是自己
[00:16:36.000 --> 00:16:39.000]  是神已經將能力賜給他的兒女
[00:16:39.000 --> 00:16:41.000]  領受那種大能
[00:16:41.000 --> 00:16:45.000]  但是他仍然說我要竭力去奮鬥
[00:16:45.000 --> 00:16:50.000]  我要能夠叫人到主的面前得到完全
[00:16:50.000 --> 00:16:53.000]  是他一生的目標
[00:16:53.000 --> 00:16:55.000]  盡心盡力所做的事情
[00:16:55.000 --> 00:16:56.000]  各位電視朋友
[00:16:56.000 --> 00:17:01.000]  我相信今天仍然有很多很多人被主所呼召
[00:17:01.000 --> 00:17:05.000]  用不同的方式來向人去教導、福音
[00:17:05.000 --> 00:17:08.000]  教導奧秘
[00:17:08.000 --> 00:17:10.000]  就是耶穌基督的奧秘
[00:17:10.000 --> 00:17:12.000]  我剛剛早前跟一位姐妹聊天
[00:17:12.000 --> 00:17:15.000]  這位姐妹是一位做律師的姐妹
[00:17:15.000 --> 00:17:18.000]  很多年在職場裡面工作很成功
[00:17:18.000 --> 00:17:21.000]  她告訴我們她怎樣信主
[00:17:21.000 --> 00:17:24.000]  她說其實我是很後期才信主
[00:17:24.000 --> 00:17:29.000]  她就說有一位朋友也是律師
[00:17:29.000 --> 00:17:31.000]  他很早就放下他的工作
[00:17:31.000 --> 00:17:33.000]  但是他要做一件事情
[00:17:33.000 --> 00:17:36.000]  他到處找律師朋友
[00:17:36.000 --> 00:17:39.000]  跟他們分享耶穌基督的事情
[00:17:39.000 --> 00:17:42.000]  然後有一次這位姐妹就跟他說
[00:17:42.000 --> 00:17:44.000]  不如我跟你一起查聖經
[00:17:44.000 --> 00:17:48.000]  認識一下聖經裡面所說的耶穌
[00:17:48.000 --> 00:17:50.000]  這位朋友就接受
[00:17:50.000 --> 00:17:51.000]  但是他說我很忙
[00:17:51.000 --> 00:17:53.000]  我沒有機會到處去你們教會
[00:17:53.000 --> 00:17:54.000]  他說不要緊
[00:17:54.000 --> 00:17:56.000]  我來你辦公室
[00:17:56.000 --> 00:17:58.000]  找一點時間就可以一起查聖經
[00:17:58.000 --> 00:18:04.000]  因此這位姐妹就定期去她辦公室
[00:18:04.000 --> 00:18:06.000]  一直幫她查聖經
[00:18:06.000 --> 00:18:08.000]  然後她就一步步認識
[00:18:08.000 --> 00:18:10.000]  後來她信了主
[00:18:10.000 --> 00:18:12.000]  當我見到這位姐妹的時候
[00:18:12.000 --> 00:18:14.000]  感受到她的信仰是很穩固
[00:18:14.000 --> 00:18:17.000]  而我明白是因為她經過一段長時間
[00:18:17.000 --> 00:18:18.000]  信主之後
[00:18:18.000 --> 00:18:22.000]  這位姐妹繼續幫助她認識聖經
[00:18:22.000 --> 00:18:23.000]  然後她告訴我
[00:18:23.000 --> 00:18:26.000]  其實我後來知道這位姐妹
[00:18:26.000 --> 00:18:28.000]  她放棄了律師的工作
[00:18:28.000 --> 00:18:30.000]  當然有很多其他原因
[00:18:30.000 --> 00:18:31.000]  但是其中一個很重要
[00:18:31.000 --> 00:18:34.000]  她自己很想有更多的空間
[00:18:34.000 --> 00:18:38.000]  她在幫助很多的律師朋友
[00:18:38.000 --> 00:18:40.000]  來認識耶穌
[00:18:40.000 --> 00:18:44.000]  然後重要的是讓他們讀聖經
