
[00:00:00.000 --> 00:00:02.000]  今日我係繼續
[00:09:38.000 --> 00:09:41.000]  同埋自己所做嘅事
[00:09:42.000 --> 00:09:44.000]  同埋自己所做嘅事
[00:09:44.000 --> 00:09:47.000]  同埋自己所做嘅事
[00:09:47.000 --> 00:09:50.000]  同埋自己所做嘅事
[00:09:50.000 --> 00:09:53.000]  同埋自己所做嘅事
[00:09:53.000 --> 00:09:56.000]  同埋自己所做嘅事
[00:09:56.000 --> 00:09:59.000]  同埋自己所做嘅事
[00:09:59.000 --> 00:10:02.000]  同埋自己所做嘅事
[00:10:02.000 --> 00:10:05.000]  同埋自己所做嘅事
[00:10:05.000 --> 00:10:08.000]  同埋自己所做嘅事
[00:10:08.000 --> 00:10:11.000]  同埋自己所做嘅事
[00:10:12.000 --> 00:10:14.000]  同埋自己所做嘅事
[00:10:14.000 --> 00:10:17.000]  同埋自己所做嘅事
[00:10:17.000 --> 00:10:20.000]  同埋自己所做嘅事
[00:10:20.000 --> 00:10:23.000]  同埋自己所做嘅事
[00:10:23.000 --> 00:10:26.000]  同埋自己所做嘅事
[00:10:26.000 --> 00:10:29.000]  同埋自己所做嘅事
[00:10:29.000 --> 00:10:32.000]  同埋自己所做嘅事
[00:10:32.000 --> 00:10:35.000]  同埋自己所做嘅事
[00:10:35.000 --> 00:10:38.000]  同埋自己所做嘅事
[00:10:38.000 --> 00:10:41.000]  同埋自己所做嘅事
[00:10:42.000 --> 00:10:44.000]  同埋自己所做嘅事
[00:10:44.000 --> 00:10:47.000]  同埋自己所做嘅事
[00:10:47.000 --> 00:10:50.000]  同埋自己所做嘅事
[00:10:50.000 --> 00:10:53.000]  同埋自己所做嘅事
[00:10:53.000 --> 00:10:56.000]  同埋自己所做嘅事
[00:10:56.000 --> 00:10:59.000]  同埋自己所做嘅事
[00:10:59.000 --> 00:11:02.000]  同埋自己所做嘅事
[00:11:02.000 --> 00:11:05.000]  同埋自己所做嘅事
[00:11:05.000 --> 00:11:08.000]  同埋自己所做嘅事
[00:11:08.000 --> 00:11:11.000]  同埋自己所做嘅事
[00:11:12.000 --> 00:11:14.000]  同埋自己所做嘅事
[00:11:14.000 --> 00:11:17.000]  同埋自己所做嘅事
[00:11:17.000 --> 00:11:20.000]  同埋自己所做嘅事
[00:11:20.000 --> 00:11:23.000]  同埋自己所做嘅事
[00:11:23.000 --> 00:11:26.000]  同埋自己所做嘅事
[00:11:26.000 --> 00:11:29.000]  同埋自己所做嘅事
[00:11:29.000 --> 00:11:32.000]  同埋自己所做嘅事
[00:11:32.000 --> 00:11:35.000]  同埋自己所做嘅事
[00:11:35.000 --> 00:11:38.000]  同埋自己所做嘅事
[00:11:38.000 --> 00:11:41.000]  同埋自己所做嘅事
[00:11:42.000 --> 00:11:45.000]  1896年到2012年
[00:11:45.000 --> 00:11:49.000]  冠軍打破紀錄的
[00:11:49.000 --> 00:11:52.000]  只不過差三秒鐘
[00:11:52.000 --> 00:11:57.000]  1816年他們的努力的結果
[00:11:57.000 --> 00:12:00.000]  只不過進步三秒鐘
[00:12:00.000 --> 00:12:03.000]  但是他們達到他們的理想
[00:12:03.000 --> 00:12:10.000]  在俄群的努力可以證明這個定律
[00:12:12.000 --> 00:12:14.000]  去年我太太很喜歡餵鵝
[00:12:14.000 --> 00:12:18.000]  不知道你看不看到這個照片
[00:12:18.000 --> 00:12:20.000]  她剛剛出來的時候
[00:12:20.000 --> 00:12:22.000]  那些鵝在等她
[00:12:22.000 --> 00:12:25.000]  今年有一對聰明的大鵝
[00:12:25.000 --> 00:12:28.000]  帶著11隻小鵝
[00:12:28.000 --> 00:12:31.000]  努力地來找我們
[00:12:31.000 --> 00:12:34.000]  結果在我們的門口找到我們
[00:12:34.000 --> 00:12:38.000]  當然他們每天都得到我們熱情的招待
[00:12:42.000 --> 00:12:47.000]  什麼理想
[00:12:47.000 --> 00:12:51.000]  即使你努力面前
[00:12:51.000 --> 00:12:56.000]  大致有兩個典型的理想
[00:12:56.000 --> 00:12:58.000]  第一個
[00:12:58.000 --> 00:13:02.000]  努力為自己享受金錢名譽地位
[00:13:02.000 --> 00:13:05.000]  權盛的人
[00:13:05.000 --> 00:13:09.000]  他會追求達到傳統信仰的高峰
[00:13:09.000 --> 00:13:11.000]  第一個理想
[00:13:12.000 --> 00:13:13.000]  第二個理想
[00:13:13.000 --> 00:13:17.000]  努力活著為別人得福
[00:13:17.000 --> 00:13:22.000]  跟隨耶穌去供應困苦人的需要
[00:13:22.000 --> 00:13:26.000]  教導他們認識神的大愛
[00:13:26.000 --> 00:13:32.000]  一直到他們回到父神永遠的家鄉
[00:13:32.000 --> 00:13:34.000]  我繼續分享
[00:13:34.000 --> 00:13:37.000]  如何達到第二個理想
[00:13:42.000 --> 00:13:44.000]  剛剛我講完第一個行動
[00:13:44.000 --> 00:13:46.000]  努力前面
[00:13:46.000 --> 00:13:50.000]  現在講第二個行動
[00:13:50.000 --> 00:13:52.000]  得到獎賞
[00:13:52.000 --> 00:13:57.000]  保羅說我未得著
[00:13:57.000 --> 00:13:59.000]  我未完全
[00:13:59.000 --> 00:14:01.000]  我要竭力追求
[00:14:01.000 --> 00:14:04.000]  要忘記背後努力面前
[00:14:04.000 --> 00:14:06.000]  向著標竿直跑
[00:14:06.000 --> 00:14:10.000]  要得神在基督耶穌給我的獎賞
[00:14:11.000 --> 00:14:14.000]  有很多聖經的譯本翻譯
[00:14:14.000 --> 00:14:16.000]  獎賞為冠冕
[00:14:16.000 --> 00:14:19.000]  其他使徒的書信裏面
[00:14:19.000 --> 00:14:21.000]  也都用冠冕這個名詞
[00:14:21.000 --> 00:14:29.000]  保羅教導說
[00:14:29.000 --> 00:14:32.000]  凡參加運動比賽的
[00:14:32.000 --> 00:14:36.000]  不過得到的是扭壞的冠冕
[00:14:37.000 --> 00:14:43.000]  我們卻是要得不扭壞的冠冕
[00:14:43.000 --> 00:14:48.000]  不扭壞的冠冕
[00:14:48.000 --> 00:14:53.000]  有聖經裏面講四種
[00:14:53.000 --> 00:14:56.000]  第一種
[00:14:56.000 --> 00:15:01.000]  給得勉勵作長老
[00:15:05.000 --> 00:15:09.000]  無要作分散各地信徒的榜樣
[00:15:09.000 --> 00:15:13.000]  那時分散各地的信徒很多
[00:15:13.000 --> 00:15:16.000]  他勸導那些作長老的
[00:15:16.000 --> 00:15:19.000]  要作他們的榜樣
[00:15:19.000 --> 00:15:27.000]  就可以得到榮耀的冠冕
[00:15:27.000 --> 00:15:31.000]  第一個是榮耀的冠冕
[00:15:35.000 --> 00:15:36.000]  第二個
[00:15:36.000 --> 00:15:40.000]  保羅講給帖撒羅尼加的信徒說
[00:15:40.000 --> 00:15:50.000]  你們是我喜樂的冠冕
[00:15:50.000 --> 00:15:55.000]  他帶領了帖撒羅尼加的信徒
[00:15:55.000 --> 00:15:59.000]  信了主有永生的盼望
[00:15:59.000 --> 00:16:02.000]  寫信給他們說
[00:16:03.000 --> 00:16:06.000]  你們是我榮耀的冠冕
[00:16:06.000 --> 00:16:09.000]  這是第二個冠冕
[00:16:09.000 --> 00:16:13.000]  第三個冠冕
[00:16:13.000 --> 00:16:20.000]  使徒雅各講給分散在各地的十二個支派的信徒
[00:16:20.000 --> 00:16:25.000]  他說能忍受試煉的人
[00:16:25.000 --> 00:16:30.000]  必得著生命的冠冕
[00:16:33.000 --> 00:16:36.000]  能忍受試煉的人
[00:16:36.000 --> 00:16:40.000]  必得著生命的冠冕
[00:16:40.000 --> 00:16:43.000]  第四個冠冕
[00:16:43.000 --> 00:16:50.000]  保羅寫信給他所愛的提摩泰
[00:16:50.000 --> 00:16:55.000]  他說那美好的將
[00:16:55.000 --> 00:16:58.000]  保羅已經打過了
[00:16:58.000 --> 00:17:02.000]  當跑的路他已經跑盡了
[00:17:04.000 --> 00:17:08.000]  所持的信他已經守住了
[00:17:08.000 --> 00:17:15.000]  有公義的冠冕為保羅存留
[00:17:15.000 --> 00:17:25.000]  帶著公義的冠冕象徵生命的完全
[00:17:28.000 --> 00:17:33.000]  所以能夠永遠在神面前敬拜神
[00:17:33.000 --> 00:17:35.000]  侍奉神
[00:17:35.000 --> 00:17:42.000]  因為神說神是完全的
[00:17:42.000 --> 00:17:52.000]  保羅和施布珍的歷史可以啟發我們
[00:17:54.000 --> 00:17:58.000]  怎樣能夠一生努力為主而活
[00:17:58.000 --> 00:18:01.000]  怎樣得到獎賞
[00:18:01.000 --> 00:18:05.000]  怎樣竭力追求完全
[00:18:05.000 --> 00:18:12.000]  保羅自己一生作了一個結論
[00:18:12.000 --> 00:18:16.000]  那美好的將我已經打過了
[00:18:16.000 --> 00:18:19.000]  當跑的路我已經跑盡了
[00:18:19.000 --> 00:18:21.000]  所持的信我已經守住了
[00:18:22.000 --> 00:18:25.000]  有公義的冠冕為我存留
[00:18:25.000 --> 00:18:33.000]  保羅不會以為他自己有高深的學問而驕傲
[00:18:33.000 --> 00:18:40.000]  反而默默地受各樣的逼迫和災難
[00:18:40.000 --> 00:18:43.000]  最後保羅仍然說
[00:18:43.000 --> 00:18:47.000]  我活著就是基督
[00:18:47.000 --> 00:18:51.000]  我死了就有益處
[00:18:53.000 --> 00:18:58.000]  但願我們各位都能夠說我活著就是基督
[00:18:58.000 --> 00:19:01.000]  我死了就有益處
[00:19:01.000 --> 00:19:15.000]  自使徒保羅以來
[00:19:15.000 --> 00:19:21.000]  施布珍被稱為最偉大的傳道人
[00:19:22.000 --> 00:19:27.000]  他一生到處傳道
[00:19:27.000 --> 00:19:36.000]  有人批評他講話很粗俗
[00:19:36.000 --> 00:19:39.000]  施布珍這樣說
[00:19:39.000 --> 00:19:43.000]  我也很粗俗
[00:19:44.000 --> 00:19:58.000]  但這不是故意的 只是我必須而且要使人傾聽我說的福音
[00:19:58.000 --> 00:20:02.000]  我或者很粗俗
[00:20:02.000 --> 00:20:08.000]  但我希望人們聽我所傳的福音
[00:20:08.000 --> 00:20:11.000]  我不是故意這麼粗俗
[00:20:14.000 --> 00:20:19.000]  施布珍擁有一萬二千套書籍
[00:20:19.000 --> 00:20:25.000]  當我預備訊息的時候
[00:20:25.000 --> 00:20:29.000]  一看到這裡的時候我就去數一下我自己有多少書
[00:20:29.000 --> 00:20:34.000]  大概我有他十分之一
[00:20:34.000 --> 00:20:39.000]  其實也很多 有一千二百本
[00:20:39.000 --> 00:20:42.000]  或者多或者少
[00:20:44.000 --> 00:20:54.000]  施布珍說聖經的寶藏是取之不盡 用之不竭
[00:20:54.000 --> 00:21:00.000]  我似乎還沒有開始挖掘這個寶藏
[00:21:00.000 --> 00:21:11.000]  擁有一萬二千套書才開始挖掘聖經的寶藏
[00:21:12.000 --> 00:21:17.000]  或者我還在夢想挖掘聖經的寶藏
[00:21:17.000 --> 00:21:21.000]  因為我只有一千二百本書
[00:21:21.000 --> 00:21:29.000]  施布珍說我的神學非常簡單
[00:21:29.000 --> 00:21:36.000]  用五個字去形容
[00:21:37.000 --> 00:21:49.000]  用五個字我就足夠能力跟意志去面對生與死
[00:21:49.000 --> 00:21:51.000]  這五個字是什麼
[00:21:51.000 --> 00:21:56.000]  耶穌為我死
[00:21:56.000 --> 00:22:04.000]  他說我的神學非常簡單
[00:22:05.000 --> 00:22:08.000]  耶穌為我死五個字
[00:22:08.000 --> 00:22:17.000]  就足夠我有能力跟意志去面對生與死
[00:22:17.000 --> 00:22:27.000]  有人問施布珍計算時間
[00:22:27.000 --> 00:22:32.000]  我們計算了長命的有這麼多 短命的有這麼多
[00:22:33.000 --> 00:22:43.000]  施布珍說我們計算時間是用時間計算距離
[00:22:43.000 --> 00:22:48.000]  我們有一百年走人生的路程 走了很遠
[00:22:48.000 --> 00:22:53.000]  但是天堂究竟有多遠呢
[00:22:53.000 --> 00:23:02.000]  只需要一聲的嘆息 我們就可以到達
[00:23:04.000 --> 00:23:06.000]  人生的路程很遠
[00:23:06.000 --> 00:23:12.000]  但是我們只需要一聲的嘆息 我們就可以到達天堂
[00:23:12.000 --> 00:23:21.000]  當然耶穌是最偉大的傳道人
[00:23:29.000 --> 00:23:35.000]  施布珍保羅還沒到完全的地步
[00:23:35.000 --> 00:23:40.000]  主耶穌已經到完全的地步
[00:23:40.000 --> 00:23:47.000]  祂為了拯救世人而死在十字架上
[00:23:47.000 --> 00:23:57.000]  復活之後 升天回到我們天父的家裡
[00:23:58.000 --> 00:24:06.000]  主耶穌努力向前 取得冠冕 坐在神的右邊
[00:24:06.000 --> 00:24:11.000]  這就是完全
[00:24:11.000 --> 00:24:24.000]  努力向前 取得冠冕 坐在神的右邊
[00:24:24.000 --> 00:24:27.000]  這就是完全
[00:24:28.000 --> 00:24:48.000]  今天講完三個連結訊息的最後一個訊息
[00:24:53.000 --> 00:25:04.000]  我們今天信息齊出了兩個行動 來竭力追求完全
[00:25:04.000 --> 00:25:11.000]  第一個努力面前 第二個得到獎賞
[00:25:18.000 --> 00:25:26.000]  不要以為我們自己努力 聖靈幫助我們如何努力
[00:25:26.000 --> 00:25:40.000]  求聖靈教導我們如何深入思想 如何走上那條更有意義的人生的路程
[00:25:43.000 --> 00:25:50.000]  在主耶穌顯現那一天 我們都能夠存著敬畏的心
[00:25:50.000 --> 00:25:58.000]  將我們得到的冠冕 降服在祂的腳前
[00:25:58.000 --> 00:26:11.000]  之後我們可以跟祂一起團聚歡樂 一直到永遠
[00:26:13.000 --> 00:26:15.000]  阿們
