
[00:00:00.000 --> 00:00:06.400]  在上個主日,那個訊息是講到
[00:12:17.200 --> 00:12:22.200]  神是按著祂認為最好的方式去回應我們
[00:12:22.200 --> 00:12:27.200]  可能自然神覺得對我們更加好
[00:12:27.200 --> 00:12:31.200]  很感恩知道基督少年軍的導師
[00:12:31.200 --> 00:12:35.200]  他們週五晚上七點半集隊之前
[00:12:35.200 --> 00:12:39.200]  都是一起與禱告交託
[00:12:39.200 --> 00:12:41.200]  彼此去守望
[00:12:41.200 --> 00:12:43.200]  為著當中的隊員
[00:12:43.200 --> 00:12:45.200]  他們不同的情況
[00:12:45.200 --> 00:12:47.200]  他們的需要
[00:12:47.200 --> 00:12:49.200]  為他們禱告去關心
[00:12:49.200 --> 00:12:51.200]  求神去幫助
[00:12:51.200 --> 00:12:54.200]  事實上當中的導師隊員
[00:12:54.200 --> 00:12:57.200]  他們都是建立好的榜樣
[00:12:57.200 --> 00:12:59.200]  我其後知道
[00:12:59.200 --> 00:13:02.200]  在去年
[00:13:02.200 --> 00:13:05.200]  他們在社會服務裡
[00:13:05.200 --> 00:13:08.200]  有一個冠軍的獎項
[00:13:08.200 --> 00:13:12.200]  代表他們在過去一年
[00:13:12.200 --> 00:13:14.200]  2015年
[00:13:14.200 --> 00:13:20.200]  在服務上有1000小時以上的社會服務
[00:13:20.200 --> 00:13:23.200]  所以他們得到冠軍
[00:13:23.200 --> 00:13:27.200]  我們實在為著他們的付出
[00:13:27.200 --> 00:13:32.200]  他們的努力去感謝神
[00:13:32.200 --> 00:13:34.200]  彼此切實相愛
[00:13:34.200 --> 00:13:38.200]  強調信徒要有一個堅忍
[00:13:38.200 --> 00:13:41.200]  不屈的愛心
[00:13:41.200 --> 00:13:47.200]  而且這份愛心可以互相去款待
[00:13:47.200 --> 00:13:49.200]  去接待對方
[00:13:49.200 --> 00:13:53.200]  我們很多時候可能不夠忍耐
[00:13:53.200 --> 00:13:55.200]  不夠愛心
[00:13:55.200 --> 00:13:58.200]  或是別人遲到
[00:13:58.200 --> 00:14:01.200]  遲了去做一些事
[00:14:01.200 --> 00:14:04.200]  有時我們都會發脾氣
[00:14:04.200 --> 00:14:07.200]  說對方為何這麼遲
[00:14:07.200 --> 00:14:11.200]  為何準備得這麼馬虎
[00:14:11.200 --> 00:14:14.200]  都會有一些怨言
[00:14:14.200 --> 00:14:17.200]  說出一些不好聽的話
[00:14:17.200 --> 00:14:20.200]  在四章八節提到
[00:14:20.200 --> 00:14:24.200]  愛能夠遮掩許多的罪
[00:14:24.200 --> 00:14:28.200]  不是叫我們去縱容罪惡
[00:14:28.200 --> 00:14:31.200]  而是你能夠體諒關心對方
[00:14:31.200 --> 00:14:34.200]  可能有他的難處
[00:14:34.200 --> 00:14:38.200]  其實我們每一個人都會犯錯
[00:14:38.200 --> 00:14:42.200]  重要的是我們知錯能改
[00:14:42.200 --> 00:14:46.200]  我們不要重重複複犯同一樣的錯
[00:14:46.200 --> 00:14:51.200]  如果我們不去計較的時候
[00:14:51.200 --> 00:14:56.200]  或者我們更加能夠去寬恕別人的過犯
[00:14:56.200 --> 00:15:00.200]  就可以平息許多的紛爭
[00:15:00.200 --> 00:15:06.200]  因為主耶穌自己就是這樣去寬恕了我們的過犯
[00:15:06.200 --> 00:15:10.200]  祂也叫我們能夠去寬恕別人的過犯
[00:15:10.200 --> 00:15:15.200]  否則祂也不會寬恕我們
[00:15:15.200 --> 00:15:20.200]  提到款待好像是好客的意思
[00:15:20.200 --> 00:15:25.200]  就好像我們在分區祈禱會
[00:15:25.200 --> 00:15:32.200]  也有執事的家庭去接待弟兄姊妹在當中一起祈禱
[00:15:32.200 --> 00:15:34.200]  或者我們開團契小組
[00:15:34.200 --> 00:15:36.200]  有時也會接待弟兄姊妹
[00:15:36.200 --> 00:15:43.200]  來我們的家裏有團契有分享
[00:15:43.200 --> 00:15:49.200]  其實款待會帶來一些負擔
[00:15:49.200 --> 00:15:53.200]  可能之前要去收拾好家具
[00:15:53.200 --> 00:15:56.200]  之後要清理
[00:15:56.200 --> 00:16:03.200]  基督徒的款待就是關注到客人的需要
[00:16:03.200 --> 00:16:08.200]  可以提供一個舒服休息的地方給客人
[00:16:08.200 --> 00:16:12.200]  提供有營養充足的食物
[00:16:12.200 --> 00:16:17.200]  能夠聆聽對方所表達的
[00:16:17.200 --> 00:16:20.200]  彼此去接納
[00:16:20.200 --> 00:16:25.200]  尤其是在家庭當中經常性的聚會
[00:16:25.200 --> 00:16:28.200]  也需要我們更大的付出
[00:16:28.200 --> 00:16:30.200]  不去計較
[00:16:30.200 --> 00:16:33.200]  不去發怨言
[00:16:33.200 --> 00:16:37.200]  譬如弄髒了一些家具
[00:16:37.200 --> 00:16:41.200]  可能也會令到主人很肉痛
[00:16:41.200 --> 00:16:47.200]  或者其他參與的人沒有幫忙去收拾
[00:16:47.200 --> 00:16:54.200]  令到主人也有很多時間去清理和收拾
[00:16:54.200 --> 00:16:57.200]  無論是正面的埋怨
[00:16:57.200 --> 00:17:01.200]  或者是背後說一些不好聽的話
[00:17:01.200 --> 00:17:02.200]  一些閒話
[00:17:02.200 --> 00:17:07.200]  都會直接危害到弟兄姊妹之間那份感情
[00:17:07.200 --> 00:17:11.200]  教會的合一
[00:17:11.200 --> 00:17:16.200]  好客是接待需要有一個沒有埋怨
[00:17:16.200 --> 00:17:19.200]  是充滿愛心的態度
[00:17:19.200 --> 00:17:24.200]  來去款待我們要接待的客人
[00:17:24.200 --> 00:17:26.200]  無論是弟兄姊妹
[00:17:26.200 --> 00:17:31.200]  或者一些親友、同事
[00:17:31.200 --> 00:17:36.200]  不去計較對方不幫忙去準備
[00:17:36.200 --> 00:17:38.200]  或者吐恤的地方
[00:17:38.200 --> 00:17:41.200]  因著有聖靈的內注
[00:17:41.200 --> 00:17:45.200]  提醒賜給我們有愛心
[00:17:45.200 --> 00:17:48.200]  哥倫多前書十三章的愛篇
[00:17:48.200 --> 00:17:51.200]  講到凡事包容
[00:17:51.200 --> 00:17:54.200]  不計算人的過犯
[00:17:54.200 --> 00:17:56.200]  不去發怒
[00:17:56.200 --> 00:18:01.200]  讓我們可以彼此的融洽相處
[00:18:01.200 --> 00:18:03.200]  又說他有一些小組
[00:18:03.200 --> 00:18:05.200]  他們在崇拜之後
[00:18:05.200 --> 00:18:07.200]  都是預備一些食物
[00:18:07.200 --> 00:18:12.200]  和其他的組員、團友去分享美食
[00:18:12.200 --> 00:18:16.200]  讓大家可以在一個舒服的環境當中
[00:18:16.200 --> 00:18:18.200]  來交流
[00:18:18.200 --> 00:18:21.200]  感受到被服侍
[00:18:21.200 --> 00:18:24.200]  或者互相去服侍
[00:18:24.200 --> 00:18:28.200]  亦都讓大家可以聆聽
[00:18:28.200 --> 00:18:30.200]  大家一些開心
[00:18:30.200 --> 00:18:34.200]  或者一些需要關心的事情
[00:18:34.200 --> 00:18:37.200]  可以讓大家都感到很滿足
[00:18:37.200 --> 00:18:41.200]  因為有身邊的弟兄姊妹去支持
[00:18:41.200 --> 00:18:45.200]  去關心和他們一起的喜樂
[00:18:45.200 --> 00:18:48.200]  第三方面講到實踐主愛
[00:18:48.200 --> 00:18:50.200]  能夠去愛神
[00:18:50.200 --> 00:18:53.200]  亦都能夠愛弟兄姊妹
[00:18:53.200 --> 00:18:56.200]  在十七至二十一節的經文
[00:18:56.200 --> 00:18:59.200]  前一段十三至十六節
[00:18:59.200 --> 00:19:01.200]  約翰講到神的內注
[00:19:01.200 --> 00:19:04.200]  在十七至二十一節
[00:19:04.200 --> 00:19:06.200]  他講到完全的愛
[00:19:06.200 --> 00:19:09.200]  是講我們對神那份的愛
[00:19:09.200 --> 00:19:12.200]  是沒有保留
[00:19:12.200 --> 00:19:17.200]  這份的愛是逐漸慢慢去
[00:19:17.200 --> 00:19:21.200]  我們自己靈裡邊的成熟、成長
[00:19:21.200 --> 00:19:26.200]  是能夠以神為一個生命的焦點
[00:19:26.200 --> 00:19:29.200]  這份的愛有兩個記號
[00:19:29.200 --> 00:19:34.200]  第一就是能夠和神坦然無懼
[00:19:34.200 --> 00:19:38.200]  第二就是愛弟兄姊妹
[00:19:38.200 --> 00:19:43.200]  因為十七節講到主如何
[00:19:43.200 --> 00:19:46.200]  我們在這個世上也如何
[00:19:46.200 --> 00:19:49.200]  當然我們的行為
[00:19:49.200 --> 00:19:53.200]  在某程度上和主是相仿
[00:19:53.200 --> 00:19:56.200]  我們的性情、我們的身體方面
[00:19:56.200 --> 00:19:59.200]  還不像他
[00:19:59.200 --> 00:20:01.200]  在三章二節說
[00:20:01.200 --> 00:20:03.200]  親愛的弟兄啊
[00:20:03.200 --> 00:20:06.200]  我們現在是神的兒女
[00:20:06.200 --> 00:20:08.200]  將來如何還未顯明
[00:20:08.200 --> 00:20:11.200]  但我們知道主若顯現
[00:20:11.200 --> 00:20:13.200]  我們必要像祂
[00:20:13.200 --> 00:20:18.200]  因為必得見祂的真體
[00:20:18.200 --> 00:20:20.200]  我們在神面前
[00:20:20.200 --> 00:20:24.200]  即使仍然在世上生活
[00:20:24.200 --> 00:20:28.200]  但已經可以和神一樣
[00:20:28.200 --> 00:20:31.200]  去領受神不同的恩典
[00:20:31.200 --> 00:20:35.200]  因著主我們都可以成為神的後製
[00:20:35.200 --> 00:20:38.200]  像祂一樣由神而生
[00:20:38.200 --> 00:20:41.200]  也像祂一樣是神寵愛
[00:20:41.200 --> 00:20:44.200]  神恩惠的對象
[00:20:44.200 --> 00:20:47.200]  我們實在為著神給我們這個位份
[00:20:47.200 --> 00:20:48.200]  去感謝祂
[00:20:48.200 --> 00:20:51.200]  深知到神的愛
[00:20:51.200 --> 00:20:55.200]  可以減去我們內心的恐懼
[00:20:55.200 --> 00:20:59.200]  可能我們恐懼我們一些過犯
[00:20:59.200 --> 00:21:01.200]  神要去審判
[00:21:01.200 --> 00:21:04.200]  神要去追究我們
[00:21:04.200 --> 00:21:09.200]  恐懼和愛好像互不相容
[00:21:09.200 --> 00:21:13.200]  就像油和水一樣要分開
[00:21:13.200 --> 00:21:15.200]  我們可以同時去愛神
[00:21:15.200 --> 00:21:17.200]  去敬畏祂
[00:21:17.200 --> 00:21:21.200]  但不能同時在愛裏要親近神
[00:21:21.200 --> 00:21:24.200]  但又要逃避神
[00:21:24.200 --> 00:21:28.200]  因為懼怕裏面含著刑罰
[00:21:28.200 --> 00:21:31.200]  好像我們犯罪
[00:21:31.200 --> 00:21:34.200]  不敢去見神的面
[00:21:34.200 --> 00:21:37.200]  或者我們得罪了弟兄姊妹
[00:21:37.200 --> 00:21:43.200]  都不敢正面去望祂一樣
[00:21:43.200 --> 00:21:46.200]  我們知道主已經赦免了
[00:21:46.200 --> 00:21:48.200]  我們一切的過犯
[00:21:48.200 --> 00:21:50.200]  就不需要去恐懼
[00:21:50.200 --> 00:21:56.200]  因為主本身是一位愛的神
[00:21:56.200 --> 00:21:58.200]  愛的傳言
[00:21:58.200 --> 00:22:02.200]  我們能夠去恃祂不再懼怕
[00:22:02.200 --> 00:22:04.200]  因為主的愛
[00:22:04.200 --> 00:22:06.200]  就是永留在我們內心裏邊
[00:22:06.200 --> 00:22:08.200]  相反十九節
[00:22:08.200 --> 00:22:11.200]  因為神是先愛我們
[00:22:11.200 --> 00:22:13.200]  讓我們去學習
[00:22:13.200 --> 00:22:16.200]  主自己怎樣去愛人
[00:22:16.200 --> 00:22:19.200]  去愛神
[00:22:19.200 --> 00:22:22.200]  我們最大的特色不是要恐懼
[00:22:22.200 --> 00:22:28.200]  而是彼此相愛
[00:22:28.200 --> 00:22:30.200]  當我們去回應神
[00:22:30.200 --> 00:22:32.200]  去信服祂的時候
[00:22:32.200 --> 00:22:35.200]  就能夠更多去關心
[00:22:35.200 --> 00:22:38.200]  體諒我們身邊的弟兄姊妹
[00:22:38.200 --> 00:22:41.200]  他們不同的情況
[00:22:41.200 --> 00:22:44.200]  他們的處境
[00:22:44.200 --> 00:22:46.200]  無論他們有困難
[00:22:46.200 --> 00:22:48.200]  或者他們很開心
[00:22:48.200 --> 00:22:52.200]  我們都願意和他們一起開心
[00:22:52.200 --> 00:22:57.200]  和他們一起過度艱難的時刻
[00:22:57.200 --> 00:23:01.200]  十八節講到恐懼怕
[00:23:01.200 --> 00:23:05.200]  原來人的本性真的有很多恐懼
[00:23:05.200 --> 00:23:08.200]  我自己都會恐懼
[00:23:08.200 --> 00:23:11.200]  在面對不同的人
[00:23:11.200 --> 00:23:13.200]  一些陌生人
[00:23:13.200 --> 00:23:16.200]  或者有時工作的壓力
[00:23:16.200 --> 00:23:18.200]  都會恐懼
[00:23:18.200 --> 00:23:21.200]  我相信我們每一個都會
[00:23:21.200 --> 00:23:25.200]  或者有時和人的關係有一個拉鋸
[00:23:25.200 --> 00:23:27.200]  不太和諧
[00:23:27.200 --> 00:23:33.200]  都會恐懼去面對對方
[00:23:33.200 --> 00:23:40.200]  我們能夠像神一樣去有一份愛
[00:23:40.200 --> 00:23:44.200]  這份愛可以破除我們和神之間
[00:23:44.200 --> 00:23:48.200]  或者和人之間那份隔膜
[00:23:48.200 --> 00:23:52.200]  因為主的愛湧流在我們內心裏邊
[00:23:52.200 --> 00:23:57.200]  我們可以主動熱切去和神親近
[00:23:57.200 --> 00:24:02.200]  去接觸和我們不是很熟悉的來賓朋友
[00:24:02.200 --> 00:24:04.200]  弟兄姊妹
[00:24:04.200 --> 00:24:08.200]  我們不單止可以向神坦然無懼
[00:24:08.200 --> 00:24:10.200]  也可以直接關懷弟兄姊妹
[00:24:10.200 --> 00:24:12.200]  顯出神的愛
[00:24:12.200 --> 00:24:17.200]  如果我們聖經講到恨弟兄
[00:24:17.200 --> 00:24:20.200]  而你說你去愛神
[00:24:20.200 --> 00:24:22.200]  他說這是一個謊話
[00:24:22.200 --> 00:24:24.200]  只是謊言
[00:24:24.200 --> 00:24:27.200]  如果不愛看得到的弟兄姊妹
[00:24:27.200 --> 00:24:33.200]  怎能夠去愛一位我們看不到的神呢?
[00:24:33.200 --> 00:24:35.200]  如果我們去愛神
[00:24:35.200 --> 00:24:38.200]  就會去遵守祂的命令
