
[00:00:00.000 --> 00:00:03.700]  喺英姊妹早晨,我哋同心禱告
[00:03:31.400 --> 00:03:34.400]  你搵到嘅我哋一齊讀
[00:03:34.400 --> 00:03:37.400]  保羅說:我本是猶太人
[00:03:37.400 --> 00:03:40.400]  生在基里加的大素
[00:03:40.400 --> 00:03:43.400]  並不是無名小城的人
[00:03:43.400 --> 00:03:46.400]  求你准我對百姓說話
[00:03:46.400 --> 00:03:48.400]  千呼掌准了
[00:03:48.400 --> 00:03:51.400]  保羅就站在台階上
[00:03:51.400 --> 00:03:53.400]  向百姓擺手
[00:03:53.400 --> 00:03:56.400]  他們都靜默無聲
[00:03:56.400 --> 00:04:00.400]  保羅便用白來話對他們說
[00:04:00.400 --> 00:04:03.400]  諸位父兄請聽
[00:04:03.400 --> 00:04:06.400]  我現在對你們分數
[00:04:06.400 --> 00:04:10.400]  眾人聽他說的是希白來話
[00:04:10.400 --> 00:04:12.400]  就更加安靜了
[00:04:12.400 --> 00:04:16.400]  保羅說:我原是猶太人
[00:04:16.400 --> 00:04:19.400]  生在基里加的大素
[00:04:19.400 --> 00:04:21.400]  想在這城裡
[00:04:21.400 --> 00:04:23.400]  在加瑪列門下
[00:04:23.400 --> 00:04:28.400]  按著我們祖宗嚴謹的律法受教
[00:04:28.400 --> 00:04:30.400]  以心侍奉神
[00:04:30.400 --> 00:04:33.400]  像你們眾人今日一樣
[00:04:33.400 --> 00:04:36.400]  我也曾逼迫奉者道的人
[00:04:36.400 --> 00:04:38.400]  直到死地
[00:04:38.400 --> 00:04:41.400]  無論男女都所拿下監
[00:04:41.400 --> 00:04:44.400]  這是大祭司和眾長老
[00:04:44.400 --> 00:04:47.400]  都可以給我作見證的
[00:04:47.400 --> 00:04:51.400]  我又領了他們達與弟兄的書信
[00:04:51.400 --> 00:04:53.400]  往大瑪色去
[00:04:53.400 --> 00:04:57.400]  要把在那裡奉者道的人所拿
[00:04:57.400 --> 00:05:01.400]  帶到耶路撒冷受刑
[00:05:01.400 --> 00:05:06.400]  保羅要和當時的猶太人和羅馬人說話
[00:05:06.400 --> 00:05:11.400]  在當時一個很有階級觀念的社會裡
[00:05:11.400 --> 00:05:15.400]  保羅是要有一定的身份和地位
[00:05:15.400 --> 00:05:18.400]  保羅的出身是羅馬人
[00:05:18.400 --> 00:05:20.400]  他又懂得說希利尼語
[00:05:20.400 --> 00:05:26.400]  給了他一個很重要的方便
[00:05:26.400 --> 00:05:29.400]  就好像今天他代表著一些
[00:05:29.400 --> 00:05:33.400]  在社會裡出身不錯的家庭
[00:05:33.400 --> 00:05:36.400]  又懂得說流利的英語
[00:05:36.400 --> 00:05:39.400]  保羅羅馬人這個身份
[00:05:39.400 --> 00:05:41.400]  在之後的四年
[00:05:41.400 --> 00:05:43.400]  他全道的生涯裡
[00:05:43.400 --> 00:05:49.400]  給了他很多羅馬官吏的特別優惠和照顧
[00:05:49.400 --> 00:05:51.400]  弟兄姊妹
[00:05:51.400 --> 00:05:53.400]  有時候我們都不太覺得
[00:05:53.400 --> 00:05:57.400]  我們自己出身的背景有什麼特別
[00:05:57.400 --> 00:05:59.400]  因為生出來就是這樣
[00:05:59.400 --> 00:06:04.400]  我們很少會覺得我們那樣東西
[00:06:04.400 --> 00:06:07.400]  是神特別為我們預備了
[00:06:07.400 --> 00:06:09.400]  有祂的心意
[00:06:09.400 --> 00:06:11.400]  通常我們都會覺得
[00:06:11.400 --> 00:06:14.400]  為什麼祂又可以有這樣的背景
[00:06:14.400 --> 00:06:16.400]  我又沒有呢
[00:06:16.400 --> 00:06:18.400]  祂的背景方便
[00:06:18.400 --> 00:06:19.400]  祂做一些事情
[00:06:19.400 --> 00:06:20.400]  我又不行呢
[00:06:20.400 --> 00:06:22.400]  但其實不是
[00:06:22.400 --> 00:06:24.400]  其實神給了我們每個人
[00:06:24.400 --> 00:06:26.400]  我們有不同的出身
[00:06:26.400 --> 00:06:28.400]  我們有不同的經歷
[00:06:28.400 --> 00:06:32.400]  我不知道你有什麼特別的背景
[00:06:32.400 --> 00:06:34.400]  平時你不畏異的
[00:06:34.400 --> 00:06:36.400]  甚至覺得理所當然
[00:06:36.400 --> 00:06:41.400]  但其實上帝可能給了你這個東西
[00:06:41.400 --> 00:06:46.400]  為你預備著你去走你的某一個方向
[00:06:46.400 --> 00:06:51.400]  在我最初放下工作去讀神學的時候
[00:06:51.400 --> 00:06:55.400]  我就以為上半生的我完全放下
[00:06:55.400 --> 00:06:58.400]  我們不再是我了
[00:06:58.400 --> 00:07:01.400]  神你怎麼用就怎麼用
[00:07:01.400 --> 00:07:05.400]  我以為上半生不再重要了
[00:07:05.400 --> 00:07:09.400]  但我發現其實上帝是很奇妙的
[00:07:09.400 --> 00:07:12.400]  由我初初以為我畢業回教會侍奉
[00:07:12.400 --> 00:07:14.400]  到後來再進修
[00:07:14.400 --> 00:07:16.400]  今天我做神學老師
[00:07:16.400 --> 00:07:19.400]  特別是教職場神學
[00:07:19.400 --> 00:07:21.400]  回頭看我才發現
[00:07:21.400 --> 00:07:25.400]  原來我們的生命從來都不是割裂的
[00:07:25.400 --> 00:07:27.400]  即使我們不認識上帝
[00:07:27.400 --> 00:07:29.400]  未回應祂之前
[00:07:29.400 --> 00:07:32.400]  祂的手已經在工作
[00:07:32.400 --> 00:07:35.400]  就在我們生命的經歷裡
[00:07:35.400 --> 00:07:39.400]  祂帶著我們走祂的路
[00:07:39.400 --> 00:07:41.400]  所以我更加覺得
[00:07:41.400 --> 00:07:44.400]  回應上帝其實不用等
[00:07:44.400 --> 00:07:47.400]  有時候弟兄姊妹有個心
[00:07:47.400 --> 00:07:48.400]  想去跟
[00:07:48.400 --> 00:07:50.400]  做些什麼呢
[00:07:50.400 --> 00:07:54.400]  神你呼召我去那裡呢
[00:07:54.400 --> 00:07:57.400]  我們經常不覺得此時此刻就是
[00:07:57.400 --> 00:07:59.400]  但其實不是
[00:07:59.400 --> 00:08:02.400]  其實神已經放了我們在不同處境裡
[00:08:02.400 --> 00:08:05.400]  不要看輕你現在接觸到
[00:08:05.400 --> 00:08:08.400]  或者你有的那些經歷
[00:08:08.400 --> 00:08:09.400]  你有你那份的
[00:08:09.400 --> 00:08:11.400]  有時我們會羨慕其他人
[00:08:11.400 --> 00:08:14.400]  但不要忘記神賜給你的那份
[00:08:14.400 --> 00:08:17.400]  是足夠你面對眼前
[00:08:17.400 --> 00:08:20.400]  祂要你去做的事情
[00:08:20.400 --> 00:08:23.400]  上帝的設計是最完美的
[00:08:23.400 --> 00:08:25.400]  如果我們小看我們自己
[00:08:25.400 --> 00:08:28.400]  其實就等於小看上帝的創造
[00:08:28.400 --> 00:08:30.400]  不過如果我們願意
[00:08:30.400 --> 00:08:33.400]  接納自己的背景、恩賜
[00:08:33.400 --> 00:08:36.400]  和我們自己的限制
[00:08:36.400 --> 00:08:37.400]  那些不行的東西
[00:08:37.400 --> 00:08:39.400]  我們就會更加明白
[00:08:39.400 --> 00:08:42.400]  我們需要跟弟兄姊妹配搭
[00:08:42.400 --> 00:08:45.400]  我們需要跟其他人一起
[00:08:45.400 --> 00:08:48.400]  去完成神的工作
[00:08:48.400 --> 00:08:50.400]  如果我們真的能夠面對自己
[00:08:50.400 --> 00:08:52.400]  我們接納自己的時候
[00:08:52.400 --> 00:08:54.400]  我們就更加能夠欣賞到
[00:08:54.400 --> 00:08:57.400]  其他人的優點和好處
[00:08:57.400 --> 00:08:59.400]  這樣會幫助我們
[00:08:59.400 --> 00:09:03.400]  發展更加深層的相交關係
[00:09:03.400 --> 00:09:06.400]  保羅從來沒有忘記他的過去
[00:09:06.400 --> 00:09:09.400]  他說他的過去迫不及待基督徒
[00:09:09.400 --> 00:09:13.400]  那些不是很風光的經歷
[00:09:13.400 --> 00:09:16.400]  令到他很後悔
[00:09:16.400 --> 00:09:17.400]  你也會記得
[00:09:17.400 --> 00:09:22.400]  保羅形容他是罪人當中的罪魁
[00:09:22.400 --> 00:09:24.400]  他很擁抱他自己的過去
[00:09:24.400 --> 00:09:27.400]  不是因為他的過去是一些好的東西
[00:09:27.400 --> 00:09:30.400]  而是他願意讓自己的背景和經歷
[00:09:30.400 --> 00:09:33.400]  都成為他生命的一部分
[00:09:33.400 --> 00:09:35.400]  他的生命就是在說
[00:09:35.400 --> 00:09:36.400]  他是一個怎樣的人
[00:09:36.400 --> 00:09:38.400]  他就將他的生命
[00:09:38.400 --> 00:09:43.400]  躺開向眾人說話
[00:09:43.400 --> 00:09:46.400]  我想我們每個人都有我們後悔的東西
[00:09:46.400 --> 00:09:51.400]  都有我們覺得不是很想有的過去
[00:09:51.400 --> 00:09:54.400]  我們能不能夠都接納這些過去
[00:09:54.400 --> 00:09:58.400]  擁抱自己的背景、身份、經歷
[00:09:58.400 --> 00:10:01.400]  甚至失敗、後悔的過去
[00:10:01.400 --> 00:10:03.400]  而是單單去看看
[00:10:03.400 --> 00:10:05.400]  上帝要在我們的生命裏
[00:10:05.400 --> 00:10:08.400]  其實他一路塑造
[00:10:08.400 --> 00:10:11.400]  一路帶領我們去那裏
[00:10:11.400 --> 00:10:14.400]  如果你願意這樣做的時候
[00:10:14.400 --> 00:10:16.400]  你的生命是可以說話的
[00:10:16.400 --> 00:10:20.400]  包括你那些失敗但是回轉的經歷
[00:10:20.400 --> 00:10:23.400]  都可以成為我們生命裏面
[00:10:23.400 --> 00:10:26.400]  很重要的一部分
[00:10:26.400 --> 00:10:28.400]  經文繼續下去
[00:10:28.400 --> 00:10:31.400]  保羅就說到他遇見主耶穌
[00:10:31.400 --> 00:10:33.400]  扭轉他生命
[00:10:33.400 --> 00:10:37.400]  這個故事大家可能比較熟悉
[00:10:37.400 --> 00:10:39.400]  他在大馬錫的路上
[00:10:39.400 --> 00:10:42.400]  保羅聽見有聲音跟他說
[00:10:42.400 --> 00:10:46.400]  「蘇羅!蘇羅!你為什麼逼迫我?」
[00:10:46.400 --> 00:10:47.400]  他就回答
[00:10:47.400 --> 00:10:49.400]  「主啊!你是誰?」
[00:10:49.400 --> 00:10:50.400]  聲音說
[00:10:50.400 --> 00:10:55.400]  「我就是你所逼迫的拿撒勒人耶穌」
[00:10:55.400 --> 00:10:57.400]  保羅遇見主耶穌
[00:10:57.400 --> 00:11:02.400]  然後大光令到他的眼睛都看不見
[00:11:02.400 --> 00:11:05.400]  後來上帝就差了阿拿尼亞
[00:11:05.400 --> 00:11:07.400]  來幫助他
[00:11:07.400 --> 00:11:09.400]  讓他能夠看見
[00:11:09.400 --> 00:11:13.400]  讓他能夠學習成長
[00:11:13.400 --> 00:11:18.400]  我不知道你有沒有跟人分享你的生命故事
[00:11:18.400 --> 00:11:20.400]  你的見證
[00:11:20.400 --> 00:11:23.400]  可能我們浸禮班的時候
[00:11:23.400 --> 00:11:25.400]  寫過你的見證
[00:11:25.400 --> 00:11:27.400]  寫過你的故事
[00:11:27.400 --> 00:11:29.400]  然後浸禮班之後
[00:11:29.400 --> 00:11:31.400]  可能收在抽屜底
[00:11:31.400 --> 00:11:33.400]  也沒有看過
[00:11:33.400 --> 00:11:38.400]  我想見證不單止是我們信耶穌的故事
[00:11:38.400 --> 00:11:43.400]  也是我們繼續經歷主耶穌的故事
[00:11:43.400 --> 00:11:45.400]  所以我們每一天行事為人
[00:11:45.400 --> 00:11:49.400]  其實一直編寫跟耶穌一起
[00:11:49.400 --> 00:11:52.400]  作主門徒的故事
[00:11:52.400 --> 00:11:57.400]  你的生命是否在講這個故事呢?
[00:11:57.400 --> 00:12:01.400]  有時候我發現跟大英姐妹聊天
[00:12:01.400 --> 00:12:04.400]  我聽到不少很精彩的故事
[00:12:04.400 --> 00:12:07.400]  當中有反省又掙扎
[00:12:07.400 --> 00:12:09.400]  然後又起伏
[00:12:09.400 --> 00:12:13.400]  不過見證大英姐妹很特別
[00:12:13.400 --> 00:12:16.400]  通常單對單聊天
[00:12:16.400 --> 00:12:17.400]  很願意講的
[00:12:17.400 --> 00:12:18.400]  很願意分享
[00:12:18.400 --> 00:12:19.400]  很深入的
[00:12:19.400 --> 00:12:22.400]  兩個三個甚至小組
[00:12:22.400 --> 00:12:23.400]  人一多
[00:12:23.400 --> 00:12:25.400]  不是很安全
[00:12:25.400 --> 00:12:28.400]  我們講得表面一點
[00:12:28.400 --> 00:12:30.400]  我們未必會有勇氣
[00:12:30.400 --> 00:12:32.400]  或者願意跟別人分享
[00:12:32.400 --> 00:12:35.400]  我們心裏面的事
[00:12:35.400 --> 00:12:38.400]  甚至是我們失敗的經歷
[00:12:38.400 --> 00:12:40.400]  其實我們的生命
[00:12:40.400 --> 00:12:42.400]  是需要有一種透明度
[00:12:42.400 --> 00:12:44.400]  我們才會彼此相交
[00:12:44.400 --> 00:12:47.400]  可以彼此有深入的代討
[00:12:47.400 --> 00:12:50.400]  和彼此鼓勵
[00:12:50.400 --> 00:12:52.400]  我相信大家回來教會
[00:12:52.400 --> 00:12:54.400]  參加小組團契
[00:12:54.400 --> 00:12:56.400]  你也不是想要一個
[00:12:56.400 --> 00:12:58.400]  只是飲飲食食的小組
[00:12:58.400 --> 00:13:01.400]  當然飲飲食食也是重要
[00:13:01.400 --> 00:13:04.400]  不過我跟大英姐妹聊天
[00:13:04.400 --> 00:13:06.400]  我發現大家都想要
[00:13:06.400 --> 00:13:08.400]  有深度的相交
[00:13:08.400 --> 00:13:10.400]  不過深度的相交
[00:13:10.400 --> 00:13:11.400]  怎麼來呢
[00:13:11.400 --> 00:13:13.400]  我們也想要的
[00:13:13.400 --> 00:13:14.400]  但深度的相交
[00:13:14.400 --> 00:13:16.400]  不是傳導人告訴你
[00:13:16.400 --> 00:13:18.400]  你要有深入的相交
[00:13:18.400 --> 00:13:19.400]  這樣你就有了
[00:13:19.400 --> 00:13:21.400]  這樣就簡單很多了
[00:13:21.400 --> 00:13:25.400]  如果我們真的想有深入的相交
[00:13:25.400 --> 00:13:27.400]  我們是要一起努力的
[00:13:27.400 --> 00:13:29.400]  我們要願意
[00:13:29.400 --> 00:13:32.400]  首先開放我們自己
[00:13:32.400 --> 00:13:34.400]  我們不怕受傷
[00:13:34.400 --> 00:13:36.400]  我們首先願意去分享
[00:13:36.400 --> 00:13:38.400]  我們心底裏面的說話
[00:13:38.400 --> 00:13:40.400]  願意花時間去聽
[00:13:40.400 --> 00:13:42.400]  其他人的分享
[00:13:42.400 --> 00:13:45.400]  而不是馬上去解決他的問題
[00:13:45.400 --> 00:13:48.400]  因為我們也是很卓越的人
[00:13:48.400 --> 00:13:49.400]  我們的工作
[00:13:49.400 --> 00:13:50.400]  我們的生活
[00:13:50.400 --> 00:13:52.400]  是將我們訓練到
[00:13:52.400 --> 00:13:55.400]  看到問題想馬上解決
[00:13:55.400 --> 00:13:58.400]  但是生命的經歷
[00:13:58.400 --> 00:14:01.400]  不是一件事讓我們解決的
[00:14:01.400 --> 00:14:03.400]  當你聽大英姐妹
[00:14:03.400 --> 00:14:06.400]  她願意分享她內心的掙扎的時候
[00:14:06.400 --> 00:14:10.400]  你不要馬上想去幫她解決問題
[00:14:10.400 --> 00:14:12.400]  因為那個問題是她的
[00:14:12.400 --> 00:14:14.400]  她要去掙扎
[00:14:14.400 --> 00:14:16.400]  她要去找出路
[00:14:16.400 --> 00:14:18.400]  不過你可以聽
[00:14:18.400 --> 00:14:20.400]  你可以進入她的世界
[00:14:20.400 --> 00:14:22.400]  你可以問問題
[00:14:22.400 --> 00:14:23.400]  和她一起去想
[00:14:23.400 --> 00:14:24.400]  這樣行不行呢
[00:14:24.400 --> 00:14:26.400]  或者還有其他的方法呢
[00:14:26.400 --> 00:14:28.400]  或者我們的信仰
[00:14:28.400 --> 00:14:32.400]  我們信仰會叫我們怎樣做呢
[00:14:32.400 --> 00:14:35.400]  我們可以一起去思考
[00:14:35.400 --> 00:14:37.400]  然後你為她祈禱
[00:14:37.400 --> 00:14:39.400]  一起去同行
[00:14:39.400 --> 00:14:43.400]  保羅他向著一班明知
[00:14:43.400 --> 00:14:45.400]  這班群眾不會認同
[00:14:45.400 --> 00:14:49.400]  甚至我們會看到群眾很憤怒
[00:14:49.400 --> 00:14:51.400]  反對他
[00:14:51.400 --> 00:14:55.400]  保羅居然都願意將自己的生命打開
[00:14:55.400 --> 00:14:57.400]  和他們分享
[00:14:57.400 --> 00:15:00.400]  這樣做其實是需要很大的勇氣
[00:15:00.400 --> 00:15:03.400]  不過我們知道保羅就是一個這樣的人
[00:15:03.400 --> 00:15:05.400]  他是充滿熱忱的
[00:15:05.400 --> 00:15:08.400]  當他經歷到主耶穌的真實的時候
[00:15:08.400 --> 00:15:10.400]  他無論面對什麼人
[00:15:10.400 --> 00:15:13.400]  他都毫無保留地把握所有的機會
[00:15:13.400 --> 00:15:17.400]  大膽地去傳講福音
[00:15:17.400 --> 00:15:22.400]  我經常覺得我們每個人都是一條命
[00:15:22.400 --> 00:15:25.400]  經歷一次人生
[00:15:25.400 --> 00:15:30.400]  所以如果只是我們自己去經歷耶穌
[00:15:30.400 --> 00:15:31.400]  就是一個故事
[00:15:31.400 --> 00:15:32.400]  一個單一的故事
[00:15:32.400 --> 00:15:36.400]  甚至乎可能是一個很主觀的故事
[00:15:36.400 --> 00:15:39.400]  不過我們有弟兄姊妹
[00:15:39.400 --> 00:15:41.400]  我們就有不同的故事
[00:15:41.400 --> 00:15:42.400]  很豐富的故事
[00:15:42.400 --> 00:15:46.400]  所以當我們願意彼此去分享我們的故事的時候
[00:15:46.400 --> 00:15:48.400]  我們就發現很特別
[00:15:48.400 --> 00:15:50.400]  有時候有些弟兄姊妹的故事
[00:15:50.400 --> 00:15:52.400]  很相近
[00:15:52.400 --> 00:15:55.400]  認得這個就是我們的上帝
[00:15:55.400 --> 00:15:57.400]  他是這樣做事的
[00:15:57.400 --> 00:16:00.400]  有時候有些跟你很不同的
[00:16:00.400 --> 00:16:02.400]  你又會開闊了
[00:16:02.400 --> 00:16:05.400]  你會見到上帝這樣都可以
[00:16:05.400 --> 00:16:09.400]  原來我們可以和神這樣去交往
[00:16:09.400 --> 00:16:11.400]  故事可以這麼精彩
[00:16:11.400 --> 00:16:14.400]  所以說到這裡
[00:16:14.400 --> 00:16:18.400]  我也想起一個小小的片段
[00:16:18.400 --> 00:16:19.400]  和大家分享
[00:16:19.400 --> 00:16:23.400]  我記得我小時候讀基督教小學的時候
[00:16:23.400 --> 00:16:25.400]  我就聽到聖經故事
[00:16:25.400 --> 00:16:26.400]  我就信耶穌了
[00:16:26.400 --> 00:16:28.400]  我就向這位耶穌祈禱了
[00:16:28.400 --> 00:16:32.400]  不過我從來都沒有機會回教會
[00:16:32.400 --> 00:16:34.400]  也不知道原來信耶穌
[00:16:34.400 --> 00:16:37.400]  又缺志又要浸禮那些這麼多東西
[00:16:37.400 --> 00:16:39.400]  到了中學的時候
[00:16:39.400 --> 00:16:42.400]  我更加羨慕我有些同學
[00:16:42.400 --> 00:16:43.400]  他們是基督徒
[00:16:43.400 --> 00:16:46.400]  我覺得他們的生命很特別
[00:16:46.400 --> 00:16:49.400]  於是因為我覺得我已經信了耶穌
[00:16:49.400 --> 00:16:51.400]  他們問我是不是基督徒
[00:16:51.400 --> 00:16:53.400]  我就說我是基督徒
[00:16:53.400 --> 00:16:56.400]  但我仍然不知道原來基督徒
[00:16:56.400 --> 00:16:59.400]  會回教會有很多東西
[00:16:59.400 --> 00:17:01.400]  在那個階段
[00:17:01.400 --> 00:17:04.400]  其實我也經歷到主耶穌很真實
[00:17:04.400 --> 00:17:07.400]  經歷到上帝在我禱告的時候
[00:17:07.400 --> 00:17:09.400]  祂會回應
[00:17:09.400 --> 00:17:11.400]  然後為我開路
[00:17:11.400 --> 00:17:14.400]  很真實地與我同在
[00:17:14.400 --> 00:17:19.400]  不過直到我真的與主相遇的時候
[00:17:19.400 --> 00:17:23.400]  我才發現原來耶穌不是這麼簡單
[00:17:23.400 --> 00:17:27.400]  比我想像中真實和偉大很多
[00:17:27.400 --> 00:17:31.400]  因為如果我們的信仰只是我祈禱
[00:17:31.400 --> 00:17:33.400]  然後祈禱無覓英文
[00:17:33.400 --> 00:17:35.400]  我就信耶穌了
[00:17:35.400 --> 00:17:37.400]  這樣這個邏輯
[00:17:37.400 --> 00:17:42.400]  其實就好像我們去廟裡燒香
[00:17:42.400 --> 00:17:43.400]  有個心願
[00:17:43.400 --> 00:17:45.400]  然後心願達成
[00:17:45.400 --> 00:17:47.400]  就回去還神
[00:17:47.400 --> 00:17:49.400]  這個是民間宗教
[00:17:49.400 --> 00:17:52.400]  這個不是基督教
[00:17:52.400 --> 00:17:57.400]  我們的上帝很真實地出現在我們的生命裡
[00:17:57.400 --> 00:17:59.400]  聖靈與我們同在
[00:17:59.400 --> 00:18:01.400]  我最難忘的數年經歷
[00:18:01.400 --> 00:18:03.400]  就是我第一次
[00:18:03.400 --> 00:18:06.400]  我真的知道原來聖靈是多麼真實
[00:18:06.400 --> 00:18:09.400]  當時我在北美的地方
[00:18:09.400 --> 00:18:11.400]  剛剛大學畢業
[00:18:11.400 --> 00:18:13.400]  初出來工作
[00:18:13.400 --> 00:18:16.400]  去到一個大城市裡找到一份工作
[00:18:16.400 --> 00:18:19.400]  因為我從小都沒有教會生活
[00:18:19.400 --> 00:18:22.400]  但是我就很覺得我要找一個教會
[00:18:22.400 --> 00:18:24.400]  就是一個屬靈的家
[00:18:24.400 --> 00:18:27.400]  就在那裡成為我的家
[00:18:27.400 --> 00:18:31.400]  於是我就回到一間華人教會
[00:18:31.400 --> 00:18:34.400]  不過我自己是一個很慢熱的人
[00:18:34.400 --> 00:18:37.400]  還有我從小都沒有回教會
[00:18:37.400 --> 00:18:40.400]  初來報到就去了那間教會
[00:18:40.400 --> 00:18:42.400]  回了幾次
[00:18:42.400 --> 00:18:45.400]  雖然在那裡我遇到一些同事
[00:18:45.400 --> 00:18:47.400]  剛剛認識的
[00:18:47.400 --> 00:18:49.400]  因為都是剛剛上班
[00:18:49.400 --> 00:18:52.400]  所以又不太熟
[00:18:52.400 --> 00:18:56.400]  回了幾次就覺得自己好像不太投入
[00:18:56.400 --> 00:18:58.400]  於是過了沒多久
[00:18:58.400 --> 00:19:00.400]  我就想不要去那麼遠
[00:19:00.400 --> 00:19:03.400]  我還是開車去對面附近那裡
[00:19:03.400 --> 00:19:05.400]  有一間西人教會試試
[00:19:05.400 --> 00:19:07.400]  那裡好像也不錯
[00:19:07.400 --> 00:19:09.400]  人少少都很安靜
[00:19:09.400 --> 00:19:11.400]  不過回了幾次之後
[00:19:11.400 --> 00:19:14.400]  我又覺得人太少了
[00:19:14.400 --> 00:19:16.400]  沒有什麼相交生活
[00:19:16.400 --> 00:19:19.400]  於是心裡在盤算
[00:19:19.400 --> 00:19:23.400]  很想找一間再適合一點的教會
[00:19:23.400 --> 00:19:26.400]  記得有一個星期日
[00:19:26.400 --> 00:19:28.400]  通常星期日我回去崇拜
[00:19:28.400 --> 00:19:30.400]  我喜歡早十分鐘去
