
[00:00:00.000 --> 00:00:04.080]  有一個小朋友問他媽媽
[00:14:15.080 --> 00:14:16.000]  耶穌說
[00:14:16.000 --> 00:14:18.000]  是因爲你們的信心少
[00:14:18.000 --> 00:14:18.840]  我實在告訴你們
[00:14:18.840 --> 00:14:20.400]  你們若有信心
[00:14:20.400 --> 00:14:22.520]  像一顆芥菜種
[00:14:22.520 --> 00:14:24.280]  就是對這座山說
[00:14:24.280 --> 00:14:25.920]  你從這邊挪移到那邊
[00:14:25.920 --> 00:14:27.120]  他也必挪去
[00:14:27.120 --> 00:14:29.800]  並且你們會有一件不能做的事
[00:14:29.800 --> 00:14:32.360]  我們不會按照字面應用這段經文
[00:14:32.360 --> 00:14:34.760]  你明天走到獅子山下
[00:14:34.760 --> 00:14:36.240]  跟他說我很有信心
[00:14:36.240 --> 00:14:38.560]  吩咐你挪移過香港島
[00:14:38.560 --> 00:14:40.080]  如果真是這麼做的
[00:14:40.080 --> 00:14:42.800]  你不明白這段經文說什麼
[00:14:42.800 --> 00:14:48.480]  耶穌很多時候說話是很誇張的
[00:14:48.480 --> 00:14:50.320]  你要知道
[00:14:50.320 --> 00:14:51.880]  我們搞錯了
[00:14:51.880 --> 00:14:52.840]  有些人說
[00:14:52.840 --> 00:14:54.840]  穆斯林說得很誇張
[00:14:54.840 --> 00:14:55.960]  耶穌說得更誇張
[00:14:55.960 --> 00:14:56.440]  我告訴你
[00:14:56.440 --> 00:14:58.760]  耶穌說得比我誇張很多倍
[00:14:58.760 --> 00:15:00.200]  你要知道
[00:15:00.200 --> 00:15:00.760]  有些人說
[00:15:00.760 --> 00:15:02.840]  耶穌說話是很嚴肅的
[00:15:02.840 --> 00:15:03.800]  說信任的東西很嚴肅
[00:15:03.800 --> 00:15:06.240]  耶穌是很誇張的
[00:15:06.240 --> 00:15:08.440]  怎會是嚴肅的
[00:15:08.440 --> 00:15:11.200]  耶穌在這裏用了兩種修辭學
[00:15:11.200 --> 00:15:12.280]  這麼短的一句話
[00:15:12.280 --> 00:15:13.640]  用了兩種修辭學
[00:15:13.640 --> 00:15:15.400]  來表達一個很重要的信仰
[00:15:15.400 --> 00:15:18.600]  第一個修辭學是誇張的
[00:15:18.600 --> 00:15:20.400]  只要你有信心
[00:15:20.400 --> 00:15:22.560]  很大的山都會挪移
[00:15:22.560 --> 00:15:24.160]  第二個修辭學
[00:15:24.160 --> 00:15:25.600]  是一個強烈的對比
[00:15:25.600 --> 00:15:26.240]  對比來的
[00:15:26.240 --> 00:15:26.800]  是什麼
[00:15:26.800 --> 00:15:28.120]  很小的信心
[00:15:28.120 --> 00:15:31.640]  承受一件很超然大的事
[00:15:31.640 --> 00:15:32.440]  聽清楚
[00:15:32.440 --> 00:15:33.600]  很小的信心
[00:15:33.600 --> 00:15:35.400]  承受了一件很超然大的事
[00:15:35.400 --> 00:15:36.400]  接着我們要問
[00:15:36.400 --> 00:15:37.080]  耶穌說
[00:15:37.080 --> 00:15:39.600]  是因爲你們信心少
[00:15:39.600 --> 00:15:41.080]  究竟在說什麼
[00:15:41.080 --> 00:15:42.760]  他說你們信心小
[00:15:42.760 --> 00:15:44.960]  如果你的信心像芥菜種一樣
[00:15:44.960 --> 00:15:46.600]  已經可以挪移山
[00:15:46.600 --> 00:15:48.600]  芥菜種在猶太人來說
[00:15:48.600 --> 00:15:50.000]  是最小的種子
[00:15:50.000 --> 00:15:51.800]  我們中國人所說的芝麻
[00:15:51.800 --> 00:15:52.880]  綠豆
[00:15:52.880 --> 00:15:53.600]  芝麻
[00:15:53.600 --> 00:15:55.480]  你有芝麻這麼小的信心
[00:15:55.480 --> 00:15:58.840]  可以將山挪移
[00:15:58.840 --> 00:16:00.480]  其實耶穌想說什麼
[00:16:00.480 --> 00:16:01.960]  聽衆在這裏聽得明白
[00:16:01.960 --> 00:16:03.480]  什麼叫信心少
[00:16:03.480 --> 00:16:05.120]  對比芥菜種的信心
[00:16:05.120 --> 00:16:05.920]  其實這個信心少
[00:16:05.920 --> 00:16:09.480]  就是沒有信心
[00:16:09.480 --> 00:16:11.160]  聽清楚嗎
[00:16:11.160 --> 00:16:12.840]  所以沒有人會說
[00:16:12.840 --> 00:16:14.000]  我信心很小
[00:16:14.000 --> 00:16:14.640]  對不起
[00:16:14.640 --> 00:16:15.960]  你信心很小
[00:16:15.960 --> 00:16:17.320]  也可以承受大的事
[00:16:17.320 --> 00:16:19.240]  只要你有
[00:16:19.240 --> 00:16:20.400]  明白嗎
[00:16:20.400 --> 00:16:21.200]  現在耶穌說
[00:16:21.200 --> 00:16:22.160]  你的信心少
[00:16:22.160 --> 00:16:23.920]  少到連芥菜種都沒有的話
[00:16:23.920 --> 00:16:25.840]  其實就是沒有
[00:16:25.840 --> 00:16:27.440]  就是沒有
[00:16:27.440 --> 00:16:28.120]  弟兄姊妹
[00:16:28.120 --> 00:16:32.640]  今天人只會是有信心和沒有信心
[00:16:32.640 --> 00:16:33.920]  我的信心多小
