
[00:00:00.000 --> 00:00:03.600]  (主席)在這短短幾節的經文當中
[00:01:36.400 --> 00:01:41.480]  然後約好提多在特羅亞這個地方見面
[00:01:41.480 --> 00:01:44.600]  保羅就去到特羅亞的地方
[00:01:44.600 --> 00:01:46.120]  但是等來等去
[00:01:46.120 --> 00:01:47.920]  都等不到提多
[00:01:47.920 --> 00:01:50.720]  我相信大家都有等人的經驗
[00:01:50.720 --> 00:01:52.560]  當我們要等的人
[00:01:52.560 --> 00:01:54.760]  等極了都沒有出現
[00:01:54.760 --> 00:01:57.840]  特別是這個人很少遲到的時候
[00:01:57.840 --> 00:02:01.920]  我相信很少人會從好的方面去想
[00:02:01.920 --> 00:02:04.360]  很少人會說還沒出現
[00:02:04.360 --> 00:02:06.800]  會不會在家裡做好東西給我
[00:02:06.800 --> 00:02:08.000]  所以遲了出現呢
[00:02:08.000 --> 00:02:11.240]  又或者會不會他忙於買禮物給我
[00:02:11.240 --> 00:02:12.800]  所以遲了出現呢
[00:02:12.800 --> 00:02:14.400]  很少人這樣想的
[00:02:14.400 --> 00:02:15.840]  大部分人會這樣想
[00:02:15.840 --> 00:02:17.400]  哎呀還沒來
[00:02:17.400 --> 00:02:19.080]  會不會有什麼意外
[00:02:19.080 --> 00:02:21.440]  會不會被人打劫
[00:02:21.440 --> 00:02:23.840]  會不會撞車
[00:02:23.840 --> 00:02:28.040]  我們總是想很多不好的事情
[00:02:28.040 --> 00:02:33.640]  我們不知道保羅究竟在想什麼
[00:02:33.640 --> 00:02:35.760]  但是聖經告訴我們
[00:02:35.760 --> 00:02:39.160]  雖然主已經在特羅亞這個地方
[00:02:39.160 --> 00:02:41.480]  為保羅和他的同工
[00:02:41.480 --> 00:02:44.400]  打開了福音的門
[00:02:44.400 --> 00:02:47.040]  但是因為保羅見不到提多
[00:02:47.040 --> 00:02:49.160]  保羅心裡很不舒服
[00:02:49.160 --> 00:02:50.320]  很不安寧
[00:02:50.320 --> 00:02:51.960]  聖經說到了那個地步
[00:02:51.960 --> 00:02:53.640]  保羅忍無可忍
[00:02:53.640 --> 00:02:56.000]  就要離開特羅亞這個地方
[00:02:56.000 --> 00:02:59.160]  去到馬其頓找提多
[00:02:59.160 --> 00:03:01.920]  我們看第十二到第十三節
[00:03:01.920 --> 00:03:06.480]  這兩節經文中我們看到一個好像是矛盾的地方
[00:03:06.480 --> 00:03:09.040]  門雖然開了
[00:03:09.040 --> 00:03:11.800]  但不安寧
[00:03:11.800 --> 00:03:16.720]  大家記不記得我們今年活力堂的福音策略
[00:03:16.720 --> 00:03:18.440]  我們有一個口號
[00:03:18.440 --> 00:03:23.200]  就是「每一線機會之門」
[00:03:23.200 --> 00:03:25.960]  這就是我們今年為了教會
[00:03:25.960 --> 00:03:29.080]  為了福音事公的禱告的重點
[00:03:29.080 --> 00:03:31.760]  所以我們在這一年裡
[00:03:31.760 --> 00:03:33.840]  都會不斷祈禱
[00:03:33.840 --> 00:03:37.800]  求神為我們開啟每一道機會之門
[00:03:37.800 --> 00:03:41.760]  讓我們有機會和我們周圍的人去傳福
[00:03:41.760 --> 00:03:53.360]  但這裡神為保羅在特羅亞開了福音之門
[00:03:53.360 --> 00:03:55.400]  特別我們看第十二節的時候
[00:03:55.400 --> 00:03:56.920]  保羅說得很清楚
[00:03:56.920 --> 00:03:59.560]  他去特羅亞這個地方做什麼的
[00:03:59.560 --> 00:04:01.080]  就是為了傳福音
[00:04:01.080 --> 00:04:02.040]  說得很清楚
[00:04:02.040 --> 00:04:03.560]  所以我們可以想像
[00:04:03.560 --> 00:04:07.280]  保羅一直為這個地方的福音工作
[00:04:07.280 --> 00:04:09.080]  不斷地來禱告
[00:04:09.080 --> 00:04:10.120]  現在怎樣
[00:04:10.120 --> 00:04:11.800]  神為他開了福音之門
[00:04:11.800 --> 00:04:14.720]  即是他的禱告被應運
[00:04:14.720 --> 00:04:17.440]  即是他的願望被實現
[00:04:17.440 --> 00:04:18.480]  那應該怎樣
[00:04:18.480 --> 00:04:19.880]  應該很開心
[00:04:19.880 --> 00:04:21.360]  很滿足
[00:04:21.360 --> 00:04:23.680]  但這裡卻告訴我們
[00:04:23.680 --> 00:04:25.840]  他卻是不安寧
[00:04:25.840 --> 00:04:27.360]  是不是一個矛盾
[00:04:27.360 --> 00:04:29.600]  他的不安寧並不是因為
[00:04:29.600 --> 00:04:32.920]  福音太多、太繁重、太負擔重
[00:04:32.920 --> 00:04:34.200]  並不是這樣
[00:04:34.200 --> 00:04:36.720]  而是因為他找不到
[00:04:36.720 --> 00:04:40.480]  應該在那裏見到他的提督
[00:04:40.480 --> 00:04:42.560]  我可以這樣想像
[00:04:42.560 --> 00:04:47.040]  保羅一定會想一些不太好的事情
[00:04:47.040 --> 00:04:49.160]  會不會提督病了
[00:04:49.160 --> 00:04:51.440]  會不會提督被人打劫
[00:04:51.440 --> 00:04:57.240]  又或者他託提督送去哥倫多搞那封信
[00:04:57.240 --> 00:05:01.840]  會不會這封信被當地的信徒看完之後
[00:05:01.840 --> 00:05:04.480]  個個都因此而受到傷害
[00:05:04.480 --> 00:05:07.400]  會不會因此整個哥倫多教會
[00:05:07.400 --> 00:05:10.800]  因為保羅那封信散了呢
[00:05:10.800 --> 00:05:17.560]  我相信保羅越在那個地方留得久
[00:05:17.560 --> 00:05:19.200]  越是想得多
[00:05:19.200 --> 00:05:20.760]  越是想得多
[00:05:20.760 --> 00:05:22.480]  就越是不安
[00:05:22.480 --> 00:05:26.560]  雖然保羅應該是為了福音的機會
[00:05:26.560 --> 00:05:29.120]  來感到滿足興奮
[00:05:29.120 --> 00:05:33.400]  但是在這個時候卻是焦躁不安
[00:05:33.400 --> 00:05:38.280]  我相信保羅在感受上的矛盾
[00:05:38.280 --> 00:05:40.960]  可以告訴我們一個事實
[00:05:40.960 --> 00:05:46.040]  這個事實就是在基督裏面的生命
[00:05:46.040 --> 00:05:50.200]  遠比事公重要
[00:05:50.200 --> 00:05:52.440]  雖然在經文當中保羅指出
[00:05:52.440 --> 00:05:57.640]  提督的不在令他很大的憂慮
[00:05:57.640 --> 00:06:01.000]  但是我們同時也不要忘記一件事
[00:06:01.000 --> 00:06:06.160]  提督是要把保羅的信帶到哥倫多教會
[00:06:06.160 --> 00:06:08.280]  因此我們可以這樣說
[00:06:08.280 --> 00:06:10.440]  保羅的不安寧
[00:06:10.440 --> 00:06:17.760]  是來自他對提督和哥倫多教會的關愛
[00:06:17.760 --> 00:06:22.400]  如果我們揭後小章去到第七章
[00:06:22.400 --> 00:06:24.120]  那套經文告訴我們
[00:06:24.120 --> 00:06:27.080]  當時保羅和他的同工
[00:06:27.080 --> 00:06:28.120]  他的形容是怎樣
[00:06:28.120 --> 00:06:32.160]  「身體不得安寧,周圍遭患難
[00:06:32.160 --> 00:06:36.480]  外有爭戰,內有懼怕」
[00:06:36.480 --> 00:06:37.800]  但是很有趣
[00:06:37.800 --> 00:06:42.000]  當最後保羅重遇提督的時候
[00:06:42.000 --> 00:06:43.160]  提督對他說
[00:06:43.160 --> 00:06:48.360]  不單止保羅重遇提督很感到安心
[00:06:48.360 --> 00:06:50.280]  而且提督對保羅說
[00:06:50.280 --> 00:06:53.040]  你給哥倫多教會的那封信
[00:06:53.040 --> 00:06:55.080]  那裏的頂智慧看完之後
[00:06:55.080 --> 00:06:58.440]  大得鼓勵
[00:06:58.440 --> 00:07:02.160]  他們的回應是很積極、很正面的
[00:07:02.160 --> 00:07:05.840]  保羅馬上得到安慰
[00:07:05.840 --> 00:07:09.480]  所以從這段經文我們可以很清楚看到
[00:07:09.480 --> 00:07:11.440]  保羅的不安寧
[00:07:11.440 --> 00:07:14.800]  是因為擔心提督的安全
[00:07:14.800 --> 00:07:20.000]  也是憂心哥倫多信徒的屬靈光景
[00:07:20.000 --> 00:07:21.360]  對保羅來說
[00:07:21.360 --> 00:07:24.080]  這班信徒的好處
[00:07:24.080 --> 00:07:28.160]  是比起特羅亞的事公更加重要
[00:07:28.160 --> 00:07:30.040]  這樣的時候
[00:07:30.040 --> 00:07:33.920]  這個經驗告訴我們甚麼呢?
[00:07:33.920 --> 00:07:35.800]  可以這樣說
[00:07:35.800 --> 00:07:38.000]  保羅這個回應
[00:07:38.000 --> 00:07:41.760]  其實是一個活生生的例子
[00:07:41.760 --> 00:07:43.080]  去彰顯
[00:07:43.080 --> 00:07:45.760]  告訴我們我們應該怎樣來活出
[00:07:45.760 --> 00:07:48.280]  和體驗神的愛
[00:07:48.280 --> 00:07:49.360]  大家要留意
[00:07:49.360 --> 00:07:51.040]  彼此相愛
[00:07:51.040 --> 00:07:52.560]  從來一直以來
[00:07:52.560 --> 00:07:54.600]  都是神對教會
[00:07:54.600 --> 00:07:58.800]  其中一個最重要的期望之一
[00:07:58.800 --> 00:07:59.840]  為甚麼會這樣呢?
[00:07:59.840 --> 00:08:01.040]  很簡單
[00:08:01.040 --> 00:08:03.040]  神就是愛
[00:08:03.040 --> 00:08:05.280]  要完全活出
[00:08:05.280 --> 00:08:07.440]  從神而來的生命
[00:08:07.440 --> 00:08:10.840]  我們作為信徒必須要有一個愛神
[00:08:10.840 --> 00:08:12.080]  愛人的生命
[00:08:12.080 --> 00:08:13.840]  而這一份的愛
[00:08:13.840 --> 00:08:17.000]  很明顯、很具體
[00:08:17.000 --> 00:08:19.320]  在保羅的經驗裏面
[00:08:19.320 --> 00:08:21.520]  我們可以看得出來
[00:08:21.520 --> 00:08:23.000]  如果我們從揭後小說
[00:08:23.000 --> 00:08:25.480]  去到哥倫多後小說的十一章
[00:08:25.480 --> 00:08:28.080]  那裏保羅說到他自己的經歷
[00:08:28.080 --> 00:08:31.160]  他說他曾經因為福音的緣故要坐牢
[00:08:31.160 --> 00:08:32.480]  被人鞭打
[00:08:32.480 --> 00:08:33.880]  被人用石頭打
[00:08:33.880 --> 00:08:35.760]  坐船又沉船
[00:08:35.760 --> 00:08:39.640]  日日夜夜在深海裏面
[00:08:39.640 --> 00:08:41.920]  又要勞碌又受困苦
[00:08:41.920 --> 00:08:43.040]  又不能睡覺
[00:08:43.040 --> 00:08:44.640]  又飢又餓又寒冷
[00:08:44.640 --> 00:08:46.960]  還要赤身勞體
[00:08:46.960 --> 00:08:48.080]  我想問一問大家
[00:08:48.080 --> 00:08:50.240]  剛才所說的保羅的經驗
[00:08:50.240 --> 00:08:53.040]  大家有沒有很嚮往
[00:08:53.040 --> 00:08:54.000]  有沒有很喜歡
[00:08:54.000 --> 00:08:56.360]  希望有這樣的生活方式
[00:08:56.360 --> 00:08:58.240]  我相信大家不會有這樣的人
[00:08:58.240 --> 00:09:03.360]  是渴望有這樣的人生經歷
[00:09:03.360 --> 00:09:07.360]  你說保羅是自己選擇的嗎
[00:09:07.360 --> 00:09:09.480]  他為甚麼會有這樣的經歷
[00:09:09.480 --> 00:09:10.600]  保羅有如此的經歷
[00:09:10.600 --> 00:09:12.840]  就是因為他為了福音的緣故
[00:09:12.840 --> 00:09:15.920]  要將福音傳到
[00:09:15.920 --> 00:09:20.040]  每一個他能夠去的地方
[00:09:20.040 --> 00:09:23.760]  所以保羅要受到這些經歷
[00:09:23.760 --> 00:09:26.800]  是完全因為福音的緣故
[00:09:26.800 --> 00:09:27.560]  如果是這樣的時候
[00:09:27.560 --> 00:09:29.480]  我們不禁要問一個問題
[00:09:29.480 --> 00:09:31.760]  既然是這樣的時候
[00:09:31.760 --> 00:09:36.200]  保羅為甚麼仍然要堅持傳福音
[00:09:36.200 --> 00:09:38.160]  有那麼多的困難和苦難
[00:09:38.160 --> 00:09:40.120]  為甚麼保羅仍然要堅持
[00:09:40.120 --> 00:09:42.840]  來履行神給他的福音使命
[00:09:42.840 --> 00:09:45.200]  為甚麼
[00:09:45.200 --> 00:09:50.440]  有一次保羅對以弗所的長老說
[00:09:50.440 --> 00:09:53.000]  在《使徒行傳》我們可以看到
[00:09:53.000 --> 00:09:54.120]  保羅說
[00:09:54.120 --> 00:09:57.360]  聖靈曾經向他指正
[00:09:57.360 --> 00:10:01.840]  說會有這個困所與患難等著他的
[00:10:01.840 --> 00:10:04.560]  但是保羅卻不以性命為念
[00:10:04.560 --> 00:10:06.120]  也不看為寶貴
[00:10:06.120 --> 00:10:09.600]  只要行完我的路程
[00:10:09.600 --> 00:10:12.200]  成就我從主耶穌所領受的職事
[00:10:12.200 --> 00:10:15.000]  證明神恩惠的福音
[00:10:15.000 --> 00:10:17.800]  在這段話裏
[00:10:17.800 --> 00:10:19.560]  我們可以看到對保羅來說
[00:10:19.560 --> 00:10:22.960]  基督耶穌的生命
[00:10:22.960 --> 00:10:26.320]  在他自己生命裏面的位置
[00:10:26.320 --> 00:10:29.480]  是比他自己的生命更加重要
[00:10:29.480 --> 00:10:31.720]  以至他能夠說出一番說話
[00:10:31.720 --> 00:10:35.480]  他願意為了完成神的福音使命
[00:10:35.480 --> 00:10:40.040]  甚至連自己的性命也不以為念
[00:10:40.040 --> 00:10:40.920]  如果是這樣的時候
[00:10:40.920 --> 00:10:42.560]  我想大家想一想
[00:10:42.560 --> 00:10:45.240]  如果保羅看福音時
[00:10:45.240 --> 00:10:47.560]  比他自己的生命更重要的時候
[00:10:47.560 --> 00:10:53.640]  那為什麼保羅會為了提多與哥林多的信徒
[00:10:53.640 --> 00:10:58.320]  而放棄特羅亞的福音機會呢?
[00:10:58.320 --> 00:11:00.720]  為什麼?
[00:11:00.720 --> 00:11:02.720]  我相信原因很簡單
[00:11:02.720 --> 00:11:04.880]  他把其他信徒的生命
[00:11:04.880 --> 00:11:09.880]  看得比他自己的生命更高
[00:11:09.880 --> 00:11:14.880]  所以有一次保羅在羅馬書裏有這樣的自白
[00:11:14.880 --> 00:11:18.120]  他說:我良心被聖靈感動
[00:11:18.120 --> 00:11:19.480]  給我作見證
[00:11:19.480 --> 00:11:24.160]  我是大有憂愁心裡時常傷痛
[00:11:24.160 --> 00:11:27.000]  為我弟兄我骨肉之親
[00:11:27.000 --> 00:11:30.640]  就是我自己被咒詛與基督分離
[00:11:30.640 --> 00:11:33.360]  我也願意
[00:11:33.360 --> 00:11:35.800]  這段說話讓我們很清楚看到
[00:11:35.800 --> 00:11:39.200]  這就是神的愛
[00:11:39.200 --> 00:11:41.640]  這就是基督為罪人
[00:11:41.640 --> 00:11:45.480]  死在十誡上的基督精神
[00:11:45.480 --> 00:11:49.960]  我們看看第二個看似矛盾的地方
[00:11:49.960 --> 00:11:55.680]  做俘虜卻列海船中
[00:11:55.680 --> 00:11:56.960]  我們看第十四節
[00:11:56.960 --> 00:11:59.680]  保羅將姜濤比爾為俘虜
[00:11:59.680 --> 00:12:04.360]  被押在海船的行列當中
[00:12:04.360 --> 00:12:05.680]  俘虜
[00:12:05.680 --> 00:12:06.600]  大家都知道
[00:12:06.600 --> 00:12:08.040]  代表著失敗
[00:12:08.040 --> 00:12:10.640]  代表著羞恥
[00:12:10.640 --> 00:12:12.280]  但既然如此
[00:12:12.280 --> 00:12:17.720]  為何這群俘虜會出現在海船的行列當中
[00:12:17.720 --> 00:12:20.080]  我們要明白歷史的背景
[00:12:20.080 --> 00:12:21.600]  在保羅的時代
[00:12:21.600 --> 00:12:24.160]  當羅馬的軍隊
[00:12:24.160 --> 00:12:28.600]  每次打勝一些很重要的軍事戰士時
[00:12:28.600 --> 00:12:33.720]  將軍帶著部隊回到國家
[00:12:33.720 --> 00:12:34.600]  回到羅馬
[00:12:34.600 --> 00:12:38.800]  率領整個隊伍行在街道上
[00:12:38.800 --> 00:12:41.520]  然後接受百姓的歡呼歡迎
[00:12:41.520 --> 00:12:47.600]  顯示他們戰勝的榮耀
[00:12:47.600 --> 00:12:51.440]  我相信如果大家喜歡看足球的時候
[00:12:51.440 --> 00:12:52.920]  大概兩個星期左右
[00:12:52.920 --> 00:12:54.240]  大家記不記得
[00:12:54.240 --> 00:12:58.600]  意大利隊打英格蘭
[00:12:58.600 --> 00:13:00.400]  最後打到要踢十二碼
[00:13:00.400 --> 00:13:01.440]  三比二
[00:13:01.440 --> 00:13:02.680]  險勝英格蘭
[00:13:02.680 --> 00:13:06.160]  意大利隊開心得不得了
[00:13:06.160 --> 00:13:10.800]  最後贏了今年的歐洲盃
[00:13:10.800 --> 00:13:15.200]  大家記不記得當這群意大利足球隊回到羅馬時
[00:13:15.200 --> 00:13:18.560]  雖然仍然有新冠病毒的威脅
[00:13:18.560 --> 00:13:20.640]  但數以千計的人
[00:13:20.640 --> 00:13:21.920]  包括意大利總理
[00:13:21.920 --> 00:13:24.440]  一起湧到街道上
[00:13:24.440 --> 00:13:33.160]  熱烈地歡迎這群英雄回到國家
[00:13:33.160 --> 00:13:34.920]  群眾的歡呼聲
[00:13:34.920 --> 00:13:36.800]  汽車的響安聲
[00:13:36.800 --> 00:13:44.520]  大家都是熱烈地歡迎他們等了超過半世紀的勝利
[00:13:44.520 --> 00:13:48.560]  同樣是羅馬的街道
[00:13:48.560 --> 00:13:52.960]  不過在保羅所說的巡遊當中
[00:13:52.960 --> 00:13:58.680]  只有將軍和他的部隊才能得到榮耀
[00:13:58.680 --> 00:14:02.760]  俘虜雖然都在遊行當中
[00:14:02.760 --> 00:14:07.240]  不過他們得到的就是恥辱
[00:14:07.240 --> 00:14:09.160]  甚至完了之後
[00:14:09.160 --> 00:14:11.720]  大概都會被處死
[00:14:11.720 --> 00:14:14.480]  在哥倫多前書的四章九節
[00:14:14.480 --> 00:14:17.600]  保羅用了一個類似的比喻
[00:14:17.600 --> 00:14:19.400]  在那裏保羅這樣說
[00:14:19.400 --> 00:14:23.440]  神將使徒明明列在幕後
[00:14:23.440 --> 00:14:26.800]  好像定死罪的囚犯
[00:14:26.800 --> 00:14:29.320]  因為我們成了一台器
[00:14:29.320 --> 00:14:31.720]  給世人和天使觀看
[00:14:31.720 --> 00:14:34.400]  雖然保羅在這個比喻當中
[00:14:34.400 --> 00:14:37.720]  使徒就好像一群定了死罪的囚犯
[00:14:37.720 --> 00:14:39.240]  不過大家要留意
[00:14:39.240 --> 00:14:44.400]  在基督作為元帥的海船行列當中
[00:14:44.400 --> 00:14:48.480]  雖然這群人從前是罪的俘虜
[00:14:48.480 --> 00:14:51.160]  命運就是要被處死
[00:14:51.160 --> 00:14:53.480]  但是由於基督的緣故
[00:14:53.480 --> 00:14:56.840]  現在卻成為神的俘虜
[00:14:56.840 --> 00:15:01.600]  命運就是榮耀與勝利的一部分
[00:15:01.600 --> 00:15:02.800]  為甚麼?
[00:15:02.800 --> 00:15:04.040]  很簡單
[00:15:04.040 --> 00:15:05.720]  因為從創世以來
[00:15:05.720 --> 00:15:11.240]  耶穌基督就是這場善惡之爭的元帥
[00:15:11.240 --> 00:15:13.520]  所以對於我們來說
[00:15:13.520 --> 00:15:17.800]  這場宇宙的善惡之戰
[00:15:17.800 --> 00:15:19.600]  其實還沒結束
[00:15:19.600 --> 00:15:29.200]  但是我們已經被列在戰勝之後的海船行列當中
[00:15:29.200 --> 00:15:30.320]  這麼有趣?
[00:15:30.320 --> 00:15:31.280]  仗還沒打完
[00:15:31.280 --> 00:15:34.680]  還可以在勝利的遊行當中
[00:15:34.680 --> 00:15:35.880]  為甚麼這麼有趣?
[00:15:35.880 --> 00:15:40.240]  因為神在永恆的計劃當中
[00:15:40.240 --> 00:15:45.560]  這場戰爭的結果已經注定了
[00:15:45.560 --> 00:15:49.120]  所以由既定的事實
[00:15:49.120 --> 00:15:51.960]  當我們今天面對種種的困難
[00:15:51.960 --> 00:15:54.720]  包括今天的19病毒
[00:15:54.720 --> 00:15:56.800]  我們不需要失望
[00:15:56.800 --> 00:15:59.520]  因為耶穌已經應許我們
[00:15:59.520 --> 00:16:03.200]  這個世界沒錯是有苦難的
[00:16:03.200 --> 00:16:05.200]  但是我們可以放心
[00:16:05.200 --> 00:16:09.000]  我們仍然可以在基督裡面享有平安
[00:16:09.000 --> 00:16:12.960]  因為主已經勝了世界
[00:16:12.960 --> 00:16:18.880]  我們已經在這個海船的行列當中了
[00:16:18.880 --> 00:16:23.560]  現在我們看第三個看似矛盾的地方
[00:16:23.560 --> 00:16:25.760]  基督興香
[00:16:25.760 --> 00:16:28.760]  既生亦死
[00:16:28.760 --> 00:16:30.720]  在俘虜這個比喻之後
[00:16:30.720 --> 00:16:34.680]  保羅又用了另外一個比喻來形容基督
[00:16:34.680 --> 00:16:37.080]  這個就是基督的興香
[00:16:37.080 --> 00:16:38.720]  我們需要了解的是
[00:16:38.720 --> 00:16:41.360]  在這個海船的遊行當中
[00:16:41.360 --> 00:16:45.560]  那些人會燒香來供奉
[00:16:45.560 --> 00:16:48.880]  他們那時羅馬人所敬奉的神明
[00:16:48.880 --> 00:16:52.520]  可以想像這些遊行是很感官性的
[00:16:52.520 --> 00:16:53.120]  為什麼呢?
[00:16:53.120 --> 00:16:56.480]  我們可以用眼睛來看到德姓的羅馬軍
[00:16:56.480 --> 00:17:00.360]  可以用眼睛看到戰敗的敵軍的俘虜
[00:17:00.360 --> 00:17:03.880]  可以用耳聽到人民的歡呼喝彩聲
[00:17:03.880 --> 00:17:07.200]  可以用鼻子來聞到燒香的氣味
[00:17:07.200 --> 00:17:08.760]  很感官性
[00:17:08.760 --> 00:17:11.800]  但是在保羅的比喻當中
[00:17:11.800 --> 00:17:16.160]  這一次的遊行並不是羅馬軍隊勝利的巡遊
[00:17:16.160 --> 00:17:19.960]  而是基督軍隊的勝利巡遊
[00:17:19.960 --> 00:17:26.560]  所獻的香並不是獻給羅馬所敬奉的假神
[00:17:26.560 --> 00:17:29.840]  而是獻給我們永活的真神
[00:17:29.840 --> 00:17:31.760]  如果我們看第十四節的時候
[00:17:31.760 --> 00:17:33.320]  保羅告訴我們
[00:17:33.320 --> 00:17:37.120]  我們之所以能夠成為基督的興香
[00:17:37.120 --> 00:17:39.880]  是因為我們認識基督
[00:17:39.880 --> 00:17:42.640]  大家要留意這裡所說的認識
[00:17:42.640 --> 00:17:47.000]  並不是單是指我們知識上、頭腦上的知道
[00:17:47.000 --> 00:17:49.520]  而是建基在一個關係上
[00:17:49.520 --> 00:17:53.840]  很親密的一種認識
[00:17:53.840 --> 00:17:58.720]  當保羅說作為基督的興香獻給神
[00:17:58.720 --> 00:18:01.360]  這句話是什麼意思?
[00:18:01.360 --> 00:18:04.240]  我們要看羅馬書的十二章一節
[00:18:04.240 --> 00:18:05.920]  羅馬書十二章一節告訴我們
[00:18:05.920 --> 00:18:11.200]  保羅把基督徒的生命描述為獻給神的活祭
[00:18:11.200 --> 00:18:17.640]  這種活祭所發出來的香氣是神所喜悅的
[00:18:17.640 --> 00:18:19.320]  所以當保羅說
[00:18:19.320 --> 00:18:23.200]  無論在得救的人還是在滅亡的人當中
[00:18:23.200 --> 00:18:24.960]  我們都是基督的香氣
[00:18:24.960 --> 00:18:27.560]  意思就是說無論在什麼地方
[00:18:27.560 --> 00:18:29.440]  無論我們和什麼人在一起
[00:18:29.440 --> 00:18:34.960]  我們的生命本身就是一個活祭
[00:18:34.960 --> 00:18:39.400]  生活的方式必須是一個討神喜悅
[00:18:39.400 --> 00:18:42.200]  讓神開心的生活方式
[00:18:42.200 --> 00:18:45.400]  我們不能在教會裡做一個討神喜悅的人
[00:18:45.400 --> 00:18:50.400]  出到教會之後就做一個討世界喜悅的人
[00:18:50.400 --> 00:18:53.840]  一個人不能侍奉兩個主
[00:18:53.840 --> 00:18:55.400]  如果是這樣的時候
[00:18:55.400 --> 00:18:57.000]  這不是活祭
[00:18:57.000 --> 00:18:58.720]  這叫做電祭
[00:18:58.720 --> 00:18:59.720]  什麼意思?
[00:18:59.720 --> 00:19:01.560]  進到教會的時候開著電祭
[00:19:01.560 --> 00:19:05.200]  頭上的光環立刻有電開著
[00:19:05.200 --> 00:19:07.840]  出到教會的時候關掉電祭
[00:19:07.840 --> 00:19:09.880]  立刻回復自由身
[00:19:09.880 --> 00:19:12.200]  可以繼續做世界之子
[00:19:12.200 --> 00:19:13.640]  是不是這樣?
[00:19:13.640 --> 00:19:14.840]  很明顯
[00:19:14.840 --> 00:19:16.320]  這並不是保羅的意思
[00:19:16.320 --> 00:19:19.880]  保羅的意思是說無論什麼情況
[00:19:19.880 --> 00:19:21.320]  無論你和什麼人在一起
[00:19:21.320 --> 00:19:23.160]  無論你是和得救的人
[00:19:23.160 --> 00:19:24.280]  還是滅亡的人
[00:19:24.280 --> 00:19:26.520]  我們總是基督的人
[00:19:26.520 --> 00:19:29.400]  我們所帶的總是基督的氣息
[00:19:29.400 --> 00:19:30.520]  不僅如此
[00:19:30.520 --> 00:19:33.160]  你會發覺保羅再進一步有一個補充
[00:19:33.160 --> 00:19:34.200]  在第十六節
[00:19:34.200 --> 00:19:36.960]  他說對於滅亡的人
[00:19:36.960 --> 00:19:39.240]  是死亡的氣味
[00:19:39.240 --> 00:19:40.600]  叫人死
[00:19:40.600 --> 00:19:42.000]  但是對於得救的人
[00:19:42.000 --> 00:19:45.400]  這個香氣卻是生命的香氣
[00:19:45.400 --> 00:19:47.560]  叫人活
[00:19:47.560 --> 00:19:51.640]  在羅馬的一個遊行當中
[00:19:51.640 --> 00:19:52.680]  剛才說過了
[00:19:52.680 --> 00:19:56.760]  除了羅馬的軍隊得到群眾的榮譽
[00:19:56.760 --> 00:20:00.560]  他們大概也會得到一些物質的獎賞
[00:20:00.560 --> 00:20:04.800]  但是還有一群被嘲笑
[00:20:04.800 --> 00:20:07.200]  很有可能遊行結束之後
[00:20:07.200 --> 00:20:09.120]  就會被處死的俘虜
[00:20:09.120 --> 00:20:10.800]  這兩類的人
[00:20:10.800 --> 00:20:11.960]  大家看到他們的命運
[00:20:11.960 --> 00:20:13.960]  是完全截然不同的
[00:20:13.960 --> 00:20:15.040]  但是很有趣
