
[00:00:00.000 --> 00:00:02.000]  主持人:各位弟兄姊妹,平安!
[00:07:08.500 --> 00:07:17.500]  主持人:接著在第二節就提到,耶和華就吩咐約書雅和以色列人要行割禮
[00:07:17.500 --> 00:07:27.500]  主持人:對於神的吩咐很特別,就是約書雅沒有問原因,只是順服去執行
[00:07:27.500 --> 00:07:33.500]  主持人:我想問弟兄姊妹,如果你是約書雅的話,你會不會去問神為什麼?
[00:07:33.500 --> 00:07:42.500]  主持人:快要打仗了,大戰在即了,還要去行割禮?行割禮有什麼危險?
[00:07:42.500 --> 00:07:46.500]  主持人:身體軟弱,可能被人乘機去攻擊他們
[00:07:46.500 --> 00:07:51.500]  主持人:如果你是以色列人的領袖,你是約書雅,你會不會去跟神爭辯?
[00:07:51.500 --> 00:07:57.500]  主持人:你會不會去跟神討論為什麼會這樣?但是我們看到,約書雅沒有
[00:07:57.500 --> 00:08:02.500]  主持人:祂只是順服執行耶和華的命令,祂沒有問原因
[00:08:02.500 --> 00:08:09.500]  主持人:祂不問原因是因為祂不知道神為什麼要這樣做,還是祂很明白神的心意
[00:08:09.500 --> 00:08:13.500]  主持人:所以祂也不用問,照做就可以了?究竟是怎樣呢?
[00:08:13.500 --> 00:08:22.500]  主持人:接下來的經文其實是講了答案給我們聽的,在四到七節已經講明了
[00:08:22.500 --> 00:08:29.500]  主持人:約書雅其實是很清楚明白神的心意的,為什麼要行割禮呢?
[00:08:29.500 --> 00:08:38.500]  主持人:是因為從埃及出來的,能夠打仗的男丁,全部都已經死在曠野那裡了
[00:08:38.500 --> 00:08:47.500]  主持人:因為他們不聽從耶和華的話,他們的子孫,即是在曠野出生的那一代,他們是沒有受過割禮的
[00:08:47.500 --> 00:08:58.500]  主持人:意味著什麼呢?意味著新的一代,他們需要重新跟神納約,確認他們作為神子民的身份
[00:08:58.500 --> 00:09:03.500]  主持人:約書雅很清楚這一點,所以她照著去做
[00:09:03.500 --> 00:09:08.500]  主持人:為什麼割禮對以色列人來說這麼重要呢?
[00:09:08.500 --> 00:09:15.500]  主持人:因為割禮其實是代表著跟神納約的永恆的一個記號
[00:09:15.500 --> 00:09:23.500]  主持人:除了一個記號,也是他們身份的象徵,代表他們是屬神的子民,是一個很重要的身份象徵
[00:09:23.500 --> 00:09:30.500]  主持人:同時也是信仰的傳承,他們透過割禮將信仰一代一代傳承
[00:09:30.500 --> 00:09:38.500]  主持人:這個儀式其實是源自於《亞伯拉罕之約》,即是在《創世紀十七章》所提到的
[00:09:38.500 --> 00:09:47.500]  主持人:男嬰出生第八日就要行割禮,這個象徵著加入神的選民群體
[00:09:47.500 --> 00:09:56.500]  主持人:是終身要奉行神的律法,這個也是區分猶太人和外邦人的神聖標誌
[00:09:56.500 --> 00:10:08.500]  主持人:在屬靈的層面上,割禮其實也是代表著將我們生命裡面一些屬肉體的罪性和屬血氣的自我除掉
[00:10:08.500 --> 00:10:15.500]  主持人:事實上摩西在他臨終之前也跟以色列文講過割禮的屬靈的意義
[00:10:15.500 --> 00:10:19.500]  主持人:在《新命紀》三十章六節,我們一起來讀一讀
[00:10:19.500 --> 00:10:33.500]  主持人:耶和華,你神必將你心裡和你後裔心裡的污穢除掉,好叫你盡心盡性愛耶和華,你的神,使你可以存活。
[00:10:33.500 --> 00:10:42.500]  主持人:這是很重要的,要將他們心裡的污穢除掉,是一個除污和潔淨的過程
[00:10:42.500 --> 00:10:50.500]  主持人:今天是年廿八,大家清楚了嗎?我不知道你們洗了沒有
[00:10:50.500 --> 00:10:53.500]  主持人:我們每年做一次,可能有些人不止一次
[00:10:53.500 --> 00:10:59.500]  主持人:其實洗撻撻是很重要的,是去救迎新和除污潔淨的過程
[00:10:59.500 --> 00:11:07.500]  主持人:除了我們的家庭要這樣去潔淨之外,其實我們個人的生命也很需要潔淨
[00:11:07.500 --> 00:11:17.500]  主持人:所以我們需要潔淨,除污,才能夠被主使用,否則神很難使用我們
[00:11:17.500 --> 00:11:24.500]  主持人:在東南亞國家,牧師常常都需要去趕鬼,被邀請去趕鬼
[00:11:24.500 --> 00:11:32.500]  主持人:曾經有牧師被邀請去趕鬼,他答應了,但趕鬼的時候,那隻鬼很厲害
[00:11:32.500 --> 00:11:39.500]  主持人:他知道牧師做過些什麼,他一見到牧師就說,你整個禮拜沒有靈修了
[00:11:39.500 --> 00:11:45.500]  主持人:不單止說他沒有靈修,還跟他說,你這個禮拜將他整個禮拜所做的
[00:11:45.500 --> 00:11:52.500]  主持人:不太見得人的事,全部當眾說出來,你說真的很難面對這個處境
[00:11:52.500 --> 00:12:02.500]  主持人:所以牧師就敗北而逃,結果去趕鬼沒有趕到鬼,反過來被鬼趕走了
[00:12:02.500 --> 00:12:07.500]  主持人:如果我們的生命不潔淨,我們也很難去服侍神
[00:12:07.500 --> 00:12:13.500]  主持人:其實魔鬼也知道我們的軟弱,所以這個也成為一個破口,魔鬼去攻擊我們
[00:12:13.500 --> 00:12:20.500]  主持人:求主幫助我們,讓我們真的能夠成為聖潔的人,一個合用的器皿給神使用
[00:12:20.500 --> 00:12:27.500]  主持人:我們感謝主,我們今天不需要行人手所行的國禮,即肉身的國禮
[00:12:27.500 --> 00:12:33.500]  主持人:因為耶穌基督已經幫我們行了非人手所行的國禮
[00:12:33.500 --> 00:12:37.500]  主持人:正如哥羅西書所說,我們一起讀一讀
[00:12:37.500 --> 00:12:47.500]  主持人:你們在他裡面也受了不是人手所行的國禮,是基督使你們脫棄肉體成肉的國禮
[00:12:47.500 --> 00:12:53.500]  主持人:所以因著耶穌基督的緣故,我們已經被潔淨,除了污了
[00:12:53.500 --> 00:13:00.500]  主持人:我們已經脫去了肉體成肉,以致我們今天能夠坦然無懼來到神的面前
[00:13:00.500 --> 00:13:05.500]  主持人:可以被神使用,所以是一個很重要的潔淨過程
[00:13:05.500 --> 00:13:12.500]  主持人:他們在打仗之前,要首先潔淨自己,確立他們的身份是屬神的子民
[00:13:12.500 --> 00:13:15.500]  主持人:才能夠為神去爭戰
[00:13:15.500 --> 00:13:22.500]  主持人:第八節和第九節又提到,他們受了國禮之後做了另一件事
[00:13:22.500 --> 00:13:27.500]  主持人:就是住在營中,住了幾天,等到痊癒
[00:13:27.500 --> 00:13:31.500]  主持人:這個期間,耶和華對約書亞說
[00:13:31.500 --> 00:13:35.500]  主持人:我今天將埃及的羞辱從你們身上滾去了
[00:13:35.500 --> 00:13:38.500]  主持人:因此那地方叫吉甲,直到今天
[00:13:38.500 --> 00:13:46.500]  主持人:所以國禮更新的象徵,其實是從埃及的羞辱中得到釋放
[00:13:46.500 --> 00:13:54.500]  主持人:這句說話不是對過去的叛逆的總結,更加是對未來的信服的期許
[00:13:54.500 --> 00:14:00.500]  主持人:國禮是上帝和阿伯拉罕所立的永恆之約的核心記號
[00:14:00.500 --> 00:14:05.500]  主持人:所以以色列人出埃及之後,他們在曠野漂流了四十年
[00:14:05.500 --> 00:14:13.500]  主持人:新生一代未受過國禮,所以導致了這個聖約的外在表徵中斷了
[00:14:13.500 --> 00:14:18.500]  主持人:進入了迦南之後,約書亞奉耶和華的吩咐
[00:14:18.500 --> 00:14:24.500]  主持人:為全體的男丁行國禮,這個標誌著他們身份的重建
[00:14:24.500 --> 00:14:32.500]  主持人:新一代的以色列人不再是曠野的流氓,他們不再是野漂一族
[00:14:32.500 --> 00:14:37.500]  主持人:我們今時今日有港漂一族,當時可能是野漂一族
[00:14:37.500 --> 00:14:42.500]  主持人:但他們已經不再是野漂一族,他們是重新被納入阿伯拉罕的後裔
[00:14:42.500 --> 00:14:46.500]  主持人:是屬神的子民,這個神聖的群體
[00:14:46.500 --> 00:14:50.500]  主持人:亦都標誌著他們羞辱的除去
[00:14:50.500 --> 00:14:56.500]  主持人:在這裡提到一個地方叫吉甲,吉甲的意思就是滾離或者是除掉
[00:14:56.500 --> 00:15:00.500]  主持人:其實是意味著神聖的轉折
[00:15:00.500 --> 00:15:08.500]  主持人:提醒以色列人如何帶領他們在過去的失敗中重新站立起來
[00:15:08.500 --> 00:15:12.500]  主持人:另外就是標誌著信服的實踐
[00:15:12.500 --> 00:15:17.500]  主持人:國禮不是可有可無或者你可以選擇做或者不做的事情
[00:15:17.500 --> 00:15:22.500]  主持人:而是納約的強制性要求,一定要去做,不做會怎樣呢?
[00:15:22.500 --> 00:15:28.500]  主持人:在《創世紀》告訴我們,不受國禮的男子必從民中被剪除
[00:15:28.500 --> 00:15:31.500]  主持人:所以信服是很重要的
[00:15:31.500 --> 00:15:36.500]  主持人:為何上一代的以色列人會倒閉在曠野,不可以進入迦南地呢?
[00:15:36.500 --> 00:15:42.500]  主持人:就是因為第六節所說的,他們沒有聽從耶和華的說話
[00:15:42.500 --> 00:15:45.500]  主持人:沒有聽從耶和華的說話,意思就是他們不信服
[00:15:45.500 --> 00:15:51.500]  主持人:不信服就會倒閉在曠野,這是很嚴重的後果
[00:15:51.500 --> 00:15:56.500]  主持人:所以信服對我們來說是很重要的
[00:15:56.500 --> 00:16:02.500]  主持人:為何在攻打耶利哥城之前要行國禮呢?
[00:16:02.500 --> 00:16:04.500]  主持人:這句有什麼重要的意義呢?
[00:16:04.500 --> 00:16:07.500]  主持人:不可以攻打完才來行嗎?
[00:16:07.500 --> 00:16:16.500]  主持人:會不會在真的行了國禮之後,敵人趁機,趁他們身體軟弱的時候來攻擊他們呢?
[00:16:16.500 --> 00:16:23.500]  主持人:我們這裡看到,神命令以色列人在敵人面前行國禮
[00:16:23.500 --> 00:16:31.500]  主持人:我們經常背詩篇二十三篇,有一句就是:在我的敵人面前,你為我擺設筵席
[00:16:31.500 --> 00:16:37.500]  主持人:我們這裡看到,在我的敵人面前,你為我行國禮
[00:16:37.500 --> 00:16:42.500]  主持人:是不是很不同呢?為何在我的敵人面前要行國禮呢?
[00:16:42.500 --> 00:16:48.500]  主持人:這個行動好像是自廢武功,或者是自己削弱自己的戰鬥能力
[00:16:48.500 --> 00:16:54.500]  主持人:看起來是這樣,但實際上不是,實際上是對信服的一個深刻的考驗
[00:16:54.500 --> 00:17:00.500]  主持人:雖然受國禮真的可能削弱了他們的所謂戰鬥能力
[00:17:00.500 --> 00:17:05.500]  主持人:這個其實是真的有機會被人攻擊的
[00:17:05.500 --> 00:17:10.500]  主持人:因為在創世紀二十四章的時候,曾經都出現過類似的事情
[00:17:10.500 --> 00:17:18.500]  主持人:在事件城當中,這些居民因為行了國禮,他們的身體就變得虛弱
[00:17:18.500 --> 00:17:22.500]  主持人:雅各的兒子們就趁機攻擊他們
[00:17:22.500 --> 00:17:28.500]  主持人:但在約書亞記當中,我們看到神是親自去保護以色列人的
[00:17:28.500 --> 00:17:34.500]  主持人:迦南地的諸王是因為恐懼而不敢去攻擊他們
[00:17:34.500 --> 00:17:38.500]  主持人:他們已經聞風喪膽,根本不敢去攻擊他們
[00:17:38.500 --> 00:17:40.500]  主持人:因為看到神的保護
[00:17:40.500 --> 00:17:44.500]  主持人:所以在即將發動對耶律哥城的進攻之前
[00:17:44.500 --> 00:17:50.500]  主持人:神是沒有命令他們去收縮一些攻城的器械
[00:17:50.500 --> 00:17:54.500]  主持人:也沒有叫他們去做一些軍事的部署
[00:17:54.500 --> 00:17:56.500]  主持人:而是命令他們行國禮
[00:17:56.500 --> 00:18:01.500]  主持人:這是一個很重要的屬靈戰爭之前的預備
[00:18:01.500 --> 00:18:05.500]  主持人:我們看到在國禮之後,他們住在營中
[00:18:05.500 --> 00:18:08.500]  主持人:他們等到痊癒,雖然身體虛弱
[00:18:08.500 --> 00:18:12.500]  主持人:但他們卻可以經歷到神的同在
[00:18:12.500 --> 00:18:14.500]  主持人:在國禮完成那天
[00:18:14.500 --> 00:18:19.500]  主持人:約書亞也可以預見到耶和華軍隊的元帥
[00:18:19.500 --> 00:18:23.500]  主持人:並且被吩咐脫下他的鞋
[00:18:23.500 --> 00:18:25.500]  主持人:因為他所站的地方是聖的
[00:18:25.500 --> 00:18:29.500]  主持人:這就表明真正的爭戰的權柄
[00:18:29.500 --> 00:18:34.500]  主持人:不在於人多或武器有多先進
[00:18:34.500 --> 00:18:37.500]  主持人:不在於你是否活在聖約當中
[00:18:37.500 --> 00:18:44.500]  主持人:軍事勝利的前提是聖潔和信服
[00:18:44.500 --> 00:18:50.500]  主持人:不是武力優勢,不是你的軍隊有多大
[00:18:50.500 --> 00:18:53.500]  主持人:真正的德性是始於內在的更新
[00:18:53.500 --> 00:18:56.500]  主持人:而不是外在的軍事部署
[00:18:56.500 --> 00:19:06.500]  主持人:信服神有時會讓我們處於危險的境地
[00:19:06.500 --> 00:19:09.500]  主持人:但神的保護始終伴隨著我們
[00:19:09.500 --> 00:19:11.500]  主持人:在我們的生活當中
[00:19:11.500 --> 00:19:19.500]  主持人:信服神的命令可能寓意著我們要放棄世俗的安全感
[00:19:19.500 --> 00:19:23.500]  主持人:選擇一些看起來比較艱難的道路
[00:19:23.500 --> 00:19:27.500]  主持人:但正如以色列人所經歷
[00:19:27.500 --> 00:19:33.500]  主持人:我們看到神的應許和力量永遠成為我們堅固的後盾
[00:19:33.500 --> 00:19:37.500]  主持人:第一就是更新的身份
[00:19:37.500 --> 00:19:40.500]  主持人:他們要重新確立他們是神的子民
[00:19:40.500 --> 00:19:44.500]  主持人:除了更新的身份之外,他們還要過更新的生活
[00:19:44.500 --> 00:19:48.500]  主持人:他們要守禦節以迎接新的轉變
[00:19:48.500 --> 00:19:53.500]  主持人:在接下來的經文第十到十二節提到
[00:19:53.500 --> 00:19:57.500]  主持人:他們在吉格安營之後守禦節
[00:19:57.500 --> 00:20:00.500]  主持人:禦節對他們來說是一個很重要的節日
[00:20:00.500 --> 00:20:04.500]  主持人:這個節日是紀念神在埃及的時候
[00:20:04.500 --> 00:20:07.500]  主持人:如何拯救他們和如何供應他們的需要
[00:20:07.500 --> 00:20:09.500]  主持人:所以在出埃及記的時候
[00:20:09.500 --> 00:20:14.500]  主持人:就標誌著他們從埃及的奴隸當中得到釋放
[00:20:14.500 --> 00:20:17.500]  主持人:從而過了一個自由的生活
[00:20:17.500 --> 00:20:19.500]  主持人:而在約書亞記當中
[00:20:19.500 --> 00:20:27.500]  主持人:就標誌著以色列人從曠野的漂流開始進入應許之地
[00:20:27.500 --> 00:20:32.500]  主持人:開始他們新的生活
[00:20:32.500 --> 00:20:37.500]  主持人:所以有新的生活,他們就有不同的生活方式
[00:20:37.500 --> 00:20:38.500]  主持人:和以前是不同的
[00:20:38.500 --> 00:20:41.500]  主持人:神的供應方式亦都改變了
[00:20:41.500 --> 00:20:43.500]  主持人:我們見到神的供應方式
[00:20:43.500 --> 00:20:48.500]  主持人:從曠野的神蹟開始轉變為自然的土產
[00:20:48.500 --> 00:20:52.500]  主持人:他們以前是吃從天上降下來的瑪拿
[00:20:52.500 --> 00:20:54.500]  主持人:但是他們進入迦南地之後
[00:20:54.500 --> 00:20:56.500]  主持人:不再吃瑪拿了
[00:20:56.500 --> 00:20:57.500]  主持人:他們是吃迦南地
[00:20:57.500 --> 00:21:01.500]  主持人:就是這個應許之地的土產
[00:21:01.500 --> 00:21:03.500]  主持人:是豐富的一個土產
[00:21:03.500 --> 00:21:05.500]  主持人:這是一個轉變
[00:21:05.500 --> 00:21:07.500]  主持人:神的供應轉變了
[00:21:07.500 --> 00:21:10.500]  主持人:瑪拿的亭子其實是標誌著
[00:21:10.500 --> 00:21:15.500]  主持人:神是對以色列人的新階段的供應
[00:21:15.500 --> 00:21:19.500]  主持人:他們不再依賴超自然的食物
[00:21:19.500 --> 00:21:23.500]  主持人:而是開始享受應許之地的豐富
[00:21:23.500 --> 00:21:26.500]  主持人:這個轉變其實都提醒我們
[00:21:26.500 --> 00:21:30.500]  主持人:神的供應總是適應我們的需要
[00:21:30.500 --> 00:21:32.500]  主持人:在曠野的時候
[00:21:32.500 --> 00:21:36.500]  主持人:神是以瑪拿來供應以色列人的需要
[00:21:36.500 --> 00:21:41.500]  主持人:那時候因為他們沒有辦法自給自足
[00:21:41.500 --> 00:21:43.500]  主持人:在那個階段他們沒有辦法自給自足
[00:21:43.500 --> 00:21:46.500]  主持人:但是在他們進入應許之地之後
[00:21:46.500 --> 00:21:50.500]  主持人:神就轉向了自然的豐收
[00:21:50.500 --> 00:21:54.500]  主持人:這是他們能夠自給自足的一個新階段
[00:21:54.500 --> 00:21:56.500]  主持人:所以在我們的生活裡面
[00:21:56.500 --> 00:21:59.500]  主持人:神的供應也是這樣的
[00:21:59.500 --> 00:22:01.500]  主持人:他根據我們的需要和階段
[00:22:01.500 --> 00:22:05.500]  主持人:以不同的方式來供應我們
[00:22:05.500 --> 00:22:10.500]  主持人:所以瑪拿停止是一個必然性
[00:22:10.500 --> 00:22:13.500]  主持人:因為神要我們去成長
[00:22:13.500 --> 00:22:18.500]  主持人:而不是要我們停留在屬靈的嬰兒的階段
[00:22:18.500 --> 00:22:24.500]  主持人:所以這個好像是一個斷奶的行動
[00:22:24.500 --> 00:22:28.500]  主持人:我相信我們每一個人都有經歷過這個斷奶的階段
[00:22:28.500 --> 00:22:32.500]  主持人:斷奶看起來好像比較狠心一點
[00:22:32.500 --> 00:22:35.500]  主持人:但是這個也是比較必不可少的
[00:22:35.500 --> 00:22:37.500]  主持人:因為我們要成長 我們要成熟
[00:22:37.500 --> 00:22:39.500]  主持人:一定要斷奶
[00:22:39.500 --> 00:22:41.500]  主持人:弟兄姊妹想問你
[00:22:41.500 --> 00:22:43.500]  主持人:你斷了奶沒有?
[00:22:43.500 --> 00:22:45.500]  主持人:我這樣問好像很冒犯
[00:22:45.500 --> 00:22:47.500]  主持人:弟兄姊妹說我信主這麼久
[00:22:47.500 --> 00:22:49.500]  主持人:你還問我斷了奶沒有?
[00:22:49.500 --> 00:22:50.500]  主持人:但事實上在我們當中
[00:22:50.500 --> 00:22:52.500]  主持人:真的有可能我們信了很久
[00:22:52.500 --> 00:22:55.500]  主持人:但其實我們還是一個未斷奶的嬰孩
[00:22:55.500 --> 00:22:58.500]  主持人:我們還是仰望著瑪拿的供應
[00:22:58.500 --> 00:23:00.500]  主持人:我們還是靠恩典的時代
[00:23:00.500 --> 00:23:03.500]  主持人:我們還是停留在嬰孩的階段
[00:23:03.500 --> 00:23:04.500]  主持人:我們是一個老嬰孩
[00:23:04.500 --> 00:23:06.500]  主持人:求主幫助我們
[00:23:06.500 --> 00:23:08.500]  主持人:我們不要停留在那個階段
[00:23:08.500 --> 00:23:09.500]  主持人:我們要成長
[00:23:09.500 --> 00:23:12.500]  主持人:所以如月節的慶祝
[00:23:12.500 --> 00:23:16.500]  主持人:其實提醒我們要感恩神的救贖和供應
[00:23:16.500 --> 00:23:20.500]  主持人:同時也期待祂對未來的應許
[00:23:20.500 --> 00:23:23.500]  主持人:如月節不單止是歷史的紀念
[00:23:23.500 --> 00:23:27.500]  主持人:也更加是對我們個人救贖的提醒
[00:23:27.500 --> 00:23:30.500]  主持人:在今時今日我們有很多的節日
[00:23:30.500 --> 00:23:33.500]  主持人:我自己是一個不太過節日的人
[00:23:33.500 --> 00:23:35.500]  主持人:包括生日我也不過
[00:23:35.500 --> 00:23:38.500]  主持人:沒有什麼儀式感
[00:23:38.500 --> 00:23:42.500]  主持人:但是我有時候又發覺其實有節日也挺好的
[00:23:42.500 --> 00:23:45.500]  主持人:因為節日提醒我們要做一些事
[00:23:45.500 --> 00:23:47.500]  主持人:要紀念一些事
[00:23:47.500 --> 00:23:49.500]  主持人:要記得一些事
[00:23:49.500 --> 00:23:53.500]  主持人:所以節日對我們來說是很好的一個機會
[00:23:53.500 --> 00:23:55.500]  主持人:讓我們去記得一些很重要的事
[00:23:55.500 --> 00:23:58.500]  主持人:還有做一些很重要的事
[00:23:58.500 --> 00:24:01.500]  主持人:對以色列人來說
[00:24:01.500 --> 00:24:03.500]  主持人:如月節是很重要的
[00:24:03.500 --> 00:24:06.500]  主持人:他們記得神的恩典和神的救贖
[00:24:06.500 --> 00:24:08.500]  主持人:在新約裏面
[00:24:08.500 --> 00:24:09.500]  主持人:在現在我們的年代
[00:24:09.500 --> 00:24:11.500]  主持人:我們也透過耶穌基督的犧牲
[00:24:11.500 --> 00:24:13.500]  主持人:我們能夠得蒙救贖
[00:24:13.500 --> 00:24:15.500]  主持人:我們可以從罪當中釋放出來
[00:24:15.500 --> 00:24:17.500]  主持人:不再作罪的奴僕
[00:24:17.500 --> 00:24:20.500]  主持人:我們也可以過新的生活
[00:24:20.500 --> 00:24:22.500]  主持人:所以如月節的慶祝
[00:24:22.500 --> 00:24:27.500]  主持人:也教導我們要期待神對未來的應許
[00:24:27.500 --> 00:24:30.500]  主持人:正如以色列人進入應許之地一樣
[00:24:30.500 --> 00:24:35.500]  主持人:我們也期望神的國度的完全實現
[00:24:35.500 --> 00:24:37.500]  主持人:所以在慶祝如月節的時候
[00:24:37.500 --> 00:24:40.500]  主持人:我們不單止是紀念過去的救贖
[00:24:40.500 --> 00:24:43.500]  主持人:也期待未來的榮耀
[00:24:43.500 --> 00:24:44.500]  主持人:在這段經文裏面
