
[00:00:00.000 --> 00:00:07.000]  上個禮拜開始,我跟大家思想聖經中信心人物的事蹟
[00:04:04.000 --> 00:04:09.000]  我相信他真的是恐怖主義之父
[00:04:09.000 --> 00:04:14.000]  今天我們要思想的信心人民是羅亞
[00:04:14.000 --> 00:04:18.000]  我們不知道羅亞在哪一年出生
[00:04:18.000 --> 00:04:22.000]  但是第五章就記載了亞當的族譜
[00:04:22.000 --> 00:04:28.000]  在五章第一節和第二節就說到上帝是做亞當和女人
[00:04:28.000 --> 00:04:31.000]  並且賜福給他們
[00:04:31.000 --> 00:04:34.000]  根據創世紀一章二十八節
[00:04:34.000 --> 00:04:40.000]  上帝賜給人類的祝福就是要生養眾多
[00:04:40.000 --> 00:04:42.000]  遍滿全地
[00:04:42.000 --> 00:04:45.000]  所以在第五章的族譜當中
[00:04:45.000 --> 00:04:47.000]  每一代的結尾都是這樣說
[00:04:47.000 --> 00:04:51.000]  並且生男育女
[00:04:51.000 --> 00:04:54.000]  證明在始祖犯罪之後
[00:04:54.000 --> 00:04:58.000]  上帝其實沒有取消他給人類的祝福
[00:04:58.000 --> 00:05:02.000]  他們仍然能夠有生養
[00:05:02.000 --> 00:05:05.000]  到第六章一開始就說
[00:05:05.000 --> 00:05:07.000]  當人口開始增多
[00:05:07.000 --> 00:05:14.000]  分佈全世界並且生養女兒的時候
[00:05:14.000 --> 00:05:16.000]  這裡有些轉變
[00:05:16.000 --> 00:05:20.000]  讀得快就會變成生兒育女
[00:05:20.000 --> 00:05:23.000]  其實這裡不是說生兒育女
[00:05:23.000 --> 00:05:24.000]  不是生男育女
[00:05:24.000 --> 00:05:26.000]  和第五章是很不同的
[00:05:26.000 --> 00:05:28.000]  第五章就說生男育女
[00:05:28.000 --> 00:05:32.000]  在這裡特別說到他們遍滿全地
[00:05:32.000 --> 00:05:35.000]  完成了上帝給人類的使命
[00:05:35.000 --> 00:05:42.000]  這裡卻是特別將生男育女改成生養女兒
[00:05:42.000 --> 00:05:44.000]  生養女兒
[00:05:44.000 --> 00:05:45.000]  男孩子去了哪裡呢?
[00:05:45.000 --> 00:05:46.000]  暫時不說
[00:05:46.000 --> 00:05:54.000]  所以是將重心轉了一點
[00:05:54.000 --> 00:05:56.000]  然後第二節告訴我們
[00:05:56.000 --> 00:05:58.000]  那些女孩子個個都是美女
[00:05:58.000 --> 00:06:00.000]  個個都很漂亮
[00:06:00.000 --> 00:06:04.000]  以致引導神的兒子們
[00:06:04.000 --> 00:06:06.000]  要隨意娶他們
[00:06:06.000 --> 00:06:10.000]  於是第三節就告訴我們
[00:06:10.000 --> 00:06:11.000]  上帝有一個決定
[00:06:11.000 --> 00:06:14.000]  要減低人類的壽命
[00:06:14.000 --> 00:06:17.000]  使他們不能夠超過一百二十歲
[00:06:17.000 --> 00:06:20.000]  上帝這個判決直到今天仍然有效
[00:06:20.000 --> 00:06:23.000]  雖然我們現在的醫學很發達
[00:06:23.000 --> 00:06:27.000]  但是能夠被維基百科傳書
[00:06:27.000 --> 00:06:32.000]  記載了近代最長壽的九十九個人當中
[00:06:32.000 --> 00:06:36.000]  其中九十八個人都是一百二十歲之前死了
[00:06:36.000 --> 00:06:41.000]  只有一位法國人活到一百二十二歲半左右
[00:06:41.000 --> 00:06:45.000]  我估計活到這麼大年紀
[00:06:45.000 --> 00:06:47.000]  他們都需要其他人的幫助
[00:06:47.000 --> 00:06:49.000]  才能夠繼續活下去
[00:06:49.000 --> 00:06:53.000]  在這幾節經文中
[00:06:53.000 --> 00:06:58.000]  我們可能對第二節所說的神的兒子們有些問題
[00:06:58.000 --> 00:07:01.000]  究竟這些神子是些什麼人呢?
[00:07:01.000 --> 00:07:05.000]  解經家一般有兩個意見
[00:07:05.000 --> 00:07:07.000]  你接受哪一種都可以
[00:07:07.000 --> 00:07:12.000]  第一種就是神的兒子們是指墮落的天使
[00:07:12.000 --> 00:07:16.000]  有些天使墮落了變成魔鬼了
[00:07:16.000 --> 00:07:20.000]  這個說法的困難
[00:07:20.000 --> 00:07:23.000]  主耶穌曾經說過
[00:07:23.000 --> 00:07:26.000]  當人回到天家之後
[00:07:26.000 --> 00:07:30.000]  是會仗天使不嫁也不娶
[00:07:30.000 --> 00:07:35.000]  可能到時沒有了性衝動和性能力
[00:07:35.000 --> 00:07:37.000]  但是在第四節的經文
[00:07:37.000 --> 00:07:39.000]  很明顯讓我們看到
[00:07:39.000 --> 00:07:44.000]  神的兒子們娶了人的女子之後
[00:07:44.000 --> 00:07:47.000]  是可以繁衍後代的
[00:07:47.000 --> 00:07:54.000]  似乎和主耶穌所說的天使的特性有點矛盾
[00:07:54.000 --> 00:07:56.000]  有第二種的解釋
[00:07:56.000 --> 00:07:58.000]  第二種的解釋就是
[00:07:58.000 --> 00:08:02.000]  神的兒子們是指失特的後裔
[00:08:02.000 --> 00:08:06.000]  因為在《創世紀》四章二十六節
[00:08:06.000 --> 00:08:10.000]  是這樣說的
[00:08:10.000 --> 00:08:15.000]  「失特生了一個兒子取名爾羅氏」
[00:08:15.000 --> 00:08:21.000]  「那時候人開始求告耶和華的名」
[00:08:21.000 --> 00:08:26.000]  從此以後世界上的人好像是分了兩類
[00:08:26.000 --> 00:08:30.000]  一類是求告上帝的人
[00:08:30.000 --> 00:08:33.000]  被稱為神的兒子
[00:08:33.000 --> 00:08:35.000]  不可能是那些不信的人取笑他們
[00:08:35.000 --> 00:08:38.000]  「這是神的兒子」
[00:08:38.000 --> 00:08:41.000]  另一類就是該人的後代
[00:08:41.000 --> 00:08:44.000]  他們是追求享受的人類
[00:08:44.000 --> 00:08:48.000]  發展以人為中心的文化
[00:08:48.000 --> 00:08:52.000]  就是今天所說的人民主義
[00:08:52.000 --> 00:08:55.000]  而當求告耶和華的名的人
[00:08:55.000 --> 00:09:01.000]  開始隨便去娶其他世俗的美女為妻的時候
[00:09:01.000 --> 00:09:04.000]  就表明他們都開始變質
[00:09:04.000 --> 00:09:07.000]  他們開始自己決定好壞善惡
[00:09:07.000 --> 00:09:10.000]  他們要過享樂主義的生活
[00:09:10.000 --> 00:09:13.000]  所以上帝就減短他們的壽命
[00:09:13.000 --> 00:09:16.000]  我比較接受這個解釋
[00:09:16.000 --> 00:09:19.000]  在六章第五節到第七節
[00:09:19.000 --> 00:09:21.000]  然後告訴我們
[00:09:21.000 --> 00:09:24.000]  上主看見人類個個邪惡
[00:09:24.000 --> 00:09:26.000]  始終心懷惡念
[00:09:26.000 --> 00:09:30.000]  就後悔自己在地上做了人
[00:09:30.000 --> 00:09:32.000]  他恨憂傷說
[00:09:32.000 --> 00:09:35.000]  我要從地面上消滅我做的人類
[00:09:35.000 --> 00:09:39.000]  也要殲滅獸類、爬蟲和飛鳥
[00:09:39.000 --> 00:09:43.000]  因為我後悔做了這些動物
[00:09:43.000 --> 00:09:45.000]  聖經告訴我們
[00:09:45.000 --> 00:09:50.000]  羅亞就是生長在一個這樣的邪惡的時代
[00:09:50.000 --> 00:09:52.000]  活了好幾百年
[00:09:52.000 --> 00:09:57.000]  那個時候人類已經遍佈世界
[00:09:57.000 --> 00:10:00.000]  在一個邪惡的世代裏面
[00:10:00.000 --> 00:10:04.000]  做一個堅持信靠上帝
[00:10:04.000 --> 00:10:06.000]  信服上帝的人
[00:10:06.000 --> 00:10:08.000]  是不是很容易呢?
[00:10:08.000 --> 00:10:12.000]  我相信是很困難的
[00:10:12.000 --> 00:10:16.000]  我時時都感謝主
[00:10:16.000 --> 00:10:18.000]  我在香港出生
[00:10:18.000 --> 00:10:21.000]  由移民來到澳洲雪梨這個地方
[00:10:21.000 --> 00:10:26.000]  這些地方都不會管制我們的信仰
[00:10:26.000 --> 00:10:28.000]  並且有很多教會
[00:10:28.000 --> 00:10:30.000]  我們可以自由參加
[00:10:30.000 --> 00:10:34.000]  但在世界上有很多地方不是那麼自由
[00:10:34.000 --> 00:10:37.000]  在回教徒多的地方
[00:10:37.000 --> 00:10:41.000]  信回教的人就不准別人改信耶穌
[00:10:41.000 --> 00:10:44.000]  我記得看過一些資料
[00:10:44.000 --> 00:10:50.000]  有位信回教的爸爸殺了自己的女兒
[00:10:50.000 --> 00:10:53.000]  當他被審的時候
[00:10:53.000 --> 00:10:55.000]  他就說沒有了
[00:10:55.000 --> 00:10:57.000]  那個人已經不是我的女兒了
[00:10:57.000 --> 00:10:58.000]  自從他信耶穌之後
[00:10:58.000 --> 00:11:01.000]  他的女兒已經死了
[00:11:01.000 --> 00:11:07.000]  不單止回教徒這樣對待基督徒
[00:11:07.000 --> 00:11:09.000]  從前也有一位很有名的
[00:11:09.000 --> 00:11:11.000]  印度的宣教牧師
[00:11:11.000 --> 00:11:13.000]  叫做孫大聖
[00:11:13.000 --> 00:11:16.000]  Sardu Sundar Singh
[00:11:16.000 --> 00:11:23.000]  他生長在一個信黑教的印度家庭裏
[00:11:23.000 --> 00:11:28.000]  在他十六歲的時候就受洗信了耶穌
[00:11:28.000 --> 00:11:31.000]  然後他就成為一個宣教士
[00:11:31.000 --> 00:11:35.000]  他一直走到阿富汗一帶來到全都
[00:11:35.000 --> 00:11:40.000]  有一年他就要回到家鄉附近全都
[00:11:40.000 --> 00:11:43.000]  他就很想見他爸爸
[00:11:43.000 --> 00:11:47.000]  因為他爸爸自小已經很疼他
[00:11:47.000 --> 00:11:51.000]  當他去到家敲門的時候
[00:11:51.000 --> 00:11:53.000]  爸爸沒有請他入屋
[00:11:53.000 --> 00:11:55.000]  不能入屋
[00:11:55.000 --> 00:12:01.000]  最後爸爸也不讓他在那裏睡一晚
[00:12:01.000 --> 00:12:04.000]  他只好要離開
[00:12:04.000 --> 00:12:06.000]  不可以在家裏睡
[00:12:06.000 --> 00:12:09.000]  就問爸爸可不可以給他一些水喝
[00:12:09.000 --> 00:12:10.000]  爸爸說好
[00:12:10.000 --> 00:12:11.000]  你等等
[00:12:11.000 --> 00:12:13.000]  就入屋拿水給他喝
[00:12:13.000 --> 00:12:16.000]  但是就不給他杯子
[00:12:18.000 --> 00:12:21.000]  就跟他說你已經不是我兒子了
[00:12:21.000 --> 00:12:25.000]  不是這個家裏的人不能夠用我們的杯
[00:12:25.000 --> 00:12:27.000]  你要喝水就拿手出來
[00:12:27.000 --> 00:12:29.000]  我給你一些水
[00:12:29.000 --> 00:12:34.000]  羅亞就生長在一個邪惡的世代
[00:12:34.000 --> 00:12:37.000]  他卻仍然相信上帝
[00:12:37.000 --> 00:12:39.000]  是已經很不容易的
[00:12:39.000 --> 00:12:44.000]  今天在伊拉克和敘利亞一帶出現了伊斯蘭極端組織
[00:12:44.000 --> 00:12:47.000]  他們是專門針對基督徒
[00:12:47.000 --> 00:12:49.000]  殺害基督徒
[00:12:49.000 --> 00:12:52.000]  而羅亞生長在一個邪惡的世代
[00:12:52.000 --> 00:12:54.000]  竟然沒有被人殺害
[00:12:54.000 --> 00:12:55.000]  還可以結婚
[00:12:55.000 --> 00:12:58.000]  在五百歲的時候還生了三個兒子
[00:12:58.000 --> 00:13:01.000]  相信上帝是保守了他
[00:13:01.000 --> 00:13:04.000]  然後第九節又說
[00:13:04.000 --> 00:13:06.000]  羅亞沒有缺點
[00:13:06.000 --> 00:13:08.000]  是當代唯一的好人
[00:13:08.000 --> 00:13:11.000]  他跟上帝有密切的交往
[00:13:13.000 --> 00:13:19.000]  讀到這次經文我想起毛澤東先生講了一句頗有道理的話
[00:13:19.000 --> 00:13:20.000]  他說
[00:13:20.000 --> 00:13:22.000]  好人
[00:13:22.000 --> 00:13:24.000]  做一次就很容易
[00:13:24.000 --> 00:13:28.000]  要一生人都做好人就很難
[00:13:28.000 --> 00:13:31.000]  隨波逐流是很容易
[00:13:31.000 --> 00:13:34.000]  要出於禮而不掩就很困難
[00:13:34.000 --> 00:13:38.000]  羅亞是很好
[00:13:38.000 --> 00:13:39.000]  好成怎樣呢
[00:13:39.000 --> 00:13:43.000]  首先經文說他是當代唯一的好人
[00:13:43.000 --> 00:13:46.000]  其實有個涵義
[00:13:46.000 --> 00:13:49.000]  相對於當代其他人來說
[00:13:49.000 --> 00:13:51.000]  他是最好的
[00:13:51.000 --> 00:13:57.000]  並不是說他完全沒有犯過任何過錯
[00:13:57.000 --> 00:14:00.000]  只不過相對於那些邪惡的人來說
[00:14:00.000 --> 00:14:02.000]  他已經是最好的
[00:14:02.000 --> 00:14:06.000]  最後一句再形容他怎樣好
[00:14:06.000 --> 00:14:10.000]  他跟上帝有密切的交往
[00:14:10.000 --> 00:14:14.000]  其實這很可能是羅亞最好的地方
[00:14:14.000 --> 00:14:18.000]  在羅亞之前有另一個人叫以諾
[00:14:18.000 --> 00:14:22.000]  他也是跟上帝有密切交往的人
[00:14:22.000 --> 00:14:28.000]  在《創世紀》第五章22-24節就告訴我們
[00:14:28.000 --> 00:14:31.000]  以諾跟上帝有密切的交往
[00:14:31.000 --> 00:14:34.000]  他又活了三百年並且生男育女
[00:14:34.000 --> 00:14:37.000]  他在世享壽三百六十五歲
[00:14:37.000 --> 00:14:40.000]  一生跟上帝有密切的交往
[00:14:40.000 --> 00:14:43.000]  上帝把他接去他就不見了
[00:14:43.000 --> 00:14:45.000]  很短的經文裏面形容
[00:14:45.000 --> 00:14:48.000]  以諾已經提到兩次
[00:14:48.000 --> 00:14:50.000]  他是與上帝有密切的交往
[00:14:50.000 --> 00:14:54.000]  而羅亞也是與密切的交往
[00:14:54.000 --> 00:14:59.000]  如果羅亞被認為是當代唯一的好人
[00:14:59.000 --> 00:15:03.000]  是由於他跟上帝有密切的交往的話
[00:15:03.000 --> 00:15:09.000]  就是說當代其他的人都是不敬拜上帝的
[00:15:09.000 --> 00:15:12.000]  11-12節告訴我們
[00:15:12.000 --> 00:15:16.000]  其餘的人在上帝眼中都是邪惡的
[00:15:16.000 --> 00:15:19.000]  地上處處有恐怖
[00:15:19.000 --> 00:15:21.000]  上帝俯視世界
[00:15:21.000 --> 00:15:23.000]  看見世界敗壞
[00:15:23.000 --> 00:15:28.000]  人的行為非常邪惡
[00:15:28.000 --> 00:15:31.000]  地上處處有恐怖
[00:15:31.000 --> 00:15:33.000]  是不是很恐怖
[00:15:33.000 --> 00:15:38.000]  如果今天那些所謂IS的恐怖份子
[00:15:38.000 --> 00:15:40.000]  只是在中東地區搞事
[00:15:40.000 --> 00:15:42.000]  大概我們不用擔憂
[00:15:42.000 --> 00:15:45.000]  澳洲政府也不用理會他們
[00:15:45.000 --> 00:15:47.000]  但是現在的恐怖份子
[00:15:47.000 --> 00:15:52.000]  招攬人在澳洲搞恐怖事件
[00:15:52.000 --> 00:15:54.000]  最近在墨爾本
[00:15:54.000 --> 00:15:59.000]  一位十七歲的青年被警察抓了
[00:15:59.000 --> 00:16:04.000]  然後在他家發現了有三個炸彈
[00:16:04.000 --> 00:16:08.000]  除了有人支持那些恐怖份子之外
[00:16:08.000 --> 00:16:10.000]  還有一些暴徒
[00:16:10.000 --> 00:16:14.000]  最近由於一位女士開車太慢
[00:16:14.000 --> 00:16:16.000]  追了她幾條街
[00:16:16.000 --> 00:16:20.000]  等她停車後就上門打她和她女兒
[00:16:20.000 --> 00:16:25.000]  搞到我們開車的時候都多一重顧慮
[00:16:25.000 --> 00:16:29.000]  看看後面的司機是不是兇神惡煞那種
[00:16:29.000 --> 00:16:35.000]  雖然強調人的行為邪惡
[00:16:35.000 --> 00:16:39.000]  但是造成他們行為邪惡的原因
[00:16:39.000 --> 00:16:43.000]  是由於他們的思想
[00:16:43.000 --> 00:16:45.000]  在六章第五節說
[00:16:45.000 --> 00:16:48.000]  上主看見人類個個邪惡
[00:16:48.000 --> 00:16:51.000]  始終心懷惡念
[00:16:51.000 --> 00:16:56.000]  和諧本直譯為
[00:16:56.000 --> 00:17:00.000]  「終日所思想的盡都是惡」
[00:17:00.000 --> 00:17:02.000]  「終日所思想的盡都是惡」
[00:17:02.000 --> 00:17:07.000]  一天二十四個小時裡面除了睡覺之外
[00:17:07.000 --> 00:17:09.000]  都是想一些邪惡的事
[00:17:09.000 --> 00:17:11.000]  是不是很可怕
[00:17:11.000 --> 00:17:14.000]  真的很可怕
[00:17:14.000 --> 00:17:18.000]  為什麼人會變成始終心懷惡念
[00:17:19.000 --> 00:17:22.000]  整天想一些邪惡的事
[00:17:22.000 --> 00:17:26.000]  從這裡簡單的經文看起來
[00:17:26.000 --> 00:17:29.000]  就是由於他們沒有跟上帝交往
[00:17:29.000 --> 00:17:32.000]  當人拒絕上帝是大地的主人
[00:17:32.000 --> 00:17:35.000]  是我們生命的主人的時候
[00:17:35.000 --> 00:17:38.000]  人就會將自己抬高到上帝的地位
[00:17:38.000 --> 00:17:42.000]  人就會自己決定什麼是善什麼是惡
[00:17:42.000 --> 00:17:45.000]  專做自己喜歡做的事
[00:17:45.000 --> 00:17:50.000]  他不會理會別人也不會理會上帝的審判
[00:17:50.000 --> 00:17:54.000]  以中國為例
[00:17:54.000 --> 00:17:57.000]  共產黨進行無神論教育
[00:17:57.000 --> 00:18:00.000]  最近三十年搞經濟開放
[00:18:00.000 --> 00:18:04.000]  結果大部分的人都是向錢看
[00:18:04.000 --> 00:18:06.000]  錢財的錢
[00:18:06.000 --> 00:18:10.000]  到今時今日很多內地人都要去外國買東西
[00:18:10.000 --> 00:18:15.000]  部分原因當然是由於他們真的富裕起來
[00:18:15.000 --> 00:18:17.000]  但另一個重要的原因
[00:18:17.000 --> 00:18:21.000]  就是在國內買的東西很多都是假貨
[00:18:21.000 --> 00:18:24.000]  你都沒有信心買到真貨
[00:18:24.000 --> 00:18:28.000]  所以很多中國人要去香港買黃金
[00:18:28.000 --> 00:18:31.000]  黃金大陸也有為什麼要去香港買
[00:18:31.000 --> 00:18:37.000]  也要在澳洲買奶粉和其他保健品寄回中國
[00:18:37.000 --> 00:18:39.000]  而貪污受賄的官員
[00:18:39.000 --> 00:18:41.000]  不但數量多
[00:18:41.000 --> 00:18:44.000]  貪的錢也是舉世無雙
[00:18:44.000 --> 00:18:47.000]  全部可以入建歷史記錄大全
[00:18:47.000 --> 00:18:52.000]  由於羅亞與上帝交往
[00:18:52.000 --> 00:18:56.000]  上主要毀滅當時的世界
[00:18:56.000 --> 00:18:59.000]  但上主似乎有一個原則
[00:18:59.000 --> 00:19:04.000]  就是他不能夠殺好人
[00:19:04.000 --> 00:19:06.000]  好人都殺就不行
[00:19:06.000 --> 00:19:08.000]  所以當他懲罰壞人的時候
[00:19:08.000 --> 00:19:11.000]  他盡量不會連累好人
[00:19:11.000 --> 00:19:14.000]  因此他就要救羅亞
[00:19:14.000 --> 00:19:18.000]  上主首先把自己的計劃告訴羅亞
[00:19:18.000 --> 00:19:21.000]  也教導他一個得救的方法
[00:19:21.000 --> 00:19:23.000]  就是做一隻方舟
[00:19:23.000 --> 00:19:27.000]  保留他家人和一些動物的生命
[00:19:27.000 --> 00:19:30.000]  六章二十二節告訴我們
[00:19:30.000 --> 00:19:34.000]  羅亞照上帝的吩咐一一造鳥
[00:19:34.000 --> 00:19:39.000]  這是羅亞對上主有信心的最好表現
[00:19:39.000 --> 00:19:43.000]  照上帝的吩咐一一造鳥
[00:19:43.000 --> 00:19:46.000]  在七章第五節重覆一次
[00:19:46.000 --> 00:19:48.000]  就是這樣描寫羅亞
[00:19:48.000 --> 00:19:53.000]  照上帝的吩咐一一造鳥
[00:19:53.000 --> 00:19:57.000]  羅亞給我們的信心榜樣就是
[00:19:57.000 --> 00:19:59.000]  與上主同行
[00:19:59.000 --> 00:20:02.000]  並且遵照上主的吩咐
[00:20:02.000 --> 00:20:04.000]  去做人做事
[00:20:04.000 --> 00:20:06.000]  凡是上主所吩咐的
[00:20:06.000 --> 00:20:09.000]  他都一一照做
[00:20:09.000 --> 00:20:13.000]  上主沒有吩咐的另一件事
[00:20:13.000 --> 00:20:15.000]  他都做的
[00:20:15.000 --> 00:20:19.000]  記載在彼得後書二章五節
[00:20:19.000 --> 00:20:25.000]  上帝也沒有寬容遠古的世代
[00:20:25.000 --> 00:20:27.000]  他用洪水淹沒那些
[00:20:27.000 --> 00:20:29.000]  心目中沒有上帝的人
[00:20:29.000 --> 00:20:33.000]  只拯救了全陽正義的羅亞和其他七個人
[00:20:33.000 --> 00:20:36.000]  羅亞造方舟
[00:20:36.000 --> 00:20:39.000]  也一定會警告當代的人
[00:20:39.000 --> 00:20:41.000]  要悔改
[00:20:41.000 --> 00:20:43.000]  洪水會來
[00:20:43.000 --> 00:20:46.000]  上帝要毀滅這個世界
[00:20:46.000 --> 00:20:49.000]  不過當時的人
[00:20:49.000 --> 00:20:50.000]  沒有人信他
[00:20:50.000 --> 00:20:51.000]  傻的
[00:20:51.000 --> 00:20:54.000]  大地那麼好怎麼會有事
[00:20:54.000 --> 00:20:57.000]  當時的人不信他
[00:20:57.000 --> 00:20:59.000]  不聽他的勸告
[00:20:59.000 --> 00:21:03.000]  結果羅亞一家八口得逗
[00:21:03.000 --> 00:21:05.000]  那個邪惡世代的人
[00:21:05.000 --> 00:21:07.000]  他全部滅亡
[00:21:07.000 --> 00:21:12.000]  今天的人類全部都是亞當和羅亞的後代
[00:21:12.000 --> 00:21:15.000]  感謝主多謝羅亞
[00:21:15.000 --> 00:21:20.000]  我們從羅亞的信心可以學一些什麼呢?
[00:21:20.000 --> 00:21:23.000]  已經信主的弟兄姊妹
[00:21:23.000 --> 00:21:25.000]  我們一定要學會
[00:21:25.000 --> 00:21:29.000]  與上帝有密切的交往
[00:21:29.000 --> 00:21:32.000]  和盡力進行上主的話
[00:21:32.000 --> 00:21:35.000]  與上主要交往
[00:21:35.000 --> 00:21:37.000]  要有密切的交往
[00:21:37.000 --> 00:21:39.000]  是離不開每天讀經和祈禱
[00:21:39.000 --> 00:21:44.000]  讀聖經是幫助我們明白上主的旨意
[00:21:44.000 --> 00:21:46.000]  上主的做事方法
[00:21:46.000 --> 00:21:49.000]  或者屬靈世界的原則
[00:21:49.000 --> 00:21:55.000]  祈禱就是要將我們心裡所想所求都告訴上主
[00:21:55.000 --> 00:22:00.000]  也是學習與聖靈相交的方法
[00:22:00.000 --> 00:22:07.000]  今天上主對人說話其實有兩個途徑
[00:22:07.000 --> 00:22:09.000]  第一就是藉著聖經
[00:22:09.000 --> 00:22:12.000]  第二就是藉著聖靈
[00:22:12.000 --> 00:22:16.000]  羅馬書八章五節告訴我們
[00:22:17.000 --> 00:22:20.000]  服從本性的人,異向於本性的事
[00:22:20.000 --> 00:22:24.000]  信服聖靈的人,異向於聖靈的事
[00:22:24.000 --> 00:22:27.000]  然後在第九節告訴我們
[00:22:27.000 --> 00:22:33.000]  既然上帝的靈住在你們裡面
[00:22:33.000 --> 00:22:37.000]  你們的生活就不受本性的支配
[00:22:37.000 --> 00:22:40.000]  只受聖靈的管束
[00:22:40.000 --> 00:22:46.000]  其實這裡暗示了聖靈會住在我們心靈裡
[00:22:46.000 --> 00:22:48.000]  是與我們溝通的
[00:22:48.000 --> 00:22:52.000]  有時候有人會問
[00:22:52.000 --> 00:22:55.000]  我怎麼知道是聖靈與我說話
[00:22:55.000 --> 00:22:59.000]  還是我自己的思想和心思與自己說話呢?
[00:22:59.000 --> 00:23:02.000]  甚至會不會是邪靈與我說話呢?
[00:23:02.000 --> 00:23:11.000]  如果一個人時時聽到一些不正常的聲音
[00:23:12.000 --> 00:23:16.000]  這些可能是精神科醫生所說的幻聽症
