
[00:00:00.000 --> 00:00:07.080]  「末日寓言」這個題目很特別,你們很少見
[00:03:59.720 --> 00:04:07.480]  彼得的書信裡面講到,祖來的日子是怎麼樣?
[00:04:07.480 --> 00:04:09.600]  火一樣啊
[00:04:10.920 --> 00:04:11.480]  是不是?
[00:04:11.480 --> 00:04:16.120]  彼得的這個感動、看見、意象
[00:04:16.120 --> 00:04:19.560]  耶穌復活之後
[00:04:19.560 --> 00:04:23.680]  他才能夠寫得出來
[00:04:23.680 --> 00:04:25.880]  在耶穌復活之前
[00:04:25.880 --> 00:04:28.800]  他還糊裡糊塗三次不認祖勒
[00:04:28.800 --> 00:04:32.280]  各位地球姐妹
[00:04:32.280 --> 00:04:36.120]  我們現在已經到了最後的世代
[00:04:38.520 --> 00:04:43.200]  今天我盡力地把耶穌復活之後
[00:04:43.200 --> 00:04:46.040]  第三日復活的這一件事
[00:04:46.040 --> 00:04:48.840]  所隱藏的奧秘
[00:04:48.840 --> 00:04:52.720]  關於末日預言的信息
[00:04:52.720 --> 00:04:54.960]  透過圖表
[00:04:54.960 --> 00:04:57.280]  將這給大家聽
[00:04:57.280 --> 00:05:01.880]  好,很好,他馬上知道我要下一個
[00:05:01.880 --> 00:05:04.560]  下一個,下一個,下一個,好
[00:05:07.560 --> 00:05:09.960]  他不出來,很好,這個出來了
[00:05:09.960 --> 00:05:13.280]  為什麼耶穌要用聖殿拆毀
[00:05:13.280 --> 00:05:15.120]  還有重建的預言
[00:05:15.120 --> 00:05:18.040]  來比喻他自己第三日復活
[00:05:18.040 --> 00:05:22.200]  耶穌說,你們拆毀這殿
[00:05:22.200 --> 00:05:27.000]  我三日之內就要把它重建起來
[00:05:27.000 --> 00:05:31.080]  猶太人說這個殿是四十六年所造的
[00:05:31.080 --> 00:05:34.960]  四十六年?你三天就可以把這個殿造起來
[00:05:35.480 --> 00:05:38.200]  我們蓋房子,三天蓋不出來吧
[00:05:38.200 --> 00:05:42.920]  所以,耶穌是用他自己的身體
[00:05:42.920 --> 00:05:45.760]  比喻那個殿
[00:05:45.760 --> 00:05:49.280]  今天你們這裡是禱告主日
[00:05:49.280 --> 00:05:52.960]  耶穌說,我的殿要成為什麼
[00:05:52.960 --> 00:05:55.800]  萬國禱告的殿,對不對
[00:05:55.800 --> 00:05:57.840]  我們的身體都是神的殿
[00:05:57.840 --> 00:06:00.080]  是聖靈的殿,對不對
[00:06:00.080 --> 00:06:02.200]  所以耶穌用他自己做殿
[00:06:02.200 --> 00:06:03.320]  可以吧
[00:06:03.880 --> 00:06:06.040]  那麼,三日之內復活
[00:06:06.040 --> 00:06:09.880]  重建,就是他復活,也就是重建,就是聖殿重建
[00:06:09.880 --> 00:06:12.160]  大家都明白嗎,講得通嗎
[00:06:12.160 --> 00:06:13.360]  好啦
[00:06:13.360 --> 00:06:17.040]  紫色的這句話,耶穌所說的
[00:06:17.040 --> 00:06:22.240]  這句話隱藏了聖殿被毀的預言
[00:06:22.240 --> 00:06:26.960]  還有末日聖殿重建的奧秘
[00:06:26.960 --> 00:06:31.240]  你們拆毀這殿
[00:06:33.400 --> 00:06:33.960]  拆毀這殿
[00:06:33.960 --> 00:06:38.000]  當時聖殿還在,對不對
[00:06:38.000 --> 00:06:40.840]  後來呢
[00:06:40.840 --> 00:06:43.200]  被毀了
[00:06:43.200 --> 00:06:45.960]  多久被毀
[00:06:45.960 --> 00:06:51.240]  耶穌哪一年被定時假
[00:06:51.240 --> 00:06:54.920]  耶穌三十三歲半
[00:06:54.920 --> 00:06:59.120]  所以我們把七十減到三十三歲
[00:06:59.120 --> 00:07:01.640]  三十七
[00:07:01.640 --> 00:07:03.000]  三十七
[00:07:04.200 --> 00:07:05.880]  三十七年之後聖殿被毀了
[00:07:05.880 --> 00:07:10.720]  所以我們現在一開始就開門見山了,就把答案告訴你
[00:07:10.720 --> 00:07:14.000]  所以我們看
[00:07:14.000 --> 00:07:15.920]  耶穌
[00:07:15.920 --> 00:07:19.040]  他以自己的身體為殿
[00:07:19.040 --> 00:07:20.600]  他如何
[00:07:20.600 --> 00:07:25.320]  從這個受難到復活
[00:07:25.320 --> 00:07:30.200]  這個聖殿也將會被拆毀
[00:07:30.200 --> 00:07:32.880]  然後經過一段的時間
[00:07:34.400 --> 00:07:35.080]  被重建
[00:07:35.080 --> 00:07:37.520]  問題就是
[00:07:37.520 --> 00:07:42.800]  耶穌從受難到復活的時間有多長
[00:07:42.800 --> 00:07:46.400]  各位
[00:07:46.400 --> 00:07:51.160]  那我們是不是能夠從其中的
[00:07:51.160 --> 00:07:52.040]  這個
[00:07:52.040 --> 00:07:54.000]  神的聖殿
[00:07:54.000 --> 00:07:57.240]  從他的被毀
[00:07:57.240 --> 00:08:02.720]  推算到在經過一個多少的年代
[00:08:03.880 --> 00:08:05.720]  聖殿可以再重建
[00:08:05.720 --> 00:08:09.760]  聖殿不是被毀了嗎
[00:08:09.760 --> 00:08:13.480]  耶穌不是說我要重建
[00:08:13.480 --> 00:08:16.520]  那麼這個聖殿是不是要重建
[00:08:16.520 --> 00:08:18.120]  對啦
[00:08:18.120 --> 00:08:19.280]  大家明白啦
[00:08:19.280 --> 00:08:23.320]  那就是耶穌的這個第三天
[00:08:23.320 --> 00:08:28.160]  到底這個聖殿被拆毀之後要等多久
[00:08:28.160 --> 00:08:29.320]  聖殿被重建
[00:08:29.320 --> 00:08:32.520]  這只需要一個數學的換算了對吧
[00:08:33.040 --> 00:08:34.360]  下面我要講給大家聽了
[00:08:34.360 --> 00:08:35.040]  好下一個
[00:08:35.040 --> 00:08:39.760]  這個圖好
[00:08:39.760 --> 00:08:44.080]  我要講這個問題之前
[00:08:44.080 --> 00:08:45.680]  首先馬上就有人會就
[00:08:45.680 --> 00:08:49.040]  主日學的問題了
[00:08:49.040 --> 00:08:51.320]  約拿
[00:08:51.320 --> 00:08:54.440]  在魚腹裡三天三日
[00:08:54.440 --> 00:08:57.320]  耶穌
[00:08:57.320 --> 00:08:58.480]  他說
[00:08:58.480 --> 00:09:01.080]  人子也要在地裡面三天三日
[00:09:03.200 --> 00:09:04.280]  那麼耶穌復活
[00:09:04.280 --> 00:09:06.120]  不就第四天嗎
[00:09:06.120 --> 00:09:12.520]  怎麼回答
[00:09:12.520 --> 00:09:14.560]  聖經難題
[00:09:14.560 --> 00:09:18.560]  耶穌到底第三天復活還是第四天復活
[00:09:18.560 --> 00:09:23.520]  但是約拿在魚腹裡面三天三日
[00:09:23.520 --> 00:09:26.560]  耶穌說人子也要在魚腹裡面三天三日
[00:09:26.560 --> 00:09:30.400]  三天三日之後不就第四日要復活了嗎
[00:09:34.040 --> 00:09:36.920]  有個頭痛的問題了對不對
[00:09:36.920 --> 00:09:39.280]  所以我這個表就畫給大家看
[00:09:39.280 --> 00:09:40.680]  有個第四日對不對
[00:09:40.680 --> 00:09:42.280]  好
[00:09:42.280 --> 00:09:45.840]  又是開門見山
[00:09:45.840 --> 00:09:47.440]  馬上把答案告訴你
[00:09:47.440 --> 00:09:50.440]  答案就是
[00:09:50.440 --> 00:09:52.720]  第三天不是第四天
[00:09:52.720 --> 00:09:55.720]  那麼三天三日這個話
[00:09:55.720 --> 00:09:57.720]  你要是查所有的參考書
[00:09:57.720 --> 00:09:59.320]  網上去查所有的試金書
[00:09:59.320 --> 00:10:00.440]  全部都說
[00:10:00.560 --> 00:10:03.360]  猶太人講這個話實質上不是
[00:10:03.360 --> 00:10:08.200]  足足的三天足足的三日三夜
[00:10:08.200 --> 00:10:09.880]  這是一個代表性
[00:10:09.880 --> 00:10:13.160]  只要有白天的話就已經當作是三天
[00:10:13.160 --> 00:10:15.920]  然後有三個晚上就算了
[00:10:15.920 --> 00:10:17.800]  你去看好了
[00:10:17.800 --> 00:10:21.360]  那我要告訴你猶太人他們算時間是
[00:10:21.360 --> 00:10:24.040]  從晚上開始算的第一天
[00:10:24.040 --> 00:10:26.160]  先有晚上
[00:10:26.160 --> 00:10:27.720]  然後才有早晨
[00:10:27.720 --> 00:10:30.240]  創世紀就說有晚上有早晨這是第一日
[00:10:31.120 --> 00:10:31.920]  你明白嗎
[00:10:31.920 --> 00:10:34.720]  所以我們中國人講陰陽
[00:10:34.720 --> 00:10:36.040]  太極講陰陽
[00:10:36.040 --> 00:10:37.680]  陰陽
[00:10:37.680 --> 00:10:39.120]  你發音要好一點
[00:10:39.120 --> 00:10:41.920]  有的要陽陰陰陰陰
[00:10:41.920 --> 00:10:43.920]  有沒有搞不清楚就變陽陰了
[00:10:43.920 --> 00:10:47.760]  是先有陰後有陽
[00:10:47.760 --> 00:10:50.920]  先有陰後有陽
[00:10:50.920 --> 00:10:52.520]  因為先有晚上後有早晨
[00:10:52.520 --> 00:10:55.520]  所以我們中國人還是按照創世紀
[00:10:55.520 --> 00:10:57.640]  發現了這個陰陽的道理
[00:10:57.640 --> 00:10:59.400]  先有陰後有陽
[00:10:59.400 --> 00:11:00.600]  因為有晚上有早晨
[00:11:00.600 --> 00:11:03.600]  然後猶太人是晚上開始算
[00:11:03.600 --> 00:11:06.240]  在下一天
[00:11:06.240 --> 00:11:07.400]  一天的開始
[00:11:07.400 --> 00:11:08.600]  我們中國人也是
[00:11:08.600 --> 00:11:12.680]  死醜淫卯成是五味身有虛害
[00:11:12.680 --> 00:11:14.960]  此時就開始了
[00:11:14.960 --> 00:11:16.440]  第二天就一天的開始了
[00:11:16.440 --> 00:11:17.240]  對不對
[00:11:17.240 --> 00:11:18.160]  很好
[00:11:18.160 --> 00:11:19.760]  好那我現在呢
[00:11:19.760 --> 00:11:21.840]  為了要節省時間呢
[00:11:21.840 --> 00:11:25.240]  我就把下面的七點全部跳過去
[00:11:25.240 --> 00:11:28.280]  講後面更重要的
[00:11:29.160 --> 00:11:31.560]  下面的七點就是來證明
[00:11:31.560 --> 00:11:34.840]  沒有第四天只有第三天
[00:11:34.840 --> 00:11:38.920]  那我這個經文內容大綱
[00:11:38.920 --> 00:11:40.240]  全部都給了你們
[00:11:40.240 --> 00:11:42.520]  所以就請我們的年輕人
[00:11:42.520 --> 00:11:44.000]  就快快的幫我們
[00:11:44.000 --> 00:11:46.040]  一二三四對一直按
[00:11:46.040 --> 00:11:48.680]  大家速讀好厲害
[00:11:48.680 --> 00:11:49.560]  哇第四第五
[00:11:49.560 --> 00:11:52.200]  嘿好到這裡對啦
[00:11:52.200 --> 00:11:54.360]  對啦
[00:11:54.360 --> 00:11:56.080]  這個告訴我們呢
[00:11:57.560 --> 00:12:00.320]  聖經裡頭前面的我那個
[00:12:00.320 --> 00:12:01.480]  七點
[00:12:01.480 --> 00:12:03.160]  的總結
[00:12:03.160 --> 00:12:05.440]  是告訴你聖經裡面
[00:12:05.440 --> 00:12:07.120]  講到耶穌復活
[00:12:07.120 --> 00:12:10.600]  從來沒有說到第四天
[00:12:10.600 --> 00:12:16.800]  耶穌自己都說三日之內
[00:12:16.800 --> 00:12:19.240]  看到沒有
[00:12:19.240 --> 00:12:20.400]  第三天
[00:12:20.400 --> 00:12:21.560]  三天之內
[00:12:21.560 --> 00:12:24.520]  所以這個是非常重要的一個重點
[00:12:24.520 --> 00:12:27.040]  有了這個基礎以後
[00:12:27.720 --> 00:12:31.280]  我們就把彼得在耶穌復活之後發現了
[00:12:31.280 --> 00:12:35.200]  關於末日的很重要的一句話
[00:12:35.200 --> 00:12:36.840]  就是
[00:12:36.840 --> 00:12:39.440]  有一件事你們不可忘記
[00:12:39.440 --> 00:12:40.280]  它不是很重要
[00:12:40.280 --> 00:12:45.400]  就是主看一日如千年
[00:12:45.400 --> 00:12:46.640]  千年如一日
[00:12:46.640 --> 00:12:52.120]  然後我們要再回想溫習耶穌
[00:12:52.120 --> 00:12:54.600]  講的一句話關於第三天的
[00:12:54.600 --> 00:12:56.040]  除了講復活
[00:12:56.040 --> 00:12:57.360]  講聖殿以外
[00:12:57.720 --> 00:12:59.040]  還講到祂的工作
[00:12:59.040 --> 00:13:00.520]  祂的工作是什麼
[00:13:00.520 --> 00:13:02.960]  今天明天
[00:13:02.960 --> 00:13:06.800]  我趕鬼
[00:13:06.800 --> 00:13:08.400]  以治病
[00:13:08.400 --> 00:13:12.200]  第三天我的事就成全了
[00:13:12.200 --> 00:13:16.240]  這個
[00:13:16.240 --> 00:13:18.880]  這個話的意思太深啦
[00:13:18.880 --> 00:13:24.080]  他不是說我的身體就復活了
[00:13:24.080 --> 00:13:26.800]  這個殿就要造起來啦
[00:13:28.440 --> 00:13:30.960]  你要把聖殿造起來這個工作工程很大
[00:13:30.960 --> 00:13:32.360]  很多事情要做的對不對
[00:13:32.360 --> 00:13:34.800]  但是耶穌了不起
[00:13:34.800 --> 00:13:39.360]  祂很多事情不能夠很清楚的告訴我們
[00:13:39.360 --> 00:13:41.560]  因為太多事情啦
[00:13:41.560 --> 00:13:43.800]  耶穌就簡單的講啊
[00:13:43.800 --> 00:13:45.480]  祂的工作
[00:13:45.480 --> 00:13:46.840]  趕鬼
[00:13:46.840 --> 00:13:48.000]  治病
[00:13:48.000 --> 00:13:49.920]  當然還有傳道講道
[00:13:49.920 --> 00:13:51.000]  除此以外
[00:13:51.000 --> 00:13:53.760]  那祂之前做木匠
[00:13:53.760 --> 00:13:55.520]  對不對
[00:13:55.520 --> 00:13:57.320]  但是這句話
[00:13:58.240 --> 00:14:01.280]  祂說第三天我的事就成全了
[00:14:01.280 --> 00:14:05.280]  把這句話跟彼得所說
[00:14:05.280 --> 00:14:07.240]  一日如一千年千年一日一日的話
[00:14:07.240 --> 00:14:09.200]  我們就來換算
[00:14:09.200 --> 00:14:12.160]  耶穌在逾越節的時候
[00:14:12.160 --> 00:14:14.200]  祂
[00:14:14.200 --> 00:14:15.960]  設立聖餐
[00:14:15.960 --> 00:14:18.640]  到今天我們都要守聖餐
[00:14:18.640 --> 00:14:20.040]  這是大事
[00:14:20.040 --> 00:14:21.360]  是吧
[00:14:21.360 --> 00:14:22.720]  那麼
[00:14:22.720 --> 00:14:24.000]  第一日
[00:14:24.000 --> 00:14:27.440]  第二日
[00:14:28.440 --> 00:14:29.160]  第三日
[00:14:29.160 --> 00:14:32.160]  從什麼時候開始算
[00:14:32.160 --> 00:14:33.400]  逾越節晚餐之後
[00:14:33.400 --> 00:14:36.720]  就開始進入黃昏就進入第一日
[00:14:36.720 --> 00:14:38.720]  對不對
[00:14:38.720 --> 00:14:40.200]  定時假
[00:14:40.200 --> 00:14:41.280]  然後第二日
[00:14:41.280 --> 00:14:42.440]  第三日
[00:14:42.440 --> 00:14:44.040]  主日復活了
[00:14:44.040 --> 00:14:46.840]  我們把一日如千年
[00:14:46.840 --> 00:14:48.640]  那麼第一日
[00:14:48.640 --> 00:14:50.080]  第一日就是從
[00:14:50.080 --> 00:14:53.680]  公元零年到九百九十九年
[00:14:53.680 --> 00:14:56.800]  這是公元第一千年
[00:14:58.360 --> 00:14:58.960]  然後呢
[00:14:58.960 --> 00:15:01.120]  公元第二千年
[00:15:01.120 --> 00:15:03.000]  從
[00:15:03.000 --> 00:15:07.000]  一千年到一九九九年
[00:15:07.000 --> 00:15:09.120]  耶穌還埋在
[00:15:09.120 --> 00:15:10.520]  地裡對不對
[00:15:10.520 --> 00:15:13.840]  第三日復活
[00:15:13.840 --> 00:15:16.520]  公元兩千年
[00:15:16.520 --> 00:15:20.320]  到現在我們已經過了二十二年了
[00:15:20.320 --> 00:15:22.560]  還有多久
[00:15:22.560 --> 00:15:24.440]  主耶穌事情就要成了
[00:15:26.920 --> 00:15:27.600]  這個很有意思
[00:15:27.600 --> 00:15:28.280]  我們看看
[00:15:28.280 --> 00:15:29.760]  我寫了一個千禧年
[00:15:29.760 --> 00:15:32.760]  千禧年是不是
[00:15:32.760 --> 00:15:35.400]  耶穌要掌權
[00:15:35.400 --> 00:15:39.160]  是耶穌要成全的事情
[00:15:39.160 --> 00:15:40.000]  大事
[00:15:40.000 --> 00:15:41.760]  洗漱路怎麼說
[00:15:41.760 --> 00:15:43.680]  我這個世上的國要成了
[00:15:43.680 --> 00:15:46.360]  我主和我基督的國
[00:15:46.360 --> 00:15:49.200]  這事情是不是要成了
[00:15:49.200 --> 00:15:51.200]  哈利路亞
[00:15:51.200 --> 00:15:51.720]  是不是
[00:15:51.720 --> 00:15:52.200]  你看
[00:15:52.200 --> 00:15:53.760]  在洗漱路裡面
[00:15:53.760 --> 00:15:54.960]  哈利路亞
[00:15:57.880 --> 00:15:59.760]  於是我們現在要注意的
[00:15:59.760 --> 00:16:02.000]  這是我個人分享
[00:16:02.000 --> 00:16:05.080]  我認為耶穌誕生
[00:16:05.080 --> 00:16:07.240]  是在駐朋節
[00:16:07.240 --> 00:16:09.840]  而且
[00:16:09.840 --> 00:16:12.160]  我有方法算到
[00:16:12.160 --> 00:16:14.320]  祂生日的時間十月二號
[00:16:14.320 --> 00:16:18.160]  然後呢
[00:16:18.160 --> 00:16:19.200]  我們預測
[00:16:19.200 --> 00:16:20.640]  號筒吹響
[00:16:20.640 --> 00:16:22.320]  什麼時候吹號
[00:16:22.320 --> 00:16:23.320]  剛才我們
[00:16:23.320 --> 00:16:24.160]  余牧師吹號
[00:16:24.160 --> 00:16:24.840]  啊
[00:16:24.840 --> 00:16:25.720]  真的吹得很棒
[00:16:25.720 --> 00:16:27.400]  不容易啊 余牧師掌聲
[00:16:27.400 --> 00:16:28.600]  真的不容易啊
[00:16:28.600 --> 00:16:30.240]  我也有個號
[00:16:30.240 --> 00:16:33.720]  不過每次吹都好像吹得不是很順
[00:16:33.720 --> 00:16:34.280]  不容易吹
[00:16:34.280 --> 00:16:35.280]  很難吹很難吹
[00:16:35.280 --> 00:16:38.160]  號筒要吹響
[00:16:38.160 --> 00:16:39.120]  駐朋節吹響
[00:16:39.120 --> 00:16:42.600]  駐朋節吹號
[00:16:42.600 --> 00:16:45.400]  所以
[00:16:45.400 --> 00:16:47.280]  我們相信主祭二世降臨
[00:16:47.280 --> 00:16:50.320]  很有可能是在駐朋節的期間
[00:16:50.320 --> 00:16:53.160]  然後
[00:16:53.160 --> 00:16:53.840]  下面
[00:16:53.840 --> 00:16:55.880]  我就在
[00:16:55.880 --> 00:16:58.400]  下面的圖要給大家之前
[00:16:58.400 --> 00:16:59.480]  先
[00:16:59.480 --> 00:17:01.560]  讓大家知道一個觀念
[00:17:01.560 --> 00:17:02.560]  我們的神
[00:17:02.560 --> 00:17:05.080]  是一個藝術的神
[00:17:05.080 --> 00:17:08.200]  祂很美的
[00:17:08.200 --> 00:17:10.840]  祂所造的東西都美的
[00:17:10.840 --> 00:17:11.520]  祂的預言
[00:17:11.520 --> 00:17:12.720]  按照祂的計劃
[00:17:12.720 --> 00:17:14.880]  是一個很美的計劃
[00:17:14.880 --> 00:17:16.360]  而美的計劃呢
[00:17:16.360 --> 00:17:17.520]  什麼叫做美呢
[00:17:17.520 --> 00:17:18.640]  對稱就叫美
[00:17:18.640 --> 00:17:21.040]  兩個眼睛
[00:17:21.040 --> 00:17:22.360]  兩個眉毛
[00:17:22.360 --> 00:17:23.480]  兩個耳朵
[00:17:23.480 --> 00:17:24.560]  兩個手
[00:17:24.560 --> 00:17:25.840]  兩個腳
[00:17:25.840 --> 00:17:27.160]  你們的燈臺
[00:17:27.160 --> 00:17:28.720]  你看一半一半
[00:17:28.720 --> 00:17:29.360]  這邊三個
[00:17:29.360 --> 00:17:30.240]  那邊三個
[00:17:30.240 --> 00:17:31.240]  中間一個
[00:17:31.240 --> 00:17:33.240]  七個
[00:17:33.240 --> 00:17:35.720]  十字架
[00:17:35.720 --> 00:17:36.720]  中間一束
[00:17:36.720 --> 00:17:39.000]  然後兩邊成為十字
[00:17:39.000 --> 00:17:40.000]  對稱平衡
[00:17:40.000 --> 00:17:42.320]  左邊一個螢幕
[00:17:42.320 --> 00:17:43.320]  右邊一個螢幕
[00:17:43.320 --> 00:17:48.960]  對我們的門也是兩片
[00:17:48.960 --> 00:17:50.520]  全部都是
[00:17:50.520 --> 00:17:54.160]  蝴蝶兩個翅膀
[00:17:54.160 --> 00:17:55.840]  大自然看葉子一打開
[00:17:55.840 --> 00:17:57.520]  都是一半一半
[00:17:57.520 --> 00:17:58.280]  上帝的智慧
[00:17:58.280 --> 00:17:58.920]  上帝的創造
[00:17:58.920 --> 00:18:00.320]  上帝的工作
[00:18:00.320 --> 00:18:01.440]  我有告訴大家
[00:18:01.440 --> 00:18:02.920]  各位弟兄姊妹
[00:18:02.920 --> 00:18:05.280]  我用了三十年的時間
[00:18:05.280 --> 00:18:06.280]  研究末日
[00:18:06.280 --> 00:18:10.880]  我發現
[00:18:10.880 --> 00:18:12.720]  在歷史的時間裡面
[00:18:12.720 --> 00:18:14.800]  也是對稱的
[00:18:14.800 --> 00:18:17.320]  也是平行的
[00:18:17.320 --> 00:18:19.640]  所以我把我的功課
[00:18:19.640 --> 00:18:21.040]  我做的功課
[00:18:21.040 --> 00:18:22.040]  和你們分享
[00:18:22.040 --> 00:18:26.240]  希望你不要贊成
[00:18:26.240 --> 00:18:28.080]  因為贊成的話
[00:18:28.080 --> 00:18:29.760]  發聲了
[00:18:29.760 --> 00:18:32.120]  我希望不要發聲
[00:18:32.120 --> 00:18:33.160]  所以可以大家分享
[00:18:33.160 --> 00:18:34.400]  好 我們現在下面一個圖
[00:18:34.400 --> 00:18:39.800]  耶穌復活的時辰
[00:18:39.800 --> 00:18:42.320]  從中國的時辰來計算
[00:18:42.320 --> 00:18:44.640]  這個圖是我用
[00:18:44.640 --> 00:18:45.840]  天文的電腦
[00:18:45.840 --> 00:18:46.360]  program
[00:18:46.360 --> 00:18:48.480]  三天三夜沒有睡覺
[00:18:48.480 --> 00:18:50.040]  一直盯著盯著
[00:18:50.040 --> 00:18:51.320]  盯到耶穌復活
[00:18:51.320 --> 00:18:54.800]  早上的那個時間時辰
[00:18:54.800 --> 00:18:56.400]  就看到了
[00:18:56.400 --> 00:18:59.280]  耶穌在復活的那一個時辰
[00:18:59.280 --> 00:19:00.800]  五點鐘
[00:19:00.800 --> 00:19:02.800]  在耶路撒冷
[00:19:02.800 --> 00:19:04.760]  你向東看
[00:19:04.760 --> 00:19:07.400]  我把這橄欖山拿掉
[00:19:07.400 --> 00:19:08.960]  你就看到了
[00:19:08.960 --> 00:19:11.120]  一出來的是水星
[00:19:11.120 --> 00:19:12.920]  再來就是金星
[00:19:12.920 --> 00:19:16.040]  所以主如明亮成星
[00:19:16.040 --> 00:19:17.760]  這個水星非常的亮
[00:19:17.760 --> 00:19:19.120]  然後就是金星
[00:19:19.120 --> 00:19:20.000]  到金星出來
[00:19:20.000 --> 00:19:21.480]  太陽要出來了
[00:19:21.480 --> 00:19:23.720]  所以馬可福音十章二節說
[00:19:23.720 --> 00:19:26.120]  七日的第一日清早
[00:19:26.120 --> 00:19:28.600]  出太陽的時候
[00:19:28.600 --> 00:19:30.160]  這個很重要的一個重點
[00:19:30.160 --> 00:19:31.920]  太陽出來了
[00:19:31.920 --> 00:19:33.920]  耶穌已經復活了
[00:19:33.920 --> 00:19:35.360]  因為他們來到
[00:19:35.360 --> 00:19:37.320]  耶穌墳墓那裡
[00:19:37.320 --> 00:19:39.520]  空的
[00:19:39.520 --> 00:19:40.640]  所以
[00:19:40.640 --> 00:19:43.000]  在太陽還沒有出來之前
[00:19:43.000 --> 00:19:45.840]  耶穌已經復活了
[00:19:45.840 --> 00:19:49.320]  所以這個時辰可以計算得出來
[00:19:49.320 --> 00:19:52.520]  這個時辰按照中國的時間計算
[00:19:52.520 --> 00:19:54.880]  五點鐘是卯時
[00:19:54.880 --> 00:19:57.320]  卯時我們的古人怎麼樣來
[00:19:57.320 --> 00:19:59.680]  形容來解釋卯時
[00:19:59.680 --> 00:20:01.440]  卯就是冒
[00:20:01.440 --> 00:20:03.120]  所以我們今天帽子戴帽子
[00:20:03.120 --> 00:20:05.640]  加一個頭巾來分別冒
[00:20:05.640 --> 00:20:06.760]  冒出來了
[00:20:06.760 --> 00:20:08.880]  有那個發芽
[00:20:08.880 --> 00:20:10.480]  冒出來了
[00:20:10.480 --> 00:20:11.600]  出土就冒
[00:20:11.600 --> 00:20:13.440]  冒出土來
