
[00:00:00.000 --> 00:00:04.700]  剛才主席的禱告裡面也提到我們人生有高和低
[00:05:54.900 --> 00:05:58.200]  這就會引起大禍
[00:05:58.200 --> 00:06:03.700]  上帝很多時候要用很嚴厲的說話
[00:06:03.700 --> 00:06:05.900]  或者很嚴厲的方法
[00:06:05.900 --> 00:06:08.100]  將你矯正過來
[00:06:08.100 --> 00:06:11.400]  你的生命會受到管教
[00:06:11.400 --> 00:06:13.400]  但上帝就想你好
[00:06:13.400 --> 00:06:15.400]  所以如果在未來一年裏面
[00:06:15.400 --> 00:06:17.900]  你發現被上帝責備
[00:06:17.900 --> 00:06:21.500]  有些管教你值得謙卑學習
[00:06:21.500 --> 00:06:23.000]  一會兒我會跟你說
[00:06:23.000 --> 00:06:25.000]  彼得是怎樣學習這件事
[00:06:25.000 --> 00:06:31.200]  接著耶穌就跟他說一些更加嚴重的事情
[00:06:31.200 --> 00:06:34.200]  耶穌說如果有人要跟從我
[00:06:34.200 --> 00:06:37.700]  就要寫放棄自己
[00:06:37.700 --> 00:06:41.900]  背起他的十字架來跟從我
[00:06:41.900 --> 00:06:44.700]  凡是在淫亂罪惡的世代
[00:06:44.700 --> 00:06:48.300]  將我和我的道當作可恥的
[00:06:48.300 --> 00:06:51.900]  我將來在父的榮耀裡
[00:06:51.900 --> 00:06:54.700]  和聖天使降臨的時候
[00:06:54.700 --> 00:06:58.700]  也要將這個人當作可恥的
[00:07:06.200 --> 00:07:08.200]  門徒到了這個地步
[00:07:08.200 --> 00:07:12.200]  他就覺得心裏有很多疑問
[00:07:12.200 --> 00:07:14.900]  我們的老師是上帝
[00:07:14.900 --> 00:07:16.900]  是神的兒子
[00:07:16.900 --> 00:07:18.900]  但他要受苦
[00:07:18.900 --> 00:07:20.900]  要被殺
[00:07:20.900 --> 00:07:21.900]  接著復活
[00:07:21.900 --> 00:07:22.900]  什麼叫復活呢?
[00:07:22.900 --> 00:07:25.400]  復活他又會榮耀的降臨
[00:07:25.400 --> 00:07:28.400]  將受苦、復活、榮耀
[00:07:28.400 --> 00:07:32.400]  怎麼會放在一起呢?
[00:07:32.400 --> 00:07:34.200]  他心裏有很多疑問
[00:07:34.200 --> 00:07:36.200]  所以六天之後
[00:07:36.200 --> 00:07:38.200]  耶穌又帶彼得亞各約翰上高山
[00:07:38.200 --> 00:07:39.200]  解答他的疑問
[00:07:39.200 --> 00:07:41.200]  而解答的方法
[00:07:41.200 --> 00:07:42.200]  就是讓我們看到
[00:07:42.200 --> 00:07:45.200]  耶穌基督自己的榮耀
[00:07:45.200 --> 00:07:49.200]  所以今天這篇道的最中心思想
[00:07:49.200 --> 00:07:52.200]  就是耶穌基督的榮耀
[00:07:52.200 --> 00:07:55.200]  你知道耶穌基督的榮耀有多少呢?
[00:07:55.200 --> 00:07:58.200]  耶穌帶他去這個高山
[00:07:58.200 --> 00:08:00.200]  聖經沒有說是哪個山
[00:08:00.200 --> 00:08:03.200]  但是在加利利再北一點
[00:08:03.200 --> 00:08:05.200]  有一個叫做黑門山
[00:08:05.200 --> 00:08:08.200]  那個黑門山大約2800米
[00:08:08.200 --> 00:08:10.200]  即是大約9000呎
[00:08:10.200 --> 00:08:13.200]  比西乃山摩西御見神的西乃山
[00:08:13.200 --> 00:08:14.200]  還高一些
[00:08:14.200 --> 00:08:17.200]  那個就是2300米
[00:08:17.200 --> 00:08:21.200]  有些神學家說可能就是這個山
[00:08:21.200 --> 00:08:23.200]  這個登山變象
[00:08:23.200 --> 00:08:25.200]  有三個重點
[00:08:25.200 --> 00:08:26.200]  耶穌要那些門徒知道
[00:08:26.200 --> 00:08:28.200]  也都要你和我知道
[00:08:28.200 --> 00:08:29.200]  這個登山變象
[00:08:29.200 --> 00:08:31.200]  不單止告訴那三個門徒
[00:08:31.200 --> 00:08:33.200]  是告訴你的同學
[00:08:33.200 --> 00:08:35.200]  看我們來學習
[00:08:35.200 --> 00:08:41.200]  究竟上帝所提到的三個重點是什麼呢?
[00:08:41.200 --> 00:08:43.200]  第一
[00:08:43.200 --> 00:08:48.200]  這個登山變象很清楚的指明
[00:08:48.200 --> 00:08:51.200]  宣告耶穌基督是神的兒子
[00:08:51.200 --> 00:08:54.200]  即是說祂就是上帝
[00:08:54.200 --> 00:08:57.200]  上帝自己在這個登山變象最後的時候
[00:08:57.200 --> 00:08:59.200]  祂透過雲彩對門徒說
[00:08:59.200 --> 00:09:01.200]  這是我的愛子
[00:09:01.200 --> 00:09:02.200]  我所喜悅的
[00:09:02.200 --> 00:09:04.200]  你們要聽他
[00:09:04.200 --> 00:09:07.200]  所以從這句話我們可以看到
[00:09:07.200 --> 00:09:10.200]  這個登山變象不是為耶穌而設立
[00:09:10.200 --> 00:09:13.200]  也都不是為摩西和以利亞
[00:09:13.200 --> 00:09:14.200]  是為門徒
[00:09:14.200 --> 00:09:16.200]  即是說是為你和我
[00:09:16.200 --> 00:09:19.200]  上帝要你和我看到一些東西
[00:09:19.200 --> 00:09:21.200]  第二
[00:09:21.200 --> 00:09:23.200]  這個登山變象
[00:09:23.200 --> 00:09:26.200]  是顯示出耶穌基督的榮耀
[00:09:26.200 --> 00:09:29.200]  馬克福音形容
[00:09:29.200 --> 00:09:33.200]  衣服放光極其漂白
[00:09:33.200 --> 00:09:37.200]  而馬太福音形容
[00:09:37.200 --> 00:09:43.200]  耶穌基督的臉明亮如日頭
[00:09:43.200 --> 00:09:46.200]  這個耶穌基督的榮美
[00:09:46.200 --> 00:09:48.200]  大部分時間是藏起來的
[00:09:48.200 --> 00:09:50.200]  祂在天上就是這樣
[00:09:50.200 --> 00:09:52.200]  但當祂降世成人之後
[00:09:52.200 --> 00:09:54.200]  祂就隱藏了這個榮美
[00:09:54.200 --> 00:09:58.200]  是在那一刻噴吐出來
[00:09:58.200 --> 00:10:01.200]  之後祂又再收回來
[00:10:01.200 --> 00:10:04.200]  直到有一天祂回來的時候
[00:10:04.200 --> 00:10:07.200]  就是剛才我和大家看到的
[00:10:07.200 --> 00:10:09.200]  馬克福音第八章
[00:10:09.200 --> 00:10:10.200]  耶穌基督說
[00:10:10.200 --> 00:10:12.200]  人子在他父的榮耀裡
[00:10:12.200 --> 00:10:15.200]  同聖天使降臨的時候
[00:10:15.200 --> 00:10:17.200]  耶穌基督有一天要再回來
[00:10:17.200 --> 00:10:18.200]  祂再回來的時候
[00:10:18.200 --> 00:10:21.200]  祂以榮耀的姿態出現
[00:10:21.200 --> 00:10:24.200]  但是今天祂就收起來了
[00:10:24.200 --> 00:10:27.200]  雖然耶穌基督的榮美是隱藏的
[00:10:27.200 --> 00:10:28.200]  目前還沒有隱藏
[00:10:28.200 --> 00:10:31.200]  但很多聖經是很清楚的
[00:10:31.200 --> 00:10:32.200]  講述了祂的榮美
[00:10:32.200 --> 00:10:34.200]  我們來看看
[00:10:34.200 --> 00:10:36.200]  比特彼斯二章九十一節
[00:10:36.200 --> 00:10:39.200]  你欣賞一下這裡說的耶穌基督有多厲害
[00:10:39.200 --> 00:10:41.200]  所以神將祂升為至高
[00:10:41.200 --> 00:10:44.200]  由似給他那超乎萬名之上的名
[00:10:44.200 --> 00:10:47.200]  叫一切在天上的地上的和地底下的
[00:10:47.200 --> 00:10:49.200]  因耶穌的名
[00:10:49.200 --> 00:10:53.200]  實屈實無不口稱耶穌基督為主
[00:10:53.200 --> 00:10:57.200]  在希伯來書一章三節
[00:10:57.200 --> 00:11:01.200]  基督是神榮耀所發的光輝
[00:11:01.200 --> 00:11:03.200]  是神本體的真相
[00:11:03.200 --> 00:11:07.200]  在十月尾猜全主
[00:11:07.200 --> 00:11:09.200]  我講過一篇道
[00:11:09.200 --> 00:11:12.200]  叫做《主,請猜獻我》
[00:11:12.200 --> 00:11:15.200]  是講到以賽亞在神的殿裡面
[00:11:15.200 --> 00:11:18.200]  見到耶穌基督的榮美
[00:11:18.200 --> 00:11:19.200]  第一節說
[00:11:19.200 --> 00:11:21.200]  主坐在高高的寶座上
[00:11:21.200 --> 00:11:23.200]  祂的衣裳垂下
[00:11:23.200 --> 00:11:25.200]  遮滿聖殿
[00:11:25.200 --> 00:11:27.200]  如果你記得那篇道
[00:11:27.200 --> 00:11:30.200]  你會發現耶穌基督的榮耀很厲害
[00:11:30.200 --> 00:11:34.200]  在啟示錄第一章
[00:11:34.200 --> 00:11:37.200]  那時使徒約翰已經是晚年
[00:11:37.200 --> 00:11:39.200]  他有個異象
[00:11:39.200 --> 00:11:41.200]  他看到在燈台中間
[00:11:41.200 --> 00:11:43.200]  有一位好像人子,即基督
[00:11:43.200 --> 00:11:45.200]  身穿長衣,直垂到腳
[00:11:45.200 --> 00:11:48.200]  胸肩出著金戴,他的頭與髮皆白
[00:11:48.200 --> 00:11:50.200]  如白陽無如雪
[00:11:50.200 --> 00:11:53.200]  眼目如同火焰
[00:11:53.200 --> 00:11:57.200]  這個就是耶穌基督的榮美
[00:11:57.200 --> 00:11:59.200]  雖然現在還未收藏
[00:11:59.200 --> 00:12:02.200]  但是他的本質就是這樣
[00:12:02.200 --> 00:12:05.200]  我們講了登山面像
[00:12:05.200 --> 00:12:07.200]  有兩個重點
[00:12:07.200 --> 00:12:09.200]  表明基督的神聖
[00:12:09.200 --> 00:12:11.200]  和顯示基督的榮美
[00:12:11.200 --> 00:12:16.200]  還有預告基督的受苦和復活
[00:12:16.200 --> 00:12:18.200]  在這個面像中
[00:12:18.200 --> 00:12:21.200]  有以利亞和摩西出現
[00:12:21.200 --> 00:12:23.200]  或者你會想
[00:12:23.200 --> 00:12:25.200]  牧師為什麼要選擇以利亞和摩西
[00:12:25.200 --> 00:12:27.200]  為什麼不選擇你和我呢?
[00:12:27.200 --> 00:12:29.200]  其實是有道理的
[00:12:29.200 --> 00:12:33.200]  他們出現是講什麼呢?
[00:12:33.200 --> 00:12:35.200]  這裡馬可夫音沒有說
[00:12:35.200 --> 00:12:37.200]  但如果你看路加夫音第九章
[00:12:37.200 --> 00:12:41.200]  就講到耶穌去世的時
[00:12:41.200 --> 00:12:45.200]  原來講到耶穌死
[00:12:45.200 --> 00:12:47.200]  耶穌離開這個世界
[00:12:47.200 --> 00:12:49.200]  不過這個去世的時
[00:12:49.200 --> 00:12:51.200]  英文是翻譯成
[00:12:51.200 --> 00:12:53.200]  Speaking of his departure
[00:12:53.200 --> 00:12:55.200]  Departure
[00:12:55.200 --> 00:12:57.200]  即是離去
[00:12:57.200 --> 00:12:59.200]  Departure這個原文
[00:12:59.200 --> 00:13:01.200]  即是馬可夫音的希臘文
[00:13:01.200 --> 00:13:07.200]  其實和出埃及的Exodus是同一個字
[00:13:07.200 --> 00:13:09.200]  Departure就是Exodus
[00:13:09.200 --> 00:13:15.200]  舊約摩西帶領二百萬以色列人出埃及
[00:13:15.200 --> 00:13:19.200]  離開埃及的捆綁奴役
[00:13:19.200 --> 00:13:21.200]  得到自由
[00:13:21.200 --> 00:13:23.200]  這就是離開Exodus
[00:13:23.200 --> 00:13:27.200]  這其實是一個預表
[00:13:27.200 --> 00:13:31.200]  將來耶穌基督有一個更加真實的Exodus
[00:13:31.200 --> 00:13:35.200]  就是在十字架上救贖了人類
[00:13:35.200 --> 00:13:37.200]  還了我們的贖價
[00:13:37.200 --> 00:13:39.200]  帶領一切相信祂的人
[00:13:39.200 --> 00:13:41.200]  脫離罪的捆綁和奴役
[00:13:41.200 --> 00:13:43.200]  進入自由裏面
[00:13:43.200 --> 00:13:47.200]  這就是真正的Exodus
[00:13:47.200 --> 00:13:51.200]  這個字離去
[00:13:51.200 --> 00:13:53.200]  Departure Exodus
[00:13:53.200 --> 00:13:55.200]  希臘文的原文有個意思
[00:13:55.200 --> 00:13:57.200]  就是軍隊出征
[00:13:57.200 --> 00:13:59.200]  Marching off
[00:13:59.200 --> 00:14:03.200]  所以耶穌基督是一個榮耀的Exodus
[00:14:03.200 --> 00:14:05.200]  在這裏我想你停一停
[00:14:05.200 --> 00:14:07.200]  想一想
[00:14:07.200 --> 00:14:13.200]  原來登山變相所顯示的榮耀
[00:14:13.200 --> 00:14:19.200]  就是等於十字架上所顯示的榮耀
[00:14:19.200 --> 00:14:21.200]  是同一樣的東西
[00:14:21.200 --> 00:14:25.200]  登山變相所指向的就是十字架
[00:14:25.200 --> 00:14:27.200]  摩西和以利亞
[00:14:27.200 --> 00:14:31.200]  跟耶穌基督講話的題目
[00:14:31.200 --> 00:14:37.200]  就是在十字架上救贖我們
[00:14:37.200 --> 00:14:41.200]  這就是基督的榮耀
[00:14:41.200 --> 00:14:47.200]  如果你想通這一點
[00:14:47.200 --> 00:14:49.200]  你就會更加深的領會到
[00:14:49.200 --> 00:14:51.200]  基督在《約翰福音》第17章的禱告
[00:14:51.200 --> 00:14:55.200]  他說:父啊,願你榮耀你的兒子
[00:14:55.200 --> 00:14:57.200]  使兒子也榮耀你
[00:14:57.200 --> 00:15:01.200]  原來十字架是榮耀
[00:15:01.200 --> 00:15:07.200]  十字架之後的復活是榮耀
[00:15:07.200 --> 00:15:09.200]  另外
[00:15:09.200 --> 00:15:11.200]  還有一個人
[00:15:11.200 --> 00:15:13.200]  有些人問的問題
[00:15:13.200 --> 00:15:15.200]  摩西和以利亞的出現
[00:15:15.200 --> 00:15:17.200]  講到耶穌基督的離去
[00:15:17.200 --> 00:15:21.200]  還有什麼特別的意思呢?
[00:15:21.200 --> 00:15:25.200]  因為摩西和以利亞都是屬於舊約的人
[00:15:25.200 --> 00:15:27.200]  摩西是代表律法
[00:15:27.200 --> 00:15:29.200]  以利亞是代表先知
[00:15:29.200 --> 00:15:31.200]  整個舊約的精髓就是律法和先知
[00:15:31.200 --> 00:15:35.200]  律法和先知就概括了整個舊約
[00:15:35.200 --> 00:15:39.200]  耶穌基督和這兩個舊約的代表人物
[00:15:39.200 --> 00:15:41.200]  講耶穌基督的離去
[00:15:41.200 --> 00:15:43.200]  講他在十字架上所做的事
[00:15:43.200 --> 00:15:47.200]  讓我們看到
[00:15:47.200 --> 00:15:52.200]  整個舊約的期待和要求
[00:15:52.200 --> 00:15:55.200]  在耶穌基督裡面得到成就
[00:15:55.200 --> 00:15:58.200]  耶穌基督來就要承傳舊約
[00:15:58.200 --> 00:16:00.200]  人所不能做到的
[00:16:00.200 --> 00:16:02.200]  舊約定了我們的罪
[00:16:02.200 --> 00:16:04.200]  因為我們沒有辦法遵守神的律法
[00:16:04.200 --> 00:16:06.200]  我們不聽神的話
[00:16:06.200 --> 00:16:08.200]  但耶穌基督成就了
[00:16:08.200 --> 00:16:10.200]  所以耶穌基督曾經講過
[00:16:10.200 --> 00:16:13.200]  舊約的律法一點一滴都不能廢去
[00:16:13.200 --> 00:16:15.200]  都要承傳
[00:16:15.200 --> 00:16:16.200]  怎樣承傳呢?
[00:16:16.200 --> 00:16:18.200]  就是在耶穌基督身上得以承傳
[00:16:18.200 --> 00:16:25.200]  彼得看到這裡就很開心
[00:16:25.200 --> 00:16:29.200]  他說:主,我們不如在三座棚
[00:16:29.200 --> 00:16:32.200]  一座為你,一座為摩西,一座為以利亞
[00:16:32.200 --> 00:16:36.200]  那座棚的原文是Tabernacle
[00:16:36.200 --> 00:16:38.200]  即是會幕
[00:16:38.200 --> 00:16:40.200]  跟這句話所說
[00:16:40.200 --> 00:16:43.200]  我就知道彼得是亂說話的
[00:16:43.200 --> 00:16:45.200]  因為他完全不知道
[00:16:45.200 --> 00:16:49.200]  耶穌基督和摩西以利亞相差很遠
[00:16:49.200 --> 00:16:51.200]  一個是神,一個是人
[00:16:51.200 --> 00:16:53.200]  根本不同等級
[00:16:53.200 --> 00:16:55.200]  他又明白
[00:16:55.200 --> 00:16:59.200]  耶穌基督不可能長期留在高山那裡
[00:16:59.200 --> 00:17:01.200]  他要去耶路撒冷
[00:17:01.200 --> 00:17:04.200]  要去那裡上十節
[00:17:04.200 --> 00:17:05.200]  所以弟兄姐妹
[00:17:05.200 --> 00:17:07.200]  你去退休會是好的
[00:17:07.200 --> 00:17:09.200]  但如果太久
[00:17:09.200 --> 00:17:11.200]  要一輩子留在那裡
[00:17:11.200 --> 00:17:12.200]  就變成彼得那樣
[00:17:12.200 --> 00:17:14.200]  在山上建了座棚
[00:17:14.200 --> 00:17:16.200]  所以現在大家去退休會
[00:17:16.200 --> 00:17:18.200]  就去兩天、三天
[00:17:18.200 --> 00:17:20.200]  是好事
[00:17:20.200 --> 00:17:22.200]  不過我們仍由工作上
[00:17:22.200 --> 00:17:25.200]  要我們在地上去做
[00:17:25.200 --> 00:17:27.200]  但是
[00:17:27.200 --> 00:17:29.200]  彼得以後就明白了
[00:17:29.200 --> 00:17:31.200]  他晚年的時候
[00:17:31.200 --> 00:17:33.200]  他寫了一本書叫彼得後書
[00:17:33.200 --> 00:17:35.200]  他提到這件事
[00:17:35.200 --> 00:17:37.200]  大家看,彼得後書
[00:17:37.200 --> 00:17:39.200]  第一章十六到第十八節
[00:17:39.200 --> 00:17:42.200]  彼得說,我們從前親眼看到
[00:17:42.200 --> 00:17:44.200]  基督的威榮
[00:17:44.200 --> 00:17:47.200]  祂從父神得到尊貴榮耀的時候
[00:17:47.200 --> 00:17:49.200]  從極大的榮光之中
[00:17:49.200 --> 00:17:51.200]  有聲音出來向他說
[00:17:51.200 --> 00:17:53.200]  這是我的愛子,我所喜悅的
[00:17:53.200 --> 00:17:57.200]  我們和他在聖山的時候
[00:17:57.200 --> 00:17:59.200]  親自聽見這聲音
[00:17:59.200 --> 00:18:02.200]  從天上上來
[00:18:02.200 --> 00:18:04.200]  彼得晚年的時候
[00:18:04.200 --> 00:18:06.200]  記起以前的光景
[00:18:06.200 --> 00:18:08.200]  有時候我們
[00:18:08.200 --> 00:18:10.200]  在基督徒的生活裡面
[00:18:10.200 --> 00:18:12.200]  我們想起以前上帝的話語
[00:18:12.200 --> 00:18:14.200]  我們讀的聖經
[00:18:14.200 --> 00:18:16.200]  好像水過鴨背
[00:18:16.200 --> 00:18:18.200]  但是最後會回來
[00:18:18.200 --> 00:18:20.200]  如果你看到使徒約翰
[00:18:20.200 --> 00:18:22.200]  他在晚年的時候
[00:18:22.200 --> 00:18:24.200]  他在摩島上看到耶穌基督的異象
[00:18:24.200 --> 00:18:26.200]  就是剛才我們和大家看的
[00:18:26.200 --> 00:18:30.200]  我心裏想究竟他有什麼感觸
[00:18:30.200 --> 00:18:33.200]  我相信使徒約翰也有很多的感觸
[00:18:33.200 --> 00:18:35.200]  好了
[00:18:35.200 --> 00:18:37.200]  登山變象還有其他的意義
[00:18:37.200 --> 00:18:39.200]  不單止表明基督的神聖
[00:18:39.200 --> 00:18:41.200]  顯示他的榮美
[00:18:41.200 --> 00:18:43.200]  和預告的受苦和復活
[00:18:43.200 --> 00:18:45.200]  也讓我們看到人離開這個世界之後
[00:18:45.200 --> 00:18:47.200]  是會繼續的存在
[00:18:47.200 --> 00:18:49.200]  而且會存在得很美好的
[00:18:49.200 --> 00:18:53.200]  我知道弟兄姊妹
[00:18:53.200 --> 00:18:55.200]  家人或者
[00:18:55.200 --> 00:18:57.200]  信耶穌的去世
[00:18:57.200 --> 00:18:59.200]  曾經
[00:18:59.200 --> 00:19:01.200]  牧師今天新年嘍嘍
[00:19:01.200 --> 00:19:03.200]  好像我那時候
[00:19:03.200 --> 00:19:05.200]  怎麼說話
[00:19:05.200 --> 00:19:07.200]  我今天要說的是非常吉祥的
[00:19:07.200 --> 00:19:09.200]  就是以利亞和摩西
[00:19:09.200 --> 00:19:11.200]  他們離開了這個世界
