
[00:00:00.000 --> 00:00:02.920]  格林多前書第四章第二節
[00:01:51.000 --> 00:01:55.000]  你的信心就要一次一次被提升起來
[00:01:55.000 --> 00:01:59.000]  你要一次一次來宣告Shakina Glory
[00:01:59.000 --> 00:02:01.000]  這個Breakthrough Anointing
[00:02:01.000 --> 00:02:03.000]  已經降臨下來了,Amen
[00:02:03.000 --> 00:02:05.000]  所以今天當你離開之前
[00:02:05.000 --> 00:02:09.000]  不妨到後面拍照留戀一下
[00:02:09.000 --> 00:02:11.000]  這個週末呢
[00:02:11.000 --> 00:02:13.000]  這一輛全灣區最大的吊車
[00:02:13.000 --> 00:02:15.000]  還停留在我們這裡
[00:02:15.000 --> 00:02:17.000]  如果你繞到後面
[00:02:17.000 --> 00:02:18.000]  你就可以看見全景
[00:02:18.000 --> 00:02:20.000]  整個大的吊車
[00:02:20.000 --> 00:02:22.000]  甚至非常宏偉的一個吊車
[00:02:22.000 --> 00:02:23.000]  還有整個牆壁
[00:02:23.000 --> 00:02:25.000]  都一起可以照個相
[00:02:25.000 --> 00:02:29.000]  拍完了也請你向你的親戚傳一下
[00:02:29.000 --> 00:02:31.000]  好,讓他們一同來見證神的恩典
[00:02:31.000 --> 00:02:33.000]  見證神的榮耀,Amen
[00:02:33.000 --> 00:02:38.000]  Hallelujah
[00:02:38.000 --> 00:02:40.000]  第三點,今天做一個基督徒
[00:02:40.000 --> 00:02:42.000]  我們不但是屬神的兒女
[00:02:42.000 --> 00:02:45.000]  能夠得享神一切豐盛的恩典
[00:02:45.000 --> 00:02:47.000]  其實在神的國度裡面
[00:02:47.000 --> 00:02:50.000]  我們還有另外一個很重要的身分
[00:02:50.000 --> 00:02:54.000]  那就是神國管家的身分
[00:02:54.000 --> 00:02:56.000]  什麼是管家呢
[00:02:56.000 --> 00:02:59.000]  管家就是管理主人家裡
[00:02:59.000 --> 00:03:01.000]  所有一切事物的人
[00:03:01.000 --> 00:03:02.000]  換句話說
[00:03:02.000 --> 00:03:05.000]  今天我們所擁有的一切
[00:03:05.000 --> 00:03:08.000]  其實並不是屬於我們的
[00:03:08.000 --> 00:03:10.000]  而是屬於主的
[00:03:10.000 --> 00:03:11.000]  包括我們的生命
[00:03:11.000 --> 00:03:12.000]  我們的時間
[00:03:12.000 --> 00:03:13.000]  我們的財幹
[00:03:13.000 --> 00:03:16.000]  一切的產業跟錢財
[00:03:16.000 --> 00:03:17.000]  以前我們以為
[00:03:17.000 --> 00:03:19.000]  那些是屬於我們自己的
[00:03:19.000 --> 00:03:22.000]  所以我們愛怎麼用就怎麼用
[00:03:22.000 --> 00:03:25.000]  我們愛怎麼活就怎麼活
[00:03:25.000 --> 00:03:27.000]  直到有一天我們察覺到
[00:03:27.000 --> 00:03:30.000]  我們的生命的有限跟短暫的時候
[00:03:30.000 --> 00:03:34.000]  特別是當你面對身體上的疾病
[00:03:34.000 --> 00:03:37.000]  特別當你遇到一些意外的事件
[00:03:37.000 --> 00:03:39.000]  你就開始明白
[00:03:39.000 --> 00:03:42.000]  以前我們以為我們所擁有的一切
[00:03:42.000 --> 00:03:46.000]  其實並不真正的在我們手中
[00:03:46.000 --> 00:03:49.000]  神可以一夜之間把這一切都拿去
[00:03:49.000 --> 00:03:50.000]  神也可以一夜之間
[00:03:50.000 --> 00:03:53.000]  來翻轉我們生命中的一切
[00:03:53.000 --> 00:03:55.000]  我們那個時候才明白
[00:03:55.000 --> 00:03:57.000]  其實我們所擁有的一切
[00:03:57.000 --> 00:04:00.000]  都是從神而來
[00:04:00.000 --> 00:04:02.000]  作為管家
[00:04:02.000 --> 00:04:03.000]  神就是要我們
[00:04:03.000 --> 00:04:07.000]  將神所託付給我們的一切
[00:04:07.000 --> 00:04:10.000]  都按照神的心意來管理
[00:04:10.000 --> 00:04:12.000]  所以哥倫多前書第四章第二節
[00:04:12.000 --> 00:04:13.000]  很清楚講說
[00:04:13.000 --> 00:04:15.000]  求於管家的是要他怎麼樣
[00:04:15.000 --> 00:04:18.000]  讓我們有忠心
[00:04:18.000 --> 00:04:20.000]  什麼是忠心呢
[00:04:20.000 --> 00:04:22.000]  忠心就是永遠把神
[00:04:22.000 --> 00:04:26.000]  放在我們生命當中的第一位
[00:04:26.000 --> 00:04:27.000]  一個忠心的僕人
[00:04:27.000 --> 00:04:32.000]  永遠是要想主人要做的事情
[00:04:32.000 --> 00:04:33.000]  他不會一天到晚
[00:04:33.000 --> 00:04:36.000]  想著自己要做的事情
[00:04:36.000 --> 00:04:37.000]  如果今天那個僕人
[00:04:37.000 --> 00:04:40.000]  一天到晚只想做自己要做的事情
[00:04:40.000 --> 00:04:43.000]  他就無法完成主人的工作
[00:04:43.000 --> 00:04:44.000]  不是嗎
[00:04:44.000 --> 00:04:45.000]  我就看今天在教會裡面
[00:04:45.000 --> 00:04:46.000]  也是這樣很多人
[00:04:46.000 --> 00:04:48.000]  很有熱心很有能力
[00:04:48.000 --> 00:04:50.000]  但常常指他們只想做
[00:04:50.000 --> 00:04:52.000]  他們想要做的事情
[00:04:52.000 --> 00:04:55.000]  卻不是神要他們做的事情
[00:04:55.000 --> 00:04:56.000]  結果反而為教會
[00:04:56.000 --> 00:04:59.000]  帶來極大的難處
[00:04:59.000 --> 00:05:00.000]  第二點讓我們知道說
[00:05:00.000 --> 00:05:01.000]  一個忠心的僕人
[00:05:01.000 --> 00:05:05.000]  必須是不斷的要去思想
[00:05:05.000 --> 00:05:07.000]  主人想做的事情
[00:05:07.000 --> 00:05:11.000]  想要去做完成主人的心意
[00:05:11.000 --> 00:05:13.000]  四篇一百二十三篇第二節
[00:05:13.000 --> 00:05:14.000]  我們看見這裡怎麼說
[00:05:14.000 --> 00:05:17.000]  看僕人眼睛怎麼樣望主人的手
[00:05:17.000 --> 00:05:19.000]  使女眼睛怎麼樣望祖母的手
[00:05:19.000 --> 00:05:22.000]  我們的眼睛也照樣望耶和華
[00:05:22.000 --> 00:05:23.000]  我們的神
[00:05:23.000 --> 00:05:26.000]  直到祂憐憫我們
[00:05:26.000 --> 00:05:27.000]  你知道以前我讀這本聖經的時候
[00:05:27.000 --> 00:05:30.000]  我不大明白什麼叫僕人的眼睛
[00:05:30.000 --> 00:05:33.000]  怎麼望主人的手
[00:05:33.000 --> 00:05:35.000]  直到有一次我去非洲
[00:05:35.000 --> 00:05:38.000]  在非洲的村落步道
[00:05:38.000 --> 00:05:41.000]  剛好我們跟萬國主教部的總幹事
[00:05:41.000 --> 00:05:43.000]  Pastor Edo在一起
[00:05:43.000 --> 00:05:45.000]  當我們到村落步道的時候
[00:05:45.000 --> 00:05:46.000]  步道會開始
[00:05:46.000 --> 00:05:48.000]  我跟Pastor Edo坐在前面
[00:05:48.000 --> 00:05:51.000]  所以我們的同工都在後面
[00:05:51.000 --> 00:05:53.000]  我就發現一件事情
[00:05:53.000 --> 00:05:56.000]  只要什麼時候Pastor Edo揮起他的手
[00:05:56.000 --> 00:05:59.000]  他的同工一從後面飛奔到前面
[00:05:59.000 --> 00:06:01.000]  說Pastor你想要做什麼
[00:06:01.000 --> 00:06:04.000]  你要什麼吩咐嗎
[00:06:04.000 --> 00:06:09.000]  我這邊怎麼揮都沒人到前面來
[00:06:09.000 --> 00:06:11.000]  不是說他們不看中我
[00:06:11.000 --> 00:06:13.000]  而是根本沒這個操練
[00:06:13.000 --> 00:06:15.000]  沒有這種操練
[00:06:15.000 --> 00:06:18.000]  我就明白什麼叫忠心
[00:06:18.000 --> 00:06:21.000]  忠心就是去注意
[00:06:21.000 --> 00:06:24.000]  注意神的手在做什麼
[00:06:24.000 --> 00:06:27.000]  注意神在做什麼工作
[00:06:27.000 --> 00:06:29.000]  這是忠心
[00:06:29.000 --> 00:06:32.000]  太多時候我們只注意到我們自己
[00:06:32.000 --> 00:06:35.000]  我們只注意到我們所想做的事情
[00:06:35.000 --> 00:06:39.000]  我們很少去注意神想做什麼
[00:06:39.000 --> 00:06:42.000]  神的手在做什麼
[00:06:42.000 --> 00:06:46.000]  忠心就是去注意神
[00:06:46.000 --> 00:06:49.000]  忠心就是在生活的每一件事情上
[00:06:49.000 --> 00:06:50.000]  能夠學習問一個問題
[00:06:50.000 --> 00:06:53.000]  主你要我為你做什麼
[00:06:53.000 --> 00:06:55.000]  那你說我們應當在哪些事情上
[00:06:55.000 --> 00:06:58.000]  能夠做忠心的管家呢
[00:06:58.000 --> 00:07:00.000]  今天早上很快從四方面來講
[00:07:00.000 --> 00:07:02.000]  第一個要做主話語的管家
[00:07:02.000 --> 00:07:06.000]  跟你們一樣要做主話語的管家
[00:07:06.000 --> 00:07:09.000]  馬太福音24章第45節
[00:07:09.000 --> 00:07:10.000]  這裡我們一同來念
[00:07:10.000 --> 00:07:13.000]  誰是忠心有見識的僕人
[00:07:13.000 --> 00:07:16.000]  為主人所派管理家裡的人
[00:07:16.000 --> 00:07:19.000]  按時分糧給他們呢
[00:07:19.000 --> 00:07:22.000]  這裡講到忠心的管家是按時分糧
[00:07:22.000 --> 00:07:25.000]  這裡的糧食是指的屬靈的糧食
[00:07:25.000 --> 00:07:27.000]  也就是神的話語
[00:07:27.000 --> 00:07:30.000]  也許你會說牧師這不是你的工作嗎
[00:07:30.000 --> 00:07:32.000]  這不只是我的工作
[00:07:32.000 --> 00:07:37.000]  這是每一個忠心的僕人的工作
[00:07:37.000 --> 00:07:41.000]  跟你們一樣說這也是你的工作
[00:07:41.000 --> 00:07:43.000]  今天我在這裡按時分糧給你們
[00:07:43.000 --> 00:07:46.000]  同樣你們也需要按時分糧
[00:07:46.000 --> 00:07:49.000]  給你們生活周圍的人
[00:07:49.000 --> 00:07:50.000]  怎麼樣按時分糧呢
[00:07:50.000 --> 00:07:51.000]  兩方面
[00:07:51.000 --> 00:07:54.000]  第一個要分享主的話語
[00:07:54.000 --> 00:07:58.000]  跟你們一樣要分享主的話語
[00:07:58.000 --> 00:07:59.000]  今天很多的基督徒
[00:07:59.000 --> 00:08:00.000]  特別是中國教會的基督徒
[00:08:00.000 --> 00:08:01.000]  很會聽到
[00:08:01.000 --> 00:08:03.000]  都很會聽到
[00:08:03.000 --> 00:08:04.000]  但我卻要告訴你
[00:08:04.000 --> 00:08:07.000]  光是聽到是不夠的
[00:08:07.000 --> 00:08:09.000]  有人曾經做這樣一個統計
[00:08:09.000 --> 00:08:11.000]  你若是光聽別人所說的話
[00:08:11.000 --> 00:08:14.000]  你只能夠吸收別人所說的話的
[00:08:14.000 --> 00:08:17.000]  15%而已
[00:08:17.000 --> 00:08:19.000]  但什麼時候你聽完了
[00:08:19.000 --> 00:08:23.000]  花時間把內容自己消化了
[00:08:23.000 --> 00:08:25.000]  再與別人去分享的時候
[00:08:25.000 --> 00:08:28.000]  你才能夠真正擁有這個信息
[00:08:28.000 --> 00:08:31.000]  所有人今天來到教會只是來聽到
[00:08:31.000 --> 00:08:33.000]  只是來上主日學
[00:08:33.000 --> 00:08:36.000]  你以為聽得好過癮好棒
[00:08:36.000 --> 00:08:39.000]  其實真正存留在你生命裡面
[00:08:39.000 --> 00:08:41.000]  是很有限的部分
[00:08:41.000 --> 00:08:45.000]  只有當你什麼時候不但聽進去了
[00:08:45.000 --> 00:08:47.000]  而且自己消化了
[00:08:47.000 --> 00:08:50.000]  而且開始與別人分享神的話的時候
[00:08:50.000 --> 00:08:54.000]  這個神的話語才成為你的信息的
[00:08:54.000 --> 00:08:56.000]  第二個你要活出神的話語
[00:08:56.000 --> 00:08:59.000]  你聽得懂活出神的話語嗎
[00:08:59.000 --> 00:09:01.000]  我們看見今天基督徒靈命軟弱
[00:09:01.000 --> 00:09:03.000]  生活無力
[00:09:03.000 --> 00:09:04.000]  最主要的原因
[00:09:04.000 --> 00:09:06.000]  我常常覺得其實就是因為
[00:09:06.000 --> 00:09:09.000]  沒有真正遵行神的話語了
[00:09:09.000 --> 00:09:11.000]  在阿根廷大復興的時候
[00:09:11.000 --> 00:09:14.000]  有一個教會的牧師叫Carlos
[00:09:14.000 --> 00:09:16.000]  他的教會成長非常快速
[00:09:16.000 --> 00:09:18.000]  從200人成長到600人
[00:09:18.000 --> 00:09:20.000]  他非常的興奮
[00:09:20.000 --> 00:09:22.000]  有一次他來到主面前禱告說
[00:09:22.000 --> 00:09:25.000]  感謝主我們教會長大了
[00:09:25.000 --> 00:09:27.000]  沒想到主的靈在他裡面說
[00:09:27.000 --> 00:09:28.000]  No No No
[00:09:28.000 --> 00:09:29.000]  你的教會沒有長大
[00:09:29.000 --> 00:09:32.000]  你的教會是長胖了
[00:09:32.000 --> 00:09:34.000]  從200個嬰孩
[00:09:34.000 --> 00:09:36.000]  成長到600個嬰孩而已
[00:09:36.000 --> 00:09:38.000]  沒有長大
[00:09:38.000 --> 00:09:40.000]  同樣今天我們也需要問我們教會
[00:09:40.000 --> 00:09:42.000]  自己這樣一個問題
[00:09:42.000 --> 00:09:44.000]  我們教會是長大了呢
[00:09:44.000 --> 00:09:46.000]  還是長胖了呢
[00:09:46.000 --> 00:09:48.000]  我們對神的真理的認識有多少
[00:09:48.000 --> 00:09:52.000]  我們對神話語的遵行有多少呢
[00:09:52.000 --> 00:09:54.000]  第二點如果你不遵行神的話語
[00:09:54.000 --> 00:09:58.000]  你就不可能經歷到神的真實跟可靠
[00:09:58.000 --> 00:10:03.000]  你的信仰永遠停留在理論的層面裡面而已
[00:10:03.000 --> 00:10:05.000]  我看見今天很多人在讀神的話語的時候
[00:10:05.000 --> 00:10:08.000]  就好像讀Fortune Cookie一樣
[00:10:08.000 --> 00:10:09.000]  真的
[00:10:09.000 --> 00:10:11.000]  就怎麼樣姑且看看
[00:10:11.000 --> 00:10:13.000]  好壞管他無所謂
[00:10:13.000 --> 00:10:14.000]  不見得
[00:10:14.000 --> 00:10:16.000]  而是姑且看看好不好而已
[00:10:16.000 --> 00:10:18.000]  有些人發現讀Fortune Cookie
[00:10:18.000 --> 00:10:20.000]  比讀聖經還認真的
[00:10:20.000 --> 00:10:22.000]  這什麼意思啊
[00:10:22.000 --> 00:10:24.000]  什麼應用在我身上
[00:10:24.000 --> 00:10:26.000]  對我什麼意義啊
[00:10:26.000 --> 00:10:29.000]  什麼觀察解釋應用通通用上了
[00:10:29.000 --> 00:10:31.000]  今天你讀神的話
[00:10:31.000 --> 00:10:33.000]  不能夠像讀Fortune Cookie
[00:10:33.000 --> 00:10:35.000]  你讀神的話
[00:10:35.000 --> 00:10:37.000]  要讀好像在你公司裡面
[00:10:37.000 --> 00:10:41.000]  那個機器使用的手冊一樣
[00:10:41.000 --> 00:10:46.000]  當你讀在公司裡面的機器使用手冊的時候
[00:10:46.000 --> 00:10:47.000]  請問當你在讀的時候
[00:10:47.000 --> 00:10:49.000]  你會不會考慮
[00:10:49.000 --> 00:10:51.000]  我要不要照著去做啊
[00:10:51.000 --> 00:10:52.000]  你不會這樣考慮
[00:10:52.000 --> 00:10:54.000]  當你讀那個手冊的時候
[00:10:54.000 --> 00:10:55.000]  你會怎麼考慮
[00:10:55.000 --> 00:10:56.000]  你會考慮說
[00:10:56.000 --> 00:10:58.000]  我就照著趕快去做
[00:10:58.000 --> 00:11:00.000]  那個手冊是幫你去做
[00:11:00.000 --> 00:11:03.000]  做了你就享受那個結果
[00:11:03.000 --> 00:11:04.000]  同樣
[00:11:04.000 --> 00:11:06.000]  聖經神的話
[00:11:06.000 --> 00:11:11.000]  就是神所給我們信仰跟生活的手冊
[00:11:11.000 --> 00:11:14.000]  神的話不是給我們參考而已
[00:11:14.000 --> 00:11:17.000]  神的話是我們照著去做
[00:11:17.000 --> 00:11:20.000]  今天我們是需要查考聖經
[00:11:20.000 --> 00:11:22.000]  我們也不需要去辯論聖經
[00:11:22.000 --> 00:11:24.000]  我們需要查考聖經
[00:11:24.000 --> 00:11:28.000]  因為我們要照著神的話去做
[00:11:28.000 --> 00:11:31.000]  一旦你去遵行了
[00:11:31.000 --> 00:11:35.000]  你就經歷到神的應許的真實
[00:11:35.000 --> 00:11:37.000]  你知道有一次一個小孩
[00:11:37.000 --> 00:11:39.000]  回到家裡很高興的回家
[00:11:39.000 --> 00:11:40.000]  對他媽媽說
[00:11:40.000 --> 00:11:42.000]  媽媽我發現good
[00:11:42.000 --> 00:11:46.000]  GOOD這個是有兩個動詞組成的
[00:11:46.000 --> 00:11:47.000]  他媽媽想了半天
[00:11:47.000 --> 00:11:49.000]  什麼兩個動詞組成
[00:11:49.000 --> 00:11:51.000]  他媽媽想哪兩個動詞啊
[00:11:51.000 --> 00:11:53.000]  那小孩子哈哈大笑說
[00:11:53.000 --> 00:11:56.000]  是go and do
[00:11:56.000 --> 00:12:01.000]  G-O-D-O
[00:12:01.000 --> 00:12:04.000]  GO AND DO就是good
[00:12:04.000 --> 00:12:06.000]  一旦你遵行神的話語
[00:12:06.000 --> 00:12:10.000]  美好的事情就要發生了
[00:12:10.000 --> 00:12:13.000]  所以第一個你要做主話語的管家
[00:12:13.000 --> 00:12:15.000]  第二個你要做主恩賜的管家
[00:12:15.000 --> 00:12:19.000]  跟你媽媽做主恩賜的管家
[00:12:19.000 --> 00:12:21.000]  彼得前書第四章第十節怎麼說呢
[00:12:21.000 --> 00:12:22.000]  我們一同來念來
[00:12:22.000 --> 00:12:26.000]  個人要照所得的恩賜彼此服事
[00:12:26.000 --> 00:12:29.000]  做神百般恩賜的好管家
[00:12:29.000 --> 00:12:31.000]  這裡說個人
[00:12:31.000 --> 00:12:32.000]  誰是個人啊
[00:12:32.000 --> 00:12:34.000]  就是我們每一個人
[00:12:34.000 --> 00:12:35.000]  所以換句話說
[00:12:35.000 --> 00:12:39.000]  每一個人神都給我們恩賜跟才幹
[00:12:39.000 --> 00:12:41.000]  不是說有些人有些人沒有
[00:12:41.000 --> 00:12:45.000]  神給我們每一個人都有不同的恩賜跟才幹
[00:12:45.000 --> 00:12:47.000]  就好像耶穌基督所講的那個比喻
[00:12:47.000 --> 00:12:49.000]  一個主人給僕人五千兩
[00:12:49.000 --> 00:12:50.000]  一個人兩千兩
[00:12:50.000 --> 00:12:53.000]  一個人給一千兩的銀子
[00:12:53.000 --> 00:12:55.000]  你知道每一次我們讀那個比喻的時候
[00:12:55.000 --> 00:12:58.000]  我們人的軟弱就是會去比較
[00:12:58.000 --> 00:13:01.000]  為什麼他得五千兩
[00:13:01.000 --> 00:13:03.000]  為什麼他得兩千兩
[00:13:03.000 --> 00:13:05.000]  為什麼我只有一千兩
[00:13:05.000 --> 00:13:07.000]  所以難怪那一千兩會埋藏
[00:13:07.000 --> 00:13:11.000]  他覺得那五千兩當然可以做很多事情
[00:13:11.000 --> 00:13:13.000]  那兩千兩也可以做很多事情
[00:13:13.000 --> 00:13:16.000]  但我一千兩能夠做什麼呢
[00:13:16.000 --> 00:13:20.000]  算了乾脆把它埋藏起來算了
[00:13:20.000 --> 00:13:22.000]  你知道今天我看見很多人
[00:13:22.000 --> 00:13:25.000]  很多基督徒有這種錯誤的觀念
[00:13:25.000 --> 00:13:28.000]  這種覺得我的恩賜太小
[00:13:28.000 --> 00:13:29.000]  算不得什麼
[00:13:29.000 --> 00:13:31.000]  還是不要拿出來用
[00:13:31.000 --> 00:13:34.000]  有另外人說如果不做得最好
[00:13:34.000 --> 00:13:35.000]  我就不做
[00:13:35.000 --> 00:13:37.000]  你看很多中國人這樣
[00:13:37.000 --> 00:13:38.000]  如果不能夠做得最好
[00:13:38.000 --> 00:13:40.000]  一鳴驚人的話
[00:13:40.000 --> 00:13:42.000]  我就不做
[00:13:42.000 --> 00:13:44.000]  就好像那一千兩銀子那個僕人
[00:13:44.000 --> 00:13:47.000]  就把它埋藏在地裡
[00:13:47.000 --> 00:13:49.000]  在這種錯誤的觀念之下
[00:13:49.000 --> 00:13:52.000]  我們從來不敢去嘗試
[00:13:52.000 --> 00:13:55.000]  或去發掘自己的恩賜
[00:13:55.000 --> 00:13:59.000]  我們也不給神有機會來使用我們
[00:13:59.000 --> 00:14:00.000]  第二你要讓我告訴你
[00:14:00.000 --> 00:14:03.000]  其實沒有一個人天生會服事的
[00:14:03.000 --> 00:14:05.000]  你不要看那些大講員
[00:14:05.000 --> 00:14:07.000]  好有恩賜
[00:14:07.000 --> 00:14:09.000]  我告訴你在他們的背後
[00:14:09.000 --> 00:14:11.000]  有多少失敗的經驗
[00:14:11.000 --> 00:14:14.000]  在他們背後有多少流淚的經驗
[00:14:14.000 --> 00:14:16.000]  是你所不知道的
[00:14:16.000 --> 00:14:18.000]  所以不要害怕去嘗試
[00:14:18.000 --> 00:14:21.000]  因為如果沒有這種操練的經驗
[00:14:21.000 --> 00:14:26.000]  怎麼會有後來成功的服事呢
[00:14:26.000 --> 00:14:29.000]  其實耶穌講這個比喻的時候
[00:14:29.000 --> 00:14:32.000]  耶穌的意思不是要我們去比較
[00:14:32.000 --> 00:14:34.000]  不要比較說誰的恩賜多
[00:14:34.000 --> 00:14:35.000]  誰的恩賜少
[00:14:35.000 --> 00:14:36.000]  誰的恩賜大
[00:14:36.000 --> 00:14:38.000]  誰的恩賜小
[00:14:38.000 --> 00:14:39.000]  耶穌的意思是說
[00:14:39.000 --> 00:14:41.000]  每個人都不同
[00:14:41.000 --> 00:14:44.000]  每個人的恩賜也都不同
[00:14:44.000 --> 00:14:45.000]  給你比方說
[00:14:45.000 --> 00:14:46.000]  你的恩賜是不同的
[00:14:46.000 --> 00:14:49.000]  跟他說
[00:14:49.000 --> 00:14:50.000]  我們看見
[00:14:50.000 --> 00:14:52.000]  今天我們要憑信心來運用
[00:14:52.000 --> 00:14:54.000]  神所給我們的恩賜
[00:14:54.000 --> 00:14:55.000]  我們一定每一個人
[00:14:55.000 --> 00:14:59.000]  都會得到那個倍增的喜樂
[00:14:59.000 --> 00:15:00.000]  想想看
[00:15:00.000 --> 00:15:03.000]  那個拿一千兩銀子的僕人
[00:15:03.000 --> 00:15:05.000]  如果他憑信心用那一千兩
[00:15:05.000 --> 00:15:07.000]  請問他會不會得到
[00:15:07.000 --> 00:15:09.000]  另外的一千兩呢
[00:15:09.000 --> 00:15:10.000]  是會的
[00:15:10.000 --> 00:15:13.000]  是同樣得到那個倍增的喜樂
[00:15:13.000 --> 00:15:14.000]  五千兩要出去
[00:15:14.000 --> 00:15:16.000]  得到五千兩
[00:15:16.000 --> 00:15:17.000]  兩千兩出去
[00:15:17.000 --> 00:15:18.000]  得到兩千
[00:15:18.000 --> 00:15:19.000]  一千兩如果出去
[00:15:19.000 --> 00:15:24.000]  照樣得到一千兩倍增的喜樂
[00:15:24.000 --> 00:15:25.000]  所以求主幫助我們
[00:15:25.000 --> 00:15:27.000]  無論我們的恩賜是什麼
[00:15:27.000 --> 00:15:28.000]  我們的才幹是什麼
[00:15:28.000 --> 00:15:30.000]  不要埋藏起來
[00:15:30.000 --> 00:15:33.000]  跟你們說不要埋藏起來
[00:15:33.000 --> 00:15:36.000]  你一定要為主來使用
[00:15:36.000 --> 00:15:38.000]  我常說教會
[00:15:38.000 --> 00:15:40.000]  不應該像個郵輪
[00:15:40.000 --> 00:15:42.000]  Cruise一樣
[00:15:42.000 --> 00:15:43.000]  什麼是Cruise呢
[00:15:43.000 --> 00:15:46.000]  就是少數人忙到累死
[00:15:46.000 --> 00:15:49.000]  大多人躺在那裡沒事幹
[00:15:49.000 --> 00:15:53.000]  那個叫Cruise
[00:15:53.000 --> 00:15:55.000]  教會不是Cruise
[00:15:55.000 --> 00:15:57.000]  教會是個戰艦
[00:15:57.000 --> 00:15:59.000]  戰艦是什麼
[00:15:59.000 --> 00:16:02.000]  戰艦人人都有工作的崗位的
[00:16:02.000 --> 00:16:04.000]  人人都有一個服事
[00:16:04.000 --> 00:16:05.000]  都有一個崗位
[00:16:05.000 --> 00:16:08.000]  有一個工作要去做的
[00:16:08.000 --> 00:16:09.000]  所以我們每一個人
[00:16:09.000 --> 00:16:12.000]  都需要來參與某種的服事
[00:16:12.000 --> 00:16:14.000]  讓我們在神的國度裡面
[00:16:14.000 --> 00:16:18.000]  做成恩賜的好管家
[00:16:18.000 --> 00:16:19.000]  第三
[00:16:19.000 --> 00:16:21.000]  我們要做主財務的管家
[00:16:21.000 --> 00:16:25.000]  跟你們說要做主財務的管家
[00:16:25.000 --> 00:16:27.000]  一個人如果能夠在錢財上
[00:16:27.000 --> 00:16:29.000]  忠心於神
[00:16:29.000 --> 00:16:30.000]  那我告訴你
[00:16:30.000 --> 00:16:33.000]  他必然在其他的事情上
[00:16:33.000 --> 00:16:35.000]  也能夠忠心於神
[00:16:35.000 --> 00:16:36.000]  所以每一次
[00:16:36.000 --> 00:16:37.000]  當我到不同的教會
[00:16:37.000 --> 00:16:40.000]  我一定看兩個數字
[00:16:40.000 --> 00:16:41.000]  一個是人數
[00:16:41.000 --> 00:16:44.000]  一個是奉獻的數字
[00:16:44.000 --> 00:16:45.000]  從人數
[00:16:45.000 --> 00:16:49.000]  你可以看見這個教會的成長的程度
