
[00:00:00.000 --> 00:00:02.880]  各位來賓各位電影姊妹早晨
[00:07:24.000 --> 00:07:28.080]  也都並不是每一個說自己信耶穌的人
[00:07:28.080 --> 00:07:31.400]  他們都擁有那份復活的信
[00:07:31.400 --> 00:07:34.800]  神聖雅各書二章十四節去提醒我們每一個
[00:07:34.800 --> 00:07:35.920]  我的弟兄姊妹
[00:07:35.920 --> 00:07:37.800]  若有人說自己有信心
[00:07:37.800 --> 00:07:39.520]  卻沒有行為
[00:07:39.520 --> 00:07:41.160]  有甚麼益處呢
[00:07:41.160 --> 00:07:45.080]  這個信心能夠救他嗎
[00:07:45.080 --> 00:07:46.520]  答案當然是不可以
[00:07:46.520 --> 00:07:47.960]  單是空談
[00:07:47.960 --> 00:07:50.160]  無論是對人或者對神
[00:07:50.160 --> 00:07:52.400]  都沒有任何的價值
[00:07:52.400 --> 00:07:54.560]  聖經雅各書告訴我們
[00:07:54.560 --> 00:07:56.560]  真正復活的信
[00:07:56.560 --> 00:07:59.080]  不是單單在嘴唇上
[00:07:59.080 --> 00:08:01.960]  也都不是靠嘴巴說出來
[00:08:01.960 --> 00:08:03.080]  第二個
[00:08:03.080 --> 00:08:05.360]  第二個屬靈原則
[00:08:05.360 --> 00:08:06.680]  原來這個復活的信
[00:08:06.680 --> 00:08:10.720]  不單止於一份感動
[00:08:10.720 --> 00:08:14.480]  復活的信不單止於感動上
[00:08:14.480 --> 00:08:17.400]  很多人將信心和感動
[00:08:17.400 --> 00:08:20.200]  或者情感混為一談
[00:08:20.200 --> 00:08:23.400]  你可以在情感上受到感動
[00:08:23.400 --> 00:08:26.520]  但可以從來不去行動
[00:08:26.520 --> 00:08:28.720]  你可以經常去教會
[00:08:28.720 --> 00:08:32.200]  在教會內心裡
[00:08:32.200 --> 00:08:35.480]  心靈裡受到很多的感動
[00:08:35.480 --> 00:08:38.720]  甚至你的心靈震撼
[00:08:38.720 --> 00:08:44.440]  但卻從來可以不容讓這些感動或者震撼
[00:08:44.440 --> 00:08:47.680]  去打擾你的人生和生活
[00:08:47.680 --> 00:08:51.200]  從來沒有給機會給神在你的生命
[00:08:51.200 --> 00:08:54.960]  在你的生活裡去為你作出改變
[00:08:54.960 --> 00:08:56.120]  對於這種情況
[00:08:56.120 --> 00:08:59.360]  雅各書聖經這裡使用了一個例子去解釋
[00:08:59.360 --> 00:09:00.400]  大家一起看
[00:09:00.400 --> 00:09:02.560]  二章第十五第十六節
[00:09:02.560 --> 00:09:03.960]  十五十六節
[00:09:03.960 --> 00:09:06.480]  找到的時候請大家幫我讀,預備起
[00:09:06.480 --> 00:09:28.080]  這有什麼益處呢?
[00:09:28.080 --> 00:09:30.320]  不知道大家有沒有看過史諾比漫畫
[00:09:30.320 --> 00:09:33.200]  有沒有看過?
[00:09:33.200 --> 00:09:34.720]  在其中一個故事裡
[00:09:34.720 --> 00:09:38.560]  Charlie Brown和Lucy兩個的主角
[00:09:38.560 --> 00:09:41.160]  他們在一個很溫暖
[00:09:41.160 --> 00:09:45.360]  在火爐邊的屋裡享受
[00:09:45.360 --> 00:09:47.120]  而那隻小狗史諾比
[00:09:47.120 --> 00:09:51.800]  牠就在屋外冷得發抖
[00:09:51.800 --> 00:09:53.240]  而在這隻史諾比
[00:09:53.240 --> 00:09:56.040]  這隻小狗面前原來有一個飯盤
[00:09:56.040 --> 00:09:58.840]  不過這個飯盤是空空的
[00:09:58.840 --> 00:10:00.840]  什麼都沒有
[00:10:00.840 --> 00:10:02.440]  在暖暖的房間裡
[00:10:02.440 --> 00:10:05.920]  Charlie Brown和Lucy正正在討論
[00:10:05.920 --> 00:10:13.560]  如何去看這個處於飢寒交迫的史諾比
[00:10:13.560 --> 00:10:16.000]  這隻小狗所面對的問題
[00:10:16.000 --> 00:10:18.520]  他們正在討論
[00:10:18.520 --> 00:10:22.720]  他們都同時覺得這隻史諾比小狗很可憐
[00:10:22.720 --> 00:10:24.280]  並且說
[00:10:24.280 --> 00:10:26.680]  史諾比牠現在又冷又餓
[00:10:26.680 --> 00:10:29.040]  我們應該做些什麼呢?
[00:10:29.040 --> 00:10:31.440]  於是他們一起走到屋外
[00:10:31.440 --> 00:10:34.120]  對可憐的史諾比這樣說
[00:10:34.120 --> 00:10:39.080]  你需要做一隻很快樂的小狗仔
[00:10:39.080 --> 00:10:42.600]  你需要做一隻很快樂的小狗仔
[00:10:42.600 --> 00:10:45.080]  然後他們就回到屋裡
[00:10:45.080 --> 00:10:49.320]  繼續享受他們溫暖的火爐
[00:10:49.320 --> 00:10:50.800]  不知道大家知不知道
[00:10:50.800 --> 00:10:52.560]  作者Charles Cox
[00:10:52.560 --> 00:10:58.240]  他在哪裡拿靈感去創作這個漫畫
[00:10:58.240 --> 00:10:59.760]  這個小故事漫畫
[00:10:59.760 --> 00:11:01.440]  大家知不知道
[00:11:01.440 --> 00:11:04.680]  原來就是正正雅各書二章十五到十六節
[00:11:04.680 --> 00:11:08.680]  這兩節的經文所給過他的靈感
[00:11:08.680 --> 00:11:11.440]  丙姐妹如果你見到一個人有需要
[00:11:11.440 --> 00:11:12.920]  你只是跟他這樣說
[00:11:12.920 --> 00:11:14.280]  我很同情你
[00:11:14.280 --> 00:11:15.560]  然後就走開
[00:11:15.560 --> 00:11:17.040]  聖經在問我們
[00:11:17.040 --> 00:11:20.320]  這樣究竟有什麼益處呢?
[00:11:20.320 --> 00:11:22.320]  雅各書告訴我們
[00:11:22.320 --> 00:11:25.680]  信心原來不單單停留在言語上面
[00:11:25.680 --> 00:11:30.320]  也不單單停留在同情心的感動上面
[00:11:30.320 --> 00:11:31.520]  原來這份復活的信
[00:11:31.520 --> 00:11:33.200]  這份真正的信心
[00:11:33.200 --> 00:11:37.120]  遠不止於你情感上的同情
[00:11:37.120 --> 00:11:39.800]  你需要做什麼?
[00:11:39.800 --> 00:11:41.640]  你要有行動
[00:11:41.640 --> 00:11:44.200]  真正的信心就是需要採取主動
[00:11:44.200 --> 00:11:46.160]  一個真正的信徒
[00:11:46.160 --> 00:11:48.280]  他要有這份復活的信
[00:11:48.280 --> 00:11:50.480]  而且將這份信
[00:11:50.480 --> 00:11:53.640]  以實際的行動將它表明出來
[00:11:53.640 --> 00:11:55.960]  另外在聖經雅各
[00:11:55.960 --> 00:11:56.640]  對不起
[00:11:56.640 --> 00:12:00.480]  另外在聖經約翰一書第三章十七節
[00:12:00.480 --> 00:12:01.400]  聖經也這樣說
[00:12:01.400 --> 00:12:07.640]  「凡有世上財物的看見弟兄窮乏
[00:12:07.640 --> 00:12:10.880]  卻塞住憐憫的心」
[00:12:10.880 --> 00:12:17.120]  他問:愛神的心怎能存在他裡面呢?
[00:12:17.120 --> 00:12:20.880]  原來真正的信心是一份慷慨之心
[00:12:20.880 --> 00:12:24.040]  是樂於好善、好施予
[00:12:24.040 --> 00:12:26.400]  在危機裏面、在困難之際
[00:12:26.400 --> 00:12:29.920]  你是否就是擁有著復活的信
[00:12:29.920 --> 00:12:33.200]  可以伸出援手給有需要的人
[00:12:33.200 --> 00:12:35.160]  那個人呢?
[00:12:35.160 --> 00:12:37.840]  我們不要只是誇誇其談
[00:12:37.840 --> 00:12:42.560]  也不只是表達自己一份同情的感受
[00:12:42.560 --> 00:12:45.680]  楊逸書三章同一章的聖經
[00:12:45.680 --> 00:12:47.040]  前少少十四節
[00:12:47.040 --> 00:12:54.760]  他告訴我們「我們因為愛弟兄就曉得是已經出死入生了
[00:12:54.760 --> 00:12:56.440]  沒有愛心的」
[00:12:56.440 --> 00:12:57.440]  聖經這樣說
[00:12:57.440 --> 00:13:01.600]  「仍住在死中」
[00:13:01.600 --> 00:13:05.240]  我們得到這份復活的信證據之一
[00:13:05.240 --> 00:13:07.920]  就是我們要去愛其他的人
[00:13:07.920 --> 00:13:10.320]  正因為我們能夠去愛
[00:13:10.320 --> 00:13:12.840]  別人就認識我們的主耶穌
[00:13:12.840 --> 00:13:17.440]  原來祂是那位真的復活了的主耶穌基督
[00:13:17.440 --> 00:13:20.320]  不要忘記《雅各書》二章第十七節
[00:13:20.320 --> 00:13:23.440]  對我們那份很重要的提醒
[00:13:23.440 --> 00:13:24.200]  十七節
[00:13:24.200 --> 00:13:29.200]  「若信心若沒有行為就是死」
[00:13:29.200 --> 00:13:32.800]  這個絕對不是「你有祂就好些」
[00:13:32.800 --> 00:13:34.680]  「沒有祂就差些」的提醒
[00:13:34.680 --> 00:13:35.320]  不是的
[00:13:35.320 --> 00:13:36.160]  大家留意
[00:13:36.160 --> 00:13:42.200]  這是我們屬靈生命生與死的一個提醒
[00:13:42.200 --> 00:13:44.120]  大家掌握到沒有?
[00:13:44.120 --> 00:13:45.120]  第三
[00:13:45.120 --> 00:13:46.600]  第三個屬靈原則
[00:13:46.600 --> 00:13:51.400]  原來復活的信不是單單停留在概念那裡
[00:13:51.400 --> 00:13:53.200]  對於某些人來說
[00:13:53.200 --> 00:13:54.840]  跟他講信心
[00:13:54.840 --> 00:13:59.360]  原來他會當它是一個智力的旅程
[00:13:59.360 --> 00:14:03.960]  在當中包括有學習、有辯論、有商議、有討論
[00:14:03.960 --> 00:14:06.920]  不過留下最重要的是什麼?
[00:14:06.920 --> 00:14:09.280]  行動
[00:14:09.280 --> 00:14:12.000]  不過聖經《雅各書》二章第十八節
[00:14:12.000 --> 00:14:14.520]  對這些擁有這樣想法的人
[00:14:14.520 --> 00:14:16.560]  提出很嚴重的抗議
[00:14:16.560 --> 00:14:18.080]  二章十八節怎麼說?
[00:14:18.080 --> 00:14:19.240]  請大家幫我讀
[00:14:19.240 --> 00:14:20.520]  二章十八節
[00:14:20.520 --> 00:14:21.800]  預備起
[00:14:21.800 --> 00:14:25.920]  「聖經雅各書,你有信心,我有行為」
[00:14:25.920 --> 00:14:29.720]  「你將自有行為的信心賜給我」
[00:14:29.720 --> 00:14:34.200]  「我將自有行為的信心賜給你」
[00:14:34.200 --> 00:14:34.840]  謝謝
[00:14:34.840 --> 00:14:37.400]  聖經《雅各書》正正要指出
[00:14:37.400 --> 00:14:39.960]  在世上有一些所謂很有頭腦的人
[00:14:39.960 --> 00:14:41.160]  他們會這樣說
[00:14:41.160 --> 00:14:44.400]  你對信心很感興趣嗎?
[00:14:44.400 --> 00:14:45.400]  不好意思
[00:14:45.400 --> 00:14:49.520]  我只是對知識很感興趣
[00:14:49.520 --> 00:14:52.200]  大家各有所好
[00:14:52.200 --> 00:14:53.640]  我們可以進行辯論
[00:14:53.640 --> 00:14:56.400]  不過你要記住一個原則
[00:14:56.400 --> 00:14:59.200]  「請你做你的事,我做我的事」
[00:14:59.200 --> 00:15:01.840]  「河水不犯井水」
[00:15:01.840 --> 00:15:04.960]  你可以刺激一下我的大腦
[00:15:04.960 --> 00:15:06.480]  brainstorm我
[00:15:06.480 --> 00:15:10.960]  但請不要期望我會作出任何的承諾
[00:15:10.960 --> 00:15:13.240]  和行動
[00:15:13.240 --> 00:15:14.240]  不過聖經說
[00:15:14.240 --> 00:15:16.440]  「當你將這個沒有行為的信心」
[00:15:16.440 --> 00:15:18.320]  「指給我看的時候」
[00:15:18.320 --> 00:15:19.760]  「我便藉著我的行為」
[00:15:19.760 --> 00:15:22.880]  「將我的信心指給你看」
[00:15:22.880 --> 00:15:24.080]  原來真正的信心
[00:15:24.080 --> 00:15:25.440]  這份復活的信
[00:15:25.440 --> 00:15:26.840]  大家留意到嗎?
[00:15:26.840 --> 00:15:30.600]  是看得見的
[00:15:30.600 --> 00:15:32.080]  其他人可以看到
[00:15:32.080 --> 00:15:35.960]  你這個信心是否真的存在
[00:15:35.960 --> 00:15:38.000]  如果你聲稱自己是基督徒
[00:15:38.000 --> 00:15:41.000]  人便應該可以從你的身上看到
[00:15:41.000 --> 00:15:43.480]  這個復活了的耶穌基督
[00:15:43.480 --> 00:15:46.480]  這個不單單是聽得見的真理
[00:15:46.480 --> 00:15:50.520]  並且是看得見的真理
[00:15:50.520 --> 00:15:55.880]  雖然復活的信是無色、無味、無臭、無重量
[00:15:55.880 --> 00:15:59.480]  因此每一個人都可以聲稱自己是有信心的
[00:15:59.480 --> 00:16:02.760]  不過聖經、雅各書卻很肯定
[00:16:02.760 --> 00:16:06.600]  叫我們去看出
[00:16:06.600 --> 00:16:12.880]  原來你的信心是可以看得見的
[00:16:12.880 --> 00:16:15.880]  因為第十八節最後的句子怎樣說呢?
[00:16:15.880 --> 00:16:18.640]  「指給我看」
[00:16:18.640 --> 00:16:21.080]  是可以看出來的
[00:16:21.080 --> 00:16:22.920]  有人曾經這樣說
[00:16:22.920 --> 00:16:25.960]  他說信心就像卡路里一樣
[00:16:25.960 --> 00:16:29.440]  大家知不知道甚麼是卡路里?
[00:16:29.440 --> 00:16:32.600]  雖然你看不到卡路里
[00:16:32.600 --> 00:16:37.840]  不過你一定可以看見卡路里為你身體所作出帶來的後果
[00:16:37.840 --> 00:16:42.680]  是否全都在這裡?
[00:16:42.680 --> 00:16:47.120]  同樣你雖然看不到信心
[00:16:47.120 --> 00:16:53.200]  但卻一定看到信心所帶給你的結果
[00:16:53.200 --> 00:16:59.920]  當你的手突然間不經意
[00:16:59.920 --> 00:17:03.680]  在鍋邊碰一碰的時候,你會怎樣?
[00:17:03.680 --> 00:17:05.080]  你會熱的
[00:17:05.080 --> 00:17:08.040]  燙到你立即會縮手
[00:17:08.040 --> 00:17:14.960]  同樣如果你真的相信神已經進入在你的生命裡面的時候
[00:17:14.960 --> 00:17:22.480]  你會否預期你的生命不會作出任何變化?
[00:17:22.480 --> 00:17:25.440]  如果神真的進入了你的生命的時候
[00:17:25.440 --> 00:17:29.040]  卻對你的生命毫無改變
[00:17:29.040 --> 00:17:33.000]  你相不相信你所擁有的一個真信心?
[00:17:33.000 --> 00:17:37.080]  你所相信的真是一個復活的信?
[00:17:37.080 --> 00:17:39.160]  聖經《雅各書》提醒我們
[00:17:39.160 --> 00:17:41.720]  我們要竭盡全力
[00:17:41.720 --> 00:17:45.600]  將這一份信心活現在我們的生命
[00:17:45.600 --> 00:17:47.960]  我們的生活、我們的行為裡面
[00:17:47.960 --> 00:17:51.200]  真正的信心原來不單單靠嘴巴說
[00:17:51.200 --> 00:17:55.080]  真正的信心不是單單說情感的同情
[00:17:55.080 --> 00:17:59.360]  真正的信心不單單是說我們的概念
[00:17:59.360 --> 00:18:02.000]  第四個屬靈原則
[00:18:02.000 --> 00:18:07.440]  復活的信不是魔鬼的信
[00:18:07.440 --> 00:18:10.640]  大家看看二章十九節對我們每一個點說
[00:18:10.640 --> 00:18:11.720]  請大家一起讀
[00:18:11.720 --> 00:18:14.680]  二章第十九節,預備起
[00:18:14.680 --> 00:18:21.960]  (二章十九節)
[00:18:21.960 --> 00:18:27.200]  不信神的請舉手,不敢吧?
[00:18:27.200 --> 00:18:29.480]  但可能裡面有魔鬼
[00:18:29.480 --> 00:18:31.680]  魔鬼也不會舉手的,為甚麼?
[00:18:31.680 --> 00:18:35.640]  魔鬼也相信的
[00:18:35.640 --> 00:18:37.000]  很多人都相信有神
[00:18:37.000 --> 00:18:38.200]  相信聖經
[00:18:38.200 --> 00:18:41.880]  相信有關於耶穌基督所有的故事和記載
[00:18:41.880 --> 00:18:43.760]  不過聖經指出
[00:18:43.760 --> 00:18:48.640]  單單僅僅在嘴裡自己說信有神
[00:18:48.640 --> 00:18:51.760]  並不足以讓你去到天國
[00:18:51.760 --> 00:18:57.600]  原因是因為甚至連魔鬼也相信有神的存在
[00:18:57.600 --> 00:19:01.440]  但魔鬼的信卻不是復活的信
[00:19:01.440 --> 00:19:03.360]  不是復活的信
[00:19:03.360 --> 00:19:06.560]  聖經說是戰經的信
[00:19:06.560 --> 00:19:08.760]  是一個死亡的信
[00:19:08.760 --> 00:19:14.240]  鬼魔也信卻是戰經
[00:19:14.240 --> 00:19:18.960]  在聖經的第十四篇第一節裡說
[00:19:18.960 --> 00:19:22.800]  「如還人心裡說沒有神」
[00:19:22.800 --> 00:19:25.280]  可以看到原來說沒有神的人
[00:19:25.280 --> 00:19:29.160]  聖經會斷定他是如還
[00:19:29.160 --> 00:19:33.080]  不過魔鬼就沒有那麼蠢
[00:19:33.080 --> 00:19:35.960]  魔鬼他相信真的有神
[00:19:35.960 --> 00:19:41.960]  而且魔鬼還是一位非常厲害了不起的神學家
[00:19:41.960 --> 00:19:44.160]  為甚麼?
[00:19:44.160 --> 00:19:47.960]  他比我們每一個更精通聖經
[00:19:47.960 --> 00:19:52.960]  記不記得他用甚麼來試探耶穌?
[00:19:52.960 --> 00:19:59.960]  用聖經試探耶穌
[00:19:59.960 --> 00:20:02.280]  魔鬼相信有神
[00:20:02.280 --> 00:20:07.960]  但是魔鬼對神卻是恐懼戰經
[00:20:07.960 --> 00:20:11.960]  戰經原來在原文希臘文裡面有甚麼意思呢?
[00:20:11.960 --> 00:20:14.080]  是在說無法豎起的
[00:20:14.080 --> 00:20:15.880]  暫時我不可以弄
[00:20:15.880 --> 00:20:17.280]  無法豎起的
[00:20:17.280 --> 00:20:21.360]  原來所說的是連魔鬼都對神恐懼到
