
[00:00:00.000 --> 00:00:04.160]  我們今天繼續承接上個星期
[00:02:02.260 --> 00:02:04.960]  我們的教會求主兼顧我們
[00:02:04.960 --> 00:02:07.860]  他說我們要有同一的心智站立得穩
[00:02:07.860 --> 00:02:11.460]  爲所信的福音同心努力
[00:02:11.460 --> 00:02:12.860]  既然是這樣
[00:02:12.860 --> 00:02:17.060]  保羅在第二章就承接下去
[00:02:17.060 --> 00:02:19.360]  所以在第二章一開始
[00:02:19.360 --> 00:02:21.960]  大家看到這個熒幕上的經文
[00:02:21.960 --> 00:02:24.060]  就是肥立比書二章一到十一節
[00:02:24.060 --> 00:02:27.660]  這個就是我們今天要講的這段經文
[00:02:27.660 --> 00:02:30.160]  第一章他提到有三個
[00:02:30.160 --> 00:02:33.960]  是他喜樂或者快樂的原因
[00:02:33.960 --> 00:02:38.160]  我們在前幾堂講過了
[00:02:38.160 --> 00:02:40.460]  接着他承接第一章
[00:02:40.460 --> 00:02:44.360]  他就開始說「所以」
[00:02:44.360 --> 00:02:47.460]  換句話說這個就和上面有關
[00:02:47.460 --> 00:02:50.460]  中文的聖經特別翻得好
[00:02:50.460 --> 00:02:54.760]  他就將這個「所以」這個轉接詞翻出來
[00:02:54.760 --> 00:02:56.460]  我查過NIV
[00:02:56.460 --> 00:02:57.560]  New International Version
[00:02:57.560 --> 00:03:00.660]  英文的聖經翻不了這個字
[00:03:00.660 --> 00:03:03.260]  所以我們看見有時中文聖經
[00:03:03.260 --> 00:03:07.160]  相當好的地方也在這裏
[00:03:07.160 --> 00:03:09.860]  我們不一定說英文聖經翻得準
[00:03:09.860 --> 00:03:11.460]  有時中文聖經翻得準
[00:03:11.460 --> 00:03:14.860]  所以我們比較一下這些不同的譯本
[00:03:14.860 --> 00:03:18.260]  幫助我們更多瞭解更加清楚
[00:03:18.260 --> 00:03:20.460]  當然如果查一下這些原文的字典
[00:03:20.460 --> 00:03:23.060]  或者是原文的聖經
[00:03:23.060 --> 00:03:25.160]  更加幫助我們
[00:03:25.160 --> 00:03:28.260]  無論如何在這裏我們看見他說「所以」
[00:03:28.260 --> 00:03:30.360]  就和上面我們講有關
[00:03:30.360 --> 00:03:32.760]  就是說保羅提醒他們
[00:03:32.760 --> 00:03:34.160]  我們要有同一個心智
[00:03:34.160 --> 00:03:35.360]  站立得穩
[00:03:35.360 --> 00:03:38.360]  爲所信的福音齊心努力
[00:03:38.360 --> 00:03:40.060]  「所以」要怎樣呢
[00:03:40.060 --> 00:03:42.960]  這就是下面的經文
[00:03:42.960 --> 00:03:44.760]  在這裏隨之而來
[00:03:44.760 --> 00:03:47.260]  保羅又提出他的快樂
[00:03:47.260 --> 00:03:48.260]  另一個原因
[00:03:48.260 --> 00:03:50.560]  所以今天我們講這段就是這個原因
[00:03:50.560 --> 00:03:52.060]  因爲基督徒的喜樂
[00:03:52.060 --> 00:03:54.960]  在《肥亞比書》第一章講了三個原因
[00:03:54.960 --> 00:03:57.860]  第二章開始他又講另一個喜樂的原因
[00:03:57.860 --> 00:04:00.960]  我們看一看第二章一到十一節裏面
[00:04:00.960 --> 00:04:03.060]  這些經文我們仔細讀一讀
[00:04:03.060 --> 00:04:05.560]  我們由第一節就開始同聲同出
[00:04:05.560 --> 00:04:06.760]  好嗎 請讀
[00:04:06.760 --> 00:04:08.960]  所以在基督裏
[00:04:08.960 --> 00:04:11.060]  若有什麼眷戀
[00:04:11.060 --> 00:04:13.860]  愛心有什麼安慰
[00:04:13.860 --> 00:04:16.360]  聖靈有什麼交通
[00:04:16.360 --> 00:04:19.560]  心中有什麼慈悲憐憫
[00:04:19.560 --> 00:04:22.560]  你們就要異念相同
[00:04:22.560 --> 00:04:24.260]  愛心相同
[00:04:24.260 --> 00:04:26.260]  有一樣的心思
[00:04:26.260 --> 00:04:28.360]  有一樣的異念
[00:04:28.360 --> 00:04:31.760]  使我的喜樂可以滿足
[00:04:31.760 --> 00:04:32.460]  看到嗎
[00:04:32.460 --> 00:04:34.260]  保羅在這裏說
[00:04:34.260 --> 00:04:36.060]  所以我們就怎樣
[00:04:36.060 --> 00:04:38.660]  怎樣在基督裏有什麼眷戀
[00:04:38.660 --> 00:04:40.460]  有什麼安慰等等
[00:04:40.460 --> 00:04:41.760]  然後他說
[00:04:41.760 --> 00:04:44.260]  就叫我們異念相同
[00:04:44.260 --> 00:04:45.960]  愛心相同
[00:04:45.960 --> 00:04:46.960]  然後他就說
[00:04:46.960 --> 00:04:50.360]  這樣就使我的喜樂可以滿足
[00:04:50.360 --> 00:04:52.860]  保羅在這裏很清楚講出這個喜樂的原因
[00:04:52.860 --> 00:04:56.360]  就是見到教會能夠活出一種
[00:04:56.360 --> 00:04:59.460]  這個彼此同心
[00:04:59.460 --> 00:05:01.960]  能夠互爲肢體
[00:05:01.960 --> 00:05:04.960]  這種基督徒的生活
[00:05:04.960 --> 00:05:08.460]  他說他見到這個就是我們喜樂的原因
[00:05:08.460 --> 00:05:10.260]  也是保羅很重要的
[00:05:10.260 --> 00:05:12.460]  可以喜樂滿足的原因
[00:05:12.460 --> 00:05:15.460]  接下來我慢慢再試上這些經文
[00:05:15.460 --> 00:05:17.160]  第三節繼續讀
[00:05:17.160 --> 00:05:19.560]  凡事不可結黨
[00:05:19.560 --> 00:05:21.060]  不可貪圖
[00:05:21.060 --> 00:05:22.560]  虛浮的榮耀
[00:05:22.560 --> 00:05:24.960]  只要存心謙卑
[00:05:24.960 --> 00:05:27.860]  各人看別人比自己強
[00:05:27.860 --> 00:05:30.960]  各人不要單顧自己的事
[00:05:30.960 --> 00:05:33.360]  也要顧別人的事
[00:05:33.360 --> 00:05:38.360]  你們當以耶穌基督的心爲心
[00:05:38.360 --> 00:05:41.560]  他本有上帝的形象
[00:05:41.560 --> 00:05:45.960]  不以自己與上帝同等爲強奪的
[00:05:45.960 --> 00:05:47.660]  反倒虛己
[00:05:47.660 --> 00:05:50.160]  取了奴僕的形象
[00:05:50.160 --> 00:05:52.260]  成爲人的樣式
[00:05:52.260 --> 00:05:54.260]  既有人的樣子
[00:05:54.260 --> 00:05:56.060]  就自己卑微
[00:05:56.060 --> 00:05:57.760]  存心信服
[00:05:57.760 --> 00:05:59.360]  以至於死
[00:05:59.360 --> 00:06:03.060]  且死在十字架上
[00:06:03.060 --> 00:06:04.360]  所以
[00:06:04.360 --> 00:06:08.160]  上帝將他升爲至高
[00:06:08.160 --> 00:06:12.960]  又致給他那超乎萬名之上的名
[00:06:12.960 --> 00:06:15.660]  叫一切在天上的
[00:06:15.660 --> 00:06:16.760]  地上的
[00:06:16.760 --> 00:06:18.560]  和地底下的
[00:06:18.560 --> 00:06:20.260]  因耶穌的名
[00:06:20.260 --> 00:06:21.860]  無不屈膝
[00:06:21.860 --> 00:06:25.760]  無不口稱耶穌基督爲主
[00:06:25.760 --> 00:06:26.960]  我們做一個祈禱
[00:06:26.960 --> 00:06:29.560]  要歸於
[00:06:29.560 --> 00:06:30.460]  我們做一個祈禱
[00:06:30.460 --> 00:06:32.860]  請大家同心同意
[00:06:32.860 --> 00:06:34.760]  天父我們這些很熟悉的經文
[00:06:34.760 --> 00:06:38.860]  但是禰做一次的活現在我們心中
[00:06:38.860 --> 00:06:41.160]  叫我們不單止去明白
[00:06:41.160 --> 00:06:42.160]  認識
[00:06:42.160 --> 00:06:43.860]  而且去實踐
[00:06:43.860 --> 00:06:46.160]  使我們基督徒的生命
[00:06:46.160 --> 00:06:49.560]  能夠活出這些真正的
[00:06:49.560 --> 00:06:50.960]  你所喜悅
[00:06:50.960 --> 00:06:53.860]  你捍衛美善的果子
[00:06:53.860 --> 00:06:56.660]  我們教會能夠可以
[00:06:56.660 --> 00:06:58.260]  去活出這種
[00:06:58.260 --> 00:07:01.360]  好像菲律賓書信所形容的
[00:07:01.360 --> 00:07:03.260]  這種教會的生活
[00:07:03.260 --> 00:07:06.260]  最後願意禰親自幫助我們
[00:07:06.260 --> 00:07:07.960]  禰的聖靈在我們心裏面
[00:07:07.960 --> 00:07:09.460]  向我們說話
[00:07:09.460 --> 00:07:12.260]  叫我們來到願意的
[00:07:12.260 --> 00:07:13.860]  將這些經文
[00:07:13.860 --> 00:07:15.060]  將這些真理
[00:07:15.060 --> 00:07:16.560]  化成我們的生命
[00:07:16.560 --> 00:07:18.460]  我們祈禱奉耶穌基督的名
[00:07:18.460 --> 00:07:21.360]  阿們
[00:07:21.360 --> 00:07:23.160]  保羅在這裏
[00:07:23.160 --> 00:07:27.060]  講到他喜樂的原因
[00:07:27.060 --> 00:07:30.360]  第一個就是體會到這種追求
[00:07:30.360 --> 00:07:31.760]  什麼追求呢
[00:07:31.760 --> 00:07:35.960]  就是基督徒能夠從個別
[00:07:35.960 --> 00:07:37.860]  我們每一個人都是個別的
[00:07:37.860 --> 00:07:39.660]  我們個別信主
[00:07:39.660 --> 00:07:42.060]  個別跟隨主
[00:07:42.060 --> 00:07:44.860]  個別做基督徒
[00:07:44.860 --> 00:07:47.060]  個別生活
[00:07:47.060 --> 00:07:48.260]  但是他說
[00:07:48.260 --> 00:07:50.760]  從個別的基督徒的生活
[00:07:50.760 --> 00:07:52.160]  我們與主的關係
[00:07:52.160 --> 00:07:54.260]  去擴展到進一步
[00:07:54.260 --> 00:07:56.860]  進到肢體的觀念
[00:07:56.860 --> 00:07:58.260]  在第一第二節
[00:07:58.260 --> 00:08:03.560]  就是這個教導
[00:08:03.560 --> 00:08:06.060]  就是這個可以說是精髓
[00:08:06.060 --> 00:08:07.760]  第一第二節我們再讀一次
[00:08:07.760 --> 00:08:09.060]  請大家讀一下
[00:08:09.060 --> 00:08:11.360]  所以在基督裏
[00:08:11.360 --> 00:08:13.460]  若有什麼勸勉
[00:08:13.460 --> 00:08:16.260]  愛心有什麼安慰
[00:08:16.260 --> 00:08:18.660]  聖靈有什麼交通
[00:08:18.660 --> 00:08:21.960]  心中有什麼慈悲憐憫
[00:08:21.960 --> 00:08:24.560]  你們就要意念相同
[00:08:24.560 --> 00:08:26.160]  愛心相同
[00:08:26.160 --> 00:08:28.060]  有一樣的心思
[00:08:28.060 --> 00:08:30.060]  有一樣的意念
[00:08:30.060 --> 00:08:34.060]  使我的喜樂可以滿足
[00:08:34.060 --> 00:08:35.160]  你留意第一節
[00:08:35.160 --> 00:08:38.960]  普羅就比較講個別信徒
[00:08:38.960 --> 00:08:41.360]  他說所以在基督裏
[00:08:41.360 --> 00:08:43.360]  若有什麼勸勉
[00:08:43.360 --> 00:08:45.060]  愛心有什麼安慰
[00:08:45.060 --> 00:08:46.360]  聖靈有什麼交通
[00:08:46.360 --> 00:08:48.160]  心中有什麼慈悲憐憫
[00:08:48.160 --> 00:08:49.660]  這個是指每一個人
[00:08:49.660 --> 00:08:53.260]  可以在我們屬靈的生命裏
[00:08:53.260 --> 00:08:54.960]  在我們的心靈裏
[00:08:54.960 --> 00:08:57.060]  在我們基督耶穌的生命
[00:08:57.060 --> 00:08:58.160]  在基督裏
[00:08:58.160 --> 00:08:59.860]  信了耶穌之後
[00:08:59.860 --> 00:09:02.560]  正常的基督徒一定有這個經驗
[00:09:02.560 --> 00:09:03.460]  一定有
[00:09:03.460 --> 00:09:05.060]  如果沒有就不太正常
[00:09:05.060 --> 00:09:06.560]  或者未清楚信主
[00:09:06.560 --> 00:09:08.260]  因爲我們一定會感受到
[00:09:08.260 --> 00:09:10.060]  從神而來的勸勉
[00:09:10.060 --> 00:09:10.860]  有沒有?
[00:09:10.860 --> 00:09:13.160]  有沒有從神而來給我們的勸勉?
[00:09:13.160 --> 00:09:14.760]  有沒有?
[00:09:14.760 --> 00:09:17.360]  這麼少人說有的
[00:09:17.360 --> 00:09:20.660]  好像很多都不太正常
[00:09:20.660 --> 00:09:23.160]  正常的基督徒一定會感受到
[00:09:23.160 --> 00:09:24.160]  神給我們的勸勉
[00:09:24.160 --> 00:09:28.760]  無論透過我們自己讀經、祈禱
[00:09:28.760 --> 00:09:30.160]  我們回來聽道
[00:09:30.160 --> 00:09:33.460]  或者聽一些資訊、默想
[00:09:33.460 --> 00:09:35.060]  同神交通
[00:09:35.060 --> 00:09:37.560]  一定我們時常會經歷到
[00:09:37.560 --> 00:09:39.760]  聖靈的勸勉
[00:09:39.760 --> 00:09:41.960]  這裏就說到encouragement
[00:09:41.960 --> 00:09:45.660]  就是聖上透過很多方面
[00:09:45.660 --> 00:09:47.060]  來encourage我們
[00:09:47.060 --> 00:09:48.560]  或者提醒我們
[00:09:48.560 --> 00:09:51.360]  鼓勵我們來做應該做的事
[00:09:51.360 --> 00:09:54.860]  應該是基督徒追求的
[00:09:54.860 --> 00:09:59.260]  一些屬靈生命的美德
[00:09:59.260 --> 00:10:01.460]  我們看到正常的基督徒
[00:10:01.460 --> 00:10:04.360]  一定會經歷到神給我們的安慰
[00:10:04.360 --> 00:10:07.760]  很多時候我們讀經、祈禱
[00:10:07.760 --> 00:10:10.560]  我們去默想
[00:10:10.560 --> 00:10:12.660]  我們去聽道
[00:10:12.660 --> 00:10:14.460]  我們去聚會
[00:10:14.460 --> 00:10:17.660]  有沒有經歷到神給我們的安慰?
[00:10:17.660 --> 00:10:18.760]  有沒有?
[00:10:18.760 --> 00:10:20.060]  有
[00:10:20.060 --> 00:10:22.560]  究竟都不算很多任務
[00:10:22.560 --> 00:10:26.260]  很多都不是很正常
[00:10:26.260 --> 00:10:28.560]  正常基督徒一定會有經歷到
[00:10:28.560 --> 00:10:30.560]  神給我們的安慰
[00:10:30.560 --> 00:10:32.860]  或多或少
[00:10:32.860 --> 00:10:34.560]  這些都是出於什麼呢?
[00:10:34.560 --> 00:10:37.160]  是聖靈的交通
[00:10:37.160 --> 00:10:39.960]  聖靈和我們的團契
[00:10:39.960 --> 00:10:42.660]  其實這個交通
[00:10:42.660 --> 00:10:44.560]  原文是colonial
[00:10:44.560 --> 00:10:46.660]  它是和我們的契合
[00:10:46.660 --> 00:10:48.460]  一個生命的連結
[00:10:48.460 --> 00:10:50.060]  我們信了主
[00:10:50.060 --> 00:10:51.760]  不只是一個頭腦的知識
[00:10:51.760 --> 00:10:55.460]  不只是一個信仰的規範
[00:10:55.460 --> 00:10:57.960]  是一種生命和主的連結
[00:10:57.960 --> 00:11:00.060]  所以這是最重要的
[00:11:00.060 --> 00:11:03.360]  正常的基督徒就有與主生命的連結
[00:11:03.360 --> 00:11:05.260]  我們就連結於祂
[00:11:05.260 --> 00:11:07.860]  會得到聖靈給我們的交通
[00:11:07.860 --> 00:11:09.160]  祂會提醒我們
[00:11:09.160 --> 00:11:10.960]  會安慰我們
[00:11:10.960 --> 00:11:12.960]  這就是聖靈的工作
[00:11:12.960 --> 00:11:13.860]  很重要
[00:11:13.860 --> 00:11:18.660]  在中文翻譯聖靈
[00:11:18.660 --> 00:11:21.560]  在洋文講到保衛師
[00:11:21.560 --> 00:11:23.560]  中文有個翻譯叫
[00:11:23.560 --> 00:11:25.060]  分衛師
[00:11:25.060 --> 00:11:27.360]  這個翻譯我覺得最好
[00:11:27.360 --> 00:11:28.960]  這個分衛師可以
[00:11:28.960 --> 00:11:31.160]  中文字號叫分勉
[00:11:31.160 --> 00:11:32.960]  或者勸勉
[00:11:32.960 --> 00:11:34.560]  或者鼓勵分
[00:11:34.560 --> 00:11:35.660]  分道
[00:11:35.660 --> 00:11:37.360]  一個就是安慰
[00:11:37.360 --> 00:11:38.860]  Counselor
[00:11:38.860 --> 00:11:41.960]  這個原文都有這兩個意思
[00:11:41.960 --> 00:11:43.960]  有些翻譯叫Advocate
[00:11:43.960 --> 00:11:45.960]  有些翻譯叫Counselor
[00:11:45.960 --> 00:11:51.460]  這個勸慰就是聖靈很重要的工作
[00:11:51.460 --> 00:11:53.060]  聖靈很多時候就要
[00:11:53.060 --> 00:11:55.660]  鼓勵我們走合神心意的道路
[00:11:55.660 --> 00:11:58.460]  有時光照、扎柄
[00:11:58.460 --> 00:11:59.960]  勸勉我們
[00:11:59.960 --> 00:12:03.160]  使我們得到鼓勵要悔改
[00:12:03.160 --> 00:12:05.360]  要走神喜歡的道路
[00:12:05.360 --> 00:12:06.660]  這是聖靈的工作
[00:12:06.660 --> 00:12:08.360]  聖靈很多時候安慰我們
[00:12:08.360 --> 00:12:10.560]  安慰我們使我們能夠得到
[00:12:10.560 --> 00:12:12.660]  在憂傷當中得到安慰
[00:12:12.660 --> 00:12:14.960]  在灰心裏面得到鼓勵
[00:12:14.960 --> 00:12:16.860]  聖靈很多時候都有這種
[00:12:16.860 --> 00:12:17.760]  Comforting
[00:12:17.760 --> 00:12:18.960]  安慰我們
[00:12:18.960 --> 00:12:19.960]  所以我們看到
[00:12:19.960 --> 00:12:21.760]  這裏是聖靈的交通
[00:12:21.760 --> 00:12:24.460]  我們自然心裏面就充滿着
[00:12:24.460 --> 00:12:25.960]  這些愛
[00:12:25.960 --> 00:12:27.560]  有慈悲、憐憫
[00:12:27.560 --> 00:12:28.560]  我們會想到
[00:12:28.560 --> 00:12:29.460]  神那麼愛我們
[00:12:29.460 --> 00:12:31.860]  我們如何去活出這份愛
[00:12:31.860 --> 00:12:33.660]  去愛其他的人呢
[00:12:33.660 --> 00:12:35.360]  所以進一步
[00:12:35.360 --> 00:12:37.960]  所以由第一節到第二節
[00:12:37.960 --> 00:12:41.760]  我覺得這是一個進步
[00:12:41.760 --> 00:12:42.960]  因爲他接着說
[00:12:42.960 --> 00:12:44.560]  里門是一個衆數
[00:12:44.560 --> 00:12:47.360]  里門就要意念相同
[00:12:47.360 --> 00:12:48.460]  愛心相同
[00:12:48.460 --> 00:12:49.660]  有一樣的心思
[00:12:49.660 --> 00:12:51.060]  有一樣的意念
[00:12:51.060 --> 00:12:52.460]  然後保羅看見
[00:12:52.460 --> 00:12:54.660]  他就說這種就是神所喜歡的
[00:12:54.660 --> 00:12:57.260]  我看到就滿心歡樂
[00:12:57.260 --> 00:12:59.760]  我的喜樂就滿足了
[00:12:59.760 --> 00:13:02.360]  如果保羅也滿心歡樂
[00:13:02.360 --> 00:13:05.160]  我相信神一定更加歡樂
[00:13:05.160 --> 00:13:07.060]  如果上帝也很歡樂的話
[00:13:07.060 --> 00:13:09.360]  我們信徒能夠走出這些真理
[00:13:09.360 --> 00:13:10.460]  活出這些見證
[00:13:10.460 --> 00:13:11.260]  教會的生活
[00:13:11.260 --> 00:13:12.060]  肢體的生活
[00:13:12.060 --> 00:13:14.760]  一定是充滿着歡樂
[00:13:14.760 --> 00:13:17.360]  當然那種歡樂是要學習的
[00:13:17.360 --> 00:13:19.860]  一會兒我們再說
[00:13:19.860 --> 00:13:23.460]  這個就從個別
[00:13:23.460 --> 00:13:25.260]  基督徒是個別信主的
[00:13:25.260 --> 00:13:25.860]  我再說
[00:13:25.860 --> 00:13:27.960]  個別跟隨主的
[00:13:27.960 --> 00:13:29.460]  沒有人可以代替你
[00:13:29.460 --> 00:13:30.360]  不可以說
[00:13:30.360 --> 00:13:33.360]  我叫我兒子回教會
[00:13:33.360 --> 00:13:34.360]  那我不回
[00:13:34.360 --> 00:13:35.860]  叫我老婆祈禱
[00:13:35.860 --> 00:13:36.860]  那我不祈
[00:13:36.860 --> 00:13:40.760]  叫我丈夫去侍奉
[00:13:40.760 --> 00:13:41.760]  那我不侍奉
[00:13:41.760 --> 00:13:42.660]  不可以的
[00:13:42.660 --> 00:13:43.560]  你一定要
[00:13:43.560 --> 00:13:45.060]  不是靠你誰
[00:13:45.060 --> 00:13:45.960]  不是靠你爸爸
[00:13:45.960 --> 00:13:46.760]  不是靠你兒子
[00:13:46.760 --> 00:13:47.860]  不是靠你媽媽
[00:13:47.860 --> 00:13:49.460]  不是靠你的配偶
[00:13:49.460 --> 00:13:51.760]  是你自己的
[00:13:51.760 --> 00:13:55.260]  將來我們每一個人都要面對上帝
[00:13:55.260 --> 00:13:58.060]  每一個人都要在神面前
[00:13:58.060 --> 00:14:00.660]  所以這個是基本的
[00:14:00.660 --> 00:14:03.060]  這個就是我們平時與主的交通
[00:14:03.060 --> 00:14:04.560]  靈脩、默想
[00:14:04.560 --> 00:14:06.060]  沒有人可以代替你的
[00:14:06.060 --> 00:14:07.360]  是很重要的
[00:14:07.360 --> 00:14:08.660]  如果你沒有建立到
[00:14:08.660 --> 00:14:11.860]  與主的靈交
[00:14:11.860 --> 00:14:17.260]  你就不可以做一個正常的基督徒
[00:14:17.260 --> 00:14:18.860]  但是
[00:14:18.860 --> 00:14:21.260]  神要我們操練很多東西
[00:14:21.260 --> 00:14:22.960]  我們默想、祈禱
[00:14:22.960 --> 00:14:24.360]  得到聖靈的安慰
[00:14:24.360 --> 00:14:25.660]  心中有慈悲憐憫
[00:14:25.660 --> 00:14:27.060]  要活出來
[00:14:27.060 --> 00:14:29.760]  活出來就是從個別的關係
[00:14:29.760 --> 00:14:31.760]  進到肢體的關係
[00:14:31.760 --> 00:14:33.460]  所以基督徒不可以躲在家裏
[00:14:33.460 --> 00:14:34.860]  做基督徒
[00:14:34.860 --> 00:14:38.660]  不可以走去曠野
[00:14:38.660 --> 00:14:40.760]  自己一個人過教會生活
[00:14:40.760 --> 00:14:41.760]  不可以
[00:14:41.760 --> 00:14:44.460]  不可以在家裏看電視崇拜
[00:14:44.460 --> 00:14:45.860]  當然有些情況沒辦法
[00:14:45.860 --> 00:14:47.960]  有時需要沒辦法
[00:14:47.960 --> 00:14:49.960]  病或者不能動
[00:14:49.960 --> 00:14:53.260]  或者那段時間不能出街
[00:14:53.260 --> 00:14:57.060]  我們可能需要暫時緩衝一下
[00:14:57.060 --> 00:14:59.660]  但是我們必須要有教會的生活
[00:14:59.660 --> 00:15:01.560]  有肢體的生活
[00:15:01.560 --> 00:15:03.060]  所以如果我們當中
[00:15:03.060 --> 00:15:09.360]  還沒有團契、小組的生活
[00:15:09.360 --> 00:15:10.760]  你一定要參加一個
[00:15:10.760 --> 00:15:13.060]  查經小組、分享小組
[00:15:13.060 --> 00:15:15.260]  這些團契小組
[00:15:15.260 --> 00:15:18.660]  因爲我們很多的屬靈的操練
[00:15:18.660 --> 00:15:21.360]  和我們和主相交的生活
[00:15:21.360 --> 00:15:22.460]  活出來的時候
[00:15:22.460 --> 00:15:24.560]  一定要需要這些
[00:15:24.560 --> 00:15:26.160]  否則沒辦法
[00:15:26.160 --> 00:15:30.560]  能夠真正得到那份
[00:15:30.560 --> 00:15:34.760]  肢體而來的喜樂
[00:15:34.760 --> 00:15:37.960]  或者肢體而來的基督徒生活
[00:15:37.960 --> 00:15:39.960]  保祿在這裏說出
[00:15:39.960 --> 00:15:42.960]  你使我的喜樂滿足
[00:15:42.960 --> 00:15:45.060]  滿足的意思是complete
[00:15:45.060 --> 00:15:47.760]  見到弟兄姊妹成長
[00:15:47.760 --> 00:15:48.860]  第一章他說到
[00:15:48.860 --> 00:15:51.260]  第一章他見到個別的肢體成長
[00:15:51.260 --> 00:15:52.760]  他很喜樂
[00:15:52.760 --> 00:15:55.860]  但是他說使我的喜樂complete
[00:15:55.860 --> 00:15:58.160]  就是完整
[00:15:58.160 --> 00:16:00.860]  不單止個別的信徒成長
[00:16:00.860 --> 00:16:04.160]  而是能夠活出一種肢體的生活
[00:16:04.160 --> 00:16:06.560]  所以這是很寶貴的
[00:16:06.560 --> 00:16:12.060]  神給我們的這種教會肢體的生活
[00:16:12.060 --> 00:16:16.860]  其實我們中文翻譯爲團契
[00:16:16.860 --> 00:16:19.260]  或者團契小組
[00:16:19.260 --> 00:16:21.060]  它原本的意思是什麼呢?
[00:16:21.060 --> 00:16:23.860]  原本的意思也是colonial這個字
[00:16:23.860 --> 00:16:26.260]  所以我們英文堂有一個小組
[00:16:26.260 --> 00:16:28.260]  他們用這個字做他們的團契名
[00:16:28.260 --> 00:16:29.460]  colonial
[00:16:29.460 --> 00:16:31.860]  其實每一個團契小組
[00:16:31.860 --> 00:16:33.960]  都不是叫這樣的名稱
[00:16:33.960 --> 00:16:35.860]  應該有這個本質
[00:16:35.860 --> 00:16:38.460]  就好像和神一樣交通
[00:16:38.460 --> 00:16:41.560]  我們就用在神裏邊這種關係
[00:16:41.560 --> 00:16:44.360]  和我們的肢體交通
[00:16:44.360 --> 00:16:45.860]  所以真正的團契
[00:16:45.860 --> 00:16:49.260]  不是好像一種社交生活
[00:16:49.260 --> 00:16:51.860]  大家回來喫喫喝喝聊聊天
[00:16:51.860 --> 00:16:53.160]  就完了
[00:16:53.160 --> 00:16:54.860]  我不是說這些不好
[00:16:54.860 --> 00:16:57.860]  你必須要進入到大家
[00:16:57.860 --> 00:16:59.860]  有性靈的那種
[00:16:59.860 --> 00:17:02.360]  剛纔我們說到有眷戀
[00:17:02.360 --> 00:17:03.860]  有安慰
[00:17:03.860 --> 00:17:05.860]  如果我們的團契小組
[00:17:05.860 --> 00:17:08.860]  能夠在性靈裏面
[00:17:08.860 --> 00:17:11.460]  有性靈這些工作
[00:17:11.460 --> 00:17:13.560]  就是說我們能夠有彼此的眷戀
[00:17:13.560 --> 00:17:14.660]  提倡
[00:17:14.660 --> 00:17:17.360]  和我們有彼此的安慰
