
[00:00:00.000 --> 00:00:02.000]  我記一位神學院的同學
[00:01:26.000 --> 00:01:27.000]  所以就要安納
[00:01:27.000 --> 00:01:28.000]  有些人又覺得
[00:01:28.000 --> 00:01:29.000]  有了牧師在我頭上
[00:01:29.000 --> 00:01:30.000]  高高在上
[00:01:30.000 --> 00:01:32.000]  每樣都要聽他的話
[00:01:32.000 --> 00:01:34.000]  真的很不容易
[00:01:34.000 --> 00:01:35.000]  如果有了牧師
[00:01:35.000 --> 00:01:36.000]  如果牧師好的話
[00:01:36.000 --> 00:01:39.000]  教會就能夠有好的發展
[00:01:39.000 --> 00:01:41.000]  但如果牧師不太好的話
[00:01:41.000 --> 00:01:43.000]  這樣大家就受罪了
[00:01:43.000 --> 00:01:45.000]  個個都不敢出聲
[00:01:45.000 --> 00:01:46.000]  有人認為
[00:01:46.000 --> 00:01:48.000]  教會沒有牧師的時候都可以
[00:01:48.000 --> 00:01:50.000]  為什麼還要有牧師呢
[00:01:50.000 --> 00:01:52.000]  到底升職是什麼呢
[00:01:52.000 --> 00:01:54.000]  為什麼教會要有牧者呢
[00:01:54.000 --> 00:01:56.000]  而安納又是什麼意思呢
[00:01:56.000 --> 00:01:57.000]  由今次開始
[00:01:57.000 --> 00:02:00.000]  我會有三次主題的講道
[00:02:00.000 --> 00:02:01.000]  跟大家講道
[00:02:01.000 --> 00:02:03.000]  關於聖職的教導
[00:02:03.000 --> 00:02:04.000]  今天會第一講
[00:02:04.000 --> 00:02:05.000]  題目是
[00:02:05.000 --> 00:02:06.000]  聖職系列的一
[00:02:06.000 --> 00:02:08.000]  神的選照和確認
[00:02:08.000 --> 00:02:10.000]  另外兩個題目將會是
[00:02:10.000 --> 00:02:11.000]  聖職系列的二
[00:02:11.000 --> 00:02:13.000]  牧師的職份和資格
[00:02:13.000 --> 00:02:15.000]  第三個系列就是
[00:02:15.000 --> 00:02:17.000]  第三就是聖職系列的三
[00:02:17.000 --> 00:02:20.000]  聖職的侍奉和女性的侍奉
[00:02:20.000 --> 00:02:25.000]  讓我們先在神面前有低頭的禱告
[00:02:25.000 --> 00:02:27.000]  主求你在我們當中
[00:02:27.000 --> 00:02:29.000]  你親自的教導我們
[00:02:29.000 --> 00:02:30.000]  我們感謝你
[00:02:30.000 --> 00:02:31.000]  因為在教會當中
[00:02:31.000 --> 00:02:34.000]  你選照人來侍奉你
[00:02:34.000 --> 00:02:36.000]  你確立人成為教會的領袖
[00:02:36.000 --> 00:02:39.000]  你要去同宮建立教會
[00:02:39.000 --> 00:02:40.000]  求你在教會當中
[00:02:40.000 --> 00:02:41.000]  聖靈教導我們
[00:02:41.000 --> 00:02:43.000]  讓我們明白真理
[00:02:43.000 --> 00:02:45.000]  也讓我們和教會裏面
[00:02:45.000 --> 00:02:46.000]  神所選立的人
[00:02:46.000 --> 00:02:49.000]  一同努力侍奉榮耀主的名
[00:02:49.000 --> 00:02:50.000]  你親自的臨在我們當中
[00:02:50.000 --> 00:02:52.000]  奉耶穌基督名求
[00:02:52.000 --> 00:02:53.000]  阿們
[00:03:20.000 --> 00:03:21.000]  不過神創造人
[00:03:21.000 --> 00:03:23.000]  有一個很重要的心意
[00:03:23.000 --> 00:03:25.000]  就是要讓人和他在一起
[00:03:25.000 --> 00:03:27.000]  讓人和他同宮
[00:03:27.000 --> 00:03:29.000]  讓人成為他的夥伴
[00:03:29.000 --> 00:03:31.000]  當人被造之後
[00:03:31.000 --> 00:03:35.000]  神讓人參與了神的管理萬物當中
[00:03:35.000 --> 00:03:36.000]  神祝福人
[00:03:36.000 --> 00:03:37.000]  告訴人知道
[00:03:37.000 --> 00:03:39.000]  要將萬物交託人
[00:03:39.000 --> 00:03:40.000]  讓人來管理
[00:03:40.000 --> 00:03:42.000]  當人犯罪之後
[00:03:42.000 --> 00:03:44.000]  神設立了救恩
[00:03:44.000 --> 00:03:45.000]  至於耶穌基督的死
[00:03:45.000 --> 00:03:47.000]  死到凡是願意相信
[00:03:47.000 --> 00:03:50.000]  接受的人都得著拯救
[00:03:50.000 --> 00:03:52.000]  不過這個究竟是傳遞的過程裏面
[00:03:52.000 --> 00:03:55.000]  在教會建立的過程裏面
[00:03:55.000 --> 00:03:57.000]  神仍然與人同宮
[00:03:57.000 --> 00:03:59.000]  讓人參與其中
[00:03:59.000 --> 00:04:00.000]  所以當我們的弟兄姊妹
[00:04:00.000 --> 00:04:02.000]  每次出去傳福音的時候
[00:04:02.000 --> 00:04:04.000]  是神的靈和我們同在
[00:04:04.000 --> 00:04:05.000]  是神的靈感動人
[00:04:05.000 --> 00:04:07.000]  帶領人來歸主
[00:04:07.000 --> 00:04:09.000]  我們只是很簡單地
[00:04:09.000 --> 00:04:12.000]  將福音的訊息告訴人而已
[00:04:12.000 --> 00:04:13.000]  所以我們看見
[00:04:13.000 --> 00:04:14.000]  在整個教會的建立裏面
[00:04:14.000 --> 00:04:16.000]  神依然與人同宮
[00:04:16.000 --> 00:04:17.000]  神在教會當中
[00:04:17.000 --> 00:04:19.000]  選照人成為教會的領袖
[00:04:19.000 --> 00:04:20.000]  屬靈的領袖
[00:04:20.000 --> 00:04:22.000]  透過屬靈的領袖
[00:04:22.000 --> 00:04:23.000]  去建立信徒
[00:04:23.000 --> 00:04:25.000]  讓信徒在不同的位置上
[00:04:25.000 --> 00:04:27.000]  發揮自己的恩賜
[00:04:27.000 --> 00:04:28.000]  國安幹職
[00:04:28.000 --> 00:04:29.000]  建立教會
[00:04:29.000 --> 00:04:31.000]  正如我們剛才所讀
[00:04:31.000 --> 00:04:32.000]  以弗所書四章
[00:04:32.000 --> 00:04:33.000]  十一到十二字那一書
[00:04:33.000 --> 00:04:34.000]  使徒保羅這樣教導
[00:04:34.000 --> 00:04:35.000]  以弗所的教會
[00:04:35.000 --> 00:04:36.000]  告訴他們知道
[00:04:36.000 --> 00:04:37.000]  神所選擇的
[00:04:37.000 --> 00:04:38.000]  神所賜的
[00:04:38.000 --> 00:04:39.000]  有使徒
[00:04:39.000 --> 00:04:40.000]  有先知
[00:04:40.000 --> 00:04:41.000]  有傳福音的
[00:04:41.000 --> 00:04:42.000]  有牧師和教師
[00:04:42.000 --> 00:04:44.000]  為了要裝備信徒
[00:04:44.000 --> 00:04:46.000]  承擔聖功
[00:04:46.000 --> 00:04:48.000]  建立基督的身體
[00:04:48.000 --> 00:04:50.000]  因此教會的領袖
[00:04:50.000 --> 00:04:51.000]  在教會的建立
[00:04:51.000 --> 00:04:52.000]  和發展的過程裏面
[00:04:52.000 --> 00:04:54.000]  是相當之重要的
[00:04:54.000 --> 00:04:56.000]  神一直都重視領袖
[00:04:56.000 --> 00:04:58.000]  神一直都選照領袖
[00:04:58.000 --> 00:05:01.000]  去與他同宮建立教會
[00:05:01.000 --> 00:05:02.000]  在舊約聖經裏面
[00:05:02.000 --> 00:05:03.000]  我們看見
[00:05:03.000 --> 00:05:04.000]  神選照摩西
[00:05:04.000 --> 00:05:05.000]  透過摩西
[00:05:05.000 --> 00:05:07.000]  去帶領百姓出埃及
[00:05:07.000 --> 00:05:09.000]  建立神的國度
[00:05:09.000 --> 00:05:10.000]  我們看見
[00:05:10.000 --> 00:05:12.000]  神呼召不同的先知
[00:05:12.000 --> 00:05:14.000]  在他的百姓離開神的時候
[00:05:14.000 --> 00:05:16.000]  透過先知去呼喚他們
[00:05:16.000 --> 00:05:17.000]  歸回神的那處
[00:05:17.000 --> 00:05:20.000]  透過先知重建神的兒女
[00:05:20.000 --> 00:05:22.000]  在《埃及記》第三章提到
[00:05:22.000 --> 00:05:25.000]  神在西乃的曠野那處
[00:05:25.000 --> 00:05:27.000]  在火燒的荊棘叢裏面
[00:05:27.000 --> 00:05:28.000]  呼召摩西
[00:05:28.000 --> 00:05:29.000]  告訴摩西
[00:05:29.000 --> 00:05:31.000]  神祝福他
[00:05:31.000 --> 00:05:32.000]  要去到埃及那處
[00:05:32.000 --> 00:05:34.000]  向法老講說話
[00:05:34.000 --> 00:05:35.000]  要帶領著
[00:05:35.000 --> 00:05:37.000]  讓法老釋放他的百姓
[00:05:37.000 --> 00:05:38.000]  去指紋
[00:05:38.000 --> 00:05:39.000]  帶領他指紋
[00:05:39.000 --> 00:05:40.000]  去到曠野那處
[00:05:40.000 --> 00:05:41.000]  去敬拜神
[00:05:42.000 --> 00:05:43.000]  對神來說
[00:05:43.000 --> 00:05:44.000]  不用摩西
[00:05:44.000 --> 00:05:46.000]  神都可以成就很多大事
[00:05:46.000 --> 00:05:49.000]  神可以透過天使
[00:05:49.000 --> 00:05:52.000]  神都可以親自帶領百姓出埃及
[00:05:52.000 --> 00:05:53.000]  並且可以這樣說
[00:05:53.000 --> 00:05:56.000]  在法老面前所行的所有神蹟
[00:05:56.000 --> 00:05:58.000]  其實基本上都不是摩西行的
[00:05:58.000 --> 00:06:01.000]  是神透過摩西來所作
[00:06:01.000 --> 00:06:03.000]  摩西沒有任何功勞
[00:06:03.000 --> 00:06:04.000]  摩西可以說
[00:06:04.000 --> 00:06:07.000]  只是神手中的一個工具而已
[00:06:07.000 --> 00:06:10.000]  不過神樂意選召人和他同工
[00:06:10.000 --> 00:06:12.000]  並且讓這些人在神的工作中
[00:06:12.000 --> 00:06:13.000]  得到榮耀
[00:06:13.000 --> 00:06:15.000]  所以聖經裏面讓我們看見
[00:06:15.000 --> 00:06:17.000]  摩西和神一起工作的時候
[00:06:17.000 --> 00:06:20.000]  摩西在神面前得到很大的榮耀
[00:06:20.000 --> 00:06:21.000]  聖經裏面提到
[00:06:21.000 --> 00:06:23.000]  當摩西與神親近
[00:06:23.000 --> 00:06:25.000]  認識神悅心的時候
[00:06:25.000 --> 00:06:26.000]  聖經又提到
[00:06:26.000 --> 00:06:28.000]  他見到神的榮光
[00:06:28.000 --> 00:06:31.000]  他的念想就反照出神的榮光
[00:06:31.000 --> 00:06:32.000]  在《伯來書》第三章裏
[00:06:32.000 --> 00:06:33.000]  更加稱讚摩西
[00:06:33.000 --> 00:06:35.000]  說他在神的全家裏
[00:06:35.000 --> 00:06:37.000]  誠言盡忠
[00:06:37.000 --> 00:06:39.000]  所以摩西被神選召
[00:06:39.000 --> 00:06:41.000]  其實是摩西最大的福氣
[00:06:41.000 --> 00:06:42.000]  他能夠在神面前
[00:06:42.000 --> 00:06:44.000]  成為神手中的僕人
[00:06:44.000 --> 00:06:46.000]  神手中的器皿
[00:06:46.000 --> 00:06:47.000]  除了摩西之外
[00:06:47.000 --> 00:06:49.000]  神也選召不同的領袖
[00:06:49.000 --> 00:06:51.000]  來建立神的國
[00:06:51.000 --> 00:06:52.000]  神的家
[00:06:52.000 --> 00:06:54.000]  在教育聖經裏面我們看見
[00:06:54.000 --> 00:06:56.000]  有不同的先知被選召
[00:06:56.000 --> 00:06:58.000]  好像耶利米先知
[00:06:58.000 --> 00:07:01.000]  當他在以色列亡國的時候
[00:07:01.000 --> 00:07:03.000]  神透過先知耶利米
[00:07:03.000 --> 00:07:04.000]  去祝福他
[00:07:04.000 --> 00:07:05.000]  告訴他
[00:07:05.000 --> 00:07:07.000]  當他還在媽媽的禱福裏面
[00:07:07.000 --> 00:07:08.000]  還未成形的時候
[00:07:08.000 --> 00:07:10.000]  神已經認識他
[00:07:10.000 --> 00:07:11.000]  神選召他
[00:07:11.000 --> 00:07:12.000]  分別他為聖
[00:07:12.000 --> 00:07:14.000]  要他成為列國的先知
[00:07:14.000 --> 00:07:16.000]  去告訴他的子民知道
[00:07:16.000 --> 00:07:18.000]  那班不肯聽神話的子民知道
[00:07:18.000 --> 00:07:20.000]  要讓這些子民知道
[00:07:20.000 --> 00:07:23.000]  神的心意是甚麼
[00:07:23.000 --> 00:07:24.000]  以色列先知
[00:07:24.000 --> 00:07:25.000]  在《以色列書》第二章
[00:07:25.000 --> 00:07:27.000]  一到三節那裏
[00:07:27.000 --> 00:07:29.000]  同樣神來呼召以色列
[00:07:29.000 --> 00:07:31.000]  在加巴拉河邊那裏
[00:07:31.000 --> 00:07:33.000]  神告訴以色列先知知道
[00:07:33.000 --> 00:07:34.000]  神呼召他
[00:07:34.000 --> 00:07:35.000]  要差遣他
[00:07:35.000 --> 00:07:37.000]  去到那班回憶的百姓當中
[00:07:37.000 --> 00:07:39.000]  他要告訴那班百姓知道
[00:07:39.000 --> 00:07:40.000]  神的訊息
[00:07:40.000 --> 00:07:42.000]  這個先知在百姓當中
[00:07:42.000 --> 00:07:44.000]  有一個很重要的責任
[00:07:44.000 --> 00:07:46.000]  這個責任就是要讓百姓知道
[00:07:46.000 --> 00:07:48.000]  在百姓當中有先知
[00:07:48.000 --> 00:07:50.000]  神要透過先知
[00:07:50.000 --> 00:07:52.000]  將神的話和訊息
[00:07:52.000 --> 00:07:53.000]  告訴當時的百姓聽
[00:07:53.000 --> 00:07:55.000]  無論他們聽還是不聽
[00:07:55.000 --> 00:07:57.000]  神透過先知
[00:07:57.000 --> 00:07:58.000]  來證明了
[00:07:58.000 --> 00:07:59.000]  神的確在他們當中
[00:07:59.000 --> 00:08:02.000]  並且神的確在教導他們真理
[00:08:02.000 --> 00:08:03.000]  除了舊約之外
[00:08:03.000 --> 00:08:04.000]  《西約聖經》裏面
[00:08:04.000 --> 00:08:05.000]  同樣記載著
[00:08:05.000 --> 00:08:07.000]  神選召不同的人
[00:08:07.000 --> 00:08:08.000]  去跟從他
[00:08:08.000 --> 00:08:10.000]  成為神手中的傭人
[00:08:10.000 --> 00:08:12.000]  福音書裏面提到
[00:08:12.000 --> 00:08:14.000]  耶穌基督在加利利海邊那裏
[00:08:14.000 --> 00:08:15.000]  呼召門徒
[00:08:15.000 --> 00:08:16.000]  叫他們放下一切
[00:08:16.000 --> 00:08:18.000]  來跟從主
[00:08:18.000 --> 00:08:20.000]  成為得人的漁夫
[00:08:20.000 --> 00:08:21.000]  史陀保羅
[00:08:21.000 --> 00:08:24.000]  當他面對阿基伯王的審問的時候
[00:08:24.000 --> 00:08:27.000]  他重提在大馬士革的路上
[00:08:27.000 --> 00:08:29.000]  神怎樣來呼召他
[00:08:29.000 --> 00:08:32.000]  在那裏當他遇到耶穌基督的時候
[00:08:32.000 --> 00:08:34.000]  他的整個生命被改變
[00:08:34.000 --> 00:08:35.000]  他才明白到
[00:08:35.000 --> 00:08:38.000]  過去他以為侍奉的那位神
[00:08:38.000 --> 00:08:39.000]  他努力做的事
[00:08:39.000 --> 00:08:41.000]  原來是錯誤的
[00:08:41.000 --> 00:08:43.000]  他知道神呼召他
[00:08:43.000 --> 00:08:45.000]  要成為外邦人的使徒
[00:08:45.000 --> 00:08:47.000]  於是乎因為這樣的緣故
[00:08:47.000 --> 00:08:49.000]  他將一生的來獻給神
[00:08:49.000 --> 00:08:50.000]  即使面對審判
[00:08:50.000 --> 00:08:52.000]  即使面對逼迫
[00:08:52.000 --> 00:08:54.000]  他都樂意回應神的呼召
[00:08:54.000 --> 00:08:56.000]  《聖經》裏面還有更多的技術
[00:08:56.000 --> 00:08:58.000]  我們沒有時間一一查看
[00:08:58.000 --> 00:09:00.000]  請節目可以自己從《聖經》裏面看到
[00:09:00.000 --> 00:09:03.000]  神不斷地呼召不同的人
[00:09:03.000 --> 00:09:05.000]  來侍奉他
[00:09:05.000 --> 00:09:07.000]  由以上我們所提及的人物裏面
[00:09:07.000 --> 00:09:08.000]  我們可以看見
[00:09:08.000 --> 00:09:11.000]  就是神是重視同人同工的
[00:09:11.000 --> 00:09:13.000]  神亦都不斷地一直這樣
[00:09:13.000 --> 00:09:15.000]  呼召人成為神的僕人
[00:09:15.000 --> 00:09:17.000]  成為侍奉他的人
[00:09:17.000 --> 00:09:20.000]  呼召對每一個侍奉神的人來說
[00:09:20.000 --> 00:09:23.000]  特別是那些今天全職侍奉神的人來說
[00:09:23.000 --> 00:09:25.000]  其實是一個很重要的明證
[00:09:25.000 --> 00:09:27.000]  只因為這樣的緣故
[00:09:27.000 --> 00:09:29.000]  教會一直都很重視
[00:09:29.000 --> 00:09:31.000]  那些成為全職侍奉神的人
[00:09:31.000 --> 00:09:34.000]  他有沒有一個很明確從神而來的呼召
[00:09:34.000 --> 00:09:35.000]  神學院一樣
[00:09:35.000 --> 00:09:37.000]  神學院有不同的學位
[00:09:37.000 --> 00:09:38.000]  有不同的課程
[00:09:38.000 --> 00:09:42.000]  有些課程是給那些普通的信徒可以參與
[00:09:42.000 --> 00:09:44.000]  在當中來修讀的
[00:09:44.000 --> 00:09:46.000]  但同樣一些課程
[00:09:46.000 --> 00:09:49.000]  是為那些被呼召來侍奉神的人而修讀的
[00:09:49.000 --> 00:09:51.000]  對於這些課程來說
[00:09:51.000 --> 00:09:53.000]  有一個很重要的修身標準
[00:09:53.000 --> 00:09:54.000]  就是入學的同學
[00:09:54.000 --> 00:09:56.000]  必須要很清楚知道
[00:09:56.000 --> 00:09:57.000]  他們是蒙召
[00:09:57.000 --> 00:09:59.000]  他們是被神呼召
[00:09:59.000 --> 00:10:01.000]  全時間來侍奉神
[00:10:01.000 --> 00:10:03.000]  呼召對一位侍奉者來說
[00:10:03.000 --> 00:10:05.000]  是一生的使命
[00:10:05.000 --> 00:10:07.000]  呼召對一個侍奉神的人來說
[00:10:07.000 --> 00:10:08.000]  他是為此而生
[00:10:08.000 --> 00:10:10.000]  也是為此而死的確具
[00:10:10.000 --> 00:10:13.000]  呼召對一個侍奉神的人來說
[00:10:13.000 --> 00:10:15.000]  是當他面對困難的時候
[00:10:15.000 --> 00:10:16.000]  仍然不氣餒
[00:10:16.000 --> 00:10:17.000]  不退縮
[00:10:17.000 --> 00:10:20.000]  有力的繼續向前走的重要動力
[00:10:20.000 --> 00:10:23.000]  我記得我在中五那年信主
[00:10:23.000 --> 00:10:25.000]  在信主之後沒多久
[00:10:25.000 --> 00:10:27.000]  學校團體就有一次聚會
[00:10:27.000 --> 00:10:31.000]  題目是講到近代中國的苦難
[00:10:31.000 --> 00:10:32.000]  當時我生病了
[00:10:32.000 --> 00:10:34.000]  所以沒有參與這個聚會
[00:10:34.000 --> 00:10:36.000]  沒有聽這個聚會
[00:10:36.000 --> 00:10:39.000]  不過有同學就將當日的錄音帶
[00:10:39.000 --> 00:10:40.000]  借給我
[00:10:40.000 --> 00:10:42.000]  讓我在家裏聆聽
[00:10:42.000 --> 00:10:44.000]  在家裏當我聽的時候
[00:10:44.000 --> 00:10:47.000]  我心裏深深地受到感動
[00:10:47.000 --> 00:10:49.000]  當我面對自己的國家
[00:10:49.000 --> 00:10:51.000]  自己的民族
[00:10:51.000 --> 00:10:53.000]  面對自己所深愛的同胞的時候
[00:10:53.000 --> 00:10:56.000]  心裏就想起斯圖波羅所講
[00:10:56.000 --> 00:10:57.000]  我為我弟兄
[00:10:57.000 --> 00:10:58.000]  我骨肉之親
[00:10:58.000 --> 00:11:01.000]  就是自己被咒詛與基督分離
[00:11:01.000 --> 00:11:02.000]  我也願意
[00:11:02.000 --> 00:11:03.000]  在那一刻
[00:11:03.000 --> 00:11:06.000]  心裏彷彿聽到神的呼召
[00:11:06.000 --> 00:11:08.000]  神根本跟我說
[00:11:08.000 --> 00:11:09.000]  我可以猜心誰
[00:11:09.000 --> 00:11:11.000]  誰肯為我去
[00:11:11.000 --> 00:11:13.000]  我仍然記得那個場景
[00:11:13.000 --> 00:11:17.000]  當時我跪在屋架床上層的樹上
[00:11:17.000 --> 00:11:18.000]  當時我睡在上層
[00:11:18.000 --> 00:11:20.000]  我跪在那樹上向神禱告
[00:11:20.000 --> 00:11:22.000]  我心裏回應神
[00:11:22.000 --> 00:11:23.000]  告訴神知道
[00:11:23.000 --> 00:11:24.000]  主有我在這裏
[00:11:24.000 --> 00:11:26.000]  請差遣我
[00:11:26.000 --> 00:11:27.000]  由那時開始
[00:11:27.000 --> 00:11:28.000]  我才知道神呼召我
[00:11:28.000 --> 00:11:30.000]  神選召我去侍奉祂
[00:11:30.000 --> 00:11:31.000]  也在那時開始
[00:11:31.000 --> 00:11:33.000]  我預備自己的生命
[00:11:33.000 --> 00:11:34.000]  有時候下班回到家
[00:11:34.000 --> 00:11:35.000]  馬上看聖經
[00:11:35.000 --> 00:11:36.000]  查考聖經
[00:11:36.000 --> 00:11:37.000]  閱讀不同的聖經
[00:11:37.000 --> 00:11:38.000]  背誦聖經
[00:11:38.000 --> 00:11:42.000]  準備自己踏上這條侍奉神的路
[00:11:42.000 --> 00:11:45.000]  或者因為對中國那份愛
[00:11:45.000 --> 00:11:48.000]  所以我對近代中國的教會史
[00:11:48.000 --> 00:11:49.000]  特別有興趣
[00:11:49.000 --> 00:11:50.000]  在神學裏面
[00:11:50.000 --> 00:11:52.000]  差不多所有這些科我都收了
[00:11:52.000 --> 00:11:53.000]  都聽了
[00:11:53.000 --> 00:11:55.000]  有時候我們都會開玩笑地說
[00:11:55.000 --> 00:11:57.000]  1931年9月18日
[00:11:57.000 --> 00:11:59.000]  中國發生了一件大事
[00:11:59.000 --> 00:12:01.000]  不知道你知不知道是甚麼事
[00:12:01.000 --> 00:12:03.000]  甚麼事
[00:12:03.000 --> 00:12:04.000]  不好知道
[00:12:04.000 --> 00:12:05.000]  現在的中國人
[00:12:05.000 --> 00:12:07.000]  不好知道發生甚麼事
[00:12:07.000 --> 00:12:09.000]  所以我們都不認自己是中國人
[00:12:09.000 --> 00:12:12.000]  1931年9月18日
[00:12:12.000 --> 00:12:14.000]  中國發生了一件大事
[00:12:14.000 --> 00:12:16.000]  就是有名的關東事件
[00:12:16.000 --> 00:12:19.000]  亦都稱為九一八事件
[00:12:19.000 --> 00:12:22.000]  當時日本入侵中國的東三省
[00:12:22.000 --> 00:12:25.000]  上一代的人可能還熟悉一首歌
[00:12:25.000 --> 00:12:27.000]  叫做松花江上
[00:12:27.000 --> 00:12:30.000]  這首歌是一首當時抗日的歌
[00:12:30.000 --> 00:12:31.000]  開始的時候說到
[00:12:31.000 --> 00:12:34.000]  我家在東北的松花江上
[00:12:34.000 --> 00:12:37.000]  那時候有高粱大豆小麥
[00:12:37.000 --> 00:12:39.000]  然後到差不多的時候
[00:12:39.000 --> 00:12:40.000]  其中一句是這樣唱的
[00:12:40.000 --> 00:12:44.000]  朝以八朝以八
[00:12:44.000 --> 00:12:45.000]  就是從那個悲慘的時候
[00:12:45.000 --> 00:12:47.000]  我脫離了我的家鄉
[00:12:47.000 --> 00:12:49.000]  整天在關內流浪流浪
[00:12:49.000 --> 00:12:51.000]  這首歌就是講述當時
[00:12:51.000 --> 00:12:53.000]  九一八的事件
[00:12:53.000 --> 00:12:55.000]  有時候我開玩笑地說
[00:12:55.000 --> 00:12:57.000]  你知不知道很多年之後
[00:12:57.000 --> 00:12:59.000]  9月18日發生了另一件偉大的事件
[00:12:59.000 --> 00:13:01.000]  就是一個偉人誕生
[00:13:01.000 --> 00:13:03.000]  你知不知道這個偉人是誰
[00:13:03.000 --> 00:13:04.000]  沒錯了
[00:13:04.000 --> 00:13:06.000]  那個就是我了
[00:13:06.000 --> 00:13:09.000]  我是9月18日出生的
[00:13:09.000 --> 00:13:11.000]  正正因為這一天
[00:13:11.000 --> 00:13:12.000]  正正因為這一天
[00:13:12.000 --> 00:13:14.000]  是中國苦難的日子
[00:13:14.000 --> 00:13:15.000]  所以對我來說
[00:13:15.000 --> 00:13:17.000]  我覺得是特別有意義的
[00:13:17.000 --> 00:13:19.000]  你彷彿好像上主挑戰我
[00:13:19.000 --> 00:13:21.000]  要去和我的同胞
[00:13:21.000 --> 00:13:22.000]  我的百姓
[00:13:22.000 --> 00:13:24.000]  同生共死
[00:13:24.000 --> 00:13:27.000]  呼召對每一位全職傳道人來說
[00:13:27.000 --> 00:13:30.000]  是一件很重要的事
[00:13:30.000 --> 00:13:32.000]  當面對侍奉上的困難
[00:13:32.000 --> 00:13:34.000]  甚至氣餒的時候
[00:13:34.000 --> 00:13:35.000]  是神的呼召
[00:13:35.000 --> 00:13:37.000]  讓我們下垂的手
[00:13:37.000 --> 00:13:38.000]  發酸的腿
[00:13:38.000 --> 00:13:39.000]  再一次挺起來
[00:13:39.000 --> 00:13:41.000]  有力地向前奔走
[00:13:41.000 --> 00:13:42.000]  當面對困難
[00:13:42.000 --> 00:13:44.000]  甚至想退去的時候
[00:13:44.000 --> 00:13:47.000]  是神的呼召提醒我們當初的誓言
[00:13:47.000 --> 00:13:49.000]  當日的應向神的承諾
[00:13:49.000 --> 00:13:52.000]  當日將自己生命對神的奉獻
[00:13:52.000 --> 00:13:55.000]  記得2003年沙士的時候
[00:13:55.000 --> 00:13:58.000]  那時候侍奉面對著很大的困難
[00:13:58.000 --> 00:14:00.000]  所以很多電影節目提起沙士的時候
[00:14:00.000 --> 00:14:01.000]  他腦海裏面的印象
[00:14:01.000 --> 00:14:04.000]  可能就是戴著口罩來參加崇拜
[00:14:04.000 --> 00:14:08.000]  但我其實不太記得2003年沙士的片段
[00:14:08.000 --> 00:14:12.000]  我的腦裏只記得當時侍奉裏面面對的困難
[00:14:12.000 --> 00:14:15.000]  那些困難令我甚至考慮
[00:14:15.000 --> 00:14:17.000]  究竟是否應該退去
[00:14:17.000 --> 00:14:18.000]  在那段日子裏面
[00:14:18.000 --> 00:14:19.000]  我甚至疑惑
[00:14:19.000 --> 00:14:22.000]  究竟是否自己應該適合做傳道人
[00:14:22.000 --> 00:14:24.000]  是否走錯了路呢
[00:14:24.000 --> 00:14:25.000]  我記得有一次
