
[00:00:00.000 --> 00:00:02.600]  剛才說了 因為是母親節
[00:04:48.960 --> 00:04:52.160]  是在你生命裡面一個很重要的地位
[00:04:52.160 --> 00:04:56.880]  這個時候讓他們的生命在影響著你
[00:04:56.880 --> 00:04:58.960]  在我們的生命當中
[00:04:58.960 --> 00:05:01.880]  父母應該有一個很尊貴的地位
[00:05:01.880 --> 00:05:04.240]  讓他有權管理我們
[00:05:04.240 --> 00:05:08.160]  我們要了解生命記裡面的背景
[00:05:08.160 --> 00:05:14.960]  希伯萊民族是以家長族長作為中心的
[00:05:14.960 --> 00:05:17.400]  就近似中國人的關係
[00:05:17.400 --> 00:05:20.280]  一家是合作生產的
[00:05:20.280 --> 00:05:22.920]  所以在那時候的農業社會裡面
[00:05:22.920 --> 00:05:24.440]  他們要生很多小孩
[00:05:24.440 --> 00:05:25.240]  為什麼呢
[00:05:25.240 --> 00:05:26.480]  因為不能僱用工人
[00:05:26.480 --> 00:05:29.880]  一家大小一起去做事
[00:05:29.880 --> 00:05:33.760]  來延續他們和神和人之間的愛
[00:05:33.760 --> 00:05:36.520]  剛才在聚會之前
[00:05:36.520 --> 00:05:39.560]  和一位牧師盛飯
[00:05:39.560 --> 00:05:41.040]  兩位都是牧師
[00:05:41.040 --> 00:05:44.080]  說到他在紐西蘭的時候
[00:05:44.080 --> 00:05:46.480]  那時候是非常非常辛苦的
[00:05:46.480 --> 00:05:47.880]  去做教會工作
[00:05:47.880 --> 00:05:52.920]  經濟問題和教會裡面權力的問題
[00:05:52.920 --> 00:05:54.600]  他們一家人要怎麼樣呢
[00:05:54.600 --> 00:05:57.200]  原來平日要去做事的
[00:05:57.200 --> 00:05:59.600]  就是要買菜
[00:05:59.600 --> 00:06:01.360]  要洗碗洗碟
[00:06:01.360 --> 00:06:03.320]  類似做外賣店
[00:06:03.320 --> 00:06:05.320]  去維持自己的生活
[00:06:05.320 --> 00:06:09.760]  原來兩個小孩很小都要幫忙做事
[00:06:09.760 --> 00:06:11.480]  因為不能僱用工人
[00:06:11.480 --> 00:06:13.840]  所以一家合作生產的
[00:06:13.840 --> 00:06:15.560]  還有最重要的是
[00:06:15.560 --> 00:06:20.440]  他們是延續了神和人類家庭的愛的關係
[00:06:20.440 --> 00:06:24.040]  小朋友很小的時候就認識到
[00:06:24.040 --> 00:06:26.040]  原來爸爸是什麼呢
[00:06:26.040 --> 00:06:29.600]  爸爸是一位統治者
[00:06:29.600 --> 00:06:31.960]  是家庭裡面的領導
[00:06:31.960 --> 00:06:33.640]  甚至是戰士
[00:06:33.640 --> 00:06:37.800]  是要維護自己家庭的平安的
[00:06:37.800 --> 00:06:40.920]  更加因為他們有宗教信仰
[00:06:40.920 --> 00:06:43.760]  原來爸爸是大祭司
[00:06:43.760 --> 00:06:45.120]  為什麼呢
[00:06:45.120 --> 00:06:49.760]  特別是在祭司未承認的制度之前
[00:06:49.760 --> 00:06:53.320]  是一家之主去憲制的
[00:06:53.320 --> 00:06:57.120]  是代表神和人之間的一個橋樑
[00:06:57.120 --> 00:06:58.680]  更加是審判官
[00:06:58.680 --> 00:07:01.560]  就是誰對誰錯
[00:07:01.560 --> 00:07:03.560]  小孩在吵的時候
[00:07:03.560 --> 00:07:05.560]  就要作出審判
[00:07:05.560 --> 00:07:08.560]  而他們要知道特別是男孩子
[00:07:08.560 --> 00:07:13.680]  有一天他們同樣有這個身份的扮演
[00:07:13.680 --> 00:07:16.400]  他們的兒女對他們同樣有這樣的要求
[00:07:16.400 --> 00:07:21.200]  所以孝敬是一種道德上的承諾
[00:07:21.200 --> 00:07:24.960]  此至我要盡善孝道
[00:07:24.960 --> 00:07:26.960]  長久的忠誠
[00:07:26.960 --> 00:07:29.440]  在新約裡面也有這個教導的
[00:07:29.440 --> 00:07:31.200]  不只是律法的要求
[00:07:31.200 --> 00:07:33.200]  我們看看《哥羅西書》
[00:07:33.200 --> 00:07:35.200]  第三章第二十節
[00:07:35.200 --> 00:07:36.880]  「你援助兒女的
[00:07:36.880 --> 00:07:38.880]  要凡是聽從父母
[00:07:38.880 --> 00:07:41.720]  因為這是主所喜悅的」
[00:07:41.720 --> 00:07:43.720]  可能現在西奧道說很難接受
[00:07:43.720 --> 00:07:45.720]  凡是聽從父母
[00:07:45.720 --> 00:07:48.720]  都需要去解經和了解背後
[00:07:48.720 --> 00:07:51.720]  那個對象是基督徒
[00:07:51.720 --> 00:07:53.720]  他們是成熟的基督徒
[00:07:53.720 --> 00:07:57.720]  如果父母生命真的很成熟
[00:07:57.720 --> 00:07:59.720]  你看去按照神的教導
[00:07:59.720 --> 00:08:01.720]  去教導兒女的時候
[00:08:01.720 --> 00:08:04.720]  那你就要去聽父母的話
[00:08:04.720 --> 00:08:07.720]  但是不得不承認在現實裡面
[00:08:07.720 --> 00:08:10.720]  很多父母其實自己跟神的關係不好
[00:08:10.720 --> 00:08:13.720]  甚至有些是不信主的父母
[00:08:13.720 --> 00:08:15.720]  可能他們的一些指令
[00:08:15.720 --> 00:08:17.720]  未必一定是正確的
[00:08:17.720 --> 00:08:20.720]  甚至曾經我舉過一些例子
[00:08:20.720 --> 00:08:21.720]  新聞圖片
[00:08:21.720 --> 00:08:22.720]  爸爸為了還賭債
[00:08:22.720 --> 00:08:24.720]  逼自己的女兒出來
[00:08:24.720 --> 00:08:25.720]  但是她做什麼呢
[00:08:25.720 --> 00:08:27.720]  做一些出賣身體的事
[00:08:27.720 --> 00:08:29.720]  難道這樣就要去信從自己的父母嗎
[00:08:29.720 --> 00:08:32.720]  所以我們都要很小心解讀這段經文
[00:08:32.720 --> 00:08:34.720]  但是當然這段經文是
[00:08:34.720 --> 00:08:36.720]  引申自舊約的教導
[00:08:36.720 --> 00:08:39.720]  兒女是要接受父母
[00:08:39.720 --> 00:08:41.720]  是自己的老師
[00:08:41.720 --> 00:08:43.720]  是自己的導師
[00:08:43.720 --> 00:08:44.720]  培育者
[00:08:44.720 --> 00:08:46.720]  也是一個可信賴的
[00:08:46.720 --> 00:08:48.720]  保護著她的人
[00:08:48.720 --> 00:08:50.720]  對他們要懷著什麼呢
[00:08:50.720 --> 00:08:51.720]  敬意
[00:08:51.720 --> 00:08:53.720]  聽從的心
[00:08:53.720 --> 00:08:55.720]  都是她領受教導
[00:08:55.720 --> 00:08:57.720]  這個時候孝敬
[00:08:57.720 --> 00:08:59.720]  和愛是有些分別的
[00:08:59.720 --> 00:09:01.720]  孝敬是要教育她
[00:09:01.720 --> 00:09:03.720]  一個小朋友出生
[00:09:03.720 --> 00:09:06.720]  幼稚園一二年級
[00:09:06.720 --> 00:09:08.720]  她不知道什麼叫孝敬
[00:09:08.720 --> 00:09:10.720]  所以是要教導的
[00:09:10.720 --> 00:09:12.720]  但是愛是與生俱來的
[00:09:12.720 --> 00:09:14.720]  她感受到父母的愛
[00:09:14.720 --> 00:09:15.720]  你不需要教她
[00:09:15.720 --> 00:09:17.720]  你要愛我啊
[00:09:17.720 --> 00:09:18.720]  這樣
[00:09:18.720 --> 00:09:20.720]  她自然感受到父母對她的愛
[00:09:20.720 --> 00:09:22.720]  自然她就會愛她的父母
[00:09:22.720 --> 00:09:24.720]  看到父母還沒回來的時候
[00:09:24.720 --> 00:09:26.720]  是不是很開心呢
[00:09:26.720 --> 00:09:27.720]  這個就是愛
[00:09:27.720 --> 00:09:29.720]  所以我們要搞清楚
[00:09:29.720 --> 00:09:31.720]  愛是與生俱來的
[00:09:31.720 --> 00:09:34.720]  愛可以將兩者的距離拉近
[00:09:34.720 --> 00:09:35.720]  剛才我就說
[00:09:35.720 --> 00:09:36.720]  一放工的時候
[00:09:36.720 --> 00:09:38.720]  看到你很開心
[00:09:38.720 --> 00:09:40.720]  她就會馬上擁抱你
[00:09:40.720 --> 00:09:43.720]  所以將她拉近
[00:09:43.720 --> 00:09:44.720]  但是孝敬是什麼呢
[00:09:44.720 --> 00:09:46.720]  孝敬是道德的選擇
[00:09:46.720 --> 00:09:48.720]  是要教導 要規範
[00:09:48.720 --> 00:09:49.720]  剛才我說
[00:09:49.720 --> 00:09:51.720]  愛是將人放在一起
[00:09:51.720 --> 00:09:52.720]  但是孝敬
[00:09:52.720 --> 00:09:54.720]  某個程度是會有分離的
[00:09:54.720 --> 00:09:56.720]  什麼叫孝敬會有分離呢
[00:09:56.720 --> 00:09:58.720]  敬而什麼
[00:09:58.720 --> 00:10:00.720]  遠之
[00:10:00.720 --> 00:10:01.720]  你尊敬她的時候
[00:10:01.720 --> 00:10:03.720]  你就要恭敬敬
[00:10:03.720 --> 00:10:06.720]  我自己在教會長大
[00:10:06.720 --> 00:10:09.720]  我很尊敬我們的牧師
[00:10:09.720 --> 00:10:11.720]  已經去世了 亭逸輝牧師
[00:10:11.720 --> 00:10:14.720]  就算我們少年團玩的時候
[00:10:14.720 --> 00:10:15.720]  牧師一經過
[00:10:15.720 --> 00:10:17.720]  我們馬上每個人都停下來
[00:10:17.720 --> 00:10:19.720]  站得很直的
[00:10:19.720 --> 00:10:21.720]  牧師你好
[00:10:21.720 --> 00:10:23.720]  這個就是孝敬
[00:10:23.720 --> 00:10:27.720]  我們的牧師也很有牧師的風範
[00:10:27.720 --> 00:10:29.720]  有一定的距離
[00:10:29.720 --> 00:10:31.720]  他不會怎樣擁抱我們
[00:10:31.720 --> 00:10:35.720]  或者甚至來拍我們的肩膀
[00:10:35.720 --> 00:10:38.720]  所以必恭必敬
[00:10:38.720 --> 00:10:42.720]  愛是心靈裡面那種的動力
[00:10:42.720 --> 00:10:45.720]  孝敬是意志的行為
[00:10:45.720 --> 00:10:47.720]  是願意信服士大一婆
[00:10:47.720 --> 00:10:48.720]  什麼叫意志行為呢
[00:10:48.720 --> 00:10:49.720]  很簡單
[00:10:49.720 --> 00:10:51.720]  很可能你會覺得
[00:10:51.720 --> 00:10:53.720]  你的父母有些不足的地方
[00:10:53.720 --> 00:10:54.720]  因為他們是人
[00:10:54.720 --> 00:10:56.720]  始終是不足的地方
[00:10:56.720 --> 00:11:00.720]  但是你仍然理性上告訴自己
[00:11:00.720 --> 00:11:03.720]  如果沒有了他 就沒有我了
[00:11:03.720 --> 00:11:05.720]  或者我要告訴自己
[00:11:05.720 --> 00:11:07.720]  他有很多值得欣賞的一面
[00:11:07.720 --> 00:11:09.720]  那我就要去欣賞他
[00:11:09.720 --> 00:11:13.720]  於是我就要尊重他 尊敬他
[00:11:13.720 --> 00:11:16.720]  正如我都很尊敬我的父親
[00:11:16.720 --> 00:11:18.720]  但是可能我父親有些行為
[00:11:18.720 --> 00:11:19.720]  我不是很接受的
[00:11:19.720 --> 00:11:22.720]  但是當然我不是說他對
[00:11:22.720 --> 00:11:24.720]  但是我一定要怎樣呢
[00:11:24.720 --> 00:11:26.720]  我回想他也很勤力
[00:11:26.720 --> 00:11:28.720]  很認真做事 供書教學
[00:11:28.720 --> 00:11:29.720]  對我們很好
[00:11:29.720 --> 00:11:31.720]  所以我就要尊敬他
[00:11:31.720 --> 00:11:33.720]  所以你留意到
[00:11:33.720 --> 00:11:37.720]  愛和孝敬是彼此之間
[00:11:37.720 --> 00:11:41.720]  是互相的配合 是互相依賴的
[00:11:41.720 --> 00:11:43.720]  如果沒有了愛
[00:11:43.720 --> 00:11:50.720]  孝敬會變成很冷靜 僵硬 勉強
[00:11:50.720 --> 00:11:52.720]  順便帶著一些怨恨
[00:11:52.720 --> 00:11:53.720]  很簡單的舉個例子
[00:11:53.720 --> 00:11:55.720]  雖然在律法裡面沒有規定
[00:11:55.720 --> 00:11:57.720]  怎樣叫做孝敬你父母
[00:11:57.720 --> 00:11:59.720]  如果規定了反而簡單很多
[00:11:59.720 --> 00:12:01.720]  好 例如很簡單的舉個例子
[00:12:01.720 --> 00:12:03.720]  當律法規定
[00:12:03.720 --> 00:12:05.720]  你每個月你出來工作
[00:12:05.720 --> 00:12:07.720]  要將你另外的十分之一
[00:12:07.720 --> 00:12:09.720]  其他人去給你父母
[00:12:09.720 --> 00:12:11.720]  其他人去用的
[00:12:11.720 --> 00:12:13.720]  這個就叫做孝敬
[00:12:13.720 --> 00:12:15.720]  那就簡單很多了
[00:12:15.720 --> 00:12:17.720]  我就進行這條誡命
[00:12:17.720 --> 00:12:19.720]  好了 我就出十分之一給他
[00:12:19.720 --> 00:12:22.720]  我完成了這個責任了
[00:12:22.720 --> 00:12:24.720]  他病了 什麼理由
[00:12:24.720 --> 00:12:26.720]  我做了我要做的事了
[00:12:26.720 --> 00:12:28.720]  我已經孝敬了他
[00:12:28.720 --> 00:12:30.720]  我已經給了生活費了 是不是
[00:12:30.720 --> 00:12:32.720]  他去醫院都不關我的事
[00:12:32.720 --> 00:12:33.720]  有醫護人員照顧他
[00:12:33.720 --> 00:12:35.720]  我不一定要看他的
[00:12:35.720 --> 00:12:37.720]  你明不明白我講的這個道理
[00:12:37.720 --> 00:12:40.720]  所以原來如果孝敬
[00:12:40.720 --> 00:12:42.720]  沒有了愛的時候
[00:12:42.720 --> 00:12:44.720]  其實是很難學的
[00:12:44.720 --> 00:12:47.720]  家庭的關係都會亂七八糟的
[00:12:47.720 --> 00:12:50.720]  孝敬是維繫著家庭道德的承索
[00:12:50.720 --> 00:12:52.720]  因為這個承索
[00:12:52.720 --> 00:12:55.720]  才可以使家庭裡面有尊敬
[00:12:55.720 --> 00:12:58.720]  和忠誠的架構當中成長
[00:12:58.720 --> 00:13:00.720]  那聖經裡面
[00:13:00.720 --> 00:13:02.720]  是怎樣給做兒女的呢
[00:13:02.720 --> 00:13:04.720]  怎樣來對父母呢
[00:13:04.720 --> 00:13:06.720]  有幾點很重要的
[00:13:06.720 --> 00:13:11.720]  第一 千萬不要罵你爸爸媽媽
[00:13:11.720 --> 00:13:13.720]  看看你記不記得
[00:13:13.720 --> 00:13:14.720]  很可怕的
[00:13:14.720 --> 00:13:16.720]  二十章第九節
[00:13:16.720 --> 00:13:19.720]  但咒罵父母的總要治死他
[00:13:19.720 --> 00:13:20.720]  他咒罵了父母
[00:13:20.720 --> 00:13:23.720]  他的罪要歸到他身上
[00:13:23.720 --> 00:13:26.720]  其實有類似的經文在筆記那裡有打出來
[00:13:26.720 --> 00:13:28.720]  不過我們沒有再打出來
[00:13:28.720 --> 00:13:31.720]  在出了那麼多二十一章的十五到第十七節
[00:13:31.720 --> 00:13:33.720]  都有講這些
[00:13:33.720 --> 00:13:36.720]  很嚴重 不得不承認
[00:13:36.720 --> 00:13:40.720]  人一定會有他的情緒
[00:13:40.720 --> 00:13:43.720]  甚至可能父母都會令到兒女
[00:13:43.720 --> 00:13:45.720]  有很激氣的東西
[00:13:45.720 --> 00:13:46.720]  很不滿的情緒
[00:13:46.720 --> 00:13:49.720]  我們有時候都會去激辯
[00:13:49.720 --> 00:13:53.720]  但聖經說 生氣卻不要犯罪
[00:13:53.720 --> 00:13:56.720]  我們不可以用可怕的言語
[00:13:56.720 --> 00:13:58.720]  去罵你的父母
[00:13:58.720 --> 00:13:59.720]  很簡單
[00:13:59.720 --> 00:14:02.720]  我小時候不知道
[00:14:02.720 --> 00:14:04.720]  這句話原來很嚴重
[00:14:04.720 --> 00:14:10.720]  我們以為那些長者就叫老兒不
[00:14:10.720 --> 00:14:12.720]  後來我才知道
[00:14:12.720 --> 00:14:14.720]  原來這件事很嚴重
[00:14:14.720 --> 00:14:15.720]  原來這句話是解釋什麼
[00:14:15.720 --> 00:14:18.720]  老兒不死是為賊也
[00:14:18.720 --> 00:14:21.720]  老兒不死是為賊也
[00:14:21.720 --> 00:14:23.720]  你連累人也
[00:14:23.720 --> 00:14:25.720]  一會兒可能會說
[00:14:25.720 --> 00:14:26.720]  那麼多人死了
[00:14:26.720 --> 00:14:28.720]  又不見你去死
[00:14:28.720 --> 00:14:29.720]  這些說話
[00:14:29.720 --> 00:14:33.720]  絕對不可以去詛咒父母的
[00:14:33.720 --> 00:14:36.720]  父母的地位很尊貴
[00:14:36.720 --> 00:14:37.720]  不能夠詛咒的
[00:14:37.720 --> 00:14:38.720]  很不幸地
[00:14:38.720 --> 00:14:41.720]  你留意到有一個人
[00:14:41.720 --> 00:14:43.720]  在香港住公屋家
[00:14:43.720 --> 00:14:45.720]  送了母親上大陸
[00:14:45.720 --> 00:14:47.720]  不是大灣區
[00:14:47.720 --> 00:14:49.720]  這個時候就在家裡不理他
[00:14:49.720 --> 00:14:52.720]  逼他自己動不動就用
[00:14:52.720 --> 00:14:55.720]  很粗暴的行為對待他
[00:14:55.720 --> 00:14:58.720]  後來警察看到都很不服氣
[00:14:58.720 --> 00:14:59.720]  於是怎樣呢
[00:14:59.720 --> 00:15:00.720]  就去報警
[00:15:00.720 --> 00:15:02.720]  後來公安來到
[00:15:02.720 --> 00:15:04.720]  後來就發現兒子這麼不好
[00:15:04.720 --> 00:15:07.720]  就說要是再不送母親回去的時候
[00:15:07.720 --> 00:15:08.720]  我就會怎樣呢
[00:15:08.720 --> 00:15:10.720]  就會去抓你
[00:15:10.720 --> 00:15:12.720]  逼著就送母親回去
[00:15:12.720 --> 00:15:13.720]  但是整天都在詛咒兒子
[00:15:13.720 --> 00:15:14.720]  詛咒母親
[00:15:14.720 --> 00:15:15.720]  你不要去死
[00:15:15.720 --> 00:15:16.720]  早點死
[00:15:16.720 --> 00:15:17.720]  擋住了
[00:15:17.720 --> 00:15:19.720]  所以很重要的一件事就是
[00:15:19.720 --> 00:15:22.720]  不可以去詛咒父母
[00:15:22.720 --> 00:15:23.720]  第二方面
[00:15:23.720 --> 00:15:26.720]  就是不可以藐視他
[00:15:26.720 --> 00:15:28.720]  我們看一看
[00:15:28.720 --> 00:15:31.720]  《真言》23章第22節
[00:15:31.720 --> 00:15:33.720]  你要聽從生理的父親
[00:15:33.720 --> 00:15:36.720]  你母親老了也不可藐視他
[00:15:36.720 --> 00:15:38.720]  《真言》30章第17節
[00:15:38.720 --> 00:15:40.720]  都有類似的經文
[00:15:40.720 --> 00:15:42.720]  聖經寫得很好的
[00:15:42.720 --> 00:15:46.720]  他說你要聽你父親的話
[00:15:46.720 --> 00:15:48.720]  但特別強調
[00:15:48.720 --> 00:15:51.720]  你母親老了也不可以藐視他
[00:15:51.720 --> 00:15:54.720]  那為什麼不是說爸爸呢
[00:15:54.720 --> 00:15:55.720]  你不要忘記
[00:15:55.720 --> 00:15:58.720]  特別在舊約的時代裡面
[00:15:58.720 --> 00:16:00.720]  女性是沒有地位的
[00:16:00.720 --> 00:16:02.720]  恆常都是在家裡
[00:16:02.720 --> 00:16:04.720]  不同現在的女性出去工作
[00:16:04.720 --> 00:16:06.720]  她們的圈子很寬的
[00:16:06.720 --> 00:16:10.720]  就算現在沒有出去工作的女性
[00:16:10.720 --> 00:16:11.720]  留在家裡
[00:16:11.720 --> 00:16:13.720]  都會懂得自己看手機
[00:16:13.720 --> 00:16:16.720]  上網 吸收不同的資訊
[00:16:16.720 --> 00:16:19.720]  但是《真言》那個年代
[00:16:19.720 --> 00:16:22.720]  或者《鎖路門》更早的年代
[00:16:22.720 --> 00:16:24.720]  或者及後的年代都是
[00:16:24.720 --> 00:16:27.720]  那些女性是沒有自己
[00:16:27.720 --> 00:16:30.720]  那個生活圈子很寬的
[00:16:30.720 --> 00:16:32.720]  不可以隨便出去的
[00:16:32.720 --> 00:16:35.720]  也沒有這些很強的資訊可以收到的
[00:16:35.720 --> 00:16:38.720]  所以沒有什麼高的合適
[00:16:38.720 --> 00:16:41.720]  那些兒女一定比他強
[00:16:41.720 --> 00:16:43.720]  或者媽媽老了
[00:16:43.720 --> 00:16:45.720]  他更加沒什麼話說
[00:16:45.720 --> 00:16:46.720]  說著說著 以前
[00:16:46.720 --> 00:16:47.720]  媽 別再說了
[00:16:47.720 --> 00:16:49.720]  你說了一百多次了
[00:16:49.720 --> 00:16:51.720]  我都懂得說下去了
[00:16:51.720 --> 00:16:54.720]  你會覺得沒有用
[00:16:54.720 --> 00:16:57.720]  甚至說現在我們的兒女
[00:16:57.720 --> 00:17:00.720]  很可能基本都已經
[00:17:00.720 --> 00:17:02.720]  U-grade了
[00:17:02.720 --> 00:17:03.720]  因為大學普及化
[00:17:03.720 --> 00:17:06.720]  甚至我們會很辛苦地
[00:17:06.720 --> 00:17:08.720]  供他外國讀書
