
[00:00:00.000 --> 00:00:06.600]  今日我會繼續同大家講關於耶穌是誰呢一個系列嘅訊息
[00:13:10.440 --> 00:13:13.440]  佢知道耶穌係一個大有能力嘅先知
[00:13:13.440 --> 00:13:15.440]  佢心裏面
[00:13:15.440 --> 00:13:17.440]  自己去營造一個信念
[00:13:17.440 --> 00:13:21.440]  佢心裏極之強烈咁相信
[00:13:21.440 --> 00:13:24.440]  只要摸到耶穌嘅三尾啦
[00:13:24.440 --> 00:13:27.440]  就可以得到醫治
[00:13:27.440 --> 00:13:31.440]  佢好佢亦都好可能呢
[00:13:31.440 --> 00:13:37.440]  聽聞以利亞先知嗰件衫呢真係有能力㗎喎
[00:13:37.440 --> 00:13:40.440]  根據列王紀嗰度記載啦
[00:13:40.440 --> 00:13:43.440]  以利沙先知佢嘅徒弟
[00:13:43.440 --> 00:13:50.440]  以利沙先知用以利亞嘅外衣呢去拍打約旦河
[00:13:50.440 --> 00:13:53.440]  約旦河嘅河水就分開
[00:13:53.440 --> 00:13:59.440]  以利沙先知就行喺河床上面過咗約旦河
[00:14:00.440 --> 00:14:05.440]  呢個神蹟係三兩句就記載咗
[00:14:05.440 --> 00:14:07.440]  嗰時冇乜人留意
[00:14:07.440 --> 00:14:11.440]  因為佢唔係好多千千萬萬人睇住
[00:14:11.440 --> 00:14:12.440]  又唔係咩打仗
[00:14:12.440 --> 00:14:14.440]  所以唔係好轟動呀
[00:14:14.440 --> 00:14:20.440]  但係其實同樣係使約旦河河水分開
[00:14:20.440 --> 00:14:22.440]  以利亞件衫
[00:14:26.440 --> 00:14:31.440]  佢亦都希望耶穌係大有能力嘅先知
[00:14:31.440 --> 00:14:38.440]  佢件衫好可能或者佢深信耶穌件外衣都有醫治嘅能力
[00:14:38.440 --> 00:14:45.440]  佢係一個不潔淨被視為不潔淨嘅人
[00:14:45.440 --> 00:14:50.440]  佢唔敢好張揚咁去求見耶穌
[00:14:50.440 --> 00:14:52.440]  因為會人見到佢都要佢走呀
[00:14:52.440 --> 00:14:54.440]  因為不潔淨唔想佢痴埋嚟係咪
[00:14:55.440 --> 00:14:56.440]  所以佢點呀
[00:14:56.440 --> 00:15:01.440]  唯有靜靜地走到耶穌後面
[00:15:01.440 --> 00:15:03.440]  可能穿過啲人群呀
[00:15:03.440 --> 00:15:05.440]  慢慢慢慢咁去到後面
[00:15:05.440 --> 00:15:08.440]  去摸耶穌嘅衫尾
[00:15:08.440 --> 00:15:21.440]  耶穌知道自己嘅能力
[00:15:21.440 --> 00:15:23.440]  呢個係馬克福音有講
[00:15:23.440 --> 00:15:28.440]  耶穌知道自己嘅能力係即係出咗去
[00:15:28.440 --> 00:15:32.440]  所以佢知道有人係摸佢
[00:15:32.440 --> 00:15:37.440]  好啦講返呢個婦人
[00:15:37.440 --> 00:15:41.440]  佢心裏面以為摸耶穌嘅衫呢就可以得到醫治
[00:15:41.440 --> 00:15:45.440]  但係所謂誤打誤撞
[00:15:45.440 --> 00:15:49.440]  真係畀耶穌件衫醫好咗喎
[00:15:52.440 --> 00:15:53.440]  呢個女人
[00:15:53.440 --> 00:15:59.440]  佢原意就係諗住靜靜嚟摸下件衫
[00:15:59.440 --> 00:16:02.440]  醫好咗之後諗住就靜靜咁離開
[00:16:02.440 --> 00:16:07.440]  但係耶穌冇讓佢就咁樣離開
[00:16:07.440 --> 00:16:09.440]  我哋睇廿二節
[00:16:09.440 --> 00:16:12.440]  耶穌轉過嚟看見她就說
[00:16:12.440 --> 00:16:15.440]  女兒放心你的信救了你
[00:16:15.440 --> 00:16:19.440]  從那時候女人就痊癒了
[00:16:21.440 --> 00:16:25.440]  而耶穌指出同埋留住呢個女人喺度
[00:16:25.440 --> 00:16:28.440]  唔係想為難佢唔係想質問佢
[00:16:28.440 --> 00:16:31.440]  而係想安慰鼓勵佢
[00:16:31.440 --> 00:16:34.440]  同埋要更正佢嘅信念
[00:16:34.440 --> 00:16:37.440]  耶穌
[00:16:37.440 --> 00:16:43.440]  耶穌叫佢女兒呢個係一個好親切嘅呼喚
[00:16:43.440 --> 00:16:50.440]  你諗下一個畀人忽視畀人遺棄畀人排擠嘅女人咁多年
[00:16:50.440 --> 00:16:54.440]  而家有人咁樣稱呼而且係一個大先知
[00:16:54.440 --> 00:16:58.440]  稱呼佢做女兒嘅時候有一個好大嘅安慰
[00:16:58.440 --> 00:17:01.440]  另外
[00:17:01.440 --> 00:17:03.440]  大家諗下
[00:17:03.440 --> 00:17:08.440]  如果呢個女人摸完耶穌嘅衫尾
[00:17:08.440 --> 00:17:10.440]  得到醫治咁就走咗啦
[00:17:10.440 --> 00:17:13.440]  咁佢會得到一個咩信念呢
[00:17:15.440 --> 00:17:23.440]  肯定佢就會認為摸到耶穌嘅衫尾呢就可以得到醫治㗎啦
[00:17:23.440 --> 00:17:26.440]  咁佢咪咁樣向人哋講見證啦係咪
[00:17:26.440 --> 00:17:28.440]  甚至佢咁樣教人囉
[00:17:28.440 --> 00:17:31.440]  係咪呀因為呢個係佢嘅經驗嚟㗎嘛
[00:17:31.440 --> 00:17:36.440]  係似乎係work㗎嘛即係似乎係得㗎喎係咪呀
[00:17:36.440 --> 00:17:42.440]  但我哋知道雖然
[00:17:43.440 --> 00:17:45.440]  佢確實經歷到醫治
[00:17:45.440 --> 00:17:48.440]  但係咁樣唔係聖經嘅教導
[00:17:48.440 --> 00:17:50.440]  唔係正確嘅信念
[00:17:50.440 --> 00:17:53.440]  所以耶穌要更正呢個女人嘅信念
[00:17:53.440 --> 00:17:58.440]  咁正確嘅信念就係呢個女人得到醫治
[00:17:58.440 --> 00:18:01.440]  唔係因為佢摸到耶穌嘅衫尾
[00:18:01.440 --> 00:18:05.440]  而係佢對耶穌有信靠嘅心
[00:18:05.440 --> 00:18:12.440]  咁樣應用喺我哋今日嘅信仰環境裏面呢就係咁樣
[00:18:13.440 --> 00:18:17.440]  嗱我哋唔好用我哋個人嘅一啲經驗呢
[00:18:17.440 --> 00:18:20.440]  來取代聖經嘅教訓嚟去教導人
[00:18:20.440 --> 00:18:21.440]  嗱比喻
[00:18:21.440 --> 00:18:25.440]  譬如我有一件好困難嘅事需要解決
[00:18:25.440 --> 00:18:29.440]  但係真係我人自己冇曬辦法解決唔到人就幫唔到我
[00:18:29.440 --> 00:18:31.440]  咁我就將呢件事交託神
[00:18:31.440 --> 00:18:33.440]  要不斷向佢祈禱
[00:18:33.440 --> 00:18:36.440]  咁晚晚呢我就相失跪下
[00:18:36.440 --> 00:18:38.440]  向佢禱告求佢幫助
[00:18:39.440 --> 00:18:45.440]  但係祈禱咗好耐一段日子都未能夠解決呢個困難
[00:18:45.440 --> 00:18:47.440]  咁有一晚
[00:18:47.440 --> 00:18:49.440]  突然間心血來潮
[00:18:49.440 --> 00:18:53.440]  嗱不如改為單膝跪低呢禱告啦
[00:18:53.440 --> 00:18:56.440]  咁就單膝跪低禱告啦
[00:18:56.440 --> 00:18:58.440]  吓唔知點解真係好靚喎
[00:18:58.440 --> 00:19:02.440]  第二朝就個困難就解決咗啦
[00:19:02.440 --> 00:19:05.440]  咁於是我就話
[00:19:05.440 --> 00:19:10.440]  單膝跪低祈禱係好有效
[00:19:10.440 --> 00:19:12.440]  咁我向人講見證啦
[00:19:12.440 --> 00:19:13.440]  跟住仲教人添
[00:19:13.440 --> 00:19:16.440]  你有困難要單膝跪低黎祈禱
[00:19:16.440 --> 00:19:19.440]  咁係work㗎嘛
[00:19:19.440 --> 00:19:21.440]  我係咁嘅經歷呀嘛係咪
[00:19:21.440 --> 00:19:23.440]  但係咁係咪聖經嘅教訓呀
[00:19:23.440 --> 00:19:25.440]  唔係唔係唔係
[00:19:25.440 --> 00:19:27.440]  你唔好咁樣去教人
[00:19:27.440 --> 00:19:29.440]  唔好用自己嘅經驗去教人
[00:19:29.440 --> 00:19:31.440]  當然你可以分享你嘅經驗
[00:19:31.440 --> 00:19:34.440]  但係有時當你做見證分享嘅時候
[00:19:34.440 --> 00:19:36.440]  要小心你講嘅嘢呢
[00:19:36.440 --> 00:19:38.440]  如果同聖經嘅教訓唔係好符合嘅呢
[00:19:38.440 --> 00:19:41.440]  你有時要cut緊一啲㗎
[00:19:41.440 --> 00:19:44.440]  神好大嘅恩典憐憫俾你
[00:19:44.440 --> 00:19:46.440]  雖然你信念有偏差
[00:19:46.440 --> 00:19:48.440]  但係好似呢度咁樣
[00:19:48.440 --> 00:19:50.440]  耶穌仍然俾恩典
[00:19:50.440 --> 00:19:53.440]  但係你唔好用嗰啲偏差嘅道理嚟去教導人
[00:19:53.440 --> 00:19:56.440]  你要用聖經嘅道理嚟去教導人
[00:20:03.440 --> 00:20:05.440]  聖經係話俾我哋聽
[00:20:05.440 --> 00:20:07.440]  要符合神旨意嘅祈求
[00:20:07.440 --> 00:20:09.440]  神先至會應運
[00:20:09.440 --> 00:20:11.440]  係咪好清楚
[00:20:11.440 --> 00:20:13.440]  聖經係咁樣教導
[00:20:13.440 --> 00:20:15.440]  梁家倫博士佢喺佢一本書上面
[00:20:15.440 --> 00:20:17.440]  佢大概係咁樣講
[00:20:17.440 --> 00:20:19.440]  佢話世界上冇任何人
[00:20:19.440 --> 00:20:21.440]  或者冇任何方法
[00:20:21.440 --> 00:20:24.440]  係可以叫神必定應運我哋嘅祈求
[00:20:24.440 --> 00:20:26.440]  冇呢回事
[00:20:26.440 --> 00:20:31.440]  冇人夠膽話
[00:20:31.440 --> 00:20:33.440]  我同神係好熟嘅
[00:20:33.440 --> 00:20:35.440]  你有咩事同我講
[00:20:35.440 --> 00:20:37.440]  我就同神單一聲講一聲
[00:20:37.440 --> 00:20:39.440]  佢必定會聽嘅
[00:20:39.440 --> 00:20:41.440]  冇咁嘅事
[00:20:41.440 --> 00:20:45.440]  只有符合神旨意嘅祈求
[00:20:45.440 --> 00:20:47.440]  神先至會成就
[00:20:47.440 --> 00:20:49.440]  但係我哋需要求神
[00:20:49.440 --> 00:20:51.440]  俾我哋有呢個勇氣
[00:20:51.440 --> 00:20:53.440]  同埋信心去接受神
[00:20:53.440 --> 00:20:55.440]  冇按我哋嘅心意
[00:20:55.440 --> 00:20:57.440]  嚟去成就嘅事
[00:20:57.440 --> 00:20:59.440]  呢個係我哋所需要學嘅
[00:20:59.440 --> 00:21:01.440]  呢個亦都係
[00:21:01.440 --> 00:21:03.440]  信心嘅其中
[00:21:03.440 --> 00:21:05.440]  即係另外一邊
[00:21:05.440 --> 00:21:11.440]  耶穌咁樣教導呢個女人
[00:21:11.440 --> 00:21:13.440]  其實亦都係去教導
[00:21:13.440 --> 00:21:15.440]  艾魯
[00:21:15.440 --> 00:21:17.440]  艾魯嘅信心亦都係有啲偏差
[00:21:17.440 --> 00:21:19.440]  因為佢
[00:21:19.440 --> 00:21:21.440]  要耶穌親自去
[00:21:21.440 --> 00:21:23.440]  按手喺佢嘅女兒身上
[00:21:23.440 --> 00:21:25.440]  咁佢女兒先至可以救活
[00:21:25.440 --> 00:21:27.440]  佢唔知道耶穌可以
[00:21:27.440 --> 00:21:29.440]  搖佢嚟施行神蹟
[00:21:29.440 --> 00:21:31.440]  就好似之前
[00:21:31.440 --> 00:21:33.440]  佢為一個白夫長嘅僕人
[00:21:33.440 --> 00:21:35.440]  嚟去醫治都係
[00:21:35.440 --> 00:21:37.440]  佢寧願講一句說話
[00:21:37.440 --> 00:21:39.440]  嗰個僕人喺屋企就好返
[00:21:39.440 --> 00:21:49.440]  結果當耶穌
[00:21:49.440 --> 00:21:51.440]  去到艾魯嘅屋企嘅時候
[00:21:51.440 --> 00:21:53.440]  佢冇按手
[00:21:55.440 --> 00:21:57.440]  佢卻係拉住
[00:21:57.440 --> 00:21:59.440]  佢個女兒嘅手
[00:21:59.440 --> 00:22:01.440]  吩咐佢起嚟
[00:22:01.440 --> 00:22:03.440]  咁佢個女兒就
[00:22:03.440 --> 00:22:05.440]  撥過嚟
[00:22:05.440 --> 00:22:07.440]  我哋睇廿三節
[00:22:07.440 --> 00:22:11.440]  耶穌到了管會堂的家裡
[00:22:11.440 --> 00:22:13.440]  看見有吹手
[00:22:13.440 --> 00:22:15.440]  又有許多人亂讓
[00:22:15.440 --> 00:22:17.440]  吹手嗰個意思
[00:22:17.440 --> 00:22:19.440]  就係吹笛嘅人
[00:22:19.440 --> 00:22:21.440]  喺當時猶太人
[00:22:21.440 --> 00:22:23.440]  舉喪嘅習俗裏面
[00:22:23.440 --> 00:22:25.440]  就算係好窮嘅人
[00:22:25.440 --> 00:22:27.440]  佢哋都會僱用
[00:22:27.440 --> 00:22:29.440]  最少兩個吹笛嘅人
