
[00:00:00.000 --> 00:00:01.720]  大家感恩節快樂
[00:02:04.960 --> 00:02:06.720]  是不是那九個之一呢
[00:02:06.720 --> 00:02:10.480]  還是是那第十個呢
[00:02:10.480 --> 00:02:14.320]  今天我們來看看這段熟悉的記載
[00:02:14.320 --> 00:02:18.560]  主耶穌醫治這十個長大麻瘋的病人
[00:02:18.560 --> 00:02:20.000]  但是呢
[00:02:20.000 --> 00:02:22.360]  九個都什麼
[00:02:22.360 --> 00:02:25.720]  九個都沒有回來
[00:02:25.720 --> 00:02:26.560]  得了醫治之後
[00:02:26.560 --> 00:02:27.760]  九個都沒有回來
[00:02:27.760 --> 00:02:31.280]  只有一個回頭
[00:02:31.280 --> 00:02:33.920]  來感謝主耶穌基督
[00:02:33.920 --> 00:02:35.320]  歸榮要給上帝
[00:02:35.320 --> 00:02:37.800]  我們來讀讀這幾節經文
[00:02:37.800 --> 00:02:40.720]  再次來看看當中的記載
[00:02:40.720 --> 00:02:43.320]  是路加福音的第十七章
[00:02:43.320 --> 00:02:45.320]  第十一到第十九節
[00:02:45.320 --> 00:02:47.680]  我們不如同聲讀完它
[00:02:47.680 --> 00:02:48.320]  請讀
[00:02:48.320 --> 00:02:51.280]  耶穌往耶路撒冷去
[00:02:51.280 --> 00:02:55.080]  經過撒瑪利亞和加利利
[00:02:55.440 --> 00:02:57.520]  進入一個村子
[00:02:57.520 --> 00:03:02.600]  有十個長大麻瘋的迎面而來
[00:03:02.600 --> 00:03:04.640]  遠遠地站著
[00:03:04.640 --> 00:03:06.000]  高聲說
[00:03:06.000 --> 00:03:10.320]  耶穌父子可憐我們罷
[00:03:10.320 --> 00:03:12.880]  耶穌看見
[00:03:12.880 --> 00:03:14.720]  就對他們說
[00:03:14.720 --> 00:03:18.920]  你們去把身體給祭司擦汗
[00:03:18.920 --> 00:03:22.720]  他們去的時候就潔淨了
[00:03:22.960 --> 00:03:26.840]  內中有一個見自己已經好療
[00:03:26.840 --> 00:03:28.200]  就回來
[00:03:28.200 --> 00:03:31.680]  大聲歸榮要與上帝
[00:03:31.680 --> 00:03:35.320]  又撫伏在耶穌腳前
[00:03:35.320 --> 00:03:36.920]  感謝祂
[00:03:36.920 --> 00:03:39.840]  這人是撒瑪利亞
[00:03:39.840 --> 00:03:40.640]  留意這裡
[00:03:40.640 --> 00:03:44.680]  他說他撫伏在耶穌腳前
[00:03:44.680 --> 00:03:45.320]  幹什麼?
[00:03:45.320 --> 00:03:47.880]  感謝祂
[00:03:47.880 --> 00:03:51.320]  第十七節
[00:03:51.320 --> 00:03:52.400]  請讀
[00:03:52.680 --> 00:03:53.760]  耶穌說
[00:03:53.760 --> 00:03:57.280]  潔淨了的不是十個人嗎
[00:03:57.280 --> 00:04:00.080]  那九個在那裡呢
[00:04:00.080 --> 00:04:02.240]  除了這愛族人
[00:04:02.240 --> 00:04:07.480]  再沒有別人回來歸榮要與上帝嗎
[00:04:07.480 --> 00:04:09.600]  就對那人說
[00:04:09.600 --> 00:04:10.600]  起來
[00:04:10.600 --> 00:04:11.480]  走吧
[00:04:11.480 --> 00:04:12.600]  你的信
[00:04:12.600 --> 00:04:15.000]  夠了你了
[00:04:15.000 --> 00:04:21.000]  這裡短短有記載我們熟悉的故事
[00:04:22.360 --> 00:04:24.440]  情節也都好簡單
[00:04:24.440 --> 00:04:28.160]  不過內中有好寶貴的
[00:04:28.160 --> 00:04:30.560]  我們值得去留意的地方
[00:04:30.560 --> 00:04:33.600]  特別剛才我已經指出這段的中心點
[00:04:33.600 --> 00:04:38.600]  就是他們這位蒙恩的人
[00:04:38.600 --> 00:04:41.360]  來到主的面前向他感謝
[00:04:41.360 --> 00:04:44.280]  在聖經裡面
[00:04:44.280 --> 00:04:45.560]  今天我思想幾樣東西
[00:04:45.560 --> 00:04:46.600]  和大家一起分享
[00:04:46.600 --> 00:04:47.080]  第一
[00:04:47.080 --> 00:04:51.440]  我們看見真是珍惜彼此的關係
[00:04:51.600 --> 00:04:52.560]  為什麼這樣說呢
[00:04:52.560 --> 00:04:54.400]  你留意到這件事
[00:04:54.400 --> 00:04:58.400]  有多少個病人
[00:04:58.400 --> 00:05:00.880]  有十個這麼多
[00:05:00.880 --> 00:05:03.640]  十個真是不少的數目
[00:05:03.640 --> 00:05:07.080]  他們之間究竟有什麼關係呢
[00:05:07.080 --> 00:05:09.320]  聖經形容他
[00:05:09.320 --> 00:05:10.120]  有幾個形容
[00:05:10.120 --> 00:05:10.680]  第一
[00:05:10.680 --> 00:05:13.840]  這個形容就是他們是長大麻瘋的
[00:05:13.840 --> 00:05:17.600]  所以大家都有同樣的疾病
[00:05:17.600 --> 00:05:19.280]  同樣的問題
[00:05:19.720 --> 00:05:22.640]  如果大家一讀到這些長大麻瘋
[00:05:22.640 --> 00:05:25.520]  了解聖經的記載和背景
[00:05:25.520 --> 00:05:28.600]  你就很自然會想到一件事
[00:05:28.600 --> 00:05:31.440]  就是這些麻瘋的病人
[00:05:31.440 --> 00:05:34.520]  不只是普通的病
[00:05:34.520 --> 00:05:37.240]  而是一種影響他們的身體
[00:05:37.240 --> 00:05:40.720]  也都影響他們的心靈
[00:05:40.720 --> 00:05:44.640]  因為是一種很不見得人的樣子
[00:05:44.640 --> 00:05:45.360]  很醜
[00:05:45.360 --> 00:05:47.800]  而且不單是外面醜
[00:05:48.000 --> 00:05:52.600]  就是裡面有一種很大的遺憾
[00:05:52.600 --> 00:05:58.880]  因為被猶太人這些當時的背景的人
[00:05:58.880 --> 00:06:02.520]  指為是不潔症
[00:06:02.520 --> 00:06:06.280]  這個不潔症不只是一種外面的不潔症
[00:06:06.280 --> 00:06:10.120]  而是感覺上跟神有一種隔絕
[00:06:10.120 --> 00:06:11.800]  不只是跟神隔絕
[00:06:11.800 --> 00:06:13.760]  甚至跟人也隔絕了
[00:06:13.760 --> 00:06:16.000]  因為這個不潔症會有傳染的
[00:06:16.000 --> 00:06:18.200]  很多人都說不潔症不潔症
[00:06:18.200 --> 00:06:19.880]  他們自己也要這樣跟別人說
[00:06:19.880 --> 00:06:22.080]  不要別人靠近他
[00:06:22.080 --> 00:06:27.200]  我們看到這是第一個對這十個人的形容
[00:06:27.200 --> 00:06:29.720]  但是第二個我們留意到這個形容
[00:06:29.720 --> 00:06:32.760]  就是當時耶穌是往耶路撒冷去
[00:06:32.760 --> 00:06:34.360]  經過一個地方
[00:06:34.360 --> 00:06:37.720]  就是撒瑪利亞和加利利
[00:06:37.720 --> 00:06:40.800]  所以我們知道從加利利
[00:06:40.800 --> 00:06:43.120]  經過撒瑪利亞
[00:06:43.120 --> 00:06:44.920]  去到耶路撒冷
[00:06:44.920 --> 00:06:47.480]  這個區域其實指出有幾樣東西
[00:06:47.480 --> 00:06:49.800]  加利利可以說是外邦人的地方
[00:06:49.800 --> 00:06:54.120]  耶路撒冷是主要猶太人當時的首都的地方
[00:06:54.120 --> 00:06:58.360]  而撒瑪利亞就是這些撒瑪利亞人
[00:06:58.360 --> 00:07:00.400]  過往本來是以色列人
[00:07:00.400 --> 00:07:02.720]  但是後來因為亡國之後
[00:07:02.720 --> 00:07:07.160]  又在那些分娶的事上
[00:07:07.160 --> 00:07:10.200]  越來越把血統不純正
[00:07:10.200 --> 00:07:13.720]  所以這些猶太人認為他們是雜種的
[00:07:13.720 --> 00:07:15.000]  是不純正的
[00:07:15.000 --> 00:07:18.760]  在背景 在宗教
[00:07:18.760 --> 00:07:22.280]  甚至在社會的習慣上與他們拒絕的
[00:07:22.280 --> 00:07:26.520]  所以後來為什麼耶穌這樣說
[00:07:26.520 --> 00:07:30.720]  他說「除了者外族人」
[00:07:30.720 --> 00:07:34.960]  外族人可見這些是猶太人
[00:07:34.960 --> 00:07:36.680]  看他們的一種身份
[00:07:36.680 --> 00:07:40.040]  第二種形容這十個人
[00:07:40.040 --> 00:07:46.080]  你會發覺原來他們有一個這麼深的關係上的鴻溝
[00:07:46.080 --> 00:07:49.600]  但是奇妙的地方就是
[00:07:49.600 --> 00:07:51.520]  他們能夠在一起
[00:07:51.520 --> 00:07:57.720]  甚至如果這裡說經過撒瑪利亞和加利利的話
[00:07:57.720 --> 00:08:00.800]  這些猶太人竟然去了那個地方
[00:08:00.800 --> 00:08:03.880]  以往猶太人不會去撒瑪利亞
[00:08:03.880 --> 00:08:06.680]  撒瑪利亞人又不會去猶太地
[00:08:06.680 --> 00:08:08.480]  但是現在沒有分了
[00:08:08.480 --> 00:08:11.960]  又有加利利 又有撒瑪利亞
[00:08:11.960 --> 00:08:13.760]  又提到耶路撒
[00:08:13.760 --> 00:08:16.800]  提到猶太人 提到外族人
[00:08:16.800 --> 00:08:21.280]  他說這個第十個是撒瑪利亞人
[00:08:21.280 --> 00:08:25.360]  順便說一說
[00:08:25.360 --> 00:08:28.200]  有一次我講到很撒瑪利亞人的
[00:08:28.200 --> 00:08:30.680]  後來有一位姊妹來問我說
[00:08:30.680 --> 00:08:33.240]  她說撒瑪利亞在哪裡
[00:08:33.240 --> 00:08:34.320]  她就搞亂了
[00:08:34.320 --> 00:08:43.480]  我以為那個地方不是撒瑪利亞
[00:08:43.480 --> 00:08:49.480]  撒瑪利亞是中東以色列地的聖地附近的地方
[00:08:49.480 --> 00:08:52.960]  所以不是我們現在歐洲的地方
[00:08:52.960 --> 00:08:55.200]  所以大家順便了解一下
[00:08:55.200 --> 00:08:58.320]  原來有時候我們以為別人明白
[00:08:58.320 --> 00:09:00.200]  可能聽完之後不明白
[00:09:00.200 --> 00:09:01.960]  所以有任何不明白的
[00:09:01.960 --> 00:09:04.720]  記得回來問一下我們這些港員
[00:09:04.720 --> 00:09:06.080]  或者其他弟兄姊妹
[00:09:06.080 --> 00:09:07.240]  了解清楚一點
[00:09:07.240 --> 00:09:09.280]  那就很好 順便交代一下
[00:09:09.280 --> 00:09:12.560]  所以我們撒瑪利亞是很接近猶太地的
[00:09:12.560 --> 00:09:14.440]  在這個中東地區的地方
[00:09:14.440 --> 00:09:18.840]  但是卻是跟猶太地有很大的分別
[00:09:18.840 --> 00:09:20.280]  我想說的是什麼呢
[00:09:20.280 --> 00:09:24.200]  就是說本來大家有很多的怨恨
[00:09:24.200 --> 00:09:27.480]  有很多的 甚至仇恨
[00:09:27.480 --> 00:09:29.960]  有很多的憐愧
[00:09:29.960 --> 00:09:35.080]  有很多的這種彼此排擠的關係
[00:09:35.080 --> 00:09:39.640]  但是你看看現在這十個人就在一起了
[00:09:39.640 --> 00:09:44.120]  不是猶太人和撒瑪利亞人不在一起的
[00:09:44.120 --> 00:09:45.880]  不是的 現在全部都在一起
[00:09:45.880 --> 00:09:46.720]  為什麼呢
[00:09:46.720 --> 00:09:48.920]  因為這十個人都是什麼
[00:09:48.920 --> 00:09:53.200]  都是患大麻瘋病的人
[00:09:53.200 --> 00:09:54.480]  有句話可以說幾句
[00:09:54.480 --> 00:09:57.680]  他說同病相憐
[00:09:57.680 --> 00:09:59.920]  真是同病相憐
[00:09:59.920 --> 00:10:02.960]  同舟共濟
[00:10:02.960 --> 00:10:06.000]  大家在同一條船面對風浪的時候
[00:10:06.000 --> 00:10:08.600]  再沒有分別就彼此了
[00:10:08.600 --> 00:10:10.200]  再沒有分別就是
[00:10:10.200 --> 00:10:11.920]  你是不是什麼純正
[00:10:11.920 --> 00:10:13.760]  你是不是不純正
[00:10:13.760 --> 00:10:15.560]  再沒有分別就是你是不是外族
[00:10:15.560 --> 00:10:16.600]  你是不是猶太人
[00:10:16.600 --> 00:10:17.400]  再沒有分別就是
[00:10:17.400 --> 00:10:19.920]  我們過往歷史的背景影響我們
[00:10:19.920 --> 00:10:23.920]  我們要在一起是大家不來往的
[00:10:23.920 --> 00:10:26.080]  再沒有了 真的
[00:10:26.080 --> 00:10:28.080]  原來這個有時候我們看見
[00:10:28.080 --> 00:10:30.160]  為什麼上帝容許
[00:10:30.160 --> 00:10:33.680]  這個人世間當中有疾病有患難
[00:10:33.680 --> 00:10:37.920]  其中我想有一個很有意思的地方就是
[00:10:37.920 --> 00:10:39.720]  原來當一個人生病的時候
[00:10:39.720 --> 00:10:41.360]  你就不會再計較
[00:10:41.360 --> 00:10:45.600]  究竟我和他還過不過意得去
[00:10:45.600 --> 00:10:48.800]  再沒有那些東西
[00:10:48.800 --> 00:10:51.200]  所以我們看見原來這個真是
[00:10:51.200 --> 00:10:56.200]  拆開了這個種族隔離的一種範例
[00:10:56.200 --> 00:10:59.000]  這種就是疾病苦難
[00:10:59.000 --> 00:11:03.880]  有時候神容許正面的一種價值
[00:11:03.880 --> 00:11:05.560]  另外你可以想到
[00:11:05.560 --> 00:11:07.920]  這十個人在一起的時候
[00:11:07.920 --> 00:11:10.200]  有些人信心比較強
[00:11:10.200 --> 00:11:12.640]  有些人信心比較弱 是不是
[00:11:12.640 --> 00:11:14.360]  實是這樣 十個人
[00:11:14.360 --> 00:11:15.640]  哎呀 有一個我聽到
[00:11:15.640 --> 00:11:17.920]  喂 我聽到有個耶穌
[00:11:17.920 --> 00:11:21.560]  他曾經在加利利那裡走過很多神蹟
[00:11:21.560 --> 00:11:23.680]  叫盲的人開眼
[00:11:23.680 --> 00:11:25.240]  聾的人得到聽
[00:11:25.240 --> 00:11:26.960]  瘸腿的人得到行走
[00:11:26.960 --> 00:11:28.600]  死人怎麼樣
[00:11:28.600 --> 00:11:30.360]  死人都復活了
[00:11:30.360 --> 00:11:33.000]  當然我們這些萬萬華風的
[00:11:33.000 --> 00:11:35.560]  都有得到潔淨
[00:11:35.560 --> 00:11:36.800]  我們去找他吧
[00:11:36.800 --> 00:11:38.240]  他是我們的希望
[00:11:38.240 --> 00:11:40.880]  他是我們的醫治者
[00:11:40.880 --> 00:11:43.480]  有些說 我們病了這麼久了
[00:11:43.480 --> 00:11:44.840]  浪費時間了
[00:11:44.840 --> 00:11:46.280]  沒有希望了
[00:11:46.280 --> 00:11:48.480]  有些就說 都不知道是不是真的
[00:11:48.480 --> 00:11:50.960]  不斷地傳 說什麼耶穌
[00:11:50.960 --> 00:11:53.080]  不是的 去吧
[00:11:53.080 --> 00:11:54.960]  我們去找耶穌吧
[00:11:54.960 --> 00:11:57.720]  既然我們知道他是救主
[00:11:57.720 --> 00:11:58.640]  他是真神
[00:11:58.640 --> 00:12:00.080]  他是幫到我們的
[00:12:00.080 --> 00:12:01.240]  他是醫治者
[00:12:01.240 --> 00:12:02.240]  我們去尋求他吧
[00:12:02.240 --> 00:12:03.960]  他是未吹啞
[00:12:03.960 --> 00:12:07.560]  如果你是猶太人就更加覺得
[00:12:07.560 --> 00:12:09.960]  所以原來我們在這裡看見
[00:12:09.960 --> 00:12:15.160]  有時候我們都需要別人鼓勵一下
[00:12:15.160 --> 00:12:18.000]  有時候你多光強都好
[00:12:18.000 --> 00:12:18.840]  在疾病的時候
[00:12:18.840 --> 00:12:22.040]  可能都需要別人扶持一下
[00:12:22.040 --> 00:12:23.560]  有時候我們會發覺
[00:12:23.560 --> 00:12:26.000]  有時候信心會強一點
[00:12:26.000 --> 00:12:28.840]  有時候我們會弱一點
[00:12:28.840 --> 00:12:32.840]  所以當我們能夠彼此鼓勵一下
[00:12:32.840 --> 00:12:34.680]  彼此代討
[00:12:34.680 --> 00:12:37.800]  彼此說 去找耶穌吧
[00:12:37.800 --> 00:12:39.960]  不要軟弱
[00:12:39.960 --> 00:12:42.560]  不要灰心
[00:12:42.560 --> 00:12:44.800]  一起去找主吧
[00:12:44.800 --> 00:12:46.120]  陪著他
[00:12:46.120 --> 00:12:48.480]  一起就去找耶穌
[00:12:48.480 --> 00:12:50.120]  我相信這十個人當中
[00:12:50.120 --> 00:12:52.040]  一定他們有信心的參差
[00:12:52.040 --> 00:12:53.480]  意願的不同
[00:12:53.480 --> 00:12:58.720]  但是最後一起就去到主的面前
[00:12:58.720 --> 00:13:00.320]  我們真的發覺
[00:13:00.320 --> 00:13:03.840]  有病的時候和病相連
[00:13:03.840 --> 00:13:05.920]  如果沒有病的時候
[00:13:05.920 --> 00:13:11.600]  是不是應該彼此珍惜呢
[00:13:11.600 --> 00:13:14.240]  就是不用等到有病的時候才彼此珍惜
[00:13:14.240 --> 00:13:17.880]  應該早一點就將這些煩力
[00:13:17.880 --> 00:13:19.880]  早一點就將這些仇怨
[00:13:19.880 --> 00:13:23.800]  早一點就將這些牆拆開
[00:13:23.800 --> 00:13:26.280]  享受彼此同心
[00:13:26.280 --> 00:13:27.560]  互相鼓勵
[00:13:27.560 --> 00:13:28.800]  一起代討
[00:13:28.800 --> 00:13:29.840]  尋求主
[00:13:29.840 --> 00:13:32.040]  你說多美麗
[00:13:32.040 --> 00:13:33.240]  又或者可以這樣說
[00:13:33.240 --> 00:13:36.040]  基督教的信仰其實都是這樣意思的
[00:13:36.040 --> 00:13:40.560]  就是說我們不是一個完全的人
[00:13:40.560 --> 00:13:42.360]  更加不是異人
[00:13:42.360 --> 00:13:44.920]  連一個都沒有
[00:13:44.920 --> 00:13:49.800]  但是我們認識到我們是蒙因的罪人
[00:13:49.800 --> 00:13:52.000]  Amen
[00:13:52.000 --> 00:13:54.400]  我們都是蒙因的罪人
[00:13:54.400 --> 00:13:56.440]  我們都有缺陷
[00:13:56.440 --> 00:13:58.280]  我們都有軟弱
[00:13:58.280 --> 00:14:00.480]  我們都是需要救主
[00:14:00.480 --> 00:14:07.160]  我們就好像一幫有病的麻風人一樣
[00:14:07.160 --> 00:14:10.880]  去尋求主耶穌的拯救
[00:14:10.880 --> 00:14:14.480]  所以我們發覺在耶穌的裡面
[00:14:14.480 --> 00:14:17.120]  主類就能夠合一
[00:14:17.120 --> 00:14:20.240]  主類就寶貴的地方就是再不分種族
[00:14:20.240 --> 00:14:21.560]  不分膚色 不分背景
[00:14:21.560 --> 00:14:24.440]  因為我們有一主 一信
[00:14:24.440 --> 00:14:25.880]  今天說什麼
[00:14:25.880 --> 00:14:29.800]  一世 一個上帝
[00:14:29.800 --> 00:14:32.240]  所以因著這樣的時候
[00:14:32.240 --> 00:14:35.360]  我們真的能夠彼此鼓勵
[00:14:35.360 --> 00:14:36.760]  一起尋救主
[00:14:36.760 --> 00:14:40.960]  其實這個就是教會很重要的其中一個功能
[00:14:40.960 --> 00:14:43.760]  亦都是我們小組團契的生活
[00:14:43.760 --> 00:14:49.200]  有一種很重要的意義所在
[00:14:49.200 --> 00:14:50.480]  就是大兄姊妹
[00:14:50.480 --> 00:14:52.840]  大家都是承認我們有缺陷
[00:14:52.840 --> 00:14:54.200]  我們都是罪人
[00:14:54.200 --> 00:14:56.160]  我們都是需要神的恩典
[00:14:56.160 --> 00:14:58.480]  我們都是蒙因的罪人
[00:14:58.480 --> 00:15:01.920]  所以我們就應該去打開那些
[00:15:01.920 --> 00:15:05.320]  阻礙我們在主裡面合一的地方
[00:15:05.320 --> 00:15:08.120]  一起來鼓勵大家
[00:15:08.120 --> 00:15:09.040]  你鼓勵一下我
[00:15:09.040 --> 00:15:11.320]  我鼓勵你一同去尋求主
[00:15:11.320 --> 00:15:13.160]  Amen
[00:15:13.160 --> 00:15:16.040]  不要等到有病的時候才和病相連
[00:15:16.040 --> 00:15:18.680]  我們沒有病的時候就應該彼此珍惜了
[00:15:18.680 --> 00:15:20.040]  Amen
[00:15:20.040 --> 00:15:22.280]  所以和你旁邊的大兄姊妹說
[00:15:22.280 --> 00:15:28.760]  感恩有來 好嗎
[00:15:28.760 --> 00:15:30.120]  網上的大兄姊妹
[00:15:30.120 --> 00:15:33.440]  我們感恩有來
[00:15:33.440 --> 00:15:35.880]  不過我們很希望你回到我們當中
[00:15:35.880 --> 00:15:37.720]  看到你的臉
[00:15:37.720 --> 00:15:40.320]  我們才能夠去關心你
[00:15:40.320 --> 00:15:43.200]  也讓你可以去關心別人
[00:15:43.200 --> 00:15:45.560]  希望我們能夠珍惜這個關係
[00:15:45.560 --> 00:15:47.120]  如果你還沒參加團契
[00:15:47.120 --> 00:15:48.960]  還沒參加小組
[00:15:48.960 --> 00:15:50.600]  你快點和全團說一聲
[00:15:50.600 --> 00:15:52.240]  我們安排你
[00:15:52.240 --> 00:15:54.320]  有大兄姊妹邀請你
[00:15:54.320 --> 00:15:56.960]  我們希望你都能夠在小組
[00:15:56.960 --> 00:15:58.120]  在團契裡面
[00:15:58.120 --> 00:16:01.600]  一起過這種彼此珍惜
[00:16:01.600 --> 00:16:04.920]  彼此互勉的關係
[00:16:04.920 --> 00:16:08.040]  在這裡我們在第二方面也看到
[00:16:08.040 --> 00:16:09.640]  很明顯的這段聖經
[00:16:09.640 --> 00:16:13.640]  提到我們蒙因不要
[00:16:13.640 --> 00:16:14.720]  什麼話
[00:16:14.720 --> 00:16:15.440]  蒙因
[00:16:15.440 --> 00:16:17.560]  這兩個字讀起來差不多音
[00:16:17.560 --> 00:16:21.720]  蒙因和蒙因
[00:16:21.720 --> 00:16:24.000]  差一點點而已
[00:16:24.000 --> 00:16:26.400]  蒙因的人不要
[00:16:26.400 --> 00:16:27.480]  什麼話
[00:16:27.480 --> 00:16:28.880]  不要蒙因
[00:16:28.880 --> 00:16:30.840]  耶穌有這樣的說話
[00:16:30.840 --> 00:16:32.320]  剛才大家讀的時候沒有留意到
[00:16:32.320 --> 00:16:33.360]  耶穌說
[00:16:33.360 --> 00:16:37.480]  「潔淨了的不是十個人嗎」
[00:16:37.480 --> 00:16:41.680]  「那九個就是那裡嗎」
[00:16:41.680 --> 00:16:43.080]  當耶穌這樣說的時候
[00:16:43.080 --> 00:16:46.200]  我們很顯然在這裡表達他有一種什麼
[00:16:46.200 --> 00:16:50.080]  表達出他有一種很詫異
[00:16:50.080 --> 00:16:51.960]  不是有十個嗎
[00:16:51.960 --> 00:16:53.360]  為什麼只有一個回來
[00:16:53.360 --> 00:16:55.880]  那九個在哪裡
[00:16:55.880 --> 00:16:59.200]  這種表達也代表著他有一種失望
[00:16:59.200 --> 00:17:00.520]  不知道有沒有感覺
[00:17:00.520 --> 00:17:01.880]  一種失望
[00:17:01.880 --> 00:17:04.600]  事實上蒙因的人有那麼多
[00:17:04.600 --> 00:17:13.240]  為什麼那麼多人卻蒙因呢
[00:17:13.240 --> 00:17:15.760]  我相信大家可能聽過一個語道故事
[00:17:15.760 --> 00:17:17.960]  就是說有兩個天使
[00:17:17.960 --> 00:17:20.560]  一個專門收集那些祈求
[00:17:20.560 --> 00:17:21.440]  就是求神
[00:17:21.440 --> 00:17:22.720]  你幫我這裡
[00:17:22.720 --> 00:17:24.360]  求神你醫治我這裡
[00:17:24.360 --> 00:17:27.080]  求神你賜給我這裡
[00:17:27.080 --> 00:17:28.200]  有沒有我這樣祈禱
[00:17:28.200 --> 00:17:29.200]  弟兄姊妹
[00:17:29.200 --> 00:17:30.720]  有沒有祈求
[00:17:30.720 --> 00:17:35.240]  有一個天使專門收集那些祈求的禱告
[00:17:35.240 --> 00:17:38.720]  另外一個天使就收集什麼
[00:17:38.720 --> 00:17:41.240]  哎呀 你也說了你也認識吧
[00:17:41.240 --> 00:17:43.840]  有一個天使收集那些感恩的禱告
[00:17:43.840 --> 00:17:45.920]  就是說天父我感謝你
[00:17:45.920 --> 00:17:48.200]  感謝你的恩典
[00:17:48.200 --> 00:17:49.320]  我本來不配的
[00:17:49.320 --> 00:17:52.480]  感謝你賜給我們這些的恩典
[00:17:52.480 --> 00:17:53.200]  感恩的祈禱
[00:17:53.200 --> 00:17:54.760]  有沒有感恩祈禱
[00:17:54.760 --> 00:17:55.960]  都有
[00:17:55.960 --> 00:17:58.760]  那兩個天使就一個收集一個祈禱
[00:17:58.760 --> 00:18:01.760]  一個收集感恩
[00:18:01.760 --> 00:18:02.560]  結果呢
[00:18:02.560 --> 00:18:04.640]  就快要過了一個星期之後
[00:18:04.640 --> 00:18:07.800]  回去神的面前交代了
[00:18:07.800 --> 00:18:10.040]  那兩個都覺得很困難
[00:18:10.040 --> 00:18:11.280]  為什麼這麼困難
[00:18:11.280 --> 00:18:14.760]  為什麼
[00:18:14.760 --> 00:18:16.480]  一個呢
[00:18:16.480 --> 00:18:19.440]  收集祈求那些多到不得了
[00:18:19.440 --> 00:18:20.880]  重到不得了
[00:18:20.880 --> 00:18:21.920]  很困難
[00:18:21.920 --> 00:18:23.040]  因為太多了
[00:18:23.040 --> 00:18:24.560]  那些太重了
[00:18:24.560 --> 00:18:25.840]  拿去神面前
[00:18:25.840 --> 00:18:27.160]  很困難
[00:18:27.160 --> 00:18:28.760]  另外一個呢
[00:18:28.760 --> 00:18:31.240]  另外一個收集感恩的祈禱就是
[00:18:31.240 --> 00:18:34.000]  哎呀 只有三張
[00:18:34.000 --> 00:18:35.920]  只有這麼少
[00:18:35.920 --> 00:18:36.760]  那又很困難
[00:18:36.760 --> 00:18:38.400]  為什麼很困難
[00:18:38.400 --> 00:18:39.960]  就是
[00:18:39.960 --> 00:18:40.960]  去到神面前
[00:18:40.960 --> 00:18:42.960]  就是令到神失望
[00:18:42.960 --> 00:18:44.680]  真的很困難
[00:18:44.680 --> 00:18:49.120]  所以兩個都很困難去到神面前
[00:18:49.120 --> 00:18:52.560]  當然這是一個遇到的故事
[00:18:52.560 --> 00:18:54.840]  但是又提醒我們頂尖梅
[00:18:54.840 --> 00:18:58.480]  究竟你是那個蒙恩的人
[00:18:58.480 --> 00:19:03.760]  還是那個蒙恩的人
[00:19:03.760 --> 00:19:04.600]  或者正面一點說
[00:19:04.600 --> 00:19:11.840]  你是否那個懂得去感恩的人
