
[00:00:00.000 --> 00:00:05.420]  今天我們講題是拜偶像之食物
[00:09:10.100 --> 00:09:13.100]  Pastor Winnie
[00:09:13.100 --> 00:09:14.500]  在第一章
[00:09:14.500 --> 00:09:16.100]  是啊 知識
[00:09:16.100 --> 00:09:19.300]  當然有重點在第八章
[00:09:19.300 --> 00:09:23.900]  他說祭偶像之前有些原則
[00:09:23.900 --> 00:09:25.100]  我們要學習
[00:09:25.100 --> 00:09:26.700]  如果我們回到第八章
[00:09:26.700 --> 00:09:28.300]  小心看
[00:09:28.300 --> 00:09:33.100]  他又提到知識和愛
[00:09:33.100 --> 00:09:34.100]  那是什麼呢
[00:09:34.100 --> 00:09:35.500]  我先說說
[00:09:35.500 --> 00:09:37.500]  按頭幾節說一說
[00:09:37.500 --> 00:09:39.500]  我們又知道
[00:09:39.500 --> 00:09:41.900]  他在說這個知識
[00:09:41.900 --> 00:09:46.500]  可以成為人自以為是的宗教認識
[00:09:46.500 --> 00:09:48.900]  宗教的認識
[00:09:48.900 --> 00:09:50.500]  宗教的知識
[00:09:50.500 --> 00:09:53.500]  和對神也不同
[00:09:53.500 --> 00:09:55.300]  這些思想
[00:09:55.300 --> 00:09:58.900]  可以成為一些自高自大的東西
[00:09:58.900 --> 00:10:01.500]  如果我們看到第一節特別說到
[00:10:01.500 --> 00:10:03.300]  如果有些人覺得我厲害點
[00:10:03.300 --> 00:10:04.500]  我聰明點 我好點
[00:10:04.500 --> 00:10:07.100]  我知多點 我勁過你
[00:10:07.100 --> 00:10:10.100]  但是這些人可能是知少少
[00:10:10.100 --> 00:10:11.500]  下一句是什麼
[00:10:11.500 --> 00:10:13.100]  扮代表 沒錯了
[00:10:13.100 --> 00:10:14.500]  家裡的弟兄姊妹
[00:10:14.500 --> 00:10:16.100]  知不知道知少少 下一句是什麼
[00:10:16.100 --> 00:10:18.100]  扮代表 是不是
[00:10:18.100 --> 00:10:19.100]  對了
[00:10:19.100 --> 00:10:20.900]  如果是這樣的話
[00:10:20.900 --> 00:10:22.100]  就去到第二節說
[00:10:22.100 --> 00:10:23.700]  其實這些人知少少
[00:10:23.700 --> 00:10:25.700]  不知少少 但是運用的時候
[00:10:25.700 --> 00:10:27.900]  就等於什麼都不知道
[00:10:27.900 --> 00:10:28.900]  第二節說
[00:10:28.900 --> 00:10:31.500]  若有人以為自己知道什麼
[00:10:31.500 --> 00:10:32.700]  某個階段
[00:10:32.700 --> 00:10:34.100]  但是按他所知道
[00:10:34.100 --> 00:10:36.900]  其實他根本就不知道
[00:10:36.900 --> 00:10:38.100]  OK 第一件事
[00:10:38.100 --> 00:10:39.100]  這三節說
[00:10:39.100 --> 00:10:40.100]  小心
[00:10:40.100 --> 00:10:43.100]  究竟這些人知道還是不知道
[00:10:43.100 --> 00:10:44.900]  這些情況對我來說
[00:10:44.900 --> 00:10:47.500]  我常常都會發生
[00:10:47.500 --> 00:10:49.300]  有時我以為我很知
[00:10:49.300 --> 00:10:51.900]  其實知下去又不是很知
[00:10:51.900 --> 00:10:54.100]  我又究竟知還是不知道
[00:10:54.100 --> 00:10:58.300]  我記得有時我們去探訪病人
[00:10:58.300 --> 00:11:00.500]  特別是牧者常常探訪
[00:11:00.500 --> 00:11:02.700]  病人無論在家裡
[00:11:02.700 --> 00:11:04.300]  我們都會探訪
[00:11:04.300 --> 00:11:07.700]  去的時候當然關心他的生命
[00:11:07.700 --> 00:11:10.700]  身體 問候他 聽他
[00:11:10.700 --> 00:11:15.100]  聽完之後當然會有些聖經講解 祈禱
[00:11:15.100 --> 00:11:18.300]  但是很多時候我不知道大家牧者是否這樣
[00:11:18.300 --> 00:11:20.700]  去到某程度都很期待
[00:11:20.700 --> 00:11:21.700]  通常有幾個問題
[00:11:21.700 --> 00:11:23.900]  第一 為什麼他這樣
[00:11:23.900 --> 00:11:25.300]  第一 我答不到
[00:11:25.300 --> 00:11:25.900]  上帝才知道
[00:11:25.900 --> 00:11:27.900]  第二 他會不會好
[00:11:27.900 --> 00:11:29.900]  更加答不到
[00:11:29.900 --> 00:11:32.100]  第三 如果他不知道
[00:11:32.100 --> 00:11:33.300]  不知道為什麼這樣
[00:11:33.300 --> 00:11:34.300]  不知道好不好
[00:11:34.300 --> 00:11:35.900]  他還要多久
[00:11:35.900 --> 00:11:37.900]  更加不知道
[00:11:37.900 --> 00:11:39.700]  但是他們都很期望
[00:11:39.700 --> 00:11:42.100]  好像我們有些東西想給
[00:11:42.100 --> 00:11:44.300]  但是作為牧者
[00:11:44.300 --> 00:11:46.900]  我們所謂有些事情一定會發生
[00:11:46.900 --> 00:11:49.500]  因為久病就乘什麼
[00:11:49.500 --> 00:11:52.700]  醫 或者百病都可以乘醫
[00:11:52.700 --> 00:11:54.500]  我們就沒有百病
[00:11:54.500 --> 00:11:57.700]  不過我們見病人一定比你多
[00:11:57.700 --> 00:12:00.900]  我不知道你們家裡的兄姊妹
[00:12:00.900 --> 00:12:02.900]  例如我們過去一個月
[00:12:02.900 --> 00:12:06.100]  只是安息禮拜都做了四次
[00:12:06.100 --> 00:12:08.500]  一年如果四十多次
[00:12:08.500 --> 00:12:09.700]  即是說我們見了四十個
[00:12:09.700 --> 00:12:11.100]  我們一般的家人
[00:12:11.100 --> 00:12:13.100]  我想五年才有一個走
[00:12:13.100 --> 00:12:14.700]  我們就給你五年
[00:12:14.700 --> 00:12:16.700]  我們見了可能有二百個
[00:12:16.700 --> 00:12:18.900]  即是比你多幾百個
[00:12:18.900 --> 00:12:20.100]  如果會聽
[00:12:20.100 --> 00:12:21.100]  聽的時候
[00:12:21.100 --> 00:12:22.500]  我開始都知道
[00:12:22.500 --> 00:12:24.100]  有些病徵
[00:12:24.100 --> 00:12:26.900]  特別如果是癌症會分第一期
[00:12:26.900 --> 00:12:28.700]  分幾期的癌症
[00:12:28.700 --> 00:12:30.100]  四期
[00:12:30.100 --> 00:12:31.700]  第一期就原位
[00:12:31.700 --> 00:12:33.500]  第二期是什麼
[00:12:33.500 --> 00:12:35.500]  就原位開始去了淋巴
[00:12:35.500 --> 00:12:36.100]  出了少少
[00:12:36.100 --> 00:12:38.100]  第三期去到另一個器官
[00:12:38.100 --> 00:12:39.100]  近一點的淋巴
[00:12:39.100 --> 00:12:40.700]  第四期去到另一個器官
[00:12:40.700 --> 00:12:42.700]  第五期就很困難
[00:12:42.700 --> 00:12:45.300]  當時我有時探那些癌症病人
[00:12:45.300 --> 00:12:47.500]  我都會聽下第幾期
[00:12:47.500 --> 00:12:50.100]  第一期我就心裡安心
[00:12:50.100 --> 00:12:50.900]  去到第四期
[00:12:50.900 --> 00:12:52.500]  我的樣子都沒有什麼表示
[00:12:52.500 --> 00:12:53.300]  你看不出的
[00:12:53.300 --> 00:12:55.100]  我已經去到那個位置
[00:12:55.100 --> 00:12:56.700]  第四期我們都祈禱
[00:12:56.700 --> 00:12:59.100]  第一期我們都祈禱
[00:12:59.100 --> 00:13:00.300]  有時會問的
[00:13:00.300 --> 00:13:02.500]  有一次我記得去到
[00:13:02.500 --> 00:13:04.700]  有一個病人的親戚在旁邊
[00:13:04.700 --> 00:13:05.700]  他問點
[00:13:05.700 --> 00:13:06.900]  他剛才說
[00:13:06.900 --> 00:13:09.500]  你第一期應該都會是
[00:13:09.500 --> 00:13:11.100]  都是比較簡單的
[00:13:11.100 --> 00:13:13.500]  但是你當然要問醫生
[00:13:13.500 --> 00:13:14.700]  我都戴好頭盔
[00:13:14.700 --> 00:13:15.900]  戴好了
[00:13:15.900 --> 00:13:16.900]  說到差不多
[00:13:16.900 --> 00:13:18.300]  病人就說
[00:13:18.300 --> 00:13:20.100]  不如侄子什麼
[00:13:20.100 --> 00:13:21.100]  你就說一下
[00:13:21.100 --> 00:13:22.100]  你行醫這麼多年
[00:13:22.100 --> 00:13:23.300]  我馬上想一下
[00:13:23.300 --> 00:13:25.300]  有個醫生在我旁邊
[00:13:25.300 --> 00:13:27.700]  我都說了十分鐘
[00:13:27.700 --> 00:13:28.900]  我突然想到
[00:13:28.900 --> 00:13:30.500]  很尷尬
[00:13:30.500 --> 00:13:32.100]  你知道我即是怎樣嗎
[00:13:32.100 --> 00:13:34.100]  我即是向後退一退
[00:13:34.100 --> 00:13:35.500]  你向前一點
[00:13:35.500 --> 00:13:36.100]  為什麼呢
[00:13:36.100 --> 00:13:37.700]  因為作為目者
[00:13:37.700 --> 00:13:38.500]  一去到探病
[00:13:38.500 --> 00:13:40.300]  他通常讓你去頭位
[00:13:40.300 --> 00:13:42.300]  即是去到那個病人
[00:13:42.300 --> 00:13:44.100]  最接近他的頭
[00:13:44.100 --> 00:13:44.900]  當然了
[00:13:44.900 --> 00:13:46.100]  因為會探他
[00:13:46.100 --> 00:13:47.300]  但是我一聽到之後
[00:13:47.300 --> 00:13:49.100]  我馬上退後
[00:13:49.100 --> 00:13:50.700]  隨便向前
[00:13:50.700 --> 00:13:53.100]  去回應有的位置
[00:13:53.100 --> 00:13:54.900]  其實我不是很知道
[00:13:54.900 --> 00:13:56.700]  但是又知道一點
[00:13:56.700 --> 00:13:58.500]  但是根本就不可以知道
[00:13:58.500 --> 00:13:59.300]  為什麼
[00:13:59.300 --> 00:14:00.500]  因為他繼續說
[00:14:00.500 --> 00:14:01.900]  除了第幾期
[00:14:01.900 --> 00:14:03.300]  還有一個更重要
[00:14:03.300 --> 00:14:06.100]  就是你那種癌症
[00:14:06.100 --> 00:14:07.300]  我記得我這樣說
[00:14:07.300 --> 00:14:09.900]  究竟有多毒
[00:14:09.900 --> 00:14:12.300]  我當然接著就不說了
[00:14:12.300 --> 00:14:13.500]  又學多了一件事
[00:14:13.500 --> 00:14:14.700]  下次如果有人問
[00:14:14.700 --> 00:14:15.500]  我又知道了
[00:14:15.500 --> 00:14:17.100]  還要哪一種
[00:14:17.100 --> 00:14:20.700]  但是我不是很知道
[00:14:20.700 --> 00:14:22.100]  我只知道一點
[00:14:22.100 --> 00:14:23.900]  我都不想扮代表
[00:14:23.900 --> 00:14:25.100]  不過他問
[00:14:25.100 --> 00:14:27.500]  不過保羅這裡說得很清楚
[00:14:27.500 --> 00:14:29.700]  有些哥林多的信徒
[00:14:29.700 --> 00:14:31.700]  他只知道一點
[00:14:31.700 --> 00:14:33.900]  所以他其實是不知道
[00:14:33.900 --> 00:14:35.900]  他不做比做好
[00:14:35.900 --> 00:14:37.900]  然後他還說第二件事
[00:14:37.900 --> 00:14:42.500]  他說如果這些知識沒有愛心
[00:14:42.500 --> 00:14:43.500]  就等於什麼
[00:14:43.500 --> 00:14:44.900]  自高自大
[00:14:44.900 --> 00:14:48.100]  唯有愛心可以造就人
[00:14:48.100 --> 00:14:50.300]  若有人愛神
[00:14:50.300 --> 00:14:52.100]  神就是知道他在說什麼
[00:14:52.100 --> 00:14:56.500]  原來這些知識如果沒有愛
[00:14:56.500 --> 00:14:58.100]  其實是沒有用的
[00:14:58.100 --> 00:15:02.900]  有愛才是真的有知識
[00:15:02.900 --> 00:15:04.500]  我不知道大家
[00:15:04.500 --> 00:15:07.100]  有沒有經歷過去看不同的醫生
[00:15:07.100 --> 00:15:11.300]  有些醫生真的是醫病的
[00:15:11.300 --> 00:15:14.300]  有些醫生是醫人的
[00:15:14.300 --> 00:15:15.700]  分別很大
[00:15:15.700 --> 00:15:18.300]  醫病很快處理了你的病
[00:15:18.300 --> 00:15:19.900]  然後叫你離開
[00:15:19.900 --> 00:15:21.500]  因為他還有很多病人在
[00:15:21.500 --> 00:15:23.300]  都明白的
[00:15:23.300 --> 00:15:26.300]  但是醫人會聽你的
[00:15:26.300 --> 00:15:30.300]  他會知道你的心情去到哪裡
[00:15:30.300 --> 00:15:33.700]  他會知道你最需要的是什麼
[00:15:33.700 --> 00:15:34.700]  這真的很奇妙
[00:15:34.700 --> 00:15:37.300]  我昨天上班的時候聽三音機
[00:15:37.300 --> 00:15:39.900]  剛好訪問一個醫生
[00:15:39.900 --> 00:15:41.300]  這個醫生我猜也很出名
[00:15:41.300 --> 00:15:43.300]  不然我不會上去訪問
[00:15:43.300 --> 00:15:46.100]  最後那個DJ問醫生
[00:15:46.100 --> 00:15:48.700]  其實你的最終目標是什麼
[00:15:48.700 --> 00:15:51.100]  我想他當然是醫好人
[00:15:51.100 --> 00:15:53.100]  但他說不是
[00:15:53.100 --> 00:15:57.500]  是叫病人開心
[00:15:57.500 --> 00:15:59.300]  得關心
[00:15:59.300 --> 00:16:00.700]  意思是什麼
[00:16:00.700 --> 00:16:02.700]  意思是病人來的時候
[00:16:02.700 --> 00:16:05.100]  當他好好講解他的病情
[00:16:05.100 --> 00:16:08.100]  原來很多病人已經舒服了
[00:16:08.100 --> 00:16:10.700]  如果可以醫到他更加好
[00:16:10.700 --> 00:16:12.500]  並且他說當他知道
[00:16:12.500 --> 00:16:14.300]  如果有些情況
[00:16:14.300 --> 00:16:16.700]  不是他懂得最好的範圍
[00:16:16.700 --> 00:16:19.700]  為了對方的緣故
[00:16:19.700 --> 00:16:22.300]  就叫他去找別的醫生
