
[00:00:00.000 --> 00:00:04.000]  今天是《羅馬書》第八章的最後一段
[00:04:23.000 --> 00:04:26.000]  不與上帝所創造的人有效力
[00:04:26.000 --> 00:04:29.000]  結果這個世界走回去虛空
[00:04:29.000 --> 00:04:30.000]  聖經說二十節
[00:04:30.000 --> 00:04:32.000]  他們不是自己願意
[00:04:32.000 --> 00:04:36.000]  乃是因那叫他如此的
[00:04:36.000 --> 00:04:38.000]  不是萬物想在這個空虛
[00:04:38.000 --> 00:04:39.000]  在這個混亂
[00:04:39.000 --> 00:04:41.000]  在這個被破壞的世界裡面
[00:04:41.000 --> 00:04:44.000]  乃是上帝的心意一直在等
[00:04:44.000 --> 00:04:48.000]  等到神的眾子顯現
[00:04:48.000 --> 00:04:49.000]  二十一節
[00:04:49.000 --> 00:04:53.000]  這個切望得到脫離敗壞的萬物
[00:04:53.000 --> 00:04:55.000]  再一次用擬人化的方法說
[00:04:55.000 --> 00:04:57.000]  就是希望有一天
[00:04:57.000 --> 00:05:03.000]  跟神的眾子們一起享受自由的榮耀
[00:05:03.000 --> 00:05:04.000]  有很多人有很多興趣
[00:05:04.000 --> 00:05:06.000]  有些問題
[00:05:06.000 --> 00:05:09.000]  對於救恩論有很多問題
[00:05:09.000 --> 00:05:13.000]  譬如鷹鞋離開世界
[00:05:13.000 --> 00:05:16.000]  可不可以上天堂
[00:05:16.000 --> 00:05:18.000]  未聽過耶穌的人
[00:05:18.000 --> 00:05:19.000]  譬如孔夫子
[00:05:19.000 --> 00:05:21.000]  可不可以上天堂
[00:05:21.000 --> 00:05:26.000]  如果有興趣
[00:05:26.000 --> 00:05:28.000]  小弟在救恩論裡面
[00:05:28.000 --> 00:05:31.000]  用最後兩章的副錄回答這兩個問題
[00:05:31.000 --> 00:05:32.000]  不過還有些問題
[00:05:32.000 --> 00:05:33.000]  我在救恩論沒有說
[00:05:33.000 --> 00:05:34.000]  不過對很多人來說
[00:05:34.000 --> 00:05:36.000]  是很重要的問題
[00:05:36.000 --> 00:05:39.000]  就是我家裡的狗
[00:05:39.000 --> 00:05:42.000]  將來可不可以上天堂
[00:05:42.000 --> 00:05:44.000]  很多人問這些問題
[00:05:44.000 --> 00:05:45.000]  甚至在美國開始
[00:05:45.000 --> 00:05:48.000]  有人為狗做喪事的牧師
[00:05:48.000 --> 00:05:54.000]  我暫時不想做這件事
[00:05:54.000 --> 00:05:56.000]  這個問題對很多人都很重要
[00:05:56.000 --> 00:05:59.000]  特別是你很愛你的寵物
[00:05:59.000 --> 00:06:00.000]  好像我小時候
[00:06:00.000 --> 00:06:01.000]  我剛剛信耶穌
[00:06:01.000 --> 00:06:03.000]  十歲信耶穌
[00:06:03.000 --> 00:06:07.000]  我就很開心地回去捉住我的狗
[00:06:07.000 --> 00:06:11.000]  我為我的狗做一個決志祈禱
[00:06:11.000 --> 00:06:12.000]  我是真的
[00:06:12.000 --> 00:06:14.000]  很認真地做
[00:06:14.000 --> 00:06:15.000]  我捉住我的狗
[00:06:15.000 --> 00:06:16.000]  當然不知道我的狗在做什麼
[00:06:16.000 --> 00:06:18.000]  想掙扎
[00:06:18.000 --> 00:06:20.000]  我知道當時祈禱要閉上眼
[00:06:20.000 --> 00:06:21.000]  怎樣讓狗閉上眼
[00:06:21.000 --> 00:06:23.000]  都很高難度
[00:06:23.000 --> 00:06:24.000]  所以我捉住牠
[00:06:24.000 --> 00:06:25.000]  一隻手捉住牠
[00:06:25.000 --> 00:06:26.000]  另一隻手掩著牠的眼
[00:06:26.000 --> 00:06:28.000]  我就說求神拯救牠
[00:06:28.000 --> 00:06:29.000]  然後說阿門
[00:06:29.000 --> 00:06:30.000]  牠吠幾聲
[00:06:30.000 --> 00:06:32.000]  我當牠說阿門
[00:06:32.000 --> 00:06:35.000]  這個都是很天真的想法
[00:06:35.000 --> 00:06:40.000]  但究竟萬物將來可不可以上天堂呢
[00:06:40.000 --> 00:06:44.000]  我看過一套給十元仔看的卡通片
[00:06:44.000 --> 00:06:47.000]  那套片叫All Dogs Go To Heaven
[00:06:47.000 --> 00:06:48.000]  連那隻哈哈爸爸
[00:06:48.000 --> 00:06:49.000]  那隻老虎狗
[00:06:49.000 --> 00:06:51.000]  最後都上天堂
[00:06:51.000 --> 00:06:53.000]  All Dogs Go To Heaven
[00:06:53.000 --> 00:06:54.000]  這個問題
[00:06:54.000 --> 00:06:57.000]  我估計留給大家繼續去探討
[00:06:57.000 --> 00:06:58.000]  不過這條聖經說
[00:06:58.000 --> 00:06:59.000]  萬物等待
[00:06:59.000 --> 00:07:02.000]  然後將來希望和眾子
[00:07:02.000 --> 00:07:05.000]  一起享受神而來的榮耀
[00:07:05.000 --> 00:07:06.000]  究竟這裏本來是用一個
[00:07:06.000 --> 00:07:07.000]  宜人化的方法去說
[00:07:07.000 --> 00:07:08.000]  一個籠統的說法
[00:07:08.000 --> 00:07:09.000]  還是實實在在
[00:07:09.000 --> 00:07:12.000]  被我們應許萬物更生之後
[00:07:12.000 --> 00:07:14.000]  包括所有的被造之物
[00:07:14.000 --> 00:07:15.000]  動物等等
[00:07:15.000 --> 00:07:17.000]  都會一起在天堂裏面
[00:07:17.000 --> 00:07:19.000]  享受神的榮耀呢
[00:07:19.000 --> 00:07:20.000]  這個我估計
[00:07:20.000 --> 00:07:21.000]  有這樣的推論
[00:07:21.000 --> 00:07:22.000]  不過聖經裏面的確
[00:07:22.000 --> 00:07:24.000]  不是很清楚說這個問題
[00:07:24.000 --> 00:07:27.000]  但是現在這個階段
[00:07:27.000 --> 00:07:28.000]  二十二節
[00:07:28.000 --> 00:07:31.000]  我們知道一切受造之物
[00:07:31.000 --> 00:07:33.000]  包括這個世界
[00:07:33.000 --> 00:07:35.000]  因為人的犯罪
[00:07:35.000 --> 00:07:37.000]  因為人的貪婪
[00:07:37.000 --> 00:07:39.000]  因為人的自私
[00:07:39.000 --> 00:07:41.000]  因為人的離譜
[00:07:41.000 --> 00:07:42.000]  將這個美麗的世界
[00:07:42.000 --> 00:07:44.000]  搞到一團糟
[00:07:44.000 --> 00:07:45.000]  我估計這些問題
[00:07:45.000 --> 00:07:47.000]  當我們越留意
[00:07:47.000 --> 00:07:49.000]  世界的環保新聞
[00:07:49.000 --> 00:07:50.000]  當我們越留意
[00:07:50.000 --> 00:07:52.000]  我們所身處的地方
[00:07:52.000 --> 00:07:54.000]  甚至如果氣管有問題
[00:07:54.000 --> 00:07:55.000]  經常咳嗽的話
[00:07:55.000 --> 00:07:57.000]  你會體會到
[00:07:57.000 --> 00:08:01.000]  這個世界是越來越走向
[00:08:01.000 --> 00:08:04.000]  不是上帝的心意
[00:08:04.000 --> 00:08:06.000]  萬物這個形容是
[00:08:06.000 --> 00:08:10.000]  一同嘆息勞苦
[00:08:10.000 --> 00:08:12.000]  我先解釋什麼叫做勞苦
[00:08:12.000 --> 00:08:13.000]  勞苦是一個很特別的字眼
[00:08:13.000 --> 00:08:15.000]  是整本聖經出現過一次
[00:08:15.000 --> 00:08:16.000]  在這個地方
[00:08:16.000 --> 00:08:17.000]  勞苦的意思不是一般的
[00:08:17.000 --> 00:08:19.000]  是說辛苦的意思
[00:08:19.000 --> 00:08:23.000]  勞苦是說一個婦人
[00:08:23.000 --> 00:08:25.000]  將要生孩子的時候
[00:08:25.000 --> 00:08:27.000]  那種陣痛
[00:08:27.000 --> 00:08:28.000]  如果你有機會
[00:08:28.000 --> 00:08:30.000]  看其他的聖經中文譯本
[00:08:30.000 --> 00:08:31.000]  直接出來
[00:08:31.000 --> 00:08:33.000]  就是陣痛
[00:08:33.000 --> 00:08:34.000]  陣痛是什麼意思呢
[00:08:34.000 --> 00:08:37.000]  是很痛的
[00:08:37.000 --> 00:08:38.000]  當然我沒有什麼
[00:08:38.000 --> 00:08:40.000]  直接的經驗體會
[00:08:40.000 --> 00:08:42.000]  但我陪過我太太進產房
[00:08:42.000 --> 00:08:44.000]  我知道很痛的
[00:08:44.000 --> 00:08:45.000]  非常痛
[00:08:45.000 --> 00:08:47.000]  但同時間
[00:08:47.000 --> 00:08:48.000]  陣痛完之後
[00:08:48.000 --> 00:08:51.000]  是有平安的
[00:08:51.000 --> 00:08:54.000]  當孩子出生那一刻
[00:08:54.000 --> 00:08:57.000]  好像所有的陣痛
[00:08:57.000 --> 00:08:59.000]  都是自暫自輕的
[00:08:59.000 --> 00:09:01.000]  因為孩子出生
[00:09:01.000 --> 00:09:03.000]  其他的就不重要了
[00:09:03.000 --> 00:09:04.000]  就好像我們
[00:09:04.000 --> 00:09:06.000]  有些人喜歡行夜山
[00:09:06.000 --> 00:09:07.000]  行鳳凰山
[00:09:07.000 --> 00:09:11.000]  行一個晚上
[00:09:11.000 --> 00:09:13.000]  但當你看到日出的時候
[00:09:13.000 --> 00:09:16.000]  行夜山那種辛勞
[00:09:16.000 --> 00:09:18.000]  就不算什麼
[00:09:18.000 --> 00:09:21.000]  當你看到將來的榮耀
[00:09:21.000 --> 00:09:22.000]  現在這個雖然是很痛的
[00:09:22.000 --> 00:09:23.000]  很實在的
[00:09:23.000 --> 00:09:26.000]  不過如果確信將來的榮耀
[00:09:26.000 --> 00:09:28.000]  現在這個陣痛
[00:09:28.000 --> 00:09:30.000]  就不是最重要
[00:09:30.000 --> 00:09:32.000]  另外一個字眼形容
[00:09:32.000 --> 00:09:34.000]  一同嘆息
[00:09:34.000 --> 00:09:36.000]  因為這個字出現了三次
[00:09:36.000 --> 00:09:37.000]  所以我們要解釋一下
[00:09:37.000 --> 00:09:40.000]  什麼叫做嘆息
[00:09:40.000 --> 00:09:42.000]  我們看看聖經裏面
[00:09:42.000 --> 00:09:45.000]  嘆息裏面
[00:09:45.000 --> 00:09:46.000]  其實有不同的
[00:09:46.000 --> 00:09:48.000]  在其他的經文裏面
[00:09:48.000 --> 00:09:50.000]  有不同的翻譯
[00:09:50.000 --> 00:09:53.000]  譬如在哥倫多後書裏面
[00:09:53.000 --> 00:09:54.000]  兩次的翻譯
[00:09:54.000 --> 00:09:58.000]  我們在這帳篷裏嘆息奴婦
[00:09:58.000 --> 00:10:00.000]  這個奴婦就不是我們剛才說的奴婦
[00:10:00.000 --> 00:10:02.000]  不過嘆息是同一個字
[00:10:02.000 --> 00:10:04.000]  跟這裏一樣的翻譯
[00:10:04.000 --> 00:10:05.000]  都是嘆息
[00:10:05.000 --> 00:10:06.000]  不過有些地方
[00:10:06.000 --> 00:10:07.000]  他用另外的
[00:10:07.000 --> 00:10:09.000]  因為上下文的緣故
[00:10:09.000 --> 00:10:10.000]  去選擇另外的中文翻譯
[00:10:10.000 --> 00:10:11.000]  不過原本的意思
[00:10:11.000 --> 00:10:13.000]  原本的文字是同一個字
[00:10:13.000 --> 00:10:15.000]  你看完這些翻譯
[00:10:15.000 --> 00:10:16.000]  大概就豐富了
[00:10:16.000 --> 00:10:18.000]  什麼叫嘆息
[00:10:18.000 --> 00:10:20.000]  在希伯來書13章17節說
[00:10:20.000 --> 00:10:24.000]  你們要使他們交的時候有快樂
[00:10:24.000 --> 00:10:25.000]  這裏說的是
[00:10:25.000 --> 00:10:27.000]  那些牧者是我靈魂的監督
[00:10:27.000 --> 00:10:29.000]  將來要向上帝交仗
[00:10:29.000 --> 00:10:31.000]  我們牧者要向上帝交仗
[00:10:31.000 --> 00:10:34.000]  那我們會有臭成怎樣
[00:10:34.000 --> 00:10:36.000]  他說你們要使他們
[00:10:36.000 --> 00:10:40.000]  即使到牧者們交仗的時候有快樂
[00:10:40.000 --> 00:10:42.000]  所以將來我們的分數
[00:10:42.000 --> 00:10:44.000]  麻煩大家幫幫忙
[00:10:44.000 --> 00:10:46.000]  因為要使我們快樂
[00:10:46.000 --> 00:10:48.000]  不至於憂愁
[00:10:48.000 --> 00:10:51.000]  憂愁即是嘆息的字
[00:10:51.000 --> 00:10:52.000]  還有一個翻譯
[00:10:52.000 --> 00:10:54.000]  在亞國書五章第九節
[00:10:54.000 --> 00:10:55.000]  他提醒我們
[00:10:55.000 --> 00:10:58.000]  你們不要彼此埋怨
[00:10:58.000 --> 00:11:01.000]  很難想像原來埋怨是嘆息的字
[00:11:01.000 --> 00:11:02.000]  簡單地說
[00:11:02.000 --> 00:11:05.000]  嘆息如果用我們廣東話說
[00:11:05.000 --> 00:11:07.000]  即是說我們很腎
[00:11:07.000 --> 00:11:11.000]  腎上很多的怨氣
[00:11:11.000 --> 00:11:12.000]  很多的不開心
[00:11:12.000 --> 00:11:15.000]  大概就是嘆息這個字
[00:11:15.000 --> 00:11:24.000]  這裡說萬物一直在等待嘆息奴婦
[00:11:24.000 --> 00:11:26.000]  當然保羅在說這些問題的時候
[00:11:26.000 --> 00:11:30.000]  他不只是說萬物一路越走越走向滅亡
[00:11:30.000 --> 00:11:32.000]  他想在這樣的環境下
[00:11:32.000 --> 00:11:34.000]  然後帶出二十三節
[00:11:34.000 --> 00:11:36.000]  原來基督徒在這樣的情況下
[00:11:36.000 --> 00:11:39.000]  一樣會有用十八節所說
[00:11:39.000 --> 00:11:40.000]  現今的苦楚
[00:11:40.000 --> 00:11:41.000]  因為二十三節說
[00:11:41.000 --> 00:11:45.000]  不但如此,就是我們者有聖靈初結果子的
[00:11:45.000 --> 00:11:46.000]  這個很特別的用法
[00:11:46.000 --> 00:11:49.000]  因為全本聖經裡只有這個說法
[00:11:49.000 --> 00:11:51.000]  初結果子我們知道是什麼事
[00:11:51.000 --> 00:11:55.000]  即是當時我們呈現給上帝的猶太人的做法
[00:11:55.000 --> 00:11:56.000]  初結果子
[00:11:56.000 --> 00:11:57.000]  初熟的果子
[00:11:57.000 --> 00:12:00.000]  譬如基督是我們復活的初熟的果子
[00:12:00.000 --> 00:12:03.000]  不過聖靈的初熟果子
[00:12:03.000 --> 00:12:05.000]  整本聖經只有這裡這樣說
[00:12:05.000 --> 00:12:06.000]  這個意思
[00:12:06.000 --> 00:12:12.000]  我估計保羅在說初期的第一代的信徒們
[00:12:12.000 --> 00:12:14.000]  就是保羅說不但如此
[00:12:14.000 --> 00:12:17.000]  就是我們這班仕徒或第一代的信徒們
[00:12:17.000 --> 00:12:20.000]  他們成為聖靈拯救全人類
[00:12:20.000 --> 00:12:23.000]  最早期一班人的初熟果子
[00:12:23.000 --> 00:12:25.000]  他說我們其實一樣
[00:12:25.000 --> 00:12:26.000]  包括保羅在內
[00:12:26.000 --> 00:12:29.000]  也是自己心裡嘆息地出現
[00:12:29.000 --> 00:12:31.000]  嘆息什麼呢
[00:12:31.000 --> 00:12:32.000]  世界有很多苦難
[00:12:32.000 --> 00:12:34.000]  或者用陣痛
[00:12:34.000 --> 00:12:36.000]  諧諧聲形容
[00:12:36.000 --> 00:12:39.000]  一樣和萬物一樣
[00:12:39.000 --> 00:12:42.000]  不過我們繼續等
[00:12:42.000 --> 00:12:46.000]  就是23節最後一句話
[00:12:46.000 --> 00:12:49.000]  乃是我們的身體得熟
[00:12:49.000 --> 00:12:51.000]  接著14節一句很驚人的話
[00:12:51.000 --> 00:12:57.000]  他說我們得救是在乎盼望
[00:12:57.000 --> 00:12:59.000]  大家有沒有很震驚
[00:12:59.000 --> 00:13:03.000]  我們得救是在乎盼望
[00:13:03.000 --> 00:13:04.000]  當我們信主的時候
[00:13:04.000 --> 00:13:07.000]  差不多我們受個人的初信栽培
[00:13:07.000 --> 00:13:10.000]  第一堂就講得救的確具
[00:13:10.000 --> 00:13:13.000]  就是說我們真心信耶穌
[00:13:13.000 --> 00:13:15.000]  上帝就將我們名字
[00:13:15.000 --> 00:13:17.000]  寫在天上的生命冊上
[00:13:17.000 --> 00:13:19.000]  我們可以得救的
[00:13:19.000 --> 00:13:20.000]  有把握得救的
[00:13:20.000 --> 00:13:24.000]  但竟然保羅說我們得救在乎盼望
[00:13:24.000 --> 00:13:26.000]  好像未曾實現
[00:13:26.000 --> 00:13:28.000]  好像未曾到
[00:13:28.000 --> 00:13:30.000]  或者甚至沒有把握
[00:13:30.000 --> 00:13:31.000]  意思是什麼呢
[00:13:31.000 --> 00:13:33.000]  當然你看看上文講什麼
[00:13:33.000 --> 00:13:38.000]  上文說乃是我們的身體得熟
[00:13:38.000 --> 00:13:39.000]  從這個角度來說
[00:13:39.000 --> 00:13:42.000]  得救我們信主的時間
[00:13:42.000 --> 00:13:43.000]  我們的靈魂得救
[00:13:43.000 --> 00:13:45.000]  或者我們永生的把握
[00:13:45.000 --> 00:13:46.000]  是毫無疑問的
[00:13:46.000 --> 00:13:47.000]  聖經裡面清楚講
[00:13:47.000 --> 00:13:49.000]  凡是真心信耶穌的人
[00:13:49.000 --> 00:13:52.000]  我們都應該知道
[00:13:52.000 --> 00:13:53.000]  上帝的靈在我們裡面
[00:13:53.000 --> 00:13:56.000]  並且我們將來有100%肯定
[00:13:56.000 --> 00:13:57.000]  會上天堂
[00:13:57.000 --> 00:13:58.000]  因為上帝的應許
[00:13:58.000 --> 00:13:59.000]  不是因為我的問題
[00:13:59.000 --> 00:14:01.000]  因為上帝應許
[00:14:01.000 --> 00:14:02.000]  不過如果從另一個角度講
[00:14:02.000 --> 00:14:04.000]  要完整的得救
[00:14:04.000 --> 00:14:05.000]  要完全的得救
[00:14:05.000 --> 00:14:08.000]  包括我們身體的得熟
[00:14:08.000 --> 00:14:09.000]  大家知道將來我們身體
[00:14:09.000 --> 00:14:11.000]  無論是經過死亡
[00:14:11.000 --> 00:14:13.000]  或者耶穌再來的時間
[00:14:13.000 --> 00:14:15.000]  我們身體會變化
[00:14:15.000 --> 00:14:19.000]  所以教徒不需要怕任何的壯麗形式
[00:14:19.000 --> 00:14:22.000]  即是你怎樣死都不要緊
[00:14:22.000 --> 00:14:24.000]  因為上帝的大能
[00:14:24.000 --> 00:14:25.000]  都能夠叫我們
[00:14:25.000 --> 00:14:28.000]  變成一個熟靈的身體
[00:14:28.000 --> 00:14:30.000]  變成一個榮耀的身體
[00:14:30.000 --> 00:14:32.000]  就是哥倫多前書15章的說話
[00:14:32.000 --> 00:14:35.000]  即是我們因為神的大能
[00:14:35.000 --> 00:14:38.000]  最終我們變成榮耀的身體
[00:14:38.000 --> 00:14:40.000]  好像耶穌基督那樣
[00:14:40.000 --> 00:14:42.000]  去到天堂直至到永遠
[00:14:42.000 --> 00:14:44.000]  這種的得救
[00:14:44.000 --> 00:14:47.000]  或者這種完全的得救
[00:14:47.000 --> 00:14:48.000]  包括身體的得救
[00:14:48.000 --> 00:14:50.000]  仍然在盼望
[00:14:50.000 --> 00:14:51.000]  所以保羅說
[00:14:51.000 --> 00:14:54.000]  沒有人會盼望現在看到的東西
[00:14:54.000 --> 00:14:55.000]  我想你不會說
[00:14:55.000 --> 00:14:57.000]  我盼望第七堂的聚會
[00:14:57.000 --> 00:14:58.000]  很奇怪的
[00:14:58.000 --> 00:15:00.000]  你來了我怎會盼望第七堂的聚會呢
[00:15:00.000 --> 00:15:02.000]  但如果說我盼望早點散會
[00:15:02.000 --> 00:15:03.000]  那就是盼望了
[00:15:03.000 --> 00:15:04.000]  因為還沒有發生
[00:15:04.000 --> 00:15:06.000]  但是盼望即是
[00:15:06.000 --> 00:15:07.000]  你未見到的東西就是盼望
[00:15:07.000 --> 00:15:08.000]  所以保羅說
[00:15:08.000 --> 00:15:10.000]  我們仍然在盼望
[00:15:10.000 --> 00:15:11.000]  因為這個身體得贖
[00:15:11.000 --> 00:15:13.000]  未曾的來到
[00:15:13.000 --> 00:15:16.000]  好了
[00:15:16.000 --> 00:15:20.000]  在世界嘆息的背景之下
[00:15:20.000 --> 00:15:23.000]  信徒有一個很大的期望
[00:15:23.000 --> 00:15:24.000]  這個期望不是這個世界
[00:15:24.000 --> 00:15:25.000]  這個期望是
[00:15:25.000 --> 00:15:26.000]  耶穌基督再回來
[00:15:26.000 --> 00:15:31.000]  我們成聖之旅的終極那一站
[00:15:31.000 --> 00:15:33.000]  是在天堂那裏
[00:15:33.000 --> 00:15:37.000]  不過現在在這個階段
[00:15:37.000 --> 00:15:38.000]  我們有困難
[00:15:38.000 --> 00:15:39.000]  有軟弱
[00:15:39.000 --> 00:15:40.000]  又怎樣呢
[00:15:40.000 --> 00:15:44.000]  我們看第26節到30節
[00:15:44.000 --> 00:15:45.000]  第二個段落
[00:15:45.000 --> 00:15:47.000]  26節到30節
[00:15:47.000 --> 00:15:48.000]  這裡提出
[00:15:48.000 --> 00:15:51.000]  當人在這個成聖過程裏面
[00:15:51.000 --> 00:15:52.000]  如果你夠誠實的話
[00:15:52.000 --> 00:15:54.000]  就好像保羅那麼誠實一樣
[00:15:54.000 --> 00:15:55.000]  我們要承認
[00:15:55.000 --> 00:15:57.000]  我們有軟弱的
[00:15:57.000 --> 00:16:01.000]  包括從亞當而來的人的聚性的軟弱
[00:16:01.000 --> 00:16:03.000]  包括我們自己
[00:16:03.000 --> 00:16:04.000]  明知故犯
[00:16:04.000 --> 00:16:05.000]  有律法
[00:16:05.000 --> 00:16:06.000]  有標準
[00:16:06.000 --> 00:16:07.000]  有聖靈的提醒
[00:16:07.000 --> 00:16:08.000]  但我們不聽
[00:16:08.000 --> 00:16:10.000]  所以26節說
[00:16:10.000 --> 00:16:12.000]  況且我們的軟弱
[00:16:12.000 --> 00:16:14.000]  有聖靈幫助
[00:16:14.000 --> 00:16:17.000]  聖靈或者聖靈的工作
[00:16:17.000 --> 00:16:19.000]  在羅馬書第八章可以說
[00:16:19.000 --> 00:16:20.000]  是俯拾皆是
[00:16:20.000 --> 00:16:22.000]  是非常明顯的
[00:16:22.000 --> 00:16:24.000]  在這段經文裏面提到聖靈兩個工作
[00:16:24.000 --> 00:16:25.000]  第一
[00:16:25.000 --> 00:16:29.000]  聖靈會幫助那些軟弱的基督徒
[00:16:29.000 --> 00:16:31.000]  我再說
[00:16:31.000 --> 00:16:33.000]  一個真正的屬靈人
[00:16:33.000 --> 00:16:37.000]  是一個讓聖靈掌管生命的人
