
[00:00:00.000 --> 00:00:05.400]  壽苦戰的時候說了耶穌受死當時的三個神跡
[00:05:36.640 --> 00:05:39.640]  你要這樣想像得到的時候
[00:05:39.640 --> 00:05:43.640]  你就會明白那些門徒一進去看的時候
[00:05:43.640 --> 00:05:48.640]  馬上就醒覺了
[00:05:48.640 --> 00:05:53.640]  第八節就說先到墳墓的門徒也跟著進去了
[00:05:53.640 --> 00:05:55.640]  因為有人先走
[00:05:55.640 --> 00:05:57.640]  他想著如果怕就先讓他怕
[00:05:57.640 --> 00:05:59.640]  如果有人死就先讓他死
[00:05:59.640 --> 00:06:01.640]  所以他跟著進去了
[00:06:01.640 --> 00:06:04.640]  跟著進去見到原來這樣的時候
[00:06:04.640 --> 00:06:06.640]  看見就信了
[00:06:08.640 --> 00:06:15.640]  我們很多時候都會像先到墳墓的那門徒一樣
[00:06:15.640 --> 00:06:17.640]  先看看人家怎樣
[00:06:17.640 --> 00:06:20.640]  然後自己慢慢才進去
[00:06:20.640 --> 00:06:24.640]  但是感恩的是他看見就信了
[00:06:24.640 --> 00:06:28.640]  大家不知道有沒有機會看過一些
[00:06:28.640 --> 00:06:32.640]  關於耶穌的空墳墓的相片
[00:06:32.640 --> 00:06:36.640]  現在這個時代很多相片可以看
[00:06:36.640 --> 00:06:38.640]  你去google一下就看見了
[00:06:38.640 --> 00:06:42.640]  甚至可能在有些弟兄姊妹去過以色列
[00:06:42.640 --> 00:06:48.640]  去聖地的時候就進去耶穌的空墳墓裏面
[00:06:48.640 --> 00:06:51.640]  如果你沒有進去就給大家看看
[00:06:51.640 --> 00:06:54.640]  這個就不是叫做耶穌的空墳墓
[00:06:54.640 --> 00:07:01.640]  這個就是一個普通的古代猶太人的墳墓
[00:07:01.640 --> 00:07:06.640]  你可以想像到他們在山邊掘一個洞
[00:07:06.640 --> 00:07:08.640]  有些洞很大
[00:07:08.640 --> 00:07:10.640]  有些洞只能裝一個屍體
[00:07:10.640 --> 00:07:12.640]  有些洞在裏面
[00:07:12.640 --> 00:07:18.640]  我查過有一個大到可以裝七十個屍體在裏面
[00:07:18.640 --> 00:07:21.640]  他們真的用一塊石頭封住
[00:07:21.640 --> 00:07:23.640]  我有一點不明白
[00:07:23.640 --> 00:07:25.640]  為什麼要圓形的呢
[00:07:25.640 --> 00:07:27.640]  圓形的就可以這樣滾動
[00:07:27.640 --> 00:07:29.640]  其實你只要滾動一次
[00:07:29.640 --> 00:07:31.640]  你沒理由再滾出來
[00:07:31.640 --> 00:07:35.640]  你想一下埋葬了你沒理由滾開它
[00:07:35.640 --> 00:07:39.640]  總之他們覺得這樣比較容易滾動
[00:07:39.640 --> 00:07:45.640]  在滾完那塊石封住了墳墓之後
[00:07:45.640 --> 00:07:48.640]  我就想像應該要再用泥封住它
[00:07:48.640 --> 00:07:51.640]  因為一塊石很難封得緊
[00:07:51.640 --> 00:07:54.640]  如果有縫隙的時候那些臭味就會供出來
[00:07:54.640 --> 00:07:58.640]  所以我猜應該是再用一些泥封住它
[00:07:58.640 --> 00:08:02.640]  所以要再打開是很大工程
[00:08:02.640 --> 00:08:04.640]  真的要鑿開它
[00:08:04.640 --> 00:08:08.640]  這些就是當時的一些古代的
[00:08:08.640 --> 00:08:10.640]  在以色列的墳墓
[00:08:10.640 --> 00:08:14.640]  然後這個真是現在相信
[00:08:14.640 --> 00:08:19.640]  相傳說是耶穌的空墳墓
[00:08:19.640 --> 00:08:21.640]  不知道大家有沒有去過
[00:08:21.640 --> 00:08:23.640]  接著那一張
[00:08:23.640 --> 00:08:26.640]  這個就是相傳現在的空墳墓
[00:08:26.640 --> 00:08:28.640]  如果去到聖地的時候
[00:08:28.640 --> 00:08:30.640]  有一天的行程
[00:08:30.640 --> 00:08:33.640]  說去耶穌的空墳墓就會在這裡
[00:08:33.640 --> 00:08:35.640]  外面就是這樣看
[00:08:35.640 --> 00:08:37.640]  也是這樣挖一個洞的
[00:08:37.640 --> 00:08:38.640]  聖經都有記載
[00:08:38.640 --> 00:08:40.640]  本來有一個有錢人
[00:08:40.640 --> 00:08:44.640]  已經預備好了一個這樣的墳墓
[00:08:44.640 --> 00:08:46.640]  會將來用的
[00:08:46.640 --> 00:08:48.640]  他知道耶穌已經被釘死
[00:08:48.640 --> 00:08:50.640]  他很尊重耶穌
[00:08:50.640 --> 00:08:55.640]  於是就將這個墳墓讓給耶穌用
[00:08:55.640 --> 00:08:57.640]  然後下一張看到的就是
[00:08:57.640 --> 00:09:00.640]  在耶穌的空墳墓裡面
[00:09:00.640 --> 00:09:02.640]  就是這樣的情況
[00:09:02.640 --> 00:09:04.640]  那裡要用欄杆攔住
[00:09:04.640 --> 00:09:06.640]  因為相傳耶穌的身體
[00:09:06.640 --> 00:09:08.640]  就是放在那裡
[00:09:08.640 --> 00:09:09.640]  本來在那裡
[00:09:09.640 --> 00:09:11.640]  現在是空的墳墓
[00:09:11.640 --> 00:09:13.640]  也避免我們這些遊客
[00:09:13.640 --> 00:09:15.640]  進去的時候亂踩
[00:09:15.640 --> 00:09:20.640]  踩到本來耶穌身體放的地方
[00:09:20.640 --> 00:09:22.640]  所以用欄杆攔住
[00:09:22.640 --> 00:09:25.640]  我們就站在欄杆的外面
[00:09:25.640 --> 00:09:28.640]  就可以去「憑吊」
[00:09:28.640 --> 00:09:31.640]  然後在裡面看出去
[00:09:31.640 --> 00:09:33.640]  就看到那個是門
[00:09:33.640 --> 00:09:34.640]  就從那裡出去
[00:09:34.640 --> 00:09:35.640]  其實是很小
[00:09:35.640 --> 00:09:39.640]  那個所謂門也是很矮的
[00:09:39.640 --> 00:09:42.640]  一個小朋友就可以這樣走進去
[00:09:42.640 --> 00:09:46.640]  但是成年人一定要彎下身體才能進去
[00:09:46.640 --> 00:09:54.640]  這個就讓我們用多一點的實物來想想
[00:09:54.640 --> 00:09:59.640]  當這些門徒去到這個墳墓的時候
[00:09:59.640 --> 00:10:03.640]  看到裡面當然不是這樣的情況
[00:10:03.640 --> 00:10:05.640]  因為當時沒有欄杆
[00:10:05.640 --> 00:10:08.640]  但是就不見了耶穌的身體
[00:10:08.640 --> 00:10:12.640]  只是看到細麻布那個人的形狀
[00:10:12.640 --> 00:10:17.640]  還有那條頭巾放在旁邊仍然是捲著的
[00:10:17.640 --> 00:10:22.640]  在這裡給我們再確實的肯定就是
[00:10:22.640 --> 00:10:25.640]  耶穌是確實復活了
[00:10:25.640 --> 00:10:27.640]  真的復活了
[00:10:27.640 --> 00:10:29.640]  耶穌確實復活了之後
[00:10:29.640 --> 00:10:34.640]  也給我們再肯定就是
[00:10:34.640 --> 00:10:37.640]  有一些想去辯駁說
[00:10:37.640 --> 00:10:40.640]  其實耶穌不是真的復活了
[00:10:40.640 --> 00:10:42.640]  祂有另外一些可能性
[00:10:42.640 --> 00:10:44.640]  在我還沒有信主的時候
[00:10:44.640 --> 00:10:46.640]  我也去找一些書
[00:10:46.640 --> 00:10:51.640]  來看看這些可能性究竟是什麼呢
[00:10:51.640 --> 00:10:56.640]  我也可以說我看見就信了
[00:10:56.640 --> 00:11:00.640]  我真的看過這些辯駁
[00:11:00.640 --> 00:11:02.640]  其中有一些就是說
[00:11:02.640 --> 00:11:05.640]  耶穌的屍體被門徒偷了
[00:11:05.640 --> 00:11:08.640]  他們偷了之後就藏起來了
[00:11:08.640 --> 00:11:10.640]  然後就來告訴別人
[00:11:10.640 --> 00:11:13.640]  耶穌復活了
[00:11:13.640 --> 00:11:15.640]  但是我們知道是沒有可能的
[00:11:15.640 --> 00:11:19.640]  因為當時是有羅馬的兵兵守住的
[00:11:19.640 --> 00:11:22.640]  而且真的要鑿開墳墓
[00:11:22.640 --> 00:11:25.640]  不是就這樣掀開蓋子
[00:11:25.640 --> 00:11:29.640]  我們看到蓋著門的石頭
[00:11:29.640 --> 00:11:31.640]  真的是很大的石頭
[00:11:31.640 --> 00:11:35.640]  而且一定還有其他的方法
[00:11:35.640 --> 00:11:38.640]  當時有沒有我們現在的紅毛泥
[00:11:38.640 --> 00:11:39.640]  我就不太清楚
[00:11:39.640 --> 00:11:43.640]  但是一定會用很多的泥封住
[00:11:43.640 --> 00:11:46.640]  讓那些臭味不會湧出來
[00:11:46.640 --> 00:11:48.640]  所以要這樣鑿開
[00:11:48.640 --> 00:11:53.640]  而是要逃過那些羅馬兵兵的監視
[00:11:53.640 --> 00:11:55.640]  是沒有可能的事
[00:11:55.640 --> 00:11:58.640]  如果真的有這樣的事發生過
[00:11:58.640 --> 00:11:59.640]  那些羅馬兵
[00:11:59.640 --> 00:12:02.640]  那些猶太教的長老
[00:12:02.640 --> 00:12:05.640]  就會立刻站出來開一個記者招待會
[00:12:05.640 --> 00:12:08.640]  他們說耶穌復活是假的
[00:12:08.640 --> 00:12:11.640]  他們派一班人來
[00:12:11.640 --> 00:12:12.640]  殺了我們的兵兵
[00:12:12.640 --> 00:12:14.640]  然後鑿開墳墓
[00:12:14.640 --> 00:12:16.640]  將耶穌的身體偷走
[00:12:16.640 --> 00:12:18.640]  他們一定會這樣開一個
[00:12:18.640 --> 00:12:21.640]  我們現代的記者招待會
[00:12:21.640 --> 00:12:24.640]  但是在歷史上任何的記載
[00:12:24.640 --> 00:12:26.640]  任何反對基督教的記載
[00:12:26.640 --> 00:12:30.640]  都找不到任何的證據
[00:12:30.640 --> 00:12:32.640]  說他們開記者招待會
[00:12:32.640 --> 00:12:34.640]  當時可能沒有記者
[00:12:34.640 --> 00:12:36.640]  也沒有招待會
[00:12:36.640 --> 00:12:40.640]  但是沒有任何的文獻是這樣寫的
[00:12:40.640 --> 00:12:42.640]  也有一些人說
[00:12:42.640 --> 00:12:46.640]  其實不是那些門徒偷走耶穌的身體
[00:12:46.640 --> 00:12:50.640]  是那些羅馬兵
[00:12:50.640 --> 00:12:52.640]  他們的當局
[00:12:52.640 --> 00:12:55.640]  那些猶太人的
[00:12:55.640 --> 00:12:58.640]  他們的council
[00:12:58.640 --> 00:13:03.640]  那些有權勢的人
[00:13:03.640 --> 00:13:07.640]  他們不讓那些信耶穌的人
[00:13:07.640 --> 00:13:09.640]  再來拜祭他
[00:13:09.640 --> 00:13:11.640]  所以就搬走了
[00:13:11.640 --> 00:13:13.640]  藏起來了
[00:13:13.640 --> 00:13:18.640]  總之任何這些人想去想出一些原因
[00:13:18.640 --> 00:13:22.640]  說耶穌沒有復活的任何這些原因
[00:13:22.640 --> 00:13:26.640]  要證明這些原因是真的
[00:13:26.640 --> 00:13:31.640]  還難過你說信耶穌是復活
[00:13:31.640 --> 00:13:33.640]  你有沒有這樣想過
[00:13:33.640 --> 00:13:35.640]  原來是更難的
[00:13:35.640 --> 00:13:40.640]  所以其實有很多所謂無神論者
[00:13:40.640 --> 00:13:44.640]  有很多無神論的哲學家
[00:13:44.640 --> 00:13:46.640]  考古學家
[00:13:46.640 --> 00:13:51.640]  想想辦法來證明耶穌不是真是神
[00:13:51.640 --> 00:13:53.640]  是假的
[00:13:53.640 --> 00:13:58.640]  其實就算那些無神論者的哲學家
[00:13:58.640 --> 00:14:01.640]  想證明這個世界沒有神
[00:14:01.640 --> 00:14:06.640]  原來是更難過想相信這個世界有神
[00:14:06.640 --> 00:14:11.640]  這個是很多的哲學家都承認的一件事
[00:14:11.640 --> 00:14:18.640]  所以聖經這樣的記載不是可以作出來的
[00:14:18.640 --> 00:14:25.640]  因為那個細麻布的頭巾仍然是這樣的
[00:14:25.640 --> 00:14:27.640]  即是說
[00:14:27.640 --> 00:14:31.640]  如果有些人說其實耶穌不是真的死了
[00:14:31.640 --> 00:14:33.640]  他假裝死了
[00:14:33.640 --> 00:14:38.640]  或者好像有時做戲都有一些情節
[00:14:38.640 --> 00:14:42.640]  吃了藥就可以炸死
[00:14:42.640 --> 00:14:48.640]  甚至呼吸可以停了二十四小時
[00:14:48.640 --> 00:14:52.640]  然後你就記得未到二十四小時
[00:14:52.640 --> 00:14:54.640]  你就要給他另外一些解藥吃
[00:14:54.640 --> 00:14:56.640]  他就會醒了
[00:14:56.640 --> 00:15:01.640]  很多人都會想這些理論出來
[00:15:01.640 --> 00:15:04.640]  想證明其實耶穌沒有死
[00:15:04.640 --> 00:15:06.640]  他後來醒了
[00:15:06.640 --> 00:15:09.640]  醒了他便躲起來不讓人找到
[00:15:09.640 --> 00:15:16.640]  然後教門徒說耶穌復活了
[00:15:16.640 --> 00:15:20.640]  這個是沒有可能的,為什麼呢?
[00:15:20.640 --> 00:15:30.640]  因為那個細麻布的頭巾不是拆開了然後走了
[00:15:30.640 --> 00:15:35.640]  你這樣想像那個形狀的時候
[00:15:35.640 --> 00:15:44.640]  就好像人的身體化為一道氫煙
[00:15:44.640 --> 00:15:52.640]  好像一道煙這樣透過細麻布的頭巾就飛了去
[00:15:52.640 --> 00:15:53.640]  那是什麼呢?
[00:15:53.640 --> 00:15:58.640]  就是因為耶穌復活的身體是一個靈
[00:15:58.640 --> 00:16:01.640]  不是再是一個肉身的身體
[00:16:01.640 --> 00:16:04.640]  不用解開那些頭巾解開那些麻布
[00:16:04.640 --> 00:16:06.640]  然後才可以起身
[00:16:06.640 --> 00:16:09.640]  然後才可以出來
[00:16:09.640 --> 00:16:14.640]  所以那樣的形容是一個很細膩
[00:16:14.640 --> 00:16:19.640]  很清楚毫無疑問的一個形容
[00:16:19.640 --> 00:16:21.640]  耶穌真的復活了
[00:16:21.640 --> 00:16:27.640]  而且他的屍體沒有被人偷沒有被人收買
[00:16:27.640 --> 00:16:33.640]  這個是很有力的見證很有力的證據
[00:16:33.640 --> 00:16:36.640]  我以前有分享過
[00:16:36.640 --> 00:16:41.640]  我小學的時候已經讀天主教的學校
[00:16:41.640 --> 00:16:47.640]  一直到中一我都相信有這個耶穌是神
[00:16:47.640 --> 00:16:50.640]  所以我就已經是信耶穌了
[00:16:50.640 --> 00:16:53.640]  當時信耶穌都是很單純地
[00:16:53.640 --> 00:16:56.640]  是的,這個耶穌是神來的
[00:16:56.640 --> 00:17:00.640]  但是到我中五畢業的時候
[00:17:00.640 --> 00:17:04.640]  我就覺得我真的要重新看一下
[00:17:04.640 --> 00:17:07.640]  這個信仰的內容究竟是什麼
[00:17:07.640 --> 00:17:11.640]  說耶穌復活的證據究竟是什麼
[00:17:11.640 --> 00:17:13.640]  我好像剛才那樣說
[00:17:13.640 --> 00:17:15.640]  我真的看過之後
[00:17:15.640 --> 00:17:18.640]  我就真的相信
[00:17:18.640 --> 00:17:23.640]  我們也找到很多其他的基督徒的見證
[00:17:23.640 --> 00:17:27.640]  他們都真的起初是完全不相信
[00:17:27.640 --> 00:17:31.640]  然後去找很多考古學的證據
[00:17:31.640 --> 00:17:33.640]  哲學方面的證據
[00:17:33.640 --> 00:17:38.640]  然後證實耶穌真的是神的兒子
[00:17:38.640 --> 00:17:41.640]  來到這個世界成為一個人
[00:17:41.640 --> 00:17:45.640]  然後真的這樣在十字架上面死
[00:17:45.640 --> 00:17:47.640]  而且真的復活
[00:17:47.640 --> 00:17:52.640]  這個神蹟是一個確確實實的神蹟
[00:17:52.640 --> 00:17:57.640]  我還記得很多年前有一個復活節的主日
[00:17:57.640 --> 00:18:00.640]  我講道的時候是講道這一方面
[00:18:00.640 --> 00:18:04.640]  然後我就給在場的未信的朋友
[00:18:04.640 --> 00:18:08.640]  一個呼籲或者一個挑戰
[00:18:08.640 --> 00:18:10.640]  我這個挑戰就是說
[00:18:10.640 --> 00:18:13.640]  如果在座有哪一位
[00:18:13.640 --> 00:18:17.640]  你對這些耶穌復活的事情
[00:18:17.640 --> 00:18:21.640]  這些證據、記載、真理
[00:18:21.640 --> 00:18:24.640]  未曾肯定的話
[00:18:24.640 --> 00:18:30.640]  請你真的認認真真地找時間去再研究
[00:18:30.640 --> 00:18:33.640]  我親身認識到一位
[00:18:33.640 --> 00:18:36.640]  當時他在大學裡面
[00:18:36.640 --> 00:18:42.640]  教人類學、考古學的一位教授
[00:18:42.640 --> 00:18:45.640]  他告訴我們
[00:18:45.640 --> 00:18:47.640]  他起初不相信
[00:18:47.640 --> 00:18:52.640]  後來他用他的人類學、考古學的知識
[00:18:52.640 --> 00:18:54.640]  自己去查一次
[00:18:54.640 --> 00:18:58.640]  之後他才相信
[00:18:58.640 --> 00:19:00.640]  肯定地相信
[00:19:00.640 --> 00:19:04.640]  所以這個邀請或者挑戰
[00:19:04.640 --> 00:19:07.640]  也都今天帶給大家
[00:19:07.640 --> 00:19:09.640]  所以也都是一樣
[00:19:09.640 --> 00:19:13.640]  就算你已經相信了耶穌是神的兒子
[00:19:13.640 --> 00:19:17.640]  但是有時候你還有一點點懷疑
[00:19:17.640 --> 00:19:20.640]  有些地方不是很肯定
[00:19:20.640 --> 00:19:23.640]  我都一樣邀請你、挑戰你
[00:19:23.640 --> 00:19:26.640]  你再次去審視一下
[00:19:26.640 --> 00:19:31.640]  耶穌基督復活的那些證據
[00:19:31.640 --> 00:19:34.640]  我相信你一定不會失望
[00:19:34.640 --> 00:19:36.640]  因為有時候真的
[00:19:36.640 --> 00:19:40.640]  我們會想著想著會有些左搖右擺的話
[00:19:40.640 --> 00:19:43.640]  你需要再肯定多一次
[00:19:43.640 --> 00:19:45.640]  你去這樣做的時候
[00:19:45.640 --> 00:19:48.640]  你不用怕別人知道了怎麼辦
[00:19:48.640 --> 00:19:52.640]  別人知道我原來扮成基督徒
[00:19:52.640 --> 00:19:54.640]  原來我不是真的信的
[00:19:54.640 --> 00:19:56.640]  不要怕
[00:19:56.640 --> 00:19:58.640]  你不用告訴所有人
[00:19:58.640 --> 00:20:00.640]  你甚至不用告訴我
[00:20:00.640 --> 00:20:03.640]  你自己去找一些資料
[00:20:03.640 --> 00:20:06.640]  相信你一定不會失望
[00:20:06.640 --> 00:20:08.640]  我們看看第二個神蹟
[00:20:08.640 --> 00:20:10.640]  這個就是我說
[00:20:10.640 --> 00:20:14.640]  在耶穌受苦的當時的其中一個神蹟
[00:20:14.640 --> 00:20:18.640]  但是連帶到在耶穌復活的時候
[00:20:18.640 --> 00:20:22.640]  都繼續進行的一個神蹟
[00:20:22.640 --> 00:20:24.640]  這個神蹟就是
[00:20:24.640 --> 00:20:27.640]  當時有一些已經死了的信徒
[00:20:27.640 --> 00:20:31.640]  聖經形容已經是睡了覺的信徒
[00:20:31.640 --> 00:20:34.640]  他們起死回生
[00:20:34.640 --> 00:20:36.640]  走出墳墓
[00:20:36.640 --> 00:20:38.640]  驚不驚啊
[00:20:38.640 --> 00:20:42.640]  馬上想起中國電影的殭屍
[00:20:42.640 --> 00:20:46.640]  穿著滿清的官服
[00:20:46.640 --> 00:20:48.640]  伸起手
[00:20:48.640 --> 00:20:50.640]  跳下跳下
[00:20:50.640 --> 00:20:54.640]  那些是很嚇人的情景
[00:20:54.640 --> 00:20:56.640]  但是你想一下
[00:20:56.640 --> 00:20:58.640]  耶穌受死
[00:20:58.640 --> 00:21:02.640]  當時就天崩地動
[00:21:02.640 --> 00:21:05.640]  那些石崩開
[00:21:05.640 --> 00:21:07.640]  然後這些石崩開
[00:21:07.640 --> 00:21:14.640]  包括那些蓋著墳墓外面的大石
[00:21:14.640 --> 00:21:19.640]  那些大石都崩裂裂開的時候
[00:21:19.640 --> 00:21:23.640]  就是說那些墳墓
[00:21:23.640 --> 00:21:27.640]  隨時你可以自出自入
[00:21:27.640 --> 00:21:31.640]  本身已經是一種很嚇人的情景
[00:21:31.640 --> 00:21:36.640]  因為你想像一下那些墳墓的門全部打開
[00:21:36.640 --> 00:21:41.640]  你都不知道裡面有什麼會出來
[00:21:41.640 --> 00:21:44.640]  但是那個情景就是
[00:21:44.640 --> 00:21:47.640]  當時耶穌死的時候
[00:21:47.640 --> 00:21:49.640]  那些石崩開
[00:21:49.640 --> 00:21:55.640]  那些蓋著墳墓的大石崩裂的時候
[00:21:55.640 --> 00:22:00.640]  是要預備猶太人的逾越節
[00:22:00.640 --> 00:22:04.640]  所以耶穌的門徒
[00:22:04.640 --> 00:22:06.640]  他的母親
[00:22:06.640 --> 00:22:08.640]  就快點想辦法
[00:22:08.640 --> 00:22:16.640]  要羅馬政府快點讓他們收回耶穌的屍體
[00:22:16.640 --> 00:22:18.640]  然後快點去埋葬
[00:22:18.640 --> 00:22:23.640]  因為安息日已經來了
[00:22:23.640 --> 00:22:25.640]  所以在安息日的時候
[00:22:25.640 --> 00:22:29.640]  不會有很多人到處走來走去
[00:22:29.640 --> 00:22:33.640]  連市集都應該沒什麼人
[00:22:33.640 --> 00:22:36.640]  所以雖然有這種嚇人的情景
[00:22:36.640 --> 00:22:39.640]  那些石頭已經裂開了
[00:22:39.640 --> 00:22:41.640]  但是他們都知道
[00:22:41.640 --> 00:22:45.640]  不會有很多人在那些地方走來走去
[00:22:45.640 --> 00:22:49.640]  但是那些墳墓裂開之後
[00:22:49.640 --> 00:22:52.640]  在裡面本來已經死了的聖徒
[00:22:52.640 --> 00:22:56.640]  他們又不是馬上走出來
[00:22:56.640 --> 00:22:59.640]  是到耶穌復活的時候
[00:22:59.640 --> 00:23:00.640]  他們就走出來
[00:23:00.640 --> 00:23:04.640]  而且走進耶路撒冷城裡面
[00:23:04.640 --> 00:23:09.640]  這種情景就有點嚇人
[00:23:09.640 --> 00:23:11.640]  不過他們走出來的時候
[00:23:11.640 --> 00:23:13.640]  聖經沒有詳細形容
