
[00:00:00.000 --> 00:00:01.620]  或者我們不交自己的職業
[00:01:15.600 --> 00:01:16.960]  他不知道要捧誰
[00:01:16.960 --> 00:01:17.880]  不會看下去的
[00:01:17.880 --> 00:01:19.920]  按照《路隨術》裏面
[00:01:19.920 --> 00:01:21.440]  雅各你覺得好人還是壞人呢?
[00:01:21.440 --> 00:01:24.520]  不要這麼回答
[00:01:24.520 --> 00:01:26.200]  黎文你覺得好人還是壞人呢?
[00:01:28.200 --> 00:01:29.360]  行爲得罪了人
[00:01:29.360 --> 00:01:30.360]  你回答都有技巧
[00:01:30.360 --> 00:01:31.880]  果然是成年人
[00:01:31.880 --> 00:01:34.120]  甚至說牧師你根本check我的好人壞人
[00:01:34.120 --> 00:01:35.080]  這個說法是
[00:01:35.080 --> 00:01:36.460]  問題不對不回答
[00:01:36.460 --> 00:01:37.720]  都可以的
[00:01:37.720 --> 00:01:39.840]  錯誤的問題就不要回答
[00:01:39.840 --> 00:01:41.280]  但如果真的要簡單地想
[00:01:41.280 --> 00:01:43.040]  我又反轉地說
[00:01:43.040 --> 00:01:45.360]  你應該很難告訴我
[00:01:45.360 --> 00:01:46.720]  去到這一段《聖經》裏面
[00:01:46.720 --> 00:01:48.160]  雅各是個好人
[00:01:48.160 --> 00:01:50.840]  大家很難說得出口這件事
[00:01:50.840 --> 00:01:52.600]  有沒有人覺得雅各是個好人呢?
[00:01:52.600 --> 00:01:54.960]  撥頭髮的各位不計較
[00:01:55.840 --> 00:01:57.840]  我看見沒有人舉手
[00:01:57.840 --> 00:01:59.600]  如果稍微會知道
[00:01:59.600 --> 00:02:02.560]  當然出生就不是壞人了
[00:02:02.560 --> 00:02:03.520]  出生的時候
[00:02:03.520 --> 00:02:05.120]  雅各改名經義是
[00:02:05.120 --> 00:02:07.280]  叫做雅各就是爪主
[00:02:07.280 --> 00:02:08.200]  沒什麼的
[00:02:08.200 --> 00:02:09.200]  但最經典
[00:02:09.200 --> 00:02:10.480]  我們會記得就是
[00:02:10.480 --> 00:02:12.480]  雅各其實是大兒子還是二兒子呢?
[00:02:12.480 --> 00:02:14.480]  二兒子
[00:02:14.480 --> 00:02:15.320]  不過
[00:02:15.320 --> 00:02:17.760]  他出了一招用紅豆當和大佬
[00:02:17.760 --> 00:02:19.480]  就換了什麼呢?
[00:02:19.480 --> 00:02:21.400]  長子的名分
[00:02:21.400 --> 00:02:24.360]  他要了嫡長子的身份
[00:02:24.360 --> 00:02:26.000]  跟着找爸爸的時間
[00:02:26.000 --> 00:02:26.920]  還要出術的
[00:02:26.920 --> 00:02:28.760]  他明知道自己
[00:02:28.760 --> 00:02:31.360]  阿哥好像毛孩一樣
[00:02:31.360 --> 00:02:32.680]  自己比較皮乾肉滑
[00:02:32.680 --> 00:02:34.440]  於是一樣在那裏扎底
[00:02:34.440 --> 00:02:36.480]  爸爸摸到覺得有不定對問
[00:02:36.480 --> 00:02:37.960]  他都要死撐
[00:02:37.960 --> 00:02:40.120]  就拿了爸爸對長子的祝福
[00:02:40.120 --> 00:02:41.360]  拿了之後
[00:02:41.360 --> 00:02:42.160]  接着怎麼樣?
[00:02:42.160 --> 00:02:43.840]  走啊
[00:02:43.840 --> 00:02:45.040]  爸爸知道出事了
[00:02:45.040 --> 00:02:46.080]  兩兄弟
[00:02:46.080 --> 00:02:46.560]  死了
[00:02:46.560 --> 00:02:47.680]  隨時被人殺了
[00:02:47.680 --> 00:02:48.880]  於是怎麼樣?
[00:02:48.880 --> 00:02:50.360]  去了寇府那裏
[00:02:50.360 --> 00:02:51.600]  去到寇府那裏其實
[00:02:51.600 --> 00:02:53.080]  說要和寇府打工
[00:02:53.080 --> 00:02:57.000]  但是主打的任務是想做什麼?
[00:02:57.000 --> 00:02:57.520]  生豬貓
[00:02:57.520 --> 00:02:58.400]  不是生豬貓
[00:02:58.400 --> 00:03:00.440]  他奉爸爸之命的
[00:03:00.440 --> 00:03:02.800]  爸爸叫他在那裏娶過的
[00:03:02.800 --> 00:03:04.000]  他真的看中了
[00:03:04.000 --> 00:03:05.640]  小表妹
[00:03:05.640 --> 00:03:09.200]  世上有樣東西叫惡人自有
[00:03:09.200 --> 00:03:10.800]  惡人無
[00:03:10.800 --> 00:03:12.960]  就是
[00:03:12.960 --> 00:03:15.200]  阿哥的寇府都不是善類的
[00:03:15.200 --> 00:03:17.880]  明知你對我的小女生豬貓入眼
[00:03:17.880 --> 00:03:19.200]  但是我的大女呢
[00:03:19.200 --> 00:03:20.720]  就怎麼樣?
[00:03:20.720 --> 00:03:21.880]  又嫁不出
[00:03:21.880 --> 00:03:25.560]  於是你又說跟我打七年工就娶我的女兒
[00:03:25.560 --> 00:03:29.040]  於是最後打完七年工之後娶誰?
[00:03:29.040 --> 00:03:29.800]  大那個
[00:03:29.800 --> 00:03:30.440]  還是不知道的
[00:03:30.440 --> 00:03:31.000]  第二天醒來
[00:03:31.000 --> 00:03:31.840]  我又真的很服了
[00:03:31.840 --> 00:03:32.960]  你這麼狡猾
[00:03:32.960 --> 00:03:34.880]  就是
[00:03:34.880 --> 00:03:36.760]  洞房花燭之後第二天才發現
[00:03:36.760 --> 00:03:37.400]  哎呀
[00:03:37.400 --> 00:03:39.160]  大姐姐來的
[00:03:39.160 --> 00:03:42.840]  於是又打多七年工
[00:03:42.840 --> 00:03:44.640]  於是就是這樣她的人生
[00:03:44.640 --> 00:03:45.840]  當然到後來
[00:03:45.840 --> 00:03:46.800]  再簡單說
[00:03:46.800 --> 00:03:48.040]  就和寇府鬧翻
[00:03:48.040 --> 00:03:49.280]  走啊
[00:03:49.280 --> 00:03:50.160]  走
[00:03:50.160 --> 00:03:51.960]  去到三十三章剛剛讀
[00:03:51.960 --> 00:03:52.760]  三十二章
[00:03:52.760 --> 00:03:54.360]  我剛剛讀的前面那一段
[00:03:54.360 --> 00:03:55.640]  我們是讀二十二節的
[00:03:55.640 --> 00:03:57.320]  二十一到二十一節的過程裏面
[00:03:57.320 --> 00:03:58.320]  實情就是這樣
[00:03:58.320 --> 00:04:00.440]  阿國終於要回去了
[00:04:00.440 --> 00:04:01.000]  找爸爸
[00:04:01.000 --> 00:04:03.240]  不過最重要先見了大哥
[00:04:03.240 --> 00:04:05.360]  終於要回去
[00:04:05.360 --> 00:04:07.080]  要見回阿哥
[00:04:07.080 --> 00:04:09.760]  事隔十幾年
[00:04:09.760 --> 00:04:11.000]  阿哥又怎麼樣?
[00:04:11.000 --> 00:04:12.440]  多年的日子裏面
[00:04:12.440 --> 00:04:14.160]  再見回阿哥
[00:04:14.160 --> 00:04:16.000]  阿國心知肚明
[00:04:16.000 --> 00:04:18.640]  他怎麼會不知道自己對阿哥做過什麼呢?
[00:04:18.640 --> 00:04:20.880]  接着你看的時候就很奇怪
[00:04:20.880 --> 00:04:22.320]  三十二章的過程
[00:04:22.320 --> 00:04:24.760]  阿國在那裏暴震
[00:04:24.760 --> 00:04:25.720]  不是打仗
[00:04:25.720 --> 00:04:26.720]  有點像打仗
[00:04:26.720 --> 00:04:27.840]  暴震
[00:04:27.840 --> 00:04:29.560]  他一路一隊隊人
[00:04:29.560 --> 00:04:31.920]  他有老婆
[00:04:31.920 --> 00:04:32.880]  有侍女
[00:04:32.880 --> 00:04:34.000]  有一羣兒子
[00:04:34.000 --> 00:04:36.680]  也有很多家產
[00:04:36.680 --> 00:04:38.480]  他一路編排的次序
[00:04:38.480 --> 00:04:40.520]  就是這樣先送禮
[00:04:40.520 --> 00:04:42.480]  爲什麼?
[00:04:42.480 --> 00:04:43.160]  哄阿哥
[00:04:43.160 --> 00:04:44.480]  讓他不要那麼生氣
[00:04:44.480 --> 00:04:45.240]  先收禮
[00:04:45.240 --> 00:04:46.160]  先賠禮了
[00:04:46.160 --> 00:04:46.840]  不要管了
[00:04:46.840 --> 00:04:48.000]  先送禮
[00:04:48.000 --> 00:04:49.080]  一路去的
[00:04:49.080 --> 00:04:49.840]  然後呢
[00:04:49.840 --> 00:04:51.760]  一路越前的那些人
[00:04:51.760 --> 00:04:53.680]  真的是親疏有別的
[00:04:53.680 --> 00:04:56.200]  越前就越疏
[00:04:56.200 --> 00:04:57.760]  越靠近他
[00:04:57.760 --> 00:04:58.240]  越靠近
[00:04:58.240 --> 00:04:59.360]  不過更重要的是
[00:04:59.360 --> 00:05:00.200]  越靠近他
[00:05:00.200 --> 00:05:00.960]  又在隊伍裏面
[00:05:00.960 --> 00:05:02.360]  越前還是越後呢?
[00:05:02.360 --> 00:05:03.800]  就越後了
[00:05:03.800 --> 00:05:05.120]  一路走一路走
[00:05:05.120 --> 00:05:06.560]  自己排到最後
[00:05:06.560 --> 00:05:10.320]  把外面越疏越疏的人都推在前面
[00:05:10.320 --> 00:05:12.400]  爲什麼?
[00:05:12.400 --> 00:05:13.960]  見到阿哥阿哥反臺的話
[00:05:13.960 --> 00:05:14.680]  那怎麼辦呢?
[00:05:14.680 --> 00:05:15.640]  我在後面先走
[00:05:15.640 --> 00:05:17.520]  很明顯整個安排就是這樣
[00:05:17.520 --> 00:05:18.960]  他也說明了
[00:05:18.960 --> 00:05:20.120]  他很期望一件事
[00:05:20.120 --> 00:05:21.160]  就是心裏說
[00:05:21.160 --> 00:05:21.920]  希望如何呢?
[00:05:21.920 --> 00:05:24.840]  如果你看回第20節的時候
[00:05:24.840 --> 00:05:26.320]  我藉着我前面的禮物
[00:05:26.320 --> 00:05:27.680]  希望解他的恨
[00:05:27.680 --> 00:05:28.760]  然後再見他
[00:05:28.760 --> 00:05:30.960]  希望他容納他
[00:05:30.960 --> 00:05:32.280]  他一路就是這樣安排
[00:05:32.280 --> 00:05:34.360]  去到第22節
[00:05:34.360 --> 00:05:36.840]  我們剛纔讀的時候
[00:05:36.840 --> 00:05:37.880]  我真的覺得
[00:05:37.880 --> 00:05:40.400]  阿哥也是個cheap人
[00:05:40.400 --> 00:05:43.040]  他真的很疼他的小兒子約瑟
[00:05:43.040 --> 00:05:47.080]  很喜歡他老婆的
[00:05:47.080 --> 00:05:50.400]  不想娶的大姐姐
[00:05:50.400 --> 00:05:53.440]  等到要娶最愛的那個
[00:05:53.440 --> 00:05:54.680]  不過
[00:05:54.680 --> 00:05:57.160]  22節
[00:05:57.160 --> 00:05:58.360]  晚上
[00:05:58.360 --> 00:05:59.600]  帶着兩個老婆
[00:05:59.600 --> 00:06:00.440]  兩個侍女
[00:06:00.440 --> 00:06:01.680]  11個兒子
[00:06:01.680 --> 00:06:03.480]  都過瓦角渡口
[00:06:03.480 --> 00:06:04.440]  然後怎麼辦?
[00:06:04.440 --> 00:06:06.760]  打發他們
[00:06:06.760 --> 00:06:07.520]  是啊
[00:06:07.520 --> 00:06:09.640]  打發他們全部過了
[00:06:09.640 --> 00:06:11.680]  自己怎麼辦?
[00:06:11.680 --> 00:06:13.360]  自己沒過
[00:06:13.360 --> 00:06:14.920]  哇
[00:06:14.920 --> 00:06:18.400]  是啊
[00:06:18.400 --> 00:06:19.720]  應該很愛啦
[00:06:19.720 --> 00:06:20.160]  不過
[00:06:20.160 --> 00:06:21.480]  去到這個關頭
[00:06:21.480 --> 00:06:22.800]  自己都沒過
[00:06:22.800 --> 00:06:24.160]  當然我們可以找很多理由
[00:06:24.160 --> 00:06:25.480]  爲什麼?
[00:06:25.480 --> 00:06:26.600]  但在現實行動裏面
[00:06:26.600 --> 00:06:28.520]  見到一件事就是
[00:06:28.520 --> 00:06:29.760]  全部都過了
[00:06:29.760 --> 00:06:30.880]  最疼的約瑟
[00:06:30.880 --> 00:06:31.560]  大家都知道
[00:06:31.560 --> 00:06:32.280]  後面
[00:06:32.280 --> 00:06:34.200]  做了綵衣的那個
[00:06:34.200 --> 00:06:35.840]  過去吧
[00:06:35.840 --> 00:06:37.000]  自己留下來
[00:06:37.000 --> 00:06:37.800]  渡口是什麼渡口?
[00:06:37.800 --> 00:06:38.720]  就是河和河中間
[00:06:38.720 --> 00:06:39.560]  當然有些位置
[00:06:39.560 --> 00:06:41.880]  就是船來往的碼頭仔
[00:06:41.880 --> 00:06:45.280]  就在那裏停下的那個晚上
[00:06:45.280 --> 00:06:46.640]  如果你是他
[00:06:46.640 --> 00:06:49.120]  你那一晚會怎麼辦?
[00:06:49.120 --> 00:06:49.760]  不是的
[00:06:49.760 --> 00:06:51.760]  我沒兩個老婆
[00:06:51.760 --> 00:06:53.760]  但是
[00:06:53.760 --> 00:06:56.080]  你要面對一些很大單的事情
[00:06:56.080 --> 00:06:57.280]  這個逐點我又要說多點
[00:06:57.280 --> 00:06:58.360]  大件事來了
[00:06:58.360 --> 00:06:59.480]  那一晚怎麼辦?
[00:06:59.480 --> 00:07:01.280]  就是剛纔說的那個處境
[00:07:01.280 --> 00:07:02.280]  阿郭要面對
[00:07:02.280 --> 00:07:03.680]  他出賣了的阿郭
[00:07:03.680 --> 00:07:05.240]  要再次見到
[00:07:05.240 --> 00:07:07.080]  人生裏面的大件事
[00:07:07.080 --> 00:07:09.160]  將要來到
[00:07:09.160 --> 00:07:09.840]  很清楚
[00:07:09.840 --> 00:07:11.480]  明天就是deadline
[00:07:11.480 --> 00:07:13.200]  沒得避了
[00:07:13.200 --> 00:07:14.640]  這個晚上
[00:07:14.640 --> 00:07:17.240]  你會怎麼辦?
[00:07:17.240 --> 00:07:19.320]  那一晚很明顯眼光光
[00:07:19.320 --> 00:07:21.680]  你再看聖經也很明顯眼光光
[00:07:21.680 --> 00:07:22.880]  更加讀下去的時候
[00:07:22.880 --> 00:07:24.480]  我覺得過程很奇幻
[00:07:24.480 --> 00:07:26.560]  又出奇
[00:07:26.560 --> 00:07:27.880]  二十四節告訴我
[00:07:27.880 --> 00:07:29.480]  只剩下阿郭一人
[00:07:29.480 --> 00:07:32.680]  有一人來和他摔跤
[00:07:32.680 --> 00:07:33.680]  可能看了就這樣
[00:07:33.680 --> 00:07:34.760]  但是我想跟你說一件事
[00:07:34.760 --> 00:07:36.600]  一個現實的情況
[00:07:36.600 --> 00:07:38.960]  就是荒山野嶺的晚上
[00:07:38.960 --> 00:07:39.840]  如果你正在行山
[00:07:39.840 --> 00:07:42.120]  我有做過的以前
[00:07:42.120 --> 00:07:44.320]  你想不想見到人呢?
[00:07:44.320 --> 00:07:45.960]  是不想的
[00:07:45.960 --> 00:07:47.240]  打死都不要見到人
[00:07:47.240 --> 00:07:49.360]  荒山野嶺的晚上
[00:07:49.360 --> 00:07:50.160]  是的
[00:07:50.160 --> 00:07:50.840]  真的
[00:07:50.840 --> 00:07:51.480]  很坦白
[00:07:51.480 --> 00:07:52.400]  你見到人
[00:07:52.400 --> 00:07:53.480]  看他正在來
[00:07:53.480 --> 00:07:54.120]  你也在想
[00:07:54.120 --> 00:07:55.160]  什麼人
[00:07:55.160 --> 00:07:56.160]  我記得有一年
[00:07:56.160 --> 00:07:57.320]  剛剛有一次夜行
[00:07:57.320 --> 00:07:58.960]  帶着一羣年輕人一起行
[00:07:58.960 --> 00:08:00.360]  大約去到赤徑那裏
[00:08:00.360 --> 00:08:00.680]  不是
[00:08:00.680 --> 00:08:02.400]  直接在赤徑附近
[00:08:02.400 --> 00:08:03.120]  在那裏行
[00:08:03.120 --> 00:08:04.240]  我在前面行
[00:08:04.240 --> 00:08:05.200]  晚上那樣行
[00:08:05.200 --> 00:08:07.560]  突然間遠遠有一羣警察過來
[00:08:07.560 --> 00:08:08.560]  阿sir
[00:08:08.560 --> 00:08:10.240]  他又見到我們來
[00:08:10.240 --> 00:08:11.960]  我們揹着揹包
[00:08:11.960 --> 00:08:13.560]  其實阿sir遠遠就問
[00:08:13.560 --> 00:08:15.840]  喂 你們有沒有見到
[00:08:15.840 --> 00:08:17.120]  我現在以爲我會見到你
[00:08:17.120 --> 00:08:18.000]  當然見到你了
[00:08:18.000 --> 00:08:18.960]  你是人來的
[00:08:18.960 --> 00:08:20.040]  不是撞鬼
[00:08:20.040 --> 00:08:21.400]  見到你了
[00:08:21.400 --> 00:08:23.360]  我當然要打招呼
[00:08:23.360 --> 00:08:24.400]  但是阿sir很緊張
[00:08:24.400 --> 00:08:26.520]  幾個很急步走過來
[00:08:26.520 --> 00:08:28.000]  問見什麼
[00:08:28.000 --> 00:08:28.800]  他問有沒有見到
[00:08:28.800 --> 00:08:30.240]  有幾個非法警者
[00:08:30.240 --> 00:08:33.400]  他剛剛收到999
[00:08:33.400 --> 00:08:35.680]  就去了一些營地打劫
[00:08:35.680 --> 00:08:36.080]  走了
[00:08:36.080 --> 00:08:36.880]  我們現在在找他
[00:08:36.880 --> 00:08:38.600]  你有沒有見到他
[00:08:38.600 --> 00:08:38.920]  我心想
[00:08:38.920 --> 00:08:42.200]  如果我見到就被人打劫了
[00:08:42.200 --> 00:08:43.840]  他說當然沒有
[00:08:43.840 --> 00:08:45.080]  我說沒有
[00:08:45.080 --> 00:08:46.400]  我們沒有見到
[00:08:46.400 --> 00:08:48.000]  接着阿sir又很有禮貌
[00:08:48.000 --> 00:08:48.720]  喂 謝謝你
[00:08:48.720 --> 00:08:49.400]  謝謝
[00:08:49.400 --> 00:08:51.720]  他就跑過去了
[00:08:51.720 --> 00:08:52.520]  其實他跑過去的時候
[00:08:52.520 --> 00:08:52.880]  我想
[00:08:52.880 --> 00:08:53.160]  阿sir
[00:08:53.160 --> 00:08:53.920]  不如我跟着你走
[00:08:53.920 --> 00:08:55.480]  安全點
[00:08:55.480 --> 00:08:56.200]  你很有禮貌
[00:08:56.200 --> 00:08:56.920]  那麻煩你
[00:08:56.920 --> 00:08:59.440]  但是我跟着怎麼向前走
[00:08:59.440 --> 00:09:01.040]  那一刻真的害怕
[00:09:01.040 --> 00:09:02.840]  能夠過去的時候
[00:09:02.840 --> 00:09:04.240]  感謝上帝
[00:09:04.240 --> 00:09:05.840]  我們就有足夠的
[00:09:05.840 --> 00:09:06.960]  蠢的 現在回想起來
[00:09:06.960 --> 00:09:07.960]  竟然照樣走
[00:09:07.960 --> 00:09:09.200]  照樣去吧
[00:09:09.200 --> 00:09:09.840]  不要緊
[00:09:09.840 --> 00:09:11.560]  有警察巡邏中
[00:09:11.560 --> 00:09:12.800]  就走了
[00:09:12.800 --> 00:09:13.600]  其實真的危險
[00:09:13.600 --> 00:09:14.800]  現在回想起來也危險
[00:09:14.800 --> 00:09:17.320]  那時候還是年輕的時間
[00:09:17.320 --> 00:09:18.080]  有些事情
[00:09:18.080 --> 00:09:20.960]  真的自己也計算不了那麼多
[00:09:20.960 --> 00:09:21.920]  一個人
[00:09:21.920 --> 00:09:23.680]  撞到一個人
[00:09:23.680 --> 00:09:26.600]  你明白嗎
[00:09:26.600 --> 00:09:27.320]  很奇怪這件事
[00:09:27.320 --> 00:09:30.280]  可能不是那個人找阿郭摔跤
[00:09:30.280 --> 00:09:31.440]  都不知道是什麼人
[00:09:31.440 --> 00:09:32.720]  你明白嗎
[00:09:32.720 --> 00:09:33.800]  在聖經記載裏面
[00:09:33.800 --> 00:09:36.360]  我從來沒有知道阿郭是能打的
[00:09:36.360 --> 00:09:40.320]  他哥哥就說喜歡喫夜宵
[00:09:40.320 --> 00:09:43.400]  那又靠近了
[00:09:43.400 --> 00:09:44.240]  跟着一路摔跤
[00:09:44.240 --> 00:09:46.160]  當然過程剛纔讀經都讀完了
[00:09:46.160 --> 00:09:48.920]  一路摔着他到晚上
[00:09:48.920 --> 00:09:50.440]  阿郭知不知道是誰呢
[00:09:50.440 --> 00:09:52.720]  聖經沒說過知不知道是誰
[00:09:52.720 --> 00:09:54.680]  但是在那一晚上
[00:09:54.680 --> 00:09:56.120]  他跟別人摔跤的時候
[00:09:56.120 --> 00:09:57.440]  他真的死裸裸的
[00:09:57.440 --> 00:09:59.280]  就好像他的名字一樣
[00:09:59.280 --> 00:10:00.360]  抓住
[00:10:00.360 --> 00:10:02.160]  沒東西抓
[00:10:02.160 --> 00:10:04.080]  所有的禮物都送出去
[00:10:04.080 --> 00:10:06.240]  老婆子女都送過河
[00:10:06.240 --> 00:10:06.960]  自己一個
[00:10:06.960 --> 00:10:08.120]  沒東西可以再抓住
[00:10:08.120 --> 00:10:10.120]  現在有個不知道什麼人走過來
[00:10:10.120 --> 00:10:12.160]  他知不知道我們沒辦法知道
[00:10:12.160 --> 00:10:13.480]  起碼到結束的時候
[00:10:13.480 --> 00:10:14.120]  他真的問
[00:10:14.120 --> 00:10:15.840]  你叫什麼名字
[00:10:15.840 --> 00:10:18.960]  我叫無名
[00:10:18.960 --> 00:10:19.800]  完全不知道
[00:10:19.800 --> 00:10:21.120]  他就抓住他
[00:10:21.120 --> 00:10:22.560]  就要抓住他
[00:10:22.560 --> 00:10:23.040]  要什麼
[00:10:23.040 --> 00:10:25.280]  我要你祝福我
[00:10:25.280 --> 00:10:28.040]  實際上他知道他是人還是神還是什麼
[00:10:28.040 --> 00:10:28.920]  我們回答不了
[00:10:28.920 --> 00:10:30.760]  完全不清楚
[00:10:30.760 --> 00:10:34.880]  但是在那個晚上他的心理狀況就出來了
[00:10:34.880 --> 00:10:36.280]  我在一個絕境裏面
[00:10:36.280 --> 00:10:37.560]  我終於要發憤
[00:10:37.560 --> 00:10:38.360]  抓住東西
[00:10:38.360 --> 00:10:39.280]  如果不是我
[00:10:39.280 --> 00:10:41.920]  明天不知道怎麼辦
[00:10:41.920 --> 00:10:43.520]  我估計人有兩種
[00:10:43.520 --> 00:10:44.280]  如果簡單來說
[00:10:44.280 --> 00:10:45.800]  可能中間有很多
[00:10:45.800 --> 00:10:47.920]  Scale裏面有很多位
[00:10:47.920 --> 00:10:49.760]  如果兩邊擺的話
[00:10:49.760 --> 00:10:50.600]  可能有一種人
[00:10:50.600 --> 00:10:51.800]  就像阿郭這些
[00:10:51.800 --> 00:10:54.040]  不到山窮水盡
[00:10:54.040 --> 00:10:55.680]  都不發憤的
[00:10:55.680 --> 00:10:57.040]  不拼命的
[00:10:57.040 --> 00:10:58.040]  有些人也不會的
[00:10:58.040 --> 00:11:01.200]  可能一開始就已經滿有理想目標
[00:11:01.200 --> 00:11:04.080]  我要爲某些東西拼命的
[00:11:04.080 --> 00:11:05.360]  我估計兩種人都有
[00:11:05.360 --> 00:11:08.520]  當然在中間都還有不同位置的情況
[00:11:08.520 --> 00:11:09.960]  有兩種不同的人
[00:11:09.960 --> 00:11:12.840]  真的在世界裏面出現
[00:11:12.840 --> 00:11:15.480]  剛纔說一早有理想要發憤
[00:11:15.480 --> 00:11:16.880]  要去的那些
[00:11:16.880 --> 00:11:17.960]  我們會很鼓勵他
[00:11:17.960 --> 00:11:19.520]  可能他人生一路去的時候
[00:11:19.520 --> 00:11:21.200]  我們都會有挫折
[00:11:21.200 --> 00:11:22.120]  都會爲他加油
[00:11:22.120 --> 00:11:23.080]  他又會經歷很多東西
[00:11:23.080 --> 00:11:26.080]  又繼續奮鬥
[00:11:26.080 --> 00:11:28.080]  就像我這星期中毒的那樣
[00:11:28.080 --> 00:11:30.600]  去看那套《狂舞派》一樣
[00:11:30.600 --> 00:11:32.200]  How far you'll go for dance
[00:11:32.200 --> 00:11:35.040]  爲了夢想你跳舞
[00:11:35.040 --> 00:11:37.360]  你會去到多盡
[00:11:37.360 --> 00:11:39.520]  整個故事就是說喜歡跳舞的人
[00:11:39.520 --> 00:11:42.520]  就是這樣拼命
[00:11:42.520 --> 00:11:44.720]  不過有個很有趣的背景就是
[00:11:44.720 --> 00:11:46.760]  他還是先進了大學去做
[00:11:46.760 --> 00:11:49.800]  我進大學的目的就是爲了跳舞
[00:11:49.800 --> 00:11:52.680]  整部戲就是在說他們那種
[00:11:52.680 --> 00:11:53.880]  我們可以叫擺相
[00:11:53.880 --> 00:11:55.640]  犧牲
[00:11:55.640 --> 00:11:59.280]  甚至是有一個參與者
[00:11:59.280 --> 00:12:01.280]  真實他是一個街舞的人
[00:12:01.280 --> 00:12:03.200]  他的腳是跛的
[00:12:03.200 --> 00:12:05.440]  有癌症
[00:12:05.440 --> 00:12:07.480]  醫生告訴他
[00:12:07.480 --> 00:12:08.480]  你可以做手術的
[00:12:08.480 --> 00:12:09.920]  不過會割掉它
[00:12:09.920 --> 00:12:11.080]  但如果你不做手術
[00:12:11.080 --> 00:12:14.080]  大家就會知道繼續蔓延的結果
[00:12:14.080 --> 00:12:16.640]  他爲了繼續跳舞
[00:12:16.640 --> 00:12:17.840]  所以他割掉了
[00:12:17.840 --> 00:12:20.040]  裝上胰脂
[00:12:20.040 --> 00:12:22.560]  就繼續跳舞
[00:12:22.560 --> 00:12:25.440]  那不是荷里活特技
[00:12:25.440 --> 00:12:26.560]  你見他扯出來
[00:12:26.560 --> 00:12:27.480]  還在跳舞
[00:12:27.480 --> 00:12:28.920]  是真的
[00:12:28.920 --> 00:12:29.600]  真是這樣
[00:12:29.600 --> 00:12:30.680]  爲了這件事
[00:12:30.680 --> 00:12:33.720]  跛腳我也要繼續
[00:12:33.720 --> 00:12:35.240]  有很多這種的
[00:12:35.240 --> 00:12:37.360]  我不是要去宣傳這部電影
[00:12:37.360 --> 00:12:39.200]  但這部電影的意態
[00:12:39.200 --> 00:12:41.480]  就是在說剛纔
[00:12:41.480 --> 00:12:42.880]  一類的人
[00:12:42.880 --> 00:12:44.200]  他真的有夢想目標
[00:12:44.200 --> 00:12:47.680]  他就會繼續持續奮鬥去追隨
