
[00:00:00.000 --> 00:00:02.360]  所以在這個時候,很想特別問一問
[00:02:52.420 --> 00:02:54.420]  就是今天我想和大家講的信息
[00:02:54.420 --> 00:02:56.420]  這一本書其實很特別
[00:02:56.420 --> 00:02:58.420]  在新約書信裡
[00:02:58.420 --> 00:03:00.420]  這麼多封書信裡
[00:03:00.420 --> 00:03:02.420]  唯獨這一封
[00:03:02.420 --> 00:03:04.420]  不是按古代的書信格式
[00:03:04.420 --> 00:03:06.420]  你平時看保羅寫的書信
[00:03:06.420 --> 00:03:08.420]  我是哪一個
[00:03:08.420 --> 00:03:10.420]  我是保羅神的僕人
[00:03:10.420 --> 00:03:12.420]  我是問候哪一個
[00:03:12.420 --> 00:03:14.420]  問候什麼什麼教會
[00:03:14.420 --> 00:03:16.420]  但這封信不是這樣開始的
[00:03:16.420 --> 00:03:18.420]  這封信其實是一篇講章
[00:03:18.420 --> 00:03:20.420]  就是這個希伯來書的作者
[00:03:20.420 --> 00:03:22.420]  和當時一群猶太人
[00:03:22.420 --> 00:03:24.420]  他們雖然信了主
[00:03:24.420 --> 00:03:26.420]  但他們有動搖
[00:03:26.420 --> 00:03:28.420]  他們被那些猶太人
[00:03:28.420 --> 00:03:30.420]  說你們要
[00:03:30.420 --> 00:03:32.420]  回去舊約的那些移民裡面
[00:03:32.420 --> 00:03:34.420]  你們不要來跟隨
[00:03:34.420 --> 00:03:36.420]  這位主耶穌
[00:03:36.420 --> 00:03:38.420]  他們心裡有動搖
[00:03:38.420 --> 00:03:40.420]  但上帝藉著希伯來書提醒我們
[00:03:40.420 --> 00:03:42.420]  我們這位主耶穌
[00:03:42.420 --> 00:03:44.420]  是超越萬有
[00:03:44.420 --> 00:03:46.420]  而且他是人真正的救主
[00:03:46.420 --> 00:03:48.420]  他不單創造我們
[00:03:48.420 --> 00:03:50.420]  他更加很願意
[00:03:50.420 --> 00:03:52.420]  來到我們人間
[00:03:52.420 --> 00:03:54.420]  成為人為我們的罪的
[00:03:54.420 --> 00:03:56.420]  鉛骨釘十字架
[00:03:56.420 --> 00:03:58.420]  他認識我們的需要
[00:03:58.420 --> 00:04:00.420]  他了解我們的掙扎
[00:04:00.420 --> 00:04:02.420]  所以在頭兩章裡面
[00:04:02.420 --> 00:04:04.420]  就是將這個信息
[00:04:04.420 --> 00:04:06.420]  放在我們面前
[00:04:06.420 --> 00:04:08.420]  第一章就給我們看見
[00:04:08.420 --> 00:04:10.420]  神兒子的超越
[00:04:10.420 --> 00:04:12.420]  那個至高無上的權兵
[00:04:12.420 --> 00:04:14.420]  因為萬有都是他所創造
[00:04:14.420 --> 00:04:16.420]  現在更重要的是
[00:04:16.420 --> 00:04:18.420]  原來神在末世的時候
[00:04:18.420 --> 00:04:20.420]  要透過他的獨生兒子
[00:04:20.420 --> 00:04:22.420]  耶穌向我們宣告
[00:04:22.420 --> 00:04:24.420]  宣告什麼呢?
[00:04:24.420 --> 00:04:26.420]  宣告就是人類有史以來
[00:04:26.420 --> 00:04:28.420]  我們最需要的
[00:04:28.420 --> 00:04:30.420]  那個救恩的信息
[00:04:30.420 --> 00:04:32.420]  現在呈現在歷史當中
[00:04:32.420 --> 00:04:34.420]  神的兒子
[00:04:34.420 --> 00:04:36.420]  親自進入歷史
[00:04:36.420 --> 00:04:38.420]  來到我們當中
[00:04:38.420 --> 00:04:40.420]  跟我們生活
[00:04:40.420 --> 00:04:42.420]  讓我們肉眼看不見這位上帝
[00:04:42.420 --> 00:04:44.420]  是怎樣的
[00:04:44.420 --> 00:04:46.420]  他滿有恩慈
[00:04:46.420 --> 00:04:48.420]  雖然我們有很多問題
[00:04:48.420 --> 00:04:50.420]  我們的罪
[00:04:50.420 --> 00:04:52.420]  神要審判
[00:04:52.420 --> 00:04:54.420]  但神有很大的憐憫
[00:04:54.420 --> 00:04:56.420]  第二章就正正告訴我們
[00:04:56.420 --> 00:04:58.420]  神的兒子不單止是超越了天使
[00:04:58.420 --> 00:05:00.420]  和先知一切的啟示
[00:05:00.420 --> 00:05:02.420]  他是進到我們當中
[00:05:02.420 --> 00:05:04.420]  他要道成為肉身
[00:05:04.420 --> 00:05:06.420]  他為我們的罪
[00:05:06.420 --> 00:05:08.420]  釘身在十架
[00:05:08.420 --> 00:05:10.420]  就是要洗淨我們一切的罪
[00:05:10.420 --> 00:05:12.420]  要敗壞那個掌死權的魔鬼
[00:05:12.420 --> 00:05:14.420]  所以我們要認識
[00:05:14.420 --> 00:05:16.420]  這位主耶穌是誰
[00:05:16.420 --> 00:05:18.420]  他就是神的兒子
[00:05:18.420 --> 00:05:20.420]  他是歷世歷代
[00:05:20.420 --> 00:05:22.420]  所等待的那位尼塞亞
[00:05:22.420 --> 00:05:24.420]  他已經來了
[00:05:24.420 --> 00:05:26.420]  他不單止創造萬有
[00:05:26.420 --> 00:05:28.420]  他更加要尋找
[00:05:28.420 --> 00:05:30.420]  拯救
[00:05:30.420 --> 00:05:32.420]  每一個失喪的人
[00:05:32.420 --> 00:05:34.420]  他就是人類的救贖主宰
[00:05:34.420 --> 00:05:36.420]  當我們明白這個背景的時候
[00:05:36.420 --> 00:05:38.420]  你看這兩章的聖經
[00:05:38.420 --> 00:05:40.420]  他中間就夾住
[00:05:40.420 --> 00:05:42.420]  我們今天要看這一段經文
[00:05:42.420 --> 00:05:44.420]  我們一起讀一讀
[00:05:44.420 --> 00:05:46.420]  在希伯來書2章1到4節
[00:05:46.420 --> 00:05:48.420]  我們一起讀
[00:06:08.420 --> 00:06:24.420]  (主文)
[00:06:24.420 --> 00:06:26.420]  大家看到這段經文
[00:06:26.420 --> 00:06:28.420]  一開始說
[00:06:28.420 --> 00:06:30.420]  基於第一章
[00:06:30.420 --> 00:06:32.420]  原來神的兒子
[00:06:32.420 --> 00:06:34.420]  在末世的時代他已經來了
[00:06:34.420 --> 00:06:36.420]  進入了歷史
[00:06:36.420 --> 00:06:38.420]  這麼重要
[00:06:38.420 --> 00:06:40.420]  你們舊約一直看
[00:06:40.420 --> 00:06:42.420]  無論天使無論眾仙之
[00:06:42.420 --> 00:06:44.420]  所預言的這位尼塞亞已經來了
[00:06:44.420 --> 00:06:46.420]  現在他親自
[00:06:46.420 --> 00:06:48.420]  活現在人間
[00:06:48.420 --> 00:06:50.420]  他提醒我們
[00:06:50.420 --> 00:06:52.420]  他親自向我們
[00:06:52.420 --> 00:06:54.420]  閃述這個救恩
[00:06:54.420 --> 00:06:56.420]  那個訊息是什麼
[00:06:56.420 --> 00:06:58.420]  我們要越發鄭重
[00:06:58.420 --> 00:07:00.420]  要留心去聽
[00:07:00.420 --> 00:07:02.420]  免得什麼
[00:07:02.420 --> 00:07:04.420]  免得你垂留失去
[00:07:04.420 --> 00:07:06.420]  這是一個很重要的
[00:07:06.420 --> 00:07:08.420]  一個勸告
[00:07:08.420 --> 00:07:10.420]  這個也是希伯來書裏面
[00:07:10.420 --> 00:07:12.420]  五個警告裏面的頭一個
[00:07:12.420 --> 00:07:14.420]  所以我們來看一看
[00:07:14.420 --> 00:07:16.420]  不要讓我們垂留失去
[00:07:16.420 --> 00:07:18.420]  你必須要
[00:07:18.420 --> 00:07:20.420]  鄭重所聽見的這個訊息
[00:07:20.420 --> 00:07:22.420]  舊約天使
[00:07:22.420 --> 00:07:24.420]  所傳的話
[00:07:24.420 --> 00:07:26.420]  在他們
[00:07:26.420 --> 00:07:28.420]  猶太人的傳統裏面
[00:07:28.420 --> 00:07:30.420]  他們相信神透過摩西
[00:07:30.420 --> 00:07:32.420]  將律法頒佈給他們
[00:07:32.420 --> 00:07:34.420]  他們都相信天使
[00:07:34.420 --> 00:07:36.420]  在不同的場景裏面
[00:07:36.420 --> 00:07:38.420]  將神的話
[00:07:38.420 --> 00:07:40.420]  帶過給他們
[00:07:40.420 --> 00:07:42.420]  去到新約的時候我們更加見證
[00:07:42.420 --> 00:07:44.420]  耶穌基督
[00:07:44.420 --> 00:07:46.420]  他是那麼多個先知裏面
[00:07:46.420 --> 00:07:48.420]  幕後那一位
[00:07:48.420 --> 00:07:50.420]  而且是最重要的
[00:07:50.420 --> 00:07:52.420]  就是告訴我們
[00:07:52.420 --> 00:07:54.420]  人雖然有罪
[00:07:54.420 --> 00:07:56.420]  但神要拆他的獨生兒子
[00:07:56.420 --> 00:07:58.420]  進入歷史
[00:07:58.420 --> 00:08:00.420]  活在我們當中
[00:08:00.420 --> 00:08:02.420]  聽到這個訊息的人
[00:08:02.420 --> 00:08:04.420]  第一代的信徒
[00:08:04.420 --> 00:08:06.420]  就是那十二個門徒
[00:08:06.420 --> 00:08:08.420]  雖然有一個拒絕
[00:08:08.420 --> 00:08:10.420]  甚至出賣了耶穌
[00:08:10.420 --> 00:08:12.420]  但是耶穌這個團隊
[00:08:12.420 --> 00:08:14.420]  他訓練出來的這班
[00:08:14.420 --> 00:08:16.420]  的使徒沒有失敗
[00:08:16.420 --> 00:08:18.420]  最後他們陸續殉道
[00:08:18.420 --> 00:08:20.420]  他們透過他們的講道
[00:08:20.420 --> 00:08:22.420]  他們甚至
[00:08:22.420 --> 00:08:24.420]  他們行神職義能
[00:08:24.420 --> 00:08:26.420]  就是神親自
[00:08:26.420 --> 00:08:28.420]  跟他們作見證
[00:08:28.420 --> 00:08:30.420]  第一世紀那班
[00:08:30.420 --> 00:08:32.420]  聽眾聽
[00:08:32.420 --> 00:08:34.420]  這個主耶穌是又真又活的
[00:08:34.420 --> 00:08:36.420]  他雖然死在十字架上
[00:08:36.420 --> 00:08:38.420]  但他又復活了
[00:08:38.420 --> 00:08:40.420]  又升天了
[00:08:40.420 --> 00:08:42.420]  他還應許他要再回來
[00:08:42.420 --> 00:08:44.420]  所以當我們認識這個救恩的訊息
[00:08:44.420 --> 00:08:46.420]  就是我們今天
[00:08:46.420 --> 00:08:48.420]  避免隨流失去
[00:08:48.420 --> 00:08:50.420]  在尼加拉瓜大瀑布裏面
[00:08:50.420 --> 00:08:52.420]  在很多年前
[00:08:52.420 --> 00:08:54.420]  有一個年輕的導遊
[00:08:54.420 --> 00:08:56.420]  他下午沒事做的時候
[00:08:56.420 --> 00:08:58.420]  他的艇一直被水漂流
[00:08:58.420 --> 00:09:00.420]  漂流的時候
[00:09:00.420 --> 00:09:02.420]  那些遊客看到
[00:09:02.420 --> 00:09:04.420]  他們一直嚇著那個年輕人
[00:09:04.420 --> 00:09:06.420]  快點醒來
[00:09:06.420 --> 00:09:08.420]  你要醒來 很危險
[00:09:08.420 --> 00:09:10.420]  但那個年輕人聽不到
[00:09:10.420 --> 00:09:12.420]  一直漂過去 撞到一個岩石
[00:09:12.420 --> 00:09:14.420]  那個艇就晾在
[00:09:14.420 --> 00:09:16.420]  那個岩石邊那裏
[00:09:16.420 --> 00:09:18.420]  那些人就扔一些
[00:09:18.420 --> 00:09:20.420]  鞋出去
[00:09:20.420 --> 00:09:22.420]  扔一些繩出去
[00:09:22.420 --> 00:09:24.420]  但都幫不到這個年輕人
[00:09:24.420 --> 00:09:26.420]  這個年輕人繼續睡
[00:09:26.420 --> 00:09:28.420]  很好睡
[00:09:28.420 --> 00:09:30.420]  睡著睡著
[00:09:30.420 --> 00:09:32.420]  海的急流
[00:09:32.420 --> 00:09:34.420]  其實就在那個艇的下面
[00:09:34.420 --> 00:09:36.420]  就將這個年輕人
[00:09:36.420 --> 00:09:38.420]  捲了過去
[00:09:38.420 --> 00:09:40.420]  尼加拉瓜大瀑布的邊緣
[00:09:40.420 --> 00:09:42.420]  我不知道當中有多少人去過
[00:09:42.420 --> 00:09:44.420]  尼加拉瓜大瀑布
[00:09:44.420 --> 00:09:46.420]  很多人都去過
[00:09:46.420 --> 00:09:48.420]  那個很震撼
[00:09:48.420 --> 00:09:50.420]  如果你去過 你知道的話
[00:09:50.420 --> 00:09:52.420]  你見證過 我去過很多次
[00:09:52.420 --> 00:09:54.420]  那個聲音 重水的聲音
[00:09:54.420 --> 00:09:56.420]  聖經說 啟示錄
[00:09:56.420 --> 00:09:58.420]  這個大水的聲音
[00:09:58.420 --> 00:10:00.420]  很重要 這個年輕人終於
[00:10:00.420 --> 00:10:02.420]  去到那個懸崖邊緣的時候
[00:10:02.420 --> 00:10:04.420]  他突然醒了
[00:10:04.420 --> 00:10:06.420]  因為那些水太大聲
[00:10:06.420 --> 00:10:08.420]  當他醒的時候 但他已經很無助
[00:10:08.420 --> 00:10:10.420]  那些人
[00:10:10.420 --> 00:10:12.420]  也聽到這個年輕人
[00:10:12.420 --> 00:10:14.420]  大聲的呼喊
[00:10:14.420 --> 00:10:16.420]  在一個慘叫聲底下
[00:10:16.420 --> 00:10:18.420]  他連人帶艇被沖下去
[00:10:18.420 --> 00:10:20.420]  這個大瀑布的
[00:10:20.420 --> 00:10:22.420]  谷底下面 他就死了
[00:10:22.420 --> 00:10:24.420]  這個是真人真事
[00:10:24.420 --> 00:10:26.420]  今天原來
[00:10:26.420 --> 00:10:28.420]  我們的生命都一樣
[00:10:28.420 --> 00:10:30.420]  如果我們不來留心
[00:10:30.420 --> 00:10:32.420]  今天世界很多的潮流
[00:10:32.420 --> 00:10:34.420]  都在將我們想帶我們走
[00:10:34.420 --> 00:10:36.420]  魔鬼在我們內心
[00:10:36.420 --> 00:10:38.420]  用很多的誘惑
[00:10:38.420 --> 00:10:40.420]  想要我們偏離真道
[00:10:40.420 --> 00:10:42.420]  想要我們離棄神
[00:10:42.420 --> 00:10:44.420]  我們不要跟隨
[00:10:44.420 --> 00:10:46.420]  這裡有一個短片
[00:10:46.420 --> 00:10:48.420]  大家可以看一看
[00:10:48.420 --> 00:10:50.420]  在意大利一個地方
[00:10:50.420 --> 00:10:52.420]  在下一張slide
[00:10:52.420 --> 00:10:54.420]  你會看到
[00:10:54.420 --> 00:10:56.420]  當去片的時候
[00:10:56.420 --> 00:10:58.420]  你會看到 不是這裡
[00:10:58.420 --> 00:11:00.420]  大家按一按
[00:11:00.420 --> 00:11:12.420]  他們說的意大利文
[00:11:12.420 --> 00:11:14.420]  是呼叫那些人 走了走了
[00:11:14.420 --> 00:11:16.420]  警車來了
[00:11:16.420 --> 00:11:18.420]  大家看到後面嗎
[00:11:18.420 --> 00:11:20.420]  那些是山
[00:11:20.420 --> 00:11:22.420]  山在動
[00:11:22.420 --> 00:11:24.420]  變成了泥石流
[00:11:24.420 --> 00:11:26.420]  現在整座山
[00:11:26.420 --> 00:11:28.420]  我們以為山很穩固
[00:11:28.420 --> 00:11:30.420]  原來山都飄移
[00:11:30.420 --> 00:11:36.420]  或者有些故障
[00:11:36.420 --> 00:11:38.420]  我們就停在這裡
[00:11:38.420 --> 00:11:40.420]  我們下一張slide
[00:11:40.420 --> 00:11:42.420]  我們原來看到
[00:11:42.420 --> 00:11:44.420]  生命如果我們沒有一個盤石
[00:11:44.420 --> 00:11:46.420]  蠟燭在那裡
[00:11:46.420 --> 00:11:48.420]  原來人生是會飄忽的
[00:11:48.420 --> 00:11:50.420]  今天我們要聽
[00:11:50.420 --> 00:11:52.420]  神祂自己的說話
[00:11:52.420 --> 00:11:54.420]  否則我們會
[00:11:54.420 --> 00:11:56.420]  隨流失去
[00:11:56.420 --> 00:11:58.420]  我們要很好的
[00:11:58.420 --> 00:12:00.420]  不單聽 還要相信
[00:12:00.420 --> 00:12:02.420]  在這段經文告訴我們
[00:12:02.420 --> 00:12:04.420]  第二件事
[00:12:04.420 --> 00:12:06.420]  不單要鄭重聽的道
[00:12:06.420 --> 00:12:08.420]  第二件事
[00:12:08.420 --> 00:12:10.420]  不要忽略這麼大的救恩
[00:12:10.420 --> 00:12:12.420]  忽略可以致命
[00:12:12.420 --> 00:12:14.420]  真的
[00:12:14.420 --> 00:12:16.420]  你不小心的時候
[00:12:16.420 --> 00:12:18.420]  你就會沒命
[00:12:18.420 --> 00:12:20.420]  很多年前
[00:12:20.420 --> 00:12:22.420]  當我和師母有一次
[00:12:22.420 --> 00:12:24.420]  教會弟兄姊妹
[00:12:24.420 --> 00:12:26.420]  那時候我們還在加拿大牧會
[00:12:26.420 --> 00:12:28.420]  他們跟我們說
[00:12:28.420 --> 00:12:30.420]  牧師 師母 你一定要去一趟
[00:12:30.420 --> 00:12:32.420]  加拿大的世外桃源
[00:12:32.420 --> 00:12:34.420]  在Calgary的Banff
[00:12:34.420 --> 00:12:36.420]  一個國家公園 很漂亮的地方
[00:12:36.420 --> 00:12:38.420]  我們拿了一個星期假
[00:12:38.420 --> 00:12:40.420]  一下飛機
[00:12:40.420 --> 00:12:42.420]  我們租了一輛車
[00:12:42.420 --> 00:12:44.420]  要找路去我們下榻的
[00:12:44.420 --> 00:12:46.420]  酒店
[00:12:46.420 --> 00:12:48.420]  當我們開車找路的時候
[00:12:48.420 --> 00:12:50.420]  因為那天很熱 暑假
[00:12:50.420 --> 00:12:52.420]  關了車窗
[00:12:52.420 --> 00:12:54.420]  我們的車窗
[00:12:54.420 --> 00:12:56.420]  開了冷氣
[00:12:56.420 --> 00:12:58.420]  一路找路
[00:12:58.420 --> 00:13:00.420]  一路找路 突然我聽到
[00:13:00.420 --> 00:13:02.420]  有好像火車的
[00:13:02.420 --> 00:13:04.420]  響 很大的
[00:13:04.420 --> 00:13:06.420]  鳴笛的聲音
[00:13:06.420 --> 00:13:08.420]  當時我突然醒覺
[00:13:08.420 --> 00:13:10.420]  當我向左邊看的時候
[00:13:10.420 --> 00:13:12.420]  原來那個火車已經在來
[00:13:12.420 --> 00:13:14.420]  我下意識
[00:13:14.420 --> 00:13:16.420]  馬上用盡我九牛二虎之力
[00:13:16.420 --> 00:13:18.420]  踩在煞車上
[00:13:18.420 --> 00:13:20.420]  當我踩在煞車上的時候
[00:13:20.420 --> 00:13:22.420]  那個火車
[00:13:22.420 --> 00:13:24.420]  就在我汽車的車頭
[00:13:24.420 --> 00:13:26.420]  就在這裏
[00:13:26.420 --> 00:13:28.420]  一直滑過
[00:13:28.420 --> 00:13:30.420]  我稍微慢
[00:13:30.420 --> 00:13:32.420]  百分之一秒
[00:13:32.420 --> 00:13:34.420]  其實我和師母
[00:13:34.420 --> 00:13:36.420]  都會身亡 我相信
[00:13:36.420 --> 00:13:38.420]  不知變了什麼
[00:13:38.420 --> 00:13:40.420]  但當時那個情景
[00:13:40.420 --> 00:13:42.420]  我還很記得
[00:13:42.420 --> 00:13:44.420]  我離死亡那麼近
[00:13:44.420 --> 00:13:46.420]  在那一刻
[00:13:46.420 --> 00:13:48.420]  若不是上帝
[00:13:48.420 --> 00:13:50.420]  甦醒我 讓我聽見
[00:13:50.420 --> 00:13:52.420]  這個鳴笛聲的時候
[00:13:52.420 --> 00:13:54.420]  原來我和師母都不會
[00:13:54.420 --> 00:13:56.420]  可以再生活下去
[00:13:56.420 --> 00:13:58.420]  所以當時我們找到路
[00:13:58.420 --> 00:14:00.420]  到我們的酒店的時候
[00:14:00.420 --> 00:14:02.420]  我們馬上入房 我們跪下
[00:14:02.420 --> 00:14:04.420]  我們一起向神祈禱
[00:14:04.420 --> 00:14:06.420]  我們感謝神
[00:14:06.420 --> 00:14:08.420]  原來祂存留我們的生命
[00:14:08.420 --> 00:14:10.420]  仍然有祂自己的差遣
[00:14:10.420 --> 00:14:12.420]  接著第二年
[00:14:12.420 --> 00:14:14.420]  我們就來了廣福堂
[00:14:14.420 --> 00:14:16.420]  我很感恩
[00:14:16.420 --> 00:14:18.420]  回望過去這十一年裏
[00:14:18.420 --> 00:14:20.420]  我說是
[00:14:20.420 --> 00:14:22.420]  上帝祂自己在我們人生
[00:14:22.420 --> 00:14:24.420]  總有祂的帶領
[00:14:24.420 --> 00:14:26.420]  原來神是要我們明白
[00:14:26.420 --> 00:14:28.420]  今天你要為你
[00:14:28.420 --> 00:14:30.420]  活在當下
[00:14:30.420 --> 00:14:32.420]  仍有生命氣息
[00:14:32.420 --> 00:14:34.420]  我很感恩 你要讚美上帝
[00:14:34.420 --> 00:14:36.420]  上帝祂拯救我們
[00:14:36.420 --> 00:14:38.420]  不是只是為了我們將來
[00:14:38.420 --> 00:14:40.420]  去天堂而已
[00:14:40.420 --> 00:14:42.420]  上帝是要恢復我們和神
[00:14:42.420 --> 00:14:44.420]  一個正常化的關係
[00:14:44.420 --> 00:14:46.420]  要我們每天活在祂的愛
[00:14:46.420 --> 00:14:48.420]  活在祂話語的亮光裏面
[00:14:48.420 --> 00:14:50.420]  活在真理的聖靈的
[00:14:50.420 --> 00:14:52.420]  引導下 被祂充滿
[00:14:52.420 --> 00:14:54.420]  以致我們有能力
[00:14:54.420 --> 00:14:56.420]  我們有這份熱情
[00:14:56.420 --> 00:14:58.420]  我們將我們的生命
[00:14:58.420 --> 00:15:00.420]  與人共享
[00:15:00.420 --> 00:15:02.420]  為主耶穌
[00:15:02.420 --> 00:15:04.420]  叫人在我們身上看見
[00:15:04.420 --> 00:15:06.420]  我們這位榮耀的主耶穌基督
[00:15:06.420 --> 00:15:08.420]  是何等的美善 何等的真實
[00:15:08.420 --> 00:15:10.420]  所以保羅
[00:15:10.420 --> 00:15:12.420]  他跟我們分享一句聖經
[00:15:12.420 --> 00:15:14.420]  基督耶穌降世
[00:15:14.420 --> 00:15:16.420]  為要拯救罪人
[00:15:16.420 --> 00:15:18.420]  這句說話是可信的
[00:15:18.420 --> 00:15:20.420]  是十分可佩服的
[00:15:20.420 --> 00:15:22.420]  今天我們每一個弟兄姊妹
[00:15:22.420 --> 00:15:24.420]  跟你分享耶穌基督的救恩
[00:15:24.420 --> 00:15:26.420]  正是要將主介紹給大家
[00:15:26.420 --> 00:15:28.420]  今天有些人認為
[00:15:28.420 --> 00:15:30.420]  在我們這個時代
[00:15:30.420 --> 00:15:32.420]  夫妻可以一生一世
[00:15:32.420 --> 00:15:34.420]  有很多人覺得是
[00:15:34.420 --> 00:15:36.420]  童話故事來的
[00:15:36.420 --> 00:15:38.420]  我說不是 這是聖經的要求
[00:15:38.420 --> 00:15:40.420]  是神的定義
[00:15:40.420 --> 00:15:42.420]  是神設計的婚姻
[00:15:42.420 --> 00:15:44.420]  制度裏面
[00:15:44.420 --> 00:15:46.420]  讓我們兩夫婦可以
[00:15:46.420 --> 00:15:48.420]  共諧連理到白首
[00:15:48.420 --> 00:15:50.420]  報到白頭
[00:15:50.420 --> 00:15:52.420]  讓我們兒女們一起見證
[00:15:52.420 --> 00:15:54.420]  父母的那份恩情
[00:15:54.420 --> 00:15:56.420]  我們今天在職場裏面
[00:15:56.420 --> 00:15:58.420]  都一樣 我們要忠於
[00:15:58.420 --> 00:16:00.420]  我們的崗位
[00:16:00.420 --> 00:16:02.420]  我們今天人生的理想
[00:16:02.420 --> 00:16:04.420]  不是飆忽無定的
[00:16:04.420 --> 00:16:06.420]  我們要尋求神的召命
[00:16:06.420 --> 00:16:08.420]  原來神帶領我們
[00:16:08.420 --> 00:16:10.420]  好像伯倫弟兄
[00:16:10.420 --> 00:16:12.420]  他一方面做生意
